,Concept_ID,ka,az
723,lebendig::A,ცოცხალი,canlı
724,gut::A,კარგი,yaxşı
725,schlecht::A,უხეირო,pis
726,richtig::A,ნამდვილი,doğru
727,schlimm::A,ცუდი,fəna
728,wahr::A,სწორი,gərçək
729,wahr::A,ჭეშმარიტი,gərçək
730,alt::A,ძველი,əski
731,alt::A,ძველი,köhnə
732,neu::A,ახალი,yeni
733,ehemalig::A,ყოფილი,əvvəlki
734,alt[Lebewesen]::A,ბებერი,qoca
735,jung::A,ნორჩი,gənc
736,jung::A,ახალგაზრდა,gənc
737,arm::A,ღარიბი,kasıb
738,arm::A,ღარიბი,yoxsul
739,reich::A,მდიდარი,zəngin
740,bekannt::A,ცნობილი,tanış
741,berühmt::A,გამოჩენილი,məşhur
742,fremd::A,უცხო,yad
743,fremd::A,გარეშე,yad
744,verschieden::A,სხვაგვარი,dürlü
745,nah::A,ახლო,yaxın
746,fern::A,შორი,uzaq
747,fern::A,შორეული,uzaq
748,linker::A,მარცხენა,sol
749,rechter::A,მარჯვენა,sağ
750,anderer::A,სხვა,başqa
751,erster::A,პირველი,birinci
752,zweiter::A,მეორე,ikinci
753,dritter::A,მესამე,üçüncü
754,letzter::A,ბოლო,sonuncu
755,letzter::A,ბოლო,axırıncı
756,letzter::A,უკანასკნელი,sonuncu
757,letzter::A,უკანასკნელი,axırıncı
758,allein::ADV,მარტო,tək
759,allein::ADV,მარტო,yalqız
760,auf einmal::ADV,ერთდროულად,birdən
761,zusammen::ADV,ერთად,birlikdə
762,lange::ADV,დიდხანს,uzun
763,plötzlich::ADV,მოულოდნელად,qəfildən
764,sofort::ADV,ახლავე,həmən
765,sofort::ADV,ახლავე,dərhal
766,später::ADV,მოგვიანებით,sonra
767,jetzt::ADV,ახლა,indi
768,heute::ADV,დღეს,bugün
769,morgen::ADV,ხვალ,sabah
770,bald::ADV,მალე,yaxında
771,bald::ADV,მალე,tezliklə
772,dann::ADV,მერე,onda
773,gestern::ADV,გუშინ,dünən
774,einst::ADV,ოდესღაც,əvvəllər
775,damals::ADV,მაშინ,o vaxt
776,danach::ADV,მერმე,sonra
777,danach::ADV,შემდეგ,sonra
778,vorher::ADV,ადრე,qabaqcadan
779,vorher::ADV,წინათ,qabaqcadan
780,zuerst::ADV,ჯერ,əvvəl
781,einmal::ADV,ერთხელ,bir dəfə
782,manchmal::ADV,ხან,hərdənbir
783,manchmal::ADV,ზოგჯერ,hərdənbir
784,oft::ADV,ხშირად,tez-tez
785,oft::ADV,ხშირად,çox vaxt
786,immer::ADV,მუდამ,daimi
787,immer::ADV,მუდამ,həmişə
788,immer::ADV,ყოველთვის,daimi
789,immer::ADV,ყოველთვის,həmişə
790,niemals::ADV,არასდროს,əsla
791,niemals::ADV,არასდროს,heç bir zaman
792,hier::ADV,აქ,bura
793,hier::ADV,აქ,burada
794,hierhin::ADV,აქეთ,buraya
795,von hier::ADV,აქედან,buradan
796,dort::ADV,იქ,ora
797,dort::ADV,იქ,orada
798,dorthin::ADV,იქით,oraya
799,geradeaus::ADV,პირდაპირ,düz
800,vorwärts::ADV,წინ,irəli
801,rückwärts::ADV,უკან,geri
802,zurück::ADV,უკანვე,geriyə
803,unten::ADV,დაბლა,aşağıda
804,unten::ADV,ქვევით,aşağıda
805,hinab::ADV,ძირს,aşağı
806,oben::ADV,ზემოთ,yuxarıda
807,hinauf::ADV,ზევით,yuxarı
808,überall::ADV,ყველგან,hər yerdə
809,nicht::ADV,არ,-ma-
810,ein wenig::ADV,ცოტა,bir az
811,kaum::ADV,ძლივს,güclə
812,sehr::ADV,მეტად,çox
813,sehr::ADV,ძალიან,çox
814,so::ADV,ისე,belə
815,noch::ADV,ჯერ,hələ
816,nur::ADV,მხოლოდ,yalnız
817,schon::ADV,უკვე,artıq
818,wieder::ADV,ისევ,yenə
819,wieder::ADV,კიდევ,yenə
820,vergebens::ADV,ამაოდ,boş yerə
821,vergebens::ADV,ტყუილად,boş yerə
822,vor::PRP,წინ,önündə
823,hinter::PRP,უკან,arxasında
824,hinter::PRP,მიღმა,arxasında
825,unter::PRP,ქვეშ,altında
826,unter::PRP,ქვევით,altında
827,durch::PRP,გავლით,içindən
828,neben::PRP,გვერდით,yanında
829,zwischen::PRP,შუა,arasında
830,zwischen::PRP,შორის,arasında
831,wegen::PRP,გამო,üçün
832,wegen::PRP,გამო,ötəri
833,wegen::PRP,შედეგად,üçün
834,wegen::PRP,შედეგად,ötəri
835,dies::PRN,ეს,bu
836,das::PRN,ეგ,o
837,alles::PRN,ყველაფერი,hər şey
838,ich::PRN,მე,mən
839,du::PRN,შენ,sən
840,er::PRN,ის,o
841,er::PRN,იგი,o
842,wir::PRN,ჩვენ,biz
843,ihr::PRN,თქვენ,siz
844,sie::PRN,ისინი,onlar
845,was::FPRN,რა,nə
846,wer::FPRN,ვინ,kim
847,wo::FADV,სად,harada
848,wohin::FADV,საით,haraya
849,wie::FADV,როგორ,necə
850,warum::FADV,რაზე,niyə
851,warum::FADV,რაზე,nə üçün
852,warum::FADV,რატომ,niyə
853,warum::FADV,რატომ,nə üçün
854,wieviel::FNUM,რამდენი,neçə
855,wieviel::FNUM,რამდენი,nə qədər
856,eins::NUM,ერთი,bir
857,zwei::NUM,ორი,iki
858,drei::NUM,სამი,üç
859,vier::NUM,ოთხი,dörd
860,fünf::NUM,ხუთი,beş
861,sechs::NUM,ექვსი,altı
862,sieben::NUM,შვიდი,yeddi
863,acht::NUM,რვა,səkkiz
864,neun::NUM,ცხრა,doqquz
865,zehn::NUM,ათი,on
866,elf::NUM,თერთმეტი,on bir
867,zwölf::NUM,თორმეტი,on iki
868,zwanzig::NUM,ოცი,iyirmi
869,dreißig::NUM,ოცდაათი,otuz
870,vierzig::NUM,ორმოცი,qırx
871,fünfzig::NUM,ორმოცდაათი,əlli
872,sechzig::NUM,სამოცი,altmış
873,siebzig::NUM,სამოცდაათი,yetmiş
874,achtzig::NUM,ოთხმოცი,səksən
875,neunzig::NUM,ოთხმოცდაათი,doxsan
876,hundert::NUM,ასი,yüz
877,tausend::NUM,ათასი,min
878,und::CNJ,და,və
879,oder::CNJ,ან,ya
880,stehen::V,დგას,durmaq
881,sitzen::V,ზის,oturmaq
882,liegen::V,აწევს,uzanmaq
883,hängen::V,კიდია,asılmaq
884,werden::V,გახდება,olmaq
885,passieren::V,მოხდება,olmaq
886,passieren::V,მოხდება,baş vermək
887,beginnen::V,იწყება,başlamaq
888,enden::V,გათავდება,bitmək
889,wechseln::V,იცვლება,dəyişmək
890,aufgehen[Sonne]::V,ამოდის,doğmaq
891,untergehen[Sonne]::V,ჩადის,batmaq
892,scheinen[Sonne]::V,ანათებს,parlamaq
893,donnern::V,ქუხს,guruldamaq
894,wehen::V,ქრის,əsmək
895,wehen::V,დაუბერავს,əsmək
896,strömen::V,იღვრება,axmaq
897,fließen::V,დის,axmaq
898,fließen::V,მიედინება,axmaq
899,sich drehen::V,ტრიალებს,dönmək
900,schwanken::V,ირხევა,yellənmək
901,schwingen::V,ირხევა,yellənmək
902,fallen::V,დავარდება,düşmek
903,brennen::V,იწვის,yanmaq
904,rauchen::V,ბოლავს,tüstüləmək
905,rauchen::V,აბოლებს,tüstüləmək
906,regnen::V,წვიმს,yağmaq
907,gefrieren::V,იყინება,donmaq
908,tauen::V,დნება,ərimək
909,schmelzen::V,დნება,ərimək
910,trocknen::V,გაშრება,qurumaq
911,sieden::V,დუღს,qaynamaq
912,faulen::V,ლპება,çürümək
913,verfaulen::V,ლპება,çürümək
914,reißen::V,დაიხევა,yırtılmaq
915,versinken::V,ეფლობა,batmaq
916,versinken::V,ჩაიძირება,batmaq
917,vergehen::V,გადის,ötmək
918,erscheinen::V,გამოჩნდება,görünmək
919,verschwinden::V,გააქრება,yox olmaq
920,verschwinden::V,დაიკარგება,yox olmaq
921,sinken::V,დაიწევს,enmək
922,abnehmen::V,შემცირდება,azalmaq
923,zunehmen::V,გასუქდება,artmaq
924,steigen::V,მოიმატებს,yüksəlmək
925,wachsen::V,იზრდება,böyümək
926,wachsen::V,მრავლდება,böyümək
927,glänzen::V,ბრწყინავს,parlamaq
928,funkeln::V,კაშკაშებს,parıldamaq
929,lärmen::V,ხმაურობს,səs-küy etmək
930,läuten::V,დარეკავს,çalmaq
931,klingeln::V,დარეკავს,zəng etmək
932,klirren::V,დააწკარუნებს,cingildəmək
933,brausen::V,ბობოქრობს,gurlamaq
934,rauschen::V,შრიალებს,xışıldamaq
935,klingen::V,ხმას გამოსცემს,səslənmək
936,bellen::V,უყეფს,hürmək
937,heulen::V,ღმუის,ulamaq
938,blasen::V,დაუბერავს,üfləmək
939,pfeifen::V,უსტვენს,fit vermek
940,schreien::V,ყვირის,bağırmaq
941,schreien::V,ყვირის,qışqırmaq
942,stöhnen::V,კვნესის,inləmək
943,zittern::V,აძაგძაგებს,titrəmək
944,leben::V,ცოცხლობს,yaşamaq
945,geboren werden::V,იშვება,doğmaq
946,geboren werden::V,იბადება,doğmaq
947,atmen::V,სუნთქავს,nəfəs almaq
948,trinken::V,სვამს,içmek
949,trinken::V,დალევს,içmek
950,essen::V,შეჭამს,yemək
951,schlucken::V,ყლაპავს,udmaq
952,müde werden::V,დაიქანცება,yorulmaq
953,einschlafen::V,დაიძინებს,yuxuya getmək
954,schlafen::V,სძინავს,uyumaq
955,aufwachen::V,გაიღვიძებს,oyanmaq
956,aufstehen::V,ადგება,yuxudan durmaq
957,sich erholen::V,დაისვენებს,dincəlmək
958,krank werden::V,ავად გახდება,xəstə olmaq
959,krank sein::V,ავადმყოფობს,azarlanmaq
960,krank sein::V,ავადმყოფობს,xəstələnmək
961,schmerzen::V,სტკივა,ağrimaq
962,husten::V,ახველებს,öksürmək
963,genesen::V,მორჩება,sağalmaq
964,sterben::V,კვდება,ölmək
965,sterben::V,კვდება,vəfat etmək
966,umkommen::V,დაიღუპება,həlak olmaq
967,sich bewegen::V,იძვრის,hərəkət etmək
968,sich bewegen::V,მოძრაობს,hərəkət etmək
969,sich rühren::V,გაინძრევა,tərpənmək
970,sich erheben::V,ადგება,qalxmaq
971,sich setzen::V,დაჯდება,oturmaq
972,hinfallen::V,დაეცემა,yıxılmaq
973,laufen::V,დადის,yerimək
974,schreiten::V,აბიჯებს,addım atmaq
975,spazierengehen::V,დასეირნობს,gəzmək
976,eilen::V,მიიჩქარის,atılmaq
977,sich beeilen::V,აჩქარდება,tələsmək
978,sausen::V,მიქრის,çırpmaq
979,rennen::V,დარბის,qaçmaq
980,springen::V,ხტის,sıçramaq
981,klettern::V,ძვრება,dırmanmaq
982,schaukeln::V,ქანაობს,sallanmaq
983,kriechen::V,დაბობღავს,sürünmək
984,schwimmen::V,ცურავს,üzmek
985,tauchen::V,ჩაიძირება,dalmaq
986,rudern::V,ნიჩაბს უსვამს,avarlamaq
987,fahren::V,დადის,sürmək
988,fahren::V,მგზავრობს,sürmək
989,fliegen::V,იფრენს,uçmaq
990,fliegen::V,გაფრინდება,uçmaq
991,gehen::V,მიდის,getmək
992,weggehen::V,წამოდის,getmək
993,abfahren::V,მიემგზავრება,yola düşmək
994,anhalten::V,ჩერდება,saxlamaq
995,hineingehen::V,შედის,girmək
996,eintreten::V,შედის,girmək
997,eintreten::V,შედის,daxil olmaq
998,kommen::V,მოდის,gəlmək
999,ankommen::V,ჩადის,gəlib çatmaq
1000,zurückkommen::V,დაბრუნდება,qayıtmaq
1001,bleiben::V,დარჩება,qalmaq
1002,warten::V,ელოდება,gözləmək
1003,erwarten::V,ელის,bəkləmək
1004,erwarten::V,დაიცდის,bəkləmək
1005,suchen::V,ეძებს,aramaq
1006,suchen::V,ეძებს,axtarmaq
1007,suchen::V,მოძებნის,aramaq
1008,suchen::V,მოძებნის,axtarmaq
1009,finden::V,მიაგნებს,tapmaq
1010,finden::V,გამოძებნის,tapmaq
1011,versuchen::V,ცდის,çalışmaq
1012,versuchen::V,ცდილობს,çalışmaq
1013,vorbereiten::V,მოამზადებს,hazırlamaq
1014,lieben::V,უყვარს,sevmək
1015,mögen::V,ეტრფის,xoşlamaq
1016,lachen::V,იცინის,gülmək
1017,rühren::V,გულს აუჩუყებს,həyəcanlandırmaq
1018,weinen::V,ტირის,ağlamaq
1019,schimpfen::V,შეიგინება,küfr etmək
1020,sich ärgern::V,გაბრაზობს,acıqlanmaq
1021,sich fürchten::V,შიშობს,qorxmaq
1022,fürchten::V,ფრთხილობს,qorxmaq
1023,fliehen::V,გაიქცევა,qaçmaq
1024,flüchten::V,გაიქცევა,qaçmaq
1025,sehen::V,ხედავს,görmək
1026,anschauen::V,ნახავს,baxmaq
1027,ansehen::V,უყურებს,baxmaq
1028,hören::V,ისმენს,duymaq
1029,hören::V,ისმენს,eşitmək
1030,zuhören::V,მოისმენს,dinləmək
1031,probieren::V,გასინჯავს,dadına baxmaq
1032,riechen::V,ყნოსავს,qoxlamaq
1033,fühlen::V,გრძნობს,duymaq
1034,scheinen::V,ეჩვენება,görünmək
1035,zu sehen sein::V,მოჩანს,görünmək
1036,vernehmen::V,გაიგებს,eşitmək
1037,frieren::V,იყინება,üşümək
1038,tun::V,აკეთებს,etmək
1039,können::V,შეიძლება,bilmək
1040,können::V,შეიძლება,bacarmaq
1041,wollen::V,უნდა,istəmək
1042,anfangen::V,დაიწყებს,başlamaq
1043,beenden::V,ამთავრებს,bitirmək
1044,aufhören::V,შეწყვეტს,bitmək
1045,aufhören::V,შეწყვეტს,qurtarmaq
1046,gelingen::V,მოახერხებს,müvəffəq olmaq
1047,geraten::V,გამოდის,düşmək
1048,öffnen::V,გახსნის,açmaq
1049,schließen::V,ხურავს,qapamaq
1050,schließen::V,დაკეტავს,qapamaq
1051,stellen::V,დადგამს,qoymaq
1052,setzen::V,დასვამს,oturtmaq
1053,legen::V,დადებს,qoymaq
1054,berühren::V,შეახებს,toxunmaq
1055,berühren::V,მიაკარებს,toxunmaq
1056,verbinden::V,შეაერთებს,bağlamaq
1057,bedecken::V,გადააფარებს,örtmək
1058,aufhängen::V,დაკიდებს,asmaq
1059,anzünden::V,დაანთებს,yandırmaq
1060,anzünden::V,მოუკიდებს,yandırmaq
1061,aufheben::V,აიღებს,qaldırmaq
1062,aufheben::V,აიყვანს,qaldırmaq
1063,zurücklassen::V,დატოვებს,buraxmaq
1064,verlieren::V,დაკარგავს,itirmək
1065,fallen lassen::V,გაუვარდება,düşürmək
1066,machen::V,გააკეთებს,etmək
1067,machen::V,გამოიწვევს,etmək
1068,herstellen::V,დაამზადებს,istehsal etmək
1069,bauen::V,ააშენებს,tikmək
1070,reparieren::V,შეაკეთებს,təmir etmək
1071,reparieren::V,გაარემონტებს,təmir etmək
1072,verbessern::V,გამოაკეთებს,düzəltmək
1073,verbessern::V,გააუმჯობესებს,düzəltmək
1074,ändern::V,შეცვლის,dəyişdirmək
1075,graben::V,თხრის,qazımaq
1076,beugen::V,ხრის,əymək
1077,biegen::V,გაღუნავს,bükmək
1078,drehen::V,ატრიალებს,döndərmək
1079,wenden::V,მოაბრუნებს,çevirmək
1080,umdrehen::V,შეატრიალებს,çevirmək
1081,heben::V,ასწევს,qaldırmaq
1082,hochheben::V,აიყვანს,qaldırmaq
1083,ergreifen::V,სტაცებს,tutmaq
1084,halten::V,უჭირავს,saxlamaq
1085,drücken::V,დააწვება,sıxmaq
1086,schieben::V,მისწევს,sürmək
1087,kratzen::V,მოფხანს,qaşımaq
1088,lecken::V,ლოკავს,yalamaq
1089,beißen::V,უკბენს,dişləmək
1090,abreißen::V,გლეჯს,qoparmaq
1091,abreißen::V,მოწყვეტს,qoparmaq
1092,abschneiden::V,გაჭრის,ayırmaq
1093,binden::V,შეკრავს,bağlamaq
1094,binden::V,გადააბამს,bağlamaq
1095,stecken::V,ჩაასობს,soxmaq
1096,brechen::V,მოიტეხს,qırmaq
1097,klopfen::V,აკაკუნებს,sındırmaq
1098,hauen::V,ლეწავს,vurmaq
1099,kleben::V,წებავს,apışdırmaq
1100,kleben::V,დააწებებს,apışdırmaq
1101,reiben::V,დაზელს,ovmaq
1102,streichen::V,უსვამს,sürtmək
1103,schleifen::V,ლესავს,bülövləmək
1104,schneiden::V,გაჭრის,kəsmək
1105,rütteln::V,არხევს,sirkələmək
1106,schütteln::V,არყევს,çalxalamaq
1107,schütteln::V,ანძრევს,çalxalamaq
1108,schwenken::V,აქნევს,yelləmək
1109,schütten::V,ღვრის,tökmək
1110,schütten::V,დააქცევს,tökmək
1111,füllen::V,გაავსებს,doldurmaq
1112,einwickeln::V,შეახვევს,sarımaq
1113,tragen::V,მიიტანს,daşımaq
1114,schleppen::V,მიათრევს,sürükləmək
1115,ziehen::V,წევს,çəkmək
1116,ziehen::V,ათრევს,çəkmək
1117,aufbewahren::V,შეინახავს,gizlətmək
1118,werfen::V,ისვრის,atmaq
1119,fangen::V,დაიჭერს,tutmaq
1120,packen::V,სტაცებს,yaxalamaq
1121,verstecken::V,მალავს,gizlətmək
1122,teilen::V,დაყოფს,bölmək
1123,schicken::V,გაგზავნის,yollamaq
1124,schicken::V,გაგზავნის,göndərmək
1125,bringen::V,მოიტანს,gətirmək
1126,hinzufügen::V,დაამატებს,əlavə etmək
1127,bekommen::V,ამოიღებს,almaq
1128,bekommen::V,ამოიღებს,əldə etmək
1129,erhalten::V,იღებს,almaq
1130,nehmen::V,აიღებს,almaq
1131,wählen::V,გადაარჩევს,seçmək
1132,auswählen::V,ამოარჩევს,arımaq
1133,bewahren::V,ინარჩუნებს,qorumaq
1134,behindern::V,აბრკოლებს,mane olmaq
1135,behindern::V,გააძნელებს,mane olmaq
1136,verderben::V,გააფუჭებს,pozmaq
1137,beschädigen::V,დააზიანებს,zədələmək
1138,zerbrechen::V,დაამტვრევს,qırmaq
1139,zerbrechen::V,დაამტვრევს,sındırmaq
1140,zerreißen::V,გახევს,yırtmaq
1141,zerstören::V,მოსპობს,dağıtmaq
1142,zerstören::V,დაანგრევს,dağıtmaq
1143,verbrennen::V,დაწვავს,yandırmaq
1144,geben::V,აძლევს,vermək
1145,reichen::V,მიაწოდებს,uzatmaq
1146,schenken::V,აჩუქებს,vermək
1147,versprechen::V,აღუთქვამს,vəd vermək
1148,wünschen::V,უსურვებს,arzulamaq
1149,loben::V,აქებს,tərifləmək
1150,loben::V,ამკობს,tərifləmək
1151,küssen::V,აკოცებს,öpmək
1152,wiegen::V,არხევს,tərpətmək
1153,zudecken::V,გადახურავს,örtmək
1154,wecken::V,გააღვიძებს,oyatmaq
1155,zeigen::V,დაანახვებს,göstərmək
1156,führen::V,მიჰყავს,rəhbərlik etmək
1157,lehren::V,ასწავლის,öyrətmək
1158,unterrichten::V,ასწავლის,öyrətmək
1159,unterrichten::V,ასწავლის,dərs vermək
1160,aufziehen::V,აღზრდის,tərbiyə etmək
1161,leiten::V,აწარმოებს,idarə etmək
1162,leiten::V,ხელმძღვანელობს,idarə etmək
1163,antreiben::V,დააჩქარებს,bizləmək
1164,lassen::V,ა--ინებს,-tırmaq
1165,einladen::V,მოიპატიჟებს,dəvət etmək
1166,vereinigen::V,შეაერთებს,birləşdirmək
1167,besuchen::V,სანახავად მიდის,baş çəkmək
1168,besuchen::V,სანახავად მიდის,ziyarət etmək
1169,treffen::V,შეხვდება,rastlaşmaq
1170,treffen::V,შეხვდება,rast gəlmək
1171,sich versammeln::V,შეიკრიბება,toplanmaq
1172,spielen::V,ეთამაშება,oynamaq
1173,singen::V,მღერის,oxumaq
1174,tanzen::V,ცეკვავს,oynamaq
1175,tanzen::V,ცეკვავს,rəqs etmək
1176,sich trennen::V,მოშორდება,ayrılmaq
1177,verlassen::V,მიატოვებს,tərk etmək
1178,retten::V,იხსნის,xilas etmək
1179,retten::V,გადაარჩენს,xilas etmək
1180,bewachen::V,დარაჯობს,gözətmək
1181,bewachen::V,უთვალთვალებს,gözətmək
1182,schützen::V,დაიფარავს,qorumaq
1183,verteidigen::V,დაიცავს,qorumaq
1184,sich schlagen::V,იჩხუბებს,döyüşmək
1185,schießen::V,ისვრის,atmaq
1186,schießen::V,ისვრის,atəş açmaq
1187,siegen::V,გაიმარჯვებს,yenmək
1188,ärgern::V,აჯავრებს,acışdırmaq
1189,schlagen::V,ცემს,döymək
1190,treten::V,პანღურს ამოჰკრავს,təpmək
1191,stechen::V,სჩხვლეტს,soxmaq
1192,stoßen::V,დაეჯახება,itələmək
1193,stehlen::V,ქურდობს,çalmaq
1194,stehlen::V,ქურდობს,oğurlamaq
1195,stehlen::V,მოიპარავს,çalmaq
1196,stehlen::V,მოიპარავს,oğurlamaq
1197,stören::V,შეაწუხებს,pozmaq
1198,belästigen::V,მობეზრდება,narahat etmək
1199,verbergen::V,დამალავს,gizləmək
1200,täuschen::V,შეცდებს,aldatmaq
1201,betrügen::V,მოატყუებს,aldatmaq
1202,töten::V,მოკლავს,öldürmək
1203,wohnen::V,ცხოვრობს,yaşamaq
1204,wohnen::V,ბინადრობს,yaşamaq
1205,arbeiten::V,მუშაობს,işləmək
1206,arbeiten::V,მუშაობს,çalışmaq
1207,sammeln::V,შეკრებს,yığmaq
1208,sammeln::V,შეკრებს,toplamaq
1209,pflücken::V,კრეფს,qoparmaq
1210,jagen::V,ნადირობს,ovlamaq
1211,fischen::V,თევზაობს,balıq tutmaq
1212,fassen::V,დააჭერს,tutmaq
1213,hüten::V,მწყემსავს,güdmək
1214,treiben::V,მიერეკება,haylamaq
1215,anbinden::V,მიაბამს,bağlamaq
1216,füttern::V,აჭმევს,bəsləmək
1217,melken::V,წველის,sağmaq
1218,hacken::V,კეპავს,yarmaq
1219,gießen::V,რწყავს,sulamaq
1220,reifen::V,მწიფდება,dəymək
1221,zubereiten::V,მოამზადებს,bişirmək
1222,kochen::V,მოხარშავს,qaynatmaq
1223,backen::V,გამოაცხობს,bişirmək
1224,braten::V,შეწვავს,qızartmaq
1225,umrühren::V,შეურევს,qarışdırmaq
1226,umrühren::V,გათქვეფს,qarışdırmaq
1227,stricken::V,ქსოვს,hörmək
1228,nähen::V,გაკერავს,tikmək
1229,färben::V,შეღებავს,boyamaq
1230,reinigen::V,გაწმენდს,təmizləmək
1231,reinigen::V,გასუფთავებს,təmizləmək
1232,waschen::V,გარეცხავს,yumaq
1233,abwischen::V,წაშლის,silmək
1234,spülen::V,გაავლებს,çalxamaq
1235,fegen::V,დაბლანდავს,süpürmək
1236,kehren::V,დაგვის,süpürmək
1237,baden::V,ბანაობს,çimmək
1238,sich waschen::V,იბანება,yuyunmaq
1239,ausziehen::V,გაიხდის,soyunmaq
1240,anziehen::V,ჩაიცვამს,geymək
1241,sich anziehen::V,ჩაიცვამს,geyinmək
1242,kämmen::V,დავარცხნის,daramaq
1243,schmücken::V,მორთავს,bəzəmək
1244,sagen::V,იტყვის,demək
1245,sagen::V,იტყვის,söymek
1246,sprechen::V,ლაპარაკობს,danışmaq
1247,reden::V,საუბრობს,danışmaq
1248,sich unterhalten::V,ბაასობს,söhbət etmək
1249,sich unterhalten::V,მუსაიფობს,söhbət etmək
1250,fragen::V,ჰკითხავს,soruşmaq
1251,bitten::V,სთხოვს,diləmək
1252,bitten::V,სთხოვს,xahiş etmək
1253,erzählen::V,მოუთხრობს,bəhs etmək
1254,mitteilen::V,აუწყებს,bildirmək
1255,mitteilen::V,აცნობებს,bildirmək
1256,nennen::V,უწოდებს,adlandırmaq
1257,rufen::V,დაუძახებს,çağırmaq
1258,prahlen::V,ტრაბახობს,öyünmək
1259,übersetzen::V,გადათარგმნის,tərcümə etmək
1260,denken::V,ფიქრობს,düşünmək
1261,denken::V,ფიქრობს,fikirləşmək
1262,denken::V,აზროვნებს,düşünmək
1263,denken::V,აზროვნებს,fikirləşmək
1264,glauben::V,სჯერა,inanmaq
1265,bemerken::V,შენიშვნავს,qeyd etmək
1266,erkennen::V,გამოიცნობს,tanımaq
1267,begreifen::V,გაიგებს,anlamaq
1268,verstehen::V,გაიგონებს,duymaq
1269,lernen::V,ისწავლის,öyrənmək
1270,wissen::V,ეცოდინება,bilmək
1271,sich erinnern an::V,მოიგონებს,xatırlamaq
1272,sich erinnern an::V,გაიხსენებს,xatırlamaq
1273,vergessen::V,ივიწყებს,unutmaq
1274,messen::V,ზომავს,ölçmək
1275,zählen::V,ითვლის,saymaq
1276,rechnen::V,გაიანგარიშებს,hesablamaq
1277,lesen::V,კითხულობს,oxumaq
1278,malen::V,ხატავს,şəkil çəkmək
1279,zeichnen::V,ხაზავს,cızmaq
1280,schreiben::V,დაწერს,yazmaq
1281,besitzen::V,ექნება,yiyələnmək
1282,besitzen::V,ექნება,malik olmaq
1283,kaufen::V,ყიდულობს,satın almaq
1284,verkaufen::V,გაყიდის,satmaq
1285,bezahlen::V,გადაიხდის,ödəmək
1286,zahlen::V,გადაიხდის,ödəmək
1287,beherrschen::V,ფლობს,idarə etmək
1288,ertragen::V,მოითმენს,dözmək
