,Concept_ID,lv,zh
835,Fett::N,tauki,脂肪
836,Butter::N,вый,黄油
837,Butter::N,sviests,黄油
838,Öl::N,вый,油
839,Öl::N,eļļa,油
840,Salz::N,сов,盐
841,Salz::N,sāls,盐
842,Suppe::N,шыд,汤
843,Suppe::N,zupa,汤
844,Honig::N,ма,蜂蜜
845,Honig::N,medus,蜂蜜
846,Milch::N,йӧв,奶
847,Milch::N,piens,奶
848,Tee::N,чай,茶
849,Tee::N,tēja,茶
850,Leder::N,ку,皮革
851,Leder::N,āda,皮革
852,Wolle::N,вурун,毛线
853,Wolle::N,vilna,毛线
854,Stoff::N,дӧра,织物
855,Stoff::N,drāna,织物
856,Stoff::N,audums,织物
857,Nadel::N,ем,针
858,Nadel::N,adata,针
859,Faden::N,сунис,线
860,Faden::N,diegs,线
861,Faden::N,pavediens,线
862,Knopf::N,кизь,纽扣
863,Knopf::N,poga,纽扣
864,Knoten::N,гӧрӧд,结
865,Knoten::N,mezgls,结
866,Farbe::N,краска,颜色
867,Farbe::N,вап,颜色
868,Farbe::N,krāsa,颜色
869,Kleidung::N,паськӧм,衣服
870,Kleidung::N,tērps,衣服
871,Kleidung::N,drēbes,衣服
872,Hemd::N,дӧрӧм,衬衫
873,Hemd::N,krekls,衬衫
874,Kragen::N,воротник,领子
875,Kragen::N,apkakle,领子
876,Ärmel::N,сос,袖子
877,Ärmel::N,piedurkne,袖子
878,Hose::N,гач,裤子
879,Hose::N,bikses,裤子
880,Gürtel::N,вӧнь,腰带
881,Gürtel::N,josta,腰带
882,Mütze::N,шапка,帽子
883,Mütze::N,cepure,帽子
884,Schuh::N,башмак,鞋
885,Schuh::N,ботинки,鞋
886,Schuh::N,kurpe,鞋
887,Stiefel::N,сапӧг,靴子
888,Stiefel::N,zābaks,靴子
889,Ring::N,кытш,戒指
890,Ring::N,gredzens,戒指
891,Band::N,лента,带子
892,Band::N,вундас,带子
893,Band::N,lente,带子
894,Kamm::N,сынан,梳子
895,Kamm::N,ķemme,梳子
896,Spiegel::N,рӧмпӧштан,镜子
897,Spiegel::N,spogulis,镜子
898,Riemen::N,тасма,皮带
899,Riemen::N,siksna,皮带
900,Schnur::N,гез,绳子
901,Schnur::N,aukla,绳子
902,Leine::N,юргез,皮带
903,Leine::N,saite,皮带
904,Decke::N,эшкын,被子
905,Decke::N,шебрас,被子
906,Decke::N,sega,被子
907,Kissen::N,юрлӧс,软垫
908,Kissen::N,spilvens,软垫
909,Tuch::N,чышъян,巾
910,Tuch::N,vadmala,巾
911,Handtuch::N,ки чышкӧд,手巾
912,Handtuch::N,кизьчышъян,手巾
913,Handtuch::N,dvielis,手巾
914,Kraft::N,этш,力
915,Kraft::N,эбӧс,力
916,Kraft::N,spēks,力
917,Stärke::N,ёнлун,力量
918,Stärke::N,чорыдлун,力量
919,Stärke::N,stiprums,力量
920,Gesundheit::N,дзоньвидзалун,健康
921,Gesundheit::N,veselība,健康
922,Krankheit::N,висьӧм,病
923,Krankheit::N,slimība,病
924,Schmerz::N,висьӧм,痛
925,Schmerz::N,sāpes,痛
926,Wunde::N,дой,伤口
927,Wunde::N,brūce,伤口
928,Wunde::N,jēlums,伤口
929,Fieber::N,жар,发烧
930,Fieber::N,drudzis,发烧
931,Fieber::N,karstums,发烧
932,Arznei::N,лекарство,药
933,Arznei::N,зелля,药
934,Arznei::N,zāles,药
935,Arznei::N,medikaments,药
936,Brücke::N,пос,桥
937,Brücke::N,tilts,桥
938,Brunnen::N,юкмӧс,井
939,Brunnen::N,aka,井
940,Weide::N,пӧскӧтина,牧场
941,Weide::N,ganības,牧场
942,Pfad::N,туй,小路
943,Pfad::N,кыснан,小路
944,Pfad::N,taka,小路
945,Weg::N,туй,路
946,Weg::N,ceļš,路
947,Straße::N,туй,街
948,Straße::N,iela,街
949,Dorf::N,сикт,村庄
950,Dorf::N,ciems,村庄
951,Stadt::N,кар,城市
952,Stadt::N,pilsēta,城市
953,Brief::N,письмӧ,信
954,Brief::N,vēstule,信
955,Buch::N,небӧг,书
956,Buch::N,grāmata,书
957,Buchstabe::N,шыпас,字母
958,Buchstabe::N,burts,字母
959,Zeitung::N,газет,报纸
960,Zeitung::N,avīze,报纸
961,Zeitung::N,laikraksts,报纸
962,Leben::N,лов,生命
963,Leben::N,олӧм,生命
964,Leben::N,dzīve,生命
965,Tod::N,кулӧм,死亡
966,Tod::N,nāve,死亡
967,Grab::N,гу,坟墓
968,Grab::N,kaps,坟墓
969,Kirche::N,вичко,教堂
970,Kirche::N,baznīca,教堂
971,Sünde::N,мыж,罪
972,Sünde::N,grēks,罪
973,Gott::N,ен,上帝
974,Gott::N,dievs,上帝
975,Arbeiter::N,уджалысь,工人
976,Arbeiter::N,strādnieks,工人
977,Chef::N,юралысь,上司
978,Chef::N,веськӧдлысь,上司
979,Chef::N,šefs,上司
980,Chef::N,vadītajs,上司
981,Chef::N,priekšnieks,上司
982,Meister::N,вӧчысь,师傅
983,Meister::N,meistars,师傅
984,Arzt::N,врач,医生
985,Arzt::N,бурдӧдысь,医生
986,Arzt::N,ārsts,医生
987,Lehrer::N,велӧдысь,教师
988,Lehrer::N,skolotājs,教师
989,Geld::N,сьӧм,钱
990,Geld::N,nauda,钱
991,Geschäft::N,удж,交易
992,Geschäft::N,bizness,交易
993,Geschäft::N,darījums,交易
994,Laden::N,вузасянін,商店
995,Laden::N,bode,商店
996,Laden::N,veikals,商店
997,Preis::N,дон,价格
998,Preis::N,cena,价格
999,Ware::N,тӧвар,商品
1000,Ware::N,prece,商品
1001,Nutzen::N,воӧм,好处
1002,Nutzen::N,выгӧда,好处
1003,Nutzen::N,labums,好处
1004,Reichtum::N,озырлун,财富
1005,Reichtum::N,bagātība,财富
1006,Welt::N,енкӧла,世界
1007,Welt::N,pasaule,世界
1008,Land::N,му,国家
1009,Land::N,zeme,国家
1010,Staat::N,канму,国家
1011,Staat::N,государство,国家
1012,Staat::N,valsts,国家
1013,König::N,кан,国王
1014,König::N,ķēniņš,国王
1015,König::N,karalis,国王
1016,Macht::N,каналӧм,权力
1017,Macht::N,vara,权力
1018,Grenze::N,су,边界
1019,Grenze::N,суйӧр,边界
1020,Grenze::N,robeža,边界
1021,Krieg::N,ожман,战争
1022,Krieg::N,karš,战争
1023,Feind::N,враг,敌人
1024,Feind::N,вӧрӧг,敌人
1025,Feind::N,ienaidnieks,敌人
1026,Gewalt::N,мырдöналöм,暴力
1027,Gewalt::N,vara,暴力
1028,Gewalt::N,vardarbība,暴力
1029,Kampf::N,вермасьӧм,战斗
1030,Kampf::N,cīņa,战斗
1031,Bogen[Waffe]::N,ньӧввуж,弓
1032,Bogen[Waffe]::N,loks,弓
1033,Pfeil::N,ньӧв,箭
1034,Pfeil::N,bulta,箭
1035,Gewehr::N,пишшаль,枪
1036,Gewehr::N,šautene,枪
1037,Fehler::N,сорсьӧм,错误
1038,Fehler::N,дзугсьӧм,错误
1039,Fehler::N,kļūda,错误
1040,Lüge::N,пӧръясьӧм,谎话
1041,Lüge::N,ылӧдлӧм,谎话
1042,Lüge::N,meli,谎话
1043,Schaden::N,лёк,损失
1044,Schaden::N,изъян,损失
1045,Schaden::N,пакӧсьт,损失
1046,Schaden::N,bojājums,损失
1047,Schaden::N,kaitējums,损失
1048,Unglück::N,шог,不幸
1049,Unglück::N,kļūme,不幸
1050,Unglück::N,klizma,不幸
1051,Unglück::N,nelaime,不幸
1052,Schuld::N,мыж,过错
1053,Schuld::N,vaina,过错
1054,Alter::N,арлыд,年龄
1055,Alter::N,vecums,年龄
1056,Schluss::N,пом,结束
1057,Schluss::N,beigas,结束
1058,Zeit::N,кад,时间
1059,Zeit::N,laiks,时间
1060,Tag::N,лун,天
1061,Tag::N,diena,天
1062,Morgen::N,асыв,早晨
1063,Morgen::N,rīts,早晨
1064,Mittag::N,лун шӧр,中午
1065,Mittag::N,pusdiena,中午
1066,Abend::N,рыт,晚上
1067,Abend::N,vakars,晚上
1068,Nacht::N,вой,夜
1069,Nacht::N,nakts,夜
1070,Woche::N,вежон,星期
1071,Woche::N,nedēļa,星期
1072,Monat::N,тӧлысь,月
1073,Monat::N,mēnesis,月
1074,Jahr::N,во,年
1075,Jahr::N,gads,年
1076,Frühling::N,тулыс,春天
1077,Frühling::N,pavasaris,春天
1078,Sommer::N,гожӧм,夏天
1079,Sommer::N,vasara,夏天
1080,Herbst::N,ар,秋天
1081,Herbst::N,rudens,秋天
1082,Winter::N,тӧв,冬天
1083,Winter::N,ziema,冬天
1084,Januar::N,тӧв шӧр,一月
1085,Januar::N,janvāris,一月
1086,Februar::N,урасьӧм,二月
1087,Februar::N,februāris,二月
1088,März::N,рака,三月
1089,März::N,marts,三月
1090,April::N,кос му,四月
1091,April::N,aprīlis,四月
1092,Mai::N,ода-кора,五月
1093,Mai::N,maijs,五月
1094,Juni::N,лӧддза-номъя,六月
1095,Juni::N,jūnijs,六月
1096,Juli::N,сора,七月
1097,Juli::N,jūlijs,七月
1098,August::N,моз,八月
1099,August::N,augusts,八月
1100,September::N,кӧч,九月
1101,September::N,septembris,九月
1102,Oktober::N,йирым,十月
1103,Oktober::N,oktobris,十月
1104,November::N,вӧльгым,十一月
1105,November::N,novembris,十一月
1106,Dezember::N,ӧшым,十二月
1107,Dezember::N,decembris,十二月
1108,Montag::N,выльлун,星期一
1109,Montag::N,pirmdiena,星期一
1110,Dienstag::N,воторник,星期二
1111,Dienstag::N,otrdiena,星期二
1112,Mittwoch::N,середа,星期三
1113,Mittwoch::N,trešdiena,星期三
1114,Donnerstag::N,четверг,星期四
1115,Donnerstag::N,ceturtdiena,星期四
1116,Freitag::N,пекнича,星期五
1117,Freitag::N,piektdiena,星期五
1118,Samstag::N,субӧта,星期六
1119,Samstag::N,sestdiena,星期六
1120,Sonntag::N,вӧскресенньӧ,星期日
1121,Sonntag::N,svētdiena,星期日
1122,groß::A,ыджыд,大
1123,groß::A,dižs,大
1124,groß::A,liels,大
1125,klein::A,ичӧт,小
1126,klein::A,mazs,小
1127,lang::A,кузь,长
1128,lang::A,garš,长
1129,kurz::A,дженьыд,短
1130,kurz::A,īss,短
1131,breit::A,ота,宽
1132,breit::A,паськыд,宽
1133,breit::A,plats,宽
1134,schmal::A,оттӧм,细长的
1135,schmal::A,tievs,细长的
1136,dicht::A,сук,密
1137,dicht::A,blīvs,密
1138,dick[Gegenstand]::A,кыз,厚
1139,dick[Gegenstand]::A,biezs,厚
1140,dünn::A,вӧсни,薄
1141,dünn::A,вӧсньыд,薄
1142,dünn::A,plāns,薄
1143,fein::A,посни,细小
1144,fein::A,smalks,细小
1145,fest::A,зумыд,固体
1146,fest::A,tvirts,固体
1147,fest::A,noturīgs,固体
1148,flach::A,плавкӧс,平坦
1149,flach::A,тшӧтшкӧс,平坦
1150,flach::A,lēzens,平坦
1151,flach::A,līdzens,平坦
1152,glatt::A,вольк,光滑
1153,glatt::A,мольыд,光滑
1154,glatt::A,gluds,光滑
1155,glatt::A,slidens,光滑
1156,hart::A,зумыд,硬
1157,hart::A,ciets,硬
1158,weich::A,небыд,软
1159,weich::A,mīksts,软
1160,rund::A,гӧгрӧс,圆
1161,rund::A,apaļš,圆
1162,spitz::A,ёсь йыла,尖
1163,spitz::A,smails,尖
1164,scharf::A,ёсь,锋利
1165,scharf::A,ass,锋利
1166,stumpf::A,ныж,钝
1167,stumpf::A,truls,钝
1168,stumpf::A,strups,钝
1169,schwer::A,сьӧкыд,重
1170,schwer::A,smags,重
1171,schön::A,мича,美丽
1172,schön::A,лӧсьыд,美丽
1173,schön::A,daiļš,美丽
1174,schön::A,skaists,美丽
1175,heiß::A,пӧсь,烫
1176,heiß::A,karsts,烫
1177,warm::A,шоныд,暖和
1178,warm::A,silts,暖和
1179,kalt::A,кӧдзыд,冷
1180,kalt::A,salts,冷
1181,kalt::A,auksts,冷
1182,kühl::A,юзыд,凉
1183,kühl::A,ыркыд,凉
1184,kühl::A,vēss,凉
1185,kühl::A,dzestrs,凉
1186,frisch::A,выль,新鲜
1187,frisch::A,svaigs,新鲜
1188,feucht::A,уль,潮湿
1189,feucht::A,mitrs,潮湿
1190,feucht::A,drēgns,潮湿
1191,nass::A,ва,湿
1192,nass::A,slapjš,湿
1193,trocken::A,кос,干
1194,trocken::A,sauss,干
1195,voll::A,кыз,满
1196,voll::A,pilns,满
1197,leer::A,куш,空
1198,leer::A,тыртӧм,空
1199,leer::A,tukšs,空
1200,offen::A,восьса,敞开
1201,offen::A,vaļējs,敞开
1202,offen::A,atvērts,敞开
1203,geschlossen::A,пӧдса,关闭
1204,geschlossen::A,slēgts,关闭
1205,sauber::A,сӧстӧм,干净
1206,sauber::A,tīrs,干净
1207,sauber::A,spodrs,干净
1208,schmutzig::A,няйт,肮脏
1209,schmutzig::A,netīrs,肮脏
1210,schmutzig::A,dubļains,肮脏
1211,roh::A,уль,生
1212,roh::A,jēls,生
1213,reif::A,кисьмӧм,成熟
1214,reif::A,gatavs,成熟
1215,reif::A,nobriedis,成熟
1216,lecker::A,чӧскыд,好吃
1217,lecker::A,gards,好吃
1218,lecker::A,garšīgs,好吃
1219,süß::A,юмов,甜
1220,süß::A,чӧскыд,甜
1221,süß::A,salds,甜
1222,bitter::A,курыд,苦
1223,bitter::A,sūrs,苦
1224,bitter::A,rūgts,苦
1225,sauer::A,шома,酸
1226,sauer::A,skābs,酸
1227,hell::A,югыд,亮
1228,hell::A,gaišs,亮
1229,dunkel::A,пемыд,阴暗
1230,dunkel::A,tumšs,阴暗
1231,schwarz::A,сьӧд,黑
1232,schwarz::A,melns,黑
1233,weiß::A,еджыд,白
1234,weiß::A,balts,白
1235,rot::A,гӧрд,红
1236,rot::A,sarkans,红
1237,gelb::A,виж,黄
1238,gelb::A,dzeltens,黄
1239,blau::A,лӧз,蓝
1240,blau::A,zils,蓝
1241,grün::A,веж,绿
1242,grün::A,турунвиж,绿
1243,grün::A,zaļš,绿
1244,grau::A,руд,灰色
1245,grau::A,pelēks,灰色
1246,bunt::A,сера,五彩
1247,bunt::A,raibs,五彩
1248,bunt::A,krāsains,五彩
1249,billig::A,донтӧг,便宜
1250,billig::A,lēts,便宜
1251,teuer::A,дона,贵
1252,teuer::A,dārgs,贵
1253,wertvoll::A,дона,贵重
1254,wertvoll::A,vērtīgs,贵重
1255,blind::A,синтӧм,瞎
1256,blind::A,akls,瞎
1257,taub::A,пельтӧм,聋
1258,taub::A,kurls,聋
1259,kräftig::A,вынйӧра,强壮
1260,kräftig::A,spēcīgs,强壮
1261,stark::A,ён,强壮
1262,stark::A,вына,强壮
1263,stark::A,stiprs,强壮
1264,schwach::A,жеб,弱
1265,schwach::A,vājš,弱
1266,fett::A,госа,胖
1267,fett::A,brangs,胖
1268,schlank::A,веськыд,苗条
1269,schlank::A,slaids,苗条
1270,hübsch::A,мича,漂亮
1271,hübsch::A,лӧсьыд,漂亮
1272,hübsch::A,glīts,漂亮
1273,böse::A,лёк,邪恶
1274,böse::A,ļauns,邪恶
1275,böse::A,negants,邪恶
1276,dumm::A,йӧй,笨
1277,dumm::A,вежӧртӧм,笨
1278,dumm::A,stulbs,笨
1279,dumm::A,muļķīgs,笨
1280,faul::A,дыш,懒惰
1281,faul::A,slinks,懒惰
1282,fleißig::A,зільысь,勤奋
1283,fleißig::A,čakls,勤奋
1284,fleißig::A,cītīgs,勤奋
1285,geizig::A,топыд,吝啬
1286,geizig::A,skops,吝啬
1287,geizig::A,sīksts,吝啬
1288,klug::A,юра,聪明
1289,klug::A,вежӧра,聪明
1290,klug::A,gudrs,聪明
1291,geschickt::A,кипода,灵巧
1292,geschickt::A,кужысь,灵巧
1293,geschickt::A,manīgs,灵巧
1294,lieb::A,муса,可爱
1295,lieb::A,мича,可爱
1296,lieb::A,лӧсьыд,可爱
1297,lieb::A,mīļš,可爱
1298,lustig::A,кыпыд,快乐
1299,lustig::A,jautrs,快乐
1300,sanft::A,мелі,柔和
1301,sanft::A,liegs,柔和
1302,hungrig::A,тшыг,饥饿
1303,hungrig::A,izsalcis,饥饿
1304,krank::A,висьысь,患病
1305,krank::A,slims,患病
1306,nackt::A,пасьтӧм,裸体
1307,nackt::A,pliks,裸体
1308,traurig::A,гажтӧм,悲哀
1309,traurig::A,bēdīgs,悲哀
1310,traurig::A,skumīgs,悲哀
1311,lebendig::A,ловъя,活
1312,lebendig::A,dzīvs,活
1313,gut::A,бур,好
1314,gut::A,labs,好
1315,schlecht::A,лёк,坏
1316,schlecht::A,омӧль,坏
1317,schlecht::A,slikts,坏
1318,richtig::A,инӧд,正确
1319,richtig::A,riktīgs,正确
1320,schlimm::A,омӧль,糟糕
1321,schlimm::A,туйтӧм,糟糕
1322,schlimm::A,nelāgs,糟糕
1323,schlimm::A,nejauks,糟糕
1324,wahr::A,абу ылӧг,真
1325,wahr::A,īsts,真
1326,wahr::A,patiess,真
1327,alt::A,важ,旧
1328,alt::A,sens,旧
1329,alt::A,vęcs,旧
1330,neu::A,выль,新
1331,neu::A,jauns,新
1332,ehemalig::A,вӧвлӧм,以前
1333,ehemalig::A,bijušais,以前
1334,alt[Lebewesen]::A,пӧрысь,老
1335,alt[Lebewesen]::A,vecs,老
1336,jung::A,том,年轻
1337,jung::A,jauns,年轻
1338,arm::A,гӧль,贫穷
1339,arm::A,nabags,贫穷
1340,reich::A,озыр,富裕
1341,reich::A,bagāts,富裕
1342,bekannt::A,тӧдса,出名
1343,bekannt::A,zināms,出名
1344,bekannt::A,pazīstams,出名
1345,berühmt::A,нималан,著名
1346,berühmt::A,кывсян,著名
1347,berühmt::A,slavens,著名
1348,fremd::A,йӧз,陌生
1349,fremd::A,svešs,陌生
1350,verschieden::A,абу ӧткодь,不同
1351,verschieden::A,разнӧй,不同
1352,verschieden::A,dažāds,不同
1353,nah::A,матыс,近
1354,nah::A,tuvs,近
1355,fern::A,ылі,遥远
1356,fern::A,tāls,遥远
1357,linker::A,шуйга,左
1358,linker::A,kreisais,左
1359,rechter::A,веськыд,右
1360,rechter::A,labais,右
1361,anderer::A,мукӧд,别的
1362,anderer::A,otrs,别的
1363,erster::A,медводдза,第一
1364,erster::A,pirmais,第一
1365,zweiter::A,мӧд,第二
1366,zweiter::A,otrais,第二
1367,dritter::A,коймӧд,第三
1368,dritter::A,trešais,第三
1369,letzter::A,бӧръя,最后
1370,letzter::A,beidzamais,最后
1371,allein::ADV,ӧтка,单独
1372,allein::ADV,viens pats,单独
1373,auf einmal::ADV,ӧтпырйӧ,同时
1374,auf einmal::ADV,reizē,同时
1375,zusammen::ADV,тшӧтш,一起
1376,zusammen::ADV,kopā,一起
1377,zusammen::ADV,vienviet,一起
1378,lange::ADV,дыр,许久
1379,lange::ADV,ilgi,许久
1380,plötzlich::ADV,друг,忽然
1381,plötzlich::ADV,pēkšņi,忽然
1382,sofort::ADV,дзик пыр,立刻
1383,sofort::ADV,tūlīt,立刻
1384,später::ADV,сэсся,以后
1385,später::ADV,vēlāk,以后
1386,jetzt::ADV,ӧні,现在
1387,jetzt::ADV,tagad,现在
1388,heute::ADV,талун,今天
1389,heute::ADV,šodien,今天
1390,morgen::ADV,аски,明天
1391,morgen::ADV,rīt,明天
1392,bald::ADV,регыд,即将
1393,bald::ADV,drīz,即将
1394,dann::ADV,бӧрын,然后
1395,dann::ADV,бӧрти,然后
1396,dann::ADV,tad,然后
1397,gestern::ADV,тӧнлун,昨天
1398,gestern::ADV,vakar,昨天
1399,einst::ADV,ӧтчыд,曾经
1400,einst::ADV,ӧтпыр,曾经
1401,einst::ADV,citreiz,曾经
1402,damals::ADV,сэки,当时
1403,damals::ADV,toreiz,当时
1404,danach::ADV,сэсся,随后
1405,danach::ADV,pēc tam,随后
1406,vorher::ADV,войдӧр,事先
1407,vorher::ADV,iepriekš,事先
1408,vorher::ADV,pirms tam,事先
1409,zuerst::ADV,войдӧр,首先
1410,zuerst::ADV,vis'pirms,首先
1411,einmal::ADV,ӧтчыдысь,一次
1412,einmal::ADV,reiz,一次
1413,einmal::ADV,vienreiz,一次
1414,manchmal::ADV,корсюрӧ,有时
1415,manchmal::ADV,dažkārt,有时
1416,oft::ADV,тшӧкыда,时常
1417,oft::ADV,bieži,时常
1418,immer::ADV,век,总是
1419,immer::ADV,allaž,总是
1420,immer::ADV,vien'mēr,总是
1421,niemals::ADV,оз некор,从未
1422,niemals::ADV,nemūžam,从未
1423,hier::ADV,со,这里
1424,hier::ADV,тонӧ,这里
1425,hier::ADV,te,这里
1426,hier::ADV,šeit,这里
1427,hierhin::ADV,татчӧ,到这里
1428,hierhin::ADV,талань,到这里
1429,hierhin::ADV,šurp,到这里
1430,hierhin::ADV,uz šejieni,到这里
1431,von hier::ADV,тасянь,由此
1432,von hier::ADV,no šejienes,由此
1433,dort::ADV,сэні,那里
1434,dort::ADV,tur,那里
1435,dorthin::ADV,сэтчӧ,到那里
1436,dorthin::ADV,turp,到那里
1437,dorthin::ADV,uz turieni,到那里
1438,geradeaus::ADV,веськыда,一直往前
1439,geradeaus::ADV,taisni uz priekšu,一直往前
1440,vorwärts::ADV,водзӧ,向前
1441,vorwärts::ADV,uz priekšu,向前
1442,rückwärts::ADV,бӧрӧ,向后
1443,rückwärts::ADV,atmuguriski,向后
1444,zurück::ADV,бӧр,退后
1445,zurück::ADV,atpakāļ,退后
1446,unten::ADV,улын,下面
1447,unten::ADV,уліын,下面
1448,unten::ADV,lejā,下面
1449,unten::ADV,apakšā,下面
1450,hinab::ADV,улӧ,向下
1451,hinab::ADV,увлан,向下
1452,hinab::ADV,uz leju,向下
1453,oben::ADV,вылын,上面
1454,oben::ADV,выліын,上面
1455,oben::ADV,virsū,上面
1456,hinauf::ADV,выліӧ,向上
1457,hinauf::ADV,augšā,向上
1458,hinauf::ADV,uz augšu,向上
1459,überall::ADV,быдлаын,到处
1460,überall::ADV,visur,到处
1461,nicht::ADV,oз,不
1462,nicht::ADV,ne,不
1463,ein wenig::ADV,неуна,一点儿
1464,ein wenig::ADV,drusku,一点儿
1465,kaum::ADV,мырдэм,几乎不
1466,kaum::ADV,diezin vai,几乎不
1467,sehr::ADV,зэв,很
1468,sehr::ADV,ļoti,很
1469,sehr::ADV,gaužām,很
1470,so::ADV,тадз,如此
1471,so::ADV,сідз,如此
1472,so::ADV,tā,如此
1473,so::ADV,tik,如此
1474,noch::ADV,на,还
1475,noch::ADV,нӧшта,还
1476,noch::ADV,vēl,还
1477,nur::ADV,куш,只
1478,nur::ADV,сӧмын,只
1479,nur::ADV,vien,只
1480,nur::ADV,tikai,只
1481,schon::ADV,нин,已经
1482,schon::ADV,jau,已经
1483,wieder::ADV,бара,又
1484,wieder::ADV,atkal,又
1485,vergebens::ADV,весьшӧрӧ,
1486,vergebens::ADV,velti,
1487,vor::PRP,водзын,在...面前
1488,vor::PRP,priekš,在...面前
1489,hinter::PRP,бӧрнын,在...背后
1490,hinter::PRP,aiz,在...背后
1491,unter::PRP,улын,在...下面
1492,unter::PRP,zem,在...下面
1493,durch::PRP,пыр,穿过
1494,durch::PRP,пырыс,穿过
1495,durch::PRP,caur,穿过
1496,durch::PRP,cauri,穿过
1497,neben::PRP,бердын,在...旁
1498,neben::PRP,līdzās,在...旁
1499,zwischen::PRP,костын,在...之间
1500,zwischen::PRP,starp,在...之间
1501,wegen::PRP,вӧсна,由于
1502,wegen::PRP,pēc,由于
1503,dies::PRN,тайӧ,这
1504,dies::PRN,šis,这
1505,das::PRN,ciйö,那
1506,das::PRN,tas,那
1507,alles::PRN,став,一切
1508,alles::PRN,viss,一切
1509,ich::PRN,ме,我
1510,ich::PRN,es,我
1511,du::PRN,тэ,你
1512,du::PRN,tu,你
1513,er::PRN,сійӧ,他
1514,er::PRN,viņš,他
1515,wir::PRN,ми,我们
1516,wir::PRN,mēs,我们
1517,ihr::PRN,тi,你们
1518,ihr::PRN,jūs,你们
1519,sie::PRN,найö,她
1520,sie::PRN,viņi,她
1521,sie::PRN,viņas,她
1522,was::FPRN,мый,什么
1523,was::FPRN,kas,什么
1524,wer::FPRN,код,谁
1525,wer::FPRN,kas,谁
1526,wo::FADV,кыті,哪里
1527,wo::FADV,kur,哪里
1528,wohin::FADV,кытчӧ,去哪里
1529,wohin::FADV,kurp,去哪里
1530,wohin::FADV,uz kurieni,去哪里
1531,wie::FADV,кыдзи,怎么
1532,wie::FADV,kā,怎么
1533,warum::FADV,мыйла,为什么
1534,warum::FADV,kāpēc,为什么
1535,wieviel::FNUM,кымын,多少
1536,wieviel::FNUM,cik,多少
1537,eins::NUM,ӧтик,一
1538,eins::NUM,viens,一
1539,zwei::NUM,кык,二
1540,zwei::NUM,divi,二
1541,drei::NUM,куим,三
1542,drei::NUM,trīs,三
1543,vier::NUM,нель,四
1544,vier::NUM,četri,四
1545,fünf::NUM,вит,五
1546,fünf::NUM,pieci,五
1547,sechs::NUM,квайт,六
1548,sechs::NUM,seši,六
1549,sieben::NUM,сизим,七
1550,sieben::NUM,septiņi,七
1551,acht::NUM,кӧкъямыс,八
1552,acht::NUM,astoņi,八
1553,neun::NUM,ӧкмыс,九
1554,neun::NUM,deviņi,九
1555,zehn::NUM,дас,十
1556,zehn::NUM,desmit,十
1557,elf::NUM,дас ӧтик,十一
1558,elf::NUM,vienpadsmit,十一
1559,zwölf::NUM,дас кык,十二
1560,zwölf::NUM,divpadsmit,十二
1561,zwanzig::NUM,кызь,二十
1562,zwanzig::NUM,divdesmit,二十
1563,dreißig::NUM,комын,三十
1564,dreißig::NUM,trīsdesmit,三十
1565,vierzig::NUM,нелямын,四十
1566,vierzig::NUM,četrdesmit,四十
1567,fünfzig::NUM,ветымын,五十
1568,fünfzig::NUM,piecdesmit,五十
1569,sechzig::NUM,квайтымын,六十
1570,sechzig::NUM,sešdesmit,六十
1571,siebzig::NUM,сизимдас,七十
1572,siebzig::NUM,septiņdesmit,七十
1573,achtzig::NUM,кӧкъямысдас,八十
1574,achtzig::NUM,astoņdesmit,八十
1575,neunzig::NUM,ӧкмысдас,九十
1576,neunzig::NUM,deviņdesmit,九十
1577,hundert::NUM,сё,百
1578,hundert::NUM,simt,百
1579,tausend::NUM,сюрс,千
1580,tausend::NUM,tūkstoš,千
1581,und::CNJ,и,和
1582,und::CNJ,un,和
1583,oder::CNJ,либӧ,或者
1584,oder::CNJ,jeb,或者
1585,stehen::V,сулавны,站
1586,stehen::V,stāvēt,站
1587,sitzen::V,пукавны,坐
1588,sitzen::V,sēdēt,坐
1589,liegen::V,куйлыны,躺着
1590,liegen::V,gulēt,躺着
1591,hängen::V,ӧшавны,挂着
1592,hängen::V,karāties,挂着
1593,werden::V,лоны,成为
1594,werden::V,tapt,成为
1595,passieren::V,лоны,发生
1596,passieren::V,notikt,发生
1597,beginnen::V,кутчысьны,开始
1598,beginnen::V,кутны,开始
1599,beginnen::V,sākties,开始
1600,enden::V,помасьны,终止
1601,enden::V,beigties,终止
1602,wechseln::V,вежсьыны,变迁
1603,wechseln::V,mainīties,变迁
1604,aufgehen[Sonne]::V,петны,升起
1605,aufgehen[Sonne]::V,lēkt,升起
1606,aufgehen[Sonne]::V,uzlēkt,升起
1607,untergehen[Sonne]::V,пуксьыны,下落
1608,untergehen[Sonne]::V,noiet,下落
1609,untergehen[Sonne]::V,rietēt,下落
1610,scheinen[Sonne]::V,югъявны,照射
1611,scheinen[Sonne]::V,югвидзны,照射
1612,scheinen[Sonne]::V,spīdēt,照射
1613,donnern::V,гымавны,打雷
1614,donnern::V,dārdēt,打雷
1615,wehen::V,пӧльтны,飘扬
1616,wehen::V,pūst,飘扬
1617,strömen::V,киссьыны,流
1618,strömen::V,līt,流
1619,strömen::V,plūst,流
1620,fließen::V,визувтны,流动
1621,fließen::V,tecēt,流动
1622,sich drehen::V,бергавны,转动
1623,sich drehen::V,grozīties,转动
1624,schwanken::V,легны,摇摆
