,Concept_ID,myv,pl
813,warum::FADV,мекс,dlaczego
814,wieviel::FNUM,зяро,ile
815,eins::NUM,вейке,jeden
816,zwei::NUM,кавто,dwa
817,drei::NUM,колмо,trzy
818,vier::NUM,ниле,cztery
819,fünf::NUM,вете,pięć
820,sechs::NUM,кото,sześć
821,sieben::NUM,сисем,siedem
822,acht::NUM,кавксо,osiem
823,neun::NUM,вейксэ,dziewięć
824,zehn::NUM,кемень,dziesięć
825,elf::NUM,кевейкее,jedenaście
826,zwölf::NUM,кемгавтово,dwanaście
827,zwanzig::NUM,комсь,dwadzieścia
828,dreißig::NUM,колоньгемень,trzydzieści
829,vierzig::NUM,ниленьгемень,czterdzieści
830,fünfzig::NUM,ведьгемень,pięćdziesiąt
831,sechzig::NUM,кодгемень,sześćdziesiąt
832,siebzig::NUM,сизьгемень,siedemdziesiąt
833,achtzig::NUM,кавксоньгемень,osiemdziesiąt
834,neunzig::NUM,вейксэньгемень,dziewięćdziesiąt
835,hundert::NUM,сядо,sto
836,tausend::NUM,тыща,tysiąc
837,und::CNJ,ды,i
838,oder::CNJ,или,lub
839,oder::CNJ,или,albo
840,stehen::V,аштемс стядо,stać
841,sitzen::V,аштемс озадо,siedzieć
842,liegen::V,мадезь аштемс,leżeć
843,hängen::V,нурьгемс,wisieć
844,werden::V,арамс,zostać
845,werden::V,арамс,stać się
846,passieren::V,лисэмс,dziać się
847,passieren::V,лисэмс,zdarzyć się
848,beginnen::V,ушодомс,zacząć się
849,enden::V,лоткамс,kończyć się
850,wechseln::V,полавтнемс,zmienić się
851,aufgehen[Sonne]::V,лисемс,wzejść
852,aufgehen[Sonne]::V,стямс,wzejść
853,untergehen[Sonne]::V,валгомс,zajść
854,scheinen[Sonne]::V,валдомтомс,świecić
855,donnern::V,цярномс,grzmieć
856,donnern::V,галдордомс,grzmieć
857,wehen::V,пувамс,wiać
858,strömen::V,чудемс,płynąć
859,strömen::V,чудемс,lać się
860,fließen::V,чудемс,ciec
861,fließen::V,чудемс,płynąć
862,sich drehen::V,велямс,obracać się
863,schwanken::V,лыкамс,chwiać się
864,schwanken::V,якамс,chwiać się
865,schwingen::V,нурсемс,wahać się
866,schwingen::V,лыкамс,wahać się
867,fallen::V,прамс,padać
868,fallen::V,сяворемс,padać
869,brennen::V,паломс,palić się
870,rauchen::V,качадомс,dymić
871,rauchen::V,качадомс,dymić się
872,regnen::V,пиземс,padać
873,gefrieren::V,кельмемс,zamarznąć
874,tauen::V,соламс,tajać
875,schmelzen::V,соламс,topnieć
876,trocknen::V,коськемс,schnąć
877,sieden::V,лакамс,wrzeć
878,sieden::V,лакамс,kipieć
879,sieden::V,пиксемс,wrzeć
880,sieden::V,пиксемс,kipieć
881,faulen::V,наксадомс,gnić
882,verfaulen::V,наксадомс,zgnić
883,reißen::V,сезневемс,urywać się
884,versinken::V,ваямс,tonąć
885,vergehen::V,ютамс,przechodzić
886,erscheinen::V,лисемс,zjawiać się
887,verschwinden::V,ёмамс,zniknąć
888,sinken::V,явамс,spadać
889,abnehmen::V,киремемс,spadać
890,zunehmen::V,ламолгадомс,wzrosnąć
891,zunehmen::V,раштамс,wzrosnąć
892,steigen::V,куземс,wzrastać
893,steigen::V,кепсевемс,wzrastać
894,wachsen::V,касомс,rosnąć
895,glänzen::V,цитнемс,błyszczeć
896,funkeln::V,пиндолдомс,zabłyszczeć
897,funkeln::V,цивтёрдомс,zabłyszczeć
898,lärmen::V,шалномс,hałasować
899,läuten::V,гайгезевемс,dzwonić
900,klingeln::V,чавомс баягас,dzwonić
901,klirren::V,калдордомс,brzęczeć
902,klirren::V,кальцяемс,brzęczeć
903,brausen::V,лакамс,huczeć
904,rauschen::V,лажномс,szumieć
905,rauschen::V,лажномс,szeleścić
906,klingen::V,гайгемс,brzmieć
907,klingen::V,гайгемс,dźwięczeć
908,bellen::V,онгомс,szczekać
909,heulen::V,урномс,wyć
910,blasen::V,пувамс,dmuchnąć
911,pfeifen::V,вешкемс,gwizdać
912,schreien::V,пижнемс,krzyczeć
913,stöhnen::V,кувсемс,stękać
914,zittern::V,тарномс,drżeć
915,leben::V,эрямс,żyć
916,geboren werden::V,чачомс,urodzić się
917,atmen::V,лексемс,oddychać
918,trinken::V,симемс,pić
919,essen::V,ярсамс,jeść
920,schlucken::V,нилемс,połknąć
921,schlucken::V,порнемс,połknąć
922,müde werden::V,сиземс,zmęczyć się
923,einschlafen::V,матедевемс,zasnąć
924,schlafen::V,удомс,spać
925,aufwachen::V,сыргоземс,obudzić się
926,aufstehen::V,стямс,wstać
927,sich erholen::V,оймсемс,wypoczywać
928,krank werden::V,сэредезевемс,zachorować
929,krank sein::V,сэредемс,chorować
930,schmerzen::V,сэредемс,boleć
931,husten::V,козомс,kaszlać
932,genesen::V,пичкамс,wyzdrowieć
933,sterben::V,куломс,umrzeć
934,umkommen::V,чавовомс,zginąć
935,umkommen::V,ёмамс,zginąć
936,sich bewegen::V,шаштомс,poruszać się
937,sich rühren::V,сыргамс,ruszyć się
938,sich erheben::V,куземс,podnieść się
939,sich setzen::V,озамс,usiąść
940,hinfallen::V,прамс,upaść
941,hinfallen::V,сяворемс,upaść
942,laufen::V,якамс,chodzić
943,schreiten::V,эскелямс,kroczyć
944,schreiten::V,молемс,kroczyć
945,spazierengehen::V,якамс,iść na spacer
946,eilen::V,эрзкалемс,pospieszać
947,eilen::V,капшамс,pospieszać
948,sich beeilen::V,капшамс,pospieszyć się
949,sausen::V,ливтямс,pędzić
950,rennen::V,чийнемс,biec
951,rennen::V,чийнемс,biegać
952,rennen::V,ардтнемс,biec
953,rennen::V,ардтнемс,biegać
954,springen::V,кирнявтнемс,skakać
955,klettern::V,куземс,wspinać się
956,schaukeln::V,нурямс,huśtać
957,schaukeln::V,нурямс,kołysać
958,kriechen::V,ёзмолдомс,pełzać
959,kriechen::V,ёзмолдомс,czołgać się
960,schwimmen::V,уемс,pływać
961,tauchen::V,чопавтомс,zanurzać się
962,tauchen::V,чопавтнемс,zanurzać się
963,rudern::V,миледемс,wiosłować
964,fahren::V,ардомс,jechać
965,fliegen::V,ливтямс,latać
966,fliegen::V,ливтямс,lecieć
967,gehen::V,туемс,iść
968,gehen::V,молемс,iść
969,weggehen::V,туемс,odejść
970,abfahren::V,туемс,odjechać
971,anhalten::V,лоткамс,zatrzymać się
972,hineingehen::V,совамс,wchodzić
973,eintreten::V,совамс,wejść
974,eintreten::V,совамс,nastąpić
975,eintreten::V,эскельдямс,wejść
976,eintreten::V,эскельдямс,nastąpić
977,kommen::V,самс,przyjść
978,ankommen::V,самс,przybyć
979,ankommen::V,пачкодемс,przybyć
980,zurückkommen::V,велявтомс,wrócić
981,bleiben::V,кадовомс,zostać
982,warten::V,учомс,czekać
983,erwarten::V,учомс,oczekiwać
984,suchen::V,вешнемс,szukać
985,finden::V,муемс,znaleźć
986,versuchen::V,варштамс,próbować
987,vorbereiten::V,анокстамс,przygotować
988,lieben::V,вечкемс,kochać
989,mögen::V,вечкемс,lubić
990,lachen::V,пейдемс,śmiać się
991,rühren::V,токамс седейс,wzruszyć
992,weinen::V,авардемс,płakać
993,schimpfen::V,сёвномс,kląć
994,sich ärgern::V,кежиявтнемс,gniewać się
995,sich fürchten::V,пелемс,bać się
996,fürchten::V,пелемс,bać się
997,fliehen::V,оргодемс,uciekać
998,flüchten::V,ворьгодемс,uciec
999,flüchten::V,чадомс,uciec
1000,sehen::V,неемс,widzieć
1001,sehen::V,неемс,zobaczyć
1002,anschauen::V,ваномс,oglądać
1003,ansehen::V,ваномс,popatrzeć na
1004,hören::V,марямс,słyszeć
1005,zuhören::V,кунсоломс,słuchać
1006,probieren::V,варшамс,kosztować
1007,riechen::V,никсемс,wąchać
1008,fühlen::V,марямс,czuć
1009,fühlen::V,марямс,odczuwać
1010,scheinen::V,марявомс,wydawać się
1011,zu sehen sein::V,неявомс,widnieć
1012,vernehmen::V,марямс,usłyszeć
1013,frieren::V,кельмемс,marznąć
1014,tun::V,теемс,czynić
1015,können::V,маштомс,móc
1016,können::V,маштомс,umieć
1017,wollen::V,бажамс,chcieć
1018,anfangen::V,кармамс,zacząć
1019,beenden::V,прядомс,zakończyć
1020,aufhören::V,лоткамс,przestać
1021,gelingen::V,удаламс,udać się
1022,geraten::V,лисемс,udać się
1023,öffnen::V,панжомс,otworzyć
1024,schließen::V,пекстамс,zamknąć
1025,schließen::V,сёлгомс,zamknąć
1026,schließen::V,конямс,zamknąć
1027,stellen::V,аравтомс,postawić
1028,setzen::V,ойсевтемс,posadzić
1029,setzen::V,озавтнемс,posadzić
1030,legen::V,путомс,kłaść
1031,berühren::V,токамс,dotykać
1032,verbinden::V,содомс,łączyć
1033,bedecken::V,вельтямс,przykryć
1034,aufhängen::V,понгавтомс,powiesić
1035,anzünden::V,кирвастемс,zapalić
1036,aufheben::V,кепедемс,podnieść
1037,zurücklassen::V,кадомс,zostawić
1038,verlieren::V,ёмавтомс,zgubić
1039,fallen lassen::V,правтомс,upuścić
1040,machen::V,теемс,zrobić
1041,herstellen::V,анокстамс,wytworzyć
1042,bauen::V,путомс,budować
1043,reparieren::V,витемс,naprawiać
1044,verbessern::V,паролгавтомс,ulepszyć
1045,verbessern::V,вадрялгавтомс,ulepszyć
1046,ändern::V,полавтомс,zmienić
1047,graben::V,чувомс,kopać
1048,graben::V,таргамс,kopać
1049,beugen::V,мендемс,zagiąć
1050,biegen::V,комавтомс,zgiąć
1051,drehen::V,чаравтомс,obracać
1052,drehen::V,велявтнемс,obracać
1053,wenden::V,велявтомс,obrocić
1054,umdrehen::V,велявтомс,obrocić
1055,heben::V,кепедемс,podnosić
1056,hochheben::V,кепедемс,podnieść
1057,ergreifen::V,кундамс,chwycić
1058,halten::V,кирдемс,trzymać
1059,drücken::V,нуемс,naciskać
1060,schieben::V,шаштомс,pchać
1061,schieben::V,шаштомс,posuwać
1062,kratzen::V,ангордамс,drapać
1063,lecken::V,нолсемс,lizać
1064,beißen::V,сускомс,kąsać
1065,abreißen::V,сеземс,oderwać
1066,abschneiden::V,печкемс,odciąć
1067,binden::V,кодамс,wiązać
1068,binden::V,сюлмамс,wiązać
1069,stecken::V,сялгомс,wetknąć
1070,brechen::V,синдемс,złamać
1071,brechen::V,калавтомс,złamać
1072,klopfen::V,калтаямс,pukać
1073,klopfen::V,калтаямс,stukać
1074,hauen::V,чавомс,bić
1075,kleben::V,педявтнемс,kleić
1076,reiben::V,ёзамс,trzeć
1077,streichen::V,вадемс,smarować
1078,schleifen::V,човамс,ostrzyć
1079,schneiden::V,керямс,ciąć
1080,schneiden::V,керямс,krajać
1081,rütteln::V,чукамс,trząść
1082,rütteln::V,лыкавтомс,trząść
1083,schütteln::V,чукамс,trząść
1084,schwenken::V,яхолемс,machać
1085,schütten::V,каямс,nasypać
1086,füllen::V,пештямс,napełnić
1087,einwickeln::V,тапарямс,zawinąć
1088,tragen::V,кандомс,nieść
1089,schleppen::V,ускомс,wlec
1090,ziehen::V,ускомс,ciągnąć
1091,aufbewahren::V,ванстомс,przechowywać
1092,werfen::V,ёртомс,rzucać
1093,fangen::V,кундамс,łowić
1094,packen::V,кундамс,chwycić
1095,verstecken::V,кекшемс,ukryć
1096,verstecken::V,кекшемс,schować
1097,teilen::V,явомс,podzielić
1098,schicken::V,кучомс,posyłać
1099,bringen::V,кандомс,przynieść
1100,hinzufügen::V,путомс,dodać
1101,hinzufügen::V,максомс,dodać
1102,bekommen::V,саемс,dostać
1103,erhalten::V,саемс,otrzymać
1104,nehmen::V,саемс,wziąć
1105,wählen::V,кочкамс,wybrać
1106,auswählen::V,кочкамс,wybrać
1107,bewahren::V,ванстомс,zachować
1108,behindern::V,кирдемс,utrudnić
1109,behindern::V,кирдемс,przeszkadzać
1110,verderben::V,коламс,zepsuć
1111,beschädigen::V,теемс зыян,uszkodzić
1112,zerbrechen::V,коламс,złamać
1113,zerreißen::V,сеземс,drzeć
1114,zerreißen::V,сеземс,rozdzierać
1115,zerstören::V,калавтомс,zniszczyć
1116,verbrennen::V,пултамс,spalić
1117,geben::V,максомс,dać
1118,reichen::V,максомс,podać
1119,schenken::V,каземс,darować
1120,versprechen::V,алтамс,obiecać
1121,wünschen::V,арсемс,życzyć
1122,loben::V,шнамс,chwalić
1123,küssen::V,палсемс,całować
1124,wiegen::V,нурсемс,kołysać
1125,zudecken::V,тавадомс,przykryć
1126,zudecken::V,вельтямс,przykryć
1127,wecken::V,стявтомс,zbudzić
1128,zeigen::V,невтемс,pokazać
1129,führen::V,ветямс,wieść
1130,führen::V,ветямс,prowadzić
1131,lehren::V,тонавтомс,uczyć
1132,unterrichten::V,тонавтомс,nauczać
1133,aufziehen::V,трямс,wychować
1134,aufziehen::V,кастомс,wychować
1135,leiten::V,ветямс,kierować
1136,leiten::V,азоркстамс,kierować
1137,antreiben::V,ветямс,popędzić
1138,lassen::V,кармавтомс,zostawić
1139,einladen::V,тердемс,zaprosić
1140,vereinigen::V,вейсэндямс,zjednoczyć
1141,vereinigen::V,вейс путомс,zjednoczyć
1142,vereinigen::V,вейс пурнамс,zjednoczyć
1143,besuchen::V,варштамс,odwiedzić
1144,treffen::V,вастомс,trafić
1145,treffen::V,вастомс,spotkać
1146,sich versammeln::V,промокшномс,zebrać się
1147,sich versammeln::V,промокшномс,zgromadzić się
1148,spielen::V,налксемс,grać
1149,spielen::V,налксемс,bawić się
1150,singen::V,морамс,śpiewać
1151,tanzen::V,киштемс,pląsać
1152,tanzen::V,киштемс,tańczyć
1153,sich trennen::V,явомс,rozstać się
1154,verlassen::V,кадомс,opuścić
1155,retten::V,идемс,ocalić
1156,retten::V,идемс,uratować
1157,bewachen::V,ванстомс,pilnować
1158,schützen::V,аштемс,ochronić
1159,verteidigen::V,ваномс,bronić
1160,sich schlagen::V,тюремс,pobić się
1161,schießen::V,ледемс,strzelać
1162,siegen::V,изнямс,zwycziężyć
1163,ärgern::V,кежейгавтомс,gniewać
1164,schlagen::V,токамс,bić
1165,schlagen::V,токамс,uderzyć
1166,treten::V,тапамс,kopnąć
1167,stechen::V,пупамс,ukłuć
1168,stoßen::V,тулкадемс,popchnąć
1169,stehlen::V,саламс,ukraść
1170,stören::V,пирямс ки,zakłócić
1171,stören::V,пирямс ки,przeszkodzić
1172,belästigen::V,а максомс,dokuczać
1173,belästigen::V,а кадомс оймамо,dokuczać
1174,verbergen::V,сёпомс,ukryć
1175,verbergen::V,кекшемс,ukryć
1176,täuschen::V,манямс,łudzić
1177,betrügen::V,манчемс,oszukać
1178,töten::V,чавномс,zabić
1179,töten::V,маштнемс,zabić
1180,wohnen::V,эрямс,mieszkać
1181,arbeiten::V,важодемс,pracować
1182,sammeln::V,пурнамс,zebrać
1183,pflücken::V,ноцковтнемс,zerwać
1184,jagen::V,кундамс,polować
1185,fischen::V,калонь кундамс,łowić ryby
1186,fassen::V,кундамс,złapać
1187,hüten::V,ваномс,paść
1188,treiben::V,панемс,pędzić
1189,anbinden::V,сюлмамс,przywiązać
1190,füttern::V,андомс,karmić
1191,melken::V,потявтомс,doić
1192,hacken::V,лазномс,rąbać
1193,gießen::V,валомс,lać
1194,gießen::V,валомс,podlać
1195,reifen::V,кенеремс,dojrzeć
1196,zubereiten::V,анокстамс,przyrządzić
1197,kochen::V,пидемс,gotować
1198,backen::V,пидемс,piec
1199,braten::V,пуштамс,piec
1200,braten::V,пуштамс,smażyć
1201,umrühren::V,човорямс,przemieszać
1202,stricken::V,кодамс,dziać
1203,nähen::V,стамс,szyć
1204,färben::V,артомс,pofarbować
1205,reinigen::V,урядамс,oczyścić
1206,waschen::V,муськемс,prać
1207,abwischen::V,нардамс,obetrzeć
1208,spülen::V,ёрвалдомс,płukać
1209,fegen::V,тенсемс,zamiatać
1210,kehren::V,тенсемс,zamieść
1211,baden::V,экшелямс,kąpać się
1212,sich waschen::V,шлямс,myć się
1213,ausziehen::V,кайсевтемс,zdjąć
1214,anziehen::V,оршамс,włożyć
1215,sich anziehen::V,оршамс,ubrać się
1216,kämmen::V,судрямс,uczesać
1217,schmücken::V,мазылгавтомс,ozdabiać
1218,schmücken::V,наряжамс,ozdabiać
1219,sagen::V,меремс,powiedzieć
1220,sprechen::V,кортамс,mówić
1221,reden::V,кортамс,mówić
1222,sich unterhalten::V,кортнемс,rozmawiać
1223,fragen::V,кевкстемс,zapytać
1224,bitten::V,вешемс,prosić
1225,erzählen::V,ёвтнемс,opowiedzieć
1226,mitteilen::V,ёвтамс,zawiadomić o
1227,nennen::V,лемдемс,nazwać
1228,nennen::V,путомс лем,nazwać
1229,rufen::V,тердемс,wołać
1230,rufen::V,серьгедемс,wołać
1231,prahlen::V,шнамс пря,chełpić się
1232,übersetzen::V,ютавтомс,tłumaczyć
1233,denken::V,арсемс,myśleć
1234,glauben::V,кемемс,sądzić
1235,glauben::V,кемемс,wierzyć
1236,bemerken::V,неемс,zauważyć
1237,erkennen::V,содамс,poznać
1238,begreifen::V,пачкодемс,zrozumieć
1239,verstehen::V,чарькодемс,rozumieć
1240,verstehen::V,чарькодемс,dosłyszeć
1241,lernen::V,тонавтнемс,uczyć się
1242,wissen::V,содамс,wiedzieć
1243,sich erinnern an::V,ледстямс,przypomnieć sobie
1244,vergessen::V,стувтомс,zapomnieć
1245,messen::V,онкстнемс,mierzyć
1246,zählen::V,ловомс,liczyć
1247,rechnen::V,ловомс,rachować
1248,lesen::V,ловномс,czytać
1249,malen::V,рисовамс,malować
1250,zeichnen::V,рисовамс,rysować
1251,schreiben::V,сёрмадомс,pisać
1252,besitzen::V,улемс,posiadać
1253,besitzen::V,улемс азорокс,posiadać
1254,kaufen::V,рамамс,kupić
1255,verkaufen::V,миемс,sprzedać
1256,bezahlen::V,пандомс,zapłacić
1257,zahlen::V,пандомс,płacić
1258,beherrschen::V,азоркстамс,opanować
1259,ertragen::V,кирдемс,znieść
