,Concept_ID,hi,sk
763,Stadt::N,शहर,mesto
764,Brief::N,ख़त,list
765,Brief::N,पत्र,list
766,Brief::N,चिट्ठी,list
767,Buch::N,किताब,kniha
768,Buch::N,पुस्तक,kniha
769,Buchstabe::N,अक्षर,litera
770,Buchstabe::N,अक्षर,písmeno
771,Zeitung::N,अख़बार,noviny
772,Zeitung::N,समाचार-पत्र,noviny
773,Leben::N,जीवन,život
774,Leben::N,ज़िंदगी,život
775,Tod::N,मौत,smrť
776,Tod::N,मृत्यु,smrť
777,Grab::N,क़ब्र,hrob
778,Kirche::N,चर्च,kostol
779,Kirche::N,गिरजा,kostol
780,Sünde::N,पाप,hriech
781,Sünde::N,गुनाह,hriech
782,Gott::N,देव,boh
783,Gott::N,ईश्वर,boh
784,Arbeiter::N,मज़दूर,robotník
785,Arbeiter::N,मज़दूर,pracnovík
786,Chef::N,अध्यक्ष,šéf
787,Chef::N,अध्यक्ष,riaditeľ
788,Meister::N,शिल्पज्ञ,majster
789,Arzt::N,वैद्य,lekár
790,Arzt::N,डॉक्टर,lekár
791,Arzt::N,चिकित्सक,lekár
792,Lehrer::N,शिक्षक,učiteľ
793,Lehrer::N,अध्यापक,učiteľ
794,Geld::N,धन,peniaze
795,Geld::N,पैसा,peniaze
796,Geschäft::N,सौदा,obchod
797,Geschäft::N,व्यापार,obchod
798,Laden::N,दुकान,obchod
799,Preis::N,दाम,cena
800,Preis::N,मूल्य,cena
801,Ware::N,माल,tovar
802,Ware::N,पण्य,tovar
803,Nutzen::N,लाभ,osoh
804,Nutzen::N,लाभ,úžitok
805,Nutzen::N,फ़ायदा,osoh
806,Nutzen::N,फ़ायदा,úžitok
807,Reichtum::N,धन,bohatstvo
808,Reichtum::N,दौलत,bohatstvo
809,Welt::N,विश्व,svet
810,Welt::N,दुनिया,svet
811,Land::N,देश,územie
812,Land::N,देश,krajina
813,Land::N,मुल्क,územie
814,Land::N,मुल्क,krajina
815,Staat::N,राज्य,štát
816,Staat::N,राष्ट्र,štát
817,König::N,राजा,kráľ
818,König::N,बादशाह,kráľ
819,Macht::N,शासन,moc
820,Macht::N,शासन,mocnosť
821,Macht::N,सत्ता,moc
822,Macht::N,सत्ता,mocnosť
823,Grenze::N,सरहद,hranica
824,Krieg::N,जंग,vojna
825,Krieg::N,युद्ध,vojna
826,Feind::N,शत्रु,nepriateľ
827,Feind::N,दुश्मन,nepriateľ
828,Gewalt::N,हिंसा,násilie
829,Kampf::N,लड़ाई,boj
830,Kampf::N,संघर्ष,boj
831,Bogen[Waffe]::N,कमान,luk
832,Pfeil::N,बान,šíp
833,Pfeil::N,बान,strela
834,Gewehr::N,बंदूक़,puška
835,Fehler::N,भूल,omyl
836,Fehler::N,भूल,chyba
837,Fehler::N,ग़लती,omyl
838,Fehler::N,ग़लती,chyba
839,Lüge::N,झूठ,lož
840,Lüge::N,असत्य,lož
841,Schaden::N,हानि,ujma
842,Schaden::N,हानि,škoda
843,Schaden::N,नुक़सान,ujma
844,Schaden::N,नुक़सान,škoda
845,Unglück::N,मुसीबत,nešťastie
846,Unglück::N,विपात्ति,nešťastie
847,Schuld::N,दोष,vina
848,Schuld::N,दोष,previnenie
849,Schuld::N,क़सूर,vina
850,Schuld::N,क़सूर,previnenie
851,Alter::N,आयु,vek
852,Alter::N,उम्र,vek
853,Schluss::N,अंत,záver
854,Schluss::N,अंत,koniec
855,Schluss::N,समाप्ति,záver
856,Schluss::N,समाप्ति,koniec
857,Zeit::N,काल,čas
858,Zeit::N,वक़्त,čas
859,Tag::N,दिन,deň
860,Tag::N,रोज़,deň
861,Morgen::N,सुबह,ráno
862,Mittag::N,दोपहर,poludnie
863,Mittag::N,मध्याह्न,poludnie
864,Abend::N,शाम,večer
865,Abend::N,संध्या,večer
866,Nacht::N,रात,noc
867,Nacht::N,रात्रि,noc
868,Woche::N,हफ़्ता,týždeň
869,Monat::N,मास,mesiac
870,Monat::N,महीना,mesiac
871,Jahr::N,बरस,rok
872,Jahr::N,वर्ष,rok
873,Frühling::N,वसंत,jar
874,Sommer::N,गरमी,leto
875,Sommer::N,ग्रीष्म,leto
876,Herbst::N,शरत्,jeseň
877,Herbst::N,पतझड़,jeseň
878,Winter::N,जाड़ा,zima
879,Winter::N,सर्दियाँ,zima
880,Januar::N,जनवरी,január
881,Februar::N,फ़रवरी,február
882,März::N,मार्च,marec
883,April::N,अप्रैल,apríl
884,Mai::N,मई,máj
885,Juni::N,जून,jún
886,Juli::N,जुलाई,júl
887,August::N,अगस्त,august
888,September::N,सितंबर,september
889,Oktober::N,अक्तूबर,október
890,November::N,नवंबर,november
891,Dezember::N,दिसंबर,december
892,Montag::N,पीर,pondelok
893,Montag::N,सोमवार,pondelok
894,Dienstag::N,मंगलवार,utorok
895,Mittwoch::N,बुधवार,streda
896,Donnerstag::N,गुरुवार,štvrtok
897,Donnerstag::N,बृहस्पतिवार,štvrtok
898,Freitag::N,शुक्रवार,piatok
899,Samstag::N,सनीचर,sobota
900,Samstag::N,शनिवार,sobota
901,Sonntag::N,इतवार,nedeľa
902,Sonntag::N,रविवार,nedeľa
903,groß::A,बड़ा,veľký
904,klein::A,कम,malý
905,klein::A,छोटा,malý
906,lang::A,लंबा,dlhý
907,lang::A,दीर्घ,dlhý
908,kurz::A,लधु,krátky
909,kurz::A,छोटा,krátky
910,breit::A,चौड़ा,široký
911,schmal::A,तंग,úzky
912,schmal::A,सँकरा,úzky
913,dicht::A,सघन,hustý
914,dick[Gegenstand]::A,मोटा,tlstý
915,dünn::A,महीन,tenký
916,dünn::A,बारीक,tenký
917,fein::A,कोमल,jemný
918,fein::A,सूक्ष्म,jemný
919,fest::A,दृढ़,pevný
920,fest::A,मज़बूत,pevný
921,flach::A,चपटा,rovný
922,flach::A,चपटा,plochý
923,glatt::A,चौरस,hladký
924,glatt::A,चिकना,hladký
925,hart::A,कठोर,tvrdý
926,hart::A,सख़्त,tvrdý
927,weich::A,नरम,mäkký
928,weich::A,मुलायम,mäkký
929,rund::A,गोल,guľatý
930,rund::A,गोल,okrúhly
931,rund::A,वर्तुल,guľatý
932,rund::A,वर्तुल,okrúhly
933,spitz::A,नुकीला,končitý
934,scharf::A,पैना,ostrý
935,stumpf::A,भोथरा,tupý
936,schwer::A,भारी,ťažký
937,schwer::A,वज़नी,ťažký
938,schön::A,सुंदर,pekný
939,schön::A,सुंदर,krásny
940,heiß::A,उष्ण,horúci
941,warm::A,गरम,teplý
942,kalt::A,सर्द,studený
943,kühl::A,ठंडा,chladný
944,frisch::A,तर,svieži
945,frisch::A,ताज़ा,svieži
946,feucht::A,नम,vlhký
947,feucht::A,नम,zvlhnutý
948,feucht::A,भीगा,vlhký
949,feucht::A,भीगा,zvlhnutý
950,nass::A,गीला,mokrý
951,trocken::A,सूखा,suchý
952,trocken::A,ख़ुश्क,suchý
953,voll::A,भरा,plný
954,voll::A,पूरा,plný
955,leer::A,ख़ाली,prázdny
956,offen::A,खुला,otvorený
957,geschlossen::A,बंद,zavretý
958,sauber::A,साफ़,čistý
959,sauber::A,सुथरा,čistý
960,schmutzig::A,गंदा,špinavý
961,roh::A,कच्चा,surový
962,reif::A,पक्व,zrelý
963,reif::A,पक्का,zrelý
964,lecker::A,मज़ेदार,chutný
965,lecker::A,स्वादिष्ट,chutný
966,süß::A,मीठा,sladký
967,bitter::A,कटु,horký
968,bitter::A,कड़वा,horký
969,sauer::A,खट्टा,kyslý
970,hell::A,रोशन,jasný
971,hell::A,रोशन,svetlý
972,dunkel::A,अँधेरा,temný
973,schwarz::A,काला,čierny
974,schwarz::A,स्याह,čierny
975,weiß::A,सफ़ेद,biely
976,rot::A,लाल,červený
977,rot::A,सुर्ख़,červený
978,gelb::A,पीला,žltý
979,gelb::A,ज़र्द,žltý
980,blau::A,नीला,modrý
981,blau::A,नीला,belasý
982,blau::A,आसमानी,modrý
983,blau::A,आसमानी,belasý
984,grün::A,हरा,zelený
985,grau::A,धूसर,šedý
986,bunt::A,रंगीन,pestrý
987,bunt::A,बहुरंगा,pestrý
988,billig::A,सस्ता,lacný
989,teuer::A,महँगा,drahý
990,wertvoll::A,क़ीमती,cenný
991,wertvoll::A,मूल्यवान्,cenný
992,blind::A,अंधा,slepý
993,taub::A,बहरा,hluchý
994,kräftig::A,ताक़तवर,silný
995,kräftig::A,शक्तिशाली,silný
996,stark::A,प्रबल,silný
997,stark::A,बलवान्,silný
998,schwach::A,कमज़ोर,slabý
999,schwach::A,कमज़ोर,bezvládny
1000,fett::A,मोटा,tučný
1001,fett::A,मांसल,tučný
1002,schlank::A,पतला,štíhly
1003,schlank::A,छरहरा,štíhly
1004,hübsch::A,सुंदर,šumný
1005,hübsch::A,सुंदर,švárny
1006,hübsch::A,ख़ूबसूरत,šumný
1007,hübsch::A,ख़ूबसूरत,švárny
1008,böse::A,पापी,zlý
1009,böse::A,दुष्ट,zlý
1010,dumm::A,मूर्ख,hlúpy
1011,dumm::A,बुद्धू,hlúpy
1012,faul::A,आलसी,lenivý
1013,faul::A,सुस्त,lenivý
1014,fleißig::A,मेहनती,snaživý
1015,fleißig::A,मेहनती,usilovný
1016,fleißig::A,परिश्रमी,snaživý
1017,fleißig::A,परिश्रमी,usilovný
1018,geizig::A,कृपण,skupý
1019,geizig::A,कृपण,lakomý
1020,geizig::A,कंजूस,skupý
1021,geizig::A,कंजूस,lakomý
1022,klug::A,समझदार,múdry
1023,klug::A,समझदार,bystrý
1024,klug::A,होशियार,múdry
1025,klug::A,होशियार,bystrý
1026,klug::A,अक़्लमंद,múdry
1027,klug::A,अक़्लमंद,bystrý
1028,geschickt::A,किशल,zručný
1029,geschickt::A,किशल,šikovný
1030,lieb::A,प्रिय,milý
1031,lieb::A,प्यारा,milý
1032,lustig::A,हँसमुख,veselý
1033,lustig::A,ख़ुशदिल,veselý
1034,sanft::A,नम्र,nežný
1035,hungrig::A,भूखा,lačný
1036,hungrig::A,भूखा,hladný
1037,krank::A,बीमार,chorý
1038,krank::A,बीमार,nemocný
1039,krank::A,अस्वस्थ,chorý
1040,krank::A,अस्वस्थ,nemocný
1041,nackt::A,नग्न,nahý
1042,traurig::A,उदास,smutný
1043,traurig::A,रंजीदा,smutný
1044,lebendig::A,जीता,živý
1045,lebendig::A,ज़िंदा,živý
1046,gut::A,अच्छा,dobrý
1047,schlecht::A,बुरा,zlý
1048,schlecht::A,ख़राब,zlý
1049,richtig::A,ठीक,správny
1050,schlimm::A,बुरा,zlý
1051,schlimm::A,बुरा,nepríjemný
1052,schlimm::A,अप्रिय,zlý
1053,schlimm::A,अप्रिय,nepríjemný
1054,wahr::A,सच,pravý
1055,wahr::A,सच,pravdivý
1056,alt::A,पुराना,starý
1057,neu::A,नया,nový
1058,ehemalig::A,भूतपूर्व,bývalý
1059,alt[Lebewesen]::A,बूढ़ा,starý
1060,alt[Lebewesen]::A,वृद्ध,starý
1061,jung::A,जवान,mladý
1062,arm::A,ग़रीब,chudobný
1063,reich::A,धनी,bohatý
1064,reich::A,अमीर,bohatý
1065,bekannt::A,मालूम,známy
1066,berühmt::A,मशहूर,slávny
1067,berühmt::A,मशहूर,povestný
1068,berühmt::A,प्रसिद्ध,slávny
1069,berühmt::A,प्रसिद्ध,povestný
1070,fremd::A,विदेशी,cudzí
1071,fremd::A,अपरिचित,cudzí
1072,verschieden::A,अलग,rôzny
1073,verschieden::A,अलग,rozličný
1074,verschieden::A,भिन्न,rôzny
1075,verschieden::A,भिन्न,rozličný
1076,nah::A,नज़दीकी,blízky
1077,fern::A,दूर,ďaleký
1078,fern::A,दूरस्थ,ďaleký
1079,linker::A,बायाँ,ľavý
1080,rechter::A,दायाँ,pravý
1081,rechter::A,दाहिना,pravý
1082,anderer::A,अन्य,iný
1083,anderer::A,अन्य,druhý
1084,anderer::A,दूसरा,iný
1085,anderer::A,दूसरा,druhý
1086,erster::A,पहला,prvý
1087,erster::A,प्रथम,prvý
1088,zweiter::A,दूसरा,druhý
1089,zweiter::A,द्वितीय,druhý
1090,dritter::A,तीसरा,tretí
1091,letzter::A,अंतिम,ostatný
1092,letzter::A,अंतिम,posledný
1093,letzter::A,आख़िरी,ostatný
1094,letzter::A,आख़िरी,posledný
1095,allein::ADV,तनहा,sám
1096,allein::ADV,अकेले,sám
1097,auf einmal::ADV,वक़्त में,zároveň
1098,zusammen::ADV,एक साथ,spolu
1099,zusammen::ADV,एक साथ,spoločne
1100,zusammen::ADV,साथ साथ,spolu
1101,zusammen::ADV,साथ साथ,spoločne
1102,lange::ADV,देर तक,dlho
1103,plötzlich::ADV,सहसा,náhle
1104,plötzlich::ADV,अचानक,náhle
1105,sofort::ADV,तुरंत,hneď
1106,sofort::ADV,तुरंत,ihneď
1107,später::ADV,बाद को,neskoršie
1108,später::ADV,बाद में,neskoršie
1109,jetzt::ADV,अब,teraz
1110,jetzt::ADV,अभी,teraz
1111,heute::ADV,आज,dnes
1112,morgen::ADV,कल,zajtra
1113,bald::ADV,जल्दी,skoro
1114,dann::ADV,तब,nato
1115,dann::ADV,तब,potom
1116,gestern::ADV,कल,včera
1117,einst::ADV,एक दिन,kedysi
1118,einst::ADV,एक दिन,niekedy
1119,einst::ADV,पहले कभी,kedysi
1120,einst::ADV,पहले कभी,niekedy
1121,damals::ADV,उस समय,vtedy
1122,damals::ADV,उन दिनों,vtedy
1123,danach::ADV,इसके बाद,potom
1124,danach::ADV,इसके बाद,podľa toho
1125,danach::ADV,इसके पश्चात्,potom
1126,danach::ADV,इसके पश्चात्,podľa toho
1127,vorher::ADV,पहले,napred
1128,vorher::ADV,पहले,predtým
1129,vorher::ADV,पेशतर,napred
1130,vorher::ADV,पेशतर,predtým
1131,zuerst::ADV,पहले,najprv
1132,einmal::ADV,एक बार,raz
1133,einmal::ADV,एक बार,jedenkrát
1134,einmal::ADV,एक दफ़ा,raz
1135,einmal::ADV,एक दफ़ा,jedenkrát
1136,manchmal::ADV,कभी कभी,občas
1137,manchmal::ADV,कभी कभी,niekedy
1138,oft::ADV,अक्सर,často
1139,immer::ADV,सदा,vždy
1140,immer::ADV,सदा,ustavične
1141,immer::ADV,हमेशा,vždy
1142,immer::ADV,हमेशा,ustavične
1143,niemals::ADV,कभी नहीं,nikdy
1144,niemals::ADV,कदापि नहीं,nikdy
1145,hier::ADV,इधर,tu
1146,hier::ADV,यहाँ,tu
1147,hierhin::ADV,इधर को,sem
1148,hierhin::ADV,इधर को,tade
1149,hierhin::ADV,यहाँ को,sem
1150,hierhin::ADV,यहाँ को,tade
1151,von hier::ADV,यहाँ से,odtiaľto
1152,dort::ADV,उधर,tam
1153,dort::ADV,वहाँ,tam
1154,dorthin::ADV,उधर को,ta
1155,dorthin::ADV,उधर को,tam
1156,dorthin::ADV,वहाँ को,ta
1157,dorthin::ADV,वहाँ को,tam
1158,geradeaus::ADV,सीधे,rovno
1159,geradeaus::ADV,सीधे,priamo
1160,vorwärts::ADV,आगे,napred
1161,vorwärts::ADV,आगे को,napred
1162,rückwärts::ADV,पीछे को,nazad
1163,zurück::ADV,वापस,späť
1164,zurück::ADV,वापस,naspäť
1165,unten::ADV,नीचे,dolu
1166,unten::ADV,नीचे,naspodku
1167,hinab::ADV,नीचे को,dolu
1168,oben::ADV,ऊपर,hore
1169,oben::ADV,ऊपर,navrchu
1170,hinauf::ADV,ऊपर को,hore
1171,hinauf::ADV,ऊपर को,navrch
1172,überall::ADV,हर जगह,všade
1173,überall::ADV,हर स्थान,všade
1174,nicht::ADV,न,nie
1175,nicht::ADV,नहीं,nie
1176,ein wenig::ADV,कुछ,trocha
1177,ein wenig::ADV,ज़रा,trocha
1178,ein wenig::ADV,थोड़ा,trocha
1179,kaum::ADV,लगभग नहीं,ledva
1180,kaum::ADV,बराबर नहीं,ledva
1181,sehr::ADV,बहुत,veľmi
1182,so::ADV,ऐसा,tak
1183,so::ADV,ऐसा,takto
1184,noch::ADV,अभी तक,ešte
1185,nur::ADV,केवल,len
1186,nur::ADV,सिर्फ़,len
1187,schon::ADV,चुकना,už
1188,wieder::ADV,फिर,zasa
1189,wieder::ADV,दुबारा,zasa
1190,vergebens::ADV,व्यर्थ,márne
1191,vergebens::ADV,व्यर्थ,nadarmo
1192,vor::PRP,के आगे,pred
1193,vor::PRP,के सामने,pred
1194,hinter::PRP,के पीछे,za
1195,unter::PRP,के तले,pod
1196,unter::PRP,के नीचे,pod
1197,durch::PRP,के पार,cez
1198,neben::PRP,के पास,pri
1199,neben::PRP,के पास,vedľa
1200,neben::PRP,की बग़ल में,pri
1201,neben::PRP,की बग़ल में,vedľa
1202,zwischen::PRP,के बीच,medzi
1203,wegen::PRP,के कारण,pre
1204,wegen::PRP,के कारण,kvôli
1205,wegen::PRP,की वजह से,pre
1206,wegen::PRP,की वजह से,kvôli
1207,dies::PRN,यह,to
1208,dies::PRN,यह,táto
1209,das::PRN,वह,to
1210,alles::PRN,सब,všetko
1211,alles::PRN,सब कुछ,všetko
1212,ich::PRN,मैं,ja
1213,du::PRN,तू,ty
1214,er::PRN,यह,on
1215,wir::PRN,हम,my
1216,ihr::PRN,तुम,vy
1217,sie::PRN,ये,oni
1218,was::FPRN,क्या,čo
1219,wer::FPRN,कौन,kto
1220,wo::FADV,किधर,kde
1221,wohin::FADV,किधर,kam
1222,wie::FADV,कैसे,ako
1223,warum::FADV,क्यों,prečo
1224,wieviel::FNUM,कितना,koľko
1225,eins::NUM,एक,jeden
1226,zwei::NUM,दो,dva
1227,drei::NUM,तीन,tri
1228,vier::NUM,चार,štyri
1229,fünf::NUM,पाँच,päť
1230,sechs::NUM,छह,šesť
1231,sieben::NUM,सात,sedem
1232,acht::NUM,आठ,osem
1233,neun::NUM,नौ,deväť
1234,zehn::NUM,दस,desať
1235,elf::NUM,ग्यारह,jedenásť
1236,zwölf::NUM,बारह,dvanásť
1237,zwanzig::NUM,बीस,dvadsať
1238,dreißig::NUM,तीस,tridsať
1239,vierzig::NUM,चालीस,štyridsať
1240,fünfzig::NUM,पचास,päťdesiat
1241,sechzig::NUM,साठ,šesťdesiat
1242,siebzig::NUM,सत्तर,sedemdesiat
1243,achtzig::NUM,अस्सी,osemdesiat
1244,neunzig::NUM,नव्वे,deväťdesiat
1245,hundert::NUM,सौ,sto
1246,tausend::NUM,हज़ार,tisíc
1247,und::CNJ,और,i
1248,oder::CNJ,या,alebo
1249,stehen::V,खड़ा होना,stáť
1250,sitzen::V,बैठना,sedieť
1251,liegen::V,लेटना,ležať
1252,hängen::V,लटकना,visieť
1253,werden::V,बनना,stať sa
1254,passieren::V,होना,stať sa
1255,beginnen::V,आरंभ होना,začať sa
1256,beginnen::V,प्रारंभ होना,začať sa
1257,enden::V,अंत होना,končiť sa
1258,enden::V,ख़तम होना,končiť sa
1259,wechseln::V,बदलना,meniť sa
1260,aufgehen[Sonne]::V,चढ़ना,vychádzať
1261,aufgehen[Sonne]::V,उदित होना,vychádzať
1262,untergehen[Sonne]::V,अस्त हो जाना,zapadnúť
1263,scheinen[Sonne]::V,रोशनी देना,svietiť
1264,donnern::V,गरजना,hrmieť
1265,wehen::V,चलना,viať
1266,strömen::V,बहना,prúdiť
1267,strömen::V,प्रवाहित होना,prúdiť
1268,fließen::V,बहना,tiecť
1269,fließen::V,प्रवाहित होना,tiecť
1270,sich drehen::V,घूमना,točiť sa
1271,sich drehen::V,घूमना,krútiť sa
1272,schwanken::V,हिलना,kolísať
1273,schwanken::V,हिलना,klátiť sa
1274,schwingen::V,हिलना,kývať sa
1275,schwingen::V,हिलना,chvieť sa
1276,fallen::V,गिरना,padať
1277,brennen::V,जलना,páliť
1278,brennen::V,जलना,horieť
1279,rauchen::V,धुआँ उड़ाना,dymiť sa
1280,regnen::V,बरसना,pršať
1281,gefrieren::V,जमना,zamrznút
1282,tauen::V,गलना,taviť sa
1283,tauen::V,पिघलना,taviť sa
1284,schmelzen::V,गलना,taviť sa
1285,schmelzen::V,पिघलना,taviť sa
1286,trocknen::V,सूखना,schnúť
1287,sieden::V,उबलना,vrieť
1288,faulen::V,गलना,hniť
1289,faulen::V,सड़ना,hniť
1290,verfaulen::V,गलना,zhniť
1291,verfaulen::V,सड़ना,zhniť
1292,reißen::V,फटना,pretrhnúť sa
1293,versinken::V,डूबना,zapadnúť
1294,versinken::V,डूबना,potopiť sa
1295,vergehen::V,बीतना,plynúť
1296,vergehen::V,गुज़रना,plynúť
1297,erscheinen::V,दिखाई देना,objaviť sa
1298,verschwinden::V,ग़ायब होना,zmiznúť
1299,sinken::V,घटना,klesať
1300,sinken::V,उतरना,klesať
1301,abnehmen::V,घटना,ubúdať
1302,zunehmen::V,बढ़ना,pribúdať
1303,steigen::V,बढ़ना,stúpať
1304,wachsen::V,उगना,rásť
1305,glänzen::V,चमकना,jagať sa
1306,glänzen::V,चमकना,lesknúť sa
1307,funkeln::V,जगमगाना,iskriť sa
1308,funkeln::V,टिमटिमाना,iskriť sa
1309,lärmen::V,शोर मचाना,lomoziť
1310,läuten::V,बजना,cengať
1311,klingeln::V,बजना,zvoniť
1312,klirren::V,झनझनाना,rinčať
1313,brausen::V,साँय-साँय करना,hučať
1314,rauschen::V,सरसराना,šumieť
1315,klingen::V,बजना,znieť
1316,klingen::V,बजना,zvoniť
1317,bellen::V,भौंकना,štekať
1318,bellen::V,भौंकना,brechať
1319,heulen::V,गुर्राना,vyť
1320,blasen::V,फूँकना,duť
1321,blasen::V,फूँकना,fúkať
1322,pfeifen::V,सीटी देना,pískať
1323,pfeifen::V,सीटी देना,hvízdať
1324,schreien::V,चिल्लाना,kričať
1325,stöhnen::V,कराहना,stenať
1326,stöhnen::V,आहें भरना,stenať
1327,zittern::V,काँपना,triasť sa
1328,leben::V,जीना,žiť
1329,geboren werden::V,पैदा होना,narodiť sa
1330,atmen::V,साँस लेना,dýchať
1331,trinken::V,पीना,piť
1332,essen::V,खाना,jesť
1333,schlucken::V,निगलना,zhltnuť
1334,müde werden::V,थकना,unaviť sa
1335,müde werden::V,उकताना,unaviť sa
1336,einschlafen::V,सो जाना,usnúť
1337,einschlafen::V,सो जाना,zaspať
1338,schlafen::V,सोना,spať
1339,aufwachen::V,जागना,zobudiť sa
1340,aufstehen::V,उठना,vstať
1341,sich erholen::V,सुस्ताना,zotavovať sa
1342,sich erholen::V,सुस्ताना,oddýchovať si
1343,sich erholen::V,आराम करना,zotavovať sa
1344,sich erholen::V,आराम करना,oddýchovať si
1345,krank werden::V,बीमार पड़ना,ochorieť
1346,krank sein::V,बीमार होना,chorieť
1347,krank sein::V,बीमार होना,byť chorý
1348,schmerzen::V,दुखना,bolieť
1349,schmerzen::V,दर्द करना,bolieť
1350,husten::V,खाँसना,kašľať
1351,genesen::V,ठीक हो जाना,uzdraviť sa
1352,genesen::V,स्वस्थ हो जाना,uzdraviť sa
1353,sterben::V,मरना,umrieť
1354,sterben::V,मरना,zomrieť
1355,umkommen::V,मरना,zahynúť
1356,sich bewegen::V,चलना,pohybovať sa
1357,sich bewegen::V,हिलना,pohybovať sa
1358,sich rühren::V,हिलना,hnúť sa
1359,sich erheben::V,उठना,zdvihnúť sa
1360,sich setzen::V,बैठना,sadnúť si
1361,hinfallen::V,गिरना,spadnúť
1362,laufen::V,चलना,bežať
1363,schreiten::V,क़दम जाना,kráčať
1364,spazierengehen::V,सैर करना,prechádzať sa
1365,eilen::V,तेज़ी से जाना,súriť
1366,eilen::V,शीघ्रता से चलना,súriť
1367,sich beeilen::V,जल्दी करना,ponáhľať sa
1368,sich beeilen::V,शीघ्रता करना,ponáhľať sa
1369,sausen::V,बड़ी तेज़ी से चलना,hučať
1370,rennen::V,भागना,bežať
1371,rennen::V,दौड़ना,bežať
1372,springen::V,उछलना,skákať
1373,klettern::V,चढ़ना,liezť
1374,schaukeln::V,झूलना,húpať
1375,schaukeln::V,झूलना,hojdať
1376,kriechen::V,रेंगना,liezť
1377,kriechen::V,रेंगना,plaziť sa
1378,schwimmen::V,तैरना,plávať
1379,tauchen::V,डूबना,ponoriť sa
1380,rudern::V,खेना,veslovať
1381,rudern::V,चप्पू चलाना,veslovať
1382,fahren::V,चलना,ísť
1383,fahren::V,चलना,jazdiť
1384,fahren::V,यात्रा करना,ísť
1385,fahren::V,यात्रा करना,jazdiť
1386,fliegen::V,उड़ना,letieť
1387,gehen::V,जाना,ísť
1388,weggehen::V,चला जाना,odísť
1389,weggehen::V,चला जाना,odchádzať
1390,weggehen::V,बाहर जाना,odísť
1391,weggehen::V,बाहर जाना,odchádzať
1392,abfahren::V,छूटना,odcestovať
1393,abfahren::V,रवाना होना,odcestovať
1394,anhalten::V,रुकना,zadržať sa
1395,anhalten::V,रुकना,zastaviť sa
1396,anhalten::V,खड़ा होना,zadržať sa
1397,anhalten::V,खड़ा होना,zastaviť sa
1398,hineingehen::V,घुसना,vchádzať
1399,hineingehen::V,अंदर जाना,vchádzať
1400,eintreten::V,प्रवेश करना,vojsť
1401,eintreten::V,प्रवेश करना,vstúpiť
1402,kommen::V,आना,prísť
1403,ankommen::V,पहुँचना,prísť
1404,ankommen::V,पहुँचना,doraziť
1405,zurückkommen::V,लौटना,vrátiť sa
1406,zurückkommen::V,वापस आना,vrátiť sa
1407,bleiben::V,रहना,ostať
1408,bleiben::V,रहना,zostať
1409,bleiben::V,रुकना,ostať
1410,bleiben::V,रुकना,zostať
1411,warten::V,इंतज़ार करना,čakať
1412,erwarten::V,प्रतीक्षा करना,očakávať
1413,suchen::V,ढूँढ़ना,hľadať
1414,finden::V,पाना,nájsť
1415,finden::V,ढूँढ़ निकालना,nájsť
1416,versuchen::V,कोशिश करना,skúsiť
1417,versuchen::V,कोशिश करना,pokúsiť sa
1418,vorbereiten::V,तैयार करना,pripraviť
1419,lieben::V,प्यार करना,ľúbiť
1420,lieben::V,प्यार करना,milovať
1421,mögen::V,पसंद होना,mať rád
1422,lachen::V,हँसना,smiať sa
1423,rühren::V,छूना,dojať
1424,weinen::V,रोना,plakať
1425,schimpfen::V,गाली देना,nadávať
1426,sich ärgern::V,चिढ़ना,hnevať sa
1427,sich ärgern::V,चिढ़ना,zlostiť sa
1428,sich ärgern::V,नाराज़ होना,hnevať sa
1429,sich ärgern::V,नाराज़ होना,zlostiť sa
1430,sich fürchten::V,डरना,báť sa
1431,sich fürchten::V,भय खाना,báť sa
1432,fürchten::V,डरना से,báť sa
1433,fürchten::V,भय खाना से,báť sa
1434,fliehen::V,भागना,utekať
1435,flüchten::V,निकल भागना,utiecť
1436,sehen::V,देखना,vidieť
1437,anschauen::V,देखना,pozrieť sa na
1438,ansehen::V,दृष्टि डालना पर,pozrieť
1439,hören::V,सुनना,počúvať
1440,zuhören::V,सुनना,počúvať
1441,probieren::V,चखना,ochutnať
1442,riechen::V,सूँघना,ňuchať
1443,fühlen::V,महसूस करना,cítiť
1444,fühlen::V,महसूस करना,pociťovať
1445,scheinen::V,लगना,zdať sa
1446,zu sehen sein::V,दिखाई देना,byť vidieť
1447,vernehmen::V,सुनना,počuť
1448,frieren::V,ठंड लगना,mrznúť
1449,frieren::V,ठंड लगना,oziabať
1450,frieren::V,सर्दी लगना,mrznúť
1451,frieren::V,सर्दी लगना,oziabať
1452,tun::V,करना,robiť
1453,können::V,सकना,môcť
1454,können::V,जानना,môcť
1455,wollen::V,चाहना,chcieť
1456,anfangen::V,शुरू करना,začať
1457,beenden::V,ख़त्म करना,skončiť
1458,beenden::V,समाप्त करना,skončiť
1459,aufhören::V,बंद जाना,prestať
1460,aufhören::V,समाप्त जाना,prestať
1461,gelingen::V,बनना,podariť sa
1462,gelingen::V,अच्छा होना,podariť sa
1463,geraten::V,बन पड़ना,dariť sa
1464,öffnen::V,खोलना,otvoriť
1465,schließen::V,बंद करना,zavrieť
1466,stellen::V,रखना,postaviť
1467,setzen::V,रखना,posadiť
1468,setzen::V,बिठाना,posadiť
