,Concept_ID,kl,hy
688,klug::A,kutaappoq,ընդունակ
689,klug::A,kuttaappoq,խելոք
690,klug::A,kuttaappoq,ընդունակ
691,klug::A,qarasagippoq,խելոք
692,klug::A,qarasagippoq,ընդունակ
693,lieb::A,akisooq,սիրելի
694,lustig::A,piikulavoq,զվարթ
695,sanft::A,isumagippoq,հեզ
696,hungrig::A,kaappoq,քաղցած
697,hungrig::A,perlilerpoq,քաղցած
698,krank::A,napparsimavoq,հիվանդ
699,traurig::A,aliasuppoq,տխուր
700,lebendig::A,uumavoq,կենդանի
701,gut::A,ajunngilaq,լավ
702,schlecht::A,sualuppoq,վատ
703,richtig::A,iluarpoq,ձիշտ
704,schlimm::A,amiilaarnarpoq,լղրճուկ
705,wahr::A,ilumoorpoq,ճիշտ
706,wahr::A,ilumoorpoq,իրական
707,alt::A,pisoqaq,հին
708,neu::A,nutaavoq,նոր
709,alt[Lebewesen]::A,utoqqaq,ծեր
710,alt[Lebewesen]::A,utoqqaq,պառավ
711,jung::A,inuusuppoq,մատաղ
712,jung::A,kingulliarsuk,մատաղ
713,arm::A,piillasoq,աղքատ
714,arm::A,piitsuuvoq,աղքատ
715,reich::A,pisuuvoq,հարուստ
716,berühmt::A,tusaamasaq,հայտնի
717,berühmt::A,tusaamasaq,հռչակավոր
718,fremd::A,ajasoornarpoq,օտար
719,verschieden::A,allatut,տարբեր
720,verschieden::A,tamalaat,տարբեր
721,nah::A,qanippoq,մոտ
722,nah::A,qanippoq,մերձ
723,fern::A,ungasippoq,հեռավոր
724,linker::A,saamerleq,ձախ
725,rechter::A,innarluissut,աջ
726,erster::A,siulleq,առաջին
727,zweiter::A,qataatsup tullia,երկրորդ
728,dritter::A,pingajorarterut,երրորդ
729,letzter::A,kingulleq,վերջին
730,allein::ADV,kisimiippoq,միայնակ
731,auf einmal::ADV,tassanngaannaq,միասնաբար
732,zusammen::ADV,attaasa,միասին
733,zusammen::ADV,attaasa,իրար հետ
734,zusammen::ADV,attarmik,միասին
735,zusammen::ADV,attarmik,իրար հետ
736,lange::ADV,akuni,երկար ժամանակ
737,plötzlich::ADV,tassanngaannaq,հանկարծ
738,sofort::ADV,erniinnaq,իսկույն
739,später::ADV,kingorna,ավելի ուշ
740,später::ADV,kingorna,հետո
741,jetzt::ADV,maanna,այժմ
742,jetzt::ADV,massakkut,այժմ
743,heute::ADV,ullumi,այսօր
744,morgen::ADV,aqagu,վաղը
745,bald::ADV,erniinnaq,շուտով
746,dann::ADV,taava,ապա
747,dann::ADV,taava,հետո
748,gestern::ADV,ippassaq,երեկ
749,einst::ADV,ataatsimik,հին ատեն
750,einst::ADV,ilaanni,հին ատեն
751,damals::ADV,taamani,ատէնին
752,damals::ADV,taamanikkut,ատէնին
753,damals::ADV,taassumuunakkut,ատէնին
754,danach::ADV,taava,ապա
755,danach::ADV,taava,այն ժամանակ
756,vorher::ADV,siornagut,առաջ
757,einmal::ADV,ilaanni,մի անգամ
758,einmal::ADV,ataatsimik,մի անգամ
759,manchmal::ADV,qaqutigu,երբեմն
760,manchmal::ADV,qaqutigut,երբեմն
761,oft::ADV,akulikitsumik,հաճախ
762,immer::ADV,tamatigut,միշտ
763,hier::ADV,maani,այստեղ
764,hierhin::ADV,maani,այստեղ
765,dorthin::ADV,ikuuna,այնտեղ
766,geradeaus::ADV,narlumut,ուղիղ
767,vorwärts::ADV,pilangavoc,առաջ
768,rückwärts::ADV,kingumut,դեպի ետ
769,rückwärts::ADV,tunumut or tunummut,դեպի ետ
770,zurück::ADV,kingumut,ետ
771,zurück::ADV,tunumut or tunummut,ետ
772,unten::ADV,kana,ներքեւում
773,hinab::ADV,qiviu,ներքեւ
774,überall::ADV,tamaginni,ամենուր
775,überall::ADV,tamani tamaani,ամենուր
776,kaum::ADV,qaqutigorsuaq,հազիվ
777,sehr::ADV,assut,շատ
778,noch::ADV,qeratavoq,դեռ
779,schon::ADV,taava-una,արդեն
780,wieder::ADV,kingumut,նորից
781,wieder::ADV,kingumut,դարձյալ
782,vergebens::ADV,angiluk,իզուր
783,dies::PRN,manna,սա
784,dies::PRN,manna,այս
785,dies::PRN,matuma,սա
786,dies::PRN,matuma,այս
787,das::PRN,ua,դա
788,das::PRN,ua,այդ
789,ich::PRN,uanga,ես
790,du::PRN,illit,դու
791,er::PRN,una,նա
792,wir::PRN,uagut,մենք
793,ihr::PRN,ilissi,դուք
794,sie::PRN,uku,նրանք
795,was::FPRN,aat?,ինչ
796,wer::FPRN,kikkut,ով
797,wo::FADV,sumi,ուր
798,wo::FADV,sumi,որտեղ
799,wohin::FADV,sumut,դեպի ուր
800,wie::FADV,qanoq,ինչպես
801,warum::FADV,sooq,ինչու
802,wieviel::FNUM,qassit,որչափ
803,wieviel::FNUM,qanoq atsigisumik?,որչափ
804,eins::NUM,ataaseq,մեկ
805,zwei::NUM,marluk,երկու
806,drei::NUM,pingasut,երեք
807,vier::NUM,sisamat,չորս
808,vier::NUM,qajuusat,չորս
809,fünf::NUM,tallimat,հինգ
810,sechs::NUM,arfineq,վեց
811,sechs::NUM,arfinillit,վեց
812,sieben::NUM,arfineq-marluk,յոթ
813,acht::NUM,arfineq pingasut,ութ
814,neun::NUM,qulingiluat,ինը
815,neun::NUM,arfineq sisamat,ինը
816,zehn::NUM,qulit,տասը
817,elf::NUM,aqqaneq,տասնմեկ
818,zwölf::NUM,aqqaneq-marluk,տասներկու
819,zwanzig::NUM,tyve,քսան
820,dreißig::NUM,tredive,երեսուն
821,dreißig::NUM,pingasunik qulillit,երեսուն
822,vierzig::NUM,fyrre,քառասուն
823,fünfzig::NUM,halvtreds,հիսուն
824,fünfzig::NUM,tallimanik qulillit,հիսուն
825,sechzig::NUM,tres,վաթսուն
826,siebzig::NUM,halvfjerds,յոթանասուն
827,achtzig::NUM,firs,ութսուն
828,neunzig::NUM,halvfems,իննսուն
829,hundert::NUM,et hundrede,հարյուր
830,tausend::NUM,et tusinde,հազար
831,und::CNJ,aamma,ու
832,oder::CNJ,imalluunnit,կամ
833,stehen::V,sikingavoq,կանգնել
834,sitzen::V,ingippoq,նստել
835,liegen::V,nalavoq,ստել
836,liegen::V,aqupivoq,ստել
837,hängen::V,nivinngarpaa,կախվել
838,werden::V,pinngorpoq,դառնալ
839,passieren::V,pivoq,պատահել
840,beginnen::V,aallarnerpaa,սկսվել
841,enden::V,naggaserpaa,վերջանալ
842,wechseln::V,immikkut ilivoq,փոխվել
843,untergehen[Sonne]::V,ilioqqaasoq,մտնել
844,scheinen[Sonne]::V,qinnorpoq,շողալ
845,scheinen[Sonne]::V,qinnorpoq,փայլել
846,scheinen[Sonne]::V,qinngorpoq,շողալ
847,scheinen[Sonne]::V,qinngorpoq,փայլել
848,donnern::V,kalleq,որոտալ
849,wehen::V,timmivoq,փչել
850,sich drehen::V,ipippaa,պտտվել
851,schwanken::V,aalavoq,տատանվել
852,schwingen::V,issakajaat or issakatsiaarut,ճոճվել
853,fallen::V,quasivaa,ընկնել
854,brennen::V,seerpoq,այրվել
855,brennen::V,uuppaa,այրվել
856,rauchen::V,pujoorpoq,ծխել
857,regnen::V,siallerpoq,անձրեւ գալ
858,gefrieren::V,qiulerpoq,սառչել
859,tauen::V,aappoq,լկիլ
860,schmelzen::V,aappoq,հալիլ
861,schmelzen::V,aatsippaa,հալիլ
862,trocknen::V,panerserpaa,չորանալ
863,sieden::V,qalappoq,եռալ
864,reißen::V,qulli,պատռվել
865,reißen::V,qulli,ճղվել
866,reißen::V,alittorpaa,պատռվել
867,reißen::V,alittorpaa,ճղվել
868,reißen::V,kimillanneq,պատռվել
869,reißen::V,kimillanneq,ճղվել
870,versinken::V,kivivaa,սուզվել
871,versinken::V,apparpoq,սուզվել
872,vergehen::V,qaangerpaa,անցնել 
873,vergehen::V,sarsuppoq,անցնել 
874,erscheinen::V,takutippoq,հայտնվել
875,erscheinen::V,takutippoq,երեւալ
876,sinken::V,kivivaa,ընկնել
877,sinken::V,apparpoq,ընկնել
878,abnehmen::V,ikillipput,փոքրանալ
879,zunehmen::V,allisippaa,մեծանալ
880,steigen::V,allisippaa,բարձրանալ
881,wachsen::V,allivoq,աճել
882,glänzen::V,qinngorpoq,նշուլել
883,glänzen::V,qinngorpoq,փայլիլ
884,glänzen::V,qinnorpoq,նշուլել
885,glänzen::V,qinnorpoq,փայլիլ
886,funkeln::V,uisorilavoq,փայլատակել
887,läuten::V,avilualaarpoq,զնգալ
888,klingeln::V,aviluarpoq,զնգալ
889,klingeln::V,aviluarpaluppoq,զնգալ
890,brausen::V,ittuk,մոլեգնել
891,brausen::V,ittuppoq,մոլեգնել
892,brausen::V,ittuppaluppoq,մոլեգնել
893,bellen::V,qiluppoq,հաչել
894,heulen::V,maarpoq,ոռնալ 
895,heulen::V,maalavoq,ոռնալ 
896,heulen::V,miaggoorpoq,ոռնալ 
897,blasen::V,aporneq,փչել 
898,pfeifen::V,siggartartitsivoq,սուլել
899,pfeifen::V,siorsulavoq,սուլել
900,schreien::V,suaarpoq,գոռալ 
901,stöhnen::V,nipiliorpoq,տնքալ
902,stöhnen::V,nipilliorpoq,տնքալ
903,zittern::V,qarsulivik,դողալ
904,leben::V,inuuvoq,ապրել
905,geboren werden::V,inuuvoq,ծնվել
906,geboren werden::V,inunngorpoq,ծնվել
907,atmen::V,anersaarpoq,շնչել
908,trinken::V,imerpoq,խմել
909,essen::V,tamorpoq,ուտել
910,schlucken::V,tuluarnaq,կլանել
911,schlucken::V,tuluarnaq,կուլ տալ
912,einschlafen::V,sinippoq,քուն մտնել
913,schlafen::V,sinik,քնել
914,aufwachen::V,iterpoq,արթննալ
915,aufwachen::V,eqqumavoq,արթննալ
916,aufstehen::V,makippoq,ելլել
917,sich erholen::V,qasuerserpoq,հանգստանալ
918,schmerzen::V,anneraa,ցավել
919,schmerzen::V,annernarpoq,ցավել
920,husten::V,quersorpoq,հազալ
921,genesen::V,ajunngissivoq,ապաքինվել
922,genesen::V,ilisimmarpoq,ապաքինվել
923,genesen::V,ilorrippoq,ապաքինվել
924,sterben::V,toquvoq,մեռնել
925,sterben::V,toquvoq,վախճանվել
926,sich bewegen::V,ingerlavoq,ընթանալ
927,sich setzen::V,ingippoq,նստել
928,laufen::V,arpappoq,քայլել
929,schreiten::V,ingerlavoq,ճեմել
930,spazierengehen::V,utertakajaarpoq,շրջագայել
931,spazierengehen::V,utertakattajaarpoq,շրջագայել
932,eilen::V,qaa qaa,շտապել
933,eilen::V,qiilasaarpoq,շտապել
934,eilen::V,ingerlasaarpaa,շտապել
935,sich beeilen::V,tuaviorpoq,շտապել 
936,sausen::V,uiguut,սլանալ
937,rennen::V,igivoq,վազել
938,springen::V,upernassaq,ցատկել
939,klettern::V,pilaakkeerpoq,մագլցել
940,schaukeln::V,aalavoq,ճոճվել
941,schaukeln::V,aalavoq,օրորվել
942,schwimmen::V,naluppoq,լողալ
943,tauchen::V,allorpoq,սուզվել
944,rudern::V,ipuppaa,թիավարել
945,fahren::V,qimusserpoq,ընթանալ
946,fliegen::V,timmivoq,թռչել
947,weggehen::V,piiarpoq,հեռանալ
948,anhalten::V,unitsippaa,կանգնել
949,hineingehen::V,timaappaa,մտնել
950,eintreten::V,allattorpaa,մտնել
951,kommen::V,qaa-,գալ
952,kommen::V,pivaa,գալ
953,ankommen::V,tikippoq,ժամանել
954,zurückkommen::V,angerlarpoq,վերադառնալ
955,bleiben::V,uninngavoq,մնալ
956,warten::V,paavoq,սպասել
957,warten::V,utaqqivoq,սպասել
958,suchen::V,nivivaa,որոնել
959,finden::V,nanivaa,գտնել
960,versuchen::V,uuppaa,փորձել
961,versuchen::V,ussersarpaa,փորձել
962,vorbereiten::V,piareersarpaa,պատրաստել
963,lieben::V,asavaa,սիրել
964,mögen::V,akaaraa,հավանել
965,mögen::V,akaaraa,սիրել
966,rühren::V,qeerlerpaa,հուզել
967,weinen::V,qiavoq,լալ
968,schimpfen::V,qatimaarpoq,տրտնջալ
969,schimpfen::V,qatimaarpoq,քրթմնջել
970,sich ärgern::V,ugguutigaa,զայրանալ
971,sich fürchten::V,eqqanaarpoq,վախնալ
972,fürchten::V,ersigaa,վախենալ
973,fliehen::V,qimaavoq,փախչել
974,flüchten::V,allikarfigaa,փախչել
975,sehen::V,isigaa,տեսնել
976,ansehen::V,alaatsinaappaa,նայել
977,hören::V,tusarpaa,լսել
978,zuhören::V,naalappoq,ունկնդրել
979,riechen::V,tipippoq,հոտ առնել
980,fühlen::V,misigaa,զգալ
981,scheinen::V,takutippoq,երեւալ
982,frieren::V,qiiavoq,մրսել
983,tun::V,iliorpoq,անել
984,wollen::V,piumavaa,ուզել
985,wollen::V,piumavaa,ցանկանալ
986,anfangen::V,pilerpoq,սկսել
987,beenden::V,naggaserpaa,վերջացնել
988,aufhören::V,naammatsippaa,դադարել
989,öffnen::V,ammarpaa,բաց անել
990,schließen::V,matuaa,փակել 
991,stellen::V,ilivaa,դնել
992,stellen::V,iliorarpai,դնել
993,stellen::V,ilioqqarpai,դնել
994,setzen::V,iliorarpai,նստեցնել
995,setzen::V,ilioqqarpai,նստեցնել
996,legen::V,ilivaa,դնել
997,berühren::V,attorpaa,դիպչել
998,berühren::V,attorpaa,շոշափել
999,verbinden::V,taperserpaa,շաղկապել
1000,bedecken::V,iikkerpaa,ծածկել
1001,bedecken::V,iikkersorpaa,ծածկել
1002,aufhängen::V,inivaa,կախել
1003,aufhängen::V,iniorarpai,կախել
1004,anzünden::V,saggaavoq,վառել
1005,aufheben::V,allisippaa,վերցնել
1006,zurücklassen::V,aallarpoq,թողնել
1007,verlieren::V,annaavaa,կորցնել
1008,fallen lassen::V,nakkaavaa,գցել
1009,machen::V,iliorpoq,անել
1010,herstellen::V,anillatsippaa,արտադրել
1011,bauen::V,marrarterpaa,կառուցել
1012,reparieren::V,iluarsaappaa,նորոգել
1013,verbessern::V,naqqippaa,բարելավել
1014,graben::V,assappaa,փորել
1015,beugen::V,qappappoq,ծռել
1016,biegen::V,qappappoq,թեքել
1017,wenden::V,assappaa,պտտել
1018,wenden::V,assakarpoq,պտտել
1019,umdrehen::V,assakartippaa,շրջել
1020,heben::V,kivippaa,բարձրացնել
1021,hochheben::V,kissumiarpaa,բարձրացնել
1022,ergreifen::V,isaappaa,վարակվել
1023,ergreifen::V,isaguppaa,վարակվել
1024,halten::V,minarpaa,բռնել
1025,drücken::V,naqittaat,ճնշել
1026,kratzen::V,qitsuppaa,քերել
1027,lecken::V,aluppaa,լիզել
1028,beißen::V,kiivaa,կծել
1029,abreißen::V,aqqarpaa,պոկել
1030,abreißen::V,isaterpaa,պոկել
1031,abschneiden::V,kipivaa,կտրել 
1032,binden::V,kakkersarpaa,կապել
1033,stecken::V,kussunneq,խրել
1034,brechen::V,nallorpaa,կոտրել 
1035,klopfen::V,pattappaa,թակել
1036,hauen::V,aqivaa,ծեծել
1037,kleben::V,qaappoq,կպցնել
1038,reiben::V,tagiarpaa,շփել
1039,reiben::V,tangiarpaa,շփել
1040,streichen::V,erlerpoq,վրան քսել
1041,schleifen::V,sequppaa,սրել 
1042,schneiden::V,uullivoq,կտրել
1043,schütteln::V,aalavoq,թափահարել
1044,schwenken::V,issarpoq,ճոճել
1045,füllen::V,immerpaa,լիքը լցնել
1046,einwickeln::V,immoqquserpaa,փաթաթել
1047,tragen::V,maqippaa,կրել
1048,tragen::V,maqippaa,տանել
1049,tragen::V,assartorpoq,կրել
1050,tragen::V,assartorpoq,տանել
1051,schleppen::V,assartorpoq,քաշել
1052,ziehen::V,kalippaa,ձգել
1053,ziehen::V,kalippaa,քաշել
1054,ziehen::V,kalissarpoq,ձգել
1055,ziehen::V,kalissarpoq,քաշել
1056,aufbewahren::V,toqqorpaa,պահել 
1057,werfen::V,kuivaa,նետել
1058,fangen::V,anguaa,
1059,verstecken::V,anngigaa,ծածկել
1060,teilen::V,agguut,բաժանել
1061,teilen::V,agguusersorpaa,բաժանել
1062,schicken::V,nassiuppaa,ուղարկել
1063,bringen::V,aggiuppaa,բերել
1064,bringen::V,nassataraa,բերել
1065,bekommen::V,tiguaa,հայթայթել
1066,erhalten::V,tiguaa,ստանալ
1067,nehmen::V,pivoq,վերցնել
1068,nehmen::V,tiguaa,վերցնել
1069,bewahren::V,sukkunik simerserpaa,պահպանել
1070,verderben::V,asiutippaa,փչացնել
1071,verderben::V,piuneerunnerit,փչացնել
1072,zerbrechen::V,ukuvoq,ջարդել
1073,zerbrechen::V,ukuvoq,կոտրել
1074,zerreißen::V,tisavaa,պատռել
1075,zerreißen::V,alittorpaa,պատռել
1076,zerstören::V,aserorpaa,քանդել
1077,verbrennen::V,seerpoq,այրել
1078,geben::V,pivoq,տալ
1079,versprechen::V,neriorsorpaa,խոստանալ
1080,wünschen::V,kissaat,մաղթել
1081,loben::V,nersorpaa,գովել
1082,loben::V,nersornaat,գովել
1083,küssen::V,kunippaa,համբուրել
1084,küssen::V,kunissorpaa,համբուրել
1085,zudecken::V,majorpaa,վրան գցել
1086,wecken::V,itersarpaa,զարթնեցնել
1087,zeigen::V,tikkuuppaa,ցույց տալ
1088,führen::V,tasissiuppaa,ուղեկցել
1089,führen::V,ilitsersorpaa,ուղեկցել
1090,führen::V,tasissersuuppaa,ուղեկցել
1091,lehren::V,ilinniartippaa,սովորեցնել
1092,unterrichten::V,ajoqerpaa,ավանդել
1093,unterrichten::V,ajoqersorpaa,ավանդել
1094,unterrichten::V,ilinniartitsivoq,ավանդել
1095,aufziehen::V,inororsarpaa,դաստիարակել
1096,leiten::V,iluatsippaa,ղեկավարել
1097,leiten::V,iluatsippaa,կառավարել
1098,antreiben::V,ikusimmippaa,շտապեցնել
1099,einladen::V,qaaqquaa,հրավիրել
1100,einladen::V,qaasarpaa,հրավիրել
1101,vereinigen::V,taperserpaa,միացնել
1102,besuchen::V,tikeraarpaa,այցելել
1103,treffen::V,aporappaa,հանդիպել
1104,sich versammeln::V,majorpoq,հավաքվել
1105,spielen::V,pinnguarpoq,խաղալ
1106,singen::V,erinarsorpoq,երգել
1107,tanzen::V,qitippoq,պարել
1108,sich trennen::V,immikkoortippaa,ցրվել
1109,retten::V,annaappaa,փրկել
1110,schützen::V,eriagaa,պաշտպանել
1111,schützen::V,pineqartaalivaa,պաշտպանել
1112,schießen::V,aallaavaa,կրակել
1113,schießen::V,piseriuppaa,կրակել
1114,ärgern::V,ninngassarpaa,ձանձրացնել
1115,ärgern::V,ninngassaarpaa,ձանձրացնել
1116,schlagen::V,unatarpaa,խփել
1117,treten::V,tukerpoq,քացի տալ
1118,stechen::V,iguppaa,խայթել
1119,stechen::V,qasilippoq,խայթել
1120,stoßen::V,ikuserpaa,մղել
1121,stoßen::V,ikusimmippaa,մղել
1122,stehlen::V,tillippaa,գողանալ
1123,stören::V,akornuserpaa,խանգարել
1124,verbergen::V,anngigaa,թաքցնել
1125,betrügen::V,peqquserluttuliorfigaa,խաբել
1126,töten::V,maappaa,սպանել 
1127,töten::V,toquppaa,սպանել 
1128,wohnen::V,najugaqarpoq,բնակվել
1129,arbeiten::V,sulivoq,աշխատել
1130,sammeln::V,katersorpai,հավաքել
1131,jagen::V,piniarpoq,որս անել
1132,fischen::V,aalisarpoq,ձուկ բռնել
1133,anbinden::V,qilerut,չուանել
1134,anbinden::V,qilersorpaa,չուանել
1135,anbinden::V,ungerlatserpaa,չուանել
1136,füttern::V,nerlerpaa,կերակրել
1137,gießen::V,imerterpaa,ջրել
1138,kochen::V,igavoq,եփել
1139,braten::V,siappaa,տապակել
1140,umrühren::V,qeerlerpaa,խառնել
1141,färben::V,misuppaa,ներկել
1142,reinigen::V,sanniarpaa,մաքրել
1143,waschen::V,asappaa,լվանալ
1144,abwischen::V,saligarpaa,սրբել
1145,abwischen::V,saligartorpaa,սրբել
1146,fegen::V,sanngiarpaa,ավլել
1147,baden::V,uffarpoq,լողանալ
1148,sich waschen::V,uffarpoq,լվացվել
1149,ausziehen::V,annoraajarpaa,հանել
1150,anziehen::V,ativaa,հագնել
1151,anziehen::V,atitippaa,հագնել
1152,sich anziehen::V,atisalersorpoq,հագնվել
1153,sagen::V,oqarpoq,ասել
1154,sprechen::V,oqaluttarpoq,խոսել
1155,reden::V,oqaluppoq,զրուցել
1156,fragen::V,aperaa,հարցնել
1157,bitten::V,aperaa,խնդրել
1158,bitten::V,qinnuigaa,խնդրել
1159,erzählen::V,oqaluttuaraa,պատմել
1160,mitteilen::V,oqalualaarpoq,հաղորդել
1161,rufen::V,qaaqquaa,կանչել
1162,prahlen::V,oqqartuvoq,պարծենալ
1163,prahlen::V,oqallortuvoq,պարծենալ
1164,übersetzen::V,ikaarpoq,թարգմանել
1165,übersetzen::V,nutserpaa,թարգմանել
1166,denken::V,isumaqarpoq,մտածել
1167,glauben::V,upperaa,հավատալ
1168,glauben::V,isumaqarpoq,հավատալ
1169,erkennen::V,ilisaraa,ճանաչել
1170,verstehen::V,paasivaa,ըմբռնել
1171,lernen::V,ilinniarpoq,սովորել
1172,wissen::V,nalunngilaa,իմանալ
1173,sich erinnern an::V,eqqaavaa,հիշել
1174,sich erinnern an::V,eqqaavaa,մտաբերել
1175,vergessen::V,puiorpaa,մոռանալ
1176,messen::V,ussersarpaa,չափել
1177,zählen::V,kisitsivoq,թվել
1178,zählen::V,kisitsivoq,հաշվել
1179,rechnen::V,kisitsivoq,հաշվել
1180,rechnen::V,kisitsivoq,հաշվարկել
1181,lesen::V,atuarpoq,կարդալ
1182,malen::V,qalipappaa,նկարել
1183,schreiben::V,allappoq,գրել
1184,kaufen::V,pisiaraa,գնել
1185,verkaufen::V,akigaa,վաճառել
1186,bezahlen::V,akilerpaa,վճարել
1187,beherrschen::V,inappaa,ղեկավարել
1188,ertragen::V,ernertaaraa,դիմանալ
1189,Nase::N,,քիթ
1190,Schnurrbart::N,,բեղ
1191,Fuß::N,,ոտք
1192,Schlaf::N,,քուն
1193,Strömung::N,,հոսանք
1194,Moor::N,,ճահիճ
1195,Wald::N,,անտառ
1196,Anhöhe::N,,բարձունք
1197,Gipfel::N,,գագաթ
1198,Gipfel::N,,կատար
1199,Quelle::N,,աղբյուր
1200,Festland::N,,ցամաք
1201,Kiefer[Baum]::N,,սոճի
1202,Pferd::N,,ձի
1203,Elch::N,,հիւսիսային եղջերու
1204,Schwarm::N,,երամ
1205,Ente::N,,բադ
1206,Barsch::N,,պերկես
1207,Hecht::N,,գայլաձուկ
1208,Wurm::N,,որդ
1209,Wurm::N,,ճիճու
1210,Heu::N,,խոտ
1211,Kummer::N,,վիշտ
1212,Gespräch::N,,զրույց
1213,Spiel::N,,խաղ
1214,Gesellschaft::N,,ընկերություն
1215,Angelegenheit::N,,բան
1216,Angelegenheit::N,,գործ
1217,Anzahl::N,,քանակ
1218,Anzahl::N,,գումար
1219,Strich::N,,գիծ
1220,Gegenstand::N,,առարկա
1221,Höhe::N,,բարձրություն
1222,Lagerfeuer::N,,բացօդեայ կրակ
1223,Gang::N,,զբոսանք
1224,Heim::N,,տուն
1225,Beutel::N,,տոպրակ
1226,Eimer::N,,դույլ
1227,Sack::N,,պարկ
1228,Sack::N,,տոպրակ
1229,Brei::N,,լանդակ
1230,Leder::N,,կաշի
1231,Gott::N,,աստված
1232,Reichtum::N,,հարստություն
1233,Staat::N,,պետություն
1234,Gewalt::N,,բռնություն
1235,Gewalt::N,,սաստկություն
1236,Bogen[Waffe]::N,,աղեղ
1237,Lüge::N,,սուտ
1238,Schaden::N,,վնաս
1239,April::N,,ապրիլ
1240,frisch::A,,թարմ
1241,lecker::A,,համեղ
1242,sauer::A,,թթու
1243,sauer::A,,թթված
1244,bunt::A,,գոյնզգոյն
1245,teuer::A,,թանկ
1246,geschickt::A,,ճարտար
1247,nackt::A,,մերկ
1248,ehemalig::A,,նախկին
1249,bekannt::A,,ծանոթ
1250,anderer::A,,այլ
1251,anderer::A,,ուրիշ
1252,zuerst::ADV,,նախ
1253,niemals::ADV,,երբեք
1254,von hier::ADV,,այդտեղից
1255,dort::ADV,,այնտեղ
1256,oben::ADV,,վերեւում
1257,hinauf::ADV,,վերեւ
1258,nicht::ADV,,չէ
1259,ein wenig::ADV,,մի քիչ
1260,so::ADV,,այդպես
1261,nur::ADV,,միայն
1262,vor::PRP,,դիմացը
1263,hinter::PRP,,ետեւը
1264,unter::PRP,,տակ
1265,durch::PRP,,միջով
1266,neben::PRP,,քովը
1267,zwischen::PRP,,միջեւ
1268,wegen::PRP,,պատճառով
1269,wegen::PRP,,շնորհից
1270,alles::PRN,,ամեն ինչ
1271,aufgehen[Sonne]::V,,բարձրանալ
1272,aufgehen[Sonne]::V,,ելնել 
1273,strömen::V,,հոսել
1274,fließen::V,,հոսել
1275,faulen::V,,փտել
1276,verfaulen::V,,նեխել
1277,verschwinden::V,,անհետանալ
1278,lärmen::V,,աղմուկ հանել
1279,klirren::V,,զնգզնգալ
1280,rauschen::V,,սոսափել
1281,klingen::V,,հնչել
1282,müde werden::V,,հոգնել
1283,krank werden::V,,հիւանդանալ
1284,krank sein::V,,հիվանդ լինել
1285,umkommen::V,,կործանվել
1286,sich rühren::V,,շարժվել
1287,sich erheben::V,,կանգնել
1288,sich erheben::V,,վեր կենալ
1289,hinfallen::V,,ընկնել
1290,kriechen::V,,սողալ
1291,gehen::V,,գնալ
1292,abfahren::V,,ճանապարհվել
1293,erwarten::V,,սպասել
1294,lachen::V,,ծիծաղել
1295,anschauen::V,,դիտել
1296,probieren::V,,համը տեսել
1297,zu sehen sein::V,,երեւալ
1298,vernehmen::V,,իմանալ 
1299,können::V,,կարողանալ
1300,gelingen::V,,հաջողվել
1301,gelingen::V,,գլուխ գալ
1302,geraten::V,,ստացվել
1303,ändern::V,,փոխել
1304,drehen::V,,ոլորել
1305,schieben::V,,հրել
1306,rütteln::V,,ցնցել
1307,schütten::V,,լցնել
1308,packen::V,,հափշտակել
1309,hinzufügen::V,,ավելացնել
1310,wählen::V,,ընտրել
1311,auswählen::V,,գերադասել
1312,behindern::V,,խոչընդոտել
1313,beschädigen::V,,վնասել
1314,reichen::V,,հանձնել
1315,schenken::V,,նվիրել
1316,wiegen::V,,օրորել
1317,lassen::V,,ստիպել
1318,verlassen::V,,լքել
1319,bewachen::V,,պահել
1320,verteidigen::V,,պաշտպանել
1321,sich schlagen::V,,կռվել
1322,siegen::V,,հաղթել
1323,belästigen::V,,անհանգստացնել
1324,täuschen::V,,խաբել
1325,pflücken::V,,քաղել
1326,fassen::V,,բռնել
1327,hüten::V,,արածեցնել
1328,treiben::V,,հովուել
1329,melken::V,,կթել
1330,hacken::V,,կոտորել
1331,reifen::V,,հասունանալ 
1332,zubereiten::V,,պատրաստել
1333,backen::V,,թխել
1334,stricken::V,,գործել
1335,nähen::V,,կարել
1336,spülen::V,,ողողել
1337,spülen::V,,պարզաջրել
1338,kehren::V,,ավլել
1339,kämmen::V,,սանրել
1340,schmücken::V,,զարդարել
1341,sich unterhalten::V,,խոսակցել
1342,nennen::V,,անվանել
1343,bemerken::V,,նկատել
1344,begreifen::V,,հասկանալ
1345,zeichnen::V,,գծել
1346,besitzen::V,,ունենալ
1347,besitzen::V,,տեր լինել
1348,zahlen::V,,վճարել
