,Concept_ID,ku,ady
692,unten::ADV,jêrî,ычӏэкӏэ́
693,hinab::ADV,berjêr,ычӏэгъы́
694,hinab::ADV,berjêr,ычӏэкӏэ́
695,oben::ADV,banî,ышъхьагъы
696,hinauf::ADV,banî,ышъхьагъыкӏэ
697,überall::ADV,li her derê,тыди́
698,überall::ADV,li her derê,тыдэкӏи́
699,nicht::ADV,ne,-п
700,nicht::ADV,ne,мы-
701,nicht::ADV,nîn,-п
702,nicht::ADV,nîn,мы-
703,nicht::ADV,tine,-п
704,nicht::ADV,tine,мы-
705,ein wenig::ADV,hebkî,тӏэкӏу
706,kaum::ADV,tema,къоды́й
707,kaum::ADV,himangi,къоды́й
708,sehr::ADV,gelek,дэд
709,so::ADV,weha,ащ фэд
710,so::ADV,weha,мыщ фэд
711,so::ADV,weha,джащ фэд
712,noch::ADV,hêj,джыри
713,noch::ADV,dîsa,джыри
714,nur::ADV,tenê,ныӏэ́п
715,nur::ADV,bes,ныӏэ́п
716,schon::ADV,hew,
717,wieder::ADV,jar din,джыри
718,wieder::ADV,dîsa,джыри
719,vergebens::ADV,deya çun,пкӏэнчъэ́у
720,vergebens::ADV,îfleh bûn,пкӏэнчъэ́у
721,vor::PRP,li ber,пашъхьэ́
722,hinter::PRP,li pişt,кӏы́б
723,unter::PRP,li bin,чӏэ-
724,durch::PRP,kura,пхыры-
725,neben::PRP,li ba,дэжь
726,zwischen::PRP,nabeyne,азыфа́гу
727,zwischen::PRP,di nav...da,азыфа́гу
728,wegen::PRP,ji bo,къы-
729,wegen::PRP,ji ber,къы-
730,dies::PRN,ev,ар
731,das::PRN,ev,а
732,das::PRN,ev,мо
733,alles::PRN,hemû,зэкӏэ́
734,ich::PRN,ez,сэ
735,du::PRN,tu,о
736,er::PRN,wî,ар
737,wir::PRN,êm,тэ
738,ihr::PRN,hûn,шъо
739,sie::PRN,we,ахэр
740,was::FPRN,çi,сыд
741,wer::FPRN,ki,хэт
742,wo::FADV,li ku dere,тыдэ́
743,wohin::FADV,li ku dere,тыдэ́
744,wie::FADV,çawa,сыдэущтэ́у
745,warum::FADV,çima,сыд пае́
746,wieviel::FNUM,çend,тхьапш
747,wieviel::FNUM,çend,сыд фэди́з
748,eins::NUM,yek,зы
749,zwei::NUM,didu,тӏу
750,drei::NUM,sisê,щы
751,vier::NUM,çar,плӏы
752,fünf::NUM,penç,тфы
753,sechs::NUM,şeş,хы
754,sieben::NUM,heft,блы
755,acht::NUM,heşt,и
756,neun::NUM,neh,бгъу
757,zehn::NUM,deh,пшӏы
758,elf::NUM,yazdeh,пшӏыкӏузы́
759,zwölf::NUM,diwazdeh,пшӏыкӏутӏу
760,zwanzig::NUM,bîst,тӏокӏы́
761,dreißig::NUM,sih,щэкӏы
762,vierzig::NUM,çil,тӏокӏи́тӏу
763,fünfzig::NUM,pençi,шъэны́ыкъу
764,sechzig::NUM,şêst,тӏокӏи́щ
765,siebzig::NUM,heftê,тӏокӏищырэ́ пшӏырэ́
766,achtzig::NUM,heştê,тӏокӏи́пӏ
767,neunzig::NUM,nod,тӏокӏиилӏырэ́ пшӏырэ́
768,hundert::NUM,sêd,шъэ
769,tausend::NUM,hezar,мин
770,und::CNJ,û,ыкӏи
771,oder::CNJ,an,е
772,oder::CNJ,yan,е
773,stehen::V,sekinîn,ущытын
774,stehen::V,sekinîn,умыхъыен
775,sitzen::V,rûniştin,уисын
776,sitzen::V,rûniştin,утесын
777,liegen::V,paldan,телъы́н
778,hängen::V,darve kirin,къыщылэлын
779,hängen::V,darve kirin,къыщылэлын щыгъын быхъур
780,werden::V,bûn,хъун
781,passieren::V,hatin holê,къэхъун
782,passieren::V,hatin serê kesî,къэхъун
783,beginnen::V,li dest pêkirin,къежьэн
784,beginnen::V,li dest pêkirin,къыублэн
785,enden::V,xalas bû,ухы́н
786,wechseln::V,guherandin,зэхъожьы́н
787,wechseln::V,dêgiş kirin,зэхъожьы́н
788,aufgehen[Sonne]::V,hilatin,къыкъокӏы́н
789,untergehen[Sonne]::V,çun ava,къохьан
790,scheinen[Sonne]::V,şewk de,къепсыи
791,donnern::V,gire-gir,гъогъон
792,wehen::V,ba le de,епщэ́н
793,strömen::V,xwe girtin,чъэн
794,fließen::V,herikîn,чъэн
795,sich drehen::V,xwe zivirandin,зыгъэчэрэгъу́н
796,schwanken::V,hejandin,хъые́н
797,schwingen::V,libakirin,зыгъэхъые́н
798,fallen::V,ketin,къефэхы́н
799,brennen::V,şewitîn,стын
800,rauchen::V,kişandin,ӏугъо къикӏын
801,regnen::V,bahran tê,къещхы́н
802,gefrieren::V,qefilandin,дыкъын
803,tauen::V,helandin,жъун
804,schmelzen::V,helandin,ткӏун
805,trocknen::V,zuwabûn,гъушъы́н
806,trocknen::V,zuwabûn,чъэпхъу́н
807,sieden::V,kelîn,жъон
808,faulen::V,xerabûn,шъун
809,verfaulen::V,xerabûn,шъун
810,reißen::V,jêkirin,зэӏэтхъы́н
811,versinken::V,xerq bûn,чӏихьан
812,vergehen::V,derbas bûn,блэкӏы́н
813,erscheinen::V,peyda bûn,къэлъэгъон
814,verschwinden::V,wendabûn,кӏодыжьы́н
815,sinken::V,noq bûn,
816,abnehmen::V,kêm bûn,къыкӏичын
817,zunehmen::V,qelew bûn,хэхъо́н
818,steigen::V,hildan,къежьэн
819,wachsen::V,mezin bûn,хэхъо́н
820,wachsen::V,mezin bûn,къэкӏы́н
821,glänzen::V,biriqîn,цӏыу́н
822,funkeln::V,çikisîn,жъыу́н
823,lärmen::V,guşîn,бырсыры́н
824,läuten::V,lê de,теон
825,klingeln::V,sîl dan,теон
826,klingeln::V,ringerin,теон
827,klirren::V,zingzing hat,
828,brausen::V,guşîn,шъуин
829,rauschen::V,guşîn,макъэ гъэӏун
830,klingen::V,deng pe ketin,къыхэӏукӏын
831,bellen::V,kewtîn,хьакъу́н
832,heulen::V,ûrîn,быун
833,blasen::V,puf kirin,епщэ́н
834,pfeifen::V,fîkandin,шъуин
835,schreien::V,qîrîn,куо́н
836,schreien::V,qîrîn,кӏыи́н
837,stöhnen::V,nalîn,щэӏун
838,zittern::V,hejîn,кӏэзэзын
839,leben::V,jihîn,псэу́н
840,geboren werden::V,hatin dinyê,къэхъун
841,geboren werden::V,bûn,къэхъун
842,atmen::V,hilmijîn,жьы къэщэ́н
843,trinken::V,vexwarin,ешъо́н
844,essen::V,xwarin,шхын
845,schlucken::V,daqulbandin,бдырыин
846,müde werden::V,betilîln,пшъын
847,müde werden::V,qerimîn,пшъын
848,einschlafen::V,razan,хэчъыен
849,schlafen::V,razan,чъые́н
850,schlafen::V,razandin,чъые́н
851,aufwachen::V,şiyarbûn,къэущы́н
852,aufstehen::V,rabûn,уцу́н
853,sich erholen::V,baş bûn,зыгъэпсэфын
854,krank werden::V,nexweş kêt,сымаджэ́ хъун
855,krank sein::V,nexweş bû,сымэджэ́н
856,schmerzen::V,êşandin,сымэджэ́н
857,husten::V,kuxin,пскэ́н
858,genesen::V,baş bûn,хъужьын
859,sterben::V,mirin,лӏэн
860,umkommen::V,mirin,хэкӏодэн
861,sich bewegen::V,leqîn,хъые́н
862,sich rühren::V,leqîn,хъые́н
863,sich erheben::V,rabûn,къэтэджын
864,sich setzen::V,runiştin,тӏысы́н
865,hinfallen::V,kêtin,ебэджы́н
866,laufen::V,meşîn,кӏон
867,schreiten::V,meşkirin,кӏон
868,spazierengehen::V,gerandin,къэкӏухьэн
869,eilen::V,lezandin,гузэжъон
870,sich beeilen::V,zûkirin,гуӏэ́н
871,sausen::V,fîzîn,псынкӏэ́у чъэн
872,rennen::V,baz dan,чъэн
873,springen::V,hilpekîn,пкӏэн
874,klettern::V,hilperikîn,дэцохъоен
875,schaukeln::V,lorandin,уешӏэн
876,kriechen::V,xuşandin,цохъо́н
877,schwimmen::V,avjenîn,есы́н
878,tauchen::V,qutxuyardin,зычӏэгъэо́н
879,tauchen::V,noqîn,зычӏэгъэо́н
880,rudern::V,qaîq ajotin,къошъо бэщкӏэ фын
881,fahren::V,ajotin,кӏон
882,fliegen::V,firîn,быбы́н
883,gehen::V,çûn,кӏон
884,weggehen::V,çûn,ӏукӏын
885,abfahren::V,çûyin,ежьэн
886,anhalten::V,rawestîn,къэуцу́н
887,hineingehen::V,ketin hundir,ихьан
888,eintreten::V,têketin,чӏэхьан
889,kommen::V,hatin,къэкӏо́н
890,ankommen::V,gihan,къэсы́н
891,ankommen::V,gihîştin,къэсы́н
892,zurückkommen::V,vegerandin,гъэзэжьын
893,bleiben::V,sekinîn,къэнэ́н
894,warten::V,payîn,пэплъэ́н
895,erwarten::V,payîn,ежэн
896,suchen::V,lêgerîn,лъыхъу́н
897,finden::V,peyda kirin,къэгъоты́н
898,finden::V,peyda kirin,къыхэгъэщы́н
899,versuchen::V,çeribandin,пылъы́н
900,vorbereiten::V,amade kirin,гъэхьазыры́н
901,lieben::V,hez kirin,шӏу плъэгъу́н
902,mögen::V,dil kirin,шӏу плъэгъу́н
903,lachen::V,kenîn,щхын
904,rühren::V,hêjan,гур гъэузын
905,weinen::V,girîn,гъын
906,schimpfen::V,pevçûn,хъонэн
907,sich ärgern::V,enirîn,губжы́н
908,sich fürchten::V,tirsîn,щынэ́н
909,fürchten::V,tirsin,щынэ́н
910,fliehen::V,bazdan,
911,flüchten::V,revîn,
912,sehen::V,dîtin,льэгъу́н
913,anschauen::V,sêr kirin,плъэн
914,anschauen::V,sêr kirin,еплъы́н
915,ansehen::V,hesibandin,плъэн
916,hören::V,guhdar jirin,зэхэхын
917,zuhören::V,guhdarî kirin,дэӏо́н
918,probieren::V,tehm kirin,хэӏэн
919,riechen::V,bihn kirin,пэмэ́н
920,fühlen::V,hîs kirin,зэхэпшӏэн
921,scheinen::V,xoyer kir,уащыхъу́н
922,scheinen::V,xoyer kir,уашӏошӏы́н
923,zu sehen sein::V,diyar bûn,зэрэлъэгъу́н
924,vernehmen::V,bihîstin,зэхэхын
925,frieren::V,qerişîn,дыкъын
926,frieren::V,qerişîn,пӏыкӏэн
927,frieren::V,qerişîn,чъыӏэ́ лӏэн
928,tun::V,kirin,шӏын
929,können::V,karin,лъэкӏы́н
930,wollen::V,xwestîn,фэе́н
931,anfangen::V,dest pêkirin,ублэн
932,beenden::V,xelas kirin,ухы́н
933,aufhören::V,xelas kirin,щыгъэтын
934,gelingen::V,çe bûn,хъун
935,geraten::V,qewîmîn,
936,öffnen::V,vekirin,ӏухы́н
937,schließen::V,girtin,игъэсэн
938,stellen::V,danîn,бгъэуцун
939,setzen::V,rûniştin,гъэтӏысы́н
940,legen::V,danîn,хэлъхьа́н
941,legen::V,razandin,хэлъхьа́н
942,berühren::V,lêketin,эӏэн
943,berühren::V,lêketin,нэсын
944,verbinden::V,anîn pê,зэхэпхэ́н
945,verbinden::V,anîn pê,пхын
946,bedecken::V,sergirtin,техъо́н
947,aufhängen::V,aliqandin,пылъэ́н
948,anzünden::V,pêxistin,хэгъэнэ́н
949,aufheben::V,hildan,
950,zurücklassen::V,hiştin,къэгъэнэ́н
951,zurücklassen::V,vehiştin,къэгъэнэ́н
952,verlieren::V,wendakirin,чӏэ́нэн
953,verlieren::V,wendakirin,шӏокӏоды́н
954,fallen lassen::V,xistin bixe,чӏэунэн
955,fallen lassen::V,xistin bixe,пӏэпызын
956,fallen lassen::V,xistin,чӏэунэн
957,fallen lassen::V,xistin,пӏэпызын
958,machen::V,kirin,шӏын
959,machen::V,çêkirin,шӏын
960,herstellen::V,çê kirin,шӏы́н
961,herstellen::V,peyda kirin,шӏы́н
962,bauen::V,lêkirin,шӏы́н
963,reparieren::V,veherînerîn,дыжьы́н
964,verbessern::V,sererastkirin,нахьышӏу пшӏын
965,verbessern::V,sererastkirin,нахь дэгъу пшӏын
966,ändern::V,degiş kirin,зэблэхъу́н
967,graben::V,kolandin,тӏын
968,beugen::V,tewîn,
969,beugen::V,xwar kirin,
970,biegen::V,tewandin,уфэн
971,biegen::V,xwarkirin,уфэн
972,drehen::V,fitilandin,гъэчэрегъу́
973,wenden::V,zivîrin,пӏонтӏэн
974,wenden::V,zivîrin,бгъэзэн
975,wenden::V,zivîrin,уӏубын
976,umdrehen::V,vegerandin,
977,heben::V,hildan,ӏэты́н
978,hochheben::V,hildan,ӏэты́н
979,ergreifen::V,dest avêtin,къэубыты́н
980,halten::V,hîştin,ӏыгъы́н
981,halten::V,sekinîn,ӏыгъы́н
982,drücken::V,pêl kirin,тэӏункӏэн
983,schieben::V,damdan,уеӏункӏын
984,schieben::V,damdan,уетӏыргун
985,kratzen::V,xurandin,цӏэнтхъун
986,lecken::V,alastin,бзэи́н
987,beißen::V,gez kirin,ецэкъэ́н
988,abreißen::V,hilşandin,къичын
989,abreißen::V,hilşandin,пытхъын
990,abschneiden::V,jêkirin,пыупкӏын
991,abschneiden::V,jêkirin,гобзыкӏын
992,binden::V,girêdan,епхын
993,stecken::V,têxistin,хэсэн
994,brechen::V,şikandin,зэпыпкӏын
995,klopfen::V,kutandin,теон
996,hauen::V,li dan,теон
997,kleben::V,zeliqîn,щхэн
998,kleben::V,şirêz kirin,щхэн
999,reiben::V,firikandin,пӏотын
1000,streichen::V,bax dan,щыфэн
1001,schleifen::V,çarkirin,гъэчаны́н
1002,schleifen::V,çarkirin,кӏэлыкӏы́н
1003,schneiden::V,jêkirin,бзын
1004,rütteln::V,hejandin,гъэсысын
1005,schütteln::V,daweşîn,гъэсысын
1006,schwenken::V,têwdan,ӏэ шӏын
1007,schütten::V,rijandin,икӏэ́н
1008,füllen::V,dagirtin,из шӏын
1009,einwickeln::V,pêçandin,кӏоцӏыщыхьа́н
1010,tragen::V,kişandin,хьын
1011,tragen::V,rajtin,хьын
1012,schleppen::V,kişandin,пхьын
1013,schleppen::V,kişandin,плъэшъун
1014,ziehen::V,kişandin,пкъудыин
1015,ziehen::V,kişandin,пщэн
1016,ziehen::V,kişandin,плъэшъун
1017,aufbewahren::V,hilandin,пӏыгъын
1018,aufbewahren::V,hilandin,уухъумэн
1019,werfen::V,avêtin,дзын
1020,fangen::V,sem kirin,къэубыты́н
1021,fangen::V,girtin,къэубыты́н
1022,packen::V,pê girtin,къэубыты́н
1023,verstecken::V,hîlanin,бгъэбылъын
1024,teilen::V,parvekirin,гощы́н
1025,schicken::V,şandin,гъахьы́н
1026,bringen::V,anîn,къэхьы́н
1027,bringen::V,birin,къэхьы́н
1028,hinzufügen::V,dan ser,хэгъэхъо́н
1029,hinzufügen::V,li tiştekî zêde kirin,хэгъэхъо́н
1030,bekommen::V,standin,
1031,erhalten::V,standin,
1032,nehmen::V,girtin,къытехы́н
1033,wählen::V,ray dan,къыхэхы́н
1034,auswählen::V,bijartin,къыхэхы́н
1035,bewahren::V,rê li ber girtin,къэухъумэн
1036,bewahren::V,lê xwedî derketin,къэухъумэн
1037,behindern::V,bara wi,пэрыохъу хъун
1038,verderben::V,heram bûn,къутэн
1039,beschädigen::V,xerab kirin,къутэн
1040,zerbrechen::V,şikênandin,къутэн
1041,zerbrechen::V,perçe kirin,къутэн
1042,zerreißen::V,qelişandin,зэӏэтхъы́н
1043,zerstören::V,hilşandin,къутэ́н
1044,verbrennen::V,şewitandin,гъэсты́н
1045,geben::V,dan,еты́н
1046,geben::V,dayin,еты́н
1047,reichen::V,besbûn,еты́н
1048,reichen::V,têrkirin,еты́н
1049,schenken::V,diyarî kirin,еты́н
1050,versprechen::V,soz dan,гъэгугъэ́н
1051,wünschen::V,dil kirin,шӏоигъо́н
1052,loben::V,pesinandin,щытхъун
1053,küssen::V,maçkirin,ебэу́н
1054,wiegen::V,lorandin,гъэхъыен
1055,wiegen::V,wezinandin,гъэхъыен
1056,zudecken::V,nixumandin,техъо́н
1057,wecken::V,bixwe hesandin,къэгъэущы́н
1058,zeigen::V,şanîdan,гъэлъэгъо́н
1059,führen::V,raber kirin,щэн
1060,lehren::V,hîn kirin,егъэджэ́н
1061,lehren::V,hîn kirin,егъэшӏэн
1062,unterrichten::V,ders dan,егъэджэ́н
1063,aufziehen::V,mesinkirin,пӏун
1064,leiten::V,rêberî kirin,гъэзекӏон
1065,antreiben::V,bezandin,къепфылӏэн
1066,lassen::V,berdan,еты́н
1067,lassen::V,hiştin,еты́н
1068,einladen::V,dawet kirin,къегъэблэгъэн
1069,vereinigen::V,bi yek kirin,зэгогъэхьан
1070,besuchen::V,mêvan bûn,щыӏэ́н
1071,treffen::V,rast hatin,ӏукӏэ́н
1072,treffen::V,rast hatin,пэгъокӏы́н
1073,sich versammeln::V,li hev çivîn,зэхэхьан
1074,spielen::V,listin,джэгу́н
1075,singen::V,stran,орэ́д къэӏо́н
1076,tanzen::V,reqisîn,къэшъо́н
1077,sich trennen::V,hew berdan,зэгокӏыжьы́ных
1078,verlassen::V,tanê hişt,бгынэн
1079,verlassen::V,tanê hişt,хэкӏыжьын
1080,verlassen::V,bêkes,бгынэн
1081,verlassen::V,bêkes,хэкӏыжьын
1082,retten::V,rihakirin,къыхэпхыжьын
1083,retten::V,rihakirin,къэбгъэнэжьын
1084,bewachen::V,raçavkirin,къэгъэгъунэн
1085,schützen::V,hemet kirin,ухъумэ́н
1086,verteidigen::V,paraztin,къэухъумэн
1087,sich schlagen::V,li hev bezîn,эзэон
1088,schießen::V,agir kirin,он
1089,siegen::V,biser ketin,текӏо́н
1090,ärgern::V,xeyirandin,бгъэгубжын
1091,schlagen::V,lêdan,ео́н
1092,schlagen::V,lêxistin,ео́н
1093,treten::V,têlekirin,
1094,stechen::V,têrekirin,хэӏун
1095,stoßen::V,lêketin,тӏыро́н
1096,stoßen::V,lêketin,уеӏункӏын
1097,stehlen::V,dizîn,тыгъу́н
1098,stehlen::V,dizî birin,тыгъу́н
1099,stören::V,aciz kirin,бгъэгумэкӏын
1100,belästigen::V,li tela yeki ketin,бгъэгумэкӏын
1101,verbergen::V,veşartin,ушъэфын
1102,verbergen::V,kemîndanîn,ушъэфын
1103,täuschen::V,xapandin,гъэпцӏэ́н
1104,täuschen::V,lê zexeli kirin,гъэпцӏэ́н
1105,betrügen::V,xapandin,гъэпцӏэ́н
1106,töten::V,kûştin,уикӏын
1107,wohnen::V,rûniştin,дэсын
1108,arbeiten::V,kar kirin,лэжьэ́н
1109,arbeiten::V,şêxulin,лэжьэ́н
1110,sammeln::V,komkirin,угъои́н
1111,pflücken::V,çinîn,къыпычы́н
1112,jagen::V,nêçîr kirin,шэкӏон
1113,jagen::V,nêçîr kirin,ешэкӏон
1114,fischen::V,masî girtin,пцэжъые уешэн
1115,fassen::V,pê girtin,къэубыты́н
1116,fassen::V,sêm kirin,къэубыты́н
1117,hüten::V,hei jê man,хэхъо́н
1118,treiben::V,bêherandin,пфын
1119,anbinden::V,tewilandin,епхын
1120,füttern::V,xwarine dan lê,гъэшхэ́н
1121,melken::V,dotin,щын
1122,hacken::V,kolandin,упкӏэтэн
1123,gießen::V,av dan,тепкӏэн
1124,reifen::V,kemilîn,игъо хъун
1125,zubereiten::V,çe kirin,бгъэхьазырын
1126,kochen::V,xwarin çe kirin,шӏы́н
1127,kochen::V,kelandin,шӏы́н
1128,backen::V,pijandin,гъэжъэ́н
1129,braten::V,qelandin,гъэжъэ́н
1130,braten::V,sor kirin,гъэжъэ́н
1131,umrühren::V,têvdan,зэхэгъэкӏухьан
1132,stricken::V,hûnan,хъын
1133,nähen::V,kêl kirin,дэн
1134,färben::V,boyax kirin,бгъэлэн
1135,reinigen::V,paqijkirin,укъэбзы́н
1136,waschen::V,şuştin,бгыкӏын
1137,abwischen::V,pakîj kirin,лъэкӏы́н
1138,spülen::V,şuştin,дэгъэчъыхьан
1139,fegen::V,maliştin,пхъэнкӏы́н
1140,kehren::V,maliştin,пхъэнкӏы́н
1141,baden::V,serîşûştin,зыгъэпскӏын
1142,sich waschen::V,serîşûştin,зытхьакӏы́н
1143,ausziehen::V,jê kirin,къытехы́н
1144,anziehen::V,pê kirin,щылъэ́н
1145,sich anziehen::V,xwe kirin,зыфэпэн
1146,kämmen::V,şeh kirin,жьын
1147,schmücken::V,xemilandin,гъэдэхэ́н
1148,sagen::V,gotin,къэӏон
1149,sagen::V,peyivîn,къэӏон
1150,sprechen::V,peyivîn,псэлъэ́н
1151,reden::V,axaftin,гущыӏэ́н
1152,sich unterhalten::V,hev biştaxilin,зэдэгущыӏэн
1153,fragen::V,pirsîn,упчӏэ́н
1154,fragen::V,pirs kirin,упчӏэ́н
1155,bitten::V,tika kirin,лъэӏо́н
1156,erzählen::V,behs kirin,къэпӏотэ́н
1157,mitteilen::V,vegotin,макъэ егъэӏун
1158,nennen::V,bi nav kirin,цӏэ фэусы́н
1159,rufen::V,bakirin,джэн
1160,prahlen::V,pesnê xwe dan,узыщытхъужьы́н
1161,übersetzen::V,qulibandin,бгъэкӏотэн
1162,übersetzen::V,derbas kirin,бгъэкӏотэн
1163,denken::V,fikirîn,егупшысэ́н
1164,glauben::V,bawer bûn,уивыхъэ́ телъы́н
1165,bemerken::V,bala xwe dan,гу лъыптэ́н
1166,bemerken::V,çac lê ketin,гу лъыптэ́н
1167,erkennen::V,pêhesîn,зэхэпхын
1168,erkennen::V,pêhesîn,зэбгъэшӏэн
1169,begreifen::V,fêmkirin,гурыӏо́н
1170,verstehen::V,fêmkirin,зэхэхын
1171,lernen::V,halmandin,еджэ́н
1172,lernen::V,fêrbun,еджэ́н
1173,wissen::V,zanîn,шӏэн
1174,sich erinnern an::V,bir bûn,къэшӏэжьын
1175,vergessen::V,ji bir kirin,пщыгъупшэжьы́н
1176,messen::V,pê kanîn,шын
1177,zählen::V,hejmardin,плъытэ́н
1178,rechnen::V,hesibandin,плъытэ́н
1179,rechnen::V,hesibandin,угугъэ́н
1180,lesen::V,xwendin,еджэ́н
1181,malen::V,rengandin,шӏын
1182,malen::V,boyax kirin,шӏын
1183,zeichnen::V,işaret kirin,шӏын
1184,schreiben::V,nivîsandin,тхын
1185,besitzen::V,hebûn,иӏэн
1186,kaufen::V,kirîn,щэфы́н
1187,verkaufen::V,firotin,щэн
1188,bezahlen::V,pere dan,птын
1189,bezahlen::V,pere dan,лъыптын
1190,bezahlen::V,pere dan,птыжьы́н
1191,zahlen::V,pere dan,птын
1192,zahlen::V,pere dan,лъыптын
1193,zahlen::V,dayin,птын
1194,zahlen::V,dayin,лъыптын
1195,beherrschen::V,zebt kirin,иунаеу иӏэн
1196,beherrschen::V,hukim kirin,иунаеу иӏэн
1197,ertragen::V,bihêzkirin,щэчы́н
