,Concept_ID,mn,tr
800,geschlossen::A,битүү,kapalı
801,geschlossen::A,хаалтай,kapalı
802,sauber::A,цэвэр,pak
803,sauber::A,цэвэр,temiz
804,sauber::A,хиргүй,pak
805,sauber::A,хиргүй,temiz
806,schmutzig::A,бохир,pis
807,schmutzig::A,бохир,kirli
808,schmutzig::A,хиртэй,pis
809,schmutzig::A,хиртэй,kirli
810,roh::A,түүхий,çiğ
811,reif::A,болсон,olgun
812,lecker::A,амттай,lezzetli
813,süß::A,амттай,tatlı
814,süß::A,амттай,şekerli
815,süß::A,чихэрлэг,tatlı
816,süß::A,чихэрлэг,şekerli
817,bitter::A,гашуун,acı
818,sauer::A,эсгэлэн,ekşi
819,hell::A,гэгээн,aydınlık
820,hell::A,гэрэлтэй,aydınlık
821,dunkel::A,бараан,karanlık
822,dunkel::A,харанхуй,karanlık
823,schwarz::A,хар,kara
824,schwarz::A,хар,siyah
825,weiß::A,цагаан,ak
826,weiß::A,цагаан,beyaz
827,rot::A,улаан,kırmızı
828,gelb::A,шар,sarı
829,blau::A,хөх,mavi
830,blau::A,цэнхэр,mavi
831,grün::A,ногоон,yeşil
832,grau::A,орог,boz
833,grau::A,саарал,boz
834,bunt::A,эрээн,renkli
835,billig::A,хямд,ucuz
836,teuer::A,үнэтэй,pahalı
837,wertvoll::A,үнэт,değerli
838,blind::A,сохор,kör
839,taub::A,чих хатуу,sağır
840,kräftig::A,чийрэг,dinç
841,kräftig::A,чийрэг,kuvvetli
842,stark::A,хүчтэй,güçlü
843,stark::A,хүчтэй,kuvvetli
844,stark::A,чадалтай,güçlü
845,stark::A,чадалтай,kuvvetli
846,schwach::A,сул,zayıf
847,schwach::A,сул,güçsüz
848,fett::A,тарган,şişman
849,fett::A,голигор,şişman
850,schlank::A,голшиг,narin
851,hübsch::A,сайхан,güzel
852,hübsch::A,сайхан,sevimli
853,hübsch::A,хөөрхөн,güzel
854,hübsch::A,хөөрхөн,sevimli
855,böse::A,муу,kötü
856,böse::A,хортой,kötü
857,dumm::A,тэнэг,aptal
858,faul::A,залхуу,tembel
859,fleißig::A,чармайлтгай,çalışkan
860,geizig::A,харамч,cimri
861,klug::A,цэцэн,zekî
862,klug::A,цэцэн,akıllı
863,geschickt::A,дүйтэй,becerikli
864,lieb::A,хайрт,sevimli
865,lustig::A,цэнгэлтэй,neşeli
866,sanft::A,наалинхай,nazik
867,hungrig::A,өлөн,aç
868,hungrig::A,өлссөн,aç
869,krank::A,өвчтэй,hasta
870,krank::A,өвчтэй,rahatsız
871,nackt::A,нүцгэн,çıplak
872,traurig::A,гунигт,kederli
873,traurig::A,гунигт,üzüntülü
874,lebendig::A,амьд,canlı
875,lebendig::A,амьтай,canlı
876,gut::A,сайн,iyi
877,schlecht::A,муу,kötü
878,schlecht::A,өөдгүй,kötü
879,richtig::A,зөв,doğru
880,richtig::A,зүйтэй,doğru
881,schlimm::A,муухай,kötü
882,wahr::A,үнэн,doğru
883,wahr::A,үнэн,gerçek
884,wahr::A,жинхэнэ,doğru
885,wahr::A,жинхэнэ,gerçek
886,alt::A,хуучин,eski
887,neu::A,шинэ,yeni
888,ehemalig::A,агсан,önceki
889,ehemalig::A,байсан,önceki
890,alt[Lebewesen]::A,өвгөн,yaşlı
891,alt[Lebewesen]::A,хижээл,yaşlı
892,jung::A,залуу,genç
893,arm::A,ядуу,fakir
894,reich::A,баян,zengin
895,reich::A,баялаг,zengin
896,bekannt::A,танил,bilinen
897,berühmt::A,цуутай,ünlü
898,berühmt::A,цуутай,meşhur
899,berühmt::A,алдартай,ünlü
900,berühmt::A,алдартай,meşhur
901,fremd::A,харь,yabancı
902,fremd::A,гадаад,yabancı
903,verschieden::A,ондоо,ayrı
904,verschieden::A,ондоо,farklı
905,verschieden::A,янз янзын,ayrı
906,verschieden::A,янз янзын,farklı
907,nah::A,ойрын,yakın
908,nah::A,ойрын,bitişik
909,nah::A,дөтийн,yakın
910,nah::A,дөтийн,bitişik
911,fern::A,холын,uzak
912,linker::A,буруу,sol
913,rechter::A,баруун,sağ
914,anderer::A,өөр,diğer
915,anderer::A,нөгөө,diğer
916,erster::A,нэгдэх,ilk
917,erster::A,нэгдэх,birinci
918,erster::A,нэгдүгээр,ilk
919,erster::A,нэгдүгээр,birinci
920,zweiter::A,хоёрдугаар,ikinci
921,dritter::A,гуравдугаар,üçüncü
922,letzter::A,сүүлийн,son
923,letzter::A,сүүлийн,sonuncu
924,allein::ADV,ганцаараа,yalnız
925,allein::ADV,ганцаараа,tek başına
926,auf einmal::ADV,нэгмөсөн,birden
927,zusammen::ADV,цуг,beraber
928,zusammen::ADV,цуг,birlikte
929,zusammen::ADV,хамт,beraber
930,zusammen::ADV,хамт,birlikte
931,lange::ADV,удаан,çok
932,lange::ADV,удаан,uzun
933,plötzlich::ADV,гэнэт,ansızın
934,plötzlich::ADV,гэнэт,birdenbire
935,sofort::ADV,дороо,hemen
936,sofort::ADV,дороо,derhal
937,später::ADV,дараа,daha sonra
938,jetzt::ADV,өнөө,şimdi
939,heute::ADV,өнөө,bugün
940,heute::ADV,өнөөдөр,bugün
941,morgen::ADV,маргааш,yarın
942,morgen::ADV,маргаадар,yarın
943,bald::ADV,түргэн,yakında
944,bald::ADV,удахгүй,yakında
945,dann::ADV,хожим,sonra
946,dann::ADV,тэгээд,sonra
947,gestern::ADV,өчигдөр,dün
948,einst::ADV,нэг,eskiden
949,damals::ADV,тэгэхэд,o zamanlar
950,danach::ADV,тэгээд,sonradan
951,danach::ADV,тэгээд,ondan sonra
952,danach::ADV,дараа нь,sonradan
953,danach::ADV,дараа нь,ondan sonra
954,vorher::ADV,урьд,önce
955,vorher::ADV,урьд,önceden
956,zuerst::ADV,анх,ilk önce
957,zuerst::ADV,эхлээд,ilk önce
958,einmal::ADV,нэг удаа,bir defa
959,manchmal::ADV,хааяа,bazan
960,manchmal::ADV,заримдаа,bazan
961,oft::ADV,олонтоо,sık sık
962,oft::ADV,олонтоо,çok defa
963,immer::ADV,байнга,daima
964,immer::ADV,байнга,her zaman
965,niemals::ADV,хэзээ ч,asla değil
966,niemals::ADV,хэзээ ч,hiçbir zaman
967,niemals::ADV,хэдийд ч,asla değil
968,niemals::ADV,хэдийд ч,hiçbir zaman
969,hier::ADV,энд,burada
970,hierhin::ADV,нааш,buraya
971,von hier::ADV,эндээс,buradan
972,dort::ADV,тэнд,orada
973,dort::ADV,тэнд,şurada
974,dorthin::ADV,тийш,oraya
975,dorthin::ADV,тийш,şuraya
976,geradeaus::ADV,шулуун,doğru
977,vorwärts::ADV,урагшаа,ileri
978,rückwärts::ADV,буцаан,geri
979,rückwärts::ADV,сөөргөө,geri
980,zurück::ADV,буцаж,geriye
981,zurück::ADV,гэдрэг,geriye
982,unten::ADV,дор,aşağıda
983,hinab::ADV,уруу,aşağıya
984,oben::ADV,дээр,yukarıda
985,hinauf::ADV,өөд,yukarı
986,hinauf::ADV,өөд,yukarıya
987,hinauf::ADV,дээш,yukarı
988,hinauf::ADV,дээш,yukarıya
989,überall::ADV,хааяагүй,her yerde
990,überall::ADV,энд тэндгүй,her yerde
991,nicht::ADV,эс,-mi-
992,nicht::ADV,эс,değil
993,nicht::ADV,-гүй,-mi-
994,nicht::ADV,-гүй,değil
995,ein wenig::ADV,жаахан,biraz
996,kaum::ADV,арай,dar
997,kaum::ADV,арай,hemen hemen değil
998,kaum::ADV,арай гэж,dar
999,kaum::ADV,арай гэж,hemen hemen değil
1000,sehr::ADV,тун,pek
1001,sehr::ADV,тун,gayet
1002,so::ADV,тэгж,öyle
1003,so::ADV,тэгж,böyle
1004,so::ADV,ингээд,öyle
1005,so::ADV,ингээд,böyle
1006,noch::ADV,дахин,hâlâ
1007,noch::ADV,дахин,henüz
1008,noch::ADV,дахиад,hâlâ
1009,noch::ADV,дахиад,henüz
1010,nur::ADV,зөвхөн,ancak
1011,nur::ADV,зөвхөн,yalnız
1012,nur::ADV,гагцхүү,ancak
1013,nur::ADV,гагцхүү,yalnız
1014,schon::ADV,нэгэнт,çoktan
1015,wieder::ADV,дахин,tekrar
1016,wieder::ADV,дахин,yeniden
1017,wieder::ADV,дахиад,tekrar
1018,wieder::ADV,дахиад,yeniden
1019,vergebens::ADV,хий,boşuna
1020,vor::PRP,өмнө,önünde
1021,hinter::PRP,ард,arkasında
1022,unter::PRP,доор,altında
1023,durch::PRP,дундуур,sayesinde
1024,durch::PRP,дундуур,ortasından
1025,neben::PRP,хажууд,yanında
1026,zwischen::PRP,завсар,arasında
1027,zwischen::PRP,хооронд,arasında
1028,wegen::PRP,төлөө,dolayı
1029,wegen::PRP,дээрээс,dolayı
1030,dies::PRN,энэ,bu
1031,das::PRN,тэр,o
1032,das::PRN,тэр,şu
1033,alles::PRN,цөм,hepsi
1034,alles::PRN,цөм,her şey
1035,alles::PRN,бүгд,hepsi
1036,alles::PRN,бүгд,her şey
1037,ich::PRN,би,ben
1038,du::PRN,чи,sen
1039,er::PRN,тэр,o
1040,er::PRN,тэр хүн,o
1041,wir::PRN,бид,biz
1042,ihr::PRN,та нар,siz
1043,sie::PRN,тэд,onlar
1044,was::FPRN,юу,ne
1045,wer::FPRN,хэн,kim
1046,wo::FADV,хаа,nerede
1047,wo::FADV,хаана,nerede
1048,wohin::FADV,хааш,nereye
1049,wohin::FADV,хаана,nereye
1050,wie::FADV,яаж,nasıl
1051,wie::FADV,хэрхэн,nasıl
1052,warum::FADV,юунд,neden
1053,warum::FADV,яагаад,neden
1054,wieviel::FNUM,хэдий,kaç
1055,wieviel::FNUM,хэдий,ne kadar
1056,wieviel::FNUM,хэд,kaç
1057,wieviel::FNUM,хэд,ne kadar
1058,eins::NUM,нэг,bir
1059,zwei::NUM,хоёр,iki
1060,drei::NUM,гурав,üç
1061,vier::NUM,дөрөв,dört
1062,fünf::NUM,тав,beş
1063,sechs::NUM,зургаа,altı
1064,sieben::NUM,долоо,yedi
1065,acht::NUM,найм,sekiz
1066,neun::NUM,ес,dokuz
1067,zehn::NUM,арав,on
1068,elf::NUM,арван нэг,on bir
1069,zwölf::NUM,арван хоёр,on iki
1070,zwanzig::NUM,хорь,yirmi
1071,dreißig::NUM,гуч,otuz
1072,vierzig::NUM,дөч,kırk
1073,fünfzig::NUM,тавь,elli
1074,sechzig::NUM,жар,altmış
1075,siebzig::NUM,дал,yetmiş
1076,achtzig::NUM,ная,seksen
1077,neunzig::NUM,ер,doksan
1078,hundert::NUM,зуу,yüz
1079,tausend::NUM,мянга,bin
1080,und::CNJ,ч,ve
1081,und::CNJ,ч,ile
1082,und::CNJ,болон,ve
1083,und::CNJ,болон,ile
1084,oder::CNJ,буюу,ya
1085,oder::CNJ,буюу,yahut
1086,stehen::V,зогсох,durmak
1087,sitzen::V,суух,oturmak
1088,liegen::V,хэвтэх,yatmak
1089,hängen::V,өлгөөтэй байх,asılı olmak
1090,hängen::V,дүүжлээтэй байх,asılı olmak
1091,werden::V,болох,olmak
1092,werden::V,болох,olunmak
1093,passieren::V,тохиох,olmak
1094,beginnen::V,эхлэх,başlamak
1095,enden::V,дүүрэх,bitmek
1096,enden::V,дүүрэх,sona ermek
1097,wechseln::V,хувирах,değişmek
1098,aufgehen[Sonne]::V,мандах,doğmak
1099,untergehen[Sonne]::V,жаргах,batmak
1100,scheinen[Sonne]::V,гэрэлтэх,parlamak
1101,donnern::V,дуугарах,gök gürlemek
1102,wehen::V,салхилах,esmek
1103,wehen::V,хөөрөгдөх,esmek
1104,strömen::V,гүйх,akmak
1105,strömen::V,урсах,akmak
1106,fließen::V,урсах,akmak
1107,sich drehen::V,эргэлдэх,dönmek
1108,schwanken::V,хэлбэлзэх,sallanmak
1109,schwingen::V,ганхах,titremek
1110,schwingen::V,хэлбэлзэх,titremek
1111,fallen::V,унах,düşmek
1112,brennen::V,шатах,yanmak
1113,rauchen::V,баагих,tütmek
1114,regnen::V,бороо орно,yağmak
1115,gefrieren::V,хөлдөх,donmak
1116,tauen::V,хайлах,erimek
1117,schmelzen::V,уярах,erimek
1118,trocknen::V,хатах,kurumak
1119,sieden::V,буцлах,kaynamak
1120,sieden::V,даргилах,kaynamak
1121,faulen::V,үжрэх,çürümek
1122,faulen::V,өмхийрөх,çürümek
1123,verfaulen::V,бээх,çürümek
1124,verfaulen::V,өгрөх,çürümek
1125,reißen::V,цуурах,yırtılmak
1126,versinken::V,живэх,batmak
1127,vergehen::V,нөгчих,geçmek
1128,vergehen::V,өнгөрөх,geçmek
1129,erscheinen::V,гарах,görünmek
1130,erscheinen::V,бултайх,görünmek
1131,verschwinden::V,далд орох,kaybolmak
1132,verschwinden::V,алга болох,kaybolmak
1133,sinken::V,татрах,inmek
1134,sinken::V,доошлох,inmek
1135,abnehmen::V,багасах,azalmak
1136,abnehmen::V,хорогдох,azalmak
1137,zunehmen::V,ихсэх,artmak
1138,zunehmen::V,ихсэх,çoğalmak
1139,steigen::V,нэмэгдэх,artmak
1140,steigen::V,нэмэгдэх,yükselmek
1141,wachsen::V,өсөх,büyümek
1142,wachsen::V,өсөх,gelişmek
1143,wachsen::V,ургах,büyümek
1144,wachsen::V,ургах,gelişmek
1145,glänzen::V,гилгэнэх,parlamak
1146,glänzen::V,гилбэгнэх,parlamak
1147,funkeln::V,гялжах,parıldamak
1148,funkeln::V,гялалзах,parıldamak
1149,lärmen::V,шуугих,gürültü yapmak
1150,läuten::V,цохих,çalmak
1151,klingeln::V,хонхдох,zil çalmak
1152,klingeln::V,дуугарах,zil çalmak
1153,klirren::V,хангир жингэр хийх,şakırdamak
1154,klirren::V,хангир жингэр хийх,zangırdamak
1155,brausen::V,бургилах,köpürmek
1156,brausen::V,бургилах,kükremek
1157,rauschen::V,сэржигнэх,fışırdamak
1158,klingen::V,хангинах,tınlamak
1159,bellen::V,хуцах,havlamak
1160,heulen::V,улих,ulumak
1161,blasen::V,үлзэх,üflemek
1162,pfeifen::V,исгэрэх,düdük çalmak
1163,schreien::V,хашгирах,bağırmak
1164,schreien::V,хашгирах,haykırmak
1165,stöhnen::V,ёолох,inlemek
1166,stöhnen::V,гэнгэнэх,inlemek
1167,zittern::V,дагжих,titremek
1168,leben::V,амьдрах,yaşamak
1169,leben::V,амьдрах,hayatta olmak
1170,geboren werden::V,төрөх,doğmak
1171,atmen::V,амьсгалах,solunmak
1172,atmen::V,амьсгалах,nefes almak
1173,trinken::V,уух,içmek
1174,essen::V,идэх,yemek
1175,schlucken::V,залгих,yutmak
1176,müde werden::V,ядрах,yorulmak
1177,einschlafen::V,унтчих,uykuya dalmak
1178,schlafen::V,унтах,uyumak
1179,aufwachen::V,сэрэх,uyanmak
1180,aufstehen::V,босох,kalkmak
1181,aufstehen::V,босох,yataktan kalkmak
1182,sich erholen::V,амрах,dinlenmek
1183,krank werden::V,өвдөж эхлэх,hastalanmak
1184,krank sein::V,өвдөх,hasta olmak
1185,schmerzen::V,өвдөх,ağrımak
1186,schmerzen::V,шархирах,ağrımak
1187,husten::V,ханиах,öksürmek
1188,genesen::V,засрах,şifa bulmak
1189,sterben::V,үхэх,ölmek
1190,sterben::V,үхэх,vefat etmek
1191,sterben::V,нас барах,ölmek
1192,sterben::V,нас барах,vefat etmek
1193,umkommen::V,үхэх,ölmek
1194,sich bewegen::V,хөдлөх,hareket etmek
1195,sich rühren::V,хөдлөх,kımıldanmak
1196,sich erheben::V,босох,kalkmak
1197,sich erheben::V,босох,ayağa kalkmak
1198,sich setzen::V,суух,oturmak
1199,hinfallen::V,ойчих,yere düşmek
1200,laufen::V,явган явах,yürümek
1201,schreiten::V,алхах,yürümek
1202,schreiten::V,алхах,adım atmak
1203,spazierengehen::V,зугаалах,gezmek
1204,spazierengehen::V,зугаалах,dolaşmak
1205,eilen::V,хурдлах,seğirtmek
1206,sich beeilen::V,яарах,acele etmek
1207,sich beeilen::V,шамдах,acele etmek
1208,sausen::V,давхих,hızla gitmek
1209,rennen::V,гүйх,koşmak
1210,springen::V,харайх,atlamak
1211,springen::V,харайх,sıçramak
1212,springen::V,дэвхрэх,atlamak
1213,springen::V,дэвхрэх,sıçramak
1214,klettern::V,авирах,tırmanmak
1215,schaukeln::V,ганхалзах,sallanmak
1216,kriechen::V,мөлхөх,sürünmek
1217,schwimmen::V,сэлэх,yüzmek
1218,tauchen::V,шунгах,dalmak
1219,rudern::V,сэлүүрдэх,kürek çekmek
1220,fahren::V,явах,gitmek
1221,fliegen::V,нисэх,uçmak
1222,gehen::V,явах,gitmek
1223,weggehen::V,явах,gitmek
1224,abfahren::V,одох,kalkmak
1225,abfahren::V,хөдлөх,kalkmak
1226,anhalten::V,зогсох,durmak
1227,hineingehen::V,орох,içeri girmek
1228,eintreten::V,орох,girmek
1229,kommen::V,ирэх,gelmek
1230,ankommen::V,хүрэх,varmak
1231,zurückkommen::V,харих,dönmek
1232,zurückkommen::V,буцаж ирэх,dönmek
1233,bleiben::V,үлдэх,kalmak
1234,warten::V,хүлээх,beklemek
1235,erwarten::V,хүлээх,beklemek
1236,suchen::V,эрэх,aramak
1237,suchen::V,бэдрэх,aramak
1238,finden::V,олох,bulmak
1239,versuchen::V,оролдох,denemek
1240,vorbereiten::V,бэлтгэх,hazırlamak
1241,lieben::V,янаглах,sevmek
1242,mögen::V,таалах,beğenmek
1243,lachen::V,инээх,gülmek
1244,rühren::V,сэтгэл уяруулах,dokunmak
1245,rühren::V,сэтгэл уяруулах,duygulandırmak
1246,weinen::V,уйлах,ağlamak
1247,schimpfen::V,хараах,küfretmek
1248,sich ärgern::V,уурлах,kızmak
1249,sich fürchten::V,айх,korkmak
1250,fürchten::V,айх,korkmak
1251,fliehen::V,зугтах,kaçmak
1252,fliehen::V,гүйж очих,kaçmak
1253,flüchten::V,оргох,kaçmak
1254,sehen::V,үзэх,görmek
1255,anschauen::V,харах,seyretmek
1256,ansehen::V,харах,bakmak
1257,hören::V,дуулах,duymak
1258,hören::V,дуулах,işitmek
1259,zuhören::V,чагнах,dinlemek
1260,probieren::V,амсаж үзэх,denemek
1261,probieren::V,амсаж үзэх,tadına bakmak
1262,riechen::V,үнэрлэх,kokusunu almak
1263,fühlen::V,мэдрэх,duymak
1264,fühlen::V,мэдрэх,hissetmek
1265,scheinen::V,шиг үзэгдэх,görünmek
1266,zu sehen sein::V,үзэгдэх,görünmek
1267,zu sehen sein::V,харагдах,görünmek
1268,vernehmen::V,дуулах,haber almak
1269,frieren::V,даарах,üşümek
1270,tun::V,хийх,etmek
1271,tun::V,хийх,yapmak
1272,tun::V,үйлдэх,etmek
1273,tun::V,үйлдэх,yapmak
1274,können::V,болох,bilmek
1275,wollen::V,хүсэх,istemek
1276,anfangen::V,эхлэх,başlamak
1277,beenden::V,дуусгах,bitirmek
1278,aufhören::V,болих,bitmek
1279,aufhören::V,зогсох,bitmek
1280,gelingen::V,бүтэх,başarmak
1281,geraten::V,илрэх,düşmek
1282,öffnen::V,нээх,açmak
1283,öffnen::V,тайлах,açmak
1284,schließen::V,хаах,kapamak
1285,stellen::V,тавих,koymak
1286,stellen::V,босгох,koymak
1287,setzen::V,суулгах,koymak
1288,setzen::V,суулгах,oturtmak
1289,legen::V,хийх,koymak
1290,legen::V,хийх,yatırmak
1291,legen::V,тавих,koymak
1292,legen::V,тавих,yatırmak
1293,berühren::V,шүргэх,dokunmak
1294,verbinden::V,залгах,bağlamak
1295,verbinden::V,залгах,birleştirmek
1296,bedecken::V,бүрэх,örtmek
1297,bedecken::V,бүрэх,kaplamak
1298,aufhängen::V,өлгөх,asmak
1299,aufhängen::V,дүүжлэх,asmak
1300,anzünden::V,асаах,yakmak
1301,anzünden::V,асаах,ateşlemek
1302,anzünden::V,ноцоох,yakmak
1303,anzünden::V,ноцоох,ateşlemek
1304,aufheben::V,өргөх,kaldırmak
1305,zurücklassen::V,орхих,geride bırakmak
1306,zurücklassen::V,үлдээх,geride bırakmak
1307,verlieren::V,гээх,yitirmek
1308,verlieren::V,гээх,kaybetmek
1309,fallen lassen::V,унагах,düşürmek
1310,machen::V,хийх,yapmak
1311,machen::V,гаргах,yapmak
1312,herstellen::V,бүтээх,yapmak
1313,herstellen::V,бүтээх,imal etmek
1314,bauen::V,барих,kurmak
1315,bauen::V,барих,inşa etmek
1316,reparieren::V,засах,onarmak
1317,reparieren::V,засах,tamir etmek
1318,reparieren::V,сэлбэх,onarmak
1319,reparieren::V,сэлбэх,tamir etmek
1320,verbessern::V,засах,düzeltmek
1321,verbessern::V,сайжруулах,düzeltmek
1322,ändern::V,өөрчлөх,değiştirmek
1323,graben::V,малтах,kazmak
1324,beugen::V,бөгтийлгөх,eğmek
1325,biegen::V,матах,bükmek
1326,biegen::V,муруйлгах,bükmek
1327,drehen::V,эргүүлэх,çevirmek
1328,drehen::V,эргүүлэх,döndürmek
1329,wenden::V,эргүүлэх,çevirmek
1330,umdrehen::V,хөрвүүлэх,çevirmek
1331,heben::V,өргөх,kaldırmak
1332,hochheben::V,өргөх,yukarı kaldırmak
1333,ergreifen::V,атгах,tutmak
1334,ergreifen::V,атгах,yakalamak
1335,halten::V,барих,tutmak
1336,drücken::V,дарах,sıkmak
1337,schieben::V,түлхэх,itmek
1338,schieben::V,түлхэх,sürmek
1339,kratzen::V,хусах,kaşımak
1340,kratzen::V,маажих,kaşımak
1341,lecken::V,долоох,yalamak
1342,beißen::V,зуух,ısırmak
1343,beißen::V,хазах,ısırmak
1344,abreißen::V,таслах,koparmak
1345,abschneiden::V,тайрах,keserek ayırmak
1346,binden::V,боох,bağlamak
1347,binden::V,хүлэх,bağlamak
1348,stecken::V,шаах,sokmak
1349,stecken::V,шигтгэх,sokmak
1350,brechen::V,хугалах,kırmak
1351,klopfen::V,цохих,çalmak
1352,klopfen::V,тогших,çalmak
1353,hauen::V,дэлдэх,vurmak
1354,kleben::V,наах,yapıştırmak
1355,reiben::V,нухах,ovmak
1356,reiben::V,нухах,sürtmek
1357,reiben::V,нидчих,ovmak
1358,reiben::V,нидчих,sürtmek
1359,streichen::V,нялах,sürmek
1360,streichen::V,түрхэх,sürmek
1361,schleifen::V,билүүдэх,bilemek
1362,schleifen::V,гуранздах,bilemek
1363,schneiden::V,огтлох,kesmek
1364,rütteln::V,холхнулах,sallamak
1365,schütteln::V,сэгсрэх,sarsmak
1366,schütteln::V,сэгсрэх,çalkamak
1367,schwenken::V,дэвэх,sallamak
1368,schwenken::V,даллах,sallamak
1369,schütten::V,цутгах,dökmek
1370,schütten::V,цутгах,akıtmak
1371,schütten::V,аягалах,dökmek
1372,schütten::V,аягалах,akıtmak
1373,füllen::V,дүүргэх,doldurmak
1374,einwickeln::V,боох,sarmak
1375,einwickeln::V,ороох,sarmak
1376,tragen::V,авчрах,taşımak
1377,schleppen::V,чирэх,sürüklemek
1378,ziehen::V,татах,çekmek
1379,aufbewahren::V,хадгалах,saklamak
1380,werfen::V,хаях,atmak
1381,werfen::V,шидэх,atmak
1382,fangen::V,барих,tutmak
1383,fangen::V,барих,yakalamak
1384,packen::V,шүүрэх,tutmak
1385,packen::V,шүүрэх,yakalamak
1386,verstecken::V,нуух,saklamak
1387,teilen::V,хуваах,bölmek
1388,teilen::V,хуваах,ayırmak
1389,schicken::V,илгээх,yollamak
1390,schicken::V,илгээх,göndermek
1391,schicken::V,явуулах,yollamak
1392,schicken::V,явуулах,göndermek
1393,bringen::V,авчрах,getirmek
1394,bringen::V,аваачих,getirmek
1395,hinzufügen::V,нэмэх,katmak
1396,hinzufügen::V,нэмэх,eklemek
1397,bekommen::V,хүлээн авах,almak
1398,bekommen::V,хүлээн авах,eline geçmek
1399,erhalten::V,хүлээн авах,almak
1400,nehmen::V,авах,almak
1401,wählen::V,сонгох,seçmek
1402,auswählen::V,шилэх,seçmek
1403,auswählen::V,шилэх,ayırmak
1404,bewahren::V,гамнах,korumak
1405,behindern::V,саад хийх,engellemek
1406,behindern::V,тотгор болох,engellemek
1407,verderben::V,эвдэх,bozmak
1408,beschädigen::V,гэмтээх,zedelemek
1409,beschädigen::V,гэмтээх,ziyan vermek
1410,zerbrechen::V,хагалах,kırmak
1411,zerbrechen::V,хага цохих,kırmak
1412,zerreißen::V,урах,yırtmak
1413,zerstören::V,эвдэх,yıkmak
1414,zerstören::V,эвдэх,tahrip etmek
1415,zerstören::V,сүйтгэх,yıkmak
1416,zerstören::V,сүйтгэх,tahrip etmek
1417,verbrennen::V,шатаах,yakmak
1418,geben::V,өгөх,vermek
1419,reichen::V,өгөх,uzatmak
1420,reichen::V,дамжуулах,uzatmak
1421,schenken::V,бэлэглэх,hediye etmek
1422,versprechen::V,амлах,vaat etmek
1423,wünschen::V,ерөөх,kutlamak
1424,loben::V,магтах,övmek
1425,loben::V,сайшаах,övmek
1426,küssen::V,озох,öpmek
1427,küssen::V,үнсэх,öpmek
1428,wiegen::V,бүүвэйлэх,sallamak
1429,zudecken::V,хучих,örtmek
1430,zudecken::V,бүтээх,örtmek
1431,wecken::V,сэрээх,uyandırmak
1432,zeigen::V,үзүүлэх,göstermek
1433,führen::V,хөтлөх,gezdirmek
1434,führen::V,хөтлөх,yol göstermek
1435,lehren::V,заах,okutmak
1436,lehren::V,заах,öğretmek
1437,unterrichten::V,сургах,öğretmek
1438,aufziehen::V,өсгөх,yetiştirmek
1439,aufziehen::V,хүмүүжүүлэх,yetiştirmek
1440,leiten::V,удирдах,yönetmek
1441,leiten::V,удирдах,idare etmek
1442,antreiben::V,шамдуулах,teşvik etmek
1443,lassen::V,-уулах,-tırmak
1444,einladen::V,залах,davet etmek
1445,vereinigen::V,нэгтгэх,birleştirmek
1446,vereinigen::V,хамтруулах,birleştirmek
1447,besuchen::V,зочлох,uğramak
1448,besuchen::V,зочлох,ziyaret etmek
1449,besuchen::V,зочлох,görmeye gitmek
1450,treffen::V,учрах,rastlamak
1451,treffen::V,учрах,isabet etmek
1452,treffen::V,дайралдах,rastlamak
1453,treffen::V,дайралдах,isabet etmek
1454,sich versammeln::V,хуралдах,toplanmak
1455,spielen::V,наадах,oynamak
1456,singen::V,дуулах,söylemek
1457,singen::V,дуулах,şarkı söylemek
1458,tanzen::V,бүжиглэх,oynamak
1459,tanzen::V,бүжиглэх,dans etmek
1460,sich trennen::V,салах,ayrılmak
1461,verlassen::V,хаях,bırakmak
1462,verlassen::V,хаях,terk etmek
1463,retten::V,гэтэлгэх,kurtarmak
1464,bewachen::V,сахих,gözetmek
1465,schützen::V,хамгаалах,korumak
1466,verteidigen::V,хамгаалах,savunmak
1467,sich schlagen::V,зодолдох,dövüşmek
1468,schießen::V,харвах,ateş etmek
1469,schießen::V,буу буудах,ateş etmek
1470,siegen::V,ялах,yenmek
1471,ärgern::V,уурлуулах,kızdırmak
1472,ärgern::V,уур хүргэх,kızdırmak
1473,schlagen::V,цохих,dövmek
1474,treten::V,өшиглөх,tepmek
1475,stechen::V,хатгах,sokmak
1476,stechen::V,хатгах,batırmak
1477,stoßen::V,ёврох,itmek
1478,stoßen::V,нудрах,itmek
1479,stehlen::V,хулгайлах,çalmak
1480,stören::V,саад болох,bozmak
1481,stören::V,саад болох,etkilemek
1482,belästigen::V,зовоох,rahatsız etmek
1483,belästigen::V,амраахгүй байх,rahatsız etmek
1484,verbergen::V,нуух,saklamak
1485,verbergen::V,далдлах,saklamak
1486,täuschen::V,мэхлэх,aldatmak
1487,betrügen::V,хуурах,aldatmak
1488,betrügen::V,хуурах,dolandırmak
1489,töten::V,алах,öldürmek
1490,wohnen::V,суух,oturmak
1491,wohnen::V,амьдрах,oturmak
1492,arbeiten::V,ажиллах,çalışmak
1493,arbeiten::V,хөдөлмөрлөх,çalışmak
1494,sammeln::V,түүх,toplamak
1495,sammeln::V,хураах,toplamak
1496,pflücken::V,түүх,koparmak
1497,jagen::V,агнах,avlanmak
1498,jagen::V,гөрөөлөх,avlanmak
