,Concept_ID,mn,hr
800,kalt::A,хүйтэн,hladan
801,kühl::A,сэрүүн,hladan
802,frisch::A,эрүүл,svjež
803,frisch::A,жихүүн,svjež
804,feucht::A,чийгтэй,vlažan
805,nass::A,нойтон,mokar
806,trocken::A,хатсан,suh
807,voll::A,дүүрэн,pun
808,leer::A,хоосон,prazan
809,offen::A,онгорхой,otvoren
810,geschlossen::A,битүү,zatvoren
811,geschlossen::A,хаалтай,zatvoren
812,sauber::A,цэвэр,čist
813,sauber::A,хиргүй,čist
814,schmutzig::A,бохир,nečist
815,schmutzig::A,бохир,blatan
816,schmutzig::A,хиртэй,nečist
817,schmutzig::A,хиртэй,blatan
818,roh::A,түүхий,sirov
819,reif::A,болсон,zreo
820,lecker::A,амттай,tečan
821,lecker::A,амттай,ukusan
822,süß::A,амттай,sladak
823,süß::A,чихэрлэг,sladak
824,bitter::A,гашуун,gorak
825,sauer::A,эсгэлэн,kiseo
826,hell::A,гэгээн,vedar
827,hell::A,гэгээн,svijetao
828,hell::A,гэрэлтэй,vedar
829,hell::A,гэрэлтэй,svijetao
830,dunkel::A,бараан,taman
831,dunkel::A,харанхуй,taman
832,schwarz::A,хар,crn
833,weiß::A,цагаан,bio
834,weiß::A,цагаан,bijel
835,rot::A,улаан,crven
836,gelb::A,шар,žut
837,blau::A,хөх,plav
838,blau::A,хөх,modar
839,blau::A,цэнхэр,plav
840,blau::A,цэнхэр,modar
841,grün::A,ногоон,zelen
842,grau::A,орог,siv
843,grau::A,саарал,siv
844,bunt::A,эрээн,šaren
845,billig::A,хямд,jeftin
846,teuer::A,үнэтэй,skup
847,wertvoll::A,үнэт,vrijedan
848,wertvoll::A,үнэт,dragocjen
849,blind::A,сохор,slijep
850,taub::A,чих хатуу,gluh
851,kräftig::A,чийрэг,snažan
852,stark::A,хүчтэй,jak
853,stark::A,хүчтэй,snažan
854,stark::A,чадалтай,jak
855,stark::A,чадалтай,snažan
856,schwach::A,сул,slab
857,fett::A,тарган,pretio
858,fett::A,голигор,pretio
859,schlank::A,голшиг,vitak
860,hübsch::A,сайхан,zgodan
861,hübsch::A,хөөрхөн,zgodan
862,böse::A,муу,zao
863,böse::A,муу,opak
864,böse::A,хортой,zao
865,böse::A,хортой,opak
866,dumm::A,тэнэг,glup
867,faul::A,залхуу,lijen
868,fleißig::A,чармайлтгай,radin
869,fleißig::A,чармайлтгай,marljiv
870,geizig::A,харамч,škrt
871,klug::A,цэцэн,razborit
872,geschickt::A,дүйтэй,vješt
873,lieb::A,хайрт,drag
874,lustig::A,цэнгэлтэй,veseo
875,sanft::A,наалинхай,blag
876,hungrig::A,өлөн,gladan
877,hungrig::A,өлссөн,gladan
878,krank::A,өвчтэй,bolestan
879,nackt::A,нүцгэн,nag
880,traurig::A,гунигт,tužan
881,traurig::A,гунигт,žalostan
882,lebendig::A,амьд,živ
883,lebendig::A,амьтай,živ
884,gut::A,сайн,dobar
885,schlecht::A,муу,loš
886,schlecht::A,муу,rđav
887,schlecht::A,өөдгүй,loš
888,schlecht::A,өөдгүй,rđav
889,richtig::A,зөв,tačan
890,richtig::A,зөв,ispravan
891,richtig::A,зүйтэй,tačan
892,richtig::A,зүйтэй,ispravan
893,schlimm::A,муухай,zao
894,schlimm::A,муухай,zločest
895,wahr::A,үнэн,istinit
896,wahr::A,жинхэнэ,istinit
897,alt::A,хуучин,star
898,neu::A,шинэ,nov
899,ehemalig::A,агсан,bivši
900,ehemalig::A,байсан,bivši
901,alt[Lebewesen]::A,өвгөн,star
902,alt[Lebewesen]::A,хижээл,star
903,jung::A,залуу,mlad
904,arm::A,ядуу,ubog
905,arm::A,ядуу,siromašan
906,reich::A,баян,bogat
907,reich::A,баялаг,bogat
908,bekannt::A,танил,poznat
909,berühmt::A,цуутай,čuven
910,berühmt::A,цуутай,slavan
911,berühmt::A,алдартай,čuven
912,berühmt::A,алдартай,slavan
913,fremd::A,харь,tuđ
914,fremd::A,харь,stran
915,fremd::A,гадаад,tuđ
916,fremd::A,гадаад,stran
917,verschieden::A,ондоо,razan
918,verschieden::A,ондоо,različan
919,verschieden::A,янз янзын,razan
920,verschieden::A,янз янзын,različan
921,nah::A,ойрын,blizak
922,nah::A,дөтийн,blizak
923,fern::A,холын,dalek
924,fern::A,холын,daljnji
925,linker::A,буруу,lijevi
926,rechter::A,баруун,desni
927,anderer::A,өөр,drugi
928,anderer::A,өөр,drugačiji
929,anderer::A,нөгөө,drugi
930,anderer::A,нөгөө,drugačiji
931,erster::A,нэгдэх,prvi
932,erster::A,нэгдүгээр,prvi
933,zweiter::A,хоёрдугаар,drugi
934,dritter::A,гуравдугаар,treći
935,letzter::A,сүүлийн,zadnji
936,allein::ADV,ганцаараа,sam
937,auf einmal::ADV,нэгмөсөн,istodobno
938,zusammen::ADV,цуг,skupa
939,zusammen::ADV,цуг,zajedno
940,zusammen::ADV,хамт,skupa
941,zusammen::ADV,хамт,zajedno
942,lange::ADV,удаан,dugo
943,plötzlich::ADV,гэнэт,naglo
944,plötzlich::ADV,гэнэт,iznenada
945,sofort::ADV,дороо,odmah
946,später::ADV,дараа,kasnije
947,jetzt::ADV,өнөө,sad
948,jetzt::ADV,өнөө,sada
949,heute::ADV,өнөө,danas
950,heute::ADV,өнөөдөр,danas
951,morgen::ADV,маргааш,sutra
952,morgen::ADV,маргаадар,sutra
953,bald::ADV,түргэн,skoro
954,bald::ADV,түргэн,doskora
955,bald::ADV,удахгүй,skoro
956,bald::ADV,удахгүй,doskora
957,dann::ADV,хожим,zatim
958,dann::ADV,тэгээд,zatim
959,gestern::ADV,өчигдөр,juče
960,gestern::ADV,өчигдөр,jučer
961,einst::ADV,нэг,negda
962,einst::ADV,нэг,nekada
963,damals::ADV,тэгэхэд,tada
964,damals::ADV,тэгэхэд,onda
965,danach::ADV,тэгээд,poslije
966,danach::ADV,тэгээд,nakon toga
967,danach::ADV,дараа нь,poslije
968,danach::ADV,дараа нь,nakon toga
969,vorher::ADV,урьд,prije
970,vorher::ADV,урьд,prije toga
971,zuerst::ADV,анх,prvo
972,zuerst::ADV,анх,najprije
973,zuerst::ADV,эхлээд,prvo
974,zuerst::ADV,эхлээд,najprije
975,einmal::ADV,нэг удаа,jednom
976,einmal::ADV,нэг удаа,jedanput
977,manchmal::ADV,хааяа,katkad
978,manchmal::ADV,хааяа,katkada
979,manchmal::ADV,заримдаа,katkad
980,manchmal::ADV,заримдаа,katkada
981,oft::ADV,олонтоо,često
982,immer::ADV,байнга,vazda
983,immer::ADV,байнга,uvijek
984,niemals::ADV,хэзээ ч,nikad
985,niemals::ADV,хэзээ ч,nikada
986,niemals::ADV,хэдийд ч,nikad
987,niemals::ADV,хэдийд ч,nikada
988,hier::ADV,энд,tu
989,hier::ADV,энд,ovdje
990,hierhin::ADV,нааш,amo
991,hierhin::ADV,нааш,ovamo
992,von hier::ADV,эндээс,odavde
993,dort::ADV,тэнд,ondje
994,dorthin::ADV,тийш,onamo
995,geradeaus::ADV,шулуун,ravno
996,vorwärts::ADV,урагшаа,naprijed
997,rückwärts::ADV,буцаан,natrag
998,rückwärts::ADV,сөөргөө,natrag
999,zurück::ADV,буцаж,nazad
1000,zurück::ADV,буцаж,natrag
1001,zurück::ADV,гэдрэг,nazad
1002,zurück::ADV,гэдрэг,natrag
1003,unten::ADV,дор,dolje
1004,hinab::ADV,уруу,nizbrdo
1005,oben::ADV,дээр,gore
1006,hinauf::ADV,өөд,uzbrdo
1007,hinauf::ADV,дээш,uzbrdo
1008,überall::ADV,хааяагүй,svuda
1009,überall::ADV,хааяагүй,svagdje
1010,überall::ADV,энд тэндгүй,svuda
1011,überall::ADV,энд тэндгүй,svagdje
1012,nicht::ADV,эс,ne
1013,nicht::ADV,-гүй,ne
1014,ein wenig::ADV,жаахан,malo
1015,kaum::ADV,арай,tek
1016,kaum::ADV,арай,jedva
1017,kaum::ADV,арай гэж,tek
1018,kaum::ADV,арай гэж,jedva
1019,sehr::ADV,тун,jako
1020,sehr::ADV,тун,veoma
1021,so::ADV,тэгж,tako
1022,so::ADV,тэгж,ovako
1023,so::ADV,ингээд,tako
1024,so::ADV,ингээд,ovako
1025,noch::ADV,дахин,još
1026,noch::ADV,дахиад,još
1027,nur::ADV,зөвхөн,samo
1028,nur::ADV,гагцхүү,samo
1029,schon::ADV,нэгэнт,već
1030,wieder::ADV,дахин,opet
1031,wieder::ADV,дахин,ponovo
1032,wieder::ADV,дахиад,opet
1033,wieder::ADV,дахиад,ponovo
1034,vergebens::ADV,хий,uzalud
1035,vergebens::ADV,хий,zabadava
1036,vor::PRP,өмнө,pred
1037,vor::PRP,өмнө,ispred
1038,hinter::PRP,ард,za
1039,hinter::PRP,ард,iza
1040,unter::PRP,доор,pod
1041,unter::PRP,доор,ispod
1042,durch::PRP,дундуур,po
1043,durch::PRP,дундуур,kroz
1044,neben::PRP,хажууд,kraj
1045,neben::PRP,хажууд,pored
1046,neben::PRP,хажууд,pokraj
1047,zwischen::PRP,завсар,među
1048,zwischen::PRP,завсар,između
1049,zwischen::PRP,хооронд,među
1050,zwischen::PRP,хооронд,između
1051,wegen::PRP,төлөө,radi
1052,wegen::PRP,төлөө,zbog
1053,wegen::PRP,дээрээс,radi
1054,wegen::PRP,дээрээс,zbog
1055,dies::PRN,энэ,ovo
1056,das::PRN,тэр,to
1057,das::PRN,тэр,ono
1058,alles::PRN,цөм,sve
1059,alles::PRN,бүгд,sve
1060,ich::PRN,би,ja
1061,du::PRN,чи,ti
1062,er::PRN,тэр,on
1063,er::PRN,тэр хүн,on
1064,wir::PRN,бид,mi
1065,ihr::PRN,та нар,vi
1066,sie::PRN,тэд,oni
1067,was::FPRN,юу,što
1068,wer::FPRN,хэн,tko
1069,wo::FADV,хаа,gdje
1070,wo::FADV,хаана,gdje
1071,wohin::FADV,хааш,kuda
1072,wohin::FADV,хааш,kamo
1073,wohin::FADV,хаана,kuda
1074,wohin::FADV,хаана,kamo
1075,wie::FADV,яаж,kako
1076,wie::FADV,хэрхэн,kako
1077,warum::FADV,юунд,zašto
1078,warum::FADV,яагаад,zašto
1079,wieviel::FNUM,хэдий,koliko
1080,wieviel::FNUM,хэд,koliko
1081,eins::NUM,нэг,jedan
1082,zwei::NUM,хоёр,dva
1083,drei::NUM,гурав,tri
1084,vier::NUM,дөрөв,četiri
1085,fünf::NUM,тав,pet
1086,sechs::NUM,зургаа,šest
1087,sieben::NUM,долоо,sedam
1088,acht::NUM,найм,osam
1089,neun::NUM,ес,devet
1090,zehn::NUM,арав,deset
1091,elf::NUM,арван нэг,jedanaest
1092,zwölf::NUM,арван хоёр,dvanaest
1093,zwanzig::NUM,хорь,dvadeset
1094,dreißig::NUM,гуч,trideset
1095,vierzig::NUM,дөч,četrdeset
1096,fünfzig::NUM,тавь,pedeset
1097,sechzig::NUM,жар,šezdeset
1098,siebzig::NUM,дал,sedamdeset
1099,achtzig::NUM,ная,osamdeset
1100,neunzig::NUM,ер,devetdeset
1101,hundert::NUM,зуу,sto
1102,tausend::NUM,мянга,tisuća
1103,und::CNJ,ч,i
1104,und::CNJ,ч,te
1105,und::CNJ,болон,i
1106,und::CNJ,болон,te
1107,oder::CNJ,буюу,ili
1108,stehen::V,зогсох,stajati
1109,sitzen::V,суух,sjediti
1110,liegen::V,хэвтэх,ležati
1111,hängen::V,өлгөөтэй байх,visiti
1112,hängen::V,дүүжлээтэй байх,visiti
1113,werden::V,болох,postati
1114,werden::V,болох,činiti se
1115,passieren::V,тохиох,desiti se
1116,passieren::V,тохиох,dogoditi se
1117,beginnen::V,эхлэх,početi
1118,enden::V,дүүрэх,prestati
1119,enden::V,дүүрэх,svršiti se
1120,wechseln::V,хувирах,mijenjati se
1121,aufgehen[Sonne]::V,мандах,izići
1122,untergehen[Sonne]::V,жаргах,zaći
1123,scheinen[Sonne]::V,гэрэлтэх,sijati
1124,donnern::V,дуугарах,grmjeti
1125,wehen::V,салхилах,duhati
1126,wehen::V,хөөрөгдөх,duhati
1127,strömen::V,гүйх,strujati
1128,strömen::V,урсах,strujati
1129,fließen::V,урсах,teći
1130,sich drehen::V,эргэлдэх,obrtati se
1131,sich drehen::V,эргэлдэх,vrtjeti se
1132,schwanken::V,хэлбэлзэх,teturati
1133,schwanken::V,хэлбэлзэх,kolebati se
1134,schwingen::V,ганхах,njihati
1135,schwingen::V,ганхах,titrati
1136,schwingen::V,хэлбэлзэх,njihati
1137,schwingen::V,хэлбэлзэх,titrati
1138,fallen::V,унах,padati
1139,brennen::V,шатах,gorjeti
1140,rauchen::V,баагих,dimiti se
1141,regnen::V,бороо орно,kišiti
1142,regnen::V,бороо орно,daždjeti
1143,gefrieren::V,хөлдөх,smrznuti se
1144,tauen::V,хайлах,kopnjeti
1145,tauen::V,хайлах,kraviti se
1146,schmelzen::V,уярах,topiti se
1147,trocknen::V,хатах,sušiti se
1148,sieden::V,буцлах,kipjeti
1149,sieden::V,буцлах,ključati
1150,sieden::V,даргилах,kipjeti
1151,sieden::V,даргилах,ključati
1152,faulen::V,үжрэх,gnjiti
1153,faulen::V,өмхийрөх,gnjiti
1154,verfaulen::V,бээх,sagnjiti
1155,verfaulen::V,өгрөх,sagnjiti
1156,reißen::V,цуурах,otrgnuti se
1157,versinken::V,живэх,tonuti
1158,versinken::V,живэх,propasti
1159,vergehen::V,нөгчих,prolaziti
1160,vergehen::V,өнгөрөх,prolaziti
1161,erscheinen::V,гарах,pojaviti se
1162,erscheinen::V,бултайх,pojaviti se
1163,verschwinden::V,далд орох,nestati
1164,verschwinden::V,далд орох,izgubiti se
1165,verschwinden::V,алга болох,nestati
1166,verschwinden::V,алга болох,izgubiti se
1167,sinken::V,татрах,trgnuti
1168,sinken::V,татрах,spustiti se
1169,sinken::V,доошлох,trgnuti
1170,sinken::V,доошлох,spustiti se
1171,abnehmen::V,багасах,opasti
1172,abnehmen::V,хорогдох,opasti
1173,zunehmen::V,ихсэх,povećati se
1174,steigen::V,нэмэгдэх,uzići
1175,steigen::V,нэмэгдэх,nadoći
1176,wachsen::V,өсөх,rasti
1177,wachsen::V,ургах,rasti
1178,glänzen::V,гилгэнэх,blistati
1179,glänzen::V,гилгэнэх,sjati se
1180,glänzen::V,гилбэгнэх,blistati
1181,glänzen::V,гилбэгнэх,sjati se
1182,funkeln::V,гялжах,svjetlucati
1183,funkeln::V,гялалзах,svjetlucati
1184,lärmen::V,шуугих,bučati
1185,lärmen::V,шуугих,galamiti
1186,läuten::V,цохих,zvoniti
1187,klingeln::V,хонхдох,zvoniti
1188,klingeln::V,дуугарах,zvoniti
1189,klirren::V,хангир жингэр хийх,zvečati
1190,brausen::V,бургилах,hujati
1191,rauschen::V,сэржигнэх,šumiti
1192,rauschen::V,сэржигнэх,šuškati
1193,klingen::V,хангинах,zvučati
1194,bellen::V,хуцах,lajati
1195,heulen::V,улих,zavijati
1196,blasen::V,үлзэх,puhati
1197,pfeifen::V,исгэрэх,fućkati
1198,schreien::V,хашгирах,vikati
1199,schreien::V,хашгирах,kričati
1200,stöhnen::V,ёолох,stenjati
1201,stöhnen::V,гэнгэнэх,stenjati
1202,zittern::V,дагжих,drhtati
1203,zittern::V,дагжих,trepetati
1204,leben::V,амьдрах,živjeti
1205,geboren werden::V,төрөх,roditi se
1206,atmen::V,амьсгалах,disati
1207,trinken::V,уух,piti
1208,essen::V,идэх,jesti
1209,schlucken::V,залгих,gutati
1210,müde werden::V,ядрах,umoriti se
1211,einschlafen::V,унтчих,usnuti
1212,einschlafen::V,унтчих,zaspati
1213,schlafen::V,унтах,spati
1214,aufwachen::V,сэрэх,probuditi se
1215,aufstehen::V,босох,ustati
1216,sich erholen::V,амрах,odmoriti se
1217,krank werden::V,өвдөж эхлэх,oboljeti se
1218,krank werden::V,өвдөж эхлэх,razboljeti se
1219,krank sein::V,өвдөх,bolovati
1220,schmerzen::V,өвдөх,boljeti
1221,schmerzen::V,шархирах,boljeti
1222,husten::V,ханиах,kašljati
1223,genesen::V,засрах,ozdraviti
1224,genesen::V,засрах,oporaviti se
1225,sterben::V,үхэх,umrijeti
1226,sterben::V,нас барах,umrijeti
1227,umkommen::V,үхэх,skapati
1228,sich bewegen::V,хөдлөх,gibati se
1229,sich bewegen::V,хөдлөх,kretati se
1230,sich rühren::V,хөдлөх,maknuti se
1231,sich erheben::V,босох,dići se
1232,sich setzen::V,суух,sjesti
1233,hinfallen::V,ойчих,pasti
1234,laufen::V,явган явах,hodati
1235,schreiten::V,алхах,stupati
1236,spazierengehen::V,зугаалах,šetati se
1237,eilen::V,хурдлах,hitati
1238,sich beeilen::V,яарах,požuriti se
1239,sich beeilen::V,шамдах,požuriti se
1240,sausen::V,давхих,juriti
1241,rennen::V,гүйх,trčati
1242,springen::V,харайх,skakati
1243,springen::V,дэвхрэх,skakati
1244,klettern::V,авирах,popeti se
1245,klettern::V,авирах,penjati se
1246,schaukeln::V,ганхалзах,ljuljati se
1247,kriechen::V,мөлхөх,puzati
1248,kriechen::V,мөлхөх,gmizati
1249,schwimmen::V,сэлэх,plivati
1250,tauchen::V,шунгах,roniti
1251,tauchen::V,шунгах,gnjuriti
1252,rudern::V,сэлүүрдэх,veslati
1253,fahren::V,явах,voziti se
1254,fliegen::V,нисэх,letjeti
1255,fliegen::V,нисэх,lijetati
1256,gehen::V,явах,ići
1257,weggehen::V,явах,otići
1258,abfahren::V,одох,krenuti
1259,abfahren::V,одох,otputovati
1260,abfahren::V,хөдлөх,krenuti
1261,abfahren::V,хөдлөх,otputovati
1262,anhalten::V,зогсох,stati
1263,anhalten::V,зогсох,zaustaviti
1264,hineingehen::V,орох,ulaziti
1265,eintreten::V,орох,ući
1266,kommen::V,ирэх,doći
1267,ankommen::V,хүрэх,stići
1268,zurückkommen::V,харих,vratiti se
1269,zurückkommen::V,харих,povratiti se
1270,zurückkommen::V,буцаж ирэх,vratiti se
1271,zurückkommen::V,буцаж ирэх,povratiti se
1272,bleiben::V,үлдэх,ostati
1273,warten::V,хүлээх,čekati
1274,erwarten::V,хүлээх,očekivati
1275,suchen::V,эрэх,tražiti
1276,suchen::V,бэдрэх,tražiti
1277,finden::V,олох,naći
1278,versuchen::V,оролдох,pokušati
1279,vorbereiten::V,бэлтгэх,spremiti
1280,vorbereiten::V,бэлтгэх,pripremiti
1281,lieben::V,янаглах,voljeti
1282,mögen::V,таалах,voljeti
1283,lachen::V,инээх,smijati se
1284,rühren::V,сэтгэл уяруулах,taknuti
1285,weinen::V,уйлах,plakati
1286,schimpfen::V,хараах,psovati
1287,sich ärgern::V,уурлах,ljutiti se
1288,sich fürchten::V,айх,bojati se
1289,fürchten::V,айх,bojati se
1290,fliehen::V,зугтах,pobjeći
1291,fliehen::V,гүйж очих,pobjeći
1292,flüchten::V,оргох,utjeći
1293,sehen::V,үзэх,vidjeti
1294,anschauen::V,харах,ogledati
1295,ansehen::V,харах,gledati
1296,hören::V,дуулах,čuti
1297,zuhören::V,чагнах,slušati
1298,probieren::V,амсаж үзэх,probati
1299,riechen::V,үнэрлэх,osjećati miris
1300,fühlen::V,мэдрэх,osjećati
1301,scheinen::V,шиг үзэгдэх,činiti se
1302,zu sehen sein::V,үзэгдэх,biti vidljiv
1303,zu sehen sein::V,харагдах,biti vidljiv
1304,vernehmen::V,дуулах,saznati
1305,frieren::V,даарах,zima je
1306,tun::V,хийх,raditi
1307,tun::V,үйлдэх,raditi
1308,können::V,болох,moći
1309,wollen::V,хүсэх,htjeti
1310,anfangen::V,эхлэх,početi
1311,beenden::V,дуусгах,svršiti
1312,beenden::V,дуусгах,dovršiti
1313,aufhören::V,болих,prestati
1314,aufhören::V,зогсох,prestati
1315,gelingen::V,бүтэх,uspjeti
1316,geraten::V,илрэх,desiti se
1317,öffnen::V,нээх,otvoriti
1318,öffnen::V,тайлах,otvoriti
1319,schließen::V,хаах,zatvoriti
1320,stellen::V,тавих,metnuti
1321,stellen::V,тавих,postaviti
1322,stellen::V,босгох,metnuti
1323,stellen::V,босгох,postaviti
1324,setzen::V,суулгах,posaditi
1325,legen::V,хийх,polagati
1326,legen::V,тавих,polagati
1327,berühren::V,шүргэх,doticati
1328,berühren::V,шүргэх,dodirivati
1329,verbinden::V,залгах,spojiti
1330,verbinden::V,залгах,zavezati
1331,bedecken::V,бүрэх,pokriti
1332,aufhängen::V,өлгөх,objesiti
1333,aufhängen::V,дүүжлэх,objesiti
1334,anzünden::V,асаах,upaliti
1335,anzünden::V,асаах,zapaliti
1336,anzünden::V,ноцоох,upaliti
1337,anzünden::V,ноцоох,zapaliti
1338,aufheben::V,өргөх,podići
1339,aufheben::V,өргөх,podignuti
1340,zurücklassen::V,орхих,ostaviti
1341,zurücklassen::V,орхих,pustiti natrag
1342,zurücklassen::V,үлдээх,ostaviti
1343,zurücklassen::V,үлдээх,pustiti natrag
1344,verlieren::V,гээх,izgubiti
1345,fallen lassen::V,унагах,ispustiti
1346,machen::V,хийх,uraditi
1347,machen::V,хийх,načiniti
1348,machen::V,хийх,napraviti
1349,machen::V,гаргах,uraditi
1350,machen::V,гаргах,načiniti
1351,machen::V,гаргах,napraviti
1352,herstellen::V,бүтээх,proizvesti
1353,bauen::V,барих,graditi
1354,reparieren::V,засах,popraviti
1355,reparieren::V,сэлбэх,popraviti
1356,verbessern::V,засах,poboljšati
1357,verbessern::V,сайжруулах,poboljšati
1358,ändern::V,өөрчлөх,promijeniti
1359,graben::V,малтах,kopati
1360,graben::V,малтах,kopkati
1361,beugen::V,бөгтийлгөх,saviti
1362,biegen::V,матах,saviti
1363,biegen::V,матах,sagnuti
1364,biegen::V,муруйлгах,saviti
1365,biegen::V,муруйлгах,sagnuti
1366,drehen::V,эргүүлэх,vrtjeti
1367,wenden::V,эргүүлэх,obrnuti
1368,umdrehen::V,хөрвүүлэх,okrenuti
1369,umdrehen::V,хөрвүүлэх,prevŕnuti
1370,heben::V,өргөх,dizati
1371,hochheben::V,өргөх,dignuti
1372,ergreifen::V,атгах,uhvatiti
1373,ergreifen::V,атгах,prihvatiti
1374,halten::V,барих,držati
1375,drücken::V,дарах,pritiskivati
1376,schieben::V,түлхэх,gurati
1377,kratzen::V,хусах,česati
1378,kratzen::V,хусах,grepsti
1379,kratzen::V,маажих,česati
1380,kratzen::V,маажих,grepsti
1381,lecken::V,долоох,lizati
1382,beißen::V,зуух,ujesti
1383,beißen::V,зуух,gristi
1384,beißen::V,хазах,ujesti
1385,beißen::V,хазах,gristi
1386,abreißen::V,таслах,otkinuti
1387,abschneiden::V,тайрах,odrezati
1388,binden::V,боох,vezati
1389,binden::V,хүлэх,vezati
1390,stecken::V,шаах,turiti
1391,stecken::V,шигтгэх,turiti
1392,brechen::V,хугалах,slomiti
1393,klopfen::V,цохих,lupati
1394,klopfen::V,цохих,kucati
1395,klopfen::V,тогших,lupati
1396,klopfen::V,тогших,kucati
1397,hauen::V,дэлдэх,tući
1398,hauen::V,дэлдэх,udarati
1399,kleben::V,наах,lijepiti
1400,reiben::V,нухах,trti
1401,reiben::V,нидчих,trti
1402,streichen::V,нялах,namazati
1403,streichen::V,түрхэх,namazati
1404,schleifen::V,билүүдэх,brusiti
1405,schleifen::V,гуранздах,brusiti
1406,schneiden::V,огтлох,rezati
1407,rütteln::V,холхнулах,drmati
1408,schütteln::V,сэгсрэх,tresti
1409,schwenken::V,дэвэх,mahati
1410,schwenken::V,даллах,mahati
1411,schütten::V,цутгах,sipati
1412,schütten::V,цутгах,lijevati
1413,schütten::V,аягалах,sipati
1414,schütten::V,аягалах,lijevati
1415,füllen::V,дүүргэх,napuniti
1416,einwickeln::V,боох,umotati
1417,einwickeln::V,боох,zamotati
1418,einwickeln::V,ороох,umotati
1419,einwickeln::V,ороох,zamotati
1420,tragen::V,авчрах,nositi
1421,schleppen::V,чирэх,tegliti
1422,ziehen::V,татах,vući
1423,aufbewahren::V,хадгалах,čuvati
1424,werfen::V,хаях,bacati
1425,werfen::V,шидэх,bacati
1426,fangen::V,барих,loviti
1427,fangen::V,барих,hvatati
1428,packen::V,шүүрэх,ščepati
1429,packen::V,шүүрэх,zgrabiti
1430,verstecken::V,нуух,sakriti
1431,teilen::V,хуваах,podijeliti
1432,schicken::V,илгээх,slati
1433,schicken::V,явуулах,slati
1434,bringen::V,авчрах,donijeti
1435,bringen::V,аваачих,donijeti
1436,hinzufügen::V,нэмэх,dodati
1437,hinzufügen::V,нэмэх,pridati
1438,bekommen::V,хүлээн авах,dobiti
1439,erhalten::V,хүлээн авах,primiti
1440,nehmen::V,авах,uzeti
1441,wählen::V,сонгох,izabrati
1442,auswählen::V,шилэх,odabrati
1443,bewahren::V,гамнах,sačuvati
1444,behindern::V,саад хийх,smetati
1445,behindern::V,тотгор болох,smetati
1446,verderben::V,эвдэх,pokvariti
1447,beschädigen::V,гэмтээх,oštetiti
1448,zerbrechen::V,хагалах,razbiti
1449,zerbrechen::V,хагалах,prelomiti
1450,zerbrechen::V,хага цохих,razbiti
1451,zerbrechen::V,хага цохих,prelomiti
1452,zerreißen::V,урах,poderati
1453,zerreißen::V,урах,rastrgnuti
1454,zerstören::V,эвдэх,razoriti
1455,zerstören::V,эвдэх,razrušiti
1456,zerstören::V,сүйтгэх,razoriti
1457,zerstören::V,сүйтгэх,razrušiti
1458,verbrennen::V,шатаах,spaliti
1459,verbrennen::V,шатаах,sagorjeti
1460,geben::V,өгөх,dati
1461,reichen::V,өгөх,pružiti
1462,reichen::V,дамжуулах,pružiti
1463,schenken::V,бэлэглэх,darivati
1464,versprechen::V,амлах,obećati
1465,wünschen::V,ерөөх,željeti
1466,loben::V,магтах,hvaliti
1467,loben::V,сайшаах,hvaliti
1468,küssen::V,озох,ljubiti
1469,küssen::V,үнсэх,ljubiti
1470,wiegen::V,бүүвэйлэх,njihati
1471,wiegen::V,бүүвэйлэх,ljuljati
1472,zudecken::V,хучих,pokriti
1473,zudecken::V,бүтээх,pokriti
1474,wecken::V,сэрээх,probuditi
1475,zeigen::V,үзүүлэх,pokazati
1476,führen::V,хөтлөх,voditi
1477,lehren::V,заах,učiti
1478,unterrichten::V,сургах,poučiti
1479,aufziehen::V,өсгөх,uzgajati
1480,aufziehen::V,хүмүүжүүлэх,uzgajati
1481,leiten::V,удирдах,upravljati
1482,antreiben::V,шамдуулах,natjeravati
1483,lassen::V,-уулах,dati
1484,einladen::V,залах,pozvati
1485,vereinigen::V,нэгтгэх,ujediniti
1486,vereinigen::V,хамтруулах,ujediniti
1487,besuchen::V,зочлох,posjetiti
1488,treffen::V,учрах,sresti
1489,treffen::V,дайралдах,sresti
1490,sich versammeln::V,хуралдах,okupiti se
1491,spielen::V,наадах,igrati se
1492,singen::V,дуулах,pjevati
1493,tanzen::V,бүжиглэх,plesati
1494,sich trennen::V,салах,razići se
1495,verlassen::V,хаях,ostaviti
1496,verlassen::V,хаях,napustiti
1497,retten::V,гэтэлгэх,spasiti
1498,bewachen::V,сахих,čuvati
1499,bewachen::V,сахих,stražariti
1500,schützen::V,хамгаалах,čuvati
1501,verteidigen::V,хамгаалах,obraniti
1502,sich schlagen::V,зодолдох,biti se
1503,sich schlagen::V,зодолдох,udariti se
1504,schießen::V,харвах,pucati
1505,schießen::V,харвах,strijeljati
1506,schießen::V,буу буудах,pucati
1507,schießen::V,буу буудах,strijeljati
1508,siegen::V,ялах,pobijediti
1509,ärgern::V,уурлуулах,ljutiti
1510,ärgern::V,уур хүргэх,ljutiti
1511,schlagen::V,цохих,biti
1512,schlagen::V,цохих,udariti
1513,treten::V,өшиглөх,šutnuti
1514,stechen::V,хатгах,ubosti
1515,stoßen::V,ёврох,gurnuti
1516,stoßen::V,нудрах,gurnuti
1517,stehlen::V,хулгайлах,ukrasti
1518,stören::V,саад болох,smetati
1519,belästigen::V,зовоох,smetati
1520,belästigen::V,зовоох,dosaditi
