,Concept_ID,nl,mn
818,jung::A,jong,залуу
819,arm::A,arm,ядуу
820,reich::A,rijk,баян
821,reich::A,rijk,баялаг
822,bekannt::A,bekend,танил
823,berühmt::A,beroemd,цуутай
824,berühmt::A,beroemd,алдартай
825,fremd::A,vreemd,харь
826,fremd::A,vreemd,гадаад
827,verschieden::A,verscheiden,ондоо
828,verschieden::A,verscheiden,янз янзын
829,verschieden::A,verschillend,ондоо
830,verschieden::A,verschillend,янз янзын
831,nah::A,nabij,ойрын
832,nah::A,nabij,дөтийн
833,nah::A,nabijgelegen,ойрын
834,nah::A,nabijgelegen,дөтийн
835,fern::A,ver,холын
836,linker::A,linker,буруу
837,rechter::A,rechter,баруун
838,anderer::A,andere,өөр
839,anderer::A,andere,нөгөө
840,erster::A,eerste,нэгдэх
841,erster::A,eerste,нэгдүгээр
842,zweiter::A,tweede,хоёрдугаар
843,dritter::A,derde,гуравдугаар
844,letzter::A,laatste,сүүлийн
845,allein::ADV,alleen,ганцаараа
846,auf einmal::ADV,ineens,нэгмөсөн
847,auf einmal::ADV,tegelijk,нэгмөсөн
848,zusammen::ADV,samen,цуг
849,zusammen::ADV,samen,хамт
850,zusammen::ADV,bijeen,цуг
851,zusammen::ADV,bijeen,хамт
852,lange::ADV,lang,удаан
853,plötzlich::ADV,eensklaps,гэнэт
854,plötzlich::ADV,plotsklaps,гэнэт
855,sofort::ADV,terstond,дороо
856,sofort::ADV,aanstonds,дороо
857,sofort::ADV,onmiddelijk,дороо
858,später::ADV,later,дараа
859,jetzt::ADV,nu,өнөө
860,jetzt::ADV,nou,өнөө
861,jetzt::ADV,thans,өнөө
862,heute::ADV,heden,өнөө
863,heute::ADV,heden,өнөөдөр
864,heute::ADV,vandaag,өнөө
865,heute::ADV,vandaag,өнөөдөр
866,morgen::ADV,morgen,маргааш
867,morgen::ADV,morgen,маргаадар
868,bald::ADV,gauw,түргэн
869,bald::ADV,gauw,удахгүй
870,bald::ADV,weldra,түргэн
871,bald::ADV,weldra,удахгүй
872,dann::ADV,dan,хожим
873,dann::ADV,dan,тэгээд
874,dann::ADV,toen,хожим
875,dann::ADV,toen,тэгээд
876,gestern::ADV,gisteren,өчигдөр
877,einst::ADV,eens,нэг
878,damals::ADV,toen,тэгэхэд
879,damals::ADV,destijds,тэгэхэд
880,danach::ADV,daarna,тэгээд
881,danach::ADV,daarna,дараа нь
882,vorher::ADV,vooraf,урьд
883,vorher::ADV,van tevoren,урьд
884,zuerst::ADV,eerst,анх
885,zuerst::ADV,eerst,эхлээд
886,zuerst::ADV,het eerst,анх
887,zuerst::ADV,het eerst,эхлээд
888,einmal::ADV,eens,нэг удаа
889,einmal::ADV,eenmaal,нэг удаа
890,manchmal::ADV,soms,хааяа
891,manchmal::ADV,soms,заримдаа
892,oft::ADV,vaak,олонтоо
893,oft::ADV,dikwijls,олонтоо
894,immer::ADV,altijd,байнга
895,niemals::ADV,nooit,хэзээ ч
896,niemals::ADV,nooit,хэдийд ч
897,hier::ADV,hier,энд
898,hierhin::ADV,hierheen,нааш
899,von hier::ADV,van hier,эндээс
900,von hier::ADV,hiervandaan,эндээс
901,dort::ADV,daar,тэнд
902,dort::ADV,ginds,тэнд
903,dorthin::ADV,daarheen,тийш
904,geradeaus::ADV,rechtuit,шулуун
905,geradeaus::ADV,rechtdoor,шулуун
906,vorwärts::ADV,vooruit,урагшаа
907,vorwärts::ADV,voorwaarts,урагшаа
908,rückwärts::ADV,achteruit,буцаан
909,rückwärts::ADV,achteruit,сөөргөө
910,rückwärts::ADV,achterwaarts,буцаан
911,rückwärts::ADV,achterwaarts,сөөргөө
912,zurück::ADV,terug,буцаж
913,zurück::ADV,terug,гэдрэг
914,unten::ADV,beneden,дор
915,unten::ADV,onderaan,дор
916,hinab::ADV,omlaag,уруу
917,hinab::ADV,naar beneden,уруу
918,oben::ADV,boven,дээр
919,hinauf::ADV,omhoog,өөд
920,hinauf::ADV,omhoog,дээш
921,hinauf::ADV,naar boven,өөд
922,hinauf::ADV,naar boven,дээш
923,überall::ADV,alom,хааяагүй
924,überall::ADV,alom,энд тэндгүй
925,überall::ADV,overal,хааяагүй
926,überall::ADV,overal,энд тэндгүй
927,nicht::ADV,niet,эс
928,nicht::ADV,niet,-гүй
929,ein wenig::ADV,wat,жаахан
930,kaum::ADV,amper,арай
931,kaum::ADV,amper,арай гэж
932,kaum::ADV,nauwelijks,арай
933,kaum::ADV,nauwelijks,арай гэж
934,sehr::ADV,erg,тун
935,sehr::ADV,zeer,тун
936,so::ADV,zo,тэгж
937,so::ADV,zo,ингээд
938,noch::ADV,nog,дахин
939,noch::ADV,nog,дахиад
940,nur::ADV,maar,зөвхөн
941,nur::ADV,maar,гагцхүү
942,nur::ADV,alleen,зөвхөн
943,nur::ADV,alleen,гагцхүү
944,schon::ADV,al,нэгэнт
945,schon::ADV,reeds,нэгэнт
946,wieder::ADV,weer,дахин
947,wieder::ADV,weer,дахиад
948,wieder::ADV,terug,дахин
949,wieder::ADV,terug,дахиад
950,vergebens::ADV,vergeefs,хий
951,vergebens::ADV,tevergeefs,хий
952,vor::PRP,voor,өмнө
953,hinter::PRP,achter,ард
954,unter::PRP,onder,доор
955,unter::PRP,beneden,доор
956,durch::PRP,door,дундуур
957,neben::PRP,naast,хажууд
958,zwischen::PRP,tussen,завсар
959,zwischen::PRP,tussen,хооронд
960,wegen::PRP,wegens,төлөө
961,wegen::PRP,wegens,дээрээс
962,wegen::PRP,vanwege,төлөө
963,wegen::PRP,vanwege,дээрээс
964,dies::PRN,dit,энэ
965,das::PRN,dat,тэр
966,alles::PRN,alles,цөм
967,alles::PRN,alles,бүгд
968,ich::PRN,ik,би
969,du::PRN,je,чи
970,du::PRN,jij,чи
971,er::PRN,hij,тэр
972,er::PRN,hij,тэр хүн
973,wir::PRN,we,бид
974,wir::PRN,wij,бид
975,ihr::PRN,jullie,та нар
976,sie::PRN,ze,тэд
977,sie::PRN,zij,тэд
978,was::FPRN,wat,юу
979,wer::FPRN,wie,хэн
980,wo::FADV,waar,хаа
981,wo::FADV,waar,хаана
982,wohin::FADV,waarheen,хааш
983,wohin::FADV,waarheen,хаана
984,wie::FADV,hoe,яаж
985,wie::FADV,hoe,хэрхэн
986,warum::FADV,waarom,юунд
987,warum::FADV,waarom,яагаад
988,wieviel::FNUM,hoeveel,хэдий
989,wieviel::FNUM,hoeveel,хэд
990,eins::NUM,één,нэг
991,zwei::NUM,twee,хоёр
992,drei::NUM,drie,гурав
993,vier::NUM,vier,дөрөв
994,fünf::NUM,vijf,тав
995,sechs::NUM,zes,зургаа
996,sieben::NUM,zeven,долоо
997,acht::NUM,acht,найм
998,neun::NUM,negen,ес
999,zehn::NUM,tien,арав
1000,elf::NUM,elf,арван нэг
1001,zwölf::NUM,twaalf,арван хоёр
1002,zwanzig::NUM,twintig,хорь
1003,dreißig::NUM,dertig,гуч
1004,vierzig::NUM,veertig,дөч
1005,fünfzig::NUM,vijftig,тавь
1006,sechzig::NUM,zestig,жар
1007,siebzig::NUM,zeventig,дал
1008,achtzig::NUM,tachtig,ная
1009,neunzig::NUM,negentig,ер
1010,hundert::NUM,honderd,зуу
1011,tausend::NUM,duizend,мянга
1012,und::CNJ,en,ч
1013,und::CNJ,en,болон
1014,oder::CNJ,of,буюу
1015,stehen::V,staan,зогсох
1016,sitzen::V,zitten,суух
1017,liegen::V,liggen,хэвтэх
1018,hängen::V,hangen,өлгөөтэй байх
1019,hängen::V,hangen,дүүжлээтэй байх
1020,werden::V,worden,болох
1021,passieren::V,gebeuren,тохиох
1022,beginnen::V,beginnen,эхлэх
1023,enden::V,eindigen,дүүрэх
1024,wechseln::V,wijzigen,хувирах
1025,wechseln::V,veranderen,хувирах
1026,aufgehen[Sonne]::V,opgaan,мандах
1027,untergehen[Sonne]::V,ondergaan,жаргах
1028,scheinen[Sonne]::V,schijnen,гэрэлтэх
1029,donnern::V,donderen,дуугарах
1030,wehen::V,waaien,салхилах
1031,wehen::V,waaien,хөөрөгдөх
1032,strömen::V,stromen,гүйх
1033,strömen::V,stromen,урсах
1034,fließen::V,vloeien,урсах
1035,sich drehen::V,draaien,эргэлдэх
1036,sich drehen::V,zich draaien,эргэлдэх
1037,schwanken::V,wankelen,хэлбэлзэх
1038,schwingen::V,zwieren,ганхах
1039,schwingen::V,zwieren,хэлбэлзэх
1040,fallen::V,vallen,унах
1041,brennen::V,branden,шатах
1042,rauchen::V,roken,баагих
1043,regnen::V,regenen,бороо орно
1044,gefrieren::V,bevriezen,хөлдөх
1045,tauen::V,dooien,хайлах
1046,schmelzen::V,smelten,уярах
1047,trocknen::V,drogen,хатах
1048,sieden::V,koken,буцлах
1049,sieden::V,koken,даргилах
1050,sieden::V,zieden,буцлах
1051,sieden::V,zieden,даргилах
1052,faulen::V,rotten,үжрэх
1053,faulen::V,rotten,өмхийрөх
1054,verfaulen::V,verrotten,бээх
1055,verfaulen::V,verrotten,өгрөх
1056,reißen::V,scheuren,цуурах
1057,versinken::V,verzinken,живэх
1058,vergehen::V,vergaan,нөгчих
1059,vergehen::V,vergaan,өнгөрөх
1060,erscheinen::V,opdagen,гарах
1061,erscheinen::V,opdagen,бултайх
1062,erscheinen::V,verschijnen,гарах
1063,erscheinen::V,verschijnen,бултайх
1064,verschwinden::V,verdwijnen,далд орох
1065,verschwinden::V,verdwijnen,алга болох
1066,sinken::V,zinken,татрах
1067,sinken::V,zinken,доошлох
1068,abnehmen::V,afnemen,багасах
1069,abnehmen::V,afnemen,хорогдох
1070,abnehmen::V,verminderen,багасах
1071,abnehmen::V,verminderen,хорогдох
1072,zunehmen::V,toenemen,ихсэх
1073,steigen::V,stijgen,нэмэгдэх
1074,steigen::V,omhooggaan,нэмэгдэх
1075,wachsen::V,groeien,өсөх
1076,wachsen::V,groeien,ургах
1077,glänzen::V,glanzen,гилгэнэх
1078,glänzen::V,glanzen,гилбэгнэх
1079,glänzen::V,schitteren,гилгэнэх
1080,glänzen::V,schitteren,гилбэгнэх
1081,funkeln::V,fonkelen,гялжах
1082,funkeln::V,fonkelen,гялалзах
1083,lärmen::V,lawaai maken,шуугих
1084,läuten::V,luiden,цохих
1085,klingeln::V,bellen,хонхдох
1086,klingeln::V,bellen,дуугарах
1087,klirren::V,rinkelen,хангир жингэр хийх
1088,brausen::V,bruisen,бургилах
1089,rauschen::V,ruisen,сэржигнэх
1090,klingen::V,klinken,хангинах
1091,bellen::V,blaffen,хуцах
1092,heulen::V,huilen,улих
1093,blasen::V,blazen,үлзэх
1094,pfeifen::V,fluiten,исгэрэх
1095,schreien::V,gillen,хашгирах
1096,schreien::V,schreeuwen,хашгирах
1097,stöhnen::V,steunen,ёолох
1098,stöhnen::V,steunen,гэнгэнэх
1099,zittern::V,beven,дагжих
1100,zittern::V,sidderen,дагжих
1101,leben::V,leven,амьдрах
1102,geboren werden::V,geboren worden,төрөх
1103,atmen::V,ademen,амьсгалах
1104,trinken::V,drinken,уух
1105,essen::V,eten,идэх
1106,schlucken::V,slikken,залгих
1107,müde werden::V,moe worden,ядрах
1108,einschlafen::V,inslapen,унтчих
1109,schlafen::V,slapen,унтах
1110,aufwachen::V,ontwaken,сэрэх
1111,aufwachen::V,wakker worden,сэрэх
1112,aufstehen::V,opstaan,босох
1113,sich erholen::V,zich ontspannen,амрах
1114,krank werden::V,ziek worden,өвдөж эхлэх
1115,krank sein::V,ziek zijn,өвдөх
1116,schmerzen::V,pijn doen,өвдөх
1117,schmerzen::V,pijn doen,шархирах
1118,husten::V,hoesten,ханиах
1119,genesen::V,genezen,засрах
1120,sterben::V,sterven,үхэх
1121,sterben::V,sterven,нас барах
1122,sterben::V,overlijden,үхэх
1123,sterben::V,overlijden,нас барах
1124,umkommen::V,omkomen,үхэх
1125,sich bewegen::V,zich bewegen,хөдлөх
1126,sich rühren::V,zich verroeren,хөдлөх
1127,sich erheben::V,oprijzen,босох
1128,sich erheben::V,verrijzen,босох
1129,sich setzen::V,gaan zitten,суух
1130,hinfallen::V,vallen,ойчих
1131,hinfallen::V,neervallen,ойчих
1132,laufen::V,lopen,явган явах
1133,schreiten::V,stappen,алхах
1134,schreiten::V,schrijden,алхах
1135,spazierengehen::V,gaan wandelen,зугаалах
1136,eilen::V,ijlen,хурдлах
1137,eilen::V,haasten,хурдлах
1138,sich beeilen::V,zich haasten,яарах
1139,sich beeilen::V,zich haasten,шамдах
1140,sausen::V,stuiven,давхих
1141,rennen::V,rennen,гүйх
1142,springen::V,springen,харайх
1143,springen::V,springen,дэвхрэх
1144,klettern::V,klimmen,авирах
1145,klettern::V,klauteren,авирах
1146,schaukeln::V,schommelen,ганхалзах
1147,kriechen::V,kruipen,мөлхөх
1148,schwimmen::V,zwemmen,сэлэх
1149,tauchen::V,duiken,шунгах
1150,rudern::V,roeien,сэлүүрдэх
1151,fahren::V,rijden,явах
1152,fliegen::V,vliegen,нисэх
1153,gehen::V,gaan,явах
1154,weggehen::V,weggaan,явах
1155,abfahren::V,vertrekken,одох
1156,abfahren::V,vertrekken,хөдлөх
1157,anhalten::V,stoppen,зогсох
1158,anhalten::V,stilhouden,зогсох
1159,hineingehen::V,ingaan,орох
1160,hineingehen::V,binnengaan,орох
1161,eintreten::V,binnenkomen,орох
1162,kommen::V,komen,ирэх
1163,ankommen::V,aankomen,хүрэх
1164,zurückkommen::V,terugkomen,харих
1165,zurückkommen::V,terugkomen,буцаж ирэх
1166,bleiben::V,blijven,үлдэх
1167,warten::V,wachten,хүлээх
1168,erwarten::V,verwachten,хүлээх
1169,suchen::V,zoeken,эрэх
1170,suchen::V,zoeken,бэдрэх
1171,finden::V,vinden,олох
1172,versuchen::V,proberen,оролдох
1173,versuchen::V,beproeven,оролдох
1174,vorbereiten::V,voorbereiden,бэлтгэх
1175,lieben::V,houden van,янаглах
1176,mögen::V,lusten,таалах
1177,mögen::V,houden van,таалах
1178,lachen::V,lachen,инээх
1179,rühren::V,roeren,сэтгэл уяруулах
1180,weinen::V,huilen,уйлах
1181,weinen::V,schreien,уйлах
1182,schimpfen::V,kijven,хараах
1183,schimpfen::V,schelden,хараах
1184,sich ärgern::V,zich ergeren,уурлах
1185,sich fürchten::V,bang zijn,айх
1186,fürchten::V,vrezen,айх
1187,fliehen::V,vluchten,зугтах
1188,fliehen::V,vluchten,гүйж очих
1189,flüchten::V,ontsnappen,оргох
1190,flüchten::V,ontkomen,оргох
1191,sehen::V,zien,үзэх
1192,anschauen::V,aankijken,харах
1193,ansehen::V,aanzien,харах
1194,ansehen::V,bekijken,харах
1195,hören::V,horen,дуулах
1196,zuhören::V,luisteren,чагнах
1197,probieren::V,proeven,амсаж үзэх
1198,riechen::V,ruiken,үнэрлэх
1199,fühlen::V,voelen,мэдрэх
1200,scheinen::V,lijken,шиг үзэгдэх
1201,zu sehen sein::V,te zien zijn,үзэгдэх
1202,zu sehen sein::V,te zien zijn,харагдах
1203,vernehmen::V,vernemen,дуулах
1204,frieren::V,het koud hebben,даарах
1205,tun::V,doen,хийх
1206,tun::V,doen,үйлдэх
1207,können::V,kunnen,болох
1208,wollen::V,willen,хүсэх
1209,anfangen::V,beginnen,эхлэх
1210,anfangen::V,aanvangen,эхлэх
1211,beenden::V,beëindigen,дуусгах
1212,aufhören::V,ophouden,болих
1213,aufhören::V,ophouden,зогсох
1214,gelingen::V,lukken,бүтэх
1215,gelingen::V,gelukken,бүтэх
1216,geraten::V,uitvallen,илрэх
1217,öffnen::V,openen,нээх
1218,öffnen::V,openen,тайлах
1219,öffnen::V,opendoen,нээх
1220,öffnen::V,opendoen,тайлах
1221,schließen::V,sluiten,хаах
1222,schließen::V,dichtdoen,хаах
1223,stellen::V,stellen,тавих
1224,stellen::V,stellen,босгох
1225,stellen::V,plaatsen,тавих
1226,stellen::V,plaatsen,босгох
1227,setzen::V,zetten,суулгах
1228,setzen::V,plaatsen,суулгах
1229,legen::V,leggen,хийх
1230,legen::V,leggen,тавих
1231,berühren::V,aanraken,шүргэх
1232,verbinden::V,verbinden,залгах
1233,bedecken::V,bedekken,бүрэх
1234,aufhängen::V,ophangen,өлгөх
1235,aufhängen::V,ophangen,дүүжлэх
1236,anzünden::V,aansteken,асаах
1237,anzünden::V,aansteken,ноцоох
1238,aufheben::V,oprapen,өргөх
1239,zurücklassen::V,achterlaten,орхих
1240,zurücklassen::V,achterlaten,үлдээх
1241,verlieren::V,verliezen,гээх
1242,fallen lassen::V,laten vallen,унагах
1243,machen::V,maken,хийх
1244,machen::V,maken,гаргах
1245,herstellen::V,produceren,бүтээх
1246,herstellen::V,voortbrengen,бүтээх
1247,bauen::V,bouwen,барих
1248,reparieren::V,repareren,засах
1249,reparieren::V,repareren,сэлбэх
1250,reparieren::V,herstellen,засах
1251,reparieren::V,herstellen,сэлбэх
1252,verbessern::V,verbeteren,засах
1253,verbessern::V,verbeteren,сайжруулах
1254,ändern::V,wijzigen,өөрчлөх
1255,ändern::V,veranderen,өөрчлөх
1256,graben::V,graven,малтах
1257,beugen::V,buigen,бөгтийлгөх
1258,biegen::V,buigen,матах
1259,biegen::V,buigen,муруйлгах
1260,drehen::V,draaien,эргүүлэх
1261,wenden::V,keren,эргүүлэх
1262,wenden::V,wenden,эргүүлэх
1263,umdrehen::V,omdraaien,хөрвүүлэх
1264,heben::V,heffen,өргөх
1265,heben::V,optillen,өргөх
1266,hochheben::V,tillen,өргөх
1267,ergreifen::V,pakken,атгах
1268,ergreifen::V,grijpen,атгах
1269,halten::V,houden,барих
1270,drücken::V,drukken,дарах
1271,schieben::V,duwen,түлхэх
1272,schieben::V,schuiven,түлхэх
1273,kratzen::V,krassen,хусах
1274,kratzen::V,krassen,маажих
1275,lecken::V,likken,долоох
1276,beißen::V,bijten,зуух
1277,beißen::V,bijten,хазах
1278,abreißen::V,afrukken,таслах
1279,abreißen::V,afscheuren,таслах
1280,abschneiden::V,afsnijden,тайрах
1281,binden::V,binden,боох
1282,binden::V,binden,хүлэх
1283,stecken::V,steken,шаах
1284,stecken::V,steken,шигтгэх
1285,brechen::V,breken,хугалах
1286,klopfen::V,kloppen,цохих
1287,klopfen::V,kloppen,тогших
1288,hauen::V,houwen,дэлдэх
1289,kleben::V,plakken,наах
1290,reiben::V,wrijven,нухах
1291,reiben::V,wrijven,нидчих
1292,streichen::V,smeren,нялах
1293,streichen::V,smeren,түрхэх
1294,schleifen::V,slijpen,билүүдэх
1295,schleifen::V,slijpen,гуранздах
1296,schneiden::V,snijden,огтлох
1297,rütteln::V,schudden,холхнулах
1298,schütteln::V,schudden,сэгсрэх
1299,schwenken::V,wuiven,дэвэх
1300,schwenken::V,wuiven,даллах
1301,schwenken::V,zwaaien,дэвэх
1302,schwenken::V,zwaaien,даллах
1303,schütten::V,gieten,цутгах
1304,schütten::V,gieten,аягалах
1305,schütten::V,storten,цутгах
1306,schütten::V,storten,аягалах
1307,füllen::V,vullen,дүүргэх
1308,einwickeln::V,inwikkelen,боох
1309,einwickeln::V,inwikkelen,ороох
1310,tragen::V,dragen,авчрах
1311,schleppen::V,slepen,чирэх
1312,ziehen::V,trekken,татах
1313,aufbewahren::V,bewaren,хадгалах
1314,werfen::V,gooien,хаях
1315,werfen::V,gooien,шидэх
1316,fangen::V,vangen,барих
1317,packen::V,pakken,шүүрэх
1318,packen::V,vastpakken,шүүрэх
1319,verstecken::V,verstoppen,нуух
1320,teilen::V,delen,хуваах
1321,schicken::V,sturen,илгээх
1322,schicken::V,sturen,явуулах
1323,bringen::V,brengen,авчрах
1324,bringen::V,brengen,аваачих
1325,hinzufügen::V,toevoegen,нэмэх
1326,bekommen::V,verkrijgen,хүлээн авах
1327,erhalten::V,krijgen,хүлээн авах
1328,nehmen::V,nemen,авах
1329,wählen::V,kiezen,сонгох
1330,wählen::V,verkiezen,сонгох
1331,auswählen::V,uitkiezen,шилэх
1332,bewahren::V,bewaren,гамнах
1333,behindern::V,hinderen,саад хийх
1334,behindern::V,hinderen,тотгор болох
1335,verderben::V,bederven,эвдэх
1336,beschädigen::V,beschadigen,гэмтээх
1337,zerbrechen::V,breken,хагалах
1338,zerbrechen::V,breken,хага цохих
1339,zerbrechen::V,stukbreken,хагалах
1340,zerbrechen::V,stukbreken,хага цохих
1341,zerreißen::V,scheuren,урах
1342,zerreißen::V,verscheuren,урах
1343,zerstören::V,vernielen,эвдэх
1344,zerstören::V,vernielen,сүйтгэх
1345,verbrennen::V,branden,шатаах
1346,verbrennen::V,verbranden,шатаах
1347,geben::V,geven,өгөх
1348,reichen::V,reiken,өгөх
1349,reichen::V,reiken,дамжуулах
1350,reichen::V,aanreiken,өгөх
1351,reichen::V,aanreiken,дамжуулах
1352,schenken::V,schenken,бэлэглэх
1353,versprechen::V,beloven,амлах
1354,wünschen::V,wensen,ерөөх
1355,loben::V,loven,магтах
1356,loben::V,loven,сайшаах
1357,loben::V,prijzen,магтах
1358,loben::V,prijzen,сайшаах
1359,küssen::V,kussen,озох
1360,küssen::V,kussen,үнсэх
1361,wiegen::V,wiegen,бүүвэйлэх
1362,zudecken::V,toedekken,хучих
1363,zudecken::V,toedekken,бүтээх
1364,wecken::V,wekken,сэрээх
1365,zeigen::V,tonen,үзүүлэх
1366,zeigen::V,wijzen,үзүүлэх
1367,führen::V,voeren,хөтлөх
1368,lehren::V,leren,заах
1369,unterrichten::V,onderwijzen,сургах
1370,aufziehen::V,grootbrengen,өсгөх
1371,aufziehen::V,grootbrengen,хүмүүжүүлэх
1372,leiten::V,leiden,удирдах
1373,antreiben::V,aandrijven,шамдуулах
1374,lassen::V,laten,-уулах
1375,einladen::V,uitnodigen,залах
1376,vereinigen::V,verenigen,нэгтгэх
1377,vereinigen::V,verenigen,хамтруулах
1378,besuchen::V,bezoeken,зочлох
1379,treffen::V,treffen,учрах
1380,treffen::V,treffen,дайралдах
1381,treffen::V,ontmoeten,учрах
1382,treffen::V,ontmoeten,дайралдах
1383,sich versammeln::V,zich verzamelen,хуралдах
1384,spielen::V,spelen,наадах
1385,singen::V,zingen,дуулах
1386,tanzen::V,dansen,бүжиглэх
1387,sich trennen::V,van elkaar gaan,салах
1388,verlassen::V,verlaten,хаях
1389,retten::V,redden,гэтэлгэх
1390,bewachen::V,bewaken,сахих
1391,schützen::V,beschermen,хамгаалах
1392,verteidigen::V,verdedigen,хамгаалах
1393,sich schlagen::V,knokken,зодолдох
1394,schießen::V,schieten,харвах
1395,schießen::V,schieten,буу буудах
1396,siegen::V,overwinnen,ялах
1397,ärgern::V,ergeren,уурлуулах
1398,ärgern::V,ergeren,уур хүргэх
1399,schlagen::V,slaan,цохих
1400,treten::V,trappen,өшиглөх
1401,treten::V,schoppen,өшиглөх
1402,stechen::V,steken,хатгах
1403,stechen::V,prikken,хатгах
1404,stoßen::V,stoten,ёврох
1405,stoßen::V,stoten,нудрах
1406,stehlen::V,stelen,хулгайлах
1407,stören::V,storen,саад болох
1408,stören::V,verstoren,саад болох
1409,belästigen::V,lastig vallen,зовоох
1410,belästigen::V,lastig vallen,амраахгүй байх
1411,verbergen::V,verbergen,нуух
1412,verbergen::V,verbergen,далдлах
1413,täuschen::V,misleiden,мэхлэх
1414,betrügen::V,bedriegen,хуурах
1415,töten::V,doden,алах
1416,wohnen::V,wonen,суух
1417,wohnen::V,wonen,амьдрах
1418,arbeiten::V,werken,ажиллах
1419,arbeiten::V,werken,хөдөлмөрлөх
1420,sammeln::V,inzamelen,түүх
1421,sammeln::V,inzamelen,хураах
1422,sammeln::V,verzamelen,түүх
1423,sammeln::V,verzamelen,хураах
1424,pflücken::V,plukken,түүх
1425,jagen::V,jagen,агнах
1426,jagen::V,jagen,гөрөөлөх
1427,fischen::V,vissen,загасчлах
1428,fischen::V,vissen,загас барих
1429,fassen::V,vangen,барих
1430,hüten::V,hoeden,маллах
1431,hüten::V,hoeden,хариулах
1432,treiben::V,drijven,туух
1433,anbinden::V,vastbinden,уях
1434,füttern::V,voeren,тэжээх
1435,melken::V,melken,саах
1436,hacken::V,hakken,цавчих
1437,gießen::V,gieten,услах
1438,reifen::V,rijpen,боловсрох
1439,zubereiten::V,klaarmaken,бэлдэх
1440,zubereiten::V,toebereiden,бэлдэх
1441,kochen::V,koken,чанах
1442,backen::V,bakken,жигнэх
1443,braten::V,braden,шарах
1444,braten::V,braden,хайрах
1445,umrühren::V,omroeren,хутгах
1446,stricken::V,breien,нэхэх
1447,stricken::V,breien,сүлжих
1448,nähen::V,naaien,оёх
1449,färben::V,verven,будах
1450,färben::V,kleuren,будах
1451,reinigen::V,reinigen,арилгах
1452,reinigen::V,reinigen,цэвэрлэх
1453,waschen::V,wassen,угаах
1454,abwischen::V,afvegen,арчих
1455,spülen::V,spoelen,зайлах
1456,spülen::V,afwassen,зайлах
1457,fegen::V,vegen,хамах
1458,fegen::V,vegen,шүүрдэх
1459,kehren::V,vegen,шүүрдэх
1460,kehren::V,vegen,туужуудах
1461,baden::V,baden,усанд орох
1462,sich waschen::V,zich wassen,биеэ угаах
1463,ausziehen::V,uittrekken,тайлах
1464,anziehen::V,aantrekken,өмсөх
1465,sich anziehen::V,zich aankleden,хувцаслах
1466,kämmen::V,kammen,самнах
1467,schmücken::V,tooien,гоёх
1468,schmücken::V,tooien,чимэх
1469,sagen::V,zeggen,гэх
1470,sagen::V,zeggen,хэлэх
1471,sprechen::V,spreken,ярих
1472,sprechen::V,spreken,өгүүлэх
1473,reden::V,praten,хэлэх
1474,reden::V,praten,хөөрөлдөх
1475,sich unterhalten::V,zich onderhouden,ярилцах
1476,fragen::V,vragen,асуух
1477,bitten::V,vragen,гуйх
1478,bitten::V,verzoeken,гуйх
1479,erzählen::V,vertellen,өгүүлэх
1480,mitteilen::V,meedelen,дуулгах
1481,mitteilen::V,meedelen,мэдээлэх
1482,nennen::V,noemen,нэрлэх
1483,rufen::V,roepen,дуудах
1484,prahlen::V,pralen,бардах
1485,prahlen::V,pralen,сайрхах
1486,übersetzen::V,vertalen,орчуулах
1487,denken::V,denken,санах
1488,glauben::V,geloven,итгэх
1489,bemerken::V,bemerken,ажих
1490,bemerken::V,bemerken,ажиглах
1491,erkennen::V,herkennen,таних
1492,begreifen::V,begrijpen,ойлгох
1493,verstehen::V,verstaan,мэдэж авах
1494,lernen::V,leren,сурах
1495,wissen::V,weten,мэдэх
1496,sich erinnern an::V,zich herinneren aan,дурсах
1497,vergessen::V,vergeten,мартах
1498,messen::V,meten,хэмжих
1499,zählen::V,tellen,тоолох
1500,rechnen::V,rekenen,тооцоох
1501,lesen::V,lezen,унших
1502,malen::V,schilderen,зурах
1503,zeichnen::V,tekenen,дүрслэн бичих
1504,schreiben::V,schrijven,бичих
1505,besitzen::V,bezitten,эзэмших
1506,kaufen::V,kopen,худалдан авах
1507,verkaufen::V,verkopen,худалдах
1508,bezahlen::V,betalen,төлөх
1509,zahlen::V,betalen,төлөх
1510,beherrschen::V,beheersen,эзэмших
1511,ertragen::V,verdragen,тэсэх
