,Concept_ID,fa,fr
67,Himmel::N,فلک,ciel
68,Himmel::N,آسمان,ciel
69,Sonne::N,آفتاب,soleil
70,Sonne::N,خورشید,soleil
71,Mond::N,ماه,lune
72,Stern::N,ستاره,étoile
73,Luft::N,هوا,air
74,Wind::N,باد,vent
75,Welle::N,موج,vague
76,Wasser::N,آب,eau
77,Stein::N,سنگ,pierre
78,Boden::N,زمین,sol
79,Boden::N,زمین,terrain
80,Erde::N,خاک,terre
81,Erde::N,زمین,terre
82,Staub::N,گرد,poussière
83,Staub::N,غبار,poussière
84,Rauch::N,دود,fumée
85,Funke::N,جرقه,étincelle
86,Feuer::N,آتش,feu
87,Licht::N,نور,lumière
88,Licht::N,روشنی,lumière
89,Schatten::N,سایه,ombre
90,Wetter::N,هوا,temps
91,Nebel::N,مه,brume
92,Nebel::N,مه,brouillard
93,Wolke::N,ابر,nuage
94,Regen::N,باران,pluie
95,Schnee::N,برف,neige
96,Eis::N,یخ,glace
97,Frost::N,یخبندان,gel
98,Frost::N,یخبندان,gelée
99,Kälte::N,سرما,froid
100,Hitze::N,گرما,chaleur
101,Hitze::N,حرارت,chaleur
102,Raureif::N,برف ریزه,givre
103,Regenbogen::N,رنگین‌کمان,arc-en-ciel
104,Donner::N,رعد,tonnerre
105,Strömung::N,جریان,courant
106,Tropfen::N,قطره,goutte
107,Schaum::N,کف,écume
108,Schaum::N,کف,mousse
109,Schmutz::N,گل,boue
110,Schmutz::N,گل,saleté
111,Schmutz::N,کثافت,boue
112,Schmutz::N,کثافت,saleté
113,See::N,دریاچه,lac
114,Sumpf::N,مرداب,marais
115,Sumpf::N,مرداب,marécage
116,Sumpf::N,باتلاق,marais
117,Sumpf::N,باتلاق,marécage
118,Moor::N,باتلاق,tourbière
119,Wiese::N,چمن,pré
120,Wald::N,جنگل,bois
121,Wald::N,جنگل,forêt
122,Hügel::N,تل,coteau
123,Hügel::N,تل,colline
124,Hügel::N,تپه,coteau
125,Hügel::N,تپه,colline
126,Anhöhe::N,بلندی,éminence
127,Anhöhe::N,بلندی,élévation
128,Berg::N,کوه,mont
129,Berg::N,کوه,montagne
130,Gipfel::N,قله,cime
131,Gipfel::N,قله,sommet
132,Höhle::N,غار,caverne
133,Abhang::N,سرازیری,pente
134,Abhang::N,سرازیری,versant
135,Quelle::N,چشمه,source
136,Quelle::N,چشمه,fontaine
137,Bach::N,نهر,ruisseau
138,Fluss::N,رود,fleuve
139,Fluss::N,رود,rivière
140,Ufer::N,ساحل,bord
141,Ufer::N,ساحل,rivage
142,Ufer::N,کرانه,bord
143,Ufer::N,کرانه,rivage
144,Küste::N,ساحل,côte
145,Festland::N,خشکی,terre ferme
146,Meer::N,دریا,mer
147,Bucht::N,خلیج,baie
148,Insel::N,جزیره,île
149,Blume::N,گل,fleur
150,Gras::N,علف,herbe
151,Wurzel::N,ریشه,racine
152,Baum::N,درخت,arbre
153,Stamm::N,تنه,tronc
154,Rinde::N,توژ,écorce
155,Rinde::N,پوست,écorce
156,Ast::N,شاخه,branche
157,Zweig::N,شاخه,rameau
158,Blatt::N,برگ,feuille
159,Birke::N,غان,bouleau
160,Kiefer[Baum]::N,کاج,pin
161,Weide[Baum]::N,بید,saule
162,Tanne::N,صنوبر,sapin
163,Horn::N,شاخ,corne
164,Feder::N,پر,plume
165,Fell::N,خز,peau
166,Flügel::N,پر,aile
167,Flügel::N,بال,aile
168,Klaue::N,چنگ,serre
169,Klaue::N,پنجه,serre
170,Kralle::N,پنجه,ongle
171,Kralle::N,پنجه,griffe
172,Schwanz::N,دم,queue
173,Ei::N,تخم,œuf
174,Nest::N,لانه,nid
175,Bau::N,بنا,terrier
176,Bau::N,ساختمان,terrier
177,Tier::N,هیوان,animal
178,Herde::N,رمه,troupeau
179,Kuh::N,گاو,vache
180,Bulle::N,گاو نر,taureau
181,Pferd::N,اسب,cheval
182,Schaf::N,گوسفند,mouton
183,Schwein::N,خوک,porc
184,Schwein::N,خوک,cochon
185,Hund::N,سگ,chien
186,Katze::N,گربه,chat
187,Bär::N,خرس,ours
188,Eichhörnchen::N,سنجاب,écureuil
189,Elch::N,گوزن شمالی,élan
190,Fuchs::N,روباه,renard
191,Hase::N,خرگوش,lièvre
192,Maus::N,موش,souris
193,Wolf::N,گرگ,loup
194,Vogel::N,پرنده,oiseau
195,Schwarm::N,دسته,nuée
196,Schwarm::N,دسته,volée
197,Huhn::N,مرغ,poule
198,Hahn::N,خروس,coq
199,Gans::N,غاز,oie
200,Adler::N,عقاب,aigle
201,Ente::N,اردک,canard
202,Ente::N,مرغابی,canard
203,Eule::N,جغد,hibou
204,Kranich::N,درنا,grue
205,Krähe::N,زاغ,corneille
206,Krähe::N,کلاغ,corneille
207,Kuckuck::N,فاخته,coucou
208,Schwan::N,قو,cygne
209,Fisch::N,ماهی,poisson
210,Barsch::N,ماهی خاردار,perche
211,Hecht::N,اردک ماهی,brochet
212,Schlange[Tier]::N,مار,serpent
213,Wurm::N,کرم,ver
214,Spinne::N,عنکبوت,araignée
215,Ameise::N,مورچه,fourmi
216,Laus::N,شپش,pou
217,Mücke::N,پشه,moucheron
218,Fliege::N,مگس,mouche
219,Schmetterling::N,پروانه,papillon
220,Beere::N,گیله,baie
221,Apfel::N,سیب,pomme
222,Pilz::N,قارچ,champignon
223,Zwiebel::N,پیاز,oignon
224,Saat::N,بذر,semence
225,Korn::N,تخم,grain
226,Korn::N,دانه,grain
227,Heu::N,علف خشک,foin
228,Schale::N,پوست,pelure
229,Grube::N,گودال,fosse
230,Falle::N,دام,piège
231,Schlinge::N,حلقه,lacs
232,Spur::N,رد,trace
233,Asche::N,خاکستر,cendre
234,Dreck::N,کثافت,crotte
235,Eisen::N,آهن,fer
236,Gold::N,زر,or
237,Gold::N,طلا,or
238,Silber::N,نقره,argent
239,Kohle::N,زغال,charbon
240,Glas::N,شیشه,verre
241,Lehm::N,گل,glaise
242,Sand::N,شن,sable
243,Sand::N,ماسه,sable
244,Mensch::N,آدم,homme
245,Mensch::N,انسان,homme
246,Mann::N,مرد,homme
247,Frau::N,زن,femme
248,Kind::N,بچه,enfant
249,Kind::N,کودک,enfant
250,Junge::N,پسر,garçon
251,Mädchen::N,دختر,fille
252,Mädchen::N,دختر,jeune fille
253,Familie::N,فامیل,famille
254,Familie::N,خانواده,famille
255,Großvater::N,پدربزرگ,grand-père
256,Großmutter::N,مادر‌بزرگ,grand-mère
257,Eltern::N,والدین,parents
258,Eltern::N,پدر‌و‌مادر,parents
259,Vater::N,پدر,père
260,Mutter::N,مادر,mère
261,Sohn::N,پسر,fils
262,Tochter::N,دختر,fille
263,Bruder::N,برادر,frère
264,Schwester::N,خواهر,sœur
265,Onkel::N,عمو,oncle
266,Onkel::N,دایی,oncle
267,Tante::N,عمه,tante
268,Tante::N,خاله,tante
269,Ehemann::N,همسر,mari
270,Ehemann::N,همسر,époux
271,Ehefrau::N,همسر,femme
272,Ehefrau::N,همسر,épouse
273,Freude::N,شادی,joie
274,Freude::N,شادی,plaisir
275,Gelächter::N,خنده,rires
276,Gelächter::N,قاه‌قاه,rires
277,Glück::N,اقبال,bonheur
278,Kummer::N,غم,peine
279,Kummer::N,غم,chagrin
280,Kummer::N,غصه,peine
281,Kummer::N,غصه,chagrin
282,Wunsch::N,آرزو,désir
283,Lust::N,هوس,envie
284,Geist::N,روح,esprit
285,Gedanke::N,فکر,idée
286,Gedanke::N,فکر,pensée
287,Gedächtnis::N,حافظه,mémoire
288,Verstand::N,هوش,raison
289,Sinn::N,معنا,sens
290,Sinn::N,مفهوم,sens
291,Grund::N,سبب,cause
292,Grund::N,سبب,raison
293,Grund::N,دلیل,cause
294,Grund::N,دلیل,raison
295,Wahrheit::N,حقیقت,vérité
296,Gespräch::N,صحبت,conversation
297,Gespräch::N,گفتگو,conversation
298,Märchen::N,قصه,conte
299,Märchen::N,قصه,conte de fées
300,Märchen::N,افسانه,conte
301,Märchen::N,افسانه,conte de fées
302,Erzählung::N,داستان,conte
303,Erzählung::N,داستان,narration
304,Nachricht::N,خبر,message
305,Neuigkeit::N,خبر تازه,nouvelle
306,Name::N,اسم,nom
307,Rätsel::N,معما,énigme
308,Rätsel::N,معما,devinette
309,Rede::N,سخن,parole
310,Rede::N,سخن,discours
311,Sprache::N,زبان,langue
312,Sprache::N,زبان,langage
313,Stimme::N,صدا,voix
314,Wort::N,کلمه,mot
315,Zeichen::N,نشان,signe
316,Zeichen::N,علامت,signe
317,Ruf::N,صدا,cri
318,Ruf::N,صدا,appel
319,Lärm::N,هیاهو,bruit
320,Laut::N,صدا,son
321,Ton::N,آهنگ,ton
322,Lied::N,آواز,chant
323,Lied::N,آواز,chanson
324,Lied::N,ترانه,chant
325,Lied::N,ترانه,chanson
326,Ruhe::N,آرامش,calme
327,Ruhe::N,آرامش,tranquillité
328,Leute::N,مردم,gens
329,Volk::N,خلق,peuple
330,Arbeit::N,کار,travail
331,Gast::N,مهمان,hôte
332,Gast::N,مهمان,invité
333,Geschenk::N,هدیه,cadeau
334,Geschenk::N,هدیه,présent
335,Spiel::N,بازی,jeu
336,Gesellschaft::N,جمعیت,compagnie
337,Hilfe::N,کمک,aide
338,Hilfe::N,کمک,secours
339,Freund::N,دوست,ami
340,Kamerad::N,رفیق,copain
341,Kamerad::N,رفیق,camarade
342,Angelegenheit::N,امر,affaire
343,Angelegenheit::N,قضیه,affaire
344,Anzahl::N,عده,nombre
345,Anzahl::N,شمار,nombre
346,Art::N,نوع,sorte
347,Art::N,نوع,espèce
348,Stück::N,تکه,morceau
349,Stück::N,قطعه,morceau
350,Teil::N,بخش,part
351,Teil::N,بخش,partie
352,Teil::N,قسمت,part
353,Teil::N,قسمت,partie
354,Hälfte::N,نیم,moitié
355,Kreis::N,حلقه,cercle
356,Kreis::N,دایره,cercle
357,Kreuz::N,صلیب,croix
358,Linie::N,خط,ligne
359,Linie::N,سطر,ligne
360,Strich::N,خط,trait
361,Abstand::N,فاصله,écart
362,Entfernung::N,مسافت,distance
363,Gegend::N,منطقه,région
364,Gegend::N,منطقه,contrée
365,Platz::N,گنجایش,place
366,Ort::N,جا,lieu
367,Ort::N,جا,endroit
368,Ort::N,محل,lieu
369,Ort::N,محل,endroit
370,Ort::N,مکان,lieu
371,Ort::N,مکان,endroit
372,Seite::N,طرف,côté
373,Mitte::N,وسط,milieu
374,Mitte::N,میان,milieu
375,Gegenstand::N,چیز,objet
376,Sache::N,چیز,chose
377,Rand::N,کنار,bord
378,Rand::N,حاشیه,bord
379,Kante::N,لبه,arête
380,Ecke::N,گوشه,coin
381,Ecke::N,گوشه,tournant
382,Spitze::N,سر,cime
383,Spitze::N,سر,pointe
384,Spitze::N,نوک,cime
385,Spitze::N,نوک,pointe
386,Ende::N,ته,bout
387,Ende::N,آخر,bout
388,Loch::N,سوراخ,trou
389,Winkel::N,کنج,coin
390,Winkel::N,کنج,réduit
391,Muster::N,نقش,dessin
392,Größe::N,قد,grandeur
393,Größe::N,بزرگی,grandeur
394,Länge::N,طول,longueur
395,Höhe::N,بلندی,hauteur
396,Höhe::N,بلندی,altitude
397,Gewicht::N,وزن,poids
398,Menge::N,مقدار,quantité
399,Menge::N,اندازه,quantité
400,Haufen::N,توده,tas
401,Reihe::N,ردیف,file
402,Reihe::N,ردیف,rangée
403,Boot::N,قایق,canot
404,Boot::N,قایق,bateau
405,Ruder::N,پارو,rame
406,Ruder::N,پارو,aviron
407,Schlitten::N,سورتمه,traîneau
408,Ski::N,اسکی,ski
409,Lagerfeuer::N,آتش,feu de camp
410,Last::N,بار,charge
411,Last::N,بار,fardeau
412,Last::N,سنگینی,charge
413,Last::N,سنگینی,fardeau
414,Gang::N,راه رفتن,tour
415,Gang::N,راه رفتن,marche
416,Schritt::N,قدم,pas
417,Norden::N,شمال,nord
418,Süden::N,جنوب,sud
419,Westen::N,غرب,ouest
420,Westen::N,غرب,occident
421,Osten::N,شرق,est
422,Osten::N,شرق,orient
423,Holz::N,چوب,bois
424,Brett::N,تخته,planche
425,Platte::N,صفحه,plaque
426,Stütze::N,تکیه,appui
427,Stütze::N,تکیه,soutien
428,Stange::N,میله,barre
429,Stange::N,میله,perche
430,Stock::N,چوب,canne
431,Stab::N,عصا,bâton
432,Rohr::N,لوله,tube
433,Rohr::N,لوله,tuyau
434,Haus::N,منزل,maison
435,Heim::N,خانه,maison
436,Heim::N,کاشانه,maison
437,Ofen::N,بخاری,poêle
438,Fußboden::N,کف اتاق,plancher
439,Tisch::N,میز,table
440,Stuhl::N,صندلی,chaise
441,Wiege::N,گهواره,berceau
442,Bett::N,تختخواب,lit
443,Regal::N,قفسه,étagère
444,Kiste::N,صندوق,caisse
445,Fenster::N,پنجره,fenêtre
446,Tür::N,در,porte
447,Tür::N,درب,porte
448,Tor::N,دروازه,porte
449,Tor::N,دروازه,portail
450,Zaun::N,حصار,clôture
451,Dach::N,بام,toit
452,Leiter::N,نردبان,échelle
453,Besen::N,جارو,balai
454,Spaten::N,بیل,bêche
455,Schaufel::N,بیل,pelle
456,Schaufel::N,پارو,pelle
457,Gabel::N,چنگال,fourchette
458,Löffel::N,قاشق,cuiller
459,Messer::N,کارد,couteau
460,Nagel::N,میخ,clou
461,Netz::N,تور,filet
462,Netz::N,شبکه,filet
463,Haken::N,قلاب,croc
464,Haken::N,قلاب,crochet
465,Griff::N,دسته,prise
466,Griff::N,دسته,manche
467,Schloss::N,قفل,serrure
468,Bild::N,عکس,image
469,Bild::N,عکس,tableau
470,Bild::N,تصویر,image
471,Bild::N,تصویر,tableau
472,Figur::N,تندیس,figure
473,Puppe::N,عروسک,poupée
474,Beutel::N,کیسه,sac
475,Beutel::N,کیسه,petit sac
476,Bündel::N,بسته,paquet
477,Bündel::N,بسته,faisceau
478,Tasche::N,کیف,sac
479,Eimer::N,سطل,seau
480,Deckel::N,در,couvercle
481,Geschirr::N,ظرف,vaisselle
482,Sack::N,گونی,sac
483,Tasse::N,فنجان,tasse
484,Topf::N,دیگ,pot
485,Topf::N,دیگ,marmite
486,Topf::N,قابلمه,pot
487,Topf::N,قابلمه,marmite
488,Kessel::N,دیگ,chaudron
489,Essen::N,خوراک,repas
490,Essen::N,خوراک,manger
491,Nahrung::N,غذا,nourriture
492,Speise::N,خوراک,plat
493,Fleisch::N,گوشت,viande
494,Getreide::N,غله,blé
495,Getreide::N,غله,céréales
496,Brei::N,فرنی,purée
497,Brei::N,فرنی,bouillie
498,Brei::N,حریره,purée
499,Brei::N,حریره,bouillie
500,Brot::N,نان,pain
501,Scheibe::N,قاچ,tranche
502,Scheibe::N,لزگه,tranche
503,Fett::N,چربی,graisse
504,Butter::N,کره,beurre
505,Öl::N,روغن,huile
506,Salz::N,نمک,sel
507,Suppe::N,آش,soupe
508,Suppe::N,آش,potage
509,Suppe::N,سوپ,soupe
510,Suppe::N,سوپ,potage
511,Honig::N,عسل,miel
512,Milch::N,شیر,lait
513,Tee::N,چای,thé
514,Leder::N,چرم,cuir
515,Wolle::N,پشم,laine
516,Stoff::N,پارچه,tissu
517,Stoff::N,پارچه,étoffe
518,Nadel::N,سوزن,aiguille
519,Faden::N,نخ,fil
520,Knopf::N,دکمه,bouton
521,Knoten::N,گره,nœud
522,Farbe::N,رنگ,peinture
523,Kleidung::N,لباس,vêtements
524,Kleidung::N,لباس,habillement
525,Kleidung::N,پوشاک,vêtements
526,Kleidung::N,پوشاک,habillement
527,Hemd::N,پیراهن,chemise
528,Kragen::N,یقه,col
529,Ärmel::N,آستین,manche
530,Hose::N,شلوار,pantalon
531,Gürtel::N,کمر‌بند,ceinture
532,Mütze::N,کلاه,bonnet
533,Mütze::N,کلاه,casquette
534,Schuh::N,کفش,soulier
535,Schuh::N,کفش,chaussure
536,Stiefel::N,چکمه,botte
537,Ring::N,حلقه,bague
538,Ring::N,انگشتر,bague
539,Band::N,نوار,ruban
540,Band::N,روبان,ruban
541,Kamm::N,شانه,peigne
542,Spiegel::N,آینه,glace
543,Spiegel::N,آینه,miroir
544,Riemen::N,تسمه,lanière
545,Riemen::N,تسمه,courroie
546,Schnur::N,ریسمان,corde
547,Schnur::N,ریسمان,ficelle
548,Leine::N,قلاده,laisse
549,Decke::N,پتو,couverture
550,Kissen::N,بالش,oreiller
551,Tuch::N,شال,drap
552,Tuch::N,شال,fichu
553,Handtuch::N,حوله,serviette
554,Handtuch::N,حوله,essuie-mains
555,Kraft::N,نیرو,force
556,Stärke::N,زور,vigueur
557,Gesundheit::N,سلامتی,santé
558,Gesundheit::N,تندرستی,santé
559,Krankheit::N,بیماری,maladie
560,Schmerz::N,درد,douleur
561,Wunde::N,زخم,plaie
562,Wunde::N,زخم,blessure
563,Fieber::N,تب,fièvre
564,Arznei::N,دارو,remède
565,Arznei::N,دارو,médecine
566,Brücke::N,پل,pont
567,Brunnen::N,چاه,puits
568,Weide::N,چراگاه,pâturage
569,Pfad::N,راه,sentier
570,Weg::N,راه,voie
571,Weg::N,راه,chemin
572,Weg::N,طریق,voie
573,Weg::N,طریق,chemin
574,Straße::N,راه,route
575,Straße::N,جاده,route
576,Dorf::N,ده,village
577,Dorf::N,روستا,village
578,Stadt::N,شهر,cité
579,Stadt::N,شهر,ville
580,Brief::N,نامه,lettre
581,Buch::N,کتاب,livre
582,Buchstabe::N,حرف,lettre
583,Buchstabe::N,حرف,caractère
584,Zeitung::N,روزنامه,journal
585,Leben::N,عمر,vie
586,Leben::N,زندگی,vie
587,Tod::N,مرگ,mort
588,Grab::N,گور,tombe
589,Grab::N,مزار,tombe
590,Kirche::N,کلیسا,église
591,Sünde::N,بزه,péché
592,Sünde::N,گناه,péché
593,Gott::N,خدا,dieu
594,Arbeiter::N,کارگر,ouvrier
595,Arbeiter::N,کارگر,travailleur
596,Chef::N,رئیس,chef
597,Chef::N,رئیس,patron
598,Meister::N,استاد,maître
599,Arzt::N,پزشک,médecin
600,Lehrer::N,معلم,professeur
601,Lehrer::N,معلم,instituteur
602,Lehrer::N,آموزگار,professeur
603,Lehrer::N,آموزگار,instituteur
604,Geld::N,پول,argent
605,Geschäft::N,کار,affaire
606,Geschäft::N,کار,commerce
607,Geschäft::N,بیزنس,affaire
608,Geschäft::N,بیزنس,commerce
609,Laden::N,دکان,magasin
610,Laden::N,دکان,boutique
611,Laden::N,مغازه,magasin
612,Laden::N,مغازه,boutique
613,Preis::N,بها,prix
614,Preis::N,قیمت,prix
615,Ware::N,جنس,marchandise
616,Ware::N,کالا,marchandise
617,Nutzen::N,مزیت,profit
618,Nutzen::N,امتیاز,profit
619,Reichtum::N,مال,richesse
620,Reichtum::N,ثروت,richesse
621,Welt::N,دنیا,monde
622,Land::N,کشور,pays
623,Land::N,مملکت,pays
624,Staat::N,دولت,État
625,König::N,شاه,roi
626,König::N,پادشاه,roi
627,Macht::N,قدرت,pouvoir
628,Macht::N,قدرت,puissance
629,Macht::N,اختیار,pouvoir
630,Macht::N,اختیار,puissance
631,Grenze::N,مرز,frontière
632,Krieg::N,جنگ,guerre
633,Feind::N,دشمن,ennemi
634,Gewalt::N,زور,violence
635,Gewalt::N,خشونت,violence
636,Kampf::N,نبرد,lutte
637,Kampf::N,نبرد,combat
638,Kampf::N,مبارزه,lutte
639,Kampf::N,مبارزه,combat
640,Bogen[Waffe]::N,کمان,arc
641,Pfeil::N,تیر,flèche
642,Gewehr::N,تفنگ,fusil
643,Fehler::N,غلط,faute
644,Fehler::N,غلط,erreur
645,Fehler::N,اشتباه,faute
646,Fehler::N,اشتباه,erreur
647,Lüge::N,دروغ,mensonge
648,Schaden::N,آسیب,dégât
649,Schaden::N,آسیب,dommage
650,Schaden::N,خسارت,dégât
651,Schaden::N,خسارت,dommage
652,Unglück::N,بلا,malheur
653,Schuld::N,گناه,faute
654,Schuld::N,گناه,culpabilité
655,Schuld::N,تقصیر,faute
656,Schuld::N,تقصیر,culpabilité
657,Alter::N,سن,âge
658,Alter::N,عمر,âge
659,Schluss::N,انتها,fin
660,Zeit::N,وقت,temps
661,Zeit::N,زمان,temps
662,Tag::N,روز,jour
663,Tag::N,روز,journée
664,Morgen::N,صبح,matin
665,Morgen::N,صبح,matinée
666,Mittag::N,ظهر,midi
667,Abend::N,شب,soir
668,Abend::N,شب,soirée
669,Abend::N,عصر,soir
670,Abend::N,عصر,soirée
671,Nacht::N,شب,nuit
672,Woche::N,هفته,semaine
673,Monat::N,ماه,mois
674,Jahr::N,سال,an
675,Jahr::N,سال,année
676,Frühling::N,بهار,printemps
677,Sommer::N,تابستان,été
678,Herbst::N,پاییز,automne
679,Winter::N,زمستان,hiver
680,Januar::N,ژانویه,janvier
681,Februar::N,فوریه,février
682,März::N,مارس,mars
683,April::N,آوریل,avril
684,Mai::N,مه,mai
685,Juni::N,ژوئن,juin
686,Juli::N,ژویه,juillet
687,August::N,اوت,août
688,September::N,سپتامبر,septembre
689,Oktober::N,اکتبر,octobre
690,November::N,نوامبر,novembre
691,Dezember::N,دسامبر,décembre
692,Montag::N,دو‌شنبه,lundi
693,Dienstag::N,سه‌شنبه,mardi
694,Mittwoch::N,چهار‌شنبه,mercredi
695,Donnerstag::N,پنج شنبه,jeudi
696,Freitag::N,جمعه,vendredi
697,Samstag::N,شنبه,samedi
698,Sonntag::N,یکشنبه,dimanche
699,groß::A,بزرگ,grand
700,klein::A,کوچک,petit
701,lang::A,بلند,long
702,kurz::A,کوتاه,court
703,breit::A,پهن,large
704,schmal::A,تنگ,étroit
705,schmal::A,نازک,étroit
706,dicht::A,چگال,dense
707,dicht::A,انبوه,dense
708,dick[Gegenstand]::A,ضخیم,épais
709,dünn::A,نازک,mince
710,fein::A,ریز,fin
711,fein::A,ریز,menu
712,fein::A,باریک,fin
713,fein::A,باریک,menu
714,fest::A,محکم,ferme
715,fest::A,محکم,solide
716,flach::A,صاف,plat
717,flach::A,مسطح,plat
718,glatt::A,لیز,poli
719,glatt::A,لیز,lisse
720,hart::A,سفت,dur
721,weich::A,نرم,mou
722,weich::A,ملایم,mou
723,rund::A,گرد,rond
724,spitz::A,تیز,aigu
725,spitz::A,تیز,pointu
726,spitz::A,نوک‌تیز,aigu
727,spitz::A,نوک‌تیز,pointu
728,scharf::A,تیز,tranchant
729,scharf::A,برنده,tranchant
730,stumpf::A,کند,mousse
731,stumpf::A,کند,émoussé
732,schwer::A,سنگین,lourd
733,schwer::A,سنگین,pesant
734,schön::A,زیبا,beau
735,heiß::A,داغ,chaud
736,heiß::A,داغ,très chaud
737,warm::A,گرم,chaud
738,kalt::A,سرد,froid
739,kühl::A,خنک,frais
740,frisch::A,تازه,frais
741,feucht::A,مرطوب,humide
742,nass::A,تر,mouillé
743,nass::A,خیش,mouillé
744,trocken::A,خشک,sec
745,voll::A,پر,plein
746,voll::A,پر,rempli
747,leer::A,خالی,vide
748,offen::A,باز,ouvert
749,geschlossen::A,بسته,clos
750,geschlossen::A,بسته,fermé
751,sauber::A,پاک,net
752,sauber::A,پاک,propre
753,sauber::A,تمیز,net
754,sauber::A,تمیز,propre
755,schmutzig::A,کثیف,sale
756,schmutzig::A,کثیف,crasseux
757,schmutzig::A,آلوده,sale
758,schmutzig::A,آلوده,crasseux
759,roh::A,خام,cru
760,roh::A,خام,brut
761,reif::A,رسیده,mûr
762,lecker::A,لذیذ,délicieux
763,lecker::A,لذیذ,appétissant
764,lecker::A,خوشمزه,délicieux
765,lecker::A,خوشمزه,appétissant
766,süß::A,شیرین,doux
767,bitter::A,تلخ,amer
768,sauer::A,ترش,aigre
769,hell::A,روشن,clair
770,dunkel::A,تاریک,sombre
771,schwarz::A,سیاه,noir
772,weiß::A,سفید,blanc
773,rot::A,سرخ,rouge
774,rot::A,قرمز,rouge
775,gelb::A,زرد,jaune
776,blau::A,آبی,bleu
777,grün::A,سبز,vert
778,grau::A,طوسی,gris
779,grau::A,خاکستری,gris
780,bunt::A,رنگارنگ,multicolore
781,billig::A,ارزان,bon marché
782,teuer::A,گران,cher
783,wertvoll::A,قیمتی,précieux
784,wertvoll::A,گرانبها,précieux
785,blind::A,کور,aveugle
786,blind::A,نابینا,aveugle
787,taub::A,کر,sourd
788,taub::A,ناشنوا,sourd
789,kräftig::A,قوی,fort
790,kräftig::A,قوی,vigoureux
791,stark::A,قوی,fort
792,stark::A,قوی,puissant
793,stark::A,نیرومند,fort
794,stark::A,نیرومند,puissant
795,schwach::A,ضعیف,faible
796,fett::A,چرب,gras
797,schlank::A,باریک‌اندام,svelte
798,hübsch::A,قشنگ,joli
799,hübsch::A,خوشگل,joli
800,böse::A,بد,mauvais
801,dumm::A,احمق,sot
802,dumm::A,احمق,bête
803,faul::A,لش,fainéant
804,faul::A,لش,paresseux
805,faul::A,تنبل,fainéant
806,faul::A,تنبل,paresseux
807,fleißig::A,زرنگ,appliqué
808,geizig::A,خسیس,avare
809,klug::A,عاقل,intelligent
810,klug::A,باهوش,intelligent
811,geschickt::A,ماهر,habile
812,lieb::A,عزیز,cher
813,lieb::A,عزیز,gentil
814,lustig::A,شاد,gai
815,lustig::A,شاد,joyeux
816,lustig::A,خوشحال,gai
817,lustig::A,خوشحال,joyeux
818,sanft::A,لطیف,doux
819,hungrig::A,گرسنه,affamé
820,krank::A,مریض,malade
821,krank::A,بیمار,malade
822,nackt::A,لخت,nu
823,nackt::A,برهنه,nu
824,traurig::A,غمگین,triste
825,lebendig::A,زنده,vivant
826,gut::A,خوب,bon
827,schlecht::A,بد,mauvais
828,richtig::A,درست,juste
829,richtig::A,درست,correct
830,schlimm::A,وخيم,grave
