,Concept_ID,hi,lv
2962,legen::V,लिटाना,пуктыны
2963,legen::V,लिटाना,likt
2964,berühren::V,छूना,вӧрзьӧдны
2965,berühren::V,छूना,инмӧдчывны
2966,berühren::V,छूना,skart
2967,berühren::V,छूना,aizskart
2968,berühren::V,स्पर्श करना,вӧрзьӧдны
2969,berühren::V,स्पर्श करना,инмӧдчывны
2970,berühren::V,स्पर्श करना,skart
2971,berühren::V,स्पर्श करना,aizskart
2972,verbinden::V,बाँधना,йитны
2973,verbinden::V,बाँधना,saistīt
2974,verbinden::V,बाँधना,savienot
2975,bedecken::V,ढकना,вевттьыны
2976,bedecken::V,ढकना,apsegt
2977,bedecken::V,ढकना,pārsegt
2978,aufhängen::V,लटकाना,ӧшӧдны
2979,aufhängen::V,लटकाना,джагӧдны
2980,aufhängen::V,लटकाना,uzkārt
2981,anzünden::V,जलाना,ӧзтыны
2982,anzünden::V,जलाना,aizdegt
2983,anzünden::V,जलाना,aizdedzināt
2984,aufheben::V,उठाना,чеччӧдны
2985,aufheben::V,उठाना,сувтӧдны
2986,aufheben::V,उठाना,pacelt
2987,zurücklassen::V,पीछे छोड़ना,кольны
2988,zurücklassen::V,पीछे छोड़ना,atstāt
2989,verlieren::V,खोना,воштыны
2990,verlieren::V,खोना,zaudēt
2991,verlieren::V,खोना,pazaudēt
2992,verlieren::V,गँवाना,воштыны
2993,verlieren::V,गँवाना,zaudēt
2994,verlieren::V,गँवाना,pazaudēt
2995,fallen lassen::V,गिराना,уськӧдны
2996,fallen lassen::V,गिराना,nomest
2997,machen::V,करना,вӧчны
2998,machen::V,करना,лӧсьӧдны
2999,machen::V,करना,darīt
3000,machen::V,बनाना,вӧчны
3001,machen::V,बनाना,лӧсьӧдны
3002,machen::V,बनाना,darīt
3003,herstellen::V,बनाना,лӧсьӧдны
3004,herstellen::V,बनाना,ražot
3005,herstellen::V,बनाना,izgatavot
3006,herstellen::V,तैयार करना,лӧсьӧдны
3007,herstellen::V,तैयार करना,ražot
3008,herstellen::V,तैयार करना,izgatavot
3009,bauen::V,बनाना,лэптыны
3010,bauen::V,बनाना,celt
3011,bauen::V,बनाना,būvēt
3012,bauen::V,निर्माण करना,лэптыны
3013,bauen::V,निर्माण करना,celt
3014,bauen::V,निर्माण करना,būvēt
3015,reparieren::V,मरम्मत करना,дзоньтавны
3016,reparieren::V,मरम्मत करना,labot
3017,reparieren::V,मरम्मत करना,remontēt
3018,verbessern::V,सुधारना,бурмӧдны
3019,verbessern::V,सुधारना,labot
3020,verbessern::V,सुधारना,izlabot
3021,ändern::V,बदलना,вежны
3022,ändern::V,बदलना,mainīt
3023,ändern::V,परीवर्तन करना,вежны
3024,ändern::V,परीवर्तन करना,mainīt
3025,graben::V,खोदना,кодйыны
3026,graben::V,खोदना,rakt
3027,beugen::V,झुकाना,куснявны
3028,beugen::V,झुकाना,liekt
3029,biegen::V,झुकाना,куснявны
3030,biegen::V,झुकाना,liekt
3031,drehen::V,फेरना,бергӧдлыны
3032,drehen::V,फेरना,griezt
3033,drehen::V,घुमाना,бергӧдлыны
3034,drehen::V,घुमाना,griezt
3035,wenden::V,पलटना,бергӧдны
3036,wenden::V,पलटना,apgriezt
3037,wenden::V,मोड़ना,бергӧдны
3038,wenden::V,मोड़ना,apgriezt
3039,umdrehen::V,घुमाना,бергӧдны
3040,umdrehen::V,घुमाना,apgriezt
3041,heben::V,उठाना,лэптыны
3042,heben::V,उठाना,celt
3043,heben::V,उठाना,cilāt
3044,heben::V,उठाना,pacelt
3045,heben::V,ऊँचा करना,лэптыны
3046,heben::V,ऊँचा करना,celt
3047,heben::V,ऊँचा करना,cilāt
3048,heben::V,ऊँचा करना,pacelt
3049,hochheben::V,उठाना,кыпӧдны
3050,hochheben::V,उठाना,pacelt
3051,hochheben::V,ऊपर को उठाना,кыпӧдны
3052,hochheben::V,ऊपर को उठाना,pacelt
3053,ergreifen::V,पकड़ना,кутны
3054,ergreifen::V,पकड़ना,paķert
3055,ergreifen::V,पकड़ना,satvert
3056,ergreifen::V,हाथ में लेना,кутны
3057,ergreifen::V,हाथ में लेना,paķert
3058,ergreifen::V,हाथ में लेना,satvert
3059,halten::V,धरना,кутны
3060,halten::V,धरना,turēt
3061,halten::V,धरना,saturēt
3062,halten::V,पकड़ना,кутны
3063,halten::V,पकड़ना,turēt
3064,halten::V,पकड़ना,saturēt
3065,drücken::V,दबाना,личкыны
3066,drücken::V,दबाना,топӧдны
3067,drücken::V,दबाना,spiest
3068,schieben::V,सरकाना,ӧтдортны
3069,schieben::V,सरकाना,йӧткыштны
3070,schieben::V,सरकाना,stumt
3071,schieben::V,खिसकाना,ӧтдортны
3072,schieben::V,खिसकाना,йӧткыштны
3073,schieben::V,खिसकाना,stumt
3074,kratzen::V,खुरचना,гуджӧдны
3075,kratzen::V,खुरचना,kasīt
3076,kratzen::V,खुरचना,skrāpēt
3077,kratzen::V,खुजलाना,гуджӧдны
3078,kratzen::V,खुजलाना,kasīt
3079,kratzen::V,खुजलाना,skrāpēt
3080,lecken::V,चाटना,нювны
3081,lecken::V,चाटना,lakt
3082,lecken::V,चाटना,laizīt
3083,beißen::V,काटना,курччыны
3084,beißen::V,काटना,kost
3085,abreißen::V,तोड़ना,орӧдны
3086,abreißen::V,तोड़ना,atraut
3087,abreißen::V,तोड़ना,atplēst
3088,abschneiden::V,काट करना,вундавны
3089,abschneiden::V,काट करना,nogriezt
3090,binden::V,बाँधना,гӧрддзавны
3091,binden::V,बाँधना,кӧртавны
3092,binden::V,बाँधना,siet
3093,binden::V,बाँधना,aptīt
3094,stecken::V,खोंसना,сюйны
3095,stecken::V,खोंसना,bāzt
3096,stecken::V,खोंसना,spraust
3097,brechen::V,तोड़ना,чегны
3098,brechen::V,तोड़ना,lauzt
3099,brechen::V,तोड़ना,lauzīt
3100,klopfen::V,खटखटाना,камгыны
3101,klopfen::V,खटखटाना,klauvēt
3102,hauen::V,ठोकना,нӧйнты
3103,hauen::V,ठोकना,кучкыны
3104,hauen::V,ठोकना,cirst
3105,hauen::V,ठोकना,dauzīt
3106,kleben::V,चिपकाना,лемавны
3107,kleben::V,चिपकाना,ляскавны
3108,kleben::V,चिपकाना,līmēt
3109,kleben::V,चिपकाना,lipināt
3110,reiben::V,घिसना,тільны
3111,reiben::V,घिसना,зыравны
3112,reiben::V,घिसना,rīvēt
3113,reiben::V,घिसना,berzēt
3114,reiben::V,रगड़ना,тільны
3115,reiben::V,रगड़ना,зыравны
3116,reiben::V,रगड़ना,rīvēt
3117,reiben::V,रगड़ना,berzēt
3118,streichen::V,लगाना,мавтны
3119,streichen::V,लगाना,ziest
3120,streichen::V,लगाना,triept
3121,schleifen::V,तेज़ करना,кеслыны
3122,schleifen::V,तेज़ करना,trīt
3123,schleifen::V,तेज़ करना,asināt
3124,schneiden::V,कतरना,шырны
3125,schneiden::V,कतरना,griezt
3126,schneiden::V,कतरना,sagriezt
3127,rütteln::V,झकझोरना,легӧдны
3128,rütteln::V,झकझोरना,катлӧдлыны
3129,rütteln::V,झकझोरना,kratīt
3130,rütteln::V,झकझोरना,purināt
3131,schütteln::V,हिलाना,тракӧдны
3132,schütteln::V,हिलाना,kratīt
3133,schwenken::V,घुमाना,ӧвтны
3134,schwenken::V,घुमाना,шенасьны
3135,schwenken::V,घुमाना,vēzēt
3136,schwenken::V,घुमाना,vēcināt
3137,schütten::V,उँडेलना,кисьтны
3138,schütten::V,उँडेलना,bērt
3139,füllen::V,भरना,тыртны
3140,füllen::V,भरना,pildīt
3141,füllen::V,भरना,piepildīt
3142,füllen::V,ठूसना,тыртны
3143,füllen::V,ठूसना,pildīt
3144,füllen::V,ठूसना,piepildīt
3145,einwickeln::V,लपेटना,тубыртны
3146,einwickeln::V,लपेटना,ietīt
3147,tragen::V,ढोना,нуны
3148,tragen::V,ढोना,nest
3149,schleppen::V,घसीटना,кыскавны
3150,schleppen::V,घसीटना,stiept
3151,schleppen::V,घसीटना,staipīt
3152,ziehen::V,खींचना,кыскыны
3153,ziehen::V,खींचना,vilkt
3154,aufbewahren::V,रखना,видзны
3155,aufbewahren::V,रखना,glabāt
3156,aufbewahren::V,रखना,uzglabāt
3157,werfen::V,फेंकना,чӧвтны
3158,werfen::V,फेंकना,шыбитны
3159,werfen::V,फेंकना,mest
3160,werfen::V,फेंकना,sviest
3161,fangen::V,पकड़ना,кутны
3162,fangen::V,पकड़ना,ķert
3163,fangen::V,पकड़ना,uzķert
3164,packen::V,पकड़ना,босьтны
3165,packen::V,पकड़ना,paķert
3166,packen::V,पकड़ना,satvert
3167,verstecken::V,छिपाना,дзебны
3168,verstecken::V,छिपाना,slēpt
3169,verstecken::V,छिपाना,noglabāt
3170,teilen::V,बाँटना,юкны
3171,teilen::V,बाँटना,dalīt
3172,schicken::V,भेजना,ыстыны
3173,schicken::V,भेजना,sūtīt
3174,schicken::V,भेजना,atsūtīt
3175,bringen::V,लाना,вайны
3176,bringen::V,लाना,atvest
3177,hinzufügen::V,जोड़ना,содтыны
3178,hinzufügen::V,जोड़ना,pievienot
3179,bekommen::V,पाना,босьтны
3180,bekommen::V,पाना,dabūt
3181,erhalten::V,पाना,босьтны
3182,erhalten::V,पाना,saņemt
3183,erhalten::V,मिलना,босьтны
3184,erhalten::V,मिलना,saņemt
3185,nehmen::V,लेना,босьтны
3186,nehmen::V,लेना,ņemt
3187,nehmen::V,लेना,paņemt
3188,wählen::V,चुनना,бӧрйыны
3189,wählen::V,चुनना,ievēlēt
3190,auswählen::V,चुनना,бӧрйыны
3191,auswählen::V,चुनना,izvēlēt
3192,bewahren::V,बनाए रखना,видзны
3193,bewahren::V,बनाए रखना,saglabāt
3194,behindern::V,रोकना,конйӧдлыны
3195,behindern::V,रोकना,джӧмдӧдны
3196,behindern::V,रोकना,kavēt
3197,behindern::V,रोकना,aizkavēt
3198,verderben::V,ख़राब करना,тшыкӧдны
3199,verderben::V,ख़राब करना,sabojāt
3200,beschädigen::V,नुक़सान पहुँचाना,тшыкӧдны
3201,beschädigen::V,नुक़सान पहुँचाना,bojāt
3202,beschädigen::V,नुक़सान पहुँचाना,maitāt
3203,zerbrechen::V,तोड़ना,жуглыны
3204,zerbrechen::V,तोड़ना,salauzt
3205,zerbrechen::V,तोड़ना,sadauzīt
3206,zerreißen::V,तोड़ना,орӧдны
3207,zerreißen::V,तोड़ना,pārraut
3208,zerstören::V,नष्ट करना,жугӧдны
3209,zerstören::V,नष्ट करना,кисьтны
3210,zerstören::V,नष्ट करना,косявны
3211,zerstören::V,नष्ट करना,graut
3212,zerstören::V,नष्ट करना,sagraut
3213,zerstören::V,बरबाद करना,жугӧдны
3214,zerstören::V,बरबाद करना,кисьтны
3215,zerstören::V,बरबाद करना,косявны
3216,zerstören::V,बरबाद करना,graut
3217,zerstören::V,बरबाद करना,sagraut
3218,verbrennen::V,जलाना,сотны
3219,verbrennen::V,जलाना,сотчыны
3220,verbrennen::V,जलाना,dedzināt
3221,verbrennen::V,जलाना,sadedzināt
3222,geben::V,देना,сетны
3223,geben::V,देना,dot
3224,geben::V,देना,padot
3225,reichen::V,थमाना,сетны
3226,reichen::V,थमाना,padot
3227,reichen::V,थमाना,sniegt
3228,schenken::V,भेंट देना,козьнавны
3229,schenken::V,भेंट देना,dāvāt
3230,schenken::V,भेंट देना,dāvināt
3231,versprechen::V,वादा करना,кыв сетны
3232,versprechen::V,वादा करना,solīt
3233,versprechen::V,वादा करना,apsolīt
3234,wünschen::V,कामना करना,кӧсйыны
3235,wünschen::V,कामना करना,vēlēt
3236,wünschen::V,कामना करना,novēlēt
3237,loben::V,तारीफ़ करना,ошкыны
3238,loben::V,तारीफ़ करना,lielīt
3239,küssen::V,चूमना,окавны
3240,küssen::V,चूमना,bučot
3241,küssen::V,चूमना,skūpstīt
3242,wiegen::V,झुलाना,гудрӧдлыны
3243,wiegen::V,झुलाना,šūpot
3244,zudecken::V,ढकना,веввттьыны
3245,zudecken::V,ढकना,apklāt
3246,zudecken::V,ढकना,aizsegt
3247,wecken::V,जगाना,садьмӧдны
3248,wecken::V,जगाना,чуксавны
3249,wecken::V,जगाना,modināt
3250,zeigen::V,दिखाना,петкӧдлыны
3251,zeigen::V,दिखाना,rādīt
3252,führen::V,रास्ता दिखाना,нуӧдны
3253,führen::V,रास्ता दिखाना,vadīt
3254,lehren::V,पढ़ाना,велӧдны
3255,lehren::V,पढ़ाना,mācīt
3256,lehren::V,पढ़ाना,iemācīt
3257,unterrichten::V,सिखाना,велӧдны
3258,unterrichten::V,सिखाना,apmācīt
3259,aufziehen::V,पालना,быдтыны
3260,aufziehen::V,पालना,uzaudzināt
3261,leiten::V,संचालन करना,веськӧдлыны
3262,leiten::V,संचालन करना,vadīt
3263,leiten::V,संचालन करना,pārzināt
3264,antreiben::V,हड़बड़ाना,тэрмӧдны
3265,antreiben::V,हड़बड़ाना,urdīt
3266,antreiben::V,हड़बड़ाना,mudināt
3267,lassen::V,-आना,тшӧктыны
3268,lassen::V,-आना,ļaut
3269,lassen::V,कराना,тшӧктыны
3270,lassen::V,कराना,ļaut
3271,einladen::V,बुलाना,корны
3272,einladen::V,बुलाना,ielūgt
3273,einladen::V,बुलाना,aicināt
3274,vereinigen::V,मिलाना,ӧтувтны
3275,vereinigen::V,मिलाना,котыртны
3276,vereinigen::V,मिलाना,vienot
3277,vereinigen::V,मिलाना,apvienot
3278,vereinigen::V,संयुक्त करना,ӧтувтны
3279,vereinigen::V,संयुक्त करना,котыртны
3280,vereinigen::V,संयुक्त करना,vienot
3281,vereinigen::V,संयुक्त करना,apvienot
3282,besuchen::V,मिलना से,волыны
3283,besuchen::V,मिलना से,ветлыны
3284,besuchen::V,मिलना से,apciemot
3285,besuchen::V,मिलने जाना से,волыны
3286,besuchen::V,मिलने जाना से,ветлыны
3287,besuchen::V,मिलने जाना से,apciemot
3288,treffen::V,मिलना,вочаӧдны
3289,treffen::V,मिलना,паныдавны
3290,treffen::V,मिलना,satikt
3291,treffen::V,मिलना,sastapt
3292,sich versammeln::V,इकट्ठा होना,лӧсьӧдчыны
3293,sich versammeln::V,इकट्ठा होना,salasīties
3294,sich versammeln::V,इकट्ठा होना,sapulcēties
3295,spielen::V,खेलना,ворсны
3296,spielen::V,खेलना,spēlēt
3297,spielen::V,खेलना,spēlēties
3298,singen::V,गाना,сьывны
3299,singen::V,गाना,dziedāt
3300,tanzen::V,नाचना,йӧктыны
3301,tanzen::V,नाचना,diet
3302,tanzen::V,नाचना,dejot
3303,tanzen::V,नाचना,dancot
3304,sich trennen::V,अलग होना,торйӧдчыны
3305,sich trennen::V,अलग होना,šķirties
3306,sich trennen::V,अलग होना,izšķirties
3307,verlassen::V,छोड़ना,эновтны
3308,verlassen::V,छोड़ना,atstāt
3309,retten::V,बचाना,видзны
3310,retten::V,बचाना,мездыны
3311,retten::V,बचाना,glābt
3312,bewachen::V,आँख रखना पर,видзны
3313,bewachen::V,आँख रखना पर,sargāt
3314,schützen::V,रक्षा करना,видзны
3315,schützen::V,रक्षा करना,pasargāt
3316,schützen::V,रक्षा करना,aizsargāt
3317,verteidigen::V,रक्षा करना,дорйыны
3318,verteidigen::V,रक्षा करना,aizstāvēt
3319,sich schlagen::V,हाथापाई करना,косясьны
3320,sich schlagen::V,हाथापाई करना,kauties
3321,sich schlagen::V,हाथापाई करना,izkauties
3322,schießen::V,गोली मारना,лыйны
3323,schießen::V,गोली मारना,šaut
3324,schießen::V,गोली मारना,šaudīt
3325,siegen::V,जीतना,вермыны
3326,siegen::V,जीतना,uzvarēt
3327,siegen::V,विजय पाना,вермыны
3328,siegen::V,विजय पाना,uzvarēt
3329,ärgern::V,चिढ़ाना,лӧгӧдны
3330,ärgern::V,चिढ़ाना,лёкмӧдны
3331,ärgern::V,चिढ़ाना,скӧрмӧдны
3332,ärgern::V,चिढ़ाना,sadusmot
3333,schlagen::V,मारना,вартны
3334,schlagen::V,मारना,sist
3335,schlagen::V,मारना,triekt
3336,treten::V,ठोकर मारना,лёгны
3337,treten::V,ठोकर मारना,майкны
3338,treten::V,ठोकर मारना,mīt
3339,treten::V,ठोकर मारना,paspert
3340,stechen::V,भेदना,бышткыны
3341,stechen::V,भेदना,durt
3342,stechen::V,भोंकना,бышткыны
3343,stechen::V,भोंकना,durt
3344,stoßen::V,धक्का देना,тойлыны
3345,stoßen::V,धक्का देना,йӧткавны
3346,stoßen::V,धक्का देना,grūst
3347,stoßen::V,झटका देना,тойлыны
3348,stoßen::V,झटका देना,йӧткавны
3349,stoßen::V,झटका देना,grūst
3350,stehlen::V,चोरी करना,гусявны
3351,stehlen::V,चोरी करना,zagt
3352,stören::V,बुरा लगना,падмӧдны
3353,stören::V,बुरा लगना,traucēt
3354,belästigen::V,तंग करना,дӧзмӧдны
3355,belästigen::V,तंग करना,apgrūtināt
3356,verbergen::V,लुकाना,дзебны
3357,verbergen::V,लुकाना,сайӧдны
3358,verbergen::V,लुकाना,slēpt
3359,verbergen::V,लुकाना,paslēpt
3360,täuschen::V,धोखा देना,пӧръявны
3361,täuschen::V,धोखा देना,ылӧдны
3362,täuschen::V,धोखा देना,mānīt
3363,täuschen::V,धोखा देना,maldināt
3364,betrügen::V,धोखा देना,сӧрны
3365,betrügen::V,धोखा देना,krāpt
3366,betrügen::V,धोखा देना,apkrāpt
3367,töten::V,मारना,вины
3368,töten::V,मारना,nāvēt
3369,töten::V,मारना,nogalināt
3370,töten::V,मार डालना,вины
3371,töten::V,मार डालना,nāvēt
3372,töten::V,मार डालना,nogalināt
3373,wohnen::V,रहना,овны
3374,wohnen::V,रहना,dzīvot
3375,arbeiten::V,काम करना,уджавны
3376,arbeiten::V,काम करना,strādāt
3377,arbeiten::V,काम करना,darboties
3378,sammeln::V,जमा करना,чукӧртны
3379,sammeln::V,जमा करना,vākt
3380,pflücken::V,चुनना,вотны
3381,pflücken::V,चुनना,ӧктыны
3382,pflücken::V,चुनना,raut
3383,pflücken::V,चुनना,plūkt
3384,pflücken::V,तोड़ना,вотны
3385,pflücken::V,तोड़ना,ӧктыны
3386,pflücken::V,तोड़ना,raut
3387,pflücken::V,तोड़ना,plūkt
3388,jagen::V,आखेट करना,кыйсьыны
3389,jagen::V,आखेट करना,medīt
3390,jagen::V,शिकार करना,кыйсьыны
3391,jagen::V,शिकार करना,medīt
3392,fischen::V,मछली पकड़ना,чери кыйны
3393,fischen::V,मछली पकड़ना,zvejot
3394,fassen::V,पकड़ना,кутны
3395,fassen::V,पकड़ना,saķert
3396,hüten::V,चराना,видзны
3397,hüten::V,चराना,йирӧдны
3398,hüten::V,चराना,ganīt
3399,treiben::V,हाँकना,вӧтлыны
3400,treiben::V,हाँकना,dzīt
3401,anbinden::V,बाँधना,домавны
3402,anbinden::V,बाँधना,piesiet
3403,anbinden::V,बाँधना,piesaistīt
3404,füttern::V,खिलाना,вердны
3405,füttern::V,खिलाना,barot
3406,melken::V,दुहना,лысьтыны
3407,melken::V,दुहना,slaukt
3408,hacken::V,काटना,керавны
3409,hacken::V,काटना,kapāt
3410,gießen::V,सींचना,киськавны
3411,gießen::V,सींचना,liet
3412,gießen::V,सींचना,laistīt
3413,reifen::V,पकना,кисьмыны
3414,reifen::V,पकना,briest
3415,zubereiten::V,पकाना,дасьтыны
3416,zubereiten::V,पकाना,taisīt
3417,zubereiten::V,पकाना,gatavot
3418,kochen::V,पकाना,пуны
3419,kochen::V,पकाना,vārīt
3420,kochen::V,राँधना,пуны
3421,kochen::V,राँधना,vārīt
3422,backen::V,पकाना,пӧжавны
3423,backen::V,पकाना,cept
3424,braten::V,तलना,пражитны
3425,braten::V,तलना,cept
3426,braten::V,तलना,cepināt
3427,braten::V,भूनना,пражитны
3428,braten::V,भूनना,cept
3429,braten::V,भूनना,cepināt
3430,umrühren::V,फेंटना,сорлавны
3431,umrühren::V,फेंटना,maisīt
3432,umrühren::V,फेंटना,apmaisīt
3433,stricken::V,बुनना,кӧртны
3434,stricken::V,बुनना,adīt
3435,nähen::V,सीना,вурны
3436,nähen::V,सीना,šūt
3437,färben::V,रँगना,мичӧдны
3438,färben::V,रँगना,краситны
3439,färben::V,रँगना,krāsot
3440,färben::V,रँगना,nokrāsot
3441,reinigen::V,साफ़ करना,весавны
3442,reinigen::V,साफ़ करना,tīrīt
3443,reinigen::V,साफ़ करना,attīrīt
3444,reinigen::V,शुद्ध करना,весавны
3445,reinigen::V,शुद्ध करना,tīrīt
3446,reinigen::V,शुद्ध करना,attīrīt
3447,waschen::V,धोना,мыськыны
3448,waschen::V,धोना,mazgāt
3449,abwischen::V,पोंछ्ना,чышкыны
3450,abwischen::V,पोंछ्ना,noslaucīt
3451,spülen::V,माँजना,пожъявны
3452,spülen::V,माँजना,skalot
3453,spülen::V,खँगालना,пожъявны
3454,spülen::V,खँगालना,skalot
3455,fegen::V,बुहारना,чышкыны
3456,fegen::V,बुहारना,slaucīt
3457,kehren::V,झाड़ना,чышкыны
3458,kehren::V,झाड़ना,mēzt
3459,baden::V,स्नान करना,купайтчыны
3460,baden::V,स्नान करना,peldēties
3461,sich waschen::V,नहाना,мыссьыны
3462,sich waschen::V,नहाना,mazgāties
3463,sich waschen::V,हाथ-मुँह धोना,мыссьыны
3464,sich waschen::V,हाथ-मुँह धोना,mazgāties
3465,ausziehen::V,उतारना,пӧрччӧдны
3466,ausziehen::V,उतारना,noģērbt
3467,anziehen::V,पहनना,кӧмавны
3468,anziehen::V,पहनना,пасьтавны
3469,anziehen::V,पहनना,uzvilkt
3470,sich anziehen::V,कपड़े पहनना,пасьтасьны
3471,sich anziehen::V,कपड़े पहनना,apģērbties
3472,kämmen::V,कंघी करना,сынавны
3473,kämmen::V,कंघी करना,sukāt
3474,schmücken::V,सजाना,мичмӧдны
3475,schmücken::V,सजाना,rotāt
3476,schmücken::V,सजाना,greznot
3477,schmücken::V,सँवारना,мичмӧдны
3478,schmücken::V,सँवारना,rotāt
3479,schmücken::V,सँवारना,greznot
3480,sagen::V,कहना,шуны
3481,sagen::V,कहना,висьтавны
3482,sagen::V,कहना,teikt
3483,sagen::V,बताना,шуны
3484,sagen::V,बताना,висьтавны
3485,sagen::V,बताना,teikt
3486,sprechen::V,बोलना,сёрнитны
3487,sprechen::V,बोलना,runāt
3488,reden::V,बोलना,сёрнитны
3489,reden::V,बोलना,norunāt
3490,reden::V,बात करना,сёрнитны
3491,reden::V,बात करना,norunāt
3492,sich unterhalten::V,बात करना,сёрнитны
3493,sich unterhalten::V,बात करना,варовитны
3494,sich unterhalten::V,बात करना,sarunāties
3495,sich unterhalten::V,बातचीत करना,сёрнитны
3496,sich unterhalten::V,बातचीत करना,варовитны
3497,sich unterhalten::V,बातचीत करना,sarunāties
3498,fragen::V,पूछ्ना,юавны
3499,fragen::V,पूछ्ना,jautāt
3500,fragen::V,प्रश्न करना,юавны
3501,fragen::V,प्रश्न करना,jautāt
3502,bitten::V,माँगना से,корны
3503,bitten::V,माँगना से,lūgt
3504,bitten::V,माँगना से,prasīt
3505,erzählen::V,बताना,висьтавны
3506,erzählen::V,बताना,stāstīt
3507,mitteilen::V,ख़बर देना,юӧртны
3508,mitteilen::V,ख़बर देना,висьтавны
3509,mitteilen::V,ख़बर देना,pavēstīt
3510,mitteilen::V,सूचना देना,юӧртны
3511,mitteilen::V,सूचना देना,висьтавны
3512,mitteilen::V,सूचना देना,pavēstīt
3513,nennen::V,नाम देना,шуны
3514,nennen::V,नाम देना,ним сетны
3515,nennen::V,नाम देना,saukt
3516,rufen::V,बुलाना,корны
3517,rufen::V,बुलाना,saukt
3518,prahlen::V,शेख़ी बघारना,ошйысьны
3519,prahlen::V,शेख़ी बघारना,lielīties
3520,übersetzen::V,अनुवाद करना,вуджӧдны
3521,übersetzen::V,अनुवाद करना,tulkot
3522,übersetzen::V,अनुवाद करना,pārtulkot
3523,denken::V,सोचना,мӧвпавны
3524,denken::V,सोचना,domāt
3525,glauben::V,विश्वास करना,эскыны
3526,glauben::V,विश्वास करना,ticēt
3527,bemerken::V,ध्यान देना पर,казявны
3528,bemerken::V,ध्यान देना पर,ievērot
3529,bemerken::V,ध्यान देना पर,ieraudzīt
3530,erkennen::V,पहचानना,тӧдмавны
3531,erkennen::V,पहचानना,pazīt
3532,erkennen::V,पहचानना,atpazīt
3533,begreifen::V,समझना,вежӧртны
3534,begreifen::V,समझना,гӧгӧрвоны
3535,begreifen::V,समझना,jēgt
3536,begreifen::V,समझना,apjēgt
3537,verstehen::V,सुनना,вежӧртны
3538,verstehen::V,सुनना,гӧгӧрвоны
3539,verstehen::V,सुनना,saprast
3540,lernen::V,पढ़ना,вeлöдчыны
3541,lernen::V,पढ़ना,mācīties
3542,wissen::V,जानना,тӧдны
3543,wissen::V,जानना,zināt
3544,wissen::V,मालूम होना,тӧдны
3545,wissen::V,मालूम होना,zināt
3546,sich erinnern an::V,याद करना,казьтывны
3547,sich erinnern an::V,याद करना,дум вылӧ уськӧдны
3548,sich erinnern an::V,याद करना,atminēties
3549,vergessen::V,भूलना,вунӧдны
3550,vergessen::V,भूलना,mirst
3551,vergessen::V,भूलना,aizmirst
3552,vergessen::V,बिसारना,вунӧдны
3553,vergessen::V,बिसारना,mirst
3554,vergessen::V,बिसारना,aizmirst
3555,messen::V,नापना,муртавны
3556,messen::V,नापना,mērīt
3557,zählen::V,गिनना,лыддьыны
3558,zählen::V,गिनना,skaitīt
3559,rechnen::V,गणना करना,лыддьыны
3560,rechnen::V,गणना करना,rēķināt
3561,rechnen::V,हिसाब करना,лыддьыны
3562,rechnen::V,हिसाब करना,rēķināt
3563,lesen::V,पढ़ना,лыддьыны
3564,lesen::V,पढ़ना,lasīt
3565,malen::V,कींचना,серпасавны
3566,malen::V,कींचना,gleznot
3567,zeichnen::V,चित्र कींचना,серпасавны
3568,zeichnen::V,चित्र कींचना,zīmēt
3569,schreiben::V,लिखना,гижны
3570,schreiben::V,लिखना,rakstīt
3571,besitzen::V,मालिक होना,лоны
3572,besitzen::V,मालिक होना,piederēt
3573,besitzen::V,स्वामी होना,лоны
3574,besitzen::V,स्वामी होना,piederēt
3575,kaufen::V,ख़रीदना,ньӧбны
3576,kaufen::V,ख़रीदना,pirkt
3577,verkaufen::V,बेचना,вузавны
3578,verkaufen::V,बेचना,pārdot
3579,bezahlen::V,चुकाना,мынтыны
3580,bezahlen::V,चुकाना,мынтысьны
3581,bezahlen::V,चुकाना,apmaksāt
3582,bezahlen::V,अदा करना,мынтыны
3583,bezahlen::V,अदा करना,мынтысьны
3584,bezahlen::V,अदा करना,apmaksāt
3585,zahlen::V,अदा करना,мынтыны
3586,zahlen::V,अदा करना,maksāt
3587,beherrschen::V,शासन करना पर,ас улын кутны
3588,beherrschen::V,शासन करना पर,valdīt
3589,ertragen::V,सहना,пыкны
3590,ertragen::V,सहना,лэптыны
3591,ertragen::V,सहना,panest
3592,ertragen::V,सहना,paciest
