,Concept_ID,fa,it
813,hübsch::A,خوشگل,carino
814,böse::A,بد,cattivo
815,dumm::A,احمق,stùpido
816,faul::A,لش,pigro
817,faul::A,تنبل,pigro
818,fleißig::A,زرنگ,diligente
819,geizig::A,خسیس,avaro
820,klug::A,عاقل,intelligente
821,klug::A,باهوش,intelligente
822,geschickt::A,ماهر,àbile
823,lieb::A,عزیز,caro
824,lustig::A,شاد,gaio
825,lustig::A,شاد,allegro
826,lustig::A,خوشحال,gaio
827,lustig::A,خوشحال,allegro
828,sanft::A,لطیف,dolce
829,hungrig::A,گرسنه,affamato
830,krank::A,مریض,malato
831,krank::A,مریض,infermo
832,krank::A,بیمار,malato
833,krank::A,بیمار,infermo
834,nackt::A,لخت,nudo
835,nackt::A,برهنه,nudo
836,traurig::A,غمگین,triste
837,lebendig::A,زنده,vivo
838,gut::A,خوب,buono
839,schlecht::A,بد,cattivo
840,richtig::A,درست,giusto
841,schlimm::A,وخيم,grave
842,wahr::A,درست,vero
843,wahr::A,حقیقی,vero
844,alt::A,کهنه,vecchio
845,neu::A,نو,nuovo
846,ehemalig::A,قبلی,vecchio
847,ehemalig::A,قبلی,d'una_volta
848,alt[Lebewesen]::A,پیر,anziano
849,jung::A,جوان,giovane
850,arm::A,فقیر,pòvero
851,reich::A,پولدار,ricco
852,reich::A,ثروتمند,ricco
853,bekannt::A,آشنا,noto
854,bekannt::A,آشنا,conosciuto
855,bekannt::A,معلوم,noto
856,bekannt::A,معلوم,conosciuto
857,berühmt::A,مشهور,famoso
858,berühmt::A,مشهور,cèlebre
859,fremd::A,خارجی,estràneo
860,fremd::A,خارجی,straniero
861,fremd::A,بیگانه,estràneo
862,fremd::A,بیگانه,straniero
863,verschieden::A,مختلف,diverso
864,verschieden::A,مختلف,differente
865,verschieden::A,متفاوت,diverso
866,verschieden::A,متفاوت,differente
867,nah::A,نزدیک,vicino
868,nah::A,نزدیک,propinquo
869,fern::A,دور,lontano
870,linker::A,چپ,sinistro
871,rechter::A,راست,destro
872,anderer::A,دیگر,altro
873,erster::A,اول,primo
874,zweiter::A,دوم,secondo
875,dritter::A,سوم,terzo
876,letzter::A,آخر,ùltimo
877,allein::ADV,تنها,solo
878,allein::ADV,تنها,da solo
879,auf einmal::ADV,همزمان,insieme
880,zusammen::ADV,باهم,insieme
881,lange::ADV,مدت‌ها,a lungo
882,lange::ADV,مدت زیادی,a lungo
883,plötzlich::ADV,ناگهان,all'improvviso
884,sofort::ADV,فوراً,sùbito
885,sofort::ADV,فوراً,all'istante
886,später::ADV,بعدها,più tardi
887,jetzt::ADV,حالا,ora
888,jetzt::ADV,حالا,adesso
889,jetzt::ADV,اکنون,ora
890,jetzt::ADV,اکنون,adesso
891,heute::ADV,امروز,oggi
892,morgen::ADV,فردا,domani
893,bald::ADV,زود,presto
894,bald::ADV,زود,tra poco
895,bald::ADV,بزودی,presto
896,bald::ADV,بزودی,tra poco
897,dann::ADV,سپس,allora
898,dann::ADV,آنوقت,allora
899,gestern::ADV,دیروز,ieri
900,einst::ADV,وقتی,prima
901,einst::ADV,وقتی,un tempo
902,einst::ADV,زمانی,prima
903,einst::ADV,زمانی,un tempo
904,damals::ADV,آنوقت,allora
905,damals::ADV,آنزمان,allora
906,danach::ADV,بعد,poi
907,danach::ADV,بعد,dopo
908,vorher::ADV,قبلاً,prima
909,zuerst::ADV,اول,prima
910,zuerst::ADV,اول,dapprima
911,zuerst::ADV,ابتداء,prima
912,zuerst::ADV,ابتداء,dapprima
913,einmal::ADV,یکدفعه,una volta
914,manchmal::ADV,گاهی,talvolta
915,manchmal::ADV,گاهی,qualche volta
916,manchmal::ADV,بعضی اوقات,talvolta
917,manchmal::ADV,بعضی اوقات,qualche volta
918,oft::ADV,اغلب,spesso
919,immer::ADV,همیشه,sempre
920,niemals::ADV,هرگز,non mai
921,hier::ADV,اینجا,qua
922,hierhin::ADV,به اینجا,qua
923,von hier::ADV,از اینجا,ne
924,von hier::ADV,از اینجا,da qui
925,dort::ADV,آنجا,lì
926,dorthin::ADV,به آنجا,là
927,geradeaus::ADV,راست,diritto
928,vorwärts::ADV,جلو,avanti
929,vorwärts::ADV,به پیش,avanti
930,rückwärts::ADV,عقب,all'indietro
931,zurück::ADV,پس,di indietro
932,zurück::ADV,عقب,di indietro
933,zurück::ADV,بالعکس,di indietro
934,unten::ADV,زیر,giù
935,unten::ADV,زیر,sotto
936,unten::ADV,پایین,giù
937,unten::ADV,پایین,sotto
938,hinab::ADV,به پایین,giù
939,hinab::ADV,به پایین,in giù
940,oben::ADV,بالا,su
941,oben::ADV,بالا,sopra
942,hinauf::ADV,به بالا,in sù
943,hinauf::ADV,به بالا,in alto
944,überall::ADV,همه‌جا,dappertutto
945,nicht::ADV,نه,non
946,ein wenig::ADV,کمی,un po'
947,ein wenig::ADV,کمی,un poco
948,kaum::ADV,به سختی,a appena
949,sehr::ADV,خیلی,molto
950,sehr::ADV,بسیار,molto
951,so::ADV,چنین,così
952,so::ADV,چنین,tanto
953,so::ADV,اینطور,così
954,so::ADV,اینطور,tanto
955,noch::ADV,هنوز,ancora
956,nur::ADV,فقط,solo
957,nur::ADV,فقط,soltanto
958,nur::ADV,تنها,solo
959,nur::ADV,تنها,soltanto
960,schon::ADV,قبلاً,già
961,schon::ADV,به این زودی,già
962,wieder::ADV,باز,di nuovo
963,wieder::ADV,دوباره,di nuovo
964,vergebens::ADV,بیهوده,invano
965,vor::PRP,در جلوی,davanti a
966,hinter::PRP,پشت,dietro
967,unter::PRP,تحت,sotto
968,durch::PRP,از وسط,per
969,durch::PRP,از وسط,attraverso
970,durch::PRP,از ميان,per
971,durch::PRP,از ميان,attraverso
972,neben::PRP,کنار,a accanto a
973,neben::PRP,پهلوی,a accanto a
974,zwischen::PRP,بین,fra
975,zwischen::PRP,میان,fra
976,wegen::PRP,برای,a causa di
977,wegen::PRP,بخاطر,a causa di
978,dies::PRN,این,ciò
979,dies::PRN,این,questo
980,das::PRN,آن,ciò
981,das::PRN,آن,quello
982,alles::PRN,تمام,tutto
983,alles::PRN,همه‌چیر,tutto
984,ich::PRN,من,ìo
985,du::PRN,تو,tu
986,er::PRN,او,lui
987,er::PRN,او,egli
988,wir::PRN,ما,noi
989,ihr::PRN,شما,voi
990,sie::PRN,آنها,loro
991,was::FPRN,چه,che
992,was::FPRN,چه,che cosa
993,wer::FPRN,کی,chi
994,wo::FADV,کجا,dove
995,wohin::FADV,بکجا,dove
996,wie::FADV,چطور,come
997,wie::FADV,چگونه,come
998,warum::FADV,چرا,perche
999,warum::FADV,برای چه,perche
1000,wieviel::FNUM,چند,quanto
1001,wieviel::FNUM,چقدر,quanto
1002,eins::NUM,یک,uno
1003,zwei::NUM,دو,due
1004,drei::NUM,سه,tre
1005,vier::NUM,چهار,quattro
1006,fünf::NUM,پنج,cinque
1007,sechs::NUM,شش,sei
1008,sieben::NUM,هفت,sette
1009,acht::NUM,هشت,otto
1010,neun::NUM,نه,nove
1011,zehn::NUM,ده,dieci
1012,elf::NUM,یازده,ùndici
1013,zwölf::NUM,دوازده,dodici
1014,zwanzig::NUM,بیست,venti
1015,dreißig::NUM,سی,trenta
1016,vierzig::NUM,چهل,quaranta
1017,fünfzig::NUM,پنجاه,cinquanta
1018,sechzig::NUM,شصت,sessanta
1019,siebzig::NUM,هفتاد,settanta
1020,achtzig::NUM,هشتاد,ottanta
1021,neunzig::NUM,نود,novanta
1022,hundert::NUM,صد,cento
1023,tausend::NUM,هزار,mille
1024,und::CNJ,و,e
1025,oder::CNJ,یا,o
1026,stehen::V,ایستادن,stare in piedi
1027,sitzen::V,نشستن,sedere
1028,sitzen::V,نشستن,stare seduto
1029,liegen::V,خوابیدن,giacere
1030,liegen::V,دراز کشیدن,giacere
1031,hängen::V,آویزان بودن,pèndere
1032,hängen::V,آویزان بودن,èssere appeso
1033,werden::V,شدن,farsi
1034,werden::V,شدن,diventare
1035,passieren::V,گذشتن,succèdere
1036,passieren::V,اتفاق افتادن,succèdere
1037,beginnen::V,شروع شدن,cominciare
1038,enden::V,تمام شدن,finire
1039,enden::V,تمام شدن,terminare
1040,wechseln::V,عوض شدن,variare
1041,wechseln::V,عوض شدن,cambiare
1042,aufgehen[Sonne]::V,برآمدن,sòrgere
1043,aufgehen[Sonne]::V,برآمدن,spuntare
1044,aufgehen[Sonne]::V,طلوع کردن,sòrgere
1045,aufgehen[Sonne]::V,طلوع کردن,spuntare
1046,untergehen[Sonne]::V,غروب کردن,tramontare
1047,scheinen[Sonne]::V,تابیدن,splèndere
1048,donnern::V,رعد زدن,tonare
1049,wehen::V,دمیدن,soffiare
1050,strömen::V,روان شدن,fluire
1051,fließen::V,روان شدن,fluire
1052,fließen::V,روان شدن,scorrere
1053,sich drehen::V,چرخیدن,girarsi
1054,schwanken::V,خم و راست شدن,oscillare
1055,schwanken::V,خم و راست شدن,barcollare
1056,schwingen::V,تاب خوردن,vibrare
1057,schwingen::V,تاب خوردن,oscillare
1058,schwingen::V,نوسان کردن,vibrare
1059,schwingen::V,نوسان کردن,oscillare
1060,fallen::V,افتادن,cadere
1061,fallen::V,سقوط کردن,cadere
1062,brennen::V,سوزاندن,àrdere
1063,brennen::V,سوزاندن,bruciare
1064,rauchen::V,دود کردن,fumare
1065,regnen::V,باران آمدن,piòvere
1066,gefrieren::V,یخ بستن,gelarsi
1067,gefrieren::V,یخ بستن,congelarsi
1068,tauen::V,آب شدن,sciògliersi
1069,schmelzen::V,آب شدن,fòndere
1070,schmelzen::V,آب شدن,sciògliersi
1071,trocknen::V,خشک شدن,asciugarsi
1072,sieden::V,جوشیدن,bollire
1073,faulen::V,فاسد شدن,marcire
1074,verfaulen::V,پوسیدن,imputridire
1075,reißen::V,پاره شدن,strapparsi
1076,versinken::V,غرق شدن,affondare
1077,vergehen::V,گذشتن,passare
1078,erscheinen::V,ظاهر شدن,apparire
1079,erscheinen::V,ظاهر شدن,comparire
1080,verschwinden::V,گم شدن,sparire
1081,verschwinden::V,گم شدن,scomparire
1082,verschwinden::V,از بین رفتن,sparire
1083,verschwinden::V,از بین رفتن,scomparire
1084,sinken::V,پایین آمدن,calare
1085,sinken::V,پایین آمدن,scendere
1086,abnehmen::V,کم شدن,diminuire
1087,zunehmen::V,زیاد شدن,aumentare
1088,steigen::V,بالا رفتن,salire
1089,steigen::V,بالا رفتن,montare
1090,wachsen::V,قد کشیدن,crescere
1091,glänzen::V,برق زدن,splèndere
1092,funkeln::V,جرقه زدن,brillare
1093,funkeln::V,جرقه زدن,scintillare
1094,lärmen::V,شلوغ کردن,strepitare
1095,lärmen::V,شلوغ کردن,fare chiasso
1096,läuten::V,زنگ زدن,suonare
1097,klingeln::V,زنگ زدن,suonare
1098,klirren::V,جرنگ جرنگ صدا کردن,tintinnare
1099,brausen::V,طوفانی بودن,rombare
1100,brausen::V,طوفانی بودن,rumoreggiare
1101,rauschen::V,خش‌خش کردن,frusciare
1102,klingen::V,صدا دادن,suonare
1103,bellen::V,عوعو کردن,latrare
1104,bellen::V,عوعو کردن,abbaiare
1105,heulen::V,زوزه کشیدن,urlare
1106,heulen::V,زوزه کشیدن,ululare
1107,blasen::V,فوت کردن,soffiare
1108,pfeifen::V,سوت زدن,fischiare
1109,schreien::V,فریاد زدن,gridare
1110,stöhnen::V,نالیدن,gèmere
1111,zittern::V,لرزیدن,tremare
1112,leben::V,زیستن,vìvere
1113,leben::V,زندگی کردن,vìvere
1114,geboren werden::V,متولد شدن,nàscere
1115,atmen::V,تنفس کردن,respirare
1116,trinken::V,نوشیدن,bere
1117,essen::V,خوردن,mangiare
1118,schlucken::V,بلعیدن,inghiottire
1119,schlucken::V,قورت دادن,inghiottire
1120,müde werden::V,خسته شدن,stancarsi
1121,einschlafen::V,خواب رفتن,addormentarsi
1122,schlafen::V,خوابیدن,dormire
1123,aufwachen::V,از خواب بیدار شدن,svegliarsi
1124,aufstehen::V,بیدار شدن,levarsi
1125,sich erholen::V,استراحت کردن,riposarsi
1126,krank werden::V,مریض شدن,ammalarsi
1127,krank sein::V,بیمار بودن,èssere malato
1128,schmerzen::V,درد کردن,dolere
1129,husten::V,سرفه کردن,tossire
1130,genesen::V,بهبود یافتن,guarire
1131,sterben::V,مردن,morire
1132,umkommen::V,کشته شدن,perire
1133,sich bewegen::V,حرکت کردن,agitarsi
1134,sich rühren::V,تکان خوردن,muòversi
1135,sich erheben::V,برخواستن,alzarsi
1136,sich setzen::V,نشستن,sedersi
1137,hinfallen::V,زمین خوردن,cadere
1138,laufen::V,پیاده رفتن,camminare
1139,laufen::V,پیاده رفتن,andare a piedi
1140,schreiten::V,قدم زدن,andare
1141,schreiten::V,قدم زدن,procedere
1142,spazierengehen::V,گردش رفتن,passeggiare
1143,spazierengehen::V,گردش رفتن,andare a passeggio
1144,eilen::V,شتاب کردن,andare in fretta
1145,sich beeilen::V,عجله کردن,affrettarsi
1146,sausen::V,صفیر کشیدن,volare
1147,sausen::V,صفیر کشیدن,correre
1148,rennen::V,دویدن,correre
1149,springen::V,پریدن,saltare
1150,klettern::V,بالا رفتن,arrampicarsi
1151,schaukeln::V,تاب خوردن,fare l'altalena
1152,kriechen::V,خزیدن,strisciare
1153,schwimmen::V,شنا کردن,nuotare
1154,tauchen::V,غواصی کردن,tuffarsi
1155,tauchen::V,غواصی کردن,immèrgersi
1156,rudern::V,پارو زدن,remare
1157,fahren::V,سواره رفتن,andare
1158,fahren::V,سواره رفتن,viaggiare
1159,fliegen::V,پریدن,volare
1160,gehen::V,رفتن,andare
1161,weggehen::V,رفتن,andàrsene
1162,weggehen::V,رفتن,andare via
1163,abfahren::V,حرکت کردن,partire
1164,anhalten::V,ایست کردن,fermarsi
1165,hineingehen::V,داخل شدن,entrare
1166,eintreten::V,وارد شدن,entrare
1167,kommen::V,آمدن,venire
1168,ankommen::V,رسیدن,arrivare
1169,zurückkommen::V,برگشتن,ritornare
1170,bleiben::V,ماندن,restare
1171,bleiben::V,ماندن,rimanere
1172,warten::V,منتظر بودن,aspettare
1173,erwarten::V,انتظار داشتن,attèndere
1174,suchen::V,جستجو کردن,cercare
1175,finden::V,یافتن,trovare
1176,finden::V,پیدا کردن,trovare
1177,versuchen::V,سعی کردن,tentare
1178,versuchen::V,کوشش کردن,tentare
1179,vorbereiten::V,آماده کردن,preparare
1180,lieben::V,عاشق بودن,amare
1181,mögen::V,میل داشتن,piacere a
1182,mögen::V,میل داشتن,volere bene a
1183,mögen::V,دوست داشتن,piacere a
1184,mögen::V,دوست داشتن,volere bene a
1185,lachen::V,خندیدن,rìdere
1186,rühren::V,به رقت آوردن,commuòvere
1187,weinen::V,گریه کردن,piàngere
1188,schimpfen::V,فحاشی کردن,imprecare
1189,sich ärgern::V,ناراحت شدن,stizzirsi
1190,sich ärgern::V,ناراحت شدن,arrabbiarsi
1191,sich fürchten::V,واهمه کردن,avere paura
1192,fürchten::V,ترسیدن,temere
1193,fliehen::V,گریختن,fuggire
1194,flüchten::V,فرار کردن,sfuggire
1195,sehen::V,دیدن,vedere
1196,anschauen::V,نگاه کردن,guardare
1197,ansehen::V,تماشا کردن,guardare
1198,hören::V,شنیدن,udire
1199,hören::V,شنیدن,sentire
1200,zuhören::V,گوش دادن,ascoltare
1201,probieren::V,چشیدن,degustare
1202,probieren::V,چشیدن,assaggiare
1203,riechen::V,بوییدن,sentire
1204,riechen::V,بو کردن,sentire
1205,fühlen::V,احساس کردن,sentire
1206,scheinen::V,بنظر آمدن,parere
1207,scheinen::V,بنظر آمدن,sembrare
1208,zu sehen sein::V,دیده شدن,vedersi
1209,vernehmen::V,شنیدن,sentire
1210,vernehmen::V,شنیدن,percepire
1211,frieren::V,سرد بودن,aver freddo
1212,tun::V,کردن,fare
1213,können::V,توانستن,sapere
1214,wollen::V,خواستن,volere
1215,anfangen::V,شروع کردن,iniziare
1216,anfangen::V,شروع کردن,cominciare
1217,beenden::V,تمام کردن,finire
1218,beenden::V,تمام کردن,terminare
1219,beenden::V,پایان دادن,finire
1220,beenden::V,پایان دادن,terminare
1221,aufhören::V,دست کشیدن,finire
1222,aufhören::V,دست کشیدن,cessare
1223,gelingen::V,موفق شدن,riuscire
1224,geraten::V,نتیجه دادن,stare
1225,öffnen::V,گشودن,aprire
1226,öffnen::V,باز کردن,aprire
1227,schließen::V,بستن,chiùdere
1228,schließen::V,قفل کردن,chiùdere
1229,stellen::V,گذاردن,porre
1230,stellen::V,گذاردن,mettere
1231,setzen::V,نشاندن,porre
1232,setzen::V,نشاندن,mettere
1233,legen::V,گذاشتن,posare
1234,legen::V,گذاشتن,mettere
1235,berühren::V,دست زدن,toccare
1236,berühren::V,لمس کردن,toccare
1237,verbinden::V,وصل کردن,unire
1238,verbinden::V,وصل کردن,congiùngere
1239,bedecken::V,پوشاندن,coprire
1240,bedecken::V,پوشاندن,ricoprire
1241,aufhängen::V,آویختن,attaccare
1242,anzünden::V,سوزاندن,accèndere
1243,anzünden::V,سوزاندن,incendiare
1244,aufheben::V,برداشتن,raccògliere
1245,aufheben::V,بلند کردن,raccògliere
1246,zurücklassen::V,گذاشتن,lasciare
1247,zurücklassen::V,گذاشتن,lasciare indietro
1248,verlieren::V,گم کردن,pèrdere
1249,fallen lassen::V,انداختن,lasciare cadere
1250,machen::V,کردن,fare
1251,machen::V,ساختن,fare
1252,herstellen::V,ساختن,produrre
1253,herstellen::V,ساختن,fabbricare
1254,herstellen::V,تولید کردن,produrre
1255,herstellen::V,تولید کردن,fabbricare
1256,bauen::V,ساختن,costruire
1257,bauen::V,بنا کردن,costruire
1258,reparieren::V,درست کردن,riparare
1259,reparieren::V,تعمیر کردن,riparare
1260,verbessern::V,بهتر کردن,migliorare
1261,ändern::V,تغییر دادن,mutare
1262,ändern::V,تغییر دادن,cambiare
1263,graben::V,کندن,scavare
1264,graben::V,گود کردن,scavare
1265,beugen::V,کج کردن,chinare
1266,beugen::V,کج کردن,flettere
1267,biegen::V,خم کردن,tòrcere
1268,drehen::V,چرخاندن,girare
1269,wenden::V,برگرداندن,girare
1270,wenden::V,برگرداندن,voltare
1271,umdrehen::V,برگرداندن,rivoltare
1272,heben::V,برداشتن,levare
1273,hochheben::V,برآوردن,levare
1274,hochheben::V,برآوردن,sollevare
1275,hochheben::V,بلند کردن,levare
1276,hochheben::V,بلند کردن,sollevare
1277,ergreifen::V,گرفتن,afferrare
1278,halten::V,نگاه داشتن,tenere
1279,drücken::V,فشار دادن,premere
1280,drücken::V,فشار آوردن,premere
1281,schieben::V,هل دادن,spìngere
1282,kratzen::V,خاریدن,grattare
1283,kratzen::V,خاریدن,graffiare
1284,lecken::V,لیسیدن,leccare
1285,beißen::V,گاز زدن,mòrdere
1286,abreißen::V,پاره کردن,staccarsi
1287,abreißen::V,پاره کردن,strapparsi
1288,abschneiden::V,بریدن,tagliare
1289,abschneiden::V,قطع کردن,tagliare
1290,binden::V,بستن,legare
1291,binden::V,بستن,bendare
1292,stecken::V,فرو کردن,ficcare
1293,brechen::V,شکستن,rompere
1294,klopfen::V,کوبیدن,bàttere
1295,hauen::V,زدن,picchiare
1296,kleben::V,چسباندن,incollare
1297,reiben::V,مالش دادن,fregare
1298,streichen::V,مالیدن,spalmare
1299,schleifen::V,تیز کردن,arrotare
1300,schneiden::V,چیدن,tagliare
1301,schneiden::V,بریدن,tagliare
1302,rütteln::V,لرزاندن,scuòtere
1303,rütteln::V,تکان دادن,scuòtere
1304,schütteln::V,تکان دادن,agitare
1305,schütteln::V,تکان دادن,scuòtere
1306,schwenken::V,تاب دادن,agitare
1307,schwenken::V,تاب دادن,sventolare
1308,schütten::V,ریختن,versare
1309,füllen::V,پر کردن,riempire
1310,einwickeln::V,پیچیدن,involtare
1311,tragen::V,بردن,portare
1312,tragen::V,حمل کردن,portare
1313,schleppen::V,کشیدن,trainare
1314,schleppen::V,کشیدن,trascinare
1315,ziehen::V,کشیدن,tirare
1316,aufbewahren::V,نگهداری کردن,custodire
1317,aufbewahren::V,نگهداری کردن,conservare
1318,werfen::V,انداختن,gettare
1319,werfen::V,انداختن,lanciare
1320,werfen::V,پرتاب کردن,gettare
1321,werfen::V,پرتاب کردن,lanciare
1322,fangen::V,گرفتن,prèndere
1323,fangen::V,گرفتن,acchiappare
1324,packen::V,گرفتن,pigliare
1325,packen::V,گرفتن,afferrare
1326,verstecken::V,قایم کردن,nascondere
1327,verstecken::V,پنهان کردن,nascondere
1328,teilen::V,قسمت کردن,divìdere
1329,teilen::V,تقسیم کردن,divìdere
1330,schicken::V,فرستادن,inviare
1331,schicken::V,ارسال کردن,inviare
1332,bringen::V,آوردن,portare
1333,bringen::V,آوردن,apportare
1334,hinzufügen::V,افزودن,aggiùngere
1335,hinzufügen::V,اضافه کردن,aggiùngere
1336,bekommen::V,گرفتن,ricevere
1337,erhalten::V,دریافت کردن,ricevere
1338,nehmen::V,گرفتن,prèndere
1339,nehmen::V,برداشتن,prèndere
1340,wählen::V,انتخاب کردن,elèggere
1341,wählen::V,انتخاب کردن,scegliere
1342,auswählen::V,برگزیدن,scegliere
1343,bewahren::V,حفظ کردن,conservare
1344,bewahren::V,حفاظت کردن,conservare
1345,behindern::V,مانع بودن,impedire
1346,verderben::V,از بین بردن,guastare
1347,beschädigen::V,صدمه زدن,danneggiare
1348,zerbrechen::V,شکستن,rompere
1349,zerbrechen::V,شکستن,spezzare
1350,zerreißen::V,دریدن,stracciare
1351,zerreißen::V,پاره کردن,stracciare
1352,zerstören::V,خراب کردن,distrùggere
1353,zerstören::V,ویران کردن,distrùggere
1354,verbrennen::V,سوزاندن,bruciare
1355,geben::V,دادن,dare
1356,reichen::V,دادن,pòrgere
1357,schenken::V,هدیه دادن,regalare
1358,versprechen::V,قول دادن,promettere
1359,versprechen::V,وعده دادن,promettere
1360,wünschen::V,آرزو کردن,augurare
1361,loben::V,ستایش کردن,lodare
1362,küssen::V,بوسیدن,baciare
1363,wiegen::V,نوسان کردن,cullare
1364,wiegen::V,نوسان کردن,dondolare
1365,zudecken::V,پوشاندن,coprire
1366,wecken::V,بیدار کردن,svegliare
1367,zeigen::V,نشان دادن,indicare
1368,führen::V,رهنمائی کردن,guidare
1369,führen::V,رهنمائی کردن,condurre
1370,lehren::V,آموختن,insegnare
1371,lehren::V,یاد دادن,insegnare
1372,unterrichten::V,درس دادن,istruire
1373,unterrichten::V,درس دادن,insegnare
1374,unterrichten::V,تدریس کردن,istruire
1375,unterrichten::V,تدریس کردن,insegnare
1376,aufziehen::V,تربیت کردن,allevare
1377,leiten::V,اداره کردن,avviare
1378,leiten::V,اداره کردن,dirìgere
1379,antreiben::V,عجله دادن,incitare
1380,lassen::V,وادار کردن,fare
1381,einladen::V,دعوت کردن,invitare
1382,einladen::V,مهمان کردن,invitare
1383,vereinigen::V,یکی کردن,unire
1384,vereinigen::V,متحد کردن,unire
1385,besuchen::V,دیدار کردن,visitare
1386,besuchen::V,دیدار کردن,far vìsita a
1387,treffen::V,ملاقات کردن,incontrare
1388,sich versammeln::V,جمع شدن,rinunirsi
1389,spielen::V,بازی کردن,giocare
1390,singen::V,آواز خواندن,cantare
1391,tanzen::V,رقصیدن,danzare
1392,sich trennen::V,جدا شدن,separarsi
1393,verlassen::V,ترک کردن,lasciare
1394,verlassen::V,ترک کردن,abbandonare
1395,retten::V,نجات دادن,salvare
1396,bewachen::V,حراست کردن,custodire
1397,schützen::V,حفظ کردن,protèggere
1398,verteidigen::V,دفاع کردن,difèndere
1399,sich schlagen::V,کتک‌کاری کردن,bàttersi
1400,schießen::V,تیر زدن,sparare
1401,siegen::V,پیروز شدن,vìncere
1402,ärgern::V,ناراحت کردن,stizzire
1403,schlagen::V,زدن,bàttere
1404,schlagen::V,کوبیدن,bàttere
1405,treten::V,لگد زدن,calciare
1406,stechen::V,چاقو زدن,pùngere
1407,stoßen::V,هل دادن,urtare
1408,stoßen::V,هل دادن,spìngere
1409,stehlen::V,دزدیدن,rubare
1410,stören::V,مزاحم شدن,disturbare
1411,belästigen::V,زحمت دادن,molestare
1412,belästigen::V,زحمت دادن,importunare
1413,verbergen::V,پنهان کردن,celare
1414,verbergen::V,پنهان کردن,nascondere
1415,täuschen::V,گول زدن,ingannare
1416,täuschen::V,فریب دادن,ingannare
1417,betrügen::V,گول زدن,frodare
1418,betrügen::V,گول زدن,truffare
1419,betrügen::V,فریب دادن,frodare
1420,betrügen::V,فریب دادن,truffare
1421,töten::V,کشتن,uccìdere
1422,wohnen::V,منزل داشتن,abitare
1423,wohnen::V,سکونت داشتن,abitare
1424,arbeiten::V,کار کردن,lavorare
1425,sammeln::V,جمع کردن,raccògliere
1426,sammeln::V,جمع کردن,collezionare
1427,pflücken::V,چیدن,cògliere
1428,jagen::V,شکار کردن,cacciare
1429,fischen::V,صید کردن,pescare
1430,fischen::V,ماهی‌گیری کردن,pescare
1431,fassen::V,گرفتن,catturare
1432,fassen::V,گرفتن,acchiappare
1433,hüten::V,چراندن,pascolare
1434,hüten::V,مراقبت کردن,pascolare
1435,treiben::V,راندن,spìngere
1436,anbinden::V,متصل کردن,legare
1437,anbinden::V,متصل کردن,attaccare
1438,füttern::V,غذا دادن,dar da mangiare a
1439,melken::V,دوشیدن,mùngere
1440,hacken::V,خرد کردن,tritare
1441,hacken::V,خرد کردن,spaccare
1442,gießen::V,ریختن,annaffiare
1443,reifen::V,رسیدن,maturare
1444,zubereiten::V,طبخ کردن,preparare
1445,zubereiten::V,آماده کردن,preparare
1446,kochen::V,پختن,cuòcere
1447,kochen::V,آشپزی کردن,cuòcere
1448,backen::V,پختن,cuòcere
1449,backen::V,پختن,cuòcere al forno
1450,braten::V,سرخ کردن,frìggere
1451,braten::V,سرخ کردن,arrostire
1452,umrühren::V,هم زدن,mescolare
1453,stricken::V,بافتن,llavorare a maglia
1454,nähen::V,دوختن,cucire
1455,färben::V,رنگ زدن,tìngere
1456,reinigen::V,پاک کردن,pulire
1457,reinigen::V,پاک کردن,nettare
1458,reinigen::V,تمیز کردن,pulire
1459,reinigen::V,تمیز کردن,nettare
1460,waschen::V,شستن,lavare
1461,abwischen::V,زدودن,asciugare
1462,spülen::V,شستن,lavare
1463,spülen::V,شستن,sciacquare
1464,fegen::V,جارو کردن,spazzare
1465,kehren::V,جارو کردن,spazzare
1466,baden::V,شنا کردن,bagnarsi
1467,baden::V,شنا کردن,fare il bagno
1468,baden::V,حمام کردن,bagnarsi
1469,baden::V,حمام کردن,fare il bagno
1470,sich waschen::V,شستشو کردن,lavarsi
1471,ausziehen::V,درآوردن,tògliersi
1472,anziehen::V,پوشیدن,mettersi
1473,anziehen::V,پوشیدن,indossare
1474,sich anziehen::V,لباس پوشیدن,vestirsi
1475,kämmen::V,شانه زدن,pettinare
1476,schmücken::V,زینت دادن,ornare
1477,schmücken::V,زینت دادن,decorare
1478,sagen::V,گفتن,dire
1479,sprechen::V,حرف زدن,parlare
1480,sprechen::V,صحبت کردن,parlare
1481,reden::V,حرف زدن,parlare
1482,reden::V,صحبت کردن,parlare
1483,sich unterhalten::V,گپ زدن,conversare
1484,fragen::V,پرسیدن,chièdere
1485,fragen::V,پرسیدن,domandare
1486,fragen::V,سؤال کردن,chièdere
1487,fragen::V,سؤال کردن,domandare
1488,bitten::V,خواهش کردن,pregare
1489,bitten::V,درخواست کردن,pregare
1490,erzählen::V,نقل کردن,narrare
1491,erzählen::V,نقل کردن,raccontare
1492,erzählen::V,حکایت کردن,narrare
1493,erzählen::V,حکایت کردن,raccontare
1494,mitteilen::V,خبر دادن,comunicare
1495,nennen::V,نامیدن,nominare
1496,rufen::V,صدا کردن,chiamare
1497,prahlen::V,پز آمدن,vantarsi
1498,übersetzen::V,ترجمه کردن,tradurre
1499,denken::V,فکر کردن,pensare
1500,glauben::V,باور کردن,credere
1501,glauben::V,عقیده داشتن,credere
