,Concept_ID,mdf,kv
779,ich::PRN,мон,ме
780,du::PRN,тон,тэ
781,er::PRN,сон,сiя
782,wir::PRN,минь,мийӧ
783,ihr::PRN,тинь,ті
784,sie::PRN,синь,нія
785,was::FPRN,мезе,мый
786,wer::FPRN,кие,кин
787,wo::FADV,коса,кытӧн
788,wohin::FADV,ков,кытчӧ
789,wohin::FADV,коза,кытчӧ
790,wie::FADV,ко́да,дзик
791,warum::FADV,мес,мыля
792,warum::FADV,мес,мыйсянь
793,wieviel::FNUM,мзя́ра,мымда
794,eins::NUM,фкя,ӧт
795,zwei::NUM,кафта,кык
796,drei::NUM,колма,куим
797,vier::NUM,ниле,нёль
798,fünf::NUM,вете,вит
799,sechs::NUM,кота,квать
800,sieben::NUM,сисем,сизим
801,acht::NUM,кафкса,кыкьямыс
802,neun::NUM,ве́йхкса,ӧкмыс
803,zehn::NUM,кемонь,дас
804,elf::NUM,кефкие,дасотік
805,zwölf::NUM,кемгафтува,даскык
806,zwanzig::NUM,комсь,кыкдас
807,dreißig::NUM,колмогемонь,куимдас
808,vierzig::NUM,нильге́монь,нёльдас
809,fünfzig::NUM,ве́дьгемонь,витдас
810,sechzig::NUM,ко́дгемонь,кватьдас
811,siebzig::NUM,сизьге́монь,сизимдас
812,achtzig::NUM,ка́фксогемонь,кыкьямысдас
813,neunzig::NUM,ве́йхксогемонь,ӧкмысдас
814,hundert::NUM,сяда,сто
815,tausend::NUM,тёжянь,тысяча
816,und::CNJ,и,и
817,und::CNJ,и,да
818,und::CNJ,дъ,и
819,und::CNJ,дъ,да
820,oder::CNJ,или,или
821,oder::CNJ,али,или
822,stehen::V,а́щемс стя́да,сулавны
823,sitzen::V,ащемс озада,пукавны
824,liegen::V,ма́дозь а́щемс,куйлыны
825,hängen::V,нюрьгомс,ӧшавны
826,werden::V,арамс,лоны
827,werden::V,тиевомс,лоны
828,passieren::V,лисэмс,аркмыны
829,passieren::V,эвондамс,аркмыны
830,beginnen::V,ушедомс,петны
831,enden::V,лоткамс,-сь
832,enden::V,лоткамс,бырны
833,wechseln::V,по́лафнемс,вежсьыны
834,aufgehen[Sonne]::V,стямс,петавны
835,aufgehen[Sonne]::V,лисемс,петавны
836,untergehen[Sonne]::V,валгомс,пуксьыны
837,scheinen[Sonne]::V,ва́лдоптомс,югьявны
838,donnern::V,торамс,гымавны
839,wehen::V,уфа́мс,пӧлявны
840,strömen::V,шудемс,киссьыны
841,fließen::V,шудемс,визывтны
842,sich drehen::V,шаромс,бергавны
843,schwanken::V,якамс,кӧвьясьны
844,schwingen::V,люксемс,дюттясьны
845,schwingen::V,нюрьсемс,дюттясьны
846,fallen::V,прамс,усьны
847,fallen::V,прашендомс,усьны
848,brennen::V,паломс,сотчыны
849,rauchen::V,качадомс,тшынасьны
850,regnen::V,пиземс,зэрны
851,gefrieren::V,эйндамс,гегдыны
852,gefrieren::V,кельмомс,гегдыны
853,tauen::V,соламс,сывны
854,schmelzen::V,соламс,сывны
855,trocknen::V,коськомс,косьмыны
856,sieden::V,лакамс,пизьны
857,faulen::V,наксадомс,нёльзьыны
858,verfaulen::V,наксадомс,тӧрмыны
859,verfaulen::V,наксадомс,сiсьмыны
860,reißen::V,сязевомс,косясьны
861,versinken::V,ваямс,вӧйны
862,vergehen::V,ётамс,мунны
863,erscheinen::V,эвондамс,мыччисьны
864,verschwinden::V,юма́мс,ӧшны
865,sinken::V,валгомс,ямны
866,abnehmen::V,киремс,ямны
867,zunehmen::V,ламокстомс,паськавны
868,zunehmen::V,рашнемс,паськавны
869,steigen::V,кеподемс,лэбтiсьны
870,wachsen::V,касомс,быдмыны
871,glänzen::V,цинзелдомс,свиттявны
872,glänzen::V,цифордомс,свиттявны
873,funkeln::V,ци́фтордомс,югйовтлыны
874,funkeln::V,ци́фтордомс,югйӧв-керны
875,lärmen::V,жалнамс,чавзыны
876,läuten::V,гайфтемс,диньгыны
877,klingeln::V,гайфтемс,силькӧтны
878,klirren::V,ка́нзеркшнемс,жольӧтны
879,brausen::V,жоледемс,гуасьны
880,rauschen::V,вжнамс,кышӧтны
881,rauschen::V,гамнамс,кышӧтны
882,klingen::V,кайгомс,горавны
883,bellen::V,ува́мс,увтны
884,bellen::V,ува́мс,вувтны
885,heulen::V,сувомс,уннявны
886,heulen::V,урнамс,уннявны
887,blasen::V,уфа́мс,пӧлявны
888,pfeifen::V,вяшкомс,пиксыны
889,schreien::V,пешкодомс,айзыны
890,stöhnen::V,куфцемс,ойзыны
891,stöhnen::V,куфцемс,ружтыны
892,zittern::V,таромс,легьявны
893,leben::V,эрямс,овны
894,geboren werden::V,шачемс,шогмыны
895,atmen::V,ажнамс,лолавны
896,trinken::V,симомс,юны
897,essen::V,ярхцамс,сёйны
898,schlucken::V,нилемс,ньылавны
899,müde werden::V,сиземс,мыдзны
900,einschlafen::V,матодовомс,ланьтны
901,schlafen::V,удомс,узьны
902,aufwachen::V,съргоземс,саймыны
903,aufwachen::V,съргоземс,пальмыны
904,aufstehen::V,стямс,сувтны
905,sich erholen::V,ваймосемс,шоччисьлыны
906,krank werden::V,сярядькстомс,моржитны
907,krank sein::V,сярядемс,шогавны
908,krank sein::V,сярядемс,визьӧтны
909,schmerzen::V,сярядемс,висьны
910,husten::V,козомс,кашляйтны
911,genesen::V,пъ́чкамс,бурдны
912,sterben::V,куломс,кувны
913,umkommen::V,юма́мс,вийсьыны
914,sich bewegen::V,шаштомс,локны
915,sich bewegen::V,шаштомс,ветлӧтны
916,sich rühren::V,сърхка́мс,вӧрзьӧтчыны
917,sich erheben::V,стямс,сувтны
918,sich setzen::V,озамс,пуксьыны
919,hinfallen::V,прамс,пӧрласьны
920,hinfallen::V,сяворемс,пӧрласьны
921,laufen::V,якамс,мунны
922,schreiten::V,молемс,тальччавны
923,schreiten::V,аськолямс,тальччавны
924,spazierengehen::V,якамс,котрасьны
925,eilen::V,эряскодомс,тэрмасьны
926,sich beeilen::V,эряскодомс,тэрмасьны
927,sausen::V,лиемс,вирдавны-котӧртны
928,rennen::V,арнемс,
929,springen::V,комотнемс,чеччавны
930,klettern::V,ку́цемс,кышасьны
931,schaukeln::V,нюрямс,чурликасьны
932,kriechen::V,шаштомс комада,кыскасьны-мунны
933,schwimmen::V,уемс,вартчыны
934,tauchen::V,юпиемс,сунгисьны ваӧ
935,tauchen::V,чёпафнемс,сунгисьны ваӧ
936,rudern::V,па́немс ве́неж,сынны
937,fahren::V,ардомс,мунны
938,fliegen::V,лиемс,лэбавны
939,gehen::V,молемс,мунны
940,weggehen::V,тумс,мунны
941,abfahren::V,тумс,иньдӧтчыны
942,abfahren::V,тумс,мунны
943,anhalten::V,лоткамс,сувтны
944,hineingehen::V,сува́мс,пырны
945,eintreten::V,сува́мс,пырны
946,kommen::V,самс,локны
947,ankommen::V,самс,локны
948,ankommen::V,пачкодемс,локны
949,zurückkommen::V,мърдамс,бертны
950,zurückkommen::V,мърдамс,панӧвтсьыны
951,bleiben::V,иля́домс,кольччыны
952,warten::V,учемс,видзчисьны
953,erwarten::V,учемс,видзчисьны
954,suchen::V,вешемс,кошшыны
955,finden::V,мумс,адззыны
956,versuchen::V,варчсемс,пондыны
957,versuchen::V,варчсемс,пондӧтны
958,vorbereiten::V,анокламс,лӧсьӧтны
959,lieben::V,кельгомс,милуйтны
960,mögen::V,кельгомс,радейтны
961,lachen::V,рахамс,серавны
962,lachen::V,рахсемс,серавны
963,rühren::V,токамс седи,сьӧлӧм вӧрзьӧтны
964,weinen::V,авардемс,горзыны
965,schimpfen::V,сюцемс,видчыны
966,sich ärgern::V,кяжиямс,лёкавны
967,sich fürchten::V,пелемс,повны
968,fürchten::V,пелемс,повны
969,fliehen::V,ворьгодемс,пышшыны
970,flüchten::V,ша́домс,пышшыны
971,flüchten::V,во́рьгодемс,пышшыны
972,sehen::V,няемс,адззыны
973,anschauen::V,ваномс,видзӧтны
974,ansehen::V,ваномс,видзӧтны
975,hören::V,марямс,кывны
976,zuhören::V,ку́лхдоньомс,кывзыны
977,probieren::V,варжамс,пешлыны
978,riechen::V,никса́мс,дукавны
979,fühlen::V,марямс,кывны
980,scheinen::V,ня́евомс,декуйтчыны
981,zu sehen sein::V,ня́евомс,тыдавны
982,vernehmen::V,марямс,тӧдмавны
983,frieren::V,паломс,гегдыны
984,frieren::V,кельмомс,гегдыны
985,tun::V,тиемс,керны
986,können::V,маштомс,вермыны
987,wollen::V,-не-,мӧдны
988,anfangen::V,ушедомс,петны
989,beenden::V,аде́ламс,ештӧтны
990,beenden::V,аде́ламс,керыштны
991,aufhören::V,лоткамс,дугдыны
992,gelingen::V,удалакшнемс,шогмыны
993,geraten::V,лисемс,мыччисьны
994,öffnen::V,панжемс,осьтны
995,schließen::V,сёлгомс,пӧднавны
996,stellen::V,путомс,сувтӧтны
997,setzen::V,озафнемс,пуксьӧтны
998,setzen::V,озавтнемс,пуксьӧтны
999,legen::V,путомс,пуктыны
1000,berühren::V,токамс,вӧрзьӧтны
1001,verbinden::V,сотомс,йитны
1002,bedecken::V,комачамс,вевттьыны
1003,bedecken::V,вельхтямс,вевттьыны
1004,aufhängen::V,повфтамс,ӧшӧтны
1005,anzünden::V,крьвя́стемс,ӧзтыны
1006,aufheben::V,кеподемс,лэбтыны
1007,aufheben::V,касфтомс,лэбтыны
1008,zurücklassen::V,ка́домс,кольны
1009,verlieren::V,юма́фтомс,ӧштыны
1010,fallen lassen::V,прафтомс,уськӧтны
1011,machen::V,тиемс,керны
1012,herstellen::V,анокламс,вӧчны
1013,bauen::V,путомс,строитны
1014,reparieren::V,петемс,вочны
1015,verbessern::V,цебярьгофтомс,бурсьӧтны
1016,ändern::V,полафтомс,вежны
1017,graben::V,шу́вомс,гарйыны
1018,graben::V,та́ргамс,гарйыны
1019,beugen::V,мяндемс,кусіньтны
1020,biegen::V,комафтомс,чукыльтыштны
1021,drehen::V,шо́вамс,бергӧтны
1022,drehen::V,ша́рфнемс,бергӧтны
1023,wenden::V,ша́рфтомс,бергӧтны
1024,umdrehen::V,шарфтомс,бергӧтны
1025,heben::V,ке́подемс,лэбтыны
1026,hochheben::V,ке́подемс,лэбтыны
1027,hochheben::V,ка́сфтомс,лэбтыны
1028,ergreifen::V,фатямс,кватитны
1029,halten::V,кирдемс,видзны
1030,drücken::V,люпшта́мс,личкыны
1031,schieben::V,шашфтомс,тойлавны
1032,kratzen::V,а́нгорямс,шаркӧтны
1033,kratzen::V,киськоря́мс,шаркӧтны
1034,lecken::V,нолсемс,нювны
1035,beißen::V,сускомс,йирны
1036,abreißen::V,сяземс,орӧтны
1037,abschneiden::V,керомс,шӧрыштны
1038,abschneiden::V,керомс,вундыштны
1039,binden::V,сотомс,гӧрдззыны
1040,stecken::V,сялгомс,мӧртны
1041,brechen::V,си́ннемс,жугдыны
1042,brechen::V,ка́лафтомс,жугдыны
1043,klopfen::V,чакамс,зукӧтны
1044,klopfen::V,чакиемс,зукӧтны
1045,hauen::V,шавомс,желльыны
1046,hauen::V,пиксомс,желльыны
1047,kleben::V,пе́тфнемс,лякӧтны
1048,reiben::V,шо́вамс,зыртны
1049,streichen::V,вадемс,мавтны
1050,schleifen::V,шо́вамс,кыскыны
1051,schneiden::V,керомс,вундавны
1052,rütteln::V,та́рфтомс,шатлавны
1053,schütteln::V,шука́демс,зыбӧтны
1054,schwenken::V,яфодемс,ӧвтны
1055,schwenken::V,яфодемс,макайтны
1056,schütten::V,каямс,кисьтны
1057,schütten::V,нюрьхтя́мс,кисьтны
1058,füllen::V,пяшкодемс,тыртны
1059,füllen::V,пяшкодемс,тырсьӧтны
1060,einwickeln::V,тапардамс,тубны
1061,tragen::V,кандомс,новйӧтны
1062,schleppen::V,ускомс,кыскыны
1063,ziehen::V,ускомс,кыскыны
1064,aufbewahren::V,ванфтомс,видзны
1065,werfen::V,ёрямс,шентывлыны
1066,fangen::V,кунда́мс,кутны
1067,packen::V,фатямс,кутасьны
1068,packen::V,фатямс,кватитны
1069,verstecken::V,кяшемс,дзебны
1070,teilen::V,явомс,торйӧтны
1071,schicken::V,кучемс,иньдыны
1072,bringen::V,кандомс,вайны
1073,bringen::V,пачфтемс,вайны
1074,hinzufügen::V,пу́томс та́га,содтыны
1075,hinzufügen::V,ма́ксомс та́га,содтыны
1076,bekommen::V,сявомс,получитны
1077,erhalten::V,сявомс,получитны
1078,nehmen::V,сявомс,босьтны
1079,wählen::V,ко́чкамс,бӧрйыны
1080,auswählen::V,кочкамс,бӧрйыны
1081,bewahren::V,ванфтомс,видзны
1082,behindern::V,шорямс,падтыны
1083,verderben::V,коламс,изводавны
1084,verderben::V,гастямс,изводавны
1085,beschädigen::V,тиендемс зиян,паздыны
1086,zerbrechen::V,тапамс,паздыны
1087,zerreißen::V,сяземс,косявны
1088,zerstören::V,ка́лафтомс,паздыны
1089,verbrennen::V,пълхта́мс,сотны
1090,geben::V,ма́ксомс,сетны
1091,reichen::V,максомс,сетны
1092,schenken::V,каземс,козьнавны
1093,versprechen::V,ма́ксомс вал,кӧсйыны
1094,wünschen::V,арьсемс,бурсьыны
1095,loben::V,шна́мс,ошкыны
1096,küssen::V,палсемс,окавны
1097,wiegen::V,нюря́фтомс,тюттьӧтны
1098,zudecken::V,вельхтямс,вевттьыны
1099,wecken::V,стя́фтомс,саймӧтны
1100,wecken::V,съ́ргозьфтемс,саймӧтны
1101,zeigen::V,няфтемс,мыччавны
1102,führen::V,вятемс,нуӧтны
1103,lehren::V,тонафтомс,велӧтны
1104,unterrichten::V,тонафтомс,велӧтны
1105,aufziehen::V,касфтомс,быдтыны
1106,leiten::V,вятемс,юравны
1107,leiten::V,вятемс,веськӧтлыны
1108,antreiben::V,вятемс,тэрмӧтны
1109,lassen::V,кошардомс,-ӧтыны
1110,einladen::V,тердемс,корны
1111,einladen::V,серьгядемс,корны
1112,vereinigen::V,пуроптомс,ӧтувтны
1113,vereinigen::V,пуроптомс,ӧтлаавны
1114,vereinigen::V,кочкамс марса,ӧтувтны
1115,vereinigen::V,кочкамс марса,ӧтлаавны
1116,besuchen::V,варжамс,пыравлыны
1117,treffen::V,васьфтомс,пантавны
1118,sich versammeln::V,кочкавомс,ӧксьыны
1119,spielen::V,налхксемс,орсны
1120,singen::V,морамс,сьывны
1121,tanzen::V,кштимс,йӧктыны
1122,sich trennen::V,явомс,торьясьны
1123,verlassen::V,кадондомс,кольны
1124,retten::V,идемс,мынтны
1125,retten::V,араламс,мынтны
1126,bewachen::V,ваномс,смекайтны
1127,schützen::V,а́раламс,дорйыны
1128,verteidigen::V,а́раламс,дорйыны
1129,sich schlagen::V,тюремс,тышкасьны
1130,schießen::V,ляцемс,лыйны
1131,siegen::V,сяськомс,вермыны
1132,ärgern::V,кяжияфтомс,лӧгӧтны
1133,schlagen::V,токамс,базнитны
1134,treten::V,тапамс,чужьявны
1135,stechen::V,пупамс,бытшкыны
1136,stechen::V,сялгомс,бытшкыны
1137,stoßen::V,тостядемс,тапкыны
1138,stoßen::V,тостядемс,тойыштны
1139,stehlen::V,саламс,гусявны
1140,stören::V,шорсемс,костіавны
1141,belästigen::V,токсамс,назыляйтны
1142,belästigen::V,аф кадомс ваймама,назыляйтны
1143,verbergen::V,кяшемс,дзебны
1144,täuschen::V,васькафтомс,бӧбӧтны
1145,täuschen::V,васькафтомс,пӧрьявны
1146,täuschen::V,кяльготнемс,бӧбӧтны
1147,täuschen::V,кяльготнемс,пӧрьявны
1148,betrügen::V,васькафнемс,муклачитны
1149,töten::V,шавомс,вийны
1150,töten::V,аде́ламс,вийны
1151,wohnen::V,эрямс,овны
1152,arbeiten::V,покодемс,уджавны
1153,sammeln::V,кочкамс,ӧктыны
1154,sammeln::V,пу́роптомс,ӧктыны
1155,pflücken::V,фатнемс,судзлавны
1156,pflücken::V,нотфнемс,судзлавны
1157,jagen::V,кунда́мс,вӧравны
1158,fischen::V,калонь кунда́мс,чериавны
1159,fassen::V,кунда́мс,кутны
1160,hüten::V,ваномс,вердны
1161,hüten::V,ваномс,йирсьӧтны
1162,treiben::V,панемс,вашӧтны
1163,anbinden::V,сотомс,кӧртавны
1164,füttern::V,трямс,вердны
1165,füttern::V,а́ндомс,вердны
1166,melken::V,потямс,высьтыны
1167,melken::V,потямс,чилькӧтны
1168,hacken::V,лазондомс,керавны
1169,gießen::V,валомс,киськавны
1170,reifen::V,кенеремс,кисьмыны
1171,zubereiten::V,анокламс,лӧсьӧтны
1172,kochen::V,пидемс,пуны
1173,backen::V,пидемс,пӧжавны
1174,braten::V,пуштомс,жаритны
1175,umrühren::V,шорямс,соравны
1176,stricken::V,кодамс,домавны
1177,nähen::V,стамс,вурны
1178,färben::V,а́рхтомс,краситны
1179,reinigen::V,ва́ткамс,весӧтны
1180,reinigen::V,а́роптомс,весӧтны
1181,waschen::V,муськомс,пеславны
1182,abwischen::V,нардамс,чышкыны
1183,spülen::V,оргалдомс,гывьявны
1184,fegen::V,тяемс,чышкыны
1185,kehren::V,тяемс,чышкыны
1186,baden::V,э́шелямс,купайтчыны 
1187,sich waschen::V,штамс,миссьыны
1188,ausziehen::V,кайсефтемс,гыжтӧтны
1189,ausziehen::V,кайсефтемс,пӧрччавны
1190,anziehen::V,ща́фтомс,пасьтавны
1191,sich anziehen::V,щамс,пасьтасьны
1192,kämmen::V,се́ендемс,сынавны
1193,schmücken::V,на́ряжамс,баситны
1194,schmücken::V,ма́зоптомс,баситны
1195,sagen::V,азомс,висьтавны
1196,sagen::V,мярьгомс,висьтавны
1197,sprechen::V,корхтамс,шуны
1198,reden::V,корхнемс,баитны
1199,sich unterhalten::V,корхнемс,сёрнитны
1200,fragen::V,ки́зефтемс,юавны
1201,bitten::V,а́намс,корны
1202,bitten::V,ве́шемс,корны
1203,erzählen::V,а́зондомс,висьтавны
1204,mitteilen::V,азомс,висьтавны
1205,nennen::V,лемдемс,нимтны
1206,nennen::V,путомс лем,нимтны
1207,rufen::V,серьгядемс,китсавны
1208,rufen::V,серьгядемс,корны
1209,rufen::V,серьгядемс,чукӧстны
1210,prahlen::V,шна́фтомс пря́,ошшасьны
1211,übersetzen::V,ётафтомс,вуджӧтны
1212,denken::V,арьсемс,чайтны
1213,glauben::V,кемамс,веритны
1214,bemerken::V,ня́емс,казявны
1215,erkennen::V,содамс,тӧдсавны
1216,begreifen::V,сатомс,вежӧртны
1217,verstehen::V,шарьхкодемс,кывны
1218,lernen::V,тонафнемс,велӧтчыны
1219,wissen::V,со́дамс,тӧдны
1220,sich erinnern an::V,лятфтамс,касьтывны
1221,vergessen::V,юкстамс,вунӧтны
1222,messen::V,ункснемс,меряйтны
1223,zählen::V,лу́вомс,лыддьыны
1224,zählen::V,а́рьсемс,лыддьыны
1225,rechnen::V,лувомс,лыддьыны
1226,lesen::V,лувомс,лыддьӧтны
1227,lesen::V,морафтомс,лыддьӧтны
1228,malen::V,рисова́ндамс,
1229,zeichnen::V,рисова́ндамс,гижмавны
1230,schreiben::V,сёрмадомс,гижны
1231,besitzen::V,улемс азоркс,лоны
1232,kaufen::V,рамамс,небны
1233,verkaufen::V,мимс,вузавны
1234,bezahlen::V,пандомс,вештыны
1235,zahlen::V,па́ндомс,вештыны
1236,beherrschen::V,азорондамс,
1237,ertragen::V,кирдемс,терпитны
1238,Netz::N,,кыйӧт
