,Concept_ID,uk,lt
452,Salz::N,сіль,druska
453,Suppe::N,суп,sriuba
454,Honig::N,мед,medus
455,Milch::N,молоко,pienas
456,Tee::N,чай,arbata
457,Leder::N,шкіра,oda
458,Wolle::N,шерсть,vilna
459,Stoff::N,тканина,audeklas
460,Nadel::N,голка,adata
461,Faden::N,нитка,gija
462,Faden::N,нитка,siūlas
463,Knopf::N,ґудзик,saga
464,Knoten::N,вузол,mazgas
465,Farbe::N,фарба,dažai
466,Kleidung::N,одяг,rūbai
467,Kleidung::N,одяг,drabužiai
468,Kleidung::N,убрання,rūbai
469,Kleidung::N,убрання,drabužiai
470,Hemd::N,сорочка,marškiniai
471,Kragen::N,комір,apykaklė
472,Ärmel::N,рукав,rankovė
473,Hose::N,брюки,kelnės
474,Gürtel::N,пояс,juosta
475,Gürtel::N,пояс,diržas
476,Mütze::N,шапка,kepurė
477,Schuh::N,ботинок,batas
478,Stiefel::N,чобіт,auliniai batai
479,Ring::N,кільце,žiedas
480,Band::N,стрічка,kaspinas
481,Kamm::N,гребінець,šukos
482,Spiegel::N,дзеркало,veidrodis
483,Riemen::N,ремінь,diržas
484,Schnur::N,вірьовка,virvė
485,Leine::N,шворка,pavadėlis
486,Decke::N,ковдра,antklodė
487,Kissen::N,подушка,pagalvė
488,Kissen::N,подушка,priegalvis
489,Tuch::N,хустка,skarelė
490,Handtuch::N,рушник,rankšluostis
491,Kraft::N,сила,jėga
492,Stärke::N,сила,stiprumas
493,Gesundheit::N,здоров’я,sveikata
494,Krankheit::N,хвороба,liga
495,Schmerz::N,біль,skausmas
496,Wunde::N,рана,žaizda
497,Fieber::N,гарячка,karštis
498,Arznei::N,ліки,vaistas
499,Brücke::N,міст,tiltas
500,Brunnen::N,колодязь,šulinys
501,Weide::N,пасовище,ganykla
502,Weide::N,пасовище,gluosnis
503,Pfad::N,стежка,takas
504,Weg::N,шлях,kelias
505,Weg::N,дорога,kelias
506,Straße::N,вулиця,gatvė
507,Dorf::N,село,kaimas
508,Dorf::N,село,sodžius
509,Stadt::N,місто,miestas
510,Brief::N,лист,laiškas
511,Buch::N,книга,knyga
512,Buch::N,книжка,knyga
513,Buchstabe::N,буква,raidė
514,Buchstabe::N,літера,raidė
515,Zeitung::N,газета,laikraštis
516,Leben::N,життя,gyvybė
517,Leben::N,життя,gyvenimas
518,Tod::N,смерть,mirtis
519,Grab::N,могила,kapas
520,Kirche::N,церква,bažnyčia
521,Sünde::N,гріх,nuodėmė
522,Sünde::N,гріх,nusidėjimas
523,Gott::N,бог,dievas
524,Arbeiter::N,робітник,darbininkas
525,Chef::N,хазяїн,šefas
526,Chef::N,хазяїн,vadovas
527,Chef::N,хазяїн,viršininkas
528,Meister::N,умілець,meistras
529,Arzt::N,лікар,gydytojas
530,Lehrer::N,вчитель,mokytojas
531,Geld::N,гроші,pinigai
532,Geschäft::N,заняття,biznis
533,Laden::N,магазин,krautuvė
534,Laden::N,магазин,parduotuvė
535,Laden::N,крамниця,krautuvė
536,Laden::N,крамниця,parduotuvė
537,Preis::N,ціна,kaina
538,Ware::N,товар,prekė
539,Nutzen::N,вигода,nauda
540,Nutzen::N,вигода,pelnas
541,Nutzen::N,користь,nauda
542,Nutzen::N,користь,pelnas
543,Reichtum::N,багатство,turtas
544,Welt::N,світ,pasaulis
545,Land::N,країна,žemė
546,Land::N,країна,šalis
547,Staat::N,держава,valstija
548,König::N,король,karalius
549,Macht::N,влада,galia
550,Macht::N,влада,valdžia
551,Grenze::N,кордон,riba
552,Grenze::N,кордон,siena
553,Krieg::N,війна,karas
554,Feind::N,ворог,priešas
555,Gewalt::N,насильство,jėga
556,Gewalt::N,насильство,smurtas
557,Gewalt::N,насильство,prievarta
558,Kampf::N,бій,kova
559,Kampf::N,боротьба,kova
560,Bogen[Waffe]::N,лук,lankas
561,Pfeil::N,стріла,strėlė
562,Gewehr::N,рушниця,šautuvas
563,Gewehr::N,гвинтівка,šautuvas
564,Fehler::N,помилка,klaida
565,Lüge::N,брехня,melas
566,Schaden::N,шкода,nuostolis
567,Schaden::N,шкода,apgadinimas
568,Schaden::N,збиток,nuostolis
569,Schaden::N,збиток,apgadinimas
570,Unglück::N,нещастя,nelaimė
571,Schuld::N,провина,kaltė
572,Alter::N,вік,amžius
573,Alter::N,літа,amžius
574,Schluss::N,кінець,pabaiga
575,Zeit::N,час,laikas
576,Tag::N,день,diena
577,Morgen::N,ранок,rytas
578,Mittag::N,південь,vidurdienis
579,Abend::N,вечір,vakaras
580,Nacht::N,ніч,naktis
581,Woche::N,тиждень,savaitė
582,Monat::N,місяць,mėnuo
583,Jahr::N,рік,metai
584,Frühling::N,весна,pavasaris
585,Sommer::N,літо,vasara
586,Herbst::N,осінь,ruduo
587,Winter::N,зима,žiema
588,Januar::N,січень,sausis
589,Februar::N,лютий,vasaris
590,März::N,березень,kovas
591,April::N,квітень,balandis
592,Mai::N,травень,gegužė
593,Juni::N,червень,birželis
594,Juli::N,липень,liepa
595,August::N,серпень,rugpjūtis
596,September::N,вересень,rugsėjis
597,Oktober::N,жовтень,spalis
598,November::N,листопад,lapkritis
599,Dezember::N,грудень,gruodis
600,Montag::N,понеділок,pirmadienis
601,Dienstag::N,вівторок,antradienis
602,Mittwoch::N,середа,trečiadienis
603,Donnerstag::N,четвер,ketvirtadienis
604,Freitag::N,п’ятниця,penktadienis
605,Samstag::N,субота,šeštadienis
606,Sonntag::N,неділя,sekmadienis
607,groß::A,великий,didis
608,groß::A,великий,didelis
609,klein::A,малий,mažas
610,klein::A,маленький,mažas
611,lang::A,довгий,ilgas
612,kurz::A,короткий,trumpas
613,breit::A,широкий,platus
614,schmal::A,вузький,smulkus
615,dicht::A,густий,tankus
616,dick[Gegenstand]::A,товстий,storas
617,dünn::A,тонкий,plonas
618,fein::A,дрібний,smulkus
619,fest::A,міцний,kietas
620,fest::A,міцний,tvirtas
621,flach::A,плоский,lėkštas
622,flach::A,плоский,plokščias
623,glatt::A,рівний,slidus
624,glatt::A,гладенький,slidus
625,hart::A,твердий,kietas
626,weich::A,м’який,minkštas
627,rund::A,круглий,apvalus
628,rund::A,круглий,apskritas
629,spitz::A,гострокінцевий,aštrus
630,spitz::A,гострокінцевий,smailus
631,scharf::A,гострий,aštrus
632,stumpf::A,тупий,bukas
633,stumpf::A,тупий,atšipęs
634,schwer::A,важкий,sunkus
635,schön::A,вродливий,gražus
636,heiß::A,жаркий,karštas
637,heiß::A,гарячий,karštas
638,warm::A,теплий,šiltas
639,kalt::A,холодний,šaltas
640,kühl::A,прохолодний,vėsus
641,kühl::A,прохолодний,bejausmis
642,frisch::A,свіжий,šviežias
643,feucht::A,вогкий,drėgnas
644,nass::A,мокрий,šlapias
645,trocken::A,сухий,sausas
646,voll::A,повний,pilnas
647,leer::A,пустий,tuščias
648,offen::A,відкритий,atviras
649,geschlossen::A,закритий,uždaras
650,geschlossen::A,закритий,uždarytas
651,geschlossen::A,зачинений,uždaras
652,geschlossen::A,зачинений,uždarytas
653,sauber::A,чистий,švarus
654,sauber::A,охайний,švarus
655,schmutzig::A,брудний,nešvarus
656,schmutzig::A,брудний,purvinas
657,roh::A,сирий,žalias
658,reif::A,зрілий,prinokęs
659,reif::A,зрілий,pribrendęs
660,lecker::A,смачний,gardus
661,süß::A,солодкий,saldus
662,bitter::A,гіркий,kartus
663,sauer::A,кислий,gižus
664,sauer::A,кислий,rūgštus
665,hell::A,світлий,šviesus
666,hell::A,світлий,skaistus
667,dunkel::A,темний,tamsus
668,schwarz::A,чорний,juodas
669,weiß::A,сивий,baltas
670,rot::A,червоний,raudonas
671,gelb::A,жовтий,geltonas
672,blau::A,синій,mėlynas
673,grün::A,зелений,žalias
674,grau::A,сірий,pilkas
675,bunt::A,барвистий,margas
676,bunt::A,барвистий,spalvotas
677,billig::A,дешевий,pigus
678,teuer::A,дорогий,brangus
679,wertvoll::A,цінний,vertingas
680,blind::A,сліпий,aklas
681,taub::A,глухий,kurčias
682,kräftig::A,могутній,stiprus
683,stark::A,сильний,stiprus
684,schwach::A,слабкий,silpnas
685,fett::A,жирний,riebus
686,fett::A,товстий,riebus
687,schlank::A,тонкий,laibas
688,schlank::A,тонкий,lieknas
689,schlank::A,стрункий,laibas
690,schlank::A,стрункий,lieknas
691,hübsch::A,чарівний,gražus
692,böse::A,злий,blogas
693,böse::A,лихий,blogas
694,dumm::A,дурний,paikas
695,dumm::A,дурний,kvailas
696,faul::A,ледачий,tingus
697,fleißig::A,старанний,stropus
698,fleißig::A,старанний,kruopštus
699,geizig::A,скупий,šykštus
700,klug::A,мудрий,sumanus
701,klug::A,мудрий,protingas
702,klug::A,розумний,sumanus
703,klug::A,розумний,protingas
704,geschickt::A,умілий,apsukrus
705,lieb::A,милий,mielas
706,lustig::A,веселий,smagus
707,lustig::A,веселий,linksmas
708,sanft::A,лагідний,švelnus
709,sanft::A,лагідний,minkštas
710,hungrig::A,голодний,alkanas
711,krank::A,слабий,ligotas
712,krank::A,слабий,sergantis
713,nackt::A,голий,nuogas
714,traurig::A,сумний,liūdnas
715,lebendig::A,живий,gyvas
716,gut::A,добрий,geras
717,schlecht::A,поганий,blogas
718,schlecht::A,поганий,prastas
719,schlecht::A,кепський,blogas
720,schlecht::A,кепський,prastas
721,richtig::A,правильний,tikras
722,richtig::A,правильний,teisingas
723,schlimm::A,бридкий,blogas
724,schlimm::A,бридкий,prastas
725,wahr::A,справжній,tikras
726,alt::A,старий,senas
727,neu::A,новий,naujas
728,ehemalig::A,колишній,buvęs
729,alt[Lebewesen]::A,старий,pagyvenęs
730,jung::A,молодий,jaunas
731,arm::A,бідний,neturtingas
732,reich::A,багатий,turtingas
733,bekannt::A,знайомий,žinomas
734,bekannt::A,знайомий,pažįstamas
735,berühmt::A,славетний,žymus
736,berühmt::A,славетний,garsus
737,fremd::A,чужий,svetimas
738,verschieden::A,різний,įvairus
739,nah::A,близький,artimas
740,fern::A,далекий,tolimas
741,linker::A,лівий,kairys
742,rechter::A,правий,dešinys
743,anderer::A,інакший,kitas
744,erster::A,перший,pirmas
745,zweiter::A,другий,antras
746,dritter::A,третій,trečias
747,letzter::A,останній,paskutinis
748,allein::ADV,сам,vienas
749,allein::ADV,один,vienas
750,auf einmal::ADV,відразу,iš karto
751,zusammen::ADV,разом,kartu
752,zusammen::ADV,разом,drauge
753,zusammen::ADV,спільно,kartu
754,zusammen::ADV,спільно,drauge
755,lange::ADV,довго,ilgai
756,plötzlich::ADV,раптом,staiga
757,sofort::ADV,зараз,tuojau
758,später::ADV,пізніше,vėliau
759,später::ADV,пізніше,paskiau
760,jetzt::ADV,тепер,dabãr
761,heute::ADV,сьогодні,šiandien
762,morgen::ADV,завтра,rytoj
763,bald::ADV,незабаром,greitai
764,bald::ADV,незабаром,netrukus
765,dann::ADV,потім,po to
766,gestern::ADV,вчора,vakar
767,einst::ADV,колись,kadaise
768,einst::ADV,колись,kitą kartą
769,damals::ADV,тоді,anuomet
770,damals::ADV,тоді,anuokart
771,danach::ADV,згодом,po to
772,danach::ADV,згодом,paskui
773,vorher::ADV,раніше,anksčiau
774,zuerst::ADV,спершу,pirma
775,zuerst::ADV,спершу,iš pradžių̃
776,zuerst::ADV,спочатку,pirma
777,zuerst::ADV,спочатку,iš pradžių̃
778,einmal::ADV,один раз,kartą
779,einmal::ADV,один раз,vieną kartą
780,manchmal::ADV,іноді,kai kada
781,manchmal::ADV,інколи,kai kada
782,oft::ADV,часто,dažnai
783,immer::ADV,завжди,visada
784,immer::ADV,завжди,visuomet
785,niemals::ADV,ніколи,niekada
786,niemals::ADV,ніколи,niekuomet
787,hier::ADV,тут,čia
788,hierhin::ADV,сюди,šen
789,hierhin::ADV,сюди,čionai
790,von hier::ADV,звідси,iš čia
791,dort::ADV,там,ten
792,dort::ADV,там,tenai
793,dorthin::ADV,туди,ten
794,dorthin::ADV,туди,ten link
795,geradeaus::ADV,прямо,tiesiai
796,vorwärts::ADV,вперед,pirmyn
797,rückwärts::ADV,назад,atbulai
798,zurück::ADV,назад,atgal
799,unten::ADV,внизу,žemai
800,unten::ADV,внизу,apačioje
801,hinab::ADV,вниз,žemyn
802,oben::ADV,вгорі,viršuj
803,hinauf::ADV,вгору,aukštyn
804,hinauf::ADV,вгору,į viršų
805,überall::ADV,скрізь,visur
806,nicht::ADV,не,ne
807,ein wenig::ADV,трохи,truputį
808,ein wenig::ADV,небагато,truputį
809,kaum::ADV,ледве,vos
810,sehr::ADV,дуже,labai
811,sehr::ADV,дуже,baisiai
812,so::ADV,так,taip
813,noch::ADV,ще,dar
814,nur::ADV,лише,tik
815,nur::ADV,лише,vien
816,nur::ADV,тільки,tik
817,nur::ADV,тільки,vien
818,schon::ADV,вже,jau
819,wieder::ADV,знову,vėl
820,wieder::ADV,знову,iš naujo
821,vergebens::ADV,дарма,veltui
822,vergebens::ADV,дарма,bergždžiai
823,vor::PRP,перед,prieš
824,hinter::PRP,ззаду,už
825,hinter::PRP,позаду,už
826,unter::PRP,під,po
827,durch::PRP,крізь,pro
828,durch::PRP,крізь,per
829,neben::PRP,біля,prie
830,neben::PRP,біля,šalia
831,zwischen::PRP,між,tarp
832,wegen::PRP,з-за,dėl
833,wegen::PRP,з-за,dėlei
834,wegen::PRP,через,dėl
835,wegen::PRP,через,dėlei
836,dies::PRN,це,šis
837,dies::PRN,це,šitas
838,das::PRN,то,tat
839,alles::PRN,все,visas
840,ich::PRN,я,aš
841,du::PRN,ти,tu
842,er::PRN,він,jis
843,wir::PRN,ми,mes
844,ihr::PRN,ви,jūs
845,sie::PRN,вони,ji
846,sie::PRN,вони,jos
847,was::FPRN,що,kas
848,wer::FPRN,хто,kas
849,wo::FADV,де,kur
850,wohin::FADV,куди,kur
851,wohin::FADV,куди,kur link
852,wie::FADV,як,kaip
853,warum::FADV,чому,kod̃ėl
854,warum::FADV,чому,dėl ko
855,wieviel::FNUM,скільки,kiek
856,eins::NUM,один,vienas
857,zwei::NUM,два,du
858,drei::NUM,три,trys
859,vier::NUM,чотири,keturi
860,fünf::NUM,п’ять,penki
861,sechs::NUM,шість,šeši
862,sieben::NUM,сім,septyni
863,acht::NUM,вісім,aštuoni
864,neun::NUM,дев’ять,devyni
865,zehn::NUM,десять,dešimt
866,elf::NUM,одинадцять,vienuolika
867,zwölf::NUM,дванадцять,dvylika
868,zwanzig::NUM,двадцять,dvidešimt
869,dreißig::NUM,тридцять,trisdešimt
870,vierzig::NUM,сорок,keturiasdešimt
871,fünfzig::NUM,п’ятдесят,penkiasdešimt
872,sechzig::NUM,шістдесят,šešiasdešimt
873,siebzig::NUM,сімдесят,septyniasdešimt
874,achtzig::NUM,вісімдесят,aštuoniasdešimt
875,neunzig::NUM,дев’яносто,devyniasdešimt
876,hundert::NUM,сто,šimtas
877,tausend::NUM,тисяча,tūkstantis
878,und::CNJ,і,ĩr
879,oder::CNJ,або,ar
880,oder::CNJ,або,arba
881,stehen::V,стояти,stovėti
882,sitzen::V,сидіти,sėdėti
883,liegen::V,лежати,gulėti
884,hängen::V,висіти,kyboti
885,hängen::V,висіти,kabėti
886,werden::V,стати,taptis
887,werden::V,стати,darytis
888,werden::V,робитися,taptis
889,werden::V,робитися,darytis
890,passieren::V,трапитися,atsitikti
891,passieren::V,трапитися,pasitaikyti
892,beginnen::V,початися,prasid́ėti
893,enden::V,кінчитися,baigtis
894,wechseln::V,мінятися,keistis
895,wechseln::V,мінятися,pasikeisti
896,aufgehen[Sonne]::V,зійти,tekėti
897,aufgehen[Sonne]::V,зійти,patekėti
898,untergehen[Sonne]::V,зайти,leistis
899,untergehen[Sonne]::V,зайти,nusileisti
900,scheinen[Sonne]::V,світити,šviesti
901,donnern::V,гриміти,griausti
902,donnern::V,гриміти,griaudėti
903,wehen::V,віяти,pūsti
904,strömen::V,литися,lietis
905,strömen::V,литися,plūsti
906,fließen::V,текти,tekėti
907,sich drehen::V,обертатися,suktis
908,sich drehen::V,обертатися,pasisukti
909,schwanken::V,коливатися,svyruoti
910,schwingen::V,хитатися,suptis
911,schwingen::V,гойдатися,suptis
912,fallen::V,падати,pulti
913,fallen::V,падати,kristi
914,brennen::V,горіти,degti
915,rauchen::V,диміти,rūkyti
916,regnen::V,дощити,lyti
917,gefrieren::V,змерзнути,užšalti
918,tauen::V,танути,tirpti
919,schmelzen::V,плавитися,lydytis
920,trocknen::V,сохнути,džiūti
921,sieden::V,кипіти,virti
922,faulen::V,гнити,pūti
923,verfaulen::V,згнити,švinkti
924,reißen::V,рватися,plyšti
925,reißen::V,рватися,trūkti
926,versinken::V,тонути,skę̃sti
927,versinken::V,тонути,grimzti
928,vergehen::V,проходити,praeiti
929,erscheinen::V,з’явитися,pasirodyti
930,verschwinden::V,щезнути,dingti
931,verschwinden::V,щезнути,išnykti
932,verschwinden::V,щезнути,pranykti
933,verschwinden::V,зникнути,dingti
934,verschwinden::V,зникнути,išnykti
935,verschwinden::V,зникнути,pranykti
936,sinken::V,спадати,kristi
937,abnehmen::V,поменшитися,mažėti
938,abnehmen::V,поменшитися,silpnėti
939,zunehmen::V,збільшуватися,didėti
940,zunehmen::V,збільшуватися,padaugėti
941,steigen::V,підніматися,kilti
942,wachsen::V,рости,augti
943,glänzen::V,блищати,blizgėti
944,funkeln::V,блискати,žibėti
945,lärmen::V,шуміти,triukšmauti
946,läuten::V,дзвонити,skambinti
947,klingeln::V,дзвонити,skambinti
948,klirren::V,дзвякати,žvangėti
949,brausen::V,бушувати,šniokšti
950,rauschen::V,шелестіти,ošti
951,rauschen::V,шелестіти,šlamėti
952,klingen::V,лунати,skardėti
953,klingen::V,звучати,skardėti
954,bellen::V,гавкати,loti
955,heulen::V,вити,kaukti
956,heulen::V,вити,staugti
957,blasen::V,дунути,pūsti
958,pfeifen::V,свистіти,švilpti
959,pfeifen::V,свистіти,švilpauti
960,schreien::V,кричати,šaukti
961,stöhnen::V,стогнати,dejuoti
962,stöhnen::V,стогнати,aimanuoti
963,zittern::V,тремтіти,virpėti
964,leben::V,жити,gyventi
965,geboren werden::V,народитися,gimti
966,atmen::V,дихати,alsuoti
967,atmen::V,дихати,kvėpuoti
968,trinken::V,пити,gerti
969,essen::V,їсти,valgyti
970,schlucken::V,ковтати,praryti
971,müde werden::V,втомитися,nuvargti
972,müde werden::V,втомитися,privargti
973,einschlafen::V,заснути,užmigti
974,schlafen::V,спати,miegoti
975,aufwachen::V,прокинутися,pabusti
976,aufstehen::V,встати,keltis
977,aufstehen::V,встати,atsikelti
978,sich erholen::V,відпочивати,pailsėti
979,sich erholen::V,відпочивати,poilsiauti
980,krank werden::V,захворіти,susirgti
981,krank sein::V,хворіти,sirgti
982,schmerzen::V,боліти,sopėti
983,schmerzen::V,боліти,skaudėti
984,husten::V,кашляти,kosėti
985,genesen::V,одужати,sveikti
986,genesen::V,одужати,taisytis
987,genesen::V,видужати,sveikti
988,genesen::V,видужати,taisytis
989,sterben::V,померти,mirti
990,sterben::V,померти,numirti
991,umkommen::V,згинути,žūti
992,sich bewegen::V,рухатися,judėti
993,sich bewegen::V,рухатися,pasijudinti
994,sich rühren::V,ворушитися,krutėti
995,sich erheben::V,встати,pakilti
996,sich erheben::V,встати,atsikelti
997,sich setzen::V,сісти,sėstis
998,sich setzen::V,сісти,atsisėsti
999,hinfallen::V,упасти,parkristi
1000,hinfallen::V,упасти,pargriūti
1001,laufen::V,ходити,eiti
1002,schreiten::V,крокувати,žengti
1003,schreiten::V,крокувати,žingsniuoti
1004,spazierengehen::V,гуляти,pasivaikščioti
1005,eilen::V,спішити,skubėti
1006,sich beeilen::V,поспішати,paskub́ėti
1007,sich beeilen::V,поспішати,pasiskubinti
1008,sausen::V,мчатися,dumti
1009,sausen::V,мчатися,lėkti
1010,rennen::V,бігати,bėgti
1011,springen::V,скакати,šokti
1012,springen::V,стрибати,šokti
1013,klettern::V,лазити,kopti
1014,schaukeln::V,гойдатися,supti
1015,schaukeln::V,гойдатися,linguoti
1016,kriechen::V,повзати,ropoti
1017,kriechen::V,повзати,šliaužti
1018,schwimmen::V,пливти,plaukti
1019,schwimmen::V,плавати,plaukti
1020,tauchen::V,пірнати,nerti
1021,rudern::V,гребти,irtis
1022,rudern::V,гребти,irkluoti
1023,rudern::V,веслувати,irtis
1024,rudern::V,веслувати,irkluoti
1025,fahren::V,їхати,važiuoti
1026,fahren::V,їхати,važinėti
1027,fliegen::V,літати,lėkti
1028,fliegen::V,літати,skristi
1029,gehen::V,іти,eiti
1030,weggehen::V,піти,išeiti
1031,abfahren::V,від’їхати,išvykti
1032,abfahren::V,від’їхати,išvažiuoti
1033,abfahren::V,відправитися,išvykti
1034,abfahren::V,відправитися,išvažiuoti
1035,anhalten::V,зупинитися,sustoti
1036,hineingehen::V,входити,įeiti
1037,eintreten::V,увійти,įžengti
1038,kommen::V,прийти,ateiti
1039,ankommen::V,прибути,ateiti
1040,zurückkommen::V,повернутися,grį̃žti
1041,zurückkommen::V,повернутися,sugrį̃žti
1042,bleiben::V,залишитися,likti
1043,bleiben::V,залишитися,pasilikti
1044,warten::V,чекати,laukti
1045,erwarten::V,чекати,laukti
1046,suchen::V,шукати,ieškoti
1047,finden::V,знайти,rasti
1048,finden::V,знайти,surasti
1049,versuchen::V,випробовувати,mėginti
1050,vorbereiten::V,підготувати,rengti
1051,lieben::V,любити,myĺėti
1052,mögen::V,любити,ḿėgti
1053,mögen::V,любити,patikti
1054,mögen::V,подобатися,ḿėgti
1055,mögen::V,подобатися,patikti
1056,lachen::V,сміятися,juoktis
1057,rühren::V,розчулити,jaudinti
1058,rühren::V,розчулити,graudinti
1059,weinen::V,плакати,verkti
1060,schimpfen::V,лаятися,bartis
1061,sich ärgern::V,сердитися,pykti
1062,sich ärgern::V,сердитися,apmaudauti
1063,sich fürchten::V,боятися,bijoti
1064,sich fürchten::V,боятися,baimintis
1065,fürchten::V,боятися,bijoti
1066,fürchten::V,боятися,baimintis
1067,fliehen::V,тікати,bėgti
1068,fliehen::V,тікати,sprukti
1069,flüchten::V,утекти,pabėgti
1070,sehen::V,бачити,žiūŕėti
1071,anschauen::V,поглянути,žiūŕėti
1072,ansehen::V,дивитися на,žiūrėti į
1073,ansehen::V,дивитися на,pažiūrėti į
1074,hören::V,чути,girdėti
1075,zuhören::V,слухати,klausytis
1076,probieren::V,покуштувати,ragauti
1077,probieren::V,покуштувати,paragauti
1078,riechen::V,нюхати,uosti
1079,riechen::V,нюхати,užuosti
1080,fühlen::V,відчувати,justi
1081,fühlen::V,відчувати,jausti
1082,fühlen::V,відчувати,pajusti
1083,scheinen::V,здаватися,rodytis
1084,scheinen::V,здаватися,atrodyti
1085,zu sehen sein::V,виднітися,pasirodyti
1086,vernehmen::V,почути,išgirsti
1087,frieren::V,мерзнути,šalti
1088,tun::V,робити,daryti
1089,können::V,могти,galėti
1090,können::V,могти,pajėgti
1091,wollen::V,хотіти,norėti
1092,anfangen::V,почати,pradėti
1093,anfangen::V,почати,prasid́ėti
1094,beenden::V,закінчити,baigti
1095,beenden::V,закінчити,užbaigti
1096,aufhören::V,перестати,liautis
1097,gelingen::V,вдатися,pavykti
1098,gelingen::V,вдатися,pasisekti
1099,geraten::V,опинитися,nusisekti
1100,öffnen::V,відкрити,atverti
1101,öffnen::V,відкрити,atidaryti
1102,schließen::V,закрити,uždaryti
1103,stellen::V,поставити,statyti
1104,stellen::V,поставити,pastatyti
1105,setzen::V,посадити,sodinti
1106,setzen::V,посадити,pasodinti
1107,legen::V,класти,dėti
1108,legen::V,класти,pad́ėti
1109,berühren::V,чіпати,liesti
1110,berühren::V,чіпати,paliesti
1111,verbinden::V,зв’язати,jungti
1112,verbinden::V,зв’язати,surišti
1113,bedecken::V,покрити,uždengti
