,Concept_ID,se,ba
288,Sehne::N,suodna,һеңер
289,Sehne::N,suodna,тарамыш
290,Sehne::N,suotna,һеңер
291,Sehne::N,suotna,тарамыш
292,Sehne::N,suoṇâ,һеңер
293,Sehne::N,suoṇâ,тарамыш
294,Sehne::N,suõnn,һеңер
295,Sehne::N,suõnn,тарамыш
296,Sehne::N,сӯнн,һеңер
297,Sehne::N,сӯнн,тарамыш
298,Knochen::N,måara,һойәк
299,Knochen::N,måaroe,һойәк
300,Knochen::N,dákte,һойәк
301,Knochen::N,dákti,һойәк
302,Knochen::N,tähti,һойәк
303,Knochen::N,tä´htt,һойәк
304,Knochen::N,та̄ххт,һойәк
305,Knochen::N,та̄ффьт,һойәк
306,Gehirn::N,aajla,мейе
307,Gehirn::N,vuojŋam,мейе
308,Gehirn::N,vuoigŋašat,мейе
309,Gehirn::N,vuoi'ŋâšeh,мейе
310,Gehirn::N,vuo'ivâšneh,мейе
311,Gehirn::N,vuõivâšn,мейе
312,Gehirn::N,вуэййвэшна,мейе
313,Herz::N,vaajmoe,йорәк
314,Herz::N,tsåhke,йорәк
315,Herz::N,váibmu,йорәк
316,Herz::N,váimu,йорәк
317,Herz::N,čââ´đ,йорәк
318,Herz::N,кӯттҌк,йорәк
319,Magen::N,tjåejjie,ашҡаҙан
320,Magen::N,tjoajvve,ашҡаҙан
321,Magen::N,čoavji,ашҡаҙан
322,Magen::N,čuáv'ji,ашҡаҙан
323,Magen::N,čåu´jj,ашҡаҙан
324,Magen::N,чо̄ввьй,ашҡаҙан
325,Leber::N,mueksie,бауыр
326,Leber::N,librre,бауыр
327,Leber::N,vuoivvas,бауыр
328,Leber::N,vuoivâs,бауыр
329,Leber::N,vuõivâs,бауыр
330,Leber::N,вуйвас,бауыр
331,Atem::N,voejngehtasse,һулыш
332,Atem::N,båssånis,һулыш
333,Atem::N,vuojŋadahka,һулыш
334,Atem::N,vuoiŋŋahat,һулыш
335,Atem::N,vuo'iŋâstim,һулыш
336,Atem::N,jiõg'g,һулыш
337,Atem::N,вӯйнас,һулыш
338,Atem::N,вӯййнмушш,һулыш
339,Hunger::N,nielkie,аслыҡ
340,Hunger::N,nielgge,аслыҡ
341,Hunger::N,nealgi,аслыҡ
342,Hunger::N,nelgi,аслыҡ
343,Hunger::N,neä´lǧǧ,аслыҡ
344,Hunger::N,не̄лльк,аслыҡ
345,Träne::N,gïknjele,күҙ иәше
346,Träne::N,ganjál,күҙ иәше
347,Träne::N,ganjal,күҙ иәше
348,Träne::N,koonjâl,күҙ иәше
349,Träne::N,kõõnjâl,күҙ иәше
350,Träne::N,кэ̄нял,күҙ иәше
351,Geschmack::N,aelmie,тәм
352,Geschmack::N,muosse,тәм
353,Geschmack::N,smáhkka,тәм
354,Geschmack::N,máhku,тәм
355,Geschmack::N,smáhkka,тәм
356,Geschmack::N,mááhu,тәм
357,Geschmack::N,smakkâ,тәм
358,Geschmack::N,njõõd,тәм
359,Geschmack::N,smääkk,тәм
360,Geschmack::N,ня̄лльк,тәм
361,Geruch::N,haaje,еҫ
362,Geruch::N,habjja,еҫ
363,Geruch::N,hádja,еҫ
364,Geruch::N,opsâ,еҫ
365,Geruch::N,haajâ,еҫ
366,Geruch::N,õpss,еҫ
367,Geruch::N,haajj,еҫ
368,Geruch::N,апс,еҫ
369,Geruch::N,лэ̄гк,еҫ
370,Schlaf::N,nahkerh,йоҡлау
371,Schlaf::N,nager,йоҡлау
372,Schlaf::N,oados,йоҡлау
373,Schlaf::N,nagir,йоҡлау
374,Schlaf::N,naṿer,йоҡлау
375,Schlaf::N,nââ´er,йоҡлау
376,Schlaf::N,нагерь,йоҡлау
377,Traum::N,nahkere,төш
378,Traum::N,niehko,төш
379,Traum::N,niehku,төш
380,Traum::N,naṿer,төш
381,Traum::N,nââ´er,төш
382,Traum::N,нагерь,төш
383,Himmel::N,elmie,күк
384,Himmel::N,almme,күк
385,Himmel::N,albmi,күк
386,Himmel::N,alme,күк
387,Himmel::N,â´lmm,күк
388,Himmel::N,алльм,күк
389,Sonne::N,biejjie,ҡояш
390,Sonne::N,bæjvásj,ҡояш
391,Sonne::N,beaivváš,ҡояш
392,Sonne::N,peivi,ҡояш
393,Sonne::N,piäiváš,ҡояш
394,Sonne::N,pei´vv,ҡояш
395,Sonne::N,пе̄ййв,ҡояш
396,Mond::N,aske,ай
397,Mond::N,mánno,ай
398,Mond::N,mánnu,ай
399,Mond::N,máánu,ай
400,Mond::N,mään,ай
401,Mond::N,ма̄нн,ай
402,Stern::N,daasta,йондоҙ
403,Stern::N,naestie,йондоҙ
404,Stern::N,násste,йондоҙ
405,Stern::N,násti,йондоҙ
406,Stern::N,täsni,йондоҙ
407,Stern::N,tä´snn,йондоҙ
408,Stern::N,та̄ссьт,йондоҙ
409,Luft::N,elmie,һауа
410,Luft::N,ájmmo,һауа
411,Luft::N,áibmu,һауа
412,Luft::N,áimu,һауа
413,Luft::N,šõŋŋ,һауа
414,Luft::N,вӯйнас,һауа
415,Wind::N,bïegke,ел
416,Wind::N,biegga,ел
417,Wind::N,biegga,ел
418,Wind::N,pieg'gâ,ел
419,Wind::N,piõg'g,ел
420,Wind::N,пӣӈӈк,ел
421,Welle::N,baaroe,тулҡын
422,Welle::N,bárro,тулҡын
423,Welle::N,bárru,тулҡын
424,Welle::N,pááṛu,тулҡын
425,Welle::N,päärr,тулҡын
426,Welle::N,нэ̄ммп,тулҡын
427,Wasser::N,tjaetsie,һыу
428,Wasser::N,tjáhtje,һыу
429,Wasser::N,čáhci,һыу
430,Wasser::N,čääci,һыу
431,Wasser::N,čää´cc,һыу
432,Wasser::N,ча̄дзь,һыу
433,Stein::N,gierkie,таш
434,Stein::N,giergge,таш
435,Stein::N,geađgi,таш
436,Stein::N,keđgi,таш
437,Stein::N,ǩeä´dǧǧ,таш
438,Stein::N,ке̄ддҌк,таш
439,Boden::N,betnie,тупраҡ
440,Boden::N,ednam,тупраҡ
441,Boden::N,bodni,тупраҡ
442,Boden::N,vuođđu,тупраҡ
443,Boden::N,ponne,тупраҡ
444,Boden::N,vuáđ̣u,тупраҡ
445,Boden::N,vuâđđ,тупраҡ
446,Boden::N,лаввьн,тупраҡ
447,Boden::N,е̄ммьне,тупраҡ
448,Erde::N,jåarta,балсҡ
449,Erde::N,mueltie,балсҡ
450,Erde::N,ednam,балсҡ
451,Erde::N,mållde,балсҡ
452,Erde::N,eana,балсҡ
453,Erde::N,eennâm,балсҡ
454,Erde::N,mädd,балсҡ
455,Erde::N,jânnam,балсҡ
456,Erde::N,е̄ммьне,балсҡ
457,Staub::N,heblie,туҙан
458,Staub::N,tsumhtsie,туҙан
459,Staub::N,dubme,туҙан
460,Staub::N,dopmu,туҙан
461,Staub::N,kovjâ,туҙан
462,Staub::N,põõ´l,туҙан
463,Staub::N,кэ̄ббьй,туҙан
464,Rauch::N,soeve,төтөн
465,Rauch::N,suovva,төтөн
466,Rauch::N,suovva,төтөн
467,Rauch::N,suoṿâ,төтөн
468,Rauch::N,suõvv,төтөн
469,Rauch::N,сӯвв,төтөн
470,Funke::N,naestie,осҡон
471,Funke::N,tjuonam,осҡон
472,Funke::N,čuotnan,осҡон
473,Funke::N,čuođâlm,осҡон
474,Funke::N,iiskâr,осҡон
475,Funke::N,čuõzzâm,осҡон
476,Funke::N,чӯссэм,осҡон
477,Feuer::N,dålle,ут
478,Feuer::N,dållå,ут
479,Feuer::N,dolla,ут
480,Feuer::N,tullâ,ут
481,Feuer::N,toll,ут
482,Feuer::N,то̄лл,ут
483,Licht::N,tjoevke,яҡтылыҡ
484,Licht::N,tjuovgga,яҡтылыҡ
485,Licht::N,čuovga,яҡтылыҡ
486,Licht::N,čuovggas,яҡтылыҡ
487,Licht::N,čuoṿâ,яҡтылыҡ
488,Licht::N,toll,яҡтылыҡ
489,Licht::N,čuõvv,яҡтылыҡ
490,Licht::N,то̄лл,яҡтылыҡ
491,Schatten::N,skugkie,күләгә
492,Schatten::N,soejvene,күләгә
493,Schatten::N,irkes,күләгә
494,Schatten::N,sieges,күләгә
495,Schatten::N,itku,күләгә
496,Schatten::N,suoivâ,күләгә
497,Schatten::N,õõtt,күләгә
498,Schatten::N,ǩeeu´niǩ,күләгә
499,Schatten::N,кывьнэхь,күләгә
500,Wetter::N,vïerhtse,һауа торошо
501,Wetter::N,dálkke,һауа торошо
502,Wetter::N,dálki,һауа торошо
503,Wetter::N,šoŋŋâ,һауа торошо
504,Wetter::N,šõŋŋ,һауа торошо
505,Wetter::N,шэ̄ӈӈ,һауа торошо
506,Nebel::N,såavla,төман
507,Nebel::N,mearhka,төман
508,Nebel::N,murkko,төман
509,Nebel::N,mierkká,төман
510,Nebel::N,mierká,төман
511,Nebel::N,miär'kká,төман
512,Nebel::N,oṃo,төман
513,Nebel::N,sue´lnn,төман
514,Nebel::N,цӣгк,төман
515,Nebel::N,сулльн,төман
516,Wolke::N,balve,болот
517,Wolke::N,balvva,болот
518,Wolke::N,balva,болот
519,Wolke::N,polvâ,болот
520,Wolke::N,põlvv,болот
521,Wolke::N,пэллв,болот
522,Regen::N,ebrie,ямғыр
523,Regen::N,harvve,ямғыр
524,Regen::N,arvi,ямғыр
525,Regen::N,arve,ямғыр
526,Regen::N,â´brr,ямғыр
527,Regen::N,аббьр,ямғыр
528,Schnee::N,lopme,ҡар
529,Schnee::N,moehtege,ҡар
530,Schnee::N,muohta,ҡар
531,Schnee::N,muohta,ҡар
532,Schnee::N,muotâ,ҡар
533,Schnee::N,muõtt,ҡар
534,Schnee::N,вэ̄дз,ҡар
535,Schnee::N,куэллт,ҡар
536,Eis::N,jïenge,боҙ
537,Eis::N,jiegŋa,боҙ
538,Eis::N,jiekŋa,боҙ
539,Eis::N,jieŋ̣â,боҙ
540,Eis::N,jiõŋŋ,боҙ
541,Eis::N,ӣӈӈ,боҙ
542,Frost::N,baajkoe,һалҡын
543,Frost::N,tjoasskem,һалҡын
544,Frost::N,buolaš,һалҡын
545,Frost::N,puolâš,һалҡын
546,Frost::N,puõlâš,һалҡын
547,Frost::N,мӯнь,һалҡын
548,Kälte::N,jueskie,һыуыҡ
549,Kälte::N,tjåetskeme,һыуыҡ
550,Kälte::N,tjoasskem,һыуыҡ
551,Kälte::N,čoaskin,һыуыҡ
552,Kälte::N,ko'lmâsvuotâ,һыуыҡ
553,Kälte::N,ijss,һыуыҡ
554,Kälte::N,čuä´cǩǩem,һыуыҡ
555,Kälte::N,tuârggnjõs,һыуыҡ
556,Kälte::N,кэ̄лмас,һыуыҡ
557,Hitze::N,baahke,томра
558,Hitze::N,baahke,эҫелек
559,Hitze::N,báhkka,томра
560,Hitze::N,báhkka,эҫелек
561,Hitze::N,báhkka,томра
562,Hitze::N,báhkka,эҫелек
563,Hitze::N,pakkâ,томра
564,Hitze::N,pakkâ,эҫелек
565,Hitze::N,kuṃe,томра
566,Hitze::N,kuṃe,эҫелек
567,Hitze::N,paašt,томра
568,Hitze::N,paašt,эҫелек
569,Hitze::N,жоарр,томра
570,Hitze::N,жоарр,эҫелек
571,Raureif::N,jyjse,ҡырау
572,Raureif::N,ridne,ҡырау
573,Raureif::N,goarre,ҡырау
574,Raureif::N,ritni,ҡырау
575,Raureif::N,suhči,ҡырау
576,Raureif::N,riṇe,ҡырау
577,Raureif::N,ай,ҡырау
578,Regenbogen::N,aatjan goengere,йәйғор
579,Regenbogen::N,aatjan joekse,йәйғор
580,Regenbogen::N,ádjájuoksa,йәйғор
581,Regenbogen::N,arvedávgi,йәйғор
582,Regenbogen::N,bajándávgi,йәйғор
583,Regenbogen::N,äijihtävgi,йәйғор
584,Regenbogen::N,teârmmazjohss,йәйғор
585,Regenbogen::N,тӣрмесью̄ккс,йәйғор
586,Donner::N,raejrie,күк күкрәү
587,Donner::N,átjek,күк күкрәү
588,Donner::N,átjárájdde,күк күкрәү
589,Donner::N,áddjá,күк күкрәү
590,Donner::N,baján,күк күкрәү
591,Donner::N,juuṛâ,күк күкрәү
592,Donner::N,tie´rmes,күк күкрәү
593,Donner::N,тӣрмесь,күк күкрәү
594,Donner::N,ча̄ркнэгк,күк күкрәү
595,Strömung::N,njuvvie,ағым
596,Strömung::N,ájggedáhpe,ағым
597,Strömung::N,rávdnji,ағым
598,Strömung::N,virde,ағым
599,Strömung::N,ve´rdd,ағым
600,Strömung::N,выррьт,ағым
601,Tropfen::N,gåajhkohts,тамсы
602,Tropfen::N,gåjkudis,тамсы
603,Tropfen::N,goaikkanas,тамсы
604,Tropfen::N,čalme,тамсы
605,Tropfen::N,čâ´lmm,тамсы
606,Tropfen::N,ча̄лльм,тамсы
607,Schaum::N,sapte,күбек
608,Schaum::N,såpptå,күбек
609,Schaum::N,sokta,күбек
610,Schaum::N,suptâ,күбек
611,Schaum::N,soptt,күбек
612,Schaum::N,со̄ппт,күбек
613,Schmutz::N,haaskoe,батҡаҡ
614,Schmutz::N,duolvva,батҡаҡ
615,Schmutz::N,duolva,батҡаҡ
616,Schmutz::N,durdi,батҡаҡ
617,Schmutz::N,stänži,батҡаҡ
618,Schmutz::N,sähss,батҡаҡ
619,Schmutz::N,са̄ккьс,батҡаҡ
620,Schmutz::N,не̄шшь,батҡаҡ
621,See::N,jaevrie,күл
622,See::N,jávrre,күл
623,See::N,jávri,күл
624,See::N,jävri,күл
625,See::N,jâu´rr,күл
626,See::N,я̄ввьр,күл
627,Sumpf::N,pluevie,һаҙлык
628,Sumpf::N,áhpe,һаҙлык
629,Sumpf::N,sæmssa,һаҙлык
630,Sumpf::N,jeaggi,һаҙлык
631,Sumpf::N,jeggi,һаҙлык
632,Sumpf::N,jeä´ǧ'ǧ,һаҙлык
633,Sumpf::N,ла̄ммьп,һаҙлык
634,Moor::N,pluevie,һаҙ
635,Moor::N,jiegge,һаҙ
636,Moor::N,suotnju,һаҙ
637,Moor::N,karrii,һаҙ
638,Moor::N,kä´rev,һаҙ
639,Moor::N,veättaǩ,һаҙ
640,Moor::N,ла̄ммьп,һаҙ
641,Wiese::N,ïentje,болон
642,Wiese::N,giedde,болон
643,Wiese::N,gieddi,болон
644,Wiese::N,nijtto,болон
645,Wiese::N,пуэшенҍ,болон
646,Wald::N,skåake,урман
647,Wald::N,skåajje,урман
648,Wald::N,miehtsie,урман
649,Wald::N,vuovdde,урман
650,Wald::N,miehttse,урман
651,Wald::N,vuovdi,урман
652,Wald::N,meahcci,урман
653,Wald::N,mecci,урман
654,Wald::N,vyemi,урман
655,Wald::N,vue´mm,урман
656,Wald::N,meä´c'c,урман
657,Wald::N,ля̄ммт,урман
658,Hügel::N,deava,түбә
659,Hügel::N,dievvá,түбә
660,Hügel::N,dievvá,түбә
661,Hügel::N,čummâ,түбә
662,Hügel::N,pä´rcc,түбә
663,Hügel::N,teä´rmm,түбә
664,Hügel::N,ка̄ннҌт,түбә
665,Anhöhe::N,deava,түбә
666,Anhöhe::N,deava,ҡалҡыулыҡ
667,Anhöhe::N,jalladahke,түбә
668,Anhöhe::N,jalladahke,ҡалҡыулыҡ
669,Anhöhe::N,dievásj,түбә
670,Anhöhe::N,dievásj,ҡалҡыулыҡ
671,Anhöhe::N,aláš,түбә
672,Anhöhe::N,aláš,ҡалҡыулыҡ
673,Anhöhe::N,luohkká,түбә
674,Anhöhe::N,luohkká,ҡалҡыулыҡ
675,Anhöhe::N,tiävá,түбә
676,Anhöhe::N,tiävá,ҡалҡыулыҡ
677,Anhöhe::N,poorááš,түбә
678,Anhöhe::N,poorááš,ҡалҡыулыҡ
679,Anhöhe::N,ču´lpp,түбә
680,Anhöhe::N,ču´lpp,ҡалҡыулыҡ
681,Anhöhe::N,škâu´ŋŋ,түбә
682,Anhöhe::N,škâu´ŋŋ,ҡалҡыулыҡ
683,Anhöhe::N,ка̄ннҌт,түбә
