,Concept_ID,nl,ro
855,plötzlich::ADV,eensklaps,deodată
856,plötzlich::ADV,eensklaps,pe neașteptate
857,plötzlich::ADV,plotsklaps,deodată
858,plötzlich::ADV,plotsklaps,pe neașteptate
859,sofort::ADV,terstond,imediat
860,sofort::ADV,terstond,numaidecît
861,sofort::ADV,aanstonds,imediat
862,sofort::ADV,aanstonds,numaidecît
863,sofort::ADV,onmiddelijk,imediat
864,sofort::ADV,onmiddelijk,numaidecît
865,später::ADV,later,mai apoi
866,später::ADV,later,mai târziu
867,jetzt::ADV,nu,acum
868,jetzt::ADV,nou,acum
869,jetzt::ADV,thans,acum
870,heute::ADV,heden,azi
871,heute::ADV,heden,astăzi
872,heute::ADV,vandaag,azi
873,heute::ADV,vandaag,astăzi
874,morgen::ADV,morgen,mâine
875,bald::ADV,gauw,curând
876,bald::ADV,weldra,curând
877,dann::ADV,dan,apoi
878,dann::ADV,toen,apoi
879,gestern::ADV,gisteren,ieri
880,einst::ADV,eens,odată
881,einst::ADV,eens,odinioară
882,damals::ADV,toen,atunci
883,damals::ADV,toen,pe atunci
884,damals::ADV,destijds,atunci
885,damals::ADV,destijds,pe atunci
886,danach::ADV,daarna,după aceasta
887,vorher::ADV,vooraf,mai întâi
888,vorher::ADV,vooraf,în prealabil
889,vorher::ADV,van tevoren,mai întâi
890,vorher::ADV,van tevoren,în prealabil
891,zuerst::ADV,eerst,întâi
892,zuerst::ADV,eerst,în primul rând
893,zuerst::ADV,het eerst,întâi
894,zuerst::ADV,het eerst,în primul rând
895,einmal::ADV,eens,odată
896,einmal::ADV,eenmaal,odată
897,manchmal::ADV,soms,uneori
898,manchmal::ADV,soms,câteodată
899,oft::ADV,vaak,des
900,oft::ADV,vaak,deseori
901,oft::ADV,dikwijls,des
902,oft::ADV,dikwijls,deseori
903,immer::ADV,altijd,mereu
904,immer::ADV,altijd,întotdeauna
905,niemals::ADV,nooit,niciodată
906,hier::ADV,hier,aci
907,hier::ADV,hier,aici
908,hierhin::ADV,hierheen,încoace
909,von hier::ADV,van hier,de aici
910,von hier::ADV,hiervandaan,de aici
911,dort::ADV,daar,acolo
912,dort::ADV,ginds,acolo
913,dorthin::ADV,daarheen,dincolo
914,geradeaus::ADV,rechtuit,drept înainte
915,geradeaus::ADV,rechtdoor,drept înainte
916,vorwärts::ADV,vooruit,înainte
917,vorwärts::ADV,voorwaarts,înainte
918,rückwärts::ADV,achteruit,îndărăt
919,rückwärts::ADV,achterwaarts,îndărăt
920,zurück::ADV,terug,înapoi
921,unten::ADV,beneden,jos
922,unten::ADV,beneden,dedesubt
923,unten::ADV,onderaan,jos
924,unten::ADV,onderaan,dedesubt
925,hinab::ADV,omlaag,în jos
926,hinab::ADV,omlaag,de vale
927,hinab::ADV,naar beneden,în jos
928,hinab::ADV,naar beneden,de vale
929,oben::ADV,boven,sus
930,oben::ADV,boven,deasupra
931,hinauf::ADV,omhoog,în sus
932,hinauf::ADV,naar boven,în sus
933,überall::ADV,alom,peste tot
934,überall::ADV,alom,pretutindeni
935,überall::ADV,overal,peste tot
936,überall::ADV,overal,pretutindeni
937,nicht::ADV,niet,nu
938,ein wenig::ADV,wat,puțin
939,kaum::ADV,amper,cu greu
940,kaum::ADV,amper,cu anevoie
941,kaum::ADV,nauwelijks,cu greu
942,kaum::ADV,nauwelijks,cu anevoie
943,sehr::ADV,erg,mult
944,sehr::ADV,erg,foarte
945,sehr::ADV,zeer,mult
946,sehr::ADV,zeer,foarte
947,so::ADV,zo,așa
948,so::ADV,zo,atât
949,noch::ADV,nog,încă
950,nur::ADV,maar,doar
951,nur::ADV,alleen,doar
952,schon::ADV,al,și
953,schon::ADV,al,deja
954,schon::ADV,reeds,și
955,schon::ADV,reeds,deja
956,wieder::ADV,weer,iar
957,wieder::ADV,weer,iarăși
958,wieder::ADV,terug,iar
959,wieder::ADV,terug,iarăși
960,vergebens::ADV,vergeefs,în zadar
961,vergebens::ADV,tevergeefs,în zadar
962,vor::PRP,voor,înainte de
963,hinter::PRP,achter,după
964,hinter::PRP,achter,în spatele
965,unter::PRP,onder,sub
966,unter::PRP,beneden,sub
967,durch::PRP,door,prin
968,neben::PRP,naast,lângă
969,neben::PRP,naast,alături de
970,zwischen::PRP,tussen,între
971,zwischen::PRP,tussen,dintre
972,wegen::PRP,wegens,pentru
973,wegen::PRP,vanwege,pentru
974,dies::PRN,dit,acesta
975,das::PRN,dat,asta
976,alles::PRN,alles,tot
977,ich::PRN,ik,eu
978,du::PRN,je,tu
979,du::PRN,jij,tu
980,er::PRN,hij,el
981,er::PRN,hij,dânsul
982,wir::PRN,we,noi
983,wir::PRN,wij,noi
984,ihr::PRN,jullie,voi
985,sie::PRN,ze,ei
986,sie::PRN,ze,dânșii
987,sie::PRN,zij,ei
988,sie::PRN,zij,dânșii
989,was::FPRN,wat,ce
990,wer::FPRN,wie,cine
991,wo::FADV,waar,unde
992,wohin::FADV,waarheen,încotro
993,wie::FADV,hoe,cum
994,warum::FADV,waarom,de ce
995,warum::FADV,waarom,pentru ce
996,wieviel::FNUM,hoeveel,cât
997,eins::NUM,één,unu
998,zwei::NUM,twee,doi
999,drei::NUM,drie,trei
1000,vier::NUM,vier,patru
1001,fünf::NUM,vijf,cinci
1002,sechs::NUM,zes,șase
1003,sieben::NUM,zeven,șapte
1004,acht::NUM,acht,opt
1005,neun::NUM,negen,nouă
1006,zehn::NUM,tien,zece
1007,elf::NUM,elf,unsprezece
1008,zwölf::NUM,twaalf,douăsprezece
1009,zwanzig::NUM,twintig,douăzeci
1010,dreißig::NUM,dertig,treizeci
1011,vierzig::NUM,veertig,patruzeci
1012,fünfzig::NUM,vijftig,cincizeci
1013,sechzig::NUM,zestig,șaizeci
1014,siebzig::NUM,zeventig,șaptezeci
1015,achtzig::NUM,tachtig,optzeci
1016,neunzig::NUM,negentig,nouăzeci
1017,hundert::NUM,honderd,sută
1018,tausend::NUM,duizend,mie
1019,und::CNJ,en,și
1020,oder::CNJ,of,ori
1021,stehen::V,staan,sta
1022,sitzen::V,zitten,ședea
1023,liegen::V,liggen,zăcea
1024,liegen::V,liggen,fi culcat
1025,hängen::V,hangen,atârna
1026,werden::V,worden,deveni
1027,werden::V,worden,se face
1028,passieren::V,gebeuren,se întâmpla
1029,beginnen::V,beginnen,începe
1030,enden::V,eindigen,se sfârși
1031,enden::V,eindigen,se termina
1032,wechseln::V,wijzigen,se schimba
1033,wechseln::V,veranderen,se schimba
1034,aufgehen[Sonne]::V,opgaan,răsări
1035,untergehen[Sonne]::V,ondergaan,apune
1036,scheinen[Sonne]::V,schijnen,străluci
1037,donnern::V,donderen,tuna
1038,wehen::V,waaien,bate
1039,strömen::V,stromen,curge în șiroaie
1040,fließen::V,vloeien,curge
1041,sich drehen::V,draaien,se învârti
1042,sich drehen::V,zich draaien,se învârti
1043,schwanken::V,wankelen,se clătina
1044,schwingen::V,zwieren,vibra
1045,schwingen::V,zwieren,flutura
1046,fallen::V,vallen,cădea
1047,brennen::V,branden,arde
1048,rauchen::V,roken,fuma
1049,regnen::V,regenen,ploua
1050,gefrieren::V,bevriezen,îngheța
1051,tauen::V,dooien,se dezgheța
1052,schmelzen::V,smelten,se topi
1053,trocknen::V,drogen,se usca
1054,sieden::V,koken,fierbe
1055,sieden::V,koken,clocoti
1056,sieden::V,zieden,fierbe
1057,sieden::V,zieden,clocoti
1058,faulen::V,rotten,se împuți
1059,verfaulen::V,verrotten,putrezi
1060,reißen::V,scheuren,se rupe
1061,reißen::V,scheuren,se sfâșia
1062,versinken::V,verzinken,se scufunda
1063,vergehen::V,vergaan,trece
1064,vergehen::V,vergaan,se scurge
1065,erscheinen::V,opdagen,apărea
1066,erscheinen::V,verschijnen,apărea
1067,verschwinden::V,verdwijnen,dispărea
1068,sinken::V,zinken,cădea
1069,sinken::V,zinken,coborî
1070,abnehmen::V,afnemen,scădea
1071,abnehmen::V,afnemen,descrește
1072,abnehmen::V,verminderen,scădea
1073,abnehmen::V,verminderen,descrește
1074,zunehmen::V,toenemen,spori
1075,zunehmen::V,toenemen,crește
1076,zunehmen::V,toenemen,augmenta
1077,steigen::V,stijgen,urca
1078,steigen::V,omhooggaan,urca
1079,wachsen::V,groeien,crește
1080,glänzen::V,glanzen,luci
1081,glänzen::V,glanzen,străluci
1082,glänzen::V,schitteren,luci
1083,glänzen::V,schitteren,străluci
1084,funkeln::V,fonkelen,scânteia
1085,lärmen::V,lawaai maken,face larmă
1086,läuten::V,luiden,suna
1087,klingeln::V,bellen,suna
1088,klirren::V,rinkelen,zăngăni
1089,brausen::V,bruisen,vui
1090,rauschen::V,ruisen,vâjâi
1091,klingen::V,klinken,suna
1092,bellen::V,blaffen,lătra
1093,heulen::V,huilen,urla
1094,blasen::V,blazen,sufla
1095,pfeifen::V,fluiten,fluiera
1096,schreien::V,gillen,țipa
1097,schreien::V,schreeuwen,țipa
1098,stöhnen::V,steunen,geme
1099,zittern::V,beven,tremura
1100,zittern::V,sidderen,tremura
1101,leben::V,leven,trăi
1102,geboren werden::V,geboren worden,se naște
1103,atmen::V,ademen,respira
1104,trinken::V,drinken,bea
1105,essen::V,eten,mânca
1106,schlucken::V,slikken,înghiți
1107,müde werden::V,moe worden,se obosi
1108,einschlafen::V,inslapen,adormi
1109,schlafen::V,slapen,dormi
1110,aufwachen::V,ontwaken,se deștepta
1111,aufwachen::V,wakker worden,se deștepta
1112,aufstehen::V,opstaan,fi se scula
1113,sich erholen::V,zich ontspannen,se relaxa
1114,sich erholen::V,zich ontspannen,se destinde
1115,krank werden::V,ziek worden,se îmbolnăvi
1116,krank sein::V,ziek zijn,zăcea
1117,krank sein::V,ziek zijn,fi bolnav
1118,schmerzen::V,pijn doen,durea
1119,husten::V,hoesten,tuși
1120,genesen::V,genezen,se însănătoși
1121,sterben::V,sterven,muri
1122,sterben::V,overlijden,muri
1123,umkommen::V,omkomen,pieri
1124,sich bewegen::V,zich bewegen,se mișca
1125,sich rühren::V,zich verroeren,se mișca
1126,sich erheben::V,oprijzen,se ridica
1127,sich erheben::V,verrijzen,se ridica
1128,sich setzen::V,gaan zitten,lua loc
1129,sich setzen::V,gaan zitten,se așeza
1130,hinfallen::V,vallen,cădea jos
1131,hinfallen::V,neervallen,cădea jos
1132,laufen::V,lopen,merge
1133,laufen::V,lopen,merge pe jos
1134,schreiten::V,stappen,păși
1135,schreiten::V,schrijden,păși
1136,spazierengehen::V,gaan wandelen,se plimba
1137,eilen::V,ijlen,fi se grăbi
1138,eilen::V,haasten,fi se grăbi
1139,sich beeilen::V,zich haasten,se grăbi
1140,sausen::V,stuiven,țâșni
1141,rennen::V,rennen,fugi
1142,rennen::V,rennen,alerga
1143,springen::V,springen,sări
1144,klettern::V,klimmen,urca
1145,klettern::V,klimmen,se cățăra
1146,klettern::V,klauteren,urca
1147,klettern::V,klauteren,se cățăra
1148,schaukeln::V,schommelen,legăna
1149,kriechen::V,kruipen,se târî
1150,schwimmen::V,zwemmen,înota
1151,tauchen::V,duiken,se scufunda
1152,rudern::V,roeien,vâsli
1153,rudern::V,roeien,lopăta
1154,fahren::V,rijden,merge
1155,fliegen::V,vliegen,zbura
1156,gehen::V,gaan,merge
1157,weggehen::V,weggaan,se duce
1158,abfahren::V,vertrekken,pleca
1159,anhalten::V,stoppen,se opri
1160,anhalten::V,stilhouden,se opri
1161,hineingehen::V,ingaan,intra
1162,hineingehen::V,binnengaan,intra
1163,eintreten::V,binnenkomen,intra
1164,kommen::V,komen,veni
1165,ankommen::V,aankomen,sosi
1166,ankommen::V,aankomen,ajunge
1167,zurückkommen::V,terugkomen,se întoarce
1168,bleiben::V,blijven,rămâne
1169,warten::V,wachten,aștepta
1170,erwarten::V,verwachten,aștepta
1171,suchen::V,zoeken,căuta
1172,finden::V,vinden,găsi
1173,versuchen::V,proberen,încerca
1174,versuchen::V,beproeven,încerca
1175,vorbereiten::V,voorbereiden,pregăti
1176,lieben::V,houden van,iubi
1177,mögen::V,lusten,plăcea a
1178,mögen::V,houden van,plăcea a
1179,lachen::V,lachen,râde
1180,rühren::V,roeren,mișca
1181,rühren::V,roeren,înduioșa
1182,weinen::V,huilen,plânge
1183,weinen::V,schreien,plânge
1184,schimpfen::V,kijven,înjura
1185,schimpfen::V,schelden,înjura
1186,sich ärgern::V,zich ergeren,se supăra
1187,sich fürchten::V,bang zijn,se teme
1188,sich fürchten::V,bang zijn,fi teamă a
1189,fürchten::V,vrezen,se teme de
1190,fliehen::V,vluchten,fugi
1191,flüchten::V,ontsnappen,evada
1192,flüchten::V,ontkomen,evada
1193,sehen::V,zien,vedea
1194,anschauen::V,aankijken,privi
1195,ansehen::V,aanzien,privi
1196,ansehen::V,bekijken,privi
1197,hören::V,horen,auzi
1198,zuhören::V,luisteren,asculta
1199,probieren::V,proeven,gusta
1200,riechen::V,ruiken,mirosi
1201,fühlen::V,voelen,simți
1202,fühlen::V,voelen,resimți
1203,scheinen::V,lijken,părea
1204,zu sehen sein::V,te zien zijn,se vedea
1205,vernehmen::V,vernemen,auzi
1206,frieren::V,het koud hebben,fi frig
1207,tun::V,doen,face
1208,können::V,kunnen,ști
1209,können::V,kunnen,putea
1210,wollen::V,willen,dori
1211,anfangen::V,beginnen,începe
1212,anfangen::V,aanvangen,începe
1213,beenden::V,beëindigen,sfârși
1214,beenden::V,beëindigen,termina
1215,aufhören::V,ophouden,înceta
1216,gelingen::V,lukken,reuși
1217,gelingen::V,lukken,izbuti
1218,gelingen::V,gelukken,reuși
1219,gelingen::V,gelukken,izbuti
1220,geraten::V,uitvallen,reuși
1221,öffnen::V,openen,deschide
1222,öffnen::V,opendoen,deschide
1223,schließen::V,sluiten,închide
1224,schließen::V,dichtdoen,închide
1225,stellen::V,stellen,pune
1226,stellen::V,stellen,așeza
1227,stellen::V,plaatsen,pune
1228,stellen::V,plaatsen,așeza
1229,setzen::V,zetten,pune
1230,setzen::V,zetten,așeza
1231,setzen::V,plaatsen,pune
1232,setzen::V,plaatsen,așeza
1233,legen::V,leggen,pune
1234,berühren::V,aanraken,atinge
1235,verbinden::V,verbinden,lega
1236,bedecken::V,bedekken,acoperi
1237,aufhängen::V,ophangen,atârna
1238,aufhängen::V,ophangen,spânzura
1239,anzünden::V,aansteken,aprinde
1240,aufheben::V,oprapen,ridica
1241,aufheben::V,oprapen,lua de jos
1242,zurücklassen::V,achterlaten,lăsa
1243,zurücklassen::V,achterlaten,lăsa în urmă
1244,verlieren::V,verliezen,pierde
1245,fallen lassen::V,laten vallen,scăpa
1246,fallen lassen::V,laten vallen,arunca
1247,machen::V,maken,face
1248,herstellen::V,produceren,fabrica
1249,herstellen::V,produceren,confecționa
1250,herstellen::V,voortbrengen,fabrica
1251,herstellen::V,voortbrengen,confecționa
1252,bauen::V,bouwen,clădi
1253,bauen::V,bouwen,construi
1254,reparieren::V,repareren,repara
1255,reparieren::V,herstellen,repara
1256,verbessern::V,verbeteren,ameliora
1257,verbessern::V,verbeteren,îmbunătăți
1258,ändern::V,wijzigen,schimba
1259,ändern::V,wijzigen,modifica
1260,ändern::V,veranderen,schimba
1261,ändern::V,veranderen,modifica
1262,graben::V,graven,săpa
1263,beugen::V,buigen,curba
1264,biegen::V,buigen,îndoi
1265,biegen::V,buigen,încovoia
1266,drehen::V,draaien,învârti
1267,wenden::V,keren,întoarce
1268,wenden::V,wenden,întoarce
1269,umdrehen::V,omdraaien,învârti
1270,umdrehen::V,omdraaien,întoarce
1271,heben::V,heffen,ridica
1272,heben::V,optillen,ridica
1273,hochheben::V,tillen,ridica
1274,ergreifen::V,pakken,lua
1275,ergreifen::V,pakken,apuca
1276,ergreifen::V,grijpen,lua
1277,ergreifen::V,grijpen,apuca
1278,halten::V,houden,ține
1279,drücken::V,drukken,apăsa
1280,drücken::V,drukken,strânge
1281,schieben::V,duwen,împinge
1282,schieben::V,schuiven,împinge
1283,kratzen::V,krassen,zgâria
1284,lecken::V,likken,linge
1285,beißen::V,bijten,mușca
1286,abreißen::V,afrukken,rupe
1287,abreißen::V,afrukken,smulge
1288,abreißen::V,afscheuren,rupe
1289,abreißen::V,afscheuren,smulge
1290,abschneiden::V,afsnijden,scurta
1291,binden::V,binden,lega
1292,stecken::V,steken,pune
1293,brechen::V,breken,rupe
1294,brechen::V,breken,frânge
1295,klopfen::V,kloppen,ciocăni
1296,hauen::V,houwen,lovi
1297,kleben::V,plakken,lipi
1298,reiben::V,wrijven,freca
1299,reiben::V,wrijven,fricționa
1300,streichen::V,smeren,unge
1301,schleifen::V,slijpen,ascuți
1302,schneiden::V,snijden,tăia
1303,rütteln::V,schudden,zgâlțâi
1304,schütteln::V,schudden,scutura
1305,schwenken::V,wuiven,agita
1306,schwenken::V,zwaaien,agita
1307,schütten::V,gieten,vărsa
1308,schütten::V,storten,vărsa
1309,füllen::V,vullen,umple
1310,einwickeln::V,inwikkelen,înveli
1311,einwickeln::V,inwikkelen,înfășura
1312,tragen::V,dragen,căra
1313,schleppen::V,slepen,târî
1314,ziehen::V,trekken,trage
1315,aufbewahren::V,bewaren,păstra
1316,aufbewahren::V,bewaren,conserva
1317,werfen::V,gooien,arunca
1318,fangen::V,vangen,prinde
1319,packen::V,pakken,apuca
1320,packen::V,vastpakken,apuca
1321,verstecken::V,verstoppen,ascunde
1322,teilen::V,delen,împărți
1323,schicken::V,sturen,trimite
1324,bringen::V,brengen,aduce
1325,hinzufügen::V,toevoegen,adăuga
1326,bekommen::V,verkrijgen,obține
1327,bekommen::V,verkrijgen,dobândi
1328,erhalten::V,krijgen,primi
1329,erhalten::V,krijgen,căpăta
1330,nehmen::V,nemen,lua
1331,wählen::V,kiezen,opta
1332,wählen::V,kiezen,alege
1333,wählen::V,verkiezen,opta
1334,wählen::V,verkiezen,alege
1335,auswählen::V,uitkiezen,selecta
1336,bewahren::V,bewaren,păstra
1337,behindern::V,hinderen,stingheri
1338,verderben::V,bederven,strica
1339,beschädigen::V,beschadigen,strica
1340,zerbrechen::V,breken,rupe
1341,zerbrechen::V,breken,frânge
1342,zerbrechen::V,stukbreken,rupe
1343,zerbrechen::V,stukbreken,frânge
1344,zerreißen::V,scheuren,rupe
1345,zerreißen::V,scheuren,sfâșia
1346,zerreißen::V,verscheuren,rupe
1347,zerreißen::V,verscheuren,sfâșia
1348,zerstören::V,vernielen,distruge
1349,verbrennen::V,branden,arde
1350,verbrennen::V,branden,incendia
1351,verbrennen::V,verbranden,arde
1352,verbrennen::V,verbranden,incendia
1353,geben::V,geven,da
1354,reichen::V,reiken,întinde
1355,reichen::V,aanreiken,întinde
1356,schenken::V,schenken,dărui
1357,versprechen::V,beloven,făgădui
1358,wünschen::V,wensen,ura
1359,loben::V,loven,lăuda
1360,loben::V,prijzen,lăuda
1361,küssen::V,kussen,săruta
1362,wiegen::V,wiegen,legăna
1363,zudecken::V,toedekken,acoperi
1364,wecken::V,wekken,trezi
1365,wecken::V,wekken,deștepta
1366,zeigen::V,tonen,arăta
1367,zeigen::V,wijzen,arăta
1368,führen::V,voeren,călăuzi
1369,lehren::V,leren,preda
1370,lehren::V,leren,învăța
1371,unterrichten::V,onderwijzen,învăța
1372,unterrichten::V,onderwijzen,instrui
1373,aufziehen::V,grootbrengen,crește
1374,leiten::V,leiden,duce
1375,leiten::V,leiden,conduce
1376,antreiben::V,aandrijven,împinge
1377,antreiben::V,aandrijven,încuraja
1378,lassen::V,laten,pune pe să
1379,einladen::V,uitnodigen,invita
1380,vereinigen::V,verenigen,uni
1381,vereinigen::V,verenigen,întruni
1382,besuchen::V,bezoeken,vizita
1383,besuchen::V,bezoeken,face o vizită
1384,treffen::V,treffen,întâlni
1385,treffen::V,ontmoeten,întâlni
1386,sich versammeln::V,zich verzamelen,se aduna
1387,spielen::V,spelen,se juca
1388,singen::V,zingen,cânta
1389,tanzen::V,dansen,dansa
1390,sich trennen::V,van elkaar gaan,se separa
1391,sich trennen::V,van elkaar gaan,se despărți
1392,verlassen::V,verlaten,părăsi
1393,verlassen::V,verlaten,abandona
1394,retten::V,redden,salva
1395,bewachen::V,bewaken,păzi
1396,schützen::V,beschermen,ocroti
1397,schützen::V,beschermen,proteja
1398,verteidigen::V,verdedigen,apăra
1399,sich schlagen::V,knokken,se bate
1400,schießen::V,schieten,trage
1401,siegen::V,overwinnen,birui
1402,siegen::V,overwinnen,învinge
1403,ärgern::V,ergeren,supăra
1404,schlagen::V,slaan,lovi
1405,treten::V,trappen,călca
1406,treten::V,schoppen,călca
1407,stechen::V,steken,înțepa
1408,stechen::V,steken,împunge
1409,stechen::V,prikken,înțepa
1410,stechen::V,prikken,împunge
1411,stoßen::V,stoten,împinge
1412,stehlen::V,stelen,fura
1413,stören::V,storen,deranja
1414,stören::V,verstoren,deranja
1415,belästigen::V,lastig vallen,importuna
1416,verbergen::V,verbergen,ascunde
1417,täuschen::V,misleiden,amăgi
1418,betrügen::V,bedriegen,înșela
1419,töten::V,doden,omorî
1420,wohnen::V,wonen,sta
1421,wohnen::V,wonen,locui
1422,arbeiten::V,werken,lucra
1423,sammeln::V,inzamelen,aduna
1424,sammeln::V,inzamelen,colecționa
1425,sammeln::V,verzamelen,aduna
1426,sammeln::V,verzamelen,colecționa
1427,pflücken::V,plukken,culege
1428,jagen::V,jagen,vâna
1429,fischen::V,vissen,pescui
1430,fassen::V,vangen,prinde
1431,hüten::V,hoeden,paște
1432,treiben::V,drijven,mână
1433,anbinden::V,vastbinden,lega
1434,füttern::V,voeren,da de mâncare
1435,melken::V,melken,mulge
1436,hacken::V,hakken,toca
1437,hacken::V,hakken,sparge
1438,gießen::V,gieten,uda
1439,reifen::V,rijpen,pârgui
1440,zubereiten::V,klaarmaken,găti
1441,zubereiten::V,toebereiden,găti
1442,kochen::V,koken,găti
1443,backen::V,bakken,coace
1444,braten::V,braden,coace
1445,umrühren::V,omroeren,mesteca
1446,stricken::V,breien,împleti
1447,nähen::V,naaien,coase
1448,färben::V,verven,vopsi
1449,färben::V,verven,colora
1450,färben::V,kleuren,vopsi
1451,färben::V,kleuren,colora
1452,reinigen::V,reinigen,curăți
1453,waschen::V,wassen,spăla
1454,abwischen::V,afvegen,șterge
1455,spülen::V,spoelen,clăti
1456,spülen::V,afwassen,clăti
1457,fegen::V,vegen,mătura
1458,kehren::V,vegen,mătura
1459,baden::V,baden,se scălda
1460,sich waschen::V,zich wassen,se spăla
1461,ausziehen::V,uittrekken,și scoate
1462,anziehen::V,aantrekken,îmbrăca
1463,sich anziehen::V,zich aankleden,se îmbrăca
1464,kämmen::V,kammen,pieptăna
1465,schmücken::V,tooien,împodobi
1466,sagen::V,zeggen,zice
1467,sagen::V,zeggen,spune
1468,sprechen::V,spreken,vorbi
1469,reden::V,praten,vorbi
1470,reden::V,praten,discuta
1471,sich unterhalten::V,zich onderhouden,conversa
1472,sich unterhalten::V,zich onderhouden,sta de vorbă
1473,fragen::V,vragen,întreba
1474,bitten::V,vragen,ruga
1475,bitten::V,verzoeken,ruga
1476,erzählen::V,vertellen,spune
1477,erzählen::V,vertellen,povesti
1478,mitteilen::V,meedelen,comunica
1479,mitteilen::V,meedelen,înștiința
1480,nennen::V,noemen,numi
1481,nennen::V,noemen,chema
1482,rufen::V,roepen,chema
1483,prahlen::V,pralen,se făli
1484,übersetzen::V,vertalen,traduce
1485,denken::V,denken,gândi
1486,glauben::V,geloven,crede
1487,bemerken::V,bemerken,observa
1488,erkennen::V,herkennen,cunoaște
1489,erkennen::V,herkennen,recunoaște
1490,begreifen::V,begrijpen,pricepe
1491,begreifen::V,begrijpen,înțelege
1492,verstehen::V,verstaan,înțelege
1493,lernen::V,leren,învăța
1494,wissen::V,weten,ști
1495,sich erinnern an::V,zich herinneren aan,a-și aminti de
1496,vergessen::V,vergeten,uita
1497,messen::V,meten,măsura
1498,zählen::V,tellen,număra
1499,rechnen::V,rekenen,calcula
1500,lesen::V,lezen,citi
1501,malen::V,schilderen,picta
1502,zeichnen::V,tekenen,desena
1503,schreiben::V,schrijven,scrie
1504,besitzen::V,bezitten,avea
1505,besitzen::V,bezitten,poseda
1506,kaufen::V,kopen,cumpăra
1507,verkaufen::V,verkopen,vinde
1508,bezahlen::V,betalen,plăti
1509,bezahlen::V,betalen,achita
1510,zahlen::V,betalen,plăti
1511,beherrschen::V,beheersen,stăpâni
1512,ertragen::V,verdragen,răbda
1513,ertragen::V,verdragen,suporta
