,Concept_ID,cs,mhr
750,damals::ADV,tehdy,туна́м
751,damals::ADV,tenkrát,туна́м
752,danach::ADV,podle toho,вара́
753,vorher::ADV,dříve,о́нчыч
754,vorher::ADV,napřed,о́нчыч
755,zuerst::ADV,nejprve,онда́к
756,zuerst::ADV,nejdříve,онда́к
757,einmal::ADV,jednou,икана́
758,manchmal::ADV,někdy,ка́шын
759,manchmal::ADV,někdy,кокла́н
760,oft::ADV,často,чӱ́чкыдын
761,immer::ADV,vždy,эре́
762,immer::ADV,vždy,ту́тыш
763,immer::ADV,stále,эре́
764,immer::ADV,stále,ту́тыш
765,niemals::ADV,nikdy,ок нигуна́м
766,hier::ADV,zde,ты́ште
767,hier::ADV,tady,ты́ште
768,hierhin::ADV,sem,ты́шке
769,hierhin::ADV,sem,тыш
770,von hier::ADV,odtud,тыше́ч
771,von hier::ADV,odtud,тыве́ч
772,dort::ADV,tam,ту́што
773,dorthin::ADV,tam,туш
774,dorthin::ADV,tam,ту́шко
775,geradeaus::ADV,rovně,вик
776,vorwärts::ADV,kupředu,о́нчыко
777,rückwärts::ADV,zpět,шеҥге́к
778,zurück::ADV,zpět,мӧҥге́ш
779,zurück::ADV,nazpět,мӧҥге́ш
780,unten::ADV,dole,ӱ́лнӧ
781,unten::ADV,dole,йыма́лне
782,hinab::ADV,dolů,йыма́к
783,oben::ADV,nahoře,кӱ́шнӧ
784,oben::ADV,nahoře,ӱмба́лне
785,oben::ADV,navrchu,кӱ́шнӧ
786,oben::ADV,navrchu,ӱмба́лне
787,hinauf::ADV,nahoru,кӱ́ш
788,hinauf::ADV,nahoru,кӱ́шкӧ
789,überall::ADV,všude,чыла́ вере́
790,nicht::ADV,ne,ок
791,nicht::ADV,ne,о́геш
792,ein wenig::ADV,trochu,изи́ш
793,kaum::ADV,sotva,пыкше́
794,sehr::ADV,velmi,чот
795,sehr::ADV,velice,чот
796,so::ADV,tak,тыге́
797,so::ADV,takto,тыге́
798,noch::ADV,ještě,а́ле
799,nur::ADV,jen,гына́
800,nur::ADV,jenom,гына́
801,schon::ADV,už,ы́нде
802,schon::ADV,již,ы́нде
803,wieder::ADV,zase,ада́к
804,vergebens::ADV,marně,ара́м
805,vor::PRP,před,о́нчыч
806,hinter::PRP,za,шеҥге́лне
807,unter::PRP,pod,йыма́лне
808,durch::PRP,skrz,вошт
809,neben::PRP,vedle,вокте́н
810,zwischen::PRP,mezi,кокла́ште
811,wegen::PRP,pro,верч
812,dies::PRN,toto,ти́де
813,dies::PRN,tohle,ти́де
814,das::PRN,to,са́де
815,alles::PRN,všechno,чыла́
816,ich::PRN,já,мый
817,du::PRN,ty,тый
818,er::PRN,on,ту́до
819,wir::PRN,my,ме
820,ihr::PRN,vy,те
821,sie::PRN,oni,ну́но
822,was::FPRN,co,мо
823,wer::FPRN,kdo,кӧ
824,wo::FADV,kde,куша́н
825,wohin::FADV,kam,куш
826,wohin::FADV,kam,ку́шко
827,wie::FADV,jak,кузе́
828,warum::FADV,proč,мо
829,warum::FADV,proč,мола́н
830,wieviel::FNUM,kolik,куна́р
831,eins::NUM,jeden,ик
832,zwei::NUM,dva,ко́кыт
833,drei::NUM,tři,кум
834,vier::NUM,čtyři,ныл
835,fünf::NUM,pět,вич
836,sechs::NUM,šest,куд
837,sieben::NUM,sedm,шым
838,acht::NUM,osm,канда́ш
839,neun::NUM,devět,инде́ш
840,zehn::NUM,deset,лу
841,elf::NUM,jedenáct,лати́к
842,zwölf::NUM,dvanáct,латко́к
843,zwanzig::NUM,dvacet,ко́ло
844,dreißig::NUM,třicet,ку́мло
845,vierzig::NUM,čtyřicet,ны́лле
846,fünfzig::NUM,padesát,ви́тле
847,sechzig::NUM,šedesát,ку́дло
848,siebzig::NUM,sedmdesát,шы́мле
849,achtzig::NUM,osmdesát,канда́шле
850,neunzig::NUM,devadesát,инде́шле
851,hundert::NUM,sto,шӱ́дӧ
852,tausend::NUM,tisíc,тӱже́м
853,und::CNJ,a,да
854,und::CNJ,a,ден
855,oder::CNJ,nebo,я
856,oder::CNJ,nebo,а́ле
857,stehen::V,stát,шога́ш
858,sitzen::V,sedět,шинча́ш
859,liegen::V,ležet,кия́ш
860,hängen::V,viset,кеча́ш
861,werden::V,stát se,лия́ш
862,passieren::V,stát se,лия́ш
863,beginnen::V,počít,тӱҥгала́ш
864,enden::V,končit,пыта́ш
865,enden::V,skončit,пыта́ш
866,wechseln::V,měnit se,вашталта́ш
867,aufgehen[Sonne]::V,vyjít,лекта́ш
868,untergehen[Sonne]::V,zapadnout,шинча́ш
869,scheinen[Sonne]::V,svítit,волгалта́ш
870,donnern::V,hřmět,кӱдырта́ш
871,donnern::V,hřmět,сургалта́ш
872,wehen::V,vát,пуа́ш
873,wehen::V,vanout,пуа́ш
874,strömen::V,proudit,шийалтара́ш
875,fließen::V,téct,йога́ш
876,sich drehen::V,točit se,пӧрда́ш
877,schwanken::V,kolísat,лӱҥга́ш
878,schwanken::V,kolísat,тайныла́ш
879,schwanken::V,houpat se,лӱҥга́ш
880,schwanken::V,houpat se,тайныла́ш
881,schwingen::V,kývat se,рӱпшалта́ш
882,fallen::V,padat,воза́ш
883,fallen::V,padat,йӧрла́ш
884,brennen::V,hořet,йӱла́ш
885,rauchen::V,kouřit,шикша́ш
886,regnen::V,pršet,йӱра́ш
887,gefrieren::V,zamrznout,кылма́ш
888,gefrieren::V,zamrznout,ияҥа́ш
889,tauen::V,tát,шула́ш
890,schmelzen::V,tavit,лева́ш
891,trocknen::V,schnout,кошка́ш
892,sieden::V,vřít,шола́ш
893,faulen::V,hnít,шӱя́ш
894,verfaulen::V,shnít,шӱйы́н шуа́ш
895,reißen::V,roztrhat se,кӱрла́ш
896,versinken::V,topit se,пуре́н кая́ш
897,versinken::V,ponořit se,пуре́н кая́ш
898,vergehen::V,plynout,эрте́н кая́ш
899,erscheinen::V,objevit se,толы́н лекта́ш
900,verschwinden::V,zmizet,йома́ш
901,sinken::V,klesat,пуча́ш
902,abnehmen::V,ubýt,пуча́ш
903,zunehmen::V,přibýt,шукема́ш
904,steigen::V,stoupat,нӧлталта́ш
905,wachsen::V,růst,кушка́ш
906,glänzen::V,lesknout se,йылгыжа́ш
907,funkeln::V,jiskřit se,чолга́ш
908,lärmen::V,dělat hluk,рӱшка́ш
909,läuten::V,zvonit,мура́ш
910,klingeln::V,zvonit,йыҥгырта́ш
911,klirren::V,řinčet,чылдыртата́ш
912,brausen::V,hučet,лӱшка́ш
913,rauschen::V,šumět,лыжга́ш
914,klingen::V,znít,йоҥга́ш
915,bellen::V,štěkat,опта́ш
916,heulen::V,výt,урмыжа́ш
917,blasen::V,foukat,пуала́ш
918,pfeifen::V,pískat,шӱ́шкаш
919,schreien::V,křičet,кычкыра́ш
920,stöhnen::V,sténat,йыҥыса́ш
921,zittern::V,třást se,чытыра́ш
922,leben::V,žít,ила́ш
923,geboren werden::V,rodit se,шоча́ш
924,atmen::V,dýchat,шӱла́ш
925,trinken::V,pít,йӱа́ш
926,essen::V,jíst,кочка́ш
927,schlucken::V,polykat,нела́ш
928,müde werden::V,unavit se,ноя́ш
929,einschlafen::V,usnout,мале́н колта́ш
930,schlafen::V,spát,мала́ш
931,aufwachen::V,probudit se,помыжалта́ш
932,aufstehen::V,vstát,кынела́ш
933,sich erholen::V,zotavovat se,кана́ш
934,krank werden::V,onemocnět,черлане́н воза́ш
935,krank sein::V,být nemocný,черлане́н кия́ш
936,schmerzen::V,bolet,коршта́ш
937,husten::V,kašlat,кокыра́ш
938,genesen::V,uzdravit se,тӱрла́ш
939,genesen::V,uzdravit se,тазаҥа́ш
940,sterben::V,umřít,кола́ш
941,umkommen::V,zahynout,вуй йома́ш
942,sich bewegen::V,pohnout se,кошта́ш
943,sich rühren::V,hnout se,тарвана́ш
944,sich erheben::V,zdvihnout se,кынела́ш
945,sich setzen::V,posadit se,шинча́ш
946,hinfallen::V,upadnout,йӧрла́ш
947,laufen::V,běžet,кошта́ш
948,schreiten::V,kráčet,ошкыла́ш
949,spazierengehen::V,procházet se,гуля́яш
950,eilen::V,spěchat,вашка́ш
951,sich beeilen::V,pospíšit si,вашкешта́ш
952,sausen::V,fičet,юлтка́ш
953,rennen::V,pádit,куржтала́ш
954,springen::V,skákat,тӧршта́ш
955,klettern::V,lézt,кӱза́ш
956,klettern::V,šplhat,кӱза́ш
957,schaukeln::V,houpat,лӱҥгалта́ш
958,kriechen::V,lézt,нушка́ш
959,kriechen::V,plazit se,нушка́ш
960,schwimmen::V,plavat,ия́ш
961,tauchen::V,nořit se,шуҥгалта́ш
962,rudern::V,veslovat,удыра́ш
963,fahren::V,jet,кудала́ш
964,fahren::V,jezdit,кудала́ш
965,fliegen::V,létat,чоҥешта́ш
966,gehen::V,jít,кая́ш
967,weggehen::V,odejít,кораҥа́ш
968,abfahren::V,odjet,лекта́ш
969,anhalten::V,zastavit se,чарна́ш
970,hineingehen::V,vcházet se,пура́ш
971,eintreten::V,vstoupit,пура́ш
972,kommen::V,přijít,тола́ш
973,ankommen::V,dojít,шуа́ш
974,zurückkommen::V,vrátit se,пӧртыла́ш
975,bleiben::V,zůstat,кода́ш
976,warten::V,čekat,вуча́ш
977,erwarten::V,čekat na,вуча́ш
978,suchen::V,hledat,кычала́ш
979,finden::V,najít,муа́ш
980,versuchen::V,zkoušet,толаша́ш
981,vorbereiten::V,připravit,ямдыла́ш
982,lieben::V,milovat,йӧрата́ш
983,mögen::V,mít rád,йӧрата́ш
984,lachen::V,smát se,воштыла́ш
985,rühren::V,dojmout,ку́мыл тарвата́ш
986,weinen::V,plakat,шорта́ш
987,schimpfen::V,nadávat,каргаша́ш
988,sich ärgern::V,pohoršit se,сыра́ш
989,sich fürchten::V,bát se,лӱда́ш
990,fürchten::V,bát se,лӱда́ш
991,fliehen::V,utéct,куржа́ш
992,flüchten::V,prchnout,куржа́ш
993,sehen::V,vidět,ужа́ш
994,anschauen::V,podívat se na,онча́ш
995,ansehen::V,sledovat,эскера́ш
996,hören::V,slyšet,кола́ш
997,zuhören::V,poslouchat,колышта́ш
998,probieren::V,ochutnávat,тамла́ш
999,riechen::V,cítit,ӱпшынча́ш
1000,fühlen::V,cítit,шижа́ш
1001,scheinen::V,zdát se,чуча́ш
1002,zu sehen sein::V,moci být viděn,коя́ш
1003,vernehmen::V,uslyšet,кола́ш
1004,frieren::V,mrznout,кылма́ш
1005,tun::V,dělat,ышта́ш
1006,können::V,moct,мошта́ш
1007,wollen::V,chtít,тӱна́ш
1008,anfangen::V,začít,тӱҥала́ш
1009,beenden::V,ukončit,пытара́ш
1010,aufhören::V,přestat,чарна́ш
1011,gelingen::V,podařit se,сай лекта́ш
1012,geraten::V,dařit se,лекта́ш
1013,öffnen::V,otevřít,поча́ш
1014,schließen::V,zavřít,петыра́ш
1015,stellen::V,postavit,шында́ш
1016,setzen::V,posadit,шында́ш
1017,legen::V,klást,опта́ш
1018,legen::V,klást,пышта́ш
1019,legen::V,položit,опта́ш
1020,legen::V,položit,пышта́ш
1021,berühren::V,dotýkat se,тӱка́ш
1022,verbinden::V,spojit,пида́ш
1023,bedecken::V,pokrýt,леведа́ш
1024,aufhängen::V,oběsit,сака́ш
1025,aufhängen::V,pověsit,сака́ш
1026,anzünden::V,zapálit,чӱкта́ш
1027,anzünden::V,podpálit,чӱкта́ш
1028,aufheben::V,zvednout,нӧлтала́ш
1029,aufheben::V,zdvihnout,нӧлтала́ш
1030,zurücklassen::V,zanechat,кода́ш
1031,verlieren::V,ztratit,йомдара́ш
1032,fallen lassen::V,upustit,воза́ш
1033,machen::V,udělat,ышта́ш
1034,herstellen::V,vyrobit,ямдыла́ш
1035,bauen::V,stavět,чоҥа́ш
1036,bauen::V,budovat,чоҥа́ш
1037,reparieren::V,opravit,ачала́ш
1038,verbessern::V,zlepšit,саемда́ш
1039,ändern::V,změnit,весемда́ш
1040,graben::V,rýt,кӱнча́ш
1041,graben::V,kopat,кӱнча́ш
1042,beugen::V,ohnout,пӱгырта́ш
1043,biegen::V,ohnout,лывырта́ш
1044,drehen::V,točit,пӱтыра́ш
1045,wenden::V,obrátit,ирала́ш
1046,umdrehen::V,obrátit,савырала́ш
1047,heben::V,zdvihnout,нӧлта́ш
1048,hochheben::V,zvednout,нӧлта́ш
1049,ergreifen::V,chopit se,руалта́ш
1050,halten::V,držet,куча́ш
1051,drücken::V,stisknout,иша́ш
1052,drücken::V,stisknout,темда́ш
1053,schieben::V,posouvat,шӱкала́ш
1054,kratzen::V,škrábat,удыра́ш
1055,lecken::V,lízat,нула́ш
1056,beißen::V,kousat,пура́ш
1057,abreißen::V,utrhat,кӱрла́ш
1058,abreißen::V,odtrhat,кӱрла́ш
1059,abschneiden::V,uřezat,пӱчка́ш
1060,abschneiden::V,ukrojit,пӱчка́ш
1061,binden::V,přivázat,кылда́ш
1062,stecken::V,strčit,шуралта́ш
1063,brechen::V,lomit,тодышта́ш
1064,klopfen::V,ťukat,кыра́ш
1065,klopfen::V,klepat,кыра́ш
1066,hauen::V,bít,тӱя́ш
1067,kleben::V,lepit,клеитла́ш
1068,reiben::V,třít,йыга́ш
1069,reiben::V,třít,туржала́ш
1070,streichen::V,mazat,шӱра́ш
1071,schleifen::V,brousit,шума́ш
1072,schleifen::V,brousit,яна́ш
1073,schneiden::V,řezat,пӱчка́ш
1074,schneiden::V,střihat,пӱчка́ш
1075,rütteln::V,třást,рӱза́ш
1076,rütteln::V,otřást,рӱза́ш
1077,schütteln::V,třást,почка́ш
1078,schütteln::V,zatřást,почка́ш
1079,schwenken::V,mávat,рӱза́ш
1080,schütten::V,nasypat,опта́ш
1081,füllen::V,naplnit,тема́ш
1082,einwickeln::V,zavinout,вӱдыла́ш
1083,tragen::V,nést,нумала́ш
1084,schleppen::V,vléct,шӱдыра́ш
1085,ziehen::V,tahat,шупша́ш
1086,ziehen::V,táhnout,шупша́ш
1087,aufbewahren::V,schovat,арала́ш
1088,werfen::V,házet,шуа́ш
1089,werfen::V,házet,кышка́ш
1090,fangen::V,chytat,куча́ш
1091,packen::V,uchvátit,руалта́ш
1092,verstecken::V,schovat,тоя́ш
1093,teilen::V,rozdělit,пӧла́ш
1094,schicken::V,posílat,колта́ш
1095,bringen::V,přinést,конда́ш
1096,hinzufügen::V,připojit,ешара́ш
1097,bekommen::V,dostat,нала́ш
1098,erhalten::V,uchovat,нала́ш
1099,nehmen::V,vzít,нала́ш
1100,wählen::V,zvolit,сайла́ш
1101,auswählen::V,vybrat,таҥгла́ш
1102,bewahren::V,uchránit,сакла́ш
1103,behindern::V,překážet,чаракла́ш
1104,verderben::V,zkazit,пужа́ш
1105,beschädigen::V,porušit,пужа́ш
1106,beschädigen::V,poškodit,пужа́ш
1107,zerbrechen::V,rozlámat,пудырта́ш
1108,zerreißen::V,roztrhnout,кӱрла́ш
1109,zerstören::V,zničit,шалата́ш
1110,verbrennen::V,spálit,йӱлата́ш
1111,geben::V,dát,пуа́ш
1112,reichen::V,podat,пуа́ш
1113,schenken::V,darovat,пӧлекла́ш
1114,versprechen::V,slíbit,сӧра́ш
1115,wünschen::V,přát,тылана́ш
1116,loben::V,chválit,мокта́ш
1117,küssen::V,líbat,шупшала́ш
1118,wiegen::V,chovat,рӱпша́ш
1119,wiegen::V,kolébat,рӱпша́ш
1120,zudecken::V,přikrýt,леведа́ш
1121,zudecken::V,přiklopit,леведа́ш
1122,wecken::V,vzbudit,помыжалтара́ш
1123,zeigen::V,ukázat,ончыкта́ш
1124,führen::V,vést,вӱда́ш
1125,lehren::V,učit,туныкта́ш
1126,unterrichten::V,vyučovat,туныкта́ш
1127,aufziehen::V,vychovat,орышта́ш
1128,leiten::V,vodit,вӱда́ш
1129,leiten::V,vodit,вуйлата́ш
1130,antreiben::V,nutit,поктыла́ш
1131,lassen::V,dát,-та́ш
1132,einladen::V,pozvat,ӱжа́ш
1133,vereinigen::V,spojit,иктешла́ш
1134,besuchen::V,návštívit,то́лын кая́ш
1135,treffen::V,potkat,вашлия́ш
1136,sich versammeln::V,shromáždit se,погына́ш
1137,sich versammeln::V,shromáždit se,чумырга́ш
1138,spielen::V,hrát,мода́ш
1139,singen::V,zpívat,мура́ш
1140,tanzen::V,tančit,кушта́ш
1141,sich trennen::V,rozejít se,ойырла́ш
1142,verlassen::V,opustit,кудалта́ш
1143,retten::V,zachránit,утара́ш
1144,bewachen::V,hlídat,орола́ш
1145,schützen::V,chránit,арала́ш
1146,verteidigen::V,obhájit,арала́ш
1147,sich schlagen::V,bít se,кредала́ш
1148,schießen::V,střílet,лӱя́ш
1149,siegen::V,zvítězit,сеҥа́ш
1150,ärgern::V,zlobit,сырыкта́ш
1151,ärgern::V,pohoršit,сырыкта́ш
1152,schlagen::V,udeřit,пера́ш
1153,schlagen::V,praštit,пера́ш
1154,treten::V,kopnout,тошка́ш
1155,stechen::V,bodnout,кера́ш
1156,stechen::V,píchnout,кера́ш
1157,stoßen::V,strčit,шӱкала́ш
1158,stehlen::V,ukrást,шолышта́ш
1159,stören::V,vyrušit,мешая́ш
1160,belästigen::V,obtěžovat,толаштара́ш
1161,verbergen::V,skrýt,шылта́ш
1162,täuschen::V,klamat,ондала́ш
1163,betrügen::V,podvést,ондала́ш
1164,töten::V,zabít,пушта́ш
1165,wohnen::V,bydlit,ила́ш
1166,arbeiten::V,pracovat,пашалана́ш
1167,arbeiten::V,pracovat,паша́м ышта́ш
1168,sammeln::V,sebrat,пога́ш
1169,pflücken::V,česat,кӱра́ш
1170,jagen::V,uhonit,сонарла́ш
1171,fischen::V,chytat ryby,кол куча́ш
1172,fassen::V,ulovit,куча́ш
1173,hüten::V,pást,кӱта́ш
1174,treiben::V,hnát,покта́ш
1175,anbinden::V,přivázat,йолышта́ш
1176,füttern::V,krmit,пукша́ш
1177,melken::V,dojit,лӱшта́ш
1178,hacken::V,seknout,руа́ш
1179,gießen::V,zalít,шава́ш
1180,reifen::V,uzrát,кӱа́ш
1181,zubereiten::V,připravit,ямдыла́ш
1182,kochen::V,vařit,шолта́ш
1183,backen::V,péct,кӱкташ
1184,braten::V,smažit,пуштыла́ш
1185,braten::V,smažit,жаритла́ш
1186,umrühren::V,zamíchat,луга́ш
1187,stricken::V,plést,пида́ш
1188,nähen::V,šít,урга́ш
1189,färben::V,nabarvit,чиялта́ш
1190,reinigen::V,očistit,эрыкта́ш
1191,waschen::V,mýt,мушка́ш
1192,abwischen::V,utřít,ӱшта́ш
1193,spülen::V,spláchnout,шӱалта́ш
1194,fegen::V,zamést,ӱшта́ш
1195,kehren::V,mést,ӱшта́ш
1196,baden::V,koupat se,йӱштыла́ш
1197,sich waschen::V,mýt se,мушкылта́ш
1198,ausziehen::V,svléct,кудаша́ш
1199,anziehen::V,obléct,чия́ш
1200,sich anziehen::V,oblékat se,чия́ш
1201,kämmen::V,učesat,шера́ш
1202,schmücken::V,ozdobit,тӱзата́ш
1203,schmücken::V,ozdobit,чеверта́ш
1204,sagen::V,říct,ойла́ш
1205,sagen::V,říct,каласа́ш
1206,sprechen::V,mluvit,кутыра́ш
1207,reden::V,hovořit,мутлана́ш
1208,sich unterhalten::V,povídat se,кутыра́ш
1209,fragen::V,zeptat se,йода́ш
1210,bitten::V,prosit,йода́ш
1211,erzählen::V,povídat,ойла́ш
1212,mitteilen::V,sdělit,увертара́ш
1213,mitteilen::V,oznámit,увертара́ш
1214,nennen::V,nazvat,лӱмда́ш
1215,rufen::V,volat,ӱжа́ш
1216,rufen::V,zavolat,ӱжа́ш
1217,prahlen::V,chlubit se,моктана́ш
1218,übersetzen::V,přeložit,кусара́ш
1219,denken::V,myslit,шона́ш
1220,glauben::V,věřit,ӱшана́ш
1221,bemerken::V,zpozorovat,шижа́ш
1222,erkennen::V,poznat,пала́ш
1223,begreifen::V,pochopit,ыҥла́ш
1224,verstehen::V,porozumět,умыла́ш
1225,lernen::V,učit se,тунема́ш
1226,wissen::V,vědět,шинча́ш
1227,sich erinnern an::V,vzpomínat si na,шарна́ш
1228,vergessen::V,zapomínat,монда́ш
1229,messen::V,měřit,виса́ш
1230,zählen::V,spočítat,шотла́ш
1231,rechnen::V,počítat,шотла́ш
1232,lesen::V,číst,луда́ш
1233,malen::V,malovat,сӱретла́ш
1234,zeichnen::V,rýsovat,сӱретла́ш
1235,schreiben::V,psát,воза́ш
1236,besitzen::V,mít,лия́ш
1237,besitzen::V,vlastnit,лия́ш
1238,kaufen::V,koupit,нала́ш
1239,verkaufen::V,prodat,ужала́ш
1240,bezahlen::V,zaplatit,тӱла́ш
1241,zahlen::V,platit,тӱла́ш
1242,beherrschen::V,ovládat,куча́ш
1243,ertragen::V,snést,турка́ш
