,Concept_ID,bn,xal
692,hinab::ADV,নিম্নগামী,дор
693,hinab::ADV,নিম্নগামী,доракшан
694,oben::ADV,উপরে,деер
695,hinauf::ADV,উচ্চতর অংশে,өөдән
696,hinauf::ADV,উচ্চতর অংশে,деер
697,überall::ADV,সর্বত্র,альд болв чигн
698,nicht::ADV,না,эс
699,nicht::ADV,না,биш
700,nicht::ADV,না,бичә
701,ein wenig::ADV,অল্প,баахн
702,ein wenig::ADV,অল্প,баахнар
703,kaum::ADV,কষ্টসহকাবে,әрә
704,sehr::ADV,খুব,йир
705,so::ADV,তত,иигҗ
706,noch::ADV,এখন পর্যস্ত,ода чигн
707,nur::ADV,শুধু,һанцхн
708,schon::ADV,ইতঃপুর্বে,одх
709,wieder::ADV,আবার,бас
710,vergebens::ADV,বিফলে,киидән
711,vor::PRP,সম্মুখে,урд
712,hinter::PRP,পশ্চাতে,ца
713,unter::PRP,নীচে,дор
714,durch::PRP,দ্বারা,ивт
715,durch::PRP,দ্বারা,дундаһур
716,neben::PRP,কাছে,хаҗуд
717,zwischen::PRP,মধ্যে,хоорнд
718,wegen::PRP,জন্য,көлтә
719,wegen::PRP,জন্য,деерәс
720,dies::PRN,এটা,эн
721,das::PRN,ওটা,тер
722,alles::PRN,সব,цуһар
723,ich::PRN,আমি,би
724,du::PRN,তুমি,чи
725,er::PRN,উনি,тер
726,wir::PRN,আমরা,мадн
727,ihr::PRN,তোমরা,та
728,sie::PRN,তারা,тедн
729,was::FPRN,কি,юн
730,wer::FPRN,কে,кен
731,wo::FADV,কোথায়,хама
732,wohin::FADV,কোথায়,хамаран
733,wie::FADV,কেমন,яһҗ
734,wie::FADV,কেমন,яһад
735,warum::FADV,কেন,юңгад
736,wieviel::FNUM,কত,кедү
737,eins::NUM,অক,негн
738,zwei::NUM,দুই,хойр
739,drei::NUM,তিন,һурвн
740,vier::NUM,চার,дөрвн
741,fünf::NUM,পাঁচ,тавн
742,sechs::NUM,ছয়,зурһан
743,sieben::NUM,সাত,долан
744,acht::NUM,আট,нәәмн
745,neun::NUM,নয়,йисн
746,zehn::NUM,দশ,арвн
747,elf::NUM,এগারো,арвн негн
748,zwölf::NUM,দ্বাদশ,арвн хойр
749,zwanzig::NUM,বিশ,хөрн
750,dreißig::NUM,ত্রিশ,һучн
751,vierzig::NUM,চল্লিশ,дөчн
752,fünfzig::NUM,পঞ্চাশ,тәвн
753,sechzig::NUM,ষাট,җирн
754,siebzig::NUM,সত্তর,далн
755,achtzig::NUM,আশি,найн
756,neunzig::NUM,নব্বুই,йирн
757,hundert::NUM,শত,зун
758,tausend::NUM,হাজার,миңһн
759,und::CNJ,আর,болн
760,und::CNJ,এবং,болн
761,oder::CNJ,বা,эс гиҗ
762,oder::CNJ,বা,эс гихлә
763,stehen::V,দাঁড়ানো,зогсх
764,sitzen::V,বসা,суух
765,liegen::V,শোয়া,кевтх
766,hängen::V,ঝোলা,өлгәтә бәәх
767,werden::V,হইয়া উঠা,болх
768,passieren::V,ঘটা,болх
769,beginnen::V,আরম্ভ হওয়া,эклх
770,enden::V,শেষ হওয়া,төгсх
771,wechseln::V,রূপাস্তর করা,хүврх
772,aufgehen[Sonne]::V,উদিত হওয়া,һарх
773,untergehen[Sonne]::V,অস্ত যাওয়া,орх
774,untergehen[Sonne]::V,অস্ত যাওয়া,сүүрлх
775,scheinen[Sonne]::V,আলো দেওয়া,герлтх
776,donnern::V,বজ্রধ্বনি করা,күрҗңнх
777,wehen::V,প্রবাহিত হওয়া,сальклх
778,strömen::V,প্রবাহিত হওয়া,һооҗх
779,fließen::V,ছুটা,урсх
780,sich drehen::V,পাক খাওয়া,эргх
781,schwanken::V,দোলা,дәәвлх
782,schwingen::V,দোলা,нәәхлх
783,fallen::V,পড়া,унх
784,fallen::V,পড়া,киисх
785,brennen::V,সেঁকা,шатх
786,rauchen::V,ধোঁয়া ছড়ান,ута һарһх
787,regnen::V,বর্ষণ_করা,орх
788,gefrieren::V,হিমায়িত হওয়া,мөстх
789,tauen::V,গলা,хәәлх
790,schmelzen::V,গলা,хәәлх
791,schmelzen::V,গলা,хәәлгдх
792,trocknen::V,শুষ্ক করা,эврх
793,sieden::V,ফোঁড়া,буслх
794,faulen::V,ক্ষয় হওয়া,үмкәрх
795,verfaulen::V,ক্ষয় হওয়া ,илҗрх
796,reißen::V,ছিঁড়া,тасрх
797,versinken::V,ডুবা,чивх
798,vergehen::V,যাওয়া,болх
799,erscheinen::V,আসা,һарх
800,verschwinden::V,অদৃশ্য হওয়া,уга болх
801,sinken::V,হ্রাস হওয়া,татгдх
802,abnehmen::V,হ্রাস হওয়া,хасгдх
803,zunehmen::V,বৃদ্ধি পাওয়া,өсх
804,steigen::V,ওঠা,немх
805,wachsen::V,বড় হওয়া,өсх
806,wachsen::V,বড় হওয়া,урһх
807,glänzen::V,জ্বলা,гилвкх
808,funkeln::V,জ্বল্জ্বল করা,цәклх
809,läuten::V,রুসুঝুসু করা,хоңх
810,klingeln::V,বাজা,җиңнулх
811,klirren::V,টুংটাং-শব্দ করা,җиңнх
812,brausen::V,গর্জন করা,догшрхх
813,rauschen::V,মর্মরধ্বনি করা,сарҗңнх
814,klingen::V,শব্দ করা,ә һарх
815,bellen::V,ঘেউ ঘেউ করা,хуцх
816,heulen::V,গর্জন করা,уульх
817,blasen::V,ফুঁ দেওয়া,үләх
818,pfeifen::V,শিস্ দেওয়া,ишкрх
819,schreien::V,চিৎকার করা,хәәкрх
820,stöhnen::V,গোঁ-গো করা,түңшх
821,zittern::V,কাঁপা,дагҗннх
822,leben::V,বাঁচা,бәәх
823,geboren werden::V,জন্মানো,төрх
824,atmen::V,শ্বাস ফেলা,әмсхлх
825,trinken::V,পান করা,уух
826,essen::V,ভক্ষণ করা,идх
827,schlucken::V,গেলা,зальгх
828,müde werden::V,পরিশ্রান্ত হওয়া,көшх
829,einschlafen::V,নিদ্রামগ্ন হওয়া,унтх
830,schlafen::V,নিদ্রা যাওয়া,нөөрсх
831,aufwachen::V,জাগা,серх
832,aufstehen::V,জাগা,босх
833,sich erholen::V,আরাম করা,амрх
834,krank werden::V,অসুস্থ হত্তয়া,гемтх
835,krank sein::V,রূগ্ণ হত্তয়া,шалтглх
836,schmerzen::V,কন্কন করা,өвдх
837,husten::V,কাশা,ханях
838,genesen::V,আরোগ্য হওয়া,эдгх
839,sterben::V,মারা যাওয়া,үкх
840,sterben::V,মারা যাওয়া,өңгрх
841,umkommen::V,মারা যাওয়া,үкх
842,sich bewegen::V,চলা,көдлх
843,sich bewegen::V,চলা,көндрх
844,sich rühren::V,নড়া,көндрх
845,sich erheben::V,উদিত হওয়া,босх
846,sich setzen::V,বসা,суух
847,hinfallen::V,পড়া,унх
848,hinfallen::V,পড়া,киисх
849,laufen::V,হাঁটা,йовх
850,schreiten::V,হাঁটা,алхх
851,spazierengehen::V,পায়চারি করা,сергҗ йовх
852,eilen::V,ত্বরাম্বিত করা,шулудх
853,sich beeilen::V,ত্বরাম্বিত করা,адһх
854,sich beeilen::V,ত্বরাম্বিত করা,шамдх
855,sausen::V,ধেয়ে যাওয়া,хурдлх
856,sausen::V,ধেয়ে যাওয়া,йир_хурдар_гүүх
857,sausen::V,ধেয়ে যাওয়া,йир_хурдар_йовх
858,rennen::V,চলা,гүүх
859,springen::V,লাফানো,һәрәдх
860,klettern::V,আরোহণ করা,давшх
861,schaukeln::V,দোলা,дүүдңндх
862,kriechen::V,হামাগুড়ি দেওয়া,мөлкх
863,schwimmen::V,সাঁতার কাটা,усчх
864,tauchen::V,ডোবা,булхх
865,rudern::V,দাঁড় টানা,хәәвдх
866,fahren::V,চালান,йовх
867,fliegen::V,ওড়া,нисх
868,gehen::V,যাওয়া,йовх
869,weggehen::V,প্রস্থান করা,йовх
870,weggehen::V,প্রস্থান করা,одх
871,weggehen::V,প্রস্থান করা,һарх
872,weggehen::V,প্রস্থান করা,мөрлх
873,abfahren::V,প্রস্থান করা,мордх
874,anhalten::V,থামা,зогсх
875,hineingehen::V,ঢোকা,орх
876,eintreten::V,ঢোকা,орх
877,kommen::V,আসা,ирх
878,ankommen::V,আসা,ирх
879,zurückkommen::V,ফিরা,орх
880,bleiben::V,থাকা,бәәх
881,warten::V,অপেক্ষা করা,күләх
882,erwarten::V,অপেক্ষা করা,күләх
883,suchen::V,খোঁজ করা,хәәх
884,finden::V,পাওয়া,олх
885,versuchen::V,পরখ করা,седх
886,vorbereiten::V,প্রস্তুত করা,белдх
887,lieben::V,ভালবাসা,дурлх
888,mögen::V,পছন্দ করা,таассгдх
889,lachen::V,হাসা,инәх
890,rühren::V,হৃদয়ম্পর্শ করা,уйрах
891,weinen::V,কাঁদা,уульх
892,schimpfen::V,নালিশ করা,харах
893,sich ärgern::V,রাগ হত্তয়া,уурлх
894,sich fürchten::V,ভয় করা,әәх
895,fürchten::V,ডরা,әәх
896,fürchten::V,ডরা,сүрдх
897,fliehen::V,পালানো,зулх
898,flüchten::V,পালানো,орһх
899,flüchten::V,পালানো,зулх
900,sehen::V,দেখা,үзх
901,anschauen::V,দেখা,харх
902,ansehen::V,দেখা,хәләх
903,ansehen::V,দেখা,үзх
904,hören::V,শোনা,соңсх
905,zuhören::V,শোনা,соңсх
906,probieren::V,পরখ করা,амсх
907,riechen::V,শুঁকা,үнрчлх
908,fühlen::V,অনুভব করা,медх
909,scheinen::V,মনে হত্তয়া,болҗ медгдх
910,scheinen::V,মনে হত্তয়া,миниһәр болхла
911,scheinen::V,মনে হত্তয়া,болад бәәх
912,zu sehen sein::V,দেখা দেত্তয়া,үзгдх
913,vernehmen::V,শোনা,соңсх
914,frieren::V,শীত লাগা,даарх
915,tun::V,করা,кех
916,können::V,পারা,чадх
917,wollen::V,ইচ্ছা করা,дурлх
918,anfangen::V,আরম্ভ করা,эклх
919,beenden::V,শেষ করা,дуусх
920,aufhören::V,থামা,уурх
921,gelingen::V,সিদ্ধিলাভ করা,бүтх
922,gelingen::V,সিদ্ধিলাভ করা,күцәх
923,geraten::V,পরিণত হত্তয়া,болх
924,öffnen::V,খোলা,секх
925,schließen::V,বন্ধ করা,хаах
926,stellen::V,স্থাপন করা,тәвх
927,setzen::V,স্থাপন করা,суулһх
928,legen::V,স্থাপন করা,тәвх
929,berühren::V,স্পর্শ করা,көндәх
930,verbinden::V,সংযুক্ত করা,боох
931,bedecken::V,ঢাকা,хучх
932,bedecken::V,ঢাকা,бүркх
933,aufhängen::V,ঝুলানো,өлгх
934,anzünden::V,জ্বালান,асах
935,anzünden::V,জ্বালান,шатах
936,aufheben::V,কুড়াইয়া তোলা,өөдән өргх
937,zurücklassen::V,পরিত্যাগ করা,үлдәх
938,verlieren::V,হারান,геех
939,fallen lassen::V,ফেলা,алдх
940,machen::V,গঠন করা,кех
941,herstellen::V,সৃষ্টি করা,кех
942,bauen::V,নির্মাণ করা,тосхх
943,reparieren::V,মেরামত করা,ясх
944,verbessern::V,উন্নতিলাভ করা,сәәрүлх
945,ändern::V,পরিবর্তিত করা,хүврәх
946,graben::V,খনন করা,малтх
947,beugen::V,নোয়া,нуһлх
948,biegen::V,নোয়া,матилһх
949,drehen::V,ঘোরান,эргүлх
950,wenden::V,উলটাইয়া দেত্তয়া,көмрх
951,wenden::V,উলটাইয়া দেত্তয়া,эргүлх
952,umdrehen::V,উলটানো,эргүлх
953,heben::V,উত্তোলন করা,өргх
954,heben::V,উত্তোলন করা,деер өргх
955,hochheben::V,উঁচু করা,өргх
956,ergreifen::V,দখল করা,бәрх
957,halten::V,ধরা,бәрх
958,drücken::V,টেপা,шахх
959,schieben::V,ঠেলা,түлкх
960,kratzen::V,চাঁচা,мааҗх
961,lecken::V,চাটা,долах
962,beißen::V,দংশন করা,хазх
963,abreißen::V,বিচ্ছিন্ন করা,таслх
964,abschneiden::V,বিচ্ছিন্ন করা,тәәрх
965,binden::V,বন্ধন করা,боох
966,stecken::V,বিদ্ধ করা,шаах
967,stecken::V,বিদ্ধ করা,хатхх
968,brechen::V,ভাঙা,хамхлх
969,klopfen::V,আঘাত করা,цокх
970,hauen::V,আঘাত করা,цокх
971,kleben::V,সাঁটা,наах
972,reiben::V,ঘষা,зүлгх
973,streichen::V,ছড়াইয়া,наах
974,streichen::V,ছড়াইয়া,лашх
975,streichen::V,ছড়াইয়া,түркх
976,schleifen::V,ধার দেওয়া,хурцлх
977,schneiden::V,কাটা,хәәчлх
978,rütteln::V,নাড়ান,дәәвлүлх
979,schütteln::V,নড়া,сегсрх
980,schwenken::V,দোলা,дайлх
981,schütten::V,বর্ষণ করা,кех
982,füllen::V,পরিপূর্ণ করা,дүүргх
983,einwickeln::V,মুড়া,орах
984,tragen::V,বহন করা,зөөх
985,schleppen::V,টানা,чирх
986,ziehen::V,টানা,татх
987,aufbewahren::V,রাখা,хадһлх
988,werfen::V,ছুড়া,хайх
989,fangen::V,লোফা,бәрх
990,fangen::V,লোফা,хавлх
991,packen::V,ধরা,бәрх
992,verstecken::V,গোপন করা,дүрх
993,verstecken::V,গোপন করা,бултулх
994,teilen::V,বিভক্ত করা,хувах
995,schicken::V,প্রেরণ করা,илгәх
996,bringen::V,আনা,авч ирх
997,hinzufügen::V,একত্র করা,немх
998,bekommen::V,পাওয়া,авх
999,erhalten::V,পাওয়া,авх 
1000,nehmen::V,নেওয়া,авх
1001,wählen::V,বাছা,шүүх
1002,auswählen::V,বাছা,шүүх
1003,bewahren::V,বাঁচাইয়া রাখা,хадһлх
1004,bewahren::V,বাঁচাইয়া রাখা,кевтнь үлдәх
1005,bewahren::V,বাঁচাইয়া রাখা,кевтнь бәәлһх
1006,behindern::V,বাধা দেওয়া,харшлх
1007,verderben::V,নষ্ট করা,үрәх
1008,beschädigen::V,ক্ষতি করা,эвдх
1009,zerbrechen::V,ভাঙ্গিয়া যাওয়া,күүлх
1010,zerbrechen::V,ভাঙ্গিয়া যাওয়া,хамхлх
1011,zerreißen::V,ছিঁড়া,шуучх
1012,zerstören::V,বিনাশ করা,эвдх
1013,verbrennen::V,দহন করা,шатах
1014,geben::V,দেওয়া,өгх
1015,reichen::V,দেওয়া,өгх
1016,schenken::V,উপহার দেত্তয়া,белглх
1017,versprechen::V,প্রতিশ্রুতি দেওয়া,амлх
1018,wünschen::V,আকাঙ্ক্ষা করা,сә хәәх
1019,loben::V,প্রশংসা করা,магтх
1020,küssen::V,চুম্বন করা,үмсх
1021,wiegen::V,দুলানো,саатулх
1022,zudecken::V,ঢাকা,бүркх
1023,wecken::V,জাগানো,серүлх
1024,zeigen::V,দেখানো,үзүлх
1025,führen::V,পথ দেখানো,көтлх
1026,lehren::V,শেখানো,заах
1027,lehren::V,শেখানো,сурһх
1028,unterrichten::V,শিক্ষা দেওয়া,сурһх
1029,unterrichten::V,শিক্ষা দেওয়া,багшлх
1030,aufziehen::V,পালন করা,өскәх
1031,leiten::V,পরিচালনা করা,һардх
1032,leiten::V,পরিচালনা করা,толһалх
1033,antreiben::V,চালনা করা,шамдах
1034,lassen::V,অনুমতি দেওয়া,күч үзүлх
1035,einladen::V,নিমন্ত্রণ করা,үрх
1036,vereinigen::V,এক করা,хамцулх
1037,besuchen::V,দেখিতে যাওয়া,одх
1038,treffen::V,সন্মুখীন হওয়া,харһх
1039,sich versammeln::V,জড়ো হওয়া,цуглрх
1040,sich versammeln::V,জড়ো হওয়া,хурх
1041,spielen::V,খেলা,наадх
1042,singen::V,গাওয়া,дуулх
1043,tanzen::V,নাচা,биилх
1044,sich trennen::V,পৃথক করা,хаһцх
1045,verlassen::V,পরিত্যাগ করা,хайх
1046,retten::V,উদ্ধার করা,әм аврх
1047,retten::V,উদ্ধার করা,әәмшгәс харсх
1048,bewachen::V,পাহারা দেওয়া,харх
1049,bewachen::V,পাহারা দেওয়া,манх
1050,schützen::V,রক্ষা করা,харсх
1051,verteidigen::V,রক্ষা করা,харсх
1052,sich schlagen::V,লড়াই করা,гүвдлдх
1053,schießen::V,তীরবেগে ছোটা,хах
1054,siegen::V,জেতা,диилх
1055,ärgern::V,বিরক্ত করা,уурлулх
1056,schlagen::V,আঘাত করা,цокх
1057,schlagen::V,আঘাত করা,гүвдх
1058,treten::V,লাথি মারা,
1059,stechen::V,দংশন করা,хатхх
1060,stoßen::V,ঠেলা,түлкчкх
1061,stehlen::V,অপহরণ করা,хулхалх
1062,stören::V,ঘাঁটান,һә болх
1063,belästigen::V,বিরক্ত করা,амр эс өгх
1064,verbergen::V,গোপন করা,нуух
1065,verbergen::V,গোপন করা,бултулх
1066,täuschen::V,প্রবঞ্চনা করা,меклх
1067,betrügen::V,প্রতারণা করা,меклх
1068,betrügen::V,প্রতারণা করা,мек һарһх
1069,töten::V,হত্যা করা,алх
1070,wohnen::V,বাস করা,бәәх
1071,arbeiten::V,কাজ করা,көдлх
1072,sammeln::V,সংগ্রহ করা,түүх
1073,pflücken::V,চয়ন করা,түүх
1074,pflücken::V,চয়ন করা,хурах
1075,jagen::V,শিকার করা,аңнх
1076,jagen::V,শিকার করা,аңһучлх
1077,fischen::V,মাছ ধরা,заһс аңнх
1078,fassen::V,ধরা,бәрх
1079,hüten::V,যুথভুক্ত করা,хәрүлх
1080,treiben::V,চালনা করা,туух
1081,anbinden::V,বন্ধন করা,уйх
1082,füttern::V,ভোজন করানো,теҗәх
1083,melken::V,দুগ্ধ দোহন করা,саах
1084,hacken::V,কাটা,чавчх
1085,gießen::V,বর্ষণ করা,услх
1086,reifen::V,পাকা,болх
1087,reifen::V,পাকা,болвсрх
1088,zubereiten::V,রন্ধন করা,белдх
1089,kochen::V,রন্ধন করা,чанх
1090,kochen::V,রন্ধন করা,болһх
1091,backen::V,সেকা,болһх
1092,braten::V,ভাজা,хуурх
1093,umrühren::V,নড়ানো,самрх
1094,stricken::V,বোনা,өлгх
1095,nähen::V,সেলাই করা,уйх
1096,färben::V,রঞ্জিত করা,будх
1097,reinigen::V,পরিষ্কার করা,цеврлх
1098,waschen::V,পরিষ্কার করা,уһах
1099,abwischen::V,মুছা,арчх
1100,spülen::V,পরিষ্কার করা,зәәлх
1101,fegen::V,ঝাঁট দেওয়া,сәвүрдх
1102,kehren::V,ঝাঁট দেওয়া,сәвүрдх
1103,baden::V,অবগাহন করা,өөмх
1104,sich waschen::V,ধোয়া,уһах
1105,sich waschen::V,ধোয়া,бийән уһаҗ
1106,ausziehen::V,খুলা,тәәлх
1107,anziehen::V,গায়ে দেত্তয়া,өмсх
1108,sich anziehen::V,পোশাক পরা,хувцлх
1109,kämmen::V,আঁচড়ানো,самлх
1110,schmücken::V,সাজান করা,чимх
1111,schmücken::V,সাজান করা,кеерүлх
1112,sagen::V,উচ্চারণ করা,келх
1113,sprechen::V,বলা,келх
1114,reden::V,আলাপ করা,күүндх
1115,reden::V,আলাপ করা,күр_кех
1116,sich unterhalten::V,আড্ডা দেওয়া,күүндх
1117,fragen::V,জিজ্ঞাসা করা,сурх
1118,bitten::V,প্রার্থনা করা,эрх
1119,erzählen::V,বর্ণনা করা,келх
1120,erzählen::V,বর্ণনা করা,келҗ өгх
1121,mitteilen::V,বলা,медүлх
1122,nennen::V,নাম দেওয়া,нерәдх
1123,nennen::V,নাম দেওয়া,нер өгх
1124,rufen::V,আমন্ত্রণ করা,дуудх
1125,prahlen::V,বড়াই করা,көөрх
1126,übersetzen::V,ভাষাস্তরিত করা,орчулх
1127,denken::V,ভাবা,санх
1128,glauben::V,বিশ্বাস করা,шүтх
1129,glauben::V,বিশ্বাস করা,нәәлх
1130,bemerken::V,লক্ষ্য করা,темдглх
1131,erkennen::V,চিনিতে পারা,таньх
1132,erkennen::V,চিনিতে পারা,медх
1133,begreifen::V,উপলব্ধি করা,медх
1134,verstehen::V,উপলব্ধি করা,соңсх
1135,lernen::V,শেখা,сурх
1136,wissen::V,জানা,медх
1137,sich erinnern an::V,মনে করা,санх
1138,vergessen::V,বিস্মৃত হওয়া,мартх
1139,messen::V,মাপা,кемҗәлх
1140,zählen::V,গণনা করা,тоолх
1141,rechnen::V,হিসাব করা,тоолх
1142,lesen::V,পাঠ করা,умшх
1143,malen::V,আঁকা,зурх
1144,zeichnen::V,ছকা,зурх
1145,schreiben::V,লেখা,бичх
1146,besitzen::V,অধিকার করা,эзлх
1147,kaufen::V,ক্রয় করা,хулдҗ авх
1148,verkaufen::V,বেচা,хулдх
1149,verkaufen::V,বেচা,гүүлгх
1150,bezahlen::V,প্রদান করা,өгх
1151,zahlen::V,প্রদান করা,өгх
1152,beherrschen::V,শাসন করা,эзлх
1153,ertragen::V,বহন করা,даах
1154,lärmen::V,,шууглдх
