,Concept_ID,be,sk
820,alles::PRN,усё,všetko
821,ich::PRN,я,ja
822,du::PRN,ты,ty
823,er::PRN,ён,on
824,wir::PRN,мы,my
825,ihr::PRN,вы,vy
826,sie::PRN,яны,oni
827,was::FPRN,што,čo
828,wer::FPRN,хто,kto
829,wo::FADV,дзе,kde
830,wohin::FADV,куды,kam
831,wie::FADV,як,ako
832,warum::FADV,чаму,prečo
833,wieviel::FNUM,колькі,koľko
834,eins::NUM,адзін,jeden
835,zwei::NUM,два,dva
836,drei::NUM,тры,tri
837,vier::NUM,чатыры,štyri
838,fünf::NUM,пяць,päť
839,sechs::NUM,шесць,šesť
840,sieben::NUM,сем,sedem
841,acht::NUM,восем,osem
842,neun::NUM,дзевяць,deväť
843,zehn::NUM,дзесяць,desať
844,elf::NUM,адзінаццаць,jedenásť
845,zwölf::NUM,дванаццаць,dvanásť
846,zwanzig::NUM,дваццаць,dvadsať
847,dreißig::NUM,трыццаць,tridsať
848,vierzig::NUM,сорак,štyridsať
849,fünfzig::NUM,пядзесят,päťdesiat
850,sechzig::NUM,шесдзесят,šesťdesiat
851,siebzig::NUM,семдзесят,sedemdesiat
852,achtzig::NUM,восемдзесят,osemdesiat
853,neunzig::NUM,дзевяноста,deväťdesiat
854,hundert::NUM,сто,sto
855,tausend::NUM,тысяча,tisíc
856,und::CNJ,і,i
857,und::CNJ,ды,i
858,oder::CNJ,або,alebo
859,stehen::V,стаяць,stáť
860,sitzen::V,сядзець,sedieť
861,liegen::V,ляжаць,ležať
862,hängen::V,вісець,visieť
863,werden::V,стаць,stať sa
864,werden::V,зрабіцца,stať sa
865,passieren::V,трапіцца,stať sa
866,beginnen::V,пачацца,začať sa
867,enden::V,кончыцца,končiť sa
868,wechseln::V,мяняцца,meniť sa
869,aufgehen[Sonne]::V,узысці,vychádzať
870,untergehen[Sonne]::V,зайсці,zapadnúť
871,scheinen[Sonne]::V,свяціць,svietiť
872,donnern::V,грымець,hrmieť
873,wehen::V,дзьмуць,viať
874,strömen::V,ліцца,prúdiť
875,fließen::V,цячы,tiecť
876,sich drehen::V,круціцца,točiť sa
877,sich drehen::V,круціцца,krútiť sa
878,sich drehen::V,варочацца,točiť sa
879,sich drehen::V,варочацца,krútiť sa
880,schwanken::V,хістацца,kolísať
881,schwanken::V,хістацца,klátiť sa
882,schwingen::V,гайдацца,kývať sa
883,schwingen::V,гайдацца,chvieť sa
884,schwingen::V,калыхацца,kývať sa
885,schwingen::V,калыхацца,chvieť sa
886,fallen::V,падаць,padať
887,brennen::V,гарэць,páliť
888,brennen::V,гарэць,horieť
889,rauchen::V,дымець,dymiť sa
890,regnen::V,дажджыць,pršať
891,gefrieren::V,замерзнуць,zamrznút
892,tauen::V,раставаць,taviť sa
893,schmelzen::V,плавіцца,taviť sa
894,trocknen::V,сохнуць,schnúť
895,sieden::V,кіпець,vrieť
896,faulen::V,гнісці,hniť
897,verfaulen::V,згнісці,zhniť
898,reißen::V,ірвацца,pretrhnúť sa
899,versinken::V,тануць,zapadnúť
900,versinken::V,тануць,potopiť sa
901,vergehen::V,праходзіць,plynúť
902,erscheinen::V,зʼявіцца,objaviť sa
903,verschwinden::V,знікнуць,zmiznúť
904,sinken::V,спадаць,klesať
905,abnehmen::V,паменшыцца,ubúdať
906,zunehmen::V,павялічвацца,pribúdať
907,steigen::V,паднімацца,stúpať
908,wachsen::V,расці,rásť
909,glänzen::V,блішчаць,jagať sa
910,glänzen::V,блішчаць,lesknúť sa
911,funkeln::V,бліскаць,iskriť sa
912,lärmen::V,шумець,lomoziť
913,läuten::V,званіць,cengať
914,klingeln::V,званіць,zvoniť
915,klirren::V,бразгаць,rinčať
916,brausen::V,бушаваць,hučať
917,rauschen::V,шастаць,šumieť
918,klingen::V,гучаць,znieť
919,klingen::V,гучаць,zvoniť
920,bellen::V,брахаць,štekať
921,bellen::V,брахаць,brechať
922,heulen::V,выць,vyť
923,blasen::V,дзьмухнуць,duť
924,blasen::V,дзьмухнуць,fúkať
925,pfeifen::V,свістаць,pískať
926,pfeifen::V,свістаць,hvízdať
927,schreien::V,крычаць,kričať
928,stöhnen::V,стагнаць,stenať
929,zittern::V,дрыжаць,triasť sa
930,leben::V,жыць,žiť
931,geboren werden::V,нарадзіцца,narodiť sa
932,atmen::V,дыхаць,dýchať
933,trinken::V,піць,piť
934,essen::V,есці,jesť
935,schlucken::V,глытаць,zhltnuť
936,müde werden::V,стаміцца,unaviť sa
937,einschlafen::V,заснуць,usnúť
938,einschlafen::V,заснуць,zaspať
939,schlafen::V,спаць,spať
940,aufwachen::V,рассыпацца,zobudiť sa
941,aufstehen::V,устаць,vstať
942,sich erholen::V,адпачываць,zotavovať sa
943,sich erholen::V,адпачываць,oddýchovať si
944,krank werden::V,захварэць,ochorieť
945,krank sein::V,хварэць,chorieť
946,krank sein::V,хварэць,byť chorý
947,schmerzen::V,балець,bolieť
948,husten::V,кашляць,kašľať
949,genesen::V,паправіцца,uzdraviť sa
950,genesen::V,паздаравець,uzdraviť sa
951,sterben::V,памерці,umrieť
952,sterben::V,памерці,zomrieť
953,umkommen::V,загінуць,zahynúť
954,sich bewegen::V,рухацца,pohybovať sa
955,sich rühren::V,варушыцца,hnúť sa
956,sich erheben::V,устаць,zdvihnúť sa
957,sich setzen::V,сесці,sadnúť si
958,hinfallen::V,упасці,spadnúť
959,laufen::V,хадзіць,bežať
960,schreiten::V,шагаць,kráčať
961,schreiten::V,крочыць,kráčať
962,spazierengehen::V,гуляць,prechádzať sa
963,eilen::V,спяшацца,súriť
964,sich beeilen::V,спяшацца,ponáhľať sa
965,sausen::V,імчацца,hučať
966,rennen::V,бегаць,bežať
967,springen::V,скакаць,skákať
968,klettern::V,лазіць,liezť
969,schaukeln::V,гайдацца,húpať
970,schaukeln::V,гайдацца,hojdať
971,kriechen::V,поўзаць,liezť
972,kriechen::V,поўзаць,plaziť sa
973,schwimmen::V,плаваць,plávať
974,tauchen::V,ныраць,ponoriť sa
975,rudern::V,веславаць,veslovať
976,fahren::V,ехаць,ísť
977,fahren::V,ехаць,jazdiť
978,fliegen::V,лятаць,letieť
979,gehen::V,ісці,ísť
980,weggehen::V,пайсці,odísť
981,weggehen::V,пайсці,odchádzať
982,abfahren::V,адʼяжджаць,odcestovať
983,anhalten::V,спыніцца,zadržať sa
984,anhalten::V,спыніцца,zastaviť sa
985,anhalten::V,затрымацца,zadržať sa
986,anhalten::V,затрымацца,zastaviť sa
987,hineingehen::V,уваходзіць,vchádzať
988,eintreten::V,увайсці,vojsť
989,eintreten::V,увайсці,vstúpiť
990,kommen::V,прыйсці,prísť
991,ankommen::V,прыбыць,prísť
992,ankommen::V,прыбыць,doraziť
993,zurückkommen::V,вярнуцца,vrátiť sa
994,bleiben::V,застацца,ostať
995,bleiben::V,застацца,zostať
996,warten::V,чакаць,čakať
997,erwarten::V,чакаць,očakávať
998,suchen::V,шукаць,hľadať
999,finden::V,знайсці,nájsť
1000,versuchen::V,прабаваць,skúsiť
1001,versuchen::V,прабаваць,pokúsiť sa
1002,vorbereiten::V,падрыхтаваць,pripraviť
1003,lieben::V,кахаць,ľúbiť
1004,lieben::V,кахаць,milovať
1005,mögen::V,любіць,mať rád
1006,lachen::V,смяяцца,smiať sa
1007,rühren::V,расчуліць,dojať
1008,weinen::V,плакаць,plakať
1009,schimpfen::V,лаяцца,nadávať
1010,sich ärgern::V,сердаваць,hnevať sa
1011,sich ärgern::V,сердаваць,zlostiť sa
1012,sich fürchten::V,баяцца,báť sa
1013,fürchten::V,баяцца,báť sa
1014,fliehen::V,уцякаць,utekať
1015,flüchten::V,уцячы,utiecť
1016,sehen::V,бачыць,vidieť
1017,anschauen::V,паглядзець,pozrieť sa na
1018,ansehen::V,глядзець,pozrieť
1019,hören::V,чуць,počúvať
1020,zuhören::V,слухаць,počúvať
1021,probieren::V,каштаваць,ochutnať
1022,riechen::V,нюхаць,ňuchať
1023,fühlen::V,адчуваць,cítiť
1024,fühlen::V,адчуваць,pociťovať
1025,scheinen::V,здавацца,zdať sa
1026,zu sehen sein::V,віднецца,byť vidieť
1027,vernehmen::V,пачуць,počuť
1028,frieren::V,мёрзнуць,mrznúť
1029,frieren::V,мёрзнуць,oziabať
1030,tun::V,рабіць,robiť
1031,können::V,умець,môcť
1032,wollen::V,хацець,chcieť
1033,anfangen::V,пачаць,začať
1034,beenden::V,закончыць,skončiť
1035,aufhören::V,перастаць,prestať
1036,gelingen::V,удацца,podariť sa
1037,geraten::V,аказацца,dariť sa
1038,öffnen::V,адчыніць,otvoriť
1039,schließen::V,зачыніць,zavrieť
1040,stellen::V,паставіць,postaviť
1041,setzen::V,пасадзіць,posadiť
1042,legen::V,класці,klásť
1043,legen::V,класці,položiť
1044,berühren::V,чапаць,dotykať sa
1045,verbinden::V,звязаць,spojiť
1046,bedecken::V,накрыць,pokryť
1047,aufhängen::V,павесіць,zavesiť
1048,anzünden::V,запаліць,zapáliť
1049,aufheben::V,падняць,zdvihnúť
1050,zurücklassen::V,пакінуць,zanechať
1051,verlieren::V,згубіць,stratiť
1052,fallen lassen::V,упусціць,pustiť
1053,machen::V,зрабіць,robiť
1054,herstellen::V,вырабіць,vyrobiť
1055,bauen::V,будаваць,stavať
1056,bauen::V,будаваць,budovať
1057,reparieren::V,правіць,opraviť
1058,verbessern::V,палепшыць,zlepšiť
1059,ändern::V,змяніць,zmeniť
1060,ändern::V,змяніць,preinačiť
1061,graben::V,капаць,ryť
1062,graben::V,капаць,kopať
1063,beugen::V,сагнуць,ohnúť
1064,biegen::V,пагнуць,ohnúť
1065,drehen::V,вярцець,točiť
1066,drehen::V,вярцець,krútiť
1067,wenden::V,павярнуць,obrátiť
1068,wenden::V,павярнуць,prevrátiť
1069,umdrehen::V,перавярнуць,otočiť
1070,umdrehen::V,перавярнуць,obrátiť
1071,heben::V,падымаць,dvíhať
1072,heben::V,падымаць,povzniesť
1073,hochheben::V,падняць,zdvihnúť
1074,ergreifen::V,схапіць,uchopiť sa
1075,ergreifen::V,схваціць,uchopiť sa
1076,halten::V,трымаць,držať
1077,drücken::V,націскаць,tisnúť
1078,schieben::V,пхаць,posunovať
1079,schieben::V,штурхаць,posunovať
1080,kratzen::V,скрэбці,škrabať
1081,lecken::V,лізаць,lízať
1082,beißen::V,кусаць,kúsať
1083,abreißen::V,адарваць,odtrhnúť
1084,abschneiden::V,адрэзаць,odrezať
1085,abschneiden::V,адрэзаць,odkrojiť
1086,binden::V,вязаць,zaviazať
1087,binden::V,вязаць,priviazať
1088,stecken::V,уваткнуць,strčiť
1089,brechen::V,зламаць,zlomiť
1090,klopfen::V,стукаць,tĺcť
1091,klopfen::V,стукаць,klopať
1092,hauen::V,біць,nabiť
1093,kleben::V,клеіць,lepiť
1094,kleben::V,клеіць,nalepiť
1095,reiben::V,церці,trieť
1096,streichen::V,намазаць,namazať
1097,schleifen::V,тачыць,ostríť
1098,schneiden::V,рэзаць,rezať
1099,schneiden::V,рэзаць,strihať
1100,rütteln::V,хістаць,triasť
1101,rütteln::V,хістаць,lomcovať
1102,schütteln::V,трэсці,triasť
1103,schütteln::V,трэсці,potriasť
1104,schwenken::V,махаць,mávať
1105,schütten::V,наліць,sypať
1106,füllen::V,напоўніць,plniť
1107,einwickeln::V,загарнуць,zabaliť
1108,tragen::V,несці,niesť
1109,schleppen::V,цягнуць,vliecť
1110,ziehen::V,цягнуць,ťahať
1111,aufbewahren::V,захоўваць,uložiť
1112,aufbewahren::V,захоўваць,uschovať
1113,werfen::V,кідаць,hodiť
1114,werfen::V,кідаць,vrhnúť
1115,fangen::V,лавіць,chytať
1116,packen::V,схапіць,baliť
1117,packen::V,схапіць,chytiť
1118,packen::V,схваціць,baliť
1119,packen::V,схваціць,chytiť
1120,verstecken::V,схаваць,skryť
1121,verstecken::V,схаваць,schovať
1122,teilen::V,раздзяліць,podeliť
1123,teilen::V,раздзяліць,rozdeliť
1124,schicken::V,пасылаць,posielať
1125,bringen::V,прынесці,priniesť
1126,hinzufügen::V,дабавіць,pripojiť
1127,bekommen::V,дастаць,dostať
1128,erhalten::V,атрымаць,prijať
1129,nehmen::V,ўзяць,vziať
1130,wählen::V,выбраць,voliť
1131,auswählen::V,адабраць,vybrať
1132,auswählen::V,адабраць,vyvoliť
1133,bewahren::V,захаваць,zachovať
1134,behindern::V,перашкаджаць,zavadzať
1135,behindern::V,перашкаджаць,byť v ceste
1136,verderben::V,сапсаваць,skaziť
1137,beschädigen::V,пашкодзіць,ublížiť
1138,beschädigen::V,пашкодзіць,poškodiť
1139,zerbrechen::V,разбіць,rozbiť
1140,zerbrechen::V,разбіць,prelomiť
1141,zerreißen::V,разадраць,pretrhnúť
1142,zerstören::V,разбурыць,zničiť
1143,verbrennen::V,спаліць,spáliť
1144,geben::V,даць,dať
1145,reichen::V,перадаць,podať
1146,schenken::V,дарыць,darovať
1147,versprechen::V,абяцаць,sľúbiť
1148,wünschen::V,жадаць,želať
1149,loben::V,хваліць,chváliť
1150,küssen::V,цалаваць,bozkať
1151,wiegen::V,гушкаць,kolísať
1152,wiegen::V,калыхаць,kolísať
1153,zudecken::V,накрыць,prikryť
1154,wecken::V,пабудзіць,zobudiť
1155,zeigen::V,паказаць,ukázať
1156,führen::V,весці,viesť
1157,lehren::V,вучыць,učiť
1158,unterrichten::V,выкладаць,vyučovať
1159,aufziehen::V,выхаваць,vychovať
1160,leiten::V,кіраваць,viesť
1161,antreiben::V,падганяць,popudiť
1162,lassen::V,прымусіць,dať
1163,einladen::V,запрасіць,pozvať
1164,einladen::V,запрасіць,povolať
1165,vereinigen::V,абʼяднаць,spojiť
1166,vereinigen::V,абʼяднаць,zjednotiť
1167,besuchen::V,наведаць,navštíviť
1168,treffen::V,сустрэць,stretnúť
1169,sich versammeln::V,сабрацца,zhromaždiť sa
1170,spielen::V,гуляць,hrať
1171,singen::V,пець,spievať
1172,singen::V,спяваць,spievať
1173,tanzen::V,танцаваць,tancovať
1174,sich trennen::V,расстацца,rozísť sa
1175,verlassen::V,пакінуць,opustiť
1176,retten::V,выратаваць,zachrániť
1177,bewachen::V,ахоўваць,strážiť
1178,schützen::V,уберагаць,chrániť
1179,verteidigen::V,абараніць,brániť
1180,sich schlagen::V,біцца,biť sa
1181,sich schlagen::V,драцца,biť sa
1182,schießen::V,страляць,streliť
1183,schießen::V,страляць,strieľať
1184,siegen::V,перамагчы,zvíťaziť
1185,ärgern::V,злаваць,hnevať
1186,ärgern::V,злаваць,zlostiť
1187,schlagen::V,ударыць,biť
1188,schlagen::V,ударыць,udrieť
1189,treten::V,штурхаць,kopnúť
1190,stechen::V,укалоць,bodnúť
1191,stechen::V,укалоць,pichnúť
1192,stoßen::V,папхнуць,udrieť
1193,stehlen::V,украсці,kradnúť
1194,stören::V,перашкодзіць,vyrušiť
1195,belästigen::V,дакучаць,obťažovať
1196,verbergen::V,скрыць,skryť
1197,verbergen::V,схаваць,skryť
1198,täuschen::V,падмануць,sklamať
1199,betrügen::V,змахляваць,klamať
1200,betrügen::V,змахляваць,podvádzať
1201,töten::V,забіць,zabiť
1202,töten::V,забіць,usmrtiť
1203,wohnen::V,жыць,bývať
1204,arbeiten::V,працаваць,pracovať
1205,sammeln::V,сабраць,zbierať
1206,pflücken::V,зрываць,trhať
1207,pflücken::V,зрываць,oberať
1208,jagen::V,паляваць,poľovať
1209,fischen::V,рыбачыць,loviť ryby
1210,fischen::V,рыбачыць,chytať ryby
1211,fassen::V,злавіць,uloviť
1212,hüten::V,пасвіць,pásť
1213,treiben::V,гнаць,hnať
1214,anbinden::V,прывязаць,priviazať
1215,füttern::V,карміць,kŕmiť
1216,melken::V,даіць,dojiť
1217,hacken::V,сячы,seknúť
1218,gießen::V,паліць,polievať
1219,reifen::V,паспець,dozrieť
1220,zubereiten::V,зварыць,pripraviť
1221,zubereiten::V,згатаваць,pripraviť
1222,kochen::V,варыць,variť
1223,backen::V,пячы,piecť
1224,backen::V,пячы,smažiť
1225,braten::V,смажыць,piecť
1226,braten::V,смажыць,pražiť
1227,umrühren::V,перамяшаць,pomiešať
1228,stricken::V,вязаць,pliesť
1229,nähen::V,шыць,šiť
1230,färben::V,пафарбаваць,zafarbiť
1231,reinigen::V,ачысціць,čistiť
1232,waschen::V,мыць,myť
1233,abwischen::V,выцерці,utrieť
1234,spülen::V,паласкаць,vyplachovať
1235,fegen::V,падмятаць,zametať
1236,kehren::V,месці,zametať
1237,baden::V,купацца,kúpať sa
1238,sich waschen::V,мыцца,umývať sa
1239,ausziehen::V,зняць,zobliecť
1240,anziehen::V,надзець,obliecť
1241,sich anziehen::V,адзецца,obliecť sa
1242,kämmen::V,прычасаць,česať
1243,schmücken::V,аздобіць,ozdobiť
1244,sagen::V,сказаць,povedať
1245,sprechen::V,гаварыць,hovoriť
1246,reden::V,размаўляць,rozprávať
1247,sich unterhalten::V,гутарыць,rozprávať sa
1248,fragen::V,спытаць,spýtať sa
1249,bitten::V,прасіць,prosiť
1250,erzählen::V,расказаць,rozprávať
1251,mitteilen::V,паведаміць,oznámiť
1252,nennen::V,назваць,nazvať
1253,nennen::V,назваць,menovať
1254,rufen::V,зваць,volať
1255,rufen::V,зваць,zavolať
1256,prahlen::V,хваліцца,vystatovať sa
1257,übersetzen::V,перакласці,preložiť
1258,denken::V,думаць,myslieť
1259,glauben::V,верыць,veriť
1260,bemerken::V,заўважыць,podotknuť
1261,bemerken::V,заўважыць,spozorovať
1262,erkennen::V,пазнаць,poznať
1263,begreifen::V,спасцігнуць,pochopiť
1264,begreifen::V,спасцігнуць,porozumieť
1265,verstehen::V,пачуць,rozumieť
1266,lernen::V,вучыцца,učiť sa
1267,wissen::V,знаць,vedieť
1268,sich erinnern an::V,памятаць,pamätať si na
1269,vergessen::V,забыць,zabudnuť
1270,messen::V,мераць,merať
1271,zählen::V,лічыць,počítať
1272,rechnen::V,лічыць,rátať
1273,rechnen::V,лічыць,počítať
1274,lesen::V,чытаць,čítať
1275,malen::V,маляваць,maľovať
1276,zeichnen::V,рысаваць,kresliť
1277,schreiben::V,пісаць,písať
1278,besitzen::V,мець,mať
1279,besitzen::V,мець,vlastniť
1280,kaufen::V,купіць,kúpiť
1281,verkaufen::V,прадаць,predať
1282,bezahlen::V,заплаціць,zaplatiť
1283,zahlen::V,плаціць,platiť
1284,beherrschen::V,уладаць,ovládať
1285,beherrschen::V,валодаць,ovládať
1286,ertragen::V,выцерпець,znášať
1287,ertragen::V,выцерпець,vydržať
