,Concept_ID,nl,lez
636,schmutzig::A,vuil,кьацӏай
637,roh::A,rauw,чиг
638,roh::A,rauw,ицӏи
639,reif::A,rijp,дигмиш хьайи
640,lecker::A,lekker,дадлу
641,süß::A,zoet,ширин
642,bitter::A,bitter,туькьуьл
643,sauer::A,zuur,цуру
644,hell::A,licht,экуь
645,hell::A,helder,экуь
646,dunkel::A,donker,мичӏи
647,schwarz::A,zwart,чӏулав
648,weiß::A,wit,лацу
649,rot::A,rood,яру
650,gelb::A,geel,хъипи
651,blau::A,blauw,вили
652,grün::A,groen,къацу
653,grau::A,grijs,рехи
654,bunt::A,bont,цӏару
655,bunt::A,bont,яру-цӏару
656,billig::A,goedkoop,ужуз
657,teuer::A,duur,багьа
658,wertvoll::A,kostbaar,масан
659,wertvoll::A,waardevol,масан
660,blind::A,blind,буьркьуь
661,taub::A,doof,биши
662,kräftig::A,krachtig,гужлу
663,stark::A,sterk,къуватлу
664,schwach::A,zwak,такьатсуз
665,fett::A,vet,куьк
666,schlank::A,slank,шумал
667,hübsch::A,leuk,гуьрчег
668,böse::A,kwaad,пис
669,dumm::A,dom,ахмакь
670,faul::A,lui,тенпел
671,fleißig::A,vlijtig,сяй ийидай
672,fleißig::A,vlijtig,сяйи ийидай
673,geizig::A,gierig,мискьи
674,klug::A,slim,акьуллу
675,klug::A,schrander,акьуллу
676,klug::A,verstandig,акьуллу
677,geschickt::A,handig,магьир
678,geschickt::A,vaardig,магьир
679,lieb::A,lief,играми
680,lustig::A,vrolijk,шад
681,sanft::A,zacht,назик
682,sanft::A,zacht,милайим
683,hungrig::A,hongerig,гишин
684,krank::A,ziek,кефсуз
685,nackt::A,naakt,кьецӏил
686,traurig::A,treurig,пашман
687,traurig::A,bedroefd,пашман
688,lebendig::A,levend,ччан алай
689,gut::A,goed,хъсан
690,gut::A,goed,вижевай
691,schlecht::A,slecht,пис
692,richtig::A,juist,дуьз
693,schlimm::A,erg,нифретлу
694,schlimm::A,kwaad,нифретлу
695,wahr::A,waar,гьакъикъи
696,alt::A,oud,эски
697,alt::A,oud,куьгьне
698,neu::A,nieuw,цӏийи
699,ehemalig::A,voormalig,виликан
700,alt[Lebewesen]::A,oud,кьуьзуь
701,jung::A,jong,жегьил
702,arm::A,arm,кесиб
703,reich::A,rijk,девлетлу
704,bekannt::A,bekend,чидай
705,berühmt::A,beroemd,машгьур
706,fremd::A,vreemd,ччара
707,verschieden::A,verscheiden,жуьреба-жуьре
708,verschieden::A,verschillend,жуьреба-жуьре
709,nah::A,nabij,мукьвал
710,nah::A,nabijgelegen,мукьвал
711,fern::A,ver,яргъал
712,linker::A,linker,чапла
713,rechter::A,rechter,эрчӏи
714,anderer::A,andere,маса
715,anderer::A,andere,муькуь
716,erster::A,eerste,сад лагьай
717,zweiter::A,tweede,кьвед лагьай
718,dritter::A,derde,пуд лагьай
719,letzter::A,laatste,эхиримжи
720,allein::ADV,alleen,кьилди
721,auf einmal::ADV,ineens,
722,auf einmal::ADV,tegelijk,
723,zusammen::ADV,samen,санал
724,zusammen::ADV,bijeen,санал
725,lange::ADV,lang,яргъалди
726,plötzlich::ADV,eensklaps,садлагьана
727,plötzlich::ADV,plotsklaps,садлагьана
728,sofort::ADV,terstond,гьасятда
729,sofort::ADV,aanstonds,гьасятда
730,sofort::ADV,onmiddelijk,гьасятда
731,später::ADV,later,гуьгъуьнлай
732,jetzt::ADV,nu,гила
733,jetzt::ADV,nou,гила
734,jetzt::ADV,thans,гила
735,heute::ADV,heden,къе
736,heute::ADV,vandaag,къе
737,morgen::ADV,morgen,пака
738,bald::ADV,gauw,мукьва
739,bald::ADV,gauw,мукьвара
740,bald::ADV,weldra,мукьва
741,bald::ADV,weldra,мукьвара
742,dann::ADV,dan,ахпа
743,dann::ADV,toen,ахпа
744,gestern::ADV,gisteren,накь
745,einst::ADV,eens,садра
746,damals::ADV,toen,а чӏавуз
747,damals::ADV,destijds,а чӏавуз
748,danach::ADV,daarna,ахпа
749,vorher::ADV,vooraf,вилик
750,vorher::ADV,van tevoren,вилик
751,zuerst::ADV,eerst,сифте
752,zuerst::ADV,het eerst,сифте
753,einmal::ADV,eens,садра
754,einmal::ADV,eenmaal,садра
755,manchmal::ADV,soms,гагь-гагь
756,oft::ADV,vaak,гзаф вахтара
757,oft::ADV,dikwijls,гзаф вахтара
758,immer::ADV,altijd,гьамиша
759,niemals::ADV,nooit,са чӏавузни
760,niemals::ADV,nooit,са вахтундани
761,hier::ADV,hier,ина
762,hierhin::ADV,hierheen,иниз
763,von hier::ADV,van hier,инай
764,von hier::ADV,hiervandaan,инай
765,dort::ADV,daar,ана
766,dort::ADV,ginds,ана
767,dorthin::ADV,daarheen,аниз
768,geradeaus::ADV,rechtuit,дуьз
769,geradeaus::ADV,rechtdoor,дуьз
770,vorwärts::ADV,vooruit,вилик
771,vorwärts::ADV,vooruit,виликди
772,vorwärts::ADV,voorwaarts,вилик
773,vorwärts::ADV,voorwaarts,виликди
774,rückwärts::ADV,achteruit,кьулухъ
775,rückwärts::ADV,achterwaarts,кьулухъ
776,zurück::ADV,terug,
777,unten::ADV,beneden,агъада
778,unten::ADV,onderaan,агъада
779,hinab::ADV,omlaag,агъуз
780,hinab::ADV,naar beneden,агъуз
781,oben::ADV,boven,винел
782,hinauf::ADV,omhoog,виниз
783,hinauf::ADV,naar boven,виниз
784,überall::ADV,alom,вирина
785,überall::ADV,overal,вирина
786,nicht::ADV,niet,ваъ
787,ein wenig::ADV,wat,са тӏимил
788,kaum::ADV,amper,жизви
789,kaum::ADV,nauwelijks,жизви
790,sehr::ADV,erg,лап
791,sehr::ADV,zeer,лап
792,so::ADV,zo,икӏ
793,noch::ADV,nog,гьеле
794,nur::ADV,maar,анжах
795,nur::ADV,alleen,анжах
796,schon::ADV,al,хъувуна
797,schon::ADV,al,мадни дардиз
798,schon::ADV,al,мадни гуьтӏуьз
799,schon::ADV,al,мадни гуьтӏуь я
800,schon::ADV,reeds,хъувуна
801,schon::ADV,reeds,мадни дардиз
802,schon::ADV,reeds,мадни гуьтӏуьз
803,schon::ADV,reeds,мадни гуьтӏуь я
804,wieder::ADV,weer,
805,wieder::ADV,terug,
806,vergebens::ADV,vergeefs,нагьакь
807,vergebens::ADV,vergeefs,нагьакьа
808,vergebens::ADV,tevergeefs,нагьакь
809,vergebens::ADV,tevergeefs,нагьакьа
810,vor::PRP,voor,вилик
811,hinter::PRP,achter,кьулухъ
812,unter::PRP,onder,кӏаник
813,unter::PRP,beneden,кӏаник
814,durch::PRP,door,арадай
815,durch::PRP,door,-кай хкатна
816,neben::PRP,naast,патав
817,neben::PRP,naast,мукьув
818,zwischen::PRP,tussen,ара
819,zwischen::PRP,tussen,арада
820,wegen::PRP,wegens,гъиляй
821,wegen::PRP,vanwege,гъиляй
822,dies::PRN,dit,и
823,dies::PRN,dit,им
824,das::PRN,dat,а
825,das::PRN,dat,ам
826,alles::PRN,alles,вири
827,alles::PRN,alles,михьиз
828,ich::PRN,ik,за
829,ich::PRN,ik,зун
830,du::PRN,je,вун
831,du::PRN,jij,вун
832,er::PRN,hij,ам
833,er::PRN,hij,гьа
834,wir::PRN,we,чун
835,wir::PRN,wij,чун
836,ihr::PRN,jullie,куьн
837,sie::PRN,ze,абур
838,sie::PRN,zij,абур
839,was::FPRN,wat,вуч
840,wer::FPRN,wie,вуж
841,wo::FADV,waar,гьина
842,wohin::FADV,waarheen,гьиниз
843,wie::FADV,hoe,гьикӏ
844,warum::FADV,waarom,вучиз
845,wieviel::FNUM,hoeveel,шумуд
846,eins::NUM,één,са
847,zwei::NUM,twee,кьвед
848,drei::NUM,drie,пуд
849,vier::NUM,vier,кьуд
850,fünf::NUM,vijf,вад
851,sechs::NUM,zes,ругуд
852,sieben::NUM,zeven,ирид
853,acht::NUM,acht,муьжуьд
854,neun::NUM,negen,кӏуьд
855,zehn::NUM,tien,цӏуд
856,elf::NUM,elf,цӏусад
857,zwölf::NUM,twaalf,цӏикьвед
858,zwanzig::NUM,twintig,къад
859,dreißig::NUM,dertig,къанницӏуд
860,vierzig::NUM,veertig,яхцӏур
861,fünfzig::NUM,vijftig,яхцӏурни цӏуд
862,sechzig::NUM,zestig,пудкъад
863,siebzig::NUM,zeventig,пудкъанни цӏуд
864,achtzig::NUM,tachtig,кьудкъад
865,neunzig::NUM,negentig,кьудкъанни цӏуд
866,hundert::NUM,honderd,виш
867,tausend::NUM,duizend,агъзур
868,und::CNJ,en,ва
869,oder::CNJ,of,я
870,stehen::V,staan,акъвазун
871,sitzen::V,zitten,ацукьун
872,liegen::V,liggen,къаткун
873,hängen::V,hangen,куьрс хьун
874,werden::V,worden,хьун
875,passieren::V,gebeuren,хьун
876,beginnen::V,beginnen,башламиш хьун
877,enden::V,eindigen,куьтягь хьун
878,wechseln::V,wijzigen,дегиш хьун
879,wechseln::V,veranderen,дегиш хьун
880,aufgehen[Sonne]::V,opgaan,экъечӏун
881,untergehen[Sonne]::V,ondergaan,акӏун
882,scheinen[Sonne]::V,schijnen,ишигь гун
883,donnern::V,donderen,къукърумар авун
884,wehen::V,waaien,
885,strömen::V,stromen,авахьун
886,fließen::V,vloeien,авахьун
887,sich drehen::V,draaien,элкъуьн
888,sich drehen::V,zich draaien,элкъуьн
889,schwanken::V,wankelen,юзун
890,schwingen::V,zwieren,галтад хьун
891,fallen::V,vallen,аватун
892,brennen::V,branden,кун
893,brennen::V,branden,ккун
894,rauchen::V,roken,
895,regnen::V,regenen,къун
896,gefrieren::V,bevriezen,муркӏади кьун
897,tauen::V,dooien,цӏурун
898,schmelzen::V,smelten,цӏурун
899,trocknen::V,drogen,кьурун
900,sieden::V,koken,ругун
901,sieden::V,zieden,ругун
902,faulen::V,rotten,кутӏун
903,verfaulen::V,verrotten,чуьруьтмиш хьун
904,verfaulen::V,verrotten,кутӏун
905,reißen::V,scheuren,атӏун
906,reißen::V,scheuren,къазунун
907,versinken::V,verzinken,батмиш хьун
908,vergehen::V,vergaan,алатун
909,erscheinen::V,opdagen,майдандиз акъатун
910,erscheinen::V,verschijnen,майдандиз акъатун
911,verschwinden::V,verdwijnen,квахьун
912,sinken::V,zinken,элекьун
913,abnehmen::V,afnemen,тӏимил хьун
914,abnehmen::V,afnemen,гъвечӏи хьун
915,abnehmen::V,verminderen,тӏимил хьун
916,abnehmen::V,verminderen,гъвечӏи хьун
917,zunehmen::V,toenemen,артух хьун
918,steigen::V,stijgen,хкаж хьун
919,steigen::V,omhooggaan,хкаж хьун
920,wachsen::V,groeien,экъечӏун
921,glänzen::V,glanzen,цӏарцӏар гун
922,glänzen::V,schitteren,цӏарцӏар гун
923,funkeln::V,fonkelen,нур гун
924,lärmen::V,lawaai maken,ван авун
925,läuten::V,luiden,зенг ягъун
926,klingeln::V,bellen,зенг ягъун
927,klirren::V,rinkelen,зигринг авун
928,brausen::V,bruisen,къати хьун
929,rauschen::V,ruisen,вишриш авун
930,klingen::V,klinken,ван авун
931,bellen::V,blaffen,элуькьун
932,heulen::V,huilen,къув ягъун
933,blasen::V,blazen,уф гун
934,pfeifen::V,fluiten,уьфт ягъун
935,schreien::V,gillen,гьараюн
936,schreien::V,schreeuwen,гьараюн
937,stöhnen::V,steunen,суза авун
938,zittern::V,beven,зурзун
939,zittern::V,sidderen,зурзун
940,leben::V,leven,яшамиш хьун
941,geboren werden::V,geboren worden,хьун
942,atmen::V,ademen,нефес чӏугун
943,trinken::V,drinken,хъун
944,essen::V,eten,тӏуьн
945,schlucken::V,slikken,туькьуьнун
946,müde werden::V,moe worden,галатун
947,müde werden::V,moe worden,юргъун хьун
948,einschlafen::V,inslapen,ксун
949,schlafen::V,slapen,ксун
950,aufwachen::V,ontwaken,ахварай аватун
951,aufwachen::V,wakker worden,ахварай аватун
952,aufstehen::V,opstaan,къарагъун
953,sich erholen::V,zich ontspannen,ял ягъун
954,krank werden::V,ziek worden,кефсуз хьун
955,krank sein::V,ziek zijn,тӏа хьун
956,schmerzen::V,pijn doen,тӏа хьун
957,husten::V,hoesten,уьгьуь ягъун
958,genesen::V,genezen,сагъ хъхьун
959,sterben::V,sterven,кьин
960,sterben::V,overlijden,кьин
961,umkommen::V,omkomen,терг хьун
962,sich bewegen::V,zich bewegen,юзун
963,sich rühren::V,zich verroeren,юзун
964,sich erheben::V,oprijzen,къарагъун
965,sich erheben::V,verrijzen,къарагъун
966,sich setzen::V,gaan zitten,ацукьун
967,hinfallen::V,vallen,алукьун
968,hinfallen::V,neervallen,алукьун
969,laufen::V,lopen,къекъуьн
970,schreiten::V,stappen,ккамар къачун
971,schreiten::V,schrijden,ккамар къачун
972,spazierengehen::V,gaan wandelen,сейр авун
973,eilen::V,ijlen,тади авун
974,eilen::V,haasten,тади авун
975,sich beeilen::V,zich haasten,гьерекатун
976,sausen::V,stuiven,чкурун
977,rennen::V,rennen,катун
978,rennen::V,rennen,зверун
979,springen::V,springen,хкадарун
980,klettern::V,klimmen,акьахун
981,klettern::V,klauteren,акьахун
982,schaukeln::V,schommelen,
983,kriechen::V,kruipen,капаралди фин
984,schwimmen::V,zwemmen,сирнав авун
985,tauchen::V,duiken,кьилихъди циз вегьин
986,rudern::V,roeien,кьусуйралди лодка гьалун
987,rudern::V,roeien,цуьруьгъуьлдалди кӏватӏун
988,fahren::V,rijden,фин
989,fliegen::V,vliegen,лув гун
990,fliegen::V,vliegen,цавай фин
991,gehen::V,gaan,фин
992,weggehen::V,weggaan,хъфин
993,abfahren::V,vertrekken,фин
994,abfahren::V,vertrekken,рекье гьатун
995,anhalten::V,stoppen,акъвазун
996,anhalten::V,stilhouden,акъвазун
997,hineingehen::V,ingaan,гьахьун
998,hineingehen::V,binnengaan,гьахьун
999,eintreten::V,binnenkomen,гьахьун
1000,kommen::V,komen,атун
1001,ankommen::V,aankomen,атун
1002,zurückkommen::V,terugkomen,хтун
1003,bleiben::V,blijven,амукьун
1004,warten::V,wachten,гуьзлемишун
1005,erwarten::V,verwachten,вил алаз акъвазун
1006,suchen::V,zoeken,къекъуьн
1007,finden::V,vinden,жугъун
1008,versuchen::V,proberen,алахъун
1009,versuchen::V,beproeven,алахъун
1010,vorbereiten::V,voorbereiden,гьазурун
1011,lieben::V,houden van,кӏан хьун
1012,mögen::V,lusten,рикӏ ацукьун
1013,mögen::V,houden van,рикӏ ацукьун
1014,lachen::V,lachen,хъуьруьн
1015,rühren::V,roeren,
1016,weinen::V,huilen,шехьун
1017,weinen::V,schreien,шехьун
1018,schimpfen::V,kijven,сеперар гун
1019,schimpfen::V,kijven,экъуьгъунар авун
1020,schimpfen::V,schelden,сеперар гун
1021,schimpfen::V,schelden,экъуьгъунар авун
1022,sich ärgern::V,zich ergeren,хъел акатун
1023,sich fürchten::V,bang zijn,кичӏе хьун
1024,fürchten::V,vrezen,къурхутмиш хьун
1025,fliehen::V,vluchten,катун
1026,flüchten::V,ontsnappen,катун
1027,flüchten::V,ontkomen,катун
1028,sehen::V,zien,акун
1029,anschauen::V,aankijken,вил вегьин
1030,ansehen::V,aanzien,килигун
1031,ansehen::V,bekijken,килигун
1032,hören::V,horen,ван хьун
1033,zuhören::V,luisteren,яб гун
1034,probieren::V,proeven,дад акун
1035,riechen::V,ruiken,ни чӏугун
1036,fühlen::V,voelen,гьисс авун
1037,scheinen::V,lijken,
1038,zu sehen sein::V,te zien zijn,
1039,vernehmen::V,vernemen,
1040,frieren::V,het koud hebben,кьун
1041,frieren::V,het koud hebben,мекьи хьун
1042,tun::V,doen,авун
1043,können::V,kunnen,хьун
1044,können::V,kunnen,акъакьун
1045,wollen::V,willen,кӏан хьун
1046,anfangen::V,beginnen,башламишун
1047,anfangen::V,aanvangen,башламишун
1048,beenden::V,beëindigen,куьтягьун
1049,aufhören::V,ophouden,акъвазун
1050,gelingen::V,lukken,арадал атун
1051,gelingen::V,gelukken,арадал атун
1052,geraten::V,uitvallen,акъатун
1053,öffnen::V,openen,ахъаюн
1054,öffnen::V,opendoen,ахъаюн
1055,schließen::V,sluiten,акьалун
1056,schließen::V,dichtdoen,акьалун
1057,stellen::V,stellen,эцигун
1058,stellen::V,plaatsen,эцигун
1059,setzen::V,zetten,ацукьарун
1060,setzen::V,plaatsen,ацукьарун
1061,legen::V,leggen,эцигун
1062,berühren::V,aanraken,хкӏурун
1063,verbinden::V,verbinden,гилигун
1064,bedecken::V,bedekken,кӏевун
1065,aufhängen::V,ophangen,куьрсарун
1066,anzünden::V,aansteken,куькӏуьрун
1067,aufheben::V,oprapen,хкажун
1068,zurücklassen::V,achterlaten,тун
1069,verlieren::V,verliezen,квадарун
1070,fallen lassen::V,laten vallen,авадрун
1071,machen::V,maken,авун
1072,machen::V,maken,кар авун
1073,herstellen::V,produceren,расун
1074,herstellen::V,voortbrengen,расун
1075,bauen::V,bouwen,туькӏуьрун
1076,reparieren::V,repareren,расун
1077,reparieren::V,herstellen,расун
1078,verbessern::V,verbeteren,хъсанрун
1079,ändern::V,wijzigen,табдил авун
1080,ändern::V,veranderen,табдил авун
1081,graben::V,graven,эгъуьнун
1082,beugen::V,buigen,акӏажарун
1083,beugen::V,buigen,кангур авун
1084,biegen::V,buigen,патахъарун
1085,drehen::V,draaien,алчударун
1086,wenden::V,keren,
1087,wenden::V,wenden,
1088,umdrehen::V,omdraaien,элкъуьрун
1089,heben::V,heffen,хкажун
1090,heben::V,optillen,хкажун
1091,hochheben::V,tillen,хкажун
1092,ergreifen::V,pakken,агалчна кьун
1093,ergreifen::V,grijpen,агалчна кьун
1094,halten::V,houden,кьун
1095,drücken::V,drukken,чуькьуьн
1096,schieben::V,duwen,хуртӏ гун
1097,schieben::V,schuiven,хуртӏ гун
1098,kratzen::V,krassen,къадгъунун
1099,lecken::V,likken,мез гун
1100,beißen::V,bijten,кӏасун
1101,abreißen::V,afrukken,галудун
1102,abreißen::V,afscheuren,галудун
1103,abschneiden::V,afsnijden,атӏун
1104,binden::V,binden,
1105,stecken::V,steken,сухун
1106,brechen::V,breken,хун
1107,brechen::V,breken,кукӏварун
1108,klopfen::V,kloppen,тахъ-тахъ авун
1109,hauen::V,houwen,ягъун
1110,kleben::V,plakken,алкӏурун
1111,kleben::V,plakken,кукӏурун
1112,reiben::V,wrijven,тӏушунун
1113,streichen::V,smeren,алтадун
1114,schleifen::V,slijpen,кӏвенкӏв авун
1115,schneiden::V,snijden,атӏун
1116,rütteln::V,schudden,къарсурун
1117,schütteln::V,schudden,къарсурун
1118,schwenken::V,wuiven,элягъун
1119,schwenken::V,wuiven,галтадун
1120,schwenken::V,zwaaien,элягъун
1121,schwenken::V,zwaaien,галтадун
1122,schütten::V,gieten,цун
1123,schütten::V,storten,цун
1124,füllen::V,vullen,ацӏурун
1125,einwickeln::V,inwikkelen,кутун
1126,einwickeln::V,inwikkelen,элкъуьрун
1127,tragen::V,dragen,тухун
1128,schleppen::V,slepen,галчӏурун
1129,ziehen::V,trekken,ялун
1130,ziehen::V,trekken,чӏугун
1131,aufbewahren::V,bewaren,хуьн
1132,werfen::V,gooien,гадрун
1133,fangen::V,vangen,кьун
1134,packen::V,pakken,кьун
1135,packen::V,vastpakken,кьун
1136,verstecken::V,verstoppen,кӏевун
1137,teilen::V,delen,паюн
1138,schicken::V,sturen,ракъурун
1139,bringen::V,brengen,гъун
1140,hinzufügen::V,toevoegen,алава авун
1141,bekommen::V,verkrijgen,къачун
1142,bekommen::V,verkrijgen,жугъурун
1143,erhalten::V,krijgen,къачун
1144,nehmen::V,nemen,къачун
1145,wählen::V,kiezen,хкягъун
1146,wählen::V,verkiezen,хкягъун
1147,auswählen::V,uitkiezen,хкягъун
1148,bewahren::V,bewaren,хуьн
1149,behindern::V,hinderen,манийвал авун
1150,verderben::V,bederven,чӏурун
1151,beschädigen::V,beschadigen,нукьсанвал гун
1152,zerbrechen::V,breken,хун
1153,zerbrechen::V,stukbreken,хун
1154,zerreißen::V,scheuren,къазунун
1155,zerreißen::V,verscheuren,къазунун
1156,zerstören::V,vernielen,чӏурун
1157,zerstören::V,vernielen,барбатӏун
1158,verbrennen::V,branden,ккун
1159,verbrennen::V,verbranden,ккун
1160,geben::V,geven,гун
1161,reichen::V,reiken,вугун
1162,reichen::V,reiken,гун
1163,reichen::V,aanreiken,вугун
1164,reichen::V,aanreiken,гун
1165,schenken::V,schenken,пишкеш авун
1166,versprechen::V,beloven,гаф гун
1167,wünschen::V,wensen,дуьа авун
1168,loben::V,loven,тариф авун
1169,loben::V,prijzen,тариф авун
1170,küssen::V,kussen,темен гун
1171,wiegen::V,wiegen,эчӏягъун
1172,zudecken::V,toedekken,гьалдун
1173,wecken::V,wekken,ахварай авудун
1174,zeigen::V,tonen,къалурун
1175,zeigen::V,wijzen,къалурун
1176,führen::V,voeren,тухун
1177,lehren::V,leren,кӏелиз тун
1178,unterrichten::V,onderwijzen,тарс гун
1179,aufziehen::V,grootbrengen,тербия гун
1180,aufziehen::V,grootbrengen,тербияламишун
1181,leiten::V,leiden,идара авун
1182,antreiben::V,aandrijven,тади кутун
1183,lassen::V,laten,
1184,einladen::V,uitnodigen,теклиф авун
1185,vereinigen::V,verenigen,сад авун
1186,besuchen::V,bezoeken,кьилив атун
