,Concept_ID,bn,cv
647,taub::A,বধির,хӑлхасӑр
648,kräftig::A,বিশাল,хӑватлӑ
649,stark::A,শক্তিশালী,вирлӗ
650,schwach::A,দুর্বল,халсӑр
651,fett::A,মোটা,самӑр
652,fett::A,মোটা,мӑнтӑр
653,schlank::A,কৃশ,йӑрӑс
654,schlank::A,কৃশ,яштака
655,hübsch::A,সুন্দর,хитре
656,böse::A,খারাপ,усал
657,dumm::A,মূর্খ,ухмах
658,faul::A,শ্রমবিমুখ,наян
659,faul::A,শ্রমবিমুখ,юлхав
660,faul::A,শ্রমবিমুখ,ӳркенчӗк
661,fleißig::A,পরিশ্রমী,хастар
662,geizig::A,ব্যয়কুণ্ঠ,хытӑ
663,klug::A,দক্ষ,ӑслӑ
664,geschickt::A,পটু,ӑста
665,lieb::A,প্রেয়,савнӑ
666,lustig::A,প্রফুল্ল,хаваслӑ
667,sanft::A,নম্র,ачаш
668,hungrig::A,ক্ষুধার্ত,выҫӑ
669,krank::A,অসুস্থ,чирлӗ
670,nackt::A,উলঙ্গ,ҫара
671,traurig::A,দুঃখিত,салхуллӑ
672,lebendig::A,জীবিত,чӗрӗ
673,gut::A,ভালো,аван
674,gut::A,ভালো,лайӑх
675,schlecht::A,মন্দ,япӑх
676,schlecht::A,মন্দ,начар
677,richtig::A,ঠিক,тӗрӗс
678,schlimm::A,কদর্য,йӗрӗнчӗк
679,wahr::A,বাস্তব,чӑн
680,alt::A,পুরাতন,кивӗ
681,neu::A,নব,ҫӗнӗ
682,neu::A,নূতন,ҫӗнӗ
683,ehemalig::A,পূর্বকালীন,пулнӑ
684,alt[Lebewesen]::A,বৃদ্ধ,ватӑ
685,jung::A,তরুণ,яш
686,jung::A,তরুণ,ҫамрӑк
687,arm::A,ক্ষুদ্র,чухӑн
688,reich::A,ধনবান্,пуян
689,bekannt::A,সুপরিচিত,пӗлӗш
690,berühmt::A,বিখ্যাত,чаплӑ
691,fremd::A,বিদেশি,ют
692,verschieden::A,বিসদৃশ,расна
693,nah::A,নিকটবতী,ҫывӑх
694,nah::A,নিকটবতী,ҫывӑхри
695,fern::A,দুরবতী,инҫе
696,fern::A,দুরবতী,аякри
697,linker::A,বাম,сулахай
698,rechter::A,ডান,сылтӑм
699,rechter::A,ডাইন,сылтӑм
700,anderer::A,অন্যতর,урӑх
701,erster::A,প্রথম,пӗрремӗш
702,zweiter::A,দ্বিতীয়,иккӗмӗш
703,dritter::A,তৃতীয়,виҫҫӗмӗш
704,letzter::A,সর্বশেষ,юлашки
705,allein::ADV,একক,пӗччен
706,auf einmal::ADV,জলদি,кӗмӗрккен
707,zusammen::ADV,একসঙ্গে,пӗрле
708,lange::ADV,লম্বা,вӑрах
709,plötzlich::ADV,হঠাৎ,сасартӑк
710,sofort::ADV,মুহ্ণর্তমধ্যে,тӳрех
711,später::ADV,পশ্চাতে,кайран
712,jetzt::ADV,এখন,халь
713,jetzt::ADV,এখন,халӗ
714,heute::ADV,আজ,паян
715,morgen::ADV,আগামিকাল,ыран
716,bald::ADV,অস্পকালমধ্যে,халех
717,bald::ADV,অস্পকালমধ্যে,кӗҫех
718,dann::ADV,তখন,унтан
719,gestern::ADV,গতকাল,ӗнер
720,einst::ADV,একবার মাত্র,пӗррехинче
721,damals::ADV,তখন,ун чухне
722,damals::ADV,তখন,апла пулсан
723,danach::ADV,পরে,унтан
724,vorher::ADV,আগে,малтан
725,zuerst::ADV,আগে,пирвай
726,einmal::ADV,একবার,пӗррехинче
727,manchmal::ADV,কখনও কখনও,хӑш чухне
728,oft::ADV,ঘনঘন,тӑтӑш
729,immer::ADV,সর্বদা,ялан
730,niemals::ADV,কখলও নহে,нихӑҫан та
731,hier::ADV,এখানে,кунта
732,hierhin::ADV,এখানে,кунта
733,von hier::ADV,ত্রই স্তান হইতে,кунтан
734,dort::ADV,ওখানে,унта
735,dort::ADV,ওখানে,ҫавӑнта
736,dorthin::ADV,ওখানে,унта
737,dorthin::ADV,ওখানে,ҫавӑнта
738,geradeaus::ADV,অগ্রগামী,тикӗс
739,vorwärts::ADV,সন্মুখিকে,малалла
740,rückwärts::ADV,খিরিয়া,хыҫала
741,zurück::ADV,পিঠ,каялла
742,unten::ADV,নীচে,аялта
743,hinab::ADV,নিম্নগামী,аялта
744,oben::ADV,উপরে,ҫӳлте
745,hinauf::ADV,উচ্চতর অংশে,ҫӳле
746,überall::ADV,সর্বত্র,таҫта та
747,überall::ADV,সর্বত্র,пур ҫӗрте те
748,überall::ADV,সর্বত্র,кирек ӑҫта та
749,nicht::ADV,না,мар
750,ein wenig::ADV,অল্প,пӑртак
751,kaum::ADV,কষ্টসহকাবে,аран
752,sehr::ADV,খুব,питӗ
753,so::ADV,তত,апла
754,noch::ADV,এখন পর্যস্ত,татах
755,nur::ADV,শুধু,ҫех
756,schon::ADV,ইতঃপুর্বে,ӗнтӗ
757,wieder::ADV,আবার,каллех
758,vergebens::ADV,বিফলে,харам
759,vor::PRP,সম্মুখে,умӗнче
760,hinter::PRP,পশ্চাতে,кайра
761,unter::PRP,নীচে,айне
762,unter::PRP,নীচে,айӗпе
763,unter::PRP,নীচে,айӗнче
764,unter::PRP,নীচে,ҫитеспе
765,durch::PRP,দ্বারা,витӗр
766,neben::PRP,কাছে,патӗнче
767,zwischen::PRP,মধ্যে,хушшинче
768,wegen::PRP,জন্য,пула
769,wegen::PRP,জন্য,пирки
770,dies::PRN,এটা,ку
771,dies::PRN,এটা,ҫак
772,das::PRN,ওটা,ҫав
773,alles::PRN,সব,пурте
774,alles::PRN,সব,йӑлт
775,ich::PRN,আমি,эп
776,du::PRN,তুমি,эс
777,er::PRN,উনি,вӑл
778,wir::PRN,আমরা,эпир
779,ihr::PRN,তোমরা,эсир
780,sie::PRN,তারা,вӗсем
781,was::FPRN,কি,мӗн
782,was::FPRN,কি,мӗскер
783,was::FPRN,কি,мӗн те пулин
784,wer::FPRN,কে,кам
785,wo::FADV,কোথায়,ӑҫта
786,wohin::FADV,কোথায়,ӑҫта
787,wie::FADV,কেমন,епле
788,wie::FADV,কেমন,мӗнле
789,warum::FADV,কেন,ма
790,warum::FADV,কেন,мӗншӗн
791,wieviel::FNUM,কত,миҫе
792,eins::NUM,অক,пӗр
793,eins::NUM,অক,пӗрре
794,zwei::NUM,দুই,ик
795,zwei::NUM,দুই,икӗ
796,zwei::NUM,দুই,иккӗ
797,drei::NUM,তিন,виҫ
798,drei::NUM,তিন,виҫӗ
799,drei::NUM,তিন,виҫҫӗ
800,vier::NUM,চার,тӑват
801,fünf::NUM,পাঁচ,пилӗк
802,fünf::NUM,পাঁচ,пиллӗк
803,sechs::NUM,ছয়,улт
804,sechs::NUM,ছয়,ултӑ
805,sechs::NUM,ছয়,улттӑ
806,sieben::NUM,সাত,ҫич
807,sieben::NUM,সাত,ҫичӗ
808,sieben::NUM,সাত,ҫиччӗ
809,acht::NUM,আট,сакӑр
810,acht::NUM,আট,саккӑр
811,neun::NUM,নয়,тӑхӑр
812,neun::NUM,নয়,тӑххӑр
813,zehn::NUM,দশ,вунӑ
814,zehn::NUM,দশ,вуннӑ
815,elf::NUM,এগারো,вун пӗр
816,zwölf::NUM,দ্বাদশ,вун ик
817,zwölf::NUM,দ্বাদশ,вун икӗ
818,zwölf::NUM,দ্বাদশ,вун иккӗ
819,zwanzig::NUM,বিশ,ҫирӗм
820,dreißig::NUM,ত্রিশ,вӑтӑр
821,vierzig::NUM,চল্লিশ,хӗрӗх
822,fünfzig::NUM,পঞ্চাশ,аллӑ
823,sechzig::NUM,ষাট,утмӑл
824,siebzig::NUM,সত্তর,ҫитмӗл
825,achtzig::NUM,আশি,сакӑр вунӑ
826,achtzig::NUM,আশি,сакӑр вуннӑ
827,neunzig::NUM,নব্বুই,тӑхӑр вун
828,neunzig::NUM,নব্বুই,тӑхӑр вунӑ
829,neunzig::NUM,নব্বুই,тӑхӑр вуннӑ
830,hundert::NUM,শত,ҫӗр
831,tausend::NUM,হাজার,пин
832,und::CNJ,আর,та
833,und::CNJ,এবং,та
834,oder::CNJ,বা,е
835,stehen::V,দাঁড়ানো,тӑр
836,sitzen::V,বসা,лар
837,liegen::V,শোয়া,вырт
838,hängen::V,ঝোলা,усӑнса тӑр
839,hängen::V,ঝোলা,ҫакӑнса тӑр
840,werden::V,হইয়া উঠা,пул
841,passieren::V,ঘটা,пул
842,beginnen::V,আরম্ভ হওয়া,пуҫлан
843,enden::V,শেষ হওয়া,пӗт
844,enden::V,শেষ হওয়া,вӗҫлен
845,wechseln::V,রূপাস্তর করা,улшӑн
846,aufgehen[Sonne]::V,উদিত হওয়া,тух
847,untergehen[Sonne]::V,অস্ত যাওয়া,анса лар
848,scheinen[Sonne]::V,আলো দেওয়া,пӑх
849,donnern::V,বজ্রধ্বনি করা,кӗмсӗртет
850,donnern::V,বজ্রধ্বনি করা,авӑт
851,wehen::V,প্রবাহিত হওয়া,варкӑш
852,strömen::V,প্রবাহিত হওয়া,тӑкӑн
853,fließen::V,ছুটা,юх
854,sich drehen::V,পাক খাওয়া,ҫаврӑн
855,schwanken::V,দোলা,чӳхен
856,schwingen::V,দোলা,суллан
857,fallen::V,পড়া,кип
858,fallen::V,পড়া,тӳр кип
859,fallen::V,পড়া,татӑлса ан
860,brennen::V,সেঁকা,ҫун
861,rauchen::V,ধোঁয়া ছড়ান,мӑкӑрлан
862,rauchen::V,ধোঁয়া ছড়ান,тӗтӗм кӑлар
863,regnen::V,বর্ষণ_করা,ҫумӑр ҫӑвать
864,gefrieren::V,হিমায়িত হওয়া,шӑн
865,tauen::V,গলা,ирӗл
866,schmelzen::V,গলা,ирӗл
867,trocknen::V,শুষ্ক করা,тип
868,sieden::V,ফোঁড়া,вӗре
869,faulen::V,ক্ষয় হওয়া,ҫӗр
870,verfaulen::V,ক্ষয় হওয়া ,ҫӗр
871,reißen::V,ছিঁড়া,ҫурӑл
872,versinken::V,ডুবা,пут
873,vergehen::V,যাওয়া,ирт
874,erscheinen::V,আসা,курӑн
875,erscheinen::V,আসা,курӑнса кай
876,verschwinden::V,অদৃশ্য হওয়া,ҫухал
877,sinken::V,হ্রাস হওয়া,чак
878,abnehmen::V,হ্রাস হওয়া,чак
879,zunehmen::V,বৃদ্ধি পাওয়া,пысӑклан
880,steigen::V,ওঠা,ҫӗклен
881,wachsen::V,বড় হওয়া,ӳс
882,glänzen::V,জ্বলা,ҫиҫ
883,funkeln::V,জ্বল্জ্বল করা,ялкӑш
884,funkeln::V,জ্বল্জ্বল করা,йӑлтӑртат
885,läuten::V,রুসুঝুসু করা,шӑнкӑравла
886,klingeln::V,বাজা,шӑнкӑравла
887,klirren::V,টুংটাং-শব্দ করা,калтлат
888,klirren::V,টুংটাং-শব্দ করা,шӑнкӑлтат
889,brausen::V,গর্জন করা,ахӑр
890,rauschen::V,মর্মরধ্বনি করা,вашӑлтат
891,rauschen::V,মর্মরধ্বনি করা,чашӑлтат
892,klingen::V,শব্দ করা,янӑра
893,bellen::V,ঘেউ ঘেউ করা,вӗр
894,heulen::V,গর্জন করা,ула
895,blasen::V,ফুঁ দেওয়া,вӗр
896,pfeifen::V,শিস্ দেওয়া,шӑхӑр
897,schreien::V,চিৎকার করা,кӑшкӑр
898,stöhnen::V,গোঁ-গো করা,йынӑш
899,zittern::V,কাঁপা,чӗтре
900,leben::V,বাঁচা,пурӑн
901,geboren werden::V,জন্মানো,ҫурал
902,atmen::V,শ্বাস ফেলা,сывла
903,trinken::V,পান করা,ӗҫ
904,essen::V,ভক্ষণ করা,ҫи
905,schlucken::V,গেলা,ҫӑт
906,müde werden::V,পরিশ্রান্ত হওয়া,ӗшен
907,einschlafen::V,নিদ্রামগ্ন হওয়া,ыйха пут
908,einschlafen::V,নিদ্রামগ্ন হওয়া,ҫывӑрса кай
909,schlafen::V,নিদ্রা যাওয়া,ҫывӑр
910,aufwachen::V,জাগা,вӑран
911,aufstehen::V,জাগা,тӑр
912,sich erholen::V,আরাম করা,кан
913,krank werden::V,অসুস্থ হত্তয়া,чирле
914,krank sein::V,রূগ্ণ হত্তয়া,чирле
915,schmerzen::V,কন্কন করা,сур
916,schmerzen::V,কন্কন করা,ырат
917,husten::V,কাশা,ӳсӗр
918,genesen::V,আরোগ্য হওয়া,сывал
919,genesen::V,আরোগ্য হওয়া,тӳрлен
920,sterben::V,মারা যাওয়া,вил
921,umkommen::V,মারা যাওয়া,вил
922,sich bewegen::V,চলা,куҫ
923,sich rühren::V,নড়া,хускал
924,sich erheben::V,উদিত হওয়া,тӑр
925,sich setzen::V,বসা,лар
926,hinfallen::V,পড়া,ӳк
927,laufen::V,হাঁটা,ут
928,schreiten::V,হাঁটা,ут
929,spazierengehen::V,পায়চারি করা,уҫӑлса ҫӳре
930,spazierengehen::V,পায়চারি করা,уткаласа ҫӳре
931,eilen::V,ত্বরাম্বিত করা,васка
932,eilen::V,ত্বরাম্বিত করা,хыпалан
933,sich beeilen::V,ত্বরাম্বিত করা,васка
934,sich beeilen::V,ত্বরাম্বিত করা,хыпалан
935,sausen::V,ধেয়ে যাওয়া,ыткӑн
936,sausen::V,ধেয়ে যাওয়া,вӗҫтер
937,rennen::V,চলা,чуп
938,springen::V,লাফানো,сик
939,klettern::V,আরোহণ করা,улӑх
940,schaukeln::V,দোলা,йӳрӗн
941,kriechen::V,হামাগুড়ি দেওয়া,шу
942,kriechen::V,হামাগুড়ি দেওয়া,упален
943,schwimmen::V,সাঁতার কাটা,иш
944,tauchen::V,ডোবা,чӑм
945,rudern::V,দাঁড় টানা,авӑс
946,fahren::V,চালান,пыр
947,fliegen::V,ওড়া,вӗҫ
948,gehen::V,যাওয়া,кай
949,weggehen::V,প্রস্থান করা,кай
950,abfahren::V,প্রস্থান করা,тапран
951,anhalten::V,থামা,чарӑн
952,hineingehen::V,ঢোকা,кӗр
953,eintreten::V,ঢোকা,кӗр
954,kommen::V,আসা,кил
955,ankommen::V,আসা,ҫит
956,zurückkommen::V,ফিরা,таврӑн
957,zurückkommen::V,ফিরা,каялла кил
958,bleiben::V,থাকা,юл
959,warten::V,অপেক্ষা করা,кӗт
960,erwarten::V,অপেক্ষা করা,кӗт
961,suchen::V,খোঁজ করা,шыра
962,finden::V,পাওয়া,туп
963,versuchen::V,পরখ করা,пикен
964,vorbereiten::V,প্রস্তুত করা,хатӗрле
965,lieben::V,ভালবাসা,юрат
966,mögen::V,পছন্দ করা,кӑмӑлла
967,mögen::V,পছন্দ করা,килӗштер
968,lachen::V,হাসা,кул
969,lachen::V,হাসা,ахӑлтат
970,rühren::V,হৃদয়ম্পর্শ করা,ҫулӑх
971,weinen::V,কাঁদা,йӗр
972,weinen::V,কাঁদা,макӑр
973,schimpfen::V,নালিশ করা,вӑрҫ
974,schimpfen::V,নালিশ করা,ятлаҫ
975,sich ärgern::V,রাগ হত্তয়া,ҫиллен
976,sich fürchten::V,ভয় করা,шиклен
977,fürchten::V,ডরা,хӑра
978,fliehen::V,পালানো,тар
979,flüchten::V,পালানো,чупса тар
980,sehen::V,দেখা,кур
981,anschauen::V,দেখা,пӑхса ил
982,ansehen::V,দেখা,пӑх
983,hören::V,শোনা,илт
984,zuhören::V,শোনা,итле
985,zuhören::V,শোনা,тӑнла
986,probieren::V,পরখ করা,астив
987,riechen::V,শুঁকা,шӑршла
988,fühlen::V,অনুভব করা,туй
989,fühlen::V,অনুভব করা,сис
990,scheinen::V,মনে হত্তয়া,туйӑн
991,zu sehen sein::V,দেখা দেত্তয়া,курӑн
992,vernehmen::V,শোনা,пӑл
993,frieren::V,শীত লাগা,йӳтен
994,tun::V,করা,ту
995,können::V,পারা,пултар
996,wollen::V,ইচ্ছা করা,те
997,anfangen::V,আরম্ভ করা,пуҫла
998,beenden::V,শেষ করা,пӗтер
999,aufhören::V,থামা,пӑрах
1000,gelingen::V,সিদ্ধিলাভ করা,ӑн
1001,geraten::V,পরিণত হত্তয়া,пул
1002,öffnen::V,খোলা,уҫ
1003,schließen::V,বন্ধ করা,хуп
1004,stellen::V,স্থাপন করা,ларт
1005,stellen::V,স্থাপন করা,тӑрат
1006,setzen::V,স্থাপন করা,ларт
1007,legen::V,স্থাপন করা,хур
1008,berühren::V,স্পর্শ করা,перӗн
1009,verbinden::V,সংযুক্ত করা,сып
1010,bedecken::V,ঢাকা,вит
1011,aufhängen::V,ঝুলানো,ҫак
1012,anzünden::V,জ্বালান,ҫут
1013,aufheben::V,কুড়াইয়া তোলা,ҫӗкле
1014,zurücklassen::V,পরিত্যাগ করা,манса хӑвар
1015,verlieren::V,হারান,ҫӗтер
1016,fallen lassen::V,ফেলা,ӳкер
1017,machen::V,গঠন করা,ту
1018,herstellen::V,সৃষ্টি করা,ӑстала
1019,bauen::V,নির্মাণ করা,ту
1020,reparieren::V,মেরামত করা,юса
1021,verbessern::V,উন্নতিলাভ করা,лайӑхлат
1022,ändern::V,পরিবর্তিত করা,улӑштар
1023,graben::V,খনন করা,чав
1024,graben::V,খনন করা,чакала
1025,beugen::V,নোয়া,кукӑрт
1026,biegen::V,নোয়া,ав
1027,biegen::V,নোয়া,кукӑрт
1028,drehen::V,ঘোরান,ҫавӑр
1029,wenden::V,উলটাইয়া দেত্তয়া,ӳпӗнтер
1030,umdrehen::V,উলটানো,ҫавӑр
1031,heben::V,উত্তোলন করা,хӑпарт
1032,hochheben::V,উঁচু করা,йӑт
1033,ergreifen::V,দখল করা,тыт
1034,halten::V,ধরা,тыт
1035,drücken::V,টেপা,пус
1036,schieben::V,ঠেলা,тӗк
1037,schieben::V,ঠেলা,тӗрт
1038,kratzen::V,চাঁচা,хыр
1039,lecken::V,চাটা,ҫула
1040,beißen::V,দংশন করা,ҫырт
1041,beißen::V,দংশন করা,хып
1042,abreißen::V,বিচ্ছিন্ন করা,тат
1043,abschneiden::V,বিচ্ছিন্ন করা,кас
1044,binden::V,বন্ধন করা,ҫых
1045,stecken::V,বিদ্ধ করা,чик
1046,brechen::V,ভাঙা,хуҫ
1047,klopfen::V,আঘাত করা,такка
1048,hauen::V,আঘাত করা,шакка
1049,kleben::V,সাঁটা,ҫыпӑҫтар
1050,reiben::V,ঘষা,сӑтӑр
1051,streichen::V,ছড়াইয়া,сӗр
1052,schleifen::V,ধার দেওয়া,хӑйра
1053,schneiden::V,কাটা,кас
1054,rütteln::V,নাড়ান,лӑка
1055,rütteln::V,নাড়ান,силлентер
1056,schütteln::V,নড়া,лӑка
1057,schütteln::V,নড়া,силлентер
1058,schwenken::V,দোলা,сулла
1059,schütten::V,বর্ষণ করা,тултар
1060,füllen::V,পরিপূর্ণ করা,тултар
1061,einwickeln::V,মুড়া,чӗрке
1062,tragen::V,বহন করা,ҫӗкле
1063,schleppen::V,টানা,сӗтӗр
1064,ziehen::V,টানা,тӑс
1065,aufbewahren::V,রাখা,усра
1066,werfen::V,ছুড়া,пӑрах
1067,fangen::V,লোফা,тыт
1068,packen::V,ধরা,тыт
1069,verstecken::V,গোপন করা,пытарса хур
1070,teilen::V,বিভক্ত করা,уйӑр
1071,teilen::V,বিভক্ত করা,пайла
1072,schicken::V,প্রেরণ করা,яр
1073,bringen::V,আনা,кӳр
1074,hinzufügen::V,একত্র করা,хуш
1075,bekommen::V,পাওয়া,ил
1076,bekommen::V,পাওয়া,туян
1077,erhalten::V,পাওয়া,ил
1078,erhalten::V,পাওয়া,туян
1079,nehmen::V,নেওয়া,ил
1080,wählen::V,বাছা,суйла
1081,auswählen::V,বাছা,суйла
1082,bewahren::V,বাঁচাইয়া রাখা,упра
1083,behindern::V,বাধা দেওয়া,кансӗрле
1084,behindern::V,বাধা দেওয়া,чӑрмантар
1085,verderben::V,নষ্ট করা,пӑс
1086,beschädigen::V,ক্ষতি করা,пӑс
1087,zerbrechen::V,ভাঙ্গিয়া যাওয়া,ват
1088,zerbrechen::V,ভাঙ্গিয়া যাওয়া,ҫӗмӗр
1089,zerreißen::V,ছিঁড়া,ҫур
1090,zerstören::V,বিনাশ করা,иш
1091,verbrennen::V,দহন করা,ҫунтар
1092,geben::V,দেওয়া,пар
1093,reichen::V,দেওয়া,пар
1094,schenken::V,উপহার দেত্তয়া,парнеле
1095,versprechen::V,প্রতিশ্রুতি দেওয়া,тума пул
1096,versprechen::V,প্রতিশ্রুতি দেওয়া,сӑмах пар
1097,wünschen::V,আকাঙ্ক্ষা করা,сун
1098,loben::V,প্রশংসা করা,ырла
1099,küssen::V,চুম্বন করা,чуп ту
1100,wiegen::V,দুলানো,сиктер
1101,wiegen::V,দুলানো,силле
1102,zudecken::V,ঢাকা,вит
1103,wecken::V,জাগানো,вӑрат
1104,zeigen::V,দেখানো,кӑтарт
1105,führen::V,পথ দেখানো,илсе пыр
1106,führen::V,পথ দেখানো,ҫавӑтса пыр
1107,lehren::V,শেখানো,вёрент
1108,unterrichten::V,শিক্ষা দেওয়া,вёрент
1109,aufziehen::V,পালন করা,вӗрент
1110,leiten::V,পরিচালনা করা,тытса пыр
1111,antreiben::V,চালনা করা,васкат
1112,lassen::V,অনুমতি দেওয়া,пусахла
1113,lassen::V,অনুমতি দেওয়া,хуш
1114,einladen::V,নিমন্ত্রণ করা,чӗн
1115,vereinigen::V,এক করা,пӗрлештер
1116,besuchen::V,দেখিতে যাওয়া,ҫит
1117,besuchen::V,দেখিতে যাওয়া,кӗрсе кур
1118,treffen::V,সন্মুখীন হওয়া,тӗл пул
1119,sich versammeln::V,জড়ো হওয়া,пуҫтарӑн
1120,spielen::V,খেলা,выля
1121,singen::V,গাওয়া,юрла
1122,tanzen::V,নাচা,ташла
1123,sich trennen::V,পৃথক করা,уйрӑл
1124,verlassen::V,পরিত্যাগ করা,хӑвар
1125,retten::V,উদ্ধার করা,ҫӑл
1126,bewachen::V,পাহারা দেওয়া,хуралла
1127,schützen::V,রক্ষা করা,сыхла
1128,verteidigen::V,রক্ষা করা,хӳтӗле
1129,sich schlagen::V,লড়াই করা,ҫапӑҫ
1130,schießen::V,তীরবেগে ছোটা,пер
1131,siegen::V,জেতা,ҫӗн
1132,siegen::V,জেতা,ҫӗнтер
1133,ärgern::V,বিরক্ত করা,тарӑхтар
1134,ärgern::V,বিরক্ত করা,ҫиллентер
1135,schlagen::V,আঘাত করা,ҫап
1136,treten::V,লাথি মারা,тап
1137,stechen::V,দংশন করা,чик
1138,stoßen::V,ঠেলা,чыш
1139,stehlen::V,অপহরণ করা,вӑрла
1140,stören::V,ঘাঁটান,кансӗрле
1141,belästigen::V,বিরক্ত করা,аптӑрат
1142,belästigen::V,বিরক্ত করা,хупла
1143,verbergen::V,গোপন করা,пытар
1144,täuschen::V,প্রবঞ্চনা করা,суй
1145,betrügen::V,প্রতারণা করা,ултала
1146,töten::V,হত্যা করা,вӗлер
1147,wohnen::V,বাস করা,чуна пар
1148,wohnen::V,বাস করা,парӑнса тӑр
1149,arbeiten::V,কাজ করা,ӗҫле
1150,sammeln::V,সংগ্রহ করা,пух
1151,pflücken::V,চয়ন করা,тат
1152,jagen::V,শিকার করা,сунара ҫӳре
1153,fischen::V,মাছ ধরা,пулӑ тыт
1154,fassen::V,ধরা,тыт
1155,hüten::V,যুথভুক্ত করা,кӗт
1156,treiben::V,চালনা করা,хӑвала
1157,anbinden::V,বন্ধন করা,кӑкар
1158,füttern::V,ভোজন করানো,ҫитер
1159,melken::V,দুগ্ধ দোহন করা,су
1160,hacken::V,কাটা,вакла
1161,gießen::V,বর্ষণ করা,шӑвар
1162,reifen::V,পাকা,пиҫ
1163,zubereiten::V,রন্ধন করা,пӗҫер
1164,kochen::V,রন্ধন করা,пӗҫер
1165,backen::V,সেকা,пӗҫер
1166,braten::V,ভাজা,ӑшала
1167,umrühren::V,নড়ানো,хутӑштар
1168,stricken::V,বোনা,ҫых
1169,nähen::V,সেলাই করা,ҫӗле
1170,färben::V,রঞ্জিত করা,пӗвет
1171,reinigen::V,পরিষ্কার করা,тасат
1172,waschen::V,পরিষ্কার করা,ҫу
1173,abwischen::V,মুছা,шӑл
1174,spülen::V,পরিষ্কার করা,чӳхе
1175,fegen::V,ঝাঁট দেওয়া,шӑл
1176,kehren::V,ঝাঁট দেওয়া,шӑл
1177,baden::V,অবগাহন করা,шыва кӗр
1178,sich waschen::V,ধোয়া,ҫӑвӑн
1179,ausziehen::V,খুলা,салан
1180,anziehen::V,গায়ে দেত্তয়া,тӑхӑн
1181,sich anziehen::V,পোশাক পরা,тӑхӑн
1182,kämmen::V,আঁচড়ানো,тура
1183,schmücken::V,সাজান করা,илемлет
1184,sagen::V,উচ্চারণ করা,те
1185,sprechen::V,বলা,кала
1186,reden::V,আলাপ করা,сӑмахла
1187,reden::V,আলাপ করা,калаҫ
1188,sich unterhalten::V,আড্ডা দেওয়া,пупле
1189,fragen::V,জিজ্ঞাসা করা,ыйт
1190,bitten::V,প্রার্থনা করা,ыйт
1191,erzählen::V,বর্ণনা করা,каласа пар
1192,mitteilen::V,বলা,пӗлтер
1193,mitteilen::V,বলা,хыпарла
1194,nennen::V,নাম দেওয়া,те
1195,nennen::V,নাম দেওয়া,чӗн
1196,rufen::V,আমন্ত্রণ করা,чӗн
1197,prahlen::V,বড়াই করা,мухтан
1198,prahlen::V,বড়াই করা,вӗҫкӗнлен
1199,übersetzen::V,ভাষাস্তরিত করা,куҫар
1200,denken::V,ভাবা,шухӑшла
1201,glauben::V,বিশ্বাস করা,ӗнен
1202,bemerken::V,লক্ষ্য করা,асӑрха
1203,erkennen::V,চিনিতে পারা,палла
1204,begreifen::V,উপলব্ধি করা,ӑнлан
1205,verstehen::V,উপলব্ধি করা,пӗл
1206,lernen::V,শেখা,вӗрен
1207,wissen::V,জানা,пӗл
1208,wissen::V,জানা,ӑнкар
1209,sich erinnern an::V,মনে করা,аса ил
1210,vergessen::V,বিস্মৃত হওয়া,ман
1211,vergessen::V,বিস্মৃত হওয়া,манса кай
1212,messen::V,মাপা,виҫ
1213,zählen::V,গণনা করা,шутла
1214,rechnen::V,হিসাব করা,шутла
1215,lesen::V,পাঠ করা,вула
1216,malen::V,আঁকা,ӳкер
1217,zeichnen::V,ছকা,ӳкер
1218,schreiben::V,লেখা,ҫыр
1219,besitzen::V,অধিকার করা,тыт
1220,kaufen::V,ক্রয় করা,ил
1221,kaufen::V,ক্রয় করা,туян
1222,verkaufen::V,বেচা,сут
1223,bezahlen::V,প্রদান করা,тӳле
1224,zahlen::V,প্রদান করা,тӳле
1225,beherrschen::V,শাসন করা,тыт
1226,ertragen::V,বহন করা,тӳс
1227,lärmen::V,,шавла
