,Concept_ID,ku,kk
800,einst::ADV,jar ke,бір кезде
801,damals::ADV,hîngî,анада
802,danach::ADV,piştra,онан соң
803,danach::ADV,piştra,сонан соң
804,vorher::ADV,pîşî,бұрын
805,zuerst::ADV,bere,әуелі
806,zuerst::ADV,bere,алдымен
807,einmal::ADV,çarik,бір жолы
808,manchmal::ADV,çarna,кейде
809,oft::ADV,gelek çaran,ылғи
810,immer::ADV,daîm,өнебойы
811,niemals::ADV,tu çar,ешуақытта
812,hier::ADV,li vir,бұнда
813,hier::ADV,li vir,осында
814,hierhin::ADV,vir,бермен
815,von hier::ADV,ji vir,бер жақтан
816,dort::ADV,li wê derê,анда
817,dorthin::ADV,wêda,әрі
818,geradeaus::ADV,rastê rast,тура
819,vorwärts::ADV,ber bi pêş,ілгері
820,rückwärts::ADV,paşpê,артқа
821,zurück::ADV,paşdo,кейін қарай
822,zurück::ADV,paşvê,кейін қарай
823,unten::ADV,jêrî,төменде
824,hinab::ADV,berjêr,астына
825,hinab::ADV,berjêr,төмен
826,oben::ADV,banî,жоғарыда
827,hinauf::ADV,banî,өрге
828,überall::ADV,li her derê,әрқайда
829,nicht::ADV,ne,емес
830,nicht::ADV,nîn,емес
831,nicht::ADV,tine,емес
832,ein wenig::ADV,hebkî,азырақ
833,ein wenig::ADV,hebkî,аздаған
834,ein wenig::ADV,hebkî,азғантай
835,kaum::ADV,tema,зорға
836,kaum::ADV,himangi,зорға
837,sehr::ADV,gelek,орасан
838,so::ADV,weha,бұлай
839,so::ADV,weha,былайша
840,noch::ADV,hêj,әлі
841,noch::ADV,dîsa,әлі
842,nur::ADV,tenê,ғана
843,nur::ADV,bes,ғана
844,schon::ADV,hew,түге
845,wieder::ADV,jar din,жаңа
846,wieder::ADV,jar din,қайта
847,wieder::ADV,jar din,жаңадан
848,wieder::ADV,dîsa,жаңа
849,wieder::ADV,dîsa,қайта
850,wieder::ADV,dîsa,жаңадан
851,vergebens::ADV,deya çun,бекер
852,vergebens::ADV,îfleh bûn,бекер
853,vor::PRP,li ber,алды
854,hinter::PRP,li pişt,артынан
855,unter::PRP,li bin,түп
856,unter::PRP,li bin,маңында
857,durch::PRP,kura,арқылы
858,neben::PRP,li ba,іргеде
859,neben::PRP,li ba,жанында
860,zwischen::PRP,nabeyne,арада
861,zwischen::PRP,di nav...da,арада
862,wegen::PRP,ji bo,үшін
863,wegen::PRP,ji ber,үшін
864,dies::PRN,ev,бұ
865,dies::PRN,ev,осы
866,das::PRN,ev,сол
867,alles::PRN,hemû,дүйім
868,alles::PRN,hemû,күллі
869,ich::PRN,ez,мен
870,du::PRN,tu,сен
871,er::PRN,wî,ол
872,wir::PRN,êm,біз
873,ihr::PRN,hûn,сіз
874,sie::PRN,we,олар
875,was::FPRN,çi,не
876,wer::FPRN,ki,кім
877,wo::FADV,li ku dere,кәні
878,wo::FADV,li ku dere,қайда
879,wohin::FADV,li ku dere,қайда
880,wie::FADV,çawa,калай
881,warum::FADV,çima,неғып
882,wieviel::FNUM,çend,неше
883,wieviel::FNUM,çend,қанша
884,eins::NUM,yek,бір
885,zwei::NUM,didu,екі
886,drei::NUM,sisê,үш
887,vier::NUM,çar,төрт
888,fünf::NUM,penç,бес
889,sechs::NUM,şeş,алты
890,sieben::NUM,heft,жеті
891,acht::NUM,heşt,сегіз
892,neun::NUM,neh,тоғыз
893,zehn::NUM,deh,он
894,elf::NUM,yazdeh,он бір
895,zwölf::NUM,diwazdeh,он екі
896,zwanzig::NUM,bîst,жиырма
897,dreißig::NUM,sih,отыз
898,vierzig::NUM,çil,қырық
899,fünfzig::NUM,pençi,елу
900,sechzig::NUM,şêst,алпыс
901,siebzig::NUM,heftê,жетпіс
902,achtzig::NUM,heştê,сексен
903,neunzig::NUM,nod,тоқсан
904,hundert::NUM,sêd,жүз
905,tausend::NUM,hezar,мың
906,und::CNJ,û,та
907,oder::CNJ,an,әлде
908,oder::CNJ,an,немесе
909,oder::CNJ,yan,әлде
910,oder::CNJ,yan,немесе
911,stehen::V,sekinîn,тұру
912,sitzen::V,rûniştin,отыру
913,liegen::V,paldan,жату
914,hängen::V,darve kirin,ілу
915,werden::V,bûn,болу
916,werden::V,bûn,түрегелу
917,passieren::V,hatin holê,болу
918,passieren::V,hatin serê kesî,болу
919,beginnen::V,li dest pêkirin,басталу
920,enden::V,xalas bû,ада болу
921,wechseln::V,guherandin,құбылу
922,wechseln::V,guherandin,өзгеру
923,wechseln::V,dêgiş kirin,құбылу
924,wechseln::V,dêgiş kirin,өзгеру
925,aufgehen[Sonne]::V,hilatin,шығу
926,untergehen[Sonne]::V,çun ava,батыру
927,scheinen[Sonne]::V,şewk de,жылтырау
928,donnern::V,gire-gir,күркіреу
929,wehen::V,ba le de,огып тур
930,strömen::V,xwe girtin,сорғалау
931,fließen::V,herikîn,ағу
932,sich drehen::V,xwe zivirandin,айналу
933,schwanken::V,hejandin,толықсу
934,schwingen::V,libakirin,тербелу
935,fallen::V,ketin,құлау
936,fallen::V,ketin,жығылу
937,fallen::V,ketin,төмендеу
938,brennen::V,şewitîn,жану
939,rauchen::V,kişandin,түтету
940,regnen::V,bahran tê,жауу
941,gefrieren::V,qefilandin,мұздай қату
942,gefrieren::V,qefilandin,мұз боп қату
943,tauen::V,helandin,жібу
944,schmelzen::V,helandin,еру
945,trocknen::V,zuwabûn,курау
946,sieden::V,kelîn,қайнау
947,faulen::V,xerabûn,иістену
948,verfaulen::V,xerabûn,шіру
949,reißen::V,jêkirin,жыртылу
950,versinken::V,xerq bûn,малтығу
951,vergehen::V,derbas bûn,өту
952,erscheinen::V,peyda bûn,көріну
953,erscheinen::V,peyda bûn,көрініп қалу
954,verschwinden::V,wendabûn,ғайып_болу
955,sinken::V,noq bûn,ылдилау
956,sinken::V,noq bûn,төмендеу
957,abnehmen::V,kêm bûn,кемітілу
958,zunehmen::V,qelew bûn,көбею
959,steigen::V,hildan,қобу
960,steigen::V,hildan,көтерілу
961,steigen::V,hildan,жоғарылау
962,wachsen::V,mezin bûn,өсу
963,glänzen::V,biriqîn,жалтырау
964,funkeln::V,çikisîn,жарқырау
965,funkeln::V,çikisîn,нұрлану
966,funkeln::V,çikisîn,жылтылдау
967,lärmen::V,guşîn,шулау
968,lärmen::V,guşîn,шуылдау
969,läuten::V,lê de,қоңыраулату
970,klingeln::V,sîl dan,дыңғырлау
971,klingeln::V,ringerin,дыңғырлау
972,klirren::V,zingzing hat,дыңылдату
973,brausen::V,guşîn,тасу
974,rauschen::V,guşîn,сусылдау
975,rauschen::V,guşîn,сыбдырлау
976,klingen::V,deng pe ketin,дыбыс шығару
977,bellen::V,kewtîn,үру
978,heulen::V,ûrîn,ұлу
979,blasen::V,puf kirin,үру
980,pfeifen::V,fîkandin,ысқыру
981,schreien::V,qîrîn,шыңғыру
982,schreien::V,qîrîn,айғайлау
983,schreien::V,qîrîn,байбайлау
984,schreien::V,qîrîn,бажалақтау
985,stöhnen::V,nalîn,ыңырсу
986,stöhnen::V,nalîn,ыңкылдау
987,zittern::V,hejîn,қалш
988,zittern::V,hejîn,қалшылдату
989,leben::V,jihîn,жасау
990,leben::V,jihîn,күнелту
991,leben::V,jihîn,күн көру
992,leben::V,jihîn,тіршілік ету
993,geboren werden::V,hatin dinyê,туу
994,geboren werden::V,bûn,туу
995,atmen::V,hilmijîn,дем алу
996,atmen::V,hilmijîn,ауа жұту
997,trinken::V,vexwarin,ішу
998,trinken::V,vexwarin,ұрттау
999,essen::V,xwarin,жеу
1000,essen::V,xwarin,тамақтану
1001,schlucken::V,daqulbandin,жұту
1002,müde werden::V,betilîln,болдыру
1003,müde werden::V,qerimîn,болдыру
1004,einschlafen::V,razan,үйыктап калу
1005,schlafen::V,razan,ұйықтау
1006,schlafen::V,razandin,ұйықтау
1007,aufwachen::V,şiyarbûn,ояну
1008,aufstehen::V,rabûn,ояну
1009,sich erholen::V,baş bûn,тынығу
1010,krank werden::V,nexweş kêt,кеселдену
1011,krank werden::V,nexweş kêt,сырқаттану
1012,krank werden::V,nexweş kêt,ауырып қалу
1013,krank werden::V,nexweş kêt,ауыра бастау
1014,krank werden::V,nexweş kêt,кеселге ұшырау
1015,krank werden::V,nexweş kêt,сырқаттанып қалу
1016,krank sein::V,nexweş bû,ауыру
1017,krank sein::V,nexweş bû,сырқаттану
1018,schmerzen::V,êşandin,ауырады
1019,husten::V,kuxin,жөтелу
1020,genesen::V,baş bûn,айығу
1021,sterben::V,mirin,өлу
1022,sterben::V,mirin,қайтыс
1023,sterben::V,mirin,жантапсыру
1024,umkommen::V,mirin,өлу
1025,umkommen::V,mirin,қаза табу
1026,sich bewegen::V,leqîn,жылжу
1027,sich rühren::V,leqîn,қыбырлау
1028,sich erheben::V,rabûn,тұру
1029,sich setzen::V,runiştin,отыру
1030,hinfallen::V,kêtin,жығылу
1031,laufen::V,meşîn,жояу жүру
1032,schreiten::V,meşkirin,кадамдау
1033,spazierengehen::V,gerandin,қыдыру
1034,eilen::V,lezandin,асығу
1035,eilen::V,lezandin,жеделдену
1036,eilen::V,lezandin,жедепдеу
1037,sich beeilen::V,zûkirin,асығу
1038,sich beeilen::V,zûkirin,жеделдену
1039,sausen::V,fîzîn,заулау
1040,rennen::V,baz dan,жүгіру
1041,springen::V,hilpekîn,секіру
1042,klettern::V,hilperikîn,өрмелеп шығу
1043,schaukeln::V,lorandin,тербелу
1044,kriechen::V,xuşandin,еңбектеу
1045,schwimmen::V,avjenîn,жүзу
1046,schwimmen::V,avjenîn,малту
1047,schwimmen::V,avjenîn,қалықтау
1048,tauchen::V,qutxuyardin,сүңгу
1049,tauchen::V,noqîn,сүңгу
1050,rudern::V,qaîq ajotin,есу
1051,fahren::V,ajotin,бару
1052,fliegen::V,firîn,ұшу
1053,gehen::V,çûn,бару
1054,weggehen::V,çûn,кету
1055,abfahren::V,çûyin,жөнелу
1056,anhalten::V,rawestîn,тоқтау
1057,hineingehen::V,ketin hundir,кіру
1058,eintreten::V,têketin,ену
1059,kommen::V,hatin,жету
1060,ankommen::V,gihan,келу
1061,ankommen::V,gihîştin,келу
1062,zurückkommen::V,vegerandin,қайту
1063,bleiben::V,sekinîn,қалу
1064,warten::V,payîn,тосу
1065,erwarten::V,payîn,күту
1066,suchen::V,lêgerîn,іздеу
1067,finden::V,peyda kirin,табу
1068,versuchen::V,çeribandin,талпыну
1069,vorbereiten::V,amade kirin,әзірлеу
1070,lieben::V,hez kirin,сүю
1071,mögen::V,dil kirin,жарату
1072,mögen::V,dil kirin,жақсы_көру
1073,lachen::V,kenîn,күлу
1074,lachen::V,kenîn,күлісу
1075,rühren::V,hêjan,көңілін бұзу
1076,weinen::V,girîn,жылау
1077,schimpfen::V,pevçûn,ақырып-бақыру
1078,sich ärgern::V,enirîn,ашулану
1079,sich fürchten::V,tirsîn,сескену
1080,fürchten::V,tirsin,қауіптену
1081,fürchten::V,tirsin,сақсыну
1082,fliehen::V,bazdan,қашу
1083,fliehen::V,bazdan,қашып кету
1084,flüchten::V,revîn,қашу
1085,flüchten::V,revîn,қашып кету
1086,sehen::V,dîtin,көру
1087,anschauen::V,sêr kirin,назар салу
1088,ansehen::V,hesibandin,тамашалау
1089,hören::V,guhdar jirin,есту
1090,zuhören::V,guhdarî kirin,тыңдау
1091,zuhören::V,guhdarî kirin,құлақ қою
1092,probieren::V,tehm kirin,тату
1093,probieren::V,tehm kirin,дәм тату
1094,riechen::V,bihn kirin,иіскеу
1095,fühlen::V,hîs kirin,сезу
1096,fühlen::V,hîs kirin,сезіну
1097,scheinen::V,xoyer kir,болып көріну
1098,zu sehen sein::V,diyar bûn,көріну
1099,vernehmen::V,bihîstin,есту
1100,vernehmen::V,bihîstin,есітіп қалу
1101,frieren::V,qerişîn,тоңу
1102,frieren::V,qerişîn,жаурау
1103,tun::V,kirin,ету
1104,tun::V,kirin,істеу
1105,können::V,karin,білу
1106,wollen::V,xwestîn,қалау
1107,anfangen::V,dest pêkirin,бастау
1108,beenden::V,xelas kirin,бітіру
1109,beenden::V,xelas kirin,адақтау
1110,beenden::V,xelas kirin,тамамдау
1111,beenden::V,xelas kirin,аяқтап шығу
1112,aufhören::V,xelas kirin,доғару
1113,gelingen::V,çe bûn,жолы түсу
1114,geraten::V,qewîmîn,калу
1115,öffnen::V,vekirin,ашу
1116,öffnen::V,vekirin,ашып қою
1117,schließen::V,girtin,жабу
1118,stellen::V,danîn,қою
1119,stellen::V,danîn,қойдыру
1120,setzen::V,rûniştin,отырғызу
1121,legen::V,danîn,салу
1122,legen::V,danîn,калау
1123,legen::V,razandin,салу
1124,legen::V,razandin,калау
1125,berühren::V,lêketin,тию
1126,verbinden::V,anîn pê,байлап алу
1127,verbinden::V,anîn pê,сабақтастыру
1128,bedecken::V,sergirtin,бүркеу
1129,aufhängen::V,aliqandin,ілу
1130,aufhängen::V,aliqandin,асып қою
1131,anzünden::V,pêxistin,тұтату
1132,aufheben::V,hildan,көтеру
1133,zurücklassen::V,hiştin,қалдыру
1134,zurücklassen::V,vehiştin,қалдыру
1135,verlieren::V,wendakirin,жоғалту
1136,fallen lassen::V,xistin bixe,құлатып алу
1137,fallen lassen::V,xistin bixe,қолдан түсіріп алу
1138,fallen lassen::V,xistin,құлатып алу
1139,fallen lassen::V,xistin,қолдан түсіріп алу
1140,machen::V,kirin,ету
1141,machen::V,kirin,жасау
1142,machen::V,kirin,жасап шығару
1143,machen::V,çêkirin,ету
1144,machen::V,çêkirin,жасау
1145,machen::V,çêkirin,жасап шығару
1146,herstellen::V,çê kirin,жасап шығару
1147,herstellen::V,peyda kirin,жасап шығару
1148,bauen::V,lêkirin,тұрғызу
1149,reparieren::V,veherînerîn,оңдау
1150,verbessern::V,sererastkirin,дұрыстау
1151,ändern::V,degiş kirin,өзгерту
1152,graben::V,kolandin,үңгу
1153,beugen::V,tewîn,буғу
1154,beugen::V,xwar kirin,буғу
1155,biegen::V,tewandin,ию
1156,biegen::V,tewandin,майыстыру
1157,biegen::V,xwarkirin,ию
1158,biegen::V,xwarkirin,майыстыру
1159,drehen::V,fitilandin,айналдыру
1160,wenden::V,zivîrin,екінші жағын айналдыру
1161,umdrehen::V,vegerandin,бұру
1162,heben::V,hildan,көтеру
1163,hochheben::V,hildan,жоғарылату
1164,hochheben::V,hildan,көтеру
1165,ergreifen::V,dest avêtin,бас_салу
1166,ergreifen::V,dest avêtin,шап_беріп_ұстап_алу
1167,ergreifen::V,dest avêtin,шап_беру
1168,ergreifen::V,dest avêtin,шап_ете_түсу
1169,halten::V,hîştin,тұту
1170,halten::V,hîştin,ұстау
1171,halten::V,sekinîn,тұту
1172,halten::V,sekinîn,ұстау
1173,drücken::V,pêl kirin,басу
1174,schieben::V,damdan,итеру
1175,kratzen::V,xurandin,қыру
1176,lecken::V,alastin,жалау
1177,beißen::V,gez kirin,қабу
1178,beißen::V,gez kirin,тістеу
1179,beißen::V,gez kirin,қауып алу
1180,abreißen::V,hilşandin,үзу
1181,abschneiden::V,jêkirin,қырқу
1182,binden::V,girêdan,байланыстыру
1183,binden::V,girêdan,байлап_алу
1184,binden::V,girêdan,байластыру
1185,binden::V,girêdan,байлау
1186,binden::V,girêdan,буу
1187,binden::V,girêdan,матау
1188,binden::V,girêdan,сабақтастыру
1189,binden::V,girêdan,ұштастыру
1190,stecken::V,têxistin,сұғу
1191,brechen::V,şikandin,сындыру
1192,klopfen::V,kutandin,қағу
1193,hauen::V,li dan,соғу
1194,kleben::V,zeliqîn,желімдеу
1195,kleben::V,şirêz kirin,желімдеу
1196,reiben::V,firikandin,үйкеу
1197,streichen::V,bax dan,сүйкеу
1198,schleifen::V,çarkirin,егеу
1199,schleifen::V,çarkirin,қайрау
1200,schleifen::V,çarkirin,егеулеу
1201,schneiden::V,jêkirin,кесу
1202,rütteln::V,hejandin,қозғау
1203,rütteln::V,hejandin,жұлмалау
1204,schütteln::V,daweşîn,дірілдету
1205,schütteln::V,daweşîn,селкілдету
1206,schwenken::V,têwdan,бұлғау
1207,schwenken::V,têwdan,сермеу
1208,schütten::V,rijandin,құю
1209,füllen::V,dagirtin,толтыру
1210,einwickeln::V,pêçandin,орау
1211,tragen::V,kişandin,алып жүру
1212,tragen::V,rajtin,алып жүру
1213,schleppen::V,kişandin,тарту
1214,ziehen::V,kişandin,тарту
1215,aufbewahren::V,hilandin,сақтау
1216,werfen::V,avêtin,лақтыру
1217,fangen::V,sem kirin,қармау
1218,fangen::V,sem kirin,қағып алу
1219,fangen::V,girtin,қармау
1220,fangen::V,girtin,қағып алу
1221,packen::V,pê girtin,шап беру
1222,packen::V,pê girtin,шап ете түсу
1223,packen::V,pê girtin,шап беріп ұстап алу
1224,verstecken::V,hîlanin,тығу
1225,verstecken::V,hîlanin,жасыру
1226,teilen::V,parvekirin,бөлу
1227,schicken::V,şandin,жіберу
1228,bringen::V,anîn,әкелу
1229,bringen::V,anîn,алып келу
1230,bringen::V,birin,әкелу
1231,bringen::V,birin,алып келу
1232,hinzufügen::V,dan ser,қосу
1233,hinzufügen::V,dan ser,үстеу
1234,hinzufügen::V,li tiştekî zêde kirin,қосу
1235,hinzufügen::V,li tiştekî zêde kirin,үстеу
1236,bekommen::V,standin,алу
1237,erhalten::V,standin,алмақ
1238,nehmen::V,girtin,алу
1239,nehmen::V,girtin,алмақ
1240,wählen::V,ray dan,таңдау
1241,auswählen::V,bijartin,екшеу
1242,auswählen::V,bijartin,саралау
1243,auswählen::V,bijartin,сұрыптау
1244,auswählen::V,bijartin,сайлап алу
1245,bewahren::V,rê li ber girtin,сақтау
1246,bewahren::V,lê xwedî derketin,сақтау
1247,behindern::V,bara wi,оралғы болу
1248,verderben::V,heram bûn,бүлдіру
1249,beschädigen::V,xerab kirin,бұзу
1250,zerbrechen::V,şikênandin,уату
1251,zerbrechen::V,perçe kirin,уату
1252,zerreißen::V,qelişandin,жырту
1253,zerstören::V,hilşandin,қирату
1254,zerstören::V,hilşandin,талқандау
1255,verbrennen::V,şewitandin,өртеу
1256,verbrennen::V,şewitandin,жандыру
1257,verbrennen::V,şewitandin,өртеп жіберу
1258,verbrennen::V,şewitandin,жандырып жіберу
1259,geben::V,dan,беру
1260,geben::V,dayin,беру
1261,reichen::V,besbûn,беру
1262,reichen::V,têrkirin,беру
1263,schenken::V,diyarî kirin,тарту
1264,versprechen::V,soz dan,уәде беру
1265,wünschen::V,dil kirin,тілеу
1266,loben::V,pesinandin,мақтау
1267,loben::V,pesinandin,дәріптеу
1268,küssen::V,maçkirin,сүю
1269,wiegen::V,lorandin,тербеу
1270,wiegen::V,wezinandin,тербеу
1271,zudecken::V,nixumandin,бүркеу
1272,wecken::V,bixwe hesandin,ояту
1273,zeigen::V,şanîdan,көрсету
1274,führen::V,raber kirin,ерту
1275,führen::V,raber kirin,жетектеу
1276,lehren::V,hîn kirin,оқыту
1277,unterrichten::V,ders dan,оқыту
1278,aufziehen::V,mesinkirin,бағу
1279,leiten::V,rêberî kirin,басқару
1280,leiten::V,rêberî kirin,жетекшілік ету
1281,antreiben::V,bezandin,асықтыру
1282,lassen::V,berdan,-ткізу
1283,lassen::V,berdan,мәжбүр ету
1284,lassen::V,hiştin,-ткізу
1285,lassen::V,hiştin,мәжбүр ету
1286,einladen::V,dawet kirin,шақыру
1287,vereinigen::V,bi yek kirin,біріктіру
1288,vereinigen::V,bi yek kirin,біріктіріп қою
1289,besuchen::V,mêvan bûn,кіріп шығу
1290,besuchen::V,mêvan bûn,барып шығу
1291,treffen::V,rast hatin,кездесу
1292,sich versammeln::V,li hev çivîn,топталу
1293,spielen::V,listin,ойнау
1294,singen::V,stran,сайрау
1295,tanzen::V,reqisîn,билеу
1296,sich trennen::V,hew berdan,айрылысу
1297,verlassen::V,tanê hişt,тастау
1298,verlassen::V,bêkes,тастау
1299,retten::V,rihakirin,құтқару
1300,bewachen::V,raçavkirin,күзету
1301,schützen::V,hemet kirin,жақтау
1302,schützen::V,hemet kirin,жақтасу
1303,verteidigen::V,paraztin,қорғау
1304,sich schlagen::V,li hev bezîn,алысу
1305,schießen::V,agir kirin,ату
1306,siegen::V,biser ketin,жеңу
1307,ärgern::V,xeyirandin,ашуландыру
1308,schlagen::V,lêdan,ұру
1309,schlagen::V,lêxistin,ұру
1310,treten::V,têlekirin,тебу
1311,stechen::V,têrekirin,шаншу
1312,stoßen::V,lêketin,түрту
1313,stehlen::V,dizîn,ұрлау
1314,stehlen::V,dizî birin,ұрлау
1315,stören::V,aciz kirin,кесірлен
1316,belästigen::V,li tela yeki ketin,мазасын алу
1317,verbergen::V,veşartin,сездірмеу
1318,verbergen::V,kemîndanîn,сездірмеу
1319,täuschen::V,xapandin,жалған айту
1320,täuschen::V,lê zexeli kirin,жалған айту
1321,betrügen::V,xapandin,алдау
1322,betrügen::V,xapandin,алдап кету
1323,betrügen::V,xapandin,ақымақ қылу
1324,töten::V,kûştin,құрту
1325,töten::V,kûştin,өлтіру
1326,wohnen::V,rûniştin,мекендеу
1327,wohnen::V,rûniştin,өмір сүру
1328,arbeiten::V,kar kirin,істеу
1329,arbeiten::V,kar kirin,еңбектену
1330,arbeiten::V,şêxulin,істеу
1331,arbeiten::V,şêxulin,еңбектену
1332,sammeln::V,komkirin,жыю
1333,pflücken::V,çinîn,жұлу
1334,jagen::V,nêçîr kirin,аулау
1335,fischen::V,masî girtin,балык_аулау
1336,fassen::V,pê girtin,ұстау
1337,fassen::V,sêm kirin,ұстау
1338,hüten::V,hei jê man,жаю
1339,hüten::V,hei jê man,бағу
1340,treiben::V,bêherandin,айдау
1341,anbinden::V,tewilandin,байлау
1342,füttern::V,xwarine dan lê,ас ішкізу
1343,füttern::V,xwarine dan lê,азықтандыру
1344,füttern::V,xwarine dan lê,қоректендіру
1345,melken::V,dotin,сауу
1346,hacken::V,kolandin,турау
1347,gießen::V,av dan,суару
1348,reifen::V,kemilîn,жетілу
1349,zubereiten::V,çe kirin,даяр ету
1350,kochen::V,xwarin çe kirin,асу
1351,kochen::V,kelandin,асу
1352,backen::V,pijandin,пісіру
1353,braten::V,qelandin,қуыру
1354,braten::V,sor kirin,қуыру
1355,umrühren::V,têvdan,былғалау
1356,umrühren::V,têvdan,сапырылыстыру
1357,stricken::V,hûnan,торлау
1358,stricken::V,hûnan,тоқу
1359,nähen::V,kêl kirin,тігу
1360,färben::V,boyax kirin,бояу
1361,färben::V,boyax kirin,сырлау
1362,reinigen::V,paqijkirin,аршу
1363,reinigen::V,paqijkirin,тазалау
1364,waschen::V,şuştin,жуу
1365,abwischen::V,pakîj kirin,сүрту
1366,spülen::V,şuştin,шаю
1367,fegen::V,maliştin,сыпыру
1368,kehren::V,maliştin,сыпыру
1369,baden::V,serîşûştin,шомылу
1370,sich waschen::V,serîşûştin,жуыну
1371,ausziehen::V,jê kirin,шешу
1372,anziehen::V,pê kirin,кигізу
1373,sich anziehen::V,xwe kirin,киіну
1374,kämmen::V,şeh kirin,тарау
1375,schmücken::V,xemilandin,әсемдеу
1376,schmücken::V,xemilandin,мәнерлеу
1377,schmücken::V,xemilandin,көріктендіру
1378,sagen::V,gotin,деу
1379,sagen::V,gotin,айту
1380,sagen::V,peyivîn,деу
1381,sagen::V,peyivîn,айту
1382,sprechen::V,peyivîn,деу
1383,sprechen::V,peyivîn,айту
1384,reden::V,axaftin,сөйлеу
1385,reden::V,axaftin,сөйлесу
1386,reden::V,axaftin,тіл қатысу
1387,sich unterhalten::V,hev biştaxilin,сұхбаттасу
1388,fragen::V,pirsîn,сұрау
1389,fragen::V,pirs kirin,сұрау
1390,bitten::V,tika kirin,өтіну
1391,bitten::V,tika kirin,жалыну
1392,erzählen::V,behs kirin,айту
1393,mitteilen::V,vegotin,білдіру
1394,nennen::V,bi nav kirin,атау
1395,rufen::V,bakirin,шақыру
1396,prahlen::V,pesnê xwe dan,бөсу
1397,übersetzen::V,qulibandin,аудару
1398,übersetzen::V,derbas kirin,аудару
1399,denken::V,fikirîn,ойлау
1400,glauben::V,bawer bûn,нану
1401,glauben::V,bawer bûn,илану
1402,bemerken::V,bala xwe dan,аңғару
1403,bemerken::V,çac lê ketin,аңғару
1404,erkennen::V,pêhesîn,тану
1405,begreifen::V,fêmkirin,ұғу
1406,begreifen::V,fêmkirin,аңғарып алу
1407,verstehen::V,fêmkirin,пайым
1408,verstehen::V,fêmkirin,түсіну
1409,lernen::V,halmandin,оқу
1410,lernen::V,fêrbun,оқу
1411,wissen::V,zanîn,хабардар болу
1412,sich erinnern an::V,bir bûn,еске түсіру
1413,vergessen::V,ji bir kirin,ұмыту
1414,messen::V,pê kanîn,өлшеу
1415,zählen::V,hejmardin,санау
1416,rechnen::V,hesibandin,санап шығару
1417,rechnen::V,hesibandin,санап шығу
1418,rechnen::V,hesibandin,санау
1419,lesen::V,xwendin,оқу
1420,malen::V,rengandin,сурет салу
1421,malen::V,boyax kirin,сурет салу
1422,zeichnen::V,işaret kirin,сурет салу
1423,schreiben::V,nivîsandin,жазу
1424,besitzen::V,hebûn,болу
1425,kaufen::V,kirîn,алу
1426,kaufen::V,kirîn,әперу
1427,verkaufen::V,firotin,сату
1428,bezahlen::V,pere dan,төлеу
1429,bezahlen::V,pere dan,ақы беру
1430,bezahlen::V,pere dan,ақы төлеу
1431,zahlen::V,pere dan,төлеу
1432,zahlen::V,dayin,төлеу
1433,beherrschen::V,zebt kirin,билеу
1434,beherrschen::V,hukim kirin,билеу
1435,ertragen::V,bihêzkirin,төзу
1436,ertragen::V,bihêzkirin,шыдау
