,Concept_ID,se,ga
101,Kinn::N,gáibi,smig
102,Kinn::N,käibi,smig
103,Kinn::N,käi´bb,smig
104,Kinn::N,ка̄ййп,smig
105,Kiefer[Anatomie]::N,gaejpie,giall
106,Kiefer[Anatomie]::N,oalol,giall
107,Kiefer[Anatomie]::N,oaloldákte,giall
108,Kiefer[Anatomie]::N,gáibi,giall
109,Kiefer[Anatomie]::N,uá'lultähti,giall
110,Kiefer[Anatomie]::N,vuâl'lõš,giall
111,Kiefer[Anatomie]::N,вуаллнешш,giall
112,Kehle::N,gealoe,scornach
113,Kehle::N,tjåttå,scornach
114,Kehle::N,njiello,scornach
115,Kehle::N,čotta,scornach
116,Kehle::N,čuudâ,scornach
117,Kehle::N,čoodd,scornach
118,Kehle::N,чонт,scornach
119,Kehle::N,кэ̄ҏс,scornach
120,Hals::N,tjeapohke,muinéal
121,Hals::N,tjiebet,muinéal
122,Hals::N,čeabet,muinéal
123,Hals::N,čiäppát,muinéal
124,Hals::N,čeäppat,muinéal
125,Hals::N,ча̄пэх,muinéal
126,Genick::N,tjovrese,baic
127,Genick::N,nisske,baic
128,Genick::N,niehkki,baic
129,Genick::N,niski,baic
130,Genick::N,niek'ki,baic
131,Genick::N,nji´šǩǩmaadd,baic
132,Genick::N,нышшькмоант,baic
133,Kopf::N,åejjie,ceann
134,Kopf::N,oajvve,ceann
135,Kopf::N,oaivi,ceann
136,Kopf::N,uái'vi,ceann
137,Kopf::N,vuei´vv,ceann
138,Kopf::N,вуэййв,ceann
139,Rücken::N,rudtje,droim
140,Rücken::N,hárddo,droim
141,Rücken::N,tjavelk,droim
142,Rücken::N,sealgi,droim
143,Rücken::N,selgi,droim
144,Rücken::N,čielgi,droim
145,Rücken::N,seä´lǧǧ,droim
146,Rücken::N,се̄лльк,droim
147,Bauch::N,tjåejjie,bolg
148,Bauch::N,tjoajvve,bolg
149,Bauch::N,čoavji,bolg
150,Bauch::N,čuáv'ji,bolg
151,Bauch::N,čåu´jj,bolg
152,Bauch::N,чо̄ввьй,bolg
153,Nabel::N,naepie,imleacán
154,Nabel::N,náhpe,imleacán
155,Nabel::N,náhpi,imleacán
156,Nabel::N,nääpi,imleacán
157,Nabel::N,nää´pp,imleacán
158,Nabel::N,на̄бпь,imleacán
159,Busen::N,boenge,cíoch
160,Busen::N,bållå,cíoch
161,Busen::N,čižži,cíoch
162,Busen::N,njamma,cíoch
163,Busen::N,njižže,cíoch
164,Busen::N,nje´ǯǯ,cíoch
165,Busen::N,раннҍт,cíoch
166,Brust::N,mïelke,brollach
167,Brust::N,radde,brollach
168,Brust::N,mielgga,brollach
169,Brust::N,raddi,brollach
170,Brust::N,radde,brollach
171,Brust::N,râ´dd,brollach
172,Brust::N,раннҍт,brollach
173,Schulter::N,åelkie,gualainn
174,Schulter::N,oalgge,gualainn
175,Schulter::N,hárdu,gualainn
176,Schulter::N,ärdee,gualainn
177,Schulter::N,uál'gi,gualainn
178,Schulter::N,a´rddi,gualainn
179,Schulter::N,vuä´lǧǧ,gualainn
180,Schulter::N,вуэллык,gualainn
181,Arm::N,gïete,lámh
182,Arm::N,giehta,lámh
183,Arm::N,giehta,lámh
184,Arm::N,kietâ,lámh
185,Arm::N,kie'tâkaaṿâ,lámh
186,Arm::N,ǩiõtt,lámh
187,Arm::N,кӣдт,lámh
188,Ellenbogen::N,gernjere,uillinn
189,Ellenbogen::N,garŋŋel,uillinn
190,Ellenbogen::N,gargŋil,uillinn
191,Ellenbogen::N,käŋŋir,uillinn
192,Ellenbogen::N,kõõnjâr,uillinn
193,Ellenbogen::N,карьнэль,uillinn
194,Hand::N,gïete,lámh
195,Hand::N,giehta,lámh
196,Hand::N,giehta,lámh
197,Hand::N,kietâ,lámh
198,Hand::N,ǩiõtt,lámh
199,Hand::N,кӣдт,lámh
200,Handfläche::N,gïeten-låapoe,bos
201,Handfläche::N,giehtavuodo,bos
202,Handfläche::N,tjårmmåvuodo,bos
203,Handfläche::N,giehtaloahpu,bos
204,Handfläche::N,kiämád,bos
205,Handfläche::N,kuámmir,bos
206,Handfläche::N,kuä´m'mer,bos
207,Handfläche::N,ǩiõttǩeä´m'men,bos
208,Handfläche::N,ко̄а̄ллдэгк,bos
209,Handfläche::N,кӣдткоалдэгк,bos
210,Finger::N,soerme,méar
211,Finger::N,tjuvdde,méar
212,Finger::N,suorbma,méar
213,Finger::N,čuvde,méar
214,Finger::N,suor'mâ,méar
215,Finger::N,suõrmm,méar
216,Finger::N,це̄ххп,méar
217,Fingernagel::N,gadtse,ionga
218,Fingernagel::N,guehpere,ionga
219,Fingernagel::N,gadtsa,ionga
220,Fingernagel::N,gazza,ionga
221,Fingernagel::N,kozzâ,ionga
222,Fingernagel::N,kõʒʒ,ionga
223,Fingernagel::N,кэ̄ннц,ionga
224,Nagel[Anatomie]::N,gadtse,ionga
225,Nagel[Anatomie]::N,guehpere,ionga
226,Nagel[Anatomie]::N,gadtsa,ionga
227,Nagel[Anatomie]::N,gazza,ionga
228,Nagel[Anatomie]::N,kozzâ,ionga
229,Nagel[Anatomie]::N,kõʒʒ,ionga
230,Nagel[Anatomie]::N,кэ̄ннц,ionga
231,Zeh::N,tjiehtjere,ladhar
232,Zeh::N,juolggetjuvdde,ladhar
233,Zeh::N,juolgesuorbma,ladhar
234,Zeh::N,jyel'gisuor'mâ,ladhar
235,Zeh::N,jue´lǧǧsuõrmm,ladhar
236,Zeh::N,ю̄лльк-це̄һп,ladhar
237,Fuß::N,juelkie,cos
238,Fuß::N,juelkie,troigh
239,Fuß::N,juolgge,cos
240,Fuß::N,juolgge,troigh
241,Fuß::N,juolgi,cos
242,Fuß::N,juolgi,troigh
243,Fuß::N,jyel'gi,cos
244,Fuß::N,jyel'gi,troigh
245,Fuß::N,jue´lǧǧ,cos
246,Fuß::N,jue´lǧǧ,troigh
247,Fuß::N,ла̄бпь,cos
248,Fuß::N,ла̄бпь,troigh
249,Ferse::N,båetskie,sáil
250,Ferse::N,boasske,sáil
251,Ferse::N,šušmi,sáil
252,Ferse::N,šušme,sáil
253,Ferse::N,jue´lǧǧkädd,sáil
254,Ferse::N,ка̄ннт,sáil
255,Knie::N,boelve,glúin
256,Knie::N,buolvva,glúin
257,Knie::N,čibbi,glúin
258,Knie::N,veaŋki,glúin
259,Knie::N,iidâ,glúin
260,Knie::N,puõlvv,glúin
261,Knie::N,пуллв,glúin
262,Oberschenkel::N,ruaksja,ceathrú
263,Oberschenkel::N,tjibbe,ceathrú
264,Oberschenkel::N,gassaváhkká,ceathrú
265,Oberschenkel::N,badjeváhkáa,ceathrú
266,Oberschenkel::N,čuár'bpeeḷi,ceathrú
267,Oberschenkel::N,če´bb,ceathrú
268,Oberschenkel::N,чуаррбе̄лль,ceathrú
269,Bein::N,juelkie,cos
270,Bein::N,juolgge,cos
271,Bein::N,juolgi,cos
272,Bein::N,jyel'gi,cos
273,Bein::N,jue´lǧǧ,cos
274,Bein::N,ю̄лльк,cos
275,Körper::N,kråahpe,corp
276,Körper::N,kråahpe,colainn
277,Körper::N,rumáj,corp
278,Körper::N,rumáj,colainn
279,Körper::N,rumaš,corp
280,Körper::N,rumaš,colainn
281,Körper::N,ruumâš,corp
282,Körper::N,ruumâš,colainn
283,Körper::N,rå´pp,corp
284,Körper::N,rå´pp,colainn
285,Körper::N,лышшьк,corp
286,Körper::N,лышшьк,colainn
287,Körper::N,роаӈӈьк,corp
288,Körper::N,роаӈӈьк,colainn
289,Haut::N,njaltja,cneas
290,Haut::N,njaltja,craiceann
291,Haut::N,lijkke,cneas
292,Haut::N,lijkke,craiceann
293,Haut::N,tjuobma,cneas
294,Haut::N,tjuobma,craiceann
295,Haut::N,liiki,cneas
296,Haut::N,liiki,craiceann
297,Haut::N,liške,cneas
298,Haut::N,liške,craiceann
299,Haut::N,le´šǩǩ,cneas
300,Haut::N,le´šǩǩ,craiceann
301,Haut::N,лышшьк,cneas
302,Haut::N,лышшьк,craiceann
303,Blut::N,vïrre,fuil
304,Blut::N,maelie,fuil
305,Blut::N,varra,fuil
306,Blut::N,varra,fuil
307,Blut::N,vorrâ,fuil
308,Blut::N,võrr,fuil
309,Blut::N,вэ̄рр,fuil
310,Ader::N,åerie,
311,Ader::N,aajroe,
312,Ader::N,suodna,
313,Ader::N,varrasuotna,
314,Ader::N,suoṇâ,
315,Ader::N,suõnn,
316,Ader::N,сӯнн,
317,Sehne::N,soene,teannán
318,Sehne::N,soene,féitheog
319,Sehne::N,gåårtenje,teannán
320,Sehne::N,gåårtenje,féitheog
321,Sehne::N,suodna,teannán
322,Sehne::N,suodna,féitheog
323,Sehne::N,suotna,teannán
324,Sehne::N,suotna,féitheog
325,Sehne::N,suoṇâ,teannán
326,Sehne::N,suoṇâ,féitheog
327,Sehne::N,suõnn,teannán
328,Sehne::N,suõnn,féitheog
329,Sehne::N,сӯнн,teannán
330,Sehne::N,сӯнн,féitheog
331,Knochen::N,måara,cnámh
332,Knochen::N,måaroe,cnámh
333,Knochen::N,dákte,cnámh
334,Knochen::N,dákti,cnámh
335,Knochen::N,tähti,cnámh
336,Knochen::N,tä´htt,cnámh
337,Knochen::N,та̄ххт,cnámh
338,Knochen::N,та̄ффьт,cnámh
339,Gehirn::N,aajla,inchinn
340,Gehirn::N,vuojŋam,inchinn
341,Gehirn::N,vuoigŋašat,inchinn
342,Gehirn::N,vuoi'ŋâšeh,inchinn
343,Gehirn::N,vuo'ivâšneh,inchinn
344,Gehirn::N,vuõivâšn,inchinn
345,Gehirn::N,вуэййвэшна,inchinn
346,Herz::N,vaajmoe,croí
347,Herz::N,tsåhke,croí
348,Herz::N,váibmu,croí
349,Herz::N,váimu,croí
350,Herz::N,čââ´đ,croí
351,Herz::N,кӯттҌк,croí
352,Magen::N,tjåejjie,bolg
353,Magen::N,tjåejjie,goile
354,Magen::N,tjoajvve,bolg
355,Magen::N,tjoajvve,goile
356,Magen::N,čoavji,bolg
357,Magen::N,čoavji,goile
358,Magen::N,čuáv'ji,bolg
359,Magen::N,čuáv'ji,goile
360,Magen::N,čåu´jj,bolg
361,Magen::N,čåu´jj,goile
362,Magen::N,чо̄ввьй,bolg
363,Magen::N,чо̄ввьй,goile
364,Leber::N,mueksie,ae
365,Leber::N,librre,ae
366,Leber::N,vuoivvas,ae
367,Leber::N,vuoivâs,ae
368,Leber::N,vuõivâs,ae
369,Leber::N,вуйвас,ae
370,Atem::N,voejngehtasse,anáil
371,Atem::N,båssånis,anáil
372,Atem::N,vuojŋadahka,anáil
373,Atem::N,vuoiŋŋahat,anáil
374,Atem::N,vuo'iŋâstim,anáil
375,Atem::N,jiõg'g,anáil
376,Atem::N,вӯйнас,anáil
377,Atem::N,вӯййнмушш,anáil
378,Hunger::N,nielkie,ocras
379,Hunger::N,nielgge,ocras
380,Hunger::N,nealgi,ocras
381,Hunger::N,nelgi,ocras
382,Hunger::N,neä´lǧǧ,ocras
383,Hunger::N,не̄лльк,ocras
384,Träne::N,gïknjele,deoir
385,Träne::N,ganjál,deoir
386,Träne::N,ganjal,deoir
387,Träne::N,koonjâl,deoir
388,Träne::N,kõõnjâl,deoir
389,Träne::N,кэ̄нял,deoir
390,Geschmack::N,aelmie,blas
391,Geschmack::N,muosse,blas
392,Geschmack::N,smáhkka,blas
393,Geschmack::N,máhku,blas
394,Geschmack::N,smáhkka,blas
395,Geschmack::N,mááhu,blas
396,Geschmack::N,smakkâ,blas
397,Geschmack::N,njõõd,blas
398,Geschmack::N,smääkk,blas
399,Geschmack::N,ня̄лльк,blas
400,Geruch::N,haaje,boladh
401,Geruch::N,habjja,boladh
402,Geruch::N,hádja,boladh
403,Geruch::N,opsâ,boladh
404,Geruch::N,haajâ,boladh
405,Geruch::N,õpss,boladh
406,Geruch::N,haajj,boladh
407,Geruch::N,апс,boladh
408,Geruch::N,лэ̄гк,boladh
409,Schlaf::N,nahkerh,suan
410,Schlaf::N,nahkerh,codladh
411,Schlaf::N,nager,suan
412,Schlaf::N,nager,codladh
413,Schlaf::N,oados,suan
414,Schlaf::N,oados,codladh
415,Schlaf::N,nagir,suan
416,Schlaf::N,nagir,codladh
417,Schlaf::N,naṿer,suan
418,Schlaf::N,naṿer,codladh
419,Schlaf::N,nââ´er,suan
420,Schlaf::N,nââ´er,codladh
421,Schlaf::N,нагерь,suan
422,Schlaf::N,нагерь,codladh
423,Traum::N,nahkere,taibhreamh
424,Traum::N,niehko,taibhreamh
425,Traum::N,niehku,taibhreamh
426,Traum::N,naṿer,taibhreamh
427,Traum::N,nââ´er,taibhreamh
428,Traum::N,нагерь,taibhreamh
429,Himmel::N,elmie,spéir
430,Himmel::N,almme,spéir
431,Himmel::N,albmi,spéir
432,Himmel::N,alme,spéir
433,Himmel::N,â´lmm,spéir
434,Himmel::N,алльм,spéir
435,Sonne::N,biejjie,grian
436,Sonne::N,bæjvásj,grian
437,Sonne::N,beaivváš,grian
438,Sonne::N,peivi,grian
439,Sonne::N,piäiváš,grian
440,Sonne::N,pei´vv,grian
441,Sonne::N,пе̄ййв,grian
442,Mond::N,aske,ré
443,Mond::N,aske,gealach
444,Mond::N,mánno,ré
445,Mond::N,mánno,gealach
446,Mond::N,mánnu,ré
447,Mond::N,mánnu,gealach
448,Mond::N,máánu,ré
449,Mond::N,máánu,gealach
450,Mond::N,mään,ré
451,Mond::N,mään,gealach
452,Mond::N,ма̄нн,ré
453,Mond::N,ма̄нн,gealach
454,Stern::N,daasta,rinn
455,Stern::N,daasta,réalta
456,Stern::N,naestie,rinn
457,Stern::N,naestie,réalta
458,Stern::N,násste,rinn
459,Stern::N,násste,réalta
460,Stern::N,násti,rinn
461,Stern::N,násti,réalta
462,Stern::N,täsni,rinn
463,Stern::N,täsni,réalta
464,Stern::N,tä´snn,rinn
465,Stern::N,tä´snn,réalta
466,Stern::N,та̄ссьт,rinn
467,Stern::N,та̄ссьт,réalta
468,Luft::N,elmie,aer
469,Luft::N,ájmmo,aer
470,Luft::N,áibmu,aer
471,Luft::N,áimu,aer
472,Luft::N,šõŋŋ,aer
473,Luft::N,вӯйнас,aer
474,Wind::N,bïegke,gaoth
475,Wind::N,biegga,gaoth
476,Wind::N,biegga,gaoth
477,Wind::N,pieg'gâ,gaoth
478,Wind::N,piõg'g,gaoth
479,Wind::N,пӣӈӈк,gaoth
480,Welle::N,baaroe,tonn
481,Welle::N,bárro,tonn
482,Welle::N,bárru,tonn
483,Welle::N,pááṛu,tonn
484,Welle::N,päärr,tonn
485,Welle::N,нэ̄ммп,tonn
486,Wasser::N,tjaetsie,uisce
487,Wasser::N,tjáhtje,uisce
488,Wasser::N,čáhci,uisce
489,Wasser::N,čääci,uisce
490,Wasser::N,čää´cc,uisce
491,Wasser::N,ча̄дзь,uisce
492,Stein::N,gierkie,cloch
493,Stein::N,giergge,cloch
494,Stein::N,geađgi,cloch
495,Stein::N,keđgi,cloch
496,Stein::N,ǩeä´dǧǧ,cloch
497,Stein::N,ке̄ддҌк,cloch
498,Boden::N,betnie,talamh
499,Boden::N,ednam,talamh
500,Boden::N,bodni,talamh
501,Boden::N,vuođđu,talamh
502,Boden::N,ponne,talamh
503,Boden::N,vuáđ̣u,talamh
504,Boden::N,vuâđđ,talamh
505,Boden::N,лаввьн,talamh
506,Boden::N,е̄ммьне,talamh
507,Erde::N,jåarta,cré
508,Erde::N,jåarta,ithir
509,Erde::N,mueltie,cré
510,Erde::N,mueltie,ithir
511,Erde::N,ednam,cré
512,Erde::N,ednam,ithir
513,Erde::N,mållde,cré
514,Erde::N,mållde,ithir
515,Erde::N,eana,cré
516,Erde::N,eana,ithir
517,Erde::N,eennâm,cré
518,Erde::N,eennâm,ithir
519,Erde::N,mädd,cré
520,Erde::N,mädd,ithir
521,Erde::N,jânnam,cré
522,Erde::N,jânnam,ithir
523,Erde::N,е̄ммьне,cré
524,Erde::N,е̄ммьне,ithir
525,Staub::N,heblie,dusta
526,Staub::N,heblie,deannach
527,Staub::N,tsumhtsie,dusta
528,Staub::N,tsumhtsie,deannach
529,Staub::N,dubme,dusta
530,Staub::N,dubme,deannach
531,Staub::N,dopmu,dusta
532,Staub::N,dopmu,deannach
533,Staub::N,kovjâ,dusta
534,Staub::N,kovjâ,deannach
535,Staub::N,põõ´l,dusta
536,Staub::N,põõ´l,deannach
537,Staub::N,кэ̄ббьй,dusta
538,Staub::N,кэ̄ббьй,deannach
539,Rauch::N,soeve,toit
540,Rauch::N,soeve,deatach
541,Rauch::N,suovva,toit
542,Rauch::N,suovva,deatach
543,Rauch::N,suovva,toit
544,Rauch::N,suovva,deatach
545,Rauch::N,suoṿâ,toit
546,Rauch::N,suoṿâ,deatach
547,Rauch::N,suõvv,toit
548,Rauch::N,suõvv,deatach
549,Rauch::N,сӯвв,toit
550,Rauch::N,сӯвв,deatach
551,Funke::N,naestie,drithle
552,Funke::N,tjuonam,drithle
553,Funke::N,čuotnan,drithle
554,Funke::N,čuođâlm,drithle
555,Funke::N,iiskâr,drithle
556,Funke::N,čuõzzâm,drithle
557,Funke::N,чӯссэм,drithle
558,Feuer::N,dålle,tine
559,Feuer::N,dållå,tine
560,Feuer::N,dolla,tine
561,Feuer::N,tullâ,tine
562,Feuer::N,toll,tine
563,Feuer::N,то̄лл,tine
564,Licht::N,tjoevke,solas
565,Licht::N,tjuovgga,solas
566,Licht::N,čuovga,solas
567,Licht::N,čuovggas,solas
568,Licht::N,čuoṿâ,solas
569,Licht::N,toll,solas
570,Licht::N,čuõvv,solas
571,Licht::N,то̄лл,solas
572,Schatten::N,skugkie,scáth
573,Schatten::N,soejvene,scáth
574,Schatten::N,irkes,scáth
575,Schatten::N,sieges,scáth
576,Schatten::N,itku,scáth
577,Schatten::N,suoivâ,scáth
578,Schatten::N,õõtt,scáth
579,Schatten::N,ǩeeu´niǩ,scáth
580,Schatten::N,кывьнэхь,scáth
581,Wetter::N,vïerhtse,aimsir
582,Wetter::N,dálkke,aimsir
583,Wetter::N,dálki,aimsir
584,Wetter::N,šoŋŋâ,aimsir
585,Wetter::N,šõŋŋ,aimsir
586,Wetter::N,шэ̄ӈӈ,aimsir
587,Nebel::N,såavla,ceo
588,Nebel::N,mearhka,ceo
589,Nebel::N,murkko,ceo
590,Nebel::N,mierkká,ceo
591,Nebel::N,mierká,ceo
592,Nebel::N,miär'kká,ceo
593,Nebel::N,oṃo,ceo
594,Nebel::N,sue´lnn,ceo
595,Nebel::N,цӣгк,ceo
596,Nebel::N,сулльн,ceo
597,Wolke::N,balve,néal
598,Wolke::N,balve,scamall
599,Wolke::N,balvva,néal
600,Wolke::N,balvva,scamall
601,Wolke::N,balva,néal
602,Wolke::N,balva,scamall
603,Wolke::N,polvâ,néal
604,Wolke::N,polvâ,scamall
605,Wolke::N,põlvv,néal
606,Wolke::N,põlvv,scamall
607,Wolke::N,пэллв,néal
608,Wolke::N,пэллв,scamall
609,Regen::N,ebrie,báisteach
610,Regen::N,ebrie,fearthainn
611,Regen::N,harvve,báisteach
612,Regen::N,harvve,fearthainn
613,Regen::N,arvi,báisteach
614,Regen::N,arvi,fearthainn
615,Regen::N,arve,báisteach
616,Regen::N,arve,fearthainn
617,Regen::N,â´brr,báisteach
618,Regen::N,â´brr,fearthainn
619,Regen::N,аббьр,báisteach
620,Regen::N,аббьр,fearthainn
621,Schnee::N,lopme,sneachta
622,Schnee::N,moehtege,sneachta
623,Schnee::N,muohta,sneachta
624,Schnee::N,muohta,sneachta
625,Schnee::N,muotâ,sneachta
626,Schnee::N,muõtt,sneachta
627,Schnee::N,вэ̄дз,sneachta
628,Schnee::N,куэллт,sneachta
629,Eis::N,jïenge,oighear
630,Eis::N,jiegŋa,oighear
631,Eis::N,jiekŋa,oighear
632,Eis::N,jieŋ̣â,oighear
633,Eis::N,jiõŋŋ,oighear
634,Eis::N,ӣӈӈ,oighear
635,Frost::N,baajkoe,sioc
636,Frost::N,tjoasskem,sioc
637,Frost::N,buolaš,sioc
638,Frost::N,puolâš,sioc
639,Frost::N,puõlâš,sioc
640,Frost::N,мӯнь,sioc
641,Kälte::N,jueskie,fuacht
642,Kälte::N,tjåetskeme,fuacht
643,Kälte::N,tjoasskem,fuacht
644,Kälte::N,čoaskin,fuacht
645,Kälte::N,ko'lmâsvuotâ,fuacht
646,Kälte::N,ijss,fuacht
647,Kälte::N,čuä´cǩǩem,fuacht
648,Kälte::N,tuârggnjõs,fuacht
649,Kälte::N,кэ̄лмас,fuacht
650,Hitze::N,baahke,teas
651,Hitze::N,baahke,teocht
652,Hitze::N,báhkka,teas
653,Hitze::N,báhkka,teocht
654,Hitze::N,báhkka,teas
655,Hitze::N,báhkka,teocht
656,Hitze::N,pakkâ,teas
657,Hitze::N,pakkâ,teocht
658,Hitze::N,kuṃe,teas
659,Hitze::N,kuṃe,teocht
660,Hitze::N,paašt,teas
661,Hitze::N,paašt,teocht
662,Hitze::N,жоарр,teas
663,Hitze::N,жоарр,teocht
664,Raureif::N,jyjse,sioc bán
665,Raureif::N,ridne,sioc bán
666,Raureif::N,goarre,sioc bán
667,Raureif::N,ritni,sioc bán
668,Raureif::N,suhči,sioc bán
669,Raureif::N,riṇe,sioc bán
670,Raureif::N,ай,sioc bán
671,Regenbogen::N,aatjan goengere,stua ceatha
672,Regenbogen::N,aatjan goengere,bogha báistí
673,Regenbogen::N,aatjan joekse,stua ceatha
674,Regenbogen::N,aatjan joekse,bogha báistí
675,Regenbogen::N,ádjájuoksa,stua ceatha
676,Regenbogen::N,ádjájuoksa,bogha báistí
677,Regenbogen::N,arvedávgi,stua ceatha
678,Regenbogen::N,arvedávgi,bogha báistí
679,Regenbogen::N,bajándávgi,stua ceatha
680,Regenbogen::N,bajándávgi,bogha báistí
681,Regenbogen::N,äijihtävgi,stua ceatha
682,Regenbogen::N,äijihtävgi,bogha báistí
683,Regenbogen::N,teârmmazjohss,stua ceatha
684,Regenbogen::N,teârmmazjohss,bogha báistí
685,Regenbogen::N,тӣрмесью̄ккс,stua ceatha
686,Regenbogen::N,тӣрмесью̄ккс,bogha báistí
687,Donner::N,raejrie,toirneach
688,Donner::N,átjek,toirneach
689,Donner::N,átjárájdde,toirneach
690,Donner::N,áddjá,toirneach
691,Donner::N,baján,toirneach
692,Donner::N,juuṛâ,toirneach
693,Donner::N,tie´rmes,toirneach
694,Donner::N,тӣрмесь,toirneach
695,Donner::N,ча̄ркнэгк,toirneach
696,Strömung::N,njuvvie,sruth
697,Strömung::N,ájggedáhpe,sruth
698,Strömung::N,rávdnji,sruth
699,Strömung::N,virde,sruth
700,Strömung::N,ve´rdd,sruth
701,Strömung::N,выррьт,sruth
702,Tropfen::N,gåajhkohts,deoir
703,Tropfen::N,gåjkudis,deoir
704,Tropfen::N,goaikkanas,deoir
705,Tropfen::N,čalme,deoir
706,Tropfen::N,čâ´lmm,deoir
707,Tropfen::N,ча̄лльм,deoir
708,Schaum::N,sapte,cúr
709,Schaum::N,såpptå,cúr
710,Schaum::N,sokta,cúr
711,Schaum::N,suptâ,cúr
712,Schaum::N,soptt,cúr
713,Schaum::N,со̄ппт,cúr
714,Schmutz::N,haaskoe,salachar
715,Schmutz::N,duolvva,salachar
716,Schmutz::N,duolva,salachar
717,Schmutz::N,durdi,salachar
718,Schmutz::N,stänži,salachar
719,Schmutz::N,sähss,salachar
720,Schmutz::N,са̄ккьс,salachar
721,Schmutz::N,не̄шшь,salachar
722,See::N,jaevrie,loch
723,See::N,jávrre,loch
724,See::N,jávri,loch
725,See::N,jävri,loch
726,See::N,jâu´rr,loch
727,See::N,я̄ввьр,loch
728,Sumpf::N,pluevie,portach
729,Sumpf::N,áhpe,portach
730,Sumpf::N,sæmssa,portach
731,Sumpf::N,jeaggi,portach
732,Sumpf::N,jeggi,portach
733,Sumpf::N,jeä´ǧ'ǧ,portach
734,Sumpf::N,ла̄ммьп,portach
735,Moor::N,pluevie,caorán
736,Moor::N,pluevie,móinteán
737,Moor::N,jiegge,caorán
738,Moor::N,jiegge,móinteán
