,Concept_ID,cs,mrj
769,damals::ADV,tenkrát,тӹнӓм
770,danach::ADV,podle toho,пакыла
771,vorher::ADV,dříve,перви
772,vorher::ADV,napřed,перви
773,zuerst::ADV,nejprve,андак
774,zuerst::ADV,nejdříve,андак
775,einmal::ADV,jednou,гӓнӓк
776,einmal::ADV,jednou,гӓнӓ
777,manchmal::ADV,někdy,кынамжы
778,oft::ADV,často,чӹчкӹдӹн
779,immer::ADV,vždy,со
780,immer::ADV,vždy,соок
781,immer::ADV,stále,со
782,immer::ADV,stále,соок
783,niemals::ADV,nikdy,нинам
784,niemals::ADV,nikdy,нигынам
785,niemals::ADV,nikdy,нигынамат
786,hier::ADV,zde,тиштӹ
787,hier::ADV,tady,тиштӹ
788,hierhin::ADV,sem,тишкӹ
789,von hier::ADV,odtud,тишец
790,von hier::ADV,odtud,тишецӹн
791,dort::ADV,tam,тӹштӹ
792,dorthin::ADV,tam,тӹшкӹ
793,dorthin::ADV,tam,тӹшкӹлӓ
794,geradeaus::ADV,rovně,вик
795,geradeaus::ADV,rovně,тура
796,vorwärts::ADV,kupředu,анзыкы
797,rückwärts::ADV,zpět,мӹнгеш
798,zurück::ADV,zpět,мӹнгеш
799,zurück::ADV,nazpět,мӹнгеш
800,unten::ADV,dole,ӱлнӹ
801,unten::ADV,dole,лӹвӓлнӹ
802,hinab::ADV,dolů,ӱлӹкӹ
803,hinab::ADV,dolů,лӹвӓкӹ
804,oben::ADV,nahoře,вӹлнӹ
805,oben::ADV,navrchu,вӹлнӹ
806,hinauf::ADV,nahoru,кӱшкӹлӓ
807,hinauf::ADV,nahoru,кӱш
808,überall::ADV,všude,йӹлт
809,überall::ADV,všude,цилӓ вӓре
810,nicht::ADV,ne,уке
811,ein wenig::ADV,trochu,изиш
812,ein wenig::ADV,trochu,иклаштык
813,kaum::ADV,sotva,цылик
814,kaum::ADV,sotva,чучок-чучок
815,sehr::ADV,velmi,чоте
816,sehr::ADV,velice,чоте
817,so::ADV,tak,тенге
818,so::ADV,tak,тенгелӓ
819,so::ADV,takto,тенге
820,so::ADV,takto,тенгелӓ
821,noch::ADV,ještě,мол
822,noch::ADV,ještě,моло
823,nur::ADV,jen,веле
824,nur::ADV,jenom,веле
825,schon::ADV,už,уже
826,schon::ADV,už,ӹнде
827,schon::ADV,již,уже
828,schon::ADV,již,ӹнде
829,wieder::ADV,zase,уэш
830,vergebens::ADV,marně,зря
831,vergebens::ADV,marně,ӹзрӓ
832,vergebens::ADV,marně,ӹзӹрӓ
833,vor::PRP,před,анзыц
834,vor::PRP,před,анзыцын
835,hinter::PRP,za,шайылан
836,hinter::PRP,za,шайылный
837,unter::PRP,pod,лӹвӓкӹ
838,durch::PRP,skrz,вашт
839,neben::PRP,vedle,сага
840,zwischen::PRP,mezi,лош
841,zwischen::PRP,mezi,лошкы
842,wegen::PRP,pro,мычыц
843,dies::PRN,toto,тидӹ
844,dies::PRN,toto,ти
845,dies::PRN,tohle,тидӹ
846,dies::PRN,tohle,ти
847,das::PRN,to,тидӹ
848,das::PRN,to,ти
849,alles::PRN,všechno,цилӓ
850,ich::PRN,já,мый
851,du::PRN,ty,тӹнь
852,er::PRN,on,тӹдӹ
853,wir::PRN,my,мӓ
854,ihr::PRN,vy,вӓ
855,sie::PRN,oni,нӹнӹ
856,was::FPRN,co,ма
857,wer::FPRN,kdo,кӱ
858,wo::FADV,kde,кышан
859,wo::FADV,kde,кыштакен
860,wohin::FADV,kam,кышкы
861,wie::FADV,jak,кыце
862,warum::FADV,proč,малын
863,wieviel::FNUM,kolik,кынар
864,wieviel::FNUM,kolik,кынары
865,wieviel::FNUM,kolik,кынаркы
866,eins::NUM,jeden,иктӹ
867,eins::NUM,jeden,иктӹт
868,zwei::NUM,dva,кок
869,zwei::NUM,dva,кокты
870,drei::NUM,tři,кым
871,drei::NUM,tři,кымыт
872,vier::NUM,čtyři,нӹл
873,fünf::NUM,pět,вӹц
874,sechs::NUM,šest,куд
875,sechs::NUM,šest,кудытмозн
876,sieben::NUM,sedm,шӹм
877,sieben::NUM,sedm,шӹмӹт
878,acht::NUM,osm,кӓндӓкш
879,acht::NUM,osm,кӓндӓкшӹ
880,neun::NUM,devět,ӹндекшшӱдӹ
881,zehn::NUM,deset,лу
882,elf::NUM,jedenáct,луатик
883,elf::NUM,jedenáct,луатиктӹ
884,zwölf::NUM,dvanáct,луаткок
885,zwölf::NUM,dvanáct,луаткокты
886,zwanzig::NUM,dvacet,коклы
887,dreißig::NUM,třicet,кымлы
888,vierzig::NUM,čtyřicet,нӹллӹ
889,fünfzig::NUM,padesát,вӹцлӹ
890,sechzig::NUM,šedesát,кудлу
891,siebzig::NUM,sedmdesát,шӹмлу
892,achtzig::NUM,osmdesát,кӓндӓкшлу
893,neunzig::NUM,devadesát,ӹндекшлу
894,hundert::NUM,sto,шӱдӹ
895,tausend::NUM,tisíc,тӹжем
896,und::CNJ,a,дöн
897,oder::CNJ,nebo,льывы
898,stehen::V,stát,шалшаг
899,sitzen::V,sedět,шӹнзӓш
900,liegen::V,ležet,киӓш
901,hängen::V,viset,кечӓш
902,werden::V,stát se,шагалаш
903,passieren::V,stát se,ӹштӓ́лтӓш
904,beginnen::V,počít,тӹнгӓлӓлтӓш
905,enden::V,končit,пӹтӓш
906,enden::V,skončit,пӹтӓш
907,wechseln::V,měnit se,весемӓш
908,wechseln::V,měnit se,весемӓлтӓш
909,aufgehen[Sonne]::V,vyjít,авараш
910,untergehen[Sonne]::V,zapadnout,шӹ́нзӓш
911,scheinen[Sonne]::V,svítit,сотемдӓрӓш
912,donnern::V,hřmět,хӹдӹртӓш
913,wehen::V,vát,ӹфӹлӓш
914,wehen::V,vanout,ӹфӹлӓш
915,strömen::V,proudit,йогащ
916,fließen::V,téct,йогащ
917,sich drehen::V,točit se,пöрдӓш
918,schwanken::V,kolísat,лыпшалташ
919,schwanken::V,houpat se,лыпшалташ
920,schwingen::V,kývat se,кӓчӓйӓш
921,fallen::V,padat,кенвазаш
922,fallen::V,padat,шынгалташ
923,brennen::V,hořet,йылаш
924,rauchen::V,kouřit,шыпшаш
925,regnen::V,pršet,юраш
926,gefrieren::V,zamrznout,гӓш
927,gefrieren::V,zamrznout,кӹлмаш
928,tauen::V,tát,шылаш
929,schmelzen::V,tavit,шӹрӓнӓш
930,trocknen::V,schnout,кошкаш
931,sieden::V,vřít,шолаш
932,faulen::V,hnít,шӱӓш
933,verfaulen::V,shnít,йӓнгӓрӓлтӓш
934,reißen::V,roztrhat se,кышкедӓлтӓш
935,versinken::V,topit se,ва́лаш
936,versinken::V,ponořit se,ва́лаш
937,vergehen::V,plynout,эртӓш
938,erscheinen::V,objevit se,каяш
939,verschwinden::V,zmizet,ямаш
940,sinken::V,klesat,пычаш
941,abnehmen::V,ubýt,чӹдемӓш
942,abnehmen::V,ubýt,кöтӹргӓш
943,zunehmen::V,přibýt,когоэмӓш
944,steigen::V,stoupat,лӱлта́лташ
945,wachsen::V,růst,кушкаш
946,glänzen::V,lesknout se,йӹлгӹжӓш
947,funkeln::V,jiskřit se,валгалташ
948,lärmen::V,dělat hluk,юкланаш
949,läuten::V,zvonit,цоргаш
950,klingeln::V,zvonit,цоргаш
951,klirren::V,řinčet,цонгырталгаш
952,brausen::V,hučet,ышдымыла́наш
953,rauschen::V,šumět,шу́жгаш
954,klingen::V,znít,йо́нгаш
955,bellen::V,štěkat,опташ
956,heulen::V,výt,урмыжаш
957,blasen::V,foukat,ӹфӹлӓш
958,pfeifen::V,pískat,ши́шкаш
959,schreien::V,křičet,уташ
960,schreien::V,křičet,саслаш
961,schreien::V,křičet,варгынзаш
962,stöhnen::V,sténat,ӹнгӹрӓш
963,zittern::V,třást se,цӹтӹрӓш
964,leben::V,žít,ӹлӓш
965,geboren werden::V,rodit se,шачаш
966,atmen::V,dýchat,шӱлӓш
967,trinken::V,pít,йӱӓш
968,essen::V,jíst,качкаш
969,schlucken::V,polykat,нелӓш
970,müde werden::V,unavit se,янгылаш
971,einschlafen::V,usnout,амален кеӓш
972,schlafen::V,spát,амалаш
973,aufwachen::V,probudit se,понгыжалташ
974,aufstehen::V,vstát,кӹньӹл шагалаш
975,sich erholen::V,zotavovat se,кӓнаш
976,krank werden::V,onemocnět,церлӓнен вазаш
977,krank sein::V,být nemocný,церлӓнӓш
978,krank sein::V,být nemocný,ясланаш
979,krank sein::V,být nemocný,ясыланаш
980,schmerzen::V,bolet,каршташ
981,husten::V,kašlat,кахыраш
982,genesen::V,uzdravit se,паремӓш
983,genesen::V,uzdravit se,тöрлӓнӓш
984,sterben::V,umřít,вазын колаш
985,umkommen::V,zahynout,пӹтӓш
986,sich bewegen::V,pohnout se,кашташ
987,sich rühren::V,hnout se,тӓрвӓнӓш
988,sich erheben::V,zdvihnout se,кӹньӹлӓш
989,sich setzen::V,posadit se,шӹнзӓш
990,hinfallen::V,upadnout,кенвазаш
991,hinfallen::V,upadnout,шынгалташ
992,laufen::V,běžet,кашташ
993,schreiten::V,kráčet,ашкедӓш
994,spazierengehen::V,procházet se,мадын кашташ
995,eilen::V,spěchat,вӓшкӓш
996,sich beeilen::V,pospíšit si,вӓшкӓш
997,sich beeilen::V,pospíšit si,талашаш
998,sausen::V,fičet,хойхаланаш
999,sausen::V,fičet,хояш
1000,rennen::V,pádit,кыргыжаш
1001,springen::V,skákat,тӹршештӓш
1002,klettern::V,lézt,ку́заш
1003,klettern::V,šplhat,ку́заш
1004,schaukeln::V,houpat,лыпшалташ
1005,kriechen::V,lézt,авалянаш
1006,kriechen::V,lézt,ньыжиклӓш
1007,kriechen::V,plazit se,авалянаш
1008,kriechen::V,plazit se,ньыжиклӓш
1009,schwimmen::V,plavat,илӓш
1010,tauchen::V,nořit se,цымаш
1011,rudern::V,veslovat,шуалташ
1012,fahren::V,jet,кеӓш
1013,fahren::V,jezdit,кеӓш
1014,fliegen::V,létat,чонгештӓш
1015,gehen::V,jít,кеӓш
1016,weggehen::V,odejít,кеӓш
1017,abfahren::V,odjet,кеӓш
1018,anhalten::V,zastavit se,цӓрнӓш
1019,hineingehen::V,vcházet se,пыраш
1020,eintreten::V,vstoupit,пыраш
1021,kommen::V,přijít,толаш
1022,ankommen::V,dojít,шоаш
1023,zurückkommen::V,vrátit se,пöртӹлӓш
1024,bleiben::V,zůstat,кодаш
1025,warten::V,čekat,вычаш
1026,erwarten::V,čekat na,вычаш
1027,suchen::V,hledat,кӹчӓлӓш
1028,finden::V,najít,моаш
1029,versuchen::V,zkoušet,путаяш
1030,versuchen::V,zkoušet,цацаш
1031,vorbereiten::V,připravit,поспейӹктӓш
1032,lieben::V,milovat,яраташ
1033,mögen::V,mít rád,яраташ
1034,lachen::V,smát se,ваштылаш
1035,rühren::V,dojmout,тӓрвӓтӓш
1036,weinen::V,plakat,мӓгӹрӓш
1037,schimpfen::V,nadávat,свырседӓлӓш
1038,sich ärgern::V,pohoršit se,шӹдешкӓш
1039,sich fürchten::V,bát se,лӱдӓш
1040,fürchten::V,bát se,лӱдӓш
1041,fliehen::V,utéct,кыргыжаш
1042,flüchten::V,prchnout,кыргыж шӹлӓш
1043,sehen::V,vidět,ужаш
1044,anschauen::V,podívat se na,анжалаш
1045,ansehen::V,sledovat,анжаш
1046,hören::V,slyšet,колаш
1047,zuhören::V,poslouchat,колышташ
1048,probieren::V,ochutnávat,тотештӓш
1049,probieren::V,ochutnávat,подыл анжаш
1050,riechen::V,cítit,ӱпшӹнзӓш
1051,fühlen::V,cítit,шижӓш
1052,scheinen::V,zdát se,каяш
1053,zu sehen sein::V,moci být viděn,каяш
1054,vernehmen::V,uslyšet,колын колташ
1055,frieren::V,mrznout,кӹлмаш
1056,frieren::V,mrznout,тӹнгӹргӓш
1057,tun::V,dělat,ӹштӓш
1058,können::V,moct,кердӓш
1059,wollen::V,chtít,жалаяш
1060,anfangen::V,začít,тӹнгӓлӓш
1061,beenden::V,ukončit,пӹтӓрӓш
1062,aufhören::V,přestat,цӓрнӓш
1063,gelingen::V,podařit se,цӓш лиӓш
1064,geraten::V,dařit se,лиӓш
1065,öffnen::V,otevřít,пачаш
1066,schließen::V,zavřít,чӱчӓш
1067,stellen::V,postavit,шӹндӓш
1068,setzen::V,posadit,шӹндӓш
1069,legen::V,klást,опташ
1070,legen::V,klást,пиштӓш
1071,legen::V,položit,опташ
1072,legen::V,položit,пиштӓш
1073,berühren::V,dotýkat se,тӹкӓлӓш
1074,verbinden::V,spojit,пидӓш
1075,bedecken::V,pokrýt,леведӓш
1076,aufhängen::V,oběsit,сӓкӓш
1077,aufhängen::V,pověsit,сӓкӓш
1078,anzünden::V,zapálit,чӱктӓш
1079,anzünden::V,podpálit,чӱктӓш
1080,aufheben::V,zvednout,кузыкташ
1081,aufheben::V,zdvihnout,кузыкташ
1082,zurücklassen::V,zanechat,кодаш
1083,verlieren::V,ztratit,ямдаш
1084,fallen lassen::V,upustit,кенвацтараш
1085,machen::V,udělat,ӹштӓш
1086,herstellen::V,vyrobit,йӓмдӹлӓш
1087,bauen::V,stavět,ӹштӓш
1088,bauen::V,budovat,ӹштӓш
1089,reparieren::V,opravit,чиняш
1090,reparieren::V,opravit,алалаш
1091,verbessern::V,zlepšit,яжоэмден шӹндӓш
1092,ändern::V,změnit,вашталташ
1093,graben::V,rýt,капаяш
1094,graben::V,kopat,капаяш
1095,beugen::V,ohnout,лывырташ
1096,beugen::V,ohnout,каклярташ
1097,biegen::V,ohnout,лывырташ
1098,drehen::V,točit,сӓрӓш
1099,drehen::V,točit,сӓрӹкӓлӓш
1100,wenden::V,obrátit,сӓрӓлӓш
1101,umdrehen::V,obrátit,сӓрӓлӓш
1102,heben::V,zdvihnout,лӱктӓш
1103,hochheben::V,zvednout,кузыкташ
1104,ergreifen::V,chopit se,хватяш
1105,halten::V,držet,кычаш
1106,drücken::V,stisknout,темдӓш
1107,schieben::V,posouvat,шӹкӓш
1108,kratzen::V,škrábat,нӹжӓш
1109,lecken::V,lízat,нылаш
1110,beißen::V,kousat,пыралаш
1111,abreißen::V,utrhat,кӹрӓш
1112,abreißen::V,utrhat,кышкед нӓлӓш
1113,abreißen::V,odtrhat,кӹрӓш
1114,abreißen::V,odtrhat,кышкед нӓлӓш
1115,abschneiden::V,uřezat,шулаш
1116,abschneiden::V,uřezat,лаштыклаш
1117,abschneiden::V,ukrojit,шулаш
1118,abschneiden::V,ukrojit,лаштыклаш
1119,binden::V,přivázat,пидӓш
1120,stecken::V,strčit,шыралаш
1121,brechen::V,lomit,тодылаш
1122,brechen::V,lomit,пыдырташ
1123,klopfen::V,ťukat,рушткаш
1124,klopfen::V,klepat,рушткаш
1125,hauen::V,bít,шелӹштӓш
1126,kleben::V,lepit,клейӓш
1127,reiben::V,třít,нӹжӓш
1128,streichen::V,mazat,шӹрӓш
1129,schleifen::V,brousit,шымаш
1130,schneiden::V,řezat,пӹчкӓш
1131,schneiden::V,střihat,пӹчкӓш
1132,rütteln::V,třást,мыльгыкташ
1133,rütteln::V,otřást,мыльгыкташ
1134,schütteln::V,třást,цӹтӹртӓш
1135,schütteln::V,třást,мыльгыкташ
1136,schütteln::V,zatřást,цӹтӹртӓш
1137,schütteln::V,zatřást,мыльгыкташ
1138,schwenken::V,mávat,машыяш
1139,schütten::V,nasypat,опталаш
1140,füllen::V,naplnit,темӓш
1141,einwickeln::V,zavinout,пӹтӹрӓ́лӓш
1142,tragen::V,nést,намалаш
1143,schleppen::V,vléct,шӹдӹрӓш
1144,ziehen::V,tahat,шыпшаш
1145,ziehen::V,táhnout,шыпшаш
1146,aufbewahren::V,schovat,перегӓш
1147,werfen::V,házet,кӹшкӓш
1148,fangen::V,chytat,кычаш
1149,packen::V,uchvátit,хватяш
1150,verstecken::V,schovat,шӹлтӓш
1151,teilen::V,rozdělit,пайылаш
1152,schicken::V,posílat,колташ
1153,bringen::V,přinést,кандаш
1154,hinzufügen::V,připojit,
1155,bekommen::V,dostat,лыкташ
1156,erhalten::V,uchovat,получаяш
1157,nehmen::V,vzít,налаш
1158,wählen::V,zvolit,айыраш
1159,auswählen::V,vybrat,айыраш
1160,bewahren::V,uchránit,перегӓш
1161,behindern::V,překážet,мешӓйӓш
1162,verderben::V,zkazit,портяш
1163,beschädigen::V,porušit,шушырташ
1164,beschädigen::V,poškodit,шушырташ
1165,zerbrechen::V,rozlámat,пыдырташ
1166,zerreißen::V,roztrhnout,кӹрӓш
1167,zerstören::V,zničit,шӓлӓтӓш
1168,verbrennen::V,spálit,йылаташ
1169,verbrennen::V,spálit,йылалташ
1170,geben::V,dát,пуаш
1171,reichen::V,podat,пуаш
1172,schenken::V,darovat,подараш
1173,versprechen::V,slíbit,сöрӓш
1174,wünschen::V,přát,жалаяш
1175,loben::V,chválit,хваляш
1176,küssen::V,líbat,шышшалаш
1177,wiegen::V,chovat,лӱнгӓлтӓш
1178,wiegen::V,kolébat,лӱнгӓлтӓш
1179,zudecken::V,přikrýt,пиштӓш
1180,zudecken::V,přiklopit,пиштӓш
1181,wecken::V,vzbudit,понгыжалтараш
1182,zeigen::V,ukázat,анжыкташ
1183,führen::V,vést,видӓш
1184,lehren::V,učit,тымдаш
1185,unterrichten::V,vyučovat,тымдаш
1186,aufziehen::V,vychovat,кушташ
1187,leiten::V,vodit,видӓш
1188,leiten::V,vodit,вуйлаташ
1189,leiten::V,vodit,вуйлалташ
1190,antreiben::V,nutit,талаштараш
1191,lassen::V,dát,-ыкт
1192,einladen::V,pozvat,ӱжӓш
1193,vereinigen::V,spojit,иктештӓш
1194,besuchen::V,návštívit,толаш
1195,treffen::V,potkat,вӓшлиӓш
1196,treffen::V,potkat,вӓшлиӓлтӓш
1197,sich versammeln::V,shromáždit se,цымыргаш
1198,spielen::V,hrát,мадаш
1199,singen::V,zpívat,мыраш
1200,tanzen::V,tančit,кушташ
1201,sich trennen::V,rozejít se,айырлаш
1202,verlassen::V,opustit,шуаш
1203,retten::V,zachránit,ытараш
1204,bewachen::V,hlídat,оролаш
1205,schützen::V,chránit,перегӓш
1206,verteidigen::V,obhájit,перегӓш
1207,sich schlagen::V,bít se,шидӓлӓш
1208,sich schlagen::V,bít se,шиэдӓлӓш
1209,schießen::V,střílet,лӱӓш
1210,siegen::V,zvítězit,сӹнгӓш
1211,ärgern::V,zlobit,шӹдештӓрӓш
1212,ärgern::V,pohoršit,шӹдештӓрӓш
1213,schlagen::V,udeřit,пӓрен колташ
1214,schlagen::V,udeřit,хӹрӹктен колташ
1215,schlagen::V,praštit,пӓрен колташ
1216,schlagen::V,praštit,хӹрӹктен колташ
1217,treten::V,kopnout,чымаш
1218,stechen::V,bodnout,пышкылаш
1219,stechen::V,píchnout,пышкылаш
1220,stoßen::V,strčit,шыркедӓш
1221,stehlen::V,ukrást,шолышт толаш
1222,stören::V,vyrušit,ӓрештӹлӓш
1223,belästigen::V,obtěžovat,кӓньӹсӹрлӓндӓрӓш
1224,belästigen::V,obtěžovat,шытырланыкташ
1225,verbergen::V,skrýt,шӹлтӓш
1226,täuschen::V,klamat,алталаш
1227,täuschen::V,klamat,аталаш
1228,betrügen::V,podvést,мошеньӹчӓйӓш
1229,töten::V,zabít,пуштын шуаш
1230,wohnen::V,bydlit,ӹлӓш
1231,arbeiten::V,pracovat,пӓшӓлӓш
1232,arbeiten::V,pracovat,ровотаяш
1233,sammeln::V,sebrat,погаш
1234,pflücken::V,česat,кӹрӓш
1235,jagen::V,uhonit,охотничӓйӓш
1236,fischen::V,chytat ryby,кол кычаш
1237,fassen::V,ulovit,кычаш
1238,hüten::V,pást,кӹтӓш
1239,treiben::V,hnát,шуруяш
1240,anbinden::V,přivázat,ялшташ
1241,anbinden::V,přivázat,ялышташ
1242,füttern::V,krmit,пукшаш
1243,melken::V,dojit,шыпшылаш
1244,hacken::V,seknout,роаш
1245,gießen::V,zalít,шӓвӓш
1246,reifen::V,uzrát,кӱӓш
1247,reifen::V,uzrát,поспейӓш
1248,zubereiten::V,připravit,йӓмдӹлӓш
1249,kochen::V,vařit,шолташ
1250,backen::V,péct,кӱктӓш
1251,braten::V,smažit,жӓрӓш
1252,umrühren::V,zamíchat,намалаш
1253,stricken::V,plést,пидӓш
1254,nähen::V,šít,ыргаш
1255,färben::V,nabarvit,пидӓш
1256,reinigen::V,očistit,чиӓлтӓш
1257,waschen::V,mýt,мышкаш
1258,abwischen::V,utřít,ӹштӓш
1259,spülen::V,spláchnout,шӱӓлтӓш
1260,fegen::V,zamést,ӹштӓш
1261,kehren::V,mést,ӹштӓш
1262,baden::V,koupat se,нӱштӹлӓш
1263,sich waschen::V,mýt se,мышкылташ
1264,ausziehen::V,svléct,кыдашаш
1265,anziehen::V,obléct,чиӓш
1266,sich anziehen::V,oblékat se,чиӓш
1267,kämmen::V,učesat,шерӓш
1268,schmücken::V,ozdobit,цеверемдӓш
1269,sagen::V,říct,манаш
1270,sagen::V,říct,келесӓш
1271,sprechen::V,mluvit,манаш
1272,reden::V,hovořit,шайышташ
1273,sich unterhalten::V,povídat se,хытыраш
1274,sich unterhalten::V,povídat se,хытыргаш
1275,fragen::V,zeptat se,ядаш
1276,bitten::V,prosit,ядаш
1277,erzählen::V,povídat,келесӓш
1278,mitteilen::V,sdělit,попаш
1279,mitteilen::V,sdělit,увертӓш
1280,mitteilen::V,sdělit,увертӓрӓш
1281,mitteilen::V,oznámit,попаш
1282,mitteilen::V,oznámit,увертӓш
1283,mitteilen::V,oznámit,увертӓрӓш
1284,nennen::V,nazvat,лӹмдӓш
1285,rufen::V,volat,ӱжӓш
1286,rufen::V,zavolat,ӱжӓш
1287,prahlen::V,chlubit se,хайзаш
1288,prahlen::V,chlubit se,шаргаланаш
1289,übersetzen::V,přeložit,вашташ
1290,denken::V,myslit,машанаш
1291,glauben::V,věřit,ӹнянӓш
1292,bemerken::V,zpozorovat,цаклаш
1293,erkennen::V,poznat,пӓлӓш
1294,begreifen::V,pochopit,ынгылаш
1295,verstehen::V,porozumět,ынгылаш
1296,lernen::V,učit se,тыменяш
1297,wissen::V,vědět,пӓлӓш
1298,sich erinnern an::V,vzpomínat si na,ышештӓрӓш
1299,vergessen::V,zapomínat,монден кодаш
1300,messen::V,měřit,висӓш
1301,zählen::V,spočítat,шотаяш
1302,rechnen::V,počítat,шотаяш
1303,lesen::V,číst,лыдаш
1304,malen::V,malovat,рисуяш
1305,zeichnen::V,rýsovat,ыдырка́лаш
1306,schreiben::V,psát,вазаш
1307,besitzen::V,mít,кы́чаш
1308,besitzen::V,vlastnit,кы́чаш
1309,kaufen::V,koupit,нӓлӓш
1310,verkaufen::V,prodat,выжалаш
1311,bezahlen::V,zaplatit,тӱлӓш
1312,zahlen::V,platit,тӱлӓш
1313,beherrschen::V,ovládat,кы́чаш
1314,ertragen::V,snést,цӹтӓш
