,Concept_ID,se,mhr
114,Genick::N,tjovrese,шӱйло́дыш
115,Genick::N,nisske,шӱйло́дыш
116,Genick::N,niehkki,шӱйло́дыш
117,Genick::N,niski,шӱйло́дыш
118,Genick::N,niek'ki,шӱйло́дыш
119,Genick::N,nji´šǩǩmaadd,шӱйло́дыш
120,Genick::N,нышшькмоант,шӱйло́дыш
121,Kopf::N,åejjie,вуй
122,Kopf::N,oajvve,вуй
123,Kopf::N,oaivi,вуй
124,Kopf::N,uái'vi,вуй
125,Kopf::N,vuei´vv,вуй
126,Kopf::N,вуэййв,вуй
127,Rücken::N,rudtje,туп
128,Rücken::N,hárddo,туп
129,Rücken::N,tjavelk,туп
130,Rücken::N,sealgi,туп
131,Rücken::N,selgi,туп
132,Rücken::N,čielgi,туп
133,Rücken::N,seä´lǧǧ,туп
134,Rücken::N,се̄лльк,туп
135,Bauch::N,tjåejjie,мӱ́шкыр
136,Bauch::N,tjoajvve,мӱ́шкыр
137,Bauch::N,čoavji,мӱ́шкыр
138,Bauch::N,čuáv'ji,мӱ́шкыр
139,Bauch::N,čåu´jj,мӱ́шкыр
140,Bauch::N,чо̄ввьй,мӱ́шкыр
141,Nabel::N,naepie,кы́лымде
142,Nabel::N,náhpe,кы́лымде
143,Nabel::N,náhpi,кы́лымде
144,Nabel::N,nääpi,кы́лымде
145,Nabel::N,nää´pp,кы́лымде
146,Nabel::N,на̄бпь,кы́лымде
147,Busen::N,boenge,чы́зе
148,Busen::N,bållå,чы́зе
149,Busen::N,čižži,чы́зе
150,Busen::N,njamma,чы́зе
151,Busen::N,njižže,чы́зе
152,Busen::N,nje´ǯǯ,чы́зе
153,Busen::N,раннҍт,чы́зе
154,Brust::N,mïelke,оҥ
155,Brust::N,radde,оҥ
156,Brust::N,mielgga,оҥ
157,Brust::N,raddi,оҥ
158,Brust::N,radde,оҥ
159,Brust::N,râ´dd,оҥ
160,Brust::N,раннҍт,оҥ
161,Schulter::N,åelkie,ва́че
162,Schulter::N,oalgge,ва́че
163,Schulter::N,hárdu,ва́че
164,Schulter::N,ärdee,ва́че
165,Schulter::N,uál'gi,ва́че
166,Schulter::N,a´rddi,ва́че
167,Schulter::N,vuä´lǧǧ,ва́че
168,Schulter::N,вуэллык,ва́че
169,Arm::N,gïete,кид
170,Arm::N,giehta,кид
171,Arm::N,giehta,кид
172,Arm::N,kietâ,кид
173,Arm::N,kie'tâkaaṿâ,кид
174,Arm::N,ǩiõtt,кид
175,Arm::N,кӣдт,кид
176,Ellenbogen::N,gernjere,кынерву́й
177,Ellenbogen::N,garŋŋel,кынерву́й
178,Ellenbogen::N,gargŋil,кынерву́й
179,Ellenbogen::N,käŋŋir,кынерву́й
180,Ellenbogen::N,kõõnjâr,кынерву́й
181,Ellenbogen::N,карьнэль,кынерву́й
182,Hand::N,gïete,кид
183,Hand::N,gïete,копа́
184,Hand::N,giehta,кид
185,Hand::N,giehta,копа́
186,Hand::N,giehta,кид
187,Hand::N,giehta,копа́
188,Hand::N,kietâ,кид
189,Hand::N,kietâ,копа́
190,Hand::N,ǩiõtt,кид
191,Hand::N,ǩiõtt,копа́
192,Hand::N,кӣдт,кид
193,Hand::N,кӣдт,копа́
194,Handfläche::N,gïeten-låapoe,со́во
195,Handfläche::N,giehtavuodo,со́во
196,Handfläche::N,tjårmmåvuodo,со́во
197,Handfläche::N,giehtaloahpu,со́во
198,Handfläche::N,kiämád,со́во
199,Handfläche::N,kuámmir,со́во
200,Handfläche::N,kuä´m'mer,со́во
201,Handfläche::N,ǩiõttǩeä´m'men,со́во
202,Handfläche::N,ко̄а̄ллдэгк,со́во
203,Handfläche::N,кӣдткоалдэгк,со́во
204,Finger::N,soerme,парня́
205,Finger::N,tjuvdde,парня́
206,Finger::N,suorbma,парня́
207,Finger::N,čuvde,парня́
208,Finger::N,suor'mâ,парня́
209,Finger::N,suõrmm,парня́
210,Finger::N,це̄ххп,парня́
211,Fingernagel::N,gadtse,кидкӱ́ч
212,Fingernagel::N,gadtse,парнягӱ́ч
213,Fingernagel::N,guehpere,кидкӱ́ч
214,Fingernagel::N,guehpere,парнягӱ́ч
215,Fingernagel::N,gadtsa,кидкӱ́ч
216,Fingernagel::N,gadtsa,парнягӱ́ч
217,Fingernagel::N,gazza,кидкӱ́ч
218,Fingernagel::N,gazza,парнягӱ́ч
219,Fingernagel::N,kozzâ,кидкӱ́ч
220,Fingernagel::N,kozzâ,парнягӱ́ч
221,Fingernagel::N,kõʒʒ,кидкӱ́ч
222,Fingernagel::N,kõʒʒ,парнягӱ́ч
223,Fingernagel::N,кэ̄ннц,кидкӱ́ч
224,Fingernagel::N,кэ̄ннц,парнягӱ́ч
225,Nagel[Anatomie]::N,gadtse,кӱч
226,Nagel[Anatomie]::N,guehpere,кӱч
227,Nagel[Anatomie]::N,gadtsa,кӱч
228,Nagel[Anatomie]::N,gazza,кӱч
229,Nagel[Anatomie]::N,kozzâ,кӱч
230,Nagel[Anatomie]::N,kõʒʒ,кӱч
231,Nagel[Anatomie]::N,кэ̄ннц,кӱч
232,Zeh::N,tjiehtjere,йолварня́
233,Zeh::N,juolggetjuvdde,йолварня́
234,Zeh::N,juolgesuorbma,йолварня́
235,Zeh::N,jyel'gisuor'mâ,йолварня́
236,Zeh::N,jue´lǧǧsuõrmm,йолварня́
237,Zeh::N,ю̄лльк-це̄һп,йолварня́
238,Fuß::N,juelkie,йол
239,Fuß::N,juelkie,йолкопа́
240,Fuß::N,juolgge,йол
241,Fuß::N,juolgge,йолкопа́
242,Fuß::N,juolgi,йол
243,Fuß::N,juolgi,йолкопа́
244,Fuß::N,jyel'gi,йол
245,Fuß::N,jyel'gi,йолкопа́
246,Fuß::N,jue´lǧǧ,йол
247,Fuß::N,jue´lǧǧ,йолкопа́
248,Fuß::N,ла̄бпь,йол
249,Fuß::N,ла̄бпь,йолкопа́
250,Ferse::N,båetskie,тага́н
251,Ferse::N,boasske,тага́н
252,Ferse::N,šušmi,тага́н
253,Ferse::N,šušme,тага́н
254,Ferse::N,jue´lǧǧkädd,тага́н
255,Ferse::N,ка̄ннт,тага́н
256,Knie::N,boelve,пулву́й
257,Knie::N,buolvva,пулву́й
258,Knie::N,čibbi,пулву́й
259,Knie::N,veaŋki,пулву́й
260,Knie::N,iidâ,пулву́й
261,Knie::N,puõlvv,пулву́й
262,Knie::N,пуллв,пулву́й
263,Oberschenkel::N,ruaksja,э́рде
264,Oberschenkel::N,tjibbe,э́рде
265,Oberschenkel::N,gassaváhkká,э́рде
266,Oberschenkel::N,badjeváhkáa,э́рде
267,Oberschenkel::N,čuár'bpeeḷi,э́рде
268,Oberschenkel::N,če´bb,э́рде
269,Oberschenkel::N,чуаррбе̄лль,э́рде
270,Bein::N,juelkie,йол
271,Bein::N,juolgge,йол
272,Bein::N,juolgi,йол
273,Bein::N,jyel'gi,йол
274,Bein::N,jue´lǧǧ,йол
275,Bein::N,ю̄лльк,йол
276,Körper::N,kråahpe,кап
277,Körper::N,rumáj,кап
278,Körper::N,rumaš,кап
279,Körper::N,ruumâš,кап
280,Körper::N,rå´pp,кап
281,Körper::N,лышшьк,кап
282,Körper::N,роаӈӈьк,кап
283,Haut::N,njaltja,кова́ште
284,Haut::N,lijkke,кова́ште
285,Haut::N,tjuobma,кова́ште
286,Haut::N,liiki,кова́ште
287,Haut::N,liške,кова́ште
288,Haut::N,le´šǩǩ,кова́ште
289,Haut::N,лышшьк,кова́ште
290,Blut::N,vïrre,вӱр
291,Blut::N,maelie,вӱр
292,Blut::N,varra,вӱр
293,Blut::N,varra,вӱр
294,Blut::N,vorrâ,вӱр
295,Blut::N,võrr,вӱр
296,Blut::N,вэ̄рр,вӱр
297,Ader::N,åerie,шӧн
298,Ader::N,aajroe,шӧн
299,Ader::N,suodna,шӧн
300,Ader::N,varrasuotna,шӧн
301,Ader::N,suoṇâ,шӧн
302,Ader::N,suõnn,шӧн
303,Ader::N,сӯнн,шӧн
304,Sehne::N,soene,шӧн
305,Sehne::N,soene,кӱсе́н
306,Sehne::N,gåårtenje,шӧн
307,Sehne::N,gåårtenje,кӱсе́н
308,Sehne::N,suodna,шӧн
309,Sehne::N,suodna,кӱсе́н
310,Sehne::N,suotna,шӧн
311,Sehne::N,suotna,кӱсе́н
312,Sehne::N,suoṇâ,шӧн
313,Sehne::N,suoṇâ,кӱсе́н
314,Sehne::N,suõnn,шӧн
315,Sehne::N,suõnn,кӱсе́н
316,Sehne::N,сӯнн,шӧн
317,Sehne::N,сӯнн,кӱсе́н
318,Knochen::N,måara,лу
319,Knochen::N,måaroe,лу
320,Knochen::N,dákte,лу
321,Knochen::N,dákti,лу
322,Knochen::N,tähti,лу
323,Knochen::N,tä´htt,лу
324,Knochen::N,та̄ххт,лу
325,Knochen::N,та̄ффьт,лу
326,Gehirn::N,aajla,вем
327,Gehirn::N,aajla,вуйве́м
328,Gehirn::N,vuojŋam,вем
329,Gehirn::N,vuojŋam,вуйве́м
330,Gehirn::N,vuoigŋašat,вем
331,Gehirn::N,vuoigŋašat,вуйве́м
332,Gehirn::N,vuoi'ŋâšeh,вем
333,Gehirn::N,vuoi'ŋâšeh,вуйве́м
334,Gehirn::N,vuo'ivâšneh,вем
335,Gehirn::N,vuo'ivâšneh,вуйве́м
336,Gehirn::N,vuõivâšn,вем
337,Gehirn::N,vuõivâšn,вуйве́м
338,Gehirn::N,вуэййвэшна,вем
339,Gehirn::N,вуэййвэшна,вуйве́м
340,Herz::N,vaajmoe,шӱм
341,Herz::N,tsåhke,шӱм
342,Herz::N,váibmu,шӱм
343,Herz::N,váimu,шӱм
344,Herz::N,čââ´đ,шӱм
345,Herz::N,кӯттҌк,шӱм
346,Magen::N,tjåejjie,пага́р
347,Magen::N,tjoajvve,пага́р
348,Magen::N,čoavji,пага́р
349,Magen::N,čuáv'ji,пага́р
350,Magen::N,čåu´jj,пага́р
351,Magen::N,чо̄ввьй,пага́р
352,Leber::N,mueksie,мокш
353,Leber::N,librre,мокш
354,Leber::N,vuoivvas,мокш
355,Leber::N,vuoivâs,мокш
356,Leber::N,vuõivâs,мокш
357,Leber::N,вуйвас,мокш
358,Atem::N,voejngehtasse,шӱ́лыш
359,Atem::N,båssånis,шӱ́лыш
360,Atem::N,vuojŋadahka,шӱ́лыш
361,Atem::N,vuoiŋŋahat,шӱ́лыш
362,Atem::N,vuo'iŋâstim,шӱ́лыш
363,Atem::N,jiõg'g,шӱ́лыш
364,Atem::N,вӯйнас,шӱ́лыш
365,Atem::N,вӯййнмушш,шӱ́лыш
366,Hunger::N,nielkie,шужыма́ш
367,Hunger::N,nielgge,шужыма́ш
368,Hunger::N,nealgi,шужыма́ш
369,Hunger::N,nelgi,шужыма́ш
370,Hunger::N,neä´lǧǧ,шужыма́ш
371,Hunger::N,не̄лльк,шужыма́ш
372,Träne::N,gïknjele,шинчавӱ́д
373,Träne::N,ganjál,шинчавӱ́д
374,Träne::N,ganjal,шинчавӱ́д
375,Träne::N,koonjâl,шинчавӱ́д
376,Träne::N,kõõnjâl,шинчавӱ́д
377,Träne::N,кэ̄нял,шинчавӱ́д
378,Geschmack::N,aelmie,там
379,Geschmack::N,muosse,там
380,Geschmack::N,smáhkka,там
381,Geschmack::N,máhku,там
382,Geschmack::N,smáhkka,там
383,Geschmack::N,mááhu,там
384,Geschmack::N,smakkâ,там
385,Geschmack::N,njõõd,там
386,Geschmack::N,smääkk,там
387,Geschmack::N,ня̄лльк,там
388,Geruch::N,haaje,пуш
389,Geruch::N,habjja,пуш
390,Geruch::N,hádja,пуш
391,Geruch::N,opsâ,пуш
392,Geruch::N,haajâ,пуш
393,Geruch::N,õpss,пуш
394,Geruch::N,haajj,пуш
395,Geruch::N,апс,пуш
396,Geruch::N,лэ̄гк,пуш
397,Schlaf::N,nahkerh,о́мо
398,Schlaf::N,nager,о́мо
399,Schlaf::N,oados,о́мо
400,Schlaf::N,nagir,о́мо
401,Schlaf::N,naṿer,о́мо
402,Schlaf::N,nââ´er,о́мо
403,Schlaf::N,нагерь,о́мо
404,Traum::N,nahkere,йӱдо́мо
405,Traum::N,niehko,йӱдо́мо
406,Traum::N,niehku,йӱдо́мо
407,Traum::N,naṿer,йӱдо́мо
408,Traum::N,nââ´er,йӱдо́мо
409,Traum::N,нагерь,йӱдо́мо
410,Himmel::N,elmie,кава́
411,Himmel::N,almme,кава́
412,Himmel::N,albmi,кава́
413,Himmel::N,alme,кава́
414,Himmel::N,â´lmm,кава́
415,Himmel::N,алльм,кава́
416,Sonne::N,biejjie,ке́че
417,Sonne::N,bæjvásj,ке́че
418,Sonne::N,beaivváš,ке́че
419,Sonne::N,peivi,ке́че
420,Sonne::N,piäiváš,ке́че
421,Sonne::N,pei´vv,ке́че
422,Sonne::N,пе̄ййв,ке́че
423,Mond::N,aske,ты́лзе
424,Mond::N,mánno,ты́лзе
425,Mond::N,mánnu,ты́лзе
426,Mond::N,máánu,ты́лзе
427,Mond::N,mään,ты́лзе
428,Mond::N,ма̄нн,ты́лзе
429,Stern::N,daasta,шӱ́дыр
430,Stern::N,naestie,шӱ́дыр
431,Stern::N,násste,шӱ́дыр
432,Stern::N,násti,шӱ́дыр
433,Stern::N,täsni,шӱ́дыр
434,Stern::N,tä´snn,шӱ́дыр
435,Stern::N,та̄ссьт,шӱ́дыр
436,Luft::N,elmie,юж
437,Luft::N,ájmmo,юж
438,Luft::N,áibmu,юж
439,Luft::N,áimu,юж
440,Luft::N,šõŋŋ,юж
441,Luft::N,вӯйнас,юж
442,Wind::N,bïegke,марде́ж
443,Wind::N,biegga,марде́ж
444,Wind::N,biegga,марде́ж
445,Wind::N,pieg'gâ,марде́ж
446,Wind::N,piõg'g,марде́ж
447,Wind::N,пӣӈӈк,марде́ж
448,Welle::N,baaroe,то́лкын
449,Welle::N,bárro,то́лкын
450,Welle::N,bárru,то́лкын
451,Welle::N,pááṛu,то́лкын
452,Welle::N,päärr,то́лкын
453,Welle::N,нэ̄ммп,то́лкын
454,Wasser::N,tjaetsie,вӱд
455,Wasser::N,tjáhtje,вӱд
456,Wasser::N,čáhci,вӱд
457,Wasser::N,čääci,вӱд
458,Wasser::N,čää´cc,вӱд
459,Wasser::N,ча̄дзь,вӱд
460,Stein::N,gierkie,кӱ
461,Stein::N,giergge,кӱ
462,Stein::N,geađgi,кӱ
463,Stein::N,keđgi,кӱ
464,Stein::N,ǩeä´dǧǧ,кӱ
465,Stein::N,ке̄ддҌк,кӱ
466,Boden::N,betnie,рок
467,Boden::N,ednam,рок
468,Boden::N,bodni,рок
469,Boden::N,vuođđu,рок
470,Boden::N,ponne,рок
471,Boden::N,vuáđ̣u,рок
472,Boden::N,vuâđđ,рок
473,Boden::N,лаввьн,рок
474,Boden::N,е̄ммьне,рок
475,Erde::N,jåarta,мла́нде
476,Erde::N,mueltie,мла́нде
477,Erde::N,ednam,мла́нде
478,Erde::N,mållde,мла́нде
479,Erde::N,eana,мла́нде
480,Erde::N,eennâm,мла́нде
481,Erde::N,mädd,мла́нде
482,Erde::N,jânnam,мла́нде
483,Erde::N,е̄ммьне,мла́нде
484,Staub::N,heblie,пура́к
485,Staub::N,tsumhtsie,пура́к
486,Staub::N,dubme,пура́к
487,Staub::N,dopmu,пура́к
488,Staub::N,kovjâ,пура́к
489,Staub::N,põõ´l,пура́к
490,Staub::N,кэ̄ббьй,пура́к
491,Rauch::N,soeve,шикш
492,Rauch::N,suovva,шикш
493,Rauch::N,suovva,шикш
494,Rauch::N,suoṿâ,шикш
495,Rauch::N,suõvv,шикш
496,Rauch::N,сӯвв,шикш
497,Funke::N,naestie,сеске́м
498,Funke::N,naestie,тулйы́п
499,Funke::N,tjuonam,сеске́м
500,Funke::N,tjuonam,тулйы́п
501,Funke::N,čuotnan,сеске́м
502,Funke::N,čuotnan,тулйы́п
503,Funke::N,čuođâlm,сеске́м
504,Funke::N,čuođâlm,тулйы́п
505,Funke::N,iiskâr,сеске́м
506,Funke::N,iiskâr,тулйы́п
507,Funke::N,čuõzzâm,сеске́м
508,Funke::N,čuõzzâm,тулйы́п
509,Funke::N,чӯссэм,сеске́м
510,Funke::N,чӯссэм,тулйы́п
511,Feuer::N,dålle,тул
512,Feuer::N,dållå,тул
513,Feuer::N,dolla,тул
514,Feuer::N,tullâ,тул
515,Feuer::N,toll,тул
516,Feuer::N,то̄лл,тул
517,Licht::N,tjoevke,со́то
518,Licht::N,tjuovgga,со́то
519,Licht::N,čuovga,со́то
520,Licht::N,čuovggas,со́то
521,Licht::N,čuoṿâ,со́то
522,Licht::N,toll,со́то
523,Licht::N,čuõvv,со́то
524,Licht::N,то̄лл,со́то
525,Schatten::N,skugkie,ӱ́мыл
526,Schatten::N,soejvene,ӱ́мыл
527,Schatten::N,irkes,ӱ́мыл
528,Schatten::N,sieges,ӱ́мыл
529,Schatten::N,itku,ӱ́мыл
530,Schatten::N,suoivâ,ӱ́мыл
531,Schatten::N,õõtt,ӱ́мыл
532,Schatten::N,ǩeeu´niǩ,ӱ́мыл
533,Schatten::N,кывьнэхь,ӱ́мыл
534,Wetter::N,vïerhtse,иге́че
535,Wetter::N,dálkke,иге́че
536,Wetter::N,dálki,иге́че
537,Wetter::N,šoŋŋâ,иге́че
538,Wetter::N,šõŋŋ,иге́че
539,Wetter::N,шэ̄ӈӈ,иге́че
540,Nebel::N,såavla,тӱтыра́
541,Nebel::N,mearhka,тӱтыра́
542,Nebel::N,murkko,тӱтыра́
543,Nebel::N,mierkká,тӱтыра́
544,Nebel::N,mierká,тӱтыра́
545,Nebel::N,miär'kká,тӱтыра́
546,Nebel::N,oṃo,тӱтыра́
547,Nebel::N,sue´lnn,тӱтыра́
548,Nebel::N,цӣгк,тӱтыра́
549,Nebel::N,сулльн,тӱтыра́
550,Wolke::N,balve,пыл
551,Wolke::N,balvva,пыл
552,Wolke::N,balva,пыл
553,Wolke::N,polvâ,пыл
554,Wolke::N,põlvv,пыл
555,Wolke::N,пэллв,пыл
556,Regen::N,ebrie,йӱр
557,Regen::N,harvve,йӱр
558,Regen::N,arvi,йӱр
559,Regen::N,arve,йӱр
560,Regen::N,â´brr,йӱр
561,Regen::N,аббьр,йӱр
562,Schnee::N,lopme,лум
563,Schnee::N,moehtege,лум
564,Schnee::N,muohta,лум
565,Schnee::N,muohta,лум
566,Schnee::N,muotâ,лум
567,Schnee::N,muõtt,лум
568,Schnee::N,вэ̄дз,лум
569,Schnee::N,куэллт,лум
570,Eis::N,jïenge,ий
571,Eis::N,jiegŋa,ий
572,Eis::N,jiekŋa,ий
573,Eis::N,jieŋ̣â,ий
574,Eis::N,jiõŋŋ,ий
575,Eis::N,ӣӈӈ,ий
576,Frost::N,baajkoe,чатлама́
577,Frost::N,tjoasskem,чатлама́
578,Frost::N,buolaš,чатлама́
579,Frost::N,puolâš,чатлама́
580,Frost::N,puõlâš,чатлама́
581,Frost::N,мӯнь,чатлама́
582,Kälte::N,jueskie,йӱ́штӧ
583,Kälte::N,tjåetskeme,йӱ́штӧ
584,Kälte::N,tjoasskem,йӱ́штӧ
585,Kälte::N,čoaskin,йӱ́штӧ
586,Kälte::N,ko'lmâsvuotâ,йӱ́штӧ
587,Kälte::N,ijss,йӱ́штӧ
588,Kälte::N,čuä´cǩǩem,йӱ́штӧ
589,Kälte::N,tuârggnjõs,йӱ́штӧ
590,Kälte::N,кэ̄лмас,йӱ́штӧ
591,Hitze::N,baahke,шо́кшо
592,Hitze::N,báhkka,шо́кшо
593,Hitze::N,báhkka,шо́кшо
594,Hitze::N,pakkâ,шо́кшо
595,Hitze::N,kuṃe,шо́кшо
596,Hitze::N,paašt,шо́кшо
597,Hitze::N,жоарр,шо́кшо
598,Raureif::N,jyjse,пӧрш
599,Raureif::N,jyjse,по́кшым
600,Raureif::N,ridne,пӧрш
601,Raureif::N,ridne,по́кшым
602,Raureif::N,goarre,пӧрш
603,Raureif::N,goarre,по́кшым
604,Raureif::N,ritni,пӧрш
605,Raureif::N,ritni,по́кшым
606,Raureif::N,suhči,пӧрш
607,Raureif::N,suhči,по́кшым
608,Raureif::N,riṇe,пӧрш
609,Raureif::N,riṇe,по́кшым
610,Raureif::N,ай,пӧрш
611,Raureif::N,ай,по́кшым
612,Regenbogen::N,aatjan goengere,шонанпы́л
613,Regenbogen::N,aatjan joekse,шонанпы́л
614,Regenbogen::N,ádjájuoksa,шонанпы́л
615,Regenbogen::N,arvedávgi,шонанпы́л
616,Regenbogen::N,bajándávgi,шонанпы́л
617,Regenbogen::N,äijihtävgi,шонанпы́л
618,Regenbogen::N,teârmmazjohss,шонанпы́л
619,Regenbogen::N,тӣрмесью̄ккс,шонанпы́л
620,Donner::N,raejrie,кӱ́дырчӧ
621,Donner::N,átjek,кӱ́дырчӧ
622,Donner::N,átjárájdde,кӱ́дырчӧ
623,Donner::N,áddjá,кӱ́дырчӧ
624,Donner::N,baján,кӱ́дырчӧ
625,Donner::N,juuṛâ,кӱ́дырчӧ
626,Donner::N,tie´rmes,кӱ́дырчӧ
627,Donner::N,тӣрмесь,кӱ́дырчӧ
628,Donner::N,ча̄ркнэгк,кӱ́дырчӧ
629,Strömung::N,njuvvie,йо́гын
630,Strömung::N,ájggedáhpe,йо́гын
631,Strömung::N,rávdnji,йо́гын
632,Strömung::N,virde,йо́гын
633,Strömung::N,ve´rdd,йо́гын
634,Strömung::N,выррьт,йо́гын
635,Tropfen::N,gåajhkohts,чӱча́лтыш
636,Tropfen::N,gåjkudis,чӱча́лтыш
637,Tropfen::N,goaikkanas,чӱча́лтыш
638,Tropfen::N,čalme,чӱча́лтыш
639,Tropfen::N,čâ´lmm,чӱча́лтыш
640,Tropfen::N,ча̄лльм,чӱча́лтыш
641,Schaum::N,sapte,шоҥ
642,Schaum::N,såpptå,шоҥ
643,Schaum::N,sokta,шоҥ
644,Schaum::N,suptâ,шоҥ
645,Schaum::N,soptt,шоҥ
646,Schaum::N,со̄ппт,шоҥ
647,Schmutz::N,haaskoe,лавыра́
648,Schmutz::N,duolvva,лавыра́
649,Schmutz::N,duolva,лавыра́
650,Schmutz::N,durdi,лавыра́
651,Schmutz::N,stänži,лавыра́
652,Schmutz::N,sähss,лавыра́
653,Schmutz::N,са̄ккьс,лавыра́
654,Schmutz::N,не̄шшь,лавыра́
655,See::N,jaevrie,ер
656,See::N,jávrre,ер
657,See::N,jávri,ер
658,See::N,jävri,ер
659,See::N,jâu´rr,ер
660,See::N,я̄ввьр,ер
661,Sumpf::N,pluevie,лӱ́кӧ
662,Sumpf::N,áhpe,лӱ́кӧ
663,Sumpf::N,sæmssa,лӱ́кӧ
664,Sumpf::N,jeaggi,лӱ́кӧ
