,Concept_ID,ru,it
847,hängen::V,висеть,pèndere
848,hängen::V,висеть,èssere appeso
849,werden::V,стать,farsi
850,werden::V,стать,diventare
851,passieren::V,случиться,succèdere
852,beginnen::V,начаться,cominciare
853,enden::V,кончиться,finire
854,enden::V,кончиться,terminare
855,wechseln::V,меняться,variare
856,wechseln::V,меняться,cambiare
857,aufgehen[Sonne]::V,взойти,sòrgere
858,aufgehen[Sonne]::V,взойти,spuntare
859,untergehen[Sonne]::V,зайти,tramontare
860,scheinen[Sonne]::V,светить,splèndere
861,donnern::V,греметь,tonare
862,wehen::V,дуть,soffiare
863,strömen::V,литься,fluire
864,fließen::V,течь,fluire
865,fließen::V,течь,scorrere
866,sich drehen::V,вращаться,girarsi
867,schwanken::V,колебаться,oscillare
868,schwanken::V,колебаться,barcollare
869,schwingen::V,качаться,vibrare
870,schwingen::V,качаться,oscillare
871,fallen::V,падать,cadere
872,brennen::V,гореть,àrdere
873,brennen::V,гореть,bruciare
874,rauchen::V,дымить,fumare
875,regnen::V,дождить,piòvere
876,gefrieren::V,замерзнуть,gelarsi
877,gefrieren::V,замерзнуть,congelarsi
878,tauen::V,таять,sciògliersi
879,schmelzen::V,плавиться,fòndere
880,schmelzen::V,плавиться,sciògliersi
881,trocknen::V,сохнуть,asciugarsi
882,sieden::V,кипеть,bollire
883,faulen::V,гнить,marcire
884,verfaulen::V,сгнить,imputridire
885,reißen::V,рваться,strapparsi
886,versinken::V,тонуть,affondare
887,vergehen::V,проходить,passare
888,erscheinen::V,появиться,apparire
889,erscheinen::V,появиться,comparire
890,verschwinden::V,исчезнуть,sparire
891,verschwinden::V,исчезнуть,scomparire
892,sinken::V,спадать,calare
893,sinken::V,спадать,scendere
894,abnehmen::V,уменьшиться,diminuire
895,zunehmen::V,увеличиваться,aumentare
896,steigen::V,подниматься,salire
897,steigen::V,подниматься,montare
898,wachsen::V,расти,crescere
899,glänzen::V,блестеть,splèndere
900,funkeln::V,сверкать,brillare
901,funkeln::V,сверкать,scintillare
902,lärmen::V,шуметь,strepitare
903,lärmen::V,шуметь,fare chiasso
904,läuten::V,звонить,suonare
905,klingeln::V,звонить,suonare
906,klirren::V,звякать,tintinnare
907,brausen::V,бушевать,rombare
908,brausen::V,бушевать,rumoreggiare
909,rauschen::V,шелестеть,frusciare
910,klingen::V,звучать,suonare
911,bellen::V,лаять,latrare
912,bellen::V,лаять,abbaiare
913,heulen::V,выть,urlare
914,heulen::V,выть,ululare
915,blasen::V,дунуть,soffiare
916,pfeifen::V,свистеть,fischiare
917,schreien::V,кричать,gridare
918,stöhnen::V,стонать,gèmere
919,zittern::V,дрожать,tremare
920,leben::V,жить,vìvere
921,geboren werden::V,родиться,nàscere
922,atmen::V,дышать,respirare
923,trinken::V,пить,bere
924,essen::V,есть,mangiare
925,essen::V,кушать,mangiare
926,schlucken::V,глотать,inghiottire
927,müde werden::V,устать,stancarsi
928,einschlafen::V,заснуть,addormentarsi
929,schlafen::V,спать,dormire
930,aufwachen::V,проснуться,svegliarsi
931,aufstehen::V,встать,levarsi
932,sich erholen::V,отдыхать,riposarsi
933,krank werden::V,заболеть,ammalarsi
934,krank sein::V,болеть,èssere malato
935,schmerzen::V,болеть,dolere
936,husten::V,кашлять,tossire
937,genesen::V,поправиться,guarire
938,sterben::V,умереть,morire
939,umkommen::V,погибнуть,perire
940,sich bewegen::V,двигаться,agitarsi
941,sich rühren::V,шевельнуться,muòversi
942,sich erheben::V,встать,alzarsi
943,sich setzen::V,сесть,sedersi
944,hinfallen::V,упасть,cadere
945,laufen::V,ходить,camminare
946,laufen::V,ходить,andare a piedi
947,schreiten::V,шагать,andare
948,schreiten::V,шагать,procedere
949,spazierengehen::V,гулять,passeggiare
950,spazierengehen::V,гулять,andare a passeggio
951,eilen::V,спешить,andare in fretta
952,sich beeilen::V,торопиться,affrettarsi
953,sausen::V,мчаться,volare
954,sausen::V,мчаться,correre
955,rennen::V,бегать,correre
956,springen::V,прыгать,saltare
957,klettern::V,лазать,arrampicarsi
958,schaukeln::V,раскачиваться,fare l'altalena
959,kriechen::V,ползать,strisciare
960,schwimmen::V,плавать,nuotare
961,tauchen::V,нырять,tuffarsi
962,tauchen::V,нырять,immèrgersi
963,rudern::V,грести,remare
964,fahren::V,ехать,andare
965,fahren::V,ехать,viaggiare
966,fliegen::V,летать,volare
967,gehen::V,идти,andare
968,weggehen::V,уйти,andàrsene
969,weggehen::V,уйти,andare via
970,abfahren::V,отправиться,partire
971,anhalten::V,остановиться,fermarsi
972,hineingehen::V,входить,entrare
973,eintreten::V,войти,entrare
974,kommen::V,прийти,venire
975,ankommen::V,прибыть,arrivare
976,zurückkommen::V,возвратиться,ritornare
977,bleiben::V,остаться,restare
978,bleiben::V,остаться,rimanere
979,warten::V,ждать,aspettare
980,erwarten::V,ожидать,attèndere
981,suchen::V,искать,cercare
982,finden::V,найти,trovare
983,versuchen::V,пытаться,tentare
984,vorbereiten::V,подготовить,preparare
985,lieben::V,любить,amare
986,mögen::V,любить,piacere a
987,mögen::V,любить,volere bene a
988,lachen::V,смеяться,rìdere
989,rühren::V,растрогать,commuòvere
990,weinen::V,плакать,piàngere
991,schimpfen::V,ругаться,imprecare
992,sich ärgern::V,сердиться,stizzirsi
993,sich ärgern::V,сердиться,arrabbiarsi
994,sich fürchten::V,бояться,avere paura
995,fürchten::V,бояться,temere
996,fliehen::V,убегать,fuggire
997,flüchten::V,убежать,sfuggire
998,sehen::V,видеть,vedere
999,anschauen::V,посмотреть,guardare
1000,ansehen::V,смотреть,guardare
1001,hören::V,слышать,udire
1002,hören::V,слышать,sentire
1003,zuhören::V,слушать,ascoltare
1004,probieren::V,пробовать,degustare
1005,probieren::V,пробовать,assaggiare
1006,riechen::V,нюхать,sentire
1007,fühlen::V,чувствовать,sentire
1008,scheinen::V,казаться,parere
1009,scheinen::V,казаться,sembrare
1010,zu sehen sein::V,виднеться,vedersi
1011,vernehmen::V,услышать,sentire
1012,vernehmen::V,услышать,percepire
1013,frieren::V,мерзнуть,aver freddo
1014,tun::V,делать,fare
1015,können::V,мочь,sapere
1016,können::V,уметь,sapere
1017,wollen::V,хотеть,volere
1018,anfangen::V,начать,iniziare
1019,anfangen::V,начать,cominciare
1020,beenden::V,закончить,finire
1021,beenden::V,закончить,terminare
1022,aufhören::V,перестать,finire
1023,aufhören::V,перестать,cessare
1024,gelingen::V,удаться,riuscire
1025,geraten::V,оказаться,stare
1026,öffnen::V,открыть,aprire
1027,schließen::V,закрыть,chiùdere
1028,stellen::V,поставить,porre
1029,stellen::V,поставить,mettere
1030,setzen::V,посадить,porre
1031,setzen::V,посадить,mettere
1032,legen::V,класть,posare
1033,legen::V,класть,mettere
1034,berühren::V,трогать,toccare
1035,verbinden::V,связать,unire
1036,verbinden::V,связать,congiùngere
1037,bedecken::V,покрыть,coprire
1038,bedecken::V,покрыть,ricoprire
1039,aufhängen::V,повесить,attaccare
1040,anzünden::V,зажечь,accèndere
1041,anzünden::V,зажечь,incendiare
1042,aufheben::V,поднять,raccògliere
1043,zurücklassen::V,оставить,lasciare
1044,zurücklassen::V,оставить,lasciare indietro
1045,verlieren::V,потерять,pèrdere
1046,fallen lassen::V,уронить,lasciare cadere
1047,machen::V,сделать,fare
1048,herstellen::V,изготовить,produrre
1049,herstellen::V,изготовить,fabbricare
1050,bauen::V,строить,costruire
1051,reparieren::V,чинить,riparare
1052,verbessern::V,улучшить,migliorare
1053,ändern::V,изменить,mutare
1054,ändern::V,изменить,cambiare
1055,graben::V,копать,scavare
1056,beugen::V,согнуть,chinare
1057,beugen::V,согнуть,flettere
1058,biegen::V,погнуть,tòrcere
1059,drehen::V,вертеть,girare
1060,wenden::V,повернуть,girare
1061,wenden::V,повернуть,voltare
1062,umdrehen::V,перевернуть,rivoltare
1063,heben::V,поднимать,levare
1064,hochheben::V,поднять,levare
1065,hochheben::V,поднять,sollevare
1066,ergreifen::V,схватить,afferrare
1067,halten::V,держать,tenere
1068,drücken::V,нажимать,premere
1069,schieben::V,толкать,spìngere
1070,kratzen::V,скрести,grattare
1071,kratzen::V,скрести,graffiare
1072,lecken::V,лизать,leccare
1073,beißen::V,кусать,mòrdere
1074,abreißen::V,оторвать,staccarsi
1075,abreißen::V,оторвать,strapparsi
1076,abschneiden::V,отрезать,tagliare
1077,binden::V,вязать,legare
1078,binden::V,вязать,bendare
1079,stecken::V,воткнуть,ficcare
1080,brechen::V,сломать,rompere
1081,klopfen::V,стучать,bàttere
1082,hauen::V,бить,picchiare
1083,kleben::V,клеить,incollare
1084,reiben::V,тереть,fregare
1085,streichen::V,намазать,spalmare
1086,schleifen::V,точить,arrotare
1087,schneiden::V,резать,tagliare
1088,rütteln::V,шатать,scuòtere
1089,schütteln::V,трясти,agitare
1090,schütteln::V,трясти,scuòtere
1091,schwenken::V,махать,agitare
1092,schwenken::V,махать,sventolare
1093,schütten::V,налить,versare
1094,füllen::V,наполнить,riempire
1095,einwickeln::V,завернуть,involtare
1096,tragen::V,нести,portare
1097,schleppen::V,тащить,trainare
1098,schleppen::V,тащить,trascinare
1099,ziehen::V,тянуть,tirare
1100,aufbewahren::V,хранить,custodire
1101,aufbewahren::V,хранить,conservare
1102,werfen::V,бросать,gettare
1103,werfen::V,бросать,lanciare
1104,fangen::V,ловить,prèndere
1105,fangen::V,ловить,acchiappare
1106,packen::V,схватить,pigliare
1107,packen::V,схватить,afferrare
1108,verstecken::V,спрятать,nascondere
1109,teilen::V,разделить,divìdere
1110,schicken::V,посылать,inviare
1111,bringen::V,принести,portare
1112,bringen::V,принести,apportare
1113,hinzufügen::V,добавить,aggiùngere
1114,bekommen::V,достать,ricevere
1115,erhalten::V,получить,ricevere
1116,nehmen::V,взять,prèndere
1117,wählen::V,выбрать,elèggere
1118,wählen::V,выбрать,scegliere
1119,auswählen::V,отобрать,scegliere
1120,bewahren::V,сохранить,conservare
1121,behindern::V,препятствовать,impedire
1122,verderben::V,испортить,guastare
1123,beschädigen::V,повредить,danneggiare
1124,zerbrechen::V,разбить,rompere
1125,zerbrechen::V,разбить,spezzare
1126,zerreißen::V,разорвать,stracciare
1127,zerstören::V,разрушить,distrùggere
1128,verbrennen::V,сжечь,bruciare
1129,geben::V,дать,dare
1130,reichen::V,передать,pòrgere
1131,schenken::V,дарить,regalare
1132,versprechen::V,обещать,promettere
1133,wünschen::V,желать,augurare
1134,loben::V,хвалить,lodare
1135,küssen::V,целовать,baciare
1136,wiegen::V,качать,cullare
1137,wiegen::V,качать,dondolare
1138,zudecken::V,накрыть,coprire
1139,wecken::V,разбудить,svegliare
1140,zeigen::V,показать,indicare
1141,führen::V,вести,guidare
1142,führen::V,вести,condurre
1143,lehren::V,учить,insegnare
1144,unterrichten::V,преподавать,istruire
1145,unterrichten::V,преподавать,insegnare
1146,aufziehen::V,воспитать,allevare
1147,leiten::V,руководить,avviare
1148,leiten::V,руководить,dirìgere
1149,antreiben::V,подгонять,incitare
1150,lassen::V,заставить,fare
1151,einladen::V,пригласить,invitare
1152,vereinigen::V,объединить,unire
1153,besuchen::V,посетить,visitare
1154,besuchen::V,посетить,far vìsita a
1155,treffen::V,встретить,incontrare
1156,sich versammeln::V,собраться,rinunirsi
1157,spielen::V,играть,giocare
1158,singen::V,петь,cantare
1159,tanzen::V,плясать,danzare
1160,tanzen::V,танцевать,danzare
1161,sich trennen::V,расстаться,separarsi
1162,verlassen::V,покинуть,lasciare
1163,verlassen::V,покинуть,abbandonare
1164,retten::V,спасти,salvare
1165,bewachen::V,охранять,custodire
1166,schützen::V,уберегать,protèggere
1167,verteidigen::V,защитить,difèndere
1168,sich schlagen::V,драться,bàttersi
1169,schießen::V,стрелять,sparare
1170,siegen::V,победить,vìncere
1171,ärgern::V,сердить,stizzire
1172,schlagen::V,ударить,bàttere
1173,treten::V,пинать,calciare
1174,stechen::V,уколоть,pùngere
1175,stoßen::V,толкнуть,urtare
1176,stoßen::V,толкнуть,spìngere
1177,stehlen::V,украсть,rubare
1178,stören::V,помешать,disturbare
1179,belästigen::V,надоедать,molestare
1180,belästigen::V,надоедать,importunare
1181,verbergen::V,скрыть,celare
1182,verbergen::V,скрыть,nascondere
1183,täuschen::V,обмануть,ingannare
1184,betrügen::V,смошенничать,frodare
1185,betrügen::V,смошенничать,truffare
1186,töten::V,убить,uccìdere
1187,wohnen::V,проживать,abitare
1188,arbeiten::V,работать,lavorare
1189,sammeln::V,собрать,raccògliere
1190,sammeln::V,собрать,collezionare
1191,pflücken::V,рвать,cògliere
1192,pflücken::V,срывать,cògliere
1193,jagen::V,охотиться,cacciare
1194,fischen::V,рыбачить,pescare
1195,fassen::V,поймать,catturare
1196,fassen::V,поймать,acchiappare
1197,hüten::V,пасти,pascolare
1198,treiben::V,гнать,spìngere
1199,anbinden::V,привязать,legare
1200,anbinden::V,привязать,attaccare
1201,füttern::V,кормить,dar da mangiare a
1202,melken::V,доить,mùngere
1203,hacken::V,рубить,tritare
1204,hacken::V,рубить,spaccare
1205,gießen::V,полить,annaffiare
1206,reifen::V,созреть,maturare
1207,zubereiten::V,приготовить,preparare
1208,kochen::V,варить,cuòcere
1209,backen::V,печь,cuòcere
1210,backen::V,печь,cuòcere al forno
1211,braten::V,жарить,frìggere
1212,braten::V,жарить,arrostire
1213,umrühren::V,перемешать,mescolare
1214,stricken::V,вязать,llavorare a maglia
1215,nähen::V,шить,cucire
1216,färben::V,покрасить,tìngere
1217,reinigen::V,очистить,pulire
1218,reinigen::V,очистить,nettare
1219,waschen::V,стирать,lavare
1220,abwischen::V,вытереть,asciugare
1221,spülen::V,полоскать,lavare
1222,spülen::V,полоскать,sciacquare
1223,fegen::V,подметать,spazzare
1224,kehren::V,мести,spazzare
1225,baden::V,купаться,bagnarsi
1226,baden::V,купаться,fare il bagno
1227,sich waschen::V,мыться,lavarsi
1228,ausziehen::V,снять,tògliersi
1229,anziehen::V,надеть,mettersi
1230,anziehen::V,надеть,indossare
1231,sich anziehen::V,одеться,vestirsi
1232,kämmen::V,причесать,pettinare
1233,schmücken::V,украсить,ornare
1234,schmücken::V,украсить,decorare
1235,sagen::V,сказать,dire
1236,sprechen::V,говорить,parlare
1237,reden::V,разговаривать,parlare
1238,sich unterhalten::V,беседовать,conversare
1239,fragen::V,спросить,chièdere
1240,fragen::V,спросить,domandare
1241,bitten::V,просить,pregare
1242,erzählen::V,рассказать,narrare
1243,erzählen::V,рассказать,raccontare
1244,mitteilen::V,сообщить,comunicare
1245,nennen::V,назвать,nominare
1246,rufen::V,звать,chiamare
1247,prahlen::V,хвастаться,vantarsi
1248,übersetzen::V,перевести,tradurre
1249,denken::V,думать,pensare
1250,glauben::V,верить,credere
1251,bemerken::V,заметить,notare
1252,bemerken::V,заметить,osservare
1253,erkennen::V,узнать,riconoscere
1254,begreifen::V,понять,capire
1255,begreifen::V,понять,comprèndere
1256,begreifen::V,постичь,capire
1257,begreifen::V,постичь,comprèndere
1258,verstehen::V,услышать,intèndere
1259,verstehen::V,услышать,comprèndere
1260,lernen::V,учиться,imparare
1261,lernen::V,учиться,apprèndere
1262,wissen::V,знать,sapere
1263,sich erinnern an::V,вспомнить,ricordare
1264,sich erinnern an::V,вспомнить,ricordarsi di
1265,vergessen::V,забыть,dimenticare
1266,messen::V,мерить,misurare
1267,zählen::V,считать,contare
1268,rechnen::V,считать,contare
1269,rechnen::V,считать,calcolare
1270,lesen::V,читать,lèggere
1271,malen::V,рисовать,dipìngere
1272,zeichnen::V,рисовать,disegnare
1273,schreiben::V,писать,scrìvere
1274,besitzen::V,иметь,possedere
1275,kaufen::V,купить,comprare
1276,kaufen::V,купить,acquistare
1277,verkaufen::V,продать,vendere
1278,bezahlen::V,заплатить,pagare
1279,zahlen::V,платить,pagare
1280,beherrschen::V,владеть,dominare
1281,ertragen::V,вытерпеть,sopportare
