,Concept_ID,kl,ba
239,Schwester::N,naja,һеңле
240,Schwester::N,aleqa,алай
241,Schwester::N,aleqa,һеңле
242,Schwester::N,qatanngut,алай
243,Schwester::N,qatanngut,һеңле
244,Onkel::N,akkak,ағай
245,Tante::N,aja,апай
246,Tante::N,ajak,апай
247,Tante::N,atsak,апай
248,Ehemann::N,ui,ир
249,Ehefrau::N,nuliaq,ҡатын
250,Freude::N,tipaatsussuseq,шатлыҡ
251,Freude::N,tipaatsussuseq,ҡыуаныс
252,Gelächter::N,illaq,көлөү
253,Glück::N,usornaat,бәхет
254,Glück::N,usornarsuseq,бәхет
255,Wunsch::N,kissaat,теләк
256,Lust::N,illigussuseq,әүәҫлек
257,Lust::N,piummaseq,әүәҫлек
258,Geist::N,anerneq,аң
259,Geist::N,anerneq,рух
260,Geist::N,toornaq,аң
261,Geist::N,toornaq,рух
262,Gedanke::N,isumassaq,уй
263,Gedanke::N,isumassaq,фекер
264,Gedächtnis::N,eqqaamannissuseq,хәтер
265,Verstand::N,isuma,аҡыл
266,Verstand::N,sianissut,аҡыл
267,Verstand::N,misigissut,аҡыл
268,Verstand::N,sianissuseq,аҡыл
269,Verstand::N,silaqassuseq,аҡыл
270,Sinn::N,isuma,мәғәня
271,Grund::N,patsit,сәбәп
272,Wahrheit::N,sallusuissut,дөрөҫлөк
273,Märchen::N,oqalualaarut,әкиәт
274,Märchen::N,oqaluasaaq,әкиәт
275,Erzählung::N,oqaluttuaq,хикәйә
276,Nachricht::N,oqaassut,хәбәр
277,Nachricht::N,oqqersuut,хәбәр
278,Neuigkeit::N,tusarnartaq,яңылыҡ
279,Name::N,ateq,исем
280,Rätsel::N,nalorsitsaarut,йомаҡ
281,Rede::N,oqaluuseq,телмәр
282,Sprache::N,oqaatsit,тел
283,Sprache::N,oqaatsit,телмәр
284,Stimme::N,erinaq,тауыш
285,Stimme::N,qarluuseq,тауыш
286,Wort::N,oqaasii,һүҙ
287,Zeichen::N,nalunaaqqut,билдә
288,Ruf::N,qaaqqussut,саҡырыу
289,Lärm::N,perpaluk,шаулау
290,Laut::N,torsukattak,тауыш
291,Ton::N,erinaq,яңғырау
292,Lied::N,taalliaq,йыр
293,Lied::N,erinarsuut,йыр
294,Ruhe::N,qatsunganeq,ял
295,Ruhe::N,qatsunganeq,тыныслыҡ
296,Leute::N,inuiak,кешеләр
297,Leute::N,inuiaqatigiit,кешеләр
298,Volk::N,inuiaat,халҡ
299,Arbeit::N,suliaq,эш
300,Gast::N,qaaqqusaq,ҡунаҡ
301,Geschenk::N,pajugut,бүләк
302,Hilfe::N,annertoqqut,ярҙам
303,Freund::N,tiliaq,дуҫ
304,Freund::N,ikinngut,дуҫ
305,Kamerad::N,tiliaq,иптәш
306,Kamerad::N,ikinngut,иптәш
307,Art::N,ileqquuseq,төр
308,Stück::N,nakkaalaniku,киҫәк
309,Teil::N,tassiaasat,өлөш
310,Hälfte::N,affaq,ярты
311,Kreis::N,kaajaluinneq or kaajaluitsoq,түңәрәк
312,Kreuz::N,sanningasulik,тәре
313,Linie::N,tittaq,һыҙыҡ
314,Linie::N,titarneq,һыҙыҡ
315,Abstand::N,aku,ара
316,Abstand::N,ikiaq,ара
317,Entfernung::N,asi,алыҫлыҡ
318,Gegend::N,nuna,урын
319,Platz::N,ini,арауыҡ
320,Platz::N,inissaq,арауыҡ
321,Ort::N,sumiiffik,ерҙәр
322,Ort::N,sumiiffik,урындар
323,Ort::N,sumiiffik,эш урыны
324,Seite::N,saneraq,яҡ
325,Mitte::N,qiteq,урталыҡ
326,Sache::N,pigisaq,нәмә
327,Sache::N,pigisaq,әйбер
328,Rand::N,sini,сит
329,Rand::N,akerfineq,сит
330,Kante::N,akerfineq,ҡабырға
331,Kante::N,akerfineq,ян
332,Ecke::N,teqeqqoq,мөйөш
333,Ecke::N,tikeqqoq,мөйөш
334,Spitze::N,inngik,ос
335,Ende::N,isu,аҙаҡ
336,Loch::N,putu,тишек
337,Winkel::N,teqeqqorissaat,мөйөш
338,Muster::N,ilisserut,биҙәк
339,Größe::N,angissuseq,ҙурлыҡ
340,Länge::N,takissuseq,оҙонлоҡ
341,Gewicht::N,oqimaalutaq,үлсәү
342,Menge::N,amerlassuseq,һан
343,Haufen::N,eqimattat,өйөм
344,Reihe::N,allunaasaq,рәт
345,Boot::N,qajaq,кәмә
346,Boot::N,angallat,кәмә
347,Boot::N,umiatsiaq,кәмә
348,Ruder::N,iput,ишкәк
349,Schlitten::N,qamutit,сана
350,Schlitten::N,qimusseq,сана
351,Ski::N,ataarut,саңгы
352,Last::N,nammagaq,ауырлыҡ
353,Schritt::N,allorneq,аҙым
354,Norden::N,avannaq,төньяҡ
355,Süden::N,qava,көньяҡ
356,Süden::N,kujat,көньяҡ
357,Süden::N,kujataa,көньяҡ
358,Westen::N,kitaa,көнбайыш
359,Osten::N,kangi,көнсығыш
360,Holz::N,qisuk,үағас
361,Brett::N,salliligaq,таҡта
362,Platte::N,qaateq,плита
363,Stütze::N,ajagutaq,терәк
364,Stütze::N,ajaagutaq,терәк
365,Stange::N,kaaviffik,кәртә
366,Stock::N,ajaappissat,таяҡ
367,Stab::N,ajaappissat,ҡолға
368,Rohr::N,sullulik,торба
369,Haus::N,illu,өй
370,Haus::N,illu,йорт
371,Ofen::N,kissarsuut,мейес
372,Fußboden::N,nateq,енес
373,Tisch::N,allattarfik,өҫтәл
374,Stuhl::N,issiavik,ултырғыс
375,Stuhl::N,issiaffik,ултырғыс
376,Wiege::N,uaasoq,бишек
377,Bett::N,nallavik,карауат
378,Regal::N,ilisivik,кәштә
379,Kiste::N,sakissat,йәшинк
380,Kiste::N,illerfiusaq,йәшинк
381,Fenster::N,aki,тәҙрә
382,Fenster::N,igalaaq,тәҙрә
383,Tür::N,matu,ишек
384,Tor::N,isaaffik,ҡапҡа
385,Zaun::N,saputit,ҡойма
386,Dach::N,qaliaq,түбә
387,Dach::N,qaliaq,ҡыйыҡ
388,Leiter::N,tummeqqat,баҫҡыс
389,Leiter::N,majuartarfiit,баҫҡыс
390,Besen::N,saligutit,һепертке
391,Spaten::N,nivaataq,көрәк
392,Schaufel::N,nivaataq,көрәк
393,Gabel::N,qilluaq,сәнске
394,Gabel::N,ajassaatit,сәнске
395,Löffel::N,alussaat,ҡалаҡ
396,Messer::N,savik,бысаҡ
397,Nagel::N,kukik,сөй
398,Netz::N,anguffaseq,ау
399,Haken::N,nissik,ыргаҡ
400,Haken::N,qarsorsaq,ыргаҡ
401,Haken::N,qarsorsartoq,ыргаҡ
402,Griff::N,ipi,тотҡа
403,Schloss::N,illussaarsuaq,йоҙаҡ
404,Bild::N,assiliaq,картина
405,Figur::N,kisitsit,һын
406,Puppe::N,inuusaq,ҡурсаҡ
407,Bündel::N,qilertaq,төргәк
408,Tasche::N,pooqattaq,сумка
409,Deckel::N,matu,ҡапҡас
410,Geschirr::N,anut,һауыт-һаба
411,Tasse::N,tiitorfik,сынаяҡ
412,Tasse::N,tiitorfiup ilorlia,сынаяҡ
413,Topf::N,qoqqoq,кәстрүл
414,Kessel::N,uunnaavik,ҡаҙан
415,Essen::N,igaaq,ашау
416,Nahrung::N,neqissaq,аҙыҡ
417,Speise::N,nerisassat,аш
418,Fleisch::N,neqi,ит
419,Getreide::N,maannineq,иген
420,Getreide::N,maannineq,ашлыҡ
421,Brot::N,iffit,икмәк
422,Brot::N,iffiaq,икмәк
423,Scheibe::N,igalaassiaq,телем
424,Fett::N,tarnutissaq,май
425,Fett::N,tarnutissiaq,май
426,Butter::N,punneq,май
427,Öl::N,uulia,май буяуы
428,Salz::N,taratsut,тоҙ
429,Suppe::N,qajoq,һурпа
430,Honig::N,tungusunnitsuut,бал
431,Milch::N,immuk,һөт
432,Tee::N,tii,сәй
433,Tee::N,teeq,сәй
434,Wolle::N,nuersagassiaq,йөн
435,Stoff::N,milliaq,туҡыма
436,Stoff::N,qarlissiaq,туҡыма
437,Nadel::N,meqqut,энә
438,Faden::N,ujalussiaq,еп
439,Knopf::N,attat,төймә
440,Knoten::N,akeroq,төйөн
441,Knoten::N,qilerneq,төйөн
442,Farbe::N,qalipaat,буяу
443,Kleidung::N,atisat,кейем
444,Kleidung::N,annoraaq,кейем
445,Hemd::N,ilupaaq,күлдәк
446,Kragen::N,qungasiinnaq,яға
447,Ärmel::N,aaq,ең
448,Hose::N,qarliit,салбар
449,Gürtel::N,qiterut,ҡайыш
450,Gürtel::N,unngersaq,ҡайыш
451,Mütze::N,nasaq,бүрк
452,Schuh::N,skuu,туфли
453,Schuh::N,ikernuk,туфли
454,Schuh::N,ateraasaq,туфли
455,Stiefel::N,kamik,итек
456,Ring::N,assammiu,йөҙөк
457,Ring::N,assammiu,балдаҡ
458,Band::N,qilerutissiaq,таҫма
459,Kamm::N,illaagutit,тараҡ
460,Kamm::N,illaajaatit pl.,тараҡ
461,Spiegel::N,tarrarsuut,көзгө
462,Riemen::N,allunaaq,ҡайыш
463,Schnur::N,kujaaq,бау
464,Schnur::N,allunaasaq,бау
465,Leine::N,aleq,бау
466,Decke::N,qipik,одеяд
467,Kissen::N,akit,мендәр
468,Tuch::N,qarlissiaq,яулыҡ
469,Handtuch::N,allarut,таҫтамал
470,Handtuch::N,allarterut,таҫтамал
471,Kraft::N,pissak,көс
472,Stärke::N,qerattarsaat,көс
473,Gesundheit::N,peqqisusseq,һаулыҡ
474,Krankheit::N,nappaat,сир
475,Krankheit::N,nappaat,ауырыу
476,Schmerz::N,anniaat,һыҙлау
477,Schmerz::N,anniaat,әрнеү
478,Wunde::N,iki,йәрәхәт
479,Fieber::N,nappaat qanimanartoq,тапма
480,Fieber::N,nappaat qanimanartoq,биҙгәк
481,Arznei::N,imigassaq,дарыу
482,Brücke::N,ikaartarfik,күпер
483,Brunnen::N,tissaluttuliaq,ҡоҙоҡ
484,Weide::N,masarsuk,көтөүлек
485,Pfad::N,aqqut,һуҡмаҡ
486,Weg::N,aggerfik,юл
487,Straße::N,aqqusineq,урам
488,Dorf::N,nunaqarfik,ауыл
489,Stadt::N,illorpaat,ҡала
490,Stadt::N,illorpalik,ҡала
491,Brief::N,allagarsiaq,хат
492,Buch::N,atuakkat,китап
493,Buch::N,atuakkat,кенәгә
494,Buch::N,mappersagaq,китап
495,Buch::N,mappersagaq,кенәгә
496,Buchstabe::N,naqinneq,хәреф
497,Zeitung::N,aviisi,гәзит
498,Leben::N,inuussuseq,йәшәү
499,Tod::N,toqu,үлем
500,Tod::N,toquneq,үлем
501,Grab::N,iliveq,ҡәбер
502,Grab::N,illissat,ҡәбер
503,Kirche::N,oqaluffik,сиркәү
504,Sünde::N,ajorti,гөнаһ
505,Arbeiter::N,sulisoq,эшсе
506,Chef::N,ittoqut,башлыҡ
507,Meister::N,naalagaq,оҫта
508,Arzt::N,katsorsaasoq,врач
509,Lehrer::N,ilinniartitsisoq,уҡытыусы
510,Geld::N,aningaasat,аҡса
511,Geschäft::N,niuertarfik,эш
512,Laden::N,niuertarfik,магазин
513,Preis::N,aki,хаҡ
514,Ware::N,qaliata pii,тауар
515,Ware::N,nioqqutissaq,тауар
516,Nutzen::N,iluaqut,файҙа
517,Welt::N,nunarsuaq,донъя
518,Land::N,nuna,ил
519,König::N,kunngi,король
520,Macht::N,pissaassuseq,власть
521,Grenze::N,killik,сик
522,Krieg::N,sorsunneq,һуғыш
523,Feind::N,akeraq,йылан
524,Feind::N,akerartorti,йылан
525,Feind::N,qinngarsuisoq,йылан
526,Kampf::N,sorsunneq,көрәш
527,Pfeil::N,qalugiusaq,уҡ
528,Gewehr::N,aallaat,мылтыҡ
529,Fehler::N,kukkuneq,хата
530,Fehler::N,paarlaappaa,хата
531,Unglück::N,perluut,ҡаза
532,Schuld::N,akiitsugaq,ғәйеп
533,Schuld::N,akiligassaq,ғәйеп
534,Alter::N,utoqqaq,йәш
535,Schluss::N,isu,һуң
536,Schluss::N,isu,аҙаҡ
537,Zeit::N,ulloq,мәл
538,Zeit::N,ulloq,заман
539,Zeit::N,akuttoqatigiinneq,мәл
540,Zeit::N,akuttoqatigiinneq,заман
541,Tag::N,ulloq,көн
542,Morgen::N,ullaaq,иртә
543,Morgen::N,ullaaq,иртәнсәк
544,Mittag::N,ulloqeqqa,төш
545,Abend::N,unnuk,кис
546,Nacht::N,unnuaq,төн
547,Woche::N,sapaatip akunnera,аҙна
548,Monat::N,qaammat,ай
549,Jahr::N,ukioq,йыл
550,Frühling::N,upernaaq,яҙ
551,Sommer::N,aasaq,йәй
552,Herbst::N,ukiaq,көз
553,Winter::N,ukioq,ҡыш
554,Januar::N,siulleeq,ғинуар
555,Januar::N,qaammaliaq,ғинуар
556,Februar::N,aarlaat,февраль
557,März::N,marsi,март
558,März::N,martsi,март
559,Mai::N,maaji,май
560,Juni::N,juuni,июнь
561,Juli::N,juuli,июль
562,August::N,aggusti,август
563,September::N,septembari,сентябрь
564,Oktober::N,oktobari,октябрь
565,November::N,novembari,ноябрь
566,Dezember::N,detsembari,декабрь
567,Montag::N,ataasinngortoq,дүшәмбе
568,Dienstag::N,marlunngorneq,шишәмбе
569,Mittwoch::N,pingasunngorneq,шаршамбы
570,Donnerstag::N,sisamanngorneq,кесаҙна
571,Freitag::N,tallimanngorneq,йома
572,Samstag::N,arfininngorneq,шәмбе
573,Sonntag::N,sapaat,йәкшәмбе
574,Sonntag::N,sapaati,йәкшәмбе
575,groß::A,angivoq,ҙур
576,klein::A,mikivoq,бәләкәс
577,lang::A,takisooq,оҙон
578,kurz::A,naatsoq,ҡыҫҡа
579,breit::A,silippoq,киң
580,schmal::A,amitsoq,тар
581,dicht::A,torsusooq,йыш
582,dicht::A,torsusooq,ҡуйы
583,dick[Gegenstand]::A,issuvoq,ҡалын
584,dick[Gegenstand]::A,issusooq,ҡалын
585,dünn::A,amitsoq,йоҡа
586,dünn::A,amitsoq,нәҙек
587,fein::A,mamarpoq,нескә
588,fest::A,tangeqarpoq,ныҡ
589,flach::A,nalimmappoq,яҫы
590,flach::A,nalimmappoq,ялпаҡ
591,glatt::A,quasak,шыма
592,hart::A,mattusooq,ҡаты
593,hart::A,manngerpoq,ҡаты
594,hart::A,titeqquluppoq,ҡаты
595,weich::A,nerumaarpoq,йомшаҡ
596,rund::A,ammallorippoq,түңәрәк
597,spitz::A,qummukujooq,осло түбәле
598,scharf::A,ipippoq,үткер
599,stumpf::A,anngerpoq,утмәҫ
600,schwer::A,oqimaappoq,ауыр
601,schön::A,kusanarpoq,матур
602,heiß::A,kiappoq,эҫе
603,warm::A,oqorpoq,йылы
604,kalt::A,issippoq,һыуыҡ
605,kühl::A,pueqqortippoq,һалҡынса
606,feucht::A,isugutavoq,еүеш
607,feucht::A,isugutavoq,дымлы
608,feucht::A,qaasernarpoq,еүеш
609,feucht::A,qaasernarpoq,дымлы
610,nass::A,imerorpoq,еүеш
611,trocken::A,panerpoq,кипкән
612,voll::A,ulikkaarpoq,тулы
613,leer::A,imaattuarpoq,буш
614,offen::A,ammavoq,асыҡ
615,geschlossen::A,matuvoq,ябыҡ
616,sauber::A,eqqippoq,таҙа
617,sauber::A,sukuluippoq,таҙа
618,sauber::A,ipeqanngilaq,таҙа
619,schmutzig::A,tapappoq,бысраҡ
620,schmutzig::A,minguppoq,бысраҡ
621,roh::A,aapavoq,сей
622,reif::A,qaarulerpoq,өлгөрғән
623,süß::A,tungusunnippoq,тямле
624,süß::A,tungusunnippoq,тәм-том
625,bitter::A,qasilippoq,әсе
626,hell::A,qaamavoq,яҡты
627,dunkel::A,qernerpoq,ҡараңғы
628,schwarz::A,qernerpoq,ҡара
629,weiß::A,qaqorpoq,аҡ
630,rot::A,aappaluppoq,матур
631,rot::A,aappaluppoq,һылыу
632,rot::A,aappaluppoq,сибәр
633,gelb::A,sungaarpoq,һары
634,blau::A,tungujorpoq,күк
635,grün::A,qorsooqqippoq,йәшел
636,grau::A,qaserpoq,буҙ
637,billig::A,akikippoq,арзан
638,wertvoll::A,erlinnarpoq,ҡиммәтле
639,blind::A,tappiippoq,һуҡыр
640,blind::A,isigisaqanngilaq,һуҡыр
641,taub::A,tusilarpoq,һаңғырау
642,kräftig::A,pissaq,көслө
643,kräftig::A,pissaq,ҡеүәтле
644,kräftig::A,pissarsuaq,көслө
645,kräftig::A,pissarsuaq,ҡеүәтле
646,stark::A,sanngivoq,көслө
647,stark::A,sanngivoq,ҡеүәтле
648,schwach::A,nakuippoq,көсһөҙ
649,fett::A,pualavoq,һимеҙ
650,schlank::A,tuappoq,зифа
651,hübsch::A,aatsialaq,матур
652,böse::A,ajorpoq,асыулы
653,dumm::A,taqajak,иҫәр
654,dumm::A,sikkilluppoq,иҫәр
655,dumm::A,qaatusimasaqanngilaq,иҫәр
656,faul::A,eqiasuppoq,иренсәк
657,faul::A,eqiattortuvoq,иренсәк
658,fleißig::A,eqiasuippoq,тырыш
659,geizig::A,iasilaarpoq,һаран
660,geizig::A,tukkuippoq,һаран
661,klug::A,mallak,аҡыллы
662,klug::A,ittanneq,аҡыллы
663,klug::A,kutaappoq,аҡыллы
664,klug::A,kuttaappoq,аҡыллы
665,klug::A,qarasagippoq,аҡыллы
666,lieb::A,akisooq,яғымлы
667,lustig::A,piikulavoq,күңелле
668,sanft::A,isumagippoq,йыуаш
669,hungrig::A,kaappoq,ас
670,hungrig::A,perlilerpoq,ас
671,krank::A,napparsimavoq,сирле
672,krank::A,napparsimavoq,ауырыу
673,traurig::A,aliasuppoq,яманһыу
674,lebendig::A,uumavoq,тере
675,lebendig::A,uumavoq,йәнле
676,gut::A,ajunngilaq,яҡшы
677,schlecht::A,sualuppoq,хөрт
678,schlecht::A,sualuppoq,алама
679,richtig::A,iluarpoq,дөрөҫ
680,schlimm::A,amiilaarnarpoq,хөрт
681,schlimm::A,amiilaarnarpoq,алама
682,wahr::A,ilumoorpoq,дөрөҫ
683,alt::A,pisoqaq,иҫке
684,alt::A,pisoqaq,боронғо
685,neu::A,nutaavoq,яңы
686,alt[Lebewesen]::A,utoqqaq,ҡарт
687,jung::A,inuusuppoq,йәш
688,jung::A,kingulliarsuk,йәш
689,arm::A,piillasoq,фәҡир
690,arm::A,piitsuuvoq,фәҡир
691,reich::A,pisuuvoq,бай
692,berühmt::A,tusaamasaq,атаҡлы
693,berühmt::A,tusaamasaq,данлыҡлы
694,fremd::A,ajasoornarpoq,ят
695,fremd::A,ajasoornarpoq,сит
