,Concept_ID,pl,et
827,achtzig::NUM,osiemdziesiąt,kaheksakümmend
828,neunzig::NUM,dziewięćdziesiąt,üheksakümmend
829,hundert::NUM,sto,sada
830,tausend::NUM,tysiąc,tuhat
831,und::CNJ,i,ja
832,oder::CNJ,lub,või
833,oder::CNJ,albo,või
834,stehen::V,stać,seisma
835,sitzen::V,siedzieć,istuma
836,liegen::V,leżeć,lamama
837,hängen::V,wisieć,rippuma
838,werden::V,zostać,saama
839,werden::V,zostać,hakkama
840,werden::V,stać się,saama
841,werden::V,stać się,hakkama
842,passieren::V,dziać się,juhtuma
843,passieren::V,zdarzyć się,juhtuma
844,beginnen::V,zacząć się,algama
845,beginnen::V,zacząć się,hakkama
846,enden::V,kończyć się,lõppema
847,wechseln::V,zmienić się,vahelduma
848,aufgehen[Sonne]::V,wzejść,tõusma
849,untergehen[Sonne]::V,zajść,loojuma
850,scheinen[Sonne]::V,świecić,paistma
851,donnern::V,grzmieć,kõmisema
852,wehen::V,wiać,puhuma
853,strömen::V,płynąć,voolama
854,strömen::V,lać się,voolama
855,fließen::V,ciec,voolama
856,fließen::V,płynąć,voolama
857,sich drehen::V,obracać się,pöörduma
858,schwanken::V,chwiać się,kõikuma
859,schwingen::V,wahać się,võnkuma
860,fallen::V,padać,langema
861,brennen::V,palić się,põlema
862,rauchen::V,dymić,suitsema
863,rauchen::V,dymić się,suitsema
864,regnen::V,padać,sadama
865,gefrieren::V,zamarznąć,kinni külmuma
866,tauen::V,tajać,sulama
867,schmelzen::V,topnieć,sulama
868,trocknen::V,schnąć,kuivama
869,sieden::V,wrzeć,keema
870,sieden::V,kipieć,keema
871,faulen::V,gnić,mädanema
872,verfaulen::V,zgnić,mädanema
873,reißen::V,urywać się,rebenema
874,versinken::V,tonąć,uppuma
875,vergehen::V,przechodzić,mööduma
876,erscheinen::V,zjawiać się,ilmuma
877,verschwinden::V,zniknąć,kaduma
878,sinken::V,spadać,vajuma
879,sinken::V,spadać,langema
880,abnehmen::V,spadać,vähenema
881,abnehmen::V,spadać,kahenema
882,zunehmen::V,wzrosnąć,kasvama
883,steigen::V,wzrastać,tõusma
884,steigen::V,wzrastać,üles minema
885,wachsen::V,rosnąć,kasvama
886,glänzen::V,błyszczeć,läikimä
887,funkeln::V,zabłyszczeć,sädelema
888,lärmen::V,hałasować,lärmama
889,läuten::V,dzwonić,helisema
890,klingeln::V,dzwonić,helisema
891,klirren::V,brzęczeć,kõlisema
892,brausen::V,huczeć,kohisema
893,rauschen::V,szumieć,kohisema
894,rauschen::V,szeleścić,kohisema
895,klingen::V,brzmieć,kõlama
896,klingen::V,dźwięczeć,kõlama
897,bellen::V,szczekać,haukuma
898,heulen::V,wyć,uluma
899,blasen::V,dmuchnąć,puhuma
900,pfeifen::V,gwizdać,vilistama
901,schreien::V,krzyczeć,karjuma
902,stöhnen::V,stękać,oigama
903,zittern::V,drżeć,värisema
904,leben::V,żyć,elama
905,leben::V,żyć,elus olema
906,geboren werden::V,urodzić się,sündima
907,atmen::V,oddychać,hingama
908,trinken::V,pić,jooma
909,essen::V,jeść,sööma
910,schlucken::V,połknąć,neelama
911,müde werden::V,zmęczyć się,väsima
912,einschlafen::V,zasnąć,uinuma
913,schlafen::V,spać,magama
914,aufwachen::V,obudzić się,ärkama
915,aufstehen::V,wstać,ärkama
916,aufstehen::V,wstać,üles tõusma
917,sich erholen::V,wypoczywać,puhkama
918,krank werden::V,zachorować,haigestuma
919,krank werden::V,zachorować,haigeks jääma
920,krank sein::V,chorować,haige olema
921,schmerzen::V,boleć,valutama
922,husten::V,kaszlać,köhima
923,genesen::V,wyzdrowieć,toibuma
924,sterben::V,umrzeć,surema
925,umkommen::V,zginąć,surma saama
926,sich bewegen::V,poruszać się,liikuma
927,sich rühren::V,ruszyć się,liikuma
928,sich erheben::V,podnieść się,kerkima
929,sich setzen::V,usiąść,istet võtma
930,hinfallen::V,upaść,kukkuma
931,hinfallen::V,upaść,maha kukkuma
932,laufen::V,chodzić,kõndima
933,schreiten::V,kroczyć,astuma
934,spazierengehen::V,iść na spacer,jalutama
935,eilen::V,pospieszać,ruttama
936,eilen::V,pospieszać,kiirustama
937,sich beeilen::V,pospieszyć się,ruttama
938,sich beeilen::V,pospieszyć się,kiirustama
939,sausen::V,pędzić,kihutama
940,sausen::V,pędzić,tormama
941,rennen::V,biec,jooksma
942,rennen::V,biec,kihutama
943,rennen::V,biegać,jooksma
944,rennen::V,biegać,kihutama
945,springen::V,skakać,hüppama
946,klettern::V,wspinać się,ronima
947,schaukeln::V,huśtać,kiikuma
948,schaukeln::V,kołysać,kiikuma
949,kriechen::V,pełzać,roomama
950,kriechen::V,czołgać się,roomama
951,schwimmen::V,pływać,ujuma
952,tauchen::V,zanurzać się,sukelduma
953,rudern::V,wiosłować,sõudma
954,fahren::V,jechać,sõitma
955,fliegen::V,latać,lendama
956,fliegen::V,lecieć,lendama
957,gehen::V,iść,käima
958,gehen::V,iść,minema
959,weggehen::V,odejść,ära minema
960,weggehen::V,odejść,välja minema
961,abfahren::V,odjechać,väljuma
962,abfahren::V,odjechać,ära sõitma
963,anhalten::V,zatrzymać się,peatuma
964,hineingehen::V,wchodzić,sisenema
965,hineingehen::V,wchodzić,sisse minema
966,eintreten::V,wejść,sisenema
967,eintreten::V,wejść,sisse astuma
968,eintreten::V,nastąpić,sisenema
969,eintreten::V,nastąpić,sisse astuma
970,kommen::V,przyjść,tulema
971,ankommen::V,przybyć,saabuma
972,zurückkommen::V,wrócić,tagasi tulema
973,bleiben::V,zostać,jääma
974,warten::V,czekać,ootama
975,erwarten::V,oczekiwać,ootama
976,erwarten::V,oczekiwać,lootma
977,suchen::V,szukać,otsima
978,finden::V,znaleźć,leidma
979,versuchen::V,próbować,püüdma
980,versuchen::V,próbować,üritama
981,versuchen::V,próbować,katsetama
982,vorbereiten::V,przygotować,valmistama
983,lieben::V,kochać,armastama
984,mögen::V,lubić,sallima
985,mögen::V,lubić,meeldima
986,lachen::V,śmiać się,naerma
987,rühren::V,wzruszyć,liigutama
988,rühren::V,wzruszyć,heldima panema
989,weinen::V,płakać,nutma
990,schimpfen::V,kląć,sõimama
991,sich ärgern::V,gniewać się,ärrituma
992,sich ärgern::V,gniewać się,vihastuma
993,sich fürchten::V,bać się,kartma
994,sich fürchten::V,bać się,hirmu tundma
995,fürchten::V,bać się,kartma
996,fliehen::V,uciekać,põgenema
997,flüchten::V,uciec,põgenema
998,sehen::V,widzieć,nägema
999,sehen::V,zobaczyć,nägema
1000,anschauen::V,oglądać,vaatama
1001,ansehen::V,popatrzeć na,vaatama
1002,hören::V,słyszeć,kuulma
1003,zuhören::V,słuchać,kuulama
1004,probieren::V,kosztować,proovima
1005,riechen::V,wąchać,nuusutama
1006,fühlen::V,czuć,tundma
1007,fühlen::V,odczuwać,tundma
1008,scheinen::V,wydawać się,näida
1009,scheinen::V,wydawać się,ilmuda
1010,zu sehen sein::V,widnieć,ilmuma
1011,vernehmen::V,usłyszeć,üle kuulama
1012,frieren::V,marznąć,külmetada
1013,tun::V,czynić,tegema
1014,können::V,móc,võima
1015,können::V,móc,oskama
1016,können::V,umieć,võima
1017,können::V,umieć,oskama
1018,wollen::V,chcieć,tahtma
1019,anfangen::V,zacząć,hakkama
1020,anfangen::V,zacząć,alustama
1021,beenden::V,zakończyć,lõpetama
1022,aufhören::V,przestać,lakkama
1023,gelingen::V,udać się,õnnestuma
1024,geraten::V,udać się,jõudma
1025,öffnen::V,otworzyć,avama
1026,schließen::V,zamknąć,sulgema
1027,stellen::V,postawić,panema
1028,stellen::V,postawić,asetama
1029,setzen::V,posadzić,panema
1030,legen::V,kłaść,panema
1031,legen::V,kłaść,asetama
1032,berühren::V,dotykać,riivama
1033,berühren::V,dotykać,puudutama
1034,verbinden::V,łączyć,ühendama
1035,bedecken::V,przykryć,katma
1036,aufhängen::V,powiesić,riputama
1037,anzünden::V,zapalić,süütama
1038,aufheben::V,podnieść,üles tõstma
1039,zurücklassen::V,zostawić,jätma
1040,verlieren::V,zgubić,kaotama
1041,fallen lassen::V,upuścić,maha pillama
1042,fallen lassen::V,upuścić,kukkuda laskma
1043,machen::V,zrobić,tegema
1044,herstellen::V,wytworzyć,valmistama
1045,bauen::V,budować,ehitama
1046,reparieren::V,naprawiać,parandama
1047,verbessern::V,ulepszyć,parandama
1048,ändern::V,zmienić,muutma
1049,ändern::V,zmienić,ümber tegema
1050,graben::V,kopać,kaevama
1051,beugen::V,zagiąć,painutama
1052,biegen::V,zgiąć,painutama
1053,drehen::V,obracać,keerama
1054,wenden::V,obrocić,ümber pöörama
1055,umdrehen::V,obrocić,ümber keerama
1056,heben::V,podnosić,tõstma
1057,hochheben::V,podnieść,üles tõstma
1058,hochheben::V,podnieść,kõrgele tõstma
1059,ergreifen::V,chwycić,haarama
1060,halten::V,trzymać,hoidma
1061,drücken::V,naciskać,pigistama
1062,schieben::V,pchać,lükkama
1063,schieben::V,posuwać,lükkama
1064,kratzen::V,drapać,kraapima
1065,lecken::V,lizać,lakkuma
1066,beißen::V,kąsać,purema
1067,beißen::V,kąsać,hammustama
1068,abreißen::V,oderwać,rebima
1069,abreißen::V,oderwać,ära rebima
1070,abschneiden::V,odciąć,ära lõikama
1071,binden::V,wiązać,siduma
1072,stecken::V,wetknąć,pistma
1073,brechen::V,złamać,murdma
1074,klopfen::V,pukać,koputama
1075,klopfen::V,stukać,koputama
1076,hauen::V,bić,lööma
1077,kleben::V,kleić,kleepima
1078,reiben::V,trzeć,hõõruma
1079,streichen::V,smarować,silitama
1080,schleifen::V,ostrzyć,lihvima
1081,schleifen::V,ostrzyć,teritama
1082,schneiden::V,ciąć,lõikama
1083,schneiden::V,krajać,lõikama
1084,rütteln::V,trząść,raputama
1085,schütteln::V,trząść,raputama
1086,schütteln::V,trząść,loksutama
1087,schwenken::V,machać,vehkima
1088,schwenken::V,machać,lehvitama
1089,schütten::V,nasypać,kallama
1090,füllen::V,napełnić,täitma
1091,einwickeln::V,zawinąć,sisse mähkima
1092,tragen::V,nieść,kandma
1093,schleppen::V,wlec,tassima
1094,schleppen::V,wlec,lohistama
1095,ziehen::V,ciągnąć,vedama
1096,ziehen::V,ciągnąć,tõmbama
1097,aufbewahren::V,przechowywać,säilitama
1098,aufbewahren::V,przechowywać,alal hoidma
1099,werfen::V,rzucać,viskama
1100,fangen::V,łowić,püüdma
1101,packen::V,chwycić,kinni haarama
1102,packen::V,chwycić,kinni võtma
1103,verstecken::V,ukryć,peitma
1104,verstecken::V,schować,peitma
1105,teilen::V,podzielić,jagama
1106,teilen::V,podzielić,jaotama
1107,schicken::V,posyłać,saatma
1108,bringen::V,przynieść,viima
1109,hinzufügen::V,dodać,lisama
1110,bekommen::V,dostać,saama
1111,erhalten::V,otrzymać,saama
1112,nehmen::V,wziąć,võtma
1113,wählen::V,wybrać,valima
1114,auswählen::V,wybrać,valima
1115,bewahren::V,zachować,hoidma
1116,behindern::V,utrudnić,takistama
1117,behindern::V,przeszkadzać,takistama
1118,verderben::V,zepsuć,rikkuma
1119,beschädigen::V,uszkodzić,rikkuma
1120,zerbrechen::V,złamać,katki tegema
1121,zerreißen::V,drzeć,katki rebima
1122,zerreißen::V,rozdzierać,katki rebima
1123,zerstören::V,zniszczyć,purustama
1124,verbrennen::V,spalić,põletama
1125,geben::V,dać,andma
1126,reichen::V,podać,andma
1127,reichen::V,podać,ulatama
1128,schenken::V,darować,kinkima
1129,versprechen::V,obiecać,lubama
1130,versprechen::V,obiecać,tõotama
1131,wünschen::V,życzyć,soovima
1132,loben::V,chwalić,kiitma
1133,küssen::V,całować,suudlema
1134,wiegen::V,kołysać,hällitama
1135,zudecken::V,przykryć,kaanetama
1136,zudecken::V,przykryć,kinni katma
1137,wecken::V,zbudzić,äratama
1138,zeigen::V,pokazać,näitama
1139,führen::V,wieść,juhatama
1140,führen::V,prowadzić,juhatama
1141,lehren::V,uczyć,õpetama
1142,unterrichten::V,nauczać,õpetama
1143,aufziehen::V,wychować,üles kasvatama
1144,leiten::V,kierować,juhtima
1145,antreiben::V,popędzić,ergutama
1146,lassen::V,zostawić,laskma
1147,einladen::V,zaprosić,kutsuma
1148,vereinigen::V,zjednoczyć,ühendama
1149,besuchen::V,odwiedzić,külastama
1150,treffen::V,trafić,kohtama
1151,treffen::V,spotkać,kohtama
1152,sich versammeln::V,zebrać się,kogunema
1153,sich versammeln::V,zgromadzić się,kogunema
1154,spielen::V,grać,mängima
1155,spielen::V,bawić się,mängima
1156,singen::V,śpiewać,laulma
1157,tanzen::V,pląsać,tantsima
1158,tanzen::V,tańczyć,tantsima
1159,sich trennen::V,rozstać się,lahku minema
1160,verlassen::V,opuścić,maha jätma
1161,retten::V,ocalić,päästma
1162,retten::V,uratować,päästma
1163,bewachen::V,pilnować,valvama
1164,schützen::V,ochronić,kaitsma
1165,verteidigen::V,bronić,kaitsma
1166,sich schlagen::V,pobić się,kaklema
1167,schießen::V,strzelać,tulistama
1168,siegen::V,zwycziężyć,võitma
1169,ärgern::V,gniewać,ärritama
1170,ärgern::V,gniewać,vihastama
1171,schlagen::V,bić,lööma
1172,schlagen::V,uderzyć,lööma
1173,treten::V,kopnąć,sõtkuma
1174,stechen::V,ukłuć,pistma
1175,stechen::V,ukłuć,torkama
1176,stoßen::V,popchnąć,tõukama
1177,stehlen::V,ukraść,varastama
1178,stören::V,zakłócić,segama
1179,stören::V,zakłócić,häirima
1180,stören::V,przeszkodzić,segama
1181,stören::V,przeszkodzić,häirima
1182,belästigen::V,dokuczać,ahistama
1183,verbergen::V,ukryć,peitma
1184,verbergen::V,ukryć,varjama
1185,täuschen::V,łudzić,petma
1186,täuschen::V,łudzić,tüssama
1187,betrügen::V,oszukać,petma
1188,betrügen::V,oszukać,tüssama
1189,betrügen::V,oszukać,truudust murtma
1190,töten::V,zabić,tapma
1191,töten::V,zabić,surmama
1192,wohnen::V,mieszkać,elama
1193,arbeiten::V,pracować,töötama
1194,sammeln::V,zebrać,koguma
1195,sammeln::V,zebrać,korjama
1196,pflücken::V,zerwać,noppima
1197,jagen::V,polować,jahtima
1198,fischen::V,łowić ryby,kalastama
1199,fischen::V,łowić ryby,kala püüdma
1200,fassen::V,złapać,püüdma
1201,hüten::V,paść,karjatama
1202,treiben::V,pędzić,ajama
1203,anbinden::V,przywiązać,kinni siduma
1204,füttern::V,karmić,söötma
1205,melken::V,doić,lüpsma
1206,hacken::V,rąbać,raiuma
1207,hacken::V,rąbać,lõhkuma
1208,gießen::V,lać,kastma
1209,gießen::V,podlać,kastma
1210,reifen::V,dojrzeć,valmima
1211,zubereiten::V,przyrządzić,valmistama
1212,kochen::V,gotować,keetma
1213,backen::V,piec,küpsetama
1214,braten::V,piec,praadima
1215,braten::V,smażyć,praadima
1216,umrühren::V,przemieszać,segama
1217,stricken::V,dziać,kuduma
1218,nähen::V,szyć,õmblema
1219,färben::V,pofarbować,värvima
1220,reinigen::V,oczyścić,puhastama
1221,waschen::V,prać,pesema
1222,abwischen::V,obetrzeć,puhtaks pühkima
1223,spülen::V,płukać,uhtma
1224,fegen::V,zamiatać,pühkima
1225,kehren::V,zamieść,pühkima
1226,baden::V,kąpać się,suplema
1227,baden::V,kąpać się,kümblema
1228,sich waschen::V,myć się,end pesema
1229,ausziehen::V,zdjąć,käest võtma
1230,ausziehen::V,zdjąć,jalast võtma
1231,ausziehen::V,zdjąć,seljast võtma
1232,anziehen::V,włożyć,jalga panema
1233,sich anziehen::V,ubrać się,riietuma
1234,kämmen::V,uczesać,kammima
1235,schmücken::V,ozdabiać,kaunistama
1236,sagen::V,powiedzieć,ütlema
1237,sprechen::V,mówić,rääkima
1238,sprechen::V,mówić,kõnelema
1239,reden::V,mówić,kõnelema
1240,sich unterhalten::V,rozmawiać,vestlema
1241,fragen::V,zapytać,küsima
1242,bitten::V,prosić,paluma
1243,erzählen::V,opowiedzieć,jutustama
1244,mitteilen::V,zawiadomić o,teatama
1245,mitteilen::V,zawiadomić o,teada andma
1246,nennen::V,nazwać,nimetama
1247,rufen::V,wołać,kutsuma
1248,prahlen::V,chełpić się,hooplema
1249,übersetzen::V,tłumaczyć,tõlkima
1250,denken::V,myśleć,mõtlema
1251,glauben::V,sądzić,uskuma
1252,glauben::V,wierzyć,uskuma
1253,bemerken::V,zauważyć,märkama
1254,erkennen::V,poznać,ära tundma
1255,begreifen::V,zrozumieć,aru saama
1256,verstehen::V,rozumieć,mõistma
1257,verstehen::V,dosłyszeć,mõistma
1258,lernen::V,uczyć się,õppima
1259,wissen::V,wiedzieć,teadma
1260,sich erinnern an::V,przypomnieć sobie,mäletama
1261,vergessen::V,zapomnieć,unustama
1262,messen::V,mierzyć,mõõtma
1263,zählen::V,liczyć,loendama
1264,rechnen::V,rachować,arvutama
1265,lesen::V,czytać,lugema
1266,malen::V,malować,maalima
1267,zeichnen::V,rysować,joonistama
1268,schreiben::V,pisać,kirjutama
1269,besitzen::V,posiadać,omama
1270,kaufen::V,kupić,ostma
1271,verkaufen::V,sprzedać,müüma
1272,bezahlen::V,zapłacić,tasuma
1273,zahlen::V,płacić,maksma
1274,beherrschen::V,opanować,valitsema
1275,ertragen::V,znieść,taluma
