,Concept_ID,ro,uz
815,noch::ADV,încă,hali
816,nur::ADV,doar,yolg'iz
817,schon::ADV,și,endi
818,schon::ADV,deja,endi
819,wieder::ADV,iar,yana
820,wieder::ADV,iarăși,yana
821,vergebens::ADV,în zadar,bekorga
822,vor::PRP,înainte de,burun
823,hinter::PRP,după,ketida
824,hinter::PRP,în spatele,ketida
825,unter::PRP,sub,ostida
826,durch::PRP,prin,bo'ylab
827,neben::PRP,lângă,yonida
828,neben::PRP,alături de,yonida
829,zwischen::PRP,între,orada
830,zwischen::PRP,dintre,orada
831,wegen::PRP,pentru,sababli
832,dies::PRN,acesta,o'sha
833,das::PRN,asta,narigi
834,alles::PRN,tot,har nima
835,ich::PRN,eu,men
836,du::PRN,tu,sen
837,er::PRN,el,u
838,er::PRN,dânsul,u
839,wir::PRN,noi,biz
840,ihr::PRN,voi,siz
841,sie::PRN,ei,ular
842,sie::PRN,dânșii,ular
843,was::FPRN,ce,nima
844,wer::FPRN,cine,kim
845,wo::FADV,unde,qaerda
846,wohin::FADV,încotro,qayerga
847,wie::FADV,cum,qanday
848,warum::FADV,de ce,nega
849,warum::FADV,pentru ce,nega
850,wieviel::FNUM,cât,qancha
851,eins::NUM,unu,bir
852,zwei::NUM,doi,ikki
853,drei::NUM,trei,uch
854,vier::NUM,patru,to'rt
855,fünf::NUM,cinci,besh
856,sechs::NUM,șase,olti
857,sieben::NUM,șapte,etti
858,acht::NUM,opt,sakkiz
859,neun::NUM,nouă,to'qqiz
860,zehn::NUM,zece,o'n
861,elf::NUM,unsprezece,o'n bir
862,zwölf::NUM,douăsprezece,o'n ikki
863,zwanzig::NUM,douăzeci,yigirma
864,dreißig::NUM,treizeci,o'ttiz
865,vierzig::NUM,patruzeci,qirq
866,fünfzig::NUM,cincizeci,ällik
867,sechzig::NUM,șaizeci,oltmish
868,siebzig::NUM,șaptezeci,etmish
869,achtzig::NUM,optzeci,sakson
870,neunzig::NUM,nouăzeci,to'qson
871,hundert::NUM,sută,yuz
872,tausend::NUM,mie,ming
873,und::CNJ,și,va
874,oder::CNJ,ori,yo
875,stehen::V,sta,turmoq
876,sitzen::V,ședea,o'tirmoq
877,liegen::V,zăcea,yotmoq
878,liegen::V,fi culcat,yotmoq
879,hängen::V,atârna,osilmoq
880,werden::V,deveni,bo'lmoq
881,werden::V,se face,bo'lmoq
882,passieren::V,se întâmpla,bo'lib o'tmoq
883,beginnen::V,începe,boshlanmoq
884,enden::V,se sfârși,bitmoq
885,enden::V,se termina,bitmoq
886,wechseln::V,se schimba,o'zgarmoq
887,aufgehen[Sonne]::V,răsări,chiqmoq
888,untergehen[Sonne]::V,apune,botmoq
889,scheinen[Sonne]::V,străluci,yaraqlamoq
890,donnern::V,tuna,gulduramoq
891,wehen::V,bate,elpimoq
892,strömen::V,curge în șiroaie,oqmoq
893,fließen::V,curge,oqmoq
894,sich drehen::V,se învârti,aylanmoq
895,schwanken::V,se clătina,qoqilmoq
896,schwingen::V,vibra,lopillamoq
897,schwingen::V,flutura,lopillamoq
898,fallen::V,cădea,tushmoq
899,brennen::V,arde,yonmoq
900,rauchen::V,fuma,tutamoq
901,regnen::V,ploua,yomg'ir yog'moq
902,gefrieren::V,îngheța,muzlamoq
903,tauen::V,se dezgheța,ärimoq
904,schmelzen::V,se topi,ärimoq
905,trocknen::V,se usca,qurimoq
906,sieden::V,fierbe,qaynamoq
907,sieden::V,clocoti,qaynamoq
908,faulen::V,se împuți,chirimoq
909,verfaulen::V,putrezi,chirimoq
910,reißen::V,se rupe,qayt qilmoq
911,reißen::V,se sfâșia,qayt qilmoq
912,versinken::V,se scufunda,g'arq bo'lmoq
913,vergehen::V,trece,o'tmoq
914,vergehen::V,se scurge,o'tmoq
915,erscheinen::V,apărea,zuhur ätmoq
916,verschwinden::V,dispărea,yo'qolmoq
917,sinken::V,cădea,pasaymoq
918,sinken::V,coborî,pasaymoq
919,abnehmen::V,scădea,kamaymoq
920,abnehmen::V,descrește,kamaymoq
921,zunehmen::V,spori,urchimoq
922,zunehmen::V,crește,urchimoq
923,zunehmen::V,augmenta,urchimoq
924,steigen::V,urca,oshmoq
925,wachsen::V,crește,o'smoq
926,glänzen::V,luci,porlamoq
927,glänzen::V,străluci,porlamoq
928,funkeln::V,scânteia,yalt ätmoq
929,lärmen::V,face larmă,taraq ätmoq
930,läuten::V,suna,jiringlamoq
931,klingeln::V,suna,jiringlamoq
932,klirren::V,zăngăni,sharaqlamoq
933,brausen::V,vui,vag'illamoq
934,rauschen::V,vâjâi,shitirlamoq
935,klingen::V,suna,yangramoq
936,bellen::V,lătra,hurmoq
937,heulen::V,urla,uvlamoq
938,blasen::V,sufla,puflamoq
939,pfeifen::V,fluiera,xushtak chalmoq 
940,schreien::V,țipa,qiyqirmoq
941,stöhnen::V,geme,nola qilmoq
942,zittern::V,tremura,titramoq
943,leben::V,trăi,yashamoq
944,geboren werden::V,se naște,tug'ilmoq
945,atmen::V,respira,nafas chiqarmoq
946,trinken::V,bea,ichmoq
947,essen::V,mânca,emoq
948,schlucken::V,înghiți,yutmoq
949,müde werden::V,se obosi,horimoq
950,einschlafen::V,adormi,uxlab qolmoq
951,schlafen::V,dormi,uxlamoq
952,aufwachen::V,se deștepta,uyg'onmoq
953,aufstehen::V,fi se scula,qo'pmoq
954,sich erholen::V,se relaxa,dam olmoq
955,sich erholen::V,se destinde,dam olmoq
956,krank werden::V,se îmbolnăvi,kasallanmoq
957,krank sein::V,zăcea,betob yotmoq
958,krank sein::V,fi bolnav,betob yotmoq
959,schmerzen::V,durea,og'rimoq
960,husten::V,tuși,yo'talmoq
961,genesen::V,se însănătoși,tuzalmoq
962,sterben::V,muri,o'lmoq
963,umkommen::V,pieri,halok bo'lmoq
964,sich bewegen::V,se mișca,harakat qilmoq
965,sich rühren::V,se mișca,qimirlamoq
966,sich erheben::V,se ridica,qo'pmoq
967,sich setzen::V,lua loc,o'tirmoq
968,sich setzen::V,se așeza,o'tirmoq
969,hinfallen::V,cădea jos,yiqilmoq
970,laufen::V,merge,yurmoq
971,laufen::V,merge pe jos,yurmoq
972,schreiten::V,păși,yurmoq
973,spazierengehen::V,se plimba,sayr ätmoq
974,eilen::V,fi se grăbi,tezlamoq
975,sich beeilen::V,se grăbi,shoshmoq
976,sausen::V,țâșni,chopqillamoq
977,rennen::V,fugi,yugurmoq
978,rennen::V,alerga,yugurmoq
979,springen::V,sări,sakramoq
980,klettern::V,urca,yuqorilamoq
981,klettern::V,se cățăra,yuqorilamoq
982,schaukeln::V,legăna,irg'amoq
983,kriechen::V,se târî,ämaklamoq
984,schwimmen::V,înota,suzmoq
985,tauchen::V,se scufunda,chu'mmoq
986,rudern::V,vâsli,eshkak eshmoq
987,rudern::V,lopăta,eshkak eshmoq
988,fahren::V,merge,haydamoq
989,fliegen::V,zbura,uchmoq
990,gehen::V,merge,bormoq
991,weggehen::V,se duce,ketoq
992,abfahren::V,pleca,jo'namoq
993,anhalten::V,se opri,to'xtamoq
994,hineingehen::V,intra,kirmoq
995,eintreten::V,intra,kirmoq
996,kommen::V,veni,kelmoq
997,ankommen::V,sosi,etib kelmoq
998,ankommen::V,ajunge,etib kelmoq
999,zurückkommen::V,se întoarce,qaytib kelmoq
1000,bleiben::V,rămâne,qolmoq
1001,warten::V,aștepta,poylamoq
1002,erwarten::V,aștepta,kutmoq
1003,suchen::V,căuta,izlamoq
1004,finden::V,găsi,topmoq
1005,versuchen::V,încerca,chalishmoq
1006,vorbereiten::V,pregăti,hozirlamoq
1007,lieben::V,iubi,sevmoq
1008,mögen::V,plăcea a,ardoqlamoq
1009,lachen::V,râde,kulmoq
1010,rühren::V,mișca,ta'sirlantirmoq
1011,rühren::V,înduioșa,ta'sirlantirmoq
1012,weinen::V,plânge,yig'lamoq
1013,schimpfen::V,înjura,koyinmoq
1014,sich ärgern::V,se supăra,g'azab qilmoq
1015,sich fürchten::V,se teme,hurkmoq
1016,sich fürchten::V,fi teamă a,hurkmoq
1017,fürchten::V,se teme de,qo'rqmoq
1018,fliehen::V,fugi,qochmoq
1019,flüchten::V,evada,qochmoq
1020,sehen::V,vedea,ko'rmoq
1021,anschauen::V,privi,razm solmoq
1022,ansehen::V,privi,razm qilmoq
1023,hören::V,auzi,äshitmoq
1024,zuhören::V,asculta,tinglamoq
1025,probieren::V,gusta,tatib ko'rmoq
1026,riechen::V,mirosi,iskamoq
1027,fühlen::V,simți,sezmoq
1028,fühlen::V,resimți,sezmoq
1029,scheinen::V,părea,tuyilmoq
1030,zu sehen sein::V,se vedea,ko'rinmoq
1031,vernehmen::V,auzi,äshitmoq
1032,frieren::V,fi frig,sovuq qotmoq
1033,tun::V,face,ätmoq
1034,können::V,ști,-a olmoq
1035,können::V,ști,-y olmoq
1036,können::V,putea,-a olmoq
1037,können::V,putea,-y olmoq
1038,wollen::V,dori,istamoq
1039,anfangen::V,începe,boshlamoq
1040,beenden::V,sfârși,bitirmoq
1041,beenden::V,termina,bitirmoq
1042,aufhören::V,înceta,tinmoq
1043,gelingen::V,reuși,muvaffaqiyat qozonmoq
1044,gelingen::V,izbuti,muvaffaqiyat qozonmoq
1045,geraten::V,reuși,bo'lmoq
1046,öffnen::V,deschide,ochmoq
1047,schließen::V,închide,yopmoq
1048,stellen::V,pune,qo'ymoq
1049,stellen::V,așeza,qo'ymoq
1050,setzen::V,pune,o'tqazmoq
1051,setzen::V,așeza,o'tqazmoq
1052,legen::V,pune,yotqizmoq
1053,berühren::V,atinge,tegmoq
1054,verbinden::V,lega,ulamoq
1055,bedecken::V,acoperi,bekitmoq
1056,aufhängen::V,atârna,ildirmoq
1057,aufhängen::V,spânzura,ildirmoq
1058,anzünden::V,aprinde,yondirmoq
1059,aufheben::V,ridica,ko'tarmoq
1060,aufheben::V,lua de jos,ko'tarmoq
1061,zurücklassen::V,lăsa,ayrilmoq
1062,zurücklassen::V,lăsa în urmă,ayrilmoq
1063,verlieren::V,pierde,yo'qotmoq
1064,fallen lassen::V,scăpa,tushirmoq
1065,fallen lassen::V,arunca,tushirmoq
1066,machen::V,face,qilmoq
1067,herstellen::V,fabrica,chiqarmoq
1068,herstellen::V,confecționa,chiqarmoq
1069,bauen::V,clădi,solmoq
1070,bauen::V,construi,solmoq
1071,reparieren::V,repara,tuzatmoq
1072,verbessern::V,ameliora,isloh qilmoq
1073,verbessern::V,îmbunătăți,isloh qilmoq
1074,ändern::V,schimba,o'zgartirmoq
1075,ändern::V,modifica,o'zgartirmoq
1076,graben::V,săpa,qazimoq
1077,beugen::V,curba,bukmoq
1078,biegen::V,îndoi,bukmoq
1079,biegen::V,încovoia,bukmoq
1080,drehen::V,învârti,aylantirmoq
1081,wenden::V,întoarce,burmoq
1082,umdrehen::V,învârti,ag'darmoq
1083,umdrehen::V,întoarce,ag'darmoq
1084,heben::V,ridica,yuksaltirmoq
1085,hochheben::V,ridica,ko'tarmoq
1086,ergreifen::V,lua,tutamlamoq
1087,ergreifen::V,apuca,tutamlamoq
1088,halten::V,ține,tutmoq
1089,drücken::V,apăsa,bosmoq
1090,drücken::V,strânge,bosmoq
1091,schieben::V,împinge,surmoq
1092,kratzen::V,zgâria,qashimoq
1093,lecken::V,linge,mijimoq
1094,beißen::V,mușca,tishlamoq
1095,abreißen::V,rupe,emirmoq
1096,abreißen::V,smulge,emirmoq
1097,abschneiden::V,scurta,cho'rt kesmoq
1098,binden::V,lega,bog'lamoq
1099,stecken::V,pune,suqmoq
1100,brechen::V,rupe,sindirmoq
1101,brechen::V,frânge,sindirmoq
1102,klopfen::V,ciocăni,dukurlamoq
1103,hauen::V,lovi,urmoq
1104,kleben::V,lipi,yopishtirmoq
1105,reiben::V,freca,surkamoq
1106,reiben::V,fricționa,surkamoq
1107,streichen::V,unge,surkamoq
1108,schleifen::V,ascuți,qayramoq
1109,schneiden::V,tăia,kesmoq
1110,rütteln::V,zgâlțâi,chayqamoq
1111,schütteln::V,scutura,chayqamoq
1112,schwenken::V,agita,chayqatmoq
1113,schütten::V,vărsa,quymoq
1114,füllen::V,umple,to'ldirmoq
1115,einwickeln::V,înveli,chulg'amoq
1116,einwickeln::V,înfășura,chulg'amoq
1117,tragen::V,căra,tashimoq
1118,schleppen::V,târî,sudramoq
1119,ziehen::V,trage,tortmoq
1120,aufbewahren::V,păstra,tutmoq
1121,aufbewahren::V,conserva,tutmoq
1122,werfen::V,arunca,tashlamoq
1123,fangen::V,prinde,tutmoq
1124,packen::V,apuca,opqochmoq
1125,verstecken::V,ascunde,yashirmoq
1126,teilen::V,împărți,bo'lmoq
1127,schicken::V,trimite,yubormoq
1128,bringen::V,aduce,keltirmoq
1129,hinzufügen::V,adăuga,tirkamoq
1130,bekommen::V,obține,olmoq
1131,bekommen::V,dobândi,olmoq
1132,erhalten::V,primi,olmoq
1133,erhalten::V,căpăta,olmoq
1134,nehmen::V,lua,olmoq
1135,wählen::V,opta,saylamoq
1136,wählen::V,alege,saylamoq
1137,auswählen::V,selecta,saylamoq
1138,bewahren::V,păstra,saqlamoq
1139,behindern::V,stingheri,xalal bermoq
1140,verderben::V,strica,xazon qilmoq
1141,beschädigen::V,strica,buzmoq
1142,zerbrechen::V,rupe,sindirmoq
1143,zerbrechen::V,frânge,sindirmoq
1144,zerreißen::V,rupe,yirtmoq
1145,zerreißen::V,sfâșia,yirtmoq
1146,zerstören::V,distruge,vayron qilmoq
1147,verbrennen::V,arde,kuydirmoq
1148,verbrennen::V,incendia,kuydirmoq
1149,geben::V,da,bermoq
1150,reichen::V,întinde,bermoq
1151,schenken::V,dărui,sovg'a qilmoq
1152,versprechen::V,făgădui,va'da bermoq
1153,wünschen::V,ura,orziqmoq
1154,loben::V,lăuda,maqtamoq
1155,küssen::V,săruta,o'pmoq
1156,wiegen::V,legăna,tebratmoq
1157,zudecken::V,acoperi,yopmoq
1158,wecken::V,trezi,uyg'otmoq
1159,wecken::V,deștepta,uyg'otmoq
1160,zeigen::V,arăta,ko'rsatmoq
1161,führen::V,călăuzi,boshlik bo'lmoq
1162,lehren::V,preda,o'rgatmoq
1163,lehren::V,învăța,o'rgatmoq
1164,unterrichten::V,învăța,dars bermoq
1165,unterrichten::V,instrui,dars bermoq
1166,aufziehen::V,crește,o'stirmoq
1167,leiten::V,duce,boshqarmoq
1168,leiten::V,conduce,boshqarmoq
1169,antreiben::V,împinge,shoshiltirmoq
1170,antreiben::V,încuraja,shoshiltirmoq
1171,lassen::V,pune pe să,ruxsat bermoq
1172,einladen::V,invita,taklif kilmoq
1173,vereinigen::V,uni,qo'shmoq
1174,vereinigen::V,întruni,qo'shmoq
1175,besuchen::V,vizita,mehmonga bormoq
1176,besuchen::V,face o vizită,mehmonga bormoq
1177,treffen::V,întâlni,duchor bo'lmoq
1178,sich versammeln::V,se aduna,to'planmoq
1179,spielen::V,se juca,o'ynamoq
1180,singen::V,cânta,yalla qilmoq
1181,tanzen::V,dansa,raqs qilmoq
1182,sich trennen::V,se separa,yakkalanmoq
1183,sich trennen::V,se despărți,yakkalanmoq
1184,verlassen::V,părăsi,qoldirmoq
1185,verlassen::V,abandona,qoldirmoq
1186,retten::V,salva,qutqazmoq
1187,bewachen::V,păzi,qo'rimoq
1188,schützen::V,ocroti,yoniga olmoq
1189,schützen::V,proteja,yoniga olmoq
1190,verteidigen::V,apăra,yoqlamoq
1191,sich schlagen::V,se bate,yoqalashmoq
1192,schießen::V,trage,otmoq
1193,siegen::V,birui,engmoq
1194,siegen::V,învinge,engmoq
1195,ärgern::V,supăra,jahl chiqarmoq
1196,schlagen::V,lovi,urmoq
1197,treten::V,călca,tepmoq
1198,stechen::V,înțepa,qadamoq
1199,stechen::V,împunge,qadamoq
1200,stoßen::V,împinge,turtmoq
1201,stehlen::V,fura,o'g'rilamoq
1202,stören::V,deranja,tebratmoq
1203,belästigen::V,importuna,g'ashini keltirmoq
1204,verbergen::V,ascunde,berkitmoq
1205,täuschen::V,amăgi,aldamoq
1206,betrügen::V,înșela,tirriq qilmoq
1207,töten::V,omorî,o'ldirmoq
1208,wohnen::V,sta,istiqomat qilmoq
1209,wohnen::V,locui,istiqomat qilmoq
1210,arbeiten::V,lucra,ishlamoq
1211,sammeln::V,aduna,yig'moq
1212,sammeln::V,colecționa,yig'moq
1213,pflücken::V,culege,termoq
1214,jagen::V,vâna,ov qilmoq
1215,fischen::V,pescui,baliq ovlamoq
1216,fassen::V,prinde,ilinmoq
1217,hüten::V,paște,boqtirmoq
1218,treiben::V,mână,haydamoq
1219,anbinden::V,lega,bog'lamoq
1220,füttern::V,da de mâncare,edirmoq
1221,melken::V,mulge,sog'moq
1222,hacken::V,toca,chopmoq
1223,hacken::V,sparge,chopmoq
1224,gießen::V,uda,oqizmoq
1225,reifen::V,pârgui,qizarmoq
1226,zubereiten::V,găti,pishirmoq
1227,kochen::V,găti,qaynatmoq
1228,backen::V,coace,yopmoq
1229,braten::V,coace,qovurmoq
1230,umrühren::V,mesteca,atalamoq
1231,stricken::V,împleti,to'qimoq
1232,nähen::V,coase,tikmoq
1233,färben::V,vopsi,bo'yoqlamoq
1234,färben::V,colora,bo'yoqlamoq
1235,reinigen::V,curăți,tozalamoq
1236,waschen::V,spăla,yuvmoq
1237,abwischen::V,șterge,surkamoq
1238,spülen::V,clăti,chaymoq
1239,fegen::V,mătura,cho'tkalamoq
1240,kehren::V,mătura,supurmoq
1241,baden::V,se scălda,cho'milmoq
1242,sich waschen::V,se spăla,yuvinmoq
1243,ausziehen::V,și scoate,echintirmoq
1244,anziehen::V,îmbrăca,kiymoq
1245,sich anziehen::V,se îmbrăca,kiyinmoq
1246,kämmen::V,pieptăna,taramoq
1247,schmücken::V,împodobi,yasatmoq
1248,sagen::V,zice,aytmoq
1249,sagen::V,spune,aytmoq
1250,sprechen::V,vorbi,so'zlamoq
1251,reden::V,vorbi,gapirmoq
1252,reden::V,discuta,gapirmoq
1253,sich unterhalten::V,conversa,suhbatlashmoq
1254,sich unterhalten::V,sta de vorbă,suhbatlashmoq
1255,fragen::V,întreba,so'ramoq
1256,bitten::V,ruga,iltimos qilmoq
1257,erzählen::V,spune,aytib bermoq
1258,erzählen::V,povesti,aytib bermoq
1259,mitteilen::V,comunica,bildirmoq
1260,mitteilen::V,înștiința,bildirmoq
1261,nennen::V,numi,atamoq
1262,nennen::V,chema,atamoq
1263,rufen::V,chema,chaqirmoq
1264,prahlen::V,se făli,gerdaymoq
1265,übersetzen::V,traduce,tarjima qilmoq
1266,denken::V,gândi,o'ylamoq
1267,glauben::V,crede,ishonmoq
1268,bemerken::V,observa,payqamoq
1269,erkennen::V,cunoaște,tanimoq
1270,erkennen::V,recunoaște,tanimoq
1271,begreifen::V,pricepe,tushunmoq
1272,begreifen::V,înțelege,tushunmoq
1273,verstehen::V,înțelege,anglamoq
1274,lernen::V,învăța,o'qimoq
1275,wissen::V,ști,bilmoq
1276,sich erinnern an::V,a-și aminti de,äsni tanimoq
1277,vergessen::V,uita,unutmoq
1278,messen::V,măsura,o'lchamoq
1279,zählen::V,număra,raqamlamoq
1280,rechnen::V,calcula,cho'tlamoq
1281,lesen::V,citi,o'qimoq
1282,malen::V,picta,rasm solmoq
1283,zeichnen::V,desena,chizmoq
1284,schreiben::V,scrie,yozmoq
1285,besitzen::V,avea,ägalamoq
1286,besitzen::V,poseda,ägalamoq
1287,kaufen::V,cumpăra,olmoq
1288,verkaufen::V,vinde,sotmoq
1289,bezahlen::V,plăti,to'lamoq
1290,bezahlen::V,achita,to'lamoq
1291,zahlen::V,plăti,to'lamoq
1292,beherrschen::V,stăpâni,ägalamoq
1293,ertragen::V,răbda,chidamoq
1294,ertragen::V,suporta,chidamoq
