,Concept_ID,bg,lt
822,berühmt::A,известен,garsus
823,fremd::A,чужд,svetimas
824,verschieden::A,разен,įvairus
825,verschieden::A,различен,įvairus
826,nah::A,близък,artimas
827,fern::A,далечен,tolimas
828,linker::A,ляв,kairys
829,rechter::A,прав,dešinys
830,anderer::A,друг,kitas
831,erster::A,пръв,pirmas
832,erster::A,първи,pirmas
833,zweiter::A,втори,antras
834,dritter::A,трети,trečias
835,letzter::A,последен,paskutinis
836,allein::ADV,само,vienas
837,auf einmal::ADV,същевременно,iš karto
838,zusammen::ADV,заедно,kartu
839,zusammen::ADV,заедно,drauge
840,lange::ADV,дълго,ilgai
841,plötzlich::ADV,изведнъж,staiga
842,sofort::ADV,веднага,tuojau
843,später::ADV,по-късно,vėliau
844,später::ADV,по-късно,paskiau
845,jetzt::ADV,сега,dabãr
846,heute::ADV,днес,šiandien
847,morgen::ADV,утре,rytoj
848,bald::ADV,скоро,greitai
849,bald::ADV,скоро,netrukus
850,dann::ADV,после,po to
851,dann::ADV,тогава,po to
852,gestern::ADV,вчера,vakar
853,einst::ADV,някога,kadaise
854,einst::ADV,някога,kitą kartą
855,damals::ADV,тогава,anuomet
856,damals::ADV,тогава,anuokart
857,danach::ADV,после,po to
858,danach::ADV,после,paskui
859,danach::ADV,след това,po to
860,danach::ADV,след това,paskui
861,vorher::ADV,преди,anksčiau
862,vorher::ADV,преди това,anksčiau
863,zuerst::ADV,най-напред,pirma
864,zuerst::ADV,най-напред,iš pradžių̃
865,einmal::ADV,веднъж,kartą
866,einmal::ADV,веднъж,vieną kartą
867,einmal::ADV,един път,kartą
868,einmal::ADV,един път,vieną kartą
869,manchmal::ADV,понякога,kai kada
870,oft::ADV,често,dažnai
871,immer::ADV,винаги,visada
872,immer::ADV,винаги,visuomet
873,niemals::ADV,никога,niekada
874,niemals::ADV,никога,niekuomet
875,hier::ADV,тук,čia
876,hier::ADV,тука,čia
877,hierhin::ADV,насам,šen
878,hierhin::ADV,насам,čionai
879,von hier::ADV,оттук,iš čia
880,von hier::ADV,оттука,iš čia
881,dort::ADV,там,ten
882,dort::ADV,там,tenai
883,dorthin::ADV,натам,ten
884,dorthin::ADV,натам,ten link
885,dorthin::ADV,нататък,ten
886,dorthin::ADV,нататък,ten link
887,geradeaus::ADV,направо,tiesiai
888,vorwärts::ADV,напред,pirmyn
889,rückwärts::ADV,назад,atbulai
890,zurück::ADV,обратно,atgal
891,unten::ADV,долу,žemai
892,unten::ADV,долу,apačioje
893,hinab::ADV,надолу,žemyn
894,oben::ADV,горе,viršuj
895,hinauf::ADV,нагоре,aukštyn
896,hinauf::ADV,нагоре,į viršų
897,überall::ADV,навсякъде,visur
898,nicht::ADV,не,ne
899,ein wenig::ADV,малко,truputį
900,kaum::ADV,едва,vos
901,kaum::ADV,едвам,vos
902,sehr::ADV,много,labai
903,sehr::ADV,много,baisiai
904,sehr::ADV,твърде,labai
905,sehr::ADV,твърде,baisiai
906,so::ADV,тъй,taip
907,so::ADV,така,taip
908,noch::ADV,още,dar
909,nur::ADV,само,tik
910,nur::ADV,само,vien
911,schon::ADV,вече,jau
912,wieder::ADV,пак,vėl
913,wieder::ADV,пак,iš naujo
914,wieder::ADV,отново,vėl
915,wieder::ADV,отново,iš naujo
916,vergebens::ADV,напразно,veltui
917,vergebens::ADV,напразно,bergždžiai
918,vor::PRP,пред,prieš
919,hinter::PRP,зад,už
920,unter::PRP,под,po
921,durch::PRP,през,pro
922,durch::PRP,през,per
923,neben::PRP,до,prie
924,neben::PRP,до,šalia
925,neben::PRP,при,prie
926,neben::PRP,при,šalia
927,zwischen::PRP,между,tarp
928,zwischen::PRP,помежду,tarp
929,wegen::PRP,заради,dėl
930,wegen::PRP,заради,dėlei
931,dies::PRN,този,šis
932,dies::PRN,този,šitas
933,das::PRN,туй,tat
934,das::PRN,това,tat
935,alles::PRN,всичко,visas
936,ich::PRN,аз,aš
937,du::PRN,ти,tu
938,er::PRN,той,jis
939,wir::PRN,ние,mes
940,ihr::PRN,вие,jūs
941,sie::PRN,те,ji
942,sie::PRN,те,jos
943,was::FPRN,що,kas
944,was::FPRN,какво,kas
945,wer::FPRN,кой,kas
946,wo::FADV,къде,kur
947,wohin::FADV,накъде,kur
948,wohin::FADV,накъде,kur link
949,wohin::FADV,накъдето,kur
950,wohin::FADV,накъдето,kur link
951,wie::FADV,как,kaip
952,warum::FADV,защо,kod̃ėl
953,warum::FADV,защо,dėl ko
954,wieviel::FNUM,колко,kiek
955,eins::NUM,един,vienas
956,zwei::NUM,два,du
957,drei::NUM,три,trys
958,vier::NUM,четири,keturi
959,fünf::NUM,пет,penki
960,sechs::NUM,шест,šeši
961,sieben::NUM,седем,septyni
962,acht::NUM,осем,aštuoni
963,neun::NUM,девет,devyni
964,zehn::NUM,десет,dešimt
965,elf::NUM,единайсет,vienuolika
966,elf::NUM,единадесет,vienuolika
967,zwölf::NUM,дванайсет,dvylika
968,zwölf::NUM,дванадесет,dvylika
969,zwanzig::NUM,двайсет,dvidešimt
970,zwanzig::NUM,двадесет,dvidešimt
971,dreißig::NUM,тридесет,trisdešimt
972,vierzig::NUM,четиридесет,keturiasdešimt
973,fünfzig::NUM,петдесет,penkiasdešimt
974,sechzig::NUM,шестдесет,šešiasdešimt
975,siebzig::NUM,седемдесет,septyniasdešimt
976,achtzig::NUM,осемдесет,aštuoniasdešimt
977,neunzig::NUM,деветдесет,devyniasdešimt
978,hundert::NUM,сто,šimtas
979,tausend::NUM,хиляда,tūkstantis
980,und::CNJ,а,ĩr
981,und::CNJ,та,ĩr
982,oder::CNJ,или,ar
983,oder::CNJ,или,arba
984,stehen::V,стоя,stovėti
985,sitzen::V,седя,sėdėti
986,liegen::V,лежа,gulėti
987,hängen::V,вися,kyboti
988,hängen::V,вися,kabėti
989,werden::V,бъда,taptis
990,werden::V,бъда,darytis
991,werden::V,стана,taptis
992,werden::V,стана,darytis
993,passieren::V,случа се,atsitikti
994,passieren::V,случа се,pasitaikyti
995,beginnen::V,започна,prasid́ėti
996,enden::V,свърша,baigtis
997,wechseln::V,променям,keistis
998,wechseln::V,променям,pasikeisti
999,aufgehen[Sonne]::V,изгрея,tekėti
1000,aufgehen[Sonne]::V,изгрея,patekėti
1001,untergehen[Sonne]::V,заляза,leistis
1002,untergehen[Sonne]::V,заляза,nusileisti
1003,scheinen[Sonne]::V,грея,šviesti
1004,scheinen[Sonne]::V,светя,šviesti
1005,donnern::V,гърмя,griausti
1006,donnern::V,гърмя,griaudėti
1007,wehen::V,вея,pūsti
1008,wehen::V,духам,pūsti
1009,strömen::V,тека,lietis
1010,strömen::V,тека,plūsti
1011,strömen::V,лея се,lietis
1012,strömen::V,лея се,plūsti
1013,fließen::V,тека,tekėti
1014,sich drehen::V,въртя се,suktis
1015,sich drehen::V,въртя се,pasisukti
1016,schwanken::V,клатя се,svyruoti
1017,schwingen::V,трептя,suptis
1018,fallen::V,падам,pulti
1019,fallen::V,падам,kristi
1020,brennen::V,горя,degti
1021,rauchen::V,димя,rūkyti
1022,regnen::V,вали дъжд,lyti
1023,gefrieren::V,замръзна,užšalti
1024,tauen::V,топя се,tirpti
1025,schmelzen::V,разтопя се,lydytis
1026,trocknen::V,съхна,džiūti
1027,sieden::V,вря,virti
1028,sieden::V,кипя,virti
1029,faulen::V,гния,pūti
1030,verfaulen::V,изгния,švinkti
1031,reißen::V,напукам се,plyšti
1032,reißen::V,напукам се,trūkti
1033,versinken::V,потъна,skę̃sti
1034,versinken::V,потъна,grimzti
1035,vergehen::V,минавам,praeiti
1036,erscheinen::V,явя се,pasirodyti
1037,verschwinden::V,изчезна,dingti
1038,verschwinden::V,изчезна,išnykti
1039,verschwinden::V,изчезна,pranykti
1040,sinken::V,падна,kristi
1041,abnehmen::V,отслабна,mažėti
1042,abnehmen::V,отслабна,silpnėti
1043,zunehmen::V,нарасна,didėti
1044,zunehmen::V,нарасна,padaugėti
1045,steigen::V,увелича се,kilti
1046,steigen::V,покачвам се,kilti
1047,wachsen::V,раста,augti
1048,glänzen::V,лъщя,blizgėti
1049,glänzen::V,блестя,blizgėti
1050,funkeln::V,искря,žibėti
1051,lärmen::V,шумя,triukšmauti
1052,läuten::V,звъня,skambinti
1053,klingeln::V,звъня,skambinti
1054,klirren::V,звънтя,žvangėti
1055,klirren::V,дрънкам,žvangėti
1056,brausen::V,буча,šniokšti
1057,rauschen::V,шумя,ošti
1058,rauschen::V,шумя,šlamėti
1059,klingen::V,звуча,skardėti
1060,bellen::V,лая,loti
1061,heulen::V,вия,kaukti
1062,heulen::V,вия,staugti
1063,heulen::V,рева,kaukti
1064,heulen::V,рева,staugti
1065,blasen::V,духна,pūsti
1066,pfeifen::V,свиря,švilpti
1067,pfeifen::V,свиря,švilpauti
1068,schreien::V,крещя,šaukti
1069,stöhnen::V,стена,dejuoti
1070,stöhnen::V,стена,aimanuoti
1071,stöhnen::V,пъшкам,dejuoti
1072,stöhnen::V,пъшкам,aimanuoti
1073,zittern::V,треперя,virpėti
1074,leben::V,живея,gyventi
1075,geboren werden::V,родя се,gimti
1076,atmen::V,дишам,alsuoti
1077,atmen::V,дишам,kvėpuoti
1078,trinken::V,пия,gerti
1079,essen::V,ям,valgyti
1080,schlucken::V,гълтам,praryti
1081,müde werden::V,уморя се,nuvargti
1082,müde werden::V,уморя се,privargti
1083,einschlafen::V,заспя,užmigti
1084,schlafen::V,спя,miegoti
1085,aufwachen::V,събудя се,pabusti
1086,aufstehen::V,стана,keltis
1087,aufstehen::V,стана,atsikelti
1088,sich erholen::V,отдъхвам си,pailsėti
1089,sich erholen::V,отдъхвам си,poilsiauti
1090,krank werden::V,заболея,susirgti
1091,krank sein::V,боледувам,sirgti
1092,schmerzen::V,боля,sopėti
1093,schmerzen::V,боля,skaudėti
1094,husten::V,кашлям,kosėti
1095,genesen::V,оздравея,sveikti
1096,genesen::V,оздравея,taisytis
1097,sterben::V,умра,mirti
1098,sterben::V,умра,numirti
1099,umkommen::V,загина,žūti
1100,sich bewegen::V,движа се,judėti
1101,sich bewegen::V,движа се,pasijudinti
1102,sich bewegen::V,мърдам се,judėti
1103,sich bewegen::V,мърдам се,pasijudinti
1104,sich rühren::V,движа се,krutėti
1105,sich erheben::V,стана,pakilti
1106,sich erheben::V,стана,atsikelti
1107,sich setzen::V,седна,sėstis
1108,sich setzen::V,седна,atsisėsti
1109,hinfallen::V,падна,parkristi
1110,hinfallen::V,падна,pargriūti
1111,laufen::V,ходя,eiti
1112,schreiten::V,крача,žengti
1113,schreiten::V,крача,žingsniuoti
1114,spazierengehen::V,разхождам се,pasivaikščioti
1115,eilen::V,бързам,skubėti
1116,sich beeilen::V,побързам,paskub́ėti
1117,sich beeilen::V,побързам,pasiskubinti
1118,sausen::V,тичам,dumti
1119,sausen::V,тичам,lėkti
1120,rennen::V,бягам,bėgti
1121,springen::V,скачам,šokti
1122,klettern::V,катеря се,kopti
1123,schaukeln::V,люлея се,supti
1124,schaukeln::V,люлея се,linguoti
1125,kriechen::V,лазя,ropoti
1126,kriechen::V,лазя,šliaužti
1127,kriechen::V,пълзя,ropoti
1128,kriechen::V,пълзя,šliaužti
1129,schwimmen::V,плувам,plaukti
1130,tauchen::V,гмуркам се,nerti
1131,rudern::V,греба,irtis
1132,rudern::V,греба,irkluoti
1133,fahren::V,пътувам,važiuoti
1134,fahren::V,пътувам,važinėti
1135,fliegen::V,летя,lėkti
1136,fliegen::V,летя,skristi
1137,fliegen::V,хвърча,lėkti
1138,fliegen::V,хвърча,skristi
1139,gehen::V,ида,eiti
1140,gehen::V,вървя,eiti
1141,weggehen::V,отида си,išeiti
1142,abfahren::V,отпътувам,išvykti
1143,abfahren::V,отпътувам,išvažiuoti
1144,anhalten::V,спра се,sustoti
1145,hineingehen::V,влизам,įeiti
1146,eintreten::V,вляза,įžengti
1147,kommen::V,ида,ateiti
1148,kommen::V,дойда,ateiti
1149,ankommen::V,пристигна,ateiti
1150,zurückkommen::V,върна се,grį̃žti
1151,zurückkommen::V,върна се,sugrį̃žti
1152,bleiben::V,остана,likti
1153,bleiben::V,остана,pasilikti
1154,warten::V,чакам,laukti
1155,erwarten::V,очаквам,laukti
1156,suchen::V,търся,ieškoti
1157,finden::V,намеря,rasti
1158,finden::V,намеря,surasti
1159,versuchen::V,опитам,mėginti
1160,vorbereiten::V,подготвя,rengti
1161,lieben::V,любя,myĺėti
1162,mögen::V,обичам,ḿėgti
1163,mögen::V,обичам,patikti
1164,lachen::V,смея се,juoktis
1165,rühren::V,трогна,jaudinti
1166,rühren::V,трогна,graudinti
1167,weinen::V,плача,verkti
1168,schimpfen::V,ругая,bartis
1169,schimpfen::V,псувам,bartis
1170,sich ärgern::V,ядосам се,pykti
1171,sich ärgern::V,ядосам се,apmaudauti
1172,sich fürchten::V,боя се,bijoti
1173,sich fürchten::V,боя се,baimintis
1174,sich fürchten::V,страхувам се,bijoti
1175,sich fürchten::V,страхувам се,baimintis
1176,fürchten::V,боя се от,bijoti
1177,fürchten::V,боя се от,baimintis
1178,fürchten::V,страхувам се от,bijoti
1179,fürchten::V,страхувам се от,baimintis
1180,fliehen::V,бягам,bėgti
1181,fliehen::V,бягам,sprukti
1182,flüchten::V,бягам,pabėgti
1183,flüchten::V,избягам,pabėgti
1184,sehen::V,видя,žiūŕėti
1185,anschauen::V,гледам,žiūŕėti
1186,ansehen::V,поглеждам,žiūrėti į
1187,ansehen::V,поглеждам,pažiūrėti į
1188,hören::V,чувам,girdėti
1189,zuhören::V,слушам,klausytis
1190,probieren::V,опитам,ragauti
1191,probieren::V,опитам,paragauti
1192,riechen::V,подуша,uosti
1193,riechen::V,подуша,užuosti
1194,fühlen::V,усещам,justi
1195,fühlen::V,усещам,jausti
1196,fühlen::V,усещам,pajusti
1197,fühlen::V,чувствувам,justi
1198,fühlen::V,чувствувам,jausti
1199,fühlen::V,чувствувам,pajusti
1200,scheinen::V,изглеждам,rodytis
1201,scheinen::V,изглеждам,atrodyti
1202,zu sehen sein::V,виждам се,pasirodyti
1203,vernehmen::V,доловя,išgirsti
1204,frieren::V,мръзна,šalti
1205,tun::V,правя,daryti
1206,können::V,мога,galėti
1207,können::V,мога,pajėgti
1208,wollen::V,ща,norėti
1209,wollen::V,искам,norėti
1210,anfangen::V,започна,pradėti
1211,anfangen::V,започна,prasid́ėti
1212,beenden::V,свърша,baigti
1213,beenden::V,свърша,užbaigti
1214,beenden::V,завърша,baigti
1215,beenden::V,завърша,užbaigti
1216,aufhören::V,престана,liautis
1217,gelingen::V,успея,pavykti
1218,gelingen::V,успея,pasisekti
1219,gelingen::V,сполуча,pavykti
1220,gelingen::V,сполуча,pasisekti
1221,geraten::V,удам се,nusisekti
1222,öffnen::V,отворя,atverti
1223,öffnen::V,отворя,atidaryti
1224,schließen::V,затворя,uždaryti
1225,stellen::V,поставя,statyti
1226,stellen::V,поставя,pastatyti
1227,setzen::V,туря,sodinti
1228,setzen::V,туря,pasodinti
1229,legen::V,сложа,dėti
1230,legen::V,сложа,pad́ėti
1231,legen::V,слагам,dėti
1232,legen::V,слагам,pad́ėti
1233,berühren::V,докосна,liesti
1234,berühren::V,докосна,paliesti
1235,verbinden::V,свържа,jungti
1236,verbinden::V,свържа,surišti
1237,bedecken::V,покрия,uždengti
1238,aufhängen::V,закача,pakarti
1239,aufhängen::V,закача,pakabinti
1240,anzünden::V,запаля,padegti
1241,aufheben::V,вдигна,pakelti
1242,aufheben::V,повдигна,pakelti
1243,zurücklassen::V,оставя,palikti
1244,verlieren::V,загубя,pamesti
1245,fallen lassen::V,изпусна,atsisakyti
1246,machen::V,направя,dirbti
1247,herstellen::V,произведа,gaminti
1248,bauen::V,строя,statyti
1249,bauen::V,строя,pastatyti
1250,reparieren::V,поправя,taisyti
1251,reparieren::V,поправя,remontuoti
1252,verbessern::V,подобря,gerinti
1253,verbessern::V,подобря,ištaisyti
1254,ändern::V,променя,keisti
1255,ändern::V,променя,pakeisti
1256,graben::V,копая,kasti
1257,beugen::V,прегъна,lenkti
1258,beugen::V,прегъна,palenkti
1259,biegen::V,прегъна,lenkti
1260,biegen::V,прегъна,palenkti
1261,drehen::V,въртя,sukti
1262,wenden::V,обърна,kreipti
1263,wenden::V,обърна,pakreipti
1264,umdrehen::V,обърна,sukti
1265,umdrehen::V,обърна,apversti
1266,heben::V,вдигам,kelti
1267,heben::V,вдигам,pakelti
1268,hochheben::V,издигна,pakelti
1269,ergreifen::V,хвана,čiupti
1270,ergreifen::V,хвана,griebti
1271,ergreifen::V,обхвана,čiupti
1272,ergreifen::V,обхвана,griebti
1273,halten::V,държа,laikyti
1274,halten::V,държа,palaikyti
1275,drücken::V,натискам,spausti
1276,drücken::V,притискам,spausti
1277,schieben::V,тикам,stumti
1278,kratzen::V,одраскам,kasyti
1279,kratzen::V,одраскам,grandyti
1280,lecken::V,лижа,laižyti
1281,lecken::V,ближа,laižyti
1282,beißen::V,хапя,kandžioti
1283,beißen::V,ухапя,kandžioti
1284,abreißen::V,откъсна,nuplėšti
1285,abschneiden::V,отрежа,atpjauti
1286,abschneiden::V,отрежа,atkirpti
1287,binden::V,вържа,rišti
1288,binden::V,вържа,surišti
1289,stecken::V,пъхна,kišti
1290,stecken::V,пъхна,įkišti
1291,brechen::V,троша,lūžti
1292,brechen::V,троша,laužyti
1293,klopfen::V,чукам,belsti
1294,klopfen::V,чукам,barbenti
1295,hauen::V,бия,mušti
1296,kleben::V,лепя,lipdyti
1297,kleben::V,лепя,klijuoti
1298,kleben::V,залепя,lipdyti
1299,kleben::V,залепя,klijuoti
1300,reiben::V,трия,trinti
1301,reiben::V,трия,tarkuoti
1302,reiben::V,търкам,trinti
1303,reiben::V,търкам,tarkuoti
1304,streichen::V,намажа,tepti
1305,streichen::V,намажа,užtepti
1306,schleifen::V,остря,galą́sti
1307,schneiden::V,режа,pjauti
1308,schneiden::V,режа,kirpti
1309,rütteln::V,разтърсвам,purtyti
1310,schütteln::V,клатя,purtyti
1311,schütteln::V,друсам,purtyti
1312,schwenken::V,размахам,mojuoti
1313,schütten::V,сипя,pilti
1314,schütten::V,сипя,berti
1315,füllen::V,напълня,pildyti
1316,füllen::V,напълня,pripildyti
1317,einwickeln::V,увия,įvynioti
1318,einwickeln::V,увия,suvynioti
1319,einwickeln::V,завия,įvynioti
1320,einwickeln::V,завия,suvynioti
1321,tragen::V,нося,nešti
1322,tragen::V,нося,nešioti
1323,schleppen::V,влача,vilkti
1324,ziehen::V,тегля,tempti
1325,ziehen::V,дръпна,tempti
1326,aufbewahren::V,съхраня,laikyti
1327,werfen::V,хвърля,mesti
1328,werfen::V,хвърля,sviesti
1329,fangen::V,ловя,sugauti
1330,fangen::V,уловя,sugauti
1331,packen::V,хвана,čiupti
1332,packen::V,хвана,griebti
1333,verstecken::V,крия,slėpti
1334,verstecken::V,крия,slapstyti
1335,verstecken::V,скрия,slėpti
1336,verstecken::V,скрия,slapstyti
1337,teilen::V,разделя,dalyti
1338,teilen::V,разделя,padalyti
1339,schicken::V,изпращам,sių̃sti
1340,schicken::V,изпращам,pasių̃sti
1341,bringen::V,донеса,atnešti
1342,hinzufügen::V,прибавя,pridėti
1343,bekommen::V,сдобия се,gauti
1344,erhalten::V,получа,gauti
1345,nehmen::V,взема,paimti
1346,wählen::V,избирам,rinkti
1347,wählen::V,избирам,išsirinkti
1348,auswählen::V,избера,išrinkti
1349,bewahren::V,пазя,išsaugoti
1350,behindern::V,преча,trukdyti
1351,behindern::V,спъвам,trukdyti
1352,verderben::V,разваля,sugadinti
1353,beschädigen::V,повредя,žaloti
1354,beschädigen::V,повредя,gadinti
1355,zerbrechen::V,счупя,sukulti
1356,zerbrechen::V,счупя,sudaužyti
1357,zerreißen::V,скъсам,perplėšti
1358,zerreißen::V,скъсам,suplėšyti
1359,zerstören::V,разруша,suardyti
1360,zerstören::V,разруша,sugriauti
1361,verbrennen::V,изгоря,deginti
1362,verbrennen::V,изгоря,sudeginti
1363,geben::V,дам,duoti
1364,geben::V,дам,paduoti
1365,reichen::V,подам,paduoti
1366,schenken::V,подаря,dovanoti
1367,versprechen::V,обещая,žadėti
1368,versprechen::V,обещая,pažadėti
1369,wünschen::V,желая,norėti
1370,wünschen::V,желая,linḱėti
1371,loben::V,хваля,girti
1372,loben::V,хваля,pagirti
1373,küssen::V,целувам,bučiuoti
1374,wiegen::V,люлея,supti
1375,zudecken::V,покрия,užkloti
1376,zudecken::V,покрия,uždengti
1377,wecken::V,събудя,žadinti
1378,zeigen::V,покажа,rodyti
1379,führen::V,водя,vesti
1380,führen::V,водя,vadovauti
1381,führen::V,заведа,vesti
1382,führen::V,заведа,vadovauti
1383,lehren::V,уча,mokyti
1384,lehren::V,уча,išmokyti
1385,unterrichten::V,преподавам,dėstyti
1386,aufziehen::V,отгледам,išauginti
1387,leiten::V,ръководя,valdyti
1388,leiten::V,ръководя,vadovauti
1389,leiten::V,управлявам,valdyti
1390,leiten::V,управлявам,vadovauti
1391,antreiben::V,подкарвам,uiti
1392,antreiben::V,подкарвам,raginti
1393,antreiben::V,подкарвам,skubinti
1394,lassen::V,накарам,paliepti
1395,einladen::V,поканя,kviesti
1396,einladen::V,поканя,pakviesti
1397,vereinigen::V,съединя,sujungti
1398,vereinigen::V,съединя,suvienyti
1399,besuchen::V,посетя,lankyti
1400,besuchen::V,посетя,aplankyti
1401,treffen::V,срещна,sutikti
1402,treffen::V,срещна,pasitikti
1403,sich versammeln::V,събера се,susirinkti
1404,spielen::V,играя,groti
1405,spielen::V,играя,žaisti
1406,singen::V,пея,dainuoti
1407,tanzen::V,танцувам,šokti
1408,sich trennen::V,разделя се,skirtis
1409,sich trennen::V,разделя се,išsiskirti
1410,verlassen::V,напусна,palikti
1411,retten::V,спася,gelbėti
1412,bewachen::V,охранявам,sergėti
1413,schützen::V,запазя,ginti
1414,schützen::V,запазя,apginti
1415,verteidigen::V,защитя,ginti
1416,verteidigen::V,защитя,apginti
1417,sich schlagen::V,бия се,muštis
1418,schießen::V,стрелям,šauti
1419,schießen::V,стрелям,šaudyti
1420,siegen::V,победя,nugalėti
1421,ärgern::V,ядосам,pykinti
1422,schlagen::V,бия,mušti
1423,schlagen::V,бия,smogti
1424,schlagen::V,бия,trenkti
1425,schlagen::V,ударя,mušti
1426,schlagen::V,ударя,smogti
1427,schlagen::V,ударя,trenkti
1428,treten::V,ритам,mygti
1429,stechen::V,бодна,gelti
1430,stechen::V,бодна,smeigti
1431,stoßen::V,бутна,stumti
1432,stoßen::V,бутна,pastumti
1433,stoßen::V,блъсна,stumti
1434,stoßen::V,блъсна,pastumti
1435,stören::V,смутя,trikdyti
1436,belästigen::V,отегча,apsunkinti
1437,belästigen::V,безпокоя,apsunkinti
1438,verbergen::V,скрия,slėpti
1439,verbergen::V,скрия,paslėpti
1440,täuschen::V,измамя,klaidinti
1441,betrügen::V,измамя,apgauti
1442,töten::V,убия,žudyti
1443,töten::V,убия,nužudyti
1444,töten::V,умъртвя,žudyti
1445,töten::V,умъртвя,nužudyti
1446,wohnen::V,живея,gyventi
1447,arbeiten::V,работя,dirbti
1448,arbeiten::V,работя,triūsti
1449,sammeln::V,събера,rinkti
1450,pflücken::V,бера,skinti
1451,pflücken::V,бера,raškyti
1452,pflücken::V,откъсна,skinti
1453,pflücken::V,откъсна,raškyti
1454,jagen::V,ловувам,medžioti
1455,fischen::V,ловя риба,žvejoti
1456,fassen::V,хвана,sučiupti
1457,hüten::V,пазя,ganyti
1458,treiben::V,карам,ginti
1459,anbinden::V,завържа,pririšti
1460,füttern::V,храня,šerti
1461,melken::V,доя,melžti
1462,hacken::V,сека,kapoti
1463,gießen::V,полея,lieti
1464,gießen::V,полея,laistyti
1465,reifen::V,узрея,nokti
1466,reifen::V,узрея,sirpti
1467,zubereiten::V,приготвя,ruošti
1468,zubereiten::V,приготвя,gaminti
1469,kochen::V,варя,virti
1470,kochen::V,варя,virinti
1471,backen::V,пека,kepti
1472,braten::V,пържа,kepti
1473,braten::V,пържа,kepinti
1474,umrühren::V,разбъркам,maišyti
1475,umrühren::V,разбъркам,pamaišyti
1476,stricken::V,плета,megzti
1477,nähen::V,шия,siūti
1478,färben::V,боядисам,dažyti
1479,färben::V,боядисам,nudažyti
1480,reinigen::V,почистя,valyti
1481,reinigen::V,почистя,švarinti
1482,waschen::V,мия,plauti
1483,waschen::V,мия,mazgoti
1484,waschen::V,мия,skalbti
1485,waschen::V,пера,plauti
1486,waschen::V,пера,mazgoti
1487,waschen::V,пера,skalbti
1488,abwischen::V,избърша,nušluostyti
1489,spülen::V,плакна,plauti
1490,spülen::V,плакна,skalauti
1491,fegen::V,измета,šluoti
1492,kehren::V,мета,šluoti
1493,baden::V,къпя се,maudytis
1494,sich waschen::V,мия се,praustis
1495,ausziehen::V,съблека,numauti
1496,ausziehen::V,съблека,nuvilkti
1497,anziehen::V,облека,mauti
1498,anziehen::V,облека,apsivilkti
1499,sich anziehen::V,облека се,rengtis
1500,sich anziehen::V,облека се,apsirengti
1501,kämmen::V,реша,šukuoti
1502,kämmen::V,вчеша,šukuoti
1503,schmücken::V,накича,puošti
1504,schmücken::V,накича,dabinti
1505,schmücken::V,накича,gražinti
1506,sagen::V,кажа,tarti
1507,sprechen::V,говоря,kalbėti
1508,reden::V,говоря,šnekėti
1509,sich unterhalten::V,разговарям,kalbėtis
1510,sich unterhalten::V,разговарям,šnekučiuotis
1511,fragen::V,запитам,klausti
1512,bitten::V,моля,prašyti
1513,erzählen::V,разкажа,pasakoti
1514,mitteilen::V,съобщя,skelbti
1515,mitteilen::V,съобщя,pranešti
1516,nennen::V,нарека,vadinti
1517,nennen::V,нарека,vardyti
1518,rufen::V,викам,šaukti
1519,rufen::V,викам,kviesti
1520,rufen::V,повикам,šaukti
1521,rufen::V,повикам,kviesti
1522,prahlen::V,хваля се,girtis
1523,übersetzen::V,преведа,versti
1524,übersetzen::V,преведа,išversti
1525,denken::V,мисля,galvoti
1526,glauben::V,вярвам,manyti
1527,glauben::V,вярвам,tikėti
1528,bemerken::V,забележа,pamatyti
1529,bemerken::V,забележа,pastebėti
1530,erkennen::V,позная,pažinti
1531,erkennen::V,позная,atpažinti
1532,begreifen::V,схвана,suvokti
1533,verstehen::V,разбера,suprasti
1534,lernen::V,уча се,mokytis
1535,wissen::V,зная,žinoti
1536,sich erinnern an::V,спомня си за,prisiminti
1537,vergessen::V,забравя,užmiršti
1538,messen::V,меря,matuoti
1539,zählen::V,броя,skaičiuoti
1540,rechnen::V,сметна,skaičiuoti
1541,lesen::V,чета,skaityti
1542,malen::V,рисувам,tapyti
1543,zeichnen::V,рисувам,piešti
1544,zeichnen::V,рисувам,žymėti
1545,zeichnen::V,рисувам,braižyti
1546,schreiben::V,пиша,rašyti
1547,besitzen::V,имам,turėti
1548,besitzen::V,притежавам,turėti
1549,kaufen::V,купя,pirkti
1550,kaufen::V,купувам,pirkti
1551,verkaufen::V,продам,parduoti
1552,bezahlen::V,заплатя,apmokėti
1553,zahlen::V,платя,mokėti
1554,beherrschen::V,владея,valdyti
1555,ertragen::V,понеса,kę̃sti
1556,ertragen::V,понеса,pakelti
1557,ertragen::V,понеса,iškę̃sti
1558,Platte::N,,plokštė
1559,Stütze::N,,atrama
1560,Stütze::N,,atspara
1561,stehlen::V,,vogti
