,Concept_ID,sah,ml
609,sanft::A,намчы,സൌമ്യമായ
610,sanft::A,сымнаҕас,സൌമ്യമായ
611,hungrig::A,аччык,വിശപ്പുള്ള
612,krank::A,ыалдьар,അസുഖമുള്ള
613,nackt::A,сыгынньах,നഡമായ
614,traurig::A,санаарҕабыллаах,വിഷമമുള്ള
615,lebendig::A,тыыннаах,ഉപജീവനം
616,gut::A,үтүө,നല്ല
617,gut::A,үчүгэй,നല്ല
618,schlecht::A,куһаҕан,മോശമായ
619,richtig::A,сөп,ശരിയായ
620,schlimm::A,сидьиҥ,വൃത്തികെട്ട
621,schlimm::A,быдьар,വൃത്തികെട്ട
622,wahr::A,кырдьык,ശരിയായ
623,alt::A,былыргы,പഴയ
624,neu::A,саҥа,പുതിയ
625,ehemalig::A,урукку,മുൻ
626,alt[Lebewesen]::A,кырдьаҕас,വയസ്സുള്ള
627,jung::A,эдэр,കൌമാരമായ
628,arm::A,дьадаҥы,പാവപ്പെട്ട
629,reich::A,баай,സമ്പന്നമായ
630,bekannt::A,билэр,പരിചിതമായ
631,berühmt::A,аатырбыт,പ്രശസ്തനായ
632,fremd::A,атын,വൈദേശികമായ
633,verschieden::A,араас,വ്യത്യസ്തമായ
634,nah::A,чугас,അരികത്തുള്ള
635,fern::A,ыраах,അകലെയുള്ള
636,linker::A,хаҥас,അവശേഷിച്ച
637,rechter::A,уҥа,വലത്തേ
638,anderer::A,атын,മറ്റുള്ള
639,erster::A,маҥнайгы,ആദ്യത്തെ
640,zweiter::A,иккис,രണ്ടാം
641,dritter::A,үһүс,മൂന്നാമത്
642,letzter::A,тиһэх,അവസാനത്തെ
643,allein::ADV,соҕотох,തനിച്ചുള്ള
644,auf einmal::ADV,биирдэ,ഉടന്
645,zusammen::ADV,холбуу,ഒരുമിച്ച
646,lange::ADV,уһуннук,നീണ്ട_കാലത്തേയ്ക്ക്
647,plötzlich::ADV,эмискэ,പെട്ടെന്ന്
648,sofort::ADV,тута,തത്ക്ഷണം
649,später::ADV,хойут,പിന്നീട്
650,jetzt::ADV,билигин,ഇപ്പോൾ
651,heute::ADV,бүгүн,ഇന്ന്
652,morgen::ADV,сарсын,നാളെ
653,bald::ADV,өтөр,ഉടനെ
654,dann::ADV,кэнна,അപ്പോൾ
655,gestern::ADV,бэҕэһээ,ഇന്നലെ
656,einst::ADV,биир төгүл,പണ്ടൊരിക്കല്
657,einst::ADV,арай биирдэ,പണ്ടൊരിക്കല്
658,damals::ADV,оччоҕо,അപ്പോൾ
659,danach::ADV,аары,പിന്നീട്
660,danach::ADV,ол кэнниттэн,പിന്നീട്
661,vorher::ADV,урут,മുൻപ്
662,zuerst::ADV,маҥнай,ആദ്യം
663,einmal::ADV,биирдэ,ഒരിക്കൽ
664,manchmal::ADV,арыт,ചിലപ്പോൾ
665,oft::ADV,чаастатык,പലപ്പോഴും
666,immer::ADV,мэлдьи,എപ്പോഴും
667,niemals::ADV,хаһан да,ഒരിക്കലും
668,hier::ADV,маныаха,ഇവിടെ
669,hierhin::ADV,бэттэх,ഇവിടേക്ക്
670,von hier::ADV,мантан,ഇവിടെനിന്ന്
671,dort::ADV,онно,അവിടെ
672,dorthin::ADV,онно,അവിടേക്ക്
673,geradeaus::ADV,быһа,മുമ്പിൽ
674,geradeaus::ADV,быһа,മുമന്നോട്ട്
675,geradeaus::ADV,быһаччы,മുമ്പിൽ
676,geradeaus::ADV,быһаччы,മുമന്നോട്ട്
677,vorwärts::ADV,инники,മുന്നോട്ട്
678,rückwärts::ADV,төттөру,തലതിരിച്ച്
679,zurück::ADV,төттөрү,പുറകിലേക്ക്
680,unten::ADV,аллара,താഴെ
681,hinab::ADV,аллара,താഴേക്ക്
682,oben::ADV,үөһэ,മുകളിൽ
683,hinauf::ADV,өрө,മുകളിൽ
684,hinauf::ADV,үөһэ,മുകളിൽ
685,überall::ADV,бэйдиэ,എല്ലായിടത്തും
686,nicht::ADV,буолбатах,ഇല്ല
687,ein wenig::ADV,кыратык,കുറച്ച്
688,kaum::ADV,нэһиилэ,കഷ്ടിച്ച്
689,sehr::ADV,бэрт,വളരെ
690,sehr::ADV,наһаа,വളരെ
691,so::ADV,оччо,അങ്ങനെ
692,so::ADV,оннук,അങ്ങനെ
693,noch::ADV,өссө,ഇപ്പോഴും
694,nur::ADV,эрэ,മാത്രം
695,nur::ADV,сыччах,മാത്രം
696,schon::ADV,бэлиэр,നേരത്തേ തന്നെ
697,wieder::ADV,эмиэ,വീണ്ടും
698,vergebens::ADV,таак,വിഫല
699,vor::PRP,иннигэр,മുമ്പിൽ
700,hinter::PRP,кэлин,പുറകിൽ
701,unter::PRP,-ҕа,കീഴിൽ
702,unter::PRP,оһох түгэҕэ,കീഴിൽ
703,durch::PRP,курдары,ഉള്ളിലൂടെ
704,neben::PRP,аттыгар,അടുത്ത്
705,zwischen::PRP,ыккардынан,ഇടയ്ക്ക്
706,wegen::PRP,уҥуортан,നിമിത്തം
707,dies::PRN,ити,ഇത്
708,dies::PRN,бу,ഇത്
709,das::PRN,били,അത്
710,alles::PRN,барыта,എല്ലാം
711,ich::PRN,мин,ഞാൻ
712,du::PRN,эн,നിങ്ങൾ
713,er::PRN,кнни,അദ്ദേഹം
714,er::PRN,кнни,അയാൾ
715,er::PRN,кнни,അവൻ
716,er::PRN,кнни,അവർ
717,er::PRN,кнни,അവൾ
718,wir::PRN,биһиги,നമ്മൾ
719,ihr::PRN,эһиги,നിങ്ങൾ
720,sie::PRN,кинилэр,അവർ
721,was::FPRN,туох,എന്ത്
722,wer::FPRN,ким,ആര്
723,wo::FADV,ханна,എവിടെ
724,wohin::FADV,ханна,എവിടേക്ക്
725,wie::FADV,хайдах,എങ്ങനെ
726,warum::FADV,тоҕо,എന്തുകൊണ്ട്
727,wieviel::FNUM,төһө,എത്ര
728,eins::NUM,биир,ഒന്ന്
729,zwei::NUM,икки,രണ്ട്
730,drei::NUM,үс,മൂന്ന്
731,vier::NUM,түөрт,നാല്
732,fünf::NUM,биэс,അഞ്ച്
733,sechs::NUM,алта,ആറ്
734,sieben::NUM,сэттэ,ഏഴ്
735,acht::NUM,аҕыс,എട്ട്
736,neun::NUM,тоҕус,ഒമ്പത്
737,zehn::NUM,уон,പത്ത്
738,elf::NUM,уон биир,പതിനൊന്ന്
739,zwölf::NUM,уон икки,പന്ത്രണ്ട്
740,zwanzig::NUM,сүүрбэ,ഇരുപത്
741,dreißig::NUM,отут,മുപ്പത്
742,vierzig::NUM,түөрт уон,നാൽപ്പത്
743,fünfzig::NUM,биэс уон,അൻപത്
744,sechzig::NUM,алта уон,അറുപത്
745,siebzig::NUM,сэттэ уон,എഴുപത്
746,achtzig::NUM,аҕыс уон,എൺപത്
747,neunzig::NUM,тоҕус уонус,തൊണ്ണൂറ്
748,hundert::NUM,сүүс,നൂറ്
749,tausend::NUM,тыһыынча,ആയിരം
750,und::CNJ,да,ഉം
751,und::CNJ,уонна,ഉം
752,und::CNJ,итиэннэ,ഉം
753,oder::CNJ,эбэтэр,അഥവാ
754,stehen::V,тур,നിൽക്കുക
755,sitzen::V,олор,ഇരിക്കുക
756,liegen::V,сыт,കിടക്കുക
757,hängen::V,санньылый,തൂങ്ങുക
758,werden::V,буол,ആയിത്തീരുക
759,passieren::V,буол,സംഭവിക്കുക
760,beginnen::V,саҕалан,ആരംഭിക്കുക
761,enden::V,бүт,അവസാനിപ്പിക്കുക
762,wechseln::V,уларый,മാറ്റുക
763,aufgehen[Sonne]::V,ой,ഉയരുക
764,untergehen[Sonne]::V,киир,അടുക്കി_വയ്ക്കുക
765,scheinen[Sonne]::V,сырдат,പ്രകാശിക്കുക
766,donnern::V,эт,ഇടിവെട്ടുക
767,wehen::V,үр,വീശുക
768,strömen::V,кутулун,ഒഴുകുക
769,fließen::V,сүүр,ഒഴുകുക
770,sich drehen::V,эргий,ചുറ്റുക
771,sich drehen::V,эргий,കറക്കുക
772,schwanken::V,биэтэҥнээ,ഇരുവശത്തേയ്ക്കും_ആടുക
773,schwingen::V,эйэҥнээ,ആടുക
774,fallen::V,оҕут,വീഴുക
775,brennen::V,умай,കത്തുക
776,rauchen::V,буруолаа,പുകയുക
777,regnen::V,самыырдаа,മഴ_പെയ്യുക
778,gefrieren::V,тоҥ,തണത്ത്_മരവിക്കുക
779,tauen::V,ир,അലിയുക
780,schmelzen::V,уулун,ഉരുകുക
781,trocknen::V,куур,വരളുക
782,sieden::V,оргуй,തിളപ്പിക്കുക
783,faulen::V,сытый,ചീയുക
784,verfaulen::V,сытыйан_хаал,അഴുകുക
785,reißen::V,хайыт,ശബ്ദത്തോടെ_മുറിയുക
786,reißen::V,быһытталан,ശബ്ദത്തോടെ_മുറിയുക
787,versinken::V,тимир,മുക്കുക
788,versinken::V,батылын,മുക്കുക
789,vergehen::V,дьай,കടന്നുപോകുക
790,erscheinen::V,көһүн,പ്രത്യക്ഷപ്പെടുക
791,verschwinden::V,сүт,അദൃശ്യമാകുക
792,sinken::V,намтаа,താഴുക
793,abnehmen::V,аччаа,കുറിയുക
794,zunehmen::V,элбээ,വർദ്ധിക്കുക
795,steigen::V,үрдээ,ഉയരുക
796,wachsen::V,үүн,വളരുക
797,glänzen::V,кылбай,മിന്നുക
798,funkeln::V,күлүмнээ,തിളങ്ങുക
799,funkeln::V,күлүмүрдээ,തിളങ്ങുക
800,lärmen::V,тыаһаа,ശബ്ദമുണ്ടാക്കുക
801,läuten::V,собуоннаа,മണിമുഴങ്ങുക
802,klingeln::V,линкинээ,ചിലമ്പുക
803,klirren::V,айгырат,കിലുക്കുക
804,brausen::V,сирилээ,മുഴങ്ങുക
805,rauschen::V,суугунаа,അനങ്ങുക
806,klingen::V,доргуй,മുഴക്കുക
807,bellen::V,үр,കുരയ്ക്കുക
808,heulen::V,улуй,ഓരിയിടുക
809,blasen::V,үр,ഊതുക
810,pfeifen::V,иһиир,വിസിലടിക്കുക
811,schreien::V,кылан,ആക്രോശിക്കുക
812,schreien::V,хаһыытаа,ആക്രോശിക്കുക
813,stöhnen::V,ынчыктаа,അരക്കം
814,stöhnen::V,ынчыктаа,ആർത്തനാദം
815,zittern::V,титирээ,വിറയ്ക്കുക
816,zittern::V,дьигиһий,വിറയ്ക്കുക
817,leben::V,олор,താമസിക്കുക
818,geboren werden::V,төрөө,ജനിക്കുക
819,atmen::V,тыын,ശ്വസിക്കുക
820,trinken::V,ис,കുടിക്കുക
821,essen::V,аһаа,കഴിക്കുക
822,schlucken::V,ыйыһын,വിഴുങ്ങുക
823,müde werden::V,сылай,ക്ഷീണിക്കുക
824,einschlafen::V,утуйан хаал,നിദ്രിക്കുക
825,schlafen::V,утуй,ഉറങ്ങുക
826,schlafen::V,утуйа сыт,ഉറങ്ങുക
827,aufwachen::V,уһугун,ഉണരുക
828,aufstehen::V,тур,എഴുന്നേൽക്കുക
829,sich erholen::V,сынньан,വിശ്രമിക്കുക
830,krank werden::V,ыарый,ദീനംപിടിക്കുക
831,krank sein::V,ыарый,രോഗികളാകുക
832,krank sein::V,ыарыт,രോഗികളാകുക
833,schmerzen::V,ыарыт,വേദനിക്കുക
834,husten::V,сөтөлүн,ചുമയ്ക്കുക
835,genesen::V,көн,സുഖപ്പെടുക
836,sterben::V,өл,മരിക്കുക
837,umkommen::V,өл,മരിക്കുക
838,umkommen::V,оҕут,മരിക്കുക
839,sich bewegen::V,хамсаа,സ്ഥലം_മാറുക
840,sich rühren::V,хамсаа,ചലിക്കുക
841,sich erheben::V,тур,നിൽക്കുക
842,sich setzen::V,олор,ഇരിക്കുക
843,hinfallen::V,оҕут,വീഴുക
844,laufen::V,хаам,നടക്കുക
845,schreiten::V,атыллаа,നടക്കുക
846,spazierengehen::V,дьаарбай,ഉലാത്തുക
847,eilen::V,тиэтэй,പാഞ്ഞെത്തുക
848,sich beeilen::V,ыксаа,തിരിക്കുകൂട്ടുക
849,sich beeilen::V,ыксаа,തിടുക്കം_കാട്ടുക
850,sausen::V,элээр,കുതിക്കുക
851,rennen::V,сүүрэкэлээ,ഓടുക
852,springen::V,ой,ചാടുക
853,springen::V,ыстан,ചാടുക
854,klettern::V,ытын,കയറുക
855,schaukeln::V,эйэҥнээ,ഇളകുക
856,schaukeln::V,биэрэҥнээ,ഇളകുക
857,kriechen::V,сыыл,പതുങ്ങികയറുക
858,schwimmen::V,уһун,നീന്തുക
859,schwimmen::V,харбаа,നീന്തുക
860,tauchen::V,умус,വെള്ളത്തിലേക്ക് ചാടുക
861,rudern::V,эрт,തുഴയുക
862,fahren::V,айаннаа,വാഹനം ഓടിക്കുക
863,fliegen::V,көт,പറക്കുക
864,gehen::V,бар,പോകുക
865,weggehen::V,бар,വിടുക
866,abfahren::V,бар,പുറപ്പെടുക
867,anhalten::V,тохтоо,നിർത്തുക
868,hineingehen::V,киир,പ്രവേശിക്കുക
869,eintreten::V,киир,പ്രവേശിക്കുക
870,kommen::V,кэл,വരുക
871,ankommen::V,кэл,എത്തിച്ചേരുക
872,ankommen::V,тиий,എത്തിച്ചേരുക
873,zurückkommen::V,төнүн,തിരിച്ചു വരുക
874,bleiben::V,хаал,തുടരുക
875,warten::V,көһүт,കാത്തിരിക്കുക
876,erwarten::V,күүт,പ്രതീക്ഷിക്കുക
877,erwarten::V,көһүт,പ്രതീക്ഷിക്കുക
878,suchen::V,ирдээ,തിരയുക
879,suchen::V,көрдөө,തിരയുക
880,finden::V,бул,കണ്ടെത്തുക
881,versuchen::V,сорун,ശ്രമിക്കുക
882,vorbereiten::V,бэлэмнээ,തയ്യാറെടുക്കുക
883,lieben::V,таптаа,സ്നേഹിക്കുക
884,mögen::V,сөбүл,ഇഷ്ടപ്പെടുക
885,lachen::V,күл,ചിരിക്കുക
886,rühren::V,долгут,ഹൃദയം സ്പർശിക്കുക
887,weinen::V,ытаа,തേങ്ങുക
888,schimpfen::V,үөҕүс,പിറുപിറുക്കുക
889,sich ärgern::V,кыыһыр,കോപിക്കുക
890,sich ärgern::V,кыйахан,കോപിക്കുക
891,sich fürchten::V,куттан,പേടിക്കുക
892,sich fürchten::V,дьиксин,പേടിക്കുക
893,fürchten::V,дьиксин,പേടിക്കുക
894,fürchten::V,куттан,പേടിക്കുക
895,fliehen::V,күрээ,രക്ഷപ്പെടുക
896,flüchten::V,күрээ,രക്ഷപ്പെടുക
897,sehen::V,көр,കാണുക
898,anschauen::V,көр,നോക്കുക
899,ansehen::V,көр,നോക്കുക
900,hören::V,бил,കേൾക്കുക
901,hören::V,иһит,കേൾക്കുക
902,zuhören::V,иһит,ശ്രദ്ധിക്കുക
903,probieren::V,боруобалаан көр,രുചിയുള്ളതായി_തോന്നുക
904,probieren::V,амсайан көр,രുചിയുള്ളതായി_തോന്നുക
905,riechen::V,сытырҕаа,മണത്തു_നോക്കുക
906,fühlen::V,бил,സ്പർശിച്ചറിയുക
907,scheinen::V,көһүн,കാണപ്പെടുക
908,zu sehen sein::V,көһүн,വെളിച്ചപ്പെടുക
909,vernehmen::V,иһит,കേൾക്കുക
910,frieren::V,тоҥ,വിറയ്ക്കുക
911,frieren::V,үлүй,വിറയ്ക്കുക
912,tun::V,гын,ചെയ്യുക
913,können::V,кыай,കഴിയുക
914,wollen::V,баҕар,വേണുക
915,anfangen::V,саҕалаа,തുടങ്ങുക
916,beenden::V,бүтэр,പൂർത്തിയാക്കുക
917,aufhören::V,уурай,നിർത്തുക
918,gelingen::V,сатан,വിജയിക്കുക
919,geraten::V,баар буолан биэр,പരിണമിക്കുക
920,geraten::V,баар буола тус,പരിണമിക്കുക
921,geraten::V,буолан таҕыс,പരിണമിക്കുക
922,öffnen::V,ас,തുറക്കുക
923,schließen::V,сап,അടയ്ക്കുക
924,schließen::V,хатаа,അടയ്ക്കുക
925,stellen::V,уур,വയ്ക്കുക
926,stellen::V,туруор,വയ്ക്കുക
927,setzen::V,туруор,വയ്ക്കുക
928,setzen::V,уур,വയ്ക്കുക
929,legen::V,уур,ഇടുക
930,berühren::V,тыыт,തൊടുക
931,berühren::V,таарый,തൊടുക
932,verbinden::V,кэлгий,ഘടിപ്പിക്കുക
933,bedecken::V,бүрүй,മുടുക
934,aufhängen::V,ыйаа,കെട്ടിതൂക്കുക
935,anzünden::V,умат,കത്തിക്കുക
936,aufheben::V,өрө тарт,പെറുക്കിയെടുക്കുക
937,zurücklassen::V,бырах,വച്ചുപോരുക
938,verlieren::V,сүтэр,നഷ്ടപ്പെടുക
939,fallen lassen::V,түһэр,വീഴ്ത്തുക
940,fallen lassen::V,мүлчү тут,വീഴ്ത്തുക
941,machen::V,оҥор,ഉണ്ടാക്കുക
942,machen::V,оҥоһун,ഉണ്ടാക്കുക
943,herstellen::V,оҥор,ഉൽപാദിപ്പിക്കുക
944,bauen::V,тут,നിർമ്മിക്കുക
945,reparieren::V,абырахтаа,നന്നാക്കുക
946,verbessern::V,тупсар,മെച്ചപ്പെടുക
947,ändern::V,уларыт,മാറ്റംവരുത്തുക
948,graben::V,хас,കുഴിക്കുക
949,beugen::V,бокут,വണങ്ങുക
950,beugen::V,токурут,വണങ്ങുക
951,beugen::V,бүк баттаа,വണങ്ങുക
952,biegen::V,иэх,കുനിയുക
953,biegen::V,өҕүлүннэр,കുനിയുക
954,drehen::V,эргит,തിരിക്കുക
955,drehen::V,эргичит,തിരിക്കുക
956,wenden::V,эргилин,തിരിയുക
957,umdrehen::V,түҥнэр,തിരിയുക
958,heben::V,көтөх,ഉയർത്തുക
959,hochheben::V,таһаар,ഉയർത്തുക
960,ergreifen::V,тут,ബലമായി_പിടിക്കുക
961,halten::V,тут,പിടിക്കുക
962,drücken::V,ык,അമർത്തുക
963,schieben::V,ас,തള്ളുക
964,kratzen::V,кыһыы,ചുരണ്ടുക
965,lecken::V,салаа,നക്കുക
966,beißen::V,ытыр,കടിക്കുക
967,abreißen::V,быһа тарт,കീറിക്കളയുക
968,abreißen::V,туура тарт,കീറിക്കളയുക
969,abschneiden::V,быс,മുറിച്ചുമാറ്റുക
970,abschneiden::V,быһан ыл,മുറിച്ചുമാറ്റുക
971,abschneiden::V,быһа баттаа,മുറിച്ചുമാറ്റുക
972,binden::V,кэлгий,കെട്ടുക
973,stecken::V,батары ас,തുളയ്ക്കുക
974,brechen::V,тоһут,ഉടയുക
975,klopfen::V,тоҥсуй,തട്ടുക
976,hauen::V,оҕус,അടിക്കുക
977,kleben::V,силимнээ,ഒട്ടിക്കുക
978,reiben::V,аал,തിരുമ്മിത്തുടയ്ക്കുക
979,streichen::V,сыбаа,പടർത്തുക
980,schleifen::V,чочуй,പൊടിക്കുക
981,schneiden::V,быс,മുറിക്കുക
982,rütteln::V,иэҕэҥнэт,മുട്ടുക
983,schütteln::V,сахсый,കുലുക്കുക
984,schwenken::V,дайбаа,ആടുക
985,schütten::V,кут,ഒഴിക്കുക
986,füllen::V,толор,നിറയ്ക്കുക
987,einwickeln::V,суулаа,പൊതിയുക
988,tragen::V,ит,വഹിക്കുക
989,schleppen::V,сос,വലിച്ചിഴയ്ക്കുക
990,ziehen::V,тарт,വലിക്കുക
991,aufbewahren::V,уур,വയ്ക്കുക
992,aufbewahren::V,харай,വയ്ക്കുക
993,werfen::V,бырах,എറിയുക
994,fangen::V,хап,പിടിക്കുക
995,packen::V,тут,തട്ടിപ്പറിക്കുക
996,verstecken::V,саһыар,മറയ്ക്കുക
997,teilen::V,үллэр,വിഭജിക്കുക
998,schicken::V,ыыт,അയയ്ക്കുക
999,bringen::V,аҕал,കൊണ്ടുവരുക
1000,hinzufügen::V,эп,കൂട്ടുക
1001,bekommen::V,ыл,കിട്ടുക
1002,bekommen::V,булун,കിട്ടുക
1003,erhalten::V,ыл,സ്വീകരിക്കുക
1004,nehmen::V,ыл,എടുക്കുക
1005,wählen::V,быыбардаа,തിരഞ്ഞെടുക്കുക
1006,auswählen::V,тал,തിരഞ്ഞെടുക്കുക
1007,bewahren::V,харай,പുലർത്തുക
1008,behindern::V,мэһэйдээ,തടയിടുക
1009,verderben::V,буорту гын,നശിപ്പിക്കുക
1010,beschädigen::V,алдьат,ക്ഷതമേൽപ്പിക്കുക
1011,zerbrechen::V,үлтүрүт,ഉടയുക
1012,zerreißen::V,хайыта тарт,കീറുക
1013,zerstören::V,алдьат,നശിപ്പിക്കുക
1014,verbrennen::V,уоттаа,കത്തിനശിക്കുക
1015,verbrennen::V,уоттаа,കത്തിച്ചുകളയുക
1016,geben::V,биэр,കൊടുക്കുക
1017,geben::V,биэр,തരുക
1018,reichen::V,аҕал,കൈമാറുക
1019,schenken::V,бэлэхтээ,സമ്മാനം കൊടുക്കുക
1020,versprechen::V,эрэннэр,വാഗ്ദാനം_നൽകുക
1021,wünschen::V,баҕар,ആഗ്രഹിക്കുക
1022,loben::V,хайҕаа,പുകഴ്ത്തുക
1023,küssen::V,уураа,ഉമ്മവയ്ക്കുക
1024,wiegen::V,бигээ,ഇളകുക
1025,zudecken::V,сап,മുടുക
1026,zudecken::V,бүрүй,മുടുക
1027,wecken::V,уһугуннар,ഉണർത്തുക
1028,zeigen::V,көрдөр,കാണിക്കുക
1029,führen::V,салай,നടത്തുക
1030,lehren::V,үөрэт,പഠിപ്പിക്കുക
1031,unterrichten::V,үөрэт,പരിശീലിപ്പിക്കുക
1032,aufziehen::V,иит,വളർത്തിക്കൊണ്ടുവരുക
1033,leiten::V,салай,നയിക്കുക
1034,antreiben::V,кыһай,പ്രേരിപ്പിക്കുക
1035,lassen::V,күһэй,അനുവദിക്കുക
1036,einladen::V,ыҥыр,ക്ഷണിക്കുക
1037,vereinigen::V,холбоо,കൂടിച്ചേരുക
1038,vereinigen::V,түм,കൂടിച്ചേരുക
1039,besuchen::V,сырыт,സന്ദർശിക്കുക
1040,besuchen::V,билсэ сырыт,സന്ദർശിക്കുക
1041,treffen::V,көрүс,തമ്മിൽ കാണുക
1042,sich versammeln::V,мүһүн,സംയോജിപ്പിക്കുക
1043,sich versammeln::V,түмүс,സംയോജിപ്പിക്കുക
1044,spielen::V,оонньоо,കളിക്കുക
1045,singen::V,ыллаа,പാടുക
1046,tanzen::V,үҥкүүлээ,നൃത്തം ചെയ്യുക
1047,sich trennen::V,араҕыс,നേർപെടുത്തുക
1048,verlassen::V,хааллар,പിൻവാങ്ങുക
1049,retten::V,өрүһүй,രക്ഷിക്കുക
1050,bewachen::V,араҥаччылаа,കാവൽനിൽക്കുക
1051,schützen::V,көмүскээ,പരിരക്ഷിക്കുക
1052,verteidigen::V,көмүскээ,പ്രതിരോധിക്കുക
1053,sich schlagen::V,охсус,കലഹിക്കുക
1054,schießen::V,ытыалаа,വെടിവെക്കുക
1055,siegen::V,хот,വിജയിക്കുക
1056,siegen::V,кыай,വിജയിക്കുക
1057,ärgern::V,кыыһырт,വിഷമിപ്പിക്കുക
1058,schlagen::V,оҕус,അടിക്കുക
1059,treten::V,тэп,തൊഴിക്കുക
1060,stechen::V,кэй,കുത്തുക
1061,stoßen::V,кэп,തള്ളുക
1062,stoßen::V,үтүрүй,തള്ളുക
1063,stehlen::V,уор,മോഷ്ടിക്കുക
1064,stören::V,мэһэйдээ,ശല്യപ്പെടുത്തുക
1065,belästigen::V,батар,മെനക്കെടുക
1066,verbergen::V,кистээ,മറയ്ക്കുക
1067,verbergen::V,кистээ,ഒളിക്കുക
1068,täuschen::V,албыннаа,കബളിപ്പിക്കുക
1069,betrügen::V,албыннаа,ചതിക്കുക
1070,töten::V,өлөр,കൊല്ലുക
1071,wohnen::V,олор,താമസിക്കുക
1072,arbeiten::V,үлэлээ,ജോലിചെയ്യുക
1073,sammeln::V,мус,സഞ്ചയിക്കുക
1074,sammeln::V,хомуй,സഞ്ചയിക്കുക
1075,pflücken::V,үргээ,പറിച്ചെടുക്കുക
1076,jagen::V,бултаа,വേട്ടയാടുക
1077,fischen::V,балыктаа,മീൻ പിടിക്കുക
1078,fassen::V,тут,പിടിക്കുക
1079,hüten::V,манаа,ചേർക്കുക
1080,treiben::V,үүр,വാഹനം_ഓടിക്കുക
1081,anbinden::V,баай,കെട്ടിയിടുക
1082,füttern::V,аһат,തീറ്റുക
1083,melken::V,ыа,പാലുകറക്കുക
1084,hacken::V,кэрт,വെട്ടിമുറിക്കുക
1085,gießen::V,сиигирт,നനയ്ക്കുക
1086,reifen::V,бус,പാകമാകുക
1087,zubereiten::V,бэлэмнээ,പാചകം_ചെയ്യുക
1088,kochen::V,буһар,വേവിക്കുക
1089,backen::V,буһар,ബേക്ക് ചെയ്യുക
1090,braten::V,хооруй,പോരിക്കുക
1091,braten::V,ыһаарылаа,പോരിക്കുക
1092,braten::V,соркуойдаа,പോരിക്കുക
1093,umrühren::V,былаа,ഇളക്കുക
1094,stricken::V,өр,മെടയുക
1095,nähen::V,иистэн,തുന്നുക
1096,färben::V,кырааскалаа,ചായം പൂശുക
1097,reinigen::V,ыраастаа,വൃത്തിയാക്കുക
1098,waschen::V,сууй,കഴുകുക
1099,abwischen::V,сот,തുടയ്ക്കുക
1100,spülen::V,сайҕаа,കഴുകുക
1101,fegen::V,сиппий,അടിച്ചുവാരുക
1102,kehren::V,харбаа,അടിച്ചുവാരുക
1103,baden::V,сөтүөлээ,നീന്തിത്തുടിക്കുക
1104,sich waschen::V,суун,കഴുകുക
1105,ausziehen::V,уһул,ഇഴുക്കുക
1106,anziehen::V,кэтэрт,ഉടുക്കുക
1107,sich anziehen::V,таҥын,ധരിച്ച നേടുകയുക
1108,kämmen::V,тараа,മുടിചീകുക
1109,schmücken::V,симээ,അലങ്കരിക്കുക
1110,sagen::V,диэ,പറയുക
1111,sprechen::V,эт,സംസാരിക്കുക
1112,sprechen::V,саҥар,സംസാരിക്കുക
1113,reden::V,кэпсэт,സംസാരിക്കുക
1114,sich unterhalten::V,кэпсэт,നർമ്മസല്ലാപം നടത്തുക
1115,fragen::V,ыйыт,ചോദിക്കുക
1116,bitten::V,көрдөс,അപേക്ഷിക്കുക
1117,erzählen::V,кэпсээ,പറയുക
1118,erzählen::V,сэһэргээ,പറയുക
1119,mitteilen::V,биллэр,അറിയിക്കുക
1120,nennen::V,ааттаа,പേരിടുക
1121,rufen::V,ыҥыр,വിളിക്കുക
1122,prahlen::V,чабылан,പൊങ്ങച്ചം പറയുക
1123,prahlen::V,киһиргээ,പൊങ്ങച്ചം പറയുക
1124,übersetzen::V,тылбаастаа,പരിഭാഷപ്പെടുത്തുക
1125,denken::V,санаа,ചിന്തിക്കുക
1126,denken::V,толкуйдаа,ചിന്തിക്കുക
1127,glauben::V,итэҕэй,വിശ്വസിക്കുക
1128,bemerken::V,бэлиэтээ,ശ്രദ്ധിക്കുക
1129,erkennen::V,бил,തിരിചറിയുക
1130,begreifen::V,өйдөө,കൈപ്പിടിയിലാക്കുക
1131,verstehen::V,өйдөө,മനസ്സിലാക്കുക
1132,lernen::V,үөрэн,പഠിക്കുക
1133,wissen::V,бил,അറിയുക
1134,sich erinnern an::V,аҕын,ഓർമിക്കുക
1135,vergessen::V,умун,മറക്കുക
1136,messen::V,кэмнээ,അളക്കുക
1137,messen::V,кээмэйдээ,അളക്കുക
1138,zählen::V,аах,എണ്ണിത്തിട്ടപ്പെടുത്തുക
1139,rechnen::V,аах,ഗണിക്കുക
1140,lesen::V,аах,വായിക്കുക
1141,malen::V,уруһуйдаа,ചിത്രം വരയ്ക്കുക
1142,zeichnen::V,уруһуйдаа,വരയ്ക്കുക
1143,schreiben::V,суруй,എഴുതുക
1144,besitzen::V,баһылаа,സ്വന്തമാക്കുക
1145,kaufen::V,атыылас,വാങ്ങുക
1146,verkaufen::V,атыылаа,വിൽക്കുക
1147,bezahlen::V,төлөө,പരിഹാരം ചെയ്യുക
1148,zahlen::V,төлөө,പണം അടയ്ക്കുക
1149,beherrschen::V,баһылаа,ഭരിക്കുക
1150,ertragen::V,тулуй,താങ്ങുക
