,Concept_ID,is,is
217,Wurm::N,ormur,ormur
218,Spinne::N,kónguló,kónguló
219,Ameise::N,maur,maur
220,Laus::N,lús,lús
221,Mücke::N,mý,mý
222,Mücke::N,mý,mýfluga
223,Mücke::N,mýfluga,mý
224,Mücke::N,mýfluga,mýfluga
225,Fliege::N,fluga,fluga
226,Schmetterling::N,fiðrildi,fiðrildi
227,Beere::N,ber,ber
228,Apfel::N,epli,epli
229,Pilz::N,sveppur,sveppur
230,Zwiebel::N,laukur,laukur
231,Saat::N,fræ,fræ
232,Saat::N,fræ,útsæði
233,Saat::N,útsæði,fræ
234,Saat::N,útsæði,útsæði
235,Korn::N,korn,korn
236,Heu::N,hey,hey
237,Schale::N,hýði,hýði
238,Grube::N,gryfja,gryfja
239,Falle::N,gildra,gildra
240,Schlinge::N,snara,snara
241,Spur::N,spor,spor
242,Asche::N,aska,aska
243,Dreck::N,óþverri,óþverri
244,Eisen::N,járn,járn
245,Gold::N,gull,gull
246,Silber::N,silfur,silfur
247,Kohle::N,kol,kol
248,Glas::N,gler,gler
249,Lehm::N,leir,leir
250,Sand::N,sandur,sandur
251,Mensch::N,maður,maður
252,Mensch::N,maður,manneskja
253,Mensch::N,manneskja,maður
254,Mensch::N,manneskja,manneskja
255,Mann::N,maður,maður
256,Mann::N,maður,karlmaður
257,Mann::N,karlmaður,maður
258,Mann::N,karlmaður,karlmaður
259,Frau::N,kona,kona
260,Kind::N,barn,barn
261,Kind::N,barn,krakki
262,Kind::N,krakki,barn
263,Kind::N,krakki,krakki
264,Junge::N,drengur,drengur
265,Mädchen::N,stelpa,stelpa
266,Familie::N,fjölskylda,fjölskylda
267,Großvater::N,afi,afi
268,Großmutter::N,amma,amma
269,Eltern::N,foreldrar,foreldrar
270,Vater::N,faðir,faðir
271,Mutter::N,móðir,móðir
272,Sohn::N,sonur,sonur
273,Tochter::N,dóttir,dóttir
274,Bruder::N,bróðir,bróðir
275,Schwester::N,systir,systir
276,Onkel::N,föðurbróðir,föðurbróðir
277,Tante::N,frænka,frænka
278,Tante::N,frænka,móðursystir
279,Tante::N,móðursystir,frænka
280,Tante::N,móðursystir,móðursystir
281,Ehemann::N,eiginmaður,eiginmaður
282,Ehefrau::N,eiginkona,eiginkona
283,Freude::N,gleði,gleði
284,Gelächter::N,hlátur,hlátur
285,Glück::N,gæfa,gæfa
286,Kummer::N,sorg,sorg
287,Wunsch::N,ósk,ósk
288,Lust::N,fýsn,fýsn
289,Lust::N,fýsn,löngun
290,Lust::N,löngun,fýsn
291,Lust::N,löngun,löngun
292,Geist::N,andi,andi
293,Gedanke::N,hugsun,hugsun
294,Gedächtnis::N,minni,minni
295,Verstand::N,vit,vit
296,Sinn::N,merking,merking
297,Grund::N,ástæða,ástæða
298,Wahrheit::N,sannleikur,sannleikur
299,Gespräch::N,samtal,samtal
300,Märchen::N,ævintýri,ævintýri
301,Erzählung::N,saga,saga
302,Nachricht::N,frétt,frétt
303,Neuigkeit::N,frétt,frétt
304,Name::N,nafn,nafn
305,Rätsel::N,gáta,gáta
306,Rede::N,ræða,ræða
307,Sprache::N,mál,mál
308,Sprache::N,mál,tungumál
309,Sprache::N,tungumál,mál
310,Sprache::N,tungumál,tungumál
311,Stimme::N,rödd,rödd
312,Wort::N,orð,orð
313,Zeichen::N,tákn,tákn
314,Zeichen::N,tákn,merki
315,Zeichen::N,merki,tákn
316,Zeichen::N,merki,merki
317,Ruf::N,kall,kall
318,Lärm::N,hávaði,hávaði
319,Laut::N,hljóð,hljóð
320,Ton::N,tónn,tónn
321,Lied::N,ljóð,ljóð
322,Lied::N,ljóð,söngur
323,Lied::N,söngur,ljóð
324,Lied::N,söngur,söngur
325,Ruhe::N,ró,ró
326,Ruhe::N,ró,kyrrð
327,Ruhe::N,kyrrð,ró
328,Ruhe::N,kyrrð,kyrrð
329,Leute::N,fólk,fólk
330,Volk::N,þjóð,þjóð
331,Arbeit::N,vinna,vinna
332,Gast::N,gestur,gestur
333,Geschenk::N,gjöf,gjöf
334,Spiel::N,leikur,leikur
335,Gesellschaft::N,selskapur,selskapur
336,Hilfe::N,hjálp,hjálp
337,Freund::N,vinur,vinur
338,Kamerad::N,félagi,félagi
339,Angelegenheit::N,mál,mál
340,Angelegenheit::N,mál,málefni
341,Angelegenheit::N,málefni,mál
342,Angelegenheit::N,málefni,málefni
343,Anzahl::N,tala,tala
344,Anzahl::N,tala,fjöldi
345,Anzahl::N,fjöldi,tala
346,Anzahl::N,fjöldi,fjöldi
347,Art::N,tegund,tegund
348,Stück::N,biti,biti
349,Stück::N,biti,stykki
350,Stück::N,stykki,biti
351,Stück::N,stykki,stykki
352,Teil::N,hluti,hluti
353,Teil::N,hluti,partur
354,Teil::N,partur,hluti
355,Teil::N,partur,partur
356,Hälfte::N,helmingur,helmingur
357,Kreis::N,hringur,hringur
358,Kreuz::N,kross,kross
359,Kreuz::N,kross,krossmark
360,Kreuz::N,krossmark,kross
361,Kreuz::N,krossmark,krossmark
362,Linie::N,lína,lína
363,Strich::N,strik,strik
364,Abstand::N,millibil,millibil
365,Entfernung::N,fjarlægð,fjarlægð
366,Gegend::N,hérað,hérað
367,Platz::N,pláss,pláss
368,Ort::N,staður,staður
369,Seite::N,hlið,hlið
370,Mitte::N,miðja,miðja
371,Gegenstand::N,hlutur,hlutur
372,Sache::N,mál,mál
373,Rand::N,brún,brún
374,Kante::N,rönd,rönd
375,Ecke::N,horn,horn
376,Spitze::N,oddur,oddur
377,Ende::N,endi,endi
378,Loch::N,gat,gat
379,Loch::N,gat,hola
380,Loch::N,hola,gat
381,Loch::N,hola,hola
382,Winkel::N,skot,skot
383,Winkel::N,skot,krókur
384,Winkel::N,krókur,skot
385,Winkel::N,krókur,krókur
386,Muster::N,munstur,munstur
387,Größe::N,stærð,stærð
388,Länge::N,lengd,lengd
389,Höhe::N,hæð,hæð
390,Gewicht::N,vigt,vigt
391,Gewicht::N,vigt,þyngd
392,Gewicht::N,þyngd,vigt
393,Gewicht::N,þyngd,þyngd
394,Menge::N,magn,magn
395,Haufen::N,hrúga,hrúga
396,Haufen::N,hrúga,haugur
397,Haufen::N,haugur,hrúga
398,Haufen::N,haugur,haugur
399,Reihe::N,röð,röð
400,Boot::N,bátur,bátur
401,Ruder::N,ár,ár
402,Schlitten::N,sleði,sleði
403,Ski::N,skíði,skíði
404,Lagerfeuer::N,varðeldur,varðeldur
405,Last::N,byrði,byrði
406,Last::N,byrði,farmur
407,Last::N,farmur,byrði
408,Last::N,farmur,farmur
409,Gang::N,ganga,ganga
410,Schritt::N,skref,skref
411,Norden::N,norður,norður
412,Süden::N,suður,suður
413,Westen::N,vestur,vestur
414,Osten::N,austur,austur
415,Holz::N,viður,viður
416,Brett::N,fjöl,fjöl
417,Platte::N,flötur,flötur
418,Stütze::N,stoð,stoð
419,Stange::N,stöng,stöng
420,Stock::N,prik,prik
421,Stock::N,prik,stafur
422,Stock::N,stafur,prik
423,Stock::N,stafur,stafur
424,Stab::N,prik,prik
425,Stab::N,prik,stafur
426,Stab::N,stafur,prik
427,Stab::N,stafur,stafur
428,Rohr::N,rör,rör
429,Rohr::N,rör,pípa
430,Rohr::N,pípa,rör
431,Rohr::N,pípa,pípa
432,Haus::N,hús,hús
433,Heim::N,heimili,heimili
434,Ofen::N,ofn,ofn
435,Fußboden::N,gólf,gólf
436,Tisch::N,borð,borð
437,Stuhl::N,stóll,stóll
438,Wiege::N,vagga,vagga
439,Bett::N,rúm,rúm
440,Bett::N,rúm,hvíla
441,Bett::N,hvíla,rúm
442,Bett::N,hvíla,hvíla
443,Regal::N,hilla,hilla
444,Kiste::N,kassi,kassi
445,Fenster::N,gluggi,gluggi
446,Tür::N,dyr,dyr
447,Tür::N,dyr,hurð
448,Tür::N,hurð,dyr
449,Tür::N,hurð,hurð
450,Tor::N,hlið,hlið
451,Zaun::N,girðing,girðing
452,Zaun::N,girðing,limgarður
453,Zaun::N,limgarður,girðing
454,Zaun::N,limgarður,limgarður
455,Dach::N,þak,þak
456,Leiter::N,stigi,stigi
457,Besen::N,sópur,sópur
458,Spaten::N,spaði,spaði
459,Schaufel::N,skófla,skófla
460,Gabel::N,gaffall,gaffall
461,Löffel::N,skeið,skeið
462,Messer::N,hnífur,hnífur
463,Nagel::N,nögl,nögl
464,Netz::N,net,net
465,Haken::N,krókur,krókur
466,Griff::N,tak,tak
467,Schloss::N,lás,lás
468,Bild::N,mynd,mynd
469,Figur::N,stytta,stytta
470,Puppe::N,brúða,brúða
471,Beutel::N,poki,poki
472,Beutel::N,poki,baggi
473,Beutel::N,baggi,poki
474,Beutel::N,baggi,baggi
475,Bündel::N,böggull,böggull
476,Tasche::N,veski,veski
477,Eimer::N,fata,fata
478,Deckel::N,lok,lok
479,Geschirr::N,leirtau,leirtau
480,Sack::N,sekkur,sekkur
481,Tasse::N,bolli,bolli
482,Topf::N,pottur,pottur
483,Kessel::N,ketill,ketill
484,Essen::N,matur,matur
485,Nahrung::N,fæða,fæða
486,Speise::N,réttur,réttur
487,Speise::N,réttur,matarréttur
488,Speise::N,matarréttur,réttur
489,Speise::N,matarréttur,matarréttur
490,Fleisch::N,kjöt,kjöt
491,Getreide::N,korn,korn
492,Brei::N,grautur,grautur
493,Brot::N,brauð,brauð
494,Scheibe::N,sneið,sneið
495,Fett::N,fita,fita
496,Butter::N,smjör,smjör
497,Öl::N,olía,olía
498,Salz::N,salt,salt
499,Suppe::N,súpa,súpa
500,Honig::N,hunang,hunang
501,Milch::N,mjólk,mjólk
502,Tee::N,te,te
503,Leder::N,skinn,skinn
504,Wolle::N,ull,ull
505,Stoff::N,dúkur,dúkur
506,Nadel::N,nál,nál
507,Faden::N,þráður,þráður
508,Knopf::N,tala,tala
509,Knopf::N,tala,hnappur
510,Knopf::N,hnappur,tala
511,Knopf::N,hnappur,hnappur
512,Knoten::N,hnútur,hnútur
513,Farbe::N,málning,málning
514,Kleidung::N,búningur,búningur
515,Kleidung::N,búningur,klæðnaður
516,Kleidung::N,klæðnaður,búningur
517,Kleidung::N,klæðnaður,klæðnaður
518,Hemd::N,skyrta,skyrta
519,Kragen::N,kragi,kragi
520,Kragen::N,kragi,flibbi
521,Kragen::N,flibbi,kragi
522,Kragen::N,flibbi,flibbi
523,Ärmel::N,ermi,ermi
524,Hose::N,buxur,buxur
525,Gürtel::N,belti,belti
526,Mütze::N,húfa,húfa
527,Schuh::N,skór,skór
528,Stiefel::N,stígvél,stígvél
529,Ring::N,hringur,hringur
530,Band::N,band,band
531,Kamm::N,greiða,greiða
532,Spiegel::N,spegill,spegill
533,Riemen::N,ól,ól
534,Riemen::N,ól,reim
535,Riemen::N,reim,ól
536,Riemen::N,reim,reim
537,Schnur::N,snúra,snúra
538,Leine::N,band,band
539,Decke::N,teppi,teppi
540,Kissen::N,koddi,koddi
541,Tuch::N,klútur,klútur
542,Handtuch::N,þurrka,þurrka
543,Handtuch::N,þurrka,handklæði
544,Handtuch::N,handklæði,þurrka
545,Handtuch::N,handklæði,handklæði
546,Kraft::N,afl,afl
547,Kraft::N,afl,kraftur
548,Kraft::N,kraftur,afl
549,Kraft::N,kraftur,kraftur
550,Stärke::N,styrkur,styrkur
551,Gesundheit::N,heilsa,heilsa
552,Gesundheit::N,heilsa,heilbrigði
553,Gesundheit::N,heilbrigði,heilsa
554,Gesundheit::N,heilbrigði,heilbrigði
555,Krankheit::N,sjúkdómur,sjúkdómur
556,Schmerz::N,sársauki,sársauki
557,Wunde::N,sár,sár
558,Fieber::N,hitasótt,hitasótt
559,Arznei::N,lyf,lyf
560,Brücke::N,brú,brú
561,Brunnen::N,brunnur,brunnur
562,Weide::N,hagi,hagi
563,Pfad::N,stígur,stígur
564,Weg::N,vegur,vegur
565,Straße::N,gata,gata
566,Straße::N,gata,stræti
567,Straße::N,stræti,gata
568,Straße::N,stræti,stræti
569,Dorf::N,þorp,þorp
570,Stadt::N,borg,borg
571,Brief::N,bréf,bréf
572,Buch::N,bók,bók
573,Buchstabe::N,bókstafur,bókstafur
574,Zeitung::N,dagblað,dagblað
575,Leben::N,líf,líf
576,Tod::N,dauði,dauði
577,Grab::N,gröf,gröf
578,Kirche::N,kirkja,kirkja
579,Sünde::N,synd,synd
580,Gott::N,guð,guð
581,Arbeiter::N,verkamaður,verkamaður
582,Chef::N,yfirmaður,yfirmaður
583,Meister::N,meistari,meistari
584,Arzt::N,læknir,læknir
585,Lehrer::N,kennari,kennari
586,Geld::N,peningar,peningar
587,Geschäft::N,viðskipti,viðskipti
588,Laden::N,búð,búð
589,Laden::N,búð,verslun
590,Laden::N,verslun,búð
591,Laden::N,verslun,verslun
592,Preis::N,verð,verð
593,Ware::N,vara,vara
594,Nutzen::N,gagn,gagn
595,Reichtum::N,auður,auður
596,Welt::N,veröld,veröld
597,Land::N,land,land
598,Staat::N,ríki,ríki
599,König::N,konungur,konungur
600,Macht::N,vald,vald
601,Grenze::N,landamæri,landamæri
602,Krieg::N,stríð,stríð
603,Feind::N,fjandmaður,fjandmaður
604,Gewalt::N,ofbeldi,ofbeldi
605,Kampf::N,bardagi,bardagi
606,Bogen[Waffe]::N,bogi,bogi
607,Pfeil::N,ör,ör
608,Gewehr::N,byssa,byssa
609,Fehler::N,villa,villa
610,Lüge::N,lygi,lygi
611,Schaden::N,skemmd,skemmd
612,Unglück::N,óhamingja,óhamingja
613,Schuld::N,sök,sök
614,Alter::N,aldur,aldur
615,Schluss::N,lok,lok
616,Schluss::N,lok,endir
617,Schluss::N,endir,lok
618,Schluss::N,endir,endir
619,Zeit::N,tími,tími
620,Tag::N,dagur,dagur
621,Morgen::N,morgunn,morgunn
622,Mittag::N,hádegi,hádegi
623,Abend::N,kvöld,kvöld
624,Nacht::N,nótt,nótt
625,Woche::N,vika,vika
626,Monat::N,mánuður,mánuður
627,Jahr::N,ár,ár
628,Frühling::N,vor,vor
629,Sommer::N,sumar,sumar
630,Herbst::N,haust,haust
631,Winter::N,vetur,vetur
632,Januar::N,janúar,janúar
633,Februar::N,február,február
634,März::N,mars,mars
635,April::N,apríl,apríl
636,Mai::N,maí,maí
637,Juni::N,júní,júní
638,Juli::N,júlí,júlí
639,August::N,ágúst,ágúst
640,September::N,september,september
641,Oktober::N,október,október
642,November::N,nóvember,nóvember
643,Dezember::N,desember,desember
644,Montag::N,mánudagur,mánudagur
645,Dienstag::N,þriðjudagur,þriðjudagur
646,Mittwoch::N,miðvikudagur,miðvikudagur
647,Donnerstag::N,fimmtudagur,fimmtudagur
648,Freitag::N,föstudagur,föstudagur
649,Samstag::N,laugardagur,laugardagur
650,Sonntag::N,sunnudagur,sunnudagur
651,groß::A,stór,stór
652,klein::A,lítill,lítill
653,lang::A,langur,langur
654,kurz::A,stuttur,stuttur
655,breit::A,breiður,breiður
656,schmal::A,mjór,mjór
657,dicht::A,þéttur,þéttur
658,dick[Gegenstand]::A,þykkur,þykkur
659,dünn::A,þunnur,þunnur
660,fein::A,fíngerður,fíngerður
661,fest::A,fastur,fastur
662,flach::A,flatur,flatur
663,glatt::A,háll,háll
664,glatt::A,háll,sléttur
665,glatt::A,sléttur,háll
666,glatt::A,sléttur,sléttur
667,hart::A,harður,harður
668,weich::A,mjúkur,mjúkur
669,rund::A,kringlóttur,kringlóttur
670,spitz::A,oddhvass,oddhvass
671,scharf::A,beittur,beittur
672,stumpf::A,bitlaus,bitlaus
673,schwer::A,þungur,þungur
674,schön::A,fagur,fagur
675,schön::A,fagur,fallegur
676,schön::A,fallegur,fagur
677,schön::A,fallegur,fallegur
678,heiß::A,heitur,heitur
679,warm::A,hlýr,hlýr
680,warm::A,hlýr,heitur
681,warm::A,heitur,hlýr
682,warm::A,heitur,heitur
683,kalt::A,kaldur,kaldur
684,kühl::A,svalur,svalur
685,frisch::A,frískur,frískur
686,feucht::A,rakur,rakur
687,feucht::A,rakur,þvalur
688,feucht::A,þvalur,rakur
689,feucht::A,þvalur,þvalur
690,nass::A,votur,votur
691,nass::A,votur,blautur
692,nass::A,blautur,votur
693,nass::A,blautur,blautur
694,trocken::A,þurr,þurr
695,voll::A,fullur,fullur
696,leer::A,tómur,tómur
697,offen::A,opinn,opinn
698,geschlossen::A,lokaður,lokaður
699,sauber::A,þrifinn,þrifinn
700,schmutzig::A,óhreinn,óhreinn
701,schmutzig::A,óhreinn,sóðalegur
702,schmutzig::A,sóðalegur,óhreinn
703,schmutzig::A,sóðalegur,sóðalegur
704,roh::A,hrár,hrár
705,reif::A,þroskaður,þroskaður
706,lecker::A,ljúffengur,ljúffengur
707,süß::A,sætur,sætur
708,bitter::A,beiskur,beiskur
709,sauer::A,súr,súr
710,hell::A,bjartur,bjartur
711,dunkel::A,dimmur,dimmur
712,schwarz::A,svartur,svartur
713,weiß::A,hvítur,hvítur
714,rot::A,rauður,rauður
715,gelb::A,gulur,gulur
716,blau::A,blár,blár
717,grün::A,grænn,grænn
718,grau::A,grár,grár
719,bunt::A,marglitur,marglitur
720,billig::A,ódýr,ódýr
721,teuer::A,dýr,dýr
722,wertvoll::A,verðmætur,verðmætur
723,blind::A,blindur,blindur
724,taub::A,heyrnarlaus,heyrnarlaus
725,kräftig::A,öflugur,öflugur
726,stark::A,sterkur,sterkur
727,schwach::A,veill,veill
728,fett::A,feitur,feitur
729,schlank::A,grannur,grannur
730,schlank::A,grannur,spengilegur
731,schlank::A,spengilegur,grannur
732,schlank::A,spengilegur,spengilegur
733,hübsch::A,snotur,snotur
734,hübsch::A,snotur,laglegur
735,hübsch::A,laglegur,snotur
736,hübsch::A,laglegur,laglegur
737,böse::A,illur,illur
738,böse::A,illur,vondur
739,böse::A,vondur,illur
740,böse::A,vondur,vondur
741,dumm::A,heimskur,heimskur
742,faul::A,latur,latur
743,fleißig::A,iðinn,iðinn
744,geizig::A,nískur,nískur
745,klug::A,hygginn,hygginn
746,geschickt::A,fimur,fimur
747,geschickt::A,fimur,laginn
748,geschickt::A,laginn,fimur
749,geschickt::A,laginn,laginn
750,lieb::A,kær,kær
751,lieb::A,kær,ljúfur
752,lieb::A,ljúfur,kær
753,lieb::A,ljúfur,ljúfur
754,lustig::A,kátur,kátur
755,sanft::A,blíður,blíður
756,hungrig::A,soltinn,soltinn
757,hungrig::A,soltinn,hungraður
758,hungrig::A,hungraður,soltinn
759,hungrig::A,hungraður,hungraður
760,krank::A,sjúkur,sjúkur
761,nackt::A,nakinn,nakinn
762,traurig::A,dapur,dapur
763,traurig::A,dapur,hryggur
764,traurig::A,hryggur,dapur
765,traurig::A,hryggur,hryggur
766,lebendig::A,lifandi,lifandi
767,gut::A,góður,góður
768,schlecht::A,slæmur,slæmur
769,schlecht::A,slæmur,lélegur
770,schlecht::A,lélegur,slæmur
771,schlecht::A,lélegur,lélegur
772,richtig::A,réttur,réttur
773,schlimm::A,slæmur,slæmur
774,wahr::A,sannur,sannur
775,alt::A,gamall,gamall
776,neu::A,nýr,nýr
777,ehemalig::A,fyrrverandi,fyrrverandi
778,alt[Lebewesen]::A,gamall,gamall
779,jung::A,ungur,ungur
780,arm::A,vesall,vesall
781,arm::A,vesall,fátækur
782,arm::A,fátækur,vesall
783,arm::A,fátækur,fátækur
784,reich::A,ríkur,ríkur
785,reich::A,ríkur,auðugur
786,reich::A,auðugur,ríkur
787,reich::A,auðugur,auðugur
788,bekannt::A,kunnugur,kunnugur
789,berühmt::A,frægur,frægur
790,fremd::A,framandi,framandi
791,fremd::A,framandi,ókunnugur
792,fremd::A,ókunnugur,framandi
793,fremd::A,ókunnugur,ókunnugur
794,verschieden::A,ýmis,ýmis
795,nah::A,nálægur,nálægur
796,fern::A,fjarri,fjarri
797,fern::A,fjarri,fjarlægur
798,fern::A,fjarlægur,fjarri
799,fern::A,fjarlægur,fjarlægur
800,linker::A,vinstri,vinstri
801,rechter::A,hægri,hægri
802,anderer::A,annar,annar
803,erster::A,fyrsti,fyrsti
804,zweiter::A,annar,annar
805,dritter::A,þriðji,þriðji
806,letzter::A,síðasti,síðasti
807,allein::ADV,einn,einn
808,allein::ADV,einn,aleinn
809,allein::ADV,aleinn,einn
810,allein::ADV,aleinn,aleinn
811,auf einmal::ADV,allt í einu,allt í einu
812,zusammen::ADV,saman,saman
813,lange::ADV,lengi,lengi
814,plötzlich::ADV,skyndilega,skyndilega
815,sofort::ADV,strax,strax
816,sofort::ADV,strax,þegar í stað
817,sofort::ADV,þegar í stað,strax
818,sofort::ADV,þegar í stað,þegar í stað
819,später::ADV,seinna,seinna
820,jetzt::ADV,nú,nú
