,Concept_ID,kl,eu
742,schwarz::A,qernerpoq,beltz
743,weiß::A,qaqorpoq,zuri
744,rot::A,aappaluppoq,gorri
745,gelb::A,sungaarpoq,hori
746,blau::A,tungujorpoq,urdin
747,grün::A,qorsooqqippoq,berde
748,grün::A,qorsooqqippoq,musker
749,grau::A,qaserpoq,urdin
750,grau::A,qaserpoq,urdinabar
751,billig::A,akikippoq,merke
752,wertvoll::A,erlinnarpoq,baliotsu
753,blind::A,tappiippoq,itsu
754,blind::A,isigisaqanngilaq,itsu
755,taub::A,tusilarpoq,gor
756,kräftig::A,pissaq,kementsu
757,kräftig::A,pissarsuaq,kementsu
758,stark::A,sanngivoq,bizkor
759,stark::A,sanngivoq,indartsu
760,schwach::A,nakuippoq,ahul
761,schwach::A,nakuippoq,indargabe
762,fett::A,pualavoq,gizen
763,schlank::A,tuappoq,lerden
764,hübsch::A,aatsialaq,polit
765,böse::A,ajorpoq,tzar
766,böse::A,ajorpoq,gaizto
767,dumm::A,taqajak,lelo
768,dumm::A,taqajak,pello
769,dumm::A,sikkilluppoq,lelo
770,dumm::A,sikkilluppoq,pello
771,dumm::A,qaatusimasaqanngilaq,lelo
772,dumm::A,qaatusimasaqanngilaq,pello
773,faul::A,eqiasuppoq,nagi
774,faul::A,eqiasuppoq,alfer
775,faul::A,eqiattortuvoq,nagi
776,faul::A,eqiattortuvoq,alfer
777,fleißig::A,eqiasuippoq,maratz
778,fleißig::A,eqiasuippoq,lanzale
779,geizig::A,iasilaarpoq,zeken
780,geizig::A,iasilaarpoq,zikoitz
781,geizig::A,tukkuippoq,zeken
782,geizig::A,tukkuippoq,zikoitz
783,klug::A,mallak,zuhur
784,klug::A,ittanneq,zuhur
785,klug::A,kutaappoq,zuhur
786,klug::A,kuttaappoq,zuhur
787,klug::A,qarasagippoq,zuhur
788,lieb::A,akisooq,maite
789,lieb::A,akisooq,laztan
790,lustig::A,piikulavoq,alaitsu
791,sanft::A,isumagippoq,eme
792,sanft::A,isumagippoq,ezti
793,hungrig::A,kaappoq,gose
794,hungrig::A,perlilerpoq,gose
795,krank::A,napparsimavoq,eri
796,krank::A,napparsimavoq,gaixo
797,traurig::A,aliasuppoq,itun
798,traurig::A,aliasuppoq,betilun
799,lebendig::A,uumavoq,bizirik
800,gut::A,ajunngilaq,on
801,schlecht::A,sualuppoq,txar
802,richtig::A,iluarpoq,zuzen
803,schlimm::A,amiilaarnarpoq,larri
804,wahr::A,ilumoorpoq,egiazko
805,alt::A,pisoqaq,zahar
806,neu::A,nutaavoq,berri
807,alt[Lebewesen]::A,utoqqaq,adindun
808,jung::A,inuusuppoq,gazte
809,jung::A,kingulliarsuk,gazte
810,arm::A,piillasoq,txiro
811,arm::A,piillasoq,behartsu
812,arm::A,piitsuuvoq,txiro
813,arm::A,piitsuuvoq,behartsu
814,reich::A,pisuuvoq,dirudun
815,berühmt::A,tusaamasaq,entzun
816,berühmt::A,tusaamasaq,ospetsu
817,fremd::A,ajasoornarpoq,arrotz
818,verschieden::A,allatut,ezberdin
819,verschieden::A,allatut,desberdin
820,verschieden::A,tamalaat,ezberdin
821,verschieden::A,tamalaat,desberdin
822,nah::A,qanippoq,hurre
823,nah::A,qanippoq,hurbil
824,fern::A,ungasippoq,urrun
825,linker::A,saamerleq,ezker
826,rechter::A,innarluissut,eskuin
827,erster::A,siulleq,lehen
828,erster::A,siulleq,aurren
829,zweiter::A,qataatsup tullia,bigarren
830,dritter::A,pingajorarterut,hirugarren
831,letzter::A,kingulleq,azken
832,letzter::A,kingulleq,hondar
833,allein::ADV,kisimiippoq,bakarrik
834,auf einmal::ADV,tassanngaannaq,batera
835,zusammen::ADV,attaasa,elkarrekin
836,zusammen::ADV,attarmik,elkarrekin
837,lange::ADV,akuni,luzaro
838,plötzlich::ADV,tassanngaannaq,bat-batean
839,sofort::ADV,erniinnaq,berehala
840,später::ADV,kingorna,gero
841,jetzt::ADV,maanna,orain
842,jetzt::ADV,massakkut,orain
843,heute::ADV,ullumi,gaur
844,morgen::ADV,aqagu,bihar
845,bald::ADV,erniinnaq,aurki
846,bald::ADV,erniinnaq,laster
847,dann::ADV,taava,ondoren
848,gestern::ADV,ippassaq,atzo
849,einst::ADV,ataatsimik,antzina
850,einst::ADV,ilaanni,antzina
851,damals::ADV,taamani,orduan
852,damals::ADV,taamanikkut,orduan
853,damals::ADV,taassumuunakkut,orduan
854,danach::ADV,taava,gerora
855,danach::ADV,taava,ondoren
856,vorher::ADV,siornagut,lehenago
857,einmal::ADV,ilaanni,behin
858,einmal::ADV,ilaanni,aldi bat
859,einmal::ADV,ataatsimik,behin
860,einmal::ADV,ataatsimik,aldi bat
861,manchmal::ADV,qaqutigu,batzuetan
862,manchmal::ADV,qaqutigu,zenbaitetan
863,manchmal::ADV,qaqutigut,batzuetan
864,manchmal::ADV,qaqutigut,zenbaitetan
865,oft::ADV,akulikitsumik,maiz
866,oft::ADV,akulikitsumik,askotan
867,immer::ADV,tamatigut,beti
868,hier::ADV,maani,hemen
869,hierhin::ADV,maani,hona
870,dorthin::ADV,ikuuna,hara
871,geradeaus::ADV,narlumut,artez
872,vorwärts::ADV,pilangavoc,aurrera
873,rückwärts::ADV,kingumut,atzera
874,rückwärts::ADV,kingumut,atzerantz
875,rückwärts::ADV,tunumut or tunummut,atzera
876,rückwärts::ADV,tunumut or tunummut,atzerantz
877,zurück::ADV,kingumut,atzera
878,zurück::ADV,tunumut or tunummut,atzera
879,unten::ADV,kana,behean
880,hinab::ADV,qiviu,behera
881,hinab::ADV,qiviu,beherantz
882,überall::ADV,tamaginni,edonon
883,überall::ADV,tamani tamaani,edonon
884,kaum::ADV,qaqutigorsuaq,ozta
885,kaum::ADV,qaqutigorsuaq,nekez
886,sehr::ADV,assut,oso
887,noch::ADV,qeratavoq,oraindik
888,schon::ADV,taava-una,ja
889,schon::ADV,taava-una,jada
890,wieder::ADV,kingumut,berriro
891,vergebens::ADV,angiluk,alferrik
892,dies::PRN,manna,hau
893,dies::PRN,matuma,hau
894,das::PRN,ua,hura
895,ich::PRN,uanga,ni
896,du::PRN,illit,zu
897,er::PRN,una,bera
898,wir::PRN,uagut,gu
899,ihr::PRN,ilissi,zuek
900,sie::PRN,uku,berak
901,was::FPRN,aat?,zer
902,wer::FPRN,kikkut,nor
903,wo::FADV,sumi,non
904,wohin::FADV,sumut,nora
905,wie::FADV,qanoq,nola
906,wie::FADV,qanoq,zelan
907,warum::FADV,sooq,zeren
908,warum::FADV,sooq,zergatik
909,wieviel::FNUM,qassit,zenbat
910,wieviel::FNUM,qanoq atsigisumik?,zenbat
911,eins::NUM,ataaseq,bat
912,zwei::NUM,marluk,bi
913,zwei::NUM,marluk,biga
914,drei::NUM,pingasut,hiru
915,vier::NUM,sisamat,lau
916,vier::NUM,qajuusat,lau
917,fünf::NUM,tallimat,bost
918,sechs::NUM,arfineq,sei
919,sechs::NUM,arfinillit,sei
920,sieben::NUM,arfineq-marluk,zazpi
921,acht::NUM,arfineq pingasut,zortzi
922,neun::NUM,qulingiluat,bederatzi
923,neun::NUM,arfineq sisamat,bederatzi
924,zehn::NUM,qulit,hamar
925,elf::NUM,aqqaneq,hamaika
926,zwölf::NUM,aqqaneq-marluk,hamabi
927,zwanzig::NUM,tyve,hogei
928,dreißig::NUM,tredive,hogeita hamar
929,dreißig::NUM,pingasunik qulillit,hogeita hamar
930,vierzig::NUM,fyrre,berrogei
931,fünfzig::NUM,halvtreds,berrogeita hamar
932,fünfzig::NUM,tallimanik qulillit,berrogeita hamar
933,sechzig::NUM,tres,hirurogei
934,siebzig::NUM,halvfjerds,hirurogeita hamar
935,achtzig::NUM,firs,laurogei
936,neunzig::NUM,halvfems,laurogeita hamar
937,hundert::NUM,et hundrede,ehun
938,tausend::NUM,et tusinde,mila
939,und::CNJ,aamma,eta
940,oder::CNJ,imalluunnit,edo
941,stehen::V,sikingavoq,zutik egon
942,sitzen::V,ingippoq,eserita egon
943,liegen::V,nalavoq,etzan
944,liegen::V,aqupivoq,etzan
945,hängen::V,nivinngarpaa,eskegita egon
946,hängen::V,nivinngarpaa,zintzilik egon
947,werden::V,pinngorpoq,bihurtu
948,werden::V,pinngorpoq,bilakatu
949,passieren::V,pivoq,pasatu
950,passieren::V,pivoq,gertatu
951,beginnen::V,aallarnerpaa,hasi
952,enden::V,naggaserpaa,bukatu
953,wechseln::V,immikkut ilivoq,aldatu
954,untergehen[Sonne]::V,ilioqqaasoq,sartu
955,scheinen[Sonne]::V,qinnorpoq,eguzkia egon
956,scheinen[Sonne]::V,qinngorpoq,eguzkia egon
957,donnern::V,kalleq,trumoia jo
958,wehen::V,timmivoq,haizea ibili
959,sich drehen::V,ipippaa,biratu
960,schwanken::V,aalavoq,zabuka ibili
961,schwingen::V,issakajaat or issakatsiaarut,kulunkatu
962,fallen::V,quasivaa,erori
963,brennen::V,seerpoq,sutan egon
964,brennen::V,uuppaa,sutan egon
965,rauchen::V,pujoorpoq,kea bota
966,regnen::V,siallerpoq,euria ari izan
967,gefrieren::V,qiulerpoq,izoztu
968,gefrieren::V,qiulerpoq,hormatu
969,tauen::V,aappoq,gesaldu
970,schmelzen::V,aappoq,urtu
971,schmelzen::V,aatsippaa,urtu
972,trocknen::V,panerserpaa,idortu
973,trocknen::V,panerserpaa,lehortu
974,sieden::V,qalappoq,irakin
975,reißen::V,qulli,eten
976,reißen::V,qulli,tarrat egin
977,reißen::V,alittorpaa,eten
978,reißen::V,alittorpaa,tarrat egin
979,reißen::V,kimillanneq,eten
980,reißen::V,kimillanneq,tarrat egin
981,versinken::V,kivivaa,urperatu
982,versinken::V,apparpoq,urperatu
983,vergehen::V,qaangerpaa,iragan
984,vergehen::V,sarsuppoq,iragan
985,erscheinen::V,takutippoq,agertu
986,sinken::V,kivivaa,beheititu
987,sinken::V,apparpoq,beheititu
988,abnehmen::V,ikillipput,gutxitu
989,abnehmen::V,ikillipput,beheratu
990,zunehmen::V,allisippaa,gora egin
991,steigen::V,allisippaa,igo
992,wachsen::V,allivoq,hazi
993,glänzen::V,qinngorpoq,distiratu
994,glänzen::V,qinnorpoq,distiratu
995,funkeln::V,uisorilavoq,izarniatu
996,läuten::V,avilualaarpoq,jo
997,läuten::V,avilualaarpoq,hots egin
998,klingeln::V,aviluarpoq,txirrina jo
999,klingeln::V,aviluarpaluppoq,txirrina jo
1000,brausen::V,ittuk,marru egin
1001,brausen::V,ittuppoq,marru egin
1002,brausen::V,ittuppaluppoq,marru egin
1003,bellen::V,qiluppoq,zaunkatu
1004,heulen::V,maarpoq,ulu egin
1005,heulen::V,maarpoq,uhuri egin
1006,heulen::V,maalavoq,ulu egin
1007,heulen::V,maalavoq,uhuri egin
1008,heulen::V,miaggoorpoq,ulu egin
1009,heulen::V,miaggoorpoq,uhuri egin
1010,blasen::V,aporneq,ufa egin
1011,blasen::V,aporneq,putz egin
1012,pfeifen::V,siggartartitsivoq,txistu egin
1013,pfeifen::V,siorsulavoq,txistu egin
1014,schreien::V,suaarpoq,oihu egin
1015,schreien::V,suaarpoq,garrasi egin
1016,stöhnen::V,nipiliorpoq,intziri egin
1017,stöhnen::V,nipilliorpoq,intziri egin
1018,zittern::V,qarsulivik,ikara egin
1019,zittern::V,qarsulivik,dar-dar egin
1020,leben::V,inuuvoq,bizi izan
1021,geboren werden::V,inuuvoq,jaio
1022,geboren werden::V,inunngorpoq,jaio
1023,atmen::V,anersaarpoq,hats egin
1024,atmen::V,anersaarpoq,arnasa egin
1025,trinken::V,imerpoq,edan
1026,essen::V,tamorpoq,jan
1027,schlucken::V,tuluarnaq,irentsi
1028,einschlafen::V,sinippoq,lokartu
1029,schlafen::V,sinik,lo egin
1030,aufwachen::V,iterpoq,esnatu
1031,aufwachen::V,iterpoq,atzarri
1032,aufwachen::V,eqqumavoq,esnatu
1033,aufwachen::V,eqqumavoq,atzarri
1034,aufstehen::V,makippoq,jaiki
1035,sich erholen::V,qasuerserpoq,atseden egin
1036,schmerzen::V,anneraa,min egin
1037,schmerzen::V,annernarpoq,min egin
1038,husten::V,quersorpoq,eztul egin
1039,genesen::V,ajunngissivoq,osatu
1040,genesen::V,ilisimmarpoq,osatu
1041,genesen::V,ilorrippoq,osatu
1042,sterben::V,toquvoq,hil
1043,sterben::V,toquvoq,zendu
1044,sich bewegen::V,ingerlavoq,higitu
1045,sich setzen::V,ingippoq,eseri
1046,sich setzen::V,ingippoq,jesarri
1047,laufen::V,arpappoq,ibili
1048,schreiten::V,ingerlavoq,oinkatu
1049,spazierengehen::V,utertakajaarpoq,paseatu
1050,spazierengehen::V,utertakajaarpoq,ostera bat egin
1051,spazierengehen::V,utertakattajaarpoq,paseatu
1052,spazierengehen::V,utertakattajaarpoq,ostera bat egin
1053,eilen::V,qaa qaa,lasterkatu
1054,eilen::V,qiilasaarpoq,lasterkatu
1055,eilen::V,ingerlasaarpaa,lasterkatu
1056,sich beeilen::V,tuaviorpoq,lehiatu
1057,sausen::V,uiguut,ziztu bizian joan
1058,rennen::V,igivoq,lasterka egin
1059,springen::V,upernassaq,jauzi egin
1060,klettern::V,pilaakkeerpoq,igo
1061,schaukeln::V,aalavoq,zabu egin
1062,schaukeln::V,aalavoq,zanbulu egin
1063,schwimmen::V,naluppoq,igerikatu
1064,schwimmen::V,naluppoq,igeri egin
1065,tauchen::V,allorpoq,murgildu
1066,tauchen::V,allorpoq,pulunpatu
1067,rudern::V,ipuppaa,bogatu
1068,rudern::V,ipuppaa,arraun egin
1069,fahren::V,qimusserpoq,joan
1070,fliegen::V,timmivoq,hegaldatu
1071,fliegen::V,timmivoq,hegan egin
1072,weggehen::V,piiarpoq,alde egin
1073,anhalten::V,unitsippaa,geratu
1074,anhalten::V,unitsippaa,gelditu
1075,hineingehen::V,timaappaa,sartu
1076,eintreten::V,allattorpaa,sartu
1077,kommen::V,qaa-,etorri
1078,kommen::V,pivaa,etorri
1079,ankommen::V,tikippoq,heldu
1080,ankommen::V,tikippoq,iritsi
1081,zurückkommen::V,angerlarpoq,itzuli
1082,bleiben::V,uninngavoq,gelditu
1083,warten::V,paavoq,itxaron
1084,warten::V,paavoq,zain egon
1085,warten::V,utaqqivoq,itxaron
1086,warten::V,utaqqivoq,zain egon
1087,suchen::V,nivivaa,bilatu
1088,finden::V,nanivaa,idoro
1089,finden::V,nanivaa,aurkitu
1090,versuchen::V,uuppaa,saiatu
1091,versuchen::V,uuppaa,ahalegindu
1092,versuchen::V,ussersarpaa,saiatu
1093,versuchen::V,ussersarpaa,ahalegindu
1094,vorbereiten::V,piareersarpaa,gertatu
1095,lieben::V,asavaa,maitatu
1096,lieben::V,asavaa,maite izan
1097,mögen::V,akaaraa,laket izan
1098,mögen::V,akaaraa,atsegin izan
1099,rühren::V,qeerlerpaa,hunkitu
1100,weinen::V,qiavoq,negar egin
1101,schimpfen::V,qatimaarpoq,erneguka ari izan
1102,sich ärgern::V,ugguutigaa,ernegatu
1103,sich ärgern::V,ugguutigaa,haserretu
1104,sich fürchten::V,eqqanaarpoq,beldur izan
1105,fürchten::V,ersigaa,beldur izan
1106,fliehen::V,qimaavoq,ihes egin
1107,flüchten::V,allikarfigaa,ihes egin
1108,sehen::V,isigaa,ikusi
1109,ansehen::V,alaatsinaappaa,begiratu
1110,hören::V,tusarpaa,aditu
1111,zuhören::V,naalappoq,entzun
1112,riechen::V,tipippoq,usnatu
1113,riechen::V,tipippoq,usaindu
1114,fühlen::V,misigaa,sentitu
1115,scheinen::V,takutippoq,iruditu
1116,scheinen::V,takutippoq,begitandu
1117,frieren::V,qiiavoq,hotz izan
1118,tun::V,iliorpoq,egin
1119,wollen::V,piumavaa,nahi izan
1120,anfangen::V,pilerpoq,hasi
1121,beenden::V,naggaserpaa,bukatu
1122,aufhören::V,naammatsippaa,utzi
1123,öffnen::V,ammarpaa,ireki
1124,öffnen::V,ammarpaa,zabaldu
1125,schließen::V,matuaa,itxi
1126,stellen::V,ilivaa,ipini
1127,stellen::V,iliorarpai,ipini
1128,stellen::V,ilioqqarpai,ipini
1129,setzen::V,iliorarpai,jesarri
1130,setzen::V,ilioqqarpai,jesarri
1131,legen::V,ilivaa,jarri
1132,berühren::V,attorpaa,ukitu
1133,verbinden::V,taperserpaa,uztartu
1134,bedecken::V,iikkerpaa,estali
1135,bedecken::V,iikkersorpaa,estali
1136,aufhängen::V,inivaa,eseki
1137,aufhängen::V,inivaa,eskegi
1138,aufhängen::V,iniorarpai,eseki
1139,aufhängen::V,iniorarpai,eskegi
1140,anzünden::V,saggaavoq,piztu
1141,aufheben::V,allisippaa,jaso
1142,zurücklassen::V,aallarpoq,atzean utzi
1143,verlieren::V,annaavaa,galdu
1144,fallen lassen::V,nakkaavaa,erortzen utzi
1145,machen::V,iliorpoq,egin
1146,herstellen::V,anillatsippaa,ekoiztu
1147,bauen::V,marrarterpaa,eraiki
1148,reparieren::V,iluarsaappaa,konpondu
1149,verbessern::V,naqqippaa,hobetu
1150,graben::V,assappaa,aitzurtu
1151,beugen::V,qappappoq,makurtu
1152,biegen::V,qappappoq,malgutu
1153,biegen::V,qappappoq,makolatu
1154,wenden::V,assappaa,bihurtu
1155,wenden::V,assakarpoq,bihurtu
1156,umdrehen::V,assakartippaa,biratu
1157,umdrehen::V,assakartippaa,alderantzikatu
1158,heben::V,kivippaa,jaso
1159,heben::V,kivippaa,goratu
1160,hochheben::V,kissumiarpaa,goratu
1161,hochheben::V,kissumiarpaa,altxatu
1162,ergreifen::V,isaappaa,oratu
1163,ergreifen::V,isaguppaa,oratu
1164,halten::V,minarpaa,eutsi
1165,drücken::V,naqittaat,sakatu
1166,kratzen::V,qitsuppaa,hatz egin
1167,kratzen::V,qitsuppaa,hazka egin
1168,lecken::V,aluppaa,miaztu
1169,lecken::V,aluppaa,lamikatu
1170,beißen::V,kiivaa,hozka egin
1171,beißen::V,kiivaa,ausiki egin
1172,abreißen::V,aqqarpaa,kendu
1173,abreißen::V,isaterpaa,kendu
1174,abschneiden::V,kipivaa,moztu
1175,abschneiden::V,kipivaa,pikatu
1176,binden::V,kakkersarpaa,lotu
1177,binden::V,kakkersarpaa,estekatu
1178,stecken::V,kussunneq,sartu
1179,brechen::V,nallorpaa,apurtu
1180,klopfen::V,pattappaa,jo
1181,hauen::V,aqivaa,jo
1182,kleben::V,qaappoq,itsatsi
1183,reiben::V,tagiarpaa,igurtzi
1184,reiben::V,tangiarpaa,igurtzi
1185,streichen::V,erlerpoq,igurtzi
1186,schleifen::V,sequppaa,zorroztu
1187,schneiden::V,uullivoq,moztu
1188,schütteln::V,aalavoq,astindu
1189,schütteln::V,aalavoq,inarrosi
1190,schwenken::V,issarpoq,zabukatu
1191,füllen::V,immerpaa,bete
1192,einwickeln::V,immoqquserpaa,bildu
1193,tragen::V,maqippaa,eroan
1194,tragen::V,maqippaa,eraman
1195,tragen::V,assartorpoq,eroan
1196,tragen::V,assartorpoq,eraman
1197,schleppen::V,assartorpoq,narrastu
1198,schleppen::V,assartorpoq,herrestatu
1199,ziehen::V,kalippaa,tira egin
1200,ziehen::V,kalissarpoq,tira egin
1201,aufbewahren::V,toqqorpaa,gorde
1202,werfen::V,kuivaa,jaurti
1203,werfen::V,kuivaa,aurtiki
1204,fangen::V,anguaa,atzeman
1205,verstecken::V,anngigaa,ostendu
1206,verstecken::V,anngigaa,ezkutatu
1207,teilen::V,agguut,zatitu
1208,teilen::V,agguusersorpaa,zatitu
1209,schicken::V,nassiuppaa,bidali
1210,bringen::V,aggiuppaa,ekarri
1211,bringen::V,nassataraa,ekarri
1212,bekommen::V,tiguaa,jaso
1213,erhalten::V,tiguaa,jaso
1214,nehmen::V,pivoq,hartu
1215,nehmen::V,tiguaa,hartu
1216,bewahren::V,sukkunik simerserpaa,begiratu
1217,verderben::V,asiutippaa,hondatu
1218,verderben::V,piuneerunnerit,hondatu
1219,zerbrechen::V,ukuvoq,apurtu
1220,zerreißen::V,tisavaa,zarratatu
1221,zerreißen::V,alittorpaa,zarratatu
1222,zerstören::V,aserorpaa,suntsitu
1223,verbrennen::V,seerpoq,erre
1224,verbrennen::V,seerpoq,kiskali
1225,geben::V,pivoq,eman
1226,versprechen::V,neriorsorpaa,agindu
1227,wünschen::V,kissaat,opatu
1228,wünschen::V,kissaat,opetsi
1229,loben::V,nersorpaa,laudatu
1230,loben::V,nersorpaa,goraipatu
1231,loben::V,nersornaat,laudatu
1232,loben::V,nersornaat,goraipatu
1233,küssen::V,kunippaa,musu eman
1234,küssen::V,kunissorpaa,musu eman
1235,zudecken::V,majorpaa,estali
1236,wecken::V,itersarpaa,esnatu
1237,wecken::V,itersarpaa,iratzartu
1238,zeigen::V,tikkuuppaa,erakutsi
1239,führen::V,tasissiuppaa,gidatu
1240,führen::V,ilitsersorpaa,gidatu
1241,führen::V,tasissersuuppaa,gidatu
1242,lehren::V,ilinniartippaa,irakatsi
1243,unterrichten::V,ajoqerpaa,eskolak eman
1244,unterrichten::V,ajoqersorpaa,eskolak eman
1245,unterrichten::V,ilinniartitsivoq,eskolak eman
1246,aufziehen::V,inororsarpaa,hazi
1247,leiten::V,iluatsippaa,arteztu
1248,antreiben::V,ikusimmippaa,bulkatu
1249,einladen::V,qaaqquaa,gonbidatu
1250,einladen::V,qaasarpaa,gonbidatu
1251,vereinigen::V,taperserpaa,batu
1252,vereinigen::V,taperserpaa,bateratu
1253,besuchen::V,tikeraarpaa,ikustatu
1254,treffen::V,aporappaa,topatu
1255,sich versammeln::V,majorpoq,bildu
1256,spielen::V,pinnguarpoq,jolastu
1257,singen::V,erinarsorpoq,abestu
1258,singen::V,erinarsorpoq,kantatu
1259,tanzen::V,qitippoq,dantzatu
1260,tanzen::V,qitippoq,dantzan egin
1261,sich trennen::V,immikkoortippaa,banandu
1262,retten::V,annaappaa,salbatu
1263,retten::V,annaappaa,gaizkatu
1264,schützen::V,eriagaa,babestu
1265,schützen::V,eriagaa,gerizatu
1266,schützen::V,pineqartaalivaa,babestu
1267,schützen::V,pineqartaalivaa,gerizatu
1268,schießen::V,aallaavaa,tiro egin
1269,schießen::V,piseriuppaa,tiro egin
1270,ärgern::V,ninngassarpaa,ernegatu
1271,ärgern::V,ninngassarpaa,haserretu
1272,ärgern::V,ninngassaarpaa,ernegatu
1273,ärgern::V,ninngassaarpaa,haserretu
1274,schlagen::V,unatarpaa,jo
1275,schlagen::V,unatarpaa,erauntsi
1276,treten::V,tukerpoq,zapaldu
1277,treten::V,tukerpoq,ostiaktu
1278,stechen::V,iguppaa,sastatu
1279,stechen::V,qasilippoq,sastatu
1280,stoßen::V,ikuserpaa,bultzatu
1281,stoßen::V,ikusimmippaa,bultzatu
1282,stehlen::V,tillippaa,ostu
1283,stehlen::V,tillippaa,lapurtu
1284,stören::V,akornuserpaa,galarazi
1285,verbergen::V,anngigaa,ezkutatu
1286,betrügen::V,peqquserluttuliorfigaa,iruzurtu
1287,töten::V,maappaa,hil
1288,töten::V,maappaa,heriotza eman
1289,töten::V,toquppaa,hil
1290,töten::V,toquppaa,heriotza eman
1291,wohnen::V,najugaqarpoq,bizi izan
1292,arbeiten::V,sulivoq,lan egin
1293,arbeiten::V,sulivoq,behar egin
1294,sammeln::V,katersorpai,bildu
1295,sammeln::V,katersorpai,bildumatu
1296,jagen::V,piniarpoq,ehizatu
1297,fischen::V,aalisarpoq,arrantzatu
1298,fischen::V,aalisarpoq,arrantza egin
1299,anbinden::V,qilerut,estekatu
1300,anbinden::V,qilersorpaa,estekatu
1301,anbinden::V,ungerlatserpaa,estekatu
1302,füttern::V,nerlerpaa,bazkatu
1303,gießen::V,imerterpaa,isuri
1304,kochen::V,igavoq,egosi
1305,braten::V,siappaa,erregosi
1306,umrühren::V,qeerlerpaa,eragin
1307,färben::V,misuppaa,tindatu
1308,reinigen::V,sanniarpaa,ikuzi
1309,reinigen::V,sanniarpaa,garbitu
1310,waschen::V,asappaa,xahutu
1311,waschen::V,asappaa,garbitu
1312,abwischen::V,saligarpaa,xukatu
1313,abwischen::V,saligartorpaa,xukatu
1314,fegen::V,sanngiarpaa,erraztatu
1315,baden::V,uffarpoq,bainatu
1316,baden::V,uffarpoq,bainua hartu
1317,sich waschen::V,uffarpoq,burua garbitu
1318,ausziehen::V,annoraajarpaa,erantzi
1319,anziehen::V,ativaa,jantzi
1320,anziehen::V,atitippaa,jantzi
1321,sich anziehen::V,atisalersorpoq,jantzi
1322,sagen::V,oqarpoq,esan
1323,sprechen::V,oqaluttarpoq,mintzatu
1324,sprechen::V,oqaluttarpoq,hitz egin
1325,reden::V,oqaluppoq,hitz egin
1326,fragen::V,aperaa,galdetu
1327,bitten::V,aperaa,eskatu
1328,bitten::V,aperaa,galdegin
1329,bitten::V,qinnuigaa,eskatu
1330,bitten::V,qinnuigaa,galdegin
1331,erzählen::V,oqaluttuaraa,edestu
1332,erzählen::V,oqaluttuaraa,kontatu
1333,mitteilen::V,oqalualaarpoq,jakinarazi
1334,rufen::V,qaaqquaa,dei egin
1335,prahlen::V,oqqartuvoq,harrokerian ibili
1336,prahlen::V,oqqartuvoq,ahoberokeriak esan
1337,prahlen::V,oqallortuvoq,harrokerian ibili
1338,prahlen::V,oqallortuvoq,ahoberokeriak esan
1339,übersetzen::V,ikaarpoq,itzuli
1340,übersetzen::V,nutserpaa,itzuli
1341,denken::V,isumaqarpoq,pentsatu
1342,denken::V,isumaqarpoq,gogoeta egin
1343,glauben::V,upperaa,sinetsi
1344,glauben::V,isumaqarpoq,sinetsi
1345,erkennen::V,ilisaraa,ezagutu
1346,erkennen::V,ilisaraa,antzeman
1347,verstehen::V,paasivaa,aditu
1348,lernen::V,ilinniarpoq,ikasi
1349,wissen::V,nalunngilaa,jakin
1350,sich erinnern an::V,eqqaavaa,gogoratu
1351,sich erinnern an::V,eqqaavaa,gogoan izan
1352,vergessen::V,puiorpaa,ahaztu
1353,vergessen::V,puiorpaa,ahantzi
1354,messen::V,ussersarpaa,neurtu
1355,zählen::V,kisitsivoq,zenbatu
1356,zählen::V,kisitsivoq,kopuratu
1357,rechnen::V,kisitsivoq,kalkulatu
1358,lesen::V,atuarpoq,irakurri
1359,malen::V,qalipappaa,margotu
1360,schreiben::V,allappoq,idatzi
1361,kaufen::V,pisiaraa,erosi
1362,verkaufen::V,akigaa,saldu
1363,bezahlen::V,akilerpaa,ordaindu
1364,beherrschen::V,inappaa,menpean izan
1365,ertragen::V,ernertaaraa,jasan
1366,ertragen::V,ernertaaraa,pairatu
1367,Nase::N,,sudur
1368,Schnurrbart::N,,bibote
1369,Schnurrbart::N,,sudurpeko
1370,Fuß::N,,oin
1371,Schlaf::N,,lo
1372,Strömung::N,,laster
1373,Moor::N,,zohikaztegi
1374,Wald::N,,baso
1375,Wald::N,,oihan
1376,Anhöhe::N,,garai
1377,Anhöhe::N,,goragune
1378,Gipfel::N,,gain
1379,Gipfel::N,,tontor
1380,Quelle::N,,iturri
1381,Quelle::N,,iturbegi
1382,Festland::N,,lehor
1383,Kiefer[Baum]::N,,ler
1384,Pferd::N,,zaldi
1385,Elch::N,,altze
1386,Schwarm::N,,aldra
1387,Ente::N,,ahate
1388,Barsch::N,,perka
1389,Hecht::N,,lutxo
1390,Wurm::N,,har
1391,Heu::N,,belar ondu
1392,Kummer::N,,xangrin
1393,Kummer::N,,atsekabe
1394,Gespräch::N,,hizketa
1395,Gespräch::N,,elkarrizketa
1396,Spiel::N,,jolas
1397,Gesellschaft::N,,gizarte
1398,Angelegenheit::N,,afera
1399,Anzahl::N,,kopuru
1400,Strich::N,,marra
1401,Gegenstand::N,,gauzaki
1402,Höhe::N,,goiera
1403,Höhe::N,,garaiera
1404,Lagerfeuer::N,,su
1405,Gang::N,,ibilera
1406,Heim::N,,etxe
1407,Heim::N,,etxaleku
1408,Beutel::N,,zorro
