,Concept_ID,mn,fa
782,leer::A,хоосон,خالی
783,offen::A,онгорхой,باز
784,geschlossen::A,битүү,بسته
785,geschlossen::A,хаалтай,بسته
786,sauber::A,цэвэр,پاک
787,sauber::A,цэвэр,تمیز
788,sauber::A,хиргүй,پاک
789,sauber::A,хиргүй,تمیز
790,schmutzig::A,бохир,کثیف
791,schmutzig::A,бохир,آلوده
792,schmutzig::A,хиртэй,کثیف
793,schmutzig::A,хиртэй,آلوده
794,roh::A,түүхий,خام
795,reif::A,болсон,رسیده
796,lecker::A,амттай,لذیذ
797,lecker::A,амттай,خوشمزه
798,süß::A,амттай,شیرین
799,süß::A,чихэрлэг,شیرین
800,bitter::A,гашуун,تلخ
801,sauer::A,эсгэлэн,ترش
802,hell::A,гэгээн,روشن
803,hell::A,гэрэлтэй,روشن
804,dunkel::A,бараан,تاریک
805,dunkel::A,харанхуй,تاریک
806,schwarz::A,хар,سیاه
807,weiß::A,цагаан,سفید
808,rot::A,улаан,سرخ
809,rot::A,улаан,قرمز
810,gelb::A,шар,زرد
811,blau::A,хөх,آبی
812,blau::A,цэнхэр,آبی
813,grün::A,ногоон,سبز
814,grau::A,орог,طوسی
815,grau::A,орог,خاکستری
816,grau::A,саарал,طوسی
817,grau::A,саарал,خاکستری
818,bunt::A,эрээн,رنگارنگ
819,billig::A,хямд,ارزان
820,teuer::A,үнэтэй,گران
821,wertvoll::A,үнэт,قیمتی
822,wertvoll::A,үнэт,گرانبها
823,blind::A,сохор,کور
824,blind::A,сохор,نابینا
825,taub::A,чих хатуу,کر
826,taub::A,чих хатуу,ناشنوا
827,kräftig::A,чийрэг,قوی
828,stark::A,хүчтэй,قوی
829,stark::A,хүчтэй,نیرومند
830,stark::A,чадалтай,قوی
831,stark::A,чадалтай,نیرومند
832,schwach::A,сул,ضعیف
833,fett::A,тарган,چرب
834,fett::A,голигор,چرب
835,schlank::A,голшиг,باریک‌اندام
836,hübsch::A,сайхан,قشنگ
837,hübsch::A,сайхан,خوشگل
838,hübsch::A,хөөрхөн,قشنگ
839,hübsch::A,хөөрхөн,خوشگل
840,böse::A,муу,بد
841,böse::A,хортой,بد
842,dumm::A,тэнэг,احمق
843,faul::A,залхуу,لش
844,faul::A,залхуу,تنبل
845,fleißig::A,чармайлтгай,زرنگ
846,geizig::A,харамч,خسیس
847,klug::A,цэцэн,عاقل
848,klug::A,цэцэн,باهوش
849,geschickt::A,дүйтэй,ماهر
850,lieb::A,хайрт,عزیز
851,lustig::A,цэнгэлтэй,شاد
852,lustig::A,цэнгэлтэй,خوشحال
853,sanft::A,наалинхай,لطیف
854,hungrig::A,өлөн,گرسنه
855,hungrig::A,өлссөн,گرسنه
856,krank::A,өвчтэй,مریض
857,krank::A,өвчтэй,بیمار
858,nackt::A,нүцгэн,لخت
859,nackt::A,нүцгэн,برهنه
860,traurig::A,гунигт,غمگین
861,lebendig::A,амьд,زنده
862,lebendig::A,амьтай,زنده
863,gut::A,сайн,خوب
864,schlecht::A,муу,بد
865,schlecht::A,өөдгүй,بد
866,richtig::A,зөв,درست
867,richtig::A,зүйтэй,درست
868,schlimm::A,муухай,وخيم
869,wahr::A,үнэн,درست
870,wahr::A,үнэн,حقیقی
871,wahr::A,жинхэнэ,درست
872,wahr::A,жинхэнэ,حقیقی
873,alt::A,хуучин,کهنه
874,neu::A,шинэ,نو
875,ehemalig::A,агсан,قبلی
876,ehemalig::A,байсан,قبلی
877,alt[Lebewesen]::A,өвгөн,پیر
878,alt[Lebewesen]::A,хижээл,پیر
879,jung::A,залуу,جوان
880,arm::A,ядуу,فقیر
881,reich::A,баян,پولدار
882,reich::A,баян,ثروتمند
883,reich::A,баялаг,پولدار
884,reich::A,баялаг,ثروتمند
885,bekannt::A,танил,آشنا
886,bekannt::A,танил,معلوم
887,berühmt::A,цуутай,مشهور
888,berühmt::A,алдартай,مشهور
889,fremd::A,харь,خارجی
890,fremd::A,харь,بیگانه
891,fremd::A,гадаад,خارجی
892,fremd::A,гадаад,بیگانه
893,verschieden::A,ондоо,مختلف
894,verschieden::A,ондоо,متفاوت
895,verschieden::A,янз янзын,مختلف
896,verschieden::A,янз янзын,متفاوت
897,nah::A,ойрын,نزدیک
898,nah::A,дөтийн,نزدیک
899,fern::A,холын,دور
900,linker::A,буруу,چپ
901,rechter::A,баруун,راست
902,anderer::A,өөр,دیگر
903,anderer::A,нөгөө,دیگر
904,erster::A,нэгдэх,اول
905,erster::A,нэгдүгээр,اول
906,zweiter::A,хоёрдугаар,دوم
907,dritter::A,гуравдугаар,سوم
908,letzter::A,сүүлийн,آخر
909,allein::ADV,ганцаараа,تنها
910,auf einmal::ADV,нэгмөсөн,همزمان
911,zusammen::ADV,цуг,باهم
912,zusammen::ADV,хамт,باهم
913,lange::ADV,удаан,مدت‌ها
914,lange::ADV,удаан,مدت زیادی
915,plötzlich::ADV,гэнэт,ناگهان
916,sofort::ADV,дороо,فوراً
917,später::ADV,дараа,بعدها
918,jetzt::ADV,өнөө,حالا
919,jetzt::ADV,өнөө,اکنون
920,heute::ADV,өнөө,امروز
921,heute::ADV,өнөөдөр,امروز
922,morgen::ADV,маргааш,فردا
923,morgen::ADV,маргаадар,فردا
924,bald::ADV,түргэн,زود
925,bald::ADV,түргэн,بزودی
926,bald::ADV,удахгүй,زود
927,bald::ADV,удахгүй,بزودی
928,dann::ADV,хожим,سپس
929,dann::ADV,хожим,آنوقت
930,dann::ADV,тэгээд,سپس
931,dann::ADV,тэгээд,آنوقت
932,gestern::ADV,өчигдөр,دیروز
933,einst::ADV,нэг,وقتی
934,einst::ADV,нэг,زمانی
935,damals::ADV,тэгэхэд,آنوقت
936,damals::ADV,тэгэхэд,آنزمان
937,danach::ADV,тэгээд,بعد
938,danach::ADV,дараа нь,بعد
939,vorher::ADV,урьд,قبلاً
940,zuerst::ADV,анх,اول
941,zuerst::ADV,анх,ابتداء
942,zuerst::ADV,эхлээд,اول
943,zuerst::ADV,эхлээд,ابتداء
944,einmal::ADV,нэг удаа,یکدفعه
945,manchmal::ADV,хааяа,گاهی
946,manchmal::ADV,хааяа,بعضی اوقات
947,manchmal::ADV,заримдаа,گاهی
948,manchmal::ADV,заримдаа,بعضی اوقات
949,oft::ADV,олонтоо,اغلب
950,immer::ADV,байнга,همیشه
951,niemals::ADV,хэзээ ч,هرگز
952,niemals::ADV,хэдийд ч,هرگز
953,hier::ADV,энд,اینجا
954,hierhin::ADV,нааш,به اینجا
955,von hier::ADV,эндээс,از اینجا
956,dort::ADV,тэнд,آنجا
957,dorthin::ADV,тийш,به آنجا
958,geradeaus::ADV,шулуун,راست
959,vorwärts::ADV,урагшаа,جلو
960,vorwärts::ADV,урагшаа,به پیش
961,rückwärts::ADV,буцаан,عقب
962,rückwärts::ADV,сөөргөө,عقب
963,zurück::ADV,буцаж,پس
964,zurück::ADV,буцаж,عقب
965,zurück::ADV,буцаж,بالعکس
966,zurück::ADV,гэдрэг,پس
967,zurück::ADV,гэдрэг,عقب
968,zurück::ADV,гэдрэг,بالعکس
969,unten::ADV,дор,زیر
970,unten::ADV,дор,پایین
971,hinab::ADV,уруу,به پایین
972,oben::ADV,дээр,بالا
973,hinauf::ADV,өөд,به بالا
974,hinauf::ADV,дээш,به بالا
975,überall::ADV,хааяагүй,همه‌جا
976,überall::ADV,энд тэндгүй,همه‌جا
977,nicht::ADV,эс,نه
978,nicht::ADV,-гүй,نه
979,ein wenig::ADV,жаахан,کمی
980,kaum::ADV,арай,به سختی
981,kaum::ADV,арай гэж,به سختی
982,sehr::ADV,тун,خیلی
983,sehr::ADV,тун,بسیار
984,so::ADV,тэгж,چنین
985,so::ADV,тэгж,اینطور
986,so::ADV,ингээд,چنین
987,so::ADV,ингээд,اینطور
988,noch::ADV,дахин,هنوز
989,noch::ADV,дахиад,هنوز
990,nur::ADV,зөвхөн,فقط
991,nur::ADV,зөвхөн,تنها
992,nur::ADV,гагцхүү,فقط
993,nur::ADV,гагцхүү,تنها
994,schon::ADV,нэгэнт,قبلاً
995,schon::ADV,нэгэнт,به این زودی
996,wieder::ADV,дахин,باز
997,wieder::ADV,дахин,دوباره
998,wieder::ADV,дахиад,باز
999,wieder::ADV,дахиад,دوباره
1000,vergebens::ADV,хий,بیهوده
1001,vor::PRP,өмнө,در جلوی
1002,hinter::PRP,ард,پشت
1003,unter::PRP,доор,تحت
1004,durch::PRP,дундуур,از وسط
1005,durch::PRP,дундуур,از ميان
1006,neben::PRP,хажууд,کنار
1007,neben::PRP,хажууд,پهلوی
1008,zwischen::PRP,завсар,بین
1009,zwischen::PRP,завсар,میان
1010,zwischen::PRP,хооронд,بین
1011,zwischen::PRP,хооронд,میان
1012,wegen::PRP,төлөө,برای
1013,wegen::PRP,төлөө,بخاطر
1014,wegen::PRP,дээрээс,برای
1015,wegen::PRP,дээрээс,بخاطر
1016,dies::PRN,энэ,این
1017,das::PRN,тэр,آن
1018,alles::PRN,цөм,تمام
1019,alles::PRN,цөм,همه‌چیر
1020,alles::PRN,бүгд,تمام
1021,alles::PRN,бүгд,همه‌چیر
1022,ich::PRN,би,من
1023,du::PRN,чи,تو
1024,er::PRN,тэр,او
1025,er::PRN,тэр хүн,او
1026,wir::PRN,бид,ما
1027,ihr::PRN,та нар,شما
1028,sie::PRN,тэд,آنها
1029,was::FPRN,юу,چه
1030,wer::FPRN,хэн,کی
1031,wo::FADV,хаа,کجا
1032,wo::FADV,хаана,کجا
1033,wohin::FADV,хааш,بکجا
1034,wohin::FADV,хаана,بکجا
1035,wie::FADV,яаж,چطور
1036,wie::FADV,яаж,چگونه
1037,wie::FADV,хэрхэн,چطور
1038,wie::FADV,хэрхэн,چگونه
1039,warum::FADV,юунд,چرا
1040,warum::FADV,юунд,برای چه
1041,warum::FADV,яагаад,چرا
1042,warum::FADV,яагаад,برای چه
1043,wieviel::FNUM,хэдий,چند
1044,wieviel::FNUM,хэдий,چقدر
1045,wieviel::FNUM,хэд,چند
1046,wieviel::FNUM,хэд,چقدر
1047,eins::NUM,нэг,یک
1048,zwei::NUM,хоёр,دو
1049,drei::NUM,гурав,سه
1050,vier::NUM,дөрөв,چهار
1051,fünf::NUM,тав,پنج
1052,sechs::NUM,зургаа,شش
1053,sieben::NUM,долоо,هفت
1054,acht::NUM,найм,هشت
1055,neun::NUM,ес,نه
1056,zehn::NUM,арав,ده
1057,elf::NUM,арван нэг,یازده
1058,zwölf::NUM,арван хоёр,دوازده
1059,zwanzig::NUM,хорь,بیست
1060,dreißig::NUM,гуч,سی
1061,vierzig::NUM,дөч,چهل
1062,fünfzig::NUM,тавь,پنجاه
1063,sechzig::NUM,жар,شصت
1064,siebzig::NUM,дал,هفتاد
1065,achtzig::NUM,ная,هشتاد
1066,neunzig::NUM,ер,نود
1067,hundert::NUM,зуу,صد
1068,tausend::NUM,мянга,هزار
1069,und::CNJ,ч,و
1070,und::CNJ,болон,و
1071,oder::CNJ,буюу,یا
1072,stehen::V,зогсох,ایستادن
1073,sitzen::V,суух,نشستن
1074,liegen::V,хэвтэх,خوابیدن
1075,liegen::V,хэвтэх,دراز کشیدن
1076,hängen::V,өлгөөтэй байх,آویزان بودن
1077,hängen::V,дүүжлээтэй байх,آویزان بودن
1078,werden::V,болох,شدن
1079,passieren::V,тохиох,گذشتن
1080,passieren::V,тохиох,اتفاق افتادن
1081,beginnen::V,эхлэх,شروع شدن
1082,enden::V,дүүрэх,تمام شدن
1083,wechseln::V,хувирах,عوض شدن
1084,aufgehen[Sonne]::V,мандах,برآمدن
1085,aufgehen[Sonne]::V,мандах,طلوع کردن
1086,untergehen[Sonne]::V,жаргах,غروب کردن
1087,scheinen[Sonne]::V,гэрэлтэх,تابیدن
1088,donnern::V,дуугарах,رعد زدن
1089,wehen::V,салхилах,دمیدن
1090,wehen::V,хөөрөгдөх,دمیدن
1091,strömen::V,гүйх,روان شدن
1092,strömen::V,урсах,روان شدن
1093,fließen::V,урсах,روان شدن
1094,sich drehen::V,эргэлдэх,چرخیدن
1095,schwanken::V,хэлбэлзэх,خم و راست شدن
1096,schwingen::V,ганхах,تاب خوردن
1097,schwingen::V,ганхах,نوسان کردن
1098,schwingen::V,хэлбэлзэх,تاب خوردن
1099,schwingen::V,хэлбэлзэх,نوسان کردن
1100,fallen::V,унах,افتادن
1101,fallen::V,унах,سقوط کردن
1102,brennen::V,шатах,سوزاندن
1103,rauchen::V,баагих,دود کردن
1104,regnen::V,бороо орно,باران آمدن
1105,gefrieren::V,хөлдөх,یخ بستن
1106,tauen::V,хайлах,آب شدن
1107,schmelzen::V,уярах,آب شدن
1108,trocknen::V,хатах,خشک شدن
1109,sieden::V,буцлах,جوشیدن
1110,sieden::V,даргилах,جوشیدن
1111,faulen::V,үжрэх,فاسد شدن
1112,faulen::V,өмхийрөх,فاسد شدن
1113,verfaulen::V,бээх,پوسیدن
1114,verfaulen::V,өгрөх,پوسیدن
1115,reißen::V,цуурах,پاره شدن
1116,versinken::V,живэх,غرق شدن
1117,vergehen::V,нөгчих,گذشتن
1118,vergehen::V,өнгөрөх,گذشتن
1119,erscheinen::V,гарах,ظاهر شدن
1120,erscheinen::V,бултайх,ظاهر شدن
1121,verschwinden::V,далд орох,گم شدن
1122,verschwinden::V,далд орох,از بین رفتن
1123,verschwinden::V,алга болох,گم شدن
1124,verschwinden::V,алга болох,از بین رفتن
1125,sinken::V,татрах,پایین آمدن
1126,sinken::V,доошлох,پایین آمدن
1127,abnehmen::V,багасах,کم شدن
1128,abnehmen::V,хорогдох,کم شدن
1129,zunehmen::V,ихсэх,زیاد شدن
1130,steigen::V,нэмэгдэх,بالا رفتن
1131,wachsen::V,өсөх,قد کشیدن
1132,wachsen::V,ургах,قد کشیدن
1133,glänzen::V,гилгэнэх,برق زدن
1134,glänzen::V,гилбэгнэх,برق زدن
1135,funkeln::V,гялжах,جرقه زدن
1136,funkeln::V,гялалзах,جرقه زدن
1137,lärmen::V,шуугих,شلوغ کردن
1138,läuten::V,цохих,زنگ زدن
1139,klingeln::V,хонхдох,زنگ زدن
1140,klingeln::V,дуугарах,زنگ زدن
1141,klirren::V,хангир жингэр хийх,جرنگ جرنگ صدا کردن
1142,brausen::V,бургилах,طوفانی بودن
1143,rauschen::V,сэржигнэх,خش‌خش کردن
1144,klingen::V,хангинах,صدا دادن
1145,bellen::V,хуцах,عوعو کردن
1146,heulen::V,улих,زوزه کشیدن
1147,blasen::V,үлзэх,فوت کردن
1148,pfeifen::V,исгэрэх,سوت زدن
1149,schreien::V,хашгирах,فریاد زدن
1150,stöhnen::V,ёолох,نالیدن
1151,stöhnen::V,гэнгэнэх,نالیدن
1152,zittern::V,дагжих,لرزیدن
1153,leben::V,амьдрах,زیستن
1154,leben::V,амьдрах,زندگی کردن
1155,geboren werden::V,төрөх,متولد شدن
1156,atmen::V,амьсгалах,تنفس کردن
1157,trinken::V,уух,نوشیدن
1158,essen::V,идэх,خوردن
1159,schlucken::V,залгих,بلعیدن
1160,schlucken::V,залгих,قورت دادن
1161,müde werden::V,ядрах,خسته شدن
1162,einschlafen::V,унтчих,خواب رفتن
1163,schlafen::V,унтах,خوابیدن
1164,aufwachen::V,сэрэх,از خواب بیدار شدن
1165,aufstehen::V,босох,بیدار شدن
1166,sich erholen::V,амрах,استراحت کردن
1167,krank werden::V,өвдөж эхлэх,مریض شدن
1168,krank sein::V,өвдөх,بیمار بودن
1169,schmerzen::V,өвдөх,درد کردن
1170,schmerzen::V,шархирах,درد کردن
1171,husten::V,ханиах,سرفه کردن
1172,genesen::V,засрах,بهبود یافتن
1173,sterben::V,үхэх,مردن
1174,sterben::V,нас барах,مردن
1175,umkommen::V,үхэх,کشته شدن
1176,sich bewegen::V,хөдлөх,حرکت کردن
1177,sich rühren::V,хөдлөх,تکان خوردن
1178,sich erheben::V,босох,برخواستن
1179,sich setzen::V,суух,نشستن
1180,hinfallen::V,ойчих,زمین خوردن
1181,laufen::V,явган явах,پیاده رفتن
1182,schreiten::V,алхах,قدم زدن
1183,spazierengehen::V,зугаалах,گردش رفتن
1184,eilen::V,хурдлах,شتاب کردن
1185,sich beeilen::V,яарах,عجله کردن
1186,sich beeilen::V,шамдах,عجله کردن
1187,sausen::V,давхих,صفیر کشیدن
1188,rennen::V,гүйх,دویدن
1189,springen::V,харайх,پریدن
1190,springen::V,дэвхрэх,پریدن
1191,klettern::V,авирах,بالا رفتن
1192,schaukeln::V,ганхалзах,تاب خوردن
1193,kriechen::V,мөлхөх,خزیدن
1194,schwimmen::V,сэлэх,شنا کردن
1195,tauchen::V,шунгах,غواصی کردن
1196,rudern::V,сэлүүрдэх,پارو زدن
1197,fahren::V,явах,سواره رفتن
1198,fliegen::V,нисэх,پریدن
1199,gehen::V,явах,رفتن
1200,weggehen::V,явах,رفتن
1201,abfahren::V,одох,حرکت کردن
1202,abfahren::V,хөдлөх,حرکت کردن
1203,anhalten::V,зогсох,ایست کردن
1204,hineingehen::V,орох,داخل شدن
1205,eintreten::V,орох,وارد شدن
1206,kommen::V,ирэх,آمدن
1207,ankommen::V,хүрэх,رسیدن
1208,zurückkommen::V,харих,برگشتن
1209,zurückkommen::V,буцаж ирэх,برگشتن
1210,bleiben::V,үлдэх,ماندن
1211,warten::V,хүлээх,منتظر بودن
1212,erwarten::V,хүлээх,انتظار داشتن
1213,suchen::V,эрэх,جستجو کردن
1214,suchen::V,бэдрэх,جستجو کردن
1215,finden::V,олох,یافتن
1216,finden::V,олох,پیدا کردن
1217,versuchen::V,оролдох,سعی کردن
1218,versuchen::V,оролдох,کوشش کردن
1219,vorbereiten::V,бэлтгэх,آماده کردن
1220,lieben::V,янаглах,عاشق بودن
1221,mögen::V,таалах,میل داشتن
1222,mögen::V,таалах,دوست داشتن
1223,lachen::V,инээх,خندیدن
1224,rühren::V,сэтгэл уяруулах,به رقت آوردن
1225,weinen::V,уйлах,گریه کردن
1226,schimpfen::V,хараах,فحاشی کردن
1227,sich ärgern::V,уурлах,ناراحت شدن
1228,sich fürchten::V,айх,واهمه کردن
1229,fürchten::V,айх,ترسیدن
1230,fliehen::V,зугтах,گریختن
1231,fliehen::V,гүйж очих,گریختن
1232,flüchten::V,оргох,فرار کردن
1233,sehen::V,үзэх,دیدن
1234,anschauen::V,харах,نگاه کردن
1235,ansehen::V,харах,تماشا کردن
1236,hören::V,дуулах,شنیدن
1237,zuhören::V,чагнах,گوش دادن
1238,probieren::V,амсаж үзэх,چشیدن
1239,riechen::V,үнэрлэх,بوییدن
1240,riechen::V,үнэрлэх,بو کردن
1241,fühlen::V,мэдрэх,احساس کردن
1242,scheinen::V,шиг үзэгдэх,بنظر آمدن
1243,zu sehen sein::V,үзэгдэх,دیده شدن
1244,zu sehen sein::V,харагдах,دیده شدن
1245,vernehmen::V,дуулах,شنیدن
1246,frieren::V,даарах,سرد بودن
1247,tun::V,хийх,کردن
1248,tun::V,үйлдэх,کردن
1249,können::V,болох,توانستن
1250,wollen::V,хүсэх,خواستن
1251,anfangen::V,эхлэх,شروع کردن
1252,beenden::V,дуусгах,تمام کردن
1253,beenden::V,дуусгах,پایان دادن
1254,aufhören::V,болих,دست کشیدن
1255,aufhören::V,зогсох,دست کشیدن
1256,gelingen::V,бүтэх,موفق شدن
1257,geraten::V,илрэх,نتیجه دادن
1258,öffnen::V,нээх,گشودن
1259,öffnen::V,нээх,باز کردن
1260,öffnen::V,тайлах,گشودن
1261,öffnen::V,тайлах,باز کردن
1262,schließen::V,хаах,بستن
1263,schließen::V,хаах,قفل کردن
1264,stellen::V,тавих,گذاردن
1265,stellen::V,босгох,گذاردن
1266,setzen::V,суулгах,نشاندن
1267,legen::V,хийх,گذاشتن
1268,legen::V,тавих,گذاشتن
1269,berühren::V,шүргэх,دست زدن
1270,berühren::V,шүргэх,لمس کردن
1271,verbinden::V,залгах,وصل کردن
1272,bedecken::V,бүрэх,پوشاندن
1273,aufhängen::V,өлгөх,آویختن
1274,aufhängen::V,дүүжлэх,آویختن
1275,anzünden::V,асаах,سوزاندن
1276,anzünden::V,ноцоох,سوزاندن
1277,aufheben::V,өргөх,برداشتن
1278,aufheben::V,өргөх,بلند کردن
1279,zurücklassen::V,орхих,گذاشتن
1280,zurücklassen::V,үлдээх,گذاشتن
1281,verlieren::V,гээх,گم کردن
1282,fallen lassen::V,унагах,انداختن
1283,machen::V,хийх,کردن
1284,machen::V,хийх,ساختن
1285,machen::V,гаргах,کردن
1286,machen::V,гаргах,ساختن
1287,herstellen::V,бүтээх,ساختن
1288,herstellen::V,бүтээх,تولید کردن
1289,bauen::V,барих,ساختن
1290,bauen::V,барих,بنا کردن
1291,reparieren::V,засах,درست کردن
1292,reparieren::V,засах,تعمیر کردن
1293,reparieren::V,сэлбэх,درست کردن
1294,reparieren::V,сэлбэх,تعمیر کردن
1295,verbessern::V,засах,بهتر کردن
1296,verbessern::V,сайжруулах,بهتر کردن
1297,ändern::V,өөрчлөх,تغییر دادن
1298,graben::V,малтах,کندن
1299,graben::V,малтах,گود کردن
1300,beugen::V,бөгтийлгөх,کج کردن
1301,biegen::V,матах,خم کردن
1302,biegen::V,муруйлгах,خم کردن
1303,drehen::V,эргүүлэх,چرخاندن
1304,wenden::V,эргүүлэх,برگرداندن
1305,umdrehen::V,хөрвүүлэх,برگرداندن
1306,heben::V,өргөх,برداشتن
1307,hochheben::V,өргөх,برآوردن
1308,hochheben::V,өргөх,بلند کردن
1309,ergreifen::V,атгах,گرفتن
1310,halten::V,барих,نگاه داشتن
1311,drücken::V,дарах,فشار دادن
1312,drücken::V,дарах,فشار آوردن
1313,schieben::V,түлхэх,هل دادن
1314,kratzen::V,хусах,خاریدن
1315,kratzen::V,маажих,خاریدن
1316,lecken::V,долоох,لیسیدن
1317,beißen::V,зуух,گاز زدن
1318,beißen::V,хазах,گاز زدن
1319,abreißen::V,таслах,پاره کردن
1320,abschneiden::V,тайрах,بریدن
1321,abschneiden::V,тайрах,قطع کردن
1322,binden::V,боох,بستن
1323,binden::V,хүлэх,بستن
1324,stecken::V,шаах,فرو کردن
1325,stecken::V,шигтгэх,فرو کردن
1326,brechen::V,хугалах,شکستن
1327,klopfen::V,цохих,کوبیدن
1328,klopfen::V,тогших,کوبیدن
1329,hauen::V,дэлдэх,زدن
1330,kleben::V,наах,چسباندن
1331,reiben::V,нухах,مالش دادن
1332,reiben::V,нидчих,مالش دادن
1333,streichen::V,нялах,مالیدن
1334,streichen::V,түрхэх,مالیدن
1335,schleifen::V,билүүдэх,تیز کردن
1336,schleifen::V,гуранздах,تیز کردن
1337,schneiden::V,огтлох,چیدن
1338,schneiden::V,огтлох,بریدن
1339,rütteln::V,холхнулах,لرزاندن
1340,rütteln::V,холхнулах,تکان دادن
1341,schütteln::V,сэгсрэх,تکان دادن
1342,schwenken::V,дэвэх,تاب دادن
1343,schwenken::V,даллах,تاب دادن
1344,schütten::V,цутгах,ریختن
1345,schütten::V,аягалах,ریختن
1346,füllen::V,дүүргэх,پر کردن
1347,einwickeln::V,боох,پیچیدن
1348,einwickeln::V,ороох,پیچیدن
1349,tragen::V,авчрах,بردن
1350,tragen::V,авчрах,حمل کردن
1351,schleppen::V,чирэх,کشیدن
1352,ziehen::V,татах,کشیدن
1353,aufbewahren::V,хадгалах,نگهداری کردن
1354,werfen::V,хаях,انداختن
1355,werfen::V,хаях,پرتاب کردن
1356,werfen::V,шидэх,انداختن
1357,werfen::V,шидэх,پرتاب کردن
1358,fangen::V,барих,گرفتن
1359,packen::V,шүүрэх,گرفتن
1360,verstecken::V,нуух,قایم کردن
1361,verstecken::V,нуух,پنهان کردن
1362,teilen::V,хуваах,قسمت کردن
1363,teilen::V,хуваах,تقسیم کردن
1364,schicken::V,илгээх,فرستادن
1365,schicken::V,илгээх,ارسال کردن
1366,schicken::V,явуулах,فرستادن
1367,schicken::V,явуулах,ارسال کردن
1368,bringen::V,авчрах,آوردن
1369,bringen::V,аваачих,آوردن
1370,hinzufügen::V,нэмэх,افزودن
1371,hinzufügen::V,нэмэх,اضافه کردن
1372,bekommen::V,хүлээн авах,گرفتن
1373,erhalten::V,хүлээн авах,دریافت کردن
1374,nehmen::V,авах,گرفتن
1375,nehmen::V,авах,برداشتن
1376,wählen::V,сонгох,انتخاب کردن
1377,auswählen::V,шилэх,برگزیدن
1378,bewahren::V,гамнах,حفظ کردن
1379,bewahren::V,гамнах,حفاظت کردن
1380,behindern::V,саад хийх,مانع بودن
1381,behindern::V,тотгор болох,مانع بودن
1382,verderben::V,эвдэх,از بین بردن
1383,beschädigen::V,гэмтээх,صدمه زدن
1384,zerbrechen::V,хагалах,شکستن
1385,zerbrechen::V,хага цохих,شکستن
1386,zerreißen::V,урах,دریدن
1387,zerreißen::V,урах,پاره کردن
1388,zerstören::V,эвдэх,خراب کردن
1389,zerstören::V,эвдэх,ویران کردن
1390,zerstören::V,сүйтгэх,خراب کردن
1391,zerstören::V,сүйтгэх,ویران کردن
1392,verbrennen::V,шатаах,سوزاندن
1393,geben::V,өгөх,دادن
1394,reichen::V,өгөх,دادن
1395,reichen::V,дамжуулах,دادن
1396,schenken::V,бэлэглэх,هدیه دادن
1397,versprechen::V,амлах,قول دادن
1398,versprechen::V,амлах,وعده دادن
1399,wünschen::V,ерөөх,آرزو کردن
1400,loben::V,магтах,ستایش کردن
1401,loben::V,сайшаах,ستایش کردن
1402,küssen::V,озох,بوسیدن
1403,küssen::V,үнсэх,بوسیدن
1404,wiegen::V,бүүвэйлэх,نوسان کردن
1405,zudecken::V,хучих,پوشاندن
1406,zudecken::V,бүтээх,پوشاندن
1407,wecken::V,сэрээх,بیدار کردن
1408,zeigen::V,үзүүлэх,نشان دادن
1409,führen::V,хөтлөх,رهنمائی کردن
1410,lehren::V,заах,آموختن
1411,lehren::V,заах,یاد دادن
1412,unterrichten::V,сургах,درس دادن
1413,unterrichten::V,сургах,تدریس کردن
1414,aufziehen::V,өсгөх,تربیت کردن
1415,aufziehen::V,хүмүүжүүлэх,تربیت کردن
1416,leiten::V,удирдах,اداره کردن
1417,antreiben::V,шамдуулах,عجله دادن
1418,lassen::V,-уулах,وادار کردن
1419,einladen::V,залах,دعوت کردن
1420,einladen::V,залах,مهمان کردن
1421,vereinigen::V,нэгтгэх,یکی کردن
1422,vereinigen::V,нэгтгэх,متحد کردن
1423,vereinigen::V,хамтруулах,یکی کردن
1424,vereinigen::V,хамтруулах,متحد کردن
1425,besuchen::V,зочлох,دیدار کردن
1426,treffen::V,учрах,ملاقات کردن
1427,treffen::V,дайралдах,ملاقات کردن
1428,sich versammeln::V,хуралдах,جمع شدن
1429,spielen::V,наадах,بازی کردن
1430,singen::V,дуулах,آواز خواندن
1431,tanzen::V,бүжиглэх,رقصیدن
1432,sich trennen::V,салах,جدا شدن
1433,verlassen::V,хаях,ترک کردن
1434,retten::V,гэтэлгэх,نجات دادن
1435,bewachen::V,сахих,حراست کردن
1436,schützen::V,хамгаалах,حفظ کردن
1437,verteidigen::V,хамгаалах,دفاع کردن
1438,sich schlagen::V,зодолдох,کتک‌کاری کردن
1439,schießen::V,харвах,تیر زدن
1440,schießen::V,буу буудах,تیر زدن
1441,siegen::V,ялах,پیروز شدن
1442,ärgern::V,уурлуулах,ناراحت کردن
1443,ärgern::V,уур хүргэх,ناراحت کردن
1444,schlagen::V,цохих,زدن
1445,schlagen::V,цохих,کوبیدن
1446,treten::V,өшиглөх,لگد زدن
1447,stechen::V,хатгах,چاقو زدن
1448,stoßen::V,ёврох,هل دادن
1449,stoßen::V,нудрах,هل دادن
1450,stehlen::V,хулгайлах,دزدیدن
1451,stören::V,саад болох,مزاحم شدن
1452,belästigen::V,зовоох,زحمت دادن
1453,belästigen::V,амраахгүй байх,زحمت دادن
1454,verbergen::V,нуух,پنهان کردن
1455,verbergen::V,далдлах,پنهان کردن
