,Concept_ID,sq,kk
788,hübsch::A,bukur,шырайлы
789,hübsch::A,hijshëm,ажарлы
790,hübsch::A,hijshëm,шырайлы
791,böse::A,keq,өш
792,böse::A,keq,сұм
793,böse::A,keq,жауыз
794,dumm::A,teveqel,көкми
795,dumm::A,teveqel,ақымақ
796,dumm::A,teveqel,миы жоқ
797,faul::A,dembel,жалқау
798,faul::A,dembel,еріншек
799,fleißig::A,zellshëm,ұқыпты
800,geizig::A,kurnac,сараң
801,geizig::A,dorështrënguar,сараң
802,klug::A,mençur,жетік
803,klug::A,mençur,ақылды
804,geschickt::A,aftë,шебер
805,lieb::A,dashur,абзал
806,lieb::A,dashur,айналайын
807,lustig::A,gëzuar,көңілді
808,sanft::A,butë,жуас
809,hungrig::A,uritur,аш
810,krank::A,sëmurë,кеселді
811,nackt::A,lakuriq,жалаңаш
812,nackt::A,zhveshur,жалаңаш
813,traurig::A,trishtuar,қапа
814,lebendig::A,gjallë,тірі
815,lebendig::A,gjallë,жанды
816,gut::A,mirë,жақсы
817,schlecht::A,keq,жаман
818,richtig::A,drejtë,дұрыс
819,schlimm::A,keq,жаман
820,wahr::A,vërtetë,нағыз
821,alt::A,vjetër,ескі
822,neu::A,i ri,жаңа
823,ehemalig::A,dikurshëm,өткен
824,ehemalig::A,dikurshëm,бұрынғы
825,alt[Lebewesen]::A,plak,кексе
826,jung::A,i ri,науша
827,arm::A,varfër,кедей
828,arm::A,varfër,дәулетсіз
829,arm::A,vobektë,кедей
830,arm::A,vobektë,дәулетсіз
831,reich::A,pasur,малды
832,bekannt::A,njohur,таныс
833,bekannt::A,njohur,көзтаныс
834,berühmt::A,famshëm,атақты
835,fremd::A,huaj,бөтен
836,verschieden::A,ndryshëm,түрлі
837,nah::A,afërt,жуық
838,nah::A,afërt,етене
839,fern::A,largët,алыс
840,fern::A,largët,алыстағы
841,linker::A,majtë,сол
842,linker::A,majtë,солшыл
843,rechter::A,djathtë,оң
844,anderer::A,tjetër,өзге
845,anderer::A,tjetër,былайғы
846,erster::A,parë,алғашқы
847,zweiter::A,dytë,екінші
848,dritter::A,i tretë,үшінші
849,letzter::A,fundit,артқы
850,letzter::A,fundit,кейінгі
851,allein::ADV,vetëm,серіксіз
852,auf einmal::ADV,njëkohësisht,бірден
853,zusammen::ADV,bashkë,бірлесіп
854,zusammen::ADV,së bashku,бірлесіп
855,lange::ADV,për një kohë të gjatë,ұзақ
856,plötzlich::ADV,befas,кенет
857,sofort::ADV,menjëherë,әне-міне дегенше
858,sofort::ADV,aty për aty,әне-міне дегенше
859,später::ADV,më vonë,артынан
860,jetzt::ADV,tash,енді
861,jetzt::ADV,tash,қазір
862,heute::ADV,sot,бүгін
863,morgen::ADV,nesër,ертең
864,bald::ADV,shpejt,тез
865,bald::ADV,së shpejti,тез
866,dann::ADV,pastaj,онан соң
867,dann::ADV,pastaj,сонан соң
868,gestern::ADV,dje,кеше
869,einst::ADV,dikur,бірде
870,einst::ADV,dikur,бір кезде
871,damals::ADV,atëherë,анада
872,danach::ADV,mandej,онан соң
873,danach::ADV,mandej,сонан соң
874,vorher::ADV,më parë,бұрын
875,zuerst::ADV,së pari,әуелі
876,zuerst::ADV,së pari,алдымен
877,einmal::ADV,njëherë,бір жолы
878,manchmal::ADV,nganjëherë,кейде
879,oft::ADV,shpesh,ылғи
880,immer::ADV,përherë,өнебойы
881,immer::ADV,gjithnjë,өнебойы
882,niemals::ADV,kurrë,ешуақытта
883,niemals::ADV,asnjëherë,ешуақытта
884,hier::ADV,këtu,бұнда
885,hier::ADV,këtu,осында
886,hierhin::ADV,knej,бермен
887,von hier::ADV,që këtej,бер жақтан
888,von hier::ADV,prej këtej,бер жақтан
889,dort::ADV,aty,анда
890,dort::ADV,atje,анда
891,dorthin::ADV,anej,әрі
892,geradeaus::ADV,drejt,тура
893,vorwärts::ADV,mbroth,ілгері
894,vorwärts::ADV,përpara,ілгері
895,rückwärts::ADV,mbrapsht,артқа
896,zurück::ADV,prapa,кейін қарай
897,zurück::ADV,mbrapsht,кейін қарай
898,unten::ADV,poshtë,төменде
899,hinab::ADV,përposh,астына
900,hinab::ADV,përposh,төмен
901,oben::ADV,lart,жоғарыда
902,oben::ADV,sipër,жоғарыда
903,hinauf::ADV,lart,өрге
904,hinauf::ADV,përpjetë,өрге
905,überall::ADV,kudo,әрқайда
906,nicht::ADV,s',емес
907,nicht::ADV,nuk,емес
908,ein wenig::ADV,një tis,азырақ
909,ein wenig::ADV,një tis,аздаған
910,ein wenig::ADV,një tis,азғантай
911,kaum::ADV,mezi,зорға
912,sehr::ADV,fort,орасан
913,sehr::ADV,shumë,орасан
914,so::ADV,ashtu,бұлай
915,so::ADV,ashtu,былайша
916,so::ADV,kështu,бұлай
917,so::ADV,kështu,былайша
918,noch::ADV,ende,әлі
919,noch::ADV,akoma,әлі
920,nur::ADV,vetëm,ғана
921,schon::ADV,tashmë,түге
922,wieder::ADV,përsëri,жаңа
923,wieder::ADV,përsëri,қайта
924,wieder::ADV,përsëri,жаңадан
925,vergebens::ADV,kot,бекер
926,vor::PRP,para,алды
927,hinter::PRP,prapa,артынан
928,hinter::PRP,mbrapa,артынан
929,unter::PRP,nën,түп
930,unter::PRP,nën,маңында
931,durch::PRP,nëpër,арқылы
932,neben::PRP,pranë,іргеде
933,neben::PRP,pranë,жанында
934,neben::PRP,përbri,іргеде
935,neben::PRP,përbri,жанында
936,zwischen::PRP,midis,арада
937,zwischen::PRP,ndërmjet,арада
938,wegen::PRP,për,үшін
939,dies::PRN,ky,бұ
940,dies::PRN,ky,осы
941,das::PRN,ky,сол
942,alles::PRN,gjithçka,дүйім
943,alles::PRN,gjithçka,күллі
944,ich::PRN,unë,мен
945,du::PRN,ti,сен
946,er::PRN,ai,ол
947,wir::PRN,ne,біз
948,ihr::PRN,ju,сіз
949,sie::PRN,ata,олар
950,was::FPRN,ç',не
951,was::FPRN,çfarë,не
952,wer::FPRN,kush,кім
953,wo::FADV,ku,кәні
954,wo::FADV,ku,қайда
955,wohin::FADV,për ku,қайда
956,wie::FADV,si,калай
957,warum::FADV,pse,неғып
958,warum::FADV,përse,неғып
959,wieviel::FNUM,sa,неше
960,wieviel::FNUM,sa,қанша
961,eins::NUM,një,бір
962,zwei::NUM,dy,екі
963,drei::NUM,tre,үш
964,vier::NUM,katër,төрт
965,fünf::NUM,pesë,бес
966,sechs::NUM,gjashtë,алты
967,sieben::NUM,shtatë,жеті
968,acht::NUM,tetë,сегіз
969,neun::NUM,nëntë,тоғыз
970,zehn::NUM,dhjetë,он
971,elf::NUM,njëmbëdhjetë,он бір
972,zwölf::NUM,dymbëdhjetë,он екі
973,zwanzig::NUM,njëzet,жиырма
974,dreißig::NUM,tridhjetë,отыз
975,vierzig::NUM,dyzet,қырық
976,fünfzig::NUM,pesëdhjetë,елу
977,sechzig::NUM,gjashtëdhjetë,алпыс
978,siebzig::NUM,shtatëdhjetë,жетпіс
979,achtzig::NUM,tetëdhjetë,сексен
980,neunzig::NUM,nëntëdhjetë,тоқсан
981,hundert::NUM,qind,жүз
982,tausend::NUM,mijë,мың
983,und::CNJ,e,та
984,und::CNJ,dhe,та
985,oder::CNJ,a,әлде
986,oder::CNJ,a,немесе
987,oder::CNJ,apo,әлде
988,oder::CNJ,apo,немесе
989,stehen::V,rri,тұру
990,sitzen::V,rri,отыру
991,liegen::V,rri shtrirë,жату
992,hängen::V,varem,ілу
993,werden::V,bëhem,болу
994,werden::V,bëhem,түрегелу
995,passieren::V,ndodh,болу
996,beginnen::V,filloj,басталу
997,enden::V,përfundoj,ада болу
998,wechseln::V,ndërroj,құбылу
999,wechseln::V,ndërroj,өзгеру
1000,aufgehen[Sonne]::V,hapem,шығу
1001,untergehen[Sonne]::V,hyj,батыру
1002,untergehen[Sonne]::V,perëndoj,батыру
1003,scheinen[Sonne]::V,ndriçoj,жылтырау
1004,donnern::V,gjëmoj,күркіреу
1005,donnern::V,bubulloj,күркіреу
1006,wehen::V,fryj,огып тур
1007,strömen::V,derdh,сорғалау
1008,fließen::V,rrjedh,ағу
1009,sich drehen::V,rrotullohem,айналу
1010,schwanken::V,dyzoj,толықсу
1011,schwingen::V,dridhem,тербелу
1012,fallen::V,bie,құлау
1013,fallen::V,bie,жығылу
1014,fallen::V,bie,төмендеу
1015,brennen::V,digjem,жану
1016,rauchen::V,nxjerr tym,түтету
1017,regnen::V,bie shi,жауу
1018,gefrieren::V,ngrij,мұздай қату
1019,gefrieren::V,ngrij,мұз боп қату
1020,tauen::V,shkrij,жібу
1021,schmelzen::V,shkrij,еру
1022,trocknen::V,thaj,курау
1023,sieden::V,ziej,қайнау
1024,faulen::V,kalbem,иістену
1025,faulen::V,prishem,иістену
1026,verfaulen::V,kalbem,шіру
1027,reißen::V,grisem,жыртылу
1028,reißen::V,shqyhem,жыртылу
1029,versinken::V,humboj,малтығу
1030,vergehen::V,kaloj,өту
1031,erscheinen::V,dukem,көріну
1032,erscheinen::V,dukem,көрініп қалу
1033,verschwinden::V,zhdukem,ғайып_болу
1034,sinken::V,ulem,ылдилау
1035,sinken::V,ulem,төмендеу
1036,abnehmen::V,pakësohem,кемітілу
1037,abnehmen::V,zvogëlohem,кемітілу
1038,zunehmen::V,shtohem,көбею
1039,steigen::V,rritem,қобу
1040,steigen::V,rritem,көтерілу
1041,steigen::V,rritem,жоғарылау
1042,wachsen::V,rritem,өсу
1043,glänzen::V,vezulloj,жалтырау
1044,funkeln::V,xixoj,жарқырау
1045,funkeln::V,xixoj,нұрлану
1046,funkeln::V,xixoj,жылтылдау
1047,funkeln::V,xixëlloj,жарқырау
1048,funkeln::V,xixëlloj,нұрлану
1049,funkeln::V,xixëlloj,жылтылдау
1050,lärmen::V,oshtij,шулау
1051,lärmen::V,oshtij,шуылдау
1052,lärmen::V,zhurmoj,шулау
1053,lärmen::V,zhurmoj,шуылдау
1054,läuten::V,bie,қоңыраулату
1055,klingeln::V,i bie ziles,дыңғырлау
1056,klirren::V,kërcëlloj,дыңылдату
1057,brausen::V,gjëmoj,тасу
1058,rauschen::V,fëshfërij,сусылдау
1059,rauschen::V,fëshfërij,сыбдырлау
1060,klingen::V,tingëlloj,дыбыс шығару
1061,bellen::V,leh,үру
1062,heulen::V,ulërij,ұлу
1063,blasen::V,fryj,үру
1064,pfeifen::V,fishkëllej,ысқыру
1065,schreien::V,bërtas,шыңғыру
1066,schreien::V,bërtas,айғайлау
1067,schreien::V,bërtas,байбайлау
1068,schreien::V,bërtas,бажалақтау
1069,stöhnen::V,rënkoj,ыңырсу
1070,stöhnen::V,rënkoj,ыңкылдау
1071,zittern::V,trembem,қалш
1072,zittern::V,trembem,қалшылдату
1073,leben::V,rroj,жасау
1074,leben::V,rroj,күнелту
1075,leben::V,rroj,күн көру
1076,leben::V,rroj,тіршілік ету
1077,leben::V,jetoj,жасау
1078,leben::V,jetoj,күнелту
1079,leben::V,jetoj,күн көру
1080,leben::V,jetoj,тіршілік ету
1081,geboren werden::V,lind,туу
1082,atmen::V,marr frymë,дем алу
1083,atmen::V,marr frymë,ауа жұту
1084,trinken::V,pi,ішу
1085,trinken::V,pi,ұрттау
1086,essen::V,ha,жеу
1087,essen::V,ha,тамақтану
1088,schlucken::V,gëlltis,жұту
1089,schlucken::V,kapërdij,жұту
1090,müde werden::V,lodhem,болдыру
1091,einschlafen::V,bie të fle,үйыктап калу
1092,schlafen::V,fle,ұйықтау
1093,aufwachen::V,zgjohem,ояну
1094,aufstehen::V,çohem,ояну
1095,aufstehen::V,ngrihem,ояну
1096,sich erholen::V,qetësohem,тынығу
1097,sich erholen::V,shtendosem,тынығу
1098,krank werden::V,bie i sëmurë,кеселдену
1099,krank werden::V,bie i sëmurë,сырқаттану
1100,krank werden::V,bie i sëmurë,ауырып қалу
1101,krank werden::V,bie i sëmurë,ауыра бастау
1102,krank werden::V,bie i sëmurë,кеселге ұшырау
1103,krank werden::V,bie i sëmurë,сырқаттанып қалу
1104,krank sein::V,jam i sëmurë,ауыру
1105,krank sein::V,jam i sëmurë,сырқаттану
1106,schmerzen::V,dhemb,ауырады
1107,husten::V,kollitem,жөтелу
1108,genesen::V,shërohem,айығу
1109,sterben::V,vdes,өлу
1110,sterben::V,vdes,қайтыс
1111,sterben::V,vdes,жантапсыру
1112,umkommen::V,vdes,өлу
1113,umkommen::V,vdes,қаза табу
1114,umkommen::V,mbaroj,өлу
1115,umkommen::V,mbaroj,қаза табу
1116,sich bewegen::V,shkundem,жылжу
1117,sich rühren::V,lëviz,қыбырлау
1118,sich erheben::V,ngrihem,тұру
1119,sich setzen::V,ulem,отыру
1120,hinfallen::V,gremisem,жығылу
1121,laufen::V,eci,жояу жүру
1122,schreiten::V,çapem,кадамдау
1123,spazierengehen::V,shëtis,қыдыру
1124,eilen::V,ngas,асығу
1125,eilen::V,ngas,жеделдену
1126,eilen::V,ngas,жедепдеу
1127,sich beeilen::V,nxitoj,асығу
1128,sich beeilen::V,nxitoj,жеделдену
1129,sausen::V,eci shpejt,заулау
1130,rennen::V,vrapoj,жүгіру
1131,springen::V,kërcej,секіру
1132,klettern::V,hipi,өрмелеп шығу
1133,schaukeln::V,kolovitem,тербелу
1134,kriechen::V,zvarritem,еңбектеу
1135,schwimmen::V,notoj,жүзу
1136,schwimmen::V,notoj,малту
1137,schwimmen::V,notoj,қалықтау
1138,tauchen::V,zhytem,сүңгу
1139,rudern::V,vozis,есу
1140,fahren::V,shkoj,бару
1141,fliegen::V,fluturoj,ұшу
1142,gehen::V,eci,бару
1143,gehen::V,shkoj,бару
1144,weggehen::V,vete,кету
1145,abfahren::V,nisem,жөнелу
1146,anhalten::V,ndalem,тоқтау
1147,hineingehen::V,futem,кіру
1148,eintreten::V,hyj,ену
1149,kommen::V,vij,жету
1150,ankommen::V,arrij,келу
1151,ankommen::V,mbërrij,келу
1152,zurückkommen::V,kthehem,қайту
1153,bleiben::V,mbetem,қалу
1154,bleiben::V,qëndroj,қалу
1155,warten::V,pres,тосу
1156,erwarten::V,pres,күту
1157,suchen::V,kërkoj,іздеу
1158,finden::V,gjej,табу
1159,versuchen::V,mundohem,талпыну
1160,vorbereiten::V,përgatis,әзірлеу
1161,lieben::V,dashuroj,сүю
1162,mögen::V,dua,жарату
1163,mögen::V,dua,жақсы_көру
1164,lachen::V,qesh,күлу
1165,lachen::V,qesh,күлісу
1166,rühren::V,mallëngjej,көңілін бұзу
1167,weinen::V,qaj,жылау
1168,schimpfen::V,shaj,ақырып-бақыру
1169,sich ärgern::V,bëhem verem,ашулану
1170,sich fürchten::V,kam frikë,сескену
1171,sich fürchten::V,frikësohem,сескену
1172,fürchten::V,kam frikë nga,қауіптену
1173,fürchten::V,kam frikë nga,сақсыну
1174,fliehen::V,arratisem,қашу
1175,fliehen::V,arratisem,қашып кету
1176,flüchten::V,iki,қашу
1177,flüchten::V,iki,қашып кету
1178,sehen::V,shoh,көру
1179,anschauen::V,shikoj,назар салу
1180,ansehen::V,shikoj,тамашалау
1181,hören::V,dëgjoj,есту
1182,zuhören::V,veshtoj,тыңдау
1183,zuhören::V,veshtoj,құлақ қою
1184,probieren::V,provoj,тату
1185,probieren::V,provoj,дәм тату
1186,riechen::V,nuhas,иіскеу
1187,fühlen::V,ndiej,сезу
1188,fühlen::V,ndiej,сезіну
1189,scheinen::V,ndriçoj,болып көріну
1190,zu sehen sein::V,dukem,көріну
1191,vernehmen::V,dëgjoj,есту
1192,vernehmen::V,dëgjoj,есітіп қалу
1193,frieren::V,mërdhij,тоңу
1194,frieren::V,mërdhij,жаурау
1195,tun::V,bëj,ету
1196,tun::V,bëj,істеу
1197,können::V,mund,білу
1198,wollen::V,dua,қалау
1199,wollen::V,dëshiroj,қалау
1200,anfangen::V,filloj,бастау
1201,beenden::V,kryej,бітіру
1202,beenden::V,kryej,адақтау
1203,beenden::V,kryej,тамамдау
1204,beenden::V,kryej,аяқтап шығу
1205,beenden::V,mbaroj,бітіру
1206,beenden::V,mbaroj,адақтау
1207,beenden::V,mbaroj,тамамдау
1208,beenden::V,mbaroj,аяқтап шығу
1209,aufhören::V,pushoj,доғару
1210,gelingen::V,më shkon mbarë,жолы түсу
1211,geraten::V,del,калу
1212,öffnen::V,hap,ашу
1213,öffnen::V,hap,ашып қою
1214,schließen::V,mbyll,жабу
1215,stellen::V,vë,қою
1216,stellen::V,vë,қойдыру
1217,setzen::V,vë,отырғызу
1218,legen::V,vë,салу
1219,legen::V,vë,калау
1220,berühren::V,rrok,тию
1221,verbinden::V,bashkoj,байлап алу
1222,verbinden::V,bashkoj,сабақтастыру
1223,bedecken::V,mbuloj,бүркеу
1224,aufhängen::V,var,ілу
1225,aufhängen::V,var,асып қою
1226,anzünden::V,ndez,тұтату
1227,aufheben::V,ngre,көтеру
1228,zurücklassen::V,lë pas,қалдыру
1229,verlieren::V,humb,жоғалту
1230,fallen lassen::V,lëshoj,құлатып алу
1231,fallen lassen::V,lëshoj,қолдан түсіріп алу
1232,machen::V,bëj,ету
1233,machen::V,bëj,жасау
1234,machen::V,bëj,жасап шығару
1235,herstellen::V,prodhoj,жасап шығару
1236,bauen::V,ndërtoj,тұрғызу
1237,reparieren::V,ndreq,оңдау
1238,reparieren::V,meremetoj,оңдау
1239,verbessern::V,përmirësoj,дұрыстау
1240,ändern::V,ndërroj,өзгерту
1241,graben::V,gërmoj,үңгу
1242,beugen::V,kërrus,буғу
1243,biegen::V,përkul,ию
1244,biegen::V,përkul,майыстыру
1245,drehen::V,dredh,айналдыру
1246,drehen::V,rrotulloj,айналдыру
1247,wenden::V,kthej,екінші жағын айналдыру
1248,umdrehen::V,kthej,бұру
1249,heben::V,ngre,көтеру
1250,hochheben::V,ngre,жоғарылату
1251,hochheben::V,ngre,көтеру
1252,ergreifen::V,rrëmbej,бас_салу
1253,ergreifen::V,rrëmbej,шап_беріп_ұстап_алу
1254,ergreifen::V,rrëmbej,шап_беру
1255,ergreifen::V,rrëmbej,шап_ете_түсу
1256,halten::V,mbaj,тұту
1257,halten::V,mbaj,ұстау
1258,drücken::V,shtyp,басу
1259,schieben::V,shtyj,итеру
1260,kratzen::V,kruaj,қыру
1261,kratzen::V,gërvisht,қыру
1262,lecken::V,lëpij,жалау
1263,beißen::V,kafshoj,қабу
1264,beißen::V,kafshoj,тістеу
1265,beißen::V,kafshoj,қауып алу
1266,abreißen::V,shkëpus,үзу
1267,abschneiden::V,cungoj,қырқу
1268,binden::V,lidh,байланыстыру
1269,binden::V,lidh,байлап_алу
1270,binden::V,lidh,байластыру
1271,binden::V,lidh,байлау
1272,binden::V,lidh,буу
1273,binden::V,lidh,матау
1274,binden::V,lidh,сабақтастыру
1275,binden::V,lidh,ұштастыру
1276,stecken::V,fus,сұғу
1277,stecken::V,ngul,сұғу
1278,brechen::V,thyej,сындыру
1279,klopfen::V,trokas,қағу
1280,hauen::V,godas,соғу
1281,kleben::V,ngjis,желімдеу
1282,reiben::V,fërkoj,үйкеу
1283,streichen::V,lyej,сүйкеу
1284,schleifen::V,mpreh,егеу
1285,schleifen::V,mpreh,қайрау
1286,schleifen::V,mpreh,егеулеу
1287,schneiden::V,pres,кесу
1288,rütteln::V,shkund,қозғау
1289,rütteln::V,shkund,жұлмалау
1290,schütteln::V,lëkund,дірілдету
1291,schütteln::V,lëkund,селкілдету
1292,schwenken::V,valëvit,бұлғау
1293,schwenken::V,valëvit,сермеу
1294,schütten::V,mbush,құю
1295,füllen::V,mbush,толтыру
1296,einwickeln::V,mbështjell,орау
1297,tragen::V,mbaj,алып жүру
1298,tragen::V,mbart,алып жүру
1299,schleppen::V,heq,тарту
1300,schleppen::V,zhgërryej,тарту
1301,ziehen::V,tërheq,тарту
1302,aufbewahren::V,ruaj,сақтау
1303,werfen::V,hedh,лақтыру
1304,fangen::V,kap,қармау
1305,fangen::V,kap,қағып алу
1306,packen::V,rrëmbej,шап беру
1307,packen::V,rrëmbej,шап ете түсу
1308,packen::V,rrëmbej,шап беріп ұстап алу
1309,verstecken::V,fsheh,тығу
1310,verstecken::V,fsheh,жасыру
1311,teilen::V,ndaj,бөлу
1312,schicken::V,dërgoj,жіберу
1313,bringen::V,sjell,әкелу
1314,bringen::V,sjell,алып келу
1315,hinzufügen::V,shtoj,қосу
1316,hinzufügen::V,shtoj,үстеу
1317,bekommen::V,kap,алу
1318,erhalten::V,marr,алмақ
1319,nehmen::V,marr,алу
1320,nehmen::V,marr,алмақ
1321,wählen::V,zgjedh,таңдау
1322,auswählen::V,përzgjedh,екшеу
1323,auswählen::V,përzgjedh,саралау
1324,auswählen::V,përzgjedh,сұрыптау
1325,auswählen::V,përzgjedh,сайлап алу
1326,bewahren::V,ruaj,сақтау
1327,behindern::V,pengoj,оралғы болу
1328,verderben::V,prish,бүлдіру
1329,beschädigen::V,dëmtoj,бұзу
1330,zerbrechen::V,thyej,уату
1331,zerreißen::V,çjerr,жырту
1332,zerreißen::V,zheloj,жырту
1333,zerstören::V,prish,қирату
1334,zerstören::V,prish,талқандау
1335,zerstören::V,shkatërroj,қирату
1336,zerstören::V,shkatërroj,талқандау
1337,verbrennen::V,djeg,өртеу
1338,verbrennen::V,djeg,жандыру
1339,verbrennen::V,djeg,өртеп жіберу
1340,verbrennen::V,djeg,жандырып жіберу
1341,geben::V,jap,беру
1342,reichen::V,jap,беру
1343,schenken::V,fal,тарту
1344,schenken::V,dhuroj,тарту
1345,versprechen::V,premtoj,уәде беру
1346,wünschen::V,uroj,тілеу
1347,loben::V,lëvdoj,мақтау
1348,loben::V,lëvdoj,дәріптеу
1349,loben::V,lavdëroj,мақтау
1350,loben::V,lavdëroj,дәріптеу
1351,küssen::V,puth,сүю
1352,wiegen::V,tund,тербеу
1353,zudecken::V,mbuloj,бүркеу
1354,wecken::V,zgjoj,ояту
1355,zeigen::V,dëftej,көрсету
1356,führen::V,çoj,ерту
1357,führen::V,çoj,жетектеу
1358,lehren::V,arsej,оқыту
1359,unterrichten::V,arsimoj,оқыту
1360,aufziehen::V,rris,бағу
1361,leiten::V,udhëheq,басқару
1362,leiten::V,udhëheq,жетекшілік ету
1363,antreiben::V,nxis,асықтыру
1364,lassen::V,detyroj,-ткізу
1365,lassen::V,detyroj,мәжбүр ету
1366,einladen::V,ftoj,шақыру
1367,vereinigen::V,bashkoj,біріктіру
1368,vereinigen::V,bashkoj,біріктіріп қою
1369,besuchen::V,vizitoj,кіріп шығу
1370,besuchen::V,vizitoj,барып шығу
1371,treffen::V,ndesh,кездесу
1372,sich versammeln::V,tubohem,топталу
1373,spielen::V,loz,ойнау
1374,spielen::V,luaj,ойнау
1375,singen::V,këndoj,сайрау
1376,tanzen::V,kërcej,билеу
1377,tanzen::V,vallëzoj,билеу
1378,sich trennen::V,ndahem,айрылысу
1379,verlassen::V,braktis,тастау
1380,retten::V,shpëtoj,құтқару
1381,bewachen::V,ruaj,күзету
1382,schützen::V,ruaj,жақтау
1383,schützen::V,ruaj,жақтасу
1384,schützen::V,mbroj,жақтау
1385,schützen::V,mbroj,жақтасу
1386,verteidigen::V,mbroj,қорғау
1387,sich schlagen::V,zihem,алысу
1388,schießen::V,shtie,ату
1389,siegen::V,fitoj,жеңу
1390,siegen::V,ngadhënjej,жеңу
1391,ärgern::V,zemëroj,ашуландыру
1392,schlagen::V,rrah,ұру
1393,schlagen::V,godas,ұру
1394,treten::V,shtyj,тебу
1395,treten::V,shtyj më këmbë,тебу
1396,stechen::V,ther,шаншу
1397,stechen::V,shpoj,шаншу
1398,stoßen::V,shtyj,түрту
1399,stehlen::V,vjedh,ұрлау
1400,stören::V,pengoj,кесірлен
1401,belästigen::V,bezdis,мазасын алу
1402,verbergen::V,fsheh,сездірмеу
1403,täuschen::V,mashtroj,жалған айту
1404,betrügen::V,kobis,алдау
1405,betrügen::V,kobis,алдап кету
1406,betrügen::V,kobis,ақымақ қылу
1407,töten::V,vras,құрту
1408,töten::V,vras,өлтіру
1409,wohnen::V,banoj,мекендеу
1410,wohnen::V,banoj,өмір сүру
1411,arbeiten::V,punoj,істеу
1412,arbeiten::V,punoj,еңбектену
1413,arbeiten::V,vardoj,істеу
1414,arbeiten::V,vardoj,еңбектену
1415,sammeln::V,mbledh,жыю
1416,sammeln::V,grumbulloj,жыю
1417,pflücken::V,vjel,жұлу
1418,pflücken::V,mbledh,жұлу
1419,jagen::V,gjuaj,аулау
1420,fischen::V,peshkoj,балык_аулау
1421,fischen::V,gjuaj peshk,балык_аулау
1422,fassen::V,zë,ұстау
1423,hüten::V,kullos,жаю
1424,hüten::V,kullos,бағу
1425,treiben::V,vë përpara,айдау
1426,anbinden::V,lidh,байлау
1427,füttern::V,grazhdoj,ас ішкізу
1428,füttern::V,grazhdoj,азықтандыру
1429,füttern::V,grazhdoj,қоректендіру
1430,melken::V,mjel,сауу
1431,hacken::V,grij,турау
1432,gießen::V,ujis,суару
1433,reifen::V,piqem,жетілу
1434,zubereiten::V,gatuaj,даяр ету
1435,kochen::V,ziej,асу
1436,backen::V,pjek,пісіру
1437,backen::V,furroj,пісіру
1438,braten::V,fërgoj,қуыру
1439,braten::V,tiganis,қуыру
1440,umrühren::V,trazoj,былғалау
1441,umrühren::V,trazoj,сапырылыстыру
1442,stricken::V,thur,торлау
1443,stricken::V,thur,тоқу
1444,nähen::V,qep,тігу
1445,färben::V,ngjyej,бояу
1446,färben::V,ngjyej,сырлау
1447,färben::V,bojatis,бояу
1448,färben::V,bojatis,сырлау
1449,reinigen::V,qëroj,аршу
1450,reinigen::V,qëroj,тазалау
1451,reinigen::V,pastroj,аршу
1452,reinigen::V,pastroj,тазалау
1453,waschen::V,laj,жуу
1454,waschen::V,finjos,жуу
1455,abwischen::V,fshij,сүрту
1456,spülen::V,kulloj,шаю
1457,fegen::V,fshij,сыпыру
1458,kehren::V,fshij,сыпыру
1459,baden::V,lahem,шомылу
1460,sich waschen::V,lahem,жуыну
1461,ausziehen::V,heq,шешу
1462,ausziehen::V,zbath,шешу
1463,anziehen::V,vesh,кигізу
1464,anziehen::V,mbath,кигізу
1465,sich anziehen::V,vishem,киіну
1466,kämmen::V,kreh,тарау
1467,schmücken::V,hijeshoj,әсемдеу
1468,schmücken::V,hijeshoj,мәнерлеу
1469,schmücken::V,hijeshoj,көріктендіру
1470,sagen::V,them,деу
1471,sagen::V,them,айту
1472,sprechen::V,flas,деу
1473,sprechen::V,flas,айту
1474,reden::V,fjalos,сөйлеу
1475,reden::V,fjalos,сөйлесу
1476,reden::V,fjalos,тіл қатысу
1477,reden::V,fjalëtoj,сөйлеу
1478,reden::V,fjalëtoj,сөйлесу
1479,reden::V,fjalëtoj,тіл қатысу
1480,sich unterhalten::V,bisedoj,сұхбаттасу
1481,fragen::V,pyes,сұрау
1482,bitten::V,lus,өтіну
1483,bitten::V,lus,жалыну
1484,bitten::V,lutem,өтіну
1485,bitten::V,lutem,жалыну
1486,erzählen::V,rrëfej,айту
1487,mitteilen::V,kumtoj,білдіру
1488,nennen::V,quaj,атау
1489,rufen::V,thërras,шақыру
1490,prahlen::V,mburrem,бөсу
1491,prahlen::V,kapardisem,бөсу
1492,übersetzen::V,përkthej,аудару
1493,denken::V,mendoj,ойлау
1494,glauben::V,besoj,нану
1495,glauben::V,besoj,илану
1496,bemerken::V,vërej,аңғару
1497,erkennen::V,njoh,тану
1498,erkennen::V,shquaj,тану
1499,begreifen::V,marr vesh,ұғу
1500,begreifen::V,marr vesh,аңғарып алу
1501,verstehen::V,marr vesh,пайым
1502,verstehen::V,marr vesh,түсіну
1503,lernen::V,mësoj,оқу
1504,wissen::V,di,хабардар болу
1505,sich erinnern an::V,kujtoj,еске түсіру
1506,vergessen::V,harroj,ұмыту
1507,messen::V,mas,өлшеу
1508,zählen::V,njeh,санау
1509,rechnen::V,llogaris,санап шығару
