,Concept_ID,bn,az
703,dorthin::ADV,ওখানে,oraya
704,geradeaus::ADV,অগ্রগামী,düz
705,vorwärts::ADV,সন্মুখিকে,irəli
706,rückwärts::ADV,খিরিয়া,geri
707,zurück::ADV,পিঠ,geriyə
708,unten::ADV,নীচে,aşağıda
709,hinab::ADV,নিম্নগামী,aşağı
710,oben::ADV,উপরে,yuxarıda
711,hinauf::ADV,উচ্চতর অংশে,yuxarı
712,überall::ADV,সর্বত্র,hər yerdə
713,nicht::ADV,না,-ma-
714,ein wenig::ADV,অল্প,bir az
715,kaum::ADV,কষ্টসহকাবে,güclə
716,sehr::ADV,খুব,çox
717,so::ADV,তত,belə
718,noch::ADV,এখন পর্যস্ত,hələ
719,nur::ADV,শুধু,yalnız
720,schon::ADV,ইতঃপুর্বে,artıq
721,wieder::ADV,আবার,yenə
722,vergebens::ADV,বিফলে,boş yerə
723,vor::PRP,সম্মুখে,önündə
724,hinter::PRP,পশ্চাতে,arxasında
725,unter::PRP,নীচে,altında
726,durch::PRP,দ্বারা,içindən
727,neben::PRP,কাছে,yanında
728,zwischen::PRP,মধ্যে,arasında
729,wegen::PRP,জন্য,üçün
730,wegen::PRP,জন্য,ötəri
731,dies::PRN,এটা,bu
732,das::PRN,ওটা,o
733,alles::PRN,সব,hər şey
734,ich::PRN,আমি,mən
735,du::PRN,তুমি,sən
736,er::PRN,উনি,o
737,wir::PRN,আমরা,biz
738,ihr::PRN,তোমরা,siz
739,sie::PRN,তারা,onlar
740,was::FPRN,কি,nə
741,wer::FPRN,কে,kim
742,wo::FADV,কোথায়,harada
743,wohin::FADV,কোথায়,haraya
744,wie::FADV,কেমন,necə
745,warum::FADV,কেন,niyə
746,warum::FADV,কেন,nə üçün
747,wieviel::FNUM,কত,neçə
748,wieviel::FNUM,কত,nə qədər
749,eins::NUM,অক,bir
750,zwei::NUM,দুই,iki
751,drei::NUM,তিন,üç
752,vier::NUM,চার,dörd
753,fünf::NUM,পাঁচ,beş
754,sechs::NUM,ছয়,altı
755,sieben::NUM,সাত,yeddi
756,acht::NUM,আট,səkkiz
757,neun::NUM,নয়,doqquz
758,zehn::NUM,দশ,on
759,elf::NUM,এগারো,on bir
760,zwölf::NUM,দ্বাদশ,on iki
761,zwanzig::NUM,বিশ,iyirmi
762,dreißig::NUM,ত্রিশ,otuz
763,vierzig::NUM,চল্লিশ,qırx
764,fünfzig::NUM,পঞ্চাশ,əlli
765,sechzig::NUM,ষাট,altmış
766,siebzig::NUM,সত্তর,yetmiş
767,achtzig::NUM,আশি,səksən
768,neunzig::NUM,নব্বুই,doxsan
769,hundert::NUM,শত,yüz
770,tausend::NUM,হাজার,min
771,und::CNJ,আর,və
772,und::CNJ,এবং,və
773,oder::CNJ,বা,ya
774,stehen::V,দাঁড়ানো,durmaq
775,sitzen::V,বসা,oturmaq
776,liegen::V,শোয়া,uzanmaq
777,hängen::V,ঝোলা,asılmaq
778,werden::V,হইয়া উঠা,olmaq
779,passieren::V,ঘটা,olmaq
780,passieren::V,ঘটা,baş vermək
781,beginnen::V,আরম্ভ হওয়া,başlamaq
782,enden::V,শেষ হওয়া,bitmək
783,wechseln::V,রূপাস্তর করা,dəyişmək
784,aufgehen[Sonne]::V,উদিত হওয়া,doğmaq
785,untergehen[Sonne]::V,অস্ত যাওয়া,batmaq
786,scheinen[Sonne]::V,আলো দেওয়া,parlamaq
787,donnern::V,বজ্রধ্বনি করা,guruldamaq
788,wehen::V,প্রবাহিত হওয়া,əsmək
789,strömen::V,প্রবাহিত হওয়া,axmaq
790,fließen::V,ছুটা,axmaq
791,sich drehen::V,পাক খাওয়া,dönmək
792,schwanken::V,দোলা,yellənmək
793,schwingen::V,দোলা,yellənmək
794,fallen::V,পড়া,düşmek
795,brennen::V,সেঁকা,yanmaq
796,rauchen::V,ধোঁয়া ছড়ান,tüstüləmək
797,regnen::V,বর্ষণ_করা,yağmaq
798,gefrieren::V,হিমায়িত হওয়া,donmaq
799,tauen::V,গলা,ərimək
800,schmelzen::V,গলা,ərimək
801,trocknen::V,শুষ্ক করা,qurumaq
802,sieden::V,ফোঁড়া,qaynamaq
803,faulen::V,ক্ষয় হওয়া,çürümək
804,verfaulen::V,ক্ষয় হওয়া ,çürümək
805,reißen::V,ছিঁড়া,yırtılmaq
806,versinken::V,ডুবা,batmaq
807,vergehen::V,যাওয়া,ötmək
808,erscheinen::V,আসা,görünmək
809,verschwinden::V,অদৃশ্য হওয়া,yox olmaq
810,sinken::V,হ্রাস হওয়া,enmək
811,abnehmen::V,হ্রাস হওয়া,azalmaq
812,zunehmen::V,বৃদ্ধি পাওয়া,artmaq
813,steigen::V,ওঠা,yüksəlmək
814,wachsen::V,বড় হওয়া,böyümək
815,glänzen::V,জ্বলা,parlamaq
816,funkeln::V,জ্বল্জ্বল করা,parıldamaq
817,läuten::V,রুসুঝুসু করা,çalmaq
818,klingeln::V,বাজা,zəng etmək
819,klirren::V,টুংটাং-শব্দ করা,cingildəmək
820,brausen::V,গর্জন করা,gurlamaq
821,rauschen::V,মর্মরধ্বনি করা,xışıldamaq
822,klingen::V,শব্দ করা,səslənmək
823,bellen::V,ঘেউ ঘেউ করা,hürmək
824,heulen::V,গর্জন করা,ulamaq
825,blasen::V,ফুঁ দেওয়া,üfləmək
826,pfeifen::V,শিস্ দেওয়া,fit vermek
827,schreien::V,চিৎকার করা,bağırmaq
828,schreien::V,চিৎকার করা,qışqırmaq
829,stöhnen::V,গোঁ-গো করা,inləmək
830,zittern::V,কাঁপা,titrəmək
831,leben::V,বাঁচা,yaşamaq
832,geboren werden::V,জন্মানো,doğmaq
833,atmen::V,শ্বাস ফেলা,nəfəs almaq
834,trinken::V,পান করা,içmek
835,essen::V,ভক্ষণ করা,yemək
836,schlucken::V,গেলা,udmaq
837,müde werden::V,পরিশ্রান্ত হওয়া,yorulmaq
838,einschlafen::V,নিদ্রামগ্ন হওয়া,yuxuya getmək
839,schlafen::V,নিদ্রা যাওয়া,uyumaq
840,aufwachen::V,জাগা,oyanmaq
841,aufstehen::V,জাগা,yuxudan durmaq
842,sich erholen::V,আরাম করা,dincəlmək
843,krank werden::V,অসুস্থ হত্তয়া,xəstə olmaq
844,krank sein::V,রূগ্ণ হত্তয়া,azarlanmaq
845,krank sein::V,রূগ্ণ হত্তয়া,xəstələnmək
846,schmerzen::V,কন্কন করা,ağrimaq
847,husten::V,কাশা,öksürmək
848,genesen::V,আরোগ্য হওয়া,sağalmaq
849,sterben::V,মারা যাওয়া,ölmək
850,sterben::V,মারা যাওয়া,vəfat etmək
851,umkommen::V,মারা যাওয়া,həlak olmaq
852,sich bewegen::V,চলা,hərəkət etmək
853,sich rühren::V,নড়া,tərpənmək
854,sich erheben::V,উদিত হওয়া,qalxmaq
855,sich setzen::V,বসা,oturmaq
856,hinfallen::V,পড়া,yıxılmaq
857,laufen::V,হাঁটা,yerimək
858,schreiten::V,হাঁটা,addım atmaq
859,spazierengehen::V,পায়চারি করা,gəzmək
860,eilen::V,ত্বরাম্বিত করা,atılmaq
861,sich beeilen::V,ত্বরাম্বিত করা,tələsmək
862,sausen::V,ধেয়ে যাওয়া,çırpmaq
863,rennen::V,চলা,qaçmaq
864,springen::V,লাফানো,sıçramaq
865,klettern::V,আরোহণ করা,dırmanmaq
866,schaukeln::V,দোলা,sallanmaq
867,kriechen::V,হামাগুড়ি দেওয়া,sürünmək
868,schwimmen::V,সাঁতার কাটা,üzmek
869,tauchen::V,ডোবা,dalmaq
870,rudern::V,দাঁড় টানা,avarlamaq
871,fahren::V,চালান,sürmək
872,fliegen::V,ওড়া,uçmaq
873,gehen::V,যাওয়া,getmək
874,weggehen::V,প্রস্থান করা,getmək
875,abfahren::V,প্রস্থান করা,yola düşmək
876,anhalten::V,থামা,saxlamaq
877,hineingehen::V,ঢোকা,girmək
878,eintreten::V,ঢোকা,girmək
879,eintreten::V,ঢোকা,daxil olmaq
880,kommen::V,আসা,gəlmək
881,ankommen::V,আসা,gəlib çatmaq
882,zurückkommen::V,ফিরা,qayıtmaq
883,bleiben::V,থাকা,qalmaq
884,warten::V,অপেক্ষা করা,gözləmək
885,erwarten::V,অপেক্ষা করা,bəkləmək
886,suchen::V,খোঁজ করা,aramaq
887,suchen::V,খোঁজ করা,axtarmaq
888,finden::V,পাওয়া,tapmaq
889,versuchen::V,পরখ করা,çalışmaq
890,vorbereiten::V,প্রস্তুত করা,hazırlamaq
891,lieben::V,ভালবাসা,sevmək
892,mögen::V,পছন্দ করা,xoşlamaq
893,lachen::V,হাসা,gülmək
894,rühren::V,হৃদয়ম্পর্শ করা,həyəcanlandırmaq
895,weinen::V,কাঁদা,ağlamaq
896,schimpfen::V,নালিশ করা,küfr etmək
897,sich ärgern::V,রাগ হত্তয়া,acıqlanmaq
898,sich fürchten::V,ভয় করা,qorxmaq
899,fürchten::V,ডরা,qorxmaq
900,fliehen::V,পালানো,qaçmaq
901,flüchten::V,পালানো,qaçmaq
902,sehen::V,দেখা,görmək
903,anschauen::V,দেখা,baxmaq
904,ansehen::V,দেখা,baxmaq
905,hören::V,শোনা,duymaq
906,hören::V,শোনা,eşitmək
907,zuhören::V,শোনা,dinləmək
908,probieren::V,পরখ করা,dadına baxmaq
909,riechen::V,শুঁকা,qoxlamaq
910,fühlen::V,অনুভব করা,duymaq
911,scheinen::V,মনে হত্তয়া,görünmək
912,zu sehen sein::V,দেখা দেত্তয়া,görünmək
913,vernehmen::V,শোনা,eşitmək
914,frieren::V,শীত লাগা,üşümək
915,tun::V,করা,etmək
916,können::V,পারা,bilmək
917,können::V,পারা,bacarmaq
918,wollen::V,ইচ্ছা করা,istəmək
919,anfangen::V,আরম্ভ করা,başlamaq
920,beenden::V,শেষ করা,bitirmək
921,aufhören::V,থামা,bitmək
922,aufhören::V,থামা,qurtarmaq
923,gelingen::V,সিদ্ধিলাভ করা,müvəffəq olmaq
924,geraten::V,পরিণত হত্তয়া,düşmək
925,öffnen::V,খোলা,açmaq
926,schließen::V,বন্ধ করা,qapamaq
927,stellen::V,স্থাপন করা,qoymaq
928,setzen::V,স্থাপন করা,oturtmaq
929,legen::V,স্থাপন করা,qoymaq
930,berühren::V,স্পর্শ করা,toxunmaq
931,verbinden::V,সংযুক্ত করা,bağlamaq
932,bedecken::V,ঢাকা,örtmək
933,aufhängen::V,ঝুলানো,asmaq
934,anzünden::V,জ্বালান,yandırmaq
935,aufheben::V,কুড়াইয়া তোলা,qaldırmaq
936,zurücklassen::V,পরিত্যাগ করা,buraxmaq
937,verlieren::V,হারান,itirmək
938,fallen lassen::V,ফেলা,düşürmək
939,machen::V,গঠন করা,etmək
940,herstellen::V,সৃষ্টি করা,istehsal etmək
941,bauen::V,নির্মাণ করা,tikmək
942,reparieren::V,মেরামত করা,təmir etmək
943,verbessern::V,উন্নতিলাভ করা,düzəltmək
944,ändern::V,পরিবর্তিত করা,dəyişdirmək
945,graben::V,খনন করা,qazımaq
946,beugen::V,নোয়া,əymək
947,biegen::V,নোয়া,bükmək
948,drehen::V,ঘোরান,döndərmək
949,wenden::V,উলটাইয়া দেত্তয়া,çevirmək
950,umdrehen::V,উলটানো,çevirmək
951,heben::V,উত্তোলন করা,qaldırmaq
952,hochheben::V,উঁচু করা,qaldırmaq
953,ergreifen::V,দখল করা,tutmaq
954,halten::V,ধরা,saxlamaq
955,drücken::V,টেপা,sıxmaq
956,schieben::V,ঠেলা,sürmək
957,kratzen::V,চাঁচা,qaşımaq
958,lecken::V,চাটা,yalamaq
959,beißen::V,দংশন করা,dişləmək
960,abreißen::V,বিচ্ছিন্ন করা,qoparmaq
961,abschneiden::V,বিচ্ছিন্ন করা,ayırmaq
962,binden::V,বন্ধন করা,bağlamaq
963,stecken::V,বিদ্ধ করা,soxmaq
964,brechen::V,ভাঙা,qırmaq
965,klopfen::V,আঘাত করা,sındırmaq
966,hauen::V,আঘাত করা,vurmaq
967,kleben::V,সাঁটা,apışdırmaq
968,reiben::V,ঘষা,ovmaq
969,streichen::V,ছড়াইয়া,sürtmək
970,schleifen::V,ধার দেওয়া,bülövləmək
971,schneiden::V,কাটা,kəsmək
972,rütteln::V,নাড়ান,sirkələmək
973,schütteln::V,নড়া,çalxalamaq
974,schwenken::V,দোলা,yelləmək
975,schütten::V,বর্ষণ করা,tökmək
976,füllen::V,পরিপূর্ণ করা,doldurmaq
977,einwickeln::V,মুড়া,sarımaq
978,tragen::V,বহন করা,daşımaq
979,schleppen::V,টানা,sürükləmək
980,ziehen::V,টানা,çəkmək
981,aufbewahren::V,রাখা,gizlətmək
982,werfen::V,ছুড়া,atmaq
983,fangen::V,লোফা,tutmaq
984,packen::V,ধরা,yaxalamaq
985,verstecken::V,গোপন করা,gizlətmək
986,teilen::V,বিভক্ত করা,bölmək
987,schicken::V,প্রেরণ করা,yollamaq
988,schicken::V,প্রেরণ করা,göndərmək
989,bringen::V,আনা,gətirmək
990,hinzufügen::V,একত্র করা,əlavə etmək
991,bekommen::V,পাওয়া,almaq
992,bekommen::V,পাওয়া,əldə etmək
993,erhalten::V,পাওয়া,almaq
994,nehmen::V,নেওয়া,almaq
995,wählen::V,বাছা,seçmək
996,auswählen::V,বাছা,arımaq
997,bewahren::V,বাঁচাইয়া রাখা,qorumaq
998,behindern::V,বাধা দেওয়া,mane olmaq
999,verderben::V,নষ্ট করা,pozmaq
1000,beschädigen::V,ক্ষতি করা,zədələmək
1001,zerbrechen::V,ভাঙ্গিয়া যাওয়া,qırmaq
1002,zerbrechen::V,ভাঙ্গিয়া যাওয়া,sındırmaq
1003,zerreißen::V,ছিঁড়া,yırtmaq
1004,zerstören::V,বিনাশ করা,dağıtmaq
1005,verbrennen::V,দহন করা,yandırmaq
1006,geben::V,দেওয়া,vermək
1007,reichen::V,দেওয়া,uzatmaq
1008,schenken::V,উপহার দেত্তয়া,vermək
1009,versprechen::V,প্রতিশ্রুতি দেওয়া,vəd vermək
1010,wünschen::V,আকাঙ্ক্ষা করা,arzulamaq
1011,loben::V,প্রশংসা করা,tərifləmək
1012,küssen::V,চুম্বন করা,öpmək
1013,wiegen::V,দুলানো,tərpətmək
1014,zudecken::V,ঢাকা,örtmək
1015,wecken::V,জাগানো,oyatmaq
1016,zeigen::V,দেখানো,göstərmək
1017,führen::V,পথ দেখানো,rəhbərlik etmək
1018,lehren::V,শেখানো,öyrətmək
1019,unterrichten::V,শিক্ষা দেওয়া,öyrətmək
1020,unterrichten::V,শিক্ষা দেওয়া,dərs vermək
1021,aufziehen::V,পালন করা,tərbiyə etmək
1022,leiten::V,পরিচালনা করা,idarə etmək
1023,antreiben::V,চালনা করা,bizləmək
1024,lassen::V,অনুমতি দেওয়া,-tırmaq
1025,einladen::V,নিমন্ত্রণ করা,dəvət etmək
1026,vereinigen::V,এক করা,birləşdirmək
1027,besuchen::V,দেখিতে যাওয়া,baş çəkmək
1028,besuchen::V,দেখিতে যাওয়া,ziyarət etmək
1029,treffen::V,সন্মুখীন হওয়া,rastlaşmaq
1030,treffen::V,সন্মুখীন হওয়া,rast gəlmək
1031,sich versammeln::V,জড়ো হওয়া,toplanmaq
1032,spielen::V,খেলা,oynamaq
1033,singen::V,গাওয়া,oxumaq
1034,tanzen::V,নাচা,oynamaq
1035,tanzen::V,নাচা,rəqs etmək
1036,sich trennen::V,পৃথক করা,ayrılmaq
1037,verlassen::V,পরিত্যাগ করা,tərk etmək
1038,retten::V,উদ্ধার করা,xilas etmək
1039,bewachen::V,পাহারা দেওয়া,gözətmək
1040,schützen::V,রক্ষা করা,qorumaq
1041,verteidigen::V,রক্ষা করা,qorumaq
1042,sich schlagen::V,লড়াই করা,döyüşmək
1043,schießen::V,তীরবেগে ছোটা,atmaq
1044,schießen::V,তীরবেগে ছোটা,atəş açmaq
1045,siegen::V,জেতা,yenmək
1046,ärgern::V,বিরক্ত করা,acışdırmaq
1047,schlagen::V,আঘাত করা,döymək
1048,treten::V,লাথি মারা,təpmək
1049,stechen::V,দংশন করা,soxmaq
1050,stoßen::V,ঠেলা,itələmək
1051,stehlen::V,অপহরণ করা,çalmaq
1052,stehlen::V,অপহরণ করা,oğurlamaq
1053,stören::V,ঘাঁটান,pozmaq
1054,belästigen::V,বিরক্ত করা,narahat etmək
1055,verbergen::V,গোপন করা,gizləmək
1056,täuschen::V,প্রবঞ্চনা করা,aldatmaq
1057,betrügen::V,প্রতারণা করা,aldatmaq
1058,töten::V,হত্যা করা,öldürmək
1059,wohnen::V,বাস করা,yaşamaq
1060,arbeiten::V,কাজ করা,işləmək
1061,arbeiten::V,কাজ করা,çalışmaq
1062,sammeln::V,সংগ্রহ করা,yığmaq
1063,sammeln::V,সংগ্রহ করা,toplamaq
1064,pflücken::V,চয়ন করা,qoparmaq
1065,jagen::V,শিকার করা,ovlamaq
1066,fischen::V,মাছ ধরা,balıq tutmaq
1067,fassen::V,ধরা,tutmaq
1068,hüten::V,যুথভুক্ত করা,güdmək
1069,treiben::V,চালনা করা,haylamaq
1070,anbinden::V,বন্ধন করা,bağlamaq
1071,füttern::V,ভোজন করানো,bəsləmək
1072,melken::V,দুগ্ধ দোহন করা,sağmaq
1073,hacken::V,কাটা,yarmaq
1074,gießen::V,বর্ষণ করা,sulamaq
1075,reifen::V,পাকা,dəymək
1076,zubereiten::V,রন্ধন করা,bişirmək
1077,kochen::V,রন্ধন করা,qaynatmaq
1078,backen::V,সেকা,bişirmək
1079,braten::V,ভাজা,qızartmaq
1080,umrühren::V,নড়ানো,qarışdırmaq
1081,stricken::V,বোনা,hörmək
1082,nähen::V,সেলাই করা,tikmək
1083,färben::V,রঞ্জিত করা,boyamaq
1084,reinigen::V,পরিষ্কার করা,təmizləmək
1085,waschen::V,পরিষ্কার করা,yumaq
1086,abwischen::V,মুছা,silmək
1087,spülen::V,পরিষ্কার করা,çalxamaq
1088,fegen::V,ঝাঁট দেওয়া,süpürmək
1089,kehren::V,ঝাঁট দেওয়া,süpürmək
1090,baden::V,অবগাহন করা,çimmək
1091,sich waschen::V,ধোয়া,yuyunmaq
1092,ausziehen::V,খুলা,soyunmaq
1093,anziehen::V,গায়ে দেত্তয়া,geymək
1094,sich anziehen::V,পোশাক পরা,geyinmək
1095,kämmen::V,আঁচড়ানো,daramaq
1096,schmücken::V,সাজান করা,bəzəmək
1097,sagen::V,উচ্চারণ করা,demək
1098,sagen::V,উচ্চারণ করা,söymek
1099,sprechen::V,বলা,danışmaq
1100,reden::V,আলাপ করা,danışmaq
1101,sich unterhalten::V,আড্ডা দেওয়া,söhbət etmək
1102,fragen::V,জিজ্ঞাসা করা,soruşmaq
1103,bitten::V,প্রার্থনা করা,diləmək
1104,bitten::V,প্রার্থনা করা,xahiş etmək
1105,erzählen::V,বর্ণনা করা,bəhs etmək
1106,mitteilen::V,বলা,bildirmək
1107,nennen::V,নাম দেওয়া,adlandırmaq
1108,rufen::V,আমন্ত্রণ করা,çağırmaq
1109,prahlen::V,বড়াই করা,öyünmək
1110,übersetzen::V,ভাষাস্তরিত করা,tərcümə etmək
1111,denken::V,ভাবা,düşünmək
1112,denken::V,ভাবা,fikirləşmək
1113,glauben::V,বিশ্বাস করা,inanmaq
1114,bemerken::V,লক্ষ্য করা,qeyd etmək
1115,erkennen::V,চিনিতে পারা,tanımaq
1116,begreifen::V,উপলব্ধি করা,anlamaq
1117,verstehen::V,উপলব্ধি করা,duymaq
1118,lernen::V,শেখা,öyrənmək
1119,wissen::V,জানা,bilmək
1120,sich erinnern an::V,মনে করা,xatırlamaq
1121,vergessen::V,বিস্মৃত হওয়া,unutmaq
1122,messen::V,মাপা,ölçmək
1123,zählen::V,গণনা করা,saymaq
1124,rechnen::V,হিসাব করা,hesablamaq
1125,lesen::V,পাঠ করা,oxumaq
1126,malen::V,আঁকা,şəkil çəkmək
1127,zeichnen::V,ছকা,cızmaq
1128,schreiben::V,লেখা,yazmaq
1129,besitzen::V,অধিকার করা,yiyələnmək
1130,besitzen::V,অধিকার করা,malik olmaq
1131,kaufen::V,ক্রয় করা,satın almaq
1132,verkaufen::V,বেচা,satmaq
1133,bezahlen::V,প্রদান করা,ödəmək
1134,zahlen::V,প্রদান করা,ödəmək
1135,beherrschen::V,শাসন করা,idarə etmək
1136,ertragen::V,বহন করা,dözmək
1137,lärmen::V,,səs-küy etmək
