,Concept_ID,pt,hi
109,Himmel::N,céu,आसमान
110,Sonne::N,sol,रवि
111,Sonne::N,sol,सूरज
112,Sonne::N,sol,सूर्य
113,Mond::N,lua,चाँद
114,Mond::N,lua,चंद्र
115,Stern::N,estrela,तारा
116,Stern::N,estrela,सितारा
117,Luft::N,ar,हवा
118,Luft::N,ar,वायु
119,Wind::N,vento,पाद
120,Welle::N,onda,लहर
121,Welle::N,onda,तरंग
122,Wasser::N,água,जल
123,Wasser::N,água,पानी
124,Stein::N,pedra,पत्थर
125,Boden::N,solo,मिट्टी
126,Erde::N,terra,भूमि
127,Erde::N,terra,ज़मीन
128,Staub::N,pó,धूल
129,Rauch::N,fumo,धूआँ
130,Rauch::N,fumo,धुम्र
131,Funke::N,faísca,चिनगारी
132,Funke::N,faísca,स्फुलिंग
133,Funke::N,centelha,चिनगारी
134,Funke::N,centelha,स्फुलिंग
135,Feuer::N,fogo,आग
136,Feuer::N,fogo,आतिश
137,Feuer::N,fogo,अग्नि
138,Licht::N,luz,रोशनी
139,Licht::N,luz,प्रकाश
140,Schatten::N,sombra,छाया
141,Schatten::N,sombra,परछाई
142,Wetter::N,tempo,ऋतु
143,Wetter::N,tempo,मौसम
144,Nebel::N,nevoeiro,धुँध
145,Nebel::N,nevoeiro,कुहरा
146,Wolke::N,nuvem,मेघ
147,Wolke::N,nuvem,अभ्र
148,Regen::N,chuva,मेंह
149,Regen::N,chuva,बारिश
150,Schnee::N,neve,हिम
151,Schnee::N,neve,बर्फ़
152,Eis::N,gelo,हिम
153,Eis::N,gelo,बर्फ़
154,Frost::N,gelo,ठंड
155,Frost::N,geada,ठंड
156,Kälte::N,frio,सर्दी
157,Kälte::N,frio,शीतलता
158,Hitze::N,ardor,ताप
159,Hitze::N,ardor,गरमी
160,Raureif::N,geada,पाला
161,Regenbogen::N,arco-iris,इंद्र-धनुष
162,Donner::N,trovão,गरज
163,Donner::N,trovão,मेघ-गर्जन
164,Strömung::N,corrente,बहाव
165,Strömung::N,corrente,प्रवाह
166,Tropfen::N,gota,बूँद
167,Schaum::N,espuma,झाग
168,Schmutz::N,sujidade,गंद
169,Schmutz::N,sujidade,कीचड़
170,Schmutz::N,imundície,गंद
171,Schmutz::N,imundície,कीचड़
172,See::N,lago,झील
173,See::N,lago,सरोवर
174,Sumpf::N,charco,दलदल
175,Sumpf::N,charco,धँसान
176,Sumpf::N,pântano,दलदल
177,Sumpf::N,pântano,धँसान
178,Moor::N,pântano,झाबर
179,Moor::N,pântano,धँसान
180,Wiese::N,prado,घास-स्थल
181,Wald::N,bosque,जंगल
182,Wald::N,floresta,जंगल
183,Hügel::N,colina,टीला
184,Hügel::N,colina,पहाड़
185,Anhöhe::N,alto,टीला
186,Anhöhe::N,alto,पहाड़ी
187,Anhöhe::N,outeiro,टीला
188,Anhöhe::N,outeiro,पहाड़ी
189,Berg::N,monte,पहाड़
190,Berg::N,montanha,पहाड़
191,Gipfel::N,pico,शिखर
192,Höhle::N,caverna,गुहा
193,Höhle::N,caverna,गुफ़ा
194,Abhang::N,encosta,ढाल
195,Abhang::N,encosta,ढलान
196,Quelle::N,fonte,चश्मा
197,Bach::N,regato,सोता
198,Bach::N,regato,नदिका
199,Bach::N,ribeiro,सोता
200,Bach::N,ribeiro,नदिका
201,Fluss::N,rio,नदी
202,Fluss::N,rio,सरिता
203,Ufer::N,beira,तट
204,Ufer::N,beira,किनारा
205,Küste::N,costa,समुद्र-तट
206,Festland::N,terra firme,महाद्वीप
207,Meer::N,mar,सागर
208,Meer::N,mar,समुद्र
209,Bucht::N,baía,खाड़ी
210,Insel::N,ilha,टापू
211,Insel::N,ilha,द्वीप
212,Blume::N,flor,फूल
213,Blume::N,flor,पुष्प
214,Gras::N,erva,घास
215,Wurzel::N,raiz,मूल
216,Baum::N,árvore,पेड़
217,Baum::N,árvore,वृक्ष
218,Stamm::N,tronco,धड़
219,Rinde::N,casca,छाल
220,Rinde::N,casca,वल्कल
221,Ast::N,ramo,डाल
222,Ast::N,ramo,शाखा
223,Zweig::N,galho,टहनी
224,Blatt::N,folha,पत्र
225,Blatt::N,folha,पत्ता
226,Birke::N,bétula,भूर्ज
227,Kiefer[Baum]::N,pinheiro,पाइन-वृक्ष
228,Weide[Baum]::N,salgueiro,बेंत
229,Tanne::N,abeto,फ़र
230,Horn::N,corno,सींग
231,Horn::N,corno,विषाण
232,Horn::N,chifre,सींग
233,Horn::N,chifre,विषाण
234,Feder::N,pena,पर
235,Feder::N,pena,पंख
236,Fell::N,pele,खाल
237,Fell::N,pele,पशु-चर्म
238,Flügel::N,asa,पंख
239,Flügel::N,asa,डैना
240,Klaue::N,pata,पंजा
241,Kralle::N,unha,पंजा
242,Kralle::N,unha,नाख़ून
243,Kralle::N,garra,पंजा
244,Kralle::N,garra,नाख़ून
245,Schwanz::N,rabo,पूँछ
246,Schwanz::N,cauda,पूँछ
247,Ei::N,ovo,अंडा
248,Nest::N,ninho,नीड़
249,Nest::N,ninho,घोंसला
250,Bau::N,toca,बिल
251,Bau::N,toca,माँद
252,Bau::N,covil,बिल
253,Bau::N,covil,माँद
254,Tier::N,animal,पशु
255,Tier::N,animal,जानवर
256,Herde::N,rebanho,गल्ला
257,Kuh::N,vaca,गौ
258,Kuh::N,vaca,गाय
259,Bulle::N,touro,साँड़
260,Pferd::N,cavalo,अश्व
261,Pferd::N,cavalo,घोड़ा
262,Schaf::N,ovelha,भेड़
263,Schwein::N,porco,शूकर
264,Hund::N,cão,श्वान
265,Hund::N,cão,कुत्ता
266,Katze::N,gata,बिल्ली
267,Bär::N,urso,रीछ
268,Bär::N,urso,भालू
269,Eichhörnchen::N,esquilo,गिलहरी
270,Elch::N,alce,एल्क
271,Fuchs::N,raposa,लोमड़ी
272,Hase::N,lebre,खरहा
273,Hase::N,lebre,ख़रगोश
274,Maus::N,rato,मूष
275,Maus::N,rato,चूहा
276,Wolf::N,lobo,वृक
277,Wolf::N,lobo,भेड़िया
278,Vogel::N,ave,पक्षी
279,Vogel::N,ave,चिड़िया
280,Vogel::N,pássaro,पक्षी
281,Vogel::N,pássaro,चिड़िया
282,Schwarm::N,bando,झुंड
283,Schwarm::N,enxame,झुंड
284,Huhn::N,galinha,मुर्ग़ी
285,Hahn::N,galo,मुर्ग़ा
286,Gans::N,ganso,हंस
287,Gans::N,ganso,हंसिनी
288,Adler::N,águia,उक़ाब
289,Ente::N,pata,बतख़
290,Ente::N,pata,बत्तक
291,Eule::N,mocho,उल्लू
292,Eule::N,coruja,उल्लू
293,Kranich::N,grou,सारस
294,Kranich::N,grou,क्रौंंच
295,Krähe::N,gralha,काक
296,Kuckuck::N,cuco,कोयल
297,Kuckuck::N,cuco,कोकिल
298,Schwan::N,cisne,हंस
299,Schwan::N,cisne,मराल
300,Fisch::N,peixe,मछली
301,Fisch::N,peixe,मत्स्य
302,Barsch::N,perca,पर्च
303,Hecht::N,lúcio,पाइक
304,Schlange[Tier]::N,serpente,सर्प
305,Wurm::N,verme,कृमि
306,Wurm::N,verme,कीड़ा
307,Spinne::N,aranha,लूता
308,Spinne::N,aranha,मकड़ी
309,Ameise::N,formiga,चींटी
310,Laus::N,piolho,जूँ
311,Mücke::N,mosquito,डाँस
312,Fliege::N,mosca,मक्खी
313,Fliege::N,mosca,मक्षिका
314,Schmetterling::N,borboleta,तितली
315,Beere::N,bago,बेरी
316,Apfel::N,maçã,सेब
317,Pilz::N,fungo,खुंबी
318,Pilz::N,cogumelo,खुंबी
319,Zwiebel::N,cebola,प्याज़
320,Saat::N,sementeira,बीज
321,Korn::N,grão,दाना
322,Heu::N,feno,मूखी घास
323,Schale::N,casca,बकला
324,Schale::N,casca,छिलका
325,Grube::N,cova,गड्ढा
326,Grube::N,fossa,गड्ढा
327,Falle::N,armadilha,जाल
328,Falle::N,armadilha,फँदा
329,Schlinge::N,laço,फँदा
330,Spur::N,pista,सुराग़
331,Spur::N,pista,पद-चिह्न
332,Spur::N,vestígio,सुराग़
333,Spur::N,vestígio,पद-चिह्न
334,Asche::N,cinza,राख
335,Dreck::N,sujidade,मैल
336,Dreck::N,sujidade,गंदगी
337,Eisen::N,ferro,लोहा
338,Gold::N,ouro,सोना
339,Gold::N,ouro,स्वर्ण
340,Silber::N,prata,रजत
341,Silber::N,prata,चाँदी
342,Kohle::N,carvão,कोयला
343,Glas::N,vidro,काँच
344,Lehm::N,barro,चिकनी मिट्टी
345,Lehm::N,argila,चिकनी मिट्टी
346,Sand::N,areia,रेत
347,Sand::N,areia,बालू
348,Mensch::N,homem,मानव
349,Mensch::N,homem,इनसान
350,Mensch::N,homem,मनुष्य
351,Mensch::N,pessoa,मानव
352,Mensch::N,pessoa,इनसान
353,Mensch::N,pessoa,मनुष्य
354,Mann::N,homem,आदमी
355,Mann::N,homem,पुरुष
356,Frau::N,mulher,औरत
357,Frau::N,mulher,महिला
358,Frau::N,mulher,स्त्री
359,Kind::N,filho,बाल
360,Kind::N,filho,बच्चा
361,Kind::N,criança,बाल
362,Kind::N,criança,बच्चा
363,Junge::N,rapaz,लड़का
364,Junge::N,menino,लड़का
365,Mädchen::N,menina,लड़की
366,Mädchen::N,menina,कुमारी
367,Mädchen::N,rapariga,लड़की
368,Mädchen::N,rapariga,कुमारी
369,Familie::N,família,परिवार
370,Großvater::N,avô,दादा
371,Großmutter::N,avó,नानी
372,Eltern::N,pais,माँ-बाप
373,Eltern::N,pais,माता-पिता
374,Vater::N,pai,बाप
375,Vater::N,pai,पिता
376,Mutter::N,mãe,माँ
377,Mutter::N,mãe,माता
378,Sohn::N,filho,बेटा
379,Sohn::N,filho,पुत्र
380,Tochter::N,filha,बेटी
381,Tochter::N,filha,पुत्री
382,Bruder::N,irmão,भाई
383,Bruder::N,irmão,भ्राता
384,Schwester::N,irmã,बहन
385,Schwester::N,irmã,भगिनी
386,Onkel::N,tio,ताऊ
387,Onkel::N,tio,काका
388,Tante::N,tia,बूआ
389,Tante::N,tia,फूफी
390,Tante::N,tia,ख़ाला
391,Ehemann::N,esposo,पति
392,Ehemann::N,esposo,शौहर
393,Ehefrau::N,esposa,बीवी
394,Freude::N,prazer,आनंद
395,Freude::N,prazer,प्रसन्नता
396,Freude::N,alegria,आनंद
397,Freude::N,alegria,प्रसन्नता
398,Gelächter::N,risada,हँसी
399,Gelächter::N,risada,क़हक़हा
400,Gelächter::N,gargalhada,हँसी
401,Gelächter::N,gargalhada,क़हक़हा
402,Glück::N,felicidade,आनंद
403,Glück::N,felicidade,ख़ुशी
404,Kummer::N,aflição,शोक
405,Kummer::N,aflição,दुःख
406,Kummer::N,desgosto,शोक
407,Kummer::N,desgosto,दुःख
408,Wunsch::N,desejo,इच्छा
409,Wunsch::N,desejo,अभिलाषा
410,Lust::N,vontade,चाह
411,Lust::N,vontade,कामना
412,Geist::N,mente,जान
413,Geist::N,mente,प्राण
414,Geist::N,espírito,जान
415,Geist::N,espírito,प्राण
416,Gedanke::N,ideia,विचार
417,Gedanke::N,pensamento,विचार
418,Gedächtnis::N,memória,याददाश्त
419,Gedächtnis::N,memória,स्मरण-शक्ति
420,Verstand::N,razão,समझ
421,Verstand::N,razão,अक़्ल
422,Verstand::N,razão,बुद्धि
423,Verstand::N,inteligência,समझ
424,Verstand::N,inteligência,अक़्ल
425,Verstand::N,inteligência,बुद्धि
426,Sinn::N,sentido,अर्थ
427,Sinn::N,significado,अर्थ
428,Grund::N,causa,वजह
429,Grund::N,causa,कारण
430,Grund::N,motivo,वजह
431,Grund::N,motivo,कारण
432,Wahrheit::N,verdade,सत्य
433,Wahrheit::N,verdade,सच्चाई
434,Gespräch::N,conversa,चर्चा
435,Gespräch::N,conversa,वार्ता
436,Gespräch::N,conversa,बात-चीत
437,Gespräch::N,conversação,चर्चा
438,Gespräch::N,conversação,वार्ता
439,Gespräch::N,conversação,बात-चीत
440,Märchen::N,conto,क़िस्सा
441,Erzählung::N,conto,कथा
442,Erzählung::N,conto,कहानी
443,Erzählung::N,narrativa,कथा
444,Erzählung::N,narrativa,कहानी
445,Nachricht::N,mensagem,सूचना
446,Nachricht::N,mensagem,समाचार
447,Neuigkeit::N,notícia,ख़बर
448,Neuigkeit::N,notícia,समाचार
449,Neuigkeit::N,novidade,ख़बर
450,Neuigkeit::N,novidade,समाचार
451,Name::N,nome,नाम
452,Rätsel::N,adivinha,पहेली
453,Rede::N,oração,वचन
454,Rede::N,oração,भाषण
455,Rede::N,discurso,वचन
456,Rede::N,discurso,भाषण
457,Sprache::N,língua,भाषा
458,Sprache::N,língua,ज़बान
459,Stimme::N,voz,स्वर
460,Stimme::N,voz,आवाज़
461,Wort::N,palavra,शब्द
462,Wort::N,palavra,लफ़्ज़
463,Zeichen::N,marca,निशान
464,Ruf::N,grito,पुकार
465,Ruf::N,grito,आह्वान
466,Ruf::N,chamada,पुकार
467,Ruf::N,chamada,आह्वान
468,Lärm::N,ruído,शोर
469,Lärm::N,ruído,हुल्लड़
470,Lärm::N,barulho,शोर
471,Lärm::N,barulho,हुल्लड़
472,Laut::N,som,स्वर
473,Laut::N,som,ध्वनि
474,Ton::N,tom,सुर
475,Ton::N,tom,स्वर
476,Lied::N,canção,गीत
477,Ruhe::N,calma,आराम
478,Ruhe::N,calma,ख़ामोशी
479,Ruhe::N,silêncio,आराम
480,Ruhe::N,silêncio,ख़ामोशी
481,Leute::N,gente,लोग
482,Leute::N,pessoas,लोग
483,Volk::N,povo,क़ौम
484,Volk::N,povo,प्रजा
485,Volk::N,nação,क़ौम
486,Volk::N,nação,प्रजा
487,Arbeit::N,trabalho,काम
488,Gast::N,hóspede,अतिथि
489,Gast::N,hóspede,मेहमान
490,Gast::N,convidado,अतिथि
491,Gast::N,convidado,मेहमान
492,Geschenk::N,prenda,उपहार
493,Geschenk::N,prenda,तोहफ़ा
494,Geschenk::N,presente,उपहार
495,Geschenk::N,presente,तोहफ़ा
496,Spiel::N,jogo,खेल
497,Spiel::N,jogo,क्रीड़ा
498,Gesellschaft::N,companhia,साथ
499,Hilfe::N,ajuda,मदद
500,Hilfe::N,ajuda,सहायता
501,Hilfe::N,socorro,मदद
502,Hilfe::N,socorro,सहायता
503,Freund::N,amigo,मित्र
504,Kamerad::N,camarada,साथी
505,Kamerad::N,camarada,कामरेड
506,Angelegenheit::N,assunto,बात
507,Angelegenheit::N,assunto,मामला
508,Anzahl::N,número,तादाद
509,Anzahl::N,número,संख्या
510,Anzahl::N,quantidade,तादाद
511,Anzahl::N,quantidade,संख्या
512,Art::N,tipo,तरह
513,Art::N,tipo,क़िस्म
514,Art::N,espécie,तरह
515,Art::N,espécie,क़िस्म
516,Stück::N,pedaço,फाँक
517,Stück::N,pedaço,टुकड़ा
518,Teil::N,peça,भाग
519,Teil::N,peça,हिस्सा
520,Teil::N,parte,भाग
521,Teil::N,parte,हिस्सा
522,Hälfte::N,metade,अर्धभाग
523,Kreis::N,círculo,चक्कर
524,Kreuz::N,cruz,सलीब
525,Kreuz::N,cruz,क्रूस
526,Linie::N,linha,लाइन
527,Strich::N,traço,लकीर
528,Abstand::N,distância,अंतर
529,Abstand::N,distância,फ़ासला
530,Entfernung::N,distância,दूरी
531,Entfernung::N,distância,फ़ासला
532,Gegend::N,área,इलाक़ा
533,Gegend::N,região,इलाक़ा
534,Platz::N,lugar,जगह
535,Platz::N,lugar,स्थान
536,Ort::N,sítio,स्थल
537,Ort::N,sítio,स्थान
538,Seite::N,lado,ओर
539,Seite::N,lado,तरफ़
540,Mitte::N,meio,बीच
541,Mitte::N,meio,मध्य
542,Gegenstand::N,objecto,चीज़
543,Gegenstand::N,objecto,पदार्थ
544,Sache::N,coisa,चीज़
545,Sache::N,coisa,वस्तु
546,Rand::N,bordo,छोर
547,Rand::N,bordo,उपांत
548,Rand::N,margem,छोर
549,Rand::N,margem,उपांत
550,Kante::N,borda,कोर
551,Kante::N,borda,किनारा
552,Kante::N,aresta,कोर
553,Kante::N,aresta,किनारा
554,Ecke::N,esquina,कोना
555,Ecke::N,esquina,नुक्कड़
556,Spitze::N,ponta,नोक
557,Ende::N,cabo,छोर
558,Ende::N,cabo,सिरा
559,Ende::N,extremo,छोर
560,Ende::N,extremo,सिरा
561,Loch::N,furo,छेद
562,Loch::N,furo,सूराख़
563,Loch::N,buraco,छेद
564,Loch::N,buraco,सूराख़
565,Winkel::N,canto,कोण
566,Winkel::N,canto,कोना
567,Winkel::N,ângulo,कोण
568,Winkel::N,ângulo,कोना
569,Muster::N,padrão,नमूना
570,Muster::N,padrão,डिज़ाइन
571,Muster::N,desenho,नमूना
572,Muster::N,desenho,डिज़ाइन
573,Größe::N,tamanho,परिमाण
574,Größe::N,tamanho,विस्तार
575,Länge::N,comprimento,लंबाई
576,Höhe::N,altura,ऊँचाई
577,Höhe::N,altura,उच्चता
578,Höhe::N,altitude,ऊँचाई
579,Höhe::N,altitude,उच्चता
580,Gewicht::N,peso,भार
581,Gewicht::N,peso,वज़न
582,Menge::N,quantidade,मात्रा
583,Haufen::N,pilha,ढेर
584,Haufen::N,pilha,अंबार
585,Reihe::N,fila,क़तार
586,Reihe::N,fila,पंक्ति
587,Boot::N,barco,नाव
588,Boot::N,barco,नौका
589,Ruder::N,remo,चप्पू
590,Schlitten::N,trenó,बर्फ़-गाड़ी
591,Ski::N,esqui,स्की
592,Lagerfeuer::N,fogueira,अलाव
593,Lagerfeuer::N,fogueira,कैंप-फ़ायर
594,Last::N,carga,भार
595,Gang::N,curso,चाल
596,Gang::N,caminhada,चाल
597,Schritt::N,passo,डग
598,Schritt::N,passo,क़दम
599,Norden::N,norte,उत्तर
600,Süden::N,sul,दक्खिन
601,Westen::N,oeste,पश्चिम
602,Westen::N,ocidente,पश्चिम
603,Osten::N,este,पूरब
604,Osten::N,leste,पूरब
605,Osten::N,oriente,पूरब
606,Holz::N,madeira,काठ
607,Holz::N,madeira,काष्ठ
608,Brett::N,tábua,पटरा
609,Brett::N,tábua,तख़्ता
610,Brett::N,prancha,पटरा
611,Brett::N,prancha,तख़्ता
612,Platte::N,laje,फलक
613,Platte::N,laje,तख़्ता
614,Platte::N,chapa,फलक
615,Platte::N,chapa,तख़्ता
616,Stütze::N,apoio,टेक
617,Stütze::N,apoio,थूनी
618,Stütze::N,suporte,टेक
619,Stütze::N,suporte,थूनी
620,Stange::N,vara,छड़
621,Stange::N,vara,बाँस
622,Stange::N,barra,छड़
623,Stange::N,barra,बाँस
624,Stock::N,pau,लाठी
625,Stock::N,bengala,लाठी
626,Stab::N,bastão,लग्गा
627,Rohr::N,cano,नल
628,Haus::N,casa,घर
629,Haus::N,casa,मकान
630,Heim::N,lar,घर
631,Heim::N,lar,गृह
632,Heim::N,casa,घर
633,Heim::N,casa,गृह
634,Ofen::N,estufa,चूल्हा
635,Ofen::N,aquecedor,चूल्हा
636,Fußboden::N,piso,फ़र्श
637,Tisch::N,mesa,मेज़
638,Stuhl::N,cadeira,कुरसी
639,Wiege::N,berço,पालना
640,Wiege::N,berço,हिंडोला
641,Bett::N,cama,खाट
642,Bett::N,cama,पलंग
643,Regal::N,estante,शेल्फ़
644,Regal::N,prateleira,शेल्फ़
645,Kiste::N,caixa,पेटी
646,Kiste::N,caixa,डिब्बा
647,Fenster::N,janela,खिड़की
648,Tür::N,porta,द्वार
649,Tür::N,porta,दरवाज़ा
650,Tor::N,portão,फाटक
651,Zaun::N,cerca,बाड़ा
652,Zaun::N,vedação,बाड़ा
653,Dach::N,telhado,छत
654,Dach::N,telhado,छप्पर
655,Leiter::N,escada,सीढ़ी
656,Leiter::N,escada móvel,सीढ़ी
657,Besen::N,vassoura,झाड़ू
658,Besen::N,vassoura,बुहारी
659,Spaten::N,pá,कुदाल
660,Schaufel::N,pá,बेलचा
661,Schaufel::N,pá,फावड़ा
662,Gabel::N,garfo,काँटा
663,Löffel::N,colher,चम्मच
664,Messer::N,faca,छुरा
665,Messer::N,faca,चाक़ू
666,Nagel::N,cravo,कील
667,Nagel::N,cravo,मेख़
668,Netz::N,rede,जाल
669,Haken::N,gancho,अंकुश
670,Griff::N,asa,मूठ
671,Griff::N,asa,हत्था
672,Griff::N,cabo,मूठ
673,Griff::N,cabo,हत्था
674,Schloss::N,fechadura,ताला
675,Bild::N,imagem,चित्र
676,Figur::N,figura,मूर्ति
677,Puppe::N,boneca,पुतली
678,Puppe::N,boneca,गुड़िया
679,Beutel::N,saco,झोला
680,Beutel::N,bolsa,झोला
681,Bündel::N,fardo,पुलिंदा
682,Tasche::N,saco,बेग
683,Tasche::N,saco,बस्ता
684,Tasche::N,bolso,बेग
685,Tasche::N,bolso,बस्ता
686,Eimer::N,balde,बाल्टी
687,Deckel::N,tampa,ढक्कन
688,Geschirr::N,louça,बरतन-भाँड़े
689,Sack::N,saca,बोरा
690,Tasse::N,chávena,प्याला
691,Topf::N,tacho,देग़चा
692,Topf::N,panela,देग़चा
693,Kessel::N,caldeira,देग़
694,Kessel::N,caldeira,बटलोई
695,Essen::N,refeição,खाना
696,Nahrung::N,comida,भोजन
697,Nahrung::N,alimento,भोजन
698,Speise::N,prato,खाना
699,Speise::N,prato,व्यंजन
700,Fleisch::N,carne,मांस
701,Fleisch::N,carne,गोश्त
702,Getreide::N,cereais,अनाज
703,Brei::N,puré,भरता
704,Brei::N,puré,दलिया
705,Brot::N,pão,रोटी
706,Scheibe::N,fatia,कतला
707,Fett::N,banha,वसा
708,Fett::N,banha,चरबी
709,Fett::N,gordura,वसा
710,Fett::N,gordura,चरबी
711,Butter::N,manteiga,मक्खन
712,Öl::N,azeite,तेल
713,Salz::N,sal,नमक
714,Suppe::N,sopa,सूप
715,Suppe::N,sopa,शोरबा
716,Suppe::N,caldo,सूप
717,Suppe::N,caldo,शोरबा
718,Honig::N,mel,शहद
719,Milch::N,leite,दूध
720,Tee::N,chá,चाय
721,Leder::N,couro,चमड़ा
722,Wolle::N,lã,ऊन
723,Stoff::N,pano,कपड़ा
724,Stoff::N,tecido,कपड़ा
725,Nadel::N,agulha,सूई
726,Faden::N,fio,डोरा
727,Knopf::N,botão,बटन
728,Knopf::N,botão,घुंडी
729,Knoten::N,nó,गाँठ
730,Knoten::N,nó,गुत्थी
731,Farbe::N,corante,रंग
732,Farbe::N,corante,वर्ण
733,Kleidung::N,roupa,पहनावा
734,Kleidung::N,vestuário,पहनावा
735,Hemd::N,camisa,कुरता
736,Hemd::N,camisa,क़मीज़
737,Kragen::N,gola,गरदनी
738,Kragen::N,gola,गरेबान
739,Ärmel::N,manga,आस्तीन
740,Hose::N,calça,पैंट
741,Hose::N,calça,पतलून
742,Gürtel::N,cinto,पेटी
743,Gürtel::N,cinto,मेखला
744,Mütze::N,boné,टोपी
745,Mütze::N,barrete,टोपी
746,Schuh::N,sapato,जूता
747,Stiefel::N,bota,बूट
748,Ring::N,anel,अँगूठी
749,Band::N,fita,पट्टी
750,Band::N,faixa,पट्टी
751,Kamm::N,pente,कंघी
752,Spiegel::N,espelho,आईना
753,Spiegel::N,espelho,दर्पण
754,Riemen::N,correia,तसमा
755,Riemen::N,correia,पट्टा
756,Schnur::N,corda,डोरी
757,Schnur::N,corda,सुतली
758,Schnur::N,cordel,डोरी
759,Schnur::N,cordel,सुतली
760,Leine::N,trela,रस्सी
761,Decke::N,cobertor,रज़ाई
762,Kissen::N,almofada,तकिया
763,Kissen::N,almofada,गाद्दा
764,Tuch::N,pano,रूमाल
765,Tuch::N,pano,वस्त्र
766,Handtuch::N,toalha,अँगोछा
767,Kraft::N,força,ज़ोर
768,Kraft::N,força,शक्ति
769,Stärke::N,força,बल
770,Stärke::N,força,ताक़त
771,Gesundheit::N,saúde,स्वास्थ्य
772,Gesundheit::N,saúde,तंदुरुस्ती
773,Krankheit::N,doença,रोग
774,Krankheit::N,doença,बीमारी
775,Krankheit::N,enfermidade,रोग
776,Krankheit::N,enfermidade,बीमारी
777,Schmerz::N,dor,दर्द
