,Concept_ID,zh,bg
878,krank sein::V,生病,боледувам
879,schmerzen::V,疼痛,боля
880,husten::V,咳,кашлям
881,genesen::V,痊愈,оздравея
882,sterben::V,死,умра
883,umkommen::V,丧命,загина
884,sich bewegen::V,移动,движа се
885,sich bewegen::V,移动,мърдам се
886,sich rühren::V,动弹,движа се
887,sich erheben::V,站起,стана
888,sich setzen::V,坐,седна
889,hinfallen::V,跌倒,падна
890,laufen::V,步行,ходя
891,schreiten::V,迈步,крача
892,spazierengehen::V,散步,разхождам се
893,eilen::V,急忙,бързам
894,sich beeilen::V,赶快,побързам
895,sausen::V,疾驰,тичам
896,rennen::V,奔跑,бягам
897,springen::V,跳,скачам
898,klettern::V,攀缘,катеря се
899,schaukeln::V,荡秋千,люлея се
900,kriechen::V,爬行,лазя
901,kriechen::V,爬行,пълзя
902,schwimmen::V,游泳,плувам
903,tauchen::V,潜水,гмуркам се
904,rudern::V,划船,греба
905,fahren::V,行驶,пътувам
906,fliegen::V,飞,летя
907,fliegen::V,飞,хвърча
908,gehen::V,走,ида
909,gehen::V,走,вървя
910,weggehen::V,离去,отида си
911,abfahren::V,出发,отпътувам
912,anhalten::V,停住,спра се
913,hineingehen::V,进去,влизам
914,eintreten::V,进入,вляза
915,kommen::V,来,ида
916,kommen::V,来,дойда
917,ankommen::V,到达,пристигна
918,zurückkommen::V,回来,върна се
919,bleiben::V,停留,остана
920,warten::V,等,чакам
921,erwarten::V,等候,очаквам
922,suchen::V,找,търся
923,finden::V,找到,намеря
924,versuchen::V,尝试,опитам
925,vorbereiten::V,预备,подготвя
926,lieben::V,爱,любя
927,mögen::V,喜欢,обичам
928,lachen::V,笑,смея се
929,weinen::V,哭,плача
930,schimpfen::V,骂,ругая
931,schimpfen::V,骂,псувам
932,sich ärgern::V,生气,ядосам се
933,sich fürchten::V,害怕,боя се
934,sich fürchten::V,害怕,страхувам се
935,fürchten::V,害怕,боя се от
936,fürchten::V,害怕,страхувам се от
937,fliehen::V,逃走,бягам
938,flüchten::V,逃跑,бягам
939,flüchten::V,逃跑,избягам
940,sehen::V,看,видя
941,anschauen::V,注视,гледам
942,ansehen::V,注视,поглеждам
943,hören::V,听,чувам
944,zuhören::V,倾听,слушам
945,probieren::V,尝,опитам
946,riechen::V,闻,подуша
947,fühlen::V,感到,усещам
948,fühlen::V,感到,чувствувам
949,scheinen::V,照耀,изглеждам
950,zu sehen sein::V,可以看到,виждам се
951,vernehmen::V,审讯,доловя
952,frieren::V,觉得冷,мръзна
953,tun::V,作,правя
954,können::V,能,мога
955,wollen::V,要,ща
956,wollen::V,要,искам
957,anfangen::V,开始,започна
958,beenden::V,结束,свърша
959,beenden::V,结束,завърша
960,aufhören::V,停止,престана
961,gelingen::V,成功,успея
962,gelingen::V,成功,сполуча
963,geraten::V,陷于,удам се
964,öffnen::V,打开,отворя
965,schließen::V,关,затворя
966,stellen::V,放,поставя
967,setzen::V,放,туря
968,legen::V,摆,сложа
969,legen::V,摆,слагам
970,berühren::V,触,докосна
971,verbinden::V,联结,свържа
972,bedecken::V,覆盖,покрия
973,aufhängen::V,挂,закача
974,anzünden::V,点,запаля
975,aufheben::V,拾起,вдигна
976,aufheben::V,拾起,повдигна
977,zurücklassen::V,遗留,оставя
978,verlieren::V,丧失,загубя
979,fallen lassen::V,让掉下,изпусна
980,machen::V,做,направя
981,herstellen::V,生产,произведа
982,bauen::V,建造,строя
983,reparieren::V,修理,поправя
984,verbessern::V,改进,подобря
985,ändern::V,改变,променя
986,graben::V,挖,копая
987,beugen::V,弯下,прегъна
988,biegen::V,弯,прегъна
989,drehen::V,转动,въртя
990,wenden::V,转动,обърна
991,umdrehen::V,转动,обърна
992,heben::V,举起,вдигам
993,hochheben::V,抬高,издигна
994,ergreifen::V,抓住,хвана
995,ergreifen::V,抓住,обхвана
996,halten::V,拿着,държа
997,drücken::V,压,натискам
998,drücken::V,压,притискам
999,schieben::V,推,тикам
1000,kratzen::V,搔,одраскам
1001,lecken::V,舔,лижа
1002,lecken::V,舔,ближа
1003,beißen::V,咬,хапя
1004,beißen::V,咬,ухапя
1005,abreißen::V,撕下,откъсна
1006,abschneiden::V,切断,отрежа
1007,binden::V,捆,вържа
1008,stecken::V,插,пъхна
1009,brechen::V,断裂,троша
1010,klopfen::V,敲,чукам
1011,hauen::V,揍,бия
1012,kleben::V,粘,лепя
1013,kleben::V,粘,залепя
1014,reiben::V,摩擦,трия
1015,reiben::V,摩擦,търкам
1016,streichen::V,涂,намажа
1017,schleifen::V,拖曳,остря
1018,schneiden::V,切,режа
1019,rütteln::V,颠簸,разтърсвам
1020,schütteln::V,摇动,клатя
1021,schütteln::V,摇动,друсам
1022,schwenken::V,摇动,размахам
1023,schütten::V,倒,сипя
1024,füllen::V,填满,напълня
1025,einwickeln::V,包,увия
1026,einwickeln::V,包,завия
1027,tragen::V,提,нося
1028,schleppen::V,扛,влача
1029,ziehen::V,拉,тегля
1030,ziehen::V,拉,дръпна
1031,aufbewahren::V,保存,съхраня
1032,werfen::V,扔,хвърля
1033,fangen::V,捕捉,ловя
1034,fangen::V,捕捉,уловя
1035,packen::V,抓住,хвана
1036,verstecken::V,藏,крия
1037,verstecken::V,藏,скрия
1038,teilen::V,分,разделя
1039,schicken::V,派遣,изпращам
1040,bringen::V,带来,донеса
1041,hinzufügen::V,添加,прибавя
1042,bekommen::V,得到,сдобия се
1043,erhalten::V,接到,получа
1044,nehmen::V,拿,взема
1045,wählen::V,挑选,избирам
1046,auswählen::V,选择,избера
1047,bewahren::V,保持,пазя
1048,behindern::V,防碍,преча
1049,behindern::V,防碍,спъвам
1050,verderben::V,败坏,разваля
1051,beschädigen::V,损坏,повредя
1052,zerbrechen::V,破碎,счупя
1053,zerreißen::V,撕碎,скъсам
1054,zerstören::V,毁坏,разруша
1055,verbrennen::V,燃烧,изгоря
1056,geben::V,给,дам
1057,reichen::V,递给,подам
1058,schenken::V,赠送,подаря
1059,versprechen::V,许诺,обещая
1060,wünschen::V,祝,желая
1061,loben::V,表扬,хваля
1062,küssen::V,亲,целувам
1063,wiegen::V,轻摇,люлея
1064,zudecken::V,盖上,покрия
1065,wecken::V,唤起,събудя
1066,zeigen::V,指,покажа
1067,führen::V,带领,водя
1068,führen::V,带领,заведа
1069,lehren::V,教,уча
1070,unterrichten::V,讲课,преподавам
1071,aufziehen::V,抚养,отгледам
1072,leiten::V,领导,ръководя
1073,leiten::V,领导,управлявам
1074,antreiben::V,催促,подкарвам
1075,lassen::V,让,накарам
1076,einladen::V,邀请,поканя
1077,vereinigen::V,统一,съединя
1078,besuchen::V,参观,посетя
1079,treffen::V,会面,срещна
1080,sich versammeln::V,聚集,събера се
1081,spielen::V,玩,играя
1082,singen::V,唱歌,пея
1083,tanzen::V,跳舞,танцувам
1084,sich trennen::V,分别,разделя се
1085,verlassen::V,离开,напусна
1086,retten::V,救,спася
1087,bewachen::V,守卫,охранявам
1088,schützen::V,保护,запазя
1089,verteidigen::V,保卫,защитя
1090,sich schlagen::V,打架,бия се
1091,schießen::V,射击,стрелям
1092,siegen::V,获胜,победя
1093,ärgern::V,激怒,ядосам
1094,schlagen::V,打,бия
1095,schlagen::V,打,ударя
1096,treten::V,踢,ритам
1097,stechen::V,刺,бодна
1098,stoßen::V,撞,бутна
1099,stoßen::V,撞,блъсна
1100,stehlen::V,盗窃,
1101,stören::V,干扰,смутя
1102,belästigen::V,打搅,отегча
1103,belästigen::V,打搅,безпокоя
1104,verbergen::V,隐藏,скрия
1105,täuschen::V,欺骗,измамя
1106,betrügen::V,欺骗,измамя
1107,töten::V,杀,убия
1108,töten::V,杀,умъртвя
1109,wohnen::V,居住,живея
1110,arbeiten::V,工作,работя
1111,sammeln::V,收集,събера
1112,pflücken::V,采,бера
1113,pflücken::V,采,откъсна
1114,jagen::V,打猎,ловувам
1115,fischen::V,捕鱼,ловя риба
1116,fassen::V,捉住,хвана
1117,hüten::V,守护,пазя
1118,treiben::V,漂,карам
1119,anbinden::V,拴,завържа
1120,füttern::V,喂,храня
1121,melken::V,挤奶,доя
1122,hacken::V,剁细,сека
1123,gießen::V,浇,полея
1124,reifen::V,成熟,узрея
1125,kochen::V,煮,варя
1126,backen::V,烤,пека
1127,braten::V,煎,пържа
1128,umrühren::V,搅拌,разбъркам
1129,stricken::V,织,плета
1130,nähen::V,缝,шия
1131,färben::V,染色,боядисам
1132,reinigen::V,清洁,почистя
1133,waschen::V,洗,мия
1134,waschen::V,洗,пера
1135,abwischen::V,擦掉,избърша
1136,spülen::V,清洗,плакна
1137,fegen::V,扫,измета
1138,kehren::V,打扫,мета
1139,baden::V,给...洗澡,къпя се
1140,sich waschen::V,洗澡,мия се
1141,ausziehen::V,脱,съблека
1142,anziehen::V,穿,облека
1143,sich anziehen::V,穿衣,облека се
1144,kämmen::V,梳,реша
1145,kämmen::V,梳,вчеша
1146,schmücken::V,装饰,накича
1147,sagen::V,说,кажа
1148,sprechen::V,说,говоря
1149,reden::V,讲,говоря
1150,sich unterhalten::V,聊天,разговарям
1151,fragen::V,问,запитам
1152,bitten::V,请,моля
1153,erzählen::V,叙述,разкажа
1154,mitteilen::V,通知,съобщя
1155,nennen::V,叫做,нарека
1156,rufen::V,叫,викам
1157,rufen::V,叫,повикам
1158,prahlen::V,吹牛,хваля се
1159,übersetzen::V,翻译,преведа
1160,denken::V,想,мисля
1161,glauben::V,以为,вярвам
1162,bemerken::V,发觉,забележа
1163,erkennen::V,识别,позная
1164,begreifen::V,理解,схвана
1165,verstehen::V,明白,разбера
1166,lernen::V,学,уча се
1167,wissen::V,知道,зная
1168,sich erinnern an::V,回忆,спомня си за
1169,vergessen::V,忘记,забравя
1170,messen::V,测量,меря
1171,zählen::V,数,броя
1172,rechnen::V,计算,сметна
1173,lesen::V,读,чета
1174,malen::V,画,рисувам
1175,zeichnen::V,绘制,рисувам
1176,schreiben::V,写,пиша
1177,besitzen::V,占有,имам
1178,besitzen::V,占有,притежавам
1179,kaufen::V,买,купя
1180,kaufen::V,买,купувам
1181,verkaufen::V,卖,продам
1182,bezahlen::V,付钱,заплатя
1183,zahlen::V,支付,платя
1184,beherrschen::V,统治,владея
1185,ertragen::V,忍耐,понеса
1186,vergebens::ADV,,напразно
1187,klirren::V,,звънтя
1188,klirren::V,,дрънкам
1189,rauschen::V,,шумя
1190,rühren::V,,трогна
1191,zubereiten::V,,приготвя
