,Concept_ID,se,ka
0,Auge::N,tjelmie,თვალი
1,Auge::N,tjalmme,თვალი
2,Auge::N,čalbmi,თვალი
3,Auge::N,čalme,თვალი
4,Auge::N,čâ´lmm,თვალი
5,Auge::N,ча̄лльм,თვალი
6,Ohr::N,bieljie,ყური
7,Ohr::N,biellje,ყური
8,Ohr::N,beallji,ყური
9,Ohr::N,pelji,ყური
10,Ohr::N,pe´llj,ყური
11,Ohr::N,пе̄лльй,ყური
12,Nase::N,njuenie,ცხვირი
13,Nase::N,njunnje,ცხვირი
14,Nase::N,njunni,ცხვირი
15,Nase::N,njuṇe,ცხვირი
16,Nase::N,njuu´nn,ცხვირი
17,Nase::N,нюннҍ,ცხვირი
18,Mund::N,njaelmie,პირი
19,Mund::N,njálmme,პირი
20,Mund::N,njálbmi,პირი
21,Mund::N,njälmi,პირი
22,Mund::N,njä´lmm,პირი
23,Mund::N,ня̄лльм,პირი
24,Zahn::N,baenie,კბილი
25,Zahn::N,bádne,კბილი
26,Zahn::N,bátni,კბილი
27,Zahn::N,pääṇi,კბილი
28,Zahn::N,pää´nn,კბილი
29,Zahn::N,па̄ннҍ,კბილი
30,Zunge::N,njoektjeme,ენა
31,Zunge::N,njuovtjav,ენა
32,Zunge::N,njuovčča,ენა
33,Zunge::N,njuovčâ,ენა
34,Zunge::N,njuhččâm,ენა
35,Zunge::N,нюхчем,ენა
36,Lippe::N,bangseme,ბაგე
37,Lippe::N,njálmmerabdda,ბაგე
38,Lippe::N,bavssa,ბაგე
39,Lippe::N,poovsâ,ბაგე
40,Lippe::N,põõus,ბაგე
41,Lippe::N,пэ̄кс,ბაგე
42,Wange::N,skiehrie,ლოყა
43,Wange::N,nierra,ლოყა
44,Wange::N,muohtu,ლოყა
45,Wange::N,nieṛâ,ლოყა
46,Wange::N,njiõrr,ლოყა
47,Wange::N,нӣрр,ლოყა
48,Gesicht::N,ååredæjja,სახე
49,Gesicht::N,muohto,სახე
50,Gesicht::N,muođut,სახე
51,Gesicht::N,ámadadju,სახე
52,Gesicht::N,muáđuh,სახე
53,Gesicht::N,muâđ,სახე
54,Gesicht::N,ка̄ссв,სახე
55,Stirn::N,gaalloe,შუბლი
56,Stirn::N,gállo,შუბლი
57,Stirn::N,gállu,შუბლი
58,Stirn::N,kállu,შუბლი
59,Stirn::N,käll,შუბლი
60,Stirn::N,вуэххьц,შუბლი
61,Haar::N,voepte,თმა
62,Haar::N,vuoppta,თმა
63,Haar::N,vuokta,თმა
64,Haar::N,vuop'tâ,თმა
65,Haar::N,vuõpt,თმა
66,Haar::N,вӯппт,თმა
67,Schnurrbart::N,bijjie-skaavtjoe,ულვაში
68,Schnurrbart::N,njunjevuolskávttjá,ულვაში
69,Schnurrbart::N,seamu,ულვაში
70,Schnurrbart::N,siämu,ულვაში
71,Schnurrbart::N,ää´bben,ულვაში
72,Schnurrbart::N,о̄а̄бпан,ულვაში
73,Bart::N,skaavtja,წვერი
74,Bart::N,skaavtjoe,წვერი
75,Bart::N,skávttjá,წვერი
76,Bart::N,seamu,წვერი
77,Bart::N,siämu,წვერი
78,Bart::N,seäm,წვერი
79,Bart::N,ся̄м,წვერი
80,Kinn::N,gaejpie,ნიკაპი
81,Kinn::N,gájbbe,ნიკაპი
82,Kinn::N,gáibi,ნიკაპი
83,Kinn::N,käibi,ნიკაპი
84,Kinn::N,käi´bb,ნიკაპი
85,Kinn::N,ка̄ййп,ნიკაპი
86,Kiefer[Anatomie]::N,gaejpie,ყბა
87,Kiefer[Anatomie]::N,oalol,ყბა
88,Kiefer[Anatomie]::N,oaloldákte,ყბა
89,Kiefer[Anatomie]::N,gáibi,ყბა
90,Kiefer[Anatomie]::N,uá'lultähti,ყბა
91,Kiefer[Anatomie]::N,vuâl'lõš,ყბა
92,Kiefer[Anatomie]::N,вуаллнешш,ყბა
93,Kehle::N,gealoe,ყელი
94,Kehle::N,tjåttå,ყელი
95,Kehle::N,njiello,ყელი
96,Kehle::N,čotta,ყელი
97,Kehle::N,čuudâ,ყელი
98,Kehle::N,čoodd,ყელი
99,Kehle::N,чонт,ყელი
100,Kehle::N,кэ̄ҏс,ყელი
101,Hals::N,tjeapohke,ყელი
102,Hals::N,tjeapohke,კისერი
103,Hals::N,tjiebet,ყელი
104,Hals::N,tjiebet,კისერი
105,Hals::N,čeabet,ყელი
106,Hals::N,čeabet,კისერი
107,Hals::N,čiäppát,ყელი
108,Hals::N,čiäppát,კისერი
109,Hals::N,čeäppat,ყელი
110,Hals::N,čeäppat,კისერი
111,Hals::N,ча̄пэх,ყელი
112,Hals::N,ча̄пэх,კისერი
113,Genick::N,tjovrese,კეფა
114,Genick::N,nisske,კეფა
115,Genick::N,niehkki,კეფა
116,Genick::N,niski,კეფა
117,Genick::N,niek'ki,კეფა
118,Genick::N,nji´šǩǩmaadd,კეფა
119,Genick::N,нышшькмоант,კეფა
120,Kopf::N,åejjie,თავი
121,Kopf::N,oajvve,თავი
122,Kopf::N,oaivi,თავი
123,Kopf::N,uái'vi,თავი
124,Kopf::N,vuei´vv,თავი
125,Kopf::N,вуэййв,თავი
126,Rücken::N,rudtje,ზურგი
127,Rücken::N,hárddo,ზურგი
128,Rücken::N,tjavelk,ზურგი
129,Rücken::N,sealgi,ზურგი
130,Rücken::N,selgi,ზურგი
131,Rücken::N,čielgi,ზურგი
132,Rücken::N,seä´lǧǧ,ზურგი
133,Rücken::N,се̄лльк,ზურგი
134,Bauch::N,tjåejjie,მუცელი
135,Bauch::N,tjoajvve,მუცელი
136,Bauch::N,čoavji,მუცელი
137,Bauch::N,čuáv'ji,მუცელი
138,Bauch::N,čåu´jj,მუცელი
139,Bauch::N,чо̄ввьй,მუცელი
140,Nabel::N,naepie,ჭიპი
141,Nabel::N,náhpe,ჭიპი
142,Nabel::N,náhpi,ჭიპი
143,Nabel::N,nääpi,ჭიპი
144,Nabel::N,nää´pp,ჭიპი
145,Nabel::N,на̄бпь,ჭიპი
146,Busen::N,boenge,ძუძუ
147,Busen::N,bållå,ძუძუ
148,Busen::N,čižži,ძუძუ
149,Busen::N,njamma,ძუძუ
150,Busen::N,njižže,ძუძუ
151,Busen::N,nje´ǯǯ,ძუძუ
152,Busen::N,раннҍт,ძუძუ
153,Brust::N,mïelke,მკერდი
154,Brust::N,radde,მკერდი
155,Brust::N,mielgga,მკერდი
156,Brust::N,raddi,მკერდი
157,Brust::N,radde,მკერდი
158,Brust::N,râ´dd,მკერდი
159,Brust::N,раннҍт,მკერდი
160,Schulter::N,åelkie,მხარი
161,Schulter::N,åelkie,მკლავი
162,Schulter::N,oalgge,მხარი
163,Schulter::N,oalgge,მკლავი
164,Schulter::N,hárdu,მხარი
165,Schulter::N,hárdu,მკლავი
166,Schulter::N,ärdee,მხარი
167,Schulter::N,ärdee,მკლავი
168,Schulter::N,uál'gi,მხარი
169,Schulter::N,uál'gi,მკლავი
170,Schulter::N,a´rddi,მხარი
171,Schulter::N,a´rddi,მკლავი
172,Schulter::N,vuä´lǧǧ,მხარი
173,Schulter::N,vuä´lǧǧ,მკლავი
174,Schulter::N,вуэллык,მხარი
175,Schulter::N,вуэллык,მკლავი
176,Arm::N,gïete,ხელი
177,Arm::N,giehta,ხელი
178,Arm::N,giehta,ხელი
179,Arm::N,kietâ,ხელი
180,Arm::N,kie'tâkaaṿâ,ხელი
181,Arm::N,ǩiõtt,ხელი
182,Arm::N,кӣдт,ხელი
183,Ellenbogen::N,gernjere,იდაყვი
184,Ellenbogen::N,garŋŋel,იდაყვი
185,Ellenbogen::N,gargŋil,იდაყვი
186,Ellenbogen::N,käŋŋir,იდაყვი
187,Ellenbogen::N,kõõnjâr,იდაყვი
188,Ellenbogen::N,карьнэль,იდაყვი
189,Hand::N,gïete,ხელი
190,Hand::N,giehta,ხელი
191,Hand::N,giehta,ხელი
192,Hand::N,kietâ,ხელი
193,Hand::N,ǩiõtt,ხელი
194,Hand::N,кӣдт,ხელი
195,Handfläche::N,gïeten-låapoe,ნები
196,Handfläche::N,gïeten-låapoe,ხელისგული
197,Handfläche::N,giehtavuodo,ნები
198,Handfläche::N,giehtavuodo,ხელისგული
199,Handfläche::N,tjårmmåvuodo,ნები
200,Handfläche::N,tjårmmåvuodo,ხელისგული
201,Handfläche::N,giehtaloahpu,ნები
202,Handfläche::N,giehtaloahpu,ხელისგული
203,Handfläche::N,kiämád,ნები
204,Handfläche::N,kiämád,ხელისგული
205,Handfläche::N,kuámmir,ნები
206,Handfläche::N,kuámmir,ხელისგული
207,Handfläche::N,kuä´m'mer,ნები
208,Handfläche::N,kuä´m'mer,ხელისგული
209,Handfläche::N,ǩiõttǩeä´m'men,ნები
210,Handfläche::N,ǩiõttǩeä´m'men,ხელისგული
211,Handfläche::N,ко̄а̄ллдэгк,ნები
212,Handfläche::N,ко̄а̄ллдэгк,ხელისგული
213,Handfläche::N,кӣдткоалдэгк,ნები
214,Handfläche::N,кӣдткоалдэгк,ხელისგული
215,Finger::N,soerme,თითი
216,Finger::N,tjuvdde,თითი
217,Finger::N,suorbma,თითი
218,Finger::N,čuvde,თითი
219,Finger::N,suor'mâ,თითი
220,Finger::N,suõrmm,თითი
221,Finger::N,це̄ххп,თითი
222,Fingernagel::N,gadtse,ფრჩხილი
223,Fingernagel::N,guehpere,ფრჩხილი
224,Fingernagel::N,gadtsa,ფრჩხილი
225,Fingernagel::N,gazza,ფრჩხილი
226,Fingernagel::N,kozzâ,ფრჩხილი
227,Fingernagel::N,kõʒʒ,ფრჩხილი
228,Fingernagel::N,кэ̄ннц,ფრჩხილი
229,Nagel[Anatomie]::N,gadtse,ფრჩხილი
230,Nagel[Anatomie]::N,guehpere,ფრჩხილი
231,Nagel[Anatomie]::N,gadtsa,ფრჩხილი
232,Nagel[Anatomie]::N,gazza,ფრჩხილი
233,Nagel[Anatomie]::N,kozzâ,ფრჩხილი
234,Nagel[Anatomie]::N,kõʒʒ,ფრჩხილი
235,Nagel[Anatomie]::N,кэ̄ннц,ფრჩხილი
236,Zeh::N,tjiehtjere,ფეხის თითი
237,Zeh::N,juolggetjuvdde,ფეხის თითი
238,Zeh::N,juolgesuorbma,ფეხის თითი
239,Zeh::N,jyel'gisuor'mâ,ფეხის თითი
240,Zeh::N,jue´lǧǧsuõrmm,ფეხის თითი
241,Zeh::N,ю̄лльк-це̄һп,ფეხის თითი
242,Fuß::N,juelkie,ტერფი
243,Fuß::N,juelkie,ფეხისგული
244,Fuß::N,juolgge,ტერფი
245,Fuß::N,juolgge,ფეხისგული
246,Fuß::N,juolgi,ტერფი
247,Fuß::N,juolgi,ფეხისგული
248,Fuß::N,jyel'gi,ტერფი
249,Fuß::N,jyel'gi,ფეხისგული
250,Fuß::N,jue´lǧǧ,ტერფი
251,Fuß::N,jue´lǧǧ,ფეხისგული
252,Fuß::N,ла̄бпь,ტერფი
253,Fuß::N,ла̄бпь,ფეხისგული
254,Ferse::N,båetskie,ქუსლი
255,Ferse::N,boasske,ქუსლი
256,Ferse::N,šušmi,ქუსლი
257,Ferse::N,šušme,ქუსლი
258,Ferse::N,jue´lǧǧkädd,ქუსლი
259,Ferse::N,ка̄ннт,ქუსლი
260,Knie::N,boelve,მუხლი
261,Knie::N,buolvva,მუხლი
262,Knie::N,čibbi,მუხლი
263,Knie::N,veaŋki,მუხლი
264,Knie::N,iidâ,მუხლი
265,Knie::N,puõlvv,მუხლი
266,Knie::N,пуллв,მუხლი
267,Oberschenkel::N,ruaksja,ბარძაყი
268,Oberschenkel::N,tjibbe,ბარძაყი
269,Oberschenkel::N,gassaváhkká,ბარძაყი
270,Oberschenkel::N,badjeváhkáa,ბარძაყი
271,Oberschenkel::N,čuár'bpeeḷi,ბარძაყი
272,Oberschenkel::N,če´bb,ბარძაყი
273,Oberschenkel::N,чуаррбе̄лль,ბარძაყი
274,Bein::N,juelkie,ფეხი
275,Bein::N,juolgge,ფეხი
276,Bein::N,juolgi,ფეხი
277,Bein::N,jyel'gi,ფეხი
278,Bein::N,jue´lǧǧ,ფეხი
279,Bein::N,ю̄лльк,ფეხი
280,Körper::N,kråahpe,ტანი
281,Körper::N,kråahpe,სხეული
282,Körper::N,rumáj,ტანი
283,Körper::N,rumáj,სხეული
284,Körper::N,rumaš,ტანი
285,Körper::N,rumaš,სხეული
286,Körper::N,ruumâš,ტანი
287,Körper::N,ruumâš,სხეული
288,Körper::N,rå´pp,ტანი
289,Körper::N,rå´pp,სხეული
290,Körper::N,лышшьк,ტანი
291,Körper::N,лышшьк,სხეული
292,Körper::N,роаӈӈьк,ტანი
293,Körper::N,роаӈӈьк,სხეული
294,Haut::N,njaltja,კანი
295,Haut::N,lijkke,კანი
296,Haut::N,tjuobma,კანი
297,Haut::N,liiki,კანი
298,Haut::N,liške,კანი
299,Haut::N,le´šǩǩ,კანი
300,Haut::N,лышшьк,კანი
301,Blut::N,vïrre,სისხლი
302,Blut::N,maelie,სისხლი
303,Blut::N,varra,სისხლი
304,Blut::N,varra,სისხლი
305,Blut::N,vorrâ,სისხლი
306,Blut::N,võrr,სისხლი
307,Blut::N,вэ̄рр,სისხლი
308,Ader::N,åerie,ძარღვი
309,Ader::N,aajroe,ძარღვი
310,Ader::N,suodna,ძარღვი
311,Ader::N,varrasuotna,ძარღვი
312,Ader::N,suoṇâ,ძარღვი
313,Ader::N,suõnn,ძარღვი
314,Ader::N,сӯнн,ძარღვი
315,Sehne::N,soene,მყესი
316,Sehne::N,gåårtenje,მყესი
317,Sehne::N,suodna,მყესი
318,Sehne::N,suotna,მყესი
319,Sehne::N,suoṇâ,მყესი
320,Sehne::N,suõnn,მყესი
321,Sehne::N,сӯнн,მყესი
322,Knochen::N,måara,ძვალი
323,Knochen::N,måaroe,ძვალი
324,Knochen::N,dákte,ძვალი
325,Knochen::N,dákti,ძვალი
326,Knochen::N,tähti,ძვალი
327,Knochen::N,tä´htt,ძვალი
328,Knochen::N,та̄ххт,ძვალი
329,Knochen::N,та̄ффьт,ძვალი
330,Gehirn::N,aajla,ტვინი
331,Gehirn::N,vuojŋam,ტვინი
332,Gehirn::N,vuoigŋašat,ტვინი
333,Gehirn::N,vuoi'ŋâšeh,ტვინი
334,Gehirn::N,vuo'ivâšneh,ტვინი
335,Gehirn::N,vuõivâšn,ტვინი
336,Gehirn::N,вуэййвэшна,ტვინი
337,Herz::N,vaajmoe,გული
338,Herz::N,tsåhke,გული
339,Herz::N,váibmu,გული
340,Herz::N,váimu,გული
341,Herz::N,čââ´đ,გული
342,Herz::N,кӯттҌк,გული
343,Magen::N,tjåejjie,კუჭი
344,Magen::N,tjoajvve,კუჭი
345,Magen::N,čoavji,კუჭი
346,Magen::N,čuáv'ji,კუჭი
347,Magen::N,čåu´jj,კუჭი
348,Magen::N,чо̄ввьй,კუჭი
349,Leber::N,mueksie,ღვიძლი
350,Leber::N,librre,ღვიძლი
351,Leber::N,vuoivvas,ღვიძლი
352,Leber::N,vuoivâs,ღვიძლი
353,Leber::N,vuõivâs,ღვიძლი
354,Leber::N,вуйвас,ღვიძლი
355,Atem::N,voejngehtasse,სუნთქვა
356,Atem::N,båssånis,სუნთქვა
357,Atem::N,vuojŋadahka,სუნთქვა
358,Atem::N,vuoiŋŋahat,სუნთქვა
359,Atem::N,vuo'iŋâstim,სუნთქვა
360,Atem::N,jiõg'g,სუნთქვა
361,Atem::N,вӯйнас,სუნთქვა
362,Atem::N,вӯййнмушш,სუნთქვა
363,Hunger::N,nielkie,შიმშილი
364,Hunger::N,nielgge,შიმშილი
365,Hunger::N,nealgi,შიმშილი
366,Hunger::N,nelgi,შიმშილი
367,Hunger::N,neä´lǧǧ,შიმშილი
368,Hunger::N,не̄лльк,შიმშილი
369,Träne::N,gïknjele,ცრემლი
370,Träne::N,ganjál,ცრემლი
371,Träne::N,ganjal,ცრემლი
372,Träne::N,koonjâl,ცრემლი
373,Träne::N,kõõnjâl,ცრემლი
374,Träne::N,кэ̄нял,ცრემლი
375,Geschmack::N,aelmie,გემო
376,Geschmack::N,muosse,გემო
377,Geschmack::N,smáhkka,გემო
378,Geschmack::N,máhku,გემო
379,Geschmack::N,smáhkka,გემო
380,Geschmack::N,mááhu,გემო
381,Geschmack::N,smakkâ,გემო
382,Geschmack::N,njõõd,გემო
383,Geschmack::N,smääkk,გემო
384,Geschmack::N,ня̄лльк,გემო
385,Geruch::N,haaje,სუნი
386,Geruch::N,habjja,სუნი
387,Geruch::N,hádja,სუნი
388,Geruch::N,opsâ,სუნი
389,Geruch::N,haajâ,სუნი
390,Geruch::N,õpss,სუნი
391,Geruch::N,haajj,სუნი
392,Geruch::N,апс,სუნი
393,Geruch::N,лэ̄гк,სუნი
394,Schlaf::N,nahkerh,ძილი
395,Schlaf::N,nager,ძილი
396,Schlaf::N,oados,ძილი
397,Schlaf::N,nagir,ძილი
398,Schlaf::N,naṿer,ძილი
399,Schlaf::N,nââ´er,ძილი
400,Schlaf::N,нагерь,ძილი
401,Traum::N,nahkere,სიზმარი
402,Traum::N,niehko,სიზმარი
403,Traum::N,niehku,სიზმარი
404,Traum::N,naṿer,სიზმარი
405,Traum::N,nââ´er,სიზმარი
406,Traum::N,нагерь,სიზმარი
407,Himmel::N,elmie,ცა
408,Himmel::N,almme,ცა
409,Himmel::N,albmi,ცა
410,Himmel::N,alme,ცა
411,Himmel::N,â´lmm,ცა
412,Himmel::N,алльм,ცა
413,Sonne::N,biejjie,მზე
414,Sonne::N,bæjvásj,მზე
415,Sonne::N,beaivváš,მზე
416,Sonne::N,peivi,მზე
417,Sonne::N,piäiváš,მზე
418,Sonne::N,pei´vv,მზე
419,Sonne::N,пе̄ййв,მზე
420,Mond::N,aske,მთვარე
421,Mond::N,mánno,მთვარე
422,Mond::N,mánnu,მთვარე
423,Mond::N,máánu,მთვარე
424,Mond::N,mään,მთვარე
425,Mond::N,ма̄нн,მთვარე
426,Stern::N,daasta,ვარსკვლავი
427,Stern::N,naestie,ვარსკვლავი
428,Stern::N,násste,ვარსკვლავი
429,Stern::N,násti,ვარსკვლავი
430,Stern::N,täsni,ვარსკვლავი
431,Stern::N,tä´snn,ვარსკვლავი
432,Stern::N,та̄ссьт,ვარსკვლავი
433,Luft::N,elmie,ჰაერი
434,Luft::N,ájmmo,ჰაერი
435,Luft::N,áibmu,ჰაერი
436,Luft::N,áimu,ჰაერი
437,Luft::N,šõŋŋ,ჰაერი
438,Luft::N,вӯйнас,ჰაერი
439,Wind::N,bïegke,ქარი
440,Wind::N,biegga,ქარი
441,Wind::N,biegga,ქარი
442,Wind::N,pieg'gâ,ქარი
443,Wind::N,piõg'g,ქარი
444,Wind::N,пӣӈӈк,ქარი
445,Welle::N,baaroe,ტალღა
446,Welle::N,bárro,ტალღა
447,Welle::N,bárru,ტალღა
448,Welle::N,pááṛu,ტალღა
449,Welle::N,päärr,ტალღა
450,Welle::N,нэ̄ммп,ტალღა
451,Wasser::N,tjaetsie,წყალი
452,Wasser::N,tjáhtje,წყალი
453,Wasser::N,čáhci,წყალი
454,Wasser::N,čääci,წყალი
455,Wasser::N,čää´cc,წყალი
456,Wasser::N,ча̄дзь,წყალი
457,Stein::N,gierkie,ქვა
458,Stein::N,giergge,ქვა
459,Stein::N,geađgi,ქვა
460,Stein::N,keđgi,ქვა
461,Stein::N,ǩeä´dǧǧ,ქვა
462,Stein::N,ке̄ддҌк,ქვა
463,Boden::N,betnie,მიწა
464,Boden::N,ednam,მიწა
465,Boden::N,bodni,მიწა
466,Boden::N,vuođđu,მიწა
467,Boden::N,ponne,მიწა
468,Boden::N,vuáđ̣u,მიწა
469,Boden::N,vuâđđ,მიწა
470,Boden::N,лаввьн,მიწა
471,Boden::N,е̄ммьне,მიწა
472,Erde::N,jåarta,ნიადაგი
473,Erde::N,mueltie,ნიადაგი
474,Erde::N,ednam,ნიადაგი
475,Erde::N,mållde,ნიადაგი
476,Erde::N,eana,ნიადაგი
477,Erde::N,eennâm,ნიადაგი
478,Erde::N,mädd,ნიადაგი
479,Erde::N,jânnam,ნიადაგი
480,Erde::N,е̄ммьне,ნიადაგი
481,Staub::N,heblie,მტვერი
482,Staub::N,tsumhtsie,მტვერი
483,Staub::N,dubme,მტვერი
484,Staub::N,dopmu,მტვერი
485,Staub::N,kovjâ,მტვერი
486,Staub::N,põõ´l,მტვერი
487,Staub::N,кэ̄ббьй,მტვერი
488,Rauch::N,soeve,ბოლი
489,Rauch::N,soeve,კვამლი
490,Rauch::N,suovva,ბოლი
491,Rauch::N,suovva,კვამლი
492,Rauch::N,suovva,ბოლი
493,Rauch::N,suovva,კვამლი
494,Rauch::N,suoṿâ,ბოლი
495,Rauch::N,suoṿâ,კვამლი
496,Rauch::N,suõvv,ბოლი
497,Rauch::N,suõvv,კვამლი
498,Rauch::N,сӯвв,ბოლი
499,Rauch::N,сӯвв,კვამლი
500,Funke::N,naestie,ნაკვესი
501,Funke::N,tjuonam,ნაკვესი
502,Funke::N,čuotnan,ნაკვესი
503,Funke::N,čuođâlm,ნაკვესი
504,Funke::N,iiskâr,ნაკვესი
505,Funke::N,čuõzzâm,ნაკვესი
506,Funke::N,чӯссэм,ნაკვესი
507,Feuer::N,dålle,ცეცხლი
508,Feuer::N,dållå,ცეცხლი
509,Feuer::N,dolla,ცეცხლი
510,Feuer::N,tullâ,ცეცხლი
511,Feuer::N,toll,ცეცხლი
512,Feuer::N,то̄лл,ცეცხლი
513,Licht::N,tjoevke,შუქი
514,Licht::N,tjoevke,სინათლე
515,Licht::N,tjuovgga,შუქი
516,Licht::N,tjuovgga,სინათლე
517,Licht::N,čuovga,შუქი
518,Licht::N,čuovga,სინათლე
519,Licht::N,čuovggas,შუქი
520,Licht::N,čuovggas,სინათლე
521,Licht::N,čuoṿâ,შუქი
522,Licht::N,čuoṿâ,სინათლე
523,Licht::N,toll,შუქი
524,Licht::N,toll,სინათლე
525,Licht::N,čuõvv,შუქი
526,Licht::N,čuõvv,სინათლე
527,Licht::N,то̄лл,შუქი
528,Licht::N,то̄лл,სინათლე
529,Schatten::N,skugkie,ლანდი
530,Schatten::N,skugkie,ჩრდილი
531,Schatten::N,soejvene,ლანდი
532,Schatten::N,soejvene,ჩრდილი
533,Schatten::N,irkes,ლანდი
534,Schatten::N,irkes,ჩრდილი
535,Schatten::N,sieges,ლანდი
536,Schatten::N,sieges,ჩრდილი
537,Schatten::N,itku,ლანდი
538,Schatten::N,itku,ჩრდილი
539,Schatten::N,suoivâ,ლანდი
540,Schatten::N,suoivâ,ჩრდილი
541,Schatten::N,õõtt,ლანდი
542,Schatten::N,õõtt,ჩრდილი
543,Schatten::N,ǩeeu´niǩ,ლანდი
544,Schatten::N,ǩeeu´niǩ,ჩრდილი
545,Schatten::N,кывьнэхь,ლანდი
546,Schatten::N,кывьнэхь,ჩრდილი
547,Wetter::N,vïerhtse,ამინდი
548,Wetter::N,dálkke,ამინდი
549,Wetter::N,dálki,ამინდი
550,Wetter::N,šoŋŋâ,ამინდი
551,Wetter::N,šõŋŋ,ამინდი
552,Wetter::N,шэ̄ӈӈ,ამინდი
553,Nebel::N,såavla,ნისლი
554,Nebel::N,mearhka,ნისლი
555,Nebel::N,murkko,ნისლი
556,Nebel::N,mierkká,ნისლი
557,Nebel::N,mierká,ნისლი
558,Nebel::N,miär'kká,ნისლი
559,Nebel::N,oṃo,ნისლი
560,Nebel::N,sue´lnn,ნისლი
561,Nebel::N,цӣгк,ნისლი
562,Nebel::N,сулльн,ნისლი
563,Wolke::N,balve,ღრუბელი
564,Wolke::N,balvva,ღრუბელი
565,Wolke::N,balva,ღრუბელი
566,Wolke::N,polvâ,ღრუბელი
567,Wolke::N,põlvv,ღრუბელი
568,Wolke::N,пэллв,ღრუბელი
569,Regen::N,ebrie,წვიმა
570,Regen::N,harvve,წვიმა
571,Regen::N,arvi,წვიმა
572,Regen::N,arve,წვიმა
573,Regen::N,â´brr,წვიმა
574,Regen::N,аббьр,წვიმა
575,Schnee::N,lopme,თოვლი
576,Schnee::N,moehtege,თოვლი
577,Schnee::N,muohta,თოვლი
578,Schnee::N,muohta,თოვლი
579,Schnee::N,muotâ,თოვლი
580,Schnee::N,muõtt,თოვლი
581,Schnee::N,вэ̄дз,თოვლი
582,Schnee::N,куэллт,თოვლი
583,Eis::N,jïenge,თოში
584,Eis::N,jïenge,ყინული
585,Eis::N,jiegŋa,თოში
586,Eis::N,jiegŋa,ყინული
587,Eis::N,jiekŋa,თოში
588,Eis::N,jiekŋa,ყინული
589,Eis::N,jieŋ̣â,თოში
590,Eis::N,jieŋ̣â,ყინული
591,Eis::N,jiõŋŋ,თოში
592,Eis::N,jiõŋŋ,ყინული
593,Eis::N,ӣӈӈ,თოში
594,Eis::N,ӣӈӈ,ყინული
595,Frost::N,baajkoe,ყინვა
596,Frost::N,tjoasskem,ყინვა
597,Frost::N,buolaš,ყინვა
598,Frost::N,puolâš,ყინვა
599,Frost::N,puõlâš,ყინვა
600,Frost::N,мӯнь,ყინვა
601,Kälte::N,jueskie,სიცივე
602,Kälte::N,tjåetskeme,სიცივე
603,Kälte::N,tjoasskem,სიცივე
604,Kälte::N,čoaskin,სიცივე
605,Kälte::N,ko'lmâsvuotâ,სიცივე
606,Kälte::N,ijss,სიცივე
607,Kälte::N,čuä´cǩǩem,სიცივე
608,Kälte::N,tuârggnjõs,სიცივე
609,Kälte::N,кэ̄лмас,სიცივე
610,Hitze::N,baahke,სიცხე
611,Hitze::N,báhkka,სიცხე
612,Hitze::N,báhkka,სიცხე
613,Hitze::N,pakkâ,სიცხე
614,Hitze::N,kuṃe,სიცხე
615,Hitze::N,paašt,სიცხე
616,Hitze::N,жоарр,სიცხე
617,Raureif::N,jyjse,ჭირხლი
618,Raureif::N,jyjse,თრთვილი
619,Raureif::N,ridne,ჭირხლი
620,Raureif::N,ridne,თრთვილი
621,Raureif::N,goarre,ჭირხლი
622,Raureif::N,goarre,თრთვილი
623,Raureif::N,ritni,ჭირხლი
624,Raureif::N,ritni,თრთვილი
625,Raureif::N,suhči,ჭირხლი
626,Raureif::N,suhči,თრთვილი
627,Raureif::N,riṇe,ჭირხლი
628,Raureif::N,riṇe,თრთვილი
629,Raureif::N,ай,ჭირხლი
630,Raureif::N,ай,თრთვილი
631,Regenbogen::N,aatjan goengere,ცისარტყელა
632,Regenbogen::N,aatjan joekse,ცისარტყელა
633,Regenbogen::N,ádjájuoksa,ცისარტყელა
634,Regenbogen::N,arvedávgi,ცისარტყელა
635,Regenbogen::N,bajándávgi,ცისარტყელა
636,Regenbogen::N,äijihtävgi,ცისარტყელა
637,Regenbogen::N,teârmmazjohss,ცისარტყელა
638,Regenbogen::N,тӣрмесью̄ккс,ცისარტყელა
639,Donner::N,raejrie,ქუხილი
640,Donner::N,átjek,ქუხილი
641,Donner::N,átjárájdde,ქუხილი
642,Donner::N,áddjá,ქუხილი
643,Donner::N,baján,ქუხილი
644,Donner::N,juuṛâ,ქუხილი
645,Donner::N,tie´rmes,ქუხილი
646,Donner::N,тӣрмесь,ქუხილი
647,Donner::N,ча̄ркнэгк,ქუხილი
648,Strömung::N,njuvvie,დინება
649,Strömung::N,ájggedáhpe,დინება
650,Strömung::N,rávdnji,დინება
651,Strömung::N,virde,დინება
652,Strömung::N,ve´rdd,დინება
653,Strömung::N,выррьт,დინება
654,Tropfen::N,gåajhkohts,წვეთი
655,Tropfen::N,gåjkudis,წვეთი
656,Tropfen::N,goaikkanas,წვეთი
657,Tropfen::N,čalme,წვეთი
658,Tropfen::N,čâ´lmm,წვეთი
659,Tropfen::N,ча̄лльм,წვეთი
660,Schaum::N,sapte,ქაფი
661,Schaum::N,sapte,დორბლი
662,Schaum::N,såpptå,ქაფი
663,Schaum::N,såpptå,დორბლი
664,Schaum::N,sokta,ქაფი
665,Schaum::N,sokta,დორბლი
666,Schaum::N,suptâ,ქაფი
