,Concept_ID,tt,ml
637,wahr::A,чып-чын,ശരിയായ
638,alt::A,иске,പഴയ
639,neu::A,яңа,പുതിയ
640,ehemalig::A,элекке,മുൻ
641,alt[Lebewesen]::A,карт,വയസ്സുള്ള
642,jung::A,яшь,കൌമാരമായ
643,arm::A,фәкыйрь,പാവപ്പെട്ട
644,reich::A,бай,സമ്പന്നമായ
645,bekannt::A,таныш,പരിചിതമായ
646,berühmt::A,атаклы,പ്രശസ്തനായ
647,fremd::A,ят,വൈദേശികമായ
648,verschieden::A,төрле,വ്യത്യസ്തമായ
649,nah::A,якын,അരികത്തുള്ള
650,fern::A,ерак,അകലെയുള്ള
651,linker::A,сул,അവശേഷിച്ച
652,rechter::A,уң,വലത്തേ
653,anderer::A,бүтән,മറ്റുള്ള
654,erster::A,беренче,ആദ്യത്തെ
655,zweiter::A,икенче,രണ്ടാം
656,dritter::A,өченче,മൂന്നാമത്
657,letzter::A,ахыргы,അവസാനത്തെ
658,allein::ADV,ялгыз,തനിച്ചുള്ള
659,auf einmal::ADV,бердән,ഉടന്
660,zusammen::ADV,бергә,ഒരുമിച്ച
661,lange::ADV,озак,നീണ്ട_കാലത്തേയ്ക്ക്
662,plötzlich::ADV,искәрмәстән,പെട്ടെന്ന്
663,sofort::ADV,хәзер,തത്ക്ഷണം
664,später::ADV,соңрак,പിന്നീട്
665,jetzt::ADV,хәзер,ഇപ്പോൾ
666,heute::ADV,бүген,ഇന്ന്
667,morgen::ADV,иртәгә,നാളെ
668,bald::ADV,тиздән,ഉടനെ
669,dann::ADV,аннары,അപ്പോൾ
670,gestern::ADV,кичә,ഇന്നലെ
671,einst::ADV,берчак,പണ്ടൊരിക്കല്
672,damals::ADV,ул вакытта,അപ്പോൾ
673,damals::ADV,ул чакта,അപ്പോൾ
674,danach::ADV,да,പിന്നീട്
675,vorher::ADV,элек,മുൻപ്
676,zuerst::ADV,башта,ആദ്യം
677,einmal::ADV,бер,ഒരിക്കൽ
678,einmal::ADV,бер мәртәбә,ഒരിക്കൽ
679,manchmal::ADV,кайчакта,ചിലപ്പോൾ
680,oft::ADV,еш,പലപ്പോഴും
681,immer::ADV,һәркайчан,എപ്പോഴും
682,niemals::ADV,hичбер вакыт,ഒരിക്കലും
683,hier::ADV,монда,ഇവിടെ
684,hier::ADV,биредә,ഇവിടെ
685,hierhin::ADV,монда,ഇവിടേക്ക്
686,von hier::ADV,моннан,ഇവിടെനിന്ന്
687,dort::ADV,анда,അവിടെ
688,dorthin::ADV,тегеләй,അവിടേക്ക്
689,geradeaus::ADV,турыдан-туры,മുമ്പിൽ
690,geradeaus::ADV,турыдан-туры,മുമന്നോട്ട്
691,vorwärts::ADV,алга,മുന്നോട്ട്
692,rückwärts::ADV,кире,തലതിരിച്ച്
693,zurück::ADV,кире,പുറകിലേക്ക്
694,unten::ADV,түбәндә,താഴെ
695,hinab::ADV,аска,താഴേക്ക്
696,oben::ADV,өстә,മുകളിൽ
697,oben::ADV,югарыда,മുകളിൽ
698,hinauf::ADV,өскә,മുകളിൽ
699,überall::ADV,hәркайда,എല്ലായിടത്തും
700,nicht::ADV,түгел,ഇല്ല
701,ein wenig::ADV,бераз,കുറച്ച്
702,kaum::ADV,көчкә,കഷ്ടിച്ച്
703,sehr::ADV,бик,വളരെ
704,so::ADV,алай,അങ്ങനെ
705,noch::ADV,янә,ഇപ്പോഴും
706,noch::ADV,тагын,ഇപ്പോഴും
707,nur::ADV,фәкать,മാത്രം
708,schon::ADV,инде,നേരത്തേ തന്നെ
709,wieder::ADV,янә,വീണ്ടും
710,wieder::ADV,тагын,വീണ്ടും
711,vergebens::ADV,юкка,വിഫല
712,vor::PRP,алдыннан,മുമ്പിൽ
713,hinter::PRP,арттан,പുറകിൽ
714,unter::PRP,астында,കീഴിൽ
715,durch::PRP,аша,ഉള്ളിലൂടെ
716,neben::PRP,тирәсендә,അടുത്ത്
717,zwischen::PRP,арасында,ഇടയ്ക്ക്
718,wegen::PRP,сәбәпле,നിമിത്തം
719,dies::PRN,бу,ഇത്
720,das::PRN,ул,അത്
721,alles::PRN,һәммә,എല്ലാം
722,ich::PRN,мин,ഞാൻ
723,du::PRN,син,നിങ്ങൾ
724,er::PRN,ул,അദ്ദേഹം
725,er::PRN,ул,അയാൾ
726,er::PRN,ул,അവൻ
727,er::PRN,ул,അവർ
728,er::PRN,ул,അവൾ
729,wir::PRN,без,നമ്മൾ
730,ihr::PRN,сез,നിങ്ങൾ
731,sie::PRN,ул,അവർ
732,was::FPRN,ни,എന്ത്
733,was::FPRN,нәрсә,എന്ത്
734,wer::FPRN,кем,ആര്
735,wo::FADV,кайда,എവിടെ
736,wohin::FADV,кая,എവിടേക്ക്
737,wie::FADV,ничек,എങ്ങനെ
738,warum::FADV,нигә,എന്തുകൊണ്ട്
739,wieviel::FNUM,ничә,എത്ര
740,eins::NUM,бер,ഒന്ന്
741,zwei::NUM,ике,രണ്ട്
742,drei::NUM,өч,മൂന്ന്
743,vier::NUM,дүрт,നാല്
744,fünf::NUM,биш,അഞ്ച്
745,sechs::NUM,алты,ആറ്
746,sieben::NUM,җиде,ഏഴ്
747,acht::NUM,сигез,എട്ട്
748,neun::NUM,тугыз,ഒമ്പത്
749,zehn::NUM,ун,പത്ത്
750,elf::NUM,унбер,പതിനൊന്ന്
751,zwölf::NUM,унике,പന്ത്രണ്ട്
752,zwanzig::NUM,егерме,ഇരുപത്
753,dreißig::NUM,утыз,മുപ്പത്
754,vierzig::NUM,кырык,നാൽപ്പത്
755,fünfzig::NUM,илле,അൻപത്
756,sechzig::NUM,алтмыш,അറുപത്
757,siebzig::NUM,җитмеш,എഴുപത്
758,achtzig::NUM,сиксән,എൺപത്
759,neunzig::NUM,туксан,തൊണ്ണൂറ്
760,hundert::NUM,йөз,നൂറ്
761,tausend::NUM,мең,ആയിരം
762,und::CNJ,вә,ഉം
763,oder::CNJ,яки,അഥവാ
764,oder::CNJ,яисә,അഥവാ
765,stehen::V,тору,നിൽക്കുക
766,sitzen::V,утыру,ഇരിക്കുക
767,liegen::V,яту,കിടക്കുക
768,hängen::V,эленү,തൂങ്ങുക
769,werden::V,булу,ആയിത്തീരുക
770,passieren::V,булу,സംഭവിക്കുക
771,beginnen::V,башлану,ആരംഭിക്കുക
772,enden::V,бетү,അവസാനിപ്പിക്കുക
773,wechseln::V,үзгәртү,മാറ്റുക
774,aufgehen[Sonne]::V,чыгу,ഉയരുക
775,untergehen[Sonne]::V,бату,അടുക്കി_വയ്ക്കുക
776,scheinen[Sonne]::V,яктырту,പ്രകാശിക്കുക
777,donnern::V,күкрәү,ഇടിവെട്ടുക
778,wehen::V,исү,വീശുക
779,strömen::V,агу,ഒഴുകുക
780,fließen::V,агу,ഒഴുകുക
781,sich drehen::V,бөтерелү,ചുറ്റുക
782,sich drehen::V,бөтерелү,കറക്കുക
783,schwanken::V,икеләнү,ഇരുവശത്തേയ്ക്കും_ആടുക
784,schwingen::V,тирбәлү,ആടുക
785,fallen::V,егылу,വീഴുക
786,brennen::V,яну,കത്തുക
787,rauchen::V,төтәү,പുകയുക
788,rauchen::V,төтенләү,പുകയുക
789,regnen::V,яву,മഴ_പെയ്യുക
790,gefrieren::V,кату,തണത്ത്_മരവിക്കുക
791,tauen::V,эрү,അലിയുക
792,tauen::V,эретү,അലിയുക
793,schmelzen::V,эрү,ഉരുകുക
794,schmelzen::V,эретү,ഉരുകുക
795,trocknen::V,кибү,വരളുക
796,sieden::V,ургылу,തിളപ്പിക്കുക
797,faulen::V,черү,ചീയുക
798,verfaulen::V,черү,അഴുകുക
799,reißen::V,өзелү,ശബ്ദത്തോടെ_മുറിയുക
800,versinken::V,бату,മുക്കുക
801,vergehen::V,авышу,കടന്നുപോകുക
802,erscheinen::V,пәйда булу,പ്രത്യക്ഷപ്പെടുക
803,verschwinden::V,югалу,അദൃശ്യമാകുക
804,verschwinden::V,юк булу,അദൃശ്യമാകുക
805,sinken::V,кимү,താഴുക
806,sinken::V,кайту,താഴുക
807,abnehmen::V,азаю,കുറിയുക
808,zunehmen::V,арту,വർദ്ധിക്കുക
809,zunehmen::V,күбәю,വർദ്ധിക്കുക
810,zunehmen::V,ишәю,വർദ്ധിക്കുക
811,steigen::V,үсү,ഉയരുക
812,wachsen::V,үсү,വളരുക
813,glänzen::V,ялкылдау,മിന്നുക
814,funkeln::V,ялтырау,തിളങ്ങുക
815,lärmen::V,шаулау,ശബ്ദമുണ്ടാക്കുക
816,läuten::V,шалтырату,മണിമുഴങ്ങുക
817,klingeln::V,шалтырату,ചിലമ്പുക
818,klirren::V,чылтырау,കിലുക്കുക
819,brausen::V,давыллау,മുഴങ്ങുക
820,brausen::V,дулау,മുഴങ്ങുക
821,rauschen::V,кыштырдау,അനങ്ങുക
822,klingen::V,ишетелү,മുഴക്കുക
823,bellen::V,өрү,കുരയ്ക്കുക
824,heulen::V,улау,ഓരിയിടുക
825,blasen::V,өрү,ഊതുക
826,pfeifen::V,сызгырту,വിസിലടിക്കുക
827,schreien::V,кычкыру,ആക്രോശിക്കുക
828,stöhnen::V,ыңгырашу,അരക്കം
829,stöhnen::V,ыңгырашу,ആർത്തനാദം
830,zittern::V,калтырау,വിറയ്ക്കുക
831,zittern::V,калтырану,വിറയ്ക്കുക
832,leben::V,яшәү,താമസിക്കുക
833,leben::V,гомер итү,താമസിക്കുക
834,geboren werden::V,туу,ജനിക്കുക
835,atmen::V,сулау,ശ്വസിക്കുക
836,trinken::V,эчү,കുടിക്കുക
837,essen::V,ашау,കഴിക്കുക
838,schlucken::V,йоту,വിഴുങ്ങുക
839,müde werden::V,ялыгу,ക്ഷീണിക്കുക
840,müde werden::V,йөгенү,ക്ഷീണിക്കുക
841,einschlafen::V,йокыга китү,നിദ്രിക്കുക
842,schlafen::V,йоклау,ഉറങ്ങുക
843,aufwachen::V,уяну,ഉണരുക
844,aufstehen::V,тору,എഴുന്നേൽക്കുക
845,sich erholen::V,ял алу,വിശ്രമിക്കുക
846,sich erholen::V,истирахәт итү,വിശ്രമിക്കുക
847,krank werden::V,чирләү,ദീനംപിടിക്കുക
848,krank sein::V,чирләү,രോഗികളാകുക
849,schmerzen::V,авырту,വേദനിക്കുക
850,husten::V,ютәлләү,ചുമയ്ക്കുക
851,genesen::V,савыгу,സുഖപ്പെടുക
852,genesen::V,сәламәтләнү,സുഖപ്പെടുക
853,sterben::V,үлү,മരിക്കുക
854,sterben::V,дөнья кую,മരിക്കുക
855,sterben::V,вафат булу,മരിക്കുക
856,umkommen::V,үлү,മരിക്കുക
857,sich bewegen::V,йөрү,സ്ഥലം_മാറുക
858,sich rühren::V,кыймылдау,ചലിക്കുക
859,sich erheben::V,басу,നിൽക്കുക
860,sich setzen::V,утыру,ഇരിക്കുക
861,hinfallen::V,егылу,വീഴുക
862,laufen::V,җәяүләү,നടക്കുക
863,schreiten::V,атлау,നടക്കുക
864,spazierengehen::V,йөрү,ഉലാത്തുക
865,spazierengehen::V,йөргенү,ഉലാത്തുക
866,eilen::V,ашыгу,പാഞ്ഞെത്തുക
867,sich beeilen::V,ашыгу,തിരിക്കുകൂട്ടുക
868,sich beeilen::V,ашыгу,തിടുക്കം_കാട്ടുക
869,sich beeilen::V,кызулау,തിരിക്കുകൂട്ടുക
870,sich beeilen::V,кызулау,തിടുക്കം_കാട്ടുക
871,sausen::V,җилдерү,കുതിക്കുക
872,rennen::V,йөгерү,ഓടുക
873,springen::V,сикерү,ചാടുക
874,klettern::V,үрмәләү,കയറുക
875,schaukeln::V,атыну,ഇളകുക
876,kriechen::V,шуышу,പതുങ്ങികയറുക
877,kriechen::V,үрмәләү,പതുങ്ങികയറുക
878,schwimmen::V,йөзү,നീന്തുക
879,tauchen::V,чуму,വെള്ളത്തിലേക്ക് ചാടുക
880,rudern::V,ишү,തുഴയുക
881,fahren::V,бару,വാഹനം ഓടിക്കുക
882,fliegen::V,очу,പറക്കുക
883,gehen::V,йөрү,പോകുക
884,weggehen::V,китү,വിടുക
885,abfahren::V,кузгалу,പുറപ്പെടുക
886,anhalten::V,тукталу,നിർത്തുക
887,hineingehen::V,инү,പ്രവേശിക്കുക
888,eintreten::V,инү,പ്രവേശിക്കുക
889,kommen::V,килү,വരുക
890,ankommen::V,бару,എത്തിച്ചേരുക
891,zurückkommen::V,кире кайту,തിരിച്ചു വരുക
892,bleiben::V,калу,തുടരുക
893,warten::V,көтү,കാത്തിരിക്കുക
894,erwarten::V,көтү,പ്രതീക്ഷിക്കുക
895,suchen::V,эзләү,തിരയുക
896,finden::V,табу,കണ്ടെത്തുക
897,versuchen::V,маташу,ശ്രമിക്കുക
898,vorbereiten::V,хәзерләү,തയ്യാറെടുക്കുക
899,lieben::V,сөю,സ്നേഹിക്കുക
900,lieben::V,ярату,സ്നേഹിക്കുക
901,mögen::V,өнәү,ഇഷ്ടപ്പെടുക
902,lachen::V,көлү,ചിരിക്കുക
903,rühren::V,дулкынландыру,ഹൃദയം സ്പർശിക്കുക
904,weinen::V,елау,തേങ്ങുക
905,schimpfen::V,сүгү,പിറുപിറുക്കുക
906,schimpfen::V,сүгенү,പിറുപിറുക്കുക
907,sich ärgern::V,ачулану,കോപിക്കുക
908,sich fürchten::V,курку,പേടിക്കുക
909,fürchten::V,калтырау,പേടിക്കുക
910,fürchten::V,калтырану,പേടിക്കുക
911,fliehen::V,арка бирү,രക്ഷപ്പെടുക
912,flüchten::V,качу,രക്ഷപ്പെടുക
913,sehen::V,күрү,കാണുക
914,anschauen::V,карау,നോക്കുക
915,ansehen::V,карау,നോക്കുക
916,ansehen::V,күзәтү,നോക്കുക
917,hören::V,ишетү,കേൾക്കുക
918,zuhören::V,тыңлау,ശ്രദ്ധിക്കുക
919,probieren::V,тату,രുചിയുള്ളതായി_തോന്നുക
920,riechen::V,иснәү,മണത്തു_നോക്കുക
921,fühlen::V,тою,സ്പർശിച്ചറിയുക
922,fühlen::V,сизү,സ്പർശിച്ചറിയുക
923,scheinen::V,күренү,കാണപ്പെടുക
924,zu sehen sein::V,күренү,വെളിച്ചപ്പെടുക
925,vernehmen::V,ишетү,കേൾക്കുക
926,frieren::V,өшү,വിറയ്ക്കുക
927,frieren::V,күшегү,വിറയ്ക്കുക
928,tun::V,итү,ചെയ്യുക
929,können::V,алу,കഴിയുക
930,wollen::V,теләү,വേണുക
931,anfangen::V,керешү,തുടങ്ങുക
932,beenden::V,бетерү,പൂർത്തിയാക്കുക
933,beenden::V,тәмамлау,പൂർത്തിയാക്കുക
934,aufhören::V,бетү,നിർത്തുക
935,gelingen::V,уңу,വിജയിക്കുക
936,geraten::V,сабышу,പരിണമിക്കുക
937,öffnen::V,ачу,തുറക്കുക
938,schließen::V,ябу,അടയ്ക്കുക
939,stellen::V,кую,വയ്ക്കുക
940,setzen::V,утырту,വയ്ക്കുക
941,legen::V,яткыру,ഇടുക
942,berühren::V,тию,തൊടുക
943,verbinden::V,ялгау,ഘടിപ്പിക്കുക
944,bedecken::V,өрту,മുടുക
945,bedecken::V,каплау,മുടുക
946,bedecken::V,томалау,മുടുക
947,aufhängen::V,асу,കെട്ടിതൂക്കുക
948,anzünden::V,кабызу,കത്തിക്കുക
949,aufheben::V,күтәрү,പെറുക്കിയെടുക്കുക
950,zurücklassen::V,калдыру,വച്ചുപോരുക
951,verlieren::V,югалту,നഷ്ടപ്പെടുക
952,fallen lassen::V,төшерү,വീഴ്ത്തുക
953,machen::V,ясау,ഉണ്ടാക്കുക
954,machen::V,эшләү,ഉണ്ടാക്കുക
955,herstellen::V,ясау,ഉൽപാദിപ്പിക്കുക
956,bauen::V,кору,നിർമ്മിക്കുക
957,reparieren::V,төзәтү,നന്നാക്കുക
958,verbessern::V,яхшырту,മെച്ചപ്പെടുക
959,ändern::V,үзгәртү,മാറ്റംവരുത്തുക
960,graben::V,казу,കുഴിക്കുക
961,beugen::V,ию,വണങ്ങുക
962,biegen::V,бөгү,കുനിയുക
963,drehen::V,бору,തിരിക്കുക
964,drehen::V,бөтерү,തിരിക്കുക
965,wenden::V,бору,തിരിയുക
966,umdrehen::V,түнтәрү,തിരിയുക
967,heben::V,күтәрү,ഉയർത്തുക
968,hochheben::V,күтәрү,ഉയർത്തുക
969,ergreifen::V,эләктерү,ബലമായി_പിടിക്കുക
970,halten::V,тоту,പിടിക്കുക
971,drücken::V,кысу,അമർത്തുക
972,schieben::V,кузгату,തള്ളുക
973,kratzen::V,тырнау,ചുരണ്ടുക
974,lecken::V,ялау,നക്കുക
975,beißen::V,тешләү,കടിക്കുക
976,abreißen::V,өзү,കീറിക്കളയുക
977,abschneiden::V,кыю,മുറിച്ചുമാറ്റുക
978,abschneiden::V,кисү,മുറിച്ചുമാറ്റുക
979,binden::V,бәйләү,കെട്ടുക
980,stecken::V,төртү,തുളയ്ക്കുക
981,stecken::V,тыгу,തുളയ്ക്കുക
982,brechen::V,сындыру,ഉടയുക
983,klopfen::V,шаку,തട്ടുക
984,klopfen::V,шакылдау,തട്ടുക
985,hauen::V,кыйнау,അടിക്കുക
986,kleben::V,ябыштыру,ഒട്ടിക്കുക
987,reiben::V,ышку,തിരുമ്മിത്തുടയ്ക്കുക
988,streichen::V,ягу,പടർത്തുക
989,schleifen::V,кайрау,പൊടിക്കുക
990,schneiden::V,кисү,മുറിക്കുക
991,rütteln::V,селкетү,മുട്ടുക
992,schütteln::V,селкетү,കുലുക്കുക
993,schwenken::V,болгау,ആടുക
994,schütten::V,кою,ഒഴിക്കുക
995,füllen::V,тутыру,നിറയ്ക്കുക
996,einwickeln::V,төрү,പൊതിയുക
997,tragen::V,ташу,വഹിക്കുക
998,schleppen::V,сөйрәү,വലിച്ചിഴയ്ക്കുക
999,schleppen::V,өстерәү,വലിച്ചിഴയ്ക്കുക
1000,ziehen::V,тарту,വലിക്കുക
1001,aufbewahren::V,саклау,വയ്ക്കുക
1002,werfen::V,ыргыту,എറിയുക
1003,fangen::V,тоту,പിടിക്കുക
1004,packen::V,эләктерү,തട്ടിപ്പറിക്കുക
1005,verstecken::V,яшерү,മറയ്ക്കുക
1006,teilen::V,бүлү,വിഭജിക്കുക
1007,schicken::V,җибәрү,അയയ്ക്കുക
1008,bringen::V,китерү,കൊണ്ടുവരുക
1009,hinzufügen::V,өстәү,കൂട്ടുക
1010,bekommen::V,алу,കിട്ടുക
1011,erhalten::V,алу,സ്വീകരിക്കുക
1012,nehmen::V,алу,എടുക്കുക
1013,wählen::V,сайлау,തിരഞ്ഞെടുക്കുക
1014,auswählen::V,сайлау,തിരഞ്ഞെടുക്കുക
1015,bewahren::V,саклау,പുലർത്തുക
1016,behindern::V,комачаулау,തടയിടുക
1017,verderben::V,бозу,നശിപ്പിക്കുക
1018,beschädigen::V,бозу,ക്ഷതമേൽപ്പിക്കുക
1019,zerbrechen::V,вату,ഉടയുക
1020,zerreißen::V,өзү,കീറുക
1021,zerreißen::V,ерту,കീറുക
1022,zerstören::V,җимерү,നശിപ്പിക്കുക
1023,verbrennen::V,яндыру,കത്തിനശിക്കുക
1024,verbrennen::V,яндыру,കത്തിച്ചുകളയുക
1025,verbrennen::V,көйдерү,കത്തിനശിക്കുക
1026,verbrennen::V,көйдерү,കത്തിച്ചുകളയുക
1027,geben::V,бирү,കൊടുക്കുക
1028,geben::V,бирү,തരുക
1029,reichen::V,тапшыру,കൈമാറുക
1030,schenken::V,бүләкләү,സമ്മാനം കൊടുക്കുക
1031,versprechen::V,вәгъдә бирү,വാഗ്ദാനം_നൽകുക
1032,wünschen::V,котлау,ആഗ്രഹിക്കുക
1033,loben::V,мактау,പുകഴ്ത്തുക
1034,küssen::V,үбү,ഉമ്മവയ്ക്കുക
1035,wiegen::V,тирбәтү,ഇളകുക
1036,zudecken::V,ябу,മുടുക
1037,zudecken::V,бөркәү,മുടുക
1038,wecken::V,уяту,ഉണർത്തുക
1039,zeigen::V,күрсәтү,കാണിക്കുക
1040,führen::V,йөртү,നടത്തുക
1041,lehren::V,өйрәтү,പഠിപ്പിക്കുക
1042,unterrichten::V,укыту,പരിശീലിപ്പിക്കുക
1043,aufziehen::V,асрау,വളർത്തിക്കൊണ്ടുവരുക
1044,leiten::V,җитәкләү,നയിക്കുക
1045,antreiben::V,куалау,പ്രേരിപ്പിക്കുക
1046,antreiben::V,әйдәләү,പ്രേരിപ്പിക്കുക
1047,antreiben::V,ашыктыру,പ്രേരിപ്പിക്കുക
1048,lassen::V,мәҗбүр итү,അനുവദിക്കുക
1049,einladen::V,чакыру,ക്ഷണിക്കുക
1050,vereinigen::V,берләштерү,കൂടിച്ചേരുക
1051,besuchen::V,керешү,സന്ദർശിക്കുക
1052,treffen::V,очрату,തമ്മിൽ കാണുക
1053,sich versammeln::V,җыелышу,സംയോജിപ്പിക്കുക
1054,spielen::V,уйнау,കളിക്കുക
1055,singen::V,җырлау,പാടുക
1056,tanzen::V,бию,നൃത്തം ചെയ്യുക
1057,sich trennen::V,аерылу,നേർപെടുത്തുക
1058,sich trennen::V,ташлашу,നേർപെടുത്തുക
1059,verlassen::V,ташлау,പിൻവാങ്ങുക
1060,verlassen::V,калдыру,പിൻവാങ്ങുക
1061,retten::V,коткару,രക്ഷിക്കുക
1062,bewachen::V,каравыллау,കാവൽനിൽക്കുക
1063,schützen::V,ышыклау,പരിരക്ഷിക്കുക
1064,verteidigen::V,яклау,പ്രതിരോധിക്കുക
1065,verteidigen::V,саклау,പ്രതിരോധിക്കുക
1066,sich schlagen::V,сугышу,കലഹിക്കുക
1067,schießen::V,ату,വെടിവെക്കുക
1068,siegen::V,җиңү,വിജയിക്കുക
1069,ärgern::V,ачуландыру,വിഷമിപ്പിക്കുക
1070,schlagen::V,ору,അടിക്കുക
1071,schlagen::V,бәрү,അടിക്കുക
1072,schlagen::V,тукмау,അടിക്കുക
1073,treten::V,тибү,തൊഴിക്കുക
1074,stechen::V,кадау,കുത്തുക
1075,stoßen::V,этү,തള്ളുക
1076,stehlen::V,урлау,മോഷ്ടിക്കുക
1077,stören::V,комачаулау,ശല്യപ്പെടുത്തുക
1078,belästigen::V,борчу,മെനക്കെടുക
1079,belästigen::V,билмазалау,മെനക്കെടുക
1080,verbergen::V,яшерү,മറയ്ക്കുക
1081,verbergen::V,яшерү,ഒളിക്കുക
1082,täuschen::V,алдату,കബളിപ്പിക്കുക
1083,betrügen::V,хәрәмләшү,ചതിക്കുക
1084,töten::V,үтерү,കൊല്ലുക
1085,wohnen::V,яшәү,താമസിക്കുക
1086,arbeiten::V,эшләү,ജോലിചെയ്യുക
1087,sammeln::V,туплау,സഞ്ചയിക്കുക
1088,pflücken::V,өзү,പറിച്ചെടുക്കുക
1089,jagen::V,аулау,വേട്ടയാടുക
1090,fischen::V,балык тоту,മീൻ പിടിക്കുക
1091,fassen::V,тоту,പിടിക്കുക
1092,hüten::V,көтү,ചേർക്കുക
1093,treiben::V,куалау,വാഹനം_ഓടിക്കുക
1094,anbinden::V,бәйләү,കെട്ടിയിടുക
1095,füttern::V,туйдыру,തീറ്റുക
1096,melken::V,саву,പാലുകറക്കുക
1097,hacken::V,чабу,വെട്ടിമുറിക്കുക
1098,gießen::V,сугару,നനയ്ക്കുക
1099,reifen::V,җитешү,പാകമാകുക
1100,zubereiten::V,пешеренү,പാചകം_ചെയ്യുക
1101,kochen::V,пешерү,വേവിക്കുക
1102,kochen::V,кайнату,വേവിക്കുക
1103,backen::V,пешерү,ബേക്ക് ചെയ്യുക
1104,braten::V,куыру,പോരിക്കുക
1105,braten::V,кыздыру,പോരിക്കുക
1106,umrühren::V,бутау,ഇളക്കുക
1107,umrühren::V,болгату,ഇളക്കുക
1108,stricken::V,бәйләү,മെടയുക
1109,nähen::V,тегү,തുന്നുക
1110,färben::V,ману,ചായം പൂശുക
1111,reinigen::V,чистарту,വൃത്തിയാക്കുക
1112,waschen::V,юу,കഴുകുക
1113,abwischen::V,сөртү,തുടയ്ക്കുക
1114,spülen::V,чайкау,കഴുകുക
1115,fegen::V,себерү,അടിച്ചുവാരുക
1116,kehren::V,себерү,അടിച്ചുവാരുക
1117,baden::V,коену,നീന്തിത്തുടിക്കുക
1118,sich waschen::V,юыну,കഴുകുക
1119,ausziehen::V,чишенү,ഇഴുക്കുക
1120,anziehen::V,кию,ഉടുക്കുക
1121,sich anziehen::V,киенү,ധരിച്ച നേടുകയുക
1122,kämmen::V,тарау,മുടിചീകുക
1123,schmücken::V,бизәү,അലങ്കരിക്കുക
1124,schmücken::V,бизәкләү,അലങ്കരിക്കുക
1125,sagen::V,дию,പറയുക
1126,sagen::V,әйтү,പറയുക
1127,sprechen::V,сөйләү,സംസാരിക്കുക
1128,sprechen::V,сөйләшү,സംസാരിക്കുക
1129,reden::V,сөйләү,സംസാരിക്കുക
1130,sich unterhalten::V,сөйләшү,നർമ്മസല്ലാപം നടത്തുക
1131,fragen::V,сорау,ചോദിക്കുക
1132,fragen::V,сорашу,ചോദിക്കുക
1133,bitten::V,үтенү,അപേക്ഷിക്കുക
1134,erzählen::V,сөйләү,പറയുക
1135,mitteilen::V,белдерү,അറിയിക്കുക
1136,nennen::V,дию,പേരിടുക
1137,rufen::V,дәшү,വിളിക്കുക
1138,prahlen::V,мактану,പൊങ്ങച്ചം പറയുക
1139,prahlen::V,шапырыну,പൊങ്ങച്ചം പറയുക
1140,übersetzen::V,күчерү,പരിഭാഷപ്പെടുത്തുക
1141,denken::V,уйлау,ചിന്തിക്കുക
1142,glauben::V,инану,വിശ്വസിക്കുക
1143,bemerken::V,искәрү,ശ്രദ്ധിക്കുക
1144,erkennen::V,тану,തിരിചറിയുക
1145,begreifen::V,аңлау,കൈപ്പിടിയിലാക്കുക
1146,begreifen::V,төшенү,കൈപ്പിടിയിലാക്കുക
1147,verstehen::V,аңлау,മനസ്സിലാക്കുക
1148,verstehen::V,төшенү,മനസ്സിലാക്കുക
1149,lernen::V,уку,പഠിക്കുക
1150,lernen::V,өйрәнү,പഠിക്കുക
1151,wissen::V,белү,അറിയുക
1152,sich erinnern an::V,хәтерләү,ഓർമിക്കുക
1153,vergessen::V,оныту,മറക്കുക
1154,messen::V,үлчәү,അളക്കുക
1155,zählen::V,санау,എണ്ണിത്തിട്ടപ്പെടുത്തുക
1156,rechnen::V,исәпләү,ഗണിക്കുക
1157,lesen::V,уку,വായിക്കുക
1158,malen::V,рәсем ясау,ചിത്രം വരയ്ക്കുക
1159,malen::V,сурәт ясау,ചിത്രം വരയ്ക്കുക
1160,malen::V,сурәтләү,ചിത്രം വരയ്ക്കുക
1161,zeichnen::V,язу-сызу,വരയ്ക്കുക
1162,zeichnen::V,сурәт ясау,വരയ്ക്കുക
1163,schreiben::V,язу,എഴുതുക
1164,besitzen::V,биләү,സ്വന്തമാക്കുക
1165,kaufen::V,алу,വാങ്ങുക
1166,verkaufen::V,сату,വിൽക്കുക
1167,bezahlen::V,түләү,പരിഹാരം ചെയ്യുക
1168,zahlen::V,түләү,പണം അടയ്ക്കുക
1169,beherrschen::V,ия булу,ഭരിക്കുക
1170,ertragen::V,чыдау,താങ്ങുക
