,Concept_ID,es,sl
828,wegen::PRP,a causa de,zarádi
829,dies::PRN,esto,tó
830,das::PRN,eso,tó
831,das::PRN,esto,tó
832,alles::PRN,todo,vsè
833,ich::PRN,yo,jàz
834,du::PRN,tú,tí
835,er::PRN,él,òn
836,wir::PRN,nosotros,mí
837,ihr::PRN,vosotros,ví
838,sie::PRN,ellos,ôni
839,was::FPRN,qué,káj
840,wer::FPRN,quién,kdó
841,wo::FADV,dónde,kjé
842,wohin::FADV,adónde,kám
843,wohin::FADV,hacia dónde,kám
844,wie::FADV,cómo,kakó
845,warum::FADV,por qué,zakáj
846,wieviel::FNUM,cuánto,kóliko
847,eins::NUM,uno,êden
848,zwei::NUM,dos,dvá
849,drei::NUM,tres,trí
850,vier::NUM,cuatro,štíri
851,fünf::NUM,cinco,pét
852,sechs::NUM,seis,šést
853,sieben::NUM,siete,sédem
854,acht::NUM,ocho,ósem
855,neun::NUM,nueve,devét
856,zehn::NUM,diez,desét
857,elf::NUM,once,enájst
858,zwölf::NUM,doce,dvánajst
859,zwanzig::NUM,veinte,dvájset
860,dreißig::NUM,treinta,trídeset
861,vierzig::NUM,cuarenta,štírideset
862,fünfzig::NUM,cincuenta,pétdeset
863,sechzig::NUM,sesenta,šéstdeset
864,siebzig::NUM,setenta,sédemdeset
865,achtzig::NUM,ochenta,ósemdeset
866,neunzig::NUM,noventa,devétdeset
867,hundert::NUM,cien,stó
868,hundert::NUM,ciento,stó
869,tausend::NUM,mil,tísoč
870,und::CNJ,y,in
871,oder::CNJ,o,áli
872,stehen::V,estar de pie,státi
873,sitzen::V,estar sentado,sedéti
874,liegen::V,yacer,ležáti
875,liegen::V,estar acostado,ležáti
876,hängen::V,pender,viséti
877,werden::V,hacerse,postáti
878,passieren::V,suceder,zgodíti se
879,beginnen::V,iniciarse,začéti se
880,beginnen::V,principiar,začéti se
881,enden::V,acabar,končáti se
882,enden::V,terminar,končáti se
883,wechseln::V,variar,ménjati se
884,wechseln::V,alternar,ménjati se
885,aufgehen[Sonne]::V,salir,vzíti
886,untergehen[Sonne]::V,ponerse,zaíti
887,untergehen[Sonne]::V,descender,zaíti
888,scheinen[Sonne]::V,brillar,sijáti
889,donnern::V,tronar,grméti
890,wehen::V,soplar,píhati
891,strömen::V,afluir,líti
892,fließen::V,fluir,têči
893,fließen::V,correr,têči
894,sich drehen::V,girar,vrtéti se
895,schwanken::V,vacilar,kolébati
896,schwingen::V,oscilar,níhati
897,fallen::V,caer,pádati
898,brennen::V,arder,goréti
899,brennen::V,quemar,goréti
900,rauchen::V,humear,kadíti se
901,rauchen::V,echar humo,kadíti se
902,regnen::V,llover,deževáti
903,gefrieren::V,helarse,zmŕzniti
904,tauen::V,deshelarse,tájati
905,schmelzen::V,fundirse,kopnéti
906,schmelzen::V,derretirse,kopnéti
907,trocknen::V,secarse,sušíti se
908,sieden::V,hervir,kipéti
909,faulen::V,pudrirse,gníti
910,verfaulen::V,pudrirse,zgníti
911,reißen::V,romperse,tŕgati se
912,versinken::V,hundirse,pogrézniti se
913,vergehen::V,pasar,miníti
914,erscheinen::V,aparecer,pojáviti se
915,verschwinden::V,desaparecer,izgíniti
916,sinken::V,bajar,péšati
917,abnehmen::V,decrecer,pojémati
918,abnehmen::V,disminuir,pojémati
919,zunehmen::V,crecer,véčati se
920,zunehmen::V,crecer,množíti se
921,zunehmen::V,aumentar,véčati se
922,zunehmen::V,aumentar,množíti se
923,steigen::V,subir,dvígati se
924,steigen::V,ascender,dvígati se
925,wachsen::V,crecer,rásti
926,glänzen::V,brillar,sijáti
927,glänzen::V,resplandecer,sijáti
928,funkeln::V,chispear,ískriti se
929,lärmen::V,hacer ruido,ropotáti
930,lärmen::V,hacer ruido,razgrájati
931,läuten::V,sonar,zvoníti
932,läuten::V,repicar,zvoníti
933,klingeln::V,tocar el timbre,zvončkljáti
934,klirren::V,tintinear,žvenketáti
935,brausen::V,zumbar,šuméti
936,rauschen::V,murmurar,šuštéti
937,rauschen::V,murmurar,šelestéti
938,klingen::V,sonar,zvenéti
939,bellen::V,ladrar,lájati
940,heulen::V,ulular,zavíjati
941,blasen::V,soplar,píhniti
942,pfeifen::V,silbar,pískati
943,pfeifen::V,silbar,žvížgati
944,schreien::V,gritar,kričáti
945,stöhnen::V,gemir,stókati
946,zittern::V,temblar,drgetáti
947,leben::V,vivir,živéti
948,geboren werden::V,nacer,rodíti se
949,atmen::V,respirar,díhati
950,trinken::V,beber,píti
951,essen::V,comer,jésti
952,schlucken::V,tragar,požírati
953,müde werden::V,cansarse,péšati
954,müde werden::V,cansarse,utrúditi se
955,müde werden::V,fatigarse,péšati
956,müde werden::V,fatigarse,utrúditi se
957,einschlafen::V,dormirse,zaspáti
958,schlafen::V,dormir,spáti
959,aufwachen::V,despertarse,zbudíti se
960,aufstehen::V,levantarse,vstáti
961,sich erholen::V,reposar,oddahníti se
962,sich erholen::V,descansar,oddahníti se
963,krank werden::V,caer enfermo,oboléti
964,krank sein::V,estar enfermo,bíti bolán
965,schmerzen::V,doler,boléti
966,husten::V,toser,kášljati
967,genesen::V,convalecer,okrévati
968,genesen::V,restablecerse,okrévati
969,sterben::V,morir,umréti
970,umkommen::V,perecer,pogíniti
971,sich bewegen::V,moverse,zganíti se
972,sich rühren::V,rebullir,premakníti se
973,sich erheben::V,levantarse,vstájati
974,sich erheben::V,levantarse,vzdígniti se
975,sich setzen::V,sentarse,sésti
976,hinfallen::V,caerse,pásti dôl
977,laufen::V,andar,hodíti
978,schreiten::V,proceder,stópati
979,spazierengehen::V,pasear,na sprehòd íti
980,spazierengehen::V,pasearse,na sprehòd íti
981,eilen::V,correr prisa,drvéti
982,sich beeilen::V,darse prisa,hitéti
983,sausen::V,correr,dírkati
984,rennen::V,correr,dírjati
985,springen::V,saltar,skákati
986,klettern::V,trepar,plézati
987,klettern::V,escalar,plézati
988,schaukeln::V,bambolearse,kolébati
989,kriechen::V,reptar,pláziti se
990,kriechen::V,arrastrarse,pláziti se
991,schwimmen::V,nadar,plávati
992,tauchen::V,bucear,potápljati se
993,tauchen::V,sumergirse,potápljati se
994,rudern::V,remar,vesláti
995,fahren::V,ir,vozíti se
996,fahren::V,ir,peljáti se
997,fliegen::V,volar,létati
998,gehen::V,ir,íti
999,gehen::V,andar,íti
1000,weggehen::V,irse,odíti
1001,weggehen::V,marcharse,odíti
1002,abfahren::V,salir,odpeljáti se
1003,abfahren::V,partir,odpeljáti se
1004,anhalten::V,parar,ustáviti se
1005,anhalten::V,pararse,ustáviti se
1006,hineingehen::V,entrar,íti nóter
1007,eintreten::V,entrar,vstopíti
1008,kommen::V,venir,príti
1009,ankommen::V,llegar,prispéti
1010,ankommen::V,llegar,prihájati
1011,zurückkommen::V,volver,vrníti se
1012,zurückkommen::V,regresar,vrníti se
1013,bleiben::V,quedarse,ostáti
1014,warten::V,esperar,čákati
1015,erwarten::V,esperar,pričakováti
1016,suchen::V,buscar,iskáti
1017,finden::V,hallar,nájti
1018,finden::V,encontrar,nájti
1019,versuchen::V,intentar,poskúšati
1020,vorbereiten::V,preparar,pripráviti
1021,lieben::V,amar,ljubíti
1022,lieben::V,querer,ljubíti
1023,mögen::V,querer,márati
1024,lachen::V,reír,smejáti se
1025,rühren::V,conmover,ganíti
1026,weinen::V,llorar,jókati
1027,weinen::V,llorar,plákati
1028,schimpfen::V,regañar,psováti
1029,schimpfen::V,regañar,zmérjati
1030,sich ärgern::V,enfadarse,jezíti se
1031,sich fürchten::V,tener miedo,báti se
1032,fürchten::V,temer,báti se
1033,fürchten::V,tener miedo a,báti se
1034,fliehen::V,huir,bežáti
1035,flüchten::V,escaparse,pobégniti
1036,sehen::V,ver,vídeti
1037,anschauen::V,mirar,oglédati
1038,ansehen::V,mirar,glédati
1039,hören::V,oír,slíšati
1040,zuhören::V,escuchar,poslúšati
1041,probieren::V,probar,poskúšati
1042,probieren::V,degustar,poskúšati
1043,riechen::V,oler,dúhati
1044,fühlen::V,sentir,čutíti
1045,scheinen::V,parecer,zdéti se
1046,zu sehen sein::V,poder verse,vídeti se
1047,vernehmen::V,oír,čúti
1048,vernehmen::V,percibir,čúti
1049,frieren::V,tener frío,zébsti
1050,tun::V,hacer,délati
1051,können::V,poder,môči
1052,wollen::V,querer,hotéti
1053,anfangen::V,iniciar,začéti
1054,beenden::V,acabar,dokončáti
1055,beenden::V,terminar,dokončáti
1056,aufhören::V,cesar,prenéhati
1057,gelingen::V,salir bien,uspéti
1058,gelingen::V,salir bien,posréčiti se
1059,geraten::V,salir,obnêsti se
1060,geraten::V,dar resultado,obnêsti se
1061,öffnen::V,abrir,odpréti
1062,schließen::V,cerrar,zapréti
1063,stellen::V,poner,postáviti
1064,stellen::V,colocar,postáviti
1065,setzen::V,poner,posadíti
1066,setzen::V,colocar,posadíti
1067,legen::V,poner,položíti
1068,berühren::V,tocar,dotíkati se
1069,verbinden::V,unir,obvézati
1070,verbinden::V,juntar,obvézati
1071,bedecken::V,tapar,pokríti
1072,bedecken::V,cubrir,pokríti
1073,aufhängen::V,colgar,obésiti
1074,anzünden::V,encender,zažgáti
1075,aufheben::V,recoger,vzdígniti
1076,zurücklassen::V,dejar,zapustíti
1077,verlieren::V,perder,izgubíti
1078,fallen lassen::V,dejar caer,navréči
1079,machen::V,hacer,naredíti
1080,machen::V,hacer,napráviti
1081,herstellen::V,fabricar,izdélati
1082,bauen::V,construir,gradíti
1083,reparieren::V,reparar,popráviti
1084,verbessern::V,mejorar,izbóljšati
1085,ändern::V,mudar,spremeníti
1086,ändern::V,modificar,spremeníti
1087,graben::V,cavar,kopáti
1088,graben::V,cavar,grêbsti
1089,beugen::V,doblar,upogníti
1090,beugen::V,inclinar,upogníti
1091,biegen::V,doblar,zavíjati
1092,drehen::V,volver,vrtéti
1093,drehen::V,hacer girar,vrtéti
1094,wenden::V,volver,obrníti
1095,umdrehen::V,revolver,zasúkati
1096,heben::V,levantar,dvígati
1097,hochheben::V,alzar,privzdígniti
1098,ergreifen::V,coger,zgrábiti
1099,halten::V,tener,držáti
1100,drücken::V,apretar,tiščáti
1101,schieben::V,empujar,ríniti
1102,kratzen::V,rascar,práskati
1103,lecken::V,lamer,lízati
1104,beißen::V,morder,grísti
1105,abreißen::V,arrancar,odtŕgati
1106,abschneiden::V,cortar,odrézati
1107,binden::V,atar,vézati
1108,stecken::V,meter,vtakníti
1109,brechen::V,romper,lomíti
1110,brechen::V,quebrar,lomíti
1111,klopfen::V,golpear,tólči
1112,hauen::V,pegar,séči
1113,kleben::V,pegar,lépiti
1114,kleben::V,encolar,lépiti
1115,reiben::V,frotar,tréti
1116,reiben::V,frotar,dŕgniti
1117,streichen::V,untar,namázati
1118,streichen::V,recubrir,namázati
1119,schleifen::V,afilar,brúsiti
1120,schneiden::V,cortar,rézati
1121,rütteln::V,agitar,strésti
1122,schütteln::V,agitar,majáti
1123,schütteln::V,sacudir,majáti
1124,schwenken::V,menear,obrníti
1125,schütten::V,verter,sípati
1126,füllen::V,llenar,napolníti
1127,einwickeln::V,envolver,zavíti
1128,tragen::V,llevar,nêsti
1129,schleppen::V,arrastrar,vláčiti
1130,ziehen::V,tirar,vléči
1131,aufbewahren::V,conservar,shranjeváti
1132,werfen::V,echar,lúčati
1133,werfen::V,lanzar,lúčati
1134,fangen::V,coger,ujéti
1135,packen::V,agarrar,prijéti
1136,verstecken::V,esconder,skríti
1137,teilen::V,partir,razdelíti
1138,teilen::V,dividir,razdelíti
1139,schicken::V,enviar,pošíljati
1140,bringen::V,traer,prinêsti
1141,hinzufügen::V,añadir,pristáviti
1142,bekommen::V,obtener,dobíti
1143,bekommen::V,conseguir,dobíti
1144,erhalten::V,recibir,prejéti
1145,nehmen::V,tomar,vzéti
1146,wählen::V,elegir,izbírati
1147,auswählen::V,escoger,izbráti
1148,auswählen::V,seleccionar,izbráti
1149,bewahren::V,guardar,ohraníti
1150,bewahren::V,preservar,ohraníti
1151,behindern::V,estorbar,ovírati
1152,behindern::V,obstaculizar,ovírati
1153,verderben::V,estropear,pokváriti
1154,beschädigen::V,deteriorar,poškodováti
1155,zerbrechen::V,romper,razlomíti
1156,zerbrechen::V,quebrar,razlomíti
1157,zerreißen::V,desgarrar,raztŕgati
1158,zerreißen::V,despedazar,raztŕgati
1159,zerstören::V,destruir,razrúšiti
1160,zerstören::V,destrozar,razrúšiti
1161,verbrennen::V,quemar,sežgáti
1162,geben::V,dar,dáti
1163,reichen::V,pasar,séči
1164,reichen::V,pasar,molíti
1165,schenken::V,regalar,podáriti
1166,versprechen::V,prometer,obljubíti
1167,wünschen::V,desear,vóščiti
1168,loben::V,alabar,hváliti
1169,küssen::V,besar,poljubováti
1170,wiegen::V,mecer,zíbati
1171,zudecken::V,tapar,pokríti
1172,zudecken::V,cubrir,pokríti
1173,wecken::V,despertar,zbudíti
1174,zeigen::V,mostrar,pokázati
1175,führen::V,guiar,vêsti
1176,führen::V,conducir,vêsti
1177,lehren::V,enseñar,učíti
1178,lehren::V,instruir,učíti
1179,unterrichten::V,enseñar,poučeváti
1180,aufziehen::V,criar,vzgojíti
1181,leiten::V,guiar,uprávljati
1182,leiten::V,dirigir,uprávljati
1183,antreiben::V,impeler,goníti
1184,antreiben::V,impulsar,goníti
1185,lassen::V,hacer,povzročíti
1186,einladen::V,invitar,povábiti
1187,vereinigen::V,unir,zdrúžiti
1188,besuchen::V,visitar,obiskáti
1189,besuchen::V,ir a ver,obiskáti
1190,treffen::V,encontrar,pogodíti
1191,sich versammeln::V,reunirse,zbráti se
1192,sich versammeln::V,congregarse,zbráti se
1193,spielen::V,jugar,igráti se
1194,singen::V,cantar,péti
1195,tanzen::V,bailar,plésati
1196,sich trennen::V,separarse,ločíti se
1197,verlassen::V,dejar,zapustíti
1198,verlassen::V,abandonar,zapustíti
1199,retten::V,salvar,réšiti
1200,bewachen::V,vigilar,strážiti
1201,schützen::V,proteger,sčítiti
1202,verteidigen::V,defender,braníti
1203,sich schlagen::V,batirse,têpsti se
1204,schießen::V,tirar,stréljati
1205,schießen::V,disparar,stréljati
1206,siegen::V,vencer,zmágati
1207,ärgern::V,enojar,jezíti
1208,ärgern::V,enojar,razbúriti
1209,ärgern::V,enfadar,jezíti
1210,ärgern::V,enfadar,razbúriti
1211,schlagen::V,pegar,têpsti
1212,schlagen::V,pegar,udáriti
1213,schlagen::V,golpear,têpsti
1214,schlagen::V,golpear,udáriti
1215,treten::V,dar una patada a,teptáti
1216,stechen::V,pinchar,ubôsti
1217,stoßen::V,empujar,peháti
1218,stoßen::V,empujar,drégniti
1219,stehlen::V,robar,ukrásti
1220,stehlen::V,robar,pokrásti
1221,stehlen::V,hurtar,ukrásti
1222,stehlen::V,hurtar,pokrásti
1223,stören::V,molestar,motíti
1224,belästigen::V,molestar,nadlegováti
1225,belästigen::V,importunar,nadlegováti
1226,verbergen::V,ocultar,skríti
1227,verbergen::V,esconder,skríti
1228,täuschen::V,engañar,slepíti
1229,betrügen::V,engañar,várati
1230,betrügen::V,engañar,ogoljufáti
1231,töten::V,matar,ubíti
1232,wohnen::V,vivir,prebívati
1233,wohnen::V,habitar,prebívati
1234,arbeiten::V,trabajar,délati
1235,sammeln::V,recoger,zbráti
1236,sammeln::V,coleccionar,zbráti
1237,pflücken::V,coger,obráti
1238,jagen::V,cazar,lovíti
1239,fischen::V,pescar,ribáriti
1240,fassen::V,atrapar,zajéti
1241,fassen::V,capturar,zajéti
1242,hüten::V,guardar,pásti
1243,treiben::V,aballar,pogánjati
1244,anbinden::V,atar,privézati
1245,füttern::V,echar de comer,kŕmiti
1246,melken::V,ordeñar,mólsti
1247,hacken::V,picar,sékati
1248,hacken::V,cortar,sékati
1249,gießen::V,regar,ulíti
1250,reifen::V,madurar,zoréti
1251,zubereiten::V,preparar,pripráviti
1252,kochen::V,cocer,kúhati
1253,kochen::V,guisar,kúhati
1254,backen::V,hornear,cvréti
1255,backen::V,cocer al horno,cvréti
1256,braten::V,asar,pêči
1257,braten::V,freír,pêči
1258,umrühren::V,remover,preméšati
1259,stricken::V,hacer punto,plêsti
1260,stricken::V,hacer calceta,plêsti
1261,nähen::V,coser,šívati
1262,färben::V,teñir,bárvati
1263,färben::V,colorear,bárvati
1264,reinigen::V,limpiar,očístiti
1265,waschen::V,lavar,opráti
1266,abwischen::V,fregar,obrísati
1267,abwischen::V,limpiar,obrísati
1268,spülen::V,aclarar,splakováti
1269,spülen::V,enjuagar,splakováti
1270,fegen::V,barrer,pométati
1271,fegen::V,pasar la escoba,pométati
1272,kehren::V,barrer,mésti
1273,baden::V,bañarse,kópati se
1274,sich waschen::V,lavarse,umíti se
1275,ausziehen::V,quitar,izvléči
1276,ausziehen::V,quitarse,izvléči
1277,anziehen::V,ponerse,obléči
1278,sich anziehen::V,vestirse,obléči se
1279,kämmen::V,peinar,česáti
1280,schmücken::V,adornar,okrasíti
1281,sagen::V,decir,dejáti
1282,sprechen::V,hablar,govoríti
1283,reden::V,hablar,rêči
1284,reden::V,conversar,rêči
1285,sich unterhalten::V,charlar,razgovárjati se
1286,sich unterhalten::V,conversar,razgovárjati se
1287,fragen::V,preguntar,vprášati
1288,bitten::V,rogar,prosíti
1289,erzählen::V,contar,práviti
1290,mitteilen::V,comunicar,naznániti
1291,mitteilen::V,participar,naznániti
1292,nennen::V,llamar,imenováti
1293,nennen::V,nombrar,imenováti
1294,rufen::V,llamar,klícati
1295,prahlen::V,jactarse,baháti se
1296,übersetzen::V,traducir,prevêsti
1297,denken::V,pensar,mísliti
1298,glauben::V,creer,verjéti
1299,bemerken::V,notar,opáziti
1300,erkennen::V,reconocer,spoznáti
1301,begreifen::V,concebir,pôjmiti
1302,verstehen::V,entender,razuméti
1303,verstehen::V,comprender,razuméti
1304,lernen::V,aprender,učíti se
1305,wissen::V,saber,znáti
1306,wissen::V,saber,védeti
1307,sich erinnern an::V,recordar,spómniti se
1308,sich erinnern an::V,acordarse de,spómniti se
1309,vergessen::V,olvidar,pozábiti
1310,messen::V,medir,mériti
1311,zählen::V,contar,štéti
1312,rechnen::V,contar,račúnati
1313,rechnen::V,calcular,račúnati
1314,lesen::V,leer,bráti
1315,lesen::V,leer,čítati
1316,malen::V,pintar,slíkati
1317,zeichnen::V,dibujar,rísati
1318,schreiben::V,escribir,písati
1319,besitzen::V,poseer,iméti
1320,kaufen::V,comprar,kupíti
1321,verkaufen::V,vender,prodáti
1322,bezahlen::V,pagar,pláčati
1323,zahlen::V,pagar,plačeváti
1324,beherrschen::V,dominar,obvládati
1325,ertragen::V,soportar,prenêsti
