,Concept_ID,os,ca
774,linker::A,галиу,esquerre
775,rechter::A,рахиз,dret
776,anderer::A,иннӕ,altre
777,anderer::A,ӕндӕр,altre
778,erster::A,фыццаг,primer
779,erster::A,фыццӕгӕм,primer
780,zweiter::A,дыккаг,segon
781,zweiter::A,дыккæгæм,segon
782,dritter::A,æртыккаг,tercer
783,dritter::A,æртыккæгæм,tercer
784,letzter::A,фӕстаг,últim
785,allein::ADV,иунæг,sol
786,auf einmal::ADV,уайтагъд,d'una vegada
787,auf einmal::ADV,æвиппайды,d'una vegada
788,auf einmal::ADV,æваст,d'una vegada
789,zusammen::ADV,иумӕ,junt
790,lange::ADV,бирæ рæстæг,molt de temps
791,plötzlich::ADV,æвиппайды,de cop
792,plötzlich::ADV,æвиппайды,de sobte
793,plötzlich::ADV,æваст,de cop
794,plötzlich::ADV,æваст,de sobte
795,sofort::ADV,уыцы сахат,de seguida
796,sofort::ADV,уайтагъд,de seguida
797,später::ADV,фæстæдæр,més tard
798,jetzt::ADV,ныр,ara
799,heute::ADV,абон,avūi
800,morgen::ADV,райсом,demà
801,bald::ADV,тагъд,aviāt
802,bald::ADV,рæхджы,aviāt
803,dann::ADV,стæй,després
804,gestern::ADV,знон,ahir
805,einst::ADV,кӕддӕр,anteriorment
806,damals::ADV,уæд,llavōrs
807,damals::ADV,уæд,aleshores
808,danach::ADV,стæй,després
809,danach::ADV,уый фæстæ,després
810,vorher::ADV,раздæр,abāns
811,zuerst::ADV,фыццаг,primer
812,einmal::ADV,иу хатт,una vegada
813,manchmal::ADV,хатт,de vegades
814,oft::ADV,арæх,sovint
815,immer::ADV,ӕдзух,sempre
816,niemals::ADV,никуы,no ... mai
817,niemals::ADV,никæд,no ... mai
818,hier::ADV,ам,aquí
819,hierhin::ADV,ардӕм,per aquí
820,von hier::ADV,ардыгæй,des d'aquí
821,dort::ADV,уым,allí
822,dorthin::ADV,уырдӕм,hi
823,geradeaus::ADV,æргом,tot dret
824,vorwärts::ADV,размӕ,endavānt
825,rückwärts::ADV,фӕстӕмӕ,endarrera
826,zurück::ADV,фӕстӕмӕ,darrere
827,unten::ADV,дæлæ,a baix
828,unten::ADV,дæлейы,a baix
829,unten::ADV,бынæй,a baix
830,hinab::ADV,дӕлӕмӕ,cap avall
831,hinab::ADV,уырдыгмӕ,cap avall
832,oben::ADV,уӕле,dalt
833,hinauf::ADV,уӕлӕмӕ,cap amunt
834,überall::ADV,алыран,pertot
835,überall::ADV,алыран,per tot arreu
836,überall::ADV,алкæм,pertot
837,überall::ADV,алкæм,per tot arreu
838,überall::ADV,кæмдæриддæр,pertot
839,überall::ADV,кæмдæриддæр,per tot arreu
840,nicht::ADV,нӕ,no
841,ein wenig::ADV,чысыл,una mica
842,kaum::ADV,цъус,a penes
843,sehr::ADV,тынг,molt
844,sehr::ADV,иттӕг,molt
845,so::ADV,афтӕ,així
846,noch::ADV,ма,encara
847,nur::ADV,канд,només
848,nur::ADV,ӕрмӕст,només
849,schon::ADV,нырид,ja
850,wieder::ADV,ногӕй,de nou
851,vergebens::ADV,дзæгъæлы,en va
852,vergebens::ADV,уæгъды,en va
853,vergebens::ADV,æнæхъуаджы,en va
854,vor::PRP,разы,davānt
855,vor::PRP,разы,enfront de
856,hinter::PRP,фӕстӕ,darrera
857,unter::PRP,бын,sota
858,durch::PRP,æхсæнты,per
859,neben::PRP,цур,al costāt de
860,zwischen::PRP,астӕу,entre
861,wegen::PRP,тыххай,a causa de
862,dies::PRN,ай,aquest
863,das::PRN,уый,això
864,alles::PRN,алцы,tot
865,alles::PRN,æппæтдæр,tot
866,alles::PRN,иууылдӕр,tot
867,ich::PRN,æз,jo
868,du::PRN,ды,tu
869,er::PRN,уый,ell
870,wir::PRN,мах,nosaltres
871,ihr::PRN,сымах,vosaltres
872,sie::PRN,уыдон,ells
873,sie::PRN,уыдон,elles
874,was::FPRN,цы,què
875,wer::FPRN,чи,qui
876,wo::FADV,кӕм,on
877,wohin::FADV,кӕдӕм,cap a on
878,wie::FADV,куыд,com
879,warum::FADV,цӕмӕн,per què
880,wieviel::FNUM,цал,quant
881,eins::NUM,иу,u
882,zwei::NUM,дыууӕ,dos
883,drei::NUM,ӕртӕ,tres
884,vier::NUM,цыппар,quatre
885,fünf::NUM,фондз,cinc
886,sechs::NUM,ӕхсӕз,sis
887,sieben::NUM,авд,set
888,acht::NUM,аст,vuit
889,neun::NUM,фараст,nou
890,zehn::NUM,дӕс,deu
891,elf::NUM,иуæндæс,onze
892,zwölf::NUM,дыууадæс,dotze
893,zwanzig::NUM,дыууын,vint
894,dreißig::NUM,æртын,trenta
895,dreißig::NUM,дæсæмæссæдз,trenta
896,vierzig::NUM,цыппор,quaranta
897,vierzig::NUM,цыппур,quaranta
898,vierzig::NUM,дыууиссæдзы,quaranta
899,fünfzig::NUM,фӕндзай,cinquanta
900,sechzig::NUM,æхсай,seixanta
901,sechzig::NUM,æртиссæдзы,seixanta
902,siebzig::NUM,æвдай,setanta
903,siebzig::NUM,дæс æмæ æртиссæдзы,setanta
904,achtzig::NUM,цыппарыссæдзы,vuitanta
905,achtzig::NUM,æстай,vuitanta
906,neunzig::NUM,нæуæдз,noranta
907,neunzig::NUM,дæс æмæ цыппарыссæдзы,noranta
908,hundert::NUM,сӕдӕ,cent
909,tausend::NUM,мин,mil
910,und::CNJ,ӕмӕ,i
911,oder::CNJ,кӕнӕ,o
912,stehen::V,лӕууын,estar de peu
913,sitzen::V,бадын,seure
914,liegen::V,хуыссын,jeure
915,hängen::V,ауыгъд уын,penjar
916,werden::V,суӕвын,fer-se
917,werden::V,суӕвын,posar-se
918,passieren::V,æрцæуын,succeir
919,beginnen::V,райдайын,iniciar-se
920,enden::V,фæуын,acabar-se
921,enden::V,фæуын,terminar-se
922,wechseln::V,ивын,canviar
923,aufgehen[Sonne]::V,скæсын,sortir
924,untergehen[Sonne]::V, аныгуылын,posar-se
925,scheinen[Sonne]::V,рухс кӕнын,brillar
926,donnern::V,нæрын,tronar
927,wehen::V,дымын,bufar
928,strömen::V,кӕлын,afluir
929,fließen::V,цæуын,fluir
930,fließen::V,уайын,fluir
931,fließen::V,кæлын,fluir
932,sich drehen::V,зилын,girar
933,schwanken::V,æнкъуысын,vacil·lar
934,schwingen::V,æнкъуысын,oscil·lar
935,schwingen::V,змæлын,oscil·lar
936,fallen::V,хауын,caure
937,fallen::V,хауын,tombar
938,brennen::V,судзын,cremar
939,rauchen::V,фæздæг кæнын,fumejar
940,regnen::V,уарын,ploure
941,gefrieren::V,сӕлын,gelar-se
942,tauen::V,стайын,fondre's
943,schmelzen::V,тайын,fondre's
944,trocknen::V,хус кæнын,assecar-se
945,sieden::V,фыцын,bullir
946,faulen::V,ӕмбийын,podrir-se
947,verfaulen::V,бамбийын,podrir-se
948,reißen::V,скъуийын,trencar-se
949,versinken::V,дӕлдон_кӕнын,enfonsar-se
950,vergehen::V,аивгъуийын,passar
951,erscheinen::V,разынын,aparèixer
952,verschwinden::V,фæтары уын,desaparèixer
953,verschwinden::V,фæдæлдзæх уын,desaparèixer
954,verschwinden::V,фесæфын,desaparèixer
955,verschwinden::V,æрбайсæфын,desaparèixer
956,sinken::V,дæлæмæ æрхауын,baixar
957,sinken::V,дæлæмæ æрхауын,descendir
958,abnehmen::V,фæкъаддæр уын,decréixer
959,abnehmen::V,фæцух уын,decréixer
960,zunehmen::V,фæфылдæр уын,augmentar
961,zunehmen::V,сбирæ уын,augmentar
962,zunehmen::V,сахадын,augmentar
963,steigen::V,сыстын,pujar
964,wachsen::V,рӕзын,créixer
965,glänzen::V,ӕрттивын,brillar
966,glänzen::V,ӕрттивын,resplendir
967,funkeln::V,тыбар-тыбур_кӕнын,espurnejar
968,lärmen::V,хъæлæба кæнын,fer soroll
969,läuten::V,цæгъдын,sonar
970,klingeln::V,цæгъдын,trucar
971,klirren::V,дзыгъал-мыгъул кæнын,dringar
972,klirren::V,дзæгъ-дзæгъ кæнын,dringar
973,brausen::V,абухын,rugir
974,klingen::V,зæлын,sonar
975,klingen::V,азæлын,sonar
976,klingen::V,хъуысын,sonar
977,bellen::V,рæйын,lladrar
978,heulen::V,ниуын,udolar
979,blasen::V,фу кӕнын,bufar
980,pfeifen::V,æхситт кæнын,xiular
981,pfeifen::V,къуыззитт кæнын,xiular
982,schreien::V,хъӕр кӕнын,cridar
983,stöhnen::V,хъæрзын,gemegar
984,stöhnen::V,дзыназын,gemegar
985,zittern::V,ризын,tremolar
986,leben::V,цӕрын,vīure
987,geboren werden::V,райгуырын,néixer
988,atmen::V,улӕфын,respirar
989,trinken::V,нуазын,beure
990,essen::V,хӕрын,menjar
991,schlucken::V,ныхъуырын,empassar-se
992,müde werden::V,бафæллайын,cansar-se
993,müde werden::V,бафæлмæцын,cansar-se
994,müde werden::V,сфæлмæцын,cansar-se
995,einschlafen::V,бафынæй уын,adormir-se
996,schlafen::V,хуыссын,dormir
997,schlafen::V,фынӕй кӕнын,dormir
998,aufwachen::V,райхъал уын,despertar-se
999,aufstehen::V,стын,llevar-se
1000,sich erholen::V,фæллад уадзын,descansar
1001,sich erholen::V,улæфын,descansar
1002,krank werden::V,фӕрынчын уын,posar-se malalt
1003,krank sein::V,сӕйын,estar malalt
1004,schmerzen::V,риссын,doldre
1005,husten::V,хуыфын,tossir
1006,genesen::V,сдзæбæх уын,recuperar-se
1007,genesen::V,рандидзын,recuperar-se
1008,genesen::V,сæндидзын,recuperar-se
1009,sterben::V,мӕлын,morir
1010,umkommen::V,фесæфын,perir
1011,umkommen::V,байсæфын,perir
1012,umkommen::V,бабын уын,perir
1013,umkommen::V,мард фæуын,perir
1014,sich bewegen::V,тæлфын,moure's
1015,sich bewegen::V,цæуын,moure's
1016,sich rühren::V,змӕлын,moure's
1017,sich erheben::V,стын,aixecar-se
1018,sich setzen::V,сбадын,asseure's
1019,hinfallen::V,ӕрхауын,caure's
1020,laufen::V,цӕуын,caminar
1021,laufen::V,рацу-бацу_кӕнын,caminar
1022,schreiten::V,къахдзæф кæнын,procedir
1023,schreiten::V,санчъех кæнын,procedir
1024,schreiten::V,цæуын,procedir
1025,spazierengehen::V,озер кæнын,passejar
1026,spazierengehen::V,тезгъо кæнын,passejar
1027,eilen::V,тагъд кæнын,anar corrent
1028,eilen::V,тындзын,anar corrent
1029,sich beeilen::V,тагъд кæнын,afanyar-se
1030,sich beeilen::V,тындзын,afanyar-se
1031,sausen::V,уайын,córrer
1032,sausen::V,тæхын,córrer
1033,rennen::V,згъорын,córrer
1034,springen::V,гæпп кæнын,saltar
1035,springen::V,сæррæтт кæнын,saltar
1036,springen::V,лиуырын,saltar
1037,klettern::V,хилын,escalar
1038,schaukeln::V,хецъро кæнын,gronxar-se
1039,schaukeln::V,хецъро кæнын,balancejar-se
1040,schaukeln::V,херыйыл бадын,gronxar-se
1041,schaukeln::V,херыйыл бадын,balancejar-se
1042,kriechen::V,бырын,reptar
1043,kriechen::V,бырын,arrossegar-se
1044,schwimmen::V,ленк кӕнын,nadar
1045,tauchen::V,ныгъуылын,bussejar
1046,tauchen::V,ныгъуылын,submergir-se
1047,rudern::V,бæлæгъ тæрын,remar
1048,rudern::V,чема тæрын,remar
1049,fahren::V,цӕуын,anar
1050,fliegen::V,тӕхын,volar
1051,gehen::V,цӕуын,caminar
1052,weggehen::V,ацӕуын,anar-se'n
1053,abfahren::V,араст уын,partir
1054,anhalten::V,æрлæууын,aturar-se
1055,hineingehen::V,мидæмæ цæуын,entrar
1056,eintreten::V,бацӕуын,entrar
1057,kommen::V,æрцæуын,venir
1058,ankommen::V,æрцæуын,arribar
1059,zurückkommen::V,раздæхын,tornar
1060,zurückkommen::V,фæстæмæ_раздæхын,tornar
1061,zurückkommen::V,æрбаздæхын,tornar
1062,zurückkommen::V,аздæхын,tornar
1063,bleiben::V,лӕууын,quedar-se
1064,warten::V,ӕнхъӕлмӕ кӕсын,esperar
1065,erwarten::V,ӕнхъӕлмӕ кӕсын,esperar
1066,suchen::V,агурын,buscar
1067,finden::V,ссарын,trobar
1068,versuchen::V,фӕлварын,intentar
1069,vorbereiten::V,бацаттæ кæнын,preparar
1070,vorbereiten::V,æрæввонг кæнын,preparar
1071,lieben::V,уарзын,estimar
1072,mögen::V,зæрдæмæ цæуын,agradar a
1073,lachen::V,худын,riure
1074,rühren::V,зæрдæ суынгæг кæнын,commoure
1075,rühren::V,зæрдæ суынгæг кæнын,emocionar
1076,weinen::V,кӕуын,plorar
1077,schimpfen::V,æлгъитын,renyar
1078,sich ärgern::V,мæсты кæнын,enfadar-se
1079,sich fürchten::V,тæрсын,tenir por
1080,fürchten::V,тæрсын,témer
1081,fliehen::V,лидзын,fugir
1082,flüchten::V,алидзын,refugiar-se
1083,sehen::V,уынын,veure
1084,anschauen::V,акӕсын,mirar
1085,ansehen::V,кӕсын,mirar
1086,hören::V,хъусын,oir
1087,zuhören::V,хъусын,escoltar
1088,probieren::V,уынын,provar
1089,probieren::V,аходын,provar
1090,riechen::V,смудын,olorar
1091,fühlen::V,ӕнкъарын,sentīr
1092,scheinen::V,зынын,semblar
1093,zu sehen sein::V,зынын,poder-se veure
1094,vernehmen::V,фехъусын,percebre
1095,frieren::V,сийын,tenir fred
1096,tun::V,кӕнын,fer
1097,können::V,фӕразын,poder
1098,wollen::V,фӕндын,voler
1099,anfangen::V,райдайын,iniciar
1100,beenden::V,фӕуын,acabar
1101,aufhören::V,банцайын,deixar
1102,aufhören::V,фенцайын,deixar
1103,gelingen::V,бантысын,sortir bé
1104,geraten::V,разынын,sortir
1105,öffnen::V,гом кӕнын,obrir
1106,schließen::V,ӕхгӕнын,tancar
1107,stellen::V,ӕвӕрын,posar
1108,stellen::V,ӕвӕрын,col·locar
1109,setzen::V,сбадын кӕнын,assentar
1110,legen::V,ӕрӕвӕрын,posar
1111,berühren::V,агайын,tocar
1112,verbinden::V,бӕттын,unir
1113,verbinden::V,бӕттын,connectar
1114,bedecken::V,ӕмбӕрзын,tapar
1115,bedecken::V,ӕмбӕрзын,cobrir
1116,aufhängen::V,ауындзын,penjar
1117,anzünden::V,ссудзын,encendre
1118,aufheben::V,сисын,aixecar
1119,zurücklassen::V,ныууадзын,deixar
1120,verlieren::V,фесафын,pērdre
1121,fallen lassen::V,ӕрӕппарын,deixar caure
1122,fallen lassen::V,къухтӕй феуӕгъд кӕнын,deixar caure
1123,machen::V,саразын,fer
1124,herstellen::V,сцæттæ кæнын,producir
1125,herstellen::V,саразын,producir
1126,bauen::V,амайын,construir
1127,reparieren::V,æмпъузын,reparar
1128,reparieren::V,цалцæг кæнын,reparar
1129,verbessern::V,фæхуыздæр кæнын,millorar
1130,ändern::V,аивын,canviar
1131,graben::V,къахын,cavar
1132,beugen::V,æркъæдз кæнын,doblegar
1133,beugen::V,æртасын кæнын,doblegar
1134,biegen::V,тасын кӕнын,corbar
1135,biegen::V,тасын кӕнын,arquejar
1136,drehen::V,здухын,girar
1137,wenden::V,афæлдахын,girar
1138,wenden::V,рафæлдахын,girar
1139,umdrehen::V,афæлдахын,voltar
1140,heben::V,сдарын,pujar
1141,heben::V,сдарын,aixecar
1142,heben::V,схæцын,pujar
1143,heben::V,схæцын,aixecar
1144,hochheben::V,уæлæмæ хæцын,aixecar
1145,ergreifen::V,фӕлӕбурын,agafar
1146,halten::V,дарын,mantenir
1147,drücken::V,æлхъивын,prémer
1148,drücken::V,æлхъивын,estrènyer
1149,drücken::V,хæцын,prémer
1150,drücken::V,хæцын,estrènyer
1151,schieben::V,схойын,empènyer
1152,kratzen::V,хафын,raspar
1153,lecken::V,сдæрын,llepar
1154,beißen::V,хæцын,mossegar
1155,abreißen::V,ратонын,arrencar
1156,abschneiden::V,ралыг кӕнын,tallar
1157,binden::V,бабӕттын,lligar
1158,stecken::V,ныссадзын,ficar
1159,brechen::V,асæттын,trencar
1160,brechen::V,басæттын,trencar
1161,brechen::V,ныссæттын,trencar
1162,klopfen::V,хойын,trucar
1163,klopfen::V,гуыпп-гуыпп кæнын,trucar
1164,klopfen::V,къуырцц-къуырцц кæнын,trucar
1165,hauen::V,цӕвын,picar
1166,hauen::V,цӕвын,colpejar
1167,hauen::V,нӕмын,picar
1168,hauen::V,нӕмын,colpejar
1169,kleben::V,ныхасын,enganxar
1170,kleben::V,æндадзын,enganxar
1171,reiben::V,сӕрфын,fregar
1172,reiben::V,хафын,fregar
1173,streichen::V,байсæрдын,untar
1174,streichen::V,сахорын,untar
1175,schleifen::V,ссын,afilar
1176,schleifen::V,ссын,esmolar
1177,schleifen::V,цыргъ кӕнын,afilar
1178,schleifen::V,цыргъ кӕнын,esmolar
1179,schneiden::V,кӕрдын,tallar
1180,rütteln::V,æнкъусын,sacsejar
1181,schütteln::V,уигъын,agitar
1182,schütteln::V,уигъын,sacsejar
1183,schwenken::V,тилын,agitar
1184,schwenken::V,уигъын,agitar
1185,schütten::V,ныккӕнын,abocar
1186,füllen::V,байдзаг кæнын,omplir
1187,einwickeln::V,батухын,embolicar
1188,tragen::V,хӕссын,dur
1189,tragen::V,хӕссын,portar
1190,schleppen::V,ласын,arrossegar
1191,ziehen::V,ласын,tirar
1192,ziehen::V,ласын,estirar
1193,aufbewahren::V,æвæрын,conservar
1194,werfen::V,зыввытт кӕнын,llançar
1195,fangen::V,ӕрцахсын,agafar
1196,fangen::V,ӕрцахсын,atrapar
1197,packen::V,рацахсын,engrapar
1198,verstecken::V,æмбæхсын,amagar
1199,verstecken::V,нымæхсын,amagar
1200,teilen::V,уарын,dividir
1201,schicken::V,ӕрвитын,enviar
1202,bringen::V,æрхæссын,portar
1203,bringen::V,æрбахæссын,portar
1204,hinzufügen::V,ӕфтауын,afegir
1205,bekommen::V,ссарын,obtenir
1206,bekommen::V,сфæрæз кæнын,obtenir
1207,bekommen::V,самал кæнын,obtenir
1208,erhalten::V,райсын,rebre
1209,nehmen::V,райсын,prendre
1210,wählen::V,равзарын,triar
1211,wählen::V,равзарын,elegir
1212,auswählen::V,авзарын,escollir
1213,auswählen::V,авзарын,seleccionar
1214,bewahren::V,бавæрын,conservar
1215,bewahren::V,нывæрын,conservar
1216,behindern::V,цæлхдур æвæрын,impedir
1217,behindern::V,цæлхдур æвæрын,obstaculitzar
1218,behindern::V,ныхдур æвæрын,impedir
1219,behindern::V,ныхдур æвæрын,obstaculitzar
1220,behindern::V,къуылымпы кæнын,impedir
1221,behindern::V,къуылымпы кæнын,obstaculitzar
1222,behindern::V,хъыг дарын,impedir
1223,behindern::V,хъыг дарын,obstaculitzar
1224,verderben::V,фесафын,espatllar
1225,beschädigen::V,халын,danyar
1226,beschädigen::V,халын,destrossar
1227,zerbrechen::V,асӕттын,trencar
1228,zerreißen::V,аскъуынын,estripar
1229,zerstören::V,фехалын,destruir
1230,verbrennen::V,басудзын,cremar
1231,geben::V,дӕттын,donar
1232,reichen::V,адæттын,passar
1233,schenken::V,лæвар кæнын,regalar
1234,versprechen::V,дзырд раттын,prometre
1235,versprechen::V,зӕрдӕ бавӕрын,prometre
1236,wünschen::V,зæрдæ зæгъы,desitjar
1237,loben::V,раппӕлын,elogiar
1238,küssen::V,пъа кæнын,fer un petó a
1239,küssen::V,ба кæнын,fer un petó a
1240,wiegen::V,узын,bressolar
1241,zudecken::V,бамбӕрзын,tapar
1242,zudecken::V,бамбӕрзын,cobrir
1243,wecken::V,райхъал кӕнын,despertar
1244,zeigen::V,амонын,mostrar
1245,zeigen::V,амонын,ensenyar
1246,führen::V,кӕнын,guiar
1247,führen::V,кӕнын,conduir
1248,führen::V,фæкæнын,guiar
1249,führen::V,фæкæнын,conduir
1250,lehren::V,ахуыр кæнын,ensenyar
1251,unterrichten::V,ахуыр кæнын,ensenyar
1252,aufziehen::V,хъомыл кӕнын,criar
1253,leiten::V,разамынд дӕттын,dirigir
1254,antreiben::V,тагъд кæнын,impel·lir
1255,antreiben::V,рог кæнын,impel·lir
1256,lassen::V,кæнын,fer
1257,einladen::V,ӕрхонын,invitar
1258,einladen::V,ӕрхонын,convidar
1259,einladen::V,ӕрбахонын,invitar
1260,einladen::V,ӕрбахонын,convidar
1261,vereinigen::V,баиу кӕнын,unir
1262,besuchen::V,абæрæг кæнын,visitar
1263,besuchen::V,абæрæг кæнын,anar a veure
1264,besuchen::V,бабæрæг кæнын,visitar
1265,besuchen::V,бабæрæг кæнын,anar a veure
1266,besuchen::V,бауайын,visitar
1267,besuchen::V,бауайын,anar a veure
1268,treffen::V,фембæлын,trobar
1269,sich versammeln::V,æрæмбырд уын,reunir-se
1270,spielen::V,хъазын,jugar
1271,singen::V,зарын,cantār
1272,tanzen::V,кафын,ballar
1273,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,separar-se
1274,verlassen::V,ныууадзын,deixar
1275,verlassen::V,ныууадзын,abandonar
1276,retten::V,фервӕзын кӕнын,salvar
1277,bewachen::V,хъахъхъӕнын,vigilar
1278,schützen::V,хъахъхъӕнын,protegir
1279,verteidigen::V,бахизын,defensar
1280,sich schlagen::V,хыл кæнын,barallar-se
1281,schießen::V,ӕхсын,tirar
1282,schießen::V,ӕхсын,disparar
1283,siegen::V,басӕттын,vèncer
1284,siegen::V,фӕуӕлахиз уӕвын,vèncer
1285,ärgern::V,мӕсты кӕнын,enfadar
1286,schlagen::V,ныццæвын,pegar
1287,schlagen::V,ныццæвын,colpejar
1288,stechen::V,фæрæхойын,punxar
1289,stechen::V,фæрæхойын,apunyalar
1290,stoßen::V,риуыгъын,empènyer
1291,stehlen::V,давын,robar
1292,stören::V,хъыгдарын,molestar
1293,belästigen::V,хъыгдарын,importunar
1294,verbergen::V,бамбӕхсын,amagar
1295,verbergen::V,бамбӕхсын,ocultar
1296,verbergen::V,басусӕг кӕнын,amagar
1297,verbergen::V,басусӕг кӕнын,ocultar
1298,täuschen::V,фӕливын,enganyar
1299,täuschen::V,асайын,enganyar
1300,betrügen::V,асайын,estafar
1301,töten::V,амарын,matar
1302,wohnen::V,цӕрын,vīure
1303,wohnen::V,цӕрын,habitar
1304,arbeiten::V,кусын,treballar
1305,sammeln::V,æртонын,col·leccionar
1306,pflücken::V,тонын,collir
1307,jagen::V,цуан кæнын,caçar
1308,fischen::V,кæсаг ахсын æнгуырæй,pescar
1309,fischen::V,æнгуыр дарын,pescar
1310,fassen::V,ӕрцахсын,atrapar
1311,hüten::V,хизын,pasturar
1312,treiben::V,скъӕрын,arriar
1313,anbinden::V,бабæттын,lligar
1314,anbinden::V,æрбæттын,lligar
1315,füttern::V,холлаг дæттын,donar menjar a
1316,füttern::V,холлаг æвæрын,donar menjar a
1317,füttern::V,дарын,donar menjar a
1318,melken::V,дуцын,munyir
1319,hacken::V,кæрдын,picar
1320,hacken::V,кæрдын,tallar
1321,hacken::V,лыгтæ кæнын,picar
1322,hacken::V,лыгтæ кæнын,tallar
1323,gießen::V,бакалын,regar
1324,reifen::V,срæгъæд уын,madurar
1325,reifen::V,сцæттæ уын,madurar
1326,zubereiten::V,сцӕттӕ кӕнын,preparar
1327,kochen::V,фыцын,coure
1328,backen::V,фыцын,coure al forn
1329,braten::V,цурын,rostir
1330,umrühren::V,ахæццæ кæнын,remenar
1331,umrühren::V,азмæнтын,remenar
1332,umrühren::V,астауын,remenar
1333,stricken::V,кæнын,tricotar
1334,stricken::V,кæнын,fer punt de mitja
1335,stricken::V,бийын,tricotar
1336,stricken::V,бийын,fer punt de mitja
1337,nähen::V,хуыйын,cosir
1338,färben::V,ахорын,tenyir
1339,reinigen::V,ссыгъдæг кæнын,netejar
1340,reinigen::V,ныссыгъдæг кæнын,netejar
1341,reinigen::V,ныссæрфын,netejar
1342,waschen::V,ӕхсын,rentār
1343,abwischen::V,сӕрфын,eixugar
1344,spülen::V,æнхъæвзын,esbandir
1345,fegen::V,мӕрзын,escombrar
1346,kehren::V,мӕрзын,escombrar
1347,baden::V,хи найын,banyar-se
1348,sich waschen::V,хи æхсын,rentār-se
1349,ausziehen::V,ласын,treure's
1350,anziehen::V,скæнын,posar-se
1351,sich anziehen::V,дзаума скæнын,vestir-se
1352,sich anziehen::V,дарæс скæнын,vestir-se
1353,kämmen::V,ныффасын,pentinar
1354,kämmen::V,æрфасын,pentinar
1355,schmücken::V,фӕлындын,adornar
1356,sagen::V,зæгъын,dir
1357,sprechen::V,дзурын,parlar
1358,reden::V,ныхас кӕнын,parlar
1359,sich unterhalten::V,ныхас кæнын,conversar
1360,fragen::V,фӕрсын,preguntar
1361,bitten::V,курын,demanar
1362,erzählen::V,радзурын,contar
1363,erzählen::V,радзурын,explicar
1364,erzählen::V,ратаурæгъ кæнын,contar
1365,erzählen::V,ратаурæгъ кæнын,explicar
1366,mitteilen::V,фехъусын кæнын,comunicar
1367,nennen::V,хонын,nomenar
1368,rufen::V,сидын,cridar
1369,prahlen::V,ӕппӕлын,lloar-se
1370,prahlen::V,ӕппӕлын,jactar-se
1371,übersetzen::V,ратæлмац кæнын,traduir
1372,denken::V,ӕнхъӕлын,pensar
1373,denken::V,хъуыды кӕнын,pensar
1374,glauben::V,уырнын,creure
1375,bemerken::V,фенын,notar
1376,erkennen::V,базонын,reconèixer
1377,begreifen::V,ӕмбарын,comprendre
1378,begreifen::V,бамбарын,comprendre
1379,lernen::V,ахуыр кӕнын,aprendre
1380,wissen::V,зонын,saber
1381,sich erinnern an::V,зæрдыл æрлæууын,recordar
1382,sich erinnern an::V,æрымысын,recordar
1383,sich erinnern an::V,æрбаймысын,recordar
1384,sich erinnern an::V,æрхъуыды кæнын,recordar
1385,vergessen::V,ферох кæнын,oblidar
1386,vergessen::V,айрох кæнын,oblidar
1387,messen::V,барын,mesurar
1388,zählen::V,нымайын,comptar
1389,rechnen::V,хынцын,calcular
1390,lesen::V,кӕсын,llegir
1391,lesen::V,фӕрсын,llegir
1392,malen::V,ныв кӕнын,pintar
1393,zeichnen::V,ныв кӕнын,dibuixar
1394,schreiben::V,фыссын,escrīure
1395,besitzen::V,хицау уын,posseir
1396,kaufen::V,балхӕнын,comprar
1397,verkaufen::V,уӕй кӕнын,vendre
1398,bezahlen::V,бафидын,pagar
1399,zahlen::V,фидын,pagar per
1400,beherrschen::V,æлдариуæг кæнын,dominar
1401,ertragen::V,бавзарын,aguantar
1402,Leine::N,,corretja
1403,rauschen::V,,murmurar
1404,treten::V,,donar un cop de peu a
1405,verstehen::V,,entendre
