,Concept_ID,ka,myv
728,alt::A,ძველი,ташто
729,neu::A,ახალი,од
730,ehemalig::A,ყოფილი,икелень
731,alt[Lebewesen]::A,ბებერი,сыре
732,jung::A,ნორჩი,од
733,jung::A,ახალგაზრდა,од
734,arm::A,ღარიბი,кажов
735,reich::A,მდიდარი,сюпав
736,bekannt::A,ცნობილი,содавикс
737,berühmt::A,გამოჩენილი,содавикс
738,fremd::A,უცხო,лия
739,fremd::A,უცხო,асодавикс
740,fremd::A,გარეშე,лия
741,fremd::A,გარეშე,асодавикс
742,verschieden::A,სხვაგვარი,эрьва
743,nah::A,ახლო,а васолонь
744,fern::A,შორი,умонь
745,fern::A,შორი,кезэрень
746,fern::A,შორეული,умонь
747,fern::A,შორეული,кезэрень
748,linker::A,მარცხენა,керш
749,rechter::A,მარჯვენა,вить
750,anderer::A,სხვა,лия
751,erster::A,პირველი,васень
752,erster::A,პირველი,васенце
753,zweiter::A,მეორე,омбоце
754,dritter::A,მესამე,колмоце
755,letzter::A,ბოლო,меельце
756,letzter::A,უკანასკნელი,меельце
757,allein::ADV,მარტო,башка
758,allein::ADV,მარტო,ськамонзо
759,auf einmal::ADV,ერთდროულად,вейсэ
760,zusammen::ADV,ერთად,вейс
761,zusammen::ADV,ერთად,вейсэ
762,lange::ADV,დიდხანს,кувать
763,plötzlich::ADV,მოულოდნელად,апак учо
764,sofort::ADV,ახლავე,курок
765,sofort::ADV,ახლავე,нейке
766,später::ADV,მოგვიანებით,мейле
767,jetzt::ADV,ახლა,ней
768,heute::ADV,დღეს,течи
769,morgen::ADV,ხვალ,ванды
770,bald::ADV,მალე,курок
771,dann::ADV,მერე,мейле
772,dann::ADV,მერე,седе мейле
773,gestern::ADV,გუშინ,исяк
774,einst::ADV,ოდესღაც,весть
775,einst::ADV,ოდესღაც,зярдо-бути
776,damals::ADV,მაშინ,сестэ
777,danach::ADV,მერმე,мейле
778,danach::ADV,მერმე,седе мейле
779,danach::ADV,შემდეგ,мейле
780,danach::ADV,შემდეგ,седе мейле
781,vorher::ADV,ადრე,васняяк
782,vorher::ADV,წინათ,васняяк
783,zuerst::ADV,ჯერ,васня
784,einmal::ADV,ერთხელ,весть
785,manchmal::ADV,ხან,лиясто
786,manchmal::ADV,ზოგჯერ,лиясто
787,oft::ADV,ხშირად,сеетьстэ
788,immer::ADV,მუდამ,свал
789,immer::ADV,ყოველთვის,свал
790,niemals::ADV,არასდროს,а зярдояк
791,hier::ADV,აქ,тесэ
792,hierhin::ADV,აქეთ,тей
793,von hier::ADV,აქედან,тестэ
794,dort::ADV,იქ,тосо
795,dorthin::ADV,იქით,тов
796,geradeaus::ADV,პირდაპირ,витьстэ
797,vorwärts::ADV,წინ,икелев
798,rückwärts::ADV,უკან,мекев
799,zurück::ADV,უკანვე,мекев
800,unten::ADV,დაბლა,ало
801,unten::ADV,ქვევით,ало
802,hinab::ADV,ძირს,алов
803,oben::ADV,ზემოთ,вере
804,hinauf::ADV,ზევით,верев
805,überall::ADV,ყველგან,эрьва косо
806,nicht::ADV,არ,а
807,ein wenig::ADV,ცოტა,аламошка
808,kaum::ADV,ძლივს,ансяк
809,sehr::ADV,მეტად,пек
810,sehr::ADV,მეტად,вельть
811,sehr::ADV,ძალიან,пек
812,sehr::ADV,ძალიან,вельть
813,so::ADV,ისე,истя
814,noch::ADV,ჯერ,таго
815,nur::ADV,მხოლოდ,ансяк
816,schon::ADV,უკვე,уш
817,wieder::ADV,ისევ,таго
818,wieder::ADV,კიდევ,таго
819,vergebens::ADV,ამაოდ,стяко
820,vergebens::ADV,ტყუილად,стяко
821,vor::PRP,წინ,икеле
822,hinter::PRP,უკან,вельде
823,hinter::PRP,მიღმა,вельде
824,unter::PRP,ქვეშ,ало
825,unter::PRP,ქვევით,ало
826,durch::PRP,გავლით,пачк
827,neben::PRP,გვერდით,вакссо
828,zwischen::PRP,შუა,ютксо
829,zwischen::PRP,შორის,ютксо
830,wegen::PRP,გამო,кис
831,wegen::PRP,გამო,коряс
832,wegen::PRP,გამო,кувалт
833,wegen::PRP,შედეგად,кис
834,wegen::PRP,შედეგად,коряс
835,wegen::PRP,შედეგად,кувалт
836,dies::PRN,ეს,те
837,das::PRN,ეგ,те
838,das::PRN,ეგ,тона
839,alles::PRN,ყველაფერი,весе
840,alles::PRN,ყველაფერი,весемесь
841,ich::PRN,მე,мон
842,du::PRN,შენ,тон
843,er::PRN,ის,сон
844,er::PRN,იგი,сон
845,wir::PRN,ჩვენ,минь
846,ihr::PRN,თქვენ,тынь
847,sie::PRN,ისინი,сынь
848,was::FPRN,რა,мезе
849,wer::FPRN,ვინ,ки
850,wo::FADV,სად,косо
851,wohin::FADV,საით,ков
852,wohin::FADV,საით,козо
853,wie::FADV,როგორ,кода
854,warum::FADV,რაზე,мекс
855,warum::FADV,რატომ,мекс
856,wieviel::FNUM,რამდენი,зяро
857,eins::NUM,ერთი,вейке
858,zwei::NUM,ორი,кавто
859,drei::NUM,სამი,колмо
860,vier::NUM,ოთხი,ниле
861,fünf::NUM,ხუთი,вете
862,sechs::NUM,ექვსი,кото
863,sieben::NUM,შვიდი,сисем
864,acht::NUM,რვა,кавксо
865,neun::NUM,ცხრა,вейксэ
866,zehn::NUM,ათი,кемень
867,elf::NUM,თერთმეტი,кевейкее
868,zwölf::NUM,თორმეტი,кемгавтово
869,zwanzig::NUM,ოცი,комсь
870,dreißig::NUM,ოცდაათი,колоньгемень
871,vierzig::NUM,ორმოცი,ниленьгемень
872,fünfzig::NUM,ორმოცდაათი,ведьгемень
873,sechzig::NUM,სამოცი,кодгемень
874,siebzig::NUM,სამოცდაათი,сизьгемень
875,achtzig::NUM,ოთხმოცი,кавксоньгемень
876,neunzig::NUM,ოთხმოცდაათი,вейксэньгемень
877,hundert::NUM,ასი,сядо
878,tausend::NUM,ათასი,тыща
879,und::CNJ,და,ды
880,oder::CNJ,ან,или
881,stehen::V,დგას,аштемс стядо
882,sitzen::V,ზის,аштемс озадо
883,liegen::V,აწევს,мадезь аштемс
884,hängen::V,კიდია,нурьгемс
885,werden::V,გახდება,арамс
886,passieren::V,მოხდება,лисэмс
887,beginnen::V,იწყება,ушодомс
888,enden::V,გათავდება,лоткамс
889,wechseln::V,იცვლება,полавтнемс
890,aufgehen[Sonne]::V,ამოდის,лисемс
891,aufgehen[Sonne]::V,ამოდის,стямс
892,untergehen[Sonne]::V,ჩადის,валгомс
893,scheinen[Sonne]::V,ანათებს,валдомтомс
894,donnern::V,ქუხს,цярномс
895,donnern::V,ქუხს,галдордомс
896,wehen::V,ქრის,пувамс
897,wehen::V,დაუბერავს,пувамс
898,strömen::V,იღვრება,чудемс
899,fließen::V,დის,чудемс
900,fließen::V,მიედინება,чудемс
901,sich drehen::V,ტრიალებს,велямс
902,schwanken::V,ირხევა,лыкамс
903,schwanken::V,ირხევა,якамс
904,schwingen::V,ირხევა,нурсемс
905,schwingen::V,ირხევა,лыкамс
906,fallen::V,დავარდება,прамс
907,fallen::V,დავარდება,сяворемс
908,brennen::V,იწვის,паломс
909,rauchen::V,ბოლავს,качадомс
910,rauchen::V,აბოლებს,качадомс
911,regnen::V,წვიმს,пиземс
912,gefrieren::V,იყინება,кельмемс
913,tauen::V,დნება,соламс
914,schmelzen::V,დნება,соламс
915,trocknen::V,გაშრება,коськемс
916,sieden::V,დუღს,лакамс
917,sieden::V,დუღს,пиксемс
918,faulen::V,ლპება,наксадомс
919,verfaulen::V,ლპება,наксадомс
920,reißen::V,დაიხევა,сезневемс
921,versinken::V,ეფლობა,ваямс
922,versinken::V,ჩაიძირება,ваямс
923,vergehen::V,გადის,ютамс
924,erscheinen::V,გამოჩნდება,лисемс
925,verschwinden::V,გააქრება,ёмамс
926,verschwinden::V,დაიკარგება,ёмамс
927,sinken::V,დაიწევს,явамс
928,abnehmen::V,შემცირდება,киремемс
929,zunehmen::V,გასუქდება,ламолгадомс
930,zunehmen::V,გასუქდება,раштамс
931,steigen::V,მოიმატებს,куземс
932,steigen::V,მოიმატებს,кепсевемс
933,wachsen::V,იზრდება,касомс
934,wachsen::V,მრავლდება,касомс
935,glänzen::V,ბრწყინავს,цитнемс
936,funkeln::V,კაშკაშებს,пиндолдомс
937,funkeln::V,კაშკაშებს,цивтёрдомс
938,lärmen::V,ხმაურობს,шалномс
939,läuten::V,დარეკავს,гайгезевемс
940,klingeln::V,დარეკავს,чавомс баягас
941,klirren::V,დააწკარუნებს,калдордомс
942,klirren::V,დააწკარუნებს,кальцяемс
943,brausen::V,ბობოქრობს,лакамс
944,rauschen::V,შრიალებს,лажномс
945,klingen::V,ხმას გამოსცემს,гайгемс
946,bellen::V,უყეფს,онгомс
947,heulen::V,ღმუის,урномс
948,blasen::V,დაუბერავს,пувамс
949,pfeifen::V,უსტვენს,вешкемс
950,schreien::V,ყვირის,пижнемс
951,stöhnen::V,კვნესის,кувсемс
952,zittern::V,აძაგძაგებს,тарномс
953,leben::V,ცოცხლობს,эрямс
954,geboren werden::V,იშვება,чачомс
955,geboren werden::V,იბადება,чачомс
956,atmen::V,სუნთქავს,лексемс
957,trinken::V,სვამს,симемс
958,trinken::V,დალევს,симемс
959,essen::V,შეჭამს,ярсамс
960,schlucken::V,ყლაპავს,нилемс
961,schlucken::V,ყლაპავს,порнемс
962,müde werden::V,დაიქანცება,сиземс
963,einschlafen::V,დაიძინებს,матедевемс
964,schlafen::V,სძინავს,удомс
965,aufwachen::V,გაიღვიძებს,сыргоземс
966,aufstehen::V,ადგება,стямс
967,sich erholen::V,დაისვენებს,оймсемс
968,krank werden::V,ავად გახდება,сэредезевемс
969,krank sein::V,ავადმყოფობს,сэредемс
970,schmerzen::V,სტკივა,сэредемс
971,husten::V,ახველებს,козомс
972,genesen::V,მორჩება,пичкамс
973,sterben::V,კვდება,куломс
974,umkommen::V,დაიღუპება,чавовомс
975,umkommen::V,დაიღუპება,ёмамс
976,sich bewegen::V,იძვრის,шаштомс
977,sich bewegen::V,მოძრაობს,шаштомс
978,sich rühren::V,გაინძრევა,сыргамс
979,sich erheben::V,ადგება,куземс
980,sich setzen::V,დაჯდება,озамс
981,hinfallen::V,დაეცემა,прамс
982,hinfallen::V,დაეცემა,сяворемс
983,laufen::V,დადის,якамс
984,schreiten::V,აბიჯებს,эскелямс
985,schreiten::V,აბიჯებს,молемс
986,spazierengehen::V,დასეირნობს,якамс
987,eilen::V,მიიჩქარის,эрзкалемс
988,eilen::V,მიიჩქარის,капшамс
989,sich beeilen::V,აჩქარდება,капшамс
990,sausen::V,მიქრის,ливтямс
991,rennen::V,დარბის,чийнемс
992,rennen::V,დარბის,ардтнемс
993,springen::V,ხტის,кирнявтнемс
994,klettern::V,ძვრება,куземс
995,schaukeln::V,ქანაობს,нурямс
996,kriechen::V,დაბობღავს,ёзмолдомс
997,schwimmen::V,ცურავს,уемс
998,tauchen::V,ჩაიძირება,чопавтомс
999,tauchen::V,ჩაიძირება,чопавтнемс
1000,rudern::V,ნიჩაბს უსვამს,миледемс
1001,fahren::V,დადის,ардомс
1002,fahren::V,მგზავრობს,ардомс
1003,fliegen::V,იფრენს,ливтямс
1004,fliegen::V,გაფრინდება,ливтямс
1005,gehen::V,მიდის,туемс
1006,gehen::V,მიდის,молемс
1007,weggehen::V,წამოდის,туемс
1008,abfahren::V,მიემგზავრება,туемс
1009,anhalten::V,ჩერდება,лоткамс
1010,hineingehen::V,შედის,совамс
1011,eintreten::V,შედის,совамс
1012,eintreten::V,შედის,эскельдямс
1013,kommen::V,მოდის,самс
1014,ankommen::V,ჩადის,самс
1015,ankommen::V,ჩადის,пачкодемс
1016,zurückkommen::V,დაბრუნდება,велявтомс
1017,bleiben::V,დარჩება,кадовомс
1018,warten::V,ელოდება,учомс
1019,erwarten::V,ელის,учомс
1020,erwarten::V,დაიცდის,учомс
1021,suchen::V,ეძებს,вешнемс
1022,suchen::V,მოძებნის,вешнемс
1023,finden::V,მიაგნებს,муемс
1024,finden::V,გამოძებნის,муемс
1025,versuchen::V,ცდის,варштамс
1026,versuchen::V,ცდილობს,варштамс
1027,vorbereiten::V,მოამზადებს,анокстамс
1028,lieben::V,უყვარს,вечкемс
1029,mögen::V,ეტრფის,вечкемс
1030,lachen::V,იცინის,пейдемс
1031,rühren::V,გულს აუჩუყებს,токамс седейс
1032,weinen::V,ტირის,авардемс
1033,schimpfen::V,შეიგინება,сёвномс
1034,sich ärgern::V,გაბრაზობს,кежиявтнемс
1035,sich fürchten::V,შიშობს,пелемс
1036,fürchten::V,ფრთხილობს,пелемс
1037,fliehen::V,გაიქცევა,оргодемс
1038,flüchten::V,გაიქცევა,ворьгодемс
1039,flüchten::V,გაიქცევა,чадомс
1040,sehen::V,ხედავს,неемс
1041,anschauen::V,ნახავს,ваномс
1042,ansehen::V,უყურებს,ваномс
1043,hören::V,ისმენს,марямс
1044,zuhören::V,მოისმენს,кунсоломс
1045,probieren::V,გასინჯავს,варшамс
1046,riechen::V,ყნოსავს,никсемс
1047,fühlen::V,გრძნობს,марямс
1048,scheinen::V,ეჩვენება,марявомс
1049,zu sehen sein::V,მოჩანს,неявомс
1050,vernehmen::V,გაიგებს,марямс
1051,frieren::V,იყინება,кельмемс
1052,tun::V,აკეთებს,теемс
1053,können::V,შეიძლება,маштомс
1054,wollen::V,უნდა,бажамс
1055,anfangen::V,დაიწყებს,кармамс
1056,beenden::V,ამთავრებს,прядомс
1057,aufhören::V,შეწყვეტს,лоткамс
1058,gelingen::V,მოახერხებს,удаламс
1059,geraten::V,გამოდის,лисемс
1060,öffnen::V,გახსნის,панжомс
1061,schließen::V,ხურავს,пекстамс
1062,schließen::V,ხურავს,сёлгомс
1063,schließen::V,ხურავს,конямс
1064,schließen::V,დაკეტავს,пекстамс
1065,schließen::V,დაკეტავს,сёлгомс
1066,schließen::V,დაკეტავს,конямс
1067,stellen::V,დადგამს,аравтомс
1068,setzen::V,დასვამს,ойсевтемс
1069,setzen::V,დასვამს,озавтнемс
1070,legen::V,დადებს,путомс
1071,berühren::V,შეახებს,токамс
1072,berühren::V,მიაკარებს,токамс
1073,verbinden::V,შეაერთებს,содомс
1074,bedecken::V,გადააფარებს,вельтямс
1075,aufhängen::V,დაკიდებს,понгавтомс
1076,anzünden::V,დაანთებს,кирвастемс
1077,anzünden::V,მოუკიდებს,кирвастемс
1078,aufheben::V,აიღებს,кепедемс
1079,aufheben::V,აიყვანს,кепедемс
1080,zurücklassen::V,დატოვებს,кадомс
1081,verlieren::V,დაკარგავს,ёмавтомс
1082,fallen lassen::V,გაუვარდება,правтомс
1083,machen::V,გააკეთებს,теемс
1084,machen::V,გამოიწვევს,теемс
1085,herstellen::V,დაამზადებს,анокстамс
1086,bauen::V,ააშენებს,путомс
1087,reparieren::V,შეაკეთებს,витемс
1088,reparieren::V,გაარემონტებს,витемс
1089,verbessern::V,გამოაკეთებს,паролгавтомс
1090,verbessern::V,გამოაკეთებს,вадрялгавтомс
1091,verbessern::V,გააუმჯობესებს,паролгавтомс
1092,verbessern::V,გააუმჯობესებს,вадрялгавтомс
1093,ändern::V,შეცვლის,полавтомс
1094,graben::V,თხრის,чувомс
1095,graben::V,თხრის,таргамс
1096,beugen::V,ხრის,мендемс
1097,biegen::V,გაღუნავს,комавтомс
1098,drehen::V,ატრიალებს,чаравтомс
1099,drehen::V,ატრიალებს,велявтнемс
1100,wenden::V,მოაბრუნებს,велявтомс
1101,umdrehen::V,შეატრიალებს,велявтомс
1102,heben::V,ასწევს,кепедемс
1103,hochheben::V,აიყვანს,кепедемс
1104,ergreifen::V,სტაცებს,кундамс
1105,halten::V,უჭირავს,кирдемс
1106,drücken::V,დააწვება,нуемс
1107,schieben::V,მისწევს,шаштомс
1108,kratzen::V,მოფხანს,ангордамс
1109,lecken::V,ლოკავს,нолсемс
1110,beißen::V,უკბენს,сускомс
1111,abreißen::V,გლეჯს,сеземс
1112,abreißen::V,მოწყვეტს,сеземс
1113,abschneiden::V,გაჭრის,печкемс
1114,binden::V,შეკრავს,кодамс
1115,binden::V,შეკრავს,сюлмамс
1116,binden::V,გადააბამს,кодамс
1117,binden::V,გადააბამს,сюлмамс
1118,stecken::V,ჩაასობს,сялгомс
1119,brechen::V,მოიტეხს,синдемс
1120,brechen::V,მოიტეხს,калавтомс
1121,klopfen::V,აკაკუნებს,калтаямс
1122,hauen::V,ლეწავს,чавомс
1123,kleben::V,წებავს,педявтнемс
1124,kleben::V,დააწებებს,педявтнемс
1125,reiben::V,დაზელს,ёзамс
1126,streichen::V,უსვამს,вадемс
1127,schleifen::V,ლესავს,човамс
1128,schneiden::V,გაჭრის,керямс
1129,rütteln::V,არხევს,чукамс
1130,rütteln::V,არხევს,лыкавтомс
1131,schütteln::V,არყევს,чукамс
1132,schütteln::V,ანძრევს,чукамс
1133,schwenken::V,აქნევს,яхолемс
1134,schütten::V,ღვრის,каямс
1135,schütten::V,დააქცევს,каямс
1136,füllen::V,გაავსებს,пештямс
1137,einwickeln::V,შეახვევს,тапарямс
1138,tragen::V,მიიტანს,кандомс
1139,schleppen::V,მიათრევს,ускомс
1140,ziehen::V,წევს,ускомс
1141,ziehen::V,ათრევს,ускомс
1142,aufbewahren::V,შეინახავს,ванстомс
1143,werfen::V,ისვრის,ёртомс
1144,fangen::V,დაიჭერს,кундамс
1145,packen::V,სტაცებს,кундамс
1146,verstecken::V,მალავს,кекшемс
1147,teilen::V,დაყოფს,явомс
1148,schicken::V,გაგზავნის,кучомс
1149,bringen::V,მოიტანს,кандомс
1150,hinzufügen::V,დაამატებს,путомс
1151,hinzufügen::V,დაამატებს,максомс
1152,bekommen::V,ამოიღებს,саемс
1153,erhalten::V,იღებს,саемс
1154,nehmen::V,აიღებს,саемс
1155,wählen::V,გადაარჩევს,кочкамс
1156,auswählen::V,ამოარჩევს,кочкамс
1157,bewahren::V,ინარჩუნებს,ванстомс
1158,behindern::V,აბრკოლებს,кирдемс
1159,behindern::V,გააძნელებს,кирдемс
1160,verderben::V,გააფუჭებს,коламс
1161,beschädigen::V,დააზიანებს,теемс зыян
1162,zerbrechen::V,დაამტვრევს,коламс
1163,zerreißen::V,გახევს,сеземс
1164,zerstören::V,მოსპობს,калавтомс
1165,zerstören::V,დაანგრევს,калавтомс
1166,verbrennen::V,დაწვავს,пултамс
1167,geben::V,აძლევს,максомс
1168,reichen::V,მიაწოდებს,максомс
1169,schenken::V,აჩუქებს,каземс
1170,versprechen::V,აღუთქვამს,алтамс
1171,wünschen::V,უსურვებს,арсемс
1172,loben::V,აქებს,шнамс
1173,loben::V,ამკობს,шнамс
1174,küssen::V,აკოცებს,палсемс
1175,wiegen::V,არხევს,нурсемс
1176,zudecken::V,გადახურავს,тавадомс
1177,zudecken::V,გადახურავს,вельтямс
1178,wecken::V,გააღვიძებს,стявтомс
1179,zeigen::V,დაანახვებს,невтемс
1180,führen::V,მიჰყავს,ветямс
1181,lehren::V,ასწავლის,тонавтомс
1182,unterrichten::V,ასწავლის,тонавтомс
1183,aufziehen::V,აღზრდის,трямс
1184,aufziehen::V,აღზრდის,кастомс
1185,leiten::V,აწარმოებს,ветямс
1186,leiten::V,აწარმოებს,азоркстамс
1187,leiten::V,ხელმძღვანელობს,ветямс
1188,leiten::V,ხელმძღვანელობს,азоркстамс
1189,antreiben::V,დააჩქარებს,ветямс
1190,lassen::V,ა--ინებს,кармавтомс
1191,einladen::V,მოიპატიჟებს,тердемс
1192,vereinigen::V,შეაერთებს,вейсэндямс
1193,vereinigen::V,შეაერთებს,вейс путомс
1194,vereinigen::V,შეაერთებს,вейс пурнамс
1195,besuchen::V,სანახავად მიდის,варштамс
1196,treffen::V,შეხვდება,вастомс
1197,sich versammeln::V,შეიკრიბება,промокшномс
1198,spielen::V,ეთამაშება,налксемс
1199,singen::V,მღერის,морамс
1200,tanzen::V,ცეკვავს,киштемс
1201,sich trennen::V,მოშორდება,явомс
1202,verlassen::V,მიატოვებს,кадомс
1203,retten::V,იხსნის,идемс
1204,retten::V,გადაარჩენს,идемс
1205,bewachen::V,დარაჯობს,ванстомс
1206,bewachen::V,უთვალთვალებს,ванстомс
1207,schützen::V,დაიფარავს,аштемс
1208,verteidigen::V,დაიცავს,ваномс
1209,sich schlagen::V,იჩხუბებს,тюремс
1210,schießen::V,ისვრის,ледемс
1211,siegen::V,გაიმარჯვებს,изнямс
1212,ärgern::V,აჯავრებს,кежейгавтомс
1213,schlagen::V,ცემს,токамс
1214,treten::V,პანღურს ამოჰკრავს,тапамс
1215,stechen::V,სჩხვლეტს,пупамс
1216,stoßen::V,დაეჯახება,тулкадемс
1217,stehlen::V,ქურდობს,саламс
1218,stehlen::V,მოიპარავს,саламс
1219,stören::V,შეაწუხებს,пирямс ки
1220,belästigen::V,მობეზრდება,а максомс
1221,belästigen::V,მობეზრდება,а кадомс оймамо
1222,verbergen::V,დამალავს,сёпомс
1223,verbergen::V,დამალავს,кекшемс
1224,täuschen::V,შეცდებს,манямс
1225,betrügen::V,მოატყუებს,манчемс
1226,töten::V,მოკლავს,чавномс
1227,töten::V,მოკლავს,маштнемс
1228,wohnen::V,ცხოვრობს,эрямс
1229,wohnen::V,ბინადრობს,эрямс
1230,arbeiten::V,მუშაობს,важодемс
1231,sammeln::V,შეკრებს,пурнамс
1232,pflücken::V,კრეფს,ноцковтнемс
1233,jagen::V,ნადირობს,кундамс
1234,fischen::V,თევზაობს,калонь кундамс
1235,fassen::V,დააჭერს,кундамс
1236,hüten::V,მწყემსავს,ваномс
1237,treiben::V,მიერეკება,панемс
1238,anbinden::V,მიაბამს,сюлмамс
1239,füttern::V,აჭმევს,андомс
1240,melken::V,წველის,потявтомс
1241,hacken::V,კეპავს,лазномс
1242,gießen::V,რწყავს,валомс
1243,reifen::V,მწიფდება,кенеремс
1244,zubereiten::V,მოამზადებს,анокстамс
1245,kochen::V,მოხარშავს,пидемс
1246,backen::V,გამოაცხობს,пидемс
1247,braten::V,შეწვავს,пуштамс
1248,umrühren::V,შეურევს,човорямс
1249,umrühren::V,გათქვეფს,човорямс
1250,stricken::V,ქსოვს,кодамс
1251,nähen::V,გაკერავს,стамс
1252,färben::V,შეღებავს,артомс
1253,reinigen::V,გაწმენდს,урядамс
1254,reinigen::V,გასუფთავებს,урядамс
1255,waschen::V,გარეცხავს,муськемс
1256,abwischen::V,წაშლის,нардамс
1257,spülen::V,გაავლებს,ёрвалдомс
1258,fegen::V,დაბლანდავს,тенсемс
1259,kehren::V,დაგვის,тенсемс
1260,baden::V,ბანაობს,экшелямс
1261,sich waschen::V,იბანება,шлямс
1262,ausziehen::V,გაიხდის,кайсевтемс
1263,anziehen::V,ჩაიცვამს,оршамс
1264,sich anziehen::V,ჩაიცვამს,оршамс
1265,kämmen::V,დავარცხნის,судрямс
1266,schmücken::V,მორთავს,мазылгавтомс
1267,schmücken::V,მორთავს,наряжамс
1268,sagen::V,იტყვის,меремс
1269,sprechen::V,ლაპარაკობს,кортамс
1270,reden::V,საუბრობს,кортамс
1271,sich unterhalten::V,ბაასობს,кортнемс
1272,sich unterhalten::V,მუსაიფობს,кортнемс
1273,fragen::V,ჰკითხავს,кевкстемс
1274,bitten::V,სთხოვს,вешемс
1275,erzählen::V,მოუთხრობს,ёвтнемс
1276,mitteilen::V,აუწყებს,ёвтамс
1277,mitteilen::V,აცნობებს,ёвтамс
1278,nennen::V,უწოდებს,лемдемс
1279,nennen::V,უწოდებს,путомс лем
1280,rufen::V,დაუძახებს,тердемс
1281,rufen::V,დაუძახებს,серьгедемс
1282,prahlen::V,ტრაბახობს,шнамс пря
1283,übersetzen::V,გადათარგმნის,ютавтомс
1284,denken::V,ფიქრობს,арсемс
1285,denken::V,აზროვნებს,арсемс
1286,glauben::V,სჯერა,кемемс
1287,bemerken::V,შენიშვნავს,неемс
1288,erkennen::V,გამოიცნობს,содамс
1289,begreifen::V,გაიგებს,пачкодемс
1290,verstehen::V,გაიგონებს,чарькодемс
1291,lernen::V,ისწავლის,тонавтнемс
1292,wissen::V,ეცოდინება,содамс
1293,sich erinnern an::V,მოიგონებს,ледстямс
1294,sich erinnern an::V,გაიხსენებს,ледстямс
1295,vergessen::V,ივიწყებს,стувтомс
1296,messen::V,ზომავს,онкстнемс
1297,zählen::V,ითვლის,ловомс
1298,rechnen::V,გაიანგარიშებს,ловомс
1299,lesen::V,კითხულობს,ловномс
1300,malen::V,ხატავს,рисовамс
1301,zeichnen::V,ხაზავს,рисовамс
1302,schreiben::V,დაწერს,сёрмадомс
1303,besitzen::V,ექნება,улемс
1304,besitzen::V,ექნება,улемс азорокс
1305,kaufen::V,ყიდულობს,рамамс
1306,verkaufen::V,გაყიდის,миемс
1307,bezahlen::V,გადაიხდის,пандомс
1308,zahlen::V,გადაიხდის,пандомс
1309,beherrschen::V,ფლობს,азоркстамс
1310,ertragen::V,მოითმენს,кирдемс
