,Concept_ID,fr,fa
828,richtig::A,juste,درست
829,richtig::A,correct,درست
830,schlimm::A,grave,وخيم
831,schlimm::A,mauvais,وخيم
832,wahr::A,vrai,درست
833,wahr::A,vrai,حقیقی
834,wahr::A,véritable,درست
835,wahr::A,véritable,حقیقی
836,alt::A,vieux,کهنه
837,neu::A,neuf,نو
838,neu::A,nouveau,نو
839,ehemalig::A,ancien,قبلی
840,alt[Lebewesen]::A,âgé,پیر
841,alt[Lebewesen]::A,vieux,پیر
842,jung::A,jeune,جوان
843,arm::A,pauvre,فقیر
844,reich::A,riche,پولدار
845,reich::A,riche,ثروتمند
846,bekannt::A,connu,آشنا
847,bekannt::A,connu,معلوم
848,berühmt::A,fameux,مشهور
849,berühmt::A,célèbre,مشهور
850,fremd::A,étranger,خارجی
851,fremd::A,étranger,بیگانه
852,verschieden::A,différent,مختلف
853,verschieden::A,différent,متفاوت
854,nah::A,lié,نزدیک
855,nah::A,proche,نزدیک
856,fern::A,éloigné,دور
857,fern::A,lointain,دور
858,linker::A,gauche,چپ
859,rechter::A,droit,راست
860,anderer::A,autre,دیگر
861,erster::A,premier,اول
862,zweiter::A,second,دوم
863,zweiter::A,deuxième,دوم
864,dritter::A,troisième,سوم
865,letzter::A,dernier,آخر
866,allein::ADV,seul,تنها
867,auf einmal::ADV,à la fois,همزمان
868,zusammen::ADV,ensemble,باهم
869,lange::ADV,longtemps,مدت‌ها
870,lange::ADV,longtemps,مدت زیادی
871,plötzlich::ADV,tout à coup,ناگهان
872,sofort::ADV,immédiatement,فوراً
873,später::ADV,plus tard,بعدها
874,jetzt::ADV,maintenant,حالا
875,jetzt::ADV,maintenant,اکنون
876,heute::ADV,aujourd'hui,امروز
877,morgen::ADV,demain,فردا
878,bald::ADV,bientôt,زود
879,bald::ADV,bientôt,بزودی
880,dann::ADV,puis,سپس
881,dann::ADV,puis,آنوقت
882,dann::ADV,ensuite,سپس
883,dann::ADV,ensuite,آنوقت
884,gestern::ADV,hier,دیروز
885,einst::ADV,jadis,وقتی
886,einst::ADV,jadis,زمانی
887,einst::ADV,autrefois,وقتی
888,einst::ADV,autrefois,زمانی
889,damals::ADV,alors,آنوقت
890,damals::ADV,alors,آنزمان
891,damals::ADV,à l'époque,آنوقت
892,damals::ADV,à l'époque,آنزمان
893,danach::ADV,après,بعد
894,danach::ADV,ensuite,بعد
895,vorher::ADV,auparavant,قبلاً
896,zuerst::ADV,d'abord,اول
897,zuerst::ADV,d'abord,ابتداء
898,zuerst::ADV,premièrement,اول
899,zuerst::ADV,premièrement,ابتداء
900,einmal::ADV,une fois,یکدفعه
901,manchmal::ADV,parfois,گاهی
902,manchmal::ADV,parfois,بعضی اوقات
903,manchmal::ADV,quelquefois,گاهی
904,manchmal::ADV,quelquefois,بعضی اوقات
905,oft::ADV,souvent,اغلب
906,immer::ADV,toujours,همیشه
907,niemals::ADV,ne ... jamais,هرگز
908,hier::ADV,ici,اینجا
909,hierhin::ADV,par ici,به اینجا
910,von hier::ADV,d'ici,از اینجا
911,dort::ADV,là,آنجا
912,dort::ADV,là-bas,آنجا
913,dorthin::ADV,y,به آنجا
914,dorthin::ADV,par là,به آنجا
915,geradeaus::ADV,tout droit,راست
916,vorwärts::ADV,en avant,جلو
917,vorwärts::ADV,en avant,به پیش
918,rückwärts::ADV,en arrière,عقب
919,zurück::ADV,de retour,پس
920,zurück::ADV,de retour,عقب
921,zurück::ADV,de retour,بالعکس
922,unten::ADV,en bas,زیر
923,unten::ADV,en bas,پایین
924,unten::ADV,au-dessous,زیر
925,unten::ADV,au-dessous,پایین
926,hinab::ADV,en bas,به پایین
927,hinab::ADV,vers le bas,به پایین
928,oben::ADV,dessus,بالا
929,oben::ADV,en haut,بالا
930,hinauf::ADV,en haut,به بالا
931,hinauf::ADV,vers le haut,به بالا
932,überall::ADV,partout,همه‌جا
933,nicht::ADV,ne ... pas,نه
934,ein wenig::ADV,un peu,کمی
935,kaum::ADV,à peine,به سختی
936,sehr::ADV,très,خیلی
937,sehr::ADV,très,بسیار
938,so::ADV,si,چنین
939,so::ADV,si,اینطور
940,so::ADV,ainsi,چنین
941,so::ADV,ainsi,اینطور
942,noch::ADV,encore,هنوز
943,nur::ADV,seulement,فقط
944,nur::ADV,seulement,تنها
945,nur::ADV,ne ... que,فقط
946,nur::ADV,ne ... que,تنها
947,schon::ADV,déjà,قبلاً
948,schon::ADV,déjà,به این زودی
949,wieder::ADV,de nouveau,باز
950,wieder::ADV,de nouveau,دوباره
951,vergebens::ADV,en vain,بیهوده
952,vor::PRP,devant,در جلوی
953,hinter::PRP,derrière,پشت
954,unter::PRP,sous,تحت
955,unter::PRP,au-dessous de,تحت
956,durch::PRP,par,از وسط
957,durch::PRP,par,از ميان
958,durch::PRP,à travers,از وسط
959,durch::PRP,à travers,از ميان
960,neben::PRP,à côté de,کنار
961,neben::PRP,à côté de,پهلوی
962,zwischen::PRP,entre,بین
963,zwischen::PRP,entre,میان
964,wegen::PRP,à cause de,برای
965,wegen::PRP,à cause de,بخاطر
966,dies::PRN,ceci,این
967,das::PRN,ce,آن
968,das::PRN,cela,آن
969,alles::PRN,tout,تمام
970,alles::PRN,tout,همه‌چیر
971,ich::PRN,je,من
972,ich::PRN,moi,من
973,du::PRN,tu,تو
974,du::PRN,toi,تو
975,er::PRN,il,او
976,er::PRN,lui,او
977,wir::PRN,nous,ما
978,ihr::PRN,vous,شما
979,sie::PRN,ils,آنها
980,sie::PRN,elles,آنها
981,was::FPRN,que,چه
982,was::FPRN,quoi,چه
983,wer::FPRN,qui,کی
984,wo::FADV,où,کجا
985,wohin::FADV,où,بکجا
986,wie::FADV,comment,چطور
987,wie::FADV,comment,چگونه
988,warum::FADV,pourquoi,چرا
989,warum::FADV,pourquoi,برای چه
990,wieviel::FNUM,combien,چند
991,wieviel::FNUM,combien,چقدر
992,eins::NUM,un,یک
993,zwei::NUM,deux,دو
994,drei::NUM,trois,سه
995,vier::NUM,quatre,چهار
996,fünf::NUM,cinq,پنج
997,sechs::NUM,six,شش
998,sieben::NUM,sept,هفت
999,acht::NUM,huit,هشت
1000,neun::NUM,neuf,نه
1001,zehn::NUM,dix,ده
1002,elf::NUM,onze,یازده
1003,zwölf::NUM,douze,دوازده
1004,zwanzig::NUM,vingt,بیست
1005,dreißig::NUM,trente,سی
1006,vierzig::NUM,quarante,چهل
1007,fünfzig::NUM,cinquante,پنجاه
1008,sechzig::NUM,soixante,شصت
1009,siebzig::NUM,soixante-dix,هفتاد
1010,achtzig::NUM,quatre-vingt,هشتاد
1011,neunzig::NUM,quatre-vingt-dix,نود
1012,hundert::NUM,cent,صد
1013,tausend::NUM,mille,هزار
1014,und::CNJ,et,و
1015,oder::CNJ,ou,یا
1016,stehen::V,être debout,ایستادن
1017,sitzen::V,être assis,نشستن
1018,liegen::V,être couché,خوابیدن
1019,liegen::V,être couché,دراز کشیدن
1020,hängen::V,pendre,آویزان بودن
1021,werden::V,devenir,شدن
1022,passieren::V,se passer,گذشتن
1023,passieren::V,se passer,اتفاق افتادن
1024,beginnen::V,commencer,شروع شدن
1025,enden::V,finir,تمام شدن
1026,enden::V,se terminer,تمام شدن
1027,wechseln::V,changer,عوض شدن
1028,wechseln::V,alterner,عوض شدن
1029,aufgehen[Sonne]::V,se lever,برآمدن
1030,aufgehen[Sonne]::V,se lever,طلوع کردن
1031,untergehen[Sonne]::V,se coucher,غروب کردن
1032,scheinen[Sonne]::V,briller,تابیدن
1033,donnern::V,tonner,رعد زدن
1034,wehen::V,souffler,دمیدن
1035,strömen::V,affluer,روان شدن
1036,fließen::V,couler,روان شدن
1037,sich drehen::V,tourner,چرخیدن
1038,schwanken::V,osciller,خم و راست شدن
1039,schwanken::V,chanceler,خم و راست شدن
1040,schwingen::V,vibrer,تاب خوردن
1041,schwingen::V,vibrer,نوسان کردن
1042,schwingen::V,osciller,تاب خوردن
1043,schwingen::V,osciller,نوسان کردن
1044,fallen::V,tomber,افتادن
1045,fallen::V,tomber,سقوط کردن
1046,brennen::V,brûler,سوزاندن
1047,brennen::V,flamber,سوزاندن
1048,rauchen::V,fumer,دود کردن
1049,regnen::V,pleuvoir,باران آمدن
1050,gefrieren::V,geler,یخ بستن
1051,tauen::V,dégeler,آب شدن
1052,schmelzen::V,fondre,آب شدن
1053,trocknen::V,sécher,خشک شدن
1054,sieden::V,bouillir,جوشیدن
1055,faulen::V,pourrir,فاسد شدن
1056,faulen::V,se putréfier,فاسد شدن
1057,verfaulen::V,pourrir,پوسیدن
1058,reißen::V,rompre,پاره شدن
1059,reißen::V,se déchirer,پاره شدن
1060,versinken::V,s'enfoncer,غرق شدن
1061,vergehen::V,passer,گذشتن
1062,erscheinen::V,apparaître,ظاهر شدن
1063,verschwinden::V,disparaître,گم شدن
1064,verschwinden::V,disparaître,از بین رفتن
1065,sinken::V,descendre,پایین آمدن
1066,sinken::V,s'abaisser,پایین آمدن
1067,abnehmen::V,diminuer,کم شدن
1068,zunehmen::V,augmenter,زیاد شدن
1069,steigen::V,monter,بالا رفتن
1070,wachsen::V,croître,قد کشیدن
1071,glänzen::V,briller,برق زدن
1072,funkeln::V,étinceler,جرقه زدن
1073,lärmen::V,faire du bruit,شلوغ کردن
1074,läuten::V,sonner,زنگ زدن
1075,klingeln::V,sonner,زنگ زدن
1076,klirren::V,cliqueter,جرنگ جرنگ صدا کردن
1077,brausen::V,mugir,طوفانی بودن
1078,rauschen::V,bruire,خش‌خش کردن
1079,klingen::V,sonner,صدا دادن
1080,bellen::V,aboyer,عوعو کردن
1081,heulen::V,hurler,زوزه کشیدن
1082,blasen::V,souffler,فوت کردن
1083,pfeifen::V,siffler,سوت زدن
1084,schreien::V,crier,فریاد زدن
1085,stöhnen::V,gémir,نالیدن
1086,zittern::V,trembler,لرزیدن
1087,leben::V,vivre,زیستن
1088,leben::V,vivre,زندگی کردن
1089,geboren werden::V,naître,متولد شدن
1090,atmen::V,respirer,تنفس کردن
1091,trinken::V,boire,نوشیدن
1092,essen::V,manger,خوردن
1093,schlucken::V,avaler,بلعیدن
1094,schlucken::V,avaler,قورت دادن
1095,müde werden::V,se lasser,خسته شدن
1096,müde werden::V,se fatiguer,خسته شدن
1097,einschlafen::V,s'endormir,خواب رفتن
1098,schlafen::V,dormir,خوابیدن
1099,aufwachen::V,se réveiller,از خواب بیدار شدن
1100,aufstehen::V,se lever,بیدار شدن
1101,sich erholen::V,se reposer,استراحت کردن
1102,sich erholen::V,se détendre,استراحت کردن
1103,krank werden::V,tomber malade,مریض شدن
1104,krank sein::V,être malade,بیمار بودن
1105,schmerzen::V,faire mal,درد کردن
1106,husten::V,tousser,سرفه کردن
1107,genesen::V,guérir,بهبود یافتن
1108,genesen::V,se remettre,بهبود یافتن
1109,sterben::V,mourir,مردن
1110,umkommen::V,périr,کشته شدن
1111,sich bewegen::V,bouger,حرکت کردن
1112,sich rühren::V,broncher,تکان خوردن
1113,sich erheben::V,se lever,برخواستن
1114,sich setzen::V,s'asseoir,نشستن
1115,hinfallen::V,tomber,زمین خوردن
1116,laufen::V,marcher,پیاده رفتن
1117,laufen::V,aller à pied,پیاده رفتن
1118,schreiten::V,marcher,قدم زدن
1119,spazierengehen::V,se promener,گردش رفتن
1120,eilen::V,courir,شتاب کردن
1121,sich beeilen::V,se hâter,عجله کردن
1122,sich beeilen::V,se dépêcher,عجله کردن
1123,sausen::V,filer,صفیر کشیدن
1124,rennen::V,courir,دویدن
1125,springen::V,sauter,پریدن
1126,klettern::V,grimper,بالا رفتن
1127,schaukeln::V,se balancer,تاب خوردن
1128,kriechen::V,ramper,خزیدن
1129,schwimmen::V,nager,شنا کردن
1130,tauchen::V,plonger,غواصی کردن
1131,rudern::V,ramer,پارو زدن
1132,fahren::V,aller,سواره رفتن
1133,fahren::V,rouler,سواره رفتن
1134,fliegen::V,voler,پریدن
1135,gehen::V,aller,رفتن
1136,weggehen::V,s'en aller,رفتن
1137,abfahren::V,partir,حرکت کردن
1138,anhalten::V,s'arrêter,ایست کردن
1139,hineingehen::V,entrer,داخل شدن
1140,eintreten::V,entrer,وارد شدن
1141,kommen::V,venir,آمدن
1142,ankommen::V,arriver,رسیدن
1143,zurückkommen::V,revenir,برگشتن
1144,bleiben::V,rester,ماندن
1145,bleiben::V,demeurer,ماندن
1146,warten::V,attendre,منتظر بودن
1147,erwarten::V,attendre,انتظار داشتن
1148,suchen::V,chercher,جستجو کردن
1149,finden::V,trouver,یافتن
1150,finden::V,trouver,پیدا کردن
1151,versuchen::V,essayer,سعی کردن
1152,versuchen::V,essayer,کوشش کردن
1153,vorbereiten::V,préparer,آماده کردن
1154,lieben::V,aimer,عاشق بودن
1155,mögen::V,aimer,میل داشتن
1156,mögen::V,aimer,دوست داشتن
1157,mögen::V,vouloir,میل داشتن
1158,mögen::V,vouloir,دوست داشتن
1159,lachen::V,rire,خندیدن
1160,rühren::V,toucher,به رقت آوردن
1161,rühren::V,attendrir,به رقت آوردن
1162,weinen::V,pleurer,گریه کردن
1163,schimpfen::V,gronder,فحاشی کردن
1164,sich ärgern::V,se fâcher,ناراحت شدن
1165,sich fürchten::V,avoir peur,واهمه کردن
1166,fürchten::V,craindre,ترسیدن
1167,fürchten::V,avoir peur de,ترسیدن
1168,fliehen::V,fuir,گریختن
1169,flüchten::V,s'enfuir,فرار کردن
1170,sehen::V,voir,دیدن
1171,anschauen::V,regarder,نگاه کردن
1172,ansehen::V,regarder,تماشا کردن
1173,hören::V,entendre,شنیدن
1174,zuhören::V,écouter,گوش دادن
1175,probieren::V,goûter,چشیدن
1176,riechen::V,sentir,بوییدن
1177,riechen::V,sentir,بو کردن
1178,fühlen::V,sentir,احساس کردن
1179,scheinen::V,sembler,بنظر آمدن
1180,scheinen::V,paraître,بنظر آمدن
1181,zu sehen sein::V,se voir,دیده شدن
1182,zu sehen sein::V,être visible,دیده شدن
1183,vernehmen::V,entendre,شنیدن
1184,vernehmen::V,percevoir,شنیدن
1185,frieren::V,avoir froid,سرد بودن
1186,tun::V,faire,کردن
1187,können::V,savoir,توانستن
1188,können::V,pouvoir,توانستن
1189,wollen::V,vouloir,خواستن
1190,anfangen::V,commencer,شروع کردن
1191,beenden::V,finir,تمام کردن
1192,beenden::V,finir,پایان دادن
1193,beenden::V,terminer,تمام کردن
1194,beenden::V,terminer,پایان دادن
1195,aufhören::V,cesser,دست کشیدن
1196,aufhören::V,arrêter,دست کشیدن
1197,gelingen::V,réussir,موفق شدن
1198,geraten::V,réussir,نتیجه دادن
1199,öffnen::V,ouvrir,گشودن
1200,öffnen::V,ouvrir,باز کردن
1201,schließen::V,fermer,بستن
1202,schließen::V,fermer,قفل کردن
1203,stellen::V,poser,گذاردن
1204,stellen::V,mettre,گذاردن
1205,setzen::V,placer,نشاندن
1206,legen::V,placer,گذاشتن
1207,berühren::V,toucher,دست زدن
1208,berühren::V,toucher,لمس کردن
1209,verbinden::V,lier,وصل کردن
1210,bedecken::V,couvrir,پوشاندن
1211,aufhängen::V,accrocher,آویختن
1212,anzünden::V,allumer,سوزاندن
1213,aufheben::V,ramasser,برداشتن
1214,aufheben::V,ramasser,بلند کردن
1215,zurücklassen::V,laisser,گذاشتن
1216,verlieren::V,perdre,گم کردن
1217,fallen lassen::V,lâcher,انداختن
1218,fallen lassen::V,laisser tomber,انداختن
1219,machen::V,faire,کردن
1220,machen::V,faire,ساختن
1221,herstellen::V,produire,ساختن
1222,herstellen::V,produire,تولید کردن
1223,herstellen::V,fabriquer,ساختن
1224,herstellen::V,fabriquer,تولید کردن
1225,bauen::V,bâtir,ساختن
1226,bauen::V,bâtir,بنا کردن
1227,bauen::V,construire,ساختن
1228,bauen::V,construire,بنا کردن
1229,reparieren::V,réparer,درست کردن
1230,reparieren::V,réparer,تعمیر کردن
1231,verbessern::V,améliorer,بهتر کردن
1232,ändern::V,changer,تغییر دادن
1233,ändern::V,modifier,تغییر دادن
1234,graben::V,creuser,کندن
1235,graben::V,creuser,گود کردن
1236,beugen::V,plier,کج کردن
1237,beugen::V,ployer,کج کردن
1238,biegen::V,courber,خم کردن
1239,drehen::V,tordre,چرخاندن
1240,drehen::V,tourner,چرخاندن
1241,wenden::V,retourner,برگرداندن
1242,umdrehen::V,tourner,برگرداندن
1243,heben::V,soulever,برداشتن
1244,hochheben::V,lever,برآوردن
1245,hochheben::V,lever,بلند کردن
1246,ergreifen::V,saisir,گرفتن
1247,ergreifen::V,prendre,گرفتن
1248,halten::V,tenir,نگاه داشتن
1249,drücken::V,presser,فشار دادن
1250,drücken::V,presser,فشار آوردن
1251,schieben::V,pousser,هل دادن
1252,kratzen::V,gratter,خاریدن
1253,kratzen::V,égratigner,خاریدن
1254,lecken::V,lécher,لیسیدن
1255,beißen::V,mordre,گاز زدن
1256,abreißen::V,arracher,پاره کردن
1257,abschneiden::V,couper,بریدن
1258,abschneiden::V,couper,قطع کردن
1259,binden::V,lier,بستن
1260,binden::V,attacher,بستن
1261,stecken::V,enfoncer,فرو کردن
1262,brechen::V,rompre,شکستن
1263,klopfen::V,frapper,کوبیدن
1264,hauen::V,frapper,زدن
1265,kleben::V,coller,چسباندن
1266,reiben::V,frotter,مالش دادن
1267,streichen::V,empâter,مالیدن
1268,schleifen::V,affiler,تیز کردن
1269,schleifen::V,aiguiser,تیز کردن
1270,schneiden::V,couper,چیدن
1271,schneiden::V,couper,بریدن
1272,schneiden::V,trancher,چیدن
1273,schneiden::V,trancher,بریدن
1274,rütteln::V,cahoter,لرزاندن
1275,rütteln::V,cahoter,تکان دادن
1276,schütteln::V,secouer,تکان دادن
1277,schwenken::V,agiter,تاب دادن
1278,schütten::V,verser,ریختن
1279,füllen::V,remplir,پر کردن
1280,einwickeln::V,envelopper,پیچیدن
1281,tragen::V,porter,بردن
1282,tragen::V,porter,حمل کردن
1283,schleppen::V,traîner,کشیدن
1284,ziehen::V,tirer,کشیدن
1285,aufbewahren::V,garder,نگهداری کردن
1286,aufbewahren::V,conserver,نگهداری کردن
1287,werfen::V,jeter,انداختن
1288,werfen::V,jeter,پرتاب کردن
1289,werfen::V,lancer,انداختن
1290,werfen::V,lancer,پرتاب کردن
1291,fangen::V,attraper,گرفتن
1292,packen::V,agripper,گرفتن
1293,verstecken::V,cacher,قایم کردن
1294,verstecken::V,cacher,پنهان کردن
1295,teilen::V,diviser,قسمت کردن
1296,teilen::V,diviser,تقسیم کردن
1297,schicken::V,envoyer,فرستادن
1298,schicken::V,envoyer,ارسال کردن
1299,bringen::V,apporter,آوردن
1300,hinzufügen::V,ajouter,افزودن
1301,hinzufügen::V,ajouter,اضافه کردن
1302,bekommen::V,obtenir,گرفتن
1303,erhalten::V,recevoir,دریافت کردن
1304,nehmen::V,prendre,گرفتن
1305,nehmen::V,prendre,برداشتن
1306,wählen::V,choisir,انتخاب کردن
1307,auswählen::V,choisir,برگزیدن
1308,auswählen::V,sélectionner,برگزیدن
1309,bewahren::V,préserver,حفظ کردن
1310,bewahren::V,préserver,حفاظت کردن
1311,behindern::V,gêner,مانع بودن
1312,verderben::V,gâter,از بین بردن
1313,verderben::V,corrompre,از بین بردن
1314,beschädigen::V,endommager,صدمه زدن
1315,zerbrechen::V,casser,شکستن
1316,zerreißen::V,déchirer,دریدن
1317,zerreißen::V,déchirer,پاره کردن
1318,zerstören::V,détruire,خراب کردن
1319,zerstören::V,détruire,ویران کردن
1320,verbrennen::V,brûler,سوزاندن
1321,geben::V,donner,دادن
1322,reichen::V,tendre,دادن
1323,schenken::V,offrir,هدیه دادن
1324,versprechen::V,promettre,قول دادن
1325,versprechen::V,promettre,وعده دادن
1326,wünschen::V,souhaiter,آرزو کردن
1327,loben::V,louer,ستایش کردن
1328,küssen::V,embrasser,بوسیدن
1329,wiegen::V,bercer,نوسان کردن
1330,zudecken::V,couvrir,پوشاندن
1331,wecken::V,éveiller,بیدار کردن
1332,wecken::V,réveiller,بیدار کردن
1333,zeigen::V,montrer,نشان دادن
1334,zeigen::V,faire voir,نشان دادن
1335,führen::V,guider,رهنمائی کردن
1336,lehren::V,apprendre,آموختن
1337,lehren::V,apprendre,یاد دادن
1338,unterrichten::V,instruire,درس دادن
1339,unterrichten::V,instruire,تدریس کردن
1340,aufziehen::V,élever,تربیت کردن
1341,leiten::V,diriger,اداره کردن
1342,leiten::V,conduire,اداره کردن
1343,antreiben::V,pousser,عجله دادن
1344,lassen::V,faire,وادار کردن
1345,einladen::V,inviter,دعوت کردن
1346,einladen::V,inviter,مهمان کردن
1347,vereinigen::V,unir,یکی کردن
1348,vereinigen::V,unir,متحد کردن
1349,vereinigen::V,réunir,یکی کردن
1350,vereinigen::V,réunir,متحد کردن
1351,besuchen::V,visiter,دیدار کردن
1352,besuchen::V,aller voir,دیدار کردن
1353,treffen::V,rencontrer,ملاقات کردن
1354,sich versammeln::V,s'assembler,جمع شدن
1355,spielen::V,jouer,بازی کردن
1356,singen::V,chanter,آواز خواندن
1357,tanzen::V,danser,رقصیدن
1358,sich trennen::V,se séparer,جدا شدن
1359,verlassen::V,quitter,ترک کردن
1360,retten::V,sauver,نجات دادن
1361,bewachen::V,garder,حراست کردن
1362,schützen::V,protéger,حفظ کردن
1363,verteidigen::V,défendre,دفاع کردن
1364,sich schlagen::V,se taper,کتک‌کاری کردن
1365,schießen::V,tirer,تیر زدن
1366,siegen::V,vaincre,پیروز شدن
1367,ärgern::V,agacer,ناراحت کردن
1368,schlagen::V,battre,زدن
1369,schlagen::V,battre,کوبیدن
1370,schlagen::V,frapper,زدن
1371,schlagen::V,frapper,کوبیدن
1372,treten::V,botter,لگد زدن
1373,treten::V,donner un coup de pied à,لگد زدن
1374,stechen::V,piquer,چاقو زدن
1375,stoßen::V,heurter,هل دادن
1376,stehlen::V,voler,دزدیدن
1377,stören::V,gêner,مزاحم شدن
1378,stören::V,déranger,مزاحم شدن
1379,belästigen::V,molester,زحمت دادن
1380,belästigen::V,importuner,زحمت دادن
1381,verbergen::V,cacher,پنهان کردن
1382,verbergen::V,dissimuler,پنهان کردن
1383,täuschen::V,abuser,گول زدن
1384,täuschen::V,abuser,فریب دادن
1385,täuschen::V,tromper,گول زدن
1386,täuschen::V,tromper,فریب دادن
1387,betrügen::V,duper,گول زدن
1388,betrügen::V,duper,فریب دادن
1389,betrügen::V,frauder,گول زدن
1390,betrügen::V,frauder,فریب دادن
1391,töten::V,tuer,کشتن
1392,wohnen::V,habiter,منزل داشتن
1393,wohnen::V,habiter,سکونت داشتن
1394,wohnen::V,demeurer,منزل داشتن
1395,wohnen::V,demeurer,سکونت داشتن
1396,arbeiten::V,travailler,کار کردن
1397,sammeln::V,collectionner,جمع کردن
1398,pflücken::V,cueillir,چیدن
1399,jagen::V,chasser,شکار کردن
1400,fischen::V,pêcher,صید کردن
1401,fischen::V,pêcher,ماهی‌گیری کردن
1402,fassen::V,capturer,گرفتن
1403,hüten::V,garder,چراندن
1404,hüten::V,garder,مراقبت کردن
1405,treiben::V,mener,راندن
1406,anbinden::V,attacher,متصل کردن
1407,füttern::V,faire manger,غذا دادن
1408,melken::V,traire,دوشیدن
1409,hacken::V,fendre,خرد کردن
1410,gießen::V,arroser,ریختن
1411,reifen::V,mûrir,رسیدن
1412,zubereiten::V,préparer,طبخ کردن
1413,zubereiten::V,préparer,آماده کردن
1414,kochen::V,cuire,پختن
1415,kochen::V,cuire,آشپزی کردن
1416,backen::V,cuire,پختن
1417,braten::V,rôtir,سرخ کردن
1418,umrühren::V,remuer,هم زدن
1419,stricken::V,tricoter,بافتن
1420,nähen::V,coudre,دوختن
1421,färben::V,teindre,رنگ زدن
1422,reinigen::V,nettoyer,پاک کردن
1423,reinigen::V,nettoyer,تمیز کردن
1424,waschen::V,laver,شستن
1425,abwischen::V,essuyer,زدودن
1426,spülen::V,rincer,شستن
1427,fegen::V,balayer,جارو کردن
1428,kehren::V,balayer,جارو کردن
1429,baden::V,se baigner,شنا کردن
1430,baden::V,se baigner,حمام کردن
1431,sich waschen::V,se laver,شستشو کردن
1432,ausziehen::V,ôter,درآوردن
1433,ausziehen::V,enlever,درآوردن
1434,anziehen::V,mettre,پوشیدن
1435,sich anziehen::V,s'habiller,لباس پوشیدن
1436,kämmen::V,peigner,شانه زدن
1437,schmücken::V,orner,زینت دادن
1438,schmücken::V,décorer,زینت دادن
1439,sagen::V,dire,گفتن
1440,sprechen::V,parler,حرف زدن
1441,sprechen::V,parler,صحبت کردن
1442,reden::V,parler,حرف زدن
1443,reden::V,parler,صحبت کردن
1444,sich unterhalten::V,bavarder,گپ زدن
1445,sich unterhalten::V,s'entretenir,گپ زدن
1446,fragen::V,demander,پرسیدن
1447,fragen::V,demander,سؤال کردن
1448,bitten::V,prier,خواهش کردن
1449,bitten::V,prier,درخواست کردن
1450,erzählen::V,raconter,نقل کردن
1451,erzählen::V,raconter,حکایت کردن
1452,mitteilen::V,communiquer,خبر دادن
1453,nennen::V,nommer,نامیدن
1454,nennen::V,appeler,نامیدن
1455,rufen::V,appeler,صدا کردن
1456,prahlen::V,se vanter,پز آمدن
1457,übersetzen::V,traduire,ترجمه کردن
1458,denken::V,penser,فکر کردن
1459,glauben::V,croire,باور کردن
1460,glauben::V,croire,عقیده داشتن
1461,bemerken::V,remarquer,متوجه شدن
1462,bemerken::V,apercevoir,متوجه شدن
1463,erkennen::V,reconnaître,شناختن
1464,erkennen::V,reconnaître,تشخیص دادن
1465,begreifen::V,concevoir,فهمیدن
1466,begreifen::V,concevoir,درک کردن
1467,verstehen::V,entendre,فهمیدن
1468,verstehen::V,comprendre,فهمیدن
1469,lernen::V,apprendre,آموختن
1470,lernen::V,apprendre,یاد گرفتن
1471,wissen::V,savoir,دانستن
1472,sich erinnern an::V,se souvenir de,به یاد آوردن
1473,vergessen::V,oublier,فراموش کردن
1474,messen::V,mesurer,اندازه گرفتن
1475,zählen::V,compter,شمردن
1476,rechnen::V,calculer,حساب کردن
1477,lesen::V,lire,خواندن
1478,malen::V,peindre,نقاشی کردن
1479,zeichnen::V,dessiner,کشیدن
1480,zeichnen::V,dessiner,رسم کردن
1481,schreiben::V,écrire,نوشتن
1482,besitzen::V,posséder,داشتن
1483,kaufen::V,acheter,خریدن
1484,kaufen::V,acheter,خرید کردن
1485,verkaufen::V,vendre,فروختن
1486,bezahlen::V,payer,پرداختن
1487,zahlen::V,payer,پرداخت کردن
1488,beherrschen::V,dominer,مسلط بودن
1489,beherrschen::V,maîtriser,مسلط بودن
1490,ertragen::V,tolérer,تحمل کردن
1491,ertragen::V,supporter,تحمل کردن
