,Concept_ID,tr,bg
854,erster::A,birinci,първи
855,zweiter::A,ikinci,втори
856,dritter::A,üçüncü,трети
857,letzter::A,son,последен
858,letzter::A,sonuncu,последен
859,allein::ADV,yalnız,само
860,allein::ADV,tek başına,само
861,auf einmal::ADV,birden,същевременно
862,zusammen::ADV,beraber,заедно
863,zusammen::ADV,birlikte,заедно
864,lange::ADV,çok,дълго
865,lange::ADV,uzun,дълго
866,plötzlich::ADV,ansızın,изведнъж
867,plötzlich::ADV,birdenbire,изведнъж
868,sofort::ADV,hemen,веднага
869,sofort::ADV,derhal,веднага
870,später::ADV,daha sonra,по-късно
871,jetzt::ADV,şimdi,сега
872,heute::ADV,bugün,днес
873,morgen::ADV,yarın,утре
874,bald::ADV,yakında,скоро
875,dann::ADV,sonra,после
876,dann::ADV,sonra,тогава
877,gestern::ADV,dün,вчера
878,einst::ADV,eskiden,някога
879,damals::ADV,o zamanlar,тогава
880,danach::ADV,sonradan,после
881,danach::ADV,sonradan,след това
882,danach::ADV,ondan sonra,после
883,danach::ADV,ondan sonra,след това
884,vorher::ADV,önce,преди
885,vorher::ADV,önce,преди това
886,vorher::ADV,önceden,преди
887,vorher::ADV,önceden,преди това
888,zuerst::ADV,ilk önce,най-напред
889,einmal::ADV,bir defa,веднъж
890,einmal::ADV,bir defa,един път
891,manchmal::ADV,bazan,понякога
892,oft::ADV,sık sık,често
893,oft::ADV,çok defa,често
894,immer::ADV,daima,винаги
895,immer::ADV,her zaman,винаги
896,niemals::ADV,asla değil,никога
897,niemals::ADV,hiçbir zaman,никога
898,hier::ADV,burada,тук
899,hier::ADV,burada,тука
900,hierhin::ADV,buraya,насам
901,von hier::ADV,buradan,оттук
902,von hier::ADV,buradan,оттука
903,dort::ADV,orada,там
904,dort::ADV,şurada,там
905,dorthin::ADV,oraya,натам
906,dorthin::ADV,oraya,нататък
907,dorthin::ADV,şuraya,натам
908,dorthin::ADV,şuraya,нататък
909,geradeaus::ADV,doğru,направо
910,vorwärts::ADV,ileri,напред
911,rückwärts::ADV,geri,назад
912,zurück::ADV,geriye,обратно
913,unten::ADV,aşağıda,долу
914,hinab::ADV,aşağıya,надолу
915,oben::ADV,yukarıda,горе
916,hinauf::ADV,yukarı,нагоре
917,hinauf::ADV,yukarıya,нагоре
918,überall::ADV,her yerde,навсякъде
919,nicht::ADV,-mi-,не
920,nicht::ADV,değil,не
921,ein wenig::ADV,biraz,малко
922,kaum::ADV,dar,едва
923,kaum::ADV,dar,едвам
924,kaum::ADV,hemen hemen değil,едва
925,kaum::ADV,hemen hemen değil,едвам
926,sehr::ADV,pek,много
927,sehr::ADV,pek,твърде
928,sehr::ADV,gayet,много
929,sehr::ADV,gayet,твърде
930,so::ADV,öyle,тъй
931,so::ADV,öyle,така
932,so::ADV,böyle,тъй
933,so::ADV,böyle,така
934,noch::ADV,hâlâ,още
935,noch::ADV,henüz,още
936,nur::ADV,ancak,само
937,nur::ADV,yalnız,само
938,schon::ADV,çoktan,вече
939,wieder::ADV,tekrar,пак
940,wieder::ADV,tekrar,отново
941,wieder::ADV,yeniden,пак
942,wieder::ADV,yeniden,отново
943,vergebens::ADV,boşuna,напразно
944,vor::PRP,önünde,пред
945,hinter::PRP,arkasında,зад
946,unter::PRP,altında,под
947,durch::PRP,sayesinde,през
948,durch::PRP,ortasından,през
949,neben::PRP,yanında,до
950,neben::PRP,yanında,при
951,zwischen::PRP,arasında,между
952,zwischen::PRP,arasında,помежду
953,wegen::PRP,dolayı,заради
954,dies::PRN,bu,този
955,das::PRN,o,туй
956,das::PRN,o,това
957,das::PRN,şu,туй
958,das::PRN,şu,това
959,alles::PRN,hepsi,всичко
960,alles::PRN,her şey,всичко
961,ich::PRN,ben,аз
962,du::PRN,sen,ти
963,er::PRN,o,той
964,wir::PRN,biz,ние
965,ihr::PRN,siz,вие
966,sie::PRN,onlar,те
967,was::FPRN,ne,що
968,was::FPRN,ne,какво
969,wer::FPRN,kim,кой
970,wo::FADV,nerede,къде
971,wohin::FADV,nereye,накъде
972,wohin::FADV,nereye,накъдето
973,wie::FADV,nasıl,как
974,warum::FADV,neden,защо
975,wieviel::FNUM,kaç,колко
976,wieviel::FNUM,ne kadar,колко
977,eins::NUM,bir,един
978,zwei::NUM,iki,два
979,drei::NUM,üç,три
980,vier::NUM,dört,четири
981,fünf::NUM,beş,пет
982,sechs::NUM,altı,шест
983,sieben::NUM,yedi,седем
984,acht::NUM,sekiz,осем
985,neun::NUM,dokuz,девет
986,zehn::NUM,on,десет
987,elf::NUM,on bir,единайсет
988,elf::NUM,on bir,единадесет
989,zwölf::NUM,on iki,дванайсет
990,zwölf::NUM,on iki,дванадесет
991,zwanzig::NUM,yirmi,двайсет
992,zwanzig::NUM,yirmi,двадесет
993,dreißig::NUM,otuz,тридесет
994,vierzig::NUM,kırk,четиридесет
995,fünfzig::NUM,elli,петдесет
996,sechzig::NUM,altmış,шестдесет
997,siebzig::NUM,yetmiş,седемдесет
998,achtzig::NUM,seksen,осемдесет
999,neunzig::NUM,doksan,деветдесет
1000,hundert::NUM,yüz,сто
1001,tausend::NUM,bin,хиляда
1002,und::CNJ,ve,а
1003,und::CNJ,ve,та
1004,und::CNJ,ile,а
1005,und::CNJ,ile,та
1006,oder::CNJ,ya,или
1007,oder::CNJ,yahut,или
1008,stehen::V,durmak,стоя
1009,sitzen::V,oturmak,седя
1010,liegen::V,yatmak,лежа
1011,hängen::V,asılı olmak,вися
1012,werden::V,olmak,бъда
1013,werden::V,olmak,стана
1014,werden::V,olunmak,бъда
1015,werden::V,olunmak,стана
1016,passieren::V,olmak,случа се
1017,beginnen::V,başlamak,започна
1018,enden::V,bitmek,свърша
1019,enden::V,sona ermek,свърша
1020,wechseln::V,değişmek,променям
1021,aufgehen[Sonne]::V,doğmak,изгрея
1022,untergehen[Sonne]::V,batmak,заляза
1023,scheinen[Sonne]::V,parlamak,грея
1024,scheinen[Sonne]::V,parlamak,светя
1025,donnern::V,gök gürlemek,гърмя
1026,wehen::V,esmek,вея
1027,wehen::V,esmek,духам
1028,strömen::V,akmak,тека
1029,strömen::V,akmak,лея се
1030,fließen::V,akmak,тека
1031,sich drehen::V,dönmek,въртя се
1032,schwanken::V,sallanmak,клатя се
1033,schwingen::V,titremek,трептя
1034,fallen::V,düşmek,падам
1035,brennen::V,yanmak,горя
1036,rauchen::V,tütmek,димя
1037,regnen::V,yağmak,вали дъжд
1038,gefrieren::V,donmak,замръзна
1039,tauen::V,erimek,топя се
1040,schmelzen::V,erimek,разтопя се
1041,trocknen::V,kurumak,съхна
1042,sieden::V,kaynamak,вря
1043,sieden::V,kaynamak,кипя
1044,faulen::V,çürümek,гния
1045,verfaulen::V,çürümek,изгния
1046,reißen::V,yırtılmak,напукам се
1047,versinken::V,batmak,потъна
1048,vergehen::V,geçmek,минавам
1049,erscheinen::V,görünmek,явя се
1050,verschwinden::V,kaybolmak,изчезна
1051,sinken::V,inmek,падна
1052,abnehmen::V,azalmak,отслабна
1053,zunehmen::V,artmak,нарасна
1054,zunehmen::V,çoğalmak,нарасна
1055,steigen::V,artmak,увелича се
1056,steigen::V,artmak,покачвам се
1057,steigen::V,yükselmek,увелича се
1058,steigen::V,yükselmek,покачвам се
1059,wachsen::V,büyümek,раста
1060,wachsen::V,gelişmek,раста
1061,glänzen::V,parlamak,лъщя
1062,glänzen::V,parlamak,блестя
1063,funkeln::V,parıldamak,искря
1064,lärmen::V,gürültü yapmak,шумя
1065,läuten::V,çalmak,звъня
1066,klingeln::V,zil çalmak,звъня
1067,klirren::V,şakırdamak,звънтя
1068,klirren::V,şakırdamak,дрънкам
1069,klirren::V,zangırdamak,звънтя
1070,klirren::V,zangırdamak,дрънкам
1071,brausen::V,köpürmek,буча
1072,brausen::V,kükremek,буча
1073,rauschen::V,fışırdamak,шумя
1074,klingen::V,tınlamak,звуча
1075,bellen::V,havlamak,лая
1076,heulen::V,ulumak,вия
1077,heulen::V,ulumak,рева
1078,blasen::V,üflemek,духна
1079,pfeifen::V,düdük çalmak,свиря
1080,schreien::V,bağırmak,крещя
1081,schreien::V,haykırmak,крещя
1082,stöhnen::V,inlemek,стена
1083,stöhnen::V,inlemek,пъшкам
1084,zittern::V,titremek,треперя
1085,leben::V,yaşamak,живея
1086,leben::V,hayatta olmak,живея
1087,geboren werden::V,doğmak,родя се
1088,atmen::V,solunmak,дишам
1089,atmen::V,nefes almak,дишам
1090,trinken::V,içmek,пия
1091,essen::V,yemek,ям
1092,schlucken::V,yutmak,гълтам
1093,müde werden::V,yorulmak,уморя се
1094,einschlafen::V,uykuya dalmak,заспя
1095,schlafen::V,uyumak,спя
1096,aufwachen::V,uyanmak,събудя се
1097,aufstehen::V,kalkmak,стана
1098,aufstehen::V,yataktan kalkmak,стана
1099,sich erholen::V,dinlenmek,отдъхвам си
1100,krank werden::V,hastalanmak,заболея
1101,krank sein::V,hasta olmak,боледувам
1102,schmerzen::V,ağrımak,боля
1103,husten::V,öksürmek,кашлям
1104,genesen::V,şifa bulmak,оздравея
1105,sterben::V,ölmek,умра
1106,sterben::V,vefat etmek,умра
1107,umkommen::V,ölmek,загина
1108,sich bewegen::V,hareket etmek,движа се
1109,sich bewegen::V,hareket etmek,мърдам се
1110,sich rühren::V,kımıldanmak,движа се
1111,sich erheben::V,kalkmak,стана
1112,sich erheben::V,ayağa kalkmak,стана
1113,sich setzen::V,oturmak,седна
1114,hinfallen::V,yere düşmek,падна
1115,laufen::V,yürümek,ходя
1116,schreiten::V,yürümek,крача
1117,schreiten::V,adım atmak,крача
1118,spazierengehen::V,gezmek,разхождам се
1119,spazierengehen::V,dolaşmak,разхождам се
1120,eilen::V,seğirtmek,бързам
1121,sich beeilen::V,acele etmek,побързам
1122,sausen::V,hızla gitmek,тичам
1123,rennen::V,koşmak,бягам
1124,springen::V,atlamak,скачам
1125,springen::V,sıçramak,скачам
1126,klettern::V,tırmanmak,катеря се
1127,schaukeln::V,sallanmak,люлея се
1128,kriechen::V,sürünmek,лазя
1129,kriechen::V,sürünmek,пълзя
1130,schwimmen::V,yüzmek,плувам
1131,tauchen::V,dalmak,гмуркам се
1132,rudern::V,kürek çekmek,греба
1133,fahren::V,gitmek,пътувам
1134,fliegen::V,uçmak,летя
1135,fliegen::V,uçmak,хвърча
1136,gehen::V,gitmek,ида
1137,gehen::V,gitmek,вървя
1138,weggehen::V,gitmek,отида си
1139,abfahren::V,kalkmak,отпътувам
1140,anhalten::V,durmak,спра се
1141,hineingehen::V,içeri girmek,влизам
1142,eintreten::V,girmek,вляза
1143,kommen::V,gelmek,ида
1144,kommen::V,gelmek,дойда
1145,ankommen::V,varmak,пристигна
1146,zurückkommen::V,dönmek,върна се
1147,bleiben::V,kalmak,остана
1148,warten::V,beklemek,чакам
1149,erwarten::V,beklemek,очаквам
1150,suchen::V,aramak,търся
1151,finden::V,bulmak,намеря
1152,versuchen::V,denemek,опитам
1153,vorbereiten::V,hazırlamak,подготвя
1154,lieben::V,sevmek,любя
1155,mögen::V,beğenmek,обичам
1156,lachen::V,gülmek,смея се
1157,rühren::V,dokunmak,трогна
1158,rühren::V,duygulandırmak,трогна
1159,weinen::V,ağlamak,плача
1160,schimpfen::V,küfretmek,ругая
1161,schimpfen::V,küfretmek,псувам
1162,sich ärgern::V,kızmak,ядосам се
1163,sich fürchten::V,korkmak,боя се
1164,sich fürchten::V,korkmak,страхувам се
1165,fürchten::V,korkmak,боя се от
1166,fürchten::V,korkmak,страхувам се от
1167,fliehen::V,kaçmak,бягам
1168,flüchten::V,kaçmak,бягам
1169,flüchten::V,kaçmak,избягам
1170,sehen::V,görmek,видя
1171,anschauen::V,seyretmek,гледам
1172,ansehen::V,bakmak,поглеждам
1173,hören::V,duymak,чувам
1174,hören::V,işitmek,чувам
1175,zuhören::V,dinlemek,слушам
1176,probieren::V,denemek,опитам
1177,probieren::V,tadına bakmak,опитам
1178,riechen::V,kokusunu almak,подуша
1179,fühlen::V,duymak,усещам
1180,fühlen::V,duymak,чувствувам
1181,fühlen::V,hissetmek,усещам
1182,fühlen::V,hissetmek,чувствувам
1183,scheinen::V,görünmek,изглеждам
1184,zu sehen sein::V,görünmek,виждам се
1185,vernehmen::V,haber almak,доловя
1186,frieren::V,üşümek,мръзна
1187,tun::V,etmek,правя
1188,tun::V,yapmak,правя
1189,können::V,bilmek,мога
1190,wollen::V,istemek,ща
1191,wollen::V,istemek,искам
1192,anfangen::V,başlamak,започна
1193,beenden::V,bitirmek,свърша
1194,beenden::V,bitirmek,завърша
1195,aufhören::V,bitmek,престана
1196,gelingen::V,başarmak,успея
1197,gelingen::V,başarmak,сполуча
1198,geraten::V,düşmek,удам се
1199,öffnen::V,açmak,отворя
1200,schließen::V,kapamak,затворя
1201,stellen::V,koymak,поставя
1202,setzen::V,koymak,туря
1203,setzen::V,oturtmak,туря
1204,legen::V,koymak,сложа
1205,legen::V,koymak,слагам
1206,legen::V,yatırmak,сложа
1207,legen::V,yatırmak,слагам
1208,berühren::V,dokunmak,докосна
1209,verbinden::V,bağlamak,свържа
1210,verbinden::V,birleştirmek,свържа
1211,bedecken::V,örtmek,покрия
1212,bedecken::V,kaplamak,покрия
1213,aufhängen::V,asmak,закача
1214,anzünden::V,yakmak,запаля
1215,anzünden::V,ateşlemek,запаля
1216,aufheben::V,kaldırmak,вдигна
1217,aufheben::V,kaldırmak,повдигна
1218,zurücklassen::V,geride bırakmak,оставя
1219,verlieren::V,yitirmek,загубя
1220,verlieren::V,kaybetmek,загубя
1221,fallen lassen::V,düşürmek,изпусна
1222,machen::V,yapmak,направя
1223,herstellen::V,yapmak,произведа
1224,herstellen::V,imal etmek,произведа
1225,bauen::V,kurmak,строя
1226,bauen::V,inşa etmek,строя
1227,reparieren::V,onarmak,поправя
1228,reparieren::V,tamir etmek,поправя
1229,verbessern::V,düzeltmek,подобря
1230,ändern::V,değiştirmek,променя
1231,graben::V,kazmak,копая
1232,beugen::V,eğmek,прегъна
1233,biegen::V,bükmek,прегъна
1234,drehen::V,çevirmek,въртя
1235,drehen::V,döndürmek,въртя
1236,wenden::V,çevirmek,обърна
1237,umdrehen::V,çevirmek,обърна
1238,heben::V,kaldırmak,вдигам
1239,hochheben::V,yukarı kaldırmak,издигна
1240,ergreifen::V,tutmak,хвана
1241,ergreifen::V,tutmak,обхвана
1242,ergreifen::V,yakalamak,хвана
1243,ergreifen::V,yakalamak,обхвана
1244,halten::V,tutmak,държа
1245,drücken::V,sıkmak,натискам
1246,drücken::V,sıkmak,притискам
1247,schieben::V,itmek,тикам
1248,schieben::V,sürmek,тикам
1249,kratzen::V,kaşımak,одраскам
1250,lecken::V,yalamak,лижа
1251,lecken::V,yalamak,ближа
1252,beißen::V,ısırmak,хапя
1253,beißen::V,ısırmak,ухапя
1254,abreißen::V,koparmak,откъсна
1255,abschneiden::V,keserek ayırmak,отрежа
1256,binden::V,bağlamak,вържа
1257,stecken::V,sokmak,пъхна
1258,brechen::V,kırmak,троша
1259,klopfen::V,çalmak,чукам
1260,hauen::V,vurmak,бия
1261,kleben::V,yapıştırmak,лепя
1262,kleben::V,yapıştırmak,залепя
1263,reiben::V,ovmak,трия
1264,reiben::V,ovmak,търкам
1265,reiben::V,sürtmek,трия
1266,reiben::V,sürtmek,търкам
1267,streichen::V,sürmek,намажа
1268,schleifen::V,bilemek,остря
1269,schneiden::V,kesmek,режа
1270,rütteln::V,sallamak,разтърсвам
1271,schütteln::V,sarsmak,клатя
1272,schütteln::V,sarsmak,друсам
1273,schütteln::V,çalkamak,клатя
1274,schütteln::V,çalkamak,друсам
1275,schwenken::V,sallamak,размахам
1276,schütten::V,dökmek,сипя
1277,schütten::V,akıtmak,сипя
1278,füllen::V,doldurmak,напълня
1279,einwickeln::V,sarmak,увия
1280,einwickeln::V,sarmak,завия
1281,tragen::V,taşımak,нося
1282,schleppen::V,sürüklemek,влача
1283,ziehen::V,çekmek,тегля
1284,ziehen::V,çekmek,дръпна
1285,aufbewahren::V,saklamak,съхраня
1286,werfen::V,atmak,хвърля
1287,fangen::V,tutmak,ловя
1288,fangen::V,tutmak,уловя
1289,fangen::V,yakalamak,ловя
1290,fangen::V,yakalamak,уловя
1291,packen::V,tutmak,хвана
1292,packen::V,yakalamak,хвана
1293,verstecken::V,saklamak,крия
1294,verstecken::V,saklamak,скрия
1295,teilen::V,bölmek,разделя
1296,teilen::V,ayırmak,разделя
1297,schicken::V,yollamak,изпращам
1298,schicken::V,göndermek,изпращам
1299,bringen::V,getirmek,донеса
1300,hinzufügen::V,katmak,прибавя
1301,hinzufügen::V,eklemek,прибавя
1302,bekommen::V,almak,сдобия се
1303,bekommen::V,eline geçmek,сдобия се
1304,erhalten::V,almak,получа
1305,nehmen::V,almak,взема
1306,wählen::V,seçmek,избирам
1307,auswählen::V,seçmek,избера
1308,auswählen::V,ayırmak,избера
1309,bewahren::V,korumak,пазя
1310,behindern::V,engellemek,преча
1311,behindern::V,engellemek,спъвам
1312,verderben::V,bozmak,разваля
1313,beschädigen::V,zedelemek,повредя
1314,beschädigen::V,ziyan vermek,повредя
1315,zerbrechen::V,kırmak,счупя
1316,zerreißen::V,yırtmak,скъсам
1317,zerstören::V,yıkmak,разруша
1318,zerstören::V,tahrip etmek,разруша
1319,verbrennen::V,yakmak,изгоря
1320,geben::V,vermek,дам
1321,reichen::V,uzatmak,подам
1322,schenken::V,hediye etmek,подаря
1323,versprechen::V,vaat etmek,обещая
1324,wünschen::V,kutlamak,желая
1325,loben::V,övmek,хваля
1326,küssen::V,öpmek,целувам
1327,wiegen::V,sallamak,люлея
1328,zudecken::V,örtmek,покрия
1329,wecken::V,uyandırmak,събудя
1330,zeigen::V,göstermek,покажа
1331,führen::V,gezdirmek,водя
1332,führen::V,gezdirmek,заведа
1333,führen::V,yol göstermek,водя
1334,führen::V,yol göstermek,заведа
1335,lehren::V,okutmak,уча
1336,lehren::V,öğretmek,уча
1337,unterrichten::V,öğretmek,преподавам
1338,aufziehen::V,yetiştirmek,отгледам
1339,leiten::V,yönetmek,ръководя
1340,leiten::V,yönetmek,управлявам
1341,leiten::V,idare etmek,ръководя
1342,leiten::V,idare etmek,управлявам
1343,antreiben::V,teşvik etmek,подкарвам
1344,lassen::V,-tırmak,накарам
1345,einladen::V,davet etmek,поканя
1346,vereinigen::V,birleştirmek,съединя
1347,besuchen::V,uğramak,посетя
1348,besuchen::V,ziyaret etmek,посетя
1349,besuchen::V,görmeye gitmek,посетя
1350,treffen::V,rastlamak,срещна
1351,treffen::V,isabet etmek,срещна
1352,sich versammeln::V,toplanmak,събера се
1353,spielen::V,oynamak,играя
1354,singen::V,söylemek,пея
1355,singen::V,şarkı söylemek,пея
1356,tanzen::V,oynamak,танцувам
1357,tanzen::V,dans etmek,танцувам
1358,sich trennen::V,ayrılmak,разделя се
1359,verlassen::V,bırakmak,напусна
1360,verlassen::V,terk etmek,напусна
1361,retten::V,kurtarmak,спася
1362,bewachen::V,gözetmek,охранявам
1363,schützen::V,korumak,запазя
1364,verteidigen::V,savunmak,защитя
1365,sich schlagen::V,dövüşmek,бия се
1366,schießen::V,ateş etmek,стрелям
1367,siegen::V,yenmek,победя
1368,ärgern::V,kızdırmak,ядосам
1369,schlagen::V,dövmek,бия
1370,schlagen::V,dövmek,ударя
1371,treten::V,tepmek,ритам
1372,stechen::V,sokmak,бодна
1373,stechen::V,batırmak,бодна
1374,stoßen::V,itmek,бутна
1375,stoßen::V,itmek,блъсна
1376,stehlen::V,çalmak,
1377,stören::V,bozmak,смутя
1378,stören::V,etkilemek,смутя
1379,belästigen::V,rahatsız etmek,отегча
1380,belästigen::V,rahatsız etmek,безпокоя
1381,verbergen::V,saklamak,скрия
1382,täuschen::V,aldatmak,измамя
1383,betrügen::V,aldatmak,измамя
1384,betrügen::V,dolandırmak,измамя
1385,töten::V,öldürmek,убия
1386,töten::V,öldürmek,умъртвя
1387,wohnen::V,oturmak,живея
1388,arbeiten::V,çalışmak,работя
1389,sammeln::V,toplamak,събера
1390,pflücken::V,koparmak,бера
1391,pflücken::V,koparmak,откъсна
1392,jagen::V,avlanmak,ловувам
1393,fischen::V,balık tutmak,ловя риба
1394,fassen::V,tutmak,хвана
1395,fassen::V,yakalamak,хвана
1396,hüten::V,otlatmak,пазя
1397,treiben::V,gütmek,карам
1398,anbinden::V,bağlamak,завържа
1399,füttern::V,beslemek,храня
1400,melken::V,sağmak,доя
1401,hacken::V,yarmak,сека
1402,gießen::V,sulamak,полея
1403,reifen::V,olgunlaşmak,узрея
1404,zubereiten::V,hazırlamak,приготвя
1405,kochen::V,pişirmek,варя
1406,kochen::V,kaynatmak,варя
1407,backen::V,pişirmek,пека
1408,backen::V,fırında pişirmek,пека
1409,braten::V,kızartmak,пържа
1410,umrühren::V,karıştırmak,разбъркам
1411,stricken::V,örmek,плета
1412,nähen::V,dikmek,шия
1413,färben::V,boyamak,боядисам
1414,reinigen::V,temizlemek,почистя
1415,waschen::V,yıkamak,мия
1416,waschen::V,yıkamak,пера
1417,abwischen::V,silmek,избърша
1418,spülen::V,çalkamak,плакна
1419,fegen::V,süpürmek,измета
1420,kehren::V,süpürmek,мета
1421,baden::V,yıkanmak,къпя се
1422,baden::V,banyo yapmak,къпя се
1423,sich waschen::V,yıkanmak,мия се
1424,ausziehen::V,çıkarmak,съблека
1425,anziehen::V,giymek,облека
1426,sich anziehen::V,giyinmek,облека се
1427,kämmen::V,taramak,реша
1428,kämmen::V,taramak,вчеша
1429,schmücken::V,süslemek,накича
1430,sagen::V,demek,кажа
1431,sagen::V,söylemek,кажа
1432,sprechen::V,konuşmak,говоря
1433,reden::V,konuşmak,говоря
1434,sich unterhalten::V,sohbet etmek,разговарям
1435,fragen::V,sormak,запитам
1436,bitten::V,dilemek,моля
1437,bitten::V,rica etmek,моля
1438,erzählen::V,bahsetmek,разкажа
1439,erzählen::V,hikâye etmek,разкажа
1440,mitteilen::V,bildirmek,съобщя
1441,nennen::V,adlandırmak,нарека
1442,rufen::V,çağırmak,викам
1443,rufen::V,çağırmak,повикам
1444,prahlen::V,övünmek,хваля се
1445,übersetzen::V,çevirmek,преведа
1446,übersetzen::V,tercüme etmek,преведа
1447,denken::V,düşünmek,мисля
1448,glauben::V,inanmak,вярвам
1449,glauben::V,zannetmek,вярвам
1450,bemerken::V,farkına varmak,забележа
1451,erkennen::V,tanımak,позная
1452,begreifen::V,anlamak,схвана
1453,begreifen::V,kavramak,схвана
1454,verstehen::V,duymak,разбера
1455,verstehen::V,anlamak,разбера
1456,lernen::V,öğrenmek,уча се
1457,wissen::V,bilmek,зная
1458,sich erinnern an::V,hatırlamak,спомня си за
1459,vergessen::V,unutmak,забравя
1460,messen::V,ölçmek,меря
1461,zählen::V,saymak,броя
1462,rechnen::V,hesap etmek,сметна
1463,lesen::V,okumak,чета
1464,malen::V,resmini yapmak,рисувам
1465,zeichnen::V,çizmek,рисувам
1466,schreiben::V,yazmak,пиша
1467,besitzen::V,haiz olmak,имам
1468,besitzen::V,haiz olmak,притежавам
1469,besitzen::V,sahip olmak,имам
1470,besitzen::V,sahip olmak,притежавам
1471,kaufen::V,almak,купя
1472,kaufen::V,almak,купувам
1473,verkaufen::V,satmak,продам
1474,bezahlen::V,ödemek,заплатя
1475,zahlen::V,ödemek,платя
1476,beherrschen::V,hâkim olmak,владея
1477,ertragen::V,dayanmak,понеса
1478,ertragen::V,katlanmak,понеса
