,Concept_ID,vep,el
741,damals::ADV,siloi,τότε
742,danach::ADV,sid',μετά
743,danach::ADV,sid',ύστερα
744,vorher::ADV,ende,πριν
745,vorher::ADV,ende,προηγουμένως
746,zuerst::ADV,ezmäi,πρώτα
747,einmal::ADV,kerdan,μία φορά
748,manchmal::ADV,erašti,κάποτε
749,oft::ADV,paksus,συχνά
750,oft::ADV,paksus,πολλές φορές
751,immer::ADV,kaiken,πάντα
752,immer::ADV,kaiken,πάντοτε
753,niemals::ADV,ei nikonz,ποτέ
754,hier::ADV,täs,εδώ
755,hier::ADV,tägä,εδώ
756,hierhin::ADV,tänna,εδώ
757,von hier::ADV,täspäi,από δω
758,von hier::ADV,sid'päi,από δω
759,dort::ADV,sigä,εκεί
760,dorthin::ADV,sinna,προς τα κει
761,dorthin::ADV,nakkale,προς τα κει
762,geradeaus::ADV,kohtha,κατευθείαν
763,vorwärts::ADV,edehe,εμπρός
764,rückwärts::ADV,sel'gin,πίσω
765,zurück::ADV,tagaze,πίσω
766,unten::ADV,alahan,κάτω
767,hinab::ADV,alaz,προς τα κάτω
768,hinab::ADV,alahaks,προς τα κάτω
769,oben::ADV,ülähän,πάνω
770,oben::ADV,ülähän,επάνω
771,hinauf::ADV,ülez,προς τα πάνω
772,hinauf::ADV,ülähäks,προς τα πάνω
773,überall::ADV,kaikjal,παντού
774,nicht::ADV,ei,δεν
775,ein wenig::ADV,vähän,λιγάκι
776,kaum::ADV,habi,μόλις
777,sehr::ADV,lujas,πολύ
778,so::ADV,muga,έτσι
779,so::ADV,ninga,έτσι
780,noch::ADV,völ,ακόμα
781,nur::ADV,järg,μόνο
782,nur::ADV,vaiše,μόνο
783,schon::ADV,jo,ήδη
784,schon::ADV,jo,κιόλας
785,wieder::ADV,möst,ξανά
786,vergebens::ADV,uhtei,μάταια
787,vor::PRP,edes,μπροστά σε
788,vor::PRP,edes,μπροστά από
789,hinter::PRP,taga,πίσω από 
790,unter::PRP,al,υπό
791,unter::PRP,al,κάτω από
792,durch::PRP,läbi,διά
793,durch::PRP,läbi,διά μέσου
794,durch::PRP,kal't,διά
795,durch::PRP,kal't,διά μέσου
796,neben::PRP,rindal,δίπλα σε
797,zwischen::PRP,keskes,μεταξύ
798,zwischen::PRP,keskes,ανάμεσα σε
799,wegen::PRP,tagut,για
800,wegen::PRP,tagut,λόγω
801,dies::PRN,nece,αυτό
802,das::PRN,se,το
803,alles::PRN,kaik,όλα
804,ich::PRN,minä,εγώ
805,du::PRN,sinä,σύ
806,du::PRN,sinä,εσύ
807,er::PRN,hän,αυτός
808,wir::PRN,mö,εμείς
809,ihr::PRN,tö,εσείς
810,sie::PRN,hö,αυτοί
811,was::FPRN,mi,τι
812,wer::FPRN,ken,ποιος
813,wo::FADV,kus,πού
814,wohin::FADV,kuna,πού
815,wohin::FADV,kuna,για πού
816,wie::FADV,kut,πώς
817,wie::FADV,mit',πώς
818,warum::FADV,mikš,γιατί
819,wieviel::FNUM,äjak,πόσος
820,wieviel::FNUM,kuverz',πόσος
821,eins::NUM,üks',ένα
822,zwei::NUM,kaks',δύο
823,drei::NUM,koume,τρία
824,drei::NUM,koume,τρεις
825,vier::NUM,nel'l',τέσσερα
826,vier::NUM,nel'l',τέσσερις
827,fünf::NUM,viž,πέντε
828,sechs::NUM,kuz',έξι
829,sieben::NUM,seičeme,εφτά
830,acht::NUM,kahesa,οχτώ
831,neun::NUM,ühesa,εννιά
832,zehn::NUM,kümne,δέκα
833,elf::NUM,üks'toštkümne,έντεκα
834,zwölf::NUM,kaks'toštkümne,δώδεκα
835,zwanzig::NUM,kaks'kümne,είκοσι
836,dreißig::NUM,koumekümne,τριάντα
837,vierzig::NUM,nel'l'kümne,σαράντα
838,fünfzig::NUM,vižkümne,πενήντα
839,sechzig::NUM,kuz'kümne,εξήντα
840,siebzig::NUM,seičemekümne,εβδομήντα
841,achtzig::NUM,kahesakümne,ογδόντα
842,neunzig::NUM,ühesakümne,ενενήντα
843,hundert::NUM,sada,εκατό
844,tausend::NUM,tuha,χίλιοι
845,und::CNJ,i,και
846,und::CNJ,da,και
847,oder::CNJ,vai,ή
848,stehen::V,seišta,στέκομαι
849,stehen::V,seišta,είμαι όρθιος
850,sitzen::V,ištta,κάθομαι
851,liegen::V,venuda,είμαι ξαπλωμένος
852,hängen::V,ripta,κρέμομαι
853,werden::V,lindä,γίνομαι
854,werden::V,tehtas,γίνομαι
855,passieren::V,ozaitas,συμβαίνω
856,beginnen::V,augotadas,αρχίζω
857,enden::V,loptas,τελειώνω
858,wechseln::V,vajehtadas,αλλάζω
859,aufgehen[Sonne]::V,nousta,βγαίνω
860,aufgehen[Sonne]::V,nousta,ανατέλλω
861,untergehen[Sonne]::V,lasktas,δύω
862,untergehen[Sonne]::V,lasktas,βασιλεύω
863,scheinen[Sonne]::V,paštta,λάμπω
864,donnern::V,juraita,βροντώ
865,wehen::V,dölta,φυσώ
866,wehen::V,puhuda,φυσώ
867,strömen::V,valadas,ρέω
868,strömen::V,valadas,τρέχω
869,fließen::V,valuda,ρέω
870,sich drehen::V,punotas,γυρίζω
871,sich drehen::V,punotas,στρέφομαι
872,schwanken::V,čibuda,ταλαντεύομαι
873,schwingen::V,čibuda,αιωρούμαι
874,schwingen::V,čibuda,ταλαντεύομαι
875,fallen::V,langeta,πέφτω
876,brennen::V,pallada,καίω
877,rauchen::V,savustada,καπνίζω
878,regnen::V,vihmda,βρέχω
879,gefrieren::V,jäduda,παγώνω
880,gefrieren::V,kül'mdä,παγώνω
881,tauen::V,sulada,λειώνω
882,schmelzen::V,sulada,λειώνω
883,trocknen::V,kuida,στεγνώνω
884,trocknen::V,kuivehtuda,στεγνώνω
885,sieden::V,kehuda,βράζω
886,faulen::V,hapata,σαπίζω
887,faulen::V,traudäs,σαπίζω
888,verfaulen::V,hapata,σαπίζω
889,reißen::V,rebita,σχίζω
890,versinken::V,upota,βουλιάζω
891,versinken::V,upota,βυθίζομαι
892,vergehen::V,mända,περνώ
893,erscheinen::V,ozutadas,εμφανίζομαι
894,verschwinden::V,hajeta,χάνομαι
895,verschwinden::V,hajeta,εξαφανίζομαι
896,sinken::V,väheta,κατεβαίνω
897,sinken::V,lasktas,κατεβαίνω
898,abnehmen::V,peneta,μειώνομαι 
899,zunehmen::V,ližaduda,αυξάνω
900,zunehmen::V,ližaduda,μεγαλώνω
901,steigen::V,nousta,ανεβαίνω
902,wachsen::V,kazda,μεγαλώνω
903,glänzen::V,loštta,γυαλίζω
904,funkeln::V,hoštta,αστράφτω
905,funkeln::V,hoštta,σπιθοβολώ
906,lärmen::V,robaita,θορυβώ
907,läuten::V,judaita,χτυπώ 
908,klingeln::V,kelotada,κουδουνίζω
909,klirren::V,biraita,κουδουνίζω
910,brausen::V,bruncta,βουΐζω
911,rauschen::V,šobaita,βουΐζω
912,klingen::V,heläita,ηχώ
913,bellen::V,nutta,γαυγίζω
914,heulen::V,ulaita,ουρλιάζω
915,blasen::V,puhuda,φυσώ
916,pfeifen::V,pistta,σφυρίζω
917,pfeifen::V,vihelta,σφυρίζω
918,schreien::V,kirkta,κραυγάζω
919,schreien::V,kidastada,κραυγάζω
920,stöhnen::V,ohkta,βογγώ
921,stöhnen::V,voivotada,βογγώ
922,zittern::V,säraita,τρέμω
923,leben::V,eläda,ζω
924,geboren werden::V,sünduda,γεννιέμαι
925,atmen::V,henktä,αναπνέω
926,trinken::V,joda,πίνω
927,essen::V,söda,τρώω
928,schlucken::V,lainata,καταπίνω
929,müde werden::V,väzuda,κουράζομαι
930,müde werden::V,šuštuda,κουράζομαι
931,einschlafen::V,uinota,αποκοιμιέμαι
932,schlafen::V,magata,κοιμάμαι
933,schlafen::V,nukkuda,κοιμάμαι
934,aufwachen::V,heraštuda,ξυπνώ
935,aufstehen::V,nousta,σηκώνομαι
936,sich erholen::V,lebaitas,ξεκουράζομαι
937,krank werden::V,läžegata,αρρωσταίνω
938,krank sein::V,läžuda,ασθενώ
939,schmerzen::V,kibištada,πονώ
940,husten::V,rügda,βήχω
941,genesen::V,tervehtuda,θεραπεύομαι
942,sterben::V,kolda,πεθαίνω
943,umkommen::V,kolda,πεθαίνω
944,sich bewegen::V,likkuda,κουνιέμαι
945,sich rühren::V,likahtada,σαλεύω
946,sich rühren::V,kubahtada,σαλεύω
947,sich erheben::V,nousta,επαναστατώ
948,sich setzen::V,išttas,κάθομαι
949,hinfallen::V,langeta,πέφτω κάτω
950,laufen::V,kävuda,τρέχω
951,schreiten::V,astta,βαδίζω
952,schreiten::V,haškta,βαδίζω
953,spazierengehen::V,kävelta,κάνω βόλτα
954,spazierengehen::V,kävelta,πηγαίνω περίπατο
955,eilen::V,kiruhtada,σπεύδω
956,sich beeilen::V,kiruhtada,βιάζομαι
957,sausen::V,fun'urta,τρέχω γρήγορα
958,rennen::V,joksta,τρέχω
959,springen::V,hüptä,πηδώ
960,klettern::V,libuda,σκαρφαλώνω
961,schaukeln::V,čibuda,κουνιέμαι
962,kriechen::V,ličtas,έρπω
963,kriechen::V,ličtas,σέρνομαι
964,schwimmen::V,ujuda,κολυμπώ
965,tauchen::V,čukautas,βουτώ
966,rudern::V,souta,κωπηλατώ
967,fahren::V,ajada,πηγαίνω
968,fahren::V,ajelda,πηγαίνω
969,fliegen::V,leta,πετώ
970,gehen::V,mända,βαδίζω
971,gehen::V,mända,πηγαίνω
972,gehen::V,kävuda,βαδίζω
973,gehen::V,kävuda,πηγαίνω
974,weggehen::V,päzda,φεύγω
975,weggehen::V,lähtta,φεύγω
976,abfahren::V,tönduda,ξεκινώ
977,abfahren::V,tönduda,αναχωρώ
978,anhalten::V,seižutadas,σταματώ
979,hineingehen::V,mända südäimehe,μπαίνω
980,eintreten::V,tulda,μπαίνω
981,eintreten::V,tulda,εισέρχομαι
982,kommen::V,tulda,έρχομαι
983,ankommen::V,tulda,φτάνω
984,zurückkommen::V,pörtas,επιστρέφω
985,bleiben::V,jäda,μένω
986,warten::V,varastada,περιμένω
987,erwarten::V,varastada,αναμένω
988,erwarten::V,varastada,περιμένω
989,suchen::V,ectä,ψάχνω
990,finden::V,löuta,βρίσκω
991,versuchen::V,ladida,προσπαθώ
992,versuchen::V,rohkaita,προσπαθώ
993,vorbereiten::V,vaumita,προετοιμάζω
994,lieben::V,armastada,αγαπώ
995,mögen::V,navedida,μου αρέσει
996,lachen::V,nagrda,γελώ
997,rühren::V,likutada,συγκινώ
998,weinen::V,itkta,κλαίω
999,schimpfen::V,laidas,βρίζω
1000,schimpfen::V,pačatada,βρίζω
1001,sich ärgern::V,rändüda,θυμώνω
1002,sich fürchten::V,varaita,φοβάμαι
1003,fürchten::V,varaita,φοβάμαι
1004,fliehen::V,pageta,φεύγω
1005,flüchten::V,pageta,δραπετεύω
1006,flüchten::V,joksta,δραπετεύω
1007,sehen::V,nähta,βλέπω
1008,anschauen::V,kacta,κοιτάζω
1009,ansehen::V,kacta,βλέπω
1010,hören::V,kulda,ακούω
1011,zuhören::V,kundeltas,ακούω
1012,probieren::V,mujada,δοκιμάζω
1013,riechen::V,rižada,μυρίζω
1014,riechen::V,rižada,οσφραίνομαι
1015,fühlen::V,mujada,αισθάνομαι
1016,scheinen::V,näguda,φαίνομαι
1017,zu sehen sein::V,näguda,φαίνομαι
1018,vernehmen::V,kulištada,ακούω
1019,vernehmen::V,kulištada,μαθαίνω
1020,frieren::V,kül'mdä,κρυώνω
1021,tun::V,tehta,κάνω
1022,können::V,voida,ξέρω
1023,können::V,voida,μπορώ
1024,können::V,mahtta,ξέρω
1025,können::V,mahtta,μπορώ
1026,wollen::V,himoita,θέλω
1027,wollen::V,tahtoida,θέλω
1028,anfangen::V,zavottä,αρχίζω
1029,anfangen::V,augotada,αρχίζω
1030,beenden::V,loptä,τελειώνω
1031,aufhören::V,loptas,παύω
1032,gelingen::V,lähtta,πετυχαίνω
1033,gelingen::V,tehtas,πετυχαίνω
1034,geraten::V,tulda,γίνομαι
1035,öffnen::V,avaita,ανοίγω
1036,schließen::V,saubata,κλείνω
1037,stellen::V,panda,θέτω
1038,stellen::V,seižutada,θέτω
1039,setzen::V,ištutada,θέτω
1040,legen::V,panda,θέτω
1041,berühren::V,koskta,εγγίζω
1042,berühren::V,käziduda,εγγίζω
1043,verbinden::V,ühtenzoitta,συνδέω
1044,bedecken::V,katta,σκεπάζω
1045,bedecken::V,peitta,σκεπάζω
1046,aufhängen::V,riputada,κρεμώ
1047,anzünden::V,sütutada,ανάβω
1048,aufheben::V,leta,σηκώνω
1049,zurücklassen::V,jätta,εγκαταλείπω
1050,verlieren::V,kadotada,χάνω
1051,fallen lassen::V,kirbotada,αφήνω να πέσει
1052,machen::V,säta,κάνω
1053,machen::V,säta,φτιάχνω
1054,machen::V,tehta,κάνω
1055,machen::V,tehta,φτιάχνω
1056,herstellen::V,tehta,κατασκευάζω
1057,bauen::V,leta,χτίζω
1058,bauen::V,leta,οικοδομώ
1059,bauen::V,sauda,χτίζω
1060,bauen::V,sauda,οικοδομώ
1061,reparieren::V,koheta,επισκευάζω
1062,reparieren::V,koheta,επιδιορθώνω
1063,verbessern::V,paremboita,βελτιώνω
1064,verbessern::V,paremboita,καλυτερεύω
1065,ändern::V,vajehtada,αλλάζω
1066,graben::V,kaida,σκάβω
1067,graben::V,čongoida,σκάβω
1068,beugen::V,koverta,λυγίζω
1069,biegen::V,painda,κάμπτω
1070,drehen::V,punotada,στρέφω
1071,wenden::V,käta,γυρίζω
1072,wenden::V,kärauta,γυρίζω
1073,umdrehen::V,käta,γυρίζω
1074,heben::V,leta,υψώνω
1075,heben::V,leta,σηκώνω
1076,hochheben::V,libutada,υψώνω
1077,hochheben::V,libutada,σηκώνω
1078,ergreifen::V,tabata,πιάνω
1079,ergreifen::V,tabata,αρπάζω
1080,halten::V,pidada,βαστώ
1081,drücken::V,painda,πιέζω
1082,schieben::V,žigutada,σπρώχνω
1083,kratzen::V,künstä,γρατσουνίζω
1084,lecken::V,nolda,γλείφω
1085,beißen::V,purda,δαγκάνω
1086,beißen::V,hambastada,δαγκάνω
1087,abreißen::V,ratketa,κόβω
1088,abreißen::V,ratketa,σχίζω
1089,abschneiden::V,čapata,αποκόπτω
1090,abschneiden::V,leikata,αποκόπτω
1091,binden::V,sidoda,δένω
1092,stecken::V,čokaita,χώνω
1093,brechen::V,katkaita,σπάζω
1094,klopfen::V,kolkotada,χτυπώ
1095,klopfen::V,kolkotada,τινάζω
1096,hauen::V,löda,χτυπώ
1097,kleben::V,klejata,κολλώ
1098,reiben::V,hosta,τρίβω
1099,reiben::V,törkita,τρίβω
1100,reiben::V,jorotada,τρίβω
1101,streichen::V,voita,αλείφω
1102,schleifen::V,hijoida,ακονίζω
1103,schleifen::V,teravzoitta,ακονίζω
1104,schneiden::V,leikata,κόβω
1105,rütteln::V,heilutada,σείω
1106,rütteln::V,heilutada,τινάζω
1107,schütteln::V,pudištada,σείω
1108,schütteln::V,pudištada,κουνώ
1109,schwenken::V,maihutada,κουνώ
1110,schütten::V,valada,χύνω
1111,füllen::V,täutta,γεμίζω
1112,einwickeln::V,kärdä,τυλίγω
1113,tragen::V,kantta,φέρνω
1114,tragen::V,kandišta,φέρνω
1115,schleppen::V,vedätada,κουβαλώ
1116,ziehen::V,vedada,τραβώ
1117,aufbewahren::V,kaita,φυλάω
1118,werfen::V,čuta,ρίχνω
1119,werfen::V,tactä,ρίχνω
1120,fangen::V,püta,πιάνω
1121,packen::V,tabata,τσακώνω
1122,verstecken::V,peitta,κρύβω
1123,teilen::V,jagada,μερίζω
1124,schicken::V,oigeta,στέλνω
1125,bringen::V,veda,φέρνω
1126,hinzufügen::V,ližata,προσθέτω
1127,bekommen::V,sada,προσκομίζω
1128,erhalten::V,sada,παίρνω
1129,erhalten::V,sada,λαμβάνω
1130,nehmen::V,otta,πιάνω
1131,nehmen::V,otta,παίρνω
1132,wählen::V,valita,εκλέγω
1133,auswählen::V,valita,διαλέγω
1134,bewahren::V,kaita,διατηρώ
1135,behindern::V,telustada,εμποδίζω
1136,verderben::V,travida,χαλώ
1137,beschädigen::V,satatada,ζημιώνω
1138,zerbrechen::V,mureta,σπάζω
1139,zerreißen::V,rebitada,σχίζω
1140,zerstören::V,mureta,καταστρέφω
1141,verbrennen::V,poltta,καίω
1142,geben::V,antta,δίνω
1143,reichen::V,antta,δίνω
1144,schenken::V,lahjoita,χαρίζω
1145,versprechen::V,toivotada,υπόσχομαι
1146,wünschen::V,toivotada,εύχομαι
1147,loben::V,kitta,επαινώ
1148,küssen::V,tervehtada,φιλώ
1149,wiegen::V,likutada,κουνώ
1150,wiegen::V,likutada,νανουρίζω
1151,zudecken::V,katta,σκεπάζω
1152,wecken::V,noustatada,ξυπνώ
1153,zeigen::V,ozutada,δείχνω
1154,führen::V,astutada,οδηγώ
1155,lehren::V,opeta,διδάσκω
1156,unterrichten::V,opeta,διδάσκω
1157,aufziehen::V,kazvatada,ανατρέφω
1158,leiten::V,ohjata,ηγούμαι
1159,leiten::V,ohjata,διευθύνω
1160,antreiben::V,rigehtoitta,σπρώχνω
1161,antreiben::V,rigehtoitta,παρακινώ
1162,lassen::V,käskta,αφήνω
1163,einladen::V,kucta,προσκαλώ
1164,vereinigen::V,ühtenzoitta,ενώνω
1165,besuchen::V,rižada,επισκέπτομαι
1166,treffen::V,vastata,συναντώ
1167,sich versammeln::V,kägeta,μαζεύομαι
1168,sich versammeln::V,sätas,μαζεύομαι
1169,spielen::V,väta,παίζω
1170,singen::V,pajatada,τραγουδώ
1171,tanzen::V,kargaita,χορεύω
1172,sich trennen::V,erigata,αποχωρίζομαι
1173,verlassen::V,jätta,εγκαταλείπω
1174,retten::V,päzutada,σώζω
1175,bewachen::V,varjoita,φρουρώ
1176,schützen::V,kaita,προστατεύω
1177,verteidigen::V,kaita,υπερασπίζω
1178,sich schlagen::V,torata,χτυπιέμαι
1179,schießen::V,ampta,πυροβολώ
1180,siegen::V,vägestada,νικώ
1181,ärgern::V,verdutada,τσαντίζω
1182,ärgern::V,rändütada,τσαντίζω
1183,schlagen::V,löda,χτυπώ
1184,schlagen::V,iškta,χτυπώ
1185,treten::V,peksta,κλοτσώ
1186,treten::V,topsta,κλοτσώ
1187,stechen::V,pystiä,τρυπώ
1188,stoßen::V,iškta,ωθώ
1189,stoßen::V,iškta,σπρώχνω
1190,stoßen::V,pudištada,ωθώ
1191,stoßen::V,pudištada,σπρώχνω
1192,stehlen::V,vargastada,κλέβω
1193,stören::V,keskustada,διαταράσσω
1194,belästigen::V,tartuteldas,ενοχλώ
1195,verbergen::V,katelda,κρύβω
1196,täuschen::V,manitada,παραπλανώ
1197,betrügen::V,manitada,απατώ
1198,töten::V,rikta,σκοτώνω
1199,töten::V,rikta,θανατώνω
1200,töten::V,surmita,σκοτώνω
1201,töten::V,surmita,θανατώνω
1202,wohnen::V,eläda,μένω
1203,wohnen::V,eläda,κατοικώ
1204,arbeiten::V,rata,δουλεύω
1205,arbeiten::V,rata,εργάζομαι
1206,sammeln::V,kogota,μαζεύω
1207,sammeln::V,kogota,συλλέγω
1208,pflücken::V,poimda,κόβω
1209,jagen::V,mecata,κυνηγώ
1210,fischen::V,kalatada,ψαρεύω
1211,fassen::V,tabata,πιάνω
1212,hüten::V,paimeta,φυλάγω
1213,hüten::V,paimeta,προσέχω
1214,treiben::V,ajada,οδηγώ
1215,anbinden::V,küttestada,δένω
1216,anbinden::V,sidoda,δένω
1217,füttern::V,sötta,ταΐζω
1218,melken::V,lüpsta,αρμέγω
1219,hacken::V,sauda,κόβω
1220,gießen::V,valada,ποτίζω
1221,reifen::V,küpseta,ωριμάζω
1222,zubereiten::V,vaumištada,ετοιμάζω
1223,kochen::V,keitta,βράζω
1224,backen::V,paštta,ψήνω
1225,braten::V,žarda,τηγανίζω
1226,umrühren::V,segoitada,ανακατεύω
1227,stricken::V,kudoda,πλέκω
1228,nähen::V,ombelta,ράβω
1229,färben::V,mujutada,βάφω
1230,färben::V,mujutada,χρωματίζω
1231,reinigen::V,puhtastada,καθαρίζω
1232,waschen::V,pesta,πλένω
1233,abwischen::V,pühktä,σφουγγίζω
1234,spülen::V,huhtoida,ξεπλένω
1235,fegen::V,pühkta,σκουπίζω
1236,kehren::V,uhoita,σκουπίζω
1237,baden::V,kül'ptäs,κάνω μπάνιο
1238,sich waschen::V,pestas,πλένομαι
1239,ausziehen::V,riičta,βγάζω
1240,ausziehen::V,rušta,βγάζω
1241,anziehen::V,panda päle,φορώ
1242,anziehen::V,panda kädehe,φορώ
1243,anziehen::V,panda jaugha,φορώ
1244,sich anziehen::V,sobdas,ντύνομαι
1245,kämmen::V,harjata,χτενίζω
1246,schmücken::V,čomitada,στολίζω
1247,sagen::V,sanuda,λέω
1248,sprechen::V,pagišta,μιλώ
1249,reden::V,pagišta,μιλώ
1250,reden::V,pagišta,κουβεντιάζω
1251,sich unterhalten::V,lodaita,συνομιλώ
1252,sich unterhalten::V,lodaita,κουβεντιάζω
1253,fragen::V,küzuda,ρωτώ
1254,bitten::V,pakita,ζητώ
1255,bitten::V,pakita,παρακαλώ
1256,erzählen::V,sanuda,διηγούμαι
1257,erzählen::V,starinoita,διηγούμαι
1258,mitteilen::V,tedotada,πληροφορώ
1259,nennen::V,nimitada,ονομάζω
1260,rufen::V,kucta,φωνάζω
1261,prahlen::V,kittäs,καυχιέμαι
1262,übersetzen::V,käta,μεταφράζω
1263,denken::V,meletada,σκέφτομαι
1264,glauben::V,uskta,πιστεύω
1265,bemerken::V,homaita,παρατηρώ
1266,erkennen::V,tundištada,αναγνωρίζω
1267,begreifen::V,tabata,καταλαβαίνω
1268,verstehen::V,el'geta,ακούω
1269,verstehen::V,toimetada,ακούω
1270,lernen::V,opetas,μαθαίνω
1271,wissen::V,teta,ξέρω
1272,sich erinnern an::V,johtutada,θυμάμαι
1273,vergessen::V,unohtada,ξεχνώ
1274,messen::V,märita,μετρώ
1275,zählen::V,lugeda,μετρώ
1276,rechnen::V,lugeda,λογαριάζω
1277,lesen::V,lugeda,διαβάζω
1278,malen::V,pirta,ζωγραφίζω
1279,zeichnen::V,pirta,σχεδιάζω
1280,schreiben::V,kirjutada,γράφω
1281,besitzen::V,omištada,κατέχω
1282,kaufen::V,ostta,αγοράζω
1283,verkaufen::V,möda,πουλώ
1284,bezahlen::V,maksta,πληρώνω
1285,zahlen::V,maksta,πληρώνω
1286,beherrschen::V,valdoita,κυριαρχώ
1287,ertragen::V,tirpta,βαστώ
1288,ertragen::V,tirpta,αντέχω
