,Concept_ID,cy,it
812,nah::A,agos,propinquo
813,fern::A,pell,lontano
814,linker::A,aswy,sinistro
815,linker::A,chwith,sinistro
816,rechter::A,de,destro
817,rechter::A,deau,destro
818,anderer::A,arall,altro
819,erster::A,cyntaf,primo
820,zweiter::A,ail,secondo
821,dritter::A,trydydd,terzo
822,letzter::A,olaf,ùltimo
823,allein::ADV,unig,solo
824,allein::ADV,unig,da solo
825,allein::ADV,ar ei ben ei hun,solo
826,allein::ADV,ar ei ben ei hun,da solo
827,auf einmal::ADV,ar yr un pryd,insieme
828,zusammen::ADV,ynghyd,insieme
829,zusammen::ADV,gyda'i gilydd,insieme
830,lange::ADV,amser hir,a lungo
831,plötzlich::ADV,yn sydyn,all'improvviso
832,sofort::ADV,ar unwaith,sùbito
833,sofort::ADV,ar unwaith,all'istante
834,später::ADV,yn ddiweddarach,più tardi
835,jetzt::ADV,yn awr,ora
836,jetzt::ADV,yn awr,adesso
837,heute::ADV,heddiw,oggi
838,morgen::ADV,yfory,domani
839,bald::ADV,yn fuan,presto
840,bald::ADV,yn fuan,tra poco
841,bald::ADV,gyda hyn,presto
842,bald::ADV,gyda hyn,tra poco
843,dann::ADV,yna,allora
844,dann::ADV,y pryd hwnnw,allora
845,gestern::ADV,ddoe,ieri
846,einst::ADV,gynt,prima
847,einst::ADV,gynt,un tempo
848,damals::ADV,ar y pryd,allora
849,damals::ADV,bryd hynny,allora
850,danach::ADV,wedyn,poi
851,danach::ADV,wedyn,dopo
852,vorher::ADV,o'r blaen,prima
853,zuerst::ADV,yn gyntaf,prima
854,zuerst::ADV,yn gyntaf,dapprima
855,einmal::ADV,unwaith,una volta
856,manchmal::ADV,weithiau,talvolta
857,manchmal::ADV,weithiau,qualche volta
858,manchmal::ADV,ar brydiau,talvolta
859,manchmal::ADV,ar brydiau,qualche volta
860,oft::ADV,yn aml,spesso
861,oft::ADV,yn fynych,spesso
862,immer::ADV,bob amser,sempre
863,niemals::ADV,ni ... byth,non mai
864,niemals::ADV,ni ... erioed,non mai
865,hier::ADV,yma,qua
866,hierhin::ADV,hyd yma,qua
867,von hier::ADV,oddi yma,ne
868,von hier::ADV,oddi yma,da qui
869,dort::ADV,acw,lì
870,dorthin::ADV,tuag yno,là
871,geradeaus::ADV,syth ymlaen,diritto
872,vorwärts::ADV,ymlaen,avanti
873,rückwärts::ADV,yn ôl,all'indietro
874,zurück::ADV,yn ôl,di indietro
875,unten::ADV,isod,giù
876,unten::ADV,isod,sotto
877,unten::ADV,oddi tanodd,giù
878,unten::ADV,oddi tanodd,sotto
879,hinab::ADV,i lawr,giù
880,hinab::ADV,i lawr,in giù
881,hinab::ADV,i waered,giù
882,hinab::ADV,i waered,in giù
883,oben::ADV,fry,su
884,oben::ADV,fry,sopra
885,hinauf::ADV,i fyny,in sù
886,hinauf::ADV,i fyny,in alto
887,hinauf::ADV,i'r lan,in sù
888,hinauf::ADV,i'r lan,in alto
889,überall::ADV,ym mhobman,dappertutto
890,nicht::ADV,ni,non
891,nicht::ADV,nid,non
892,ein wenig::ADV,tipyn,un po'
893,ein wenig::ADV,tipyn,un poco
894,ein wenig::ADV,ychydig,un po'
895,ein wenig::ADV,ychydig,un poco
896,kaum::ADV,prin,a appena
897,sehr::ADV,iawn,molto
898,so::ADV,fel,così
899,so::ADV,fel,tanto
900,so::ADV,felly,così
901,so::ADV,felly,tanto
902,noch::ADV,eto,ancora
903,nur::ADV,yn unig,solo
904,nur::ADV,yn unig,soltanto
905,schon::ADV,eisoes,già
906,schon::ADV,yn barod,già
907,wieder::ADV,drachefn,di nuovo
908,vergebens::ADV,yn ofer,invano
909,vor::PRP,o flaen,davanti a
910,hinter::PRP,ar ôl,dietro
911,unter::PRP,islaw,sotto
912,durch::PRP,trwy,per
913,durch::PRP,trwy,attraverso
914,neben::PRP,ar bwys,a accanto a
915,zwischen::PRP,rhwng,fra
916,zwischen::PRP,cydrhwng,fra
917,wegen::PRP,o achos,a causa di
918,wegen::PRP,oherwydd,a causa di
919,dies::PRN,hyn,ciò
920,dies::PRN,hyn,questo
921,das::PRN,hynny,ciò
922,das::PRN,hynny,quello
923,alles::PRN,popeth,tutto
924,ich::PRN,fi,ìo
925,du::PRN,ti,tu
926,er::PRN,fe,lui
927,er::PRN,fe,egli
928,wir::PRN,ni,noi
929,ihr::PRN,chi,voi
930,sie::PRN,hwy,loro
931,was::FPRN,pa beth,che
932,was::FPRN,pa beth,che cosa
933,wer::FPRN,pwy,chi
934,wo::FADV,ble,dove
935,wo::FADV,ym mha le,dove
936,wohin::FADV,i ble,dove
937,wohin::FADV,i ba le,dove
938,wie::FADV,sut,come
939,warum::FADV,pam,perche
940,wieviel::FNUM,faint,quanto
941,eins::NUM,un,uno
942,zwei::NUM,dau,due
943,drei::NUM,tri,tre
944,vier::NUM,pedwar,quattro
945,fünf::NUM,pump,cinque
946,sechs::NUM,chwech,sei
947,sieben::NUM,saith,sette
948,acht::NUM,wyth,otto
949,neun::NUM,naw,nove
950,zehn::NUM,deg,dieci
951,elf::NUM,un ar ddeg,ùndici
952,zwölf::NUM,deuddeg,dodici
953,zwölf::NUM,un deg dau,dodici
954,zwanzig::NUM,ugain,venti
955,dreißig::NUM,tri deg,trenta
956,dreißig::NUM,deg ar hugain,trenta
957,vierzig::NUM,deugain,quaranta
958,fünfzig::NUM,hanner cant,cinquanta
959,sechzig::NUM,chwe deg,sessanta
960,siebzig::NUM,saith deg,settanta
961,siebzig::NUM,deg a thrigain,settanta
962,achtzig::NUM,wyth deg,ottanta
963,achtzig::NUM,pedar ugain,ottanta
964,neunzig::NUM,naw deg,novanta
965,neunzig::NUM,deg a phedwar ugain,novanta
966,hundert::NUM,cant,cento
967,tausend::NUM,mil,mille
968,und::CNJ,a,e
969,oder::CNJ,neu,o
970,stehen::V,sefyll,stare in piedi
971,sitzen::V,eistedd,sedere
972,sitzen::V,eistedd,stare seduto
973,liegen::V,gorwedd,giacere
974,hängen::V,hongian,pèndere
975,hängen::V,hongian,èssere appeso
976,werden::V,dod yn,farsi
977,werden::V,dod yn,diventare
978,werden::V,mynd yn,farsi
979,werden::V,mynd yn,diventare
980,passieren::V,digwydd,succèdere
981,beginnen::V,cychwyn,cominciare
982,enden::V,gorffen,finire
983,enden::V,gorffen,terminare
984,wechseln::V,newid,variare
985,wechseln::V,newid,cambiare
986,aufgehen[Sonne]::V,codi,sòrgere
987,aufgehen[Sonne]::V,codi,spuntare
988,untergehen[Sonne]::V,machlud,tramontare
989,scheinen[Sonne]::V,tywynnu,splèndere
990,donnern::V,taranu,tonare
991,wehen::V,chwythu,soffiare
992,strömen::V,ffrydio,fluire
993,fließen::V,llifo,fluire
994,fließen::V,llifo,scorrere
995,sich drehen::V,troi,girarsi
996,sich drehen::V,cylchdroi,girarsi
997,schwanken::V,siglo,oscillare
998,schwanken::V,siglo,barcollare
999,schwingen::V,siglo,vibrare
1000,schwingen::V,siglo,oscillare
1001,fallen::V,cwympo,cadere
1002,brennen::V,llosgi,àrdere
1003,brennen::V,llosgi,bruciare
1004,rauchen::V,mygu,fumare
1005,regnen::V,glawio,piòvere
1006,gefrieren::V,rhewi,gelarsi
1007,gefrieren::V,rhewi,congelarsi
1008,tauen::V,toddi,sciògliersi
1009,tauen::V,meirioli,sciògliersi
1010,schmelzen::V,toddi,fòndere
1011,schmelzen::V,toddi,sciògliersi
1012,trocknen::V,sychu,asciugarsi
1013,sieden::V,berwi,bollire
1014,faulen::V,pydru,marcire
1015,faulen::V,braenu,marcire
1016,verfaulen::V,pydru,imputridire
1017,verfaulen::V,dadfeilio,imputridire
1018,reißen::V,clecian,strapparsi
1019,reißen::V,torri'n glats,strapparsi
1020,versinken::V,suddo,affondare
1021,vergehen::V,myned heibio,passare
1022,vergehen::V,pasio,passare
1023,erscheinen::V,ymddangos,apparire
1024,erscheinen::V,ymddangos,comparire
1025,verschwinden::V,diflannu,sparire
1026,verschwinden::V,diflannu,scomparire
1027,sinken::V,syrthio,calare
1028,sinken::V,syrthio,scendere
1029,abnehmen::V,lleihau,diminuire
1030,zunehmen::V,cynyddu,aumentare
1031,steigen::V,codi,salire
1032,steigen::V,codi,montare
1033,wachsen::V,tyfu,crescere
1034,glänzen::V,disgleirio,splèndere
1035,funkeln::V,pefrio,brillare
1036,funkeln::V,pefrio,scintillare
1037,lärmen::V,cadw sŵn,strepitare
1038,lärmen::V,cadw sŵn,fare chiasso
1039,lärmen::V,gwneud twrw,strepitare
1040,lärmen::V,gwneud twrw,fare chiasso
1041,läuten::V,canu,suonare
1042,klingeln::V,canu,suonare
1043,klingeln::V,seinio,suonare
1044,klirren::V,tincian,tintinnare
1045,brausen::V,rhuo,rombare
1046,brausen::V,rhuo,rumoreggiare
1047,rauschen::V,siffrwd,frusciare
1048,rauschen::V,chwithrwd,frusciare
1049,klingen::V,seinio,suonare
1050,bellen::V,cyfarth,latrare
1051,bellen::V,cyfarth,abbaiare
1052,heulen::V,udo,urlare
1053,heulen::V,udo,ululare
1054,heulen::V,oernadu,urlare
1055,heulen::V,oernadu,ululare
1056,blasen::V,chwythu,soffiare
1057,pfeifen::V,chwibanu,fischiare
1058,schreien::V,gweiddi,gridare
1059,schreien::V,bloeddio,gridare
1060,stöhnen::V,griddfan,gèmere
1061,zittern::V,crynu,tremare
1062,leben::V,byw,vìvere
1063,geboren werden::V,cael eich geni,nàscere
1064,atmen::V,anadlu,respirare
1065,trinken::V,yfed,bere
1066,essen::V,bwyta,mangiare
1067,schlucken::V,llyncu,inghiottire
1068,müde werden::V,blino,stancarsi
1069,einschlafen::V,mynd i gysgu,addormentarsi
1070,einschlafen::V,syrthio i gysgu,addormentarsi
1071,schlafen::V,huno,dormire
1072,schlafen::V,cysgu,dormire
1073,aufwachen::V,dihuno,svegliarsi
1074,aufstehen::V,codi,levarsi
1075,sich erholen::V,ymlacio,riposarsi
1076,sich erholen::V,dadflino,riposarsi
1077,krank werden::V,mynd yn sâl,ammalarsi
1078,krank werden::V,mynd yn wael,ammalarsi
1079,krank sein::V,gwaelu,èssere malato
1080,schmerzen::V,brifo,dolere
1081,husten::V,pesychu,tossire
1082,genesen::V,gwella,guarire
1083,genesen::V,cael yn ôl,guarire
1084,sterben::V,marw,morire
1085,umkommen::V,trengi,perire
1086,sich bewegen::V,symud,agitarsi
1087,sich rühren::V,syflyd,muòversi
1088,sich erheben::V,codi,alzarsi
1089,sich setzen::V,eistedd,sedersi
1090,hinfallen::V,cwympo,cadere
1091,laufen::V,cerdded,camminare
1092,laufen::V,cerdded,andare a piedi
1093,schreiten::V,camu,andare
1094,schreiten::V,camu,procedere
1095,spazierengehen::V,mynd am dro,passeggiare
1096,spazierengehen::V,mynd am dro,andare a passeggio
1097,eilen::V,rhuthro,andare in fretta
1098,sich beeilen::V,brysio,affrettarsi
1099,sausen::V,rhuthro,volare
1100,sausen::V,rhuthro,correre
1101,rennen::V,rhedeg,correre
1102,springen::V,llamu,saltare
1103,springen::V,neidio,saltare
1104,klettern::V,dringo,arrampicarsi
1105,schaukeln::V,siglo,fare l'altalena
1106,kriechen::V,cropian,strisciare
1107,schwimmen::V,nofio,nuotare
1108,tauchen::V,plymio,tuffarsi
1109,tauchen::V,plymio,immèrgersi
1110,tauchen::V,ymsuddo,tuffarsi
1111,tauchen::V,ymsuddo,immèrgersi
1112,rudern::V,rhwyfo,remare
1113,fahren::V,gyrru,andare
1114,fahren::V,gyrru,viaggiare
1115,fahren::V,dreifio,andare
1116,fahren::V,dreifio,viaggiare
1117,fliegen::V,hedfan,volare
1118,gehen::V,mynd,andare
1119,weggehen::V,mynd,andàrsene
1120,weggehen::V,mynd,andare via
1121,weggehen::V,ymadael,andàrsene
1122,weggehen::V,ymadael,andare via
1123,abfahren::V,ymadael,partire
1124,anhalten::V,stopio,fermarsi
1125,hineingehen::V,mynd i mewn,entrare
1126,eintreten::V,mynd i,entrare
1127,kommen::V,dod,venire
1128,ankommen::V,cyrraedd,arrivare
1129,zurückkommen::V,dychwelyd,ritornare
1130,bleiben::V,aros,restare
1131,bleiben::V,aros,rimanere
1132,bleiben::V,sefyll,restare
1133,bleiben::V,sefyll,rimanere
1134,warten::V,aros,aspettare
1135,warten::V,disgwyl,aspettare
1136,erwarten::V,disgwyl,attèndere
1137,suchen::V,chwilio am,cercare
1138,finden::V,darganfod,trovare
1139,versuchen::V,profi,tentare
1140,versuchen::V,ceisio,tentare
1141,vorbereiten::V,paratoi,preparare
1142,lieben::V,caru,amare
1143,mögen::V,hoffi,piacere a
1144,mögen::V,hoffi,volere bene a
1145,lachen::V,chwerthin,rìdere
1146,rühren::V,cynhyrfu,commuòvere
1147,weinen::V,wylo,piàngere
1148,weinen::V,llefain,piàngere
1149,schimpfen::V,grwgnach,imprecare
1150,sich ärgern::V,gofidio,stizzirsi
1151,sich ärgern::V,gofidio,arrabbiarsi
1152,sich fürchten::V,ofni,avere paura
1153,fürchten::V,arswydo,temere
1154,fliehen::V,ffoi,fuggire
1155,flüchten::V,dianc,sfuggire
1156,sehen::V,gweld,vedere
1157,anschauen::V,syllu,guardare
1158,anschauen::V,edrych,guardare
1159,ansehen::V,gwylio,guardare
1160,hören::V,clywed,udire
1161,hören::V,clywed,sentire
1162,zuhören::V,gwrando,ascoltare
1163,probieren::V,profi,degustare
1164,probieren::V,profi,assaggiare
1165,riechen::V,arogli,sentire
1166,fühlen::V,teimlo,sentire
1167,fühlen::V,clywed,sentire
1168,scheinen::V,ymddangos,parere
1169,scheinen::V,ymddangos,sembrare
1170,zu sehen sein::V,dod i'r golwg,vedersi
1171,vernehmen::V,clywed sôn am,sentire
1172,vernehmen::V,clywed sôn am,percepire
1173,frieren::V,bod yn oer,aver freddo
1174,tun::V,gwneud,fare
1175,können::V,gallu,sapere
1176,wollen::V,bod mewn angen,volere
1177,anfangen::V,dechrau,iniziare
1178,anfangen::V,dechrau,cominciare
1179,beenden::V,darfod,finire
1180,beenden::V,darfod,terminare
1181,beenden::V,gorffen,finire
1182,beenden::V,gorffen,terminare
1183,aufhören::V,peidio,finire
1184,aufhören::V,peidio,cessare
1185,gelingen::V,llwyddo,riuscire
1186,geraten::V,diweddu,stare
1187,öffnen::V,agor,aprire
1188,schließen::V,cau,chiùdere
1189,stellen::V,gosod,porre
1190,stellen::V,gosod,mettere
1191,setzen::V,gosod,porre
1192,setzen::V,gosod,mettere
1193,legen::V,gosod,posare
1194,legen::V,gosod,mettere
1195,berühren::V,cyffwrdd,toccare
1196,verbinden::V,cysylltu,unire
1197,verbinden::V,cysylltu,congiùngere
1198,bedecken::V,gorchuddio,coprire
1199,bedecken::V,gorchuddio,ricoprire
1200,aufhängen::V,crogi,attaccare
1201,aufhängen::V,hongian,attaccare
1202,anzünden::V,cynnau,accèndere
1203,anzünden::V,cynnau,incendiare
1204,aufheben::V,codi,raccògliere
1205,zurücklassen::V,gadael,lasciare
1206,zurücklassen::V,gadael,lasciare indietro
1207,verlieren::V,colli,pèrdere
1208,fallen lassen::V,gollwng,lasciare cadere
1209,machen::V,gwneud,fare
1210,herstellen::V,cynhyrchu,produrre
1211,herstellen::V,cynhyrchu,fabbricare
1212,bauen::V,adeiladu,costruire
1213,reparieren::V,trwsio,riparare
1214,reparieren::V,atgyweirio,riparare
1215,verbessern::V,diwygio,migliorare
1216,ändern::V,altro,mutare
1217,ändern::V,altro,cambiare
1218,graben::V,palu,scavare
1219,graben::V,cloddio,scavare
1220,beugen::V,plygu,chinare
1221,beugen::V,plygu,flettere
1222,biegen::V,plygu,tòrcere
1223,drehen::V,troelli,girare
1224,wenden::V,troi,girare
1225,wenden::V,troi,voltare
1226,umdrehen::V,troi,rivoltare
1227,heben::V,codi,levare
1228,hochheben::V,dyrchafu,levare
1229,hochheben::V,dyrchafu,sollevare
1230,ergreifen::V,gafael,afferrare
1231,halten::V,dal,tenere
1232,drücken::V,pwyso,premere
1233,drücken::V,gwasgu,premere
1234,schieben::V,gwthio,spìngere
1235,kratzen::V,crafu,grattare
1236,kratzen::V,crafu,graffiare
1237,lecken::V,llyfu,leccare
1238,beißen::V,cnoi,mòrdere
1239,beißen::V,brathu,mòrdere
1240,abreißen::V,tynnu ymaith,staccarsi
1241,abreißen::V,tynnu ymaith,strapparsi
1242,abschneiden::V,torri,tagliare
1243,binden::V,clymu,legare
1244,binden::V,clymu,bendare
1245,stecken::V,plannu,ficcare
1246,brechen::V,torri,rompere
1247,klopfen::V,taro,bàttere
1248,hauen::V,taro,picchiare
1249,kleben::V,gludio,incollare
1250,reiben::V,rhwbio,fregare
1251,streichen::V,taenu,spalmare
1252,schleifen::V,hogi,arrotare
1253,schneiden::V,torri,tagliare
1254,rütteln::V,ysgytio,scuòtere
1255,schütteln::V,siglo,agitare
1256,schütteln::V,siglo,scuòtere
1257,schütteln::V,ysgwyd,agitare
1258,schütteln::V,ysgwyd,scuòtere
1259,schwenken::V,siglo,agitare
1260,schwenken::V,siglo,sventolare
1261,schütten::V,tywallt,versare
1262,füllen::V,llenwi,riempire
1263,einwickeln::V,lapio,involtare
1264,tragen::V,cludo,portare
1265,schleppen::V,llusgo,trainare
1266,schleppen::V,llusgo,trascinare
1267,ziehen::V,tynnu,tirare
1268,aufbewahren::V,cadw,custodire
1269,aufbewahren::V,cadw,conservare
1270,werfen::V,taflu,gettare
1271,werfen::V,taflu,lanciare
1272,fangen::V,dal,prèndere
1273,fangen::V,dal,acchiappare
1274,packen::V,cipio,pigliare
1275,packen::V,cipio,afferrare
1276,packen::V,crafangu,pigliare
1277,packen::V,crafangu,afferrare
1278,verstecken::V,celu,nascondere
1279,verstecken::V,cuddio,nascondere
1280,teilen::V,rhannu,divìdere
1281,schicken::V,anfon,inviare
1282,bringen::V,dod â,portare
1283,bringen::V,dod â,apportare
1284,hinzufügen::V,chwanegu,aggiùngere
1285,bekommen::V,cael,ricevere
1286,erhalten::V,derbyn,ricevere
1287,nehmen::V,cymryd,prèndere
1288,wählen::V,dewis,elèggere
1289,wählen::V,dewis,scegliere
1290,auswählen::V,dethol,scegliere
1291,bewahren::V,cadw,conservare
1292,behindern::V,atal,impedire
1293,behindern::V,rhwystro,impedire
1294,verderben::V,difetha,guastare
1295,beschädigen::V,niweidio,danneggiare
1296,zerbrechen::V,torri,rompere
1297,zerbrechen::V,torri,spezzare
1298,zerreißen::V,rhwygo,stracciare
1299,zerstören::V,dinistrio,distrùggere
1300,verbrennen::V,llosgi,bruciare
1301,geben::V,rhoi,dare
1302,reichen::V,estyn,pòrgere
1303,schenken::V,rhoddi,regalare
1304,versprechen::V,addo,promettere
1305,wünschen::V,dymuno,augurare
1306,loben::V,canmol,lodare
1307,küssen::V,cusanu,baciare
1308,wiegen::V,siglo,cullare
1309,wiegen::V,siglo,dondolare
1310,zudecken::V,gorchuddio,coprire
1311,wecken::V,deffro,svegliare
1312,zeigen::V,dangos,indicare
1313,führen::V,arwain,guidare
1314,führen::V,arwain,condurre
1315,lehren::V,dysgu,insegnare
1316,unterrichten::V,hyfforddi,istruire
1317,unterrichten::V,hyfforddi,insegnare
1318,aufziehen::V,dod i fyny,allevare
1319,leiten::V,arwain,avviare
1320,leiten::V,arwain,dirìgere
1321,antreiben::V,annog,incitare
1322,lassen::V,gadael,fare
1323,einladen::V,gwahodd,invitare
1324,vereinigen::V,uno,unire
1325,vereinigen::V,cyfuno,unire
1326,besuchen::V,ymweld â,visitare
1327,besuchen::V,ymweld â,far vìsita a
1328,treffen::V,cwrdd,incontrare
1329,treffen::V,cyfarfod,incontrare
1330,sich versammeln::V,casglu,rinunirsi
1331,sich versammeln::V,cynnull,rinunirsi
1332,spielen::V,chwarae,giocare
1333,singen::V,canu,cantare
1334,tanzen::V,dawnsio,danzare
1335,sich trennen::V,ymwahanu,separarsi
1336,verlassen::V,gadael,lasciare
1337,verlassen::V,gadael,abbandonare
1338,retten::V,achub,salvare
1339,bewachen::V,gwarchod,custodire
1340,schützen::V,noddi,protèggere
1341,verteidigen::V,amddiffyn,difèndere
1342,sich schlagen::V,ffraeo,bàttersi
1343,sich schlagen::V,terfysgu,bàttersi
1344,schießen::V,saethu,sparare
1345,siegen::V,ennill,vìncere
1346,ärgern::V,cythruddo,stizzire
1347,schlagen::V,curo,bàttere
1348,treten::V,cicio,calciare
1349,stechen::V,pigo,pùngere
1350,stoßen::V,gwthio,urtare
1351,stoßen::V,gwthio,spìngere
1352,stehlen::V,dwyn,rubare
1353,stehlen::V,lladrata,rubare
1354,stören::V,aflonyddu,disturbare
1355,belästigen::V,trafferthu,molestare
1356,belästigen::V,trafferthu,importunare
1357,verbergen::V,cuddio,celare
1358,verbergen::V,cuddio,nascondere
1359,täuschen::V,twyllo,ingannare
1360,betrügen::V,hocedu,frodare
1361,betrügen::V,hocedu,truffare
1362,töten::V,lladd,uccìdere
1363,wohnen::V,byw,abitare
1364,arbeiten::V,gweithio,lavorare
1365,sammeln::V,casglu,raccògliere
1366,sammeln::V,casglu,collezionare
1367,pflücken::V,casglu,cògliere
1368,jagen::V,hela,cacciare
1369,fischen::V,pysgota,pescare
1370,fassen::V,dal,catturare
1371,fassen::V,dal,acchiappare
1372,hüten::V,bugeilio,pascolare
1373,treiben::V,gyrru,spìngere
1374,anbinden::V,clymu,legare
1375,anbinden::V,clymu,attaccare
1376,füttern::V,porthi,dar da mangiare a
1377,melken::V,godro,mùngere
1378,hacken::V,torri,tritare
1379,hacken::V,torri,spaccare
1380,gießen::V,dyfrhau,annaffiare
1381,reifen::V,aeddfedu,maturare
1382,zubereiten::V,coginio,preparare
1383,kochen::V,berwi,cuòcere
1384,backen::V,pobi,cuòcere
1385,backen::V,pobi,cuòcere al forno
1386,backen::V,crasu,cuòcere
1387,backen::V,crasu,cuòcere al forno
1388,braten::V,ffrio,frìggere
1389,braten::V,ffrio,arrostire
1390,umrühren::V,cyffroi,mescolare
1391,stricken::V,gwau,llavorare a maglia
1392,nähen::V,gwnïo,cucire
1393,färben::V,lliwio,tìngere
1394,reinigen::V,glanhau,pulire
1395,reinigen::V,glanhau,nettare
1396,waschen::V,golchi,lavare
1397,abwischen::V,sychu,asciugare
1398,spülen::V,streulio,lavare
1399,spülen::V,streulio,sciacquare
1400,fegen::V,ysgubo,spazzare
1401,kehren::V,ysgubo,spazzare
1402,baden::V,cael bath,bagnarsi
1403,baden::V,cael bath,fare il bagno
1404,sich waschen::V,ymolchi,lavarsi
1405,ausziehen::V,tynnu,tògliersi
1406,anziehen::V,gwisgo,mettersi
1407,anziehen::V,gwisgo,indossare
1408,sich anziehen::V,ymwisgo,vestirsi
1409,kämmen::V,cribo,pettinare
1410,schmücken::V,harddu,ornare
1411,schmücken::V,harddu,decorare
1412,schmücken::V,addurno,ornare
1413,schmücken::V,addurno,decorare
1414,sagen::V,dweud,dire
1415,sprechen::V,llefaru,parlare
1416,reden::V,siarad,parlare
1417,sich unterhalten::V,sgwrsio,conversare
1418,fragen::V,gofyn,chièdere
1419,fragen::V,gofyn,domandare
1420,bitten::V,gofyn am,pregare
1421,erzählen::V,dweud,narrare
1422,erzählen::V,dweud,raccontare
1423,mitteilen::V,cyfleu,comunicare
1424,nennen::V,enwi,nominare
1425,rufen::V,galw,chiamare
1426,prahlen::V,brolio,vantarsi
1427,prahlen::V,ymffrostio,vantarsi
1428,übersetzen::V,cyfieithu,tradurre
1429,denken::V,meddwl,pensare
1430,glauben::V,credu,credere
1431,glauben::V,coelio,credere
1432,bemerken::V,sylwi,notare
1433,bemerken::V,sylwi,osservare
1434,erkennen::V,adnabod,riconoscere
1435,begreifen::V,amgyffred,capire
1436,begreifen::V,amgyffred,comprèndere
1437,verstehen::V,deall,intèndere
1438,verstehen::V,deall,comprèndere
1439,lernen::V,dysgu,imparare
1440,lernen::V,dysgu,apprèndere
1441,wissen::V,gwybod,sapere
1442,sich erinnern an::V,cofio,ricordare
1443,sich erinnern an::V,cofio,ricordarsi di
1444,vergessen::V,anghofio,dimenticare
1445,messen::V,mesur,misurare
1446,zählen::V,cyfrif,contare
1447,rechnen::V,cyfrifo,contare
1448,rechnen::V,cyfrifo,calcolare
1449,lesen::V,darllen,lèggere
1450,malen::V,peintio,dipìngere
1451,zeichnen::V,tynnu,disegnare
1452,schreiben::V,ysgrifennu,scrìvere
1453,besitzen::V,meddu,possedere
1454,kaufen::V,prynu,comprare
1455,kaufen::V,prynu,acquistare
1456,verkaufen::V,gwerthu,vendere
1457,bezahlen::V,talu am,pagare
1458,zahlen::V,talu,pagare
1459,beherrschen::V,rheoli,dominare
1460,beherrschen::V,llywodraethu,dominare
1461,ertragen::V,dioddef,sopportare
