,Concept_ID,de,is
197,Schale::N,Schale,hýði
198,Grube::N,Grube,gryfja
199,Falle::N,Falle,gildra
200,Schlinge::N,Schlinge,snara
201,Spur::N,Spur,spor
202,Asche::N,Asche,aska
203,Dreck::N,Dreck,óþverri
204,Eisen::N,Eisen,járn
205,Gold::N,Gold,gull
206,Silber::N,Silber,silfur
207,Kohle::N,Kohle,kol
208,Glas::N,Glas,gler
209,Lehm::N,Lehm,leir
210,Sand::N,Sand,sandur
211,Mensch::N,Mensch,maður
212,Mensch::N,Mensch,manneskja
213,Mann::N,Mann,maður
214,Mann::N,Mann,karlmaður
215,Frau::N,Frau,kona
216,Kind::N,Kind,barn
217,Kind::N,Kind,krakki
218,Junge::N,Junge,drengur
219,Mädchen::N,Mädchen,stelpa
220,Familie::N,Familie,fjölskylda
221,Großvater::N,Großvater,afi
222,Großmutter::N,Großmutter,amma
223,Eltern::N,Eltern,foreldrar
224,Vater::N,Vater,faðir
225,Mutter::N,Mutter,móðir
226,Sohn::N,Sohn,sonur
227,Tochter::N,Tochter,dóttir
228,Bruder::N,Bruder,bróðir
229,Schwester::N,Schwester,systir
230,Onkel::N,Onkel,föðurbróðir
231,Tante::N,Tante,frænka
232,Tante::N,Tante,móðursystir
233,Ehemann::N,Ehemann,eiginmaður
234,Ehefrau::N,Ehefrau,eiginkona
235,Freude::N,Freude,gleði
236,Gelächter::N,Gelächter,hlátur
237,Glück::N,Glück,gæfa
238,Kummer::N,Kummer,sorg
239,Wunsch::N,Wunsch,ósk
240,Lust::N,Lust,fýsn
241,Lust::N,Lust,löngun
242,Geist::N,Geist,andi
243,Gedanke::N,Gedanke,hugsun
244,Gedächtnis::N,Gedächtnis,minni
245,Verstand::N,Verstand,vit
246,Sinn::N,Sinn,merking
247,Grund::N,Grund,ástæða
248,Wahrheit::N,Wahrheit,sannleikur
249,Gespräch::N,Gespräch,samtal
250,Märchen::N,Märchen,ævintýri
251,Erzählung::N,Erzählung,saga
252,Nachricht::N,Nachricht,frétt
253,Neuigkeit::N,Neuigkeit,frétt
254,Name::N,Name,nafn
255,Rätsel::N,Rätsel,gáta
256,Rede::N,Rede,ræða
257,Sprache::N,Sprache,mál
258,Sprache::N,Sprache,tungumál
259,Stimme::N,Stimme,rödd
260,Wort::N,Wort,orð
261,Zeichen::N,Zeichen,tákn
262,Zeichen::N,Zeichen,merki
263,Ruf::N,Ruf,kall
264,Lärm::N,Lärm,hávaði
265,Laut::N,Laut,hljóð
266,Ton::N,Ton,tónn
267,Lied::N,Lied,ljóð
268,Lied::N,Lied,söngur
269,Ruhe::N,Ruhe,ró
270,Ruhe::N,Ruhe,kyrrð
271,Leute::N,Leute,fólk
272,Volk::N,Volk,þjóð
273,Arbeit::N,Arbeit,vinna
274,Gast::N,Gast,gestur
275,Geschenk::N,Geschenk,gjöf
276,Spiel::N,Spiel,leikur
277,Gesellschaft::N,Gesellschaft,selskapur
278,Hilfe::N,Hilfe,hjálp
279,Freund::N,Freund,vinur
280,Kamerad::N,Kamerad,félagi
281,Angelegenheit::N,Angelegenheit,mál
282,Angelegenheit::N,Angelegenheit,málefni
283,Anzahl::N,Anzahl,tala
284,Anzahl::N,Anzahl,fjöldi
285,Art::N,Art,tegund
286,Stück::N,Stück,biti
287,Stück::N,Stück,stykki
288,Teil::N,Teil,hluti
289,Teil::N,Teil,partur
290,Hälfte::N,Hälfte,helmingur
291,Kreis::N,Kreis,hringur
292,Kreuz::N,Kreuz,kross
293,Kreuz::N,Kreuz,krossmark
294,Linie::N,Linie,lína
295,Strich::N,Strich,strik
296,Abstand::N,Abstand,millibil
297,Entfernung::N,Entfernung,fjarlægð
298,Gegend::N,Gegend,hérað
299,Platz::N,Platz,pláss
300,Ort::N,Ort,staður
301,Seite::N,Seite,hlið
302,Mitte::N,Mitte,miðja
303,Gegenstand::N,Gegenstand,hlutur
304,Sache::N,Sache,mál
305,Rand::N,Rand,brún
306,Kante::N,Kante,rönd
307,Ecke::N,Ecke,horn
308,Spitze::N,Spitze,oddur
309,Ende::N,Ende,endi
310,Loch::N,Loch,gat
311,Loch::N,Loch,hola
312,Winkel::N,Winkel,skot
313,Winkel::N,Winkel,krókur
314,Muster::N,Muster,munstur
315,Größe::N,Größe,stærð
316,Länge::N,Länge,lengd
317,Höhe::N,Höhe,hæð
318,Gewicht::N,Gewicht,vigt
319,Gewicht::N,Gewicht,þyngd
320,Menge::N,Menge,magn
321,Haufen::N,Haufen,hrúga
322,Haufen::N,Haufen,haugur
323,Reihe::N,Reihe,röð
324,Boot::N,Boot,bátur
325,Ruder::N,Ruder,ár
326,Schlitten::N,Schlitten,sleði
327,Ski::N,Ski,skíði
328,Lagerfeuer::N,Lagerfeuer,varðeldur
329,Last::N,Last,byrði
330,Last::N,Last,farmur
331,Gang::N,Gang,ganga
332,Schritt::N,Schritt,skref
333,Norden::N,Norden,norður
334,Süden::N,Süden,suður
335,Westen::N,Westen,vestur
336,Osten::N,Osten,austur
337,Holz::N,Holz,viður
338,Brett::N,Brett,fjöl
339,Platte::N,Platte,flötur
340,Stütze::N,Stütze,stoð
341,Stange::N,Stange,stöng
342,Stock::N,Stock,prik
343,Stock::N,Stock,stafur
344,Stab::N,Stab,prik
345,Stab::N,Stab,stafur
346,Rohr::N,Rohr,rör
347,Rohr::N,Rohr,pípa
348,Haus::N,Haus,hús
349,Heim::N,Heim,heimili
350,Ofen::N,Ofen,ofn
351,Fußboden::N,Fußboden,gólf
352,Tisch::N,Tisch,borð
353,Stuhl::N,Stuhl,stóll
354,Wiege::N,Wiege,vagga
355,Bett::N,Bett,rúm
356,Bett::N,Bett,hvíla
357,Regal::N,Regal,hilla
358,Kiste::N,Kiste,kassi
359,Fenster::N,Fenster,gluggi
360,Tür::N,Tür,dyr
361,Tür::N,Tür,hurð
362,Tor::N,Tor,hlið
363,Zaun::N,Zaun,girðing
364,Zaun::N,Zaun,limgarður
365,Dach::N,Dach,þak
366,Leiter::N,Leiter,stigi
367,Besen::N,Besen,sópur
368,Spaten::N,Spaten,spaði
369,Schaufel::N,Schaufel,skófla
370,Gabel::N,Gabel,gaffall
371,Löffel::N,Löffel,skeið
372,Messer::N,Messer,hnífur
373,Nagel::N,Nagel,nögl
374,Netz::N,Netz,net
375,Haken::N,Haken,krókur
376,Griff::N,Griff,tak
377,Schloss::N,Schloss,lás
378,Bild::N,Bild,mynd
379,Figur::N,Figur,stytta
380,Puppe::N,Puppe,brúða
381,Beutel::N,Beutel,poki
382,Beutel::N,Beutel,baggi
383,Bündel::N,Bündel,böggull
384,Tasche::N,Tasche,veski
385,Eimer::N,Eimer,fata
386,Deckel::N,Deckel,lok
387,Geschirr::N,Geschirr,leirtau
388,Sack::N,Sack,sekkur
389,Tasse::N,Tasse,bolli
390,Topf::N,Topf,pottur
391,Kessel::N,Kessel,ketill
392,Essen::N,Essen,matur
393,Nahrung::N,Nahrung,fæða
394,Speise::N,Speise,réttur
395,Speise::N,Speise,matarréttur
396,Fleisch::N,Fleisch,kjöt
397,Getreide::N,Getreide,korn
398,Brei::N,Brei,grautur
399,Brot::N,Brot,brauð
400,Scheibe::N,Scheibe,sneið
401,Fett::N,Fett,fita
402,Butter::N,Butter,smjör
403,Öl::N,Öl,olía
404,Salz::N,Salz,salt
405,Suppe::N,Suppe,súpa
406,Honig::N,Honig,hunang
407,Milch::N,Milch,mjólk
408,Tee::N,Tee,te
409,Leder::N,Leder,skinn
410,Wolle::N,Wolle,ull
411,Stoff::N,Stoff,dúkur
412,Nadel::N,Nadel,nál
413,Faden::N,Faden,þráður
414,Knopf::N,Knopf,tala
415,Knopf::N,Knopf,hnappur
416,Knoten::N,Knoten,hnútur
417,Farbe::N,Farbe,málning
418,Kleidung::N,Kleidung,búningur
419,Kleidung::N,Kleidung,klæðnaður
420,Hemd::N,Hemd,skyrta
421,Kragen::N,Kragen,kragi
422,Kragen::N,Kragen,flibbi
423,Ärmel::N,Ärmel,ermi
424,Hose::N,Hose,buxur
425,Gürtel::N,Gürtel,belti
426,Mütze::N,Mütze,húfa
427,Schuh::N,Schuh,skór
428,Stiefel::N,Stiefel,stígvél
429,Ring::N,Ring,hringur
430,Band::N,Band,band
431,Kamm::N,Kamm,greiða
432,Spiegel::N,Spiegel,spegill
433,Riemen::N,Riemen,ól
434,Riemen::N,Riemen,reim
435,Schnur::N,Schnur,snúra
436,Leine::N,Leine,band
437,Decke::N,Decke,teppi
438,Kissen::N,Kissen,koddi
439,Tuch::N,Tuch,klútur
440,Handtuch::N,Handtuch,þurrka
441,Handtuch::N,Handtuch,handklæði
442,Kraft::N,Kraft,afl
443,Kraft::N,Kraft,kraftur
444,Stärke::N,Stärke,styrkur
445,Gesundheit::N,Gesundheit,heilsa
446,Gesundheit::N,Gesundheit,heilbrigði
447,Krankheit::N,Krankheit,sjúkdómur
448,Schmerz::N,Schmerz,sársauki
449,Wunde::N,Wunde,sár
450,Fieber::N,Fieber,hitasótt
451,Arznei::N,Arznei,lyf
452,Brücke::N,Brücke,brú
453,Brunnen::N,Brunnen,brunnur
454,Weide::N,Weide,hagi
455,Pfad::N,Pfad,stígur
456,Weg::N,Weg,vegur
457,Straße::N,Straße,gata
458,Straße::N,Straße,stræti
459,Dorf::N,Dorf,þorp
460,Stadt::N,Stadt,borg
461,Brief::N,Brief,bréf
462,Buch::N,Buch,bók
463,Buchstabe::N,Buchstabe,bókstafur
464,Zeitung::N,Zeitung,dagblað
465,Leben::N,Leben,líf
466,Tod::N,Tod,dauði
467,Grab::N,Grab,gröf
468,Kirche::N,Kirche,kirkja
469,Sünde::N,Sünde,synd
470,Gott::N,Gott,guð
471,Arbeiter::N,Arbeiter,verkamaður
472,Chef::N,Chef,yfirmaður
473,Meister::N,Meister,meistari
474,Arzt::N,Arzt,læknir
475,Lehrer::N,Lehrer,kennari
476,Geld::N,Geld,peningar
477,Geschäft::N,Geschäft,viðskipti
478,Laden::N,Laden,búð
479,Laden::N,Laden,verslun
480,Preis::N,Preis,verð
481,Ware::N,Ware,vara
482,Nutzen::N,Nutzen,gagn
483,Reichtum::N,Reichtum,auður
484,Welt::N,Welt,veröld
485,Land::N,Land,land
486,Staat::N,Staat,ríki
487,König::N,König,konungur
488,Macht::N,Macht,vald
489,Grenze::N,Grenze,landamæri
490,Krieg::N,Krieg,stríð
491,Feind::N,Feind,fjandmaður
492,Gewalt::N,Gewalt,ofbeldi
493,Kampf::N,Kampf,bardagi
494,Bogen[Waffe]::N,Bogen,bogi
495,Pfeil::N,Pfeil,ör
496,Gewehr::N,Gewehr,byssa
497,Fehler::N,Fehler,villa
498,Lüge::N,Lüge,lygi
499,Schaden::N,Schaden,skemmd
500,Unglück::N,Unglück,óhamingja
501,Schuld::N,Schuld,sök
502,Alter::N,Alter,aldur
503,Schluss::N,Schluss,lok
504,Schluss::N,Schluss,endir
505,Zeit::N,Zeit,tími
506,Tag::N,Tag,dagur
507,Morgen::N,Morgen,morgunn
508,Mittag::N,Mittag,hádegi
509,Abend::N,Abend,kvöld
510,Nacht::N,Nacht,nótt
511,Woche::N,Woche,vika
512,Monat::N,Monat,mánuður
513,Jahr::N,Jahr,ár
514,Frühling::N,Frühling,vor
515,Sommer::N,Sommer,sumar
516,Herbst::N,Herbst,haust
517,Winter::N,Winter,vetur
518,Januar::N,Januar,janúar
519,Februar::N,Februar,február
520,März::N,März,mars
521,April::N,April,apríl
522,Mai::N,Mai,maí
523,Juni::N,Juni,júní
524,Juli::N,Juli,júlí
525,August::N,August,ágúst
526,September::N,September,september
527,Oktober::N,Oktober,október
528,November::N,November,nóvember
529,Dezember::N,Dezember,desember
530,Montag::N,Montag,mánudagur
531,Dienstag::N,Dienstag,þriðjudagur
532,Mittwoch::N,Mittwoch,miðvikudagur
533,Donnerstag::N,Donnerstag,fimmtudagur
534,Freitag::N,Freitag,föstudagur
535,Samstag::N,Samstag,laugardagur
536,Sonntag::N,Sonntag,sunnudagur
537,groß::A,groß,stór
538,klein::A,klein,lítill
539,lang::A,lang,langur
540,kurz::A,kurz,stuttur
541,breit::A,breit,breiður
542,schmal::A,schmal,mjór
543,dicht::A,dicht,þéttur
544,dick[Gegenstand]::A,dick,þykkur
545,dünn::A,dünn,þunnur
546,fein::A,fein,fíngerður
547,fest::A,fest,fastur
548,flach::A,flach,flatur
549,glatt::A,glatt,háll
550,glatt::A,glatt,sléttur
551,hart::A,hart,harður
552,weich::A,weich,mjúkur
553,rund::A,rund,kringlóttur
554,spitz::A,spitz,oddhvass
555,scharf::A,scharf,beittur
556,stumpf::A,stumpf,bitlaus
557,schwer::A,schwer,þungur
558,schön::A,schön,fagur
559,schön::A,schön,fallegur
560,heiß::A,heiß,heitur
561,warm::A,warm,hlýr
562,warm::A,warm,heitur
563,kalt::A,kalt,kaldur
564,kühl::A,kühl,svalur
565,frisch::A,frisch,frískur
566,feucht::A,feucht,rakur
567,feucht::A,feucht,þvalur
568,nass::A,nass,votur
569,nass::A,nass,blautur
570,trocken::A,trocken,þurr
571,voll::A,voll,fullur
572,leer::A,leer,tómur
573,offen::A,offen,opinn
574,geschlossen::A,geschlossen,lokaður
575,sauber::A,sauber,þrifinn
576,schmutzig::A,schmutzig,óhreinn
577,schmutzig::A,schmutzig,sóðalegur
578,roh::A,roh,hrár
579,reif::A,reif,þroskaður
580,lecker::A,lecker,ljúffengur
581,süß::A,süß,sætur
582,bitter::A,bitter,beiskur
583,sauer::A,sauer,súr
584,hell::A,hell,bjartur
585,dunkel::A,dunkel,dimmur
586,schwarz::A,schwarz,svartur
587,weiß::A,weiß,hvítur
588,rot::A,rot,rauður
589,gelb::A,gelb,gulur
590,blau::A,blau,blár
591,grün::A,grün,grænn
592,grau::A,grau,grár
593,bunt::A,bunt,marglitur
594,billig::A,billig,ódýr
595,teuer::A,teuer,dýr
596,wertvoll::A,wertvoll,verðmætur
597,blind::A,blind,blindur
598,taub::A,taub,heyrnarlaus
599,kräftig::A,kräftig,öflugur
600,stark::A,stark,sterkur
601,schwach::A,schwach,veill
602,fett::A,fett,feitur
603,schlank::A,schlank,grannur
604,schlank::A,schlank,spengilegur
605,hübsch::A,hübsch,snotur
606,hübsch::A,hübsch,laglegur
607,böse::A,böse,illur
608,böse::A,böse,vondur
609,dumm::A,dumm,heimskur
610,faul::A,faul,latur
611,fleißig::A,fleißig,iðinn
612,geizig::A,geizig,nískur
613,klug::A,klug,hygginn
614,geschickt::A,geschickt,fimur
615,geschickt::A,geschickt,laginn
616,lieb::A,lieb,kær
617,lieb::A,lieb,ljúfur
618,lustig::A,lustig,kátur
619,sanft::A,sanft,blíður
620,hungrig::A,hungrig,soltinn
621,hungrig::A,hungrig,hungraður
622,krank::A,krank,sjúkur
623,nackt::A,nackt,nakinn
624,traurig::A,traurig,dapur
625,traurig::A,traurig,hryggur
626,lebendig::A,lebendig,lifandi
627,gut::A,gut,góður
628,schlecht::A,schlecht,slæmur
629,schlecht::A,schlecht,lélegur
630,richtig::A,richtig,réttur
631,schlimm::A,schlimm,slæmur
632,wahr::A,wahr,sannur
633,alt::A,alt,gamall
634,neu::A,neu,nýr
635,ehemalig::A,ehemalig,fyrrverandi
636,alt[Lebewesen]::A,alt,gamall
637,jung::A,jung,ungur
638,arm::A,arm,vesall
639,arm::A,arm,fátækur
640,reich::A,reich,ríkur
641,reich::A,reich,auðugur
642,bekannt::A,bekannt,kunnugur
643,berühmt::A,berühmt,frægur
644,fremd::A,fremd,framandi
645,fremd::A,fremd,ókunnugur
646,verschieden::A,verschieden,ýmis
647,nah::A,nah,nálægur
648,fern::A,fern,fjarri
649,fern::A,fern,fjarlægur
650,linker::A,linker,vinstri
651,rechter::A,rechter,hægri
652,anderer::A,anderer,annar
653,erster::A,erster,fyrsti
654,zweiter::A,zweiter,annar
655,dritter::A,dritter,þriðji
656,letzter::A,letzter,síðasti
657,allein::ADV,allein,einn
658,allein::ADV,allein,aleinn
659,auf einmal::ADV,auf einmal,allt í einu
660,zusammen::ADV,zusammen,saman
661,lange::ADV,lange,lengi
662,plötzlich::ADV,plötzlich,skyndilega
663,sofort::ADV,sofort,strax
664,sofort::ADV,sofort,þegar í stað
665,später::ADV,später,seinna
666,jetzt::ADV,jetzt,nú
667,jetzt::ADV,jetzt,núna
668,heute::ADV,heute,í dag
669,morgen::ADV,morgen,á morgun
670,bald::ADV,bald,brátt
671,bald::ADV,bald,bráðum
672,dann::ADV,dann,svo
673,dann::ADV,dann,síðan
674,gestern::ADV,gestern,í gær
675,einst::ADV,einst,forðum
676,damals::ADV,damals,þá
677,damals::ADV,damals,á þeim tímum
678,danach::ADV,danach,á eftir því
679,vorher::ADV,vorher,áður
680,zuerst::ADV,zuerst,fyrst
681,einmal::ADV,einmal,einu sinni
682,manchmal::ADV,manchmal,stundum
683,oft::ADV,oft,oft
684,immer::ADV,immer,alltaf
685,immer::ADV,immer,sífellt
686,niemals::ADV,niemals,aldrei
687,hier::ADV,hier,hér
688,hierhin::ADV,hierhin,hingað
689,von hier::ADV,von hier,héðan
690,dort::ADV,dort,þar
691,dort::ADV,dort,þarna
692,dorthin::ADV,dorthin,þangað
693,geradeaus::ADV,geradeaus,beint áfram
694,vorwärts::ADV,vorwärts,áfram
695,rückwärts::ADV,rückwärts,aftur á bak
696,zurück::ADV,zurück,aftur
697,zurück::ADV,zurück,til baka
698,unten::ADV,unten,niðri
699,unten::ADV,unten,fyrir neðan
700,hinab::ADV,hinab,niður
701,hinab::ADV,hinab,niður eftir
702,oben::ADV,oben,uppi
703,hinauf::ADV,hinauf,upp
704,hinauf::ADV,hinauf,upp eftir
705,überall::ADV,überall,alls staðar
706,nicht::ADV,nicht,ekki
707,ein wenig::ADV,ein wenig,dálítið
708,kaum::ADV,kaum,varla
709,kaum::ADV,kaum,tæplega
710,sehr::ADV,sehr,mjög
711,so::ADV,so,svo
712,so::ADV,so,þannig
713,noch::ADV,noch,enn
714,noch::ADV,noch,ennþá
715,nur::ADV,nur,bara
716,nur::ADV,nur,aðeins
717,schon::ADV,schon,nú þegar
718,wieder::ADV,wieder,aftur
719,wieder::ADV,wieder,að nýju
720,vergebens::ADV,vergebens,árangurslaust
721,vor::PRP,vor,fyrir
722,hinter::PRP,hinter,bak við
723,hinter::PRP,hinter,aftur fyrir
724,unter::PRP,unter,undir
725,durch::PRP,durch,gegnum
726,neben::PRP,neben,hjá
727,neben::PRP,neben,við hliðina á
728,zwischen::PRP,zwischen,milli
729,zwischen::PRP,zwischen,á milli
730,wegen::PRP,wegen,vegna
731,dies::PRN,dies,þetta
732,das::PRN,das,það
733,alles::PRN,alles,allt
734,ich::PRN,ich,ég
735,du::PRN,du,þú
736,er::PRN,er,hann
737,wir::PRN,wir,við
738,ihr::PRN,ihr,þið
739,sie::PRN,sie,þær
740,sie::PRN,sie,þeir
741,was::FPRN,was,hvað
742,wer::FPRN,wer,hver
743,wo::FADV,wo,hvar
744,wohin::FADV,wohin,hvert
745,wie::FADV,wie,hvernig
746,warum::FADV,warum,hvers vegna
747,wieviel::FNUM,wieviel,hve mikill
748,eins::NUM,eins,einn
749,zwei::NUM,zwei,tveir
750,drei::NUM,drei,þrír
751,vier::NUM,vier,fjórir
752,fünf::NUM,fünf,fimm
753,sechs::NUM,sechs,sex
754,sieben::NUM,sieben,sjö
755,acht::NUM,acht,átta
756,neun::NUM,neun,níu
757,zehn::NUM,zehn,tíu
758,elf::NUM,elf,ellefu
759,zwölf::NUM,zwölf,tólf
760,zwanzig::NUM,zwanzig,tuttugu
761,dreißig::NUM,dreißig,þrjátíu
762,vierzig::NUM,vierzig,fjörutíu
763,fünfzig::NUM,fünfzig,fimmtíu
764,sechzig::NUM,sechzig,sextíu
765,siebzig::NUM,siebzig,sjötíu
766,achtzig::NUM,achtzig,áttatíu
767,neunzig::NUM,neunzig,níutíu
768,hundert::NUM,hundert,hundrað
769,tausend::NUM,tausend,þúsund
770,und::CNJ,und,og
771,oder::CNJ,oder,eða
772,stehen::V,stehen,standa
773,sitzen::V,sitzen,sitja
774,liegen::V,liegen,liggja
775,hängen::V,hängen,hanga
776,werden::V,werden,verða
777,passieren::V,passieren,gerast
778,beginnen::V,beginnen,byrja
779,enden::V,enden,enda
780,enden::V,enden,lykta
781,wechseln::V,wechseln,skipta
782,aufgehen[Sonne]::V,aufgehen,koma upp
783,untergehen[Sonne]::V,untergehen,ganga til viðar
784,scheinen[Sonne]::V,scheinen,skína
785,donnern::V,donnern,þruma
786,wehen::V,wehen,blása
787,strömen::V,strömen,streyma
788,fließen::V,fließen,fljóta
789,sich drehen::V,sich drehen,snúast
790,schwanken::V,schwanken,riða
791,schwanken::V,schwanken,rugga
792,schwingen::V,schwingen,sveiflast
793,fallen::V,fallen,falla
794,brennen::V,brennen,brenna
795,rauchen::V,rauchen,reykja
796,regnen::V,regnen,rigna
797,gefrieren::V,gefrieren,frjósa
