,Concept_ID,ru,ps
809,fünfzig::NUM,пятьдесят,پنځوس
810,sechzig::NUM,шестьдесят,شپېته
811,siebzig::NUM,семьдесят,اویا
812,achtzig::NUM,восемьдесят,اتیا
813,neunzig::NUM,девяносто,نوي
814,hundert::NUM,сто,سل
815,tausend::NUM,тысяча,زر
816,und::CNJ,и,او
817,oder::CNJ,или,ېا
818,oder::CNJ,либо,ېا
819,stehen::V,стоять,درېدل
820,sitzen::V,сидеть,کښېنستل
821,liegen::V,лежать,ملاستل
822,hängen::V,висеть,ځړېدل
823,werden::V,стать,کېدل
824,passieren::V,случиться,پېښېدل
825,beginnen::V,начаться,شروع کېدل
826,enden::V,кончиться,خلاصدل
827,enden::V,кончиться,تمامېدل
828,wechseln::V,меняться,تغییر موندل
829,aufgehen[Sonne]::V,взойти,ختل
830,untergehen[Sonne]::V,зайти,لوېدل
831,untergehen[Sonne]::V,зайти,پرېوتل
832,scheinen[Sonne]::V,светить,رڼا کول
833,donnern::V,греметь,تنېدل
834,donnern::V,греметь,غړمبېدل
835,wehen::V,дуть,چلېدل
836,strömen::V,литься,بهېدل
837,fließen::V,течь,بهېدل
838,fließen::V,течь,تویېدل
839,sich drehen::V,вращаться,ګرځېدل
840,sich drehen::V,вращаться,چورلېدل
841,schwanken::V,колебаться,زنګېدل
842,schwingen::V,качаться,زنګېدل
843,fallen::V,падать,ولېدل
844,brennen::V,гореть,سوځېدل
845,rauchen::V,дымить,لوګی کول
846,regnen::V,дождить,باران اورېدل
847,gefrieren::V,замерзнуть,کنګل نيول
848,tauen::V,таять,وېلې کېدل
849,schmelzen::V,плавиться,وېلې کېدل
850,trocknen::V,сохнуть,وچېدل
851,sieden::V,кипеть,اېشېدل
852,faulen::V,гнить,خرابېدل
853,verfaulen::V,сгнить,ورستېدل
854,reißen::V,рваться,شلېدل
855,versinken::V,тонуть,ډوېېدل
856,vergehen::V,проходить,تېرېدل
857,erscheinen::V,появиться,ښکارېدل
858,verschwinden::V,исчезнуть,ورکېدل
859,sinken::V,спадать,ښکته کېدل
860,abnehmen::V,уменьшиться,کمېدل
861,zunehmen::V,увеличиваться,زیاتېدل
862,steigen::V,подниматься,جګېدل
863,steigen::V,подниматься,پورته کېدل
864,wachsen::V,расти,وده کول
865,glänzen::V,блестеть,ځلېدل
866,funkeln::V,сверкать,پړکېدل
867,lärmen::V,шуметь,غال و غول کول
868,läuten::V,звонить,زنګ وهل
869,klingeln::V,звонить,زنګ وهل
870,klirren::V,звякать,کړنګېدل
871,brausen::V,бушевать,تلاطم کول
872,rauschen::V,шелестеть,شڼهار کول
873,klingen::V,звучать,آواز کول
874,bellen::V,лаять,غپېدل
875,heulen::V,выть,انګلل
876,blasen::V,дунуть,پو کول
877,pfeifen::V,свистеть,شپېلک وهل
878,schreien::V,кричать,ناره کول
879,stöhnen::V,стонать,زګېروی کول
880,zittern::V,дрожать,لړزېدل
881,leben::V,жить,ژوند کول
882,geboren werden::V,родиться,زېږېدل
883,atmen::V,дышать,ساه کښل
884,atmen::V,дышать,تنفس کول
885,trinken::V,пить,څښل
886,essen::V,есть,خوړل
887,essen::V,кушать,خوړل
888,schlucken::V,глотать,غړپول
889,müde werden::V,устать,ستړی کېدل
890,einschlafen::V,заснуть,ویده کېدل
891,schlafen::V,спать,خوب کول
892,aufwachen::V,проснуться,ویښېدل
893,aufstehen::V,встать,پاڅېدل
894,sich erholen::V,отдыхать,استراحت کول
895,krank werden::V,заболеть,رنځورېدل
896,krank sein::V,болеть,ناجوړېدل
897,schmerzen::V,болеть,خوږېدل
898,schmerzen::V,болеть,درد کول
899,husten::V,кашлять,ټوخېدل
900,genesen::V,поправиться,رغېدل
901,sterben::V,умереть,مړل
902,umkommen::V,погибнуть,تلفېدل
903,sich bewegen::V,двигаться,چلېدل
904,sich bewegen::V,двигаться,حرکت کول
905,sich rühren::V,шевельнуться,ښورېدل
906,sich erheben::V,встать,درېدل
907,sich setzen::V,сесть,کښېنستل
908,hinfallen::V,упасть,لوېدل
909,laufen::V,ходить,منډې وهل
910,schreiten::V,шагать,قدم ایښودل
911,spazierengehen::V,гулять,چکر وهل
912,eilen::V,спешить,بېړه کول
913,sich beeilen::V,торопиться,عجله کول
914,sausen::V,мчаться,ځغستل
915,rennen::V,бегать,زغلېدل
916,springen::V,прыгать,ټوپ وهل
917,klettern::V,лазать,ختل
918,schaukeln::V,раскачиваться,زنګېدل
919,kriechen::V,ползать,خاپوړی وهل
920,schwimmen::V,плавать,لامبو وهل
921,tauchen::V,нырять,غوټه وهل
922,rudern::V,грести,پارو وهل
923,fahren::V,ехать,تلل
924,fliegen::V,летать,الوتل
925,gehen::V,идти,تلل
926,weggehen::V,уйти,بهر وتل
927,abfahren::V,отправиться,تلل
928,anhalten::V,остановиться,ودرېدل
929,hineingehen::V,входить,داخلېدل
930,eintreten::V,войти,ننوتل
931,kommen::V,прийти,راتلل
932,ankommen::V,прибыть,رسېدل
933,zurückkommen::V,возвратиться,بېرته راتلل
934,bleiben::V,остаться,پاتې کېدل
935,warten::V,ждать,انتظار وېستل
936,erwarten::V,ожидать,انتظار کول
937,suchen::V,искать,لټول
938,finden::V,найти,میندل
939,finden::V,найти,پیدا کول
940,versuchen::V,пытаться,هڅه کول
941,vorbereiten::V,подготовить,چمتوکول
942,lieben::V,любить,مینه لرل
943,mögen::V,любить,خوښول
944,mögen::V,любить,علاقه لرل
945,lachen::V,смеяться,خندېدل
946,rühren::V,растрогать,اغېزه کول
947,weinen::V,плакать,ژړل
948,schimpfen::V,ругаться,ښکنځا کول
949,sich ärgern::V,сердиться,قهر راتلل
950,sich fürchten::V,бояться,ډارېدل
951,fürchten::V,бояться,ډارېدل
952,fliehen::V,убегать,تښتېدل
953,flüchten::V,убежать,تښتېدل
954,sehen::V,видеть,لیدل
955,anschauen::V,посмотреть,کتل
956,ansehen::V,смотреть,ننداره کول
957,hören::V,слышать,اورېدل
958,zuhören::V,слушать,غوږ نیول
959,probieren::V,пробовать,څکه کول
960,probieren::V,пробовать,چاشنی کول
961,riechen::V,нюхать,بويول
962,fühlen::V,чувствовать,حسول
963,scheinen::V,казаться,ښکارېدل
964,zu sehen sein::V,виднеться,ښکارېدل
965,vernehmen::V,услышать,خبرېدل
966,frieren::V,мерзнуть,ساړه کېتل
967,tun::V,делать,کول
968,können::V,мочь,کولای شول
969,können::V,мочь,د لاسه کېدل
970,können::V,уметь,کولای شول
971,können::V,уметь,د لاسه کېدل
972,wollen::V,хотеть,غوښتل
973,anfangen::V,начать,شروع کول
974,beenden::V,закончить,ختمول
975,beenden::V,закончить,پای ته رسول
976,aufhören::V,перестать,بس کول
977,gelingen::V,удаться,موفق کېدل
978,gelingen::V,удаться,بریالی کېدل
979,geraten::V,оказаться,کېدل
980,öffnen::V,открыть,خلاصول
981,öffnen::V,открыть,پرانیستل
982,schließen::V,закрыть,تړل
983,stellen::V,поставить,ایښودل
984,setzen::V,посадить,کښېنول
985,legen::V,класть,ایښودل
986,berühren::V,трогать,لاس وهل
987,verbinden::V,связать,تړل
988,bedecken::V,покрыть,پوښول
989,aufhängen::V,повесить,ځوړندول
990,anzünden::V,зажечь,بلول
991,aufheben::V,поднять,پورته کول
992,zurücklassen::V,оставить,پرېښودل
993,verlieren::V,потерять,ورکول
994,fallen lassen::V,уронить,له لاسه لوېدل
995,machen::V,сделать,کول
996,herstellen::V,изготовить,جوړول
997,herstellen::V,изготовить,توليدول
998,bauen::V,строить,جوړول
999,reparieren::V,чинить,ترمیمول
1000,verbessern::V,улучшить,اصلاح کول
1001,ändern::V,изменить,تغیر ورکول
1002,graben::V,копать,کيندل
1003,beugen::V,согнуть,ټیټول
1004,biegen::V,погнуть,کږول
1005,drehen::V,вертеть,ګرځول
1006,wenden::V,повернуть,اړول
1007,umdrehen::V,перевернуть,اړول
1008,heben::V,поднимать,جګول
1009,heben::V,поднимать,پورته کول
1010,hochheben::V,поднять,جګول
1011,ergreifen::V,схватить,نیول
1012,halten::V,держать,نیول
1013,drücken::V,нажимать,کښېکښل
1014,schieben::V,толкать,پوری وهل
1015,kratzen::V,скрести,ګرول
1016,lecken::V,лизать,څټل
1017,beißen::V,кусать,چیچل
1018,abreißen::V,оторвать,شکول
1019,abschneiden::V,отрезать,پرېکول
1020,binden::V,вязать,تړل
1021,stecken::V,воткнуть,ټومبل
1022,brechen::V,сломать,ماتول
1023,klopfen::V,стучать,ټکول
1024,hauen::V,бить,ټکول
1025,kleben::V,клеить,نښلول
1026,kleben::V,клеить,سرېښول
1027,reiben::V,тереть,مږل
1028,streichen::V,намазать,مښل
1029,schleifen::V,точить,تېره کول
1030,schneiden::V,резать,غوڅول
1031,schneiden::V,резать,پرېکول
1032,rütteln::V,шатать,خوڅول
1033,schütteln::V,трясти,ښورول
1034,schwenken::V,махать,خوڅول
1035,schütten::V,налить,اچول
1036,schütten::V,налить,تویول
1037,füllen::V,наполнить,ډکول
1038,einwickeln::V,завернуть,پېچل
1039,einwickeln::V,завернуть,نغښتل
1040,tragen::V,нести,وړل
1041,schleppen::V,тащить,وړل
1042,ziehen::V,тянуть,کښل
1043,aufbewahren::V,хранить,ساتل
1044,werfen::V,бросать,اچول
1045,werfen::V,бросать,غورځول
1046,fangen::V,ловить,نیول
1047,fangen::V,ловить,ګیرول
1048,packen::V,схватить,نیول
1049,verstecken::V,спрятать,پټول
1050,teilen::V,разделить,وېشل
1051,teilen::V,разделить,تقسیمول
1052,schicken::V,посылать,لېږل
1053,schicken::V,посылать,استول
1054,bringen::V,принести,راوړل
1055,hinzufügen::V,добавить,زیاتول
1056,bekommen::V,достать,حاصلول
1057,erhalten::V,получить,اخیستل
1058,nehmen::V,взять,نیول
1059,nehmen::V,взять,اخيستل
1060,wählen::V,выбрать,خوښول
1061,auswählen::V,отобрать,چنده کول
1062,bewahren::V,сохранить,ساتل
1063,behindern::V,препятствовать,مانع کېدل
1064,behindern::V,препятствовать,ممانعت کول
1065,verderben::V,испортить,خرابېدل
1066,beschädigen::V,повредить,ورانول
1067,zerbrechen::V,разбить,ماتول
1068,zerreißen::V,разорвать,څیرې کول
1069,zerstören::V,разрушить,ړنګول
1070,zerstören::V,разрушить,ورانول
1071,verbrennen::V,сжечь,سوځول
1072,geben::V,дать,ورکول
1073,reichen::V,передать,ورکول
1074,schenken::V,дарить,بښل
1075,versprechen::V,обещать,لوز کول
1076,wünschen::V,желать,غوښتل
1077,loben::V,хвалить,ستایل
1078,loben::V,хвалить,تمجید کول
1079,küssen::V,целовать,ښکلول
1080,wiegen::V,качать,زنګول
1081,zudecken::V,накрыть,پوښول
1082,wecken::V,разбудить,ويښول
1083,zeigen::V,показать,ښودل
1084,führen::V,вести,بیول
1085,lehren::V,учить,درس ورکول
1086,lehren::V,учить,تعلیم ورکول
1087,unterrichten::V,преподавать,درس ورکول
1088,aufziehen::V,воспитать,روزل
1089,leiten::V,руководить,رهبری کول
1090,leiten::V,руководить,لارښوونه کول
1091,antreiben::V,подгонять,چټک کول
1092,lassen::V,заставить,اړکول
1093,einladen::V,пригласить,بلل
1094,vereinigen::V,объединить,متحد کول
1095,vereinigen::V,объединить,یوځای کول
1096,besuchen::V,посетить,کتنه کول
1097,treffen::V,встретить,ليدل
1098,treffen::V,встретить,تلقی کول
1099,sich versammeln::V,собраться,راغونډېدل
1100,spielen::V,играть,لوبه کول
1101,singen::V,петь,سندرې وېل
1102,tanzen::V,плясать,ګډېدل
1103,tanzen::V,танцевать,ګډېدل
1104,sich trennen::V,расстаться,بېلېدل
1105,verlassen::V,покинуть,ترک کول
1106,retten::V,спасти,نجات ورکول
1107,bewachen::V,охранять,ساتل
1108,bewachen::V,охранять,حفاظت کول
1109,schützen::V,уберегать,ژغورل
1110,verteidigen::V,защитить,دفاع کول
1111,sich schlagen::V,драться,جنګېدل
1112,schießen::V,стрелять,ویشتل
1113,siegen::V,победить,غالبېدل
1114,ärgern::V,сердить,خپه کول
1115,schlagen::V,ударить,وهل
1116,treten::V,пинать,په لغته وهل
1117,stechen::V,уколоть,ټومبل
1118,stoßen::V,толкнуть,ټېل وهل
1119,stoßen::V,толкнуть,پوری وهل
1120,stehlen::V,украсть,تښتول
1121,stehlen::V,украсть,غلا کول
1122,stören::V,помешать,ماتول
1123,belästigen::V,надоедать,ځورول
1124,belästigen::V,надоедать,تکلیف ورکول
1125,verbergen::V,скрыть,پټول
1126,täuschen::V,обмануть,تېرایستل
1127,täuschen::V,обмануть,خطا ایستل
1128,betrügen::V,смошенничать,غولول
1129,töten::V,убить,وژل
1130,töten::V,убить,مړ کول
1131,wohnen::V,проживать,اوسېدل
1132,arbeiten::V,работать,کار کول
1133,sammeln::V,собрать,راټولول
1134,sammeln::V,собрать,راغونډول
1135,pflücken::V,рвать,شکول
1136,pflücken::V,срывать,شکول
1137,jagen::V,охотиться,ښکار کول
1138,fischen::V,рыбачить,کب نيول
1139,fassen::V,поймать,نیول
1140,fassen::V,поймать,ګیرول
1141,hüten::V,пасти,پوول
1142,treiben::V,гнать,بیول
1143,anbinden::V,привязать,تړل
1144,füttern::V,кормить,خوراک ورکول
1145,melken::V,доить,لوشل
1146,hacken::V,рубить,پی کول
1147,gießen::V,полить,اوبه کول
1148,reifen::V,созреть,رسېدل
1149,zubereiten::V,приготовить,تیارول
1150,kochen::V,варить,پخول
1151,backen::V,печь,پخول
1152,braten::V,жарить,وريتول
1153,umrühren::V,перемешать,لړل
1154,stricken::V,вязать,اوبدل
1155,nähen::V,шить,ګنډل
1156,färben::V,покрасить,رنګول
1157,reinigen::V,очистить,صافول
1158,waschen::V,стирать,مینځل
1159,abwischen::V,вытереть,وچول
1160,spülen::V,полоскать,کنګالول
1161,fegen::V,подметать,جارو کول
1162,kehren::V,мести,جارو کول
1163,baden::V,купаться,لمبېدل
1164,sich waschen::V,мыться,ځان مينځل
1165,ausziehen::V,снять,کښل
1166,ausziehen::V,снять,ایستل
1167,anziehen::V,надеть,اغوستل
1168,sich anziehen::V,одеться,کالی اغوستل
1169,kämmen::V,причесать,ګمنځول
1170,schmücken::V,украсить,ښکلی کول
1171,sagen::V,сказать,وېل
1172,sprechen::V,говорить,وېل
1173,sprechen::V,говорить,غږېدل
1174,reden::V,разговаривать,ګړېدل
1175,reden::V,разговаривать,خبرې کول
1176,sich unterhalten::V,беседовать,خبری کول
1177,fragen::V,спросить,پوښتنه کول
1178,bitten::V,просить,غوښتل
1179,erzählen::V,рассказать,کيسه کول
1180,erzählen::V,рассказать,حکايت کول
1181,mitteilen::V,сообщить,خبرول
1182,mitteilen::V,сообщить,خبر ورکول
1183,nennen::V,назвать,نوم ايښودل
1184,rufen::V,звать,بلل
1185,prahlen::V,хвастаться,لاپې وهل
1186,übersetzen::V,перевести,ژباړل
1187,übersetzen::V,перевести,ترجمه کول
1188,denken::V,думать,فکر کول
1189,glauben::V,верить,باور کول
1190,bemerken::V,заметить,لیدل
1191,erkennen::V,узнать,پېژندل
1192,begreifen::V,понять,رسېدل
1193,begreifen::V,понять,پوهېدل
1194,begreifen::V,постичь,رسېدل
1195,begreifen::V,постичь,پوهېدل
1196,verstehen::V,услышать,پوهېدل
1197,lernen::V,учиться,زده کول
1198,lernen::V,учиться,درس لوستل
1199,wissen::V,знать,پوهېدل
1200,sich erinnern an::V,вспомнить,یادول
1201,sich erinnern an::V,вспомнить,په یاد راوړل
1202,vergessen::V,забыть,هېرول
1203,messen::V,мерить,اندازه کول
1204,zählen::V,считать,شمارل
1205,rechnen::V,считать,حسابول
1206,lesen::V,читать,لوستل
1207,malen::V,рисовать,رسمول
1208,zeichnen::V,рисовать,رسمول
1209,schreiben::V,писать,لیکل
1210,besitzen::V,иметь,لرل
1211,kaufen::V,купить,رانیول
1212,verkaufen::V,продать,خرڅول
1213,bezahlen::V,заплатить,تأدیه کول
1214,zahlen::V,платить,کسات اخيستل
1215,beherrschen::V,владеть,تسلط لرل
1216,ertragen::V,вытерпеть,زغمل
