,Concept_ID,sq,mn
787,bunt::A,shumëngjyrëshëm,эрээн
788,billig::A,lirë,хямд
789,teuer::A,shtrenjtë,үнэтэй
790,wertvoll::A,çmuar,үнэт
791,wertvoll::A,vlershëm,үнэт
792,blind::A,qorr,сохор
793,blind::A,verbër,сохор
794,taub::A,shurdhër,чих хатуу
795,kräftig::A,fuqishëm,чийрэг
796,stark::A,fortë,хүчтэй
797,stark::A,fortë,чадалтай
798,schwach::A,dobët,сул
799,fett::A,dhjamur,тарган
800,fett::A,dhjamur,голигор
801,schlank::A,hollë,голшиг
802,hübsch::A,bukur,сайхан
803,hübsch::A,bukur,хөөрхөн
804,hübsch::A,hijshëm,сайхан
805,hübsch::A,hijshëm,хөөрхөн
806,böse::A,keq,муу
807,böse::A,keq,хортой
808,dumm::A,teveqel,тэнэг
809,faul::A,dembel,залхуу
810,fleißig::A,zellshëm,чармайлтгай
811,geizig::A,kurnac,харамч
812,geizig::A,dorështrënguar,харамч
813,klug::A,mençur,цэцэн
814,geschickt::A,aftë,дүйтэй
815,lieb::A,dashur,хайрт
816,lustig::A,gëzuar,цэнгэлтэй
817,sanft::A,butë,наалинхай
818,hungrig::A,uritur,өлөн
819,hungrig::A,uritur,өлссөн
820,krank::A,sëmurë,өвчтэй
821,nackt::A,lakuriq,нүцгэн
822,nackt::A,zhveshur,нүцгэн
823,traurig::A,trishtuar,гунигт
824,lebendig::A,gjallë,амьд
825,lebendig::A,gjallë,амьтай
826,gut::A,mirë,сайн
827,schlecht::A,keq,муу
828,schlecht::A,keq,өөдгүй
829,richtig::A,drejtë,зөв
830,richtig::A,drejtë,зүйтэй
831,schlimm::A,keq,муухай
832,wahr::A,vërtetë,үнэн
833,wahr::A,vërtetë,жинхэнэ
834,alt::A,vjetër,хуучин
835,neu::A,i ri,шинэ
836,ehemalig::A,dikurshëm,агсан
837,ehemalig::A,dikurshëm,байсан
838,alt[Lebewesen]::A,plak,өвгөн
839,alt[Lebewesen]::A,plak,хижээл
840,jung::A,i ri,залуу
841,arm::A,varfër,ядуу
842,arm::A,vobektë,ядуу
843,reich::A,pasur,баян
844,reich::A,pasur,баялаг
845,bekannt::A,njohur,танил
846,berühmt::A,famshëm,цуутай
847,berühmt::A,famshëm,алдартай
848,fremd::A,huaj,харь
849,fremd::A,huaj,гадаад
850,verschieden::A,ndryshëm,ондоо
851,verschieden::A,ndryshëm,янз янзын
852,nah::A,afërt,ойрын
853,nah::A,afërt,дөтийн
854,fern::A,largët,холын
855,linker::A,majtë,буруу
856,rechter::A,djathtë,баруун
857,anderer::A,tjetër,өөр
858,anderer::A,tjetër,нөгөө
859,erster::A,parë,нэгдэх
860,erster::A,parë,нэгдүгээр
861,zweiter::A,dytë,хоёрдугаар
862,dritter::A,i tretë,гуравдугаар
863,letzter::A,fundit,сүүлийн
864,allein::ADV,vetëm,ганцаараа
865,auf einmal::ADV,njëkohësisht,нэгмөсөн
866,zusammen::ADV,bashkë,цуг
867,zusammen::ADV,bashkë,хамт
868,zusammen::ADV,së bashku,цуг
869,zusammen::ADV,së bashku,хамт
870,lange::ADV,për një kohë të gjatë,удаан
871,plötzlich::ADV,befas,гэнэт
872,sofort::ADV,menjëherë,дороо
873,sofort::ADV,aty për aty,дороо
874,später::ADV,më vonë,дараа
875,jetzt::ADV,tash,өнөө
876,heute::ADV,sot,өнөө
877,heute::ADV,sot,өнөөдөр
878,morgen::ADV,nesër,маргааш
879,morgen::ADV,nesër,маргаадар
880,bald::ADV,shpejt,түргэн
881,bald::ADV,shpejt,удахгүй
882,bald::ADV,së shpejti,түргэн
883,bald::ADV,së shpejti,удахгүй
884,dann::ADV,pastaj,хожим
885,dann::ADV,pastaj,тэгээд
886,gestern::ADV,dje,өчигдөр
887,einst::ADV,dikur,нэг
888,damals::ADV,atëherë,тэгэхэд
889,danach::ADV,mandej,тэгээд
890,danach::ADV,mandej,дараа нь
891,vorher::ADV,më parë,урьд
892,zuerst::ADV,së pari,анх
893,zuerst::ADV,së pari,эхлээд
894,einmal::ADV,njëherë,нэг удаа
895,manchmal::ADV,nganjëherë,хааяа
896,manchmal::ADV,nganjëherë,заримдаа
897,oft::ADV,shpesh,олонтоо
898,immer::ADV,përherë,байнга
899,immer::ADV,gjithnjë,байнга
900,niemals::ADV,kurrë,хэзээ ч
901,niemals::ADV,kurrë,хэдийд ч
902,niemals::ADV,asnjëherë,хэзээ ч
903,niemals::ADV,asnjëherë,хэдийд ч
904,hier::ADV,këtu,энд
905,hierhin::ADV,knej,нааш
906,von hier::ADV,që këtej,эндээс
907,von hier::ADV,prej këtej,эндээс
908,dort::ADV,aty,тэнд
909,dort::ADV,atje,тэнд
910,dorthin::ADV,anej,тийш
911,geradeaus::ADV,drejt,шулуун
912,vorwärts::ADV,mbroth,урагшаа
913,vorwärts::ADV,përpara,урагшаа
914,rückwärts::ADV,mbrapsht,буцаан
915,rückwärts::ADV,mbrapsht,сөөргөө
916,zurück::ADV,prapa,буцаж
917,zurück::ADV,prapa,гэдрэг
918,zurück::ADV,mbrapsht,буцаж
919,zurück::ADV,mbrapsht,гэдрэг
920,unten::ADV,poshtë,дор
921,hinab::ADV,përposh,уруу
922,oben::ADV,lart,дээр
923,oben::ADV,sipër,дээр
924,hinauf::ADV,lart,өөд
925,hinauf::ADV,lart,дээш
926,hinauf::ADV,përpjetë,өөд
927,hinauf::ADV,përpjetë,дээш
928,überall::ADV,kudo,хааяагүй
929,überall::ADV,kudo,энд тэндгүй
930,nicht::ADV,s',эс
931,nicht::ADV,s',-гүй
932,nicht::ADV,nuk,эс
933,nicht::ADV,nuk,-гүй
934,ein wenig::ADV,një tis,жаахан
935,kaum::ADV,mezi,арай
936,kaum::ADV,mezi,арай гэж
937,sehr::ADV,fort,тун
938,sehr::ADV,shumë,тун
939,so::ADV,ashtu,тэгж
940,so::ADV,ashtu,ингээд
941,so::ADV,kështu,тэгж
942,so::ADV,kështu,ингээд
943,noch::ADV,ende,дахин
944,noch::ADV,ende,дахиад
945,noch::ADV,akoma,дахин
946,noch::ADV,akoma,дахиад
947,nur::ADV,vetëm,зөвхөн
948,nur::ADV,vetëm,гагцхүү
949,schon::ADV,tashmë,нэгэнт
950,wieder::ADV,përsëri,дахин
951,wieder::ADV,përsëri,дахиад
952,vergebens::ADV,kot,хий
953,vor::PRP,para,өмнө
954,hinter::PRP,prapa,ард
955,hinter::PRP,mbrapa,ард
956,unter::PRP,nën,доор
957,durch::PRP,nëpër,дундуур
958,neben::PRP,pranë,хажууд
959,neben::PRP,përbri,хажууд
960,zwischen::PRP,midis,завсар
961,zwischen::PRP,midis,хооронд
962,zwischen::PRP,ndërmjet,завсар
963,zwischen::PRP,ndërmjet,хооронд
964,wegen::PRP,për,төлөө
965,wegen::PRP,për,дээрээс
966,dies::PRN,ky,энэ
967,das::PRN,ky,тэр
968,alles::PRN,gjithçka,цөм
969,alles::PRN,gjithçka,бүгд
970,ich::PRN,unë,би
971,du::PRN,ti,чи
972,er::PRN,ai,тэр
973,er::PRN,ai,тэр хүн
974,wir::PRN,ne,бид
975,ihr::PRN,ju,та нар
976,sie::PRN,ata,тэд
977,was::FPRN,ç',юу
978,was::FPRN,çfarë,юу
979,wer::FPRN,kush,хэн
980,wo::FADV,ku,хаа
981,wo::FADV,ku,хаана
982,wohin::FADV,për ku,хааш
983,wohin::FADV,për ku,хаана
984,wie::FADV,si,яаж
985,wie::FADV,si,хэрхэн
986,warum::FADV,pse,юунд
987,warum::FADV,pse,яагаад
988,warum::FADV,përse,юунд
989,warum::FADV,përse,яагаад
990,wieviel::FNUM,sa,хэдий
991,wieviel::FNUM,sa,хэд
992,eins::NUM,një,нэг
993,zwei::NUM,dy,хоёр
994,drei::NUM,tre,гурав
995,vier::NUM,katër,дөрөв
996,fünf::NUM,pesë,тав
997,sechs::NUM,gjashtë,зургаа
998,sieben::NUM,shtatë,долоо
999,acht::NUM,tetë,найм
1000,neun::NUM,nëntë,ес
1001,zehn::NUM,dhjetë,арав
1002,elf::NUM,njëmbëdhjetë,арван нэг
1003,zwölf::NUM,dymbëdhjetë,арван хоёр
1004,zwanzig::NUM,njëzet,хорь
1005,dreißig::NUM,tridhjetë,гуч
1006,vierzig::NUM,dyzet,дөч
1007,fünfzig::NUM,pesëdhjetë,тавь
1008,sechzig::NUM,gjashtëdhjetë,жар
1009,siebzig::NUM,shtatëdhjetë,дал
1010,achtzig::NUM,tetëdhjetë,ная
1011,neunzig::NUM,nëntëdhjetë,ер
1012,hundert::NUM,qind,зуу
1013,tausend::NUM,mijë,мянга
1014,und::CNJ,e,ч
1015,und::CNJ,e,болон
1016,und::CNJ,dhe,ч
1017,und::CNJ,dhe,болон
1018,oder::CNJ,a,буюу
1019,oder::CNJ,apo,буюу
1020,stehen::V,rri,зогсох
1021,sitzen::V,rri,суух
1022,liegen::V,rri shtrirë,хэвтэх
1023,hängen::V,varem,өлгөөтэй байх
1024,hängen::V,varem,дүүжлээтэй байх
1025,werden::V,bëhem,болох
1026,passieren::V,ndodh,тохиох
1027,beginnen::V,filloj,эхлэх
1028,enden::V,përfundoj,дүүрэх
1029,wechseln::V,ndërroj,хувирах
1030,aufgehen[Sonne]::V,hapem,мандах
1031,untergehen[Sonne]::V,hyj,жаргах
1032,untergehen[Sonne]::V,perëndoj,жаргах
1033,scheinen[Sonne]::V,ndriçoj,гэрэлтэх
1034,donnern::V,gjëmoj,дуугарах
1035,donnern::V,bubulloj,дуугарах
1036,wehen::V,fryj,салхилах
1037,wehen::V,fryj,хөөрөгдөх
1038,strömen::V,derdh,гүйх
1039,strömen::V,derdh,урсах
1040,fließen::V,rrjedh,урсах
1041,sich drehen::V,rrotullohem,эргэлдэх
1042,schwanken::V,dyzoj,хэлбэлзэх
1043,schwingen::V,dridhem,ганхах
1044,schwingen::V,dridhem,хэлбэлзэх
1045,fallen::V,bie,унах
1046,brennen::V,digjem,шатах
1047,rauchen::V,nxjerr tym,баагих
1048,regnen::V,bie shi,бороо орно
1049,gefrieren::V,ngrij,хөлдөх
1050,tauen::V,shkrij,хайлах
1051,schmelzen::V,shkrij,уярах
1052,trocknen::V,thaj,хатах
1053,sieden::V,ziej,буцлах
1054,sieden::V,ziej,даргилах
1055,faulen::V,kalbem,үжрэх
1056,faulen::V,kalbem,өмхийрөх
1057,faulen::V,prishem,үжрэх
1058,faulen::V,prishem,өмхийрөх
1059,verfaulen::V,kalbem,бээх
1060,verfaulen::V,kalbem,өгрөх
1061,reißen::V,grisem,цуурах
1062,reißen::V,shqyhem,цуурах
1063,versinken::V,humboj,живэх
1064,vergehen::V,kaloj,нөгчих
1065,vergehen::V,kaloj,өнгөрөх
1066,erscheinen::V,dukem,гарах
1067,erscheinen::V,dukem,бултайх
1068,verschwinden::V,zhdukem,далд орох
1069,verschwinden::V,zhdukem,алга болох
1070,sinken::V,ulem,татрах
1071,sinken::V,ulem,доошлох
1072,abnehmen::V,pakësohem,багасах
1073,abnehmen::V,pakësohem,хорогдох
1074,abnehmen::V,zvogëlohem,багасах
1075,abnehmen::V,zvogëlohem,хорогдох
1076,zunehmen::V,shtohem,ихсэх
1077,steigen::V,rritem,нэмэгдэх
1078,wachsen::V,rritem,өсөх
1079,wachsen::V,rritem,ургах
1080,glänzen::V,vezulloj,гилгэнэх
1081,glänzen::V,vezulloj,гилбэгнэх
1082,funkeln::V,xixoj,гялжах
1083,funkeln::V,xixoj,гялалзах
1084,funkeln::V,xixëlloj,гялжах
1085,funkeln::V,xixëlloj,гялалзах
1086,lärmen::V,oshtij,шуугих
1087,lärmen::V,zhurmoj,шуугих
1088,läuten::V,bie,цохих
1089,klingeln::V,i bie ziles,хонхдох
1090,klingeln::V,i bie ziles,дуугарах
1091,klirren::V,kërcëlloj,хангир жингэр хийх
1092,brausen::V,gjëmoj,бургилах
1093,rauschen::V,fëshfërij,сэржигнэх
1094,klingen::V,tingëlloj,хангинах
1095,bellen::V,leh,хуцах
1096,heulen::V,ulërij,улих
1097,blasen::V,fryj,үлзэх
1098,pfeifen::V,fishkëllej,исгэрэх
1099,schreien::V,bërtas,хашгирах
1100,stöhnen::V,rënkoj,ёолох
1101,stöhnen::V,rënkoj,гэнгэнэх
1102,zittern::V,trembem,дагжих
1103,leben::V,rroj,амьдрах
1104,leben::V,jetoj,амьдрах
1105,geboren werden::V,lind,төрөх
1106,atmen::V,marr frymë,амьсгалах
1107,trinken::V,pi,уух
1108,essen::V,ha,идэх
1109,schlucken::V,gëlltis,залгих
1110,schlucken::V,kapërdij,залгих
1111,müde werden::V,lodhem,ядрах
1112,einschlafen::V,bie të fle,унтчих
1113,schlafen::V,fle,унтах
1114,aufwachen::V,zgjohem,сэрэх
1115,aufstehen::V,çohem,босох
1116,aufstehen::V,ngrihem,босох
1117,sich erholen::V,qetësohem,амрах
1118,sich erholen::V,shtendosem,амрах
1119,krank werden::V,bie i sëmurë,өвдөж эхлэх
1120,krank sein::V,jam i sëmurë,өвдөх
1121,schmerzen::V,dhemb,өвдөх
1122,schmerzen::V,dhemb,шархирах
1123,husten::V,kollitem,ханиах
1124,genesen::V,shërohem,засрах
1125,sterben::V,vdes,үхэх
1126,sterben::V,vdes,нас барах
1127,umkommen::V,vdes,үхэх
1128,umkommen::V,mbaroj,үхэх
1129,sich bewegen::V,shkundem,хөдлөх
1130,sich rühren::V,lëviz,хөдлөх
1131,sich erheben::V,ngrihem,босох
1132,sich setzen::V,ulem,суух
1133,hinfallen::V,gremisem,ойчих
1134,laufen::V,eci,явган явах
1135,schreiten::V,çapem,алхах
1136,spazierengehen::V,shëtis,зугаалах
1137,eilen::V,ngas,хурдлах
1138,sich beeilen::V,nxitoj,яарах
1139,sich beeilen::V,nxitoj,шамдах
1140,sausen::V,eci shpejt,давхих
1141,rennen::V,vrapoj,гүйх
1142,springen::V,kërcej,харайх
1143,springen::V,kërcej,дэвхрэх
1144,klettern::V,hipi,авирах
1145,schaukeln::V,kolovitem,ганхалзах
1146,kriechen::V,zvarritem,мөлхөх
1147,schwimmen::V,notoj,сэлэх
1148,tauchen::V,zhytem,шунгах
1149,rudern::V,vozis,сэлүүрдэх
1150,fahren::V,shkoj,явах
1151,fliegen::V,fluturoj,нисэх
1152,gehen::V,eci,явах
1153,gehen::V,shkoj,явах
1154,weggehen::V,vete,явах
1155,abfahren::V,nisem,одох
1156,abfahren::V,nisem,хөдлөх
1157,anhalten::V,ndalem,зогсох
1158,hineingehen::V,futem,орох
1159,eintreten::V,hyj,орох
1160,kommen::V,vij,ирэх
1161,ankommen::V,arrij,хүрэх
1162,ankommen::V,mbërrij,хүрэх
1163,zurückkommen::V,kthehem,харих
1164,zurückkommen::V,kthehem,буцаж ирэх
1165,bleiben::V,mbetem,үлдэх
1166,bleiben::V,qëndroj,үлдэх
1167,warten::V,pres,хүлээх
1168,erwarten::V,pres,хүлээх
1169,suchen::V,kërkoj,эрэх
1170,suchen::V,kërkoj,бэдрэх
1171,finden::V,gjej,олох
1172,versuchen::V,mundohem,оролдох
1173,vorbereiten::V,përgatis,бэлтгэх
1174,lieben::V,dashuroj,янаглах
1175,mögen::V,dua,таалах
1176,lachen::V,qesh,инээх
1177,rühren::V,mallëngjej,сэтгэл уяруулах
1178,weinen::V,qaj,уйлах
1179,schimpfen::V,shaj,хараах
1180,sich ärgern::V,bëhem verem,уурлах
1181,sich fürchten::V,kam frikë,айх
1182,sich fürchten::V,frikësohem,айх
1183,fürchten::V,kam frikë nga,айх
1184,fliehen::V,arratisem,зугтах
1185,fliehen::V,arratisem,гүйж очих
1186,flüchten::V,iki,оргох
1187,sehen::V,shoh,үзэх
1188,anschauen::V,shikoj,харах
1189,ansehen::V,shikoj,харах
1190,hören::V,dëgjoj,дуулах
1191,zuhören::V,veshtoj,чагнах
1192,probieren::V,provoj,амсаж үзэх
1193,riechen::V,nuhas,үнэрлэх
1194,fühlen::V,ndiej,мэдрэх
1195,scheinen::V,ndriçoj,шиг үзэгдэх
1196,zu sehen sein::V,dukem,үзэгдэх
1197,zu sehen sein::V,dukem,харагдах
1198,vernehmen::V,dëgjoj,дуулах
1199,frieren::V,mërdhij,даарах
1200,tun::V,bëj,хийх
1201,tun::V,bëj,үйлдэх
1202,können::V,mund,болох
1203,wollen::V,dua,хүсэх
1204,wollen::V,dëshiroj,хүсэх
1205,anfangen::V,filloj,эхлэх
1206,beenden::V,kryej,дуусгах
1207,beenden::V,mbaroj,дуусгах
1208,aufhören::V,pushoj,болих
1209,aufhören::V,pushoj,зогсох
1210,gelingen::V,më shkon mbarë,бүтэх
1211,geraten::V,del,илрэх
1212,öffnen::V,hap,нээх
1213,öffnen::V,hap,тайлах
1214,schließen::V,mbyll,хаах
1215,stellen::V,vë,тавих
1216,stellen::V,vë,босгох
1217,setzen::V,vë,суулгах
1218,legen::V,vë,хийх
1219,legen::V,vë,тавих
1220,berühren::V,rrok,шүргэх
1221,verbinden::V,bashkoj,залгах
1222,bedecken::V,mbuloj,бүрэх
1223,aufhängen::V,var,өлгөх
1224,aufhängen::V,var,дүүжлэх
1225,anzünden::V,ndez,асаах
1226,anzünden::V,ndez,ноцоох
1227,aufheben::V,ngre,өргөх
1228,zurücklassen::V,lë pas,орхих
1229,zurücklassen::V,lë pas,үлдээх
1230,verlieren::V,humb,гээх
1231,fallen lassen::V,lëshoj,унагах
1232,machen::V,bëj,хийх
1233,machen::V,bëj,гаргах
1234,herstellen::V,prodhoj,бүтээх
1235,bauen::V,ndërtoj,барих
1236,reparieren::V,ndreq,засах
1237,reparieren::V,ndreq,сэлбэх
1238,reparieren::V,meremetoj,засах
1239,reparieren::V,meremetoj,сэлбэх
1240,verbessern::V,përmirësoj,засах
1241,verbessern::V,përmirësoj,сайжруулах
1242,ändern::V,ndërroj,өөрчлөх
1243,graben::V,gërmoj,малтах
1244,beugen::V,kërrus,бөгтийлгөх
1245,biegen::V,përkul,матах
1246,biegen::V,përkul,муруйлгах
1247,drehen::V,dredh,эргүүлэх
1248,drehen::V,rrotulloj,эргүүлэх
1249,wenden::V,kthej,эргүүлэх
1250,umdrehen::V,kthej,хөрвүүлэх
1251,heben::V,ngre,өргөх
1252,hochheben::V,ngre,өргөх
1253,ergreifen::V,rrëmbej,атгах
1254,halten::V,mbaj,барих
1255,drücken::V,shtyp,дарах
1256,schieben::V,shtyj,түлхэх
1257,kratzen::V,kruaj,хусах
1258,kratzen::V,kruaj,маажих
1259,kratzen::V,gërvisht,хусах
1260,kratzen::V,gërvisht,маажих
1261,lecken::V,lëpij,долоох
1262,beißen::V,kafshoj,зуух
1263,beißen::V,kafshoj,хазах
1264,abreißen::V,shkëpus,таслах
1265,abschneiden::V,cungoj,тайрах
1266,binden::V,lidh,боох
1267,binden::V,lidh,хүлэх
1268,stecken::V,fus,шаах
1269,stecken::V,fus,шигтгэх
1270,stecken::V,ngul,шаах
1271,stecken::V,ngul,шигтгэх
1272,brechen::V,thyej,хугалах
1273,klopfen::V,trokas,цохих
1274,klopfen::V,trokas,тогших
1275,hauen::V,godas,дэлдэх
1276,kleben::V,ngjis,наах
1277,reiben::V,fërkoj,нухах
1278,reiben::V,fërkoj,нидчих
1279,streichen::V,lyej,нялах
1280,streichen::V,lyej,түрхэх
1281,schleifen::V,mpreh,билүүдэх
1282,schleifen::V,mpreh,гуранздах
1283,schneiden::V,pres,огтлох
1284,rütteln::V,shkund,холхнулах
1285,schütteln::V,lëkund,сэгсрэх
1286,schwenken::V,valëvit,дэвэх
1287,schwenken::V,valëvit,даллах
1288,schütten::V,mbush,цутгах
1289,schütten::V,mbush,аягалах
1290,füllen::V,mbush,дүүргэх
1291,einwickeln::V,mbështjell,боох
1292,einwickeln::V,mbështjell,ороох
1293,tragen::V,mbaj,авчрах
1294,tragen::V,mbart,авчрах
1295,schleppen::V,heq,чирэх
1296,schleppen::V,zhgërryej,чирэх
1297,ziehen::V,tërheq,татах
1298,aufbewahren::V,ruaj,хадгалах
1299,werfen::V,hedh,хаях
1300,werfen::V,hedh,шидэх
1301,fangen::V,kap,барих
1302,packen::V,rrëmbej,шүүрэх
1303,verstecken::V,fsheh,нуух
1304,teilen::V,ndaj,хуваах
1305,schicken::V,dërgoj,илгээх
1306,schicken::V,dërgoj,явуулах
1307,bringen::V,sjell,авчрах
1308,bringen::V,sjell,аваачих
1309,hinzufügen::V,shtoj,нэмэх
1310,bekommen::V,kap,хүлээн авах
1311,erhalten::V,marr,хүлээн авах
1312,nehmen::V,marr,авах
1313,wählen::V,zgjedh,сонгох
1314,auswählen::V,përzgjedh,шилэх
1315,bewahren::V,ruaj,гамнах
1316,behindern::V,pengoj,саад хийх
1317,behindern::V,pengoj,тотгор болох
1318,verderben::V,prish,эвдэх
1319,beschädigen::V,dëmtoj,гэмтээх
1320,zerbrechen::V,thyej,хагалах
1321,zerbrechen::V,thyej,хага цохих
1322,zerreißen::V,çjerr,урах
1323,zerreißen::V,zheloj,урах
1324,zerstören::V,prish,эвдэх
1325,zerstören::V,prish,сүйтгэх
1326,zerstören::V,shkatërroj,эвдэх
1327,zerstören::V,shkatërroj,сүйтгэх
1328,verbrennen::V,djeg,шатаах
1329,geben::V,jap,өгөх
1330,reichen::V,jap,өгөх
1331,reichen::V,jap,дамжуулах
1332,schenken::V,fal,бэлэглэх
1333,schenken::V,dhuroj,бэлэглэх
1334,versprechen::V,premtoj,амлах
1335,wünschen::V,uroj,ерөөх
1336,loben::V,lëvdoj,магтах
1337,loben::V,lëvdoj,сайшаах
1338,loben::V,lavdëroj,магтах
1339,loben::V,lavdëroj,сайшаах
1340,küssen::V,puth,озох
1341,küssen::V,puth,үнсэх
1342,wiegen::V,tund,бүүвэйлэх
1343,zudecken::V,mbuloj,хучих
1344,zudecken::V,mbuloj,бүтээх
1345,wecken::V,zgjoj,сэрээх
1346,zeigen::V,dëftej,үзүүлэх
1347,führen::V,çoj,хөтлөх
1348,lehren::V,arsej,заах
1349,unterrichten::V,arsimoj,сургах
1350,aufziehen::V,rris,өсгөх
1351,aufziehen::V,rris,хүмүүжүүлэх
1352,leiten::V,udhëheq,удирдах
1353,antreiben::V,nxis,шамдуулах
1354,lassen::V,detyroj,-уулах
1355,einladen::V,ftoj,залах
1356,vereinigen::V,bashkoj,нэгтгэх
1357,vereinigen::V,bashkoj,хамтруулах
1358,besuchen::V,vizitoj,зочлох
1359,treffen::V,ndesh,учрах
1360,treffen::V,ndesh,дайралдах
1361,sich versammeln::V,tubohem,хуралдах
1362,spielen::V,loz,наадах
1363,spielen::V,luaj,наадах
1364,singen::V,këndoj,дуулах
1365,tanzen::V,kërcej,бүжиглэх
1366,tanzen::V,vallëzoj,бүжиглэх
1367,sich trennen::V,ndahem,салах
1368,verlassen::V,braktis,хаях
1369,retten::V,shpëtoj,гэтэлгэх
1370,bewachen::V,ruaj,сахих
1371,schützen::V,ruaj,хамгаалах
1372,schützen::V,mbroj,хамгаалах
1373,verteidigen::V,mbroj,хамгаалах
1374,sich schlagen::V,zihem,зодолдох
1375,schießen::V,shtie,харвах
1376,schießen::V,shtie,буу буудах
1377,siegen::V,fitoj,ялах
1378,siegen::V,ngadhënjej,ялах
1379,ärgern::V,zemëroj,уурлуулах
1380,ärgern::V,zemëroj,уур хүргэх
1381,schlagen::V,rrah,цохих
1382,schlagen::V,godas,цохих
1383,treten::V,shtyj,өшиглөх
1384,treten::V,shtyj më këmbë,өшиглөх
1385,stechen::V,ther,хатгах
1386,stechen::V,shpoj,хатгах
1387,stoßen::V,shtyj,ёврох
1388,stoßen::V,shtyj,нудрах
1389,stehlen::V,vjedh,хулгайлах
1390,stören::V,pengoj,саад болох
1391,belästigen::V,bezdis,зовоох
1392,belästigen::V,bezdis,амраахгүй байх
1393,verbergen::V,fsheh,нуух
1394,verbergen::V,fsheh,далдлах
1395,täuschen::V,mashtroj,мэхлэх
1396,betrügen::V,kobis,хуурах
1397,töten::V,vras,алах
1398,wohnen::V,banoj,суух
1399,wohnen::V,banoj,амьдрах
1400,arbeiten::V,punoj,ажиллах
1401,arbeiten::V,punoj,хөдөлмөрлөх
1402,arbeiten::V,vardoj,ажиллах
1403,arbeiten::V,vardoj,хөдөлмөрлөх
1404,sammeln::V,mbledh,түүх
1405,sammeln::V,mbledh,хураах
1406,sammeln::V,grumbulloj,түүх
1407,sammeln::V,grumbulloj,хураах
1408,pflücken::V,vjel,түүх
1409,pflücken::V,mbledh,түүх
1410,jagen::V,gjuaj,агнах
1411,jagen::V,gjuaj,гөрөөлөх
1412,fischen::V,peshkoj,загасчлах
1413,fischen::V,peshkoj,загас барих
1414,fischen::V,gjuaj peshk,загасчлах
1415,fischen::V,gjuaj peshk,загас барих
1416,fassen::V,zë,барих
1417,hüten::V,kullos,маллах
1418,hüten::V,kullos,хариулах
1419,treiben::V,vë përpara,туух
1420,anbinden::V,lidh,уях
1421,füttern::V,grazhdoj,тэжээх
1422,melken::V,mjel,саах
1423,hacken::V,grij,цавчих
1424,gießen::V,ujis,услах
1425,reifen::V,piqem,боловсрох
1426,zubereiten::V,gatuaj,бэлдэх
1427,kochen::V,ziej,чанах
1428,backen::V,pjek,жигнэх
1429,backen::V,furroj,жигнэх
1430,braten::V,fërgoj,шарах
1431,braten::V,fërgoj,хайрах
1432,braten::V,tiganis,шарах
1433,braten::V,tiganis,хайрах
1434,umrühren::V,trazoj,хутгах
1435,stricken::V,thur,нэхэх
1436,stricken::V,thur,сүлжих
1437,nähen::V,qep,оёх
1438,färben::V,ngjyej,будах
1439,färben::V,bojatis,будах
1440,reinigen::V,qëroj,арилгах
1441,reinigen::V,qëroj,цэвэрлэх
1442,reinigen::V,pastroj,арилгах
1443,reinigen::V,pastroj,цэвэрлэх
1444,waschen::V,laj,угаах
1445,waschen::V,finjos,угаах
1446,abwischen::V,fshij,арчих
1447,spülen::V,kulloj,зайлах
1448,fegen::V,fshij,хамах
1449,fegen::V,fshij,шүүрдэх
1450,kehren::V,fshij,шүүрдэх
1451,kehren::V,fshij,туужуудах
1452,baden::V,lahem,усанд орох
1453,sich waschen::V,lahem,биеэ угаах
1454,ausziehen::V,heq,тайлах
1455,ausziehen::V,zbath,тайлах
1456,anziehen::V,vesh,өмсөх
1457,anziehen::V,mbath,өмсөх
1458,sich anziehen::V,vishem,хувцаслах
1459,kämmen::V,kreh,самнах
1460,schmücken::V,hijeshoj,гоёх
1461,schmücken::V,hijeshoj,чимэх
1462,sagen::V,them,гэх
1463,sagen::V,them,хэлэх
1464,sprechen::V,flas,ярих
1465,sprechen::V,flas,өгүүлэх
1466,reden::V,fjalos,хэлэх
1467,reden::V,fjalos,хөөрөлдөх
1468,reden::V,fjalëtoj,хэлэх
1469,reden::V,fjalëtoj,хөөрөлдөх
1470,sich unterhalten::V,bisedoj,ярилцах
1471,fragen::V,pyes,асуух
1472,bitten::V,lus,гуйх
1473,bitten::V,lutem,гуйх
1474,erzählen::V,rrëfej,өгүүлэх
1475,mitteilen::V,kumtoj,дуулгах
1476,mitteilen::V,kumtoj,мэдээлэх
1477,nennen::V,quaj,нэрлэх
1478,rufen::V,thërras,дуудах
1479,prahlen::V,mburrem,бардах
1480,prahlen::V,mburrem,сайрхах
1481,prahlen::V,kapardisem,бардах
1482,prahlen::V,kapardisem,сайрхах
1483,übersetzen::V,përkthej,орчуулах
1484,denken::V,mendoj,санах
1485,glauben::V,besoj,итгэх
1486,bemerken::V,vërej,ажих
1487,bemerken::V,vërej,ажиглах
1488,erkennen::V,njoh,таних
1489,erkennen::V,shquaj,таних
1490,begreifen::V,marr vesh,ойлгох
1491,verstehen::V,marr vesh,мэдэж авах
1492,lernen::V,mësoj,сурах
1493,wissen::V,di,мэдэх
1494,sich erinnern an::V,kujtoj,дурсах
1495,vergessen::V,harroj,мартах
1496,messen::V,mas,хэмжих
1497,zählen::V,njeh,тоолох
