,Concept_ID,ta,el
631,gut::A,நல்ல,καλός
632,schlecht::A,கெட்ட,κακός
633,richtig::A,சரியான,σωστός
634,schlimm::A,அருவருப்பான,άσχημος
635,wahr::A,உண்மையான,αληθής
636,wahr::A,உண்மையான,αληθινός
637,alt::A,பழைய,παλιός
638,neu::A,புதிய,νέος
639,neu::A,புதிய,καινούργιος
640,ehemalig::A,முன்நாள்,παλιός
641,alt[Lebewesen]::A,வயதான,γέρος
642,jung::A,இளமையான,νέος
643,arm::A,ஏழ்மையான,φτωχός
644,reich::A,செல்வம் படைத்த,πλούσιος
645,bekannt::A,பழக்கப்பட்ட,γνωστός
646,berühmt::A,புகழ்பெற்ற,περίφημος
647,berühmt::A,புகழ்பெற்ற,ξακουσμένος
648,fremd::A,அயல் நாட்டு,ξένος
649,verschieden::A,வித்தியாசமான,διαφορετικός
650,nah::A,பக்கத்தில் உள்ள,κοντινός
651,fern::A,தொலை தூரத்தில்,μακριά
652,linker::A,மீந்திருக்கும்,αριστερός
653,rechter::A,வலதுபக்கம்,δεξιός
654,anderer::A,மற்ற,άλλος
655,erster::A,முதனமையான,πρώτος
656,zweiter::A,இரண்டாவது,δεύτερος
657,dritter::A,மூன்றாவது,τρίτος
658,letzter::A,கடைசி,τελευταίος
659,allein::ADV,தனியாக,μόνος
660,auf einmal::ADV,தடீரென்று,εφάπαξ
661,zusammen::ADV,சேர்ந்து,μαζί
662,lange::ADV,அதிக நோம்,πολύν καιρό
663,plötzlich::ADV,தடீரென்று,έξαφνα
664,sofort::ADV,உடனடியாக,αμέσως
665,später::ADV,பிறகு,αργότερα
666,jetzt::ADV,இப்பொழது,τώρα
667,heute::ADV,இன்று,σήμερα
668,morgen::ADV,நாளைக்கு,αύριο
669,bald::ADV,சீக்கிரம்,σε λίγο
670,bald::ADV,சீக்கிரம்,εντός ολίγου
671,dann::ADV,அப்பொழுது,ύστερα
672,gestern::ADV,நேற்று,χτες
673,einst::ADV,ஒரே முறை,ποτέ
674,einst::ADV,ஒரே முறை,άλλοτε
675,damals::ADV,அப்பொழுது,τότε
676,danach::ADV,பிற்பாடு,μετά
677,danach::ADV,பிற்பாடு,ύστερα
678,vorher::ADV,முன்பாக,πριν
679,vorher::ADV,முன்பாக,προηγουμένως
680,zuerst::ADV,முதலில்,πρώτα
681,einmal::ADV,ஒரே முறை,μία φορά
682,manchmal::ADV,சில நேரங்களில்,κάποτε
683,oft::ADV,அடிக்கடி,συχνά
684,oft::ADV,அடிக்கடி,πολλές φορές
685,immer::ADV,எப்பொழுதும்,πάντα
686,immer::ADV,எப்பொழுதும்,πάντοτε
687,niemals::ADV,ஒருபோதும் இல்லை,ποτέ
688,hier::ADV,இங்கே,εδώ
689,hierhin::ADV,இவ்விடத்திற்கு,εδώ
690,von hier::ADV,இனி,από δω
691,dort::ADV,அங்கே,εκεί
692,dorthin::ADV,அவ்விடத்திற்கு,προς τα κει
693,geradeaus::ADV,முன்னாலிருக்கும்,κατευθείαν
694,vorwärts::ADV,முன்புறமாக,εμπρός
695,rückwärts::ADV,பின்னோக்கி,πίσω
696,zurück::ADV,பின்பக்கம்,πίσω
697,unten::ADV,கீழாக,κάτω
698,hinab::ADV,கீழ் நோக்கி,προς τα κάτω
699,oben::ADV,மேலே,πάνω
700,oben::ADV,மேலே,επάνω
701,hinauf::ADV,மேலே,προς τα πάνω
702,überall::ADV,எல்லா இடத்திலும்,παντού
703,nicht::ADV,இல்லை,δεν
704,ein wenig::ADV,கொஞ்சம்,λιγάκι
705,kaum::ADV,அரிதாக,μόλις
706,sehr::ADV,மிக்க,πολύ
707,so::ADV,மிகவும்,έτσι
708,noch::ADV,இப்பொழுதும்,ακόμα
709,nur::ADV,மட்டும்,μόνο
710,schon::ADV,ஏற்கனவே,ήδη
711,schon::ADV,ஏற்கனவே,κιόλας
712,wieder::ADV,மறுபடியும்,ξανά
713,vergebens::ADV,வீண்,μάταια
714,vor::PRP,முன்,μπροστά σε
715,vor::PRP,முன்,μπροστά από
716,hinter::PRP,பின்பக்கம்,πίσω από 
717,unter::PRP,கீழே,υπό
718,unter::PRP,கீழே,κάτω από
719,durch::PRP,ஊடே,διά
720,durch::PRP,ஊடே,διά μέσου
721,neben::PRP,அடுத்து,δίπλα σε
722,zwischen::PRP,இடையில்,μεταξύ
723,zwischen::PRP,இடையில்,ανάμεσα σε
724,wegen::PRP,ஏனெனில்,για
725,wegen::PRP,ஏனெனில்,λόγω
726,dies::PRN,இது,αυτό
727,das::PRN,அது,το
728,alles::PRN,ஒவ்வொன்றும்,όλα
729,ich::PRN,நான்,εγώ
730,du::PRN,நீ,σύ
731,du::PRN,நீ,εσύ
732,er::PRN,அவன்,αυτός
733,wir::PRN,நாம்,εμείς
734,wir::PRN,நாங்கள்,εμείς
735,ihr::PRN,நீங்கள்,εσείς
736,sie::PRN,அவர்கள்,αυτοί
737,was::FPRN,என்ன,τι
738,wer::FPRN,யார்,ποιος
739,wo::FADV,எங்கே,πού
740,wohin::FADV,எதற்கு,πού
741,wohin::FADV,எதற்கு,για πού
742,wie::FADV,எப்படி,πώς
743,warum::FADV,ஏன்,γιατί
744,wieviel::FNUM,எவ்வளவு,πόσος
745,eins::NUM,ஒன்று,ένα
746,zwei::NUM,இரண்டு,δύο
747,drei::NUM,மூன்று,τρία
748,drei::NUM,மூன்று,τρεις
749,vier::NUM,நான்கு,τέσσερα
750,vier::NUM,நான்கு,τέσσερις
751,fünf::NUM,ஐந்து,πέντε
752,sechs::NUM,ஆறு,έξι
753,sieben::NUM,ஏழு,εφτά
754,acht::NUM,எட்டு,οχτώ
755,neun::NUM,ஒன்பது,εννιά
756,zehn::NUM,பத்து,δέκα
757,elf::NUM,பதினொன்று,έντεκα
758,zwölf::NUM,பன்னிரண்டு,δώδεκα
759,zwanzig::NUM,இருபது,είκοσι
760,dreißig::NUM,முப்பது,τριάντα
761,vierzig::NUM,நாற்பது,σαράντα
762,fünfzig::NUM,ஐமபது,πενήντα
763,sechzig::NUM,அறுபது,εξήντα
764,siebzig::NUM,எழுபது,εβδομήντα
765,achtzig::NUM,எண்பது,ογδόντα
766,neunzig::NUM,தொன்னூறு,ενενήντα
767,hundert::NUM,நூறு,εκατό
768,tausend::NUM,ஆயிரம்,χίλιοι
769,und::CNJ,மற்றும்,και
770,oder::CNJ,அல்லது,ή
771,stehen::V,நில்,στέκομαι
772,stehen::V,நில்,είμαι όρθιος
773,sitzen::V,உட்கார்,κάθομαι
774,liegen::V,படு,είμαι ξαπλωμένος
775,hängen::V,தொங்கச் செய்,κρέμομαι
776,werden::V,ஆகு,γίνομαι
777,passieren::V,நிகழ்,συμβαίνω
778,beginnen::V,ஆரம்பி,αρχίζω
779,enden::V,முடி,τελειώνω
780,wechseln::V,மாற்று,αλλάζω
781,aufgehen[Sonne]::V,உயர எழு,βγαίνω
782,aufgehen[Sonne]::V,உயர எழு,ανατέλλω
783,untergehen[Sonne]::V,பொறுத்து,δύω
784,untergehen[Sonne]::V,பொறுத்து,βασιλεύω
785,scheinen[Sonne]::V,பிரகாசி,λάμπω
786,donnern::V,இடி,βροντώ
787,wehen::V,வீசு,φυσώ
788,strömen::V,பாயதல்,ρέω
789,strömen::V,பாயதல்,τρέχω
790,fließen::V,நீரோட்டம் போக்கில் போ,ρέω
791,sich drehen::V,சுழல்,γυρίζω
792,sich drehen::V,சுழல்,στρέφομαι
793,schwanken::V,தள்ளாடு,ταλαντεύομαι
794,schwingen::V,ஆடு,αιωρούμαι
795,schwingen::V,ஆடு,ταλαντεύομαι
796,fallen::V,விழு,πέφτω
797,brennen::V,எரி,καίω
798,rauchen::V,பகை பிடி,καπνίζω
799,regnen::V,மழை பெய்,βρέχω
800,gefrieren::V,உறைந்துவிடு,παγώνω
801,tauen::V,உருகு,λειώνω
802,schmelzen::V,உருகு,λειώνω
803,trocknen::V,உலர்த்து,στεγνώνω
804,sieden::V,கொதிக்க வை,βράζω
805,faulen::V,அழுகச் செய்,σαπίζω
806,verfaulen::V,அழுகச் செய்,σαπίζω
807,reißen::V,திடீரென அறு,σχίζω
808,versinken::V,மூழ்கு,βουλιάζω
809,versinken::V,மூழ்கு,βυθίζομαι
810,vergehen::V,கடந்துசெல்,περνώ
811,erscheinen::V,தோன்றச்,εμφανίζομαι
812,verschwinden::V,மறைந்து போ,χάνομαι
813,verschwinden::V,மறைந்து போ,εξαφανίζομαι
814,sinken::V,பதைவுறு,κατεβαίνω
815,abnehmen::V,குறை,μειώνομαι 
816,zunehmen::V,உயர்த்து,αυξάνω
817,zunehmen::V,உயர்த்து,μεγαλώνω
818,steigen::V,உயர எழு,ανεβαίνω
819,wachsen::V,வளர்,μεγαλώνω
820,glänzen::V,மிளிர்,γυαλίζω
821,funkeln::V,பிரகாசி,αστράφτω
822,funkeln::V,பிரகாசி,σπιθοβολώ
823,lärmen::V,கொம்பு,θορυβώ
824,läuten::V,மணியொலியிசை,χτυπώ 
825,klingeln::V,மணி அடி,κουδουνίζω
826,klirren::V,கிலுங்கு,κουδουνίζω
827,brausen::V,இரைதல்,βουΐζω
828,rauschen::V,சலசலப்பு,βουΐζω
829,klingen::V,சிலம்புதல்,ηχώ
830,bellen::V,குரை,γαυγίζω
831,heulen::V,ஊளையிடு,ουρλιάζω
832,blasen::V,ஊது,φυσώ
833,pfeifen::V,சீழ்க்கை எழப்பு,σφυρίζω
834,schreien::V,கூச்சலிடு,κραυγάζω
835,stöhnen::V,வேதனை,βογγώ
836,zittern::V,நடுங்கு,τρέμω
837,leben::V,உயிருடனிரு,ζω
838,geboren werden::V,பிற,γεννιέμαι
839,atmen::V,சுவாசி,αναπνέω
840,trinken::V,குடி,πίνω
841,essen::V,சாப்பிடு,τρώω
842,schlucken::V,முழுங்கு,καταπίνω
843,müde werden::V,கையயர்தல்,κουράζομαι
844,einschlafen::V,தூங்க,αποκοιμιέμαι
845,schlafen::V,தூங்கு,κοιμάμαι
846,aufwachen::V,எழுப்பு,ξυπνώ
847,aufstehen::V,எழுந்திரு,σηκώνομαι
848,sich erholen::V,இளைப்பாறு,ξεκουράζομαι
849,krank werden::V,விழுதல்,αρρωσταίνω
850,krank sein::V,நருக்கலாயிருக்க,ασθενώ
851,schmerzen::V,நோவுறு,πονώ
852,husten::V,இருமு,βήχω
853,genesen::V,குணம் அடை,θεραπεύομαι
854,sterben::V,மரணமடை,πεθαίνω
855,umkommen::V,நசி,πεθαίνω
856,sich bewegen::V,நகர்த்து,κουνιέμαι
857,sich rühren::V,அசை,σαλεύω
858,sich erheben::V,எழுந்து நில்,επαναστατώ
859,sich setzen::V,உட்கார்,κάθομαι
860,hinfallen::V,விழு,πέφτω κάτω
861,laufen::V,நட,τρέχω
862,schreiten::V,கவடுவைத்தல்,βαδίζω
863,spazierengehen::V,உலவு,κάνω βόλτα
864,spazierengehen::V,உலவு,πηγαίνω περίπατο
865,eilen::V,விரைந்து,σπεύδω
866,sich beeilen::V,அவசரப்படுத்து,βιάζομαι
867,sausen::V,விரைந்து செல்,τρέχω γρήγορα
868,rennen::V,ஓடு,τρέχω
869,springen::V,குதி,πηδώ
870,klettern::V,ஏறு,σκαρφαλώνω
871,schaukeln::V,தள்ளாடு,κουνιέμαι
872,kriechen::V,மெதுவாக நடந்து செல்,έρπω
873,kriechen::V,மெதுவாக நடந்து செல்,σέρνομαι
874,schwimmen::V,நீந்து,κολυμπώ
875,tauchen::V,மூழ்கி நீச்சலடி,βουτώ
876,rudern::V,துடுப்புப் போடு,κωπηλατώ
877,fahren::V,ஓட்டு,πηγαίνω
878,fliegen::V,பற,πετώ
879,gehen::V,போ,βαδίζω
880,gehen::V,போ,πηγαίνω
881,weggehen::V,விலகிச் செல்,φεύγω
882,abfahren::V,புறப்பட்டுச் செல்,ξεκινώ
883,abfahren::V,புறப்பட்டுச் செல்,αναχωρώ
884,anhalten::V,நின்றுவிடு,σταματώ
885,hineingehen::V,மறையச் செய்,μπαίνω
886,eintreten::V,நுழை,μπαίνω
887,eintreten::V,நுழை,εισέρχομαι
888,kommen::V,வா,έρχομαι
889,ankommen::V,வநது சேர்,φτάνω
890,zurückkommen::V,திரும்பி வா,επιστρέφω
891,bleiben::V,இரு,μένω
892,warten::V,தாமதி,περιμένω
893,erwarten::V,எதிர்நோக்கு,αναμένω
894,erwarten::V,எதிர்நோக்கு,περιμένω
895,suchen::V,தேடு,ψάχνω
896,finden::V,கண்டுபிடி,βρίσκω
897,versuchen::V,முயற்சி செய்,προσπαθώ
898,vorbereiten::V,ஆயத்தம் செய்,προετοιμάζω
899,lieben::V,அன்பு செலுத்து,αγαπώ
900,mögen::V,விரும்பு,μου αρέσει
901,lachen::V,சிரி,γελώ
902,rühren::V,இதயத்தைத் தொடு,συγκινώ
903,weinen::V,அழு,κλαίω
904,schimpfen::V,சாபமிடு,βρίζω
905,sich ärgern::V,கோப்பபடு,θυμώνω
906,sich fürchten::V,பயப்படு,φοβάμαι
907,fürchten::V,பயப்படுத்து,φοβάμαι
908,fliehen::V,ஓடு,φεύγω
909,flüchten::V,தப்பிவிடு,δραπετεύω
910,sehen::V,பார்,βλέπω
911,anschauen::V,கூர்ந்து கவனி,κοιτάζω
912,ansehen::V,கவனி,βλέπω
913,hören::V,கேள்,ακούω
914,zuhören::V,சுவைத்துப் பார்,ακούω
915,probieren::V,ருசி,δοκιμάζω
916,riechen::V,முகர்ந்து பார்,μυρίζω
917,riechen::V,முகர்ந்து பார்,οσφραίνομαι
918,fühlen::V,தொட்டுணர்,αισθάνομαι
919,scheinen::V,காணப்படு,φαίνομαι
920,zu sehen sein::V,தோன்றுதல்,φαίνομαι
921,vernehmen::V,கேள்,ακούω
922,vernehmen::V,கேள்,μαθαίνω
923,frieren::V,குதுகுதுகு,κρυώνω
924,tun::V,செய்,κάνω
925,können::V,இயல்வது,ξέρω
926,können::V,இயல்வது,μπορώ
927,wollen::V,விரும்பு,θέλω
928,anfangen::V,தொடங்கு,αρχίζω
929,beenden::V,முடி,τελειώνω
930,aufhören::V,நிறுத்து,παύω
931,gelingen::V,வெற்றி,πετυχαίνω
932,geraten::V,ஏற்படுத்து,γίνομαι
933,öffnen::V,திற,ανοίγω
934,schließen::V,மூடு,κλείνω
935,stellen::V,வை,θέτω
936,setzen::V,வை,θέτω
937,legen::V,பரப்பி வை,θέτω
938,berühren::V,பதி,εγγίζω
939,verbinden::V,சேர்,συνδέω
940,bedecken::V,உறைபோடு,σκεπάζω
941,aufhängen::V,தொங்கவிடு,κρεμώ
942,anzünden::V,எரியூட்டு,ανάβω
943,aufheben::V,பொறுக்கி எடு,σηκώνω
944,zurücklassen::V,விட்டுச் செல்,εγκαταλείπω
945,verlieren::V,இழ,χάνω
946,fallen lassen::V,அளவில் குறைவு,αφήνω να πέσει
947,machen::V,தயார்செய்,κάνω
948,machen::V,தயார்செய்,φτιάχνω
949,herstellen::V,உற்பத்தி செய்,κατασκευάζω
950,bauen::V,கட்டு,χτίζω
951,bauen::V,கட்டு,οικοδομώ
952,reparieren::V,பழுது பார்,επισκευάζω
953,reparieren::V,பழுது பார்,επιδιορθώνω
954,verbessern::V,மேம்படுத்து,βελτιώνω
955,verbessern::V,மேம்படுத்து,καλυτερεύω
956,ändern::V,மாற்றி அமை,αλλάζω
957,graben::V,குழி வெட்டு,σκάβω
958,beugen::V,வனை,λυγίζω
959,biegen::V,வனை,κάμπτω
960,drehen::V,சுழல்,στρέφω
961,wenden::V,குடைகவிழு,γυρίζω
962,umdrehen::V,சுற்றும் முற்றும் பார்,γυρίζω
963,heben::V,தூக்கு,υψώνω
964,heben::V,தூக்கு,σηκώνω
965,hochheben::V,தூக்கு,υψώνω
966,hochheben::V,தூக்கு,σηκώνω
967,ergreifen::V,பறி,πιάνω
968,ergreifen::V,பறி,αρπάζω
969,halten::V,பிடித்துக் கொள்,βαστώ
970,drücken::V,அழுத்து,πιέζω
971,schieben::V,தள்ளு,σπρώχνω
972,kratzen::V,கீறு,γρατσουνίζω
973,lecken::V,நக்கு,γλείφω
974,beißen::V,கடி,δαγκάνω
975,abreißen::V,கிழி,κόβω
976,abreißen::V,கிழி,σχίζω
977,abschneiden::V,வெட்டி எடு,αποκόπτω
978,binden::V,கட்டு,δένω
979,stecken::V,பதிய வை,χώνω
980,brechen::V,உடை,σπάζω
981,klopfen::V,தட்டு,χτυπώ
982,klopfen::V,தட்டு,τινάζω
983,hauen::V,அடி,χτυπώ
984,kleben::V,ஒட்டு,κολλώ
985,reiben::V,தேய்,τρίβω
986,streichen::V,பரவச்செய்,αλείφω
987,schleifen::V,அரை,ακονίζω
988,schneiden::V,துண்டாக்கு,κόβω
989,rütteln::V,மெல்ல தள்ளு,σείω
990,rütteln::V,மெல்ல தள்ளு,τινάζω
991,schütteln::V,குலுக்கு,σείω
992,schütteln::V,குலுக்கு,κουνώ
993,schwenken::V,ஊஞ்சலாடு,κουνώ
994,schütten::V,ஊற்று,χύνω
995,füllen::V,நிரப்பு,γεμίζω
996,einwickeln::V,சுற்று,τυλίγω
997,tragen::V,எடுத்துச் செல்,φέρνω
998,schleppen::V,இழுத்துச் செல்,κουβαλώ
999,ziehen::V,இழு,τραβώ
1000,aufbewahren::V,வைத்துக் கொள்,φυλάω
1001,werfen::V,வீசி எறி,ρίχνω
1002,fangen::V,பிடி,πιάνω
1003,packen::V,பிடித்துக்கொள்,τσακώνω
1004,verstecken::V,மறை,κρύβω
1005,teilen::V,பாகங்களாகப் பிரி,μερίζω
1006,schicken::V,அனுப்பு,στέλνω
1007,bringen::V,கொண்டு வா,φέρνω
1008,hinzufügen::V,சேர்,προσθέτω
1009,bekommen::V,பெறு,προσκομίζω
1010,erhalten::V,பெறு,παίρνω
1011,erhalten::V,பெறு,λαμβάνω
1012,nehmen::V,எடு,πιάνω
1013,nehmen::V,எடு,παίρνω
1014,wählen::V,தேர்ந்தெடு,εκλέγω
1015,auswählen::V,தேர்ல்தெடு,διαλέγω
1016,bewahren::V,கெடாது பேணு,διατηρώ
1017,behindern::V,தடங்கல் செய்,εμποδίζω
1018,verderben::V,நாசமாக்கு,χαλώ
1019,beschädigen::V,சேதப்படுத்து,ζημιώνω
1020,zerbrechen::V,உடை,σπάζω
1021,zerreißen::V,கிழி,σχίζω
1022,zerstören::V,அழி,καταστρέφω
1023,verbrennen::V,எரியூட்டு,καίω
1024,geben::V,கொடு,δίνω
1025,reichen::V,வழங்கு,δίνω
1026,schenken::V,மொயத்தல்,χαρίζω
1027,versprechen::V,உறுதியளி,υπόσχομαι
1028,wünschen::V,ஆசைப்படு,εύχομαι
1029,loben::V,புகழ்ச்சி கூறு,επαινώ
1030,küssen::V,முத்தமிடு,φιλώ
1031,wiegen::V,ஆட்டுத்தல்,κουνώ
1032,wiegen::V,ஆட்டுத்தல்,νανουρίζω
1033,zudecken::V,உறைபோடு,σκεπάζω
1034,wecken::V,எழுப்பு,ξυπνώ
1035,zeigen::V,காட்டு,δείχνω
1036,führen::V,வழிகாட்டி,οδηγώ
1037,lehren::V,சொல்லிக் கொடு,διδάσκω
1038,unterrichten::V,அறிவுரை கூறு,διδάσκω
1039,aufziehen::V,வளர்,ανατρέφω
1040,leiten::V,அழைத்துச் செல்,ηγούμαι
1041,leiten::V,அழைத்துச் செல்,διευθύνω
1042,antreiben::V,தூண்டு,σπρώχνω
1043,antreiben::V,தூண்டு,παρακινώ
1044,lassen::V,விடு,αφήνω
1045,einladen::V,அழை,προσκαλώ
1046,vereinigen::V,ஒன்றாகச் சேர்,ενώνω
1047,besuchen::V,வருகை புரி,επισκέπτομαι
1048,treffen::V,சந்தி,συναντώ
1049,sich versammeln::V,தொகுப்பு,μαζεύομαι
1050,spielen::V,விளையாடு,παίζω
1051,singen::V,பாடு,τραγουδώ
1052,tanzen::V,நடனமாடு,χορεύω
1053,sich trennen::V,தனிப்படடுத்து,αποχωρίζομαι
1054,verlassen::V,கைவிடு,εγκαταλείπω
1055,retten::V,காப்பாற்று,σώζω
1056,bewachen::V,காவல் செய்,φρουρώ
1057,schützen::V,பாதுகாப்பு செய்,προστατεύω
1058,verteidigen::V,எதிர்த்து நில்,υπερασπίζω
1059,sich schlagen::V,பூசலிடு,χτυπιέμαι
1060,schießen::V,சுட்டுக் கொல்,πυροβολώ
1061,siegen::V,வெற்றி பெறு,νικώ
1062,ärgern::V,எரிச்சலூட்டு,τσαντίζω
1063,schlagen::V,அடி,χτυπώ
1064,treten::V,உதை,κλοτσώ
1065,stechen::V,கொட்டு,τρυπώ
1066,stoßen::V,நெருக்கு,ωθώ
1067,stoßen::V,நெருக்கு,σπρώχνω
1068,stehlen::V,திருடு,κλέβω
1069,stören::V,தொல்லைகொடு,διαταράσσω
1070,belästigen::V,தொல்லை கொடு,ενοχλώ
1071,verbergen::V,மறை,κρύβω
1072,täuschen::V,ஏமாற்று,παραπλανώ
1073,betrügen::V,ஏமாற்று,απατώ
1074,töten::V,கொல்,σκοτώνω
1075,töten::V,கொல்,θανατώνω
1076,wohnen::V,தங்கியிரு,μένω
1077,wohnen::V,தங்கியிரு,κατοικώ
1078,arbeiten::V,வேலை செய்,δουλεύω
1079,arbeiten::V,வேலை செய்,εργάζομαι
1080,sammeln::V,ஒன்றுசேர்,μαζεύω
1081,sammeln::V,ஒன்றுசேர்,συλλέγω
1082,pflücken::V,கொய்து எடு,κόβω
1083,jagen::V,வேட்டையாடு,κυνηγώ
1084,fischen::V,மீன் பிடி,ψαρεύω
1085,fassen::V,பிடி,πιάνω
1086,hüten::V,காவல் செய்,φυλάγω
1087,hüten::V,காவல் செய்,προσέχω
1088,treiben::V,ஓட்டு,οδηγώ
1089,anbinden::V,கட்டு,δένω
1090,füttern::V,உணவளி,ταΐζω
1091,melken::V,பால் கற,αρμέγω
1092,hacken::V,வெட்டி எடு,κόβω
1093,gießen::V,நீர்ப் பாய்ச்சு,ποτίζω
1094,reifen::V,பழு,ωριμάζω
1095,zubereiten::V,சமையல் செய்,ετοιμάζω
1096,kochen::V,வேகவை,βράζω
1097,backen::V,வெப்பத்தில் வாட்டு,ψήνω
1098,braten::V,பொரியச் செய்,τηγανίζω
1099,umrühren::V,கலக்கு,ανακατεύω
1100,stricken::V,பின்னியிழை,πλέκω
1101,nähen::V,தையல் வேலை செய்,ράβω
1102,färben::V,வண்ணம் பெறச் செய்,βάφω
1103,färben::V,வண்ணம் பெறச் செய்,χρωματίζω
1104,reinigen::V,சுத்தம் செய்,καθαρίζω
1105,waschen::V,கழுவு,πλένω
1106,abwischen::V,துடை,σφουγγίζω
1107,spülen::V,அலசு,ξεπλένω
1108,fegen::V,பெறுக்கு,σκουπίζω
1109,kehren::V,பெறுக்கு,σκουπίζω
1110,baden::V,குளி,κάνω μπάνιο
1111,sich waschen::V,கழுவு,πλένομαι
1112,ausziehen::V,கழற்று,βγάζω
1113,anziehen::V,புனைதல்,φορώ
1114,sich anziehen::V,உடுத்துதல்,ντύνομαι
1115,kämmen::V,தலை வாரிக் கொள்,χτενίζω
1116,schmücken::V,அழகுபடுத்து,στολίζω
1117,sagen::V,சொல்,λέω
1118,sprechen::V,பேசு,μιλώ
1119,reden::V,பெசு,μιλώ
1120,reden::V,பெசு,κουβεντιάζω
1121,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,συνομιλώ
1122,sich unterhalten::V,இயல்பாக பேசிக்கொண்டிரு,κουβεντιάζω
1123,fragen::V,கேள்,ρωτώ
1124,bitten::V,வேண்டு,ζητώ
1125,bitten::V,வேண்டு,παρακαλώ
1126,erzählen::V,சொல்,διηγούμαι
1127,mitteilen::V,சொல்,πληροφορώ
1128,nennen::V,பெயரிடுதல்,ονομάζω
1129,rufen::V,கூச்சலிடு,φωνάζω
1130,prahlen::V,தற்பெருமை பேசு,καυχιέμαι
1131,übersetzen::V,மொழிபெயர்ப்பு செய்,μεταφράζω
1132,denken::V,யோசி,σκέφτομαι
1133,glauben::V,நம்பு,πιστεύω
1134,bemerken::V,கவனி,παρατηρώ
1135,erkennen::V,அடையாளம் கண்டுகொள்,αναγνωρίζω
1136,begreifen::V,பற்றிக்கொள்,καταλαβαίνω
1137,verstehen::V,புரிந்து கொள்,ακούω
1138,lernen::V,கற்றுக்கொள்,μαθαίνω
1139,wissen::V,தெரிந்திரு,ξέρω
1140,sich erinnern an::V,நினைவு கூர்,θυμάμαι
1141,vergessen::V,மற,ξεχνώ
1142,messen::V,அளவிடு,μετρώ
1143,zählen::V,எண்ணு,μετρώ
1144,rechnen::V,கணக்கிடு,λογαριάζω
1145,lesen::V,படி,διαβάζω
1146,malen::V,வண்ணச்சித்திரம்,ζωγραφίζω
1147,zeichnen::V,வரை,σχεδιάζω
1148,schreiben::V,எழுது,γράφω
1149,besitzen::V,உடைமையாகக் கொண்டிரு,κατέχω
1150,kaufen::V,வாங்கு,αγοράζω
1151,verkaufen::V,விற்பனை செய்,πουλώ
1152,bezahlen::V,இறுத்தல்,πληρώνω
1153,zahlen::V,பணம் செலுத்து,πληρώνω
1154,beherrschen::V,ஆட்சிசெய்,κυριαρχώ
1155,ertragen::V,தாங்கு,βαστώ
1156,ertragen::V,தாங்கு,αντέχω
