,Concept_ID,cy,ar
783,rückwärts::ADV,yn ôl,إلى الوراء
784,zurück::ADV,yn ôl,عودا
785,zurück::ADV,yn ôl,إلى الخلف
786,unten::ADV,isod,تحت
787,unten::ADV,isod,في الأسفل
788,unten::ADV,oddi tanodd,تحت
789,unten::ADV,oddi tanodd,في الأسفل
790,hinab::ADV,i lawr,إلى تحت
791,hinab::ADV,i waered,إلى تحت
792,oben::ADV,fry,فوق
793,oben::ADV,fry,في الأعلى
794,hinauf::ADV,i fyny,إلى فوق
795,hinauf::ADV,i fyny,إلى الأعلى
796,hinauf::ADV,i'r lan,إلى فوق
797,hinauf::ADV,i'r lan,إلى الأعلى
798,überall::ADV,ym mhobman,في كل مكان
799,nicht::ADV,ni,لا
800,nicht::ADV,ni,لم
801,nicht::ADV,nid,لا
802,nicht::ADV,nid,لم
803,ein wenig::ADV,tipyn,قليلا
804,ein wenig::ADV,ychydig,قليلا
805,kaum::ADV,prin,كاد لا
806,sehr::ADV,iawn,جدا
807,sehr::ADV,iawn,كثيرا
808,so::ADV,fel,كذا
809,so::ADV,fel,كذلك
810,so::ADV,felly,كذا
811,so::ADV,felly,كذلك
812,noch::ADV,eto,ما زال
813,nur::ADV,yn unig,فقط
814,schon::ADV,eisoes,قد
815,schon::ADV,yn barod,قد
816,wieder::ADV,drachefn,من جديد
817,wieder::ADV,drachefn,مرة أخرى
818,vergebens::ADV,yn ofer,عبثا
819,vor::PRP,o flaen,أمام
820,hinter::PRP,ar ôl,خلف
821,hinter::PRP,ar ôl,وراء
822,unter::PRP,islaw,تحت
823,durch::PRP,trwy,عبر
824,durch::PRP,trwy,خلال
825,neben::PRP,ar bwys,جنب
826,neben::PRP,ar bwys,بجانب
827,zwischen::PRP,rhwng,بين
828,zwischen::PRP,cydrhwng,بين
829,wegen::PRP,o achos,بسبب
830,wegen::PRP,oherwydd,بسبب
831,dies::PRN,hyn,هذا
832,das::PRN,hynny,ذلك
833,alles::PRN,popeth,الكل
834,ich::PRN,fi,أنا
835,du::PRN,ti,أنت
836,er::PRN,fe,هو
837,wir::PRN,ni,نحن
838,ihr::PRN,chi,أنتم
839,ihr::PRN,chi,أنتن
840,sie::PRN,hwy,هم
841,sie::PRN,hwy,هن
842,was::FPRN,pa beth,ما
843,wer::FPRN,pwy,من
844,wo::FADV,ble,أين
845,wo::FADV,ym mha le,أين
846,wohin::FADV,i ble,إلى أين
847,wohin::FADV,i ba le,إلى أين
848,wie::FADV,sut,كيف
849,warum::FADV,pam,لماذا
850,wieviel::FNUM,faint,كم
851,eins::NUM,un,واحد
852,zwei::NUM,dau,اثنين
853,drei::NUM,tri,ثلاثة
854,vier::NUM,pedwar,أربعة
855,fünf::NUM,pump,خمسة
856,sechs::NUM,chwech,ستة
857,sieben::NUM,saith,سبعة
858,acht::NUM,wyth,ثمانية
859,neun::NUM,naw,تسعة
860,zehn::NUM,deg,عشرة
861,elf::NUM,un ar ddeg,أحد عشر
862,zwölf::NUM,deuddeg,اثنا عشر
863,zwölf::NUM,un deg dau,اثنا عشر
864,zwanzig::NUM,ugain,عشرون
865,dreißig::NUM,tri deg,ثلاثون
866,dreißig::NUM,deg ar hugain,ثلاثون
867,vierzig::NUM,deugain,أربعون
868,fünfzig::NUM,hanner cant,خمسون
869,sechzig::NUM,chwe deg,ستون
870,siebzig::NUM,saith deg,سبعون
871,siebzig::NUM,deg a thrigain,سبعون
872,achtzig::NUM,wyth deg,ثمانون
873,achtzig::NUM,pedar ugain,ثمانون
874,neunzig::NUM,naw deg,تسعون
875,neunzig::NUM,deg a phedwar ugain,تسعون
876,hundert::NUM,cant,مئة
877,tausend::NUM,mil,ألف
878,und::CNJ,a,و
879,oder::CNJ,neu,أو
880,stehen::V,sefyll,وقف
881,sitzen::V,eistedd,جلس
882,liegen::V,gorwedd,رقد
883,hängen::V,hongian,تعلق
884,werden::V,dod yn,صار
885,werden::V,dod yn,أصبح
886,werden::V,mynd yn,صار
887,werden::V,mynd yn,أصبح
888,passieren::V,digwydd,حدث
889,beginnen::V,cychwyn,ابتدأ
890,enden::V,gorffen,انتهى
891,wechseln::V,newid,تغير
892,aufgehen[Sonne]::V,codi,شرق
893,untergehen[Sonne]::V,machlud,غرب
894,scheinen[Sonne]::V,tywynnu,أضاء
895,donnern::V,taranu,رعد
896,wehen::V,chwythu,هب
897,strömen::V,ffrydio,جرى
898,fließen::V,llifo,سال
899,sich drehen::V,troi,دار
900,sich drehen::V,cylchdroi,دار
901,schwanken::V,siglo,ترنح
902,schwingen::V,siglo,ترجح
903,fallen::V,cwympo,سقط
904,brennen::V,llosgi,احترق
905,rauchen::V,mygu,دخن
906,regnen::V,glawio,أمطر
907,gefrieren::V,rhewi,تجمد
908,tauen::V,toddi,ذاب
909,tauen::V,meirioli,ذاب
910,schmelzen::V,toddi,ذاب
911,trocknen::V,sychu,نشف
912,sieden::V,berwi,غلى
913,faulen::V,pydru,فسد
914,faulen::V,braenu,فسد
915,verfaulen::V,pydru,تعفن
916,verfaulen::V,dadfeilio,تعفن
917,reißen::V,clecian,انقطع
918,reißen::V,torri'n glats,انقطع
919,versinken::V,suddo,غرق
920,vergehen::V,myned heibio,مضى
921,vergehen::V,pasio,مضى
922,erscheinen::V,ymddangos,لاح
923,erscheinen::V,ymddangos,ظهر
924,verschwinden::V,diflannu,غاب
925,sinken::V,syrthio,هبط
926,abnehmen::V,lleihau,نقص
927,zunehmen::V,cynyddu,ازداد
928,steigen::V,codi,صعد
929,steigen::V,codi,ارتفع
930,wachsen::V,tyfu,نما
931,wachsen::V,tyfu,نبت
932,glänzen::V,disgleirio,لمع
933,funkeln::V,pefrio,تلألأ
934,lärmen::V,cadw sŵn,ضج
935,lärmen::V,cadw sŵn,صخب
936,lärmen::V,gwneud twrw,ضج
937,lärmen::V,gwneud twrw,صخب
938,läuten::V,canu,قرع
939,klingeln::V,canu,دق
940,klingeln::V,seinio,دق
941,klirren::V,tincian,قعقع
942,brausen::V,rhuo,عج
943,rauschen::V,siffrwd,حف
944,rauschen::V,chwithrwd,حف
945,klingen::V,seinio,رن
946,bellen::V,cyfarth,نبح
947,heulen::V,udo,عوى
948,heulen::V,oernadu,عوى
949,blasen::V,chwythu,نفخ
950,pfeifen::V,chwibanu,صفر
951,schreien::V,gweiddi,صرخ
952,schreien::V,bloeddio,صرخ
953,stöhnen::V,griddfan,أن
954,zittern::V,crynu,ارتعش
955,leben::V,byw,عاش
956,geboren werden::V,cael eich geni,ولد
957,atmen::V,anadlu,تنفس
958,trinken::V,yfed,شرب
959,essen::V,bwyta,أكل
960,schlucken::V,llyncu,جرع
961,müde werden::V,blino,تعب
962,einschlafen::V,mynd i gysgu,نام
963,einschlafen::V,syrthio i gysgu,نام
964,schlafen::V,huno,نام
965,schlafen::V,cysgu,نام
966,aufwachen::V,dihuno,استيقظ
967,aufstehen::V,codi,قام
968,sich erholen::V,ymlacio,استجم
969,sich erholen::V,dadflino,استجم
970,krank werden::V,mynd yn sâl,مرض
971,krank werden::V,mynd yn wael,مرض
972,krank sein::V,gwaelu,مرض
973,schmerzen::V,brifo,آلم
974,husten::V,pesychu,كح
975,husten::V,pesychu,سعل
976,genesen::V,gwella,نقه
977,genesen::V,cael yn ôl,نقه
978,sterben::V,marw,مات
979,umkommen::V,trengi,هلك
980,sich bewegen::V,symud,تحرك
981,sich rühren::V,syflyd,تحرك
982,sich erheben::V,codi,قام
983,sich setzen::V,eistedd,جلس
984,hinfallen::V,cwympo,وقع
985,laufen::V,cerdded,مشى
986,schreiten::V,camu,خطا
987,spazierengehen::V,mynd am dro,تنزه
988,eilen::V,rhuthro,عجل
989,sich beeilen::V,brysio,استعجل
990,sausen::V,rhuthro,أسرع
991,rennen::V,rhedeg,عدا
992,rennen::V,rhedeg,ركض
993,springen::V,llamu,قفز
994,springen::V,neidio,قفز
995,klettern::V,dringo,تسلق
996,schaukeln::V,siglo,تأرجح
997,kriechen::V,cropian,دب
998,kriechen::V,cropian,زحف
999,schwimmen::V,nofio,سبح
1000,tauchen::V,plymio,غطس
1001,tauchen::V,ymsuddo,غطس
1002,rudern::V,rhwyfo,جذف
1003,fahren::V,gyrru,ركب
1004,fahren::V,gyrru,سافر
1005,fahren::V,dreifio,ركب
1006,fahren::V,dreifio,سافر
1007,fliegen::V,hedfan,طار
1008,gehen::V,mynd,سار
1009,gehen::V,mynd,ذهب
1010,weggehen::V,mynd,ذهب
1011,weggehen::V,mynd,انصرف
1012,weggehen::V,ymadael,ذهب
1013,weggehen::V,ymadael,انصرف
1014,abfahren::V,ymadael,رحل
1015,anhalten::V,stopio,توقف
1016,hineingehen::V,mynd i mewn,دخل
1017,eintreten::V,mynd i,دخل
1018,kommen::V,dod,أتى
1019,kommen::V,dod,جاء
1020,ankommen::V,cyrraedd,وصل
1021,zurückkommen::V,dychwelyd,عاد
1022,zurückkommen::V,dychwelyd,رجع
1023,bleiben::V,aros,مكث
1024,bleiben::V,sefyll,مكث
1025,warten::V,aros,انتظر
1026,warten::V,disgwyl,انتظر
1027,erwarten::V,disgwyl,ترقب
1028,erwarten::V,disgwyl,انتظر
1029,suchen::V,chwilio am,بحث
1030,finden::V,darganfod,وجد
1031,versuchen::V,profi,حاول
1032,versuchen::V,ceisio,حاول
1033,vorbereiten::V,paratoi,أعد
1034,vorbereiten::V,paratoi,حضر
1035,lieben::V,caru,أحب
1036,mögen::V,hoffi,أحب
1037,lachen::V,chwerthin,ضحك
1038,rühren::V,cynhyrfu,أثر
1039,weinen::V,wylo,بكى
1040,weinen::V,llefain,بكى
1041,schimpfen::V,grwgnach,سب
1042,schimpfen::V,grwgnach,شتم
1043,sich ärgern::V,gofidio,زعل
1044,sich fürchten::V,ofni,هاب
1045,fürchten::V,arswydo,خاف
1046,fürchten::V,arswydo,خشي
1047,fliehen::V,ffoi,هرب
1048,flüchten::V,dianc,فر
1049,sehen::V,gweld,رأى
1050,anschauen::V,syllu,نظر
1051,anschauen::V,edrych,نظر
1052,ansehen::V,gwylio,نظر
1053,hören::V,clywed,سمع
1054,zuhören::V,gwrando,أصغى
1055,probieren::V,profi,ذاق
1056,riechen::V,arogli,شم
1057,riechen::V,arogli,استنشق
1058,fühlen::V,teimlo,شعر
1059,fühlen::V,clywed,شعر
1060,scheinen::V,ymddangos,ظهر
1061,zu sehen sein::V,dod i'r golwg,ظهر
1062,vernehmen::V,clywed sôn am,سمع
1063,frieren::V,bod yn oer,بردان
1064,tun::V,gwneud,فعل
1065,können::V,gallu,قدر
1066,können::V,gallu,استطاع
1067,wollen::V,bod mewn angen,شاء
1068,wollen::V,bod mewn angen,أراد
1069,anfangen::V,dechrau,بدأ
1070,beenden::V,darfod,أنهى
1071,beenden::V,gorffen,أنهى
1072,aufhören::V,peidio,توقف
1073,aufhören::V,peidio,انقطع
1074,gelingen::V,llwyddo,نجح
1075,geraten::V,diweddu,طلع
1076,öffnen::V,agor,فتح
1077,schließen::V,cau,أغلق
1078,stellen::V,gosod,وضع
1079,stellen::V,gosod,أقام
1080,setzen::V,gosod,أجلس
1081,legen::V,gosod,وضع
1082,berühren::V,cyffwrdd,مس
1083,berühren::V,cyffwrdd,لمس
1084,verbinden::V,cysylltu,ربط
1085,verbinden::V,cysylltu,وصل
1086,bedecken::V,gorchuddio,غطى
1087,aufhängen::V,crogi,علق
1088,aufhängen::V,hongian,علق
1089,anzünden::V,cynnau,أوقد
1090,aufheben::V,codi,لقط
1091,zurücklassen::V,gadael,ترك
1092,verlieren::V,colli,فقد
1093,fallen lassen::V,gollwng,أسقط
1094,machen::V,gwneud,فعل
1095,herstellen::V,cynhyrchu,صنع
1096,herstellen::V,cynhyrchu,أنتج
1097,bauen::V,adeiladu,بنى
1098,bauen::V,adeiladu,شيد
1099,reparieren::V,trwsio,صلح
1100,reparieren::V,atgyweirio,صلح
1101,verbessern::V,diwygio,صحح
1102,ändern::V,altro,غير
1103,graben::V,palu,حفر
1104,graben::V,cloddio,حفر
1105,beugen::V,plygu,ثنى
1106,beugen::V,plygu,أحنى
1107,biegen::V,plygu,لوى
1108,drehen::V,troelli,أدار
1109,drehen::V,troelli,دور
1110,wenden::V,troi,قلب
1111,umdrehen::V,troi,قلب
1112,heben::V,codi,رفع
1113,hochheben::V,dyrchafu,رفع
1114,ergreifen::V,gafael,مسك
1115,halten::V,dal,مسك
1116,drücken::V,pwyso,ضغط
1117,drücken::V,gwasgu,ضغط
1118,schieben::V,gwthio,حرك
1119,kratzen::V,crafu,خدش
1120,lecken::V,llyfu,لعق
1121,beißen::V,cnoi,عض
1122,beißen::V,brathu,عض
1123,abreißen::V,tynnu ymaith,قلع
1124,abschneiden::V,torri,قطع
1125,binden::V,clymu,ربط
1126,stecken::V,plannu,دس
1127,brechen::V,torri,كسر
1128,klopfen::V,taro,طرق
1129,hauen::V,taro,ضرب
1130,kleben::V,gludio,ألصق
1131,reiben::V,rhwbio,حك
1132,streichen::V,taenu,نشر
1133,schleifen::V,hogi,سن
1134,schneiden::V,torri,قطع
1135,rütteln::V,ysgytio,رج
1136,schütteln::V,siglo,هز
1137,schütteln::V,ysgwyd,هز
1138,schwenken::V,siglo,لوح
1139,schütten::V,tywallt,صب
1140,füllen::V,llenwi,ملأ
1141,einwickeln::V,lapio,لف
1142,tragen::V,cludo,حمل
1143,schleppen::V,llusgo,سحب
1144,ziehen::V,tynnu,سحب
1145,aufbewahren::V,cadw,حفظ
1146,werfen::V,taflu,رمى
1147,werfen::V,taflu,ألقى
1148,fangen::V,dal,التقط
1149,packen::V,cipio,مسك
1150,packen::V,crafangu,مسك
1151,verstecken::V,celu,خبأ
1152,verstecken::V,cuddio,خبأ
1153,teilen::V,rhannu,قسم
1154,schicken::V,anfon,بعث
1155,schicken::V,anfon,أرسل
1156,bringen::V,dod â,جلب
1157,hinzufügen::V,chwanegu,أضاف
1158,bekommen::V,cael,حصل
1159,erhalten::V,derbyn,استلم
1160,nehmen::V,cymryd,أخذ
1161,wählen::V,dewis,اختار
1162,auswählen::V,dethol,انتقى
1163,bewahren::V,cadw,حافظ
1164,behindern::V,atal,عاق
1165,behindern::V,rhwystro,عاق
1166,verderben::V,difetha,أفسد
1167,beschädigen::V,niweidio,أضر
1168,zerbrechen::V,torri,كسر
1169,zerreißen::V,rhwygo,مزق
1170,zerstören::V,dinistrio,دمر
1171,verbrennen::V,llosgi,حرق
1172,geben::V,rhoi,أعطى
1173,reichen::V,estyn,ناول
1174,schenken::V,rhoddi,وهب
1175,versprechen::V,addo,وعد
1176,wünschen::V,dymuno,تمنى
1177,loben::V,canmol,مدح
1178,küssen::V,cusanu,قبل
1179,wiegen::V,siglo,هدهد
1180,zudecken::V,gorchuddio,غطى
1181,wecken::V,deffro,أيقظ
1182,zeigen::V,dangos,أرى
1183,führen::V,arwain,دل
1184,lehren::V,dysgu,علم
1185,unterrichten::V,hyfforddi,علم
1186,aufziehen::V,dod i fyny,ربى
1187,leiten::V,arwain,دل
1188,leiten::V,arwain,أدار
1189,antreiben::V,annog,حث
1190,lassen::V,gadael,حدا
1191,einladen::V,gwahodd,دعا
1192,vereinigen::V,uno,وحد
1193,vereinigen::V,cyfuno,وحد
1194,besuchen::V,ymweld â,زار
1195,treffen::V,cwrdd,قابل
1196,treffen::V,cyfarfod,قابل
1197,sich versammeln::V,casglu,اجتمع
1198,sich versammeln::V,cynnull,اجتمع
1199,spielen::V,chwarae,لعب
1200,singen::V,canu,غنى
1201,tanzen::V,dawnsio,رقص
1202,sich trennen::V,ymwahanu,افترق
1203,verlassen::V,gadael,ترك
1204,retten::V,achub,نجى
1205,retten::V,achub,أنقذ
1206,bewachen::V,gwarchod,حرس
1207,schützen::V,noddi,حمى
1208,verteidigen::V,amddiffyn,دافع
1209,sich schlagen::V,ffraeo,تضارب
1210,sich schlagen::V,terfysgu,تضارب
1211,schießen::V,saethu,أطلق
1212,siegen::V,ennill,انتصر
1213,ärgern::V,cythruddo,أزعل
1214,schlagen::V,curo,ضرب
1215,treten::V,cicio,رفس
1216,stechen::V,pigo,شك
1217,stoßen::V,gwthio,دفع
1218,stehlen::V,dwyn,سرق
1219,stehlen::V,lladrata,سرق
1220,stören::V,aflonyddu,ضايق
1221,belästigen::V,trafferthu,أزعج
1222,verbergen::V,cuddio,كتم
1223,täuschen::V,twyllo,خدع
1224,betrügen::V,hocedu,غش
1225,töten::V,lladd,قتل
1226,wohnen::V,byw,سكن
1227,arbeiten::V,gweithio,عمل
1228,arbeiten::V,gweithio,اشتغل
1229,sammeln::V,casglu,جمع
1230,pflücken::V,casglu,جنى
1231,pflücken::V,casglu,قطف
1232,jagen::V,hela,صاد
1233,fischen::V,pysgota,اصطاد
1234,fassen::V,dal,قبض
1235,hüten::V,bugeilio,رعى
1236,treiben::V,gyrru,ساق
1237,anbinden::V,clymu,ربط
1238,füttern::V,porthi,علف
1239,melken::V,godro,حلب
1240,hacken::V,torri,فرم
1241,gießen::V,dyfrhau,سقى
1242,reifen::V,aeddfedu,نضج
1243,zubereiten::V,coginio,حضر
1244,kochen::V,berwi,طبخ
1245,backen::V,pobi,خبز
1246,backen::V,crasu,خبز
1247,braten::V,ffrio,قلى
1248,braten::V,ffrio,حمر
1249,umrühren::V,cyffroi,قلب
1250,stricken::V,gwau,حاك
1251,nähen::V,gwnïo,خاط
1252,färben::V,lliwio,صبغ
1253,färben::V,lliwio,لون
1254,reinigen::V,glanhau,نظف
1255,waschen::V,golchi,غسل
1256,abwischen::V,sychu,مسح
1257,spülen::V,streulio,شطف
1258,fegen::V,ysgubo,كنس
1259,kehren::V,ysgubo,كنس
1260,baden::V,cael bath,استحم
1261,sich waschen::V,ymolchi,اغتسل
1262,ausziehen::V,tynnu,خلع
1263,anziehen::V,gwisgo,لبس
1264,sich anziehen::V,ymwisgo,اكتسى
1265,kämmen::V,cribo,مشط
1266,schmücken::V,harddu,زين
1267,schmücken::V,addurno,زين
1268,sagen::V,dweud,قال
1269,sprechen::V,llefaru,تكلم
1270,reden::V,siarad,تكلم
1271,sich unterhalten::V,sgwrsio,تحادث
1272,fragen::V,gofyn,سأل
1273,bitten::V,gofyn am,رجا
1274,erzählen::V,dweud,حكي
1275,mitteilen::V,cyfleu,بلغ
1276,nennen::V,enwi,سمى
1277,rufen::V,galw,نادى
1278,prahlen::V,brolio,فشر
1279,prahlen::V,brolio,تفاخر
1280,prahlen::V,ymffrostio,فشر
1281,prahlen::V,ymffrostio,تفاخر
1282,übersetzen::V,cyfieithu,ترجم
1283,denken::V,meddwl,فكر
1284,glauben::V,credu,اعتقد
1285,glauben::V,coelio,اعتقد
1286,bemerken::V,sylwi,لاحظ
1287,erkennen::V,adnabod,عرف
1288,begreifen::V,amgyffred,فهم
1289,begreifen::V,amgyffred,أدرك
1290,verstehen::V,deall,فهم
1291,lernen::V,dysgu,درس
1292,wissen::V,gwybod,علم
1293,sich erinnern an::V,cofio,تذكر
1294,vergessen::V,anghofio,نسي
1295,messen::V,mesur,قاس
1296,zählen::V,cyfrif,عد
1297,zählen::V,cyfrif,أحصى
1298,rechnen::V,cyfrifo,حسب
1299,lesen::V,darllen,قرأ
1300,malen::V,peintio,صور
1301,zeichnen::V,tynnu,رسم
1302,schreiben::V,ysgrifennu,كتب
1303,besitzen::V,meddu,حاز
1304,besitzen::V,meddu,ملك
1305,kaufen::V,prynu,اشترى
1306,verkaufen::V,gwerthu,باع
1307,bezahlen::V,talu am,دفع
1308,zahlen::V,talu,سدد
1309,beherrschen::V,rheoli,حكم
1310,beherrschen::V,llywodraethu,حكم
1311,ertragen::V,dioddef,أطاق
1312,ertragen::V,dioddef,تحمل
