,Concept_ID,lbe,ca
763,unten::ADV,лув,a baix
764,hinab::ADV,бакӏ-ялавай,cap avall
765,hinab::ADV,бакӏъялавай,cap avall
766,oben::ADV,ялув,dalt
767,hinauf::ADV,лавай,cap amunt
768,überall::ADV,гьариий,pertot
769,überall::ADV,гьариий,per tot arreu
770,überall::ADV,хьу-хьуний,pertot
771,überall::ADV,хьу-хьуний,per tot arreu
772,überall::ADV,гьарца кӏанай,pertot
773,überall::ADV,гьарца кӏанай,per tot arreu
774,nicht::ADV,къа-,no
775,ein wenig::ADV,чанни,una mica
776,ein wenig::ADV,ца чансса,una mica
777,kaum::ADV,дахьа,a penes
778,sehr::ADV,оьну,molt
779,sehr::ADV,гужну,molt
780,sehr::ADV,хъинну,molt
781,so::ADV,укукн,així
782,noch::ADV,гьала,encara
783,noch::ADV,уттигу,encara
784,noch::ADV,цакьинва,encara
785,noch::ADV,ттигу-шилагу,encara
786,nur::ADV,анжагь,només
787,wieder::ADV,цӏуницӏа,de nou
788,vergebens::ADV,аьдада,en va
789,vergebens::ADV,нахӏакь,en va
790,vor::PRP,хьхьичӏ,davānt
791,vor::PRP,хьхьичӏ,enfront de
792,hinter::PRP,махъ,darrera
793,unter::PRP,лув,sota
794,durch::PRP,-х,per
795,neben::PRP,чӏарав,al costāt de
796,zwischen::PRP,дянив,entre
797,wegen::PRP,цӏаний,a causa de
798,dies::PRN,ва,aquest
799,das::PRN,та,això
800,das::PRN,кӏа,això
801,das::PRN,га,això
802,alles::PRN,щала,tot
803,ich::PRN,на,jo
804,du::PRN,ина,tu
805,er::PRN,му,ell
806,wir::PRN,жу,nosaltres
807,ihr::PRN,зу,vosaltres
808,was::FPRN,ци,què
809,wer::FPRN,цу,qui
810,wo::FADV,чув,on
811,wohin::FADV,чун,cap a on
812,wie::FADV,цукун,com
813,warum::FADV,цан,per què
814,wieviel::FNUM,циксса,quant
815,eins::NUM,ца,u
816,zwei::NUM,кӏива,dos
817,drei::NUM,шамма,tres
818,vier::NUM,мукьа,quatre
819,vier::NUM,мукьва,quatre
820,fünf::NUM,ххюва,cinc
821,sechs::NUM,ряхва,sis
822,sieben::NUM,арула,set
823,acht::NUM,мяйва,vuit
824,neun::NUM,урчӏва,nou
825,zehn::NUM,ацӏва,deu
826,elf::NUM,ацӏния цава,onze
827,zwölf::NUM,ацӏиия кӏива,dotze
828,zwanzig::NUM,кьува,vint
829,dreißig::NUM,зувира,trenta
830,vierzig::NUM,мукьцӏала,quaranta
831,fünfzig::NUM,ххюцӏала,cinquanta
832,sechzig::NUM,ряхцӏала,seixanta
833,achtzig::NUM,мяйцӏала,vuitanta
834,neunzig::NUM,урчӏцӏала,noranta
835,hundert::NUM,ттурш,cent
836,hundert::NUM,ттуршва,cent
837,tausend::NUM,азарва,mil
838,und::CNJ,-гу,i
839,oder::CNJ,я,o
840,oder::CNJ,ягу,o
841,stehen::V,ацӏан,estar de peu
842,sitzen::V,щяивкӏун икӏан,seure
843,liegen::V,утту нвхьуну икӏан,jeure
844,hängen::V,зурчӏай тӏун,penjar
845,werden::V,хьун,fer-se
846,werden::V,хьун,posar-se
847,passieren::V,хьун,succeir
848,beginnen::V,дайдишин,iniciar-se
849,beginnen::V,дайдирхьуну дикӏан,iniciar-se
850,enden::V,къуртал дан,acabar-se
851,enden::V,къуртал дан,terminar-se
852,wechseln::V,даххана хьун,canviar
853,wechseln::V,даххана дуллан,canviar
854,aufgehen[Sonne]::V,буклай бур,sortir
855,untergehen[Sonne]::V,лаглай бур,posar-se
856,scheinen[Sonne]::V,битан,brillar
857,scheinen[Sonne]::V,чани буллан,brillar
858,donnern::V,тӏий бур,tronar
859,wehen::V,бишлай бур,bufar
860,strömen::V,экьинан,afluir
861,fließen::V,экьинан,fluir
862,sich drehen::V,гьанан,girar
863,schwanken::V,хъюлчу тӏун,vacil·lar
864,schwanken::V,хӏуркку тӏун,vacil·lar
865,schwingen::V,хъюлчай тӏун,oscil·lar
866,schwingen::V,хъюлчу тӏун,oscil·lar
867,fallen::V,багьлан,caure
868,fallen::V,багьлан,tombar
869,brennen::V,ччучлан,cremar
870,rauchen::V,пуркӏу тӏун,fumejar
871,regnen::V,лачӏун,ploure
872,regnen::V,лачIлай дур,ploure
873,gefrieren::V,микӏ лачӏун,gelar-se
874,tauen::V,баслан,fondre's
875,schmelzen::V,баслан,fondre's
876,trocknen::V,кьакьан,assecar-se
877,sieden::V,щаран,bullir
878,faulen::V,аьллан,podrir-se
879,verfaulen::V,аьллан,podrir-se
880,verfaulen::V,аьян,podrir-se
881,reißen::V,ххя дукан,trencar-se
882,versinken::V,оькьлан,enfonsar-se
883,versinken::V,оькьан,enfonsar-se
884,vergehen::V,лялиян,passar
885,erscheinen::V,буккан,aparèixer
886,erscheinen::V,загьир хьун,aparèixer
887,verschwinden::V,бат хьун,desaparèixer
888,verschwinden::V,акъа хьун,desaparèixer
889,sinken::V,чахь учин,baixar
890,sinken::V,чахь учин,descendir
891,abnehmen::V,чан хьун,decréixer
892,abnehmen::V,ссуссукьу хьун,decréixer
893,zunehmen::V,гьарза хьун,augmentar
894,steigen::V,гьаз хьун,pujar
895,wachsen::V,ххяххан,créixer
896,glänzen::V,цӏай буккан,brillar
897,glänzen::V,цӏай буккан,resplendir
898,funkeln::V,цӏай-цӏай тӏун,espurnejar
899,lärmen::V,чӏу буллан,fer soroll
900,lärmen::V,аьлагъужа буллан,fer soroll
901,läuten::V,занг ришлан,sonar
902,läuten::V,занг дуллан,sonar
903,klingeln::V,занг ришлан,trucar
904,klingeln::V,занг дуллан,trucar
905,brausen::V,никъащилан,rugir
906,rauschen::V,щурщур тӏун,murmurar
907,klingen::V,чӏу буклан,sonar
908,bellen::V,хӏап тӏун,lladrar
909,blasen::V,уф тӏун,bufar
910,pfeifen::V,щютӏа тӏун,xiular
911,schreien::V,чӏу бан,cridar
912,stöhnen::V,угь-къак тӏун,gemegar
913,zittern::V,зурзу чин,tremolar
914,zittern::V,зурзу тӏун,tremolar
915,leben::V,ялапар хъанан,vīure
916,geboren werden::V,ан,néixer
917,atmen::V,ссихӏ ласлан,respirar
918,atmen::V,ссихӏ бигьлан,respirar
919,trinken::V,хӏачӏан,beure
920,trinken::V,хӏачӏлан,beure
921,essen::V,канан,menjar
922,schlucken::V,кьюлтӏа тӏун,empassar-se
923,müde werden::V,аьхчӏин,cansar-se
924,einschlafen::V,шанан икӏан,adormir-se
925,schlafen::V,шанан,dormir
926,aufwachen::V,чантӏ учин,despertar-se
927,aufstehen::V,бизан,llevar-se
928,sich erholen::V,бигьалаган,descansar
929,krank werden::V,къашай хьун,posar-se malalt
930,krank sein::V,къашай хъанан,estar malalt
931,krank sein::V,къашавай икӏан,estar malalt
932,schmerzen::V,цӏун,doldre
933,husten::V,хъугьу чин,tossir
934,husten::V,хъугьу тӏун,tossir
935,genesen::V,хъин хьун,recuperar-se
936,genesen::V,сагъ лаган,recuperar-se
937,sterben::V,ивчӏан,morir
938,umkommen::V,лиллан,perir
939,umkommen::V,литӏлан,perir
940,umkommen::V,ажал биян,perir
941,umkommen::V,личӏи хьун,perir
942,umkommen::V,иакьлу хьун,perir
943,umkommen::V,ахир жан хъанан,perir
944,umkommen::V,рухӏирачӏа икӏан,perir
945,sich bewegen::V,сукку хьун,moure's
946,sich rühren::V,сукку хьун,moure's
947,sich erheben::V,бизан,aixecar-se
948,sich setzen::V,щяикӏан,asseure's
949,sich setzen::V,щябикӏан,asseure's
950,hinfallen::V,багьан,caure's
951,laufen::V,занан,caminar
952,schreiten::V,ша ласлан,procedir
953,spazierengehen::V,сайр буллан,passejar
954,eilen::V,анавар буккан,anar corrent
955,sich beeilen::V,анавар буккан,afanyar-se
956,sausen::V,никъа щилан,córrer
957,sausen::V,никъа щун,córrer
958,rennen::V,лечлан,córrer
959,springen::V,тӏанкӏ дан,saltar
960,klettern::V,лахълан,escalar
961,schaukeln::V,гьайжак бигьлан,gronxar-se
962,schaukeln::V,гьайжак бигьлан,balancejar-se
963,kriechen::V,ххярк тӏун,reptar
964,kriechen::V,ххярк тӏун,arrossegar-se
965,schwimmen::V,гьузун,nadar
966,tauchen::V,лултту уккан,bussejar
967,tauchen::V,лултту уккан,submergir-se
968,rudern::V,бяхлан,remar
969,rudern::V,батӏлан,remar
970,rudern::V,ххялаххи дуклан,remar
971,fahren::V,гьан,anar
972,fliegen::V,лехлан,volar
973,gehen::V,нан,caminar
974,weggehen::V,ялагьан,anar-se'n
975,abfahren::V,гьан,partir
976,anhalten::V,бацӏан,aturar-se
977,hineingehen::V,буххан,entrar
978,eintreten::V,буххан,entrar
979,kommen::V,учӏан,venir
980,ankommen::V,биян,arribar
981,ankommen::V,бучӏан,arribar
982,zurückkommen::V,зана хъун,tornar
983,zurückkommen::V,зана бикӏан,tornar
984,bleiben::V,личӏан,quedar-se
985,warten::V,ялугьлан,esperar
986,erwarten::V,ялугьлан,esperar
987,suchen::V,луглан,buscar
988,finden::V,лякъин,trobar
989,versuchen::V,ххал буллан,intentar
990,vorbereiten::V,хӏадур бан,preparar
991,lieben::V,эшкьи хьуиу бикӏан,estimar
992,mögen::V,ххиран бикӏан,agradar a
993,lachen::V,хъян,riure
994,weinen::V,аьтӏун,plorar
995,schimpfen::V,дяъван,renyar
996,schimpfen::V,ссугайи агьан,renyar
997,sich ärgern::V,ссибизлан,enfadar-se
998,sich fürchten::V,ингъауслан,tenir por
999,fürchten::V,хӏучӏ тӏун,témer
1000,fliehen::V,ака бан,fugir
1001,flüchten::V,лихъан,refugiar-se
1002,sehen::V,чӏалан,veure
1003,anschauen::V,урган,mirar
1004,ansehen::V,буруглан,mirar
1005,hören::V,баллан,oir
1006,zuhören::V,вичӏи дихьлан,escoltar
1007,probieren::V,тӏин ххал буллан,provar
1008,riechen::V,ссунтӏа тӏун,olorar
1009,fühlen::V,дакӏнил буслан,sentīr
1010,scheinen::V,ххан,semblar
1011,scheinen::V,бизан,semblar
1012,scheinen::V,ххан бикӏлай бикӏан,semblar
1013,vernehmen::V,баян,percebre
1014,frieren::V,лигьулул хъанан,tenir fred
1015,tun::V,бан,fer
1016,können::V,хьун,poder
1017,anfangen::V,дайдишин,iniciar
1018,beenden::V,къуртал бан,acabar
1019,aufhören::V,кьабагьан,deixar
1020,gelingen::V,бюхъан,sortir bé
1021,öffnen::V,тӏитӏин,obrir
1022,schließen::V,лакьин,tancar
1023,stellen::V,дацӏан дан,posar
1024,stellen::V,дацӏан дан,col·locar
1025,stellen::V,бишин,posar
1026,stellen::V,бишин,col·locar
1027,setzen::V,щяитан,assentar
1028,legen::V,бишин,posar
1029,berühren::V,ка щун,tocar
1030,verbinden::V,бахӏин,unir
1031,verbinden::V,бахӏин,connectar
1032,verbinden::V,дахӏин,unir
1033,verbinden::V,дахӏин,connectar
1034,bedecken::V,ялтту бущин,tapar
1035,bedecken::V,ялтту бущин,cobrir
1036,bedecken::V,ялтту бакьин,tapar
1037,bedecken::V,ялтту бакьин,cobrir
1038,aufhängen::V,лахъан,penjar
1039,anzünden::V,лахъан,encendre
1040,aufheben::V,гьаз бан,aixecar
1041,zurücklassen::V,кьаитан,deixar
1042,zurücklassen::V,битан,deixar
1043,verlieren::V,дакъа дан,pērdre
1044,fallen lassen::V,рутан,deixar caure
1045,machen::V,дан,fer
1046,herstellen::V,яраг ишла бувиу бан,producir
1047,bauen::V,дан,construir
1048,reparieren::V,дакьин дан,reparar
1049,verbessern::V,ххуй дан,millorar
1050,ändern::V,баххана бан,canviar
1051,graben::V,дуклан,cavar
1052,beugen::V,лахӏан бан,doblegar
1053,beugen::V,кьус бикӏан,doblegar
1054,biegen::V,баччин,corbar
1055,biegen::V,баччин,arquejar
1056,biegen::V,лахӏан бан,corbar
1057,biegen::V,лахӏан бан,arquejar
1058,drehen::V,гьанан,girar
1059,wenden::V,кӏура баен бан,girar
1060,umdrehen::V,кӏура баен бан,voltar
1061,heben::V,гьаз бан,pujar
1062,heben::V,гьаз бан,aixecar
1063,hochheben::V,гьаз бан,aixecar
1064,ergreifen::V,хъап дан,agafar
1065,ergreifen::V,хъап увиу угьан,agafar
1066,halten::V,бугьлан,mantenir
1067,drücken::V,кьюч бигьлан,prémer
1068,drücken::V,кьюч бигьлан,estrènyer
1069,schieben::V,щун,empènyer
1070,lecken::V,ланцӏа тӏун,llepar
1071,beißen::V,хъапа тӏун,mossegar
1072,beißen::V,кьацӏа тӏун,mossegar
1073,abreißen::V,буцан,arrencar
1074,abschneiden::V,бухъан,tallar
1075,abschneiden::V,кьукьин,tallar
1076,binden::V,бахӏин,lligar
1077,binden::V,дахӏин,lligar
1078,brechen::V,гъагъан,trencar
1079,klopfen::V,кьутӏа тӏун,trucar
1080,hauen::V,рищун,picar
1081,hauen::V,рищун,colpejar
1082,kleben::V,лачӏун буллан,enganxar
1083,reiben::V,ссуку буллан,fregar
1084,streichen::V,дугъан,untar
1085,streichen::V,аьгъу дан,untar
1086,schneiden::V,духълан,tallar
1087,schneiden::V,кьукьлан,tallar
1088,schütteln::V,хъюлчу буллан,agitar
1089,schütteln::V,хъюлчу буллан,sacsejar
1090,schwenken::V,палцӏ дуллан,agitar
1091,schütten::V,рутӏин,abocar
1092,füllen::V,буцӏин бан,omplir
1093,einwickeln::V,кай-кай бан,embolicar
1094,tragen::V,ларсун занан,dur
1095,tragen::V,ларсун занан,portar
1096,tragen::V,ларсун ачин,dur
1097,tragen::V,ларсун ачин,portar
1098,schleppen::V,ххилан,arrossegar
1099,aufbewahren::V,ядан,conservar
1100,aufbewahren::V,ядуллан,conservar
1101,werfen::V,личин,llançar
1102,fangen::V,бугьан,agafar
1103,fangen::V,бугьан,atrapar
1104,fangen::V,бугьлан,agafar
1105,fangen::V,бугьлан,atrapar
1106,verstecken::V,ладитан,amagar
1107,verstecken::V,кьюлтӏ дан,amagar
1108,verstecken::V,дахьлаган дан,amagar
1109,teilen::V,бачӏин,dividir
1110,teilen::V,бутӏа бан,dividir
1111,schicken::V,тӏайла буккан,enviar
1112,bringen::V,диян дан,portar
1113,hinzufügen::V,ххи бан,afegir
1114,bekommen::V,ласун,obtenir
1115,erhalten::V,ласун,rebre
1116,nehmen::V,ласун,prendre
1117,wählen::V,бувчӏин,triar
1118,wählen::V,бувчӏин,elegir
1119,auswählen::V,бувчӏин,escollir
1120,auswählen::V,бувчӏин,seleccionar
1121,auswählen::V,язи бугьан,escollir
1122,auswählen::V,язи бугьан,seleccionar
1123,bewahren::V,ядан,conservar
1124,behindern::V,дайщишруду дуллан,impedir
1125,behindern::V,дайщишруду дуллан,obstaculitzar
1126,verderben::V,зия дан,espatllar
1127,beschädigen::V,зарал буллан,danyar
1128,beschädigen::V,зарал буллан,destrossar
1129,zerbrechen::V,гьагъан,trencar
1130,zerbrechen::V,гьагъан бан,trencar
1131,zerreißen::V,ххяхха дуккан,estripar
1132,zerstören::V,лекьан дан,destruir
1133,verbrennen::V,ччуччин,cremar
1134,geben::V,дулун,donar
1135,reichen::V,дулун,passar
1136,schenken::V,пишкаш дан,regalar
1137,schenken::V,багъишла дан,regalar
1138,schenken::V,ихӏсандалун дуллун,regalar
1139,versprechen::V,банна чин,prometre
1140,loben::V,цӏа дан,elogiar
1141,küssen::V,ппай тӏун,fer un petó a
1142,wiegen::V,гьуркку тӏун,bressolar
1143,wiegen::V,гьуркку буллан,bressolar
1144,wiegen::V,гьуркку бан,bressolar
1145,wecken::V,чантӏ учин ан,despertar
1146,zeigen::V,ккаккан бан,mostrar
1147,zeigen::V,ккаккан бан,ensenyar
1148,führen::V,буцин,guiar
1149,führen::V,буцин,conduir
1150,lehren::V,лахьхьин бан,ensenyar
1151,lehren::V,лахьхьин буллан,ensenyar
1152,unterrichten::V,дарс дишаван,ensenyar
1153,aufziehen::V,хъуна ан,criar
1154,aufziehen::V,тарбия ан,criar
1155,leiten::V,каялувшиву дан,dirigir
1156,einladen::V,хъамалу оьвчин,invitar
1157,einladen::V,хъамалу оьвчин,convidar
1158,vereinigen::V,ца бан,unir
1159,besuchen::V,ялун уххан,visitar
1160,besuchen::V,ялун уххан,anar a veure
1161,treffen::V,хьуна бакьин,trobar
1162,sich versammeln::V,батӏин,reunir-se
1163,spielen::V,тӏуркӏу тӏун,jugar
1164,singen::V,балай тӏун,cantār
1165,tanzen::V,къавтӏун,ballar
1166,sich trennen::V,ппив хьун,separar-se
1167,verlassen::V,увккун гьан,deixar
1168,verlassen::V,увккун гьан,abandonar
1169,retten::V,ххассал бан,salvar
1170,bewachen::V,къарал бан,vigilar
1171,schützen::V,ябан,protegir
1172,verteidigen::V,буруччин,defensar
1173,sich schlagen::V,биян,barallar-se
1174,schießen::V,битлан,tirar
1175,schießen::V,битлан,disparar
1176,siegen::V,ххув хьун,vèncer
1177,siegen::V,ххувшаву ласун,vèncer
1178,ärgern::V,ссибизан уллан,enfadar
1179,schlagen::V,рищун,pegar
1180,schlagen::V,рищун,colpejar
1181,stechen::V,кьутӏин,punxar
1182,stechen::V,кьутӏин,apunyalar
1183,stoßen::V,щун,empènyer
1184,stehlen::V,дацин,robar
1185,stören::V,кьючин,molestar
1186,belästigen::V,бизар уллан,importunar
1187,verbergen::V,лабитан,amagar
1188,verbergen::V,лабитан,ocultar
1189,verbergen::V,кӏучӏ бан,amagar
1190,verbergen::V,кӏучӏ бан,ocultar
1191,täuschen::V,хъяврин ан,enganyar
1192,betrügen::V,аьикьин ан,estafar
1193,töten::V,ивчӏан,matar
1194,wohnen::V,оьрму бутлан,vīure
1195,wohnen::V,оьрму бутлан,habitar
1196,arbeiten::V,зун,treballar
1197,sammeln::V,ттихӏин,col·leccionar
1198,sammeln::V,вив дишин,col·leccionar
1199,pflücken::V,риттун,collir
1200,jagen::V,авли занан,caçar
1201,fischen::V,чавахъру бугьлан,pescar
1202,fassen::V,бугьан,atrapar
1203,hüten::V,урттуйн бакьлан,pasturar
1204,treiben::V,дачин дуллан,arriar
1205,treiben::V,лихъан буллан,arriar
1206,anbinden::V,бахӏин,lligar
1207,füttern::V,канаки буллан,donar menjar a
1208,melken::V,ттизин,munyir
1209,hacken::V,мюрш буллан,picar
1210,hacken::V,мюрш буллан,tallar
1211,hacken::V,мюрш бан,picar
1212,hacken::V,мюрш бан,tallar
1213,gießen::V,щин дишин,regar
1214,reifen::V,диян,madurar
1215,zubereiten::V,хӏадур дан,preparar
1216,zubereiten::V,хӏадур бан,preparar
1217,kochen::V,шашан,coure
1218,kochen::V,шашан дуллан,coure
1219,backen::V,бишлан,coure al forn
1220,backen::V,шахьлан,coure al forn
1221,braten::V,цӏарайх дуллан,rostir
1222,umrühren::V,хӏала бан,remenar
1223,stricken::V,щащлан,tricotar
1224,stricken::V,щащлан,fer punt de mitja
1225,stricken::V,щащан,tricotar
1226,stricken::V,щащан,fer punt de mitja
1227,nähen::V,дуруххан,cosir
1228,färben::V,ранг щун,tenyir
1229,reinigen::V,марцӏ бан,netejar
1230,waschen::V,шюшин,rentār
1231,abwischen::V,лишин,eixugar
1232,spülen::V,вилаган,esbandir
1233,fegen::V,башин,escombrar
1234,kehren::V,бахьлан,escombrar
1235,baden::V,щинавун учӏлан,banyar-se
1236,sich waschen::V,диссун,rentār-se
1237,sich waschen::V,лажин диссун,rentār-se
1238,sich waschen::V,лажин дислан,rentār-se
1239,sich waschen::V,биссун,rentār-se
1240,sich waschen::V,чурх бислан,rentār-se
1241,ausziehen::V,ликкан,treure's
1242,anziehen::V,лаххан,posar-se
1243,sich anziehen::V,янна лаххан,vestir-se
1244,kämmen::V,ттарал дуккан,pentinar
1245,schmücken::V,чӏюлу бан,adornar
1246,sagen::V,учин,dir
1247,sprechen::V,гъалгъа тӏун,parlar
1248,reden::V,гъалгъа тӏун,parlar
1249,sich unterhalten::V,гъалгъа тӏун,conversar
1250,fragen::V,цӏуххин,preguntar
1251,bitten::V,тавакъю буллан,demanar
1252,erzählen::V,хавар бусан,contar
1253,erzählen::V,хавар бусан,explicar
1254,mitteilen::V,баян бан,comunicar
1255,mitteilen::V,хавар бан,comunicar
1256,nennen::V,цӏа дизан,nomenar
1257,rufen::V,оьвтӏун,cridar
1258,prahlen::V,цӏа дуллан,lloar-se
1259,prahlen::V,цӏа дуллан,jactar-se
1260,übersetzen::V,таржума бан,traduir
1261,denken::V,пикри буллан,pensar
1262,glauben::V,вих хьун,creure
1263,bemerken::V,хӏисав хъун,notar
1264,erkennen::V,увчӏин,reconèixer
1265,begreifen::V,бувчӏин,comprendre
1266,lernen::V,лахьлан,aprendre
1267,lernen::V,лахьхьин,aprendre
1268,wissen::V,кӏулну бикӏан,saber
1269,wissen::V,хавар бикӏан,saber
1270,sich erinnern an::V,дакӏнин бутан,recordar
1271,vergessen::V,хъама битан,oblidar
1272,messen::V,дуцин дуллан,mesurar
1273,messen::V,дуцин дан,mesurar
1274,zählen::V,дуккин,comptar
1275,rechnen::V,хӏисав дан,calcular
1276,lesen::V,ккалан,llegir
1277,malen::V,сурат дуллан,pintar
1278,zeichnen::V,сурат дуллан,dibuixar
1279,schreiben::V,чичин,escrīure
1280,schreiben::V,чичлан,escrīure
1281,besitzen::V,дуну икӏан,posseir
1282,besitzen::V,дуну дикӏан,posseir
1283,besitzen::V,заллуну икӏан,posseir
1284,kaufen::V,машан ласун,comprar
1285,verkaufen::V,баххан,vendre
1286,bezahlen::V,арцу дулун,pagar
1287,bezahlen::V,багьа булун,pagar
1288,zahlen::V,арцу дулун,pagar per
1289,zahlen::V,багьа булун,pagar per
1290,beherrschen::V,дуну икӏан,dominar
1291,beherrschen::V,заллуну икӏан,dominar
1292,ertragen::V,бухӏан,aguantar
1293,Leber::N,,fetge
1294,Moor::N,,pantà
1295,Anhöhe::N,,turó
1296,Bucht::N,,cala
1297,Bucht::N,,badia
1298,Barsch::N,,perca
1299,Hecht::N,,lluç
1300,Laus::N,,poll
1301,Ruf::N,,crida
1302,Platz::N,,cabuda
1303,Kante::N,,caire
1304,Kante::N,,cantell
1305,Größe::N,,grandària
1306,Menge::N,,quantitat
1307,Figur::N,,figura
1308,Tasche::N,,bossa
1309,Öl::N,,oli
1310,Schuh::N,,sabata
1311,Leine::N,,corretja
1312,König::N,,rei
1313,fein::A,,fi
1314,auf einmal::ADV,,d'una vegada
1315,bald::ADV,,aviāt
1316,einst::ADV,,anteriorment
1317,schon::ADV,,ja
1318,sie::PRN,,ells
1319,sie::PRN,,elles
1320,siebzig::NUM,,setanta
1321,klirren::V,,dringar
1322,heulen::V,,udolar
1323,rühren::V,,commoure
1324,rühren::V,,emocionar
1325,zu sehen sein::V,,poder-se veure
1326,wollen::V,,voler
1327,geraten::V,,sortir
1328,kratzen::V,,raspar
1329,stecken::V,,ficar
1330,schleifen::V,,afilar
1331,schleifen::V,,esmolar
1332,rütteln::V,,sacsejar
1333,ziehen::V,,tirar
1334,ziehen::V,,estirar
1335,packen::V,,engrapar
1336,wünschen::V,,desitjar
1337,zudecken::V,,tapar
1338,zudecken::V,,cobrir
1339,antreiben::V,,impel·lir
1340,lassen::V,,fer
1341,treten::V,,donar un cop de peu a
1342,verstehen::V,,entendre
