,Concept_ID,de,no
821,hinfallen::V,hinfallen,falle over ende
822,laufen::V,laufen,løpe
823,schreiten::V,schreiten,skride
824,spazierengehen::V,spazierengehen,spasere
825,spazierengehen::V,spazierengehen,gå en tur
826,eilen::V,eilen,ile
827,sich beeilen::V,sich beeilen,skynde seg
828,sausen::V,sausen,suse
829,rennen::V,rennen,løpe
830,springen::V,springen,hoppe
831,springen::V,springen,springe
832,klettern::V,klettern,klatre
833,schaukeln::V,schaukeln,huske
834,kriechen::V,kriechen,krype
835,schwimmen::V,schwimmen,svømme
836,tauchen::V,tauchen,dykke
837,rudern::V,rudern,ro
838,fahren::V,fahren,kjøre
839,fliegen::V,fliegen,fly
840,gehen::V,gehen,gå
841,weggehen::V,weggehen,gå bort
842,abfahren::V,abfahren,reise
843,anhalten::V,anhalten,stanse
844,hineingehen::V,hineingehen,gå inn
845,eintreten::V,eintreten,tre inn
846,kommen::V,kommen,komme
847,ankommen::V,ankommen,ankomme
848,ankommen::V,ankommen,komme til
849,zurückkommen::V,zurückkommen,komme tilbake
850,bleiben::V,bleiben,bli
851,bleiben::V,bleiben,forbli
852,warten::V,warten,vente
853,erwarten::V,erwarten,vente
854,suchen::V,suchen,søke
855,finden::V,finden,finne
856,versuchen::V,versuchen,prøve
857,versuchen::V,versuchen,forsøke
858,vorbereiten::V,vorbereiten,forberede
859,lieben::V,lieben,elske
860,mögen::V,mögen,like
861,lachen::V,lachen,le
862,rühren::V,rühren,røre
863,weinen::V,weinen,gråte
864,schimpfen::V,schimpfen,skjelle
865,sich ärgern::V,sich ärgern,ergre seg
866,sich fürchten::V,sich fürchten,være redd
867,fürchten::V,fürchten,være redd for
868,fliehen::V,fliehen,rømme
869,fliehen::V,fliehen,flykte
870,flüchten::V,flüchten,flykte
871,sehen::V,sehen,se
872,anschauen::V,anschauen,se på
873,anschauen::V,anschauen,betrakte
874,ansehen::V,ansehen,anse
875,hören::V,hören,høre
876,zuhören::V,zuhören,tilhøre
877,probieren::V,probieren,smake
878,probieren::V,probieren,smake på
879,riechen::V,riechen,lukte
880,fühlen::V,fühlen,føle
881,scheinen::V,scheinen,se ut
882,zu sehen sein::V,zu sehen sein,synes
883,vernehmen::V,vernehmen,få vite
884,frieren::V,frieren,fryse
885,tun::V,tun,gjøre
886,können::V,können,kunne
887,wollen::V,wollen,ville
888,anfangen::V,anfangen,begynne
889,beenden::V,beenden,avslutte
890,aufhören::V,aufhören,slutte
891,aufhören::V,aufhören,holde opp
892,gelingen::V,gelingen,lykkes
893,geraten::V,geraten,bli
894,öffnen::V,öffnen,åpne
895,schließen::V,schließen,lukke
896,schließen::V,schließen,stenge
897,stellen::V,stellen,stille
898,setzen::V,setzen,sette
899,legen::V,legen,legge
900,berühren::V,berühren,berøre
901,verbinden::V,verbinden,forbinde
902,bedecken::V,bedecken,dekke
903,aufhängen::V,aufhängen,henge
904,aufhängen::V,aufhängen,henge opp
905,anzünden::V,anzünden,tenne
906,anzünden::V,anzünden,antenne
907,anzünden::V,anzünden,tenne på
908,aufheben::V,aufheben,løfte
909,aufheben::V,aufheben,ta opp
910,zurücklassen::V,zurücklassen,slippe tilbake
911,verlieren::V,verlieren,miste
912,fallen lassen::V,fallen lassen,droppe
913,fallen lassen::V,fallen lassen,la falle
914,machen::V,machen,lage
915,machen::V,machen,gjøre
916,herstellen::V,herstellen,fremstille
917,bauen::V,bauen,bygge
918,reparieren::V,reparieren,reparere
919,verbessern::V,verbessern,rette
920,verbessern::V,verbessern,forbedre
921,ändern::V,ändern,forandre
922,graben::V,graben,grave
923,beugen::V,beugen,bøye
924,biegen::V,biegen,bøye
925,drehen::V,drehen,dreie
926,wenden::V,wenden,vende
927,umdrehen::V,umdrehen,snu
928,heben::V,heben,heve
929,hochheben::V,hochheben,løfte
930,ergreifen::V,ergreifen,gripe
931,ergreifen::V,ergreifen,få tak i
932,halten::V,halten,holde
933,drücken::V,drücken,trykke
934,schieben::V,schieben,skyve
935,kratzen::V,kratzen,klø
936,kratzen::V,kratzen,klore
937,lecken::V,lecken,slikke
938,beißen::V,beißen,bite
939,abreißen::V,abreißen,rive av
940,abschneiden::V,abschneiden,skjære av
941,binden::V,binden,binde
942,stecken::V,stecken,stikke
943,brechen::V,brechen,bryte
944,brechen::V,brechen,briste
945,klopfen::V,klopfen,banke
946,hauen::V,hauen,hogge
947,kleben::V,kleben,klistre
948,reiben::V,reiben,gni
949,streichen::V,streichen,stryke
950,schleifen::V,schleifen,slipe
951,schneiden::V,schneiden,klippe
952,rütteln::V,rütteln,ruske
953,schütteln::V,schütteln,riste
954,schwenken::V,schwenken,svinge
955,schütten::V,schütten,helle
956,füllen::V,füllen,fylle
957,einwickeln::V,einwickeln,vikle inn
958,tragen::V,tragen,bære
959,schleppen::V,schleppen,slepe
960,ziehen::V,ziehen,dra
961,ziehen::V,ziehen,trekke
962,aufbewahren::V,aufbewahren,oppbevare
963,aufbewahren::V,aufbewahren,ta vare på
964,werfen::V,werfen,kaste
965,fangen::V,fangen,fange
966,packen::V,packen,gripe
967,packen::V,packen,gripe tak i
968,verstecken::V,verstecken,gjemme
969,teilen::V,teilen,dele
970,schicken::V,schicken,sende
971,bringen::V,bringen,bringe
972,hinzufügen::V,hinzufügen,tilføye
973,bekommen::V,bekommen,få
974,erhalten::V,erhalten,få
975,nehmen::V,nehmen,ta
976,wählen::V,wählen,velge
977,auswählen::V,auswählen,velge ut
978,bewahren::V,bewahren,bevare
979,behindern::V,behindern,hindre
980,behindern::V,behindern,forhindre
981,verderben::V,verderben,ødelegge
982,beschädigen::V,beschädigen,skade
983,zerbrechen::V,zerbrechen,brekke i stykker
984,zerreißen::V,zerreißen,rive i stykker
985,zerstören::V,zerstören,ødelegge
986,verbrennen::V,verbrennen,brenne
987,verbrennen::V,verbrennen,brenne opp
988,geben::V,geben,gi
989,reichen::V,reichen,rekke
990,schenken::V,schenken,forære
991,schenken::V,schenken,skjenke
992,versprechen::V,versprechen,love
993,wünschen::V,wünschen,ønske
994,loben::V,loben,rose
995,küssen::V,küssen,kysse
996,wiegen::V,wiegen,vogge
997,zudecken::V,zudecken,dekke til
998,wecken::V,wecken,vekke
999,zeigen::V,zeigen,vise
1000,führen::V,führen,føre
1001,lehren::V,lehren,lære
1002,unterrichten::V,unterrichten,undervise
1003,aufziehen::V,aufziehen,oppdra
1004,leiten::V,leiten,lede
1005,antreiben::V,antreiben,drive på
1006,lassen::V,lassen,få til å
1007,einladen::V,einladen,be
1008,einladen::V,einladen,invitere
1009,vereinigen::V,vereinigen,forene
1010,besuchen::V,besuchen,besøke
1011,treffen::V,treffen,møte
1012,treffen::V,treffen,treffe
1013,sich versammeln::V,sich versammeln,forsamles
1014,spielen::V,spielen,leke
1015,spielen::V,spielen,spille
1016,singen::V,singen,synge
1017,tanzen::V,tanzen,danse
1018,sich trennen::V,sich trennen,skilles
1019,verlassen::V,verlassen,forlate
1020,retten::V,retten,redde
1021,bewachen::V,bewachen,bevokte
1022,schützen::V,schützen,verne
1023,schützen::V,schützen,beskytte
1024,verteidigen::V,verteidigen,forsvare
1025,sich schlagen::V,sich schlagen,slåss
1026,schießen::V,schießen,skyte
1027,siegen::V,siegen,seire
1028,ärgern::V,ärgern,ergre
1029,schlagen::V,schlagen,
1030,treten::V,treten,sparke
1031,stechen::V,stechen,stikke
1032,stoßen::V,stoßen,støte
1033,stehlen::V,stehlen,stjele
1034,stören::V,stören,forstyrre
1035,belästigen::V,belästigen,plage
1036,belästigen::V,belästigen,sjenere
1037,verbergen::V,verbergen,gjemme
1038,täuschen::V,täuschen,villede
1039,betrügen::V,betrügen,bedra
1040,töten::V,töten,drepe
1041,wohnen::V,wohnen,bo
1042,arbeiten::V,arbeiten,arbeide
1043,sammeln::V,sammeln,samle
1044,pflücken::V,pflücken,plukke
1045,jagen::V,jagen,jage
1046,fischen::V,fischen,fiske
1047,fassen::V,fassen,fange
1048,hüten::V,hüten,vokte
1049,treiben::V,treiben,drive
1050,anbinden::V,anbinden,feste
1051,füttern::V,füttern,fore
1052,melken::V,melken,melke
1053,hacken::V,hacken,hakke
1054,gießen::V,gießen,helle
1055,reifen::V,reifen,modne
1056,zubereiten::V,zubereiten,lage
1057,zubereiten::V,zubereiten,tilberede
1058,kochen::V,kochen,koke
1059,backen::V,backen,bake
1060,braten::V,braten,steke
1061,umrühren::V,umrühren,røre om
1062,stricken::V,stricken,strikke
1063,nähen::V,nähen,sy
1064,färben::V,färben,farge
1065,reinigen::V,reinigen,rense
1066,reinigen::V,reinigen,gjøre ren
1067,waschen::V,waschen,vaske
1068,abwischen::V,abwischen,tørke av
1069,spülen::V,spülen,spyle
1070,spülen::V,spülen,skylle
1071,fegen::V,fegen,feie
1072,kehren::V,kehren,koste
1073,baden::V,baden,bade
1074,sich waschen::V,sich waschen,vaske seg
1075,ausziehen::V,ausziehen,ta av
1076,anziehen::V,anziehen,ta på
1077,sich anziehen::V,sich anziehen,kle på seg
1078,kämmen::V,kämmen,gre
1079,kämmen::V,kämmen,kjemme
1080,schmücken::V,schmücken,pynte
1081,schmücken::V,schmücken,smykke
1082,sagen::V,sagen,si
1083,sprechen::V,sprechen,snakke
1084,reden::V,reden,tale
1085,reden::V,reden,snakke
1086,sich unterhalten::V,sich unterhalten,samtale
1087,fragen::V,fragen,spørre
1088,bitten::V,bitten,be
1089,erzählen::V,erzählen,fortelle
1090,mitteilen::V,mitteilen,meddele
1091,nennen::V,nennen,kalle
1092,rufen::V,rufen,rope
1093,prahlen::V,prahlen,skryte
1094,übersetzen::V,übersetzen,oversette
1095,denken::V,denken,tenke
1096,glauben::V,glauben,tro
1097,bemerken::V,bemerken,bemerke
1098,bemerken::V,bemerken,legge merke til
1099,erkennen::V,erkennen,gjenkjenne
1100,begreifen::V,begreifen,begripe
1101,verstehen::V,verstehen,forstå
1102,verstehen::V,verstehen,skjønne
1103,lernen::V,lernen,lære
1104,wissen::V,wissen,vite
1105,sich erinnern an::V,sich erinnern an,huske på
1106,vergessen::V,vergessen,glemme
1107,messen::V,messen,måle
1108,zählen::V,zählen,telle
1109,rechnen::V,rechnen,regne
1110,lesen::V,lesen,lese
1111,malen::V,malen,male
1112,zeichnen::V,zeichnen,tegne
1113,schreiben::V,schreiben,skrive
1114,besitzen::V,besitzen,eie
1115,besitzen::V,besitzen,inneha
1116,kaufen::V,kaufen,kjøpe
1117,verkaufen::V,verkaufen,selge
1118,bezahlen::V,bezahlen,betale
1119,zahlen::V,zahlen,betale
1120,beherrschen::V,beherrschen,beherske
1121,ertragen::V,ertragen,orke
