,Concept_ID,se,fa
122,Genick::N,nisske,پشت گردن
123,Genick::N,niehkki,پشت گردن
124,Genick::N,niski,پشت گردن
125,Genick::N,niek'ki,پشت گردن
126,Genick::N,nji´šǩǩmaadd,پشت گردن
127,Genick::N,нышшькмоант,پشت گردن
128,Kopf::N,åejjie,سر
129,Kopf::N,åejjie,کله
130,Kopf::N,oajvve,سر
131,Kopf::N,oajvve,کله
132,Kopf::N,oaivi,سر
133,Kopf::N,oaivi,کله
134,Kopf::N,uái'vi,سر
135,Kopf::N,uái'vi,کله
136,Kopf::N,vuei´vv,سر
137,Kopf::N,vuei´vv,کله
138,Kopf::N,вуэййв,سر
139,Kopf::N,вуэййв,کله
140,Rücken::N,rudtje,پشت
141,Rücken::N,hárddo,پشت
142,Rücken::N,tjavelk,پشت
143,Rücken::N,sealgi,پشت
144,Rücken::N,selgi,پشت
145,Rücken::N,čielgi,پشت
146,Rücken::N,seä´lǧǧ,پشت
147,Rücken::N,се̄лльк,پشت
148,Bauch::N,tjåejjie,شکم
149,Bauch::N,tjoajvve,شکم
150,Bauch::N,čoavji,شکم
151,Bauch::N,čuáv'ji,شکم
152,Bauch::N,čåu´jj,شکم
153,Bauch::N,чо̄ввьй,شکم
154,Nabel::N,naepie,ناف
155,Nabel::N,náhpe,ناف
156,Nabel::N,náhpi,ناف
157,Nabel::N,nääpi,ناف
158,Nabel::N,nää´pp,ناف
159,Nabel::N,на̄бпь,ناف
160,Busen::N,boenge,پستان
161,Busen::N,bållå,پستان
162,Busen::N,čižži,پستان
163,Busen::N,njamma,پستان
164,Busen::N,njižže,پستان
165,Busen::N,nje´ǯǯ,پستان
166,Busen::N,раннҍт,پستان
167,Brust::N,mïelke,سینه
168,Brust::N,radde,سینه
169,Brust::N,mielgga,سینه
170,Brust::N,raddi,سینه
171,Brust::N,radde,سینه
172,Brust::N,râ´dd,سینه
173,Brust::N,раннҍт,سینه
174,Schulter::N,åelkie,دوش
175,Schulter::N,åelkie,شانه
176,Schulter::N,oalgge,دوش
177,Schulter::N,oalgge,شانه
178,Schulter::N,hárdu,دوش
179,Schulter::N,hárdu,شانه
180,Schulter::N,ärdee,دوش
181,Schulter::N,ärdee,شانه
182,Schulter::N,uál'gi,دوش
183,Schulter::N,uál'gi,شانه
184,Schulter::N,a´rddi,دوش
185,Schulter::N,a´rddi,شانه
186,Schulter::N,vuä´lǧǧ,دوش
187,Schulter::N,vuä´lǧǧ,شانه
188,Schulter::N,вуэллык,دوش
189,Schulter::N,вуэллык,شانه
190,Arm::N,gïete,بازو
191,Arm::N,giehta,بازو
192,Arm::N,giehta,بازو
193,Arm::N,kietâ,بازو
194,Arm::N,kie'tâkaaṿâ,بازو
195,Arm::N,ǩiõtt,بازو
196,Arm::N,кӣдт,بازو
197,Ellenbogen::N,gernjere,آرنج
198,Ellenbogen::N,garŋŋel,آرنج
199,Ellenbogen::N,gargŋil,آرنج
200,Ellenbogen::N,käŋŋir,آرنج
201,Ellenbogen::N,kõõnjâr,آرنج
202,Ellenbogen::N,карьнэль,آرنج
203,Hand::N,gïete,دست
204,Hand::N,giehta,دست
205,Hand::N,giehta,دست
206,Hand::N,kietâ,دست
207,Hand::N,ǩiõtt,دست
208,Hand::N,кӣдт,دست
209,Handfläche::N,gïeten-låapoe,کف دست
210,Handfläche::N,giehtavuodo,کف دست
211,Handfläche::N,tjårmmåvuodo,کف دست
212,Handfläche::N,giehtaloahpu,کف دست
213,Handfläche::N,kiämád,کف دست
214,Handfläche::N,kuámmir,کف دست
215,Handfläche::N,kuä´m'mer,کف دست
216,Handfläche::N,ǩiõttǩeä´m'men,کف دست
217,Handfläche::N,ко̄а̄ллдэгк,کف دست
218,Handfläche::N,кӣдткоалдэгк,کف دست
219,Finger::N,soerme,انگشت
220,Finger::N,tjuvdde,انگشت
221,Finger::N,suorbma,انگشت
222,Finger::N,čuvde,انگشت
223,Finger::N,suor'mâ,انگشت
224,Finger::N,suõrmm,انگشت
225,Finger::N,це̄ххп,انگشت
226,Fingernagel::N,gadtse,ناخن دست
227,Fingernagel::N,guehpere,ناخن دست
228,Fingernagel::N,gadtsa,ناخن دست
229,Fingernagel::N,gazza,ناخن دست
230,Fingernagel::N,kozzâ,ناخن دست
231,Fingernagel::N,kõʒʒ,ناخن دست
232,Fingernagel::N,кэ̄ннц,ناخن دست
233,Nagel[Anatomie]::N,gadtse,ناخن
234,Nagel[Anatomie]::N,guehpere,ناخن
235,Nagel[Anatomie]::N,gadtsa,ناخن
236,Nagel[Anatomie]::N,gazza,ناخن
237,Nagel[Anatomie]::N,kozzâ,ناخن
238,Nagel[Anatomie]::N,kõʒʒ,ناخن
239,Nagel[Anatomie]::N,кэ̄ннц,ناخن
240,Zeh::N,tjiehtjere,انگشت پا
241,Zeh::N,juolggetjuvdde,انگشت پا
242,Zeh::N,juolgesuorbma,انگشت پا
243,Zeh::N,jyel'gisuor'mâ,انگشت پا
244,Zeh::N,jue´lǧǧsuõrmm,انگشت پا
245,Zeh::N,ю̄лльк-це̄һп,انگشت پا
246,Fuß::N,juelkie,پا
247,Fuß::N,juolgge,پا
248,Fuß::N,juolgi,پا
249,Fuß::N,jyel'gi,پا
250,Fuß::N,jue´lǧǧ,پا
251,Fuß::N,ла̄бпь,پا
252,Ferse::N,båetskie,پاشنه
253,Ferse::N,boasske,پاشنه
254,Ferse::N,šušmi,پاشنه
255,Ferse::N,šušme,پاشنه
256,Ferse::N,jue´lǧǧkädd,پاشنه
257,Ferse::N,ка̄ннт,پاشنه
258,Knie::N,boelve,زانو
259,Knie::N,buolvva,زانو
260,Knie::N,čibbi,زانو
261,Knie::N,veaŋki,زانو
262,Knie::N,iidâ,زانو
263,Knie::N,puõlvv,زانو
264,Knie::N,пуллв,زانو
265,Oberschenkel::N,ruaksja,ران
266,Oberschenkel::N,tjibbe,ران
267,Oberschenkel::N,gassaváhkká,ران
268,Oberschenkel::N,badjeváhkáa,ران
269,Oberschenkel::N,čuár'bpeeḷi,ران
270,Oberschenkel::N,če´bb,ران
271,Oberschenkel::N,чуаррбе̄лль,ران
272,Bein::N,juelkie,پا
273,Bein::N,juelkie,لنگ
274,Bein::N,juolgge,پا
275,Bein::N,juolgge,لنگ
276,Bein::N,juolgi,پا
277,Bein::N,juolgi,لنگ
278,Bein::N,jyel'gi,پا
279,Bein::N,jyel'gi,لنگ
280,Bein::N,jue´lǧǧ,پا
281,Bein::N,jue´lǧǧ,لنگ
282,Bein::N,ю̄лльк,پا
283,Bein::N,ю̄лльк,لنگ
284,Körper::N,kråahpe,تن
285,Körper::N,kråahpe,بدن
286,Körper::N,rumáj,تن
287,Körper::N,rumáj,بدن
288,Körper::N,rumaš,تن
289,Körper::N,rumaš,بدن
290,Körper::N,ruumâš,تن
291,Körper::N,ruumâš,بدن
292,Körper::N,rå´pp,تن
293,Körper::N,rå´pp,بدن
294,Körper::N,лышшьк,تن
295,Körper::N,лышшьк,بدن
296,Körper::N,роаӈӈьк,تن
297,Körper::N,роаӈӈьк,بدن
298,Haut::N,njaltja,پوست
299,Haut::N,lijkke,پوست
300,Haut::N,tjuobma,پوست
301,Haut::N,liiki,پوست
302,Haut::N,liške,پوست
303,Haut::N,le´šǩǩ,پوست
304,Haut::N,лышшьк,پوست
305,Blut::N,vïrre,خون
306,Blut::N,maelie,خون
307,Blut::N,varra,خون
308,Blut::N,varra,خون
309,Blut::N,vorrâ,خون
310,Blut::N,võrr,خون
311,Blut::N,вэ̄рр,خون
312,Ader::N,åerie,رگ
313,Ader::N,aajroe,رگ
314,Ader::N,suodna,رگ
315,Ader::N,varrasuotna,رگ
316,Ader::N,suoṇâ,رگ
317,Ader::N,suõnn,رگ
318,Ader::N,сӯнн,رگ
319,Sehne::N,soene,زردپی
320,Sehne::N,gåårtenje,زردپی
321,Sehne::N,suodna,زردپی
322,Sehne::N,suotna,زردپی
323,Sehne::N,suoṇâ,زردپی
324,Sehne::N,suõnn,زردپی
325,Sehne::N,сӯнн,زردپی
326,Knochen::N,måara,استخوان
327,Knochen::N,måaroe,استخوان
328,Knochen::N,dákte,استخوان
329,Knochen::N,dákti,استخوان
330,Knochen::N,tähti,استخوان
331,Knochen::N,tä´htt,استخوان
332,Knochen::N,та̄ххт,استخوان
333,Knochen::N,та̄ффьт,استخوان
334,Gehirn::N,aajla,مخ
335,Gehirn::N,aajla,مغز
336,Gehirn::N,vuojŋam,مخ
337,Gehirn::N,vuojŋam,مغز
338,Gehirn::N,vuoigŋašat,مخ
339,Gehirn::N,vuoigŋašat,مغز
340,Gehirn::N,vuoi'ŋâšeh,مخ
341,Gehirn::N,vuoi'ŋâšeh,مغز
342,Gehirn::N,vuo'ivâšneh,مخ
343,Gehirn::N,vuo'ivâšneh,مغز
344,Gehirn::N,vuõivâšn,مخ
345,Gehirn::N,vuõivâšn,مغز
346,Gehirn::N,вуэййвэшна,مخ
347,Gehirn::N,вуэййвэшна,مغز
348,Herz::N,vaajmoe,دل
349,Herz::N,vaajmoe,قلب
350,Herz::N,tsåhke,دل
351,Herz::N,tsåhke,قلب
352,Herz::N,váibmu,دل
353,Herz::N,váibmu,قلب
354,Herz::N,váimu,دل
355,Herz::N,váimu,قلب
356,Herz::N,čââ´đ,دل
357,Herz::N,čââ´đ,قلب
358,Herz::N,кӯттҌк,دل
359,Herz::N,кӯттҌк,قلب
360,Magen::N,tjåejjie,معده
361,Magen::N,tjoajvve,معده
362,Magen::N,čoavji,معده
363,Magen::N,čuáv'ji,معده
364,Magen::N,čåu´jj,معده
365,Magen::N,чо̄ввьй,معده
366,Leber::N,mueksie,کبد
367,Leber::N,librre,کبد
368,Leber::N,vuoivvas,کبد
369,Leber::N,vuoivâs,کبد
370,Leber::N,vuõivâs,کبد
371,Leber::N,вуйвас,کبد
372,Atem::N,voejngehtasse,نفس
373,Atem::N,båssånis,نفس
374,Atem::N,vuojŋadahka,نفس
375,Atem::N,vuoiŋŋahat,نفس
376,Atem::N,vuo'iŋâstim,نفس
377,Atem::N,jiõg'g,نفس
378,Atem::N,вӯйнас,نفس
379,Atem::N,вӯййнмушш,نفس
380,Hunger::N,nielkie,گرسنگی
381,Hunger::N,nielgge,گرسنگی
382,Hunger::N,nealgi,گرسنگی
383,Hunger::N,nelgi,گرسنگی
384,Hunger::N,neä´lǧǧ,گرسنگی
385,Hunger::N,не̄лльк,گرسنگی
386,Träne::N,gïknjele,اشک
387,Träne::N,ganjál,اشک
388,Träne::N,ganjal,اشک
389,Träne::N,koonjâl,اشک
390,Träne::N,kõõnjâl,اشک
391,Träne::N,кэ̄нял,اشک
392,Geschmack::N,aelmie,مزه
393,Geschmack::N,muosse,مزه
394,Geschmack::N,smáhkka,مزه
395,Geschmack::N,máhku,مزه
396,Geschmack::N,smáhkka,مزه
397,Geschmack::N,mááhu,مزه
398,Geschmack::N,smakkâ,مزه
399,Geschmack::N,njõõd,مزه
400,Geschmack::N,smääkk,مزه
401,Geschmack::N,ня̄лльк,مزه
402,Geruch::N,haaje,بو
403,Geruch::N,habjja,بو
404,Geruch::N,hádja,بو
405,Geruch::N,opsâ,بو
406,Geruch::N,haajâ,بو
407,Geruch::N,õpss,بو
408,Geruch::N,haajj,بو
409,Geruch::N,апс,بو
410,Geruch::N,лэ̄гк,بو
411,Schlaf::N,nahkerh,خواب
412,Schlaf::N,nager,خواب
413,Schlaf::N,oados,خواب
414,Schlaf::N,nagir,خواب
415,Schlaf::N,naṿer,خواب
416,Schlaf::N,nââ´er,خواب
417,Schlaf::N,нагерь,خواب
418,Traum::N,nahkere,رؤیا
419,Traum::N,niehko,رؤیا
420,Traum::N,niehku,رؤیا
421,Traum::N,naṿer,رؤیا
422,Traum::N,nââ´er,رؤیا
423,Traum::N,нагерь,رؤیا
424,Himmel::N,elmie,فلک
425,Himmel::N,elmie,آسمان
426,Himmel::N,almme,فلک
427,Himmel::N,almme,آسمان
428,Himmel::N,albmi,فلک
429,Himmel::N,albmi,آسمان
430,Himmel::N,alme,فلک
431,Himmel::N,alme,آسمان
432,Himmel::N,â´lmm,فلک
433,Himmel::N,â´lmm,آسمان
434,Himmel::N,алльм,فلک
435,Himmel::N,алльм,آسمان
436,Sonne::N,biejjie,آفتاب
437,Sonne::N,biejjie,خورشید
438,Sonne::N,bæjvásj,آفتاب
439,Sonne::N,bæjvásj,خورشید
440,Sonne::N,beaivváš,آفتاب
441,Sonne::N,beaivváš,خورشید
442,Sonne::N,peivi,آفتاب
443,Sonne::N,peivi,خورشید
444,Sonne::N,piäiváš,آفتاب
445,Sonne::N,piäiváš,خورشید
446,Sonne::N,pei´vv,آفتاب
447,Sonne::N,pei´vv,خورشید
448,Sonne::N,пе̄ййв,آفتاب
449,Sonne::N,пе̄ййв,خورشید
450,Mond::N,aske,ماه
451,Mond::N,mánno,ماه
452,Mond::N,mánnu,ماه
453,Mond::N,máánu,ماه
454,Mond::N,mään,ماه
455,Mond::N,ма̄нн,ماه
456,Stern::N,daasta,ستاره
457,Stern::N,naestie,ستاره
458,Stern::N,násste,ستاره
459,Stern::N,násti,ستاره
460,Stern::N,täsni,ستاره
461,Stern::N,tä´snn,ستاره
462,Stern::N,та̄ссьт,ستاره
463,Luft::N,elmie,هوا
464,Luft::N,ájmmo,هوا
465,Luft::N,áibmu,هوا
466,Luft::N,áimu,هوا
467,Luft::N,šõŋŋ,هوا
468,Luft::N,вӯйнас,هوا
469,Wind::N,bïegke,باد
470,Wind::N,biegga,باد
471,Wind::N,biegga,باد
472,Wind::N,pieg'gâ,باد
473,Wind::N,piõg'g,باد
474,Wind::N,пӣӈӈк,باد
475,Welle::N,baaroe,موج
476,Welle::N,bárro,موج
477,Welle::N,bárru,موج
478,Welle::N,pááṛu,موج
479,Welle::N,päärr,موج
480,Welle::N,нэ̄ммп,موج
481,Wasser::N,tjaetsie,آب
482,Wasser::N,tjáhtje,آب
483,Wasser::N,čáhci,آب
484,Wasser::N,čääci,آب
485,Wasser::N,čää´cc,آب
486,Wasser::N,ча̄дзь,آب
487,Stein::N,gierkie,سنگ
488,Stein::N,giergge,سنگ
489,Stein::N,geađgi,سنگ
490,Stein::N,keđgi,سنگ
491,Stein::N,ǩeä´dǧǧ,سنگ
492,Stein::N,ке̄ддҌк,سنگ
493,Boden::N,betnie,زمین
494,Boden::N,ednam,زمین
495,Boden::N,bodni,زمین
496,Boden::N,vuođđu,زمین
497,Boden::N,ponne,زمین
498,Boden::N,vuáđ̣u,زمین
499,Boden::N,vuâđđ,زمین
500,Boden::N,лаввьн,زمین
501,Boden::N,е̄ммьне,زمین
502,Erde::N,jåarta,خاک
503,Erde::N,jåarta,زمین
504,Erde::N,mueltie,خاک
505,Erde::N,mueltie,زمین
506,Erde::N,ednam,خاک
507,Erde::N,ednam,زمین
508,Erde::N,mållde,خاک
509,Erde::N,mållde,زمین
510,Erde::N,eana,خاک
511,Erde::N,eana,زمین
512,Erde::N,eennâm,خاک
513,Erde::N,eennâm,زمین
514,Erde::N,mädd,خاک
515,Erde::N,mädd,زمین
516,Erde::N,jânnam,خاک
517,Erde::N,jânnam,زمین
518,Erde::N,е̄ммьне,خاک
519,Erde::N,е̄ммьне,زمین
520,Staub::N,heblie,گرد
521,Staub::N,heblie,غبار
522,Staub::N,tsumhtsie,گرد
523,Staub::N,tsumhtsie,غبار
524,Staub::N,dubme,گرد
525,Staub::N,dubme,غبار
526,Staub::N,dopmu,گرد
527,Staub::N,dopmu,غبار
528,Staub::N,kovjâ,گرد
529,Staub::N,kovjâ,غبار
530,Staub::N,põõ´l,گرد
531,Staub::N,põõ´l,غبار
532,Staub::N,кэ̄ббьй,گرد
533,Staub::N,кэ̄ббьй,غبار
534,Rauch::N,soeve,دود
535,Rauch::N,suovva,دود
536,Rauch::N,suovva,دود
537,Rauch::N,suoṿâ,دود
538,Rauch::N,suõvv,دود
539,Rauch::N,сӯвв,دود
540,Funke::N,naestie,جرقه
541,Funke::N,tjuonam,جرقه
542,Funke::N,čuotnan,جرقه
543,Funke::N,čuođâlm,جرقه
544,Funke::N,iiskâr,جرقه
545,Funke::N,čuõzzâm,جرقه
546,Funke::N,чӯссэм,جرقه
547,Feuer::N,dålle,آتش
548,Feuer::N,dållå,آتش
549,Feuer::N,dolla,آتش
550,Feuer::N,tullâ,آتش
551,Feuer::N,toll,آتش
552,Feuer::N,то̄лл,آتش
553,Licht::N,tjoevke,نور
554,Licht::N,tjoevke,روشنی
555,Licht::N,tjuovgga,نور
556,Licht::N,tjuovgga,روشنی
557,Licht::N,čuovga,نور
558,Licht::N,čuovga,روشنی
559,Licht::N,čuovggas,نور
560,Licht::N,čuovggas,روشنی
561,Licht::N,čuoṿâ,نور
562,Licht::N,čuoṿâ,روشنی
563,Licht::N,toll,نور
564,Licht::N,toll,روشنی
565,Licht::N,čuõvv,نور
566,Licht::N,čuõvv,روشنی
567,Licht::N,то̄лл,نور
568,Licht::N,то̄лл,روشنی
569,Schatten::N,skugkie,سایه
570,Schatten::N,soejvene,سایه
571,Schatten::N,irkes,سایه
572,Schatten::N,sieges,سایه
573,Schatten::N,itku,سایه
574,Schatten::N,suoivâ,سایه
575,Schatten::N,õõtt,سایه
576,Schatten::N,ǩeeu´niǩ,سایه
577,Schatten::N,кывьнэхь,سایه
578,Wetter::N,vïerhtse,هوا
579,Wetter::N,dálkke,هوا
580,Wetter::N,dálki,هوا
581,Wetter::N,šoŋŋâ,هوا
582,Wetter::N,šõŋŋ,هوا
583,Wetter::N,шэ̄ӈӈ,هوا
584,Nebel::N,såavla,مه
585,Nebel::N,mearhka,مه
586,Nebel::N,murkko,مه
587,Nebel::N,mierkká,مه
588,Nebel::N,mierká,مه
589,Nebel::N,miär'kká,مه
590,Nebel::N,oṃo,مه
591,Nebel::N,sue´lnn,مه
592,Nebel::N,цӣгк,مه
593,Nebel::N,сулльн,مه
594,Wolke::N,balve,ابر
595,Wolke::N,balvva,ابر
596,Wolke::N,balva,ابر
597,Wolke::N,polvâ,ابر
598,Wolke::N,põlvv,ابر
599,Wolke::N,пэллв,ابر
600,Regen::N,ebrie,باران
601,Regen::N,harvve,باران
602,Regen::N,arvi,باران
603,Regen::N,arve,باران
604,Regen::N,â´brr,باران
605,Regen::N,аббьр,باران
606,Schnee::N,lopme,برف
607,Schnee::N,moehtege,برف
608,Schnee::N,muohta,برف
609,Schnee::N,muohta,برف
610,Schnee::N,muotâ,برف
611,Schnee::N,muõtt,برف
612,Schnee::N,вэ̄дз,برف
613,Schnee::N,куэллт,برف
614,Eis::N,jïenge,یخ
615,Eis::N,jiegŋa,یخ
616,Eis::N,jiekŋa,یخ
617,Eis::N,jieŋ̣â,یخ
618,Eis::N,jiõŋŋ,یخ
619,Eis::N,ӣӈӈ,یخ
620,Frost::N,baajkoe,یخبندان
621,Frost::N,tjoasskem,یخبندان
622,Frost::N,buolaš,یخبندان
623,Frost::N,puolâš,یخبندان
624,Frost::N,puõlâš,یخبندان
625,Frost::N,мӯнь,یخبندان
626,Kälte::N,jueskie,سرما
627,Kälte::N,tjåetskeme,سرما
628,Kälte::N,tjoasskem,سرما
629,Kälte::N,čoaskin,سرما
630,Kälte::N,ko'lmâsvuotâ,سرما
631,Kälte::N,ijss,سرما
632,Kälte::N,čuä´cǩǩem,سرما
633,Kälte::N,tuârggnjõs,سرما
634,Kälte::N,кэ̄лмас,سرما
635,Hitze::N,baahke,گرما
636,Hitze::N,baahke,حرارت
637,Hitze::N,báhkka,گرما
638,Hitze::N,báhkka,حرارت
639,Hitze::N,báhkka,گرما
640,Hitze::N,báhkka,حرارت
641,Hitze::N,pakkâ,گرما
642,Hitze::N,pakkâ,حرارت
643,Hitze::N,kuṃe,گرما
644,Hitze::N,kuṃe,حرارت
645,Hitze::N,paašt,گرما
646,Hitze::N,paašt,حرارت
647,Hitze::N,жоарр,گرما
648,Hitze::N,жоарр,حرارت
649,Raureif::N,jyjse,برف ریزه
650,Raureif::N,ridne,برف ریزه
651,Raureif::N,goarre,برف ریزه
652,Raureif::N,ritni,برف ریزه
653,Raureif::N,suhči,برف ریزه
654,Raureif::N,riṇe,برف ریزه
655,Raureif::N,ай,برف ریزه
656,Regenbogen::N,aatjan goengere,رنگین‌کمان
657,Regenbogen::N,aatjan joekse,رنگین‌کمان
658,Regenbogen::N,ádjájuoksa,رنگین‌کمان
659,Regenbogen::N,arvedávgi,رنگین‌کمان
660,Regenbogen::N,bajándávgi,رنگین‌کمان
661,Regenbogen::N,äijihtävgi,رنگین‌کمان
662,Regenbogen::N,teârmmazjohss,رنگین‌کمان
663,Regenbogen::N,тӣрмесью̄ккс,رنگین‌کمان
664,Donner::N,raejrie,رعد
665,Donner::N,átjek,رعد
666,Donner::N,átjárájdde,رعد
667,Donner::N,áddjá,رعد
668,Donner::N,baján,رعد
669,Donner::N,juuṛâ,رعد
670,Donner::N,tie´rmes,رعد
671,Donner::N,тӣрмесь,رعد
672,Donner::N,ча̄ркнэгк,رعد
673,Strömung::N,njuvvie,جریان
674,Strömung::N,ájggedáhpe,جریان
675,Strömung::N,rávdnji,جریان
676,Strömung::N,virde,جریان
677,Strömung::N,ve´rdd,جریان
678,Strömung::N,выррьт,جریان
679,Tropfen::N,gåajhkohts,قطره
680,Tropfen::N,gåjkudis,قطره
681,Tropfen::N,goaikkanas,قطره
682,Tropfen::N,čalme,قطره
683,Tropfen::N,čâ´lmm,قطره
684,Tropfen::N,ча̄лльм,قطره
685,Schaum::N,sapte,کف
686,Schaum::N,såpptå,کف
687,Schaum::N,sokta,کف
688,Schaum::N,suptâ,کف
689,Schaum::N,soptt,کف
690,Schaum::N,со̄ппт,کف
691,Schmutz::N,haaskoe,گل
692,Schmutz::N,haaskoe,کثافت
693,Schmutz::N,duolvva,گل
694,Schmutz::N,duolvva,کثافت
695,Schmutz::N,duolva,گل
696,Schmutz::N,duolva,کثافت
697,Schmutz::N,durdi,گل
698,Schmutz::N,durdi,کثافت
699,Schmutz::N,stänži,گل
700,Schmutz::N,stänži,کثافت
701,Schmutz::N,sähss,گل
702,Schmutz::N,sähss,کثافت
703,Schmutz::N,са̄ккьс,گل
704,Schmutz::N,са̄ккьс,کثافت
705,Schmutz::N,не̄шшь,گل
706,Schmutz::N,не̄шшь,کثافت
707,See::N,jaevrie,دریاچه
708,See::N,jávrre,دریاچه
709,See::N,jávri,دریاچه
710,See::N,jävri,دریاچه
711,See::N,jâu´rr,دریاچه
712,See::N,я̄ввьр,دریاچه
713,Sumpf::N,pluevie,مرداب
714,Sumpf::N,pluevie,باتلاق
715,Sumpf::N,áhpe,مرداب
716,Sumpf::N,áhpe,باتلاق
717,Sumpf::N,sæmssa,مرداب
718,Sumpf::N,sæmssa,باتلاق
719,Sumpf::N,jeaggi,مرداب
720,Sumpf::N,jeaggi,باتلاق
721,Sumpf::N,jeggi,مرداب
722,Sumpf::N,jeggi,باتلاق
723,Sumpf::N,jeä´ǧ'ǧ,مرداب
724,Sumpf::N,jeä´ǧ'ǧ,باتلاق
