,Concept_ID,ar,mdf
780,dorthin::ADV,إلى هناك,тоза
781,geradeaus::ADV,إلى الأمام,ви́деста
782,vorwärts::ADV,إلى الأمام,и́нголи
783,rückwärts::ADV,إلى الوراء,ме́ки
784,zurück::ADV,عودا,ме́ки
785,zurück::ADV,إلى الخلف,ме́ки
786,unten::ADV,تحت,ала
787,unten::ADV,في الأسفل,ала
788,hinab::ADV,إلى تحت,алу
789,oben::ADV,فوق,вяре
790,oben::ADV,في الأعلى,вяре
791,hinauf::ADV,إلى فوق,вяри
792,hinauf::ADV,إلى الأعلى,вяри
793,überall::ADV,في كل مكان,се́мбе ва́стова
794,nicht::ADV,لا,аф
795,nicht::ADV,لم,аф
796,ein wenig::ADV,قليلا,аф лама
797,kaum::ADV,كاد لا,а́ньцек
798,sehr::ADV,جدا,пяк
799,sehr::ADV,كثيرا,пяк
800,so::ADV,كذا,ста́не
801,so::ADV,كذلك,ста́не
802,noch::ADV,ما زال,нинге
803,nur::ADV,فقط,аньцек
804,schon::ADV,قد,ни
805,wieder::ADV,من جديد,та́га
806,wieder::ADV,مرة أخرى,та́га
807,vergebens::ADV,عبثا,стак
808,vor::PRP,أمام,инголе
809,hinter::PRP,خلف,фтала
810,hinter::PRP,خلف,мельге
811,hinter::PRP,وراء,фтала
812,hinter::PRP,وراء,мельге
813,unter::PRP,تحت,ала
814,durch::PRP,عبر,пачк
815,durch::PRP,خلال,пачк
816,neben::PRP,جنب,ваксса
817,neben::PRP,بجانب,ваксса
818,zwischen::PRP,بين,ёткса
819,wegen::PRP,بسبب,сюнеда
820,dies::PRN,هذا,тя
821,das::PRN,ذلك,ся
822,das::PRN,ذلك,тона
823,alles::PRN,الكل,сембе
824,ich::PRN,أنا,мон
825,du::PRN,أنت,тон
826,er::PRN,هو,сон
827,wir::PRN,نحن,минь
828,ihr::PRN,أنتم,тинь
829,ihr::PRN,أنتن,тинь
830,sie::PRN,هم,синь
831,sie::PRN,هن,синь
832,was::FPRN,ما,мезе
833,wer::FPRN,من,кие
834,wo::FADV,أين,коса
835,wohin::FADV,إلى أين,ков
836,wohin::FADV,إلى أين,коза
837,wie::FADV,كيف,ко́да
838,warum::FADV,لماذا,мес
839,wieviel::FNUM,كم,мзя́ра
840,eins::NUM,واحد,фкя
841,zwei::NUM,اثنين,кафта
842,drei::NUM,ثلاثة,колма
843,vier::NUM,أربعة,ниле
844,fünf::NUM,خمسة,вете
845,sechs::NUM,ستة,кота
846,sieben::NUM,سبعة,сисем
847,acht::NUM,ثمانية,кафкса
848,neun::NUM,تسعة,ве́йхкса
849,zehn::NUM,عشرة,кемонь
850,elf::NUM,أحد عشر,кефкие
851,zwölf::NUM,اثنا عشر,кемгафтува
852,zwanzig::NUM,عشرون,комсь
853,dreißig::NUM,ثلاثون,колмогемонь
854,vierzig::NUM,أربعون,нильге́монь
855,fünfzig::NUM,خمسون,ве́дьгемонь
856,sechzig::NUM,ستون,ко́дгемонь
857,siebzig::NUM,سبعون,сизьге́монь
858,achtzig::NUM,ثمانون,ка́фксогемонь
859,neunzig::NUM,تسعون,ве́йхксогемонь
860,hundert::NUM,مئة,сяда
861,tausend::NUM,ألف,тёжянь
862,und::CNJ,و,и
863,und::CNJ,و,дъ
864,oder::CNJ,أو,или
865,oder::CNJ,أو,али
866,stehen::V,وقف,а́щемс стя́да
867,sitzen::V,جلس,ащемс озада
868,liegen::V,رقد,ма́дозь а́щемс
869,hängen::V,تعلق,нюрьгомс
870,werden::V,صار,арамс
871,werden::V,صار,тиевомс
872,werden::V,أصبح,арамс
873,werden::V,أصبح,тиевомс
874,passieren::V,حدث,лисэмс
875,passieren::V,حدث,эвондамс
876,beginnen::V,ابتدأ,ушедомс
877,enden::V,انتهى,лоткамс
878,wechseln::V,تغير,по́лафнемс
879,aufgehen[Sonne]::V,شرق,стямс
880,aufgehen[Sonne]::V,شرق,лисемс
881,untergehen[Sonne]::V,غرب,валгомс
882,scheinen[Sonne]::V,أضاء,ва́лдоптомс
883,donnern::V,رعد,торамс
884,wehen::V,هب,уфа́мс
885,strömen::V,جرى,шудемс
886,fließen::V,سال,шудемс
887,sich drehen::V,دار,шаромс
888,schwanken::V,ترنح,якамс
889,schwingen::V,ترجح,люксемс
890,schwingen::V,ترجح,нюрьсемс
891,fallen::V,سقط,прамс
892,fallen::V,سقط,прашендомс
893,brennen::V,احترق,паломс
894,rauchen::V,دخن,качадомс
895,regnen::V,أمطر,пиземс
896,gefrieren::V,تجمد,эйндамс
897,gefrieren::V,تجمد,кельмомс
898,tauen::V,ذاب,соламс
899,schmelzen::V,ذاب,соламс
900,trocknen::V,نشف,коськомс
901,sieden::V,غلى,лакамс
902,faulen::V,فسد,наксадомс
903,verfaulen::V,تعفن,наксадомс
904,reißen::V,انقطع,сязевомс
905,versinken::V,غرق,ваямс
906,vergehen::V,مضى,ётамс
907,erscheinen::V,لاح,эвондамс
908,erscheinen::V,ظهر,эвондамс
909,verschwinden::V,غاب,юма́мс
910,sinken::V,هبط,валгомс
911,abnehmen::V,نقص,киремс
912,zunehmen::V,ازداد,ламокстомс
913,zunehmen::V,ازداد,рашнемс
914,steigen::V,صعد,кеподемс
915,steigen::V,ارتفع,кеподемс
916,wachsen::V,نما,касомс
917,wachsen::V,نبت,касомс
918,glänzen::V,لمع,цинзелдомс
919,glänzen::V,لمع,цифордомс
920,funkeln::V,تلألأ,ци́фтордомс
921,lärmen::V,ضج,жалнамс
922,lärmen::V,صخب,жалнамс
923,läuten::V,قرع,гайфтемс
924,klingeln::V,دق,гайфтемс
925,klirren::V,قعقع,ка́нзеркшнемс
926,brausen::V,عج,жоледемс
927,rauschen::V,حف,вжнамс
928,rauschen::V,حف,гамнамс
929,klingen::V,رن,кайгомс
930,bellen::V,نبح,ува́мс
931,heulen::V,عوى,сувомс
932,heulen::V,عوى,урнамс
933,blasen::V,نفخ,уфа́мс
934,pfeifen::V,صفر,вяшкомс
935,schreien::V,صرخ,пешкодомс
936,stöhnen::V,أن,куфцемс
937,zittern::V,ارتعش,таромс
938,leben::V,عاش,эрямс
939,geboren werden::V,ولد,шачемс
940,atmen::V,تنفس,ажнамс
941,trinken::V,شرب,симомс
942,essen::V,أكل,ярхцамс
943,schlucken::V,جرع,нилемс
944,müde werden::V,تعب,сиземс
945,einschlafen::V,نام,матодовомс
946,schlafen::V,نام,удомс
947,aufwachen::V,استيقظ,съргоземс
948,aufstehen::V,قام,стямс
949,sich erholen::V,استجم,ваймосемс
950,krank werden::V,مرض,сярядькстомс
951,krank sein::V,مرض,сярядемс
952,schmerzen::V,آلم,сярядемс
953,husten::V,كح,козомс
954,husten::V,سعل,козомс
955,genesen::V,نقه,пъ́чкамс
956,sterben::V,مات,куломс
957,umkommen::V,هلك,юма́мс
958,sich bewegen::V,تحرك,шаштомс
959,sich rühren::V,تحرك,сърхка́мс
960,sich erheben::V,قام,стямс
961,sich setzen::V,جلس,озамс
962,hinfallen::V,وقع,прамс
963,hinfallen::V,وقع,сяворемс
964,laufen::V,مشى,якамс
965,schreiten::V,خطا,молемс
966,schreiten::V,خطا,аськолямс
967,spazierengehen::V,تنزه,якамс
968,eilen::V,عجل,эряскодомс
969,sich beeilen::V,استعجل,эряскодомс
970,sausen::V,أسرع,лиемс
971,rennen::V,عدا,арнемс
972,rennen::V,ركض,арнемс
973,springen::V,قفز,комотнемс
974,klettern::V,تسلق,ку́цемс
975,schaukeln::V,تأرجح,нюрямс
976,kriechen::V,دب,шаштомс комада
977,kriechen::V,زحف,шаштомс комада
978,schwimmen::V,سبح,уемс
979,tauchen::V,غطس,юпиемс
980,tauchen::V,غطس,чёпафнемс
981,rudern::V,جذف,па́немс ве́неж
982,fahren::V,ركب,ардомс
983,fahren::V,سافر,ардомс
984,fliegen::V,طار,лиемс
985,gehen::V,سار,молемс
986,gehen::V,ذهب,молемс
987,weggehen::V,ذهب,тумс
988,weggehen::V,انصرف,тумс
989,abfahren::V,رحل,тумс
990,anhalten::V,توقف,лоткамс
991,hineingehen::V,دخل,сува́мс
992,eintreten::V,دخل,сува́мс
993,kommen::V,أتى,самс
994,kommen::V,جاء,самс
995,ankommen::V,وصل,самс
996,ankommen::V,وصل,пачкодемс
997,zurückkommen::V,عاد,мърдамс
998,zurückkommen::V,رجع,мърдамс
999,bleiben::V,مكث,иля́домс
1000,warten::V,انتظر,учемс
1001,erwarten::V,ترقب,учемс
1002,erwarten::V,انتظر,учемс
1003,suchen::V,بحث,вешемс
1004,finden::V,وجد,мумс
1005,versuchen::V,حاول,варчсемс
1006,vorbereiten::V,أعد,анокламс
1007,vorbereiten::V,حضر,анокламс
1008,lieben::V,أحب,кельгомс
1009,mögen::V,أحب,кельгомс
1010,lachen::V,ضحك,рахамс
1011,lachen::V,ضحك,рахсемс
1012,rühren::V,أثر,токамс седи
1013,weinen::V,بكى,авардемс
1014,schimpfen::V,سب,сюцемс
1015,schimpfen::V,شتم,сюцемс
1016,sich ärgern::V,زعل,кяжиямс
1017,sich fürchten::V,هاب,пелемс
1018,fürchten::V,خاف,пелемс
1019,fürchten::V,خشي,пелемс
1020,fliehen::V,هرب,ворьгодемс
1021,flüchten::V,فر,ша́домс
1022,flüchten::V,فر,во́рьгодемс
1023,sehen::V,رأى,няемс
1024,anschauen::V,نظر,ваномс
1025,ansehen::V,نظر,ваномс
1026,hören::V,سمع,марямс
1027,zuhören::V,أصغى,ку́лхдоньомс
1028,probieren::V,ذاق,варжамс
1029,riechen::V,شم,никса́мс
1030,riechen::V,استنشق,никса́мс
1031,fühlen::V,شعر,марямс
1032,scheinen::V,ظهر,ня́евомс
1033,zu sehen sein::V,ظهر,ня́евомс
1034,vernehmen::V,سمع,марямс
1035,frieren::V,بردان,паломс
1036,frieren::V,بردان,кельмомс
1037,tun::V,فعل,тиемс
1038,können::V,قدر,маштомс
1039,können::V,استطاع,маштомс
1040,wollen::V,شاء,-не-
1041,wollen::V,أراد,-не-
1042,anfangen::V,بدأ,ушедомс
1043,beenden::V,أنهى,аде́ламс
1044,aufhören::V,توقف,лоткамс
1045,aufhören::V,انقطع,лоткамс
1046,gelingen::V,نجح,удалакшнемс
1047,geraten::V,طلع,лисемс
1048,öffnen::V,فتح,панжемс
1049,schließen::V,أغلق,сёлгомс
1050,stellen::V,وضع,путомс
1051,stellen::V,أقام,путомс
1052,setzen::V,أجلس,озафнемс
1053,setzen::V,أجلس,озавтнемс
1054,legen::V,وضع,путомс
1055,berühren::V,مس,токамс
1056,berühren::V,لمس,токамс
1057,verbinden::V,ربط,сотомс
1058,verbinden::V,وصل,сотомс
1059,bedecken::V,غطى,комачамс
1060,bedecken::V,غطى,вельхтямс
1061,aufhängen::V,علق,повфтамс
1062,anzünden::V,أوقد,крьвя́стемс
1063,aufheben::V,لقط,кеподемс
1064,aufheben::V,لقط,касфтомс
1065,zurücklassen::V,ترك,ка́домс
1066,verlieren::V,فقد,юма́фтомс
1067,fallen lassen::V,أسقط,прафтомс
1068,machen::V,فعل,тиемс
1069,herstellen::V,صنع,анокламс
1070,herstellen::V,أنتج,анокламс
1071,bauen::V,بنى,путомс
1072,bauen::V,شيد,путомс
1073,reparieren::V,صلح,петемс
1074,verbessern::V,صحح,цебярьгофтомс
1075,ändern::V,غير,полафтомс
1076,graben::V,حفر,шу́вомс
1077,graben::V,حفر,та́ргамс
1078,beugen::V,ثنى,мяндемс
1079,beugen::V,أحنى,мяндемс
1080,biegen::V,لوى,комафтомс
1081,drehen::V,أدار,шо́вамс
1082,drehen::V,أدار,ша́рфнемс
1083,drehen::V,دور,шо́вамс
1084,drehen::V,دور,ша́рфнемс
1085,wenden::V,قلب,ша́рфтомс
1086,umdrehen::V,قلب,шарфтомс
1087,heben::V,رفع,ке́подемс
1088,hochheben::V,رفع,ке́подемс
1089,hochheben::V,رفع,ка́сфтомс
1090,ergreifen::V,مسك,фатямс
1091,halten::V,مسك,кирдемс
1092,drücken::V,ضغط,люпшта́мс
1093,schieben::V,حرك,шашфтомс
1094,kratzen::V,خدش,а́нгорямс
1095,kratzen::V,خدش,киськоря́мс
1096,lecken::V,لعق,нолсемс
1097,beißen::V,عض,сускомс
1098,abreißen::V,قلع,сяземс
1099,abschneiden::V,قطع,керомс
1100,binden::V,ربط,сотомс
1101,stecken::V,دس,сялгомс
1102,brechen::V,كسر,си́ннемс
1103,brechen::V,كسر,ка́лафтомс
1104,klopfen::V,طرق,чакамс
1105,klopfen::V,طرق,чакиемс
1106,hauen::V,ضرب,шавомс
1107,hauen::V,ضرب,пиксомс
1108,kleben::V,ألصق,пе́тфнемс
1109,reiben::V,حك,шо́вамс
1110,streichen::V,نشر,вадемс
1111,schleifen::V,سن,шо́вамс
1112,schneiden::V,قطع,керомс
1113,rütteln::V,رج,та́рфтомс
1114,schütteln::V,هز,шука́демс
1115,schwenken::V,لوح,яфодемс
1116,schütten::V,صب,каямс
1117,schütten::V,صب,нюрьхтя́мс
1118,füllen::V,ملأ,пяшкодемс
1119,einwickeln::V,لف,тапардамс
1120,tragen::V,حمل,кандомс
1121,schleppen::V,سحب,ускомс
1122,ziehen::V,سحب,ускомс
1123,aufbewahren::V,حفظ,ванфтомс
1124,werfen::V,رمى,ёрямс
1125,werfen::V,ألقى,ёрямс
1126,fangen::V,التقط,кунда́мс
1127,packen::V,مسك,фатямс
1128,verstecken::V,خبأ,кяшемс
1129,teilen::V,قسم,явомс
1130,schicken::V,بعث,кучемс
1131,schicken::V,أرسل,кучемс
1132,bringen::V,جلب,кандомс
1133,bringen::V,جلب,пачфтемс
1134,hinzufügen::V,أضاف,пу́томс та́га
1135,hinzufügen::V,أضاف,ма́ксомс та́га
1136,bekommen::V,حصل,сявомс
1137,erhalten::V,استلم,сявомс
1138,nehmen::V,أخذ,сявомс
1139,wählen::V,اختار,ко́чкамс
1140,auswählen::V,انتقى,кочкамс
1141,bewahren::V,حافظ,ванфтомс
1142,behindern::V,عاق,шорямс
1143,verderben::V,أفسد,коламс
1144,verderben::V,أفسد,гастямс
1145,beschädigen::V,أضر,тиендемс зиян
1146,zerbrechen::V,كسر,тапамс
1147,zerreißen::V,مزق,сяземс
1148,zerstören::V,دمر,ка́лафтомс
1149,verbrennen::V,حرق,пълхта́мс
1150,geben::V,أعطى,ма́ксомс
1151,reichen::V,ناول,максомс
1152,schenken::V,وهب,каземс
1153,versprechen::V,وعد,ма́ксомс вал
1154,wünschen::V,تمنى,арьсемс
1155,loben::V,مدح,шна́мс
1156,küssen::V,قبل,палсемс
1157,wiegen::V,هدهد,нюря́фтомс
1158,zudecken::V,غطى,вельхтямс
1159,wecken::V,أيقظ,стя́фтомс
1160,wecken::V,أيقظ,съ́ргозьфтемс
1161,zeigen::V,أرى,няфтемс
1162,führen::V,دل,вятемс
1163,lehren::V,علم,тонафтомс
1164,unterrichten::V,علم,тонафтомс
1165,aufziehen::V,ربى,касфтомс
1166,leiten::V,دل,вятемс
1167,leiten::V,أدار,вятемс
1168,antreiben::V,حث,вятемс
1169,lassen::V,حدا,кошардомс
1170,einladen::V,دعا,тердемс
1171,einladen::V,دعا,серьгядемс
1172,vereinigen::V,وحد,пуроптомс
1173,vereinigen::V,وحد,кочкамс марса
1174,besuchen::V,زار,варжамс
1175,treffen::V,قابل,васьфтомс
1176,sich versammeln::V,اجتمع,кочкавомс
1177,spielen::V,لعب,налхксемс
1178,singen::V,غنى,морамс
1179,tanzen::V,رقص,кштимс
1180,sich trennen::V,افترق,явомс
1181,verlassen::V,ترك,кадондомс
1182,retten::V,نجى,идемс
1183,retten::V,نجى,араламс
1184,retten::V,أنقذ,идемс
1185,retten::V,أنقذ,араламс
1186,bewachen::V,حرس,ваномс
1187,schützen::V,حمى,а́раламс
1188,verteidigen::V,دافع,а́раламс
1189,sich schlagen::V,تضارب,тюремс
1190,schießen::V,أطلق,ляцемс
1191,siegen::V,انتصر,сяськомс
1192,ärgern::V,أزعل,кяжияфтомс
1193,schlagen::V,ضرب,токамс
1194,treten::V,رفس,тапамс
1195,stechen::V,شك,пупамс
1196,stechen::V,شك,сялгомс
1197,stoßen::V,دفع,тостядемс
1198,stehlen::V,سرق,саламс
1199,stören::V,ضايق,шорсемс
1200,belästigen::V,أزعج,токсамс
1201,belästigen::V,أزعج,аф кадомс ваймама
1202,verbergen::V,كتم,кяшемс
1203,täuschen::V,خدع,васькафтомс
1204,täuschen::V,خدع,кяльготнемс
1205,betrügen::V,غش,васькафнемс
1206,töten::V,قتل,шавомс
1207,töten::V,قتل,аде́ламс
1208,wohnen::V,سكن,эрямс
1209,arbeiten::V,عمل,покодемс
1210,arbeiten::V,اشتغل,покодемс
1211,sammeln::V,جمع,кочкамс
1212,sammeln::V,جمع,пу́роптомс
1213,pflücken::V,جنى,фатнемс
1214,pflücken::V,جنى,нотфнемс
1215,pflücken::V,قطف,фатнемс
1216,pflücken::V,قطف,нотфнемс
1217,jagen::V,صاد,кунда́мс
1218,fischen::V,اصطاد,калонь кунда́мс
1219,fassen::V,قبض,кунда́мс
1220,hüten::V,رعى,ваномс
1221,treiben::V,ساق,панемс
1222,anbinden::V,ربط,сотомс
1223,füttern::V,علف,трямс
1224,füttern::V,علف,а́ндомс
1225,melken::V,حلب,потямс
1226,hacken::V,فرم,лазондомс
1227,gießen::V,سقى,валомс
1228,reifen::V,نضج,кенеремс
1229,zubereiten::V,حضر,анокламс
1230,kochen::V,طبخ,пидемс
1231,backen::V,خبز,пидемс
1232,braten::V,قلى,пуштомс
1233,braten::V,حمر,пуштомс
1234,umrühren::V,قلب,шорямс
1235,stricken::V,حاك,кодамс
1236,nähen::V,خاط,стамс
1237,färben::V,صبغ,а́рхтомс
1238,färben::V,لون,а́рхтомс
1239,reinigen::V,نظف,ва́ткамс
1240,reinigen::V,نظف,а́роптомс
1241,waschen::V,غسل,муськомс
1242,abwischen::V,مسح,нардамс
1243,spülen::V,شطف,оргалдомс
1244,fegen::V,كنس,тяемс
1245,kehren::V,كنس,тяемс
1246,baden::V,استحم,э́шелямс
1247,sich waschen::V,اغتسل,штамс
1248,ausziehen::V,خلع,кайсефтемс
1249,anziehen::V,لبس,ща́фтомс
1250,sich anziehen::V,اكتسى,щамс
1251,kämmen::V,مشط,се́ендемс
1252,schmücken::V,زين,на́ряжамс
1253,schmücken::V,زين,ма́зоптомс
1254,sagen::V,قال,азомс
1255,sagen::V,قال,мярьгомс
1256,sprechen::V,تكلم,корхтамс
1257,reden::V,تكلم,корхнемс
1258,sich unterhalten::V,تحادث,корхнемс
1259,fragen::V,سأل,ки́зефтемс
1260,bitten::V,رجا,а́намс
1261,bitten::V,رجا,ве́шемс
1262,erzählen::V,حكي,а́зондомс
1263,mitteilen::V,بلغ,азомс
1264,nennen::V,سمى,лемдемс
1265,nennen::V,سمى,путомс лем
1266,rufen::V,نادى,серьгядемс
1267,prahlen::V,فشر,шна́фтомс пря́
1268,prahlen::V,تفاخر,шна́фтомс пря́
1269,übersetzen::V,ترجم,ётафтомс
1270,denken::V,فكر,арьсемс
1271,glauben::V,اعتقد,кемамс
1272,bemerken::V,لاحظ,ня́емс
1273,erkennen::V,عرف,содамс
1274,begreifen::V,فهم,сатомс
1275,begreifen::V,أدرك,сатомс
1276,verstehen::V,فهم,шарьхкодемс
1277,lernen::V,درس,тонафнемс
1278,wissen::V,علم,со́дамс
1279,sich erinnern an::V,تذكر,лятфтамс
1280,vergessen::V,نسي,юкстамс
1281,messen::V,قاس,ункснемс
1282,zählen::V,عد,лу́вомс
1283,zählen::V,عد,а́рьсемс
1284,zählen::V,أحصى,лу́вомс
1285,zählen::V,أحصى,а́рьсемс
1286,rechnen::V,حسب,лувомс
1287,lesen::V,قرأ,лувомс
1288,lesen::V,قرأ,морафтомс
1289,malen::V,صور,рисова́ндамс
1290,zeichnen::V,رسم,рисова́ндамс
1291,schreiben::V,كتب,сёрмадомс
1292,besitzen::V,حاز,улемс азоркс
1293,besitzen::V,ملك,улемс азоркс
1294,kaufen::V,اشترى,рамамс
1295,verkaufen::V,باع,мимс
1296,bezahlen::V,دفع,пандомс
1297,zahlen::V,سدد,па́ндомс
1298,beherrschen::V,حكم,азорондамс
1299,ertragen::V,أطاق,кирдемс
1300,ertragen::V,تحمل,кирдемс
