,Concept_ID,ar,el
104,Frost::N,صقيع,παγωνία
105,Kälte::N,برد,κρύο
106,Kälte::N,برد,ψύχος
107,Hitze::N,حر,ζέστη
108,Hitze::N,حرارة,ζέστη
109,Raureif::N,صقيع,πάχνη
110,Regenbogen::N,قوس قزح,ουράνιο τόξο
111,Donner::N,رعد,βροντή
112,Strömung::N,تيار,ρεύμα
113,Tropfen::N,قطرة,στάλα
114,Schaum::N,زبد,αφρός
115,Schaum::N,رغوة,αφρός
116,Schmutz::N,وسخ,βρωμιά
117,See::N,بحيرة,λίμνη
118,Sumpf::N,مستنقع,βάλτος
119,Moor::N,مستنقع,έλος
120,Wiese::N,مرج,λιβάδι
121,Wald::N,غابة,δάσος
122,Hügel::N,تل,λόφος
123,Anhöhe::N,تل,ύψωμα
124,Berg::N,جبل,όρος
125,Berg::N,جبل,βουνό
126,Gipfel::N,قمة,κορυφή
127,Höhle::N,كهف,σπηλιά
128,Abhang::N,منحدر,πλαγιά
129,Quelle::N,منبع,πηγή
130,Quelle::N,منبع,βρύση
131,Bach::N,مجرى,ρυάκι
132,Fluss::N,نهر,ποτάμι
133,Fluss::N,نهر,ποταμός
134,Ufer::N,ضفة,όχθη
135,Küste::N,ساحل,ακτή
136,Küste::N,ساحل,ακρογιαλιά
137,Festland::N,بر,στεριά
138,Meer::N,بحر,θάλασσα
139,Bucht::N,خليج,κόλπος
140,Insel::N,جزيرة,νησί
141,Insel::N,جزيرة,νήσος
142,Blume::N,زهرة,άνθος
143,Blume::N,زهرة,λουλούδι
144,Gras::N,حشيش,χόρτο
145,Gras::N,حشيش,χορτάρι
146,Wurzel::N,أصل,ρίζα
147,Baum::N,شجرة,δέντρο
148,Stamm::N,جذع,κορμός
149,Rinde::N,قشرة,φλούδα
150,Ast::N,فرع,κλαδί
151,Zweig::N,غصن,κλαδί
152,Zweig::N,غصن,κλάδος
153,Blatt::N,ورقة,φύλλο
154,Birke::N,قضبان,σημύδα
155,Kiefer[Baum]::N,صنوبرة,πεύκο
156,Weide[Baum]::N,صفصاف,ιτιά
157,Tanne::N,شوح,έλατο
158,Tanne::N,تبوب,έλατο
159,Horn::N,قرن,κέρας
160,Horn::N,قرن,κέρατο
161,Feder::N,ريشة,φτερό
162,Fell::N,فرو,δέρμα
163,Fell::N,فرو,τομάρι
164,Flügel::N,جناح,πτερύγιο
165,Klaue::N,مخلب,κουλό
166,Kralle::N,مخلب,νύχι
167,Schwanz::N,ذيل,ουρά
168,Ei::N,بيض,αβγό
169,Nest::N,عش,φωλιά
170,Bau::N,جحر,φωλιά
171,Tier::N,حيوان,ζώο
172,Herde::N,قطيع,κοπάδι
173,Kuh::N,بقرة,αγελάδα
174,Bulle::N,ثور,ταύρος
175,Pferd::N,خيل,άλογο
176,Schaf::N,شاة,πρόβατο
177,Schwein::N,خنزير,γουρούνι
178,Hund::N,كلب,σκυλί
179,Hund::N,كلب,σκύλος
180,Katze::N,قطة,γάτα
181,Bär::N,دب,άρκτος
182,Bär::N,دب,αρκούδα
183,Eichhörnchen::N,سنجاب,βερβερίτσα
184,Elch::N,موظ,άλκη
185,Fuchs::N,ثعلب,αλεπού
186,Hase::N,أرنب,λαγός
187,Maus::N,فأرة,ποντικός
188,Wolf::N,ذئب,λύκος
189,Vogel::N,طير,πουλί
190,Schwarm::N,سرب,σμήνος
191,Huhn::N,دجاجة,κότα
192,Huhn::N,دجاجة,όρνιθα
193,Hahn::N,ديك,πετεινός
194,Gans::N,وزة,χήνα
195,Adler::N,نسر,αετός
196,Ente::N,بطة,πάπια
197,Eule::N,بوم,κουκουβάγια
198,Kranich::N,كركي,γερανός
199,Krähe::N,غراب,καρακάξα
200,Kuckuck::N,وقواق,κούκος
201,Schwan::N,إوز عراقي,κύκνος
202,Fisch::N,سمك,ψάρι
203,Barsch::N,فرخ أوربي,πέρκα
204,Hecht::N,سمك الكراكي,λούτσος
205,Schlange[Tier]::N,حية,φίδι
206,Schlange[Tier]::N,ثعبان,φίδι
207,Wurm::N,دودة,σκουλήκι
208,Spinne::N,عنكبوت,αράχνη
209,Ameise::N,نملة,μυρμήγκι
210,Laus::N,قملة,ψείρα
211,Mücke::N,ناموسة,κουνούπι
212,Fliege::N,ذبابة,μύγα
213,Schmetterling::N,فراشة,πεταλούδα
214,Beere::N,حبة,ρόγα
215,Apfel::N,تفاح,μήλο
216,Pilz::N,فطر,μανιτάρι
217,Zwiebel::N,بصل,κρεμμύδι
218,Saat::N,زرع,σπόρος
219,Korn::N,حبة,σπυρί
220,Heu::N,دريس,σανός
221,Schale::N,قشرة,τσόφλι
222,Grube::N,نقرة,λάκκος
223,Falle::N,فخ,παγίδα
224,Falle::N,مصيدة,παγίδα
225,Schlinge::N,عروة,θηλειά
226,Spur::N,أثر,ίχνος
227,Asche::N,رماد,στάχτη
228,Dreck::N,قذر,βρωμιά
229,Eisen::N,حديد,σίδερο
230,Gold::N,ذهب,μάλαμα
231,Gold::N,ذهب,χρυσάφι
232,Silber::N,فضة,ασήμι
233,Silber::N,فضة,άργυρος
234,Kohle::N,فحم,κάρβουνο
235,Glas::N,زجاج,γυαλί
236,Lehm::N,طين,πηλός
237,Sand::N,رمل,άμμος
238,Mensch::N,إنسان,άνθρωπος
239,Mann::N,رجل,άνδρας
240,Frau::N,امرأة,γυναίκα
241,Kind::N,طفل,παιδί
242,Junge::N,ولد,αγόρι
243,Mädchen::N,بنت,κοπέλα
244,Mädchen::N,بنت,κορίτσι
245,Familie::N,عائلة,οικογένεια
246,Großvater::N,جد,παππούς
247,Großmutter::N,جدة,γιαγιά
248,Eltern::N,أبوان,γονείς
249,Eltern::N,والدان,γονείς
250,Vater::N,أب,πατέρας
251,Mutter::N,أم,μητέρα
252,Sohn::N,إبن,γιος
253,Tochter::N,بنت,κόρη
254,Tochter::N,إبنة,κόρη
255,Bruder::N,أخ,αδελφός
256,Bruder::N,شقيق,αδελφός
257,Schwester::N,أخت,αδελφή
258,Onkel::N,عم,θείος
259,Tante::N,عمة,θεία
260,Ehemann::N,زوج,σύζυγος
261,Ehefrau::N,زوجة,σύζυγος
262,Freude::N,فرح,χαρά
263,Freude::N,سرور,χαρά
264,Gelächter::N,قهقهة,γέλια
265,Glück::N,سعادة,ευτυχία
266,Kummer::N,غم,έγνοια
267,Wunsch::N,منية,επιθυμία
268,Lust::N,شهوة,όρεξη
269,Geist::N,روح,πνέυμα
270,Gedanke::N,فكرة,σκέψη
271,Gedächtnis::N,ذاكرة,μνήμη
272,Verstand::N,عقل,νους
273,Sinn::N,معنى,νόημα
274,Grund::N,سبب,λόγος
275,Wahrheit::N,حقيقة,αλήθεια
276,Gespräch::N,محادثة,συνομιλία
277,Märchen::N,خرافة,παραμύθι
278,Erzählung::N,قصة,διήγημα
279,Erzählung::N,حكاية,διήγημα
280,Nachricht::N,خبر,είδηση
281,Neuigkeit::N,خبر جديد,νέο
282,Name::N,اسم,όνομα
283,Rätsel::N,لغز,αίνιγμα
284,Rede::N,خطبة,λόγος
285,Rede::N,خطبة,ομιλία
286,Sprache::N,لغة,γλώσσα
287,Stimme::N,صوت,φωνή
288,Wort::N,كلمة,λέξη
289,Zeichen::N,رمز,σημείο
290,Zeichen::N,إشارة,σημείο
291,Ruf::N,نداء,κραυγή
292,Lärm::N,صخب,θόρυβος
293,Lärm::N,ضجة,θόρυβος
294,Laut::N,صوت,ήχος
295,Ton::N,نغمة,ήχος
296,Ton::N,نغمة,τόνος
297,Lied::N,أغنية,τραγούδι
298,Ruhe::N,هدوء,ησυχία
299,Leute::N,ناس,κόσμος
300,Leute::N,ناس,άνθρωποι
301,Volk::N,شعب,λαός
302,Arbeit::N,عمل,εργασία
303,Gast::N,ضيف,επισκέπτης
304,Geschenk::N,هدية,δώρο
305,Spiel::N,لعب,παιχνίδι
306,Gesellschaft::N,صحبة,κοινωνία
307,Hilfe::N,عون,βοήθεια
308,Hilfe::N,مساعدة,βοήθεια
309,Freund::N,صديق,φίλος
310,Kamerad::N,زميل,σύντροφος
311,Angelegenheit::N,أمر,υπόθεση
312,Angelegenheit::N,شأن,υπόθεση
313,Anzahl::N,عدد,αριθμός
314,Art::N,نوع,είδος
315,Stück::N,قطعة,κομμάτι
316,Teil::N,قسم,μέρος
317,Hälfte::N,نصف,μισό
318,Kreis::N,دائرة,κύκλος
319,Kreuz::N,صليب,σταυρός
320,Linie::N,خط,γραμμή
321,Strich::N,شرطة,γραμμή
322,Abstand::N,مسافة,απόσταση
323,Entfernung::N,بعد,απόσταση
324,Gegend::N,ناحية,περιοχή
325,Gegend::N,ناحية,τοποθεσία
326,Platz::N,فراغ,χώρος
327,Ort::N,مكان,τόπος
328,Seite::N,جانب,πλευρά
329,Mitte::N,وسط,μέση
330,Gegenstand::N,موضوع,αντικείμενο
331,Sache::N,شيء,πράγμα
332,Rand::N,حافة,άκρη
333,Rand::N,حافة,χείλος
334,Kante::N,حافة,άκρη
335,Ecke::N,ركن,γωνιά
336,Spitze::N,سن,μύτη
337,Ende::N,طرف,άκρη
338,Loch::N,ثقب,τρύπα
339,Winkel::N,زاوية,γωνία
340,Muster::N,عينة,σχέδιο
341,Größe::N,حجم,μέγεθος
342,Länge::N,طول,μήκος
343,Höhe::N,علو,ύψος
344,Höhe::N,ارتفاع,ύψος
345,Gewicht::N,وزن,βάρος
346,Menge::N,كمية,ποσότητα
347,Haufen::N,كوم,σωρός
348,Reihe::N,صف,αράδα
349,Boot::N,قارب,βάρκα
350,Boot::N,زورق,βάρκα
351,Ruder::N,مجذاف,κουπί
352,Schlitten::N,مزلقة,έλκηθρο
353,Ski::N,زلاجة,σκι
354,Lagerfeuer::N,نار المخيم,φωτιά
355,Last::N,حمل,φορτίο
356,Gang::N,مشية,δρόμος
357,Schritt::N,خطوة,βήμα
358,Norden::N,شمال,βορράς
359,Süden::N,جنوب,νότος
360,Westen::N,غرب,δύση
361,Osten::N,شرق,ανατολή
362,Holz::N,خشب,ξύλο
363,Brett::N,لوح,σανίδι
364,Platte::N,صفيحة,πλάκα
365,Stütze::N,سند,στήριγμα
366,Stütze::N,دعامة,στήριγμα
367,Stange::N,عود,ραβδί
368,Stange::N,عود,κοντός
369,Stock::N,عصا,ξύλο
370,Stock::N,عصا,μπαστούνι
371,Stab::N,قضيب,ραβδί
372,Rohr::N,أنبوبة,σωλήνας
373,Haus::N,دار,σπίτι
374,Haus::N,بيت,σπίτι
375,Heim::N,بيت,σπίτι
376,Heim::N,مسكن,σπίτι
377,Ofen::N,مدفأة,σόμπα
378,Ofen::N,مدفأة,θερμάστρα
379,Fußboden::N,أرضية,πάτωμα
380,Tisch::N,مائدة,τραπέζι
381,Stuhl::N,كرسي,καρέκλα
382,Wiege::N,مهد,κούνια
383,Bett::N,سرير,κρεβάτι
384,Regal::N,رف,ράφι
385,Kiste::N,صندوق,κιβώτιο
386,Fenster::N,شباك,παράθυρο
387,Fenster::N,نافذة,παράθυρο
388,Tür::N,باب,πόρτα
389,Tor::N,بوابة,πύλη
390,Zaun::N,سياج,φράχτης
391,Dach::N,سطح,στέγη
392,Leiter::N,سلم,σκάλα
393,Leiter::N,سلم,κλίμακα
394,Besen::N,مكنسة,σκούπα
395,Spaten::N,مسحاة,φτυάρι
396,Schaufel::N,مجرفة,φτυάρι
397,Gabel::N,شوكة,πιρούνι
398,Löffel::N,ملعقة,κουτάλι
399,Messer::N,سكين,μαχαίρι
400,Nagel::N,مسمار,καρφί
401,Netz::N,شبكة,δίχτυ
402,Haken::N,خطاف,γάντζος
403,Haken::N,خطاف,αγκίστρι
404,Haken::N,صنارة,γάντζος
405,Haken::N,صنارة,αγκίστρι
406,Griff::N,قبضة,λαβή
407,Schloss::N,قفل,κλειδαριά
408,Bild::N,صورة,εικόνα
409,Figur::N,تمثال,ανάστημα
410,Puppe::N,دمية,κούκλα
411,Beutel::N,كيس,πουγγί
412,Bündel::N,ربطة,δεμάτι
413,Tasche::N,شنطة,τσάντα
414,Tasche::N,محفظة,τσάντα
415,Eimer::N,سطل,κουβάς
416,Eimer::N,جردل,κουβάς
417,Deckel::N,سداد,καπάκι
418,Geschirr::N,أوان,σκεύη
419,Sack::N,زكيبة,σάκος
420,Tasse::N,فنجان,φλιτζάνι
421,Topf::N,قدر,χύτρα
422,Topf::N,طنجرة,χύτρα
423,Kessel::N,قدر,καζάνι
424,Kessel::N,غلاية,καζάνι
425,Essen::N,طعام,φαγητό
426,Nahrung::N,غذاء,τροφή
427,Speise::N,أكل,φαγητό
428,Fleisch::N,لحم,κρέας
429,Getreide::N,حبوب,σιτάρι
430,Brei::N,عصيدة,χυλός
431,Brot::N,خبز,ψωμί
432,Brot::N,خبز,άρτος
433,Scheibe::N,شريحة,φέτα
434,Fett::N,سمن,πάχος
435,Butter::N,زبدة,βούτυρο
436,Öl::N,زيت,λάδι
437,Salz::N,ملح,αλάτι
438,Suppe::N,حساء,σούπα
439,Suppe::N,شربة,σούπα
440,Honig::N,عسل,μέλι
441,Milch::N,حليب,γάλα
442,Tee::N,شاي,τσάι
443,Leder::N,جلد,πετσί
444,Wolle::N,صوف,μαλλί
445,Stoff::N,قماش,ύφασμα
446,Nadel::N,إبرة,βελόνα
447,Faden::N,خيط,κλωστή
448,Knopf::N,زر,κουμπί
449,Knoten::N,عقدة,κόμπος
450,Farbe::N,صبغة,μπογιά
451,Kleidung::N,ملابس,ρούχα
452,Kleidung::N,ملابس,ενδυμασία
453,Hemd::N,قميص,πουκάμισο
454,Kragen::N,ياقة,κολάρο
455,Ärmel::N,كم,μανίκι
456,Hose::N,سروال,πανταλόνι
457,Hose::N,بنطلون,πανταλόνι
458,Gürtel::N,حزام,ζώνη
459,Mütze::N,طاقية,σκούφος
460,Schuh::N,حذاء,παπούτσι
461,Stiefel::N,جزمة,μπότα
462,Stiefel::N,حذاء طويل,μπότα
463,Ring::N,حلقة,δαχτυλίδι
464,Band::N,شريط,κορδέλα
465,Kamm::N,مشط,χτένα
466,Spiegel::N,مرآة,καθρέφτης
467,Riemen::N,سير,λουρί
468,Schnur::N,حبل,κορδόνι
469,Schnur::N,دوبارة,κορδόνι
470,Leine::N,قيد,σχοινί
471,Decke::N,بطانية,κουβέρτα
472,Kissen::N,وسادة,μαξιλάρι
473,Tuch::N,منديل,πανί
474,Tuch::N,منديل,μαντήλι
475,Handtuch::N,فوطة,πετσέτα
476,Handtuch::N,منشفة,πετσέτα
477,Kraft::N,قدرة,δύναμη
478,Stärke::N,قوة,ισχύς
479,Stärke::N,قوة,δύναμη
480,Gesundheit::N,صحة,υγεία
481,Krankheit::N,مرض,αρρώστια
482,Schmerz::N,ألم,πόνος
483,Schmerz::N,وجع,πόνος
484,Wunde::N,جرح,πληγή
485,Fieber::N,حمى,πυρετός
486,Arznei::N,دواء,φάρμακο
487,Brücke::N,جسر,γέφυρα
488,Brunnen::N,بئر,πηγάδι
489,Weide::N,مرعى,βοσκή
490,Pfad::N,درب,μονοπάτι
491,Weg::N,سكة,δρόμος
492,Straße::N,طريق,οδός
493,Straße::N,طريق,δρόμος
494,Dorf::N,قرية,χωριό
495,Stadt::N,مدينة,πόλη
496,Brief::N,خطاب,γράμμα
497,Brief::N,خطاب,επιστολή
498,Brief::N,مكتوب,γράμμα
499,Brief::N,مكتوب,επιστολή
500,Buch::N,كتاب,βιβλίο
501,Buchstabe::N,حرف,γράμμα
502,Zeitung::N,جريدة,εφημερίδα
503,Leben::N,عيش,ζωή
504,Leben::N,عيش,βίος
505,Leben::N,حياة,ζωή
506,Leben::N,حياة,βίος
507,Tod::N,موت,θάνατος
508,Tod::N,وفاة,θάνατος
509,Grab::N,قبر,τάφος
510,Kirche::N,كنيسة,εκκλησία
511,Sünde::N,خطيئة,αμαρτία
512,Gott::N,إله,θεός
513,Arbeiter::N,عامل,εργάτης
514,Chef::N,رئيس,προϊστάμενος
515,Meister::N,أسطى,μάστορας
516,Meister::N,أسطى,αρχιτεχνίτης
517,Arzt::N,طبيب,γιατρός
518,Lehrer::N,مدرس,δάσκαλος
519,Geld::N,نقود,λεφτά
520,Geld::N,نقود,χρήματα
521,Geschäft::N,صفقة,συναλλαγή
522,Laden::N,دكان,μαγαζί
523,Laden::N,دكان,κατάστημα
524,Preis::N,سعر,τιμή
525,Ware::N,بضاعة,εμπόρευμα
526,Nutzen::N,فائدة,όφελος
527,Reichtum::N,غنى,πλούτος
528,Reichtum::N,ثروة,πλούτος
529,Welt::N,عالم,κόσμος
530,Welt::N,دنيا,κόσμος
531,Land::N,بلد,χώρα
532,Staat::N,دولة,κράτος
533,Staat::N,دولة,πολιτεία
534,König::N,ملك,βασιλιάς
535,Macht::N,سلطة,εξουσία
536,Grenze::N,حدود,σύνορα
537,Krieg::N,حرب,πόλεμος
538,Feind::N,عدو,εχθρός
539,Gewalt::N,عنف,βία
540,Kampf::N,قتال,αγώνας
541,Bogen[Waffe]::N,قوس,τόξο
542,Pfeil::N,سهم,σαΐτα
543,Gewehr::N,بندقية,τουφέκι
544,Fehler::N,خطأ,λάθος
545,Fehler::N,خطأ,σφάλμα
546,Lüge::N,كذب,ψέμα
547,Lüge::N,كذب,ψεύδος
548,Schaden::N,تلف,ζημία
549,Unglück::N,نحس,δυστυχία
550,Schuld::N,ذنب,ενοχή
551,Schuld::N,ذنب,φταίξιμο
552,Alter::N,سن,ηλικία
553,Alter::N,عمر,ηλικία
554,Schluss::N,ختام,τέλος
555,Schluss::N,نهاية,τέλος
556,Zeit::N,وقت,χρόνος
557,Tag::N,يوم,μέρα
558,Tag::N,يوم,ημέρα
559,Morgen::N,صباح,πρωί
560,Mittag::N,ظهر,μεσημέρι
561,Abend::N,مساء,βράδυ
562,Nacht::N,ليلة,νύχτα
563,Woche::N,أسبوع,εβδομάδα
564,Monat::N,شهر,μήνας
565,Jahr::N,عام,έτος
566,Jahr::N,عام,χρόνος
567,Jahr::N,سنة,έτος
568,Jahr::N,سنة,χρόνος
569,Frühling::N,ربيع,άνοιξη
570,Sommer::N,صيف,καλοκαίρι
571,Herbst::N,خريف,φθινόπωρο
572,Winter::N,شتاء,χειμώνας
573,Januar::N,يناير,Ιανουάριος
574,Januar::N,كانون الثاني,Ιανουάριος
575,Februar::N,شباط,Φεβρουάριος
576,Februar::N,فبراير,Φεβρουάριος
577,März::N,آذار,Μάρτιος
578,März::N,مارس,Μάρτιος
579,April::N,نيسان,Απρίλιος
580,Mai::N,مايو,Μάιος
581,Juni::N,يونيو,Ιούνιος
582,Juni::N,حزيران,Ιούνιος
583,Juli::N,تموز,Ιούλιος
584,Juli::N,يوليو,Ιούλιος
585,August::N,آب,Αύγουστος
586,August::N,أغسطس,Αύγουστος
587,September::N,أيلول,Σεπτέμβριος
588,September::N,سبتمبر,Σεπτέμβριος
589,Oktober::N,أكتوبر,Οκτώβριος
590,Oktober::N,تشرين الأول,Οκτώβριος
591,November::N,نوفمبر,Νοέμβριος
592,November::N,تشرين الثاني,Νοέμβριος
593,Dezember::N,ديسمبر,Δεκέμβριος
594,Dezember::N,كانون الأول,Δεκέμβριος
595,Montag::N,يوم الاثنين,Δευτέρα
596,Dienstag::N,يوم الثلاثاء,Τρίτη
597,Mittwoch::N,يوم الأربعاء,Τετάρτη
598,Donnerstag::N,يوم الخميس,Πέμπτη
599,Freitag::N,يوم الجمعة,Παρασκευή
600,Samstag::N,يوم السبت,Σάββατο
601,Sonntag::N,يوم الأحد,Κυριακή
602,groß::A,كبير,μεγάλος
603,klein::A,صغير,μικρός
604,lang::A,طويل,μακρύς
605,kurz::A,قصير,κοντός
606,breit::A,واسع,φαρδύς
607,schmal::A,ضيق,στενός
608,dicht::A,كث,πυκνός
609,dicht::A,كثيف,πυκνός
610,dick[Gegenstand]::A,غليظ,παχύς
611,dick[Gegenstand]::A,غليظ,χοντρός
612,dünn::A,رفيع,ψιλός
613,dünn::A,رفيع,λεπτός
614,fein::A,رقيق,ψιλός
615,fest::A,متين,στερεός
616,flach::A,سهل,επίπεδος
617,flach::A,منبسط,επίπεδος
618,glatt::A,ناعم,λείος
619,glatt::A,ناعم,ομαλός
620,hart::A,صلب,σκληρός
621,hart::A,جامد,σκληρός
622,weich::A,لين,μαλακός
623,rund::A,مستدير,στρογγυλός
624,spitz::A,مدبب,μυτερός
625,scharf::A,حاد,κοφτερός
626,stumpf::A,ثالم,αμβλύς
627,schwer::A,ثقيل,βαρύς
628,schön::A,جميل,ωραίος
629,schön::A,جميل,όμορφος
630,heiß::A,حار,ζεστός
631,heiß::A,ساخن,ζεστός
632,warm::A,دافئ,θερμός
633,kalt::A,بارد,κρύος
634,kalt::A,بارد,ψυχρός
635,kühl::A,قر,δροσερός
636,frisch::A,طازج,νωπός
637,frisch::A,طازج,φρέσκος
638,feucht::A,رطب,υγρός
639,nass::A,مبلول,βρεγμένος
640,trocken::A,جاف,ξηρός
641,trocken::A,جاف,στεγνός
642,voll::A,ملء,γεμάτος
643,leer::A,خال,άδειος
644,leer::A,فارغ,άδειος
645,offen::A,مفتوح,ανοιχτός
646,geschlossen::A,مغلق,κλειστός
647,sauber::A,نظيف,καθαρός
648,schmutzig::A,قذر,βρώμικος
649,schmutzig::A,قذر,λερωμένος
650,roh::A,نيء,ωμός
651,reif::A,ناضج,ώριμος
652,lecker::A,لذيذ,νόστιμος
653,süß::A,حلو,γλυκός
654,bitter::A,مر,πικρός
655,sauer::A,حامض,ξινός
656,hell::A,نير,φωτεινός
657,dunkel::A,مظلم,σκοτεινός
658,schwarz::A,أسود,μαύρος
659,schwarz::A,أسود,μελανός
660,weiß::A,أبيض,άσπρος
661,rot::A,أحمر,κόκκινος
662,gelb::A,أصفر,κίτρινος
663,blau::A,أزرق,μπλε
664,blau::A,أزرق,γαλανός
665,grün::A,أخضر,πράσινος
666,grau::A,رمادي,γκρίζος
667,bunt::A,ملوب,ποικιλόχρωπος
668,billig::A,رخيص,φτηνός
669,teuer::A,غال,ακριβός
670,wertvoll::A,ثمين,πολύτιμος
671,blind::A,أعمى,τυφλός
672,taub::A,أصم,κουφός
673,taub::A,أطرش,κουφός
674,kräftig::A,قوي,δυνατός
675,stark::A,قوي,γερός
676,schwach::A,ضعيف,αδύνατος
677,fett::A,سمين,παχύς
678,schlank::A,أهيف,λεπτός
679,schlank::A,أهيف,λυγερός
680,hübsch::A,جميل,όμορφος
681,hübsch::A,جميل,χαριτωμένος
682,böse::A,رديء,κακός
683,dumm::A,أبله,κουτός
684,dumm::A,أبله,ανόητος
685,dumm::A,أحمق,κουτός
686,dumm::A,أحمق,ανόητος
687,faul::A,كسلان,τεμπέλης
688,fleißig::A,مجتهد,εργατικός
689,geizig::A,بخيل,τσιγγούνης
690,klug::A,ذكي,έξυπνος
691,klug::A,عاقل,έξυπνος
692,geschickt::A,ماهر,επιδέξιος
693,lieb::A,عزيز,φίλος
694,lieb::A,عزيز,αγαπητός
695,lustig::A,مرح,εύθυμος
696,lustig::A,مرح,χαρούμενος
697,sanft::A,حليم,ήπιος
698,hungrig::A,جائع,πεινασμένος
699,krank::A,مريض,άρρωστος
700,nackt::A,عار,γυμνός
701,traurig::A,حزين,λυπημένος
702,lebendig::A,حي,ζωντανός
703,gut::A,جيد,καλός
704,schlecht::A,سيء,κακός
705,richtig::A,صحيح,σωστός
706,schlimm::A,خبيث,άσχημος
707,wahr::A,حق,αληθής
708,wahr::A,حق,αληθινός
709,alt::A,قديم,παλιός
710,neu::A,جديد,νέος
711,neu::A,جديد,καινούργιος
712,ehemalig::A,سابق,παλιός
713,alt[Lebewesen]::A,مسن,γέρος
714,jung::A,شاب,νέος
715,jung::A,صغير,νέος
716,arm::A,فقير,φτωχός
717,reich::A,غني,πλούσιος
718,bekannt::A,معلوم,γνωστός
719,berühmt::A,مشهور,περίφημος
720,berühmt::A,مشهور,ξακουσμένος
721,fremd::A,أجنبي,ξένος
722,verschieden::A,مختلف,διαφορετικός
