,Concept_ID,es,lv
812,Platte::N,plancha,plāksne
813,Stütze::N,sostén,пыкӧд
814,Stütze::N,sostén,мыджӧд
815,Stütze::N,sostén,balsts
816,Stütze::N,sostén,atspaids
817,Stütze::N,soporte,пыкӧд
818,Stütze::N,soporte,мыджӧд
819,Stütze::N,soporte,balsts
820,Stütze::N,soporte,atspaids
821,Stange::N,vara,потш
822,Stange::N,vara,maikste
823,Stange::N,percha,потш
824,Stange::N,percha,maikste
825,Stock::N,palo,бедь
826,Stock::N,palo,boze
827,Stock::N,palo,spieķis
828,Stock::N,bastón,бедь
829,Stock::N,bastón,boze
830,Stock::N,bastón,spieķis
831,Stab::N,vara,зир
832,Stab::N,vara,zizlis
833,Stab::N,bastón,зир
834,Stab::N,bastón,zizlis
835,Rohr::N,tubo,труба
836,Rohr::N,tubo,caurule
837,Haus::N,casa,керка
838,Haus::N,casa,māja
839,Heim::N,hogar,горт
840,Heim::N,hogar,mājas
841,Ofen::N,estufa,пач
842,Ofen::N,estufa,krāsns
843,Fußboden::N,suelo,джодж
844,Fußboden::N,suelo,grīda
845,Tisch::N,mesa,пызан
846,Tisch::N,mesa,galds
847,Stuhl::N,silla,улӧс
848,Stuhl::N,silla,krēsls
849,Wiege::N,cuna,зыбка
850,Wiege::N,cuna,šūpulis
851,Bett::N,cama,вольпась
852,Bett::N,cama,gulta
853,Regal::N,estantería,джадж
854,Regal::N,estantería,plaukts
855,Kiste::N,caja,куд
856,Kiste::N,caja,ящик
857,Kiste::N,caja,kaste
858,Kiste::N,caja,šķirsts
859,Fenster::N,ventana,ӧшинь
860,Fenster::N,ventana,logs
861,Tür::N,puerta,ӧдзӧс
862,Tür::N,puerta,durvis
863,Tor::N,puerta,дзиръя
864,Tor::N,puerta,vārti
865,Zaun::N,valla,потшӧс
866,Zaun::N,valla,žogs
867,Zaun::N,cercado,потшӧс
868,Zaun::N,cercado,žogs
869,Dach::N,techo,вевт
870,Dach::N,techo,jumts
871,Dach::N,tejado,вевт
872,Dach::N,tejado,jumts
873,Leiter::N,escalera,пос
874,Leiter::N,escalera,kāpnes
875,Leiter::N,escalera,redeles
876,Besen::N,escoba,рос
877,Besen::N,escoba,slota
878,Spaten::N,pala,зыр
879,Spaten::N,pala,lāpsta
880,Schaufel::N,pala,тэльӧб
881,Schaufel::N,pala,liekšķere
882,Schaufel::N,paleta,тэльӧб
883,Schaufel::N,paleta,liekšķere
884,Gabel::N,tenedor,вилки
885,Gabel::N,tenedor,dakšiņa
886,Löffel::N,cuchara,пань
887,Löffel::N,cuchara,karote
888,Messer::N,cuchillo,пурт
889,Messer::N,cuchillo,nazis
890,Nagel::N,clavo,тув
891,Nagel::N,clavo,кӧрт тув
892,Nagel::N,clavo,nagla
893,Netz::N,red,тыв
894,Netz::N,red,tīkls
895,Haken::N,gancho,крук
896,Haken::N,gancho,āķis
897,Haken::N,gancho,kāsis
898,Haken::N,gancho,krampis
899,Haken::N,corchete,крук
900,Haken::N,corchete,āķis
901,Haken::N,corchete,kāsis
902,Haken::N,corchete,krampis
903,Griff::N,asa,нуд
904,Griff::N,asa,kāts
905,Griff::N,asa,rokturis
906,Griff::N,mango,нуд
907,Griff::N,mango,kāts
908,Griff::N,mango,rokturis
909,Schloss::N,cerradura,томан
910,Schloss::N,cerradura,aizslēgs
911,Bild::N,imagen,серпас
912,Bild::N,imagen,glezna
913,Figur::N,figura,пертас
914,Figur::N,figura,вежньӧг
915,Figur::N,figura,figūra
916,Puppe::N,muñeca,акань
917,Puppe::N,muñeca,lelle
918,Beutel::N,bolsa,мешӧк
919,Beutel::N,bolsa,kule
920,Beutel::N,bolsa,maisiņš
921,Bündel::N,haz,кӧртӧд
922,Bündel::N,haz,sainis
923,Tasche::N,bolso,сумка
924,Tasche::N,bolso,soma
925,Eimer::N,cubo,ведра
926,Eimer::N,cubo,spainis
927,Deckel::N,tapa,пӧдан
928,Deckel::N,tapa,тупкӧд
929,Deckel::N,tapa,vāks
930,Deckel::N,tapadera,пӧдан
931,Deckel::N,tapadera,тупкӧд
932,Deckel::N,tapadera,vāks
933,Geschirr::N,vajilla,дозмук
934,Geschirr::N,vajilla,тасьті-пань
935,Geschirr::N,vajilla,trauki
936,Sack::N,saco,мешӧк
937,Sack::N,saco,maiss
938,Tasse::N,taza,бекар
939,Tasse::N,taza,тасьті
940,Tasse::N,taza,tase
941,Topf::N,olla,гырнич
942,Topf::N,olla,pods
943,Topf::N,marmita,гырнич
944,Topf::N,marmita,pods
945,Kessel::N,caldera,пӧрт
946,Kessel::N,caldera,katls
947,Essen::N,comida,сёйӧм
948,Essen::N,comida,ēdiens
949,Nahrung::N,alimento,сёян
950,Nahrung::N,alimento,barība
951,Speise::N,plato,сёян
952,Speise::N,plato,сёянтор
953,Speise::N,plato,ēdiens
954,Fleisch::N,carne,яй
955,Fleisch::N,carne,gaļa
956,Getreide::N,cereales,нянь
957,Getreide::N,cereales,labība
958,Brei::N,puré,рок
959,Brei::N,puré,putra
960,Brei::N,puré,biezenis
961,Brei::N,papilla,рок
962,Brei::N,papilla,putra
963,Brei::N,papilla,biezenis
964,Brot::N,pan,нянь
965,Brot::N,pan,maize
966,Scheibe::N,lonja,шӧрӧм
967,Scheibe::N,lonja,чӧлан
968,Scheibe::N,lonja,šķēle
969,Scheibe::N,lonja,rieciens
970,Scheibe::N,rebanada,шӧрӧм
971,Scheibe::N,rebanada,чӧлан
972,Scheibe::N,rebanada,šķēle
973,Scheibe::N,rebanada,rieciens
974,Fett::N,grasa,гос
975,Fett::N,grasa,тшог
976,Fett::N,grasa,tauki
977,Butter::N,mantequilla,вый
978,Butter::N,mantequilla,sviests
979,Öl::N,aceite,вый
980,Öl::N,aceite,eļļa
981,Salz::N,sal,сов
982,Salz::N,sal,sāls
983,Suppe::N,sopa,шыд
984,Suppe::N,sopa,zupa
985,Honig::N,miel,ма
986,Honig::N,miel,medus
987,Milch::N,leche,йӧв
988,Milch::N,leche,piens
989,Tee::N,té,чай
990,Tee::N,té,tēja
991,Leder::N,cuero,ку
992,Leder::N,cuero,āda
993,Wolle::N,lana,вурун
994,Wolle::N,lana,vilna
995,Stoff::N,tela,дӧра
996,Stoff::N,tela,drāna
997,Stoff::N,tela,audums
998,Stoff::N,tejido,дӧра
999,Stoff::N,tejido,drāna
1000,Stoff::N,tejido,audums
1001,Nadel::N,aguja,ем
1002,Nadel::N,aguja,adata
1003,Faden::N,hilo,сунис
1004,Faden::N,hilo,diegs
1005,Faden::N,hilo,pavediens
1006,Knopf::N,botón,кизь
1007,Knopf::N,botón,poga
1008,Knoten::N,nudo,гӧрӧд
1009,Knoten::N,nudo,mezgls
1010,Farbe::N,pintura,краска
1011,Farbe::N,pintura,вап
1012,Farbe::N,pintura,krāsa
1013,Kleidung::N,ropa,паськӧм
1014,Kleidung::N,ropa,tērps
1015,Kleidung::N,ropa,drēbes
1016,Kleidung::N,vestidos,паськӧм
1017,Kleidung::N,vestidos,tērps
1018,Kleidung::N,vestidos,drēbes
1019,Hemd::N,camisa,дӧрӧм
1020,Hemd::N,camisa,krekls
1021,Kragen::N,cuello,воротник
1022,Kragen::N,cuello,apkakle
1023,Ärmel::N,manga,сос
1024,Ärmel::N,manga,piedurkne
1025,Hose::N,pantalón,гач
1026,Hose::N,pantalón,bikses
1027,Gürtel::N,cinturón,вӧнь
1028,Gürtel::N,cinturón,josta
1029,Mütze::N,gorro,шапка
1030,Mütze::N,gorro,cepure
1031,Schuh::N,zapato,башмак
1032,Schuh::N,zapato,ботинки
1033,Schuh::N,zapato,kurpe
1034,Stiefel::N,bota,сапӧг
1035,Stiefel::N,bota,zābaks
1036,Ring::N,anillo,кытш
1037,Ring::N,anillo,gredzens
1038,Band::N,cinta,лента
1039,Band::N,cinta,вундас
1040,Band::N,cinta,lente
1041,Kamm::N,peine,сынан
1042,Kamm::N,peine,ķemme
1043,Spiegel::N,espejo,рӧмпӧштан
1044,Spiegel::N,espejo,spogulis
1045,Riemen::N,correa,тасма
1046,Riemen::N,correa,siksna
1047,Schnur::N,cuerda,гез
1048,Schnur::N,cuerda,aukla
1049,Leine::N,correa,юргез
1050,Leine::N,correa,saite
1051,Decke::N,manta,эшкын
1052,Decke::N,manta,шебрас
1053,Decke::N,manta,sega
1054,Kissen::N,almohada,юрлӧс
1055,Kissen::N,almohada,spilvens
1056,Tuch::N,pañuelo,чышъян
1057,Tuch::N,pañuelo,vadmala
1058,Handtuch::N,toalla,ки чышкӧд
1059,Handtuch::N,toalla,кизьчышъян
1060,Handtuch::N,toalla,dvielis
1061,Kraft::N,fuerza,этш
1062,Kraft::N,fuerza,эбӧс
1063,Kraft::N,fuerza,spēks
1064,Stärke::N,fuerza,ёнлун
1065,Stärke::N,fuerza,чорыдлун
1066,Stärke::N,fuerza,stiprums
1067,Gesundheit::N,salud,дзоньвидзалун
1068,Gesundheit::N,salud,veselība
1069,Krankheit::N,enfermedad,висьӧм
1070,Krankheit::N,enfermedad,slimība
1071,Schmerz::N,dolor,висьӧм
1072,Schmerz::N,dolor,sāpes
1073,Wunde::N,llaga,дой
1074,Wunde::N,llaga,brūce
1075,Wunde::N,llaga,jēlums
1076,Wunde::N,herida,дой
1077,Wunde::N,herida,brūce
1078,Wunde::N,herida,jēlums
1079,Fieber::N,fiebre,жар
1080,Fieber::N,fiebre,drudzis
1081,Fieber::N,fiebre,karstums
1082,Arznei::N,medicina,лекарство
1083,Arznei::N,medicina,зелля
1084,Arznei::N,medicina,zāles
1085,Arznei::N,medicina,medikaments
1086,Arznei::N,medicamento,лекарство
1087,Arznei::N,medicamento,зелля
1088,Arznei::N,medicamento,zāles
1089,Arznei::N,medicamento,medikaments
1090,Brücke::N,puente,пос
1091,Brücke::N,puente,tilts
1092,Brunnen::N,pozo,юкмӧс
1093,Brunnen::N,pozo,aka
1094,Weide::N,pasto,пӧскӧтина
1095,Weide::N,pasto,ganības
1096,Pfad::N,sendero,туй
1097,Pfad::N,sendero,кыснан
1098,Pfad::N,sendero,taka
1099,Weg::N,camino,туй
1100,Weg::N,camino,ceļš
1101,Straße::N,vía,туй
1102,Straße::N,vía,iela
1103,Straße::N,carretera,туй
1104,Straße::N,carretera,iela
1105,Dorf::N,aldea,сикт
1106,Dorf::N,aldea,ciems
1107,Dorf::N,pueblo,сикт
1108,Dorf::N,pueblo,ciems
1109,Stadt::N,ciudad,кар
1110,Stadt::N,ciudad,pilsēta
1111,Brief::N,carta,письмӧ
1112,Brief::N,carta,vēstule
1113,Buch::N,libro,небӧг
1114,Buch::N,libro,grāmata
1115,Buchstabe::N,letra,шыпас
1116,Buchstabe::N,letra,burts
1117,Buchstabe::N,carácter,шыпас
1118,Buchstabe::N,carácter,burts
1119,Zeitung::N,diario,газет
1120,Zeitung::N,diario,avīze
1121,Zeitung::N,diario,laikraksts
1122,Zeitung::N,periódico,газет
1123,Zeitung::N,periódico,avīze
1124,Zeitung::N,periódico,laikraksts
1125,Leben::N,vida,лов
1126,Leben::N,vida,олӧм
1127,Leben::N,vida,dzīve
1128,Tod::N,muerte,кулӧм
1129,Tod::N,muerte,nāve
1130,Grab::N,tumba,гу
1131,Grab::N,tumba,kaps
1132,Grab::N,sepulcro,гу
1133,Grab::N,sepulcro,kaps
1134,Kirche::N,iglesia,вичко
1135,Kirche::N,iglesia,baznīca
1136,Sünde::N,pecado,мыж
1137,Sünde::N,pecado,grēks
1138,Gott::N,dios,ен
1139,Gott::N,dios,dievs
1140,Arbeiter::N,obrero,уджалысь
1141,Arbeiter::N,obrero,strādnieks
1142,Arbeiter::N,trabajador,уджалысь
1143,Arbeiter::N,trabajador,strādnieks
1144,Chef::N,jefe,юралысь
1145,Chef::N,jefe,веськӧдлысь
1146,Chef::N,jefe,šefs
1147,Chef::N,jefe,vadītajs
1148,Chef::N,jefe,priekšnieks
1149,Meister::N,maestro,вӧчысь
1150,Meister::N,maestro,meistars
1151,Arzt::N,médico,врач
1152,Arzt::N,médico,бурдӧдысь
1153,Arzt::N,médico,ārsts
1154,Lehrer::N,profesor,велӧдысь
1155,Lehrer::N,profesor,skolotājs
1156,Geld::N,dinero,сьӧм
1157,Geld::N,dinero,nauda
1158,Geschäft::N,negocio,удж
1159,Geschäft::N,negocio,bizness
1160,Geschäft::N,negocio,darījums
1161,Laden::N,tienda,вузасянін
1162,Laden::N,tienda,bode
1163,Laden::N,tienda,veikals
1164,Preis::N,precio,дон
1165,Preis::N,precio,cena
1166,Ware::N,mercancía,тӧвар
1167,Ware::N,mercancía,prece
1168,Nutzen::N,provecho,воӧм
1169,Nutzen::N,provecho,выгӧда
1170,Nutzen::N,provecho,labums
1171,Reichtum::N,riqueza,озырлун
1172,Reichtum::N,riqueza,bagātība
1173,Welt::N,mundo,енкӧла
1174,Welt::N,mundo,pasaule
1175,Land::N,país,му
1176,Land::N,país,zeme
1177,Staat::N,Estado,канму
1178,Staat::N,Estado,государство
1179,Staat::N,Estado,valsts
1180,König::N,rey,кан
1181,König::N,rey,ķēniņš
1182,König::N,rey,karalis
1183,Macht::N,poder,каналӧм
1184,Macht::N,poder,vara
1185,Macht::N,potencia,каналӧм
1186,Macht::N,potencia,vara
1187,Grenze::N,frontera,су
1188,Grenze::N,frontera,суйӧр
1189,Grenze::N,frontera,robeža
1190,Krieg::N,guerra,ожман
1191,Krieg::N,guerra,karš
1192,Feind::N,enemigo,враг
1193,Feind::N,enemigo,вӧрӧг
1194,Feind::N,enemigo,ienaidnieks
1195,Gewalt::N,violencia,мырдöналöм
1196,Gewalt::N,violencia,vara
1197,Gewalt::N,violencia,vardarbība
1198,Kampf::N,lucha,вермасьӧм
1199,Kampf::N,lucha,cīņa
1200,Kampf::N,combate,вермасьӧм
1201,Kampf::N,combate,cīņa
1202,Bogen[Waffe]::N,arco,ньӧввуж
1203,Bogen[Waffe]::N,arco,loks
1204,Pfeil::N,flecha,ньӧв
1205,Pfeil::N,flecha,bulta
1206,Gewehr::N,fusil,пишшаль
1207,Gewehr::N,fusil,šautene
1208,Gewehr::N,escopeta,пишшаль
1209,Gewehr::N,escopeta,šautene
1210,Fehler::N,error,сорсьӧм
1211,Fehler::N,error,дзугсьӧм
1212,Fehler::N,error,kļūda
1213,Lüge::N,mentira,пӧръясьӧм
1214,Lüge::N,mentira,ылӧдлӧм
1215,Lüge::N,mentira,meli
1216,Schaden::N,daño,лёк
1217,Schaden::N,daño,изъян
1218,Schaden::N,daño,пакӧсьт
1219,Schaden::N,daño,bojājums
1220,Schaden::N,daño,kaitējums
1221,Unglück::N,desgracia,шог
1222,Unglück::N,desgracia,kļūme
1223,Unglück::N,desgracia,klizma
1224,Unglück::N,desgracia,nelaime
1225,Schuld::N,culpa,мыж
1226,Schuld::N,culpa,vaina
1227,Alter::N,edad,арлыд
1228,Alter::N,edad,vecums
1229,Schluss::N,fin,пом
1230,Schluss::N,fin,beigas
1231,Schluss::N,final,пом
1232,Schluss::N,final,beigas
1233,Zeit::N,tiempo,кад
1234,Zeit::N,tiempo,laiks
1235,Tag::N,día,лун
1236,Tag::N,día,diena
1237,Morgen::N,mañana,асыв
1238,Morgen::N,mañana,rīts
1239,Mittag::N,mediodía,лун шӧр
1240,Mittag::N,mediodía,pusdiena
1241,Abend::N,noche,рыт
1242,Abend::N,noche,vakars
1243,Nacht::N,noche,вой
1244,Nacht::N,noche,nakts
1245,Woche::N,semana,вежон
1246,Woche::N,semana,nedēļa
1247,Monat::N,mes,тӧлысь
1248,Monat::N,mes,mēnesis
1249,Jahr::N,año,во
1250,Jahr::N,año,gads
1251,Frühling::N,primavera,тулыс
1252,Frühling::N,primavera,pavasaris
1253,Sommer::N,verano,гожӧм
1254,Sommer::N,verano,vasara
1255,Herbst::N,otoño,ар
1256,Herbst::N,otoño,rudens
1257,Winter::N,invierno,тӧв
1258,Winter::N,invierno,ziema
1259,Januar::N,enero,тӧв шӧр
1260,Januar::N,enero,janvāris
1261,Februar::N,febrero,урасьӧм
1262,Februar::N,febrero,februāris
1263,März::N,marzo,рака
1264,März::N,marzo,marts
1265,April::N,abril,кос му
1266,April::N,abril,aprīlis
1267,Mai::N,mayo,ода-кора
1268,Mai::N,mayo,maijs
1269,Juni::N,junio,лӧддза-номъя
1270,Juni::N,junio,jūnijs
1271,Juli::N,julio,сора
1272,Juli::N,julio,jūlijs
1273,August::N,agosto,моз
1274,August::N,agosto,augusts
1275,September::N,septiembre,кӧч
1276,September::N,septiembre,septembris
1277,Oktober::N,octubre,йирым
1278,Oktober::N,octubre,oktobris
1279,November::N,noviembre,вӧльгым
1280,November::N,noviembre,novembris
1281,Dezember::N,diciembre,ӧшым
1282,Dezember::N,diciembre,decembris
1283,Montag::N,lunes,выльлун
1284,Montag::N,lunes,pirmdiena
1285,Dienstag::N,martes,воторник
1286,Dienstag::N,martes,otrdiena
1287,Mittwoch::N,miércoles,середа
1288,Mittwoch::N,miércoles,trešdiena
1289,Donnerstag::N,jueves,четверг
1290,Donnerstag::N,jueves,ceturtdiena
1291,Freitag::N,viernes,пекнича
1292,Freitag::N,viernes,piektdiena
1293,Samstag::N,sábado,субӧта
1294,Samstag::N,sábado,sestdiena
1295,Sonntag::N,domingo,вӧскресенньӧ
1296,Sonntag::N,domingo,svētdiena
1297,groß::A,grande,ыджыд
1298,groß::A,grande,dižs
1299,groß::A,grande,liels
1300,klein::A,pequeño,ичӧт
1301,klein::A,pequeño,mazs
1302,lang::A,largo,кузь
1303,lang::A,largo,garš
1304,kurz::A,corto,дженьыд
1305,kurz::A,corto,īss
1306,breit::A,ancho,ота
1307,breit::A,ancho,паськыд
1308,breit::A,ancho,plats
1309,schmal::A,estrecho,оттӧм
1310,schmal::A,estrecho,tievs
1311,dicht::A,denso,сук
1312,dicht::A,denso,blīvs
1313,dick[Gegenstand]::A,grueso,кыз
1314,dick[Gegenstand]::A,grueso,biezs
1315,dünn::A,fino,вӧсни
1316,dünn::A,fino,вӧсньыд
1317,dünn::A,fino,plāns
1318,dünn::A,delgado,вӧсни
1319,dünn::A,delgado,вӧсньыд
1320,dünn::A,delgado,plāns
1321,fein::A,fino,посни
1322,fein::A,fino,smalks
1323,fein::A,delicado,посни
1324,fein::A,delicado,smalks
1325,fest::A,firme,зумыд
1326,fest::A,firme,tvirts
1327,fest::A,firme,noturīgs
1328,fest::A,sólido,зумыд
1329,fest::A,sólido,tvirts
1330,fest::A,sólido,noturīgs
1331,flach::A,plano,плавкӧс
1332,flach::A,plano,тшӧтшкӧс
1333,flach::A,plano,lēzens
1334,flach::A,plano,līdzens
1335,glatt::A,liso,вольк
1336,glatt::A,liso,мольыд
1337,glatt::A,liso,gluds
1338,glatt::A,liso,slidens
1339,hart::A,duro,зумыд
1340,hart::A,duro,ciets
1341,weich::A,muelle,небыд
1342,weich::A,muelle,mīksts
1343,rund::A,redondo,гӧгрӧс
1344,rund::A,redondo,apaļš
1345,spitz::A,agudo,ёсь йыла
1346,spitz::A,agudo,smails
1347,spitz::A,apuntado,ёсь йыла
1348,spitz::A,apuntado,smails
1349,scharf::A,agudo,ёсь
1350,scharf::A,agudo,ass
1351,scharf::A,afilado,ёсь
1352,scharf::A,afilado,ass
1353,stumpf::A,sin filo,ныж
1354,stumpf::A,sin filo,truls
1355,stumpf::A,sin filo,strups
1356,schwer::A,pesado,сьӧкыд
1357,schwer::A,pesado,smags
1358,schön::A,bello,мича
1359,schön::A,bello,лӧсьыд
1360,schön::A,bello,daiļš
1361,schön::A,bello,skaists
1362,schön::A,hermoso,мича
1363,schön::A,hermoso,лӧсьыд
1364,schön::A,hermoso,daiļš
1365,schön::A,hermoso,skaists
1366,heiß::A,caluroso,пӧсь
1367,heiß::A,caluroso,karsts
1368,warm::A,cálido,шоныд
1369,warm::A,cálido,silts
1370,warm::A,caliente,шоныд
1371,warm::A,caliente,silts
1372,kalt::A,frío,кӧдзыд
1373,kalt::A,frío,salts
1374,kalt::A,frío,auksts
1375,kühl::A,fresco,юзыд
1376,kühl::A,fresco,ыркыд
1377,kühl::A,fresco,vēss
1378,kühl::A,fresco,dzestrs
1379,frisch::A,fresco,выль
1380,frisch::A,fresco,svaigs
1381,feucht::A,húmedo,уль
1382,feucht::A,húmedo,mitrs
1383,feucht::A,húmedo,drēgns
1384,nass::A,mojado,ва
1385,nass::A,mojado,slapjš
1386,trocken::A,seco,кос
1387,trocken::A,seco,sauss
1388,voll::A,lleno,кыз
1389,voll::A,lleno,pilns
1390,leer::A,vacío,куш
1391,leer::A,vacío,тыртӧм
1392,leer::A,vacío,tukšs
1393,offen::A,abierto,восьса
1394,offen::A,abierto,vaļējs
1395,offen::A,abierto,atvērts
1396,geschlossen::A,cerrado,пӧдса
1397,geschlossen::A,cerrado,slēgts
1398,sauber::A,limpio,сӧстӧм
1399,sauber::A,limpio,tīrs
1400,sauber::A,limpio,spodrs
1401,schmutzig::A,sucio,няйт
1402,schmutzig::A,sucio,netīrs
1403,schmutzig::A,sucio,dubļains
1404,roh::A,crudo,уль
1405,roh::A,crudo,jēls
1406,reif::A,maduro,кисьмӧм
1407,reif::A,maduro,gatavs
1408,reif::A,maduro,nobriedis
1409,lecker::A,rico,чӧскыд
1410,lecker::A,rico,gards
1411,lecker::A,rico,garšīgs
1412,lecker::A,sabroso,чӧскыд
1413,lecker::A,sabroso,gards
1414,lecker::A,sabroso,garšīgs
1415,süß::A,dulce,юмов
1416,süß::A,dulce,чӧскыд
1417,süß::A,dulce,salds
1418,bitter::A,amargo,курыд
1419,bitter::A,amargo,sūrs
1420,bitter::A,amargo,rūgts
1421,sauer::A,agrio,шома
1422,sauer::A,agrio,skābs
1423,hell::A,claro,югыд
1424,hell::A,claro,gaišs
1425,dunkel::A,oscuro,пемыд
1426,dunkel::A,oscuro,tumšs
1427,schwarz::A,negro,сьӧд
1428,schwarz::A,negro,melns
1429,weiß::A,blanco,еджыд
1430,weiß::A,blanco,balts
1431,rot::A,rojo,гӧрд
1432,rot::A,rojo,sarkans
1433,gelb::A,amarillo,виж
1434,gelb::A,amarillo,dzeltens
1435,blau::A,azul,лӧз
1436,blau::A,azul,zils
1437,grün::A,verde,веж
1438,grün::A,verde,турунвиж
1439,grün::A,verde,zaļš
1440,grau::A,gris,руд
1441,grau::A,gris,pelēks
1442,bunt::A,multicolor,сера
1443,bunt::A,multicolor,raibs
1444,bunt::A,multicolor,krāsains
1445,billig::A,barato,донтӧг
1446,billig::A,barato,lēts
1447,teuer::A,caro,дона
1448,teuer::A,caro,dārgs
1449,wertvoll::A,valioso,дона
1450,wertvoll::A,valioso,vērtīgs
1451,wertvoll::A,precioso,дона
1452,wertvoll::A,precioso,vērtīgs
1453,blind::A,ciego,синтӧм
1454,blind::A,ciego,akls
1455,taub::A,sordo,пельтӧм
1456,taub::A,sordo,kurls
1457,kräftig::A,fuerte,вынйӧра
1458,kräftig::A,fuerte,spēcīgs
1459,stark::A,fuerte,ён
1460,stark::A,fuerte,вына
1461,stark::A,fuerte,stiprs
1462,stark::A,vigoroso,ён
1463,stark::A,vigoroso,вына
1464,stark::A,vigoroso,stiprs
1465,schwach::A,débil,жеб
1466,schwach::A,débil,vājš
1467,fett::A,obeso,госа
1468,fett::A,obeso,brangs
1469,schlank::A,esbelto,веськыд
1470,schlank::A,esbelto,slaids
1471,hübsch::A,mono,мича
1472,hübsch::A,mono,лӧсьыд
1473,hübsch::A,mono,glīts
1474,hübsch::A,guapo,мича
1475,hübsch::A,guapo,лӧсьыд
1476,hübsch::A,guapo,glīts
1477,böse::A,malo,лёк
1478,böse::A,malo,ļauns
1479,böse::A,malo,negants
1480,dumm::A,tonto,йӧй
1481,dumm::A,tonto,вежӧртӧм
1482,dumm::A,tonto,stulbs
1483,dumm::A,tonto,muļķīgs
1484,dumm::A,estúpido,йӧй
1485,dumm::A,estúpido,вежӧртӧм
1486,dumm::A,estúpido,stulbs
1487,dumm::A,estúpido,muļķīgs
1488,faul::A,vago,дыш
1489,faul::A,vago,slinks
1490,faul::A,perezoso,дыш
1491,faul::A,perezoso,slinks
1492,fleißig::A,aplicado,зільысь
1493,fleißig::A,aplicado,čakls
1494,fleißig::A,aplicado,cītīgs
1495,fleißig::A,diligente,зільысь
1496,fleißig::A,diligente,čakls
1497,fleißig::A,diligente,cītīgs
1498,geizig::A,avaro,топыд
1499,geizig::A,avaro,skops
1500,geizig::A,avaro,sīksts
1501,klug::A,sensato,юра
1502,klug::A,sensato,вежӧра
1503,klug::A,sensato,gudrs
1504,klug::A,inteligente,юра
1505,klug::A,inteligente,вежӧра
1506,klug::A,inteligente,gudrs
1507,geschickt::A,hábil,кипода
1508,geschickt::A,hábil,кужысь
1509,geschickt::A,hábil,manīgs
1510,lieb::A,querido,муса
1511,lieb::A,querido,мича
1512,lieb::A,querido,лӧсьыд
1513,lieb::A,querido,mīļš
1514,lustig::A,alegre,кыпыд
1515,lustig::A,alegre,jautrs
1516,sanft::A,suave,мелі
1517,sanft::A,suave,liegs
1518,hungrig::A,hambriento,тшыг
1519,hungrig::A,hambriento,izsalcis
1520,krank::A,enfermo,висьысь
1521,krank::A,enfermo,slims
1522,nackt::A,desnudo,пасьтӧм
1523,nackt::A,desnudo,pliks
1524,traurig::A,triste,гажтӧм
1525,traurig::A,triste,bēdīgs
1526,traurig::A,triste,skumīgs
1527,lebendig::A,vivo,ловъя
1528,lebendig::A,vivo,dzīvs
1529,lebendig::A,viviente,ловъя
1530,lebendig::A,viviente,dzīvs
1531,gut::A,bueno,бур
1532,gut::A,bueno,labs
1533,schlecht::A,malo,лёк
1534,schlecht::A,malo,омӧль
1535,schlecht::A,malo,slikts
1536,richtig::A,justo,инӧд
1537,richtig::A,justo,riktīgs
1538,richtig::A,correcto,инӧд
1539,richtig::A,correcto,riktīgs
1540,schlimm::A,malo,омӧль
1541,schlimm::A,malo,туйтӧм
1542,schlimm::A,malo,nelāgs
1543,schlimm::A,malo,nejauks
1544,schlimm::A,grave,омӧль
1545,schlimm::A,grave,туйтӧм
1546,schlimm::A,grave,nelāgs
1547,schlimm::A,grave,nejauks
1548,wahr::A,verídico,абу ылӧг
1549,wahr::A,verídico,īsts
1550,wahr::A,verídico,patiess
1551,wahr::A,verdadero,абу ылӧг
1552,wahr::A,verdadero,īsts
1553,wahr::A,verdadero,patiess
1554,alt::A,viejo,важ
1555,alt::A,viejo,sens
1556,alt::A,viejo,vęcs
1557,neu::A,nuevo,выль
1558,neu::A,nuevo,jauns
1559,ehemalig::A,antiguo,вӧвлӧм
1560,ehemalig::A,antiguo,bijušais
1561,alt[Lebewesen]::A,viejo,пӧрысь
1562,alt[Lebewesen]::A,viejo,vecs
1563,jung::A,joven,том
1564,jung::A,joven,jauns
1565,arm::A,pobre,гӧль
1566,arm::A,pobre,nabags
1567,reich::A,rico,озыр
1568,reich::A,rico,bagāts
1569,bekannt::A,conocido,тӧдса
1570,bekannt::A,conocido,zināms
1571,bekannt::A,conocido,pazīstams
1572,berühmt::A,famoso,нималан
1573,berühmt::A,famoso,кывсян
1574,berühmt::A,famoso,slavens
1575,berühmt::A,célebre,нималан
1576,berühmt::A,célebre,кывсян
1577,berühmt::A,célebre,slavens
1578,fremd::A,extraño,йӧз
1579,fremd::A,extraño,svešs
1580,verschieden::A,diverso,абу ӧткодь
1581,verschieden::A,diverso,разнӧй
1582,verschieden::A,diverso,dažāds
1583,verschieden::A,distinto,абу ӧткодь
1584,verschieden::A,distinto,разнӧй
1585,verschieden::A,distinto,dažāds
1586,verschieden::A,diferente,абу ӧткодь
1587,verschieden::A,diferente,разнӧй
1588,verschieden::A,diferente,dažāds
1589,nah::A,cercano,матыс
1590,nah::A,cercano,tuvs
1591,fern::A,lejano,ылі
1592,fern::A,lejano,tāls
1593,linker::A,izquierdo,шуйга
1594,linker::A,izquierdo,kreisais
1595,rechter::A,derecho,веськыд
