,Concept_ID,lt,ml
628,dunkel::A,tamsus,ഇരുണ്ട
629,schwarz::A,juodas,കറുത്ത
630,weiß::A,baltas,വെളുത്ത
631,rot::A,raudonas,ചുവന്ന
632,gelb::A,geltonas,മഞ്ഞനിറമായ
633,blau::A,mėlynas,നീലനിറമുള്ള
634,grün::A,žalias,പച്ചനിറമുള്ള
635,grau::A,pilkas,ചാരനിറത്തിലുള്ള
636,bunt::A,margas,വർണ്ണശബളമായ
637,bunt::A,spalvotas,വർണ്ണശബളമായ
638,billig::A,pigus,വിലകുറഞ്ഞ
639,teuer::A,brangus,ചെലവേറിയ
640,wertvoll::A,vertingas,വിലപിടിപ്പുള്ള
641,blind::A,aklas,അന്ധനായ
642,taub::A,kurčias,കേൾവിക്കുറവുള്ള
643,kräftig::A,stiprus,ശക്തിയുള്ള
644,stark::A,stiprus,ബലമുള്ള
645,schwach::A,silpnas,ക്ഷീണിച്ച
646,fett::A,riebus,കൊഴുപ്പുള്ള
647,schlank::A,laibas,മെലിഞ്ഞ
648,schlank::A,lieknas,മെലിഞ്ഞ
649,hübsch::A,gražus,മനോഹരമായ
650,böse::A,blogas,പാപിയായ
651,dumm::A,paikas,വിവരംകെട്ട
652,dumm::A,kvailas,വിവരംകെട്ട
653,faul::A,tingus,അലസനായ
654,fleißig::A,stropus,അദ്ധ്വാനശീലമുള്ള
655,fleißig::A,kruopštus,അദ്ധ്വാനശീലമുള്ള
656,geizig::A,šykštus,പിശുക്കനായ
657,klug::A,sumanus,ബുദ്ധിസാമർഥ്യമുള്ള
658,klug::A,protingas,ബുദ്ധിസാമർഥ്യമുള്ള
659,geschickt::A,apsukrus,പ്രതിഭാശാലി
660,lieb::A,mielas,പ്രിയപ്പെട്ട
661,lustig::A,smagus,ആനന്ദകരമായ
662,lustig::A,linksmas,ആനന്ദകരമായ
663,sanft::A,švelnus,സൌമ്യമായ
664,sanft::A,minkštas,സൌമ്യമായ
665,hungrig::A,alkanas,വിശപ്പുള്ള
666,krank::A,ligotas,അസുഖമുള്ള
667,krank::A,sergantis,അസുഖമുള്ള
668,nackt::A,nuogas,നഡമായ
669,traurig::A,liūdnas,വിഷമമുള്ള
670,lebendig::A,gyvas,ഉപജീവനം
671,gut::A,geras,നല്ല
672,schlecht::A,blogas,മോശമായ
673,schlecht::A,prastas,മോശമായ
674,richtig::A,tikras,ശരിയായ
675,richtig::A,teisingas,ശരിയായ
676,schlimm::A,blogas,വൃത്തികെട്ട
677,schlimm::A,prastas,വൃത്തികെട്ട
678,wahr::A,tikras,ശരിയായ
679,alt::A,senas,പഴയ
680,neu::A,naujas,പുതിയ
681,ehemalig::A,buvęs,മുൻ
682,alt[Lebewesen]::A,pagyvenęs,വയസ്സുള്ള
683,jung::A,jaunas,കൌമാരമായ
684,arm::A,neturtingas,പാവപ്പെട്ട
685,reich::A,turtingas,സമ്പന്നമായ
686,bekannt::A,žinomas,പരിചിതമായ
687,bekannt::A,pažįstamas,പരിചിതമായ
688,berühmt::A,žymus,പ്രശസ്തനായ
689,berühmt::A,garsus,പ്രശസ്തനായ
690,fremd::A,svetimas,വൈദേശികമായ
691,verschieden::A,įvairus,വ്യത്യസ്തമായ
692,nah::A,artimas,അരികത്തുള്ള
693,fern::A,tolimas,അകലെയുള്ള
694,linker::A,kairys,അവശേഷിച്ച
695,rechter::A,dešinys,വലത്തേ
696,anderer::A,kitas,മറ്റുള്ള
697,erster::A,pirmas,ആദ്യത്തെ
698,zweiter::A,antras,രണ്ടാം
699,dritter::A,trečias,മൂന്നാമത്
700,letzter::A,paskutinis,അവസാനത്തെ
701,allein::ADV,vienas,തനിച്ചുള്ള
702,auf einmal::ADV,iš karto,ഉടന്
703,zusammen::ADV,kartu,ഒരുമിച്ച
704,zusammen::ADV,drauge,ഒരുമിച്ച
705,lange::ADV,ilgai,നീണ്ട_കാലത്തേയ്ക്ക്
706,plötzlich::ADV,staiga,പെട്ടെന്ന്
707,sofort::ADV,tuojau,തത്ക്ഷണം
708,später::ADV,vėliau,പിന്നീട്
709,später::ADV,paskiau,പിന്നീട്
710,jetzt::ADV,dabãr,ഇപ്പോൾ
711,heute::ADV,šiandien,ഇന്ന്
712,morgen::ADV,rytoj,നാളെ
713,bald::ADV,greitai,ഉടനെ
714,bald::ADV,netrukus,ഉടനെ
715,dann::ADV,po to,അപ്പോൾ
716,gestern::ADV,vakar,ഇന്നലെ
717,einst::ADV,kadaise,പണ്ടൊരിക്കല്
718,einst::ADV,kitą kartą,പണ്ടൊരിക്കല്
719,damals::ADV,anuomet,അപ്പോൾ
720,damals::ADV,anuokart,അപ്പോൾ
721,danach::ADV,po to,പിന്നീട്
722,danach::ADV,paskui,പിന്നീട്
723,vorher::ADV,anksčiau,മുൻപ്
724,zuerst::ADV,pirma,ആദ്യം
725,zuerst::ADV,iš pradžių̃,ആദ്യം
726,einmal::ADV,kartą,ഒരിക്കൽ
727,einmal::ADV,vieną kartą,ഒരിക്കൽ
728,manchmal::ADV,kai kada,ചിലപ്പോൾ
729,oft::ADV,dažnai,പലപ്പോഴും
730,immer::ADV,visada,എപ്പോഴും
731,immer::ADV,visuomet,എപ്പോഴും
732,niemals::ADV,niekada,ഒരിക്കലും
733,niemals::ADV,niekuomet,ഒരിക്കലും
734,hier::ADV,čia,ഇവിടെ
735,hierhin::ADV,šen,ഇവിടേക്ക്
736,hierhin::ADV,čionai,ഇവിടേക്ക്
737,von hier::ADV,iš čia,ഇവിടെനിന്ന്
738,dort::ADV,ten,അവിടെ
739,dort::ADV,tenai,അവിടെ
740,dorthin::ADV,ten,അവിടേക്ക്
741,dorthin::ADV,ten link,അവിടേക്ക്
742,geradeaus::ADV,tiesiai,മുമ്പിൽ
743,geradeaus::ADV,tiesiai,മുമന്നോട്ട്
744,vorwärts::ADV,pirmyn,മുന്നോട്ട്
745,rückwärts::ADV,atbulai,തലതിരിച്ച്
746,zurück::ADV,atgal,പുറകിലേക്ക്
747,unten::ADV,žemai,താഴെ
748,unten::ADV,apačioje,താഴെ
749,hinab::ADV,žemyn,താഴേക്ക്
750,oben::ADV,viršuj,മുകളിൽ
751,hinauf::ADV,aukštyn,മുകളിൽ
752,hinauf::ADV,į viršų,മുകളിൽ
753,überall::ADV,visur,എല്ലായിടത്തും
754,nicht::ADV,ne,ഇല്ല
755,ein wenig::ADV,truputį,കുറച്ച്
756,kaum::ADV,vos,കഷ്ടിച്ച്
757,sehr::ADV,labai,വളരെ
758,sehr::ADV,baisiai,വളരെ
759,so::ADV,taip,അങ്ങനെ
760,noch::ADV,dar,ഇപ്പോഴും
761,nur::ADV,tik,മാത്രം
762,nur::ADV,vien,മാത്രം
763,schon::ADV,jau,നേരത്തേ തന്നെ
764,wieder::ADV,vėl,വീണ്ടും
765,wieder::ADV,iš naujo,വീണ്ടും
766,vergebens::ADV,veltui,വിഫല
767,vergebens::ADV,bergždžiai,വിഫല
768,vor::PRP,prieš,മുമ്പിൽ
769,hinter::PRP,už,പുറകിൽ
770,unter::PRP,po,കീഴിൽ
771,durch::PRP,pro,ഉള്ളിലൂടെ
772,durch::PRP,per,ഉള്ളിലൂടെ
773,neben::PRP,prie,അടുത്ത്
774,neben::PRP,šalia,അടുത്ത്
775,zwischen::PRP,tarp,ഇടയ്ക്ക്
776,wegen::PRP,dėl,നിമിത്തം
777,wegen::PRP,dėlei,നിമിത്തം
778,dies::PRN,šis,ഇത്
779,dies::PRN,šitas,ഇത്
780,das::PRN,tat,അത്
781,alles::PRN,visas,എല്ലാം
782,ich::PRN,aš,ഞാൻ
783,du::PRN,tu,നിങ്ങൾ
784,er::PRN,jis,അദ്ദേഹം
785,er::PRN,jis,അയാൾ
786,er::PRN,jis,അവൻ
787,er::PRN,jis,അവർ
788,er::PRN,jis,അവൾ
789,wir::PRN,mes,നമ്മൾ
790,ihr::PRN,jūs,നിങ്ങൾ
791,sie::PRN,ji,അവർ
792,sie::PRN,jos,അവർ
793,was::FPRN,kas,എന്ത്
794,wer::FPRN,kas,ആര്
795,wo::FADV,kur,എവിടെ
796,wohin::FADV,kur,എവിടേക്ക്
797,wohin::FADV,kur link,എവിടേക്ക്
798,wie::FADV,kaip,എങ്ങനെ
799,warum::FADV,kod̃ėl,എന്തുകൊണ്ട്
800,warum::FADV,dėl ko,എന്തുകൊണ്ട്
801,wieviel::FNUM,kiek,എത്ര
802,eins::NUM,vienas,ഒന്ന്
803,zwei::NUM,du,രണ്ട്
804,drei::NUM,trys,മൂന്ന്
805,vier::NUM,keturi,നാല്
806,fünf::NUM,penki,അഞ്ച്
807,sechs::NUM,šeši,ആറ്
808,sieben::NUM,septyni,ഏഴ്
809,acht::NUM,aštuoni,എട്ട്
810,neun::NUM,devyni,ഒമ്പത്
811,zehn::NUM,dešimt,പത്ത്
812,elf::NUM,vienuolika,പതിനൊന്ന്
813,zwölf::NUM,dvylika,പന്ത്രണ്ട്
814,zwanzig::NUM,dvidešimt,ഇരുപത്
815,dreißig::NUM,trisdešimt,മുപ്പത്
816,vierzig::NUM,keturiasdešimt,നാൽപ്പത്
817,fünfzig::NUM,penkiasdešimt,അൻപത്
818,sechzig::NUM,šešiasdešimt,അറുപത്
819,siebzig::NUM,septyniasdešimt,എഴുപത്
820,achtzig::NUM,aštuoniasdešimt,എൺപത്
821,neunzig::NUM,devyniasdešimt,തൊണ്ണൂറ്
822,hundert::NUM,šimtas,നൂറ്
823,tausend::NUM,tūkstantis,ആയിരം
824,und::CNJ,ĩr,ഉം
825,oder::CNJ,ar,അഥവാ
826,oder::CNJ,arba,അഥവാ
827,stehen::V,stovėti,നിൽക്കുക
828,sitzen::V,sėdėti,ഇരിക്കുക
829,liegen::V,gulėti,കിടക്കുക
830,hängen::V,kyboti,തൂങ്ങുക
831,hängen::V,kabėti,തൂങ്ങുക
832,werden::V,taptis,ആയിത്തീരുക
833,werden::V,darytis,ആയിത്തീരുക
834,passieren::V,atsitikti,സംഭവിക്കുക
835,passieren::V,pasitaikyti,സംഭവിക്കുക
836,beginnen::V,prasid́ėti,ആരംഭിക്കുക
837,enden::V,baigtis,അവസാനിപ്പിക്കുക
838,wechseln::V,keistis,മാറ്റുക
839,wechseln::V,pasikeisti,മാറ്റുക
840,aufgehen[Sonne]::V,tekėti,ഉയരുക
841,aufgehen[Sonne]::V,patekėti,ഉയരുക
842,untergehen[Sonne]::V,leistis,അടുക്കി_വയ്ക്കുക
843,untergehen[Sonne]::V,nusileisti,അടുക്കി_വയ്ക്കുക
844,scheinen[Sonne]::V,šviesti,പ്രകാശിക്കുക
845,donnern::V,griausti,ഇടിവെട്ടുക
846,donnern::V,griaudėti,ഇടിവെട്ടുക
847,wehen::V,pūsti,വീശുക
848,strömen::V,lietis,ഒഴുകുക
849,strömen::V,plūsti,ഒഴുകുക
850,fließen::V,tekėti,ഒഴുകുക
851,sich drehen::V,suktis,ചുറ്റുക
852,sich drehen::V,suktis,കറക്കുക
853,sich drehen::V,pasisukti,ചുറ്റുക
854,sich drehen::V,pasisukti,കറക്കുക
855,schwanken::V,svyruoti,ഇരുവശത്തേയ്ക്കും_ആടുക
856,schwingen::V,suptis,ആടുക
857,fallen::V,pulti,വീഴുക
858,fallen::V,kristi,വീഴുക
859,brennen::V,degti,കത്തുക
860,rauchen::V,rūkyti,പുകയുക
861,regnen::V,lyti,മഴ_പെയ്യുക
862,gefrieren::V,užšalti,തണത്ത്_മരവിക്കുക
863,tauen::V,tirpti,അലിയുക
864,schmelzen::V,lydytis,ഉരുകുക
865,trocknen::V,džiūti,വരളുക
866,sieden::V,virti,തിളപ്പിക്കുക
867,faulen::V,pūti,ചീയുക
868,verfaulen::V,švinkti,അഴുകുക
869,reißen::V,plyšti,ശബ്ദത്തോടെ_മുറിയുക
870,reißen::V,trūkti,ശബ്ദത്തോടെ_മുറിയുക
871,versinken::V,skę̃sti,മുക്കുക
872,versinken::V,grimzti,മുക്കുക
873,vergehen::V,praeiti,കടന്നുപോകുക
874,erscheinen::V,pasirodyti,പ്രത്യക്ഷപ്പെടുക
875,verschwinden::V,dingti,അദൃശ്യമാകുക
876,verschwinden::V,išnykti,അദൃശ്യമാകുക
877,verschwinden::V,pranykti,അദൃശ്യമാകുക
878,sinken::V,kristi,താഴുക
879,abnehmen::V,mažėti,കുറിയുക
880,abnehmen::V,silpnėti,കുറിയുക
881,zunehmen::V,didėti,വർദ്ധിക്കുക
882,zunehmen::V,padaugėti,വർദ്ധിക്കുക
883,steigen::V,kilti,ഉയരുക
884,wachsen::V,augti,വളരുക
885,glänzen::V,blizgėti,മിന്നുക
886,funkeln::V,žibėti,തിളങ്ങുക
887,lärmen::V,triukšmauti,ശബ്ദമുണ്ടാക്കുക
888,läuten::V,skambinti,മണിമുഴങ്ങുക
889,klingeln::V,skambinti,ചിലമ്പുക
890,klirren::V,žvangėti,കിലുക്കുക
891,brausen::V,šniokšti,മുഴങ്ങുക
892,rauschen::V,ošti,അനങ്ങുക
893,rauschen::V,šlamėti,അനങ്ങുക
894,klingen::V,skardėti,മുഴക്കുക
895,bellen::V,loti,കുരയ്ക്കുക
896,heulen::V,kaukti,ഓരിയിടുക
897,heulen::V,staugti,ഓരിയിടുക
898,blasen::V,pūsti,ഊതുക
899,pfeifen::V,švilpti,വിസിലടിക്കുക
900,pfeifen::V,švilpauti,വിസിലടിക്കുക
901,schreien::V,šaukti,ആക്രോശിക്കുക
902,stöhnen::V,dejuoti,അരക്കം
903,stöhnen::V,dejuoti,ആർത്തനാദം
904,stöhnen::V,aimanuoti,അരക്കം
905,stöhnen::V,aimanuoti,ആർത്തനാദം
906,zittern::V,virpėti,വിറയ്ക്കുക
907,leben::V,gyventi,താമസിക്കുക
908,geboren werden::V,gimti,ജനിക്കുക
909,atmen::V,alsuoti,ശ്വസിക്കുക
910,atmen::V,kvėpuoti,ശ്വസിക്കുക
911,trinken::V,gerti,കുടിക്കുക
912,essen::V,valgyti,കഴിക്കുക
913,schlucken::V,praryti,വിഴുങ്ങുക
914,müde werden::V,nuvargti,ക്ഷീണിക്കുക
915,müde werden::V,privargti,ക്ഷീണിക്കുക
916,einschlafen::V,užmigti,നിദ്രിക്കുക
917,schlafen::V,miegoti,ഉറങ്ങുക
918,aufwachen::V,pabusti,ഉണരുക
919,aufstehen::V,keltis,എഴുന്നേൽക്കുക
920,aufstehen::V,atsikelti,എഴുന്നേൽക്കുക
921,sich erholen::V,pailsėti,വിശ്രമിക്കുക
922,sich erholen::V,poilsiauti,വിശ്രമിക്കുക
923,krank werden::V,susirgti,ദീനംപിടിക്കുക
924,krank sein::V,sirgti,രോഗികളാകുക
925,schmerzen::V,sopėti,വേദനിക്കുക
926,schmerzen::V,skaudėti,വേദനിക്കുക
927,husten::V,kosėti,ചുമയ്ക്കുക
928,genesen::V,sveikti,സുഖപ്പെടുക
929,genesen::V,taisytis,സുഖപ്പെടുക
930,sterben::V,mirti,മരിക്കുക
931,sterben::V,numirti,മരിക്കുക
932,umkommen::V,žūti,മരിക്കുക
933,sich bewegen::V,judėti,സ്ഥലം_മാറുക
934,sich bewegen::V,pasijudinti,സ്ഥലം_മാറുക
935,sich rühren::V,krutėti,ചലിക്കുക
936,sich erheben::V,pakilti,നിൽക്കുക
937,sich erheben::V,atsikelti,നിൽക്കുക
938,sich setzen::V,sėstis,ഇരിക്കുക
939,sich setzen::V,atsisėsti,ഇരിക്കുക
940,hinfallen::V,parkristi,വീഴുക
941,hinfallen::V,pargriūti,വീഴുക
942,laufen::V,eiti,നടക്കുക
943,schreiten::V,žengti,നടക്കുക
944,schreiten::V,žingsniuoti,നടക്കുക
945,spazierengehen::V,pasivaikščioti,ഉലാത്തുക
946,eilen::V,skubėti,പാഞ്ഞെത്തുക
947,sich beeilen::V,paskub́ėti,തിരിക്കുകൂട്ടുക
948,sich beeilen::V,paskub́ėti,തിടുക്കം_കാട്ടുക
949,sich beeilen::V,pasiskubinti,തിരിക്കുകൂട്ടുക
950,sich beeilen::V,pasiskubinti,തിടുക്കം_കാട്ടുക
951,sausen::V,dumti,കുതിക്കുക
952,sausen::V,lėkti,കുതിക്കുക
953,rennen::V,bėgti,ഓടുക
954,springen::V,šokti,ചാടുക
955,klettern::V,kopti,കയറുക
956,schaukeln::V,supti,ഇളകുക
957,schaukeln::V,linguoti,ഇളകുക
958,kriechen::V,ropoti,പതുങ്ങികയറുക
959,kriechen::V,šliaužti,പതുങ്ങികയറുക
960,schwimmen::V,plaukti,നീന്തുക
961,tauchen::V,nerti,വെള്ളത്തിലേക്ക് ചാടുക
962,rudern::V,irtis,തുഴയുക
963,rudern::V,irkluoti,തുഴയുക
964,fahren::V,važiuoti,വാഹനം ഓടിക്കുക
965,fahren::V,važinėti,വാഹനം ഓടിക്കുക
966,fliegen::V,lėkti,പറക്കുക
967,fliegen::V,skristi,പറക്കുക
968,gehen::V,eiti,പോകുക
969,weggehen::V,išeiti,വിടുക
970,abfahren::V,išvykti,പുറപ്പെടുക
971,abfahren::V,išvažiuoti,പുറപ്പെടുക
972,anhalten::V,sustoti,നിർത്തുക
973,hineingehen::V,įeiti,പ്രവേശിക്കുക
974,eintreten::V,įžengti,പ്രവേശിക്കുക
975,kommen::V,ateiti,വരുക
976,ankommen::V,ateiti,എത്തിച്ചേരുക
977,zurückkommen::V,grį̃žti,തിരിച്ചു വരുക
978,zurückkommen::V,sugrį̃žti,തിരിച്ചു വരുക
979,bleiben::V,likti,തുടരുക
980,bleiben::V,pasilikti,തുടരുക
981,warten::V,laukti,കാത്തിരിക്കുക
982,erwarten::V,laukti,പ്രതീക്ഷിക്കുക
983,suchen::V,ieškoti,തിരയുക
984,finden::V,rasti,കണ്ടെത്തുക
985,finden::V,surasti,കണ്ടെത്തുക
986,versuchen::V,mėginti,ശ്രമിക്കുക
987,vorbereiten::V,rengti,തയ്യാറെടുക്കുക
988,lieben::V,myĺėti,സ്നേഹിക്കുക
989,mögen::V,ḿėgti,ഇഷ്ടപ്പെടുക
990,mögen::V,patikti,ഇഷ്ടപ്പെടുക
991,lachen::V,juoktis,ചിരിക്കുക
992,rühren::V,jaudinti,ഹൃദയം സ്പർശിക്കുക
993,rühren::V,graudinti,ഹൃദയം സ്പർശിക്കുക
994,weinen::V,verkti,തേങ്ങുക
995,schimpfen::V,bartis,പിറുപിറുക്കുക
996,sich ärgern::V,pykti,കോപിക്കുക
997,sich ärgern::V,apmaudauti,കോപിക്കുക
998,sich fürchten::V,bijoti,പേടിക്കുക
999,sich fürchten::V,baimintis,പേടിക്കുക
1000,fürchten::V,bijoti,പേടിക്കുക
1001,fürchten::V,baimintis,പേടിക്കുക
1002,fliehen::V,bėgti,രക്ഷപ്പെടുക
1003,fliehen::V,sprukti,രക്ഷപ്പെടുക
1004,flüchten::V,pabėgti,രക്ഷപ്പെടുക
1005,sehen::V,žiūŕėti,കാണുക
1006,anschauen::V,žiūŕėti,നോക്കുക
1007,ansehen::V,žiūrėti į,നോക്കുക
1008,ansehen::V,pažiūrėti į,നോക്കുക
1009,hören::V,girdėti,കേൾക്കുക
1010,zuhören::V,klausytis,ശ്രദ്ധിക്കുക
1011,probieren::V,ragauti,രുചിയുള്ളതായി_തോന്നുക
1012,probieren::V,paragauti,രുചിയുള്ളതായി_തോന്നുക
1013,riechen::V,uosti,മണത്തു_നോക്കുക
1014,riechen::V,užuosti,മണത്തു_നോക്കുക
1015,fühlen::V,justi,സ്പർശിച്ചറിയുക
1016,fühlen::V,jausti,സ്പർശിച്ചറിയുക
1017,fühlen::V,pajusti,സ്പർശിച്ചറിയുക
1018,scheinen::V,rodytis,കാണപ്പെടുക
1019,scheinen::V,atrodyti,കാണപ്പെടുക
1020,zu sehen sein::V,pasirodyti,വെളിച്ചപ്പെടുക
1021,vernehmen::V,išgirsti,കേൾക്കുക
1022,frieren::V,šalti,വിറയ്ക്കുക
1023,tun::V,daryti,ചെയ്യുക
1024,können::V,galėti,കഴിയുക
1025,können::V,pajėgti,കഴിയുക
1026,wollen::V,norėti,വേണുക
1027,anfangen::V,pradėti,തുടങ്ങുക
1028,anfangen::V,prasid́ėti,തുടങ്ങുക
1029,beenden::V,baigti,പൂർത്തിയാക്കുക
1030,beenden::V,užbaigti,പൂർത്തിയാക്കുക
1031,aufhören::V,liautis,നിർത്തുക
1032,gelingen::V,pavykti,വിജയിക്കുക
1033,gelingen::V,pasisekti,വിജയിക്കുക
1034,geraten::V,nusisekti,പരിണമിക്കുക
1035,öffnen::V,atverti,തുറക്കുക
1036,öffnen::V,atidaryti,തുറക്കുക
1037,schließen::V,uždaryti,അടയ്ക്കുക
1038,stellen::V,statyti,വയ്ക്കുക
1039,stellen::V,pastatyti,വയ്ക്കുക
1040,setzen::V,sodinti,വയ്ക്കുക
1041,setzen::V,pasodinti,വയ്ക്കുക
1042,legen::V,dėti,ഇടുക
1043,legen::V,pad́ėti,ഇടുക
1044,berühren::V,liesti,തൊടുക
1045,berühren::V,paliesti,തൊടുക
1046,verbinden::V,jungti,ഘടിപ്പിക്കുക
1047,verbinden::V,surišti,ഘടിപ്പിക്കുക
1048,bedecken::V,uždengti,മുടുക
1049,aufhängen::V,pakarti,കെട്ടിതൂക്കുക
1050,aufhängen::V,pakabinti,കെട്ടിതൂക്കുക
1051,anzünden::V,padegti,കത്തിക്കുക
1052,aufheben::V,pakelti,പെറുക്കിയെടുക്കുക
1053,zurücklassen::V,palikti,വച്ചുപോരുക
1054,verlieren::V,pamesti,നഷ്ടപ്പെടുക
1055,fallen lassen::V,atsisakyti,വീഴ്ത്തുക
1056,machen::V,dirbti,ഉണ്ടാക്കുക
1057,herstellen::V,gaminti,ഉൽപാദിപ്പിക്കുക
1058,bauen::V,statyti,നിർമ്മിക്കുക
1059,bauen::V,pastatyti,നിർമ്മിക്കുക
1060,reparieren::V,taisyti,നന്നാക്കുക
1061,reparieren::V,remontuoti,നന്നാക്കുക
1062,verbessern::V,gerinti,മെച്ചപ്പെടുക
1063,verbessern::V,ištaisyti,മെച്ചപ്പെടുക
1064,ändern::V,keisti,മാറ്റംവരുത്തുക
1065,ändern::V,pakeisti,മാറ്റംവരുത്തുക
1066,graben::V,kasti,കുഴിക്കുക
1067,beugen::V,lenkti,വണങ്ങുക
1068,beugen::V,palenkti,വണങ്ങുക
1069,biegen::V,lenkti,കുനിയുക
1070,biegen::V,palenkti,കുനിയുക
1071,drehen::V,sukti,തിരിക്കുക
1072,wenden::V,kreipti,തിരിയുക
1073,wenden::V,pakreipti,തിരിയുക
1074,umdrehen::V,sukti,തിരിയുക
1075,umdrehen::V,apversti,തിരിയുക
1076,heben::V,kelti,ഉയർത്തുക
1077,heben::V,pakelti,ഉയർത്തുക
1078,hochheben::V,pakelti,ഉയർത്തുക
1079,ergreifen::V,čiupti,ബലമായി_പിടിക്കുക
1080,ergreifen::V,griebti,ബലമായി_പിടിക്കുക
1081,halten::V,laikyti,പിടിക്കുക
1082,halten::V,palaikyti,പിടിക്കുക
1083,drücken::V,spausti,അമർത്തുക
1084,schieben::V,stumti,തള്ളുക
1085,kratzen::V,kasyti,ചുരണ്ടുക
1086,kratzen::V,grandyti,ചുരണ്ടുക
1087,lecken::V,laižyti,നക്കുക
1088,beißen::V,kandžioti,കടിക്കുക
1089,abreißen::V,nuplėšti,കീറിക്കളയുക
1090,abschneiden::V,atpjauti,മുറിച്ചുമാറ്റുക
1091,abschneiden::V,atkirpti,മുറിച്ചുമാറ്റുക
1092,binden::V,rišti,കെട്ടുക
1093,binden::V,surišti,കെട്ടുക
1094,stecken::V,kišti,തുളയ്ക്കുക
1095,stecken::V,įkišti,തുളയ്ക്കുക
1096,brechen::V,lūžti,ഉടയുക
1097,brechen::V,laužyti,ഉടയുക
1098,klopfen::V,belsti,തട്ടുക
1099,klopfen::V,barbenti,തട്ടുക
1100,hauen::V,mušti,അടിക്കുക
1101,kleben::V,lipdyti,ഒട്ടിക്കുക
1102,kleben::V,klijuoti,ഒട്ടിക്കുക
1103,reiben::V,trinti,തിരുമ്മിത്തുടയ്ക്കുക
1104,reiben::V,tarkuoti,തിരുമ്മിത്തുടയ്ക്കുക
1105,streichen::V,tepti,പടർത്തുക
1106,streichen::V,užtepti,പടർത്തുക
1107,schleifen::V,galą́sti,പൊടിക്കുക
1108,schneiden::V,pjauti,മുറിക്കുക
1109,schneiden::V,kirpti,മുറിക്കുക
1110,rütteln::V,purtyti,മുട്ടുക
1111,schütteln::V,purtyti,കുലുക്കുക
1112,schwenken::V,mojuoti,ആടുക
1113,schütten::V,pilti,ഒഴിക്കുക
1114,schütten::V,berti,ഒഴിക്കുക
1115,füllen::V,pildyti,നിറയ്ക്കുക
1116,füllen::V,pripildyti,നിറയ്ക്കുക
1117,einwickeln::V,įvynioti,പൊതിയുക
1118,einwickeln::V,suvynioti,പൊതിയുക
1119,tragen::V,nešti,വഹിക്കുക
1120,tragen::V,nešioti,വഹിക്കുക
1121,schleppen::V,vilkti,വലിച്ചിഴയ്ക്കുക
1122,ziehen::V,tempti,വലിക്കുക
1123,aufbewahren::V,laikyti,വയ്ക്കുക
1124,werfen::V,mesti,എറിയുക
1125,werfen::V,sviesti,എറിയുക
1126,fangen::V,sugauti,പിടിക്കുക
1127,packen::V,čiupti,തട്ടിപ്പറിക്കുക
1128,packen::V,griebti,തട്ടിപ്പറിക്കുക
1129,verstecken::V,slėpti,മറയ്ക്കുക
1130,verstecken::V,slapstyti,മറയ്ക്കുക
1131,teilen::V,dalyti,വിഭജിക്കുക
1132,teilen::V,padalyti,വിഭജിക്കുക
1133,schicken::V,sių̃sti,അയയ്ക്കുക
1134,schicken::V,pasių̃sti,അയയ്ക്കുക
1135,bringen::V,atnešti,കൊണ്ടുവരുക
1136,hinzufügen::V,pridėti,കൂട്ടുക
1137,bekommen::V,gauti,കിട്ടുക
1138,erhalten::V,gauti,സ്വീകരിക്കുക
1139,nehmen::V,paimti,എടുക്കുക
1140,wählen::V,rinkti,തിരഞ്ഞെടുക്കുക
1141,wählen::V,išsirinkti,തിരഞ്ഞെടുക്കുക
1142,auswählen::V,išrinkti,തിരഞ്ഞെടുക്കുക
1143,bewahren::V,išsaugoti,പുലർത്തുക
1144,behindern::V,trukdyti,തടയിടുക
1145,verderben::V,sugadinti,നശിപ്പിക്കുക
1146,beschädigen::V,žaloti,ക്ഷതമേൽപ്പിക്കുക
1147,beschädigen::V,gadinti,ക്ഷതമേൽപ്പിക്കുക
1148,zerbrechen::V,sukulti,ഉടയുക
1149,zerbrechen::V,sudaužyti,ഉടയുക
1150,zerreißen::V,perplėšti,കീറുക
1151,zerreißen::V,suplėšyti,കീറുക
1152,zerstören::V,suardyti,നശിപ്പിക്കുക
1153,zerstören::V,sugriauti,നശിപ്പിക്കുക
1154,verbrennen::V,deginti,കത്തിനശിക്കുക
1155,verbrennen::V,deginti,കത്തിച്ചുകളയുക
1156,verbrennen::V,sudeginti,കത്തിനശിക്കുക
1157,verbrennen::V,sudeginti,കത്തിച്ചുകളയുക
1158,geben::V,duoti,കൊടുക്കുക
1159,geben::V,duoti,തരുക
1160,geben::V,paduoti,കൊടുക്കുക
1161,geben::V,paduoti,തരുക
1162,reichen::V,paduoti,കൈമാറുക
1163,schenken::V,dovanoti,സമ്മാനം കൊടുക്കുക
1164,versprechen::V,žadėti,വാഗ്ദാനം_നൽകുക
1165,versprechen::V,pažadėti,വാഗ്ദാനം_നൽകുക
1166,wünschen::V,norėti,ആഗ്രഹിക്കുക
1167,wünschen::V,linḱėti,ആഗ്രഹിക്കുക
1168,loben::V,girti,പുകഴ്ത്തുക
1169,loben::V,pagirti,പുകഴ്ത്തുക
1170,küssen::V,bučiuoti,ഉമ്മവയ്ക്കുക
1171,wiegen::V,supti,ഇളകുക
1172,zudecken::V,užkloti,മുടുക
1173,zudecken::V,uždengti,മുടുക
