,Concept_ID,ps,lez
59,Geschmack::N,خوند,дад
60,Geschmack::N,خوند,тӏям
61,Geruch::N,بوی,ни
62,Schlaf::N,خوب,ахвар
63,Traum::N,خوب,ахвар
64,Himmel::N,اسمان,цав
65,Sonne::N,لمر,рагъ
66,Mond::N,سپوږمۍ,варз
67,Stern::N,ستوری,гъед
68,Luft::N,هوا,гьава
69,Wind::N,ورښ,гар
70,Welle::N,موج,лепе
71,Wasser::N,اوبه,яд
72,Stein::N,ډبره,къван
73,Boden::N,مځکه,накьв
74,Erde::N,خاوره,ччил
75,Staub::N,ګرد,руг
76,Staub::N,خاوره,руг
77,Rauch::N,دود,гум
78,Rauch::N,لوګی,гум
79,Funke::N,سپرغۍ,цӏелхем
80,Feuer::N,اور,цӏай
81,Licht::N,رڼا,экв
82,Schatten::N,سیوری,серин
83,Wetter::N,هوا,гьава
84,Nebel::N,لړه,ччилин циф
85,Wolke::N,ورېځ,циф
86,Regen::N,وریا,марф
87,Regen::N,باران,марф
88,Schnee::N,واوره,жив
89,Eis::N,یخ,мурк
90,Eis::N,کنګل,мурк
91,Frost::N,یخ,аяз
92,Kälte::N,ساړه,мекь
93,Kälte::N,ساړه,мекьивал
94,Hitze::N,تودوخي,зегьем
95,Raureif::N,سپینه پرخه,къирав
96,Regenbogen::N,بوډۍ ټال,яргъируш
97,Regenbogen::N,سره زرغونه,яргъируш
98,Donner::N,تالنده,цавун ван
99,Strömung::N,بهېدنه,
100,Tropfen::N,قطره,стӏал
101,Tropfen::N,څاڅکی,стӏал
102,Schaum::N,ځګ,каф
103,Schmutz::N,ناپاکي,чирк
104,Schmutz::N,ناپاکي,кьуруш
105,See::N,جهیل,вир
106,Sumpf::N,جبه,уьлен
107,Moor::N,جبه,
108,Wiese::N,چمن,векь
109,Wiese::N,شنېلی,векь
110,Wald::N,ځنګل,там
111,Hügel::N,تپه,кӏунтӏ
112,Anhöhe::N,غونډۍ,тепе
113,Anhöhe::N,غونډۍ,гьуьндуьрвал
114,Berg::N,غ‍‍‍‍‍ر,дагъ
115,Gipfel::N,څوکه,кӏукӏ
116,Höhle::N,کاز,кьветӏ
117,Abhang::N,لمن,гуьне
118,Quelle::N,چینه,чешме
119,Bach::N,واله,булах
120,Fluss::N,سیند,вацӏ
121,Ufer::N,غاړه,къерех
122,Küste::N,ساحل,къерех
123,Festland::N,وچه,кьурамат
124,Meer::N,بحر,гьуьл
125,Meer::N,سمندر,гьуьл
126,Bucht::N,کارۍ,бухта
127,Insel::N,ټاپو,остров
128,Insel::N,جزيره,остров
129,Blume::N,ګل,цуьк
130,Gras::N,واښه,хъач
131,Wurzel::N,ریښه,дувул
132,Baum::N,ونه,ттар
133,Stamm::N,ډډ,тан
134,Rinde::N,پوستکی,чкал
135,Ast::N,ښاخ,тӏур
136,Zweig::N,څانګه,хел
137,Blatt::N,پاڼه,пеш
138,Birke::N,توس,верх
139,Kiefer[Baum]::N,نښتر,шамагъаж
140,Weide[Baum]::N,وله,цӏвелин ттар
141,Tanne::N,ناجو,ель
142,Horn::N,ښکر,карч
143,Feder::N,بڼکه,цӏакул
144,Fell::N,پوستکی,хам
145,Flügel::N,وزر,лув
146,Klaue::N,پنجه,къармах
147,Klaue::N,منګول,къармах
148,Kralle::N,پنجه,пац
149,Kralle::N,پنجه,тапас
150,Kralle::N,منګول,пац
151,Kralle::N,منګول,тапас
152,Schwanz::N,لکۍ,ттум
153,Ei::N,وۍ,кака
154,Ei::N,هګۍ,кака
155,Nest::N,جاله,муг
156,Bau::N,کاز,тӏеквен
157,Tier::N,ژوی,гьайван
158,Tier::N,حیوان,гьайван
159,Herde::N,رمه,суьруь
160,Herde::N,غېله,суьруь
161,Kuh::N,غوا,ккал
162,Bulle::N,غوئی,яц
163,Bulle::N,غوئی,бугъа
164,Pferd::N,آس,балкӏан
165,Schaf::N,پسه,хеб
166,Schwein::N,سرکوزی,вак
167,Hund::N,سپی,кицӏ
168,Katze::N,پشه,кац
169,Bär::N,خرس,сев
170,Eichhörnchen::N,خړ لمی,белка
171,Elch::N,ګوزن,лось
172,Fuchs::N,سپلم,сикӏ
173,Hase::N,سوی,къуьр
174,Maus::N,مږک,кьиф
175,Wolf::N,لېوه,жанавур
176,Vogel::N,مرغه,луван ничхир
177,Schwarm::N,سېل,луж
178,Huhn::N,چرګه,верч
179,Hahn::N,چرګ,кӏек
180,Gans::N,بته,къаз
181,Adler::N,عقاب,лекь
182,Ente::N,ایلۍ,пӏатӏ
183,Eule::N,ګونګی,тӏиб
184,Kranich::N,کلنګ,дурна
185,Krähe::N,کارغه,къаргъа
186,Kuckuck::N,فاخته,кукупӏ
187,Schwan::N,قو,къугь
188,Fisch::N,کب,гъед
189,Fisch::N,ماهی,гъед
190,Schlange[Tier]::N,مار,илан
191,Schlange[Tier]::N,مار,гъуьлягъ
192,Wurm::N,چینجی,квак
193,Spinne::N,غڼه,хуьшрекан
194,Spinne::N,تارکښ,хуьшрекан
195,Ameise::N,مېږی,цегв
196,Laus::N,سپږه,нет
197,Mücke::N,ماشی,ветӏ
198,Fliege::N,مچ,тӏветӏ
199,Schmetterling::N,پتنګ,чепелукь
200,Beere::N,مېوۍ,куьлуь емиш
201,Apfel::N,مڼه,ич
202,Pilz::N,خرېړی,къарникъуз
203,Zwiebel::N,پیاز,чичӏек
204,Saat::N,تخم,тумар
205,Korn::N,تخم,твар
206,Korn::N,دانه,твар
207,Heu::N,بوس,векь
208,Heu::N,بوس,векьер
209,Heu::N,پروړه,векь
210,Heu::N,پروړه,векьер
211,Schale::N,پوستکی,пириш
212,Schale::N,پوستکی,хъуьруьш
213,Grube::N,کنده,фур
214,Falle::N,دام,ракьар
215,Falle::N,لومه,ракьар
216,Schlinge::N,کړۍ,гьалкъа
217,Spur::N,نښه,гел
218,Asche::N,آس,руьхъ
219,Asche::N,ایره,руьхъ
220,Dreck::N,ناپاکي,чирк
221,Dreck::N,ناپاکي,кьуруш
222,Eisen::N,اوسپنه,ракь
223,Gold::N,سره زر,алтун
224,Silber::N,نقره,гимиш
225,Silber::N,سپین زر,гимиш
226,Kohle::N,سکور,цӏивин
227,Kohle::N,سکاره,цӏивин
228,Glas::N,ښيښه,шуьше
229,Lehm::N,خټه,ччеб
230,Sand::N,شګه,къум
231,Mensch::N,انسان,инсан
232,Mann::N,سړی,итим
233,Mann::N,نارینه,итим
234,Frau::N,ښځه,паб
235,Frau::N,ښځه,дишегьли
236,Kind::N,بچی,аял
237,Kind::N,ماشوم,аял
238,Junge::N,هلک,гада
239,Mädchen::N,نجلۍ,руш
240,Familie::N,کورنۍ,хзан
241,Familie::N,کورنۍ,килфет
242,Großvater::N,بابا,чӏехи буба
243,Großmutter::N,انا,чӏехи диде
244,Eltern::N,مور او پلار,диде-буба
245,Vater::N,پلار,буба
246,Mutter::N,مور,диде
247,Sohn::N,زوی,хва
248,Tochter::N,لور,руш
249,Bruder::N,ورور,стха
250,Schwester::N,خور,вах
251,Onkel::N,تره,ими
252,Onkel::N,تره,халу
253,Onkel::N,ماما,ими
254,Onkel::N,ماما,халу
255,Tante::N,خاله,эме
256,Tante::N,خاله,хала
257,Ehemann::N,مېړه,гъуьл
258,Ehefrau::N,مېرمن,паб
259,Freude::N,خوشحالي,шадвал
260,Gelächter::N,خندا,хъвер
261,Glück::N,بخت,бахт
262,Kummer::N,غم,дерт
263,Kummer::N,غم,хажалат
264,Wunsch::N,هيله,мурад
265,Wunsch::N,غوښتنه,мурад
266,Lust::N,شوق,гьевес
267,Lust::N,مینه,гьевес
268,Geist::N,روح,руьгь
269,Gedanke::N,فکر,фикир
270,Gedächtnis::N,یاد,
271,Gedächtnis::N,حافظه,
272,Verstand::N,عقل,акьул
273,Verstand::N,شعور,акьул
274,Sinn::N,معنی,мана
275,Grund::N,علت,себеб
276,Grund::N,اساس,себеб
277,Wahrheit::N,حقیقت,керчек
278,Wahrheit::N,حقیقت,гьакъикъат
279,Gespräch::N,مرکه,ихтилат
280,Gespräch::N,خبرې اترې,ихтилат
281,Märchen::N,افسانه,мах
282,Erzählung::N,قصه,кьиса
283,Erzählung::N,کیسه,кьиса
284,Nachricht::N,خبر,хабар
285,Neuigkeit::N,نوی خبر,цӏийи хабар
286,Name::N,نوم,тӏвар
287,Rätsel::N,کیسۍ,мискӏал
288,Rätsel::N,چیستان,мискӏал
289,Rede::N,وینا,рахун
290,Sprache::N,ژبه,чӏал
291,Stimme::N,غږ,ван
292,Stimme::N,اواز,ван
293,Wort::N,لغت,гаф
294,Wort::N,کلمه,гаф
295,Zeichen::N,نښه,ишара
296,Zeichen::N,اشاره,ишара
297,Ruf::N,ږغ,эвер
298,Ruf::N,بلنه,эвер
299,Lärm::N,غالمغال,ван-сес
300,Laut::N,ږغ,ван
301,Laut::N,ږغ,сес
302,Ton::N,اواز,ван-сес
303,Lied::N,غزله,мани
304,Lied::N,سندره,мани
305,Ruhe::N,ارامي,ласвал
306,Ruhe::N,ارامي,фаракъат
307,Ruhe::N,ارامي,асайиш
308,Leute::N,خلک,инсанар
309,Volk::N,ولس,халкь
310,Arbeit::N,کار,кӏвалах
311,Gast::N,مېلمه,мугьман
312,Geschenk::N,تحفه,савкьат
313,Geschenk::N,سوغات,савкьат
314,Spiel::N,لوبه,къугъун
315,Gesellschaft::N,ډله,жемят
316,Gesellschaft::N,ډله,общество
317,Hilfe::N,کومک,куьмек
318,Hilfe::N,مرسته,куьмек
319,Freund::N,ملګری,дуст
320,Kamerad::N,انډيوال,яр-дуст
321,Angelegenheit::N,موضوع,кар
322,Anzahl::N,شمېر,сан
323,Anzahl::N,شمېر,кьадар
324,Anzahl::N,تعداد,сан
325,Anzahl::N,تعداد,кьадар
326,Art::N,ډول,жуьре
327,Stück::N,ټوټه,кӏус
328,Teil::N,برخه,пай
329,Hälfte::N,نیم,зур
330,Hälfte::N,نیم,зур пай
331,Kreis::N,دایره,круг
332,Kreis::N,دایره,чкаяр
333,Kreis::N,دایره,элкъвей цӏар
334,Kreuz::N,صلیب,хаш
335,Linie::N,خط,цӏар
336,Linie::N,لیکه,цӏар
337,Strich::N,کرښه,цӏар
338,Abstand::N,فاصله,ара
339,Entfernung::N,واټن,мензил
340,Gegend::N,سیمه,чка
341,Gegend::N,منطقه,чка
342,Platz::N,ځای,ара
343,Ort::N,ځای,чка
344,Seite::N,مخ,пад
345,Seite::N,اړخ,пад
346,Mitte::N,وسط,юкь
347,Mitte::N,مینځ,юкь
348,Gegenstand::N,شی,затӏ
349,Sache::N,شی,шей
350,Sache::N,شی,затӏ
351,Sache::N,څيز,шей
352,Sache::N,څيز,затӏ
353,Rand::N,څنډه,къерех
354,Rand::N,کناره,къерех
355,Kante::N,اړخ,син
356,Ecke::N,ګوټ,пӏипӏ
357,Spitze::N,څوکه,кӏвенкӏв
358,Ende::N,څوکه,кьил
359,Loch::N,سوری,тӏеквен
360,Winkel::N,کنج,пӏипӏ
361,Winkel::N,کوتی,пӏипӏ
362,Muster::N,نمونه,гишир
363,Größe::N,قد,кьадар
364,Größe::N,لويوالی,кьадар
365,Länge::N,طول,яргъивал
366,Länge::N,اوږد والی,яргъивал
367,Höhe::N,جګوالی,кьакьанвал
368,Gewicht::N,وزن,заланвал
369,Menge::N,اندازه,кьадар
370,Haufen::N,کوټه,хара
371,Reihe::N,صف,жерге
372,Reihe::N,کتار,жерге
373,Boot::N,قايق,луьткве
374,Ruder::N,چپه,кьусу
375,Schlitten::N,ښویېدونی,гъелерар
376,Ski::N,سکي,
377,Lagerfeuer::N,اور,цӏай
378,Last::N,بار,заланвал
379,Last::N,پېټی,заланвал
380,Gang::N,تګ,ериш
381,Schritt::N,ګام,къадам
382,Norden::N,شمال,кефер
383,Norden::N,شمال,кефер пад
384,Süden::N,سوېل,кьибле
385,Westen::N,لوېدېځ,рагъакӏидай пад
386,Osten::N,شرق,рагъэкъечӏдай пад
387,Osten::N,ختیځ,рагъэкъечӏдай пад
388,Holz::N,لرګی,кӏарас
389,Brett::N,تخته,кьул
390,Brett::N,تخته,тахта
391,Platte::N,تخته,
392,Stütze::N,تکیوان,даях
393,Stange::N,ډاګه,юрк
394,Stock::N,لرګی,лаш
395,Stab::N,چيخله,юрк
396,Rohr::N,نل,турба
397,Haus::N,کور,ужагъ
398,Heim::N,کور,кӏвал
399,Ofen::N,تودنۍ,пич
400,Fußboden::N,غولی,кӏвалин ччил
401,Tisch::N,مېز,стол
402,Stuhl::N,چوکۍ,стул
403,Wiege::N,زانګو,кьеб
404,Bett::N,کټ,тахт
405,Bett::N,چپرکټ,тахт
406,Regal::N,تاخچۍ,кьацӏ
407,Kiste::N,صندوق,ящик
408,Fenster::N,کړکۍ,дакӏар
409,Tür::N,دروازه,рак
410,Tor::N,دروازه,варар
411,Zaun::N,کټاره,пару
412,Dach::N,بام,къав
413,Leiter::N,زينه,гурар
414,Besen::N,جارو,таран кул
415,Spaten::N,یوم,ппер
416,Schaufel::N,بېلچه,хекендаз
417,Gabel::N,پنجه,шиш
418,Löffel::N,کاشوغه,тӏур
419,Messer::N,چاقو,чукӏул
420,Nagel::N,ميخ,мих
421,Netz::N,جال,чил
422,Haken::N,څنګک,къармах
423,Griff::N,لاستی,ттум
424,Schloss::N,کلپ,куьлег
425,Bild::N,رسم,шикил
426,Bild::N,رسم,суьрет
427,Figur::N,قدوقامت,фигура
428,Puppe::N,ګوډۍ,нини
429,Beutel::N,کڅوړه,тагъар
430,Bündel::N,دسته,галгам
431,Tasche::N,بکس,чанта
432,Tasche::N,توبره,чанта
433,Eimer::N,سطل,ведре
434,Deckel::N,سرپوښ,кьил
435,Deckel::N,سرپوښ,къалпагъ
436,Geschirr::N,لوښی,къаб-къажах
437,Sack::N,جوال,чувал
438,Tasse::N,پیاله,сукӏра
439,Topf::N,دېګی,къажгъан
440,Kessel::N,دېګ,къажгъан
441,Essen::N,خوراک,тӏуьн
442,Nahrung::N,خوراک,тӏуьн
443,Speise::N,خواړه,хуьрек
444,Fleisch::N,غوښه,як
445,Getreide::N,غله,техил
446,Brei::N,اوګره,хапӏа
447,Brei::N,اوګره,хешил
448,Brot::N,ډوډۍ,фу
449,Scheibe::N,مړۍ,чӏук
450,Fett::N,غوړي,ягълу
451,Butter::N,کوچ,гъери
452,Öl::N,تېل,ягълу
453,Salz::N,مالګه,кьел
454,Suppe::N,شوربا,суп
455,Suppe::N,شوربا,шурпа
456,Honig::N,شات,вирт
457,Milch::N,شوده,нек
458,Tee::N,چای,чай
459,Leder::N,څرمن,тумаж
460,Wolle::N,پشم,йис
461,Stoff::N,ټوټه,парча
462,Nadel::N,ستن,раб
463,Faden::N,تار,гъал
464,Knopf::N,تڼۍ,дуьгме
465,Knopf::N,تکمه,дуьгме
466,Knoten::N,غوټه,тӏвал
467,Farbe::N,رنګ,ранг
468,Kleidung::N,کالي,партал
469,Hemd::N,کميس,перем
470,Kragen::N,غاړه,хев
471,Ärmel::N,لستوڼی,хел
472,Hose::N,پطلون,шалвар
473,Gürtel::N,کمربند,чӏул
474,Mütze::N,خولۍ,бармак
475,Mütze::N,خولۍ,бапӏах
476,Schuh::N,بوټ,ботинка
477,Stiefel::N,موزه,чекме
478,Ring::N,ګوته,тупӏал
479,Band::N,فيته,тасма
480,Kamm::N,ګمنځ,регъ
481,Spiegel::N,ایینه,гуьзгуь
482,Spiegel::N,هنداره,гуьзгуь
483,Riemen::N,تسمه,къайиш
484,Schnur::N,مزی,еб
485,Leine::N,رسۍ,
486,Decke::N,بړستن,яргъан
487,Kissen::N,بالښت,хъуьцуьган
488,Tuch::N,ټیکری,шал
489,Handtuch::N,دسمال,дасмал
490,Kraft::N,زور,гуж
491,Kraft::N,توان,гуж
492,Stärke::N,قوت,къуват
493,Gesundheit::N,صحت,сагъвал
494,Gesundheit::N,روغتیا,сагъвал
495,Krankheit::N,مرض,тӏал
496,Krankheit::N,ناروغي,тӏал
497,Schmerz::N,درد,тӏал
498,Schmerz::N,درد,тӏарвал
499,Wunde::N,ټپ,хер
500,Wunde::N,زخم,хер
501,Fieber::N,تبه,ифин
502,Arznei::N,دوا,дарман
503,Arznei::N,دارو,дарман
504,Brücke::N,پول,муьгъ
505,Brunnen::N,څاه,къуй
506,Brunnen::N,کوهی,къуй
507,Weide::N,وله,уьруьш
508,Pfad::N,تړه,рехъ
509,Weg::N,لیار,рехъ
510,Straße::N,سړک,рехъ
511,Dorf::N,کلی,хуьр
512,Stadt::N,ښار,шегьер
513,Brief::N,لیک,кагъаз
514,Brief::N,مکتوب,кагъаз
515,Buch::N,کتاب,улуб
516,Buchstabe::N,حرف,гьарф
517,Buchstabe::N,توری,гьарф
518,Zeitung::N,اخبار,газета
519,Leben::N,ژوند,уьмуьр
520,Tod::N,مرګ,кьиникь
521,Tod::N,مړینه,кьиникь
522,Grab::N,قبر,сур
523,Grab::N,ډورۍ,сур
524,Kirche::N,کلیسا,килиса
525,Sünde::N,ګناه,гунагь
526,Gott::N,خدای,аллагь
527,Arbeiter::N,کاریګر,фяле
528,Chef::N,آمر,гьаким
529,Meister::N,استاد,устӏар
530,Arzt::N,طبیب,доктор
531,Arzt::N,ډاکټر,доктор
532,Lehrer::N,معلم,муаллим
533,Lehrer::N,ښوونکی,муаллим
534,Geld::N,پیسې,пул
535,Geschäft::N,سوداګري,
536,Laden::N,دکان,магазин
537,Laden::N,مغازه,магазин
538,Preis::N,بیه,къимет
539,Ware::N,مال,мал
540,Ware::N,مال,товар
541,Nutzen::N,ګټه,хийир
542,Nutzen::N,ګټه,менфят
543,Reichtum::N,شتمني,девлет
544,Welt::N,نړۍ,дуьнья
545,Welt::N,دنیا,дуьнья
546,Land::N,هېواد,уьлкве
547,Staat::N,دولت,пачагьлугъ
548,Staat::N,دولت,государство
549,König::N,باچا,пачагь
550,König::N,پادشاه,пачагь
551,Macht::N,قدرت,власть
552,Grenze::N,حد,сергьят
553,Grenze::N,سرحد,сергьят
554,Krieg::N,جګړه,дяве
555,Feind::N,دښمن,душман
556,Gewalt::N,زور,гуж
557,Gewalt::N,تشدد,гуж
558,Kampf::N,جنګ,женг
559,Kampf::N,مبارزه,женг
560,Bogen[Waffe]::N,لیندۍ,чӏемерук
561,Pfeil::N,غشی,хьел
562,Gewehr::N,ټوپک,тфенг
563,Fehler::N,خطا,гъалатӏ
564,Fehler::N,غلطي,гъалатӏ
565,Lüge::N,دروغ,ттаб
566,Schaden::N,زیان,зиян
567,Schaden::N,زیان,зарар
568,Schaden::N,تاوان,зиян
569,Schaden::N,تاوان,зарар
570,Unglück::N,بدبختي,бала
571,Unglück::N,بدبختي,бедбахтвал
572,Schuld::N,ګناه,тахсир
573,Alter::N,منګ,яш
574,Schluss::N,اخر,эхир
575,Zeit::N,وخت,вяде
576,Tag::N,ورځ,югъ
577,Morgen::N,سبا,пакама
578,Morgen::N,سهار,пакама
579,Mittag::N,غرمه,нисин
580,Abend::N,ماښام,няни
581,Nacht::N,شپه,йиф
582,Woche::N,اونۍ,гьафте
583,Monat::N,مياشت,варз
584,Jahr::N,کال,йис
585,Frühling::N,پسرلی,гатфар
586,Sommer::N,دوبی,гад
587,Herbst::N,منی,зул
588,Herbst::N,خزان,зул
589,Winter::N,ژمی,кьуьд
590,Januar::N,جنوري,январь
591,Februar::N,فبروري,февраль
592,März::N,مارچ,март
593,April::N,اپریل,апрель
594,Mai::N,مې,май
595,Juni::N,جون,июнь
596,Juli::N,جولای,июль
597,August::N,اګست,август
598,September::N,سپټامبر,сентябрь
599,Oktober::N,اکتوبر,октябрь
600,November::N,نومبر,ноябрь
601,Dezember::N,دسمبر,декабрь
602,Montag::N,دوشنبه,ислен
603,Dienstag::N,سه شنبه,саласа
604,Mittwoch::N,چارشنبه,арбе
605,Donnerstag::N,پنجشنبه,хемис югъ
606,Freitag::N,جمعه,жуьмя
607,Freitag::N,جمعه,жуьмя югъ
608,Samstag::N,خالي,киш
609,Sonntag::N,یکشنبه,гьяд
610,groß::A,لوی,еке
611,groß::A,لوی,чӏехи
612,klein::A,وړوکی,гъвечӏи
613,lang::A,اوړد,яргъи
614,kurz::A,لنډ,куьруь
615,breit::A,پراخه,гьяркьуь
616,schmal::A,تنګ,гуьтӏуь
617,dicht::A,ګڼ,къалин
618,dick[Gegenstand]::A,پنډ,
619,dünn::A,نری,кьелечӏ
620,fein::A,نازک,шуькӏуь
621,fest::A,کلک,кӏеви
622,fest::A,ټینګ,кӏеви
623,flach::A,هوار,кьулу
624,glatt::A,ښوی,цӏалцӏам
625,hart::A,کلک,кӏеви
626,weich::A,نرم,хъуьтуьл
627,weich::A,پوست,хъуьтуьл
628,rund::A,ګرد,элкъвей
629,spitz::A,تېره,хци
630,scharf::A,تېز,хци
631,scharf::A,تېره,хци
632,stumpf::A,پڅ,къуьруь
633,schwer::A,دروند,залан
634,schön::A,ښکلی,иер
635,heiß::A,تود,кудай
636,warm::A,تود,чими
637,kalt::A,ېخ,мекьи
638,kalt::A,سوړ,мекьи
639,kühl::A,ېخ,къайи
640,kühl::A,سوړ,къайи
641,frisch::A,تازه,таза
642,frisch::A,تازه,михьи
643,feucht::A,مرطوب,ламу
644,nass::A,لوند,кьежей
645,trocken::A,وچ,кьуру
646,voll::A,ډک,ацӏай
647,leer::A,خالی,буш
648,leer::A,خالی,ичӏи
649,offen::A,خلاص,ахъа
650,offen::A,پرانیستی,ахъа
651,geschlossen::A,تړلی,кӏеви
652,sauber::A,پاک,михьи
653,schmutzig::A,چټل,чиркин
654,schmutzig::A,چټل,кьацӏай
655,roh::A,خام,чиг
656,roh::A,خام,ицӏи
657,reif::A,پوخ,дигмиш хьайи
658,reif::A,رسېدلی,дигмиш хьайи
659,lecker::A,خوندور,дадлу
660,lecker::A,مزه دار,дадлу
661,süß::A,خوږ,ширин
662,süß::A,شیرین,ширин
663,bitter::A,تریخ,туькьуьл
664,sauer::A,ټاک,цуру
665,sauer::A,تريو,цуру
666,hell::A,روڼ,экуь
667,hell::A,روښان,экуь
668,dunkel::A,تیاره,мичӏи
669,schwarz::A,تور,чӏулав
670,weiß::A,سپين,лацу
671,rot::A,سور,яру
672,gelb::A,زېړ,хъипи
673,blau::A,شین,вили
674,blau::A,اسماني رنګه,вили
675,grün::A,زرغون,къацу
676,grau::A,خړ,рехи
677,bunt::A,رنګارنګ,цӏару
678,bunt::A,رنګارنګ,яру-цӏару
679,billig::A,ارزان,ужуз
680,teuer::A,ګران,багьа
681,wertvoll::A,قیمتي,масан
682,blind::A,ړوند,буьркьуь
683,taub::A,کوڼ,биши
684,kräftig::A,قوی,гужлу
685,stark::A,قوی,къуватлу
686,stark::A,تکړه,къуватлу
687,schwach::A,ضعیف,такьатсуз
688,schwach::A,کمزوری,такьатсуз
689,fett::A,چاغ,куьк
690,schlank::A,خوش اندام,шумал
691,hübsch::A,ښکلی,гуьрчег
692,hübsch::A,ښایسته,гуьрчег
693,böse::A,شریر,пис
694,böse::A,قهرناک,пис
695,dumm::A,احمق,ахмакь
696,faul::A,لټ,тенпел
697,faul::A,تنبل,тенпел
698,fleißig::A,زحمت کښ,сяй ийидай
699,fleißig::A,زحمت کښ,сяйи ийидай
700,geizig::A,بخیل,мискьи
701,klug::A,عاقل,акьуллу
702,klug::A,هوښیار,акьуллу
703,geschickt::A,ماهر,магьир
704,lieb::A,عزیز,играми
705,lieb::A,محبوب,играми
706,lustig::A,خوشحال,шад
707,sanft::A,پوست,назик
708,sanft::A,پوست,милайим
709,sanft::A,ملایم,назик
710,sanft::A,ملایم,милайим
711,hungrig::A,وږی,гишин
712,krank::A,مريض,кефсуз
713,krank::A,ناروغ,кефсуз
714,nackt::A,لوڅ,кьецӏил
715,traurig::A,غمجن,пашман
716,lebendig::A,ژوندی,ччан алай
717,gut::A,ښه,хъсан
718,gut::A,ښه,вижевай
719,schlecht::A,بد,пис
720,schlecht::A,خراب,пис
721,richtig::A,سم,дуьз
722,richtig::A,صحیح,дуьз
723,schlimm::A,بد,нифретлу
724,schlimm::A,مخوف,нифретлу
725,wahr::A,واقعي,гьакъикъи
726,alt::A,زوړ,эски
727,alt::A,زوړ,куьгьне
728,neu::A,نوی,цӏийи
729,ehemalig::A,پخوانی,виликан
730,alt[Lebewesen]::A,زوړ,кьуьзуь
731,jung::A,ځوان,жегьил
732,arm::A,غریب,кесиб
733,arm::A,بې وزله,кесиб
734,reich::A,شتمن,девлетлу
735,reich::A,دولتمند,девлетлу
736,bekannt::A,اشنا,чидай
737,berühmt::A,مشهور,машгьур
738,fremd::A,پردی,ччара
739,fremd::A,بېګانه,ччара
740,verschieden::A,مختلف,жуьреба-жуьре
741,nah::A,نژدې,мукьвал
742,fern::A,لیری,яргъал
743,linker::A,چپ,чапла
744,linker::A,کیڼ,чапла
745,rechter::A,ښی,эрчӏи
746,anderer::A,بل,маса
747,anderer::A,بل,муькуь
748,erster::A,لومړی,сад лагьай
749,zweiter::A,دوهم,кьвед лагьай
750,dritter::A,درېم,пуд лагьай
751,letzter::A,آخرنی,эхиримжи
752,letzter::A,وروستی,эхиримжи
753,allein::ADV,یوازې,кьилди
754,auf einmal::ADV,په یوه وخت کی,
755,zusammen::ADV,یو ځای,санал
756,lange::ADV,ډېر وخت,яргъалди
757,lange::ADV,ډېره موده,яргъалди
758,plötzlich::ADV,ناببره,садлагьана
759,plötzlich::ADV,یوناڅاپه,садлагьана
760,sofort::ADV,فوراً,гьасятда
761,sofort::ADV,سمدلاسه,гьасятда
762,später::ADV,وروسته,гуьгъуьнлай
763,jetzt::ADV,اوس,гила
764,heute::ADV,نن,къе
765,morgen::ADV,سبا,пака
766,bald::ADV,ژر,мукьва
767,bald::ADV,ژر,мукьвара
768,dann::ADV,پس,ахпа
