,Concept_ID,sk,mhr
742,schlimm::A,nepríjemný,тыра́н
743,wahr::A,pravý,чы́нле
744,wahr::A,pravý,настоя́щий
745,wahr::A,pravdivý,чы́нле
746,wahr::A,pravdivý,настоя́щий
747,alt::A,starý,то́што
748,neu::A,nový,у
749,ehemalig::A,bývalý,о́нчычсо
750,ehemalig::A,bývalý,онда́кысе
751,alt[Lebewesen]::A,starý,шо́нто
752,jung::A,mladý,са́мырык
753,arm::A,chudobný,нужна́
754,reich::A,bohatý,поя́н
755,bekannt::A,známy,па́лыме
756,berühmt::A,slávny,лӱ́млӧ
757,berühmt::A,povestný,лӱ́млӧ
758,fremd::A,cudzí,йот
759,verschieden::A,rôzny,тӱ́рлӧ
760,verschieden::A,rozličný,тӱ́рлӧ
761,nah::A,blízky,ли́шыл
762,fern::A,ďaleký,тора́
763,fern::A,ďaleký,мӱ́ндыр
764,linker::A,ľavý,шола́
765,rechter::A,pravý,пурла́
766,anderer::A,iný,вес
767,anderer::A,iný,мо́ло
768,anderer::A,druhý,вес
769,anderer::A,druhý,мо́ло
770,erster::A,prvý,и́кымше
771,zweiter::A,druhý,ко́кымшо
772,dritter::A,tretí,ку́мшо
773,letzter::A,ostatný,пыта́ртыш
774,letzter::A,posledný,пыта́ртыш
775,allein::ADV,sám,шкет
776,auf einmal::ADV,zároveň,икана́ште
777,zusammen::ADV,spolu,пырля́
778,zusammen::ADV,spoločne,пырля́
779,lange::ADV,dlho,кужу́н
780,plötzlich::ADV,náhle,кенета́
781,sofort::ADV,hneď,кызыта́к
782,sofort::ADV,ihneď,кызыта́к
783,später::ADV,neskoršie,варара́к
784,jetzt::ADV,teraz,ы́нде
785,jetzt::ADV,teraz,кы́зыт
786,heute::ADV,dnes,та́че
787,morgen::ADV,zajtra,эрла́
788,bald::ADV,skoro,вашке́
789,dann::ADV,nato,вара́
790,dann::ADV,potom,вара́
791,gestern::ADV,včera,теҥге́че
792,einst::ADV,kedysi,икана́
793,einst::ADV,niekedy,икана́
794,damals::ADV,vtedy,туна́м
795,danach::ADV,potom,вара́
796,danach::ADV,podľa toho,вара́
797,vorher::ADV,napred,о́нчыч
798,vorher::ADV,predtým,о́нчыч
799,zuerst::ADV,najprv,онда́к
800,einmal::ADV,raz,икана́
801,einmal::ADV,jedenkrát,икана́
802,manchmal::ADV,občas,ка́шын
803,manchmal::ADV,občas,кокла́н
804,manchmal::ADV,niekedy,ка́шын
805,manchmal::ADV,niekedy,кокла́н
806,oft::ADV,často,чӱ́чкыдын
807,immer::ADV,vždy,эре́
808,immer::ADV,vždy,ту́тыш
809,immer::ADV,ustavične,эре́
810,immer::ADV,ustavične,ту́тыш
811,niemals::ADV,nikdy,ок нигуна́м
812,hier::ADV,tu,ты́ште
813,hierhin::ADV,sem,ты́шке
814,hierhin::ADV,sem,тыш
815,hierhin::ADV,tade,ты́шке
816,hierhin::ADV,tade,тыш
817,von hier::ADV,odtiaľto,тыше́ч
818,von hier::ADV,odtiaľto,тыве́ч
819,dort::ADV,tam,ту́што
820,dorthin::ADV,ta,туш
821,dorthin::ADV,ta,ту́шко
822,dorthin::ADV,tam,туш
823,dorthin::ADV,tam,ту́шко
824,geradeaus::ADV,rovno,вик
825,geradeaus::ADV,priamo,вик
826,vorwärts::ADV,napred,о́нчыко
827,rückwärts::ADV,nazad,шеҥге́к
828,zurück::ADV,späť,мӧҥге́ш
829,zurück::ADV,naspäť,мӧҥге́ш
830,unten::ADV,dolu,ӱ́лнӧ
831,unten::ADV,dolu,йыма́лне
832,unten::ADV,naspodku,ӱ́лнӧ
833,unten::ADV,naspodku,йыма́лне
834,hinab::ADV,dolu,йыма́к
835,oben::ADV,hore,кӱ́шнӧ
836,oben::ADV,hore,ӱмба́лне
837,oben::ADV,navrchu,кӱ́шнӧ
838,oben::ADV,navrchu,ӱмба́лне
839,hinauf::ADV,hore,кӱ́ш
840,hinauf::ADV,hore,кӱ́шкӧ
841,hinauf::ADV,navrch,кӱ́ш
842,hinauf::ADV,navrch,кӱ́шкӧ
843,überall::ADV,všade,чыла́ вере́
844,nicht::ADV,nie,ок
845,nicht::ADV,nie,о́геш
846,ein wenig::ADV,trocha,изи́ш
847,kaum::ADV,ledva,пыкше́
848,sehr::ADV,veľmi,чот
849,so::ADV,tak,тыге́
850,so::ADV,takto,тыге́
851,noch::ADV,ešte,а́ле
852,nur::ADV,len,гына́
853,schon::ADV,už,ы́нде
854,wieder::ADV,zasa,ада́к
855,vergebens::ADV,márne,ара́м
856,vergebens::ADV,nadarmo,ара́м
857,vor::PRP,pred,о́нчыч
858,hinter::PRP,za,шеҥге́лне
859,unter::PRP,pod,йыма́лне
860,durch::PRP,cez,вошт
861,neben::PRP,pri,вокте́н
862,neben::PRP,vedľa,вокте́н
863,zwischen::PRP,medzi,кокла́ште
864,wegen::PRP,pre,верч
865,wegen::PRP,kvôli,верч
866,dies::PRN,to,ти́де
867,dies::PRN,táto,ти́де
868,das::PRN,to,са́де
869,alles::PRN,všetko,чыла́
870,ich::PRN,ja,мый
871,du::PRN,ty,тый
872,er::PRN,on,ту́до
873,wir::PRN,my,ме
874,ihr::PRN,vy,те
875,sie::PRN,oni,ну́но
876,was::FPRN,čo,мо
877,wer::FPRN,kto,кӧ
878,wo::FADV,kde,куша́н
879,wohin::FADV,kam,куш
880,wohin::FADV,kam,ку́шко
881,wie::FADV,ako,кузе́
882,warum::FADV,prečo,мо
883,warum::FADV,prečo,мола́н
884,wieviel::FNUM,koľko,куна́р
885,eins::NUM,jeden,ик
886,zwei::NUM,dva,ко́кыт
887,drei::NUM,tri,кум
888,vier::NUM,štyri,ныл
889,fünf::NUM,päť,вич
890,sechs::NUM,šesť,куд
891,sieben::NUM,sedem,шым
892,acht::NUM,osem,канда́ш
893,neun::NUM,deväť,инде́ш
894,zehn::NUM,desať,лу
895,elf::NUM,jedenásť,лати́к
896,zwölf::NUM,dvanásť,латко́к
897,zwanzig::NUM,dvadsať,ко́ло
898,dreißig::NUM,tridsať,ку́мло
899,vierzig::NUM,štyridsať,ны́лле
900,fünfzig::NUM,päťdesiat,ви́тле
901,sechzig::NUM,šesťdesiat,ку́дло
902,siebzig::NUM,sedemdesiat,шы́мле
903,achtzig::NUM,osemdesiat,канда́шле
904,neunzig::NUM,deväťdesiat,инде́шле
905,hundert::NUM,sto,шӱ́дӧ
906,tausend::NUM,tisíc,тӱже́м
907,und::CNJ,i,да
908,und::CNJ,i,ден
909,oder::CNJ,alebo,я
910,oder::CNJ,alebo,а́ле
911,stehen::V,stáť,шога́ш
912,sitzen::V,sedieť,шинча́ш
913,liegen::V,ležať,кия́ш
914,hängen::V,visieť,кеча́ш
915,werden::V,stať sa,лия́ш
916,passieren::V,stať sa,лия́ш
917,beginnen::V,začať sa,тӱҥгала́ш
918,enden::V,končiť sa,пыта́ш
919,wechseln::V,meniť sa,вашталта́ш
920,aufgehen[Sonne]::V,vychádzať,лекта́ш
921,untergehen[Sonne]::V,zapadnúť,шинча́ш
922,scheinen[Sonne]::V,svietiť,волгалта́ш
923,donnern::V,hrmieť,кӱдырта́ш
924,donnern::V,hrmieť,сургалта́ш
925,wehen::V,viať,пуа́ш
926,strömen::V,prúdiť,шийалтара́ш
927,fließen::V,tiecť,йога́ш
928,sich drehen::V,točiť sa,пӧрда́ш
929,sich drehen::V,krútiť sa,пӧрда́ш
930,schwanken::V,kolísať,лӱҥга́ш
931,schwanken::V,kolísať,тайныла́ш
932,schwanken::V,klátiť sa,лӱҥга́ш
933,schwanken::V,klátiť sa,тайныла́ш
934,schwingen::V,kývať sa,рӱпшалта́ш
935,schwingen::V,chvieť sa,рӱпшалта́ш
936,fallen::V,padať,воза́ш
937,fallen::V,padať,йӧрла́ш
938,brennen::V,páliť,йӱла́ш
939,brennen::V,horieť,йӱла́ш
940,rauchen::V,dymiť sa,шикша́ш
941,regnen::V,pršať,йӱра́ш
942,gefrieren::V,zamrznút,кылма́ш
943,gefrieren::V,zamrznút,ияҥа́ш
944,tauen::V,taviť sa,шула́ш
945,schmelzen::V,taviť sa,лева́ш
946,trocknen::V,schnúť,кошка́ш
947,sieden::V,vrieť,шола́ш
948,faulen::V,hniť,шӱя́ш
949,verfaulen::V,zhniť,шӱйы́н шуа́ш
950,reißen::V,pretrhnúť sa,кӱрла́ш
951,versinken::V,zapadnúť,пуре́н кая́ш
952,versinken::V,potopiť sa,пуре́н кая́ш
953,vergehen::V,plynúť,эрте́н кая́ш
954,erscheinen::V,objaviť sa,толы́н лекта́ш
955,verschwinden::V,zmiznúť,йома́ш
956,sinken::V,klesať,пуча́ш
957,abnehmen::V,ubúdať,пуча́ш
958,zunehmen::V,pribúdať,шукема́ш
959,steigen::V,stúpať,нӧлталта́ш
960,wachsen::V,rásť,кушка́ш
961,glänzen::V,jagať sa,йылгыжа́ш
962,glänzen::V,lesknúť sa,йылгыжа́ш
963,funkeln::V,iskriť sa,чолга́ш
964,lärmen::V,lomoziť,рӱшка́ш
965,läuten::V,cengať,мура́ш
966,klingeln::V,zvoniť,йыҥгырта́ш
967,klirren::V,rinčať,чылдыртата́ш
968,brausen::V,hučať,лӱшка́ш
969,rauschen::V,šumieť,лыжга́ш
970,klingen::V,znieť,йоҥга́ш
971,klingen::V,zvoniť,йоҥга́ш
972,bellen::V,štekať,опта́ш
973,bellen::V,brechať,опта́ш
974,heulen::V,vyť,урмыжа́ш
975,blasen::V,duť,пуала́ш
976,blasen::V,fúkať,пуала́ш
977,pfeifen::V,pískať,шӱ́шкаш
978,pfeifen::V,hvízdať,шӱ́шкаш
979,schreien::V,kričať,кычкыра́ш
980,stöhnen::V,stenať,йыҥыса́ш
981,zittern::V,triasť sa,чытыра́ш
982,leben::V,žiť,ила́ш
983,geboren werden::V,narodiť sa,шоча́ш
984,atmen::V,dýchať,шӱла́ш
985,trinken::V,piť,йӱа́ш
986,essen::V,jesť,кочка́ш
987,schlucken::V,zhltnuť,нела́ш
988,müde werden::V,unaviť sa,ноя́ш
989,einschlafen::V,usnúť,мале́н колта́ш
990,einschlafen::V,zaspať,мале́н колта́ш
991,schlafen::V,spať,мала́ш
992,aufwachen::V,zobudiť sa,помыжалта́ш
993,aufstehen::V,vstať,кынела́ш
994,sich erholen::V,zotavovať sa,кана́ш
995,sich erholen::V,oddýchovať si,кана́ш
996,krank werden::V,ochorieť,черлане́н воза́ш
997,krank sein::V,chorieť,черлане́н кия́ш
998,krank sein::V,byť chorý,черлане́н кия́ш
999,schmerzen::V,bolieť,коршта́ш
1000,husten::V,kašľať,кокыра́ш
1001,genesen::V,uzdraviť sa,тӱрла́ш
1002,genesen::V,uzdraviť sa,тазаҥа́ш
1003,sterben::V,umrieť,кола́ш
1004,sterben::V,zomrieť,кола́ш
1005,umkommen::V,zahynúť,вуй йома́ш
1006,sich bewegen::V,pohybovať sa,кошта́ш
1007,sich rühren::V,hnúť sa,тарвана́ш
1008,sich erheben::V,zdvihnúť sa,кынела́ш
1009,sich setzen::V,sadnúť si,шинча́ш
1010,hinfallen::V,spadnúť,йӧрла́ш
1011,laufen::V,bežať,кошта́ш
1012,schreiten::V,kráčať,ошкыла́ш
1013,spazierengehen::V,prechádzať sa,гуля́яш
1014,eilen::V,súriť,вашка́ш
1015,sich beeilen::V,ponáhľať sa,вашкешта́ш
1016,sausen::V,hučať,юлтка́ш
1017,rennen::V,bežať,куржтала́ш
1018,springen::V,skákať,тӧршта́ш
1019,klettern::V,liezť,кӱза́ш
1020,schaukeln::V,húpať,лӱҥгалта́ш
1021,schaukeln::V,hojdať,лӱҥгалта́ш
1022,kriechen::V,liezť,нушка́ш
1023,kriechen::V,plaziť sa,нушка́ш
1024,schwimmen::V,plávať,ия́ш
1025,tauchen::V,ponoriť sa,шуҥгалта́ш
1026,rudern::V,veslovať,удыра́ш
1027,fahren::V,ísť,кудала́ш
1028,fahren::V,jazdiť,кудала́ш
1029,fliegen::V,letieť,чоҥешта́ш
1030,gehen::V,ísť,кая́ш
1031,weggehen::V,odísť,кораҥа́ш
1032,weggehen::V,odchádzať,кораҥа́ш
1033,abfahren::V,odcestovať,лекта́ш
1034,anhalten::V,zadržať sa,чарна́ш
1035,anhalten::V,zastaviť sa,чарна́ш
1036,hineingehen::V,vchádzať,пура́ш
1037,eintreten::V,vojsť,пура́ш
1038,eintreten::V,vstúpiť,пура́ш
1039,kommen::V,prísť,тола́ш
1040,ankommen::V,prísť,шуа́ш
1041,ankommen::V,doraziť,шуа́ш
1042,zurückkommen::V,vrátiť sa,пӧртыла́ш
1043,bleiben::V,ostať,кода́ш
1044,bleiben::V,zostať,кода́ш
1045,warten::V,čakať,вуча́ш
1046,erwarten::V,očakávať,вуча́ш
1047,suchen::V,hľadať,кычала́ш
1048,finden::V,nájsť,муа́ш
1049,versuchen::V,skúsiť,толаша́ш
1050,versuchen::V,pokúsiť sa,толаша́ш
1051,vorbereiten::V,pripraviť,ямдыла́ш
1052,lieben::V,ľúbiť,йӧрата́ш
1053,lieben::V,milovať,йӧрата́ш
1054,mögen::V,mať rád,йӧрата́ш
1055,lachen::V,smiať sa,воштыла́ш
1056,rühren::V,dojať,ку́мыл тарвата́ш
1057,weinen::V,plakať,шорта́ш
1058,schimpfen::V,nadávať,каргаша́ш
1059,sich ärgern::V,hnevať sa,сыра́ш
1060,sich ärgern::V,zlostiť sa,сыра́ш
1061,sich fürchten::V,báť sa,лӱда́ш
1062,fürchten::V,báť sa,лӱда́ш
1063,fliehen::V,utekať,куржа́ш
1064,flüchten::V,utiecť,куржа́ш
1065,sehen::V,vidieť,ужа́ш
1066,anschauen::V,pozrieť sa na,онча́ш
1067,ansehen::V,pozrieť,эскера́ш
1068,hören::V,počúvať,кола́ш
1069,zuhören::V,počúvať,колышта́ш
1070,probieren::V,ochutnať,тамла́ш
1071,riechen::V,ňuchať,ӱпшынча́ш
1072,fühlen::V,cítiť,шижа́ш
1073,fühlen::V,pociťovať,шижа́ш
1074,scheinen::V,zdať sa,чуча́ш
1075,zu sehen sein::V,byť vidieť,коя́ш
1076,vernehmen::V,počuť,кола́ш
1077,frieren::V,mrznúť,кылма́ш
1078,frieren::V,oziabať,кылма́ш
1079,tun::V,robiť,ышта́ш
1080,können::V,môcť,мошта́ш
1081,wollen::V,chcieť,тӱна́ш
1082,anfangen::V,začať,тӱҥала́ш
1083,beenden::V,skončiť,пытара́ш
1084,aufhören::V,prestať,чарна́ш
1085,gelingen::V,podariť sa,сай лекта́ш
1086,geraten::V,dariť sa,лекта́ш
1087,öffnen::V,otvoriť,поча́ш
1088,schließen::V,zavrieť,петыра́ш
1089,stellen::V,postaviť,шында́ш
1090,setzen::V,posadiť,шында́ш
1091,legen::V,klásť,опта́ш
1092,legen::V,klásť,пышта́ш
1093,legen::V,položiť,опта́ш
1094,legen::V,položiť,пышта́ш
1095,berühren::V,dotykať sa,тӱка́ш
1096,verbinden::V,spojiť,пида́ш
1097,bedecken::V,pokryť,леведа́ш
1098,aufhängen::V,zavesiť,сака́ш
1099,anzünden::V,zapáliť,чӱкта́ш
1100,aufheben::V,zdvihnúť,нӧлтала́ш
1101,zurücklassen::V,zanechať,кода́ш
1102,verlieren::V,stratiť,йомдара́ш
1103,fallen lassen::V,pustiť,воза́ш
1104,machen::V,robiť,ышта́ш
1105,herstellen::V,vyrobiť,ямдыла́ш
1106,bauen::V,stavať,чоҥа́ш
1107,bauen::V,budovať,чоҥа́ш
1108,reparieren::V,opraviť,ачала́ш
1109,verbessern::V,zlepšiť,саемда́ш
1110,ändern::V,zmeniť,весемда́ш
1111,ändern::V,preinačiť,весемда́ш
1112,graben::V,ryť,кӱнча́ш
1113,graben::V,kopať,кӱнча́ш
1114,beugen::V,ohnúť,пӱгырта́ш
1115,biegen::V,ohnúť,лывырта́ш
1116,drehen::V,točiť,пӱтыра́ш
1117,drehen::V,krútiť,пӱтыра́ш
1118,wenden::V,obrátiť,ирала́ш
1119,wenden::V,prevrátiť,ирала́ш
1120,umdrehen::V,otočiť,савырала́ш
1121,umdrehen::V,obrátiť,савырала́ш
1122,heben::V,dvíhať,нӧлта́ш
1123,heben::V,povzniesť,нӧлта́ш
1124,hochheben::V,zdvihnúť,нӧлта́ш
1125,ergreifen::V,uchopiť sa,руалта́ш
1126,halten::V,držať,куча́ш
1127,drücken::V,tisnúť,иша́ш
1128,drücken::V,tisnúť,темда́ш
1129,schieben::V,posunovať,шӱкала́ш
1130,kratzen::V,škrabať,удыра́ш
1131,lecken::V,lízať,нула́ш
1132,beißen::V,kúsať,пура́ш
1133,abreißen::V,odtrhnúť,кӱрла́ш
1134,abschneiden::V,odrezať,пӱчка́ш
1135,abschneiden::V,odkrojiť,пӱчка́ш
1136,binden::V,zaviazať,кылда́ш
1137,binden::V,priviazať,кылда́ш
1138,stecken::V,strčiť,шуралта́ш
1139,brechen::V,zlomiť,тодышта́ш
1140,klopfen::V,tĺcť,кыра́ш
1141,klopfen::V,klopať,кыра́ш
1142,hauen::V,nabiť,тӱя́ш
1143,kleben::V,lepiť,клеитла́ш
1144,kleben::V,nalepiť,клеитла́ш
1145,reiben::V,trieť,йыга́ш
1146,reiben::V,trieť,туржала́ш
1147,streichen::V,namazať,шӱра́ш
1148,schleifen::V,ostríť,шума́ш
1149,schleifen::V,ostríť,яна́ш
1150,schneiden::V,rezať,пӱчка́ш
1151,schneiden::V,strihať,пӱчка́ш
1152,rütteln::V,triasť,рӱза́ш
1153,rütteln::V,lomcovať,рӱза́ш
1154,schütteln::V,triasť,почка́ш
1155,schütteln::V,potriasť,почка́ш
1156,schwenken::V,mávať,рӱза́ш
1157,schütten::V,sypať,опта́ш
1158,füllen::V,plniť,тема́ш
1159,einwickeln::V,zabaliť,вӱдыла́ш
1160,tragen::V,niesť,нумала́ш
1161,schleppen::V,vliecť,шӱдыра́ш
1162,ziehen::V,ťahať,шупша́ш
1163,aufbewahren::V,uložiť,арала́ш
1164,aufbewahren::V,uschovať,арала́ш
1165,werfen::V,hodiť,шуа́ш
1166,werfen::V,hodiť,кышка́ш
1167,werfen::V,vrhnúť,шуа́ш
1168,werfen::V,vrhnúť,кышка́ш
1169,fangen::V,chytať,куча́ш
1170,packen::V,baliť,руалта́ш
1171,packen::V,chytiť,руалта́ш
1172,verstecken::V,skryť,тоя́ш
1173,verstecken::V,schovať,тоя́ш
1174,teilen::V,podeliť,пӧла́ш
1175,teilen::V,rozdeliť,пӧла́ш
1176,schicken::V,posielať,колта́ш
1177,bringen::V,priniesť,конда́ш
1178,hinzufügen::V,pripojiť,ешара́ш
1179,bekommen::V,dostať,нала́ш
1180,erhalten::V,prijať,нала́ш
1181,nehmen::V,vziať,нала́ш
1182,wählen::V,voliť,сайла́ш
1183,auswählen::V,vybrať,таҥгла́ш
1184,auswählen::V,vyvoliť,таҥгла́ш
1185,bewahren::V,zachovať,сакла́ш
1186,behindern::V,zavadzať,чаракла́ш
1187,behindern::V,byť v ceste,чаракла́ш
1188,verderben::V,skaziť,пужа́ш
1189,beschädigen::V,ublížiť,пужа́ш
1190,beschädigen::V,poškodiť,пужа́ш
1191,zerbrechen::V,rozbiť,пудырта́ш
1192,zerbrechen::V,prelomiť,пудырта́ш
1193,zerreißen::V,pretrhnúť,кӱрла́ш
1194,zerstören::V,zničiť,шалата́ш
1195,verbrennen::V,spáliť,йӱлата́ш
1196,geben::V,dať,пуа́ш
1197,reichen::V,podať,пуа́ш
1198,schenken::V,darovať,пӧлекла́ш
1199,versprechen::V,sľúbiť,сӧра́ш
1200,wünschen::V,želať,тылана́ш
1201,loben::V,chváliť,мокта́ш
1202,küssen::V,bozkať,шупшала́ш
1203,wiegen::V,kolísať,рӱпша́ш
1204,zudecken::V,prikryť,леведа́ш
1205,wecken::V,zobudiť,помыжалтара́ш
1206,zeigen::V,ukázať,ончыкта́ш
1207,führen::V,viesť,вӱда́ш
1208,lehren::V,učiť,туныкта́ш
1209,unterrichten::V,vyučovať,туныкта́ш
1210,aufziehen::V,vychovať,орышта́ш
1211,leiten::V,viesť,вӱда́ш
1212,leiten::V,viesť,вуйлата́ш
1213,antreiben::V,popudiť,поктыла́ш
1214,lassen::V,dať,-та́ш
1215,einladen::V,pozvať,ӱжа́ш
1216,einladen::V,povolať,ӱжа́ш
1217,vereinigen::V,spojiť,иктешла́ш
1218,vereinigen::V,zjednotiť,иктешла́ш
1219,besuchen::V,navštíviť,то́лын кая́ш
1220,treffen::V,stretnúť,вашлия́ш
1221,sich versammeln::V,zhromaždiť sa,погына́ш
1222,sich versammeln::V,zhromaždiť sa,чумырга́ш
1223,spielen::V,hrať,мода́ш
1224,singen::V,spievať,мура́ш
1225,tanzen::V,tancovať,кушта́ш
1226,sich trennen::V,rozísť sa,ойырла́ш
1227,verlassen::V,opustiť,кудалта́ш
1228,retten::V,zachrániť,утара́ш
1229,bewachen::V,strážiť,орола́ш
1230,schützen::V,chrániť,арала́ш
1231,verteidigen::V,brániť,арала́ш
1232,sich schlagen::V,biť sa,кредала́ш
1233,schießen::V,streliť,лӱя́ш
1234,schießen::V,strieľať,лӱя́ш
1235,siegen::V,zvíťaziť,сеҥа́ш
1236,ärgern::V,hnevať,сырыкта́ш
1237,ärgern::V,zlostiť,сырыкта́ш
1238,schlagen::V,biť,пера́ш
1239,schlagen::V,udrieť,пера́ш
1240,treten::V,kopnúť,тошка́ш
1241,stechen::V,bodnúť,кера́ш
1242,stechen::V,pichnúť,кера́ш
1243,stoßen::V,udrieť,шӱкала́ш
1244,stehlen::V,kradnúť,шолышта́ш
1245,stören::V,vyrušiť,мешая́ш
1246,belästigen::V,obťažovať,толаштара́ш
1247,verbergen::V,skryť,шылта́ш
1248,täuschen::V,sklamať,ондала́ш
1249,betrügen::V,klamať,ондала́ш
1250,betrügen::V,podvádzať,ондала́ш
1251,töten::V,zabiť,пушта́ш
1252,töten::V,usmrtiť,пушта́ш
1253,wohnen::V,bývať,ила́ш
1254,arbeiten::V,pracovať,пашалана́ш
1255,arbeiten::V,pracovať,паша́м ышта́ш
1256,sammeln::V,zbierať,пога́ш
1257,pflücken::V,trhať,кӱра́ш
1258,pflücken::V,oberať,кӱра́ш
1259,jagen::V,poľovať,сонарла́ш
1260,fischen::V,loviť ryby,кол куча́ш
1261,fischen::V,chytať ryby,кол куча́ш
1262,fassen::V,uloviť,куча́ш
1263,hüten::V,pásť,кӱта́ш
1264,treiben::V,hnať,покта́ш
1265,anbinden::V,priviazať,йолышта́ш
1266,füttern::V,kŕmiť,пукша́ш
1267,melken::V,dojiť,лӱшта́ш
1268,hacken::V,seknúť,руа́ш
1269,gießen::V,polievať,шава́ш
1270,reifen::V,dozrieť,кӱа́ш
1271,zubereiten::V,pripraviť,ямдыла́ш
1272,kochen::V,variť,шолта́ш
1273,backen::V,piecť,кӱкташ
1274,backen::V,smažiť,кӱкташ
1275,braten::V,piecť,пуштыла́ш
1276,braten::V,piecť,жаритла́ш
1277,braten::V,pražiť,пуштыла́ш
1278,braten::V,pražiť,жаритла́ш
1279,umrühren::V,pomiešať,луга́ш
1280,stricken::V,pliesť,пида́ш
1281,nähen::V,šiť,урга́ш
1282,färben::V,zafarbiť,чиялта́ш
1283,reinigen::V,čistiť,эрыкта́ш
1284,waschen::V,myť,мушка́ш
1285,abwischen::V,utrieť,ӱшта́ш
1286,spülen::V,vyplachovať,шӱалта́ш
1287,fegen::V,zametať,ӱшта́ш
1288,kehren::V,zametať,ӱшта́ш
1289,baden::V,kúpať sa,йӱштыла́ш
1290,sich waschen::V,umývať sa,мушкылта́ш
1291,ausziehen::V,zobliecť,кудаша́ш
1292,anziehen::V,obliecť,чия́ш
1293,sich anziehen::V,obliecť sa,чия́ш
1294,kämmen::V,česať,шера́ш
1295,schmücken::V,ozdobiť,тӱзата́ш
1296,schmücken::V,ozdobiť,чеверта́ш
1297,sagen::V,povedať,ойла́ш
1298,sagen::V,povedať,каласа́ш
1299,sprechen::V,hovoriť,кутыра́ш
1300,reden::V,rozprávať,мутлана́ш
1301,sich unterhalten::V,rozprávať sa,кутыра́ш
1302,fragen::V,spýtať sa,йода́ш
1303,bitten::V,prosiť,йода́ш
1304,erzählen::V,rozprávať,ойла́ш
1305,mitteilen::V,oznámiť,увертара́ш
1306,nennen::V,nazvať,лӱмда́ш
1307,nennen::V,menovať,лӱмда́ш
1308,rufen::V,volať,ӱжа́ш
1309,rufen::V,zavolať,ӱжа́ш
1310,prahlen::V,vystatovať sa,моктана́ш
1311,übersetzen::V,preložiť,кусара́ш
1312,denken::V,myslieť,шона́ш
1313,glauben::V,veriť,ӱшана́ш
1314,bemerken::V,podotknuť,шижа́ш
1315,bemerken::V,spozorovať,шижа́ш
1316,erkennen::V,poznať,пала́ш
1317,begreifen::V,pochopiť,ыҥла́ш
1318,begreifen::V,porozumieť,ыҥла́ш
1319,verstehen::V,rozumieť,умыла́ш
1320,lernen::V,učiť sa,тунема́ш
1321,wissen::V,vedieť,шинча́ш
1322,sich erinnern an::V,pamätať si na,шарна́ш
1323,vergessen::V,zabudnuť,монда́ш
1324,messen::V,merať,виса́ш
1325,zählen::V,počítať,шотла́ш
1326,rechnen::V,rátať,шотла́ш
1327,rechnen::V,počítať,шотла́ш
1328,lesen::V,čítať,луда́ш
1329,malen::V,maľovať,сӱретла́ш
1330,zeichnen::V,kresliť,сӱретла́ш
1331,schreiben::V,písať,воза́ш
1332,besitzen::V,mať,лия́ш
1333,besitzen::V,vlastniť,лия́ш
1334,kaufen::V,kúpiť,нала́ш
1335,verkaufen::V,predať,ужала́ш
1336,bezahlen::V,zaplatiť,тӱла́ш
1337,zahlen::V,platiť,тӱла́ш
1338,beherrschen::V,ovládať,куча́ш
1339,ertragen::V,znášať,турка́ш
1340,ertragen::V,vydržať,турка́ш
