,Concept_ID,mrj,la
765,hinauf::ADV,кӱш,sursum
766,überall::ADV,йӹлт,ubique
767,überall::ADV,цилӓ вӓре,ubique
768,nicht::ADV,уке,non
769,ein wenig::ADV,изиш,paulum
770,ein wenig::ADV,иклаштык,paulum
771,kaum::ADV,цылик,vix
772,kaum::ADV,цылик,aegre
773,kaum::ADV,чучок-чучок,vix
774,kaum::ADV,чучок-чучок,aegre
775,sehr::ADV,чоте,valde
776,sehr::ADV,чоте,magnopere
777,so::ADV,тенге,ita
778,so::ADV,тенгелӓ,ita
779,noch::ADV,мол,etiam
780,noch::ADV,моло,etiam
781,nur::ADV,веле,solum
782,nur::ADV,веле,tantum
783,schon::ADV,уже,iam
784,schon::ADV,ӹнде,iam
785,wieder::ADV,уэш,rursus
786,vergebens::ADV,зря,frustra
787,vergebens::ADV,ӹзрӓ,frustra
788,vergebens::ADV,ӹзӹрӓ,frustra
789,vor::PRP,анзыц,ante
790,vor::PRP,анзыцын,ante
791,hinter::PRP,шайылан,post
792,hinter::PRP,шайылный,post
793,unter::PRP,лӹвӓкӹ,sub
794,durch::PRP,вашт,per
795,neben::PRP,сага,iuxta
796,zwischen::PRP,лош,inter
797,zwischen::PRP,лошкы,inter
798,wegen::PRP,мычыц,propter
799,dies::PRN,тидӹ,hoc
800,dies::PRN,ти,hoc
801,das::PRN,тидӹ,id
802,das::PRN,ти,id
803,alles::PRN,цилӓ,omnia
804,ich::PRN,мый,ego
805,du::PRN,тӹнь,tu
806,er::PRN,тӹдӹ,is
807,er::PRN,тӹдӹ,ille
808,wir::PRN,мӓ,nos
809,ihr::PRN,вӓ,vos
810,sie::PRN,нӹнӹ,ii
811,sie::PRN,нӹнӹ,illi
812,was::FPRN,ма,quid
813,wer::FPRN,кӱ,quis
814,wo::FADV,кышан,ubi
815,wo::FADV,кыштакен,ubi
816,wohin::FADV,кышкы,quo
817,wie::FADV,кыце,quomodo
818,warum::FADV,малын,cur
819,wieviel::FNUM,кынар,quantum
820,wieviel::FNUM,кынары,quantum
821,wieviel::FNUM,кынаркы,quantum
822,eins::NUM,иктӹ,unus
823,eins::NUM,иктӹт,unus
824,zwei::NUM,кок,duo
825,zwei::NUM,кокты,duo
826,drei::NUM,кым,tres
827,drei::NUM,кымыт,tres
828,vier::NUM,нӹл,quattuor
829,fünf::NUM,вӹц,quinque
830,sechs::NUM,куд,sex
831,sechs::NUM,кудытмозн,sex
832,sieben::NUM,шӹм,septem
833,sieben::NUM,шӹмӹт,septem
834,acht::NUM,кӓндӓкш,octo
835,acht::NUM,кӓндӓкшӹ,octo
836,neun::NUM,ӹндекшшӱдӹ,novem
837,zehn::NUM,лу,decem
838,elf::NUM,луатик,undecim
839,elf::NUM,луатиктӹ,undecim
840,zwölf::NUM,луаткок,duodecim
841,zwölf::NUM,луаткокты,duodecim
842,zwanzig::NUM,коклы,viginti
843,dreißig::NUM,кымлы,triginta
844,vierzig::NUM,нӹллӹ,quadraginta
845,fünfzig::NUM,вӹцлӹ,quinquaginta
846,sechzig::NUM,кудлу,sexaginta
847,siebzig::NUM,шӹмлу,septuaginta
848,achtzig::NUM,кӓндӓкшлу,octoginta
849,neunzig::NUM,ӹндекшлу,nonaginta
850,hundert::NUM,шӱдӹ,centum
851,tausend::NUM,тӹжем,mille
852,und::CNJ,дöн,et
853,und::CNJ,дöн,-que
854,oder::CNJ,льывы,vel
855,stehen::V,шалшаг,stare
856,sitzen::V,шӹнзӓш,sedere
857,liegen::V,киӓш,iacere
858,hängen::V,кечӓш,pendere
859,werden::V,шагалаш,fieri
860,passieren::V,ӹштӓ́лтӓш,accidere
861,beginnen::V,тӹнгӓлӓлтӓш,incipere
862,enden::V,пӹтӓш,finem habere
863,wechseln::V,весемӓш,mutari
864,wechseln::V,весемӓлтӓш,mutari
865,aufgehen[Sonne]::V,авараш,oriri
866,untergehen[Sonne]::V,шӹ́нзӓш,occidere
867,scheinen[Sonne]::V,сотемдӓрӓш,lucere
868,donnern::V,хӹдӹртӓш,tonare
869,wehen::V,ӹфӹлӓш,flare
870,strömen::V,йогащ,fluere
871,fließen::V,йогащ,manare
872,sich drehen::V,пöрдӓш,torqueri
873,schwanken::V,лыпшалташ,vacillare
874,schwingen::V,кӓчӓйӓш,vibrare
875,fallen::V,кенвазаш,cadere
876,fallen::V,шынгалташ,cadere
877,brennen::V,йылаш,ardere
878,rauchen::V,шыпшаш,fumare
879,regnen::V,юраш,pluere
880,gefrieren::V,гӓш,congelari
881,gefrieren::V,кӹлмаш,congelari
882,tauen::V,шылаш,rorare
883,schmelzen::V,шӹрӓнӓш,liquescere
884,trocknen::V,кошкаш,arescere
885,sieden::V,шолаш,fervere
886,faulen::V,шӱӓш,putescere
887,verfaulen::V,йӓнгӓрӓлтӓш,putescere
888,reißen::V,кышкедӓлтӓш,scindi
889,versinken::V,ва́лаш,mergi
890,vergehen::V,эртӓш,praeterire
891,erscheinen::V,каяш,apparere
892,verschwinden::V,ямаш,discedere
893,sinken::V,пычаш,labi
894,abnehmen::V,чӹдемӓш,deminui
895,abnehmen::V,кöтӹргӓш,deminui
896,zunehmen::V,когоэмӓш,augeri
897,steigen::V,лӱлта́лташ,augescere
898,wachsen::V,кушкаш,crescere
899,glänzen::V,йӹлгӹжӓш,splendere
900,funkeln::V,валгалташ,micare
901,lärmen::V,юкланаш,strepere
902,läuten::V,цоргаш,sonare
903,klingeln::V,цоргаш,tinnire
904,klirren::V,цонгырталгаш,crepare
905,brausen::V,ышдымыла́наш,saevire
906,rauschen::V,шу́жгаш,crepare
907,klingen::V,йо́нгаш,sonare
908,bellen::V,опташ,latrare
909,heulen::V,урмыжаш,ululare
910,blasen::V,ӹфӹлӓш,flare
911,pfeifen::V,ши́шкаш,sibilare
912,schreien::V,уташ,clamare
913,schreien::V,саслаш,clamare
914,schreien::V,варгынзаш,clamare
915,stöhnen::V,ӹнгӹрӓш,gemere
916,zittern::V,цӹтӹрӓш,tremere
917,zittern::V,цӹтӹрӓш,trepidare
918,leben::V,ӹлӓш,vivere
919,geboren werden::V,шачаш,nasci
920,atmen::V,шӱлӓш,spirare
921,trinken::V,йӱӓш,bibere
922,essen::V,качкаш,edere
923,schlucken::V,нелӓш,devorare
924,müde werden::V,янгылаш,fatigari
925,einschlafen::V,амален кеӓш,obdormiscere
926,schlafen::V,амалаш,dormire
927,aufwachen::V,понгыжалташ,expergisci
928,aufstehen::V,кӹньӹл шагалаш,exsurgere
929,sich erholen::V,кӓнаш,se reficere
930,krank werden::V,церлӓнен вазаш,aegrescere
931,krank sein::V,церлӓнӓш,aegrotare
932,krank sein::V,ясланаш,aegrotare
933,krank sein::V,ясыланаш,aegrotare
934,schmerzen::V,каршташ,dolere
935,husten::V,кахыраш,tussire
936,genesen::V,паремӓш,convalescere
937,genesen::V,тöрлӓнӓш,convalescere
938,sterben::V,вазын колаш,mori
939,umkommen::V,пӹтӓш,perire
940,sich bewegen::V,кашташ,se movere
941,sich rühren::V,тӓрвӓнӓш,micare
942,sich erheben::V,кӹньӹлӓш,surgere
943,sich setzen::V,шӹнзӓш,considere
944,hinfallen::V,кенвазаш,cadere
945,hinfallen::V,шынгалташ,cadere
946,laufen::V,кашташ,vadere
947,schreiten::V,ашкедӓш,gradi
948,spazierengehen::V,мадын кашташ,ambulare
949,eilen::V,вӓшкӓш,properare
950,sich beeilen::V,вӓшкӓш,festinare
951,sich beeilen::V,талашаш,festinare
952,sausen::V,хойхаланаш,currere
953,sausen::V,хояш,currere
954,rennen::V,кыргыжаш,currere
955,springen::V,тӹршештӓш,salire
956,klettern::V,ку́заш,niti
957,schaukeln::V,лыпшалташ,oscillare
958,kriechen::V,авалянаш,repere
959,kriechen::V,авалянаш,serpere
960,kriechen::V,ньыжиклӓш,repere
961,kriechen::V,ньыжиклӓш,serpere
962,schwimmen::V,илӓш,nare
963,schwimmen::V,илӓш,natare
964,tauchen::V,цымаш,mergere
965,rudern::V,шуалташ,remigare
966,fahren::V,кеӓш,vehi
967,fliegen::V,чонгештӓш,volare
968,gehen::V,кеӓш,ire
969,gehen::V,кеӓш,vadere
970,weggehen::V,кеӓш,abire
971,weggehen::V,кеӓш,discedere
972,abfahren::V,кеӓш,proficisci
973,anhalten::V,цӓрнӓш,consistere
974,hineingehen::V,пыраш,inire
975,hineingehen::V,пыраш,ingredi
976,eintreten::V,пыраш,intrare
977,kommen::V,толаш,venire
978,ankommen::V,шоаш,advenire
979,zurückkommen::V,пöртӹлӓш,revenire
980,bleiben::V,кодаш,manere
981,warten::V,вычаш,opperiri
982,erwarten::V,вычаш,opperiri
983,erwarten::V,вычаш,expectare
984,suchen::V,кӹчӓлӓш,quaerere
985,finden::V,моаш,reperire
986,versuchen::V,путаяш,conari
987,versuchen::V,путаяш,temptare
988,versuchen::V,цацаш,conari
989,versuchen::V,цацаш,temptare
990,vorbereiten::V,поспейӹктӓш,parare
991,lieben::V,яраташ,amare
992,mögen::V,яраташ,amare
993,lachen::V,ваштылаш,ridere
994,rühren::V,тӓрвӓтӓш,commovere
995,weinen::V,мӓгӹрӓш,flere
996,schimpfen::V,свырседӓлӓш,increpare
997,sich ärgern::V,шӹдешкӓш,indignari
998,sich fürchten::V,лӱдӓш,vereri
999,fürchten::V,лӱдӓш,timere
1000,fliehen::V,кыргыжаш,fugere
1001,flüchten::V,кыргыж шӹлӓш,effugere
1002,sehen::V,ужаш,videre
1003,anschauen::V,анжалаш,aspectare
1004,ansehen::V,анжаш,spectare
1005,hören::V,колаш,audire
1006,zuhören::V,колышташ,auscultare
1007,probieren::V,тотештӓш,gustare
1008,probieren::V,подыл анжаш,gustare
1009,riechen::V,ӱпшӹнзӓш,olfacere
1010,fühlen::V,шижӓш,sentire
1011,scheinen::V,каяш,videri
1012,zu sehen sein::V,каяш,conspici
1013,vernehmen::V,колын колташ,comperire
1014,frieren::V,кӹлмаш,algere
1015,frieren::V,тӹнгӹргӓш,algere
1016,tun::V,ӹштӓш,facere
1017,können::V,кердӓш,posse
1018,wollen::V,жалаяш,velle
1019,anfangen::V,тӹнгӓлӓш,incipere
1020,beenden::V,пӹтӓрӓш,finire
1021,aufhören::V,цӓрнӓш,desistere
1022,gelingen::V,цӓш лиӓш,contingere
1023,geraten::V,лиӓш,evenire
1024,öffnen::V,пачаш,aperire
1025,schließen::V,чӱчӓш,claudere
1026,stellen::V,шӹндӓш,sistere
1027,setzen::V,шӹндӓш,ponere
1028,legen::V,опташ,ponere
1029,legen::V,пиштӓш,ponere
1030,berühren::V,тӹкӓлӓш,tangere
1031,verbinden::V,пидӓш,iungere
1032,bedecken::V,леведӓш,tegere
1033,bedecken::V,леведӓш,operire
1034,aufhängen::V,сӓкӓш,suspendere
1035,anzünden::V,чӱктӓш,accendere
1036,anzünden::V,чӱктӓш,inflammare
1037,aufheben::V,кузыкташ,tollere
1038,zurücklassen::V,кодаш,relinquere
1039,verlieren::V,ямдаш,perdere
1040,verlieren::V,ямдаш,amittere
1041,fallen lassen::V,кенвацтараш,dimittere
1042,machen::V,ӹштӓш,facere
1043,herstellen::V,йӓмдӹлӓш,fabricare
1044,bauen::V,ӹштӓш,construere
1045,reparieren::V,чиняш,reparare
1046,reparieren::V,алалаш,reparare
1047,verbessern::V,яжоэмден шӹндӓш,emendare
1048,ändern::V,вашталташ,mutare
1049,graben::V,капаяш,fodere
1050,beugen::V,лывырташ,flectere
1051,beugen::V,каклярташ,flectere
1052,biegen::V,лывырташ,curvare
1053,drehen::V,сӓрӓш,torquere
1054,drehen::V,сӓрӹкӓлӓш,torquere
1055,wenden::V,сӓрӓлӓш,vertere
1056,umdrehen::V,сӓрӓлӓш,convertere
1057,heben::V,лӱктӓш,tollere
1058,hochheben::V,кузыкташ,levare
1059,ergreifen::V,хватяш,capessere
1060,halten::V,кычаш,tenere
1061,drücken::V,темдӓш,premere
1062,schieben::V,шӹкӓш,promovere
1063,kratzen::V,нӹжӓш,radere
1064,lecken::V,нылаш,lambere
1065,beißen::V,пыралаш,mordere
1066,abreißen::V,кӹрӓш,avellere
1067,abreißen::V,кышкед нӓлӓш,avellere
1068,abschneiden::V,шулаш,desecare
1069,abschneiden::V,лаштыклаш,desecare
1070,binden::V,пидӓш,ligare
1071,stecken::V,шыралаш,inserere
1072,brechen::V,тодылаш,rumpere
1073,brechen::V,пыдырташ,rumpere
1074,klopfen::V,рушткаш,pultare
1075,hauen::V,шелӹштӓш,ferire
1076,kleben::V,клейӓш,agglutinare
1077,reiben::V,нӹжӓш,terere
1078,streichen::V,шӹрӓш,oblinere
1079,schleifen::V,шымаш,acuere
1080,schneiden::V,пӹчкӓш,secare
1081,rütteln::V,мыльгыкташ,quassare
1082,schütteln::V,цӹтӹртӓш,quatere
1083,schütteln::V,мыльгыкташ,quatere
1084,schwenken::V,машыяш,ventilare
1085,schütten::V,опталаш,fundere
1086,füllen::V,темӓш,complere
1087,einwickeln::V,пӹтӹрӓ́лӓш,involvere
1088,tragen::V,намалаш,ferre
1089,tragen::V,намалаш,portare
1090,schleppen::V,шӹдӹрӓш,pertrahere
1091,ziehen::V,шыпшаш,trahere
1092,aufbewahren::V,перегӓш,asservare
1093,werfen::V,кӹшкӓш,iacere
1094,fangen::V,кычаш,capere
1095,packen::V,хватяш,capessere
1096,verstecken::V,шӹлтӓш,abdere
1097,teilen::V,пайылаш,partiri
1098,teilen::V,пайылаш,dividere
1099,schicken::V,колташ,mittere
1100,bringen::V,кандаш,apportare
1101,bekommen::V,лыкташ,adipisci
1102,erhalten::V,получаяш,accipere
1103,nehmen::V,налаш,sumere
1104,wählen::V,айыраш,eligere
1105,auswählen::V,айыраш,deligere
1106,bewahren::V,перегӓш,conservare
1107,behindern::V,мешӓйӓш,impedire
1108,verderben::V,портяш,corrumpere
1109,beschädigen::V,шушырташ,laedere
1110,zerbrechen::V,пыдырташ,rumpere
1111,zerbrechen::V,пыдырташ,frangere
1112,zerreißen::V,кӹрӓш,discindere
1113,zerstören::V,шӓлӓтӓш,delere
1114,verbrennen::V,йылаташ,urere
1115,verbrennen::V,йылаташ,cremare
1116,verbrennen::V,йылалташ,urere
1117,verbrennen::V,йылалташ,cremare
1118,geben::V,пуаш,dare
1119,reichen::V,пуаш,praebere
1120,schenken::V,подараш,donare
1121,schenken::V,подараш,largiri
1122,versprechen::V,сöрӓш,polliceri
1123,versprechen::V,сöрӓш,promittere
1124,wünschen::V,жалаяш,
1125,loben::V,хваляш,laudare
1126,küssen::V,шышшалаш,osculari
1127,wiegen::V,лӱнгӓлтӓш,
1128,zudecken::V,пиштӓш,tegere
1129,wecken::V,понгыжалтараш,excitare
1130,zeigen::V,анжыкташ,monstrare
1131,führen::V,видӓш,ducere
1132,lehren::V,тымдаш,docere
1133,unterrichten::V,тымдаш,instituere
1134,aufziehen::V,кушташ,nutrire
1135,leiten::V,видӓш,ducere
1136,leiten::V,вуйлаташ,ducere
1137,leiten::V,вуйлалташ,ducere
1138,antreiben::V,талаштараш,incitare
1139,lassen::V,-ыкт,iubere
1140,einladen::V,ӱжӓш,invitare
1141,vereinigen::V,иктештӓш,coniungere
1142,besuchen::V,толаш,visere
1143,treffen::V,вӓшлиӓш,convenire
1144,treffen::V,вӓшлиӓлтӓш,convenire
1145,sich versammeln::V,цымыргаш,convenire
1146,spielen::V,мадаш,ludere
1147,singen::V,мыраш,cantare
1148,tanzen::V,кушташ,saltare
1149,sich trennen::V,айырлаш,digredi
1150,sich trennen::V,айырлаш,discedere
1151,verlassen::V,шуаш,deserere
1152,verlassen::V,шуаш,relinquere
1153,retten::V,ытараш,servare
1154,bewachen::V,оролаш,custodire
1155,schützen::V,перегӓш,tueri
1156,schützen::V,перегӓш,tutari
1157,verteidigen::V,перегӓш,defendere
1158,sich schlagen::V,шидӓлӓш,luctari
1159,sich schlagen::V,шиэдӓлӓш,luctari
1160,schießen::V,лӱӓш,iaculari
1161,siegen::V,сӹнгӓш,vincere
1162,ärgern::V,шӹдештӓрӓш,irritare
1163,schlagen::V,пӓрен колташ,ferire
1164,schlagen::V,хӹрӹктен колташ,ferire
1165,treten::V,чымаш,calcare
1166,stechen::V,пышкылаш,pungere
1167,stoßen::V,шыркедӓш,tundere
1168,stehlen::V,шолышт толаш,furari
1169,stören::V,ӓрештӹлӓш,turbare
1170,belästigen::V,кӓньӹсӹрлӓндӓрӓш,obtundere
1171,belästigen::V,шытырланыкташ,obtundere
1172,verbergen::V,шӹлтӓш,celare
1173,verbergen::V,шӹлтӓш,occultare
1174,täuschen::V,алталаш,fallere
1175,täuschen::V,аталаш,fallere
1176,betrügen::V,мошеньӹчӓйӓш,fraudare
1177,töten::V,пуштын шуаш,necare
1178,töten::V,пуштын шуаш,caedere
1179,wohnen::V,ӹлӓш,habitare
1180,arbeiten::V,пӓшӓлӓш,laborare
1181,arbeiten::V,ровотаяш,laborare
1182,sammeln::V,погаш,colligere
1183,pflücken::V,кӹрӓш,carpere
1184,jagen::V,охотничӓйӓш,venari
1185,fischen::V,кол кычаш,piscari
1186,fassen::V,кычаш,capere
1187,hüten::V,кӹтӓш,custodire
1188,treiben::V,шуруяш,agere
1189,anbinden::V,ялшташ,alligare
1190,anbinden::V,ялышташ,alligare
1191,füttern::V,пукшаш,nutrire
1192,melken::V,шыпшылаш,mulgere
1193,hacken::V,роаш,findere
1194,gießen::V,шӓвӓш,rigare
1195,reifen::V,кӱӓш,maturescere
1196,reifen::V,поспейӓш,maturescere
1197,zubereiten::V,йӓмдӹлӓш,apparare
1198,kochen::V,шолташ,coquere
1199,backen::V,кӱктӓш,coquere
1200,braten::V,жӓрӓш,torrere
1201,umrühren::V,намалаш,commovere
1202,stricken::V,пидӓш,texere
1203,nähen::V,ыргаш,suere
1204,färben::V,пидӓш,tingere
1205,reinigen::V,чиӓлтӓш,purgare
1206,waschen::V,мышкаш,lavare
1207,abwischen::V,ӹштӓш,abstergere
1208,spülen::V,шӱӓлтӓш,perluere
1209,fegen::V,ӹштӓш,verrere
1210,kehren::V,ӹштӓш,purgare
1211,baden::V,нӱштӹлӓш,lavari
1212,sich waschen::V,мышкылташ,lavari
1213,ausziehen::V,кыдашаш,exuere
1214,anziehen::V,чиӓш,induere
1215,sich anziehen::V,чиӓш,vestiri
1216,kämmen::V,шерӓш,pectere
1217,schmücken::V,цеверемдӓш,ornare
1218,schmücken::V,цеверемдӓш,decorare
1219,sagen::V,манаш,dicere
1220,sagen::V,келесӓш,dicere
1221,sprechen::V,манаш,fari
1222,reden::V,шайышташ,loqui
1223,sich unterhalten::V,хытыраш,colloqui
1224,sich unterhalten::V,хытыраш,disputare
1225,sich unterhalten::V,хытыргаш,colloqui
1226,sich unterhalten::V,хытыргаш,disputare
1227,fragen::V,ядаш,rogare
1228,fragen::V,ядаш,quaerere
1229,bitten::V,ядаш,orare
1230,bitten::V,ядаш,rogare
1231,erzählen::V,келесӓш,narrare
1232,mitteilen::V,попаш,communicare
1233,mitteilen::V,увертӓш,communicare
1234,mitteilen::V,увертӓрӓш,communicare
1235,nennen::V,лӹмдӓш,appellare
1236,rufen::V,ӱжӓш,vocare
1237,prahlen::V,хайзаш,gloriari
1238,prahlen::V,шаргаланаш,gloriari
1239,übersetzen::V,вашташ,vertere
1240,denken::V,машанаш,cogitare
1241,glauben::V,ӹнянӓш,credere
1242,bemerken::V,цаклаш,animadvertere
1243,erkennen::V,пӓлӓш,cognoscere
1244,begreifen::V,ынгылаш,comprehendere
1245,verstehen::V,ынгылаш,intellegere
1246,lernen::V,тыменяш,discere
1247,wissen::V,пӓлӓш,scire
1248,sich erinnern an::V,ышештӓрӓш,meminisse
1249,vergessen::V,монден кодаш,oblivisci
1250,messen::V,висӓш,metiri
1251,zählen::V,шотаяш,numerare
1252,rechnen::V,шотаяш,reri
1253,rechnen::V,шотаяш,calculare
1254,lesen::V,лыдаш,legere
1255,malen::V,рисуяш,pingere
1256,zeichnen::V,ыдырка́лаш,scribere
1257,schreiben::V,вазаш,scribere
1258,besitzen::V,кы́чаш,possidere
1259,kaufen::V,нӓлӓш,emere
1260,verkaufen::V,выжалаш,vendere
1261,bezahlen::V,тӱлӓш,pendere
1262,zahlen::V,тӱлӓш,solvere
1263,beherrschen::V,кы́чаш,regere
1264,beherrschen::V,кы́чаш,imperare
1265,ertragen::V,цӹтӓш,tolerare
1266,ertragen::V,цӹтӓш,sustinere
1267,Linie::N,,linea
1268,Strich::N,,lineamentum
1269,jetzt::ADV,,nunc
1270,hinzufügen::V,,addere
