,Concept_ID,ps,ar
775,plötzlich::ADV,یوناڅاپه,فجأة
776,sofort::ADV,فوراً,حالا
777,sofort::ADV,فوراً,فورا
778,sofort::ADV,سمدلاسه,حالا
779,sofort::ADV,سمدلاسه,فورا
780,später::ADV,وروسته,فيما بعد
781,jetzt::ADV,اوس,الآن
782,jetzt::ADV,اوس,حاليا
783,heute::ADV,نن,اليوم
784,morgen::ADV,سبا,غدا
785,bald::ADV,ژر,قريبا
786,dann::ADV,پس,ثم
787,dann::ADV,وروسته,ثم
788,gestern::ADV,پرون,أمس
789,gestern::ADV,پرون,البارحة
790,einst::ADV,پخوا,قديما
791,damals::ADV,هغه وخت,حينئذ
792,danach::ADV,بیا,ثم
793,danach::ADV,بیا,بعد ذلك
794,vorher::ADV,دمخه,من قبل
795,vorher::ADV,دمخه,قبل ذلك
796,zuerst::ADV,لومړی,أولا
797,einmal::ADV,یو ځل,مرة
798,manchmal::ADV,ګاهی ګاهی,أحيانا
799,oft::ADV,ډېر ځله,كثيرا
800,immer::ADV,تل,دائما
801,immer::ADV,همېشه,دائما
802,niemals::ADV,هیڅکله نه,لا أبدا
803,hier::ADV,دلته,هنا
804,hierhin::ADV,دلته,إلى هنا
805,hierhin::ADV,دې ځای ته,إلى هنا
806,von hier::ADV,د دې ځای نه,من هنا
807,dort::ADV,هلته,هناك
808,dorthin::ADV,هلته,إلى هناك
809,dorthin::ADV,هغه ځای ته,إلى هناك
810,geradeaus::ADV,مخامخ,إلى الأمام
811,vorwärts::ADV,مخ پهٔ وړاندې,إلى الأمام
812,rückwärts::ADV,بېرته,إلى الوراء
813,zurück::ADV,بېرته,عودا
814,zurück::ADV,بېرته,إلى الخلف
815,unten::ADV,لاندي,تحت
816,unten::ADV,لاندي,في الأسفل
817,hinab::ADV,ښکته,إلى تحت
818,oben::ADV,پورته,فوق
819,oben::ADV,پورته,في الأعلى
820,hinauf::ADV,پاس,إلى فوق
821,hinauf::ADV,پاس,إلى الأعلى
822,überall::ADV,هره خوا,في كل مكان
823,nicht::ADV,نه,لا
824,nicht::ADV,نه,لم
825,ein wenig::ADV,یو څه,قليلا
826,kaum::ADV,ایله,كاد لا
827,sehr::ADV,ډېر,جدا
828,sehr::ADV,ډېر,كثيرا
829,sehr::ADV,زيات,جدا
830,sehr::ADV,زيات,كثيرا
831,so::ADV,داسې,كذا
832,so::ADV,داسې,كذلك
833,so::ADV,دومره,كذا
834,so::ADV,دومره,كذلك
835,noch::ADV,نور,ما زال
836,nur::ADV,تش,فقط
837,nur::ADV,صرف,فقط
838,schon::ADV,دمخه,قد
839,wieder::ADV,بیا,من جديد
840,wieder::ADV,بیا,مرة أخرى
841,vergebens::ADV,عبث,عبثا
842,vor::PRP,دمخه,أمام
843,hinter::PRP,شاته,خلف
844,hinter::PRP,شاته,وراء
845,unter::PRP,لاندي,تحت
846,durch::PRP,د مینځ نه,عبر
847,durch::PRP,د مینځ نه,خلال
848,neben::PRP,نژدې,جنب
849,neben::PRP,نژدې,بجانب
850,zwischen::PRP,ترمینځ,بين
851,wegen::PRP,د ... له لاسه,بسبب
852,dies::PRN,دا,هذا
853,das::PRN,دا,ذلك
854,alles::PRN,هرڅهٔ,الكل
855,ich::PRN,زه,أنا
856,du::PRN,ته,أنت
857,er::PRN,دی,هو
858,wir::PRN,مونږ,نحن
859,ihr::PRN,تاسې,أنتم
860,ihr::PRN,تاسې,أنتن
861,sie::PRN,هغوی,هم
862,sie::PRN,هغوی,هن
863,was::FPRN,څهٔ,ما
864,wer::FPRN,چا,من
865,wer::FPRN,څوک,من
866,wo::FADV,چيری,أين
867,wo::FADV,چېرته,أين
868,wohin::FADV,چېرته,إلى أين
869,wie::FADV,څنګه,كيف
870,warum::FADV,ولې,لماذا
871,wieviel::FNUM,څو,كم
872,wieviel::FNUM,څومره,كم
873,eins::NUM,یو,واحد
874,zwei::NUM,دوه,اثنين
875,drei::NUM,درې,ثلاثة
876,vier::NUM,څلور,أربعة
877,fünf::NUM,پنځه,خمسة
878,sechs::NUM,شپږ,ستة
879,sieben::NUM,اوه,سبعة
880,acht::NUM,اته,ثمانية
881,neun::NUM,نهه,تسعة
882,zehn::NUM,لس,عشرة
883,elf::NUM,یوولس,أحد عشر
884,zwölf::NUM,دولس,اثنا عشر
885,zwanzig::NUM,شل,عشرون
886,dreißig::NUM,دېرش,ثلاثون
887,vierzig::NUM,څلوېښت,أربعون
888,fünfzig::NUM,پنځوس,خمسون
889,sechzig::NUM,شپېته,ستون
890,siebzig::NUM,اویا,سبعون
891,achtzig::NUM,اتیا,ثمانون
892,neunzig::NUM,نوي,تسعون
893,hundert::NUM,سل,مئة
894,tausend::NUM,زر,ألف
895,und::CNJ,او,و
896,oder::CNJ,ېا,أو
897,stehen::V,درېدل,وقف
898,sitzen::V,کښېنستل,جلس
899,liegen::V,ملاستل,رقد
900,hängen::V,ځړېدل,تعلق
901,werden::V,کېدل,صار
902,werden::V,کېدل,أصبح
903,passieren::V,پېښېدل,حدث
904,beginnen::V,شروع کېدل,ابتدأ
905,enden::V,خلاصدل,انتهى
906,enden::V,تمامېدل,انتهى
907,wechseln::V,تغییر موندل,تغير
908,aufgehen[Sonne]::V,ختل,شرق
909,untergehen[Sonne]::V,لوېدل,غرب
910,untergehen[Sonne]::V,پرېوتل,غرب
911,scheinen[Sonne]::V,رڼا کول,أضاء
912,donnern::V,تنېدل,رعد
913,donnern::V,غړمبېدل,رعد
914,wehen::V,چلېدل,هب
915,strömen::V,بهېدل,جرى
916,fließen::V,بهېدل,سال
917,fließen::V,تویېدل,سال
918,sich drehen::V,ګرځېدل,دار
919,sich drehen::V,چورلېدل,دار
920,schwanken::V,زنګېدل,ترنح
921,schwingen::V,زنګېدل,ترجح
922,fallen::V,ولېدل,سقط
923,brennen::V,سوځېدل,احترق
924,rauchen::V,لوګی کول,دخن
925,regnen::V,باران اورېدل,أمطر
926,gefrieren::V,کنګل نيول,تجمد
927,tauen::V,وېلې کېدل,ذاب
928,schmelzen::V,وېلې کېدل,ذاب
929,trocknen::V,وچېدل,نشف
930,sieden::V,اېشېدل,غلى
931,faulen::V,خرابېدل,فسد
932,verfaulen::V,ورستېدل,تعفن
933,reißen::V,شلېدل,انقطع
934,versinken::V,ډوېېدل,غرق
935,vergehen::V,تېرېدل,مضى
936,erscheinen::V,ښکارېدل,لاح
937,erscheinen::V,ښکارېدل,ظهر
938,verschwinden::V,ورکېدل,غاب
939,sinken::V,ښکته کېدل,هبط
940,abnehmen::V,کمېدل,نقص
941,zunehmen::V,زیاتېدل,ازداد
942,steigen::V,جګېدل,صعد
943,steigen::V,جګېدل,ارتفع
944,steigen::V,پورته کېدل,صعد
945,steigen::V,پورته کېدل,ارتفع
946,wachsen::V,وده کول,نما
947,wachsen::V,وده کول,نبت
948,glänzen::V,ځلېدل,لمع
949,funkeln::V,پړکېدل,تلألأ
950,lärmen::V,غال و غول کول,ضج
951,lärmen::V,غال و غول کول,صخب
952,läuten::V,زنګ وهل,قرع
953,klingeln::V,زنګ وهل,دق
954,klirren::V,کړنګېدل,قعقع
955,brausen::V,تلاطم کول,عج
956,rauschen::V,شڼهار کول,حف
957,klingen::V,آواز کول,رن
958,bellen::V,غپېدل,نبح
959,heulen::V,انګلل,عوى
960,blasen::V,پو کول,نفخ
961,pfeifen::V,شپېلک وهل,صفر
962,schreien::V,ناره کول,صرخ
963,stöhnen::V,زګېروی کول,أن
964,zittern::V,لړزېدل,ارتعش
965,leben::V,ژوند کول,عاش
966,geboren werden::V,زېږېدل,ولد
967,atmen::V,ساه کښل,تنفس
968,atmen::V,تنفس کول,تنفس
969,trinken::V,څښل,شرب
970,essen::V,خوړل,أكل
971,schlucken::V,غړپول,جرع
972,müde werden::V,ستړی کېدل,تعب
973,einschlafen::V,ویده کېدل,نام
974,schlafen::V,خوب کول,نام
975,aufwachen::V,ویښېدل,استيقظ
976,aufstehen::V,پاڅېدل,قام
977,sich erholen::V,استراحت کول,استجم
978,krank werden::V,رنځورېدل,مرض
979,krank sein::V,ناجوړېدل,مرض
980,schmerzen::V,خوږېدل,آلم
981,schmerzen::V,درد کول,آلم
982,husten::V,ټوخېدل,كح
983,husten::V,ټوخېدل,سعل
984,genesen::V,رغېدل,نقه
985,sterben::V,مړل,مات
986,umkommen::V,تلفېدل,هلك
987,sich bewegen::V,چلېدل,تحرك
988,sich bewegen::V,حرکت کول,تحرك
989,sich rühren::V,ښورېدل,تحرك
990,sich erheben::V,درېدل,قام
991,sich setzen::V,کښېنستل,جلس
992,hinfallen::V,لوېدل,وقع
993,laufen::V,منډې وهل,مشى
994,schreiten::V,قدم ایښودل,خطا
995,spazierengehen::V,چکر وهل,تنزه
996,eilen::V,بېړه کول,عجل
997,sich beeilen::V,عجله کول,استعجل
998,sausen::V,ځغستل,أسرع
999,rennen::V,زغلېدل,عدا
1000,rennen::V,زغلېدل,ركض
1001,springen::V,ټوپ وهل,قفز
1002,klettern::V,ختل,تسلق
1003,schaukeln::V,زنګېدل,تأرجح
1004,kriechen::V,خاپوړی وهل,دب
1005,kriechen::V,خاپوړی وهل,زحف
1006,schwimmen::V,لامبو وهل,سبح
1007,tauchen::V,غوټه وهل,غطس
1008,rudern::V,پارو وهل,جذف
1009,fahren::V,تلل,ركب
1010,fahren::V,تلل,سافر
1011,fliegen::V,الوتل,طار
1012,gehen::V,تلل,سار
1013,gehen::V,تلل,ذهب
1014,weggehen::V,بهر وتل,ذهب
1015,weggehen::V,بهر وتل,انصرف
1016,abfahren::V,تلل,رحل
1017,anhalten::V,ودرېدل,توقف
1018,hineingehen::V,داخلېدل,دخل
1019,eintreten::V,ننوتل,دخل
1020,kommen::V,راتلل,أتى
1021,kommen::V,راتلل,جاء
1022,ankommen::V,رسېدل,وصل
1023,zurückkommen::V,بېرته راتلل,عاد
1024,zurückkommen::V,بېرته راتلل,رجع
1025,bleiben::V,پاتې کېدل,مكث
1026,warten::V,انتظار وېستل,انتظر
1027,erwarten::V,انتظار کول,ترقب
1028,erwarten::V,انتظار کول,انتظر
1029,suchen::V,لټول,بحث
1030,finden::V,میندل,وجد
1031,finden::V,پیدا کول,وجد
1032,versuchen::V,هڅه کول,حاول
1033,vorbereiten::V,چمتوکول,أعد
1034,vorbereiten::V,چمتوکول,حضر
1035,lieben::V,مینه لرل,أحب
1036,mögen::V,خوښول,أحب
1037,mögen::V,علاقه لرل,أحب
1038,lachen::V,خندېدل,ضحك
1039,rühren::V,اغېزه کول,أثر
1040,weinen::V,ژړل,بكى
1041,schimpfen::V,ښکنځا کول,سب
1042,schimpfen::V,ښکنځا کول,شتم
1043,sich ärgern::V,قهر راتلل,زعل
1044,sich fürchten::V,ډارېدل,هاب
1045,fürchten::V,ډارېدل,خاف
1046,fürchten::V,ډارېدل,خشي
1047,fliehen::V,تښتېدل,هرب
1048,flüchten::V,تښتېدل,فر
1049,sehen::V,لیدل,رأى
1050,anschauen::V,کتل,نظر
1051,ansehen::V,ننداره کول,نظر
1052,hören::V,اورېدل,سمع
1053,zuhören::V,غوږ نیول,أصغى
1054,probieren::V,څکه کول,ذاق
1055,probieren::V,چاشنی کول,ذاق
1056,riechen::V,بويول,شم
1057,riechen::V,بويول,استنشق
1058,fühlen::V,حسول,شعر
1059,scheinen::V,ښکارېدل,ظهر
1060,zu sehen sein::V,ښکارېدل,ظهر
1061,vernehmen::V,خبرېدل,سمع
1062,frieren::V,ساړه کېتل,بردان
1063,tun::V,کول,فعل
1064,können::V,کولای شول,قدر
1065,können::V,کولای شول,استطاع
1066,können::V,د لاسه کېدل,قدر
1067,können::V,د لاسه کېدل,استطاع
1068,wollen::V,غوښتل,شاء
1069,wollen::V,غوښتل,أراد
1070,anfangen::V,شروع کول,بدأ
1071,beenden::V,ختمول,أنهى
1072,beenden::V,پای ته رسول,أنهى
1073,aufhören::V,بس کول,توقف
1074,aufhören::V,بس کول,انقطع
1075,gelingen::V,موفق کېدل,نجح
1076,gelingen::V,بریالی کېدل,نجح
1077,geraten::V,کېدل,طلع
1078,öffnen::V,خلاصول,فتح
1079,öffnen::V,پرانیستل,فتح
1080,schließen::V,تړل,أغلق
1081,stellen::V,ایښودل,وضع
1082,stellen::V,ایښودل,أقام
1083,setzen::V,کښېنول,أجلس
1084,legen::V,ایښودل,وضع
1085,berühren::V,لاس وهل,مس
1086,berühren::V,لاس وهل,لمس
1087,verbinden::V,تړل,ربط
1088,verbinden::V,تړل,وصل
1089,bedecken::V,پوښول,غطى
1090,aufhängen::V,ځوړندول,علق
1091,anzünden::V,بلول,أوقد
1092,aufheben::V,پورته کول,لقط
1093,zurücklassen::V,پرېښودل,ترك
1094,verlieren::V,ورکول,فقد
1095,fallen lassen::V,له لاسه لوېدل,أسقط
1096,machen::V,کول,فعل
1097,herstellen::V,جوړول,صنع
1098,herstellen::V,جوړول,أنتج
1099,herstellen::V,توليدول,صنع
1100,herstellen::V,توليدول,أنتج
1101,bauen::V,جوړول,بنى
1102,bauen::V,جوړول,شيد
1103,reparieren::V,ترمیمول,صلح
1104,verbessern::V,اصلاح کول,صحح
1105,ändern::V,تغیر ورکول,غير
1106,graben::V,کيندل,حفر
1107,beugen::V,ټیټول,ثنى
1108,beugen::V,ټیټول,أحنى
1109,biegen::V,کږول,لوى
1110,drehen::V,ګرځول,أدار
1111,drehen::V,ګرځول,دور
1112,wenden::V,اړول,قلب
1113,umdrehen::V,اړول,قلب
1114,heben::V,جګول,رفع
1115,heben::V,پورته کول,رفع
1116,hochheben::V,جګول,رفع
1117,ergreifen::V,نیول,مسك
1118,halten::V,نیول,مسك
1119,drücken::V,کښېکښل,ضغط
1120,schieben::V,پوری وهل,حرك
1121,kratzen::V,ګرول,خدش
1122,lecken::V,څټل,لعق
1123,beißen::V,چیچل,عض
1124,abreißen::V,شکول,قلع
1125,abschneiden::V,پرېکول,قطع
1126,binden::V,تړل,ربط
1127,stecken::V,ټومبل,دس
1128,brechen::V,ماتول,كسر
1129,klopfen::V,ټکول,طرق
1130,hauen::V,ټکول,ضرب
1131,kleben::V,نښلول,ألصق
1132,kleben::V,سرېښول,ألصق
1133,reiben::V,مږل,حك
1134,streichen::V,مښل,نشر
1135,schleifen::V,تېره کول,سن
1136,schneiden::V,غوڅول,قطع
1137,schneiden::V,پرېکول,قطع
1138,rütteln::V,خوڅول,رج
1139,schütteln::V,ښورول,هز
1140,schwenken::V,خوڅول,لوح
1141,schütten::V,اچول,صب
1142,schütten::V,تویول,صب
1143,füllen::V,ډکول,ملأ
1144,einwickeln::V,پېچل,لف
1145,einwickeln::V,نغښتل,لف
1146,tragen::V,وړل,حمل
1147,schleppen::V,وړل,سحب
1148,ziehen::V,کښل,سحب
1149,aufbewahren::V,ساتل,حفظ
1150,werfen::V,اچول,رمى
1151,werfen::V,اچول,ألقى
1152,werfen::V,غورځول,رمى
1153,werfen::V,غورځول,ألقى
1154,fangen::V,نیول,التقط
1155,fangen::V,ګیرول,التقط
1156,packen::V,نیول,مسك
1157,verstecken::V,پټول,خبأ
1158,teilen::V,وېشل,قسم
1159,teilen::V,تقسیمول,قسم
1160,schicken::V,لېږل,بعث
1161,schicken::V,لېږل,أرسل
1162,schicken::V,استول,بعث
1163,schicken::V,استول,أرسل
1164,bringen::V,راوړل,جلب
1165,hinzufügen::V,زیاتول,أضاف
1166,bekommen::V,حاصلول,حصل
1167,erhalten::V,اخیستل,استلم
1168,nehmen::V,نیول,أخذ
1169,nehmen::V,اخيستل,أخذ
1170,wählen::V,خوښول,اختار
1171,auswählen::V,چنده کول,انتقى
1172,bewahren::V,ساتل,حافظ
1173,behindern::V,مانع کېدل,عاق
1174,behindern::V,ممانعت کول,عاق
1175,verderben::V,خرابېدل,أفسد
1176,beschädigen::V,ورانول,أضر
1177,zerbrechen::V,ماتول,كسر
1178,zerreißen::V,څیرې کول,مزق
1179,zerstören::V,ړنګول,دمر
1180,zerstören::V,ورانول,دمر
1181,verbrennen::V,سوځول,حرق
1182,geben::V,ورکول,أعطى
1183,reichen::V,ورکول,ناول
1184,schenken::V,بښل,وهب
1185,versprechen::V,لوز کول,وعد
1186,wünschen::V,غوښتل,تمنى
1187,loben::V,ستایل,مدح
1188,loben::V,تمجید کول,مدح
1189,küssen::V,ښکلول,قبل
1190,wiegen::V,زنګول,هدهد
1191,zudecken::V,پوښول,غطى
1192,wecken::V,ويښول,أيقظ
1193,zeigen::V,ښودل,أرى
1194,führen::V,بیول,دل
1195,lehren::V,درس ورکول,علم
1196,lehren::V,تعلیم ورکول,علم
1197,unterrichten::V,درس ورکول,علم
1198,aufziehen::V,روزل,ربى
1199,leiten::V,رهبری کول,دل
1200,leiten::V,رهبری کول,أدار
1201,leiten::V,لارښوونه کول,دل
1202,leiten::V,لارښوونه کول,أدار
1203,antreiben::V,چټک کول,حث
1204,lassen::V,اړکول,حدا
1205,einladen::V,بلل,دعا
1206,vereinigen::V,متحد کول,وحد
1207,vereinigen::V,یوځای کول,وحد
1208,besuchen::V,کتنه کول,زار
1209,treffen::V,ليدل,قابل
1210,treffen::V,تلقی کول,قابل
1211,sich versammeln::V,راغونډېدل,اجتمع
1212,spielen::V,لوبه کول,لعب
1213,singen::V,سندرې وېل,غنى
1214,tanzen::V,ګډېدل,رقص
1215,sich trennen::V,بېلېدل,افترق
1216,verlassen::V,ترک کول,ترك
1217,retten::V,نجات ورکول,نجى
1218,retten::V,نجات ورکول,أنقذ
1219,bewachen::V,ساتل,حرس
1220,bewachen::V,حفاظت کول,حرس
1221,schützen::V,ژغورل,حمى
1222,verteidigen::V,دفاع کول,دافع
1223,sich schlagen::V,جنګېدل,تضارب
1224,schießen::V,ویشتل,أطلق
1225,siegen::V,غالبېدل,انتصر
1226,ärgern::V,خپه کول,أزعل
1227,schlagen::V,وهل,ضرب
1228,treten::V,په لغته وهل,رفس
1229,stechen::V,ټومبل,شك
1230,stoßen::V,ټېل وهل,دفع
1231,stoßen::V,پوری وهل,دفع
1232,stehlen::V,تښتول,سرق
1233,stehlen::V,غلا کول,سرق
1234,stören::V,ماتول,ضايق
1235,belästigen::V,ځورول,أزعج
1236,belästigen::V,تکلیف ورکول,أزعج
1237,verbergen::V,پټول,كتم
1238,täuschen::V,تېرایستل,خدع
1239,täuschen::V,خطا ایستل,خدع
1240,betrügen::V,غولول,غش
1241,töten::V,وژل,قتل
1242,töten::V,مړ کول,قتل
1243,wohnen::V,اوسېدل,سكن
1244,arbeiten::V,کار کول,عمل
1245,arbeiten::V,کار کول,اشتغل
1246,sammeln::V,راټولول,جمع
1247,sammeln::V,راغونډول,جمع
1248,pflücken::V,شکول,جنى
1249,pflücken::V,شکول,قطف
1250,jagen::V,ښکار کول,صاد
1251,fischen::V,کب نيول,اصطاد
1252,fassen::V,نیول,قبض
1253,fassen::V,ګیرول,قبض
1254,hüten::V,پوول,رعى
1255,treiben::V,بیول,ساق
1256,anbinden::V,تړل,ربط
1257,füttern::V,خوراک ورکول,علف
1258,melken::V,لوشل,حلب
1259,hacken::V,پی کول,فرم
1260,gießen::V,اوبه کول,سقى
1261,reifen::V,رسېدل,نضج
1262,zubereiten::V,تیارول,حضر
1263,kochen::V,پخول,طبخ
1264,backen::V,پخول,خبز
1265,braten::V,وريتول,قلى
1266,braten::V,وريتول,حمر
1267,umrühren::V,لړل,قلب
1268,stricken::V,اوبدل,حاك
1269,nähen::V,ګنډل,خاط
1270,färben::V,رنګول,صبغ
1271,färben::V,رنګول,لون
1272,reinigen::V,صافول,نظف
1273,waschen::V,مینځل,غسل
1274,abwischen::V,وچول,مسح
1275,spülen::V,کنګالول,شطف
1276,fegen::V,جارو کول,كنس
1277,kehren::V,جارو کول,كنس
1278,baden::V,لمبېدل,استحم
1279,sich waschen::V,ځان مينځل,اغتسل
1280,ausziehen::V,کښل,خلع
1281,ausziehen::V,ایستل,خلع
1282,anziehen::V,اغوستل,لبس
1283,sich anziehen::V,کالی اغوستل,اكتسى
1284,kämmen::V,ګمنځول,مشط
1285,schmücken::V,ښکلی کول,زين
1286,sagen::V,وېل,قال
1287,sprechen::V,وېل,تكلم
1288,sprechen::V,غږېدل,تكلم
1289,reden::V,ګړېدل,تكلم
1290,reden::V,خبرې کول,تكلم
1291,sich unterhalten::V,خبری کول,تحادث
1292,fragen::V,پوښتنه کول,سأل
1293,bitten::V,غوښتل,رجا
1294,erzählen::V,کيسه کول,حكي
1295,erzählen::V,حکايت کول,حكي
1296,mitteilen::V,خبرول,بلغ
1297,mitteilen::V,خبر ورکول,بلغ
1298,nennen::V,نوم ايښودل,سمى
1299,rufen::V,بلل,نادى
1300,prahlen::V,لاپې وهل,فشر
1301,prahlen::V,لاپې وهل,تفاخر
1302,übersetzen::V,ژباړل,ترجم
1303,übersetzen::V,ترجمه کول,ترجم
1304,denken::V,فکر کول,فكر
1305,glauben::V,باور کول,اعتقد
1306,bemerken::V,لیدل,لاحظ
1307,erkennen::V,پېژندل,عرف
1308,begreifen::V,رسېدل,فهم
1309,begreifen::V,رسېدل,أدرك
1310,begreifen::V,پوهېدل,فهم
1311,begreifen::V,پوهېدل,أدرك
1312,verstehen::V,پوهېدل,فهم
1313,lernen::V,زده کول,درس
1314,lernen::V,درس لوستل,درس
1315,wissen::V,پوهېدل,علم
1316,sich erinnern an::V,یادول,تذكر
1317,sich erinnern an::V,په یاد راوړل,تذكر
1318,vergessen::V,هېرول,نسي
1319,messen::V,اندازه کول,قاس
1320,zählen::V,شمارل,عد
1321,zählen::V,شمارل,أحصى
1322,rechnen::V,حسابول,حسب
1323,lesen::V,لوستل,قرأ
1324,malen::V,رسمول,صور
1325,zeichnen::V,رسمول,رسم
1326,schreiben::V,لیکل,كتب
1327,besitzen::V,لرل,حاز
1328,besitzen::V,لرل,ملك
1329,kaufen::V,رانیول,اشترى
1330,verkaufen::V,خرڅول,باع
1331,bezahlen::V,تأدیه کول,دفع
1332,zahlen::V,کسات اخيستل,سدد
1333,beherrschen::V,تسلط لرل,حكم
1334,ertragen::V,زغمل,أطاق
1335,ertragen::V,زغمل,تحمل
1336,Barsch::N,,فرخ أوربي
1337,Hecht::N,,سمك الكراكي
