,Concept_ID,ro,ka
739,trocken::A,sec,მშრალი
740,trocken::A,uscat,მშრალი
741,voll::A,plin,სავსე
742,leer::A,gol,ცარიელი
743,offen::A,deschis,ღია
744,offen::A,deschis,გაშლილი
745,geschlossen::A,închis,დახურული
746,sauber::A,curat,სუფთა
747,sauber::A,curat,წმინდა
748,schmutzig::A,murdar,ტალახიანი
749,roh::A,crud,უმი
750,reif::A,copt,მწიფე
751,lecker::A,gustos,გემრიელი
752,süß::A,dulce,ტკბილი
753,bitter::A,amar,მწარე
754,sauer::A,acru,მჟავე
755,hell::A,clar,ნათელი
756,hell::A,luminos,ნათელი
757,dunkel::A,obscur,ბნელი
758,dunkel::A,întunecos,ბნელი
759,schwarz::A,negru,შავი
760,weiß::A,alb,თეთრი
761,rot::A,roșu,წითელი
762,gelb::A,galben,ყვითელი
763,blau::A,albastru,ლურჯი
764,blau::A,albastru,ცისფერი
765,grün::A,verde,მწვანე
766,grau::A,gri,რუხი
767,grau::A,gri,ნაცრისფერი
768,grau::A,cenușiu,რუხი
769,grau::A,cenușiu,ნაცრისფერი
770,bunt::A,colorat,ჭრელი
771,bunt::A,colorat,ფერადი
772,billig::A,ieftin,იაფი
773,teuer::A,scump,ძვირი
774,wertvoll::A,prețios,ღირსიანი
775,blind::A,orb,ბრმა
776,taub::A,surd,ყრუ
777,kräftig::A,tare,ძალავანი
778,kräftig::A,forte,ძალავანი
779,kräftig::A,robust,ძალავანი
780,stark::A,viguros,ძლიერი
781,stark::A,viguros,ღონიერი
782,stark::A,puternic,ძლიერი
783,stark::A,puternic,ღონიერი
784,schwach::A,slab,სუსტი
785,schwach::A,debil,სუსტი
786,fett::A,gras,სქელი
787,schlank::A,zvelt,გამხდარი
788,hübsch::A,drăguț,ეშხიანი
789,hübsch::A,drăguț,მშვენიერი
790,böse::A,rău,ავი
791,böse::A,rău,ბოროტი
792,böse::A,răutăcios,ავი
793,böse::A,răutăcios,ბოროტი
794,dumm::A,nerod,ბოთე
795,dumm::A,nerod,სულელი
796,dumm::A,tâmpit,ბოთე
797,dumm::A,tâmpit,სულელი
798,faul::A,leneș,ზანტი
799,faul::A,leneș,ზარმაცი
800,fleißig::A,harnic,ბეჯითი
801,fleißig::A,harnic,მუყაითი
802,fleißig::A,sârguincios,ბეჯითი
803,fleißig::A,sârguincios,მუყაითი
804,geizig::A,calic,ძუნწი
805,geizig::A,zgârcit,ძუნწი
806,klug::A,isteț,ჭკვიანი
807,klug::A,deștept,ჭკვიანი
808,geschickt::A,dibaci,მარჯვე
809,geschickt::A,dibaci,გაწაფული
810,lieb::A,drag,სატრფიალო
811,lieb::A,iubit,სატრფიალო
812,lustig::A,vesel,მხიარული
813,sanft::A,blând,ალერსიანი
814,sanft::A,blând,გრძნობიერი
815,sanft::A,blajin,ალერსიანი
816,sanft::A,blajin,გრძნობიერი
817,hungrig::A,flămând,მშიერი
818,krank::A,bolnav,სნეული
819,krank::A,bolnav,ავადმყოფი
820,nackt::A,gol,ტიტველი
821,traurig::A,trist,მწუხარე
822,traurig::A,trist,სევდიანი
823,traurig::A,mâhnit,მწუხარე
824,traurig::A,mâhnit,სევდიანი
825,lebendig::A,viu,ცოცხალი
826,gut::A,bun,კარგი
827,schlecht::A,rău,უხეირო
828,schlecht::A,prost,უხეირო
829,richtig::A,drept,ნამდვილი
830,richtig::A,corect,ნამდვილი
831,schlimm::A,rău,ცუდი
832,wahr::A,adevărat,სწორი
833,wahr::A,adevărat,ჭეშმარიტი
834,alt::A,uzat,ძველი
835,alt::A,vechi,ძველი
836,neu::A,nou,ახალი
837,ehemalig::A,fost,ყოფილი
838,ehemalig::A,anterior,ყოფილი
839,alt[Lebewesen]::A,bătrîn,ბებერი
840,jung::A,tânăr,ნორჩი
841,jung::A,tânăr,ახალგაზრდა
842,arm::A,sărac,ღარიბი
843,arm::A,sărman,ღარიბი
844,reich::A,avut,მდიდარი
845,reich::A,bogat,მდიდარი
846,bekannt::A,cunoscut,ცნობილი
847,berühmt::A,renumit,გამოჩენილი
848,fremd::A,străin,უცხო
849,fremd::A,străin,გარეშე
850,verschieden::A,diferit,სხვაგვარი
851,verschieden::A,deosebit,სხვაგვარი
852,nah::A,apropiat,ახლო
853,fern::A,departe,შორი
854,fern::A,departe,შორეული
855,linker::A,stâng,მარცხენა
856,rechter::A,drept,მარჯვენა
857,anderer::A,alt,სხვა
858,erster::A,prim,პირველი
859,zweiter::A,al doilea,მეორე
860,dritter::A,treilea,მესამე
861,letzter::A,final,ბოლო
862,letzter::A,final,უკანასკნელი
863,allein::ADV,singur,მარტო
864,auf einmal::ADV,dintrodată,ერთდროულად
865,zusammen::ADV,împreună,ერთად
866,lange::ADV,îndelung,დიდხანს
867,lange::ADV,mult timp,დიდხანს
868,plötzlich::ADV,deodată,მოულოდნელად
869,plötzlich::ADV,pe neașteptate,მოულოდნელად
870,sofort::ADV,imediat,ახლავე
871,sofort::ADV,numaidecît,ახლავე
872,später::ADV,mai apoi,მოგვიანებით
873,später::ADV,mai târziu,მოგვიანებით
874,jetzt::ADV,acum,ახლა
875,heute::ADV,azi,დღეს
876,heute::ADV,astăzi,დღეს
877,morgen::ADV,mâine,ხვალ
878,bald::ADV,curând,მალე
879,dann::ADV,apoi,მერე
880,gestern::ADV,ieri,გუშინ
881,einst::ADV,odată,ოდესღაც
882,einst::ADV,odinioară,ოდესღაც
883,damals::ADV,atunci,მაშინ
884,damals::ADV,pe atunci,მაშინ
885,danach::ADV,după aceasta,მერმე
886,danach::ADV,după aceasta,შემდეგ
887,vorher::ADV,mai întâi,ადრე
888,vorher::ADV,mai întâi,წინათ
889,vorher::ADV,în prealabil,ადრე
890,vorher::ADV,în prealabil,წინათ
891,zuerst::ADV,întâi,ჯერ
892,zuerst::ADV,în primul rând,ჯერ
893,einmal::ADV,odată,ერთხელ
894,manchmal::ADV,uneori,ხან
895,manchmal::ADV,uneori,ზოგჯერ
896,manchmal::ADV,câteodată,ხან
897,manchmal::ADV,câteodată,ზოგჯერ
898,oft::ADV,des,ხშირად
899,oft::ADV,deseori,ხშირად
900,immer::ADV,mereu,მუდამ
901,immer::ADV,mereu,ყოველთვის
902,immer::ADV,întotdeauna,მუდამ
903,immer::ADV,întotdeauna,ყოველთვის
904,niemals::ADV,niciodată,არასდროს
905,hier::ADV,aci,აქ
906,hier::ADV,aici,აქ
907,hierhin::ADV,încoace,აქეთ
908,von hier::ADV,de aici,აქედან
909,dort::ADV,acolo,იქ
910,dorthin::ADV,dincolo,იქით
911,geradeaus::ADV,drept înainte,პირდაპირ
912,vorwärts::ADV,înainte,წინ
913,rückwärts::ADV,îndărăt,უკან
914,zurück::ADV,înapoi,უკანვე
915,unten::ADV,jos,დაბლა
916,unten::ADV,jos,ქვევით
917,unten::ADV,dedesubt,დაბლა
918,unten::ADV,dedesubt,ქვევით
919,hinab::ADV,în jos,ძირს
920,hinab::ADV,de vale,ძირს
921,oben::ADV,sus,ზემოთ
922,oben::ADV,deasupra,ზემოთ
923,hinauf::ADV,în sus,ზევით
924,überall::ADV,peste tot,ყველგან
925,überall::ADV,pretutindeni,ყველგან
926,nicht::ADV,nu,არ
927,ein wenig::ADV,puțin,ცოტა
928,kaum::ADV,cu greu,ძლივს
929,kaum::ADV,cu anevoie,ძლივს
930,sehr::ADV,mult,მეტად
931,sehr::ADV,mult,ძალიან
932,sehr::ADV,foarte,მეტად
933,sehr::ADV,foarte,ძალიან
934,so::ADV,așa,ისე
935,so::ADV,atât,ისე
936,noch::ADV,încă,ჯერ
937,nur::ADV,doar,მხოლოდ
938,schon::ADV,și,უკვე
939,schon::ADV,deja,უკვე
940,wieder::ADV,iar,ისევ
941,wieder::ADV,iar,კიდევ
942,wieder::ADV,iarăși,ისევ
943,wieder::ADV,iarăși,კიდევ
944,vergebens::ADV,în zadar,ამაოდ
945,vergebens::ADV,în zadar,ტყუილად
946,vor::PRP,înainte de,წინ
947,hinter::PRP,după,უკან
948,hinter::PRP,după,მიღმა
949,hinter::PRP,în spatele,უკან
950,hinter::PRP,în spatele,მიღმა
951,unter::PRP,sub,ქვეშ
952,unter::PRP,sub,ქვევით
953,durch::PRP,prin,გავლით
954,neben::PRP,lângă,გვერდით
955,neben::PRP,alături de,გვერდით
956,zwischen::PRP,între,შუა
957,zwischen::PRP,între,შორის
958,zwischen::PRP,dintre,შუა
959,zwischen::PRP,dintre,შორის
960,wegen::PRP,pentru,გამო
961,wegen::PRP,pentru,შედეგად
962,dies::PRN,acesta,ეს
963,das::PRN,asta,ეგ
964,alles::PRN,tot,ყველაფერი
965,ich::PRN,eu,მე
966,du::PRN,tu,შენ
967,er::PRN,el,ის
968,er::PRN,el,იგი
969,er::PRN,dânsul,ის
970,er::PRN,dânsul,იგი
971,wir::PRN,noi,ჩვენ
972,ihr::PRN,voi,თქვენ
973,sie::PRN,ei,ისინი
974,sie::PRN,dânșii,ისინი
975,was::FPRN,ce,რა
976,wer::FPRN,cine,ვინ
977,wo::FADV,unde,სად
978,wohin::FADV,încotro,საით
979,wie::FADV,cum,როგორ
980,warum::FADV,de ce,რაზე
981,warum::FADV,de ce,რატომ
982,warum::FADV,pentru ce,რაზე
983,warum::FADV,pentru ce,რატომ
984,wieviel::FNUM,cât,რამდენი
985,eins::NUM,unu,ერთი
986,zwei::NUM,doi,ორი
987,drei::NUM,trei,სამი
988,vier::NUM,patru,ოთხი
989,fünf::NUM,cinci,ხუთი
990,sechs::NUM,șase,ექვსი
991,sieben::NUM,șapte,შვიდი
992,acht::NUM,opt,რვა
993,neun::NUM,nouă,ცხრა
994,zehn::NUM,zece,ათი
995,elf::NUM,unsprezece,თერთმეტი
996,zwölf::NUM,douăsprezece,თორმეტი
997,zwanzig::NUM,douăzeci,ოცი
998,dreißig::NUM,treizeci,ოცდაათი
999,vierzig::NUM,patruzeci,ორმოცი
1000,fünfzig::NUM,cincizeci,ორმოცდაათი
1001,sechzig::NUM,șaizeci,სამოცი
1002,siebzig::NUM,șaptezeci,სამოცდაათი
1003,achtzig::NUM,optzeci,ოთხმოცი
1004,neunzig::NUM,nouăzeci,ოთხმოცდაათი
1005,hundert::NUM,sută,ასი
1006,tausend::NUM,mie,ათასი
1007,und::CNJ,și,და
1008,oder::CNJ,ori,ან
1009,stehen::V,sta,დგას
1010,sitzen::V,ședea,ზის
1011,liegen::V,zăcea,აწევს
1012,liegen::V,fi culcat,აწევს
1013,hängen::V,atârna,კიდია
1014,werden::V,deveni,გახდება
1015,werden::V,se face,გახდება
1016,passieren::V,se întâmpla,მოხდება
1017,beginnen::V,începe,იწყება
1018,enden::V,se sfârși,გათავდება
1019,enden::V,se termina,გათავდება
1020,wechseln::V,se schimba,იცვლება
1021,aufgehen[Sonne]::V,răsări,ამოდის
1022,untergehen[Sonne]::V,apune,ჩადის
1023,scheinen[Sonne]::V,străluci,ანათებს
1024,donnern::V,tuna,ქუხს
1025,wehen::V,bate,ქრის
1026,wehen::V,bate,დაუბერავს
1027,strömen::V,curge în șiroaie,იღვრება
1028,fließen::V,curge,დის
1029,fließen::V,curge,მიედინება
1030,sich drehen::V,se învârti,ტრიალებს
1031,schwanken::V,se clătina,ირხევა
1032,schwingen::V,vibra,ირხევა
1033,schwingen::V,flutura,ირხევა
1034,fallen::V,cădea,დავარდება
1035,brennen::V,arde,იწვის
1036,rauchen::V,fuma,ბოლავს
1037,rauchen::V,fuma,აბოლებს
1038,regnen::V,ploua,წვიმს
1039,gefrieren::V,îngheța,იყინება
1040,tauen::V,se dezgheța,დნება
1041,schmelzen::V,se topi,დნება
1042,trocknen::V,se usca,გაშრება
1043,sieden::V,fierbe,დუღს
1044,sieden::V,clocoti,დუღს
1045,faulen::V,se împuți,ლპება
1046,verfaulen::V,putrezi,ლპება
1047,reißen::V,se rupe,დაიხევა
1048,reißen::V,se sfâșia,დაიხევა
1049,versinken::V,se scufunda,ეფლობა
1050,versinken::V,se scufunda,ჩაიძირება
1051,vergehen::V,trece,გადის
1052,vergehen::V,se scurge,გადის
1053,erscheinen::V,apărea,გამოჩნდება
1054,verschwinden::V,dispărea,გააქრება
1055,verschwinden::V,dispărea,დაიკარგება
1056,sinken::V,cădea,დაიწევს
1057,sinken::V,coborî,დაიწევს
1058,abnehmen::V,scădea,შემცირდება
1059,abnehmen::V,descrește,შემცირდება
1060,zunehmen::V,spori,გასუქდება
1061,zunehmen::V,crește,გასუქდება
1062,zunehmen::V,augmenta,გასუქდება
1063,steigen::V,urca,მოიმატებს
1064,wachsen::V,crește,იზრდება
1065,wachsen::V,crește,მრავლდება
1066,glänzen::V,luci,ბრწყინავს
1067,glänzen::V,străluci,ბრწყინავს
1068,funkeln::V,scânteia,კაშკაშებს
1069,lärmen::V,face larmă,ხმაურობს
1070,läuten::V,suna,დარეკავს
1071,klingeln::V,suna,დარეკავს
1072,klirren::V,zăngăni,დააწკარუნებს
1073,brausen::V,vui,ბობოქრობს
1074,rauschen::V,vâjâi,შრიალებს
1075,klingen::V,suna,ხმას გამოსცემს
1076,bellen::V,lătra,უყეფს
1077,heulen::V,urla,ღმუის
1078,blasen::V,sufla,დაუბერავს
1079,pfeifen::V,fluiera,უსტვენს
1080,schreien::V,țipa,ყვირის
1081,stöhnen::V,geme,კვნესის
1082,zittern::V,tremura,აძაგძაგებს
1083,leben::V,trăi,ცოცხლობს
1084,geboren werden::V,se naște,იშვება
1085,geboren werden::V,se naște,იბადება
1086,atmen::V,respira,სუნთქავს
1087,trinken::V,bea,სვამს
1088,trinken::V,bea,დალევს
1089,essen::V,mânca,შეჭამს
1090,schlucken::V,înghiți,ყლაპავს
1091,müde werden::V,se obosi,დაიქანცება
1092,einschlafen::V,adormi,დაიძინებს
1093,schlafen::V,dormi,სძინავს
1094,aufwachen::V,se deștepta,გაიღვიძებს
1095,aufstehen::V,fi se scula,ადგება
1096,sich erholen::V,se relaxa,დაისვენებს
1097,sich erholen::V,se destinde,დაისვენებს
1098,krank werden::V,se îmbolnăvi,ავად გახდება
1099,krank sein::V,zăcea,ავადმყოფობს
1100,krank sein::V,fi bolnav,ავადმყოფობს
1101,schmerzen::V,durea,სტკივა
1102,husten::V,tuși,ახველებს
1103,genesen::V,se însănătoși,მორჩება
1104,sterben::V,muri,კვდება
1105,umkommen::V,pieri,დაიღუპება
1106,sich bewegen::V,se mișca,იძვრის
1107,sich bewegen::V,se mișca,მოძრაობს
1108,sich rühren::V,se mișca,გაინძრევა
1109,sich erheben::V,se ridica,ადგება
1110,sich setzen::V,lua loc,დაჯდება
1111,sich setzen::V,se așeza,დაჯდება
1112,hinfallen::V,cădea jos,დაეცემა
1113,laufen::V,merge,დადის
1114,laufen::V,merge pe jos,დადის
1115,schreiten::V,păși,აბიჯებს
1116,spazierengehen::V,se plimba,დასეირნობს
1117,eilen::V,fi se grăbi,მიიჩქარის
1118,sich beeilen::V,se grăbi,აჩქარდება
1119,sausen::V,țâșni,მიქრის
1120,rennen::V,fugi,დარბის
1121,rennen::V,alerga,დარბის
1122,springen::V,sări,ხტის
1123,klettern::V,urca,ძვრება
1124,klettern::V,se cățăra,ძვრება
1125,schaukeln::V,legăna,ქანაობს
1126,kriechen::V,se târî,დაბობღავს
1127,schwimmen::V,înota,ცურავს
1128,tauchen::V,se scufunda,ჩაიძირება
1129,rudern::V,vâsli,ნიჩაბს უსვამს
1130,rudern::V,lopăta,ნიჩაბს უსვამს
1131,fahren::V,merge,დადის
1132,fahren::V,merge,მგზავრობს
1133,fliegen::V,zbura,იფრენს
1134,fliegen::V,zbura,გაფრინდება
1135,gehen::V,merge,მიდის
1136,weggehen::V,se duce,წამოდის
1137,abfahren::V,pleca,მიემგზავრება
1138,anhalten::V,se opri,ჩერდება
1139,hineingehen::V,intra,შედის
1140,eintreten::V,intra,შედის
1141,kommen::V,veni,მოდის
1142,ankommen::V,sosi,ჩადის
1143,ankommen::V,ajunge,ჩადის
1144,zurückkommen::V,se întoarce,დაბრუნდება
1145,bleiben::V,rămâne,დარჩება
1146,warten::V,aștepta,ელოდება
1147,erwarten::V,aștepta,ელის
1148,erwarten::V,aștepta,დაიცდის
1149,suchen::V,căuta,ეძებს
1150,suchen::V,căuta,მოძებნის
1151,finden::V,găsi,მიაგნებს
1152,finden::V,găsi,გამოძებნის
1153,versuchen::V,încerca,ცდის
1154,versuchen::V,încerca,ცდილობს
1155,vorbereiten::V,pregăti,მოამზადებს
1156,lieben::V,iubi,უყვარს
1157,mögen::V,plăcea a,ეტრფის
1158,lachen::V,râde,იცინის
1159,rühren::V,mișca,გულს აუჩუყებს
1160,rühren::V,înduioșa,გულს აუჩუყებს
1161,weinen::V,plânge,ტირის
1162,schimpfen::V,înjura,შეიგინება
1163,sich ärgern::V,se supăra,გაბრაზობს
1164,sich fürchten::V,se teme,შიშობს
1165,sich fürchten::V,fi teamă a,შიშობს
1166,fürchten::V,se teme de,ფრთხილობს
1167,fliehen::V,fugi,გაიქცევა
1168,flüchten::V,evada,გაიქცევა
1169,sehen::V,vedea,ხედავს
1170,anschauen::V,privi,ნახავს
1171,ansehen::V,privi,უყურებს
1172,hören::V,auzi,ისმენს
1173,zuhören::V,asculta,მოისმენს
1174,probieren::V,gusta,გასინჯავს
1175,riechen::V,mirosi,ყნოსავს
1176,fühlen::V,simți,გრძნობს
1177,fühlen::V,resimți,გრძნობს
1178,scheinen::V,părea,ეჩვენება
1179,zu sehen sein::V,se vedea,მოჩანს
1180,vernehmen::V,auzi,გაიგებს
1181,frieren::V,fi frig,იყინება
1182,tun::V,face,აკეთებს
1183,können::V,ști,შეიძლება
1184,können::V,putea,შეიძლება
1185,wollen::V,dori,უნდა
1186,anfangen::V,începe,დაიწყებს
1187,beenden::V,sfârși,ამთავრებს
1188,beenden::V,termina,ამთავრებს
1189,aufhören::V,înceta,შეწყვეტს
1190,gelingen::V,reuși,მოახერხებს
1191,gelingen::V,izbuti,მოახერხებს
1192,geraten::V,reuși,გამოდის
1193,öffnen::V,deschide,გახსნის
1194,schließen::V,închide,ხურავს
1195,schließen::V,închide,დაკეტავს
1196,stellen::V,pune,დადგამს
1197,stellen::V,așeza,დადგამს
1198,setzen::V,pune,დასვამს
1199,setzen::V,așeza,დასვამს
1200,legen::V,pune,დადებს
1201,berühren::V,atinge,შეახებს
1202,berühren::V,atinge,მიაკარებს
1203,verbinden::V,lega,შეაერთებს
1204,bedecken::V,acoperi,გადააფარებს
1205,aufhängen::V,atârna,დაკიდებს
1206,aufhängen::V,spânzura,დაკიდებს
1207,anzünden::V,aprinde,დაანთებს
1208,anzünden::V,aprinde,მოუკიდებს
1209,aufheben::V,ridica,აიღებს
1210,aufheben::V,ridica,აიყვანს
1211,aufheben::V,lua de jos,აიღებს
1212,aufheben::V,lua de jos,აიყვანს
1213,zurücklassen::V,lăsa,დატოვებს
1214,zurücklassen::V,lăsa în urmă,დატოვებს
1215,verlieren::V,pierde,დაკარგავს
1216,fallen lassen::V,scăpa,გაუვარდება
1217,fallen lassen::V,arunca,გაუვარდება
1218,machen::V,face,გააკეთებს
1219,machen::V,face,გამოიწვევს
1220,herstellen::V,fabrica,დაამზადებს
1221,herstellen::V,confecționa,დაამზადებს
1222,bauen::V,clădi,ააშენებს
1223,bauen::V,construi,ააშენებს
1224,reparieren::V,repara,შეაკეთებს
1225,reparieren::V,repara,გაარემონტებს
1226,verbessern::V,ameliora,გამოაკეთებს
1227,verbessern::V,ameliora,გააუმჯობესებს
1228,verbessern::V,îmbunătăți,გამოაკეთებს
1229,verbessern::V,îmbunătăți,გააუმჯობესებს
1230,ändern::V,schimba,შეცვლის
1231,ändern::V,modifica,შეცვლის
1232,graben::V,săpa,თხრის
1233,beugen::V,curba,ხრის
1234,biegen::V,îndoi,გაღუნავს
1235,biegen::V,încovoia,გაღუნავს
1236,drehen::V,învârti,ატრიალებს
1237,wenden::V,întoarce,მოაბრუნებს
1238,umdrehen::V,învârti,შეატრიალებს
1239,umdrehen::V,întoarce,შეატრიალებს
1240,heben::V,ridica,ასწევს
1241,hochheben::V,ridica,აიყვანს
1242,ergreifen::V,lua,სტაცებს
1243,ergreifen::V,apuca,სტაცებს
1244,halten::V,ține,უჭირავს
1245,drücken::V,apăsa,დააწვება
1246,drücken::V,strânge,დააწვება
1247,schieben::V,împinge,მისწევს
1248,kratzen::V,zgâria,მოფხანს
1249,lecken::V,linge,ლოკავს
1250,beißen::V,mușca,უკბენს
1251,abreißen::V,rupe,გლეჯს
1252,abreißen::V,rupe,მოწყვეტს
1253,abreißen::V,smulge,გლეჯს
1254,abreißen::V,smulge,მოწყვეტს
1255,abschneiden::V,scurta,გაჭრის
1256,binden::V,lega,შეკრავს
1257,binden::V,lega,გადააბამს
1258,stecken::V,pune,ჩაასობს
1259,brechen::V,rupe,მოიტეხს
1260,brechen::V,frânge,მოიტეხს
1261,klopfen::V,ciocăni,აკაკუნებს
1262,hauen::V,lovi,ლეწავს
1263,kleben::V,lipi,წებავს
1264,kleben::V,lipi,დააწებებს
1265,reiben::V,freca,დაზელს
1266,reiben::V,fricționa,დაზელს
1267,streichen::V,unge,უსვამს
1268,schleifen::V,ascuți,ლესავს
1269,schneiden::V,tăia,გაჭრის
1270,rütteln::V,zgâlțâi,არხევს
1271,schütteln::V,scutura,არყევს
1272,schütteln::V,scutura,ანძრევს
1273,schwenken::V,agita,აქნევს
1274,schütten::V,vărsa,ღვრის
1275,schütten::V,vărsa,დააქცევს
1276,füllen::V,umple,გაავსებს
1277,einwickeln::V,înveli,შეახვევს
1278,einwickeln::V,înfășura,შეახვევს
1279,tragen::V,căra,მიიტანს
1280,schleppen::V,târî,მიათრევს
1281,ziehen::V,trage,წევს
1282,ziehen::V,trage,ათრევს
1283,aufbewahren::V,păstra,შეინახავს
1284,aufbewahren::V,conserva,შეინახავს
1285,werfen::V,arunca,ისვრის
1286,fangen::V,prinde,დაიჭერს
1287,packen::V,apuca,სტაცებს
1288,verstecken::V,ascunde,მალავს
1289,teilen::V,împărți,დაყოფს
1290,schicken::V,trimite,გაგზავნის
1291,bringen::V,aduce,მოიტანს
1292,hinzufügen::V,adăuga,დაამატებს
1293,bekommen::V,obține,ამოიღებს
1294,bekommen::V,dobândi,ამოიღებს
1295,erhalten::V,primi,იღებს
1296,erhalten::V,căpăta,იღებს
1297,nehmen::V,lua,აიღებს
1298,wählen::V,opta,გადაარჩევს
1299,wählen::V,alege,გადაარჩევს
1300,auswählen::V,selecta,ამოარჩევს
1301,bewahren::V,păstra,ინარჩუნებს
1302,behindern::V,stingheri,აბრკოლებს
1303,behindern::V,stingheri,გააძნელებს
1304,verderben::V,strica,გააფუჭებს
1305,beschädigen::V,strica,დააზიანებს
1306,zerbrechen::V,rupe,დაამტვრევს
1307,zerbrechen::V,frânge,დაამტვრევს
1308,zerreißen::V,rupe,გახევს
1309,zerreißen::V,sfâșia,გახევს
1310,zerstören::V,distruge,მოსპობს
1311,zerstören::V,distruge,დაანგრევს
1312,verbrennen::V,arde,დაწვავს
1313,verbrennen::V,incendia,დაწვავს
1314,geben::V,da,აძლევს
1315,reichen::V,întinde,მიაწოდებს
1316,schenken::V,dărui,აჩუქებს
1317,versprechen::V,făgădui,აღუთქვამს
1318,wünschen::V,ura,უსურვებს
1319,loben::V,lăuda,აქებს
1320,loben::V,lăuda,ამკობს
1321,küssen::V,săruta,აკოცებს
1322,wiegen::V,legăna,არხევს
1323,zudecken::V,acoperi,გადახურავს
1324,wecken::V,trezi,გააღვიძებს
1325,wecken::V,deștepta,გააღვიძებს
1326,zeigen::V,arăta,დაანახვებს
1327,führen::V,călăuzi,მიჰყავს
1328,lehren::V,preda,ასწავლის
1329,lehren::V,învăța,ასწავლის
1330,unterrichten::V,învăța,ასწავლის
1331,unterrichten::V,instrui,ასწავლის
1332,aufziehen::V,crește,აღზრდის
1333,leiten::V,duce,აწარმოებს
1334,leiten::V,duce,ხელმძღვანელობს
1335,leiten::V,conduce,აწარმოებს
1336,leiten::V,conduce,ხელმძღვანელობს
1337,antreiben::V,împinge,დააჩქარებს
1338,antreiben::V,încuraja,დააჩქარებს
1339,lassen::V,pune pe să,ა--ინებს
1340,einladen::V,invita,მოიპატიჟებს
1341,vereinigen::V,uni,შეაერთებს
1342,vereinigen::V,întruni,შეაერთებს
1343,besuchen::V,vizita,სანახავად მიდის
1344,besuchen::V,face o vizită,სანახავად მიდის
1345,treffen::V,întâlni,შეხვდება
1346,sich versammeln::V,se aduna,შეიკრიბება
1347,spielen::V,se juca,ეთამაშება
1348,singen::V,cânta,მღერის
1349,tanzen::V,dansa,ცეკვავს
1350,sich trennen::V,se separa,მოშორდება
1351,sich trennen::V,se despărți,მოშორდება
1352,verlassen::V,părăsi,მიატოვებს
1353,verlassen::V,abandona,მიატოვებს
1354,retten::V,salva,იხსნის
1355,retten::V,salva,გადაარჩენს
1356,bewachen::V,păzi,დარაჯობს
1357,bewachen::V,păzi,უთვალთვალებს
1358,schützen::V,ocroti,დაიფარავს
1359,schützen::V,proteja,დაიფარავს
1360,verteidigen::V,apăra,დაიცავს
1361,sich schlagen::V,se bate,იჩხუბებს
1362,schießen::V,trage,ისვრის
1363,siegen::V,birui,გაიმარჯვებს
1364,siegen::V,învinge,გაიმარჯვებს
1365,ärgern::V,supăra,აჯავრებს
1366,schlagen::V,lovi,ცემს
1367,treten::V,călca,პანღურს ამოჰკრავს
1368,stechen::V,înțepa,სჩხვლეტს
1369,stechen::V,împunge,სჩხვლეტს
1370,stoßen::V,împinge,დაეჯახება
1371,stehlen::V,fura,ქურდობს
1372,stehlen::V,fura,მოიპარავს
1373,stören::V,deranja,შეაწუხებს
1374,belästigen::V,importuna,მობეზრდება
1375,verbergen::V,ascunde,დამალავს
1376,täuschen::V,amăgi,შეცდებს
1377,betrügen::V,înșela,მოატყუებს
1378,töten::V,omorî,მოკლავს
1379,wohnen::V,sta,ცხოვრობს
1380,wohnen::V,sta,ბინადრობს
1381,wohnen::V,locui,ცხოვრობს
1382,wohnen::V,locui,ბინადრობს
1383,arbeiten::V,lucra,მუშაობს
1384,sammeln::V,aduna,შეკრებს
1385,sammeln::V,colecționa,შეკრებს
1386,pflücken::V,culege,კრეფს
1387,jagen::V,vâna,ნადირობს
1388,fischen::V,pescui,თევზაობს
1389,fassen::V,prinde,დააჭერს
1390,hüten::V,paște,მწყემსავს
1391,treiben::V,mână,მიერეკება
1392,anbinden::V,lega,მიაბამს
1393,füttern::V,da de mâncare,აჭმევს
1394,melken::V,mulge,წველის
1395,hacken::V,toca,კეპავს
1396,hacken::V,sparge,კეპავს
1397,gießen::V,uda,რწყავს
1398,reifen::V,pârgui,მწიფდება
1399,zubereiten::V,găti,მოამზადებს
1400,kochen::V,găti,მოხარშავს
1401,backen::V,coace,გამოაცხობს
1402,braten::V,coace,შეწვავს
1403,umrühren::V,mesteca,შეურევს
1404,umrühren::V,mesteca,გათქვეფს
1405,stricken::V,împleti,ქსოვს
1406,nähen::V,coase,გაკერავს
1407,färben::V,vopsi,შეღებავს
1408,färben::V,colora,შეღებავს
1409,reinigen::V,curăți,გაწმენდს
1410,reinigen::V,curăți,გასუფთავებს
1411,waschen::V,spăla,გარეცხავს
1412,abwischen::V,șterge,წაშლის
1413,spülen::V,clăti,გაავლებს
1414,fegen::V,mătura,დაბლანდავს
1415,kehren::V,mătura,დაგვის
1416,baden::V,se scălda,ბანაობს
1417,sich waschen::V,se spăla,იბანება
1418,ausziehen::V,și scoate,გაიხდის
1419,anziehen::V,îmbrăca,ჩაიცვამს
1420,sich anziehen::V,se îmbrăca,ჩაიცვამს
1421,kämmen::V,pieptăna,დავარცხნის
1422,schmücken::V,împodobi,მორთავს
1423,sagen::V,zice,იტყვის
1424,sagen::V,spune,იტყვის
1425,sprechen::V,vorbi,ლაპარაკობს
1426,reden::V,vorbi,საუბრობს
